,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubcol.0,cubcol.0.5,movement,blur,blockiness,uhdhdsim,temporal,cubcol.1.0,cubrow.1.0,cubrow.0,cubrow.0.3,staticness,saturation,cubcol.0.3,cubrow.0.5,fft,color_fulness,cubrow.0.6,cubcol.0.6,contrast,noise
45,345,63.9609,16.7432,45,17.6315,0,128,126,4,128,4,0.9969,64.74638,0.0,0.0,8.82143,8.631,14.22563,0.0,0.0,129.0,57.59712,0.0,0.41,1.415,-1.0,0.312785,0.7631113725490193,0.11908671702592802,0.20258843596519116,15.702112268518519,34737.466604365705,1.803056717442925,96.13021021950367,5.986695828407555,0.1616055334396924,0.26811388173049094,0.11464974538440899,0.14587555693974574,284.7777466949868,15.8688013524185,0.20064758682320102,0.19604174435399532,64519.46337473087,149.62328993836368,0.23442886631071722,0.15566337422559234,92.23246213320684,0.3540979684953511
46,346,63.8707,16.529,44,17.5014,0,128,126,4,128,4,1.00088,64.60933,0.0,0.0,10.28571,8.663,14.47256,0.0,0.0,128.0,57.57571,1e-05,0.41,1.516,-1.0,0.347733,0.7625300588235293,0.11887227597849738,0.20281132028015267,15.848427854938272,34626.99453891938,2.103336245850309,96.14237455615665,6.016333341733819,0.16224969548280122,0.26877207457828767,0.11434274576653439,0.14471711884637814,283.97930132349234,15.897046312873748,0.20068318076621228,0.19617652526918733,64487.86540644922,149.58324778525977,0.23418552989635727,0.15505487528058137,92.28846233984858,0.354097968495352
47,347,63.8278,16.1405,45,17.691,0,128,126,4,128,4,0.99876,64.57623,0.0,0.0,14.07143,8.645,14.28093,0.0,0.0,128.0,57.50107,0.0,0.41,1.41,-1.0,0.334834,0.7625113725490196,0.11865432708501596,0.2029014044930527,15.949845679012345,34625.47346157191,2.022012025652022,96.14413762206294,5.985672958636056,0.1629888839101044,0.2694734415279195,0.11406214633478556,0.14361105128152427,283.1752937192743,15.848518089011861,0.20048385730310705,0.1957947324107724,64458.99196964857,149.92223505432432,0.23381984129246372,0.15440430361430255,90.06488897639863,0.35409796849535075
48,348,63.8136,16.118,44,18.0771,0,128,126,4,128,4,0.9954,64.54271,0.0,0.0,7.28571,8.61,13.95282,0.0,0.0,129.0,57.45963,0.0,0.41,1.385,0.28125,0.355833,0.7614101960784314,0.11797205808969155,0.20296632404478357,15.98731674382716,34707.78495714555,1.822028721051563,96.15421813877829,5.953403611720208,0.16370321540584948,0.2700524416234097,0.11406444417797923,0.14248675774210912,282.3819351117111,15.854079258294753,0.20082366376648272,0.19537457864184818,64408.504306239134,149.7273315275646,0.23340170291698764,0.15369199150247437,89.99250985218156,0.35409796849535097
49,349,63.7722,15.799,44,17.2872,0,128,126,4,128,4,0.99776,64.50255,0.0,0.0,11.35714,8.626,13.93309,0.0,0.0,129.0,57.42214,0.0,0.41,1.372,-1.0,0.347724,0.7613839215686276,0.11738248663267443,0.2030903816467464,16.05198688271605,34584.94625059047,2.0507602317124136,96.16609475733605,5.949760232983318,0.16412435868116598,0.2703509424252212,0.11402170534698844,0.14139196205555846,281.6053213235919,15.886905057930653,0.2009668388008728,0.1950600959935564,64424.18029034906,150.31451817489042,0.23312391072161126,0.15315400463665452,90.13105171277864,0.35409796849535174
50,350,63.6208,15.6746,44,17.201,0,128,126,4,128,4,1.00082,64.34995,0.0,0.0,8.67857,8.636,13.65373,0.0,0.0,129.0,57.36146,0.0,0.41,1.374,-1.0,0.350598,0.761061294117647,0.11715424658539542,0.20324983248108833,16.02589699074074,34368.86201291191,2.210627294781012,96.17367513086761,5.916006744626745,0.1645440490401606,0.27059821460597755,0.11398619144982162,0.1403159325243124,280.83625436889287,15.831689151716821,0.20141069538173975,0.19440091433462675,64424.18616581574,150.4119840846297,0.23250390772226306,0.15256422000121012,89.08842558653498,0.3540979684953504
51,351,63.5234,15.9301,44,17.5412,0,128,126,4,128,4,1.00894,64.20889,0.0,0.0,6.57143,8.654,13.54712,0.0,0.0,130.0,57.33015,0.0,0.41,1.339,-1.0,0.379946,0.7610301960784314,0.11699518601315083,0.20328490577315794,16.05497685185185,34200.404099118816,2.0463800271932895,96.18908478454102,5.88761040181583,0.16506695640369665,0.27063976474131085,0.11359621095886431,0.13934964719655274,280.07661494137557,15.835974799262154,0.20138920781951308,0.1935937842332228,64462.508471275534,150.51973174731577,0.23159189527072166,0.15173645404611227,90.29783166848824,0.35409796849535063
52,352,63.4085,15.496,44,17.5533,0,128,126,4,128,4,1.00677,64.09055,0.0,0.0,9.89286,8.653,13.76965,0.0,0.0,130.0,57.28533,0.0,0.41,1.328,-1.0,0.359479,0.7602713725490196,0.11664951579802663,0.20326275821282827,16.124180169753085,34044.60707121247,1.8925883884880488,96.19875013033406,5.913457808232236,0.1655609623869688,0.27040510435429893,0.11352594084061012,0.13842286432208942,279.32099202121736,15.818410049250096,0.20152473980818916,0.19255955783041753,64449.63880951464,150.7941769538309,0.23061822780500513,0.15080492946647112,92.25676394151768,0.35409796849535
53,353,63.3125,15.3546,44,16.7625,0,128,126,4,128,4,0.99533,63.97781,0.0,0.0,9.75,8.652,13.39826,0.0,0.0,130.0,57.24909,0.0,0.41,1.408,-1.0,0.375614,0.7602188235294118,0.11652159202990002,0.20333481310052529,16.08424961419753,34001.48412391376,1.9445095765097486,96.20531123408823,5.867252670802151,0.16583205134710774,0.2700263583924743,0.11346058326914073,0.13754995166350042,278.5785762688007,15.806365778416765,0.20191521512175742,0.1915483409325883,64498.01242773889,151.0268704088574,0.22981234643341247,0.14996491575018636,87.4474088726326,0.35409796849534886
54,354,63.1969,15.4954,43,16.6115,0,128,126,4,128,4,0.99313,63.81253,0.0,0.0,8.35714,8.695,13.2694,0.0,0.0,130.0,57.20622,0.0,0.41,1.368,-1.0,0.408801,0.7596760784313725,0.11644107361947317,0.20312282114157634,16.022328317901234,33769.72941743649,1.9977140779600722,96.22244353316346,5.849727884771606,0.16613686364604982,0.26978841494711825,0.11328557313524239,0.13662899980240076,277.8523828398241,15.832603360399789,0.20285713834034436,0.19049573659314886,64450.22499713099,151.42779021722637,0.22901581843841332,0.1495123672488732,87.49817992717956,0.35409796849534786
55,355,62.9809,15.4215,43,17.3673,0,128,126,4,128,4,0.99814,63.62785,0.0,0.0,9.17857,8.695,13.39701,0.0,0.0,129.0,57.1623,0.0,0.41,1.236,-1.0,0.387337,0.7590282745098039,0.11662987247805497,0.20309607651990566,16.03809799382716,33474.06730542847,1.9642349635827967,96.24947190771813,5.861527639556955,0.16616774758848907,0.26956976175260533,0.11315233205339383,0.1357777158970299,277.13088210211606,15.831629435221354,0.2031730312527801,0.18948915956007661,64469.8945376567,151.6638942095044,0.2282003997557916,0.14926547182644287,87.57667665922922,0.35409796849535063
56,356,63.0147,15.2688,43,17.4682,0,128,126,4,128,4,1.00045,63.61785,0.0,0.0,8.21429,8.673,13.32834,0.0,0.0,130.0,57.12544,0.0,0.41,1.284,0.28987,0.399584,0.7585372549019608,0.1168126194748817,0.2026558300127888,16.046778549382715,33647.80878619148,1.876985376498173,96.24799836485857,5.8468821105008315,0.16629828519264503,0.26933058245514446,0.11312128569814757,0.135013267382437,276.43176042517666,15.839019021870177,0.20333828748352042,0.18861486087647322,64482.11790529753,151.73667795781523,0.2272720589899634,0.14896128016856036,91.40407100355974,0.3540979684953503
57,357,62.9899,15.1168,43,16.9526,0,128,126,4,128,4,0.99731,63.5587,0.0,0.0,8.57143,8.67,13.2035,0.0,0.0,130.0,57.10374,0.0,0.41,1.321,-1.0,0.428409,0.7580619607843138,0.11664009648415867,0.2024746350574153,16.055555555555557,33631.05073635634,2.1685132686963575,96.2403503671547,5.839185707889781,0.1667054020142386,0.2692104761355683,0.11307497234577142,0.13431587666239855,275.741298273856,15.834764833803531,0.20342816805545536,0.18770666651576742,64449.72309021522,151.83803547534927,0.22615654448827313,0.1485895594341562,92.15086912192281,0.3540979684953476
58,358,62.8579,15.3243,43,16.4383,0,128,126,4,128,4,0.99782,63.39565,0.0,0.0,8.5,8.689,13.06023,0.0,0.0,130.0,57.05267,0.0,0.41,1.407,-1.0,0.419012,0.7582317647058824,0.11664675264372408,0.2019948346765634,16.005690586419753,33365.94877956612,2.0753753851222307,96.27843014998021,5.819291175719655,0.16677119665530257,0.2693731372338689,0.11296260544978803,0.13360259849642847,275.05367479473466,15.774943975754727,0.20324018446155256,0.18669326908940778,64392.16597125751,152.38816306423396,0.22502091125134138,0.14810371922674792,91.39324229313863,0.3540979684953463
59,359,62.6753,15.7247,43,16.613,0,128,126,4,128,4,0.99699,63.1726,0.0,0.0,6.53571,8.669,13.24288,0.0,0.0,129.0,57.03085,0.0,0.41,1.314,-1.0,0.443391,0.7574098039215686,0.11630068438033306,0.2017361787205323,16.008342978395063,33105.20831150923,2.2894884061761194,96.28552568255473,5.8318948843739316,0.16687112221334366,0.2695678730165301,0.11280071707827763,0.1330060620359912,274.35411385449925,15.777913223078222,0.20308154211782986,0.1856102380509112,64344.09375562296,152.14711175745043,0.22401646289744198,0.14763518654793623,92.2060485121689,0.35409796849534886
60,360,62.6405,15.6889,43,16.3807,0,128,126,4,128,4,0.99612,63.08423,0.0,0.0,7.14286,8.682,13.58776,0.0,0.0,130.0,56.99823,0.0,0.41,1.313,-1.0,0.418842,0.7570929411764706,0.11584886228059114,0.20171922288366737,16.01832561728395,33041.35896880492,2.157158146841451,96.30375228015134,5.87629113351729,0.16737834834171358,0.2701702100412899,0.11260515534946268,0.1303456468674917,273.6941213846557,15.830901157708816,0.20349643092522254,0.18376544983863752,64381.42665807833,152.13721229113182,0.22248041847495917,0.1468151213220672,92.19797374749909,0.35409796849534764
61,361,62.6381,15.5933,43,17.3023,0,128,126,4,128,4,0.99974,63.1057,0.0,0.0,9.42857,8.631,13.557,0.0,0.0,130.0,56.98208,0.0,0.41,1.38,-1.0,0.425586,0.7565650980392157,0.11524077958923083,0.20177405395072584,16.069396219135804,33118.2753475131,1.3144433624521428,96.30789454447506,5.859542284991981,0.1679832488057513,0.2704694542419538,0.11287357516203225,0.12727512144616782,273.03669858189926,15.825347335250289,0.2041347977616667,0.1820037475191772,64428.7231970589,152.77884728752974,0.22106640241630568,0.14590976985948262,90.02293944751952,0.3540979684953467
62,362,62.5306,15.2255,42,16.8525,0,128,126,4,128,4,0.99902,62.9247,0.0,0.0,8.5,8.615,13.47877,0.0,0.0,129.0,56.93852,0.0,0.41,1.302,-1.0,0.417265,0.75632,0.11489303525680748,0.20184534568064402,16.092110339506174,32986.07105397209,1.918130112362333,96.32722615096483,5.869409880969555,0.16842751707457404,0.2715180817498827,0.11346172381512654,0.1241695049417267,272.3765362599847,15.740089510693961,0.20470839738355426,0.18035515840635422,64408.1372085643,152.72561049592866,0.21971429033450915,0.14489342931596627,92.46546087147593,0.3518803424521279
63,363,62.4986,14.995,42,16.4538,0,128,126,4,128,4,0.9997,62.92577,0.0,0.0,7.85714,8.641,13.16198,0.0,0.0,131.0,56.93455,0.0,0.41,1.447,-1.0,0.446844,0.7560819607843138,0.11468603391650584,0.20183787458193453,16.04808063271605,32871.76787217797,1.048519618135093,96.32219077063081,5.816447562111977,0.16890037890684603,0.27255590239768124,0.1138152383226019,0.12140604684505112,271.7277754378431,15.775682237413195,0.20528639000472806,0.17882805138306962,64477.76511089597,153.02915755357867,0.21815930801256392,0.14396553302557535,90.0145944718868,0.35188034245212235
64,364,62.471,15.1462,42,16.5966,0,128,126,4,128,4,1.00139,62.85545,0.0,0.0,7.89286,8.664,12.96491,0.0,0.0,130.0,56.88239,0.0,0.41,1.461,0.27958,0.403056,0.755278431372549,0.11449521243112813,0.20183564411410035,16.03689236111111,32830.448993621154,1.2357556347615055,96.34933219523722,5.789428996405766,0.16927665902833305,0.2730579467685158,0.11451978129169933,0.11931373266536364,271.08149166126816,15.74729957109616,0.20630525978247882,0.17785865570441312,64377.44554892484,153.25079694695327,0.21634202913288356,0.14292426767060934,92.30107719931354,0.3518803424521247
65,365,62.3269,15.1192,42,16.5794,0,128,126,4,128,4,0.99709,62.70046,0.0,0.0,7.10714,8.67,13.09071,0.0,0.0,130.0,56.86745,0.0,0.41,1.299,-1.0,0.418995,0.7546454901960784,0.11408409918360288,0.20150612863163325,16.005931712962962,32656.51228000679,1.7666574606840264,96.36721644935858,5.798789390694729,0.16953086494943137,0.2737061713531361,0.11455200774241144,0.11732460234029439,270.4446836781092,15.751173984857253,0.20692844613010167,0.17746673230562568,64364.54906941304,153.4249798092925,0.2149973612687455,0.1418718252603838,92.21400552365378,0.3540979684953494
66,366,62.2829,15.2577,42,16.4151,0,128,126,3,128,4,0.99541,62.61594,0.0,0.0,7.39286,8.684,13.0691,0.0,0.0,130.0,56.84386,0.0,0.41,1.356,-1.0,0.474843,0.7540800000000001,0.11378300309759286,0.2013103443868795,15.99363425925926,32488.67752958801,1.2766815177992052,96.37405477750919,5.785879777807412,0.16960721420231095,0.27467372702981524,0.11429416328377133,0.1157528789563688,269.8218596009134,15.706367398485726,0.20749477147266274,0.1771173767910859,64404.70131185701,153.51296909174755,0.2137551298635832,0.14076315900595052,91.35464430330427,0.3518803424521202
67,367,62.1265,14.7125,42,16.3077,0,128,126,3,128,4,0.99976,62.43567,0.0,0.0,6.0,8.707,13.18435,0.0,0.0,129.0,56.81852,0.0,0.41,1.303,-1.0,0.47994,0.7537674509803922,0.11376028139285305,0.20093474487100324,15.980565200617283,32357.727363897327,1.4176756537974666,96.3739416910239,5.805116679428575,0.1697822388618099,0.2759962405601682,0.1140749128553919,0.11365159998992855,269.19844072542816,15.72725084092882,0.20791812003182128,0.17697767216007504,64465.0016092482,153.75881710600743,0.21224671290476257,0.13963937919031402,92.11723127086306,0.351880342452121
68,368,62.1419,14.1831,42,16.0393,0,128,126,4,128,4,1.00169,62.47128,0.0,0.0,7.67857,8.654,12.7186,0.0,0.0,129.0,56.81414,0.0,0.4,1.319,-1.0,0.434416,0.7543101960784314,0.11387193065451384,0.2008358091041262,15.973668981481481,32317.896460490923,1.2036405735092517,96.38748032265556,5.747983562943292,0.17005757068199504,0.2772708966586052,0.11392959659930804,0.11155930945204187,268.5873361766581,15.75995570053289,0.20833489203885294,0.17722384327082413,64557.979494909276,153.959970149923,0.21105887233955758,0.13833506155204844,91.24531457720518,0.35188034245212174
69,369,61.9943,14.4937,42,15.5681,0,127,126,4,128,4,1.00186,62.3121,0.0,0.0,8.78571,8.672,12.25911,0.0,0.0,128.0,56.77927,0.0,0.41,1.343,-1.0,0.446947,0.7534619607843137,0.1135650547631025,0.20039505210004377,15.947000385802468,32232.70556419252,1.5166172809734282,96.41612645931623,5.691892382054398,0.17033030978688377,0.27855494562186145,0.11378357127349324,0.10954517582771478,267.97760790825936,15.699212533456308,0.20876442275428678,0.177356085114241,64450.5274598653,154.09837890205623,0.21004154811810835,0.13715364897434715,91.38607504447936,0.35188034245212235
70,370,61.8858,14.4308,42,16.5188,0,127,126,3,128,4,0.9981,62.22393,0.0,0.0,10.28571,8.686,12.53607,0.0,0.0,129.0,56.75853,0.0,0.41,1.422,-1.0,0.453655,0.7540352941176471,0.11339597131131227,0.2000888507404089,15.900366512345679,31944.743031993472,1.053676295210889,96.39468087387364,5.737721657028058,0.17059250988749788,0.2799230617191969,0.11353659764368042,0.1075441968052932,267.3853488972338,15.677061481240354,0.20931346217541266,0.17764191707206362,64318.215575575196,154.25011524464446,0.2089877672281088,0.13583451424682066,92.10266194372427,0.3518803424521275
71,371,61.8891,14.7033,42,16.6018,0,127,126,3,128,3,0.99231,62.18005,0.0,0.0,9.10714,8.706,12.48062,0.0,0.0,128.0,56.74646,0.0,0.41,1.379,-1.0,0.457918,0.7546980392156863,0.11321846086795367,0.1998066932655131,15.922405478395062,31997.51656520223,1.0591650875543905,96.41906346139159,5.710972935486209,0.17089839192115205,0.2810833833856873,0.11342840858200726,0.10535282392420389,266.7827889527533,15.661898389274691,0.20992238644163377,0.17828277646380358,64457.11896486758,154.3892631573212,0.20757013915466885,0.1344320831458281,92.11026996660507,0.351880342452126
72,372,61.7025,14.5547,42,16.1776,0,127,126,3,128,3,0.99227,61.98786,0.0,0.0,7.25,8.713,12.71665,0.0,0.0,129.0,56.72291,0.0,0.41,1.46,0.29861,0.446159,0.7537666666666667,0.11258217034523058,0.1995040446191805,15.92944637345679,31731.057588510925,1.9931111590145452,96.449849316945,5.74003387131806,0.1712208819012658,0.28225790583776245,0.11361727133079078,0.1036675655882198,266.20513927912407,15.674910368742767,0.21051968712249014,0.179124580521794,64417.650793380366,154.58811445107085,0.20621703293391214,0.13300580608209006,88.99775302584064,0.35188034245212085
73,373,61.7415,14.4677,42,15.7592,0,127,126,3,128,3,1.00053,62.00048,0.0,0.0,7.82143,8.739,12.58719,0.0,0.0,129.0,56.70347,0.0,0.41,1.545,-1.0,0.440037,0.7534882352941177,0.11215065155000699,0.19920361292452898,15.910445601851851,31865.735299865413,1.0942249744103607,96.44704421178398,5.715870148411171,0.17135214491247208,0.2839496492341108,0.11353297544990708,0.10167263356590717,265.62114587144515,15.662667168511286,0.2113538364608217,0.17978954859714652,64320.62814504503,154.899582633063,0.20473295130806166,0.1316374578405938,92.43668300195428,0.35188034245212424
74,374,61.6797,14.5695,42,15.7218,0,127,126,3,128,3,1.00682,61.90794,0.0,0.0,8.03571,8.694,12.51539,0.0,0.0,129.0,56.7014,0.0,0.41,1.33,-1.0,0.420017,0.753718431372549,0.11224887213420229,0.19882801211073792,15.953221450617283,31892.301110246615,1.8992153015389133,96.4567730189188,5.715218078870063,0.1714377497117485,0.28561314323736137,0.11361495659667567,0.09982704538347961,265.0433520915086,15.634604371624228,0.21222573884297924,0.18046118179953666,64347.25570702185,154.91164643938893,0.20296170923895543,0.13030015119529076,87.49321318628519,0.3518803424521218
75,375,61.4679,14.2619,42,16.0533,0,127,126,3,128,3,0.99893,61.69808,0.0,0.0,6.35714,8.679,12.59991,0.0,0.0,131.0,56.68294,0.0,0.4,1.603,-1.0,0.450108,0.7529568627450981,0.11240308202013545,0.1982628049430542,15.971788194444445,31517.39329853589,1.7781866372192785,96.46865171704587,5.723323900601242,0.17135435946198077,0.28690686641985624,0.11429891107676814,0.09864509807876828,264.4675426661336,15.630653098777488,0.2128088480650118,0.1810539500789278,64338.020611694126,155.36664414214493,0.20138542660980335,0.12929127383014102,91.78608372412471,0.3518803424521217
76,376,61.5394,14.3478,42,15.5067,0,127,126,3,128,3,0.99817,61.7507,0.0,0.0,7.96429,8.716,12.33154,0.0,0.0,131.0,56.66732,0.0,0.41,1.444,-1.0,0.430976,0.7526356862745098,0.11277436609042817,0.19794301120704497,16.04441550925926,31754.360567662494,1.2283508086264605,96.47196183656318,5.700835815868196,0.17120834235781784,0.2877224049988525,0.11507219107343039,0.0979457126047259,263.910090560831,15.646184850622106,0.21322310438618336,0.18164309616332153,64331.63990821741,155.1449452166509,0.20045658292636076,0.12781984401834878,91.1175332578949,0.35188034245212235
77,377,61.3234,14.4174,41,15.1271,0,127,126,3,128,3,0.99805,61.49968,0.0,0.0,10.17857,8.794,12.41063,0.0,0.0,131.0,56.63715,0.0,0.4,1.538,-1.0,0.468541,0.7524956862745098,0.11266773438378466,0.19714472689542092,16.09596836419753,31317.07202163428,1.0486883896163475,96.49870931865593,5.690470087218524,0.17103067393314408,0.28848725963864275,0.11549318924225233,0.09735052319001174,263.3527441155573,15.575217918113427,0.21327040435087458,0.18181597332293073,64277.76408975019,155.45955189124453,0.20012430621031835,0.1266120975556214,89.16810339540581,0.35188034245212124
78,378,61.3107,14.1511,41,15.5618,0,127,126,3,128,3,1.00096,61.5119,0.0,0.0,12.57143,8.777,12.46851,0.0,0.0,131.0,56.62918,0.0,0.41,1.621,-1.0,0.440436,0.7521305882352941,0.11292432602147391,0.1967851429912617,16.10720486111111,31324.00687894799,1.6308403331866734,96.5011588375985,5.6970537861994766,0.17089656776192233,0.2890444930879611,0.11583408422652307,0.09680136730887759,262.8020635264409,15.602013105227625,0.2130858045267293,0.18157232410107438,64300.8874137924,155.50043614718928,0.2002685600075,0.12554785190758047,92.04956674251304,0.3518803424521238
79,379,61.3736,13.8577,41,14.9728,0,127,126,3,127,3,1.00122,61.52915,0.0,0.0,9.71429,8.758,12.23778,0.0,0.0,130.0,56.60772,0.0,0.4,1.579,-1.0,0.459939,0.7522207843137255,0.11340997060068918,0.19590075634152276,16.083815586419753,31482.900892009835,1.7188290068126049,96.49566080270937,5.664194452663353,0.17061026213899164,0.2897867227874984,0.1161370442440406,0.09615237161283896,262.247138805195,15.565024481879341,0.21324688553036142,0.18118733352755811,64299.73493636407,155.68026221264267,0.2001607895613425,0.12413442070036441,92.38169685995595,0.3518803424521211
80,380,61.3653,13.5986,41,14.9825,0,127,126,3,127,3,0.99406,61.52908,0.0,0.0,13.0,8.716,11.98503,0.0,0.0,131.0,56.58133,0.0,0.4,1.842,0.29733,0.464352,0.7519149019607843,0.11364721992877314,0.19524372411668348,16.11983989197531,31532.37751981656,1.723155895298278,96.49907376166661,5.626175560173996,0.1704061148279419,0.2908241197634179,0.11612038649700847,0.09530529933897167,261.706767639898,15.541292355384357,0.213406403470678,0.18133336032468206,64321.3417726161,155.9126381510044,0.1997038402478601,0.12318953021946057,92.42990509913162,0.3540979684953444
81,381,61.3236,14.0904,41,14.8844,0,127,126,3,127,3,0.99626,61.44952,0.0,0.0,11.28571,8.708,11.75895,0.0,0.0,130.0,56.59842,0.0,0.41,2.047,-1.0,0.481707,0.7518337254901959,0.11381144235542104,0.19456474145568933,16.210551697530864,31449.96975751181,1.8778168350333344,96.50810437013897,5.589840461960868,0.17031666806225065,0.2919224620680436,0.11549552771736878,0.09449072123644042,261.18360904072273,15.561593138141397,0.21351285191773134,0.18162541851407432,64375.596559312544,155.92918909817132,0.19909296879798888,0.1217939976045618,90.97972098198375,0.35188034245212174
82,382,61.3068,14.3159,41,15.2147,0,127,126,3,127,3,1.00277,61.40339,0.0,0.0,9.21429,8.711,12.18495,0.0,0.0,130.0,56.56279,0.0,0.4,1.85,-1.0,0.443933,0.7517803921568628,0.11377618286477226,0.19397457330641987,16.277681327160494,31480.144542444934,1.9045703561043466,96.50684701023133,5.641056017155221,0.17030923389692484,0.29334135358981794,0.11518852849056006,0.0936134103379378,260.65821761209196,15.601095128942418,0.21404986527988015,0.18133264345492034,64403.23693743228,156.20901103895946,0.19867660415884886,0.12067430413415113,89.46635286178248,0.35188034245212135
83,383,61.1048,13.8899,41,15.6395,0,127,126,3,127,3,1.00494,61.18712,0.0,0.0,9.82143,8.761,12.37613,0.0,0.0,131.0,56.55193,0.0,0.4,2.013,-1.0,0.469152,0.7520623529411765,0.11415095196764145,0.1934815527839326,16.36598186728395,31225.13575923966,1.803223235189753,96.52894819317842,5.663973423274302,0.1704325029260077,0.29459850319996606,0.115183693457395,0.09245675443459367,260.1382943856561,15.545108371310764,0.21407568459934173,0.18085974451412457,64453.095506486534,156.51082273293196,0.1981927071113517,0.11971209708272364,92.14912079574455,0.35188034245212313
84,384,61.1124,14.2106,41,15.2853,0,127,126,3,127,3,0.99955,61.20664,0.0,0.0,9.82143,8.703,12.00974,0.0,0.0,131.0,56.53811,0.0,0.4,1.874,-1.0,0.450585,0.7521392156862745,0.11463345159427107,0.1934673716457124,16.46436149691358,31243.839272356327,2.1309277067721437,96.52821271008517,5.609710602286848,0.17060184446136203,0.29581726756389165,0.11558289942823337,0.09146979310549912,259.61882435165455,15.505854665497203,0.21440454944775658,0.18077193825662555,64348.91837722435,156.27606531466373,0.19742269445510932,0.11815667391694439,90.00524123480236,0.351880342452122
85,385,61.0907,13.5841,41,15.5301,0,127,126,3,127,3,1.00016,61.16906,0.0,0.0,9.21429,8.687,12.28753,0.0,0.0,131.0,56.52711,0.0,0.4,2.022,-1.0,0.461004,0.7523074509803922,0.11507423976646788,0.19361084922202057,16.54171489197531,31274.29013546244,1.8405648462600628,96.5276233299557,5.645375249057842,0.17058797526066036,0.2972698751050981,0.11589010817306,0.09099691088048206,259.11519295915815,15.503291000554592,0.21450161464026302,0.1814134132840816,64524.00722326041,156.63729456162258,0.19641218207903255,0.11729074412027407,89.84226720206948,0.35188034245212013
86,386,60.9597,13.3226,41,15.0538,0,127,126,3,127,3,0.99885,61.03997,0.0,0.0,10.17857,8.705,11.74923,0.0,0.0,132.0,56.52948,0.0,0.41,2.393,-1.0,0.499622,0.752398431372549,0.11555363740490368,0.19379024708866094,16.625385802469136,31080.99873746762,1.6831439395476306,96.55672191157686,5.579952953910077,0.17058922301981985,0.29881432586055584,0.1159300167883756,0.09091161891199556,258.61735612479083,15.508888150438851,0.21449941037033185,0.1821457900813065,64679.589759364906,156.5147771524775,0.19569111588577973,0.11582869574184641,91.318445946282,0.3518803424521197
87,387,60.8873,13.355,41,14.9281,0,127,126,3,127,3,0.99891,60.94453,0.0,0.0,8.39286,8.772,11.52112,0.0,0.0,131.0,56.5224,0.0,0.41,2.056,-1.0,0.487016,0.7524509803921569,0.11602242284245282,0.19437857273963163,16.58101851851852,30962.921057625816,1.4107019597937323,96.57158908098663,5.543990972697358,0.17059938145978373,0.3006001062256099,0.11590631725209107,0.09134115818918673,258.1078569440306,15.522522161036362,0.21473825074447475,0.1827830200685249,64656.2046763553,156.72337112314045,0.1952107577155727,0.11470148345126085,87.39322185364651,0.3518803424521204
88,388,60.7908,13.7444,40,15.1201,0,127,126,3,127,3,0.99965,60.81643,0.0,0.0,10.32143,8.719,11.54387,0.0,0.0,131.0,56.50918,0.0,0.4,1.909,0.29282,0.528848,0.7530239215686274,0.11678793761651123,0.194855775461674,16.687451774691358,30866.647348531504,2.230205910853944,96.56770468807443,5.548759703429153,0.1705126719599482,0.30277755659156363,0.11596563135714473,0.09203625161982248,257.60874158583044,15.478959636923708,0.21455089931899018,0.1835336853340512,64705.29173905036,156.9442594897711,0.19475622633342932,0.1135826581635962,90.72521788196413,0.35188034245211613
89,389,60.7039,13.9545,40,15.2333,0,127,126,3,127,3,0.99857,60.68165,0.0,0.0,10.14286,8.74,11.87907,0.0,0.0,131.0,56.49888,0.0,0.41,2.074,-1.0,0.514581,0.7526960784313725,0.11737948999386164,0.19564875705423798,16.718701774691358,30735.667910009783,1.561564871522382,96.59428395585307,5.586509311829012,0.17047005217978237,0.30501309052671005,0.11564240300517607,0.09260980849097587,257.1180854399512,15.469002429349924,0.21449782412237964,0.18373674348744623,64611.063068420124,156.93888914463085,0.19462821768986474,0.11194232762172628,88.60126072137092,0.3518803424521133
90,390,60.6181,13.4202,40,15.1157,0,126,126,3,127,3,0.99978,60.60519,0.0,0.0,11.32143,8.78,12.06366,0.0,0.0,130.0,56.47982,0.0,0.4,2.269,-1.0,0.512734,0.7524141176470589,0.11824850743141341,0.19663467064189752,16.792631172839506,30489.69377727723,1.3740574412865292,96.61001692053958,5.600117217849307,0.17032595838407616,0.307234491241548,0.11528158070226835,0.09323042756984487,256.62468257646503,15.445290271146797,0.21396705956926462,0.18358067919981796,64698.606675673385,157.15946350547767,0.19485140705275367,0.11089452408371418,90.46168494931263,0.3518803424521184
