,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0,cubcol.1.0,cubrow.0,cubrow.1.0,cubrow.0.3,blockiness,uhdhdsim,saturation,noise,contrast,temporal,cubcol.0.3,cubrow.0.6,blur,staticness,movement,tone,color_fulness,cubcol.0.6,cubrow.0.5,cubcol.0.5,fft
45,445,81.5087,23.3245,80,38.2392,0,117,120,27,135,28,0.98332,80.87119,0.0,0.0,1.67857,2.713,20.14389,0.0,0.0,126.0,34.40037,0.00968,2.53,1.985,-1.0,4e-06,0.06925397996055664,0.15257907174494448,0.3205106010392489,0.1784489181617218,0.3157768259368193,2.493658443969305,80.55135306879734,43.95083674678096,2.3815878887243933,94.85679819710485,7.109528361186733,0.11892314965790811,0.1785723232143385,81314.33123915807,453.1707862903256,12.854600694444445,0.5506580392156863,99.69448738768375,0.16034411751117955,0.11468535550087543,0.14690007921056977,78110.85672362504
46,446,80.7271,24.0499,79,37.2125,0,117,120,26,135,28,0.97341,80.11039,0.0,0.0,1.07143,2.724,20.21889,0.0,0.0,126.0,34.40582,0.00951,2.53,1.849,-1.0,1e-05,0.06887378154790982,0.15158390753029666,0.319406486640185,0.17765117089996857,0.31686493626819984,3.264839184979815,80.603235247483,44.01420499071663,2.3728766029378403,93.79273681940572,7.133498390429862,0.12010624816276837,0.17847789628993135,81442.00015970293,452.9519283208859,13.042148919753087,0.5511113725490197,99.73817682348793,0.15989678271256627,0.1151915778979383,0.14618473406153476,79233.77574253127
47,447,78.2428,25.0472,77,38.5195,0,117,120,26,135,28,0.9773,77.80861,0.0,0.0,0.85714,2.784,20.85291,0.0,0.0,126.0,34.33414,0.01005,2.51,1.975,-1.0,1.2e-05,0.06849904057669474,0.15038753128556237,0.3173567018416869,0.17675926041397316,0.3170082765168924,2.8218031950188314,80.93901611031765,44.000098899558736,2.3777468477453314,94.63366707293677,7.265943416957355,0.12313143136806876,0.17802928692451006,74839.30909120892,452.78977182663954,13.202015817901234,0.5505968627450981,99.58537252696433,0.15936282825893777,0.11683359257151568,0.14599098085625398,78116.07848855281
48,448,76.4879,25.7055,76,35.9821,0,117,120,26,135,27,0.9708,76.26349,0.0,0.0,0.71429,2.83,21.70437,0.0,0.0,125.0,34.22234,0.00904,2.52,1.975,0.12551,8e-06,0.06820287425805634,0.14950122823664083,0.3154797247018861,0.17570140241500218,0.31586077243562055,2.126072546549743,81.39415236180484,44.153944039050444,2.3799644737885672,91.19758110126189,7.365972374986468,0.12409333661179674,0.17733697461842812,70956.1844201666,452.6497400958807,13.489535108024691,0.5492258823529411,99.02754158419302,0.15864095125064684,0.11675010155330706,0.14680926823845847,77535.04466596787
49,449,74.8904,26.0148,74,39.2113,0,117,120,25,135,27,0.96526,74.66645,0.0,0.0,0.42857,2.854,22.26798,0.0,0.0,126.0,34.02549,0.00989,2.51,1.964,-1.0,1e-06,0.06784967099971735,0.14844698628904837,0.31331266990562956,0.17455619633639083,0.3143821539487527,2.766626904284946,81.53675765613912,44.27460828239535,2.3854289297034588,94.97512334631523,7.435376194591138,0.12487064626501873,0.17726514810094784,68197.49325396071,452.5327068200201,13.823784722222221,0.5452623529411764,98.32021194323737,0.15825686559466232,0.11696534143703988,0.14633506441753452,76835.57143735289
50,450,73.9323,26.0588,73,39.0166,0,117,120,25,135,26,0.97987,73.6699,0.0,0.0,0.71429,2.857,22.52629,0.0,0.0,126.0,33.88337,0.00974,2.55,1.958,-1.0,6e-06,0.06746375375122163,0.14755376460471245,0.3113768021549842,0.17362829879756356,0.3126183800987914,2.899531758994313,81.54809981611092,44.39885193624614,2.381587888724396,94.96981751826905,7.512363031385612,0.12566939022149562,0.17684811258659974,65626.49909701414,452.41536918694095,14.31688850308642,0.5408576470588236,97.52651927504317,0.15768390632703005,0.11758694910763609,0.14753378321120827,76114.79225580423
51,451,73.4216,26.2158,73,39.85,0,117,119,25,135,26,0.96306,73.21785,0.0,0.0,0.35714,2.876,22.56036,0.0,0.0,125.0,33.82511,0.00986,2.53,1.928,-1.0,3.2e-05,0.06715448342391248,0.14635458131717996,0.30954924840515424,0.17250305808210029,0.3108180157107969,2.259543112623766,81.60513283364389,44.57751992308063,2.382776310939208,91.59551685915903,7.53500495501283,0.12657212406195667,0.17682407936840472,64369.67531270361,452.2491243097625,14.911506558641975,0.5401470588235294,96.492553366294,0.15679850983242602,0.11826268861817839,0.14667422651211992,76199.898069552
52,452,72.7488,26.4032,72,40.7256,0,117,119,25,135,26,0.96838,72.4788,0.0,0.0,0.32143,2.88,22.68679,0.0,0.0,125.0,33.75215,0.00961,2.52,1.947,-1.0,0.000139,0.06679589970441548,0.14528747543071852,0.3078008786502581,0.17161582609552264,0.30883806171047795,1.9058491799789241,81.6849308654119,44.74205921314381,2.3743407994873134,91.82663028947113,7.559005150615175,0.12632075212332994,0.176944939224144,63176.11557718721,452.018561185471,15.552806712962964,0.5379023529411766,95.8902620798395,0.15585031789428136,0.11883933947515411,0.1462545079445787,74994.11379326822
53,453,71.3134,26.3195,71,41.0903,0,117,119,25,135,25,0.97497,71.05827,0.0,0.0,0.46429,2.892,22.84319,0.0,0.0,126.0,33.70892,0.01025,2.55,1.807,-1.0,0.000242,0.06645252363864577,0.14425504888406035,0.306148735891038,0.17074808552222268,0.3065051875568899,2.268899170892199,81.90307289801119,44.87698722180025,2.3908933856183583,89.369401394932,7.590056861174638,0.12616192237067303,0.1778357691881534,59960.659569709016,451.7010177936694,16.071373456790123,0.535454117647059,95.35723145607977,0.1548610070708529,0.11926080393310465,0.14718613643657025,74668.56344931028
54,454,70.4094,26.1888,71,41.1539,0,116,119,25,135,25,0.97246,70.25639,0.0,0.0,0.71429,2.891,22.76792,0.0,0.0,125.0,33.74074,0.01001,2.53,1.867,-1.0,0.000355,0.06625361640176256,0.14357815664862336,0.3046820011341876,0.16961727958295703,0.3039513655053997,2.05503993027209,82.12225680690509,45.04080369737413,2.388240766854088,89.65495045428939,7.600692075697988,0.125986683960804,0.17924903474390722,57103.80728189904,451.2836520427784,16.56081211419753,0.5364807843137255,94.5311824949423,0.15382852568690966,0.11968059221961762,0.1460469881015176,74080.8433498449
55,455,69.1473,25.9634,70,40.3419,0,116,119,25,135,25,0.98188,69.07671,0.0,0.0,0.96429,2.913,22.64485,0.0,0.0,123.0,33.68416,0.00961,2.53,1.802,-1.0,0.000358,0.06595335791588738,0.14280576045620366,0.3032334248433454,0.16840884908639445,0.30121968649396536,1.6475422350035343,82.21485698485924,45.21529699254919,2.379805255402204,92.12394743070344,7.615188929406516,0.125900827479337,0.180064162250808,53654.87678275706,450.80392455342235,16.93552276234568,0.5359670588235295,93.86218696639031,0.152904500161626,0.11959918460730512,0.14502020021721607,73336.19265137486
56,456,69.2288,25.7538,69,40.3549,0,116,119,25,135,25,0.97078,69.07345,0.0,0.0,0.32143,2.869,22.45288,0.0,0.0,126.0,33.58242,0.00988,2.52,1.823,0.12731,0.000332,0.06565432566086625,0.14216458167431967,0.3014652823759523,0.16711619465049077,0.29865864222721833,1.8281280341829411,82.02850617609917,45.45629355348187,2.3716881807230528,90.92692396036935,7.626794202571928,0.12585224211111753,0.18041286549176033,53693.12629165445,450.2551253693625,17.142698688271604,0.5348807843137254,93.12566042488996,0.1518930482211321,0.11975276884100944,0.14437679700107273,73277.90919273817
57,457,69.9725,25.2287,69,40.1279,0,116,119,25,135,25,0.96295,69.73233,0.0,0.0,0.21429,2.82,22.27173,0.0,0.0,125.0,33.46145,0.00971,2.5,1.975,-1.0,0.00026,0.06543123282912142,0.14126508863665588,0.30015727942601667,0.16588394112677265,0.2961564690634633,1.8353089926492334,81.83425133963526,45.798764452522185,2.3670937102502227,94.43305114241572,7.6069821546580485,0.12568260365437992,0.18098410193919873,55271.81515468355,449.6689033495798,17.142698688271604,0.5332262745098039,92.01089434006802,0.15075252872857944,0.11997931727770964,0.14376822597536532,73300.3296153402
58,458,70.9456,25.1263,70,40.2076,0,116,119,25,135,25,0.97434,70.61844,0.0,0.0,0.46429,2.731,21.82011,0.0,0.0,124.0,33.3751,0.01025,2.52,2.021,-1.0,0.000101,0.06516852603296237,0.14031258125327323,0.29897039854901103,0.16464999635536928,0.29374457334969656,2.528913163952396,81.59014005793776,45.93025037977431,2.3495915294839236,95.2282933060683,7.578143139323249,0.1261568999300788,0.1806985231000195,57422.55086753408,449.0004255122057,17.47487461419753,0.5311227450980393,90.78580029768186,0.15022570339169078,0.1201372977068908,0.14371352304861992,73389.85489617218
59,459,70.4416,24.7216,70,41.2431,0,116,119,25,135,25,0.97318,70.17293,0.0,0.0,0.25,2.762,21.73254,0.0,0.0,124.0,33.19757,0.00994,2.52,1.776,-1.0,4.9e-05,0.06497899000319166,0.13940016963894414,0.2976042128719103,0.1634219155862331,0.2913399040310305,2.4011477124796614,81.70879974678152,46.132680257161454,2.3622234654427223,95.18296325459359,7.572959651413999,0.12669257487783056,0.18069392779001078,56312.06593941115,448.29237169331395,17.62543402777778,0.5275733333333333,89.99642557155178,0.1506964691178775,0.12040615641958081,0.14341514329973884,73679.7587763275
60,460,71.0366,24.4655,70,37.6087,0,116,119,25,135,26,0.9752,70.80843,0.0,0.0,0.39286,2.759,21.39434,0.0,0.0,126.0,33.14913,0.00995,2.53,1.874,-1.0,0.000145,0.06497747685184388,0.13920366248602464,0.2958705984443288,0.16167557128852836,0.2868994508045205,3.3140698047697077,81.68723818572202,46.490839640299484,2.362382683829074,89.70249272441896,7.560339590828725,0.12759345174842562,0.18193193606446956,57827.66295667336,447.55373873126644,17.666473765432098,0.5269411764705882,88.88985890704137,0.15057935495861743,0.12177737875261563,0.14369815419306697,73786.12541115182
61,461,72.3046,23.7521,71,35.7379,0,116,119,26,135,26,0.97877,72.10341,0.0,0.0,0.46429,2.723,21.1774,0.0,0.0,123.0,33.11871,0.01,2.52,1.936,-1.0,7.2e-05,0.06494949748853077,0.13907772404919036,0.2941914345347222,0.15919595219127544,0.2822386018688095,3.3488826821150877,81.39439560960938,46.83829940984279,2.350265349784499,94.12777094611715,7.518025716921854,0.1288872413770886,0.18311209938358672,59445.84422559363,446.7793392550332,17.55830439814815,0.5277074509803922,87.82965773188064,0.15051108126863427,0.12394653866353672,0.1432767335430062,74471.16354833002
62,462,71.339,23.4909,71,36.4314,0,116,119,25,135,26,0.9853,71.23375,0.0,0.0,0.32143,2.746,20.56349,0.0,0.0,121.0,32.92838,0.00989,2.53,1.853,-1.0,0.000129,0.0648991019834253,0.13883812024981587,0.2927815050199163,0.1565110992964869,0.2776309653945309,3.1316514785884153,81.50170527084137,47.111083984375,2.341829838332609,95.12027113672616,7.471039281879656,0.13055474995583252,0.18390259488497135,57475.03258594588,446.0162076630338,17.330488040123456,0.5259878431372549,86.75100019916955,0.15074027394857417,0.12540643719291691,0.14181766497458984,75059.0902338747
63,463,70.6052,23.337,70,36.1913,0,116,119,25,135,26,0.97486,70.61363,0.0,0.0,0.28571,2.685,20.3421,0.0,0.0,125.0,32.81696,0.00981,2.54,1.858,-1.0,0.000135,0.06479773034260115,0.13861363849879516,0.29162563846333656,0.1531626822998718,0.2734756415096652,3.2569776092866154,81.43486089162975,47.35859585985725,2.345830097698031,92.79628439352089,7.461604501108798,0.1317985697685875,0.1846725217279083,54772.005320023054,445.25669456453954,17.264564043209877,0.5249325490196078,86.20993723240994,0.15060000929966355,0.1262550108336663,0.14123977209904265,74460.20998348652
64,464,70.3858,23.5912,71,36.1256,0,116,119,26,135,26,0.97623,70.47948,0.0,0.0,0.89286,2.733,20.20297,0.0,0.0,125.0,32.70146,0.00954,2.52,1.888,0.125,8.4e-05,0.06471405004794335,0.13841074639242984,0.2904996940814539,0.15068671795540212,0.2689528699792795,3.7439886566248197,81.60135716546716,47.40122439537519,2.354541383484593,88.03636419601746,7.453496399089816,0.13301341932436894,0.18553634688856888,53538.92046135491,444.48044966771454,17.097463348765434,0.5237043137254902,85.84275961356104,0.1495172829200484,0.12763892782697422,0.1411918977327631,74373.29441893223
65,465,70.1782,24.259,71,35.6677,0,116,119,26,135,26,0.96579,70.39897,0.0,0.0,0.10714,2.758,20.42142,0.0,0.0,123.0,32.58102,0.00959,2.54,2.053,-1.0,0.000123,0.06468471309599955,0.13831671558668582,0.2894606684131458,0.14908889266588837,0.26355958013514247,3.892741240680079,81.63792140807007,47.49575598445939,2.3634118876575143,94.32769851118157,7.458694006814748,0.13339756707464984,0.18656942618619032,53019.68833854417,443.7087903585184,17.069540895061728,0.522748627450979,85.75718281569992,0.14840805361304327,0.12976822971872776,0.14121863646065896,74995.56064428379
66,466,69.369,24.2365,71,36.7777,0,116,119,26,135,26,0.97119,69.67898,0.0,0.0,0.14286,2.791,20.98263,0.0,0.0,120.0,32.53386,0.00956,2.52,1.919,-1.0,0.000132,0.06458267270465023,0.13783748587796682,0.28842185515099505,0.14707428210335502,0.2576195421393014,3.3957335556101906,81.80807208161106,47.400833695023145,2.3595708466784564,94.81662062709077,7.502180185091411,0.13394284674664095,0.18743329142790705,50870.49278897314,442.8903415841408,17.106963734567902,0.5213713725490197,85.85445396326833,0.1470920115511427,0.1313221662289279,0.14105365090567404,74626.46662989451
67,467,70.2891,24.232,72,34.4804,0,116,119,26,135,26,0.97736,70.60834,0.0,0.0,0.71429,2.831,20.95615,0.0,0.0,125.0,32.71623,0.00979,2.53,1.792,-1.0,8.2e-05,0.06455859933736248,0.13772235083327528,0.2873200431911654,0.14616357735109536,0.25248856817405485,3.4241455664701186,81.78309168194106,47.50197007921007,2.3601650577858515,90.8388700165979,7.512854103970836,0.13482372492692268,0.18834056568175492,53377.09525115935,442.0359562319561,17.134596836419753,0.5244047058823529,86.28964190131161,0.14622572802072886,0.1339553376026367,0.14106005636451388,74906.11465051897
68,468,71.6946,24.4673,73,33.7508,0,115,119,26,135,26,0.98002,71.94907,0.0,0.0,1.03571,2.817,20.94846,0.0,0.0,123.0,32.84627,0.00961,2.55,1.953,-1.0,9.3e-05,0.06456862449623478,0.1375442716715185,0.2862402548176723,0.14496375232210057,0.24677964717211956,3.806938154761975,81.71932011391857,47.567626199604554,2.362223465442726,95.30929289186327,7.498227917791657,0.13648164879119234,0.1894555557951653,56938.96231758463,441.13050727688164,17.161217206790123,0.5277945098039216,86.57081013476197,0.14484601020018065,0.13718096331991397,0.14101457873189047,75264.19260798144
69,469,70.5447,24.9607,72,34.8754,0,115,119,26,135,26,0.97438,70.98164,0.0,0.0,1.07143,2.854,21.15042,0.0,0.0,124.0,32.82152,0.00936,2.54,1.791,-1.0,0.000175,0.06456515271596047,0.13735282848168434,0.2853325599081508,0.14346796760911049,0.24111401300901486,3.1573324514388275,81.98661059065893,47.613739955572434,2.3628176765501245,91.99134329538803,7.503366442687644,0.13747845687948945,0.19050471193015103,54243.73157140594,440.1779649748915,16.965615354938272,0.52716631372549,86.88178561931853,0.14529270465360916,0.1395374143179828,0.14084707605176994,74680.9953915409
70,470,70.9219,25.3873,73,37.7922,0,115,119,26,135,27,0.97388,71.43691,0.0,0.0,1.0,2.92,21.58113,0.0,0.0,122.0,32.94871,0.00905,2.53,1.714,-1.0,7.1e-05,0.06459444357957204,0.13722515596844972,0.2839851607653207,0.14284730241581453,0.23600161810430928,3.0852582150218146,82.07903860570451,47.59765323591821,2.369470554679817,87.61365938680976,7.519965045975644,0.1381788729667171,0.19068406671157515,55235.441883314816,439.18751689759245,16.861689814814813,0.5289780392156863,87.45667849107048,0.14579933610272475,0.14051085613173467,0.14108203812375225,74911.55738102183
71,471,71.6109,25.5515,74,37.1127,0,115,119,27,135,27,0.97603,72.10277,0.0,0.0,2.14286,3.014,21.94232,0.0,0.0,125.0,33.05032,0.00921,2.86,1.746,-1.0,0.000142,0.064534485249779,0.1368076165735868,0.2826071326253122,0.141018599355741,0.23131400254470696,3.841893944840525,82.27648468905824,47.54490171832803,2.3832113036602345,87.60529291402544,7.521228508649434,0.13882692280676676,0.1909034576511037,57576.81325261472,438.1634230588652,17.019193672839506,0.5290835294117646,87.64329957031941,0.14569682791410873,0.14204210139635284,0.14111711318993908,75735.43496675695
72,472,72.3816,25.7373,75,38.3144,0,115,119,27,135,27,0.96547,72.7544,0.0,0.0,1.89286,2.996,22.08892,0.0,0.0,121.0,33.09856,0.00874,2.86,1.962,0.125,0.000203,0.06448594614499215,0.13617129221164526,0.28156181206563247,0.13908745187771643,0.22676028602217516,4.394913236575851,82.20214596350766,47.55095964596595,2.381587888724399,94.21779068935943,7.500825293241571,0.13976489331158742,0.19175658368582282,59046.50629159981,437.11900107892683,16.973476080246915,0.5285433529411756,88.39686696629198,0.14533936556310514,0.14349787926693228,0.14115758789112662,75608.5241640945
73,473,74.1188,25.79,76,40.1192,0,116,119,27,135,27,0.97803,74.27659,0.0,0.0,1.60714,3.019,22.24893,0.0,0.0,123.0,33.13077,0.00882,2.87,1.904,-1.0,9.9e-05,0.06450767491712324,0.13566498398186164,0.28039065303311644,0.1370384578186516,0.22200109781743957,4.10254291887892,82.06822409003094,47.631923534252024,2.3914875967257605,92.16999801853503,7.502153893819661,0.1409629748404878,0.19289522850220236,63856.7161639111,436.0785227932521,16.798273533950617,0.5271101960784312,88.74409822424595,0.14430935963785704,0.14451986865203068,0.14145979959629956,76258.82869281994
74,474,75.544,25.8409,77,38.7586,0,116,119,28,135,27,0.97043,75.47463,0.0,0.0,1.57143,3.099,22.29739,0.0,0.0,125.0,33.06965,0.00874,2.85,1.9,-1.0,1.7e-05,0.06445028356178266,0.13504249361220613,0.279324269863394,0.1354972240243542,0.21735803025081973,4.271773686437486,82.16410548582182,47.794697137526526,2.4003581008986807,92.72781015117198,7.472787792257805,0.14212836728314837,0.19399754120355786,69975.72381304855,435.0294553505409,16.60054976851852,0.5251082352941177,89.11912535877497,0.14260240874693011,0.14556445682639332,0.13995737154299193,77683.90218648057
75,475,76.4737,25.3702,77,36.0342,0,116,119,28,135,28,0.98154,76.27378,0.0,0.0,1.17857,3.098,22.34391,0.0,0.0,121.0,33.10064,0.0088,2.88,1.845,-1.0,0.000178,0.06448917105934689,0.13336565474246204,0.27822281065071386,0.13327624133664528,0.21303254329951957,4.269800622222084,82.07893855091805,47.87409973144531,2.4013873047271184,95.06586532117107,7.4520732595354655,0.1431102900173079,0.19476270713639662,73184.96227776531,433.9504679562568,16.574604552469136,0.5251545098039216,89.08245476953857,0.1428868203585847,0.14676059445637807,0.1388213114835631,77923.35956456354
76,476,78.1848,24.6735,78,35.8313,0,116,118,28,135,28,0.97475,77.80486,0.0,0.0,1.78571,3.073,21.93588,0.0,0.0,123.0,33.11552,0.00887,2.86,1.852,-1.0,0.000195,0.0646144681759976,0.13180622874862227,0.27706578552371935,0.1308488327109496,0.20880315081850068,4.146352189796812,81.67009835312022,47.901110613787615,2.4092286050716014,93.71559288366052,7.414958502921742,0.1437147017597867,0.19596458144474477,79050.92529132833,432.8321630489535,16.627555941358025,0.5235204901960784,88.99548778521857,0.14453790510642658,0.14825221608457936,0.13872013574736453,78668.61487797853
77,477,79.424,24.2591,79,35.1717,0,116,118,28,135,28,0.96705,78.97201,0.0,0.0,3.28571,3.078,21.34595,0.0,0.0,125.0,33.02521,0.0094,2.9,1.977,-1.0,0.000123,0.06447807979244818,0.13089838779669036,0.275454040666815,0.1280675601673256,0.2047819371352607,4.094505781246435,81.4417629592623,47.91975986810378,2.426216183923691,93.26355117195271,7.346103094684034,0.1444248521658164,0.19755309951646696,83430.02439400046,431.66154113508037,16.50096450617284,0.5214561176470587,88.45788930945812,0.1449778449289207,0.14956452247895335,0.13930344679271991,78902.72687261742
78,478,80.6333,23.8628,80,34.9682,0,116,118,28,135,28,0.97085,80.10139,0.0,0.0,4.14286,2.997,20.99164,0.0,0.0,119.0,32.91268,0.00948,2.93,1.77,-1.0,0.000187,0.0646295153972354,0.12953211847563384,0.2737176086375746,0.12553969593249775,0.20260652635627857,3.6956968351202226,81.0681235801141,47.91389842092255,2.4191283130729535,86.59745648436612,7.289397001259796,0.14557435993258827,0.19760101943857875,86869.62347023365,430.4437123389328,16.021026234567902,0.5211285882352941,88.22024661120908,0.1456399772272192,0.15085259529020065,0.1396167029060511,78602.98015088719
79,479,81.7349,23.2867,81,32.2125,0,116,118,28,135,27,0.97452,81.19131,0.0,0.0,5.46429,2.952,20.66495,0.0,0.0,121.0,32.72388,0.01039,2.9,1.82,-1.0,6e-05,0.064933989722595,0.1272311558467758,0.2715623534470349,0.1237672472033651,0.20006532813979383,3.1839160933566104,80.65218812016002,47.8906741672092,2.431245647117551,89.08855361050665,7.229544643141142,0.14646090434608353,0.19730491399439554,89776.33864373942,429.1844055872041,15.65234375,0.5177796078431371,87.46623502644226,0.14731195627410026,0.15254995226916968,0.14003304029814131,78681.72010347256
80,480,82.637,22.7755,82,29.7891,0,116,118,28,135,27,0.96826,82.0734,0.0,0.0,5.17857,2.923,20.17041,0.0,0.0,124.0,32.57462,0.01016,2.92,2.012,0.125,9.1e-05,0.06518510494350534,0.12622924404692942,0.2694575340556364,0.12163237343054525,0.1977404865553514,3.418820958789741,80.41648633141426,47.820587158203125,2.4268103950310893,85.29206687359797,7.155964916060365,0.1477545532366682,0.19651323084256758,92837.54797804388,427.86441968465056,15.184751157407407,0.5150525490196077,87.18627839448703,0.14890602385950516,0.1542196325227748,0.14046193251054437,78824.04975352934
81,481,82.9567,22.2379,81,31.246,0,116,118,28,135,27,0.96688,82.30173,0.0,0.0,4.35714,2.917,19.72882,0.0,0.0,125.0,32.36628,0.01147,2.92,1.887,-1.0,0.000213,0.06570858964235173,0.12647047618596585,0.2676943915885548,0.11994232782276074,0.19534996147266953,2.8092315231787626,80.17521561373621,47.749819531852815,2.4290280210743154,87.86694565645642,7.11807686311174,0.14916128497228606,0.19590944445929775,94017.66432698396,426.493649770515,14.75805362654321,0.5111086274509803,87.04148631945772,0.15146903430940944,0.15495446823744188,0.1415121397782858,78643.61596850709
82,482,83.1872,21.6687,81,29.9002,0,116,118,28,135,26,0.96178,82.48391,0.0,0.0,3.57143,2.929,19.26438,0.0,0.0,124.0,32.20302,0.01191,2.93,1.761,-1.0,7e-05,0.06624383988982092,0.1263148399204124,0.2659921316148047,0.11882248032121268,0.19350358717486046,2.9398113039757714,80.10548313234843,47.81199062017747,2.420316735287756,86.20265360238442,7.028357921450533,0.14988974954349982,0.19555239528401808,95359.7877988606,425.0870640051791,14.205439814814815,0.5069431372549019,86.40138956449377,0.1542010967088063,0.1567204166839689,0.14281499749228355,78504.20814869368
83,483,83.5809,20.461,81,27.3664,0,116,118,28,135,26,0.97453,82.86823,0.0,0.0,2.92857,2.89,18.76163,0.0,0.0,123.0,32.07854,0.01309,2.91,1.796,-1.0,0.000131,0.06691125605836562,0.12554476064231798,0.264451493004212,0.11740644227349366,0.19170325836037538,3.571053501889948,79.84969106980843,47.723832683798705,2.4262161839236964,87.64944741081784,6.926792902107975,0.15038566409422538,0.19456195149862585,96281.99292504918,423.6420051878915,13.648244598765432,0.5038473725490195,86.10235364089493,0.15505211614890585,0.15843226672159744,0.1434695542631015,78089.63279024295
84,484,84.8094,18.9049,83,27.9458,0,116,118,28,134,26,0.98171,84.06878,0.0,0.0,3.21429,2.834,17.72597,0.0,0.0,124.0,31.98543,0.01386,2.94,1.75,-1.0,0.00016,0.06785652231931005,0.12611986883816656,0.26376919933372217,0.11587940095840447,0.18982825294501465,3.8374017114471077,79.51558152208553,47.797318070023145,2.4421745589473347,89.1140809968704,6.764601975872291,0.15124143857625028,0.19436893315596077,99784.06632290705,422.1795134641246,13.15137924382716,0.5013529411764706,86.191344527081,0.154936746083985,0.15949093243451531,0.14586229475426582,78190.18222591643
85,485,85.3288,17.6053,83,26.1893,0,116,118,28,134,25,0.98112,84.57152,0.0,0.0,4.89286,2.766,16.39145,0.0,0.0,125.0,31.97883,0.01373,2.94,1.917,-1.0,0.000223,0.06830773191619566,0.12743997293169304,0.2637541319746576,0.11451168948191026,0.18827782987762548,3.8487311402065734,79.27384173114386,47.85530128008054,2.438927729075671,89.48010730400597,6.499670439670867,0.15170777476132474,0.1950810012548844,101277.62224042726,420.72855129722996,12.531201774691358,0.5021913725490196,85.86072709586153,0.15551120560049486,0.16081785278493121,0.14473054441839336,78409.52188650865
86,486,85.4748,16.8703,84,22.6466,0,116,118,28,134,26,0.97753,84.80914,0.0,0.0,3.35714,2.719,15.28817,0.0,0.0,124.0,31.95727,0.01346,2.94,1.856,-1.0,0.000106,0.06855045517428372,0.12887910849487455,0.2648001665447016,0.11359257232944632,0.18650134541504268,3.9632708645160077,79.13644624400389,47.839413866584685,2.4582921523573575,88.59897944090396,6.375737495669275,0.15203179485163668,0.1955852275934604,100054.06393415733,419.3060021301154,11.895736882716049,0.5022357647058822,85.46351372808327,0.15660701175202382,0.1626836778181053,0.13870855403998197,78144.64261764236
87,487,85.4115,16.7226,84,22.2966,0,116,118,28,134,25,0.97296,84.7632,0.0,0.0,3.39286,2.691,14.64517,0.0,0.0,125.0,31.90202,0.01336,2.92,1.83,-1.0,0.000133,0.06894550413739489,0.13048237902286375,0.2664498694691912,0.11246571337038815,0.18472575039490313,3.8398006342617097,79.14943594328653,47.8372279037664,2.4411453551189055,88.74275761421673,6.310369335951851,0.15237199310796506,0.19631816677609795,99089.01238424,417.9156340111703,11.25294174382716,0.5016901960784313,85.17240987169416,0.15653834508348347,0.16324813858102913,0.13262416386284426,78145.97451447613
88,488,85.4526,16.8382,84,22.5801,0,116,118,28,134,25,0.96863,84.75716,0.0,0.0,3.25,2.669,14.51431,0.0,0.0,125.0,31.93138,0.01197,2.92,1.903,0.12564,0.000167,0.06923546690473358,0.1316287147277226,0.26876733229545174,0.11147863720266571,0.18257489036876973,3.907139215908368,79.12244114193545,47.835075472608025,2.445580607205363,87.2705498819897,6.281649955020369,0.15248016953113988,0.19680317133994352,99714.41764278628,416.57287692276566,10.680507330246913,0.5016439607843137,85.10256237472763,0.15634714921915507,0.16432280590680792,0.1295265131611543,78241.53283291691
89,489,85.2626,17.2059,83,23.0091,0,116,118,28,134,25,0.97055,84.5636,0.0,0.0,3.89286,2.661,14.61408,0.0,0.0,124.0,32.00564,0.01206,2.92,1.845,-1.0,0.000267,0.06925763226189559,0.13238972383853018,0.2714976471926006,0.11054941610182296,0.18059059538734687,4.229411349343602,79.14189188995407,47.73757783866223,2.451639274227659,90.32315836878921,6.287654689802835,0.15233441549077506,0.1978409104436398,98673.4642683629,415.2699662482212,10.13329475308642,0.5031196078431373,85.61449081910747,0.15444883048155836,0.1655831886841936,0.128566827497572,78225.43577973942
90,490,85.4603,17.2189,84,25.2431,0,116,118,28,134,25,0.96177,84.71422,0.0,0.0,3.75,2.661,14.93571,0.0,0.0,124.0,32.04218,0.01198,2.88,1.858,-1.0,0.000268,0.06941783391557048,0.13307624933356885,0.2741621283214387,0.10946479265190893,0.17924753737553245,3.9135289833078577,79.20728081049698,47.737341044861594,2.439521940183077,87.71585343374839,6.322805196100818,0.1522954028903235,0.19891089922617,98945.68872413304,414.0132573798517,9.654272762345679,0.5052011764705882,86.01066348429605,0.1536468740655796,0.16759353451281273,0.12810185783922529,78655.20394027242
