,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,color_fulness,cubrow.0,cubcol.0,cubrow.0.3,temporal,cubcol.0.3,noise,saturation,cubcol.0.6,cubcol.1.0,contrast,blur,cubrow.1.0,movement,uhdhdsim,fft,cubrow.0.6,tone,cubrow.0.5,staticness,cubcol.0.5
45,145,26.2332,19.1393,11,15.0475,0,120,117,3,137,6,1.0099,24.37785,0.0,0.0,16.10714,9.299,16.68035,0.0,0.0,110.0,30.53639,0.0,0.28,6.021,-1.0,4.895783,0.9205015995131178,75.09559787278306,0.017736422021084827,0.03566580322845305,0.10462284213772384,5.101844536653692,0.07977520440390609,0.16049639811662933,49.61610054675444,0.06376383227978469,0.028155427277600342,88.68861839548256,3654.2553310697203,0.03521382725234491,15.089747299382717,102.58746655592711,60859.26751939785,0.06177054324028253,0.45825333333333335,0.05056306157495771,375.7648398888777,0.09111559367246365
46,146,26.0844,18.6963,11,15.0467,0,120,117,3,137,6,1.01123,24.18202,0.0,0.0,19.21429,9.31,16.44254,0.0,0.0,110.0,30.18658,1e-05,0.28,7.282,-1.0,5.154284,1.1048544572232781,73.35536991654179,0.01787759371761166,0.03532365376368869,0.10517160272872748,5.0407250931806,0.08072021395221184,0.16049639811662744,49.892279542522665,0.06413260471432373,0.027911702081853108,89.83640910292863,3533.800534462879,0.035052503534947606,13.959104938271604,102.6459503519436,60720.417330295415,0.06219988357243385,0.4540815686274511,0.051294120727180835,375.14447041845625,0.09106291483095783
47,147,26.2165,18.2654,11,14.6893,0,121,116,3,137,5,1.0168,24.25982,0.0,0.0,12.25,9.319,16.04873,0.0,0.0,113.0,30.32449,0.0,0.28,10.902,-1.0,5.158111,0.9404781734260078,72.46071735002668,0.01800508489508067,0.03499135108410632,0.10564374077903724,4.968585194098871,0.08190768515041819,0.16049639811662705,50.26113910439574,0.06503560022548674,0.02768173205061548,90.42095023163833,3555.8860030328365,0.034780575620128026,13.474054783950617,102.68517546862032,60726.83278389911,0.06285887129517077,0.4525789607843136,0.05209755176829752,374.3232192899371,0.0911023222536977
48,148,26.0443,17.788,11,16.1352,0,121,116,3,137,5,1.01459,24.01457,0.0,0.0,14.64286,9.475,15.67739,0.0,0.0,113.0,30.25456,0.0,0.28,9.2,0.6214,5.28084,1.1471773116893447,72.4441496026254,0.018129586077966574,0.034670266096175385,0.10607230608774114,4.806851192151433,0.08273800229315008,0.1604963981166262,50.60305616590712,0.0658821636419225,0.027462918679792454,92.16598654499154,3562.3460030004485,0.034553747002635846,12.783323688271604,102.79407144172808,60605.14180403865,0.06345527214931908,0.45219686274509807,0.052163644193796856,373.2942297350461,0.0910291726603522
49,149,25.577,17.2129,11,15.1778,0,121,116,3,137,5,1.02515,23.5356,0.0,0.0,13.64286,9.392,15.27674,0.0,0.0,114.0,29.80493,0.0,0.28,8.606,-1.0,5.489881,1.233716621606766,71.32227275392384,0.018253147483359218,0.03435916686986767,0.10641694526267725,4.727428145529235,0.08374434475280501,0.14837906407204074,50.53909094539689,0.06578187542551536,0.02725339411910719,90.86281208990734,3460.2187073401915,0.0343354274656317,11.38671875,102.90266048318578,60454.67385777992,0.06401661483314927,0.44540050980392143,0.051815226371477535,372.11648992023333,0.0909195815274479
50,150,25.0922,17.2011,10,14.2747,0,121,116,3,137,5,1.02865,23.0466,0.0,0.0,14.32143,9.455,14.78601,0.0,0.0,114.0,29.45446,0.0,0.28,11.78,-1.0,5.740068,1.2106212142801873,70.38866163104298,0.01836732841173277,0.034057990199163064,0.10667352932189728,4.688256403305803,0.08426212403630276,0.14232039704974378,50.42833549593701,0.06623123357369823,0.027049318002824316,88.67503285941143,3328.31373163366,0.03412565046893194,10.350067515432098,103.02357141624064,60328.99645325704,0.06415196391994625,0.4417435294117647,0.05185825764008577,370.77957561565137,0.09071871677932333
51,151,23.3381,17.4924,10,15.1044,0,121,116,3,137,5,1.03237,21.45493,0.0,0.0,9.82143,9.682,14.76531,0.0,0.0,116.0,29.14169,2e-05,0.28,11.385,-1.0,5.975632,1.0473389190610516,69.64661089285573,0.018463821455829088,0.03376275305703465,0.10666372068750818,4.623824717204589,0.08380197077995755,0.13566751892005427,50.265297030225206,0.066203116167221,0.026852632609620907,86.96396583987631,2736.5088788622534,0.033931477735917495,9.393518518518519,103.37694909889768,60240.22784145596,0.06397208737039824,0.4369227450980392,0.05206252129192108,369.3506541856727,0.09061930740060022
52,152,21.71,17.5893,9,16.8914,0,122,116,3,137,5,1.02401,19.99301,0.0,0.0,12.39286,10.037,15.01486,0.0,0.0,116.0,28.82992,0.0,0.28,13.453,-1.0,6.135508,1.750563095771669,68.86756530941159,0.018582698957849586,0.03348282286958694,0.1062251625315876,4.600470854105621,0.08341616210895958,0.13566751892005213,50.19528688030478,0.06584297531634789,0.026664351277267875,86.44405291406605,2263.0019909073862,0.03368490008529655,8.531298225308642,103.65520848143176,60119.032358341385,0.06382133015084834,0.4325313725490197,0.05199166811324544,367.9871118455607,0.0906098512651704
53,153,21.1093,17.5057,9,15.2624,0,122,116,3,137,5,1.002,19.45424,0.0,0.0,11.39286,10.014,15.10163,0.0,0.0,115.0,28.3956,0.0,0.28,11.744,-1.0,6.381155,1.930526855150998,67.39387394602963,0.018727866582158914,0.03320956389459867,0.10547376061074057,4.566875421160196,0.08313730318516763,0.1296088518977549,50.1550102704837,0.06620613312004883,0.026497197097553733,88.71384334122487,2145.774143685164,0.033450442825427626,7.527391975308642,103.77789687936364,60108.29123034267,0.0636786685915804,0.4255423529411765,0.0517506896754116,366.7315266081246,0.09035952418673064
54,154,20.5088,18.2526,9,15.5299,0,122,116,3,137,5,0.99064,18.92589,0.0,0.0,8.82143,10.101,15.02323,0.0,0.0,118.0,28.36084,0.0,0.28,10.583,-1.0,6.272232,1.0056840076560851,67.32758365617947,0.018733046776014037,0.03294178838460845,0.10485619298525735,4.655563807945926,0.0829071193993736,0.12576781091869885,50.125811729902104,0.06674268602123269,0.02641527603951,88.57052855421483,1962.5655872098737,0.03322512933701516,6.9360532407407405,103.84435076954874,60164.61808898928,0.06346117654177386,0.4259082352941177,0.05160713653307083,365.50305402383026,0.09016193298993519
55,155,20.4002,19.2411,9,15.3391,0,122,116,3,137,5,1.01014,18.84172,0.0,0.0,11.39286,10.852,15.65938,0.0,0.0,118.0,28.6837,0.0,0.28,15.333,-1.0,6.268277,0.6569418026856328,66.18675293286626,0.018690225644786854,0.0326832900282088,0.10423428006105216,4.781514322019433,0.08254124218827771,0.12355018487547116,50.146913316514755,0.06770885624191904,0.026403786213388576,86.69867222325999,1914.2082562740445,0.03299312999256053,7.282648533950617,103.86188071055574,60266.851725167035,0.06318612646035156,0.4292870588235294,0.051659709986647,364.2714324986684,0.09008180123028996
56,156,20.1418,19.6966,8,16.3079,0,122,116,3,137,5,0.97184,18.58971,0.0,0.0,10.57143,11.229,16.5038,0.0,0.0,118.0,28.46559,1e-05,0.28,14.932,0.63297,6.292659,1.030719895659303,67.67731353411084,0.01861944202522051,0.03243380377498694,0.10367816961167751,4.9026632980286795,0.08235064701486354,0.12576781091870196,49.965962162724246,0.06717249987821922,0.026371814518336742,88.36027552886614,1889.262683323443,0.03276847442666736,7.44483024691358,103.91971653540912,60258.39804006862,0.06288512626609775,0.4290176470588235,0.05146612907262,363.1317609828241,0.09014827501344405
57,157,19.5211,20.2596,8,14.8018,0,122,116,3,137,5,1.00584,18.06105,0.0,0.0,14.82143,11.048,16.89074,0.0,0.0,118.0,28.58456,2e-05,0.28,20.008,-1.0,6.295855,0.6611165722351499,69.31389428060835,0.018526773137270962,0.032191587550851684,0.10295088839912744,5.022226911384447,0.08200722615500959,0.1235501848754708,49.587919258777006,0.06686268899204226,0.026389540221793684,89.31016066382715,1741.3037172767467,0.03255769938337898,8.080054012345679,104.05358078412507,60244.77562170543,0.06270154348414132,0.4307901960784314,0.05122053614167091,362.1920764865244,0.09000043668419883
58,158,18.9736,20.9429,8,15.502,0,122,116,3,137,4,0.97826,17.55755,0.0,0.0,26.10714,11.558,17.37426,0.0,0.0,117.0,28.63215,0.0,0.27,21.023,-1.0,6.27514,0.5943707482218593,70.53024765500993,0.018430243558483873,0.03195587437768085,0.10226164088044608,5.157823428720892,0.08166943593497819,0.12355018487546715,49.30570946210696,0.06665116650215358,0.026363497484940074,86.73026401956166,1617.7426527196692,0.03234290604314448,8.242091049382717,104.25635505347954,60261.8089904224,0.062311819000713996,0.4335858823529412,0.05155016493103802,361.45624104018793,0.0901053549140784
59,159,18.8453,21.0466,8,15.4915,0,122,116,3,137,4,0.99953,17.44179,0.0,0.0,18.53571,12.028,17.96246,0.0,0.0,115.0,28.6521,2e-05,0.27,22.15,-1.0,6.283721,0.5182988031555572,71.4282130912413,0.018345448325460825,0.03171400544823275,0.10160937558769757,5.214426990820045,0.08139746940798763,0.1174915178531742,49.04532877604167,0.06642287749002607,0.02636015010296625,88.31311043270804,1556.5298870932395,0.032125053374739344,8.28809799382716,104.38178298174543,60324.67665238956,0.0621366645551786,0.4320698039215687,0.05136639569687837,360.94971007253724,0.08997952663675418
60,160,18.3284,21.0053,8,15.7754,0,122,116,3,136,4,0.99896,17.02247,0.0,0.0,17.92857,11.87,18.0601,0.0,0.0,114.0,28.59447,1e-05,0.28,14.523,-1.0,6.522432,0.6116470522272404,71.45283832300808,0.01836940454505576,0.031288319869794856,0.10155181497659305,5.308659907803297,0.08070768930295316,0.11749151785317298,48.55826464994454,0.06661274419822777,0.02634718718751685,86.98172600931869,1386.7616213729211,0.03112096559929839,8.388695987654321,104.519141161764,60311.3566523226,0.062104756480379435,0.4306811764705881,0.05164946257641976,360.695643379598,0.09045157377336982
61,161,17.9882,22.3619,8,16.2059,0,122,116,3,136,3,0.99745,16.73911,0.0,0.0,20.85714,13.412,18.02879,0.0,0.0,111.0,27.64113,0.0,0.27,10.096,-1.0,6.367251,0.8122144467134547,71.40239871605722,0.018406120519894115,0.0310614240745518,0.10161372794060998,5.410827782480853,0.07933204643947635,0.11749151785317359,48.14750445330584,0.06666230995299764,0.0262142865702077,86.12075496554053,1318.571947421314,0.030425084542877852,7.743923611111111,104.60157338222012,60243.27352291542,0.06193483815554966,0.41231176470588243,0.05167787656102526,360.4966590089306,0.09049837308289528
62,162,18.4867,22.3353,8,16.2548,0,122,116,3,136,3,0.99974,17.20835,0.0,0.0,22.35714,13.495,19.18579,0.0,0.0,113.0,26.99126,0.0,0.27,13.13,-1.0,6.218836,0.5522910204152115,72.85614317448199,0.0184178646524884,0.030962934938875294,0.10161609511890922,5.508364851145332,0.07813586939252645,0.12960885189775959,48.08575232235002,0.06670633178088761,0.026106331281744336,87.1057316147867,1447.1988838300545,0.029850312087274032,7.6653163580246915,104.48443356806997,60357.0756193932,0.06219682822729732,0.3932482352941178,0.05189085346143545,360.29912139457696,0.09120684356355732
63,163,19.8074,21.5485,8,16.181,0,122,116,3,136,3,0.9957,18.3839,0.0,0.00104,27.0,12.305,19.17684,0.0,0.0,116.0,27.76452,2e-05,0.27,8.609,-1.0,6.109551,0.4618826122589949,74.50720776734715,0.018429330406215128,0.030895190717891735,0.10183245657613857,5.558491672046462,0.07692846549689095,0.1356675189200537,47.93332775728202,0.06690949296658195,0.02613576461013243,86.91993565965788,1669.063047967571,0.02947421020427927,7.690634645061729,104.24893589211047,60395.168128199955,0.06234029900051916,0.40562180392156183,0.05202038275822569,360.1053042315115,0.09175690947374887
64,164,21.0715,21.8543,9,16.8666,0,122,116,3,136,4,0.99387,19.5298,0.0,0.0,26.42857,11.644,18.49674,0.0,0.0,115.0,28.33862,1e-05,0.27,7.002,0.50643,6.093316,0.6529135224312589,76.44340344303482,0.01844440963028435,0.030885979592946807,0.10193800294571664,5.52877100873483,0.07581748567459042,0.13566751892005488,48.02779341332706,0.06708688421625433,0.02618015151488294,91.68753771211037,1964.6350337877216,0.029271326314498917,7.900462962962963,103.96843441853682,60539.19382524216,0.06168705553965827,0.4196854901960785,0.0523719894895424,359.9248754186003,0.09200569860732548
65,165,22.8052,21.4003,10,18.699,0,121,116,3,136,4,0.99672,21.14121,0.0,0.0,24.03571,11.303,18.76455,0.0,0.0,120.0,29.15574,1e-05,0.28,5.156,-1.0,6.057573,0.7767822593212915,79.27951110849791,0.01847618764255136,0.03075640004912794,0.10225323640272768,5.476386834145452,0.07474380439017837,0.1401027710065179,48.186496499144,0.06755964542741393,0.02627543622593921,89.11782061635678,2391.436736814364,0.02892140949532792,8.107253086419753,103.58272290661345,60600.01548031091,0.06145357288235868,0.43205333333333346,0.052430294194245906,359.70295931699087,0.09226337268200765
66,166,24.2973,20.7768,10,17.2757,0,121,117,3,136,4,1.01288,22.50969,0.0,0.0,18.46429,10.363,18.38236,0.0,0.0,118.0,29.81207,1e-05,0.28,5.69,-1.0,6.127903,0.8928885458172878,81.5565062208758,0.018525783457327295,0.030480832433730173,0.10292630159677868,5.416047076980777,0.07308600221497791,0.14232039704974553,48.210013495551216,0.06813967058420274,0.026310572308724512,88.23947220423283,2846.852734302128,0.028490582327972462,8.204619984567902,103.32581717361931,60612.67400921056,0.061660569868992675,0.4438180392156864,0.052885170836186546,359.4675403935813,0.09260151925844594
67,167,25.7567,20.4909,11,17.5699,0,120,116,4,136,4,1.01388,23.80464,0.0,0.0,22.17857,9.636,17.83344,0.0,0.0,116.0,29.89007,3e-05,0.28,4.863,-1.0,6.106176,0.6792604856714082,83.35962095875172,0.018613608982135484,0.030432001037371592,0.10329361072605452,5.350830207136739,0.07286887160617035,0.15443773109433537,48.635907961998456,0.0686321523796033,0.02661977851185504,85.66791029690066,3354.5412565612633,0.028292144396798922,8.083622685185185,103.03014662731366,60723.80031392623,0.062093952637860626,0.44596078431372566,0.053744751849889895,359.235337650702,0.09242575148892261
68,168,26.0383,20.4947,11,17.8368,0,120,116,4,136,5,0.99961,24.1226,0.0,0.0,18.78571,9.558,17.58464,0.0,0.0,115.0,29.63174,3e-05,0.28,4.958,-1.0,6.152285,1.2289609299023896,84.62778004924544,0.018742005702161016,0.029755834083485554,0.10422274557939636,5.314263202920768,0.07293634364421757,0.1604963981166239,49.12080948441117,0.06861564666973279,0.027016761676460777,88.83892402289787,3521.3379801306387,0.02782248647289567,8.00390625,102.9108716151242,60700.65959777802,0.06252317786636649,0.4358705882352941,0.0548562257252533,359.00155049058424,0.09216790352157152
69,169,26.0059,20.5322,12,16.9983,0,120,116,4,136,5,0.99817,24.18611,0.0,0.0,12.92857,10.046,17.60434,0.0,0.0,117.0,30.25537,2e-05,0.28,4.161,-1.0,6.107296,1.0662947023172793,85.33205178572061,0.018918432490894543,0.02920454401019461,0.10529381280747736,5.284527284451578,0.07337623253537058,0.16049639811662633,49.7285030035325,0.06863649251208026,0.027354482738160886,92.14896874341916,3507.055916915293,0.02746347450470398,8.833622685185185,102.79487365802012,60767.037553729126,0.06275269143016697,0.4410501960784313,0.05464546627099238,358.8509546461673,0.09186086496511797
70,170,25.986,20.1542,12,18.5817,0,119,117,4,137,6,1.00574,24.23558,0.0,0.0,15.75,10.606,17.62613,0.0,0.0,119.0,30.82115,3e-05,0.28,4.614,-1.0,5.92915,0.9462552365744155,85.77049600712084,0.019240607185268935,0.028596342363313373,0.10707590757254588,5.240792312597973,0.07372377270322486,0.1604963981166274,50.0388532096957,0.06895550617302616,0.027640278213570395,90.187081016986,3386.2964043280735,0.026783848762077633,9.700713734567902,102.76341593464849,60884.307347167,0.06303480565038723,0.45224156862745113,0.054607035599029644,358.77287387580816,0.09175409896707795
71,171,26.4249,19.4081,12,18.0544,0,119,117,4,137,6,1.01433,24.63701,0.0,0.0,10.60714,10.353,17.30782,0.0,0.0,120.0,31.11741,5e-05,0.28,5.42,-1.0,6.017156,0.9129418665573897,86.54674870832113,0.019610251320320706,0.027990232679361706,0.10890230823838999,5.058836805922969,0.07454962215988381,0.16049639811662741,50.38769625440056,0.06939211772649424,0.027939238535935846,87.74805023279932,3584.54497767198,0.026398000399630955,9.817997685185185,102.68133432574172,61051.90814731578,0.06399330698416389,0.4567443137254902,0.054636583152281204,358.7666974438909,0.09197952970719121
72,172,27.0647,18.8072,13,17.4369,0,119,116,4,137,6,1.01649,25.23108,0.0,0.0,14.78571,10.457,16.66193,0.0,0.0,121.0,31.58907,4e-05,0.28,5.862,0.57034,6.042508,1.3045246785521556,87.42433288251782,0.020000030383461972,0.027025597093644334,0.11069325405974836,4.9159874929785365,0.07435292038365483,0.16049639811662733,50.77307562180508,0.06962777533527405,0.028264851028918708,90.07010115329199,3793.4689325110553,0.024381138331047787,9.76171875,102.5581765962663,60942.30968345371,0.06473981242455792,0.46320511764705874,0.05450910177259194,358.80346773468716,0.09243501538998573
73,173,27.5606,18.4001,13,18.2368,0,119,117,4,137,6,1.01013,25.68161,0.0,0.0,13.17857,10.722,16.14876,0.0,0.0,119.0,31.9065,4e-05,0.28,5.505,-1.0,6.09054,1.0261319603143533,88.13526303967957,0.020361466629757952,0.027005996002430345,0.11242544240218931,4.873870605564324,0.07397060503723256,0.16049639811662744,50.89488973735291,0.07057129031700099,0.028550376584285345,87.55618653319601,3895.3112577636784,0.02278498050515194,9.539255401234568,102.4408241431874,61056.941592657924,0.0653409943105459,0.46534078431372417,0.05435005299198907,358.9012750849181,0.09288174349556388
74,174,28.0201,17.8961,13,17.3859,0,119,117,4,137,6,1.00538,26.07924,0.0,0.0,12.03571,10.452,15.79917,0.0,0.0,119.0,31.96836,2e-05,0.28,5.203,-1.0,6.018642,1.1782884705334369,88.36202872094019,0.02072294736882416,0.02688173667089257,0.11371802248357037,4.889725257925421,0.07398592779145169,0.16049639811662747,50.82369731385031,0.07154065125057837,0.02886999893604934,87.56910832994626,4158.377579402411,0.02145229530684914,9.349585262345679,102.35640844921575,61064.76025627274,0.06571853382431685,0.46511450980392166,0.05456182821987745,359.05720393425986,0.09315111524080667
75,175,28.178,17.4348,13,17.8309,0,119,117,4,137,6,0.99935,26.22049,0.0,0.0,12.03571,10.209,15.3676,0.0,0.0,118.0,31.97496,4e-05,0.28,5.058,-1.0,6.018198,1.2863396813538823,88.81661171206628,0.021100369771986212,0.02676015591452845,0.11490198978767441,4.802800052296097,0.07409708704768497,0.16049639811662755,50.73925103081597,0.072281761547432,0.02916562158580295,88.7535559464242,4206.938160264251,0.020975772613215444,9.301167052469136,102.33065969580791,60996.885449336885,0.06591110693303537,0.4645607450980392,0.0550674008157718,359.2319995497642,0.09331106389904854
76,176,28.2664,17.3742,13,16.3071,0,119,117,4,137,6,0.99234,26.33936,0.0,0.0,14.0,10.156,14.96826,0.0,0.0,119.0,31.92198,2e-05,0.28,5.624,-1.0,5.926388,1.0939681016715304,88.86445335306593,0.021481501751576013,0.026647902258428686,0.11603556822575857,4.730343642629598,0.07413128291750573,0.1604963981166275,50.72058783637152,0.07307856232085695,0.029432429533809906,85.06023420840752,4162.878909865052,0.020352228393477206,9.331886574074074,102.30063467348708,61008.980234946,0.06694031904782369,0.4650258823529412,0.05546222308611283,359.41853967575236,0.09337783388141084
77,177,28.7825,17.3334,14,16.8489,0,119,117,4,137,7,1.00098,26.82718,0.0,0.0,12.89286,9.902,14.91386,0.0,0.0,119.0,31.80397,2e-05,0.28,6.556,-1.0,5.957139,1.031704940043732,89.02453257212112,0.02191131695860519,0.02672602573238038,0.11698665848540786,4.5878871352163335,0.07406757659363614,0.1604963981166276,50.40274424611786,0.07422417588505079,0.029758638536761504,87.82357009831394,4364.361658777006,0.01979078133254193,9.515576774691358,102.16600264830547,61087.04164083347,0.06755843335030597,0.463626274509804,0.05610569535698758,359.616902018419,0.09322150160874483
78,178,28.88,17.2013,14,16.2816,0,119,117,4,137,7,1.00113,26.96129,0.0,0.0,13.42857,9.939,14.88761,0.0,0.0,120.0,31.75948,2e-05,0.28,6.279,-1.0,5.907105,1.1544198594766995,89.22765936164481,0.02229487299980098,0.0269701879296817,0.11806556298772948,4.469749503319843,0.0742810594242354,0.16049639811662808,50.26414395556038,0.07405137887149808,0.03006398361784351,87.91132233036666,4419.589396507533,0.019624715247537727,9.374083719135802,102.11337017622753,61271.908834173286,0.06772022964754132,0.46331372549019617,0.0560559456826284,359.8638588660931,0.09310404971544887
79,179,29.1399,16.8701,14,16.3117,0,119,117,4,136,7,0.99392,27.21266,0.0,0.0,10.5,9.894,14.76764,0.0,0.0,121.0,31.70266,2e-05,0.28,5.958,-1.0,5.960016,1.013144249107195,89.74637126669644,0.02269473710446494,0.02755604946769237,0.11906022526323636,4.373598320435762,0.07437751069521756,0.16049639811662839,50.10163672176409,0.07436362816502996,0.03030663889899508,87.70498773745234,4456.404173972565,0.01930090123428073,9.08376736111111,102.03787465634804,61277.894131287154,0.06810996861693612,0.4623396078431373,0.055942614925327115,360.1337033849841,0.09299126376222198
80,180,29.7962,17.0351,14,15.2874,0,119,117,5,136,7,0.99241,27.80608,0.0,0.0,14.25,9.733,14.48538,0.0,0.0,121.0,31.60978,3e-05,0.28,6.001,0.64635,6.034568,1.321301752572292,89.46073041401594,0.023084420216009427,0.02787682708107401,0.1201210139879542,4.234333643481698,0.07446262009172645,0.16049639811662855,50.00219933780623,0.07476757752729254,0.030578106155520705,90.4275290479227,4759.165452793438,0.019174513799973723,9.016010802469136,101.91318037022818,61372.23133388511,0.06877766221164351,0.46170745098039223,0.05558651728395255,360.4047843350743,0.09285782812552094
81,181,30.0221,16.9683,15,15.3224,0,119,117,5,136,7,0.98869,28.00424,0.0,0.0,13.10714,9.795,14.63175,0.0,0.0,121.0,31.60069,2e-05,0.28,6.018,-1.0,6.012023,1.0364867691368258,89.45463279318292,0.023496013139245334,0.027574816289086625,0.12088353433531827,4.211000904023072,0.07437545869904685,0.16049639811662966,49.81220838758681,0.07521675933189122,0.030866128433580053,85.82467425489746,4800.532244786846,0.01920636239069327,8.86815200617284,101.89186006907542,61346.99282172803,0.06975292993705202,0.4614701960784315,0.05545712058932573,360.6589275181447,0.09272587169018051
82,182,30.4761,16.8495,15,16.7134,0,119,117,5,136,7,0.99193,28.43346,0.0,0.0,15.10714,9.76,14.57598,0.0,0.0,119.0,31.71024,2e-05,0.28,4.143,-1.0,5.846901,0.9620349389679573,89.59280380148475,0.023815192216132205,0.027752041324595043,0.1219422513444676,4.2063859172177605,0.07434133196824691,0.1627140241598566,49.71063967104311,0.07566097125193075,0.031182832937187443,88.7562968868639,5035.899850172934,0.019226736041551718,8.685474537037036,101.79098179853766,61458.643588530635,0.07098713688402283,0.46235450980392157,0.0556782007064224,360.9085744697568,0.0927126506817715
83,183,30.9579,16.5913,15,14.6511,0,119,117,5,136,7,0.99135,28.89919,0.0,0.0,11.17857,9.712,14.47379,0.0,0.0,118.0,31.77633,2e-05,0.28,3.802,-1.0,5.757491,1.266341157968978,89.97259656554652,0.024142752454843704,0.027619889443574578,0.12322475086573931,4.227499462325325,0.07440057055396344,0.1709903172253798,49.68556608977141,0.07554832306840957,0.0314716413399506,89.22397190727992,5306.292293783758,0.019305428677299456,8.77416087962963,101.66801423424447,61476.707510300526,0.07272907976251734,0.4625180392156864,0.05598221375171779,361.146380813971,0.09273980496316571
84,184,31.5416,16.2122,15,15.7191,0,119,117,5,136,7,0.99209,29.44067,0.0,0.0,11.25,9.605,14.25827,0.0,0.0,118.0,31.87993,1e-05,0.28,5.269,-1.0,5.653826,1.3725809030832061,89.40048613427814,0.024474496774485405,0.02790789867465464,0.12478879694121162,4.2415630899454575,0.07443783796420424,0.18089002522673905,49.65738367151331,0.07559149944523594,0.03179170978767021,87.17951813978887,5767.125450927834,0.019369938294751254,9.107108410493828,101.53916268979926,61578.83581243562,0.07424643908579787,0.4645043137254903,0.056361576643387895,361.3389091613571,0.0927466535577439
85,185,31.8042,16.633,15,13.7016,0,118,117,5,136,8,0.99444,29.73448,0.0,0.0,10.75,9.578,13.92676,0.0,0.0,119.0,31.98581,2e-05,0.28,5.096,-1.0,5.492033,0.874298256285147,89.59838782968495,0.024900129933852107,0.02728475249281636,0.1266227420206368,4.272919431802923,0.07455301887271394,0.18532527731319773,49.636255523304875,0.075623931615968,0.03213659811949952,88.72285918840244,5889.059070067209,0.019325826221715463,9.408130787037036,101.49634969128894,61652.06192202808,0.07578209535416074,0.46867450980392156,0.056762002153011915,361.50118137129624,0.09291980268343475
86,186,32.0749,16.8357,16,14.9065,0,118,117,5,136,8,0.98972,29.99678,0.0,0.0,13.5,9.575,14.30023,0.0,0.0,121.0,32.09977,2e-05,0.28,5.3,-1.0,5.378694,1.1538131171181718,89.28318051747499,0.02540235118596145,0.025795969210581998,0.12788842076864937,4.302742379197095,0.07460434268424469,0.18532527731319934,49.61443357114438,0.07550641568766582,0.03249143071553014,85.26083665956594,5928.931419726832,0.01929550991067109,9.842110339506172,101.42657439082174,61680.43789010457,0.07668088458200478,0.47260117647058825,0.05730599128576886,361.61526074328094,0.0926460464980187
87,187,32.2006,17.1959,16,15.9411,0,118,117,5,136,8,0.99214,30.12358,0.0,0.0,9.35714,9.637,14.48237,0.0,0.0,121.0,32.32175,2e-05,0.28,4.524,-1.0,5.291004,0.7866258821381266,88.91467425568113,0.0259103925577293,0.024670806000245838,0.12902699727762643,4.315903764243584,0.0747195829977607,0.18532527731320012,49.59945622196904,0.07533591214834318,0.032836250149303615,87.66023124416347,5951.266053227342,0.019255578202965,10.385175540123457,101.38625700528621,61675.35726738861,0.07751821305459271,0.4765227450980392,0.05802343798882968,361.6817487453279,0.09268708683040061
88,188,32.4609,17.1617,16,15.5382,0,118,117,5,136,8,0.99367,30.34771,0.0,0.0,10.28571,9.56,14.79921,0.0,0.0,122.0,32.45568,3e-05,0.27,4.054,0.64596,5.198888,1.0578386408745157,88.72880621278048,0.026400761191964377,0.02442171768756964,0.1298922392028335,4.318829188348108,0.07488044211304992,0.18532527731320045,49.569307303722994,0.07509199486492553,0.033182941340893,89.46496794132484,6102.068668978564,0.019234017183229514,11.033227237654321,101.34296915487656,61763.27419136343,0.07744581335787394,0.4780258823529412,0.05831238961774389,361.69545210833024,0.0926655602180905
89,189,32.318,17.4824,16,14.8293,0,118,117,5,136,8,0.99246,30.23671,0.0,0.0,12.89286,9.457,14.76122,0.0,0.0,122.0,32.52082,3e-05,0.28,5.054,-1.0,5.131416,0.8629620299843096,88.82621138704737,0.026862495702209842,0.024936891361383294,0.1304825311400001,4.300394121030469,0.07506170027671681,0.1853252773132005,49.57520812234761,0.07484828668139047,0.033536189397606726,87.78914490080909,5908.785450862819,0.0191961839068302,11.34717399691358,101.368687560475,61836.454004080515,0.07771778023751091,0.47993137254901963,0.05833132810223922,361.65466291841983,0.09279613360195081
90,190,32.1419,17.533,16,16.1889,0,118,117,5,136,8,0.99551,30.0954,0.0,0.0,10.89286,9.381,15.03338,0.0,0.0,122.0,32.5781,3e-05,0.27,4.013,-1.0,5.128136,0.9411043131552872,88.93334513567198,0.027261998717917825,0.02626360002830251,0.1312403419518872,4.323036551959536,0.07519346539761687,0.18532527731320067,49.52015855577257,0.07457009562130794,0.03401850571136062,90.21845081043477,5848.830200033763,0.01936479966252943,11.473090277777779,101.37403913322333,61989.02622796376,0.07805277628773925,0.4819701960784314,0.058436195952005145,361.5993769930826,0.093074840938856
