,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,saturation,cubrow.1.0,cubrow.0.5,cubrow.0.3,cubrow.0.6,cubcol.0.5,cubcol.0,cubrow.0,cubcol.1.0,fft,temporal,blur,blockiness,staticness,uhdhdsim,color_fulness,tone,noise,contrast,cubcol.0.6,movement,cubcol.0.3
45,345,62.616,15.9057,38,17.0962,0,129,126,2,128,3,0.99715,60.65352,0.0,0.0,9.85714,8.56,13.50365,0.0,0.0,130.0,56.93272,0.0,0.28,1.596,-1.0,2.163814,15.412923553843557,0.25289386340712533,0.18761649867434826,0.12770931239118882,0.22176688807559697,0.1934205984575207,0.1061276280399516,0.1040461121765278,0.1489845410918811,63330.38689891707,5.121890555262022,30746.28310347336,1.6870959084103434,283.80401454726183,96.80301536892527,148.8599790351146,0.7476058823529412,0.25315903677323004,92.04839021936385,0.14708007683240334,14.62427662037037,0.19216839927733056
46,346,62.5512,15.6961,38,17.0402,0,129,126,2,128,3,1.00187,60.55386,0.0,0.0,12.07143,8.573,13.73021,0.0,0.0,130.0,56.91374,0.0,0.28,1.6,-1.0,2.224467,15.447584740909528,0.25341168288996313,0.18753758422452158,0.12665777981427426,0.221625423627626,0.193707334510733,0.10591423874520448,0.10393761210184826,0.14960839562322514,63302.71553325532,5.152137903890955,30680.263039585934,1.7877598889299238,283.04516981077165,96.80899224625955,148.94631262662983,0.7468996078431372,0.2592177037955185,89.26524579727148,0.14644982029586073,14.772810570987655,0.19220383686607767
47,347,62.4225,15.3409,38,17.013,0,128,126,2,128,3,0.99848,60.43589,0.0,0.0,15.10714,8.562,13.54011,0.0,0.0,130.0,56.83243,0.0,0.28,1.694,-1.0,2.294551,15.397745768229168,0.2538064104742359,0.1871189806776862,0.12566546158391873,0.22135055699388329,0.19385972226006865,0.10561574542573735,0.10356580856128797,0.15047725845212695,63407.1334108321,5.132784020808741,30570.862880109737,1.709324990043327,282.28620022049046,96.8369001092154,149.16580663118214,0.7470894117647059,0.2531590367732276,91.35094092698249,0.14585272109771322,14.874951774691358,0.19190697533282536
48,348,62.4903,15.334,38,17.5968,0,128,126,2,128,3,0.99586,60.47593,0.0,0.0,10.78571,8.529,13.24282,0.0,0.0,130.0,56.79654,0.0,0.28,1.747,0.46695,2.207476,15.419668503749516,0.2544585368086791,0.18670102763025093,0.1246957173780881,0.2210106009843873,0.1939774221025321,0.10498272867366906,0.10346032851097559,0.1511428594980008,63292.17020326528,5.0950809156515895,30780.31747826265,2.002152090869268,281.52805925050245,96.82522109854267,149.13890031786616,0.7467796078431372,0.2570000777522947,89.91315582302703,0.14509891313502696,14.999373070987655,0.19237735911417256
49,349,62.3991,15.0602,38,16.9153,0,128,126,2,128,3,0.99813,60.3879,0.0,0.0,13.85714,8.578,13.23508,0.0,0.0,131.0,56.75864,1e-05,0.28,1.725,-1.0,2.230247,15.453920340832369,0.2546319986195411,0.1862828185734359,0.12374503497035408,0.2207537465807813,0.19421359813254285,0.10439259993230522,0.10336932190000243,0.15156789258889197,63271.260821155,5.090722041777158,30575.615368870036,1.9514233709483422,280.77744376022946,96.85327735647577,149.81423974871143,0.7461565098039216,0.25537666281645294,90.42452882517435,0.1446031431841169,15.076822916666666,0.192447258836514
50,350,62.2296,14.8842,38,16.8138,0,128,126,2,128,3,1.00246,60.21998,0.0,0.0,11.25,8.564,12.99891,0.0,0.0,131.0,56.69663,0.0,0.28,1.68,-1.0,2.310776,15.406396748107158,0.2546966582300318,0.18554061581981848,0.12278400567863712,0.22024283197259112,0.19443241055636049,0.10410697854006672,0.10331383063435587,0.15197402472040616,63261.59738224721,5.0593740984438105,30309.511193996106,1.9488169814033753,280.0451587597957,96.87546188830413,149.6064768487796,0.7465345098039216,0.2531590367732268,89.17036142918067,0.14403250937193238,15.126302083333334,0.19292773764198667
51,351,62.1112,15.1036,37,16.8568,0,128,126,2,128,3,1.00856,60.07257,0.0,0.0,9.78571,8.578,12.84728,0.0,0.0,133.0,56.66476,0.0,0.29,1.571,-1.0,2.41032,15.393298490547838,0.25439279836248035,0.1847206289441041,0.12191126070497049,0.21943812710243524,0.19453032215446842,0.10377541101629409,0.10301553306947793,0.15243091568397324,63276.81278534488,5.047287704175806,30129.188907701566,2.2325968993735414,279.3189242792729,96.88524859782348,149.84701099295177,0.746161568627451,0.25315903677322277,89.2568354826227,0.14327400390730802,15.156539351851851,0.19281313772941075
52,352,62.008,14.7261,37,16.7885,0,128,126,2,128,3,1.00643,59.96872,0.0,0.0,11.10714,8.568,13.03592,0.0,0.0,133.0,56.62395,0.0,0.28,1.591,-1.0,2.328621,15.38788143205054,0.25414981871388204,0.18361380879524777,0.12112145721518544,0.2185235834758487,0.19450655918642168,0.10334078404535084,0.10282017366758989,0.15271767692162613,63240.30855271306,5.058253041926881,30087.687191057903,1.9813402835388771,278.6005785470798,96.88617275886983,150.15964957241442,0.7457239215686274,0.2531590367732264,87.45357244183188,0.14235955523944258,15.234760802469136,0.19301136232431168
53,353,61.943,14.5266,37,16.3112,0,128,126,2,128,3,0.99535,59.86488,0.0,0.0,11.0,8.574,12.7135,0.0,0.0,133.0,56.59058,0.0,0.28,1.631,-1.0,2.324266,15.372614165883006,0.25376394842632094,0.18253892234149952,0.12036784706641271,0.21778961224352797,0.19457394849243095,0.10322829063207623,0.10264938464319803,0.15273823741151962,63291.91219972842,5.013912565990058,30051.60000484743,1.9788469146951468,277.8859825671742,96.90639027501777,150.3302600370961,0.7456713725490196,0.25315903677322665,92.0383066888541,0.14159392240364332,15.172984182098766,0.19324894366009762
54,354,61.8063,14.6878,37,15.8682,0,128,126,2,128,3,0.98951,59.70546,0.0,0.0,13.35714,8.575,12.53619,0.0,0.0,132.0,56.54699,0.0,0.28,1.666,-1.0,2.455698,15.392412538881656,0.253557099860889,0.18145924264662783,0.11952301256040138,0.21709648472047896,0.19427257957184277,0.10310166758979752,0.10256393377827101,0.1529982372955447,63270.53016995352,5.006016586473042,29852.92903694726,2.0163205558952315,277.19404864787856,96.91145414031405,150.63771186150507,0.74448,0.24931799579415884,92.03033706791804,0.14124566901528657,15.123697916666666,0.19417890940225888
55,355,61.5348,14.6289,37,17.2433,0,128,126,2,128,3,0.99634,59.44452,0.0,0.0,12.07143,8.617,12.68063,0.0,0.0,132.0,56.49515,0.0,0.28,1.796,-1.0,2.437013,15.394870522581499,0.2533943085099203,0.18040295254522598,0.11876022964954004,0.21637768785413017,0.1942624198944074,0.10307175996452289,0.10240043738266029,0.15282516013352732,63253.5301873036,5.014789165224833,29431.357342944462,2.3239021226232417,276.4976564327136,96.95800656114015,150.85817886700207,0.7446298039215686,0.24931799579417016,92.07249587955633,0.1410392393564578,15.202449845679013,0.19431093069162322
56,356,61.5974,14.4632,37,16.4612,0,128,126,2,128,3,1.00163,59.48572,0.0,0.0,9.53571,8.621,12.62136,0.0,0.0,132.0,56.46762,0.0,0.28,1.798,0.46206,2.358266,15.41014720775463,0.25313795833798103,0.1794407954696633,0.11813059292233748,0.21550892820700088,0.19365718908990764,0.10309915584162724,0.10226617005825742,0.15298881243318832,63389.488072152926,4.995361402868414,29639.629494544275,2.144122798413753,275.8186511998443,96.9457364902749,151.18780040887782,0.7440494117647058,0.24931799579416816,92.08203312075199,0.14074905647506133,15.173804012345679,0.19447571328119773
57,357,61.577,14.3166,37,16.3364,0,128,126,2,128,3,0.99945,59.42189,0.0,0.0,10.17857,8.611,12.48736,0.0,0.0,132.0,56.45004,0.0,0.28,1.514,-1.0,2.532655,15.406257346824365,0.25300797717223034,0.17843546144387462,0.11752329355124833,0.21446837211299763,0.1934706175872434,0.10285334032793035,0.10226732389125782,0.1532579977973056,63198.28146328164,4.979559023618622,29625.441545945978,2.021291726912198,275.15864762798594,96.94443457908892,151.1999939560676,0.7442270588235294,0.2493179957941616,92.10620904181181,0.1403110437762884,15.290702160493828,0.19450627046698415
58,358,61.3326,14.5275,37,16.232,0,128,126,2,128,3,0.9944,59.18097,0.0,0.0,10.0,8.599,12.35401,0.0,0.0,132.0,56.39795,0.0,0.28,1.751,-1.0,2.513147,15.334620911398053,0.253073505829747,0.17733978293523825,0.11691571115595362,0.21343401105000095,0.19292124371960453,0.10280008823266909,0.10215574807043645,0.15335611163139048,63233.493749557514,4.967876084598314,29265.87710622009,2.2423344928465068,274.4923829795387,96.9760722039004,151.59351984491454,0.743978431372549,0.247100369750937,91.96069196526864,0.13991597040898096,15.161795910493828,0.19422281411983028
59,359,61.2415,14.8565,37,16.0842,0,128,126,2,128,3,0.99427,59.04903,0.0,0.0,8.64286,8.61,12.54087,0.0,0.0,132.0,56.37597,0.0,0.28,1.729,-1.0,2.566622,15.358454574773342,0.2531153124798625,0.17611650763575468,0.11637346123955697,0.21245792008225545,0.19258815411415695,0.10248076738241671,0.1019500017958143,0.15336688228521758,63152.4139695725,4.97451969474598,29132.54922742907,1.2469856233513765,273.82974049241113,96.99464782668878,151.45124498565406,0.7431854901960784,0.24266511766448015,91.93811744569503,0.13955939291081854,15.221113040123457,0.1940858901852676
60,360,61.1462,14.8979,37,15.9493,0,128,126,2,128,3,0.99564,58.9332,0.0,0.0,10.39286,8.611,12.8198,0.0,0.0,132.0,56.34984,0.0,0.28,1.591,-1.0,2.573416,15.40223166383343,0.2536627804186401,0.1741577309319141,0.1136386326024067,0.21091256231341537,0.1925455473653005,0.10201156851004207,0.10175110287181513,0.1540254962614282,63211.18074672285,5.006242133027116,28985.240100660165,1.2141308975161185,273.18327883035766,97.00475844846083,151.57888779702387,0.7434917647058823,0.2448827437077056,91.74963024003353,0.13884598547957394,15.232301311728396,0.19445648611264563
61,361,61.1708,14.7076,36,16.5735,0,128,126,2,128,3,0.99745,58.96304,0.0,0.0,11.28571,8.592,12.85611,0.0,0.0,131.0,56.33947,0.0,0.28,1.975,-1.0,2.575557,15.399458331826294,0.2539778799200348,0.17222043812653712,0.11056907100531245,0.20952127477997784,0.19244029220655132,0.1012263751237482,0.1019447087436047,0.15474287299697312,63257.06815662947,4.993084611387153,29089.61165316011,1.9424355827180897,272.5508880288083,97.00783695929815,152.0549830073454,0.743009019607843,0.24710036975091776,90.62272135312351,0.13813606885481183,15.34669174382716,0.19496104518480512
62,362,61.0684,14.4447,36,16.4665,0,128,126,2,128,3,0.99804,58.79005,0.0,0.0,11.75,8.543,12.69602,0.0,0.0,131.0,56.29596,0.0,0.28,1.837,-1.0,2.544953,15.325822995032793,0.2549827848127081,0.1703643473344552,0.10759797478547582,0.20829698263574598,0.19243237505709146,0.1007349717391378,0.10243732503638789,0.1552076127269417,63179.51703660047,4.9823378893468675,29037.673423413908,1.2191690496642258,271.91163540217326,97.04248986057196,152.11348258241537,0.7430462745098039,0.24266511766447849,89.87156657563794,0.13720019171695963,15.369212962962964,0.19549092502544152
63,363,61.0246,14.1809,36,16.0622,0,128,126,2,128,3,1.00021,58.77297,0.0,0.0,10.14286,8.571,12.4712,0.0,0.0,132.0,56.29522,0.0,0.28,1.811,-1.0,2.535715,15.354838995285977,0.25585315747288073,0.16851321976818914,0.10493655391161046,0.206730555301885,0.19240325488880494,0.1004428718906993,0.10271338834473034,0.1557996219219899,63301.994993562635,4.944282453520983,28842.2207332887,1.9069340817250005,271.2763839383864,97.03126176105526,152.44987518922846,0.7428580392156863,0.24488274370769933,92.02764568033642,0.13637918351719736,15.35252700617284,0.19591449376684614
64,364,60.984,14.3692,36,15.4898,0,128,126,2,128,3,1.0013,58.71535,0.0,0.0,10.67857,8.593,12.24458,0.0,0.0,131.0,56.24205,0.0,0.28,2.095,0.47158,2.582419,15.330556233723957,0.256178196530919,0.1671958244583198,0.10301946091365023,0.20502070823400206,0.19226719970468556,0.10014380138984753,0.10332470316775487,0.156293716168786,63161.2168125032,4.915058130368055,28837.246086183604,2.0075187808077377,270.66247650669885,97.05094459887214,152.73921681299268,0.7417490196078431,0.23882407668541275,87.49538260938182,0.1353653304417711,15.342544367283951,0.19706145132482802
65,365,60.8509,14.2768,36,16.2773,0,128,126,2,128,3,0.99766,58.57638,0.0,0.0,11.35714,8.595,12.40245,0.0,0.0,131.0,56.22982,0.0,0.28,2.193,-1.0,2.592011,15.329778600622108,0.2566949615588487,0.16649291196092064,0.10107703767761242,0.2037064508059959,0.1917938048445762,0.09955929527801886,0.10323737790531462,0.1565100114673293,63195.04545214317,4.940948146788122,28685.411161142154,2.0433965816401964,270.04045192348326,97.07092138830166,152.7733419563647,0.7417498039215686,0.23882407668541336,87.31478688615083,0.13457082126065315,15.41261574074074,0.19766612626984875
66,366,60.7912,14.4593,36,15.6607,0,128,126,2,128,3,0.99711,58.48897,0.0,0.0,8.57143,8.633,12.32348,0.0,0.0,131.0,56.21201,0.0,0.28,2.126,-1.0,2.647642,15.29080539279514,0.2575365474165259,0.1657675200857118,0.09971141918929387,0.2024514585574702,0.1914650521574746,0.09921758604415738,0.10293375035787639,0.15655019674379023,63101.22637723496,4.9267405363224475,28503.191295610864,1.294863794643902,269.41999003955453,97.0837830875169,153.00727919984024,0.7416034117647056,0.23882407668541092,92.04609199188342,0.1334495861045641,15.474199459876543,0.19806211788810085
67,367,60.5963,13.9065,36,15.7481,0,128,126,2,128,3,0.99825,58.28549,0.0,0.0,9.60714,8.653,12.47721,0.0,0.0,130.0,56.18275,0.0,0.28,2.352,-1.0,2.665194,15.309030415099345,0.2587016800247073,0.16527992322834115,0.09781767661165855,0.20099532090451414,0.19102791941327504,0.09907446811584522,0.10276478488692216,0.15687908354591648,63166.61050104786,4.938384482819693,28318.22054584832,1.490565504225499,268.8128263159365,97.08808582165875,153.0604149757098,0.7411583921568626,0.23882407668541114,91.20038886816106,0.13245181226942912,15.463059413580247,0.19840706224375343
68,368,60.6736,13.4363,36,15.6328,0,128,126,2,128,3,1.00141,58.35066,0.0,0.0,12.07143,8.627,12.00734,0.0,0.0,130.0,56.17983,0.0,0.28,2.669,-1.0,2.570231,15.350367416570215,0.2598119107973365,0.16524576916163367,0.09572235734469983,0.19981957073144493,0.19087420625952448,0.09903517945369378,0.1026724228333353,0.15707532551523137,63295.91474545622,4.884924048579562,28411.16383629514,1.1990396222773745,268.2225672698884,97.09030608216264,153.24767478829284,0.7428396078431372,0.23882407668541203,92.10082250174166,0.13137112995516687,15.510223765432098,0.19876324364543937
69,369,60.5343,13.7031,36,14.7172,0,128,126,2,128,3,1.00222,58.20263,0.0,0.0,8.57143,8.613,11.6025,0.0,0.0,130.0,56.14646,0.0,0.28,2.821,-1.0,2.522079,15.291428365825135,0.2608462369752148,0.16518442240713319,0.09388005561595272,0.198764540716715,0.1904562352112831,0.09843502769229956,0.10258179955449374,0.15724567760408695,63176.61064074261,4.8300306670719975,28353.653502436282,1.0247847406616293,267.63166642877536,97.11198185593234,153.4619228417038,0.7414513725490196,0.2388240766854116,88.57779169934634,0.1301867597259452,15.52416087962963,0.1990727594540858
70,370,60.4105,13.684,36,16.0137,0,127,126,2,128,3,0.9995,58.09573,0.0,0.0,11.10714,8.611,11.83676,0.0,0.0,131.0,56.12935,0.0,0.28,2.502,-1.0,2.563904,15.272344330210744,0.26210008051903483,0.16515215622131288,0.09191945828921617,0.19780704918961378,0.190099916355199,0.09771741897903767,0.10247185747074868,0.15749815050745153,63107.81857939035,4.859771111606147,28059.39353168782,1.031255039004983,267.0565407275571,97.1030672380713,153.66370435606638,0.7415039607843137,0.23882407668541372,91.25005144331043,0.12906413731399285,15.552083333333334,0.19970988658475783
71,371,60.3966,13.8898,36,16.2934,0,127,126,2,128,2,0.99266,58.04698,0.0,0.0,10.64286,8.683,11.82019,0.0,0.0,130.0,56.11469,0.0,0.28,2.472,-1.0,2.558302,15.257951147762347,0.2630774495392334,0.16554367976553913,0.08993612078247518,0.1962892788711478,0.18974026621381188,0.09751024250496826,0.10244072199583819,0.15789535087358314,63196.42468520096,4.857235161127555,28009.848725361157,1.5570515727494416,266.46941187076874,97.12906182126618,153.86695870599806,0.7420027450980392,0.23882407668541114,91.96510531351072,0.12756889671234736,15.73365162037037,0.2004054377000082
72,372,60.2128,13.7457,36,15.4251,0,127,126,2,128,2,0.9942,57.8667,0.0,0.0,8.75,8.633,12.00026,0.0,0.0,131.0,56.09374,0.0,0.28,2.289,0.47338,2.555835,15.272878764588155,0.26411461658364643,0.1660912463506732,0.08860793331410957,0.19496336691808513,0.18940524482432086,0.09674338177034647,0.10248852644896109,0.15816147335979824,63186.088043801676,4.878601191125108,27840.89253936819,1.1376663302567112,265.89889933552837,97.15833650324606,154.03150788785476,0.7417498039215686,0.23882407668541086,91.92923769894067,0.1261591156545435,15.836323302469136,0.20098250310432503
73,373,60.2708,13.6914,35,15.0953,0,127,126,2,128,2,1.0007,57.89615,0.0,0.0,11.5,8.641,11.87632,0.0,0.0,131.0,56.06682,0.0,0.28,2.452,-1.0,2.488035,15.263410780164929,0.26560542508699025,0.16664607913455767,0.08698981955651079,0.19358952905038254,0.18902053048633116,0.09617384686466196,0.1025648783575873,0.15827564538244807,63143.28721860028,4.856307481083034,27996.899311157093,1.7828325100183118,265.3296432739559,97.14833763451621,154.23749604999279,0.7414435294117647,0.23882407668541253,91.95126773635057,0.1250168150520141,15.933641975308642,0.2017794093573456
74,374,60.224,13.7686,35,15.0037,0,127,126,2,128,2,1.00643,57.80743,0.0,0.0,8.67857,8.625,11.83209,0.0,0.0,131.0,56.07652,0.0,0.28,2.754,-1.0,2.427148,15.24098977924865,0.26711428310056645,0.16711096363708486,0.08559956012551997,0.19203140385284242,0.18867277205555255,0.09606531984901931,0.10254713894207447,0.1584020729386981,63141.274392161016,4.848600485230832,28006.335714435438,1.0129592037995732,264.7647435328226,97.16570052800621,154.35347414801032,0.741413725490196,0.23882407668541203,91.96700272824813,0.12369887448196654,16.089506172839506,0.2027153261817611
75,375,60.0134,13.443,35,15.1777,0,127,126,2,128,2,0.99809,57.61144,0.0,0.0,10.21429,8.625,11.89342,0.0,0.0,133.0,56.05819,0.0,0.28,2.702,-1.0,2.435872,15.23371962559076,0.26810790642229876,0.16744016553498,0.08492526715931321,0.19057296468035914,0.18791305033597122,0.09585381404688552,0.10293561799511664,0.1583471267362038,63133.403824468005,4.843309750336619,27695.06938009046,1.1928451602207961,264.199960737709,97.18991714894756,154.76756530359086,0.7408709803921569,0.23882407668541236,90.56239876678026,0.1229278705673396,16.09085648148148,0.20303519604058368
76,376,60.0745,13.577,35,15.1061,0,127,126,2,128,2,0.9949,57.63789,0.0,0.0,10.39286,8.647,11.61693,0.0,0.0,133.0,56.04084,0.0,0.28,2.443,-1.0,2.41837,15.246885323230131,0.26870867482707783,0.16799075845615022,0.084562181710789,0.18980362614768923,0.18754227900392131,0.09593953071781643,0.10383872554349818,0.15841394158372535,63162.692632544764,4.817945702360609,27893.451764790094,1.0492942103889042,263.6531300981988,97.18016059616778,154.55663881756135,0.7408709803921569,0.2388240766854117,88.61808505469709,0.12146480609885461,16.263261959876544,0.20330415577868474
77,377,59.8094,13.6116,35,14.3593,0,127,126,2,128,2,0.99659,57.36887,0.0,0.0,12.46429,8.723,11.72642,0.0,0.0,133.0,56.01816,0.0,0.28,2.86,-1.0,2.446567,15.196606482988523,0.2692717670466092,0.16803923959915354,0.08428324688005558,0.1894489882799846,0.18663180633796206,0.09592553163392523,0.10420099832275184,0.15821458278112782,63019.27222151355,4.8237150866997025,27396.313335122868,1.057594978604151,263.1090414490724,97.21958758424185,154.8569667253132,0.7408709803921569,0.23882407668541075,90.58730047630817,0.12036187561618313,16.34567901234568,0.20347929822686994
78,378,59.8649,13.3406,35,14.9778,0,127,126,2,128,2,0.99928,57.4203,0.0,0.0,14.07143,8.694,11.76013,0.0,0.0,133.0,56.00584,0.0,0.29,3.22,-1.0,2.408039,15.217806215639468,0.2697075910828354,0.16767992735299292,0.08387547763478691,0.18956262365043633,0.18626040573329225,0.09617940762525432,0.10455183946137123,0.1582200693866469,63134.909776332206,4.820484764706714,27513.891411482175,1.4005382118557421,262.57202560401697,97.21175376919616,154.90736503507082,0.7408709803921569,0.23882407668541206,91.8102146494221,0.11941835131116588,16.354118441358025,0.2032881053970289
79,379,59.9538,13.1022,35,14.475,0,127,126,2,127,2,1.00156,57.48677,0.0,0.0,13.60714,8.668,11.52764,0.0,0.0,133.0,55.99062,0.0,0.29,3.201,-1.0,2.450232,15.179275889455537,0.27034620143940735,0.16715459386157802,0.08333169880122183,0.18964733692286323,0.1852913595539394,0.0965582883450798,0.10466285981321585,0.1580201383730751,63157.535280748045,4.79366333198652,27709.2722183327,1.8472391152871839,262.03416397204234,97.19164489989389,155.15587701489906,0.7408709803921569,0.23882407668540995,92.05820393415718,0.11808240609174783,16.34910300925926,0.20326022917114928
80,380,59.9193,12.8959,35,14.1777,0,127,126,2,128,2,0.99308,57.42718,0.0,0.0,14.78571,8.646,11.31696,0.0,0.0,134.0,55.96648,0.0,0.29,2.979,0.47557,2.308663,15.16363544228636,0.27144922985356545,0.16716621162814463,0.08259320792790271,0.18941218665925022,0.184448434906629,0.09677241542576843,0.10447527160920045,0.15777830695118808,63172.088364035684,4.76417004960718,27697.06686232828,1.7084164218161408,261.49396492771166,97.20641788175394,155.47661590927567,0.7408709803921569,0.2388240766854127,91.82556970636112,0.11722911764590187,16.36742862654321,0.20321546233263985
81,381,59.9003,13.2703,35,14.3437,0,127,126,2,127,2,0.9962,57.39834,0.0,0.0,11.17857,8.632,11.14203,0.0,0.0,133.0,55.98794,0.0,0.29,2.925,-1.0,2.445624,15.20099781177662,0.2726704056521329,0.16711545290876823,0.0819465571577345,0.18885718238201113,0.18371668479660208,0.09691543426782401,0.10400828554963384,0.15762612206537646,63152.4467093138,4.734028388994794,27713.173674362166,1.8056227214557743,260.9751128180223,97.22703941736908,155.33410284092955,0.7408709803921569,0.24104170272864409,87.76506898333889,0.11586710051684676,16.43185763888889,0.20322749171714397
82,382,59.9075,13.5305,35,14.5185,0,127,126,2,127,2,1.00138,57.37828,0.0,0.0,11.17857,8.605,11.46578,0.0,0.0,133.0,55.95294,0.0,0.29,3.12,-1.0,2.402794,15.221830768349731,0.27437516243282917,0.16666358714494628,0.08109147712330295,0.1884731284527327,0.18308137436840574,0.09680447279470898,0.1038616313403491,0.1577689444046041,63192.30176185879,4.764182044753911,27757.96046523963,1.8610133270488214,260.47339291953307,97.20856674314695,155.7618604838917,0.7408709803921569,0.23882407668541047,92.07535685433595,0.11469581249338193,16.38136574074074,0.20380604106490563
83,383,59.714,13.117,34,14.9859,0,127,126,2,127,2,1.00359,57.16741,0.0,0.0,12.39286,8.686,11.68738,0.0,0.0,133.0,55.94533,0.0,0.29,3.162,-1.0,2.384861,15.16747425220631,0.27570326766555947,0.16606170801174802,0.08000948748669637,0.1880240522006748,0.1825852288240529,0.09729551813283799,0.10392665745356484,0.15788576022801545,63317.11352940457,4.7883054334086825,27525.645878301784,1.7912955838633198,259.9595310673517,97.238920460392,155.90454073434876,0.7408709803921569,0.2388240766854118,91.97869398578868,0.11388474555738144,16.384645061728396,0.2036207266265952
84,384,59.6974,13.3973,34,14.7999,0,127,126,2,127,2,1.00095,57.15467,0.0,0.0,12.5,8.651,11.32832,0.0,0.0,133.0,55.92689,0.0,0.29,3.101,-1.0,2.422196,15.106870109652295,0.27719554316874945,0.16579144124993447,0.07914418157378798,0.1873053033693069,0.18253027118446302,0.09797980055829082,0.10437275627042772,0.15815501993171335,63328.741549623956,4.748497789451949,27528.033075017072,1.8850654155945432,259.44567153873436,97.24083899338895,155.8322950116168,0.7409392156862745,0.23882407668541342,92.03077361189084,0.11212222711471483,16.33449074074074,0.2040859971463654
85,385,59.6777,12.8396,34,14.7929,0,127,126,2,127,2,1.00186,57.11748,0.0,0.0,13.46429,8.633,11.57561,0.0,0.0,134.0,55.91891,0.0,0.29,3.14,-1.0,2.410033,15.10535478003231,0.2787712960522273,0.1662204280875598,0.07880533983030645,0.1863163709884645,0.18263789869617914,0.09857709442157893,0.10456207400216415,0.15824019291719843,63361.19099976805,4.7640757575918204,27568.71186156381,1.74437053390438,258.94584470605076,97.24501262638404,156.18479019143777,0.7411580392156862,0.2426651176644751,91.53664343697874,0.11142306652796778,16.355999228395063,0.203948537642694
86,386,59.5024,12.6128,34,14.6893,0,127,126,2,127,2,1.00058,56.94987,0.0,0.0,14.67857,8.646,11.0942,0.0,0.0,134.0,55.92255,0.0,0.29,3.164,-1.0,2.369375,15.120410495334202,0.2805056784664716,0.16681804999737915,0.07871342711891964,0.1857340884290501,0.18283287033286638,0.09926075423522987,0.10459602600019818,0.1581822592131961,63479.52520332148,4.706735754720396,27338.360148460204,1.7061035572362708,258.44512352707255,97.25156271567863,155.95902051953567,0.7411764705882353,0.23882407668541128,91.99004443991343,0.10976984447095993,16.463445216049383,0.20380778275848332
87,387,59.3832,12.6103,34,13.8732,0,127,126,2,127,2,0.99859,56.80963,0.0,0.0,10.60714,8.73,10.89486,0.0,0.0,133.0,55.90957,0.0,0.29,3.442,-1.0,2.333624,15.136088995285975,0.2824266592271995,0.16724407373466282,0.07920628604733958,0.18520808137905576,0.1833313173615818,0.0997511078547645,0.10457757010108772,0.15836366228732354,63522.20398362466,4.675105441170249,27121.54762613956,1.6137234272454748,257.9546134947463,97.28161220579506,156.2911316298266,0.7418392156862745,0.23882407668541197,92.02677769670893,0.10858248068730617,16.336805555555557,0.20404790941954248
88,388,59.3407,12.9717,34,14.1991,0,127,126,2,127,2,0.99906,56.7496,0.0,0.0,11.78571,8.65,10.89255,0.0,0.0,134.0,55.90676,0.0,0.3,3.273,0.46219,2.355021,15.094516895435476,0.2848096781911492,0.16784224218190014,0.07992404622421101,0.18474239730895076,0.1838097972778151,0.10061457328542507,0.10463605084956365,0.15831931411399208,63490.58823333758,4.677477780391872,27162.722764891798,1.9049944809230506,257.46283060770935,97.27468125126178,156.4333772082527,0.7417121568627452,0.23882407668541097,88.05319568628681,0.10738045537486052,16.337721836419753,0.2037471628459791
89,389,59.2025,13.1431,34,14.254,0,127,126,2,127,2,0.99617,56.59323,0.0,0.0,13.35714,8.674,11.20174,0.0,0.0,133.0,55.89278,0.0,0.3,3.668,-1.0,2.446536,15.07509113829813,0.2870680850246144,0.1677138049402042,0.08048140922409401,0.1846549239730629,0.1845399966893641,0.10145785564911644,0.10428347078783196,0.1584269304010998,63556.4087875679,4.712482125475046,27019.023366596073,1.5632807513750537,256.97318555218857,97.31012510243895,156.42693306131633,0.7417050980392157,0.2388240766854102,92.01950608213154,0.1056405571643883,16.37890625,0.20375795052210122
90,390,59.0826,12.65,34,14.3401,0,126,126,2,127,2,1.00037,56.49164,0.0,0.0,13.82143,8.705,11.3533,0.0,0.0,133.0,55.8736,1e-05,0.29,3.29,-1.0,2.402054,15.047869081850404,0.28922756533649246,0.16726377558496658,0.08106306194218607,0.1849707415664574,0.18554969851769273,0.10256554316133144,0.10380512317951082,0.15835625954143265,63535.71291853509,4.725314040938849,26736.71459651311,1.6334804231242714,256.4941724152999,97.33303382035281,156.68519033087222,0.741504705882353,0.23882407668541053,91.24490414887896,0.10460531820486146,16.378038194444443,0.20309132269929026
