,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.6,blockiness,cubcol.0.5,cubrow.0.5,color_fulness,fft,cubcol.0.3,cubcol.0,uhdhdsim,temporal,saturation,blur,staticness,cubrow.0.3,noise,contrast,cubrow.1.0,cubcol.0.6,movement,tone,cubrow.0,cubcol.1.0
45,245,51.0436,22.9137,34,26.6307,0,109,122,8,130,7,0.98769,50.47004,0.0,0.0,8.89286,6.592,19.67885,0.0,0.0,126.0,40.34772,0.00037,0.32,1.583,-1.0,2.486075,0.09319735932585188,3.5713882274050857,0.16427117908316924,0.09978710754232684,91.82552283256815,65194.48137200928,0.1262108241529868,0.13508897830190217,95.56094779446376,6.33990463284747,31.62930749963831,18499.869981720818,201.55427482441348,0.1162567814685397,0.33754538236430154,89.8535912491296,0.08392774919431426,0.167051357737059,18.999083719135804,0.6109549019607843,0.03340273136412645,0.07902719900805695
46,246,51.0365,22.7545,35,24.9847,0,109,122,8,130,7,0.99336,50.43769,0.0,0.0,4.92857,6.519,19.68339,0.0,0.0,125.0,39.97633,0.00035,0.31,1.503,-1.0,2.542384,0.09300142818708013,4.604739955869854,0.16731024912836776,0.0994937752968571,92.63739015534354,65237.06381936314,0.12557343344630026,0.13412949086872783,95.56465775862887,6.347922921551007,31.529916645568097,18377.580832483392,200.77217452499198,0.11578421451977565,0.3375453823643016,90.78288314752372,0.08407524573270264,0.16552902360874025,19.02469135802469,0.6046278431372549,0.0333786356646057,0.08052336399966328
47,247,50.9311,22.5619,35,24.0908,0,109,122,7,130,7,1.00493,50.32615,0.0,0.0,4.60714,6.506,19.54308,0.0,0.0,126.0,39.77131,0.00031,0.32,1.655,-1.0,2.513345,0.0928289774199985,3.63093487361304,0.17011947924987422,0.09910244903802032,91.08253374538026,64907.05772979853,0.12446738307249414,0.13364039905481323,95.59309623134568,6.316765508689518,31.812645617826483,18335.313196552022,200.04161879391836,0.11538030378245502,0.3375453823643017,88.91133918782543,0.08431204929428467,0.1639738642959173,19.05594135802469,0.5980505882352942,0.033356216455286726,0.08087400390332905
48,248,50.6983,22.6521,34,31.3023,0,109,122,7,130,7,1.00462,50.11945,0.0,0.0,8.75,6.581,19.37566,0.0,0.0,125.0,39.66689,0.00033,0.32,1.467,0.39069,2.526661,0.09255577594299469,4.142827034257093,0.17302352940307822,0.09871588265206024,89.86895901121366,64597.64842850694,0.1235054184382267,0.1328715250278544,95.59396813954207,6.315671861813343,32.087239018192996,18058.20615168546,199.34788876253722,0.1149089632901011,0.3375453823643018,87.82729890325814,0.08475107043863275,0.1623551476521362,19.09958526234568,0.5922364705882353,0.03330363570507968,0.08016318591828012
49,249,50.3261,22.7326,34,25.6394,0,108,122,7,130,7,0.98963,49.72582,0.0,0.0,3.25,6.641,19.45714,0.0,0.0,125.0,39.32372,0.00035,0.32,1.522,-1.0,2.558646,0.09217409754609104,4.010280238597975,0.17574297850457188,0.09836149365702579,89.24069103453029,64383.47001569651,0.12262046921576147,0.13252759792501023,95.66426681047207,6.333870781594151,32.088611932448394,17667.83318872424,198.6477778257162,0.11450598158280882,0.33754538236429665,91.64660277810141,0.08527036298603123,0.16080537616978663,19.10980902777778,0.5862945098039216,0.03331365170758772,0.08096559079646594
50,250,50.2278,22.8196,34,24.7393,0,108,122,7,130,7,0.99027,49.64088,0.0,0.0,6.42857,6.848,19.51818,0.0,0.0,126.0,39.16602,0.00034,0.31,1.529,-1.0,2.54134,0.09204726932248761,4.500821122751378,0.17849607830044764,0.09796469138852246,88.8373539828438,64303.03120402859,0.12164352380367234,0.13165415002279324,95.64198197013192,6.321026447789335,32.25354964644821,17634.527891970494,198.00798049327148,0.11405564601053825,0.335327756321073,92.32748284055637,0.08529411455737128,0.15929638819537884,19.11376350308642,0.5810180392156863,0.033313550693480624,0.08146501616571523
51,251,50.039,22.8814,34,26.244,0,108,122,7,130,7,1.02038,49.48271,0.0,0.0,5.85714,6.929,19.59373,0.0,0.0,125.0,39.03668,0.0003,0.32,1.758,-1.0,2.522833,0.09174616773463848,4.163599409383754,0.18026613275626246,0.09763436489546286,87.44461623615135,64192.859015283386,0.12064119728066955,0.13081554933965314,95.69885405176802,6.340650545814349,32.176545131353684,17425.27077848437,197.35728160554655,0.1135180519114629,0.33532775632107387,92.42226624520046,0.08535060665539844,0.1578572843631704,19.12528935185185,0.576441568627451,0.03331968259969891,0.08183537221444195
52,252,49.919,22.9552,34,23.8898,0,108,122,7,130,7,0.99543,49.34137,0.0,0.0,4.67857,6.953,19.64927,0.0,0.0,125.0,38.74978,0.00036,0.32,1.624,-1.0,2.573686,0.09156571115947747,4.345536802669831,0.18246586416073002,0.09726568320275657,87.58209455015368,63978.43129910488,0.1197037565077767,0.12997550295515398,95.68386900634962,6.369203241827002,32.306760057990935,17228.794303994753,196.70206251247305,0.1129933857559693,0.33148671534201335,92.57254616940973,0.08540754826720295,0.15661123216677264,19.196807484567902,0.5717619607843137,0.03326312113556604,0.0824778201964723
53,253,49.8729,23.077,33,31.6439,0,108,122,7,130,7,1.001,49.30037,0.0,0.0,7.82143,7.002,19.70603,0.0,0.0,125.0,38.59843,0.00035,0.31,1.611,-1.0,2.601258,0.09141035388345327,5.524563125852586,0.18335611714739913,0.0969112232913288,87.37546665249901,63900.00289872936,0.11886613397868072,0.12932307122310618,95.6261889952372,6.343558578271095,32.325778160566166,17213.32085319585,196.06321349536964,0.11255678027072369,0.33148671534201063,90.19977352837364,0.08541641310351576,0.1573641256874997,18.971016589506174,0.5677290784313695,0.03323521894179656,0.08273702395262214
54,254,49.8091,23.204,34,26.357,0,108,122,7,130,7,0.98984,49.25007,0.0,0.0,3.03571,7.067,19.80852,0.0,0.0,125.0,38.4805,0.00033,0.32,1.71,-1.0,2.660234,0.09124883812207604,4.738489937104256,0.1836446253437427,0.09656171376135629,85.64248446898903,63774.15828086654,0.1179076311893651,0.1286344373395402,95.6601109983693,6.3463610729545445,32.29486460744599,17209.169094733803,195.43917036689376,0.11213323496794263,0.33148671534201096,88.75016577571256,0.08546990154601226,0.15985814543941979,18.803192515432098,0.5630321568627451,0.03321015014230827,0.08292299576030744
55,255,49.7187,23.3762,33,25.1432,0,108,122,7,130,7,0.98653,49.18969,0.0,0.0,7.28571,7.187,19.92237,0.0,0.0,126.0,38.18745,0.00032,0.31,1.848,-1.0,2.633876,0.09104098708174871,5.067761784423007,0.18401207288985746,0.09624396071113335,87.30579494824923,63715.25444400372,0.11695027035797656,0.128173526237692,95.64884464464214,6.359865967615104,32.514612080138406,17123.99660170231,194.787732934304,0.11168414958839308,0.33148671534200963,89.36244810416508,0.08545772668568287,0.16161659481167026,18.85763888888889,0.5583801372549,0.033191127107658994,0.08342408287604154
56,256,49.5316,23.5232,34,26.0653,0,108,122,8,130,7,1.01147,49.00124,0.0,0.0,3.57143,7.276,20.06966,0.0,0.0,126.0,38.01103,0.00027,0.32,1.701,0.39043,2.631973,0.09080533280235037,4.1977314790444815,0.1849530766778485,0.09596599870549623,86.48484526234301,63671.24682715169,0.11631508268609037,0.12802437222163263,95.72994014129978,6.35508140804916,32.32303478099682,16884.97987445111,194.14641490438734,0.11125159551589962,0.3314867153420095,87.44263849127381,0.08540231082413759,0.1644391404017089,18.92992862654321,0.5558142941176464,0.03318211223806537,0.08377966076418485
57,257,49.3728,23.5643,34,25.3694,0,108,122,8,130,7,1.00333,48.86051,0.0,0.0,4.42857,7.356,20.19714,0.0,0.0,125.0,37.92341,0.00032,0.32,1.572,-1.0,2.600969,0.09064838531425919,3.8185129681315697,0.18549499709550177,0.09563785128403408,85.87739231135478,63558.90813457599,0.11571475106937065,0.12719364828006033,95.70786704966919,6.3758943181707055,32.615496788495854,16671.978098456726,193.51111515847592,0.11075953722347792,0.33148671534200896,91.6976424564543,0.0852722366179336,0.1673090531509431,18.934510030864196,0.5528,0.03318088038419866,0.08415383628100111
58,258,49.39,23.4209,33,32.0386,0,108,122,8,130,7,1.01557,48.83935,0.0,0.0,5.35714,7.371,20.23187,0.0,0.0,125.0,37.67051,0.00038,0.31,1.652,-1.0,2.629585,0.09038547645407134,4.2468648622178415,0.18336737162510416,0.09531539723682304,86.91192927652511,63556.34590460384,0.11488637889353448,0.1270514055267284,95.72201405861433,6.391468606593798,32.457692087432484,16726.673228916025,192.85334346229274,0.1103045964424576,0.3314867153420081,91.28934255729868,0.08512606801294277,0.16974735375456157,19.00708912037037,0.5492207843137255,0.03320240227691872,0.08448680361985417
59,259,49.5888,23.2383,33,26.2713,0,108,122,8,130,7,0.99362,49.01606,0.0,0.0,3.64286,7.38,20.10645,0.0,0.0,125.0,37.66654,0.00035,0.32,1.659,-1.0,2.598189,0.09009235470340526,2.541808736649289,0.1820151390919458,0.09503583380211811,85.03326803629821,63510.00417964354,0.11437699580392166,0.1265632163846052,95.66555995563155,6.354292032258534,32.83453971956983,16907.782858794162,192.21529251109584,0.10986763802446388,0.33148671534200874,87.152662160845,0.08503073155021307,0.17106518697464304,18.982494212962962,0.5493916862745087,0.03319909808384198,0.08390009657024614
60,260,49.6393,23.0214,33,25.5731,0,108,122,8,130,7,0.98691,49.0207,0.0,0.0,5.03571,7.408,19.94861,0.0,0.0,125.0,37.73846,0.00039,0.32,1.712,-1.0,2.591186,0.08965219558897278,2.872887701600437,0.1817885778388174,0.09446911439449389,84.87651970343619,63585.81918262808,0.11432807304090714,0.1269027325942482,95.65700449123823,6.335774497549317,32.77993341139805,17101.320023179225,191.5934211969805,0.1092332825115697,0.33148671534200885,87.63425864535046,0.085173399716436,0.17027748770138698,18.817467206790123,0.5501713725490195,0.03322365183300882,0.08253765760266933
61,261,49.2237,22.7978,33,25.4011,0,107,122,8,130,7,0.99769,48.55126,0.0,0.0,3.25,7.447,19.76356,0.0,0.0,125.0,37.61156,0.00041,0.31,1.802,-1.0,2.661129,0.08905128117316786,2.892619140657559,0.1815443401080051,0.09383904938911829,84.82335583938811,63616.67976356464,0.11473584368885571,0.12732776843896756,95.73667451976979,6.3311977088867115,32.69815590940876,16679.096247936934,190.96029023550275,0.10864165010993238,0.32926908929878085,92.58654870598201,0.08508055707810062,0.16976541659412295,18.773967978395063,0.5487192156862745,0.03321067539504977,0.08165336972912264
62,262,49.0514,22.7395,33,27.1162,0,107,122,8,130,7,1.01133,48.33804,0.0,0.0,6.10714,7.499,19.57111,0.0,0.0,125.0,37.591,0.00032,0.32,1.846,-1.0,2.682053,0.08829449485951085,3.501473284049215,0.18116989119053628,0.09318105231037493,85.08467054395291,63600.52132759597,0.11484894421505053,0.1272820223235572,95.7747846255394,6.31418804844792,32.89130900818625,16570.163058660055,190.36933130239197,0.10799833347985692,0.32926908929877746,92.77100546712941,0.08498233112294488,0.1690149087076215,18.5390625,0.549138431372549,0.03313779565570685,0.08177815064597171
63,263,48.9408,22.8153,33,30.7154,0,107,122,8,130,7,1.00539,48.23681,0.0,0.0,2.82143,7.55,19.52125,0.0,0.0,125.0,37.69596,0.00035,0.31,1.792,-1.0,2.690997,0.08759286887307127,3.5397474279480945,0.18112428055481702,0.09254181319378442,84.29917297839515,63698.86173129507,0.11436263695681083,0.12764495413460045,95.80554753216349,6.317063692264756,32.82838082019194,16475.54968073498,189.8078715709353,0.10734850916346764,0.32926908929877813,91.16933455416536,0.08472508620330912,0.16849056678530827,18.380545910493826,0.5507380392156863,0.03309992943899234,0.08290214773124142
64,264,48.5592,22.9007,32,25.055,0,107,122,8,130,7,1.00066,47.85729,0.0,0.0,4.39286,7.617,19.59629,0.0,0.0,125.0,37.57035,0.00033,0.32,1.846,0.38747,2.687018,0.08699416065490745,3.685674659974917,0.1810873237197172,0.09189684705457761,85.54059154993897,63592.3964795904,0.1145379588640016,0.12804193649491385,95.8624144856029,6.32825731139939,32.85474254466869,16125.376539287554,189.25917691820922,0.10683961662348467,0.32926908929877763,88.46352588557431,0.08442175491049642,0.16792186158333883,18.35445601851852,0.5491972549019608,0.033040112173048794,0.08389534041493044
65,265,48.2742,23.061,32,26.838,0,107,122,8,130,7,1.01212,47.57003,0.0,0.0,6.32143,7.662,19.66376,0.0,0.0,125.0,37.48375,0.00034,0.31,1.701,-1.0,2.743412,0.08623207403394537,3.3664120949452627,0.1810026068697184,0.09139273376431797,86.03110758717158,63535.629388505,0.11388257823345192,0.12769269666925312,95.9560622767032,6.329224155799181,33.04461877139998,15867.363670351077,188.7547782307884,0.10625536305110672,0.32542804831971717,89.03935534453366,0.08406619760325533,0.16767106603549892,18.36038773148148,0.5476980392156864,0.03300378868037015,0.08449010717756092
66,266,47.9924,23.1524,32,26.0696,0,107,122,7,130,7,1.0063,47.28995,0.0,0.0,3.82143,7.769,19.80046,0.0,0.0,125.0,37.52305,0.0004,0.31,1.725,-1.0,2.70964,0.08550646774899003,4.043131036347765,0.18090304309007146,0.09087614140154152,84.53773046024375,63582.62094221253,0.11376115115744694,0.12792899719425835,95.98219200645978,6.364316284227969,33.08689051498602,15661.957571473144,188.26748963330851,0.10579808306757903,0.32542804831971617,92.05016414658633,0.08396024907408997,0.16728291480453758,18.259645061728396,0.5497031372549019,0.0329419484598841,0.085464445394751
67,267,47.6498,23.2535,32,30.5449,0,107,122,7,130,7,0.98912,46.95889,0.0,0.0,6.82143,7.852,19.87712,0.0,0.0,125.0,37.3712,0.00032,0.31,1.787,-1.0,2.673337,0.0842790998942665,3.557698171314732,0.18104671049387158,0.09025326624141905,85.438867531858,63573.6484688226,0.11378001661016926,0.1278828471248921,96.0981894625267,6.370767716296858,33.02375642752941,15315.646406375683,187.783018285886,0.10538518435358582,0.32542804831971633,88.30373948170818,0.08360948192789083,0.16702113323182002,18.29099151234568,0.5450205294117598,0.03294145818792173,0.08648057808607057
68,268,47.3393,23.365,32,28.0481,0,107,122,7,130,7,0.98774,46.67644,0.0,0.0,4.21429,7.904,19.96479,0.0,0.0,125.0,37.27293,0.00025,0.31,1.796,-1.0,2.63968,0.0832340436335013,3.805407731720602,0.18095766551442335,0.08970029791285958,85.96985758933317,63454.906798661694,0.11300907491736073,0.12731663201856008,96.10269449591735,6.372041090938527,33.079018298490546,15035.90947075904,187.33378888050882,0.10491315483633837,0.3292690892987765,86.80580676818991,0.08267348738498469,0.1664685614670521,18.16160300925926,0.5433427450980393,0.03309047182538194,0.08687942337695373
69,269,47.0502,23.422,31,25.4914,0,107,122,7,130,7,0.99429,46.38289,0.0,0.0,8.25,8.086,20.05935,0.0,0.0,125.0,37.28954,0.00034,0.31,1.957,-1.0,2.666505,0.08236246650446107,3.9107821068892576,0.18112096487398746,0.08911751617376698,85.58123698130035,63325.81350729005,0.11274858902732304,0.12657778464383568,96.1635591032115,6.3835179089414105,33.00513279290847,14751.398995880121,186.904850382181,0.10451823216016035,0.3232104222764874,92.2622436513041,0.0815461295508292,0.1658039527540076,18.164930555555557,0.5449717647058824,0.03316557870122442,0.0874251158994905
70,270,46.8891,23.3468,31,27.3503,0,107,122,7,130,7,0.99843,46.18201,0.0,0.0,4.53571,8.061,20.11079,0.0,0.0,125.0,37.11553,0.00031,0.31,2.002,-1.0,2.70423,0.08137410482973119,4.351686969004967,0.1813494292455437,0.08836779397028073,86.52234364384145,63384.88838873956,0.11245494269126108,0.12634031925171121,96.16580912852757,6.388185410646139,32.89971716610002,14721.74185139913,186.49348712348336,0.10405739032453118,0.32321042227648666,88.4387131739636,0.07996754599069313,0.16470579015942202,18.208526234567902,0.5405372549019608,0.03327257573398173,0.087976563405679
71,271,46.5914,23.2936,31,27.1614,0,107,122,7,130,7,1.00202,45.84689,0.0,0.0,8.14286,8.082,20.04598,0.0,0.0,125.0,37.09089,0.00032,0.32,1.872,-1.0,2.706863,0.08062930383558238,3.486474730121574,0.181607625181248,0.08772123709584372,86.15799030913398,63250.56016643275,0.11175575214645912,0.12626932260636303,96.20110375385701,6.375203576895576,33.097480679735725,14498.45504287831,186.097891786912,0.10340653086612112,0.3232104222764862,90.29857335315214,0.07865689351295241,0.16438115215775068,18.222608024691358,0.5399411764705883,0.03332684369560579,0.0881893902882788
72,272,46.3522,23.2896,30,30.9369,0,107,122,7,130,7,0.99528,45.60084,0.0,0.0,5.46429,8.234,20.00474,0.0,0.0,125.0,37.13632,0.00031,0.32,1.956,0.39236,2.636799,0.07974089749034581,4.7721805542864395,0.18210331222154297,0.08702268562752317,85.41114488774434,63308.91434483285,0.11167205995734969,0.1262622724132244,96.19972101936574,6.391810146352632,33.064502292209205,14491.73116326445,185.7229917285993,0.1029942951816487,0.32321042227648555,89.8113595795568,0.07767892848333226,0.16674084940195916,18.255787037037038,0.54172,0.033417741703355416,0.08834703364610058
73,273,46.1154,23.2691,30,25.4552,0,107,122,7,130,7,0.99677,45.33,0.0,0.0,7.46429,8.267,19.99759,0.0,0.0,125.0,36.91578,0.00032,0.31,1.916,-1.0,2.628686,0.07907576404910391,3.633036695653172,0.18274854717678185,0.0864611843137331,86.10484094558562,63134.68740597371,0.11148987088743086,0.12605791396178623,96.21644343593744,6.42045260185404,32.82516536006221,14282.078431274515,185.32304070111027,0.10256156281593662,0.3232104222764854,90.05641061862572,0.07673953799916809,0.17046635421252923,18.258005401234566,0.5359395098039205,0.03346914815654255,0.08875472582126252
74,274,45.932,23.3347,30,28.2746,0,107,122,7,130,7,0.99692,45.13708,0.0,0.0,5.96429,8.434,19.9778,0.0,0.0,125.0,36.8002,0.00039,0.31,2.059,-1.0,2.571342,0.07842220629319704,3.8932161156633427,0.18370107682294762,0.08578604446025768,86.58932313322273,63014.70091867438,0.11102850535515936,0.12579608411985302,96.24394918107026,6.414501899550858,32.89704838505498,14029.223662022709,184.93367670263947,0.1020358020273011,0.3232104222764856,92.84884749314992,0.07606077683210194,0.17289110823844817,18.191502700617285,0.5332070588235294,0.03343089541162057,0.08936228835908554
75,275,45.8611,23.4665,30,26.6254,0,107,122,7,130,7,1.0034,45.06705,0.0,0.0,6.57143,8.487,20.03597,0.0,0.0,125.0,36.80076,0.00032,0.31,2.051,-1.0,2.583589,0.0779832150640459,4.502252432061747,0.18486862274644852,0.08510612804385081,85.71772401809751,63027.82954735237,0.11163025168646305,0.12560693847278329,96.26500815496743,6.43867811296196,32.862198441116895,14008.02846209725,184.55768574205996,0.10153095086069516,0.3232104222764857,87.35017627166557,0.07513916098603633,0.17431258364577273,18.256992669753085,0.5347039215686274,0.033512578337219226,0.08992891543861482
76,276,45.6179,23.5553,29,31.4138,0,107,122,7,130,7,0.99837,44.81118,0.0,0.0,5.75,8.547,20.15691,0.0,0.0,125.0,36.66387,0.00032,0.31,1.995,-1.0,2.590852,0.07750632828026262,4.633443664754092,0.1864318819574342,0.08440527724170253,86.19778569147546,63232.967882327306,0.11166274310232986,0.12553876760802024,96.30079462161794,6.447554538186625,32.77450674551505,13721.61915704694,184.14752525595864,0.10101852137875006,0.32321042227648494,91.14293095122093,0.0743964984078314,0.17561783873734133,18.289834104938272,0.5304847058823529,0.033580352026792534,0.09048727905177709
77,277,45.4096,23.6209,29,25.7072,0,107,122,7,130,7,1.00139,44.58854,0.0,0.0,4.5,8.511,20.22246,0.0,0.0,125.0,36.58986,0.00037,0.31,2.043,-1.0,2.546139,0.07709183231778623,5.767324153467146,0.18537531153691258,0.08383275414706694,86.80299138007842,63130.80568365173,0.11155961556749146,0.12535693768397188,96.35182220269847,6.45738984048158,32.81767499005353,13480.087946400534,183.73315222588874,0.1005577160274585,0.3232104222764841,87.2300766412634,0.07391453172001616,0.17702920618275653,18.286506558641975,0.5295839215686274,0.033569759938382515,0.0910590420511638
78,278,45.3957,23.6048,30,28.9136,0,107,122,7,130,7,0.99992,44.54797,0.0,0.0,7.35714,8.483,20.27963,0.0,0.0,125.0,36.73498,0.00038,0.31,1.954,-1.0,2.586697,0.07659673831730446,4.476556460887618,0.18271023374408216,0.08332714435880684,86.86292304914964,63146.97817287632,0.11344567515828384,0.1252311394384797,96.29428235947735,6.46445668742793,32.90738913453655,13482.537759503235,183.31769055929286,0.10018966330175887,0.3232104222764846,91.30771236647593,0.07350528277349891,0.17785220686124129,18.38208912037037,0.5340474509803922,0.03361261631912481,0.09195586614317867
79,279,45.3547,23.5297,29,26.8112,0,107,122,7,130,7,1.00466,44.49464,0.0,0.0,5.78571,8.468,20.26235,0.0,0.0,125.0,36.66889,0.00035,0.32,2.105,-1.0,2.506469,0.0762565771750391,5.553071715518488,0.18058356194522604,0.08274463394563193,86.4612736685409,63194.05990342177,0.11431947495424198,0.12502922149426846,96.32884179497484,6.458396940646547,32.542060757860725,13459.812064019015,182.8713492030676,0.09980295929553008,0.32321042227648333,91.32123442695993,0.07316650077713682,0.17962336031358167,18.438994984567902,0.531823137254902,0.03368768244801041,0.09285912489198372
80,280,45.4486,23.557,29,31.4,0,107,122,7,130,7,0.99753,44.57083,0.0,0.0,5.64286,8.438,20.20091,0.0,0.0,125.0,36.66571,0.00031,0.31,2.081,0.3876,2.549524,0.07588295687077479,4.687881068552238,0.17815652484333347,0.0822385093795394,87.28789365898722,63274.34813781787,0.1155891053763025,0.12501069171258372,96.25905366708477,6.440325713784972,32.61780953112944,13556.722267682087,182.43146403108497,0.09943782974304281,0.3232104222764847,91.14748510544078,0.0730488300325358,0.1803438620050501,18.54195601851852,0.531823137254902,0.03366764315813977,0.09424278400669817
81,281,45.2694,23.5791,29,25.5347,0,107,122,7,131,7,1.00853,44.43037,0.0,0.0,4.17857,8.421,20.22527,0.0,0.0,125.0,36.76407,0.00036,0.32,2.22,-1.0,2.480497,0.07539579990687441,3.908178834627917,0.17434679690167912,0.08153991401354053,86.27012346969907,63324.953105914596,0.11788882870289677,0.1251195898067889,96.34987528119905,6.453504927959339,32.71064362702546,13265.287741206825,181.98700115051886,0.09895758627088996,0.32321042227648483,90.8344987792108,0.07297334948243382,0.18088056392953256,18.737606095679013,0.535744705882353,0.0337124460748576,0.09481452012173965
82,282,45.0554,23.5191,29,29.1118,0,107,122,7,130,7,1.00368,44.2228,0.0,0.0,4.67857,8.401,20.24382,0.0,0.0,125.0,36.6774,0.00036,0.31,1.956,-1.0,2.432469,0.0751745107107884,4.252248921068671,0.1701862671928583,0.08111688234521601,86.42693324587415,63369.85782511332,0.119558816065366,0.1253322089481382,96.30690624186823,6.4588540461131165,32.73967978395061,13188.925883450793,181.5390601517032,0.09853178533111619,0.32321042227648483,91.04630494567886,0.07257789981508753,0.1821390310299214,18.97757523148148,0.5312874509803922,0.0338368039870827,0.09608938481116502
83,283,44.6436,23.5346,29,26.9609,0,107,122,7,130,7,1.00423,43.82142,0.0,0.0,4.0,8.477,20.19236,0.0,0.0,125.0,36.67158,0.00032,0.31,2.203,-1.0,2.458447,0.07464928541953163,3.9376092974049035,0.16669697466595054,0.0805530437191749,87.16223452626987,63350.14187559459,0.12111216858199783,0.12361641656428006,96.41252430948367,6.469440009122567,32.88460003888166,12781.554957340602,181.07796020995764,0.097817639615075,0.3232104222764846,89.61669626406652,0.07230429633904793,0.1843697668947983,19.24493634259259,0.5323886274509804,0.033818224541429055,0.09714733839870876
84,284,44.3874,23.5686,28,31.2215,0,108,122,7,131,7,1.00538,43.59006,0.0,0.0,6.17857,8.456,20.2061,0.0,0.0,125.0,36.73281,0.00039,0.31,2.289,-1.0,2.390191,0.07411658078409257,4.413001049912535,0.16329912894557844,0.0799570877952425,85.94462799730553,63391.41703028441,0.12237478487781649,0.12105289408549924,96.41282665990349,6.494182611630957,32.774745799877024,12583.82758385565,180.61803610553594,0.09726451485621986,0.32321042227648433,89.5614628470752,0.07224919865730117,0.18402419045652707,19.50708912037037,0.5349717647058824,0.033876337539662925,0.09845770382137654
85,285,44.1997,23.4932,29,26.6643,0,108,122,7,130,7,1.00564,43.40552,0.0,0.0,2.82143,8.502,20.23612,0.0,0.0,125.0,36.68118,0.0003,0.31,2.605,-1.0,2.411042,0.0736430639459318,4.0255890847140225,0.159476125868363,0.0794392152506503,86.81485274468389,63481.76776785622,0.12397723402050674,0.12017433490027357,96.44835450540079,6.5020954970396625,32.608943609543786,12357.857107634065,180.1590405744884,0.09680160841077413,0.32321042227648317,89.4129137600829,0.07211827128149584,0.18493683725309037,19.709828317901234,0.5333982156862738,0.03388041946581255,0.10006228337589171
86,286,44.1563,23.5312,29,29.1,0,108,122,7,130,7,1.00204,43.38614,0.0,0.0,4.28571,8.468,20.17145,0.0,0.0,125.0,36.67157,0.00044,0.32,2.423,-1.0,2.437377,0.07331407921346256,3.7874958262446428,0.1573328657521775,0.07901785544327057,86.84558968855784,63628.75175203606,0.12600517120062682,0.12062839626921211,96.36942062113803,6.502636091472233,32.57504762249228,12437.959178752986,179.69782247107668,0.0964544754407027,0.3232104222764846,89.52188460041916,0.07209267282133182,0.18281735954620712,20.09085648148148,0.532261568627451,0.033946326439552595,0.10190968215965315
87,287,43.9964,23.6391,28,28.1276,0,108,122,7,130,7,1.00312,43.24922,0.0,0.0,2.67857,8.466,20.21141,0.0,0.0,125.0,36.8033,0.0004,0.31,2.265,-1.0,2.421348,0.07301480625244756,3.9324394546368433,0.15596087093794367,0.07850944684047984,86.63106779670635,63628.2723973062,0.1275439142682991,0.12224363449205264,96.41543699806314,6.521609994965992,32.844494478202165,12170.272975097403,179.25190190847005,0.0960135275639033,0.3232104222764845,88.103679366071,0.0720580421325235,0.18060483980230355,20.459828317901234,0.5365184313725491,0.033943483634596455,0.10353123872726087
88,288,43.7817,23.7267,28,31.5637,0,108,122,7,130,7,0.99888,43.01833,0.0,0.0,3.67857,8.703,20.29511,0.0,0.0,125.0,36.704,0.00042,0.31,2.199,0.38863,2.433806,0.07283199592057825,3.6103012506139294,0.15606504637635119,0.07809856584476006,86.20311400707405,63585.12069613445,0.12923433768311965,0.12345158939088435,96.37238099342832,6.540353049380841,32.6614784900053,12009.366284186091,178.8115042549772,0.09558305187658847,0.32321042227648283,88.26533743242925,0.07201641354562292,0.17838286192539335,20.671971450617285,0.5329988235294116,0.03396450611895464,0.10465203078900143
89,289,43.7378,23.8037,28,27.5052,0,108,122,7,130,7,1.0039,42.95975,0.0,0.0,3.03571,8.647,20.37345,0.0,0.0,125.0,36.58157,0.00042,0.31,2.229,-1.0,2.436847,0.07274120723809283,3.302767828105565,0.1557664601372096,0.07757940528303581,88.15043351177061,63765.4873681941,0.13062119162098246,0.12501749423634587,96.39633243137806,6.554612568516457,32.591199898425444,11935.229574911044,178.3651460840034,0.09525086266112343,0.32321042227648383,85.97563731238584,0.07196200120529635,0.17675968590542637,20.74561149691358,0.5317705882352941,0.03391549424832469,0.10610824692230056
90,290,43.8757,23.68,29,29.5445,0,108,122,7,130,7,0.99188,43.08145,0.0,0.0,3.96429,8.602,20.44047,0.0,0.0,125.0,36.65078,0.00041,0.32,2.41,-1.0,2.458716,0.07266726617493226,2.939113787526379,0.1554518390339062,0.07711574520141623,88.22482313355084,63767.095421615704,0.13214940954250337,0.12641616678470577,96.3820878156401,6.565050895561806,32.634910300925924,12021.101629800143,177.92420558424593,0.09484708602901731,0.32321042227648156,88.81893607321653,0.07184220260855391,0.17520832671822628,20.778983410493826,0.533060313725489,0.03393295670036367,0.1074987790525319
