,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,movement,cubcol.0.6,blockiness,tone,staticness,cubcol.0,uhdhdsim,fft,contrast,temporal,cubrow.0.3,noise,cubcol.1.0,cubcol.0.3,blur,cubrow.0.5,cubrow.1.0,color_fulness,cubrow.0.6,saturation,cubrow.0,cubcol.0.5
45,145,63.2901,24.3291,69,37.3636,0,123,118,24,135,26,0.97813,64.14258,0.0,0.0,0.25,5.16,21.26265,0.0,0.0,127.0,33.85077,0.0153,2.97,3.336,-1.0,0.0,12.850694444444445,0.2097654304004676,2.8298290148920375,0.5407737254901946,392.72731762725664,0.19829640504236742,82.1183526563581,72015.69975459545,86.10349334913536,7.422353956280636,0.06027559294547758,2.3351769602029204,0.1095774920632106,0.25851875680127473,44032.49760098586,0.11893724407638652,0.05219097239038435,82.73311817814093,0.12758454004267258,42.8248560399185,0.0448024613666025,0.22264280444907839
46,146,65.4349,23.9324,71,36.7846,0,123,118,24,135,26,0.98657,66.22306,0.0,0.0,0.89286,5.235,21.02588,0.0,0.0,127.0,34.01041,0.0168,2.93,3.111,-1.0,0.0,12.488088348765432,0.21182983447019318,2.277741488384537,0.5450023529411765,391.8643156282401,0.19955666257985796,81.76594583522694,72132.7158511562,86.04508677504026,7.371167102706227,0.06055669549800695,2.310942292113744,0.10984667568798366,0.25758201407740844,49117.505919787625,0.11954620975855765,0.05229529341048395,82.8075874819625,0.13013518965351437,43.050075012960555,0.04498754241417705,0.22281217415489082
47,147,66.9007,23.9067,73,37.7474,0,123,118,24,135,27,0.98412,67.72851,0.0,0.0,1.39286,5.033,20.69653,0.0,0.0,126.0,34.1705,0.01783,2.95,3.258,-1.0,0.0,12.059510030864198,0.21329058814435925,2.686970864104686,0.5478839607843136,391.0832380316815,0.20105370195575908,81.61984283086886,72430.67774542306,88.2304474806597,7.2759282420659845,0.060958033838167766,2.3054778361988513,0.11070628020008505,0.25712313568455464,51452.250865575676,0.11959228012249411,0.052574114065555906,83.02964468332237,0.13160052916992906,43.11482276445553,0.04550850328091623,0.22241527560457022
48,148,67.8925,23.7755,75,38.9549,0,123,118,25,135,27,0.97513,68.878,0.0,0.0,0.96429,4.721,20.67417,0.0,0.0,126.0,34.26037,0.01677,2.99,2.971,0.12629,0.0,11.803096064814815,0.21565075011018472,3.127250367726332,0.5510040196078428,390.3768092473522,0.20332441946726615,81.58422071868645,73310.89624610271,85.73073946491965,7.2523291854192005,0.061461808114100125,2.3006075913913424,0.11146322927083238,0.2564543673585647,52090.079336870884,0.11980874743583189,0.053027678069368964,82.89014346796095,0.1327990651839171,43.30647786458333,0.046225928595047185,0.22230499611442076
49,149,69.3105,23.3261,76,37.8746,0,123,118,25,135,28,0.97832,70.3837,0.0,0.0,1.46429,4.454,20.55809,0.0,0.0,126.0,34.25604,0.01625,2.88,3.12,-1.0,0.0,11.406105324074074,0.2180314455698545,3.0684145479276235,0.5519596078431372,389.7037648278441,0.20586366307643017,81.57257764946112,74134.6383438895,87.57650471509187,7.2226028211681195,0.06186927196030895,2.2388324989536237,0.11183336468013536,0.25629828355850887,54891.993244149104,0.12052180985161941,0.05358410709539156,82.71952659933719,0.13359072680828765,43.386790334442516,0.04712719668924226,0.2221657458936331
50,150,71.8499,23.3004,78,37.1469,0,124,118,25,135,28,0.98366,72.97354,0.0,0.0,1.46429,4.154,20.17604,0.0,0.0,126.0,34.2887,0.01699,2.83,2.993,-1.0,0.0,11.080439814814815,0.22002024199021464,3.568020127509243,0.5527858823529412,389.0443863885377,0.20829775041171072,81.31546670856238,74862.06986121257,85.53789365873891,7.121981392545288,0.06212907524372041,2.2497614107834054,0.11225726820740421,0.25649969416346186,59558.31117708261,0.12230311561028372,0.05426423046197251,82.60727297433846,0.13570605403525446,43.33190145610291,0.04833225283298494,0.2219568073261492
51,151,74.9177,23.1672,80,37.7058,0,124,118,25,135,28,0.98301,76.0688,0.0,0.0,3.14286,3.706,20.15776,0.0,0.0,126.0,34.3446,0.0165,2.86,3.045,-1.0,2e-06,10.695167824074074,0.22250188468728013,4.353282632143937,0.5542670588235294,388.42745162778016,0.2109187435222268,81.02935496669859,75536.15666324389,84.67831909694225,7.050726602809956,0.06242571928790059,2.274431071593623,0.11252093345759612,0.25620593902901395,65163.715504735366,0.12326196819867187,0.05490868864734466,82.71316480339081,0.13990432545968337,43.32510997630932,0.05067180633562819,0.22177286430508972
52,152,77.7025,23.0092,82,36.74,0,124,118,26,135,29,1.00386,78.86421,0.0,0.0,4.0,3.213,20.03327,0.0,0.0,126.0,34.44507,0.01568,2.82,2.962,-1.0,1e-06,10.276186342592593,0.22418385239900837,2.932391126358977,0.5562392156862745,387.8490148232289,0.21239757160761816,80.49002439798564,76704.66116085551,83.2482898783677,6.956862796948481,0.06295886484980243,2.309913088285315,0.11313055390229307,0.2556707020426803,69739.15993310315,0.12407515936961165,0.05538808525060326,82.9272692845725,0.14425801419803186,43.23956487208237,0.05409934710042223,0.2216227069560278
53,153,79.7753,22.6691,84,35.4703,0,124,118,26,135,29,0.98455,80.827,0.0,0.0,4.42857,2.966,19.89997,0.0,0.0,126.0,34.54433,0.01513,2.89,3.07,-1.0,0.0,9.827305169753087,0.22683048050209612,3.452587003838182,0.5577352941176471,387.3276539072389,0.21475569313760867,80.13545078528804,76862.98991835363,83.64029843706075,6.914207203474019,0.06374235717431789,2.31818938135084,0.11383126889553986,0.2555065237122283,73423.04577580502,0.12470587333948173,0.05583033382033259,82.85077747346448,0.1470750177348408,43.22580219786844,0.05893571827719465,0.22149736303067452
54,154,81.488,21.9068,85,34.7243,0,124,118,26,135,29,0.96202,82.42756,0.0,0.0,6.92857,2.855,19.61094,0.0,0.0,127.0,34.68632,0.01498,2.89,3.092,-1.0,0.0,9.502797067901234,0.22827853028588888,3.4117665505123522,0.5609247058823528,386.8667530689221,0.21822507643262215,79.80077982591649,77560.59474136539,84.72500646919991,6.906467640370851,0.06462476378669225,2.34020642339679,0.11442492325014642,0.25543329025417116,77115.73419349962,0.12565486658004918,0.05617479455526552,82.98226564085674,0.1510329906566267,43.28529056501977,0.06508994986677732,0.22125970573672565
55,155,82.3466,21.5225,87,34.5586,0,124,118,26,135,29,0.98432,83.34087,0.0,0.0,6.5,2.756,18.94951,0.0,0.0,127.0,34.71823,0.01438,2.88,3.029,-1.0,1e-06,9.232156635802468,0.22884679354415477,3.6370020489908375,0.5629632156862745,386.47878804847454,0.2220920988544453,79.40989522446336,77287.90979978205,83.61578252466381,6.8168959157887645,0.06569982855851467,2.360600050506887,0.11515362042140413,0.2559610612592447,76060.64992617344,0.1261525248359532,0.056597576589571194,82.78654854928111,0.15542607833310204,43.205415702160494,0.07301201828813464,0.22105654913038672
56,156,81.1983,20.9578,86,35.5076,0,124,118,26,135,28,0.97953,82.3549,0.0,0.0,6.53571,2.621,18.60309,0.0,0.0,127.0,34.49002,0.01476,2.91,2.806,0.12526,0.0,8.91550925925926,0.2290342555973648,3.344540416895624,0.5595149019607843,386.1577729062537,0.22628905149416875,79.10824558453189,76462.49066376199,88.61190699815992,6.7330957240001705,0.06742861167001293,2.362976894936483,0.11599249134214534,0.2562742546065945,71907.4289774342,0.12759410590724052,0.05666894234338442,82.67442243142938,0.15976683961149016,43.17397054036458,0.0831302082826953,0.22094031544277487
57,157,81.4781,20.768,86,31.8453,0,124,118,26,135,28,0.98259,82.63827,0.0,0.0,7.96429,2.527,18.12284,0.0,0.0,127.0,34.49166,0.01498,2.9,2.927,-1.0,0.0,8.646942515432098,0.22967440194090524,3.6023092815589277,0.5584862745098039,385.8747280469023,0.2294877138472661,78.88447632883089,75961.08070498885,86.83489595467961,6.575661930859957,0.06965058814384606,2.373311595658873,0.11697353042564469,0.2562689868876278,71883.06435548878,0.12975872516029563,0.05677330002655691,82.47950380679316,0.16562194369526262,43.22884623209635,0.09393896624820702,0.2208898751862328
58,158,81.7323,20.9522,86,30.9734,0,124,118,26,135,28,1.00021,82.96576,0.0,0.0,7.67857,2.472,17.95992,0.0,0.0,127.0,34.57447,0.01547,2.88,2.917,-1.0,0.0,8.532744984567902,0.23110351677324373,3.427378891397558,0.5590904117647051,385.61577707065584,0.23364796576667746,78.75008964431497,75749.38167951281,84.55442089677064,6.377141713890574,0.07202811674312773,2.37996447378857,0.11813390518808671,0.25617846742779965,71950.57465312126,0.13099112501328578,0.05684519769033346,82.22315065663662,0.17120779604220435,43.21040739836516,0.10418669725082264,0.22101094227425802
59,159,82.6123,21.313,87,30.4996,0,124,118,26,135,28,0.99575,83.76586,0.0,0.0,6.17857,2.517,18.12444,0.0,0.0,126.0,34.72325,0.0154,2.86,2.782,-1.0,0.0,8.461082175925926,0.23293406009404566,3.529533666181912,0.560150862745097,385.3876091917812,0.23842943944690717,78.73287612593184,76165.57847983428,83.56242161083678,6.320800195433859,0.07459669809173551,2.3755292217021116,0.11904477899442188,0.2562489052690844,74329.14541509877,0.13267582926132523,0.05681725353103274,82.05544618790015,0.1768475504884478,43.340917705017844,0.11268969538916682,0.22112211971332973
60,160,83.3795,21.7062,87,31.1078,0,124,118,26,135,28,0.98063,84.42292,0.0,0.0,5.07143,2.518,18.43815,0.0,0.0,127.0,34.89138,0.01559,2.88,2.999,-1.0,0.0,8.406394675925926,0.23555712510215254,3.578718209374217,0.5620874509803921,385.1785017280636,0.24399889724302723,78.78520999852634,76608.1189721278,85.77947574727949,6.389408455624718,0.07709987548833191,2.370064765787223,0.12039322230362438,0.2552457656559036,76881.73484212857,0.13536737829823278,0.057006753405663045,81.8929873998493,0.18248186784765838,43.40188805850936,0.12022122720393234,0.22149663402325806
61,161,83.5621,21.9644,87,32.3211,0,124,118,26,135,28,0.96124,84.61018,0.0,0.0,5.71429,2.547,18.77227,0.0,0.0,127.0,35.09263,0.01515,2.91,2.924,-1.0,0.0,8.458815586419753,0.23825327915312947,2.7167969802473233,0.5656599999999999,385.0034795828448,0.24913664028724727,78.83458124577308,76832.59429095176,88.62243377610712,6.471664904076727,0.07954530869625037,2.39105260400472,0.12206244374691991,0.2530295131963908,77228.01588348742,0.13649085221311938,0.05715933298146819,81.62165773116593,0.1870242264080875,43.47737159258054,0.12652179331105434,0.22184279766728415
62,162,84.2635,21.8382,87,31.1186,0,124,118,26,135,28,0.98886,85.15011,0.0,0.0,6.57143,2.581,18.98769,0.0,0.0,127.0,35.26238,0.01581,2.9,2.984,-1.0,0.0,8.473668981481481,0.24032063580937446,2.615396770373674,0.5660826078431371,384.8564730285747,0.2546956930037102,78.8379152666896,77393.18280478318,85.24426133338712,6.530818514602822,0.08170244624763479,2.372282391830453,0.12395770006010876,0.25063182292017666,80356.84833663405,0.13803210257279802,0.057318487162170875,81.30141487665026,0.19106455999213068,43.49598882227768,0.13179337785754255,0.2220559416561766
63,163,85.3854,21.5289,88,32.708,0,124,118,26,135,28,0.9762,86.13377,0.0,0.0,5.35714,2.574,18.87882,0.0,0.0,126.0,35.43587,0.01593,2.9,2.802,-1.0,0.0,8.412133487654321,0.242613732151797,2.4653734890887513,0.5679937254901961,384.72963589496777,0.26041225653219513,78.7830522907147,78421.81538217071,85.41466113646581,6.473853253296374,0.08389205763801928,2.36828213246502,0.12522879661140615,0.2499367800231199,85787.68184796628,0.1402183256915621,0.05747351852807285,81.40744573184696,0.19529211664196003,43.55505615987895,0.13661092955010984,0.22227854861236312
64,164,85.7671,21.3167,88,32.9567,0,123,118,26,135,28,0.99154,86.45912,0.0,0.0,6.03571,2.581,18.61291,0.0,0.0,126.0,35.58581,0.01667,2.87,2.79,0.12526,1e-06,8.427565586419753,0.2435981051610261,4.126789335217908,0.5680301960784313,384.62386832116186,0.2663710258479681,78.71210357086038,78807.37718255313,84.2485376247028,6.462619433490543,0.08632030992446459,2.3882407668540866,0.12621323625790648,0.2501257670064086,86560.84395229188,0.1415061642002694,0.05759078650032156,81.50394670192355,0.197977060496439,43.6516446714048,0.14152926315987094,0.22228710530718437
65,165,85.8445,21.5811,89,33.9115,0,123,118,26,135,28,0.99945,86.57678,0.0,0.0,6.35714,2.58,18.43563,0.0,0.0,125.0,35.58332,0.01592,2.89,2.722,-1.0,4.1e-05,8.353105709876543,0.24443759063366483,5.28431774989112,0.568098431372549,384.5340956150578,0.27193586820989774,78.74083861737013,78815.99680738462,85.39484752259281,6.47523739822919,0.0887289423736773,2.386617351918258,0.12707373335888142,0.25080661729544246,85968.81716339602,0.14245371071665264,0.057739833728187105,81.38379342189788,0.20089253688014583,43.63804193190586,0.14574117936734518,0.22202234847942265
66,166,85.6348,21.5891,88,32.8289,0,123,118,26,135,28,0.99103,86.39575,0.0,0.0,6.53571,2.575,18.6645,0.0,0.0,126.0,35.45713,0.0159,2.9,3.024,-1.0,9.2e-05,8.266396604938272,0.2460151257738534,4.069726368995078,0.5665894117647059,384.467569723847,0.27565186954975934,78.81871065708161,78659.9158863197,88.53777257333591,6.519744342665921,0.09116880559761849,2.3755292217020987,0.127830206694413,0.25111889841111257,85391.63879041093,0.14399621600045368,0.057871828616806766,81.3047624094136,0.20355695813980204,43.59306749885465,0.14956757733286555,0.22175674972987555
67,167,85.5482,21.3486,88,32.1826,0,124,118,26,135,28,0.94287,86.26605,0.0,0.0,4.82143,2.572,18.67878,0.0,0.0,126.0,35.3368,0.01507,2.91,2.937,-1.0,0.000104,8.307339891975309,0.24644542274217107,4.078670591495252,0.5654094117647058,384.40327065184346,0.2785615873333342,78.77355405640874,78259.88076606007,85.71673091615826,6.536267123143958,0.0934909895541817,2.374500017873678,0.1288866971879329,0.2507979523735326,85009.4674496331,0.14535672842298478,0.05805369123564864,81.62307660882911,0.20607908921419477,43.519612065067996,0.15403428531528285,0.22104172388982904
68,168,85.9343,20.9624,88,34.0194,0,124,118,26,135,28,0.96685,86.56148,0.0,0.0,5.57143,2.534,18.47718,0.0,0.0,126.0,35.28007,0.01556,2.91,3.035,-1.0,9.6e-05,8.286506558641975,0.24738959217439122,3.864568253334847,0.5645576470588235,384.34620449850206,0.2813293918010035,78.56300333822409,78537.74212971282,86.51971168986086,6.451552668056249,0.09568594179172947,2.3771526366379434,0.12990271727775687,0.2514306213986754,86683.31656714328,0.14759756530154683,0.05836674714356488,81.98790622208892,0.20896371465020394,43.46199525432822,0.15985199108339146,0.22072436958367886
69,169,86.1573,20.9256,88,31.3058,0,124,118,26,135,28,0.96792,86.74425,0.0,0.0,5.92857,2.565,18.13815,0.0,0.0,125.0,35.17907,0.01563,2.9,2.962,-1.0,0.000161,8.270109953703704,0.24921271406907294,4.6805938812385115,0.5627397450980357,384.2678412183872,0.28420964416481787,78.47366578772652,78527.04133394588,86.48633682491477,6.34131024563773,0.09773555132265282,2.3876465557466893,0.13080831755593092,0.251200879595321,87721.15561416159,0.14975527809295813,0.058642393167786105,82.32400421830368,0.21224304295613863,43.48048532744985,0.16628956439454845,0.22043945571762147
70,170,85.3036,21.3359,88,31.9089,0,124,118,26,135,28,0.96247,86.02039,0.0,0.0,3.92857,2.567,18.1053,0.0,0.0,125.0,35.24308,0.01573,2.89,3.014,-1.0,0.000178,8.333429783950617,0.25120148937394676,4.958137792918132,0.562913725490196,384.1564691743112,0.28692995496474377,78.56621039274393,78538.40841348357,84.90064968354355,6.37333959757589,0.09981655533550705,2.3821820998317977,0.1320534317556009,0.24973085705463166,84177.58406634183,0.15189546981107177,0.058889054078982477,83.05901314734501,0.21566229291998143,43.440239423586995,0.17268490091786534,0.2204130139161405
71,171,84.5254,21.4311,87,30.4304,0,124,118,26,135,28,0.97047,85.23886,0.0,0.0,5.71429,2.597,18.46066,0.0,0.0,125.0,35.33045,0.01541,2.93,2.818,-1.0,0.000186,8.404465663580247,0.25346842024129457,4.174547416542528,0.5639909803921569,384.03591847176324,0.28951793547253946,78.74353362348148,77983.36685326404,85.32959616981108,6.529618054724673,0.10142801961702327,2.377746847745327,0.1333855496569003,0.24789158880821635,79723.51640078118,0.15442878847508462,0.05926832691145007,83.67007717482515,0.2180144884809106,43.36503638750241,0.17868095536535622,0.22089931350062839
72,172,84.4204,21.3275,87,31.6233,0,124,118,26,135,28,0.97919,85.04767,0.0,0.0,5.0,2.609,18.55023,0.0,0.0,125.0,35.41852,0.01488,2.9,3.149,0.12577,0.000113,8.405237268518519,0.2553300090344222,2.8150021408389723,0.5665745098039215,383.93114615739756,0.29220434382644883,78.75902893325248,77777.64858458303,88.72419978374298,6.62300285576095,0.1025698788239268,2.371688180723037,0.13453023021028457,0.24725418406732894,79084.5260735282,0.1568191953040011,0.05961639782172755,83.92703746051262,0.21937475340690973,43.32095016667872,0.1841230589066029,0.2214393689239977
73,173,83.7718,21.747,86,33.2974,0,123,118,26,135,27,0.97015,84.36817,0.0,0.0,3.07143,2.641,18.46757,0.0,0.0,125.0,35.54425,0.01461,2.92,2.678,-1.0,0.000288,8.600260416666666,0.2586386503912736,4.147433730125857,0.5679937254901961,383.8558927758753,0.2945001466225045,78.88101923592424,78604.40826876993,86.44112934391214,6.711330923897415,0.10351256939548152,2.362817676550117,0.13538912366102532,0.2468548435777358,78322.08563350064,0.1583101570587313,0.05990111017991576,84.10237485904435,0.22121183559723204,43.226202882366415,0.18914957398287577,0.2217337132289685
74,174,82.6192,22.0422,85,33.0739,0,123,118,26,135,27,0.98042,83.18384,0.0,0.0,4.28571,2.617,18.82959,0.0,0.0,125.0,35.6304,0.01485,2.91,2.958,-1.0,0.00016,8.736207561728396,0.26125297627772154,4.763112048613314,0.5689694117647058,383.8056810309782,0.2965784538929402,79.06660945149304,78459.4703210179,87.55442428682528,6.857178629655353,0.10418738069265931,2.35351217965616,0.1365199092067317,0.24654804408863043,76650.27153394943,0.1586926893189805,0.06054042252152035,84.37348508268173,0.22215780765414156,43.28140466007186,0.19316289339280418,0.22165652299124555
75,175,81.7958,22.2774,84,32.7996,0,123,118,26,135,27,0.98997,82.3533,0.0,0.0,4.78571,2.645,19.08176,0.0,0.0,125.0,35.6142,0.01586,2.89,2.809,-1.0,0.00023,8.816454475308642,0.2634628533006152,4.828190756389926,0.5696549019607843,383.7661491003484,0.2990616887542181,79.11875182821305,77746.4429737115,86.19024258223307,6.8808320638342355,0.10491655830102499,2.3539471723771985,0.13717695749332018,0.24653927910743698,74760.8547359751,0.15984424098738498,0.06104735948070019,84.33495338082373,0.22292567083482637,43.161677042643234,0.19604764304040637,0.22172246382189736
76,176,81.3123,22.444,83,32.7231,0,124,118,25,135,27,0.98516,81.80354,0.0,0.0,4.0,2.653,19.28696,0.0,0.0,125.0,35.49251,0.01458,2.88,3.087,-1.0,9.8e-05,8.888695987654321,0.26717064426962295,5.2739590393440885,0.5683823529411764,383.72355369951157,0.3028879112799247,79.26082736962951,77982.4182578773,89.94796808542355,6.90854724329653,0.10599089795306162,2.342424049440018,0.1378864181635128,0.2455598407158319,74640.75915796102,0.16035335646286825,0.061625742504394565,84.34956911992454,0.2239959797458801,43.14742326147763,0.19826611329200466,0.22209578436933483
77,177,81.3962,22.2686,83,29.9964,0,124,118,25,135,27,0.96828,81.85372,0.0,0.0,5.35714,2.638,19.43388,0.0,0.0,124.0,35.32718,0.01521,2.91,3.06,-1.0,0.000199,8.967640817901234,0.27090242237307244,6.293658039615367,0.5676529411764706,383.66702307706146,0.3057892323550737,79.3063987269884,77829.80495257219,88.78431420733796,6.927776373945475,0.10735807107715509,2.3309009265028173,0.1385792742528194,0.2452257347420029,74080.34248275496,0.16136219938799468,0.06207004146087317,84.53459604222056,0.22522392308622963,43.159739176432296,0.20056553254670434,0.22233502954835777
78,178,82.1412,22.1509,83,29.6766,0,124,118,25,135,27,1.00284,82.48624,0.0,0.0,3.75,2.596,19.27796,0.0,0.0,124.0,35.42941,0.01462,2.91,2.777,-1.0,0.000279,9.125578703703704,0.2750088451031774,5.331767765786192,0.5699254901960784,383.59962892908163,0.308837834006974,79.01666712135128,78459.01470780032,87.21335766152055,6.880184586434846,0.10897459270833959,2.3512945536129304,0.13894148389635874,0.24523849953107862,77298.19208395906,0.16218547425056634,0.0625193250762151,84.880577579741,0.22666673690917954,43.27042002736786,0.20308792306431014,0.22227524209523736
79,179,81.3012,22.587,83,31.8236,0,123,118,25,135,26,0.95108,81.70677,0.0,0.0,3.39286,2.67,19.18124,0.0,0.0,124.0,35.65251,0.01544,2.9,2.808,-1.0,0.000338,9.269000771604938,0.27872989609233,4.9941109881837455,0.5719176470588235,383.4957785004058,0.3111861490469061,79.3093802416275,78048.23069587414,86.71025087679541,6.849361870827927,0.11041859598123693,2.3413948456115725,0.1396837777637231,0.2452382232349625,73969.70934871312,0.16264340160888102,0.06270521402548858,85.28663921266418,0.22857004156376742,43.284581313898535,0.20491439366786038,0.22214982548230758
80,180,81.0755,22.5518,83,31.2406,0,124,118,25,135,27,0.98113,81.49002,0.0,0.0,3.78571,2.73,19.54616,0.0,0.0,124.0,35.70709,0.0149,2.89,2.85,0.12526,0.000252,9.308497299382717,0.2819335995726274,3.2376254921155168,0.5719917058823516,383.3485442664694,0.3142192617536011,79.38286585154252,78046.16668347016,89.54465981969213,6.863572315908065,0.11153081612988117,2.323653837265734,0.14062635232817272,0.2449962040339739,74396.62001452311,0.16249737769804906,0.06308557837971439,85.55526368546593,0.23021922433013087,43.17459935317805,0.2062097659462797,0.22233845502183958
81,181,81.8632,22.3851,83,30.0871,0,124,118,25,135,27,0.96995,82.19937,0.0,0.0,5.96429,2.775,19.51441,0.0,0.0,123.0,35.79149,0.01562,2.86,2.704,-1.0,0.000196,9.42578125,0.2853466429638898,4.7589813714243725,0.5725113725490196,383.1670074581767,0.3173850036006064,79.44622654670538,78225.47052756329,89.32065282736654,6.888868412547973,0.11258318864620513,2.3385830084609407,0.1416805146360081,0.24494873510381296,78164.76127881656,0.16289126429314962,0.06332583320316083,85.9294647216854,0.2320545357851326,43.11015225634163,0.20761672415793608,0.22266146201874795
82,182,81.8031,22.5193,83,32.1408,0,124,118,25,135,27,0.97457,82.24695,0.0,0.0,6.78571,2.769,19.37125,0.0,0.0,122.0,35.83081,0.01518,2.89,2.852,-1.0,0.000212,9.60889274691358,0.2875847067209899,3.923962904946572,0.5722670588235295,382.95015268679475,0.3197793200664575,79.49914796164009,78113.32149628742,88.59948126464766,6.917812823375554,0.11362450631777891,2.319812796286658,0.1421295030533278,0.24529794480461198,76561.13136922361,0.16307317243965802,0.06341691401912235,85.8497831723279,0.23386354715453014,42.98181698646075,0.20890661010552894,0.2226983047966868
83,183,80.7894,22.2919,83,31.2886,0,124,118,25,135,27,0.97971,81.43165,0.0,0.0,7.42857,2.776,19.46282,0.0,0.0,122.0,35.83754,0.01507,2.88,3.039,-1.0,5.8e-05,9.813609182098766,0.29021289158000985,3.6396550607239075,0.5735332745098017,382.7145384808701,0.32198979854726767,79.47996614992488,77377.6972662426,86.81394288621881,6.940138514582735,0.11496447425052819,2.3153775442002003,0.1426457190534424,0.24572705933517847,71495.49592921163,0.16332842993359234,0.06402769309853697,85.91110193764733,0.23555143741966456,42.98172769428771,0.21018466485393494,0.22258639069617947
84,184,81.7339,21.4882,84,30.4092,0,124,118,25,135,27,0.97985,82.35854,0.0,0.0,8.75,2.754,19.25999,0.0,0.0,123.0,35.94665,0.01569,2.92,2.657,-1.0,0.00013,9.990210262345679,0.2922232225842551,4.000759684916167,0.5755365098039216,382.4829042306447,0.32434178899621635,79.41387398316732,77316.66350504414,87.85220232922683,6.886358053723635,0.11631204717202744,2.3258714633089697,0.14320290133065372,0.246669023183991,73559.41562825769,0.16419532317313357,0.06411577805433877,86.14223717301995,0.2368406966810165,42.95095278892988,0.21167031736216685,0.22291377709395097
85,185,82.0691,21.3864,84,32.2022,0,124,118,25,135,27,0.98775,82.80865,0.0,0.0,7.39286,2.701,18.57357,0.0,0.0,124.0,35.9846,0.01539,2.88,2.765,-1.0,0.000218,10.089457947530864,0.29433732917368255,3.179235131782258,0.5762270588235294,382.2554976996356,0.3267151714947725,79.30776671919679,77126.96756329204,86.78511294732164,6.863157425576877,0.11784167206088018,2.336365382417719,0.1438414685033343,0.24732917676384378,72322.27649680297,0.16519968412652414,0.06417486680521219,86.47028271990533,0.23791389463111215,42.949663892204384,0.21365529181987558,0.22305439310893854
86,186,82.0834,20.6973,85,30.12,0,124,118,25,135,27,0.97895,82.97731,0.0,0.0,5.03571,2.66,18.47489,0.0,0.0,123.0,36.06696,0.01506,2.92,2.791,-1.0,0.000244,10.181664737654321,0.2969764771828591,2.8319684662734064,0.5782341176470589,382.0336481149394,0.3291846296274424,79.1517034231944,77096.96365935149,86.9546327508621,6.832175357319858,0.11980701026141279,2.341612341972084,0.144514062036249,0.24909312355107635,71654.17975640127,0.1662240036380786,0.06422252120456988,86.5169815742356,0.2391686667682948,42.91563905315635,0.21604164628264266,0.22294448494961053
87,187,83.9716,20.5603,86,29.7298,0,123,118,26,135,28,0.96278,84.66817,0.0,0.0,5.39286,2.709,17.88444,0.0,0.0,124.0,36.22826,0.01559,2.89,2.878,-1.0,0.00028,10.117766203703704,0.2999138375426641,4.6522292327040535,0.5793698823529413,381.8233894801692,0.3313381338749055,79.01328086865279,78096.56867488084,86.69071149054014,6.770429581979052,0.12175285930473849,2.3545413834846047,0.14517671887380604,0.25090113186269486,77557.18089337873,0.16751516308233128,0.06422449400687193,86.58259954667729,0.2407390128653127,42.91883831259645,0.2185757400120684,0.22293777041786575
88,188,84.851,20.4694,86,28.7833,0,123,118,26,135,28,0.96282,85.42991,0.0,0.0,4.82143,2.642,17.77565,0.0,0.0,124.0,36.21904,0.01495,2.89,2.913,0.125,0.000192,10.022376543209877,0.30248734291372453,4.881001083457307,0.5787414901960783,381.627932090957,0.33332787173833633,78.90291288552012,78803.04983541559,86.03526467528191,6.714686935400049,0.12384681373165787,2.3511353352265725,0.14619786183058728,0.25107262379427564,79817.75625335853,0.16875436240535918,0.06442408336053412,86.79513441895756,0.24232652638776322,42.87590478967737,0.22143323802937542,0.22340547147505663
89,189,83.9216,20.796,86,28.3542,0,123,118,26,135,28,0.96635,84.75665,0.0,0.0,6.71429,2.615,17.70361,0.0,0.0,124.0,36.09771,0.01425,2.88,2.888,-1.0,0.000272,9.916859567901234,0.3044928971619805,5.048123451929206,0.5756225294117636,381.43159275106564,0.3357051783728412,78.8262907946042,77312.78996658721,86.59478572214569,6.688569416627847,0.12617799538055893,2.354541383484594,0.14689313254812963,0.25147659946533435,73693.02913492486,0.16962889020827165,0.06485757628649479,86.99085159620923,0.24373259465606453,42.74819305796682,0.22484760486189437,0.22314924021936872
90,190,83.7177,20.9437,86,26.5859,0,123,118,26,135,28,0.95995,84.63338,0.0,0.0,8.35714,2.582,17.98784,0.0,0.0,124.0,36.02475,0.01456,2.91,2.734,-1.0,0.000216,10.014371141975309,0.3060100190134297,3.7087749052244514,0.5730847058823529,381.24487886304996,0.3375527151011143,78.87640802235663,76832.99906641427,84.09517493541726,6.706921447254315,0.12853509913255687,2.3474535126338694,0.1476825748563749,0.25195809855637896,72284.82675004289,0.1705692547346736,0.06530415284115529,86.95401500474523,0.24510601680004018,42.7052540720245,0.22840074976422903,0.2231441985517178
