,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,noise,uhdhdsim,cubcol.0,saturation,fft,cubrow.0.3,cubcol.0.6,movement,cubrow.0,blockiness,contrast,cubcol.0.3,staticness,cubcol.0.5,blur,temporal,cubrow.0.6,cubrow.1.0,tone,cubcol.1.0,cubrow.0.5,color_fulness
45,45,70.8461,9.36281,48,11.8475,0,137,125,3,128,3,0.99768,69.64865,0.0,0.0,9.64286,8.51,8.23803,0.0,0.0,132.0,66.81277,0.0,0.31,1.78,-1.0,2.050734,0.261435329838742,95.70586266000046,0.19493754306738978,14.327394085165896,64728.60758030466,0.16080232085830912,0.2179856102932773,12.22217399691358,0.2268190394047736,1.242464911958931,90.87465747571306,0.2055379416712724,262.8087829045637,0.15083601804759444,43427.421939727596,4.415963194471619,0.23555425643313632,0.20539059254970707,0.27717283205536397,0.2617861594133051,0.3031121690013244,101.88209048460968
46,46,70.8007,10.3577,48,11.7693,0,137,125,3,128,3,0.996,69.63306,0.0,0.0,9.21429,8.478,8.07148,0.0,0.0,132.0,66.79086,1e-05,0.31,1.767,-1.0,2.050459,0.261435329838745,95.70236505606312,0.19382416584971668,14.330363897629725,64668.55660939728,0.16042198680192551,0.2186977291923454,12.402247299382717,0.22681078806917096,2.0228042902557797,90.87297415381343,0.2062126241486417,262.60341241628277,0.15074770532423923,43355.2307540866,4.387718341178288,0.23545844668477592,0.20527630632316707,0.2771557824590548,0.26189765795397363,0.30294119805001346,101.9212160968208
47,47,70.773,10.3209,48,12.8649,0,137,126,3,128,3,0.99967,69.59004,0.0,0.0,9.96429,8.473,8.9438,0.0,0.0,130.0,66.77561,0.0,0.31,1.84,-1.0,1.992182,0.2614353298387461,95.70251924643404,0.19293100270600239,14.329533706476658,64723.73623925365,0.16010913327722548,0.21927589350505233,12.64236111111111,0.2267289729191584,2.12106638105763,86.30485565330545,0.20598329267006582,262.40372105363286,0.1506008609552896,43356.622645421274,4.584469924307794,0.23540431965872036,0.20512003500441434,0.27697601151557155,0.26206222711135446,0.3028184629608623,101.81666948451993
48,48,70.8845,9.36013,48,12.7461,0,137,125,3,128,3,1.00614,69.703,0.0,0.0,11.53571,8.49,8.91208,0.0,0.0,130.0,66.79011,0.0,0.31,2.014,0.56726,2.066171,0.26143532983874246,95.67924897575753,0.19228666192636623,14.414636305820794,64700.95452650931,0.1598337078390684,0.21991595276830517,12.906105324074074,0.226854805659976,1.4560162825851262,86.46239063473706,0.20608638546472496,262.2110802983255,0.15034486666088842,43605.76831218558,4.590377110624672,0.23551508845601266,0.2049065112737109,0.2771557824590548,0.26228485996705614,0.3028650551096716,101.61691071124221
49,49,70.8405,9.23173,48,12.2241,0,137,125,3,128,3,1.00711,69.65534,0.0,0.0,10.75,8.453,8.07938,0.0,0.0,129.0,66.78052,0.0,0.3,1.82,-1.0,2.02315,0.26143532983874745,95.69140677096934,0.1918040122239843,14.371560555917245,64654.477572239644,0.15965992953274247,0.22017624752065212,13.065200617283951,0.22729272914671628,1.1756070741765585,86.3613890865051,0.20628526929395152,262.00794205292806,0.15002588226733024,43516.495671719014,4.440945200884984,0.23566999494322802,0.2047812023884718,0.27717283205536397,0.26199274402367245,0.30291691904813933,101.75191647805254
50,50,70.9797,9.51799,48,11.611,0,137,126,3,128,3,1.00301,69.7769,0.0,0.0,11.57143,8.46,7.95976,0.0,0.0,130.0,66.77423,0.0,0.31,1.845,-1.0,2.034423,0.26143532983874784,95.6874648044412,0.19145677715042977,14.36316897545332,64710.77455870992,0.15955500250729587,0.22032744904282928,13.18359375,0.22781885088448137,1.9792046556289684,86.39005225409689,0.20673832794136748,261.814835912864,0.14967596794517757,43893.72119045043,4.425396701225797,0.23591028632280225,0.20466105822897088,0.27711695711833956,0.2618909760706363,0.3029269484855275,102.45299215424087
51,51,70.9018,9.93916,48,11.2767,0,137,125,3,128,3,1.00019,69.71075,0.0,0.0,10.60714,8.439,8.21283,0.0,0.0,131.0,66.77244,0.0,0.31,1.848,-1.0,2.046596,0.2614353298387481,95.68907275975607,0.19061504069788998,14.419913209514853,64701.72857925589,0.15944333265747054,0.22049760656053238,13.363329475308642,0.22833067635554963,1.4842565093569975,86.46197945015167,0.20722012064927148,261.6159671624622,0.14932103132857089,43756.11005244031,4.499807416146541,0.23623194090031535,0.20449154442533438,0.27697219240599835,0.2619389624545293,0.3029335775766817,102.46544549422316
52,52,70.8374,10.3222,48,12.3333,0,137,125,3,128,3,0.99817,69.64739,0.0,0.0,11.25,8.462,8.5791,0.0,0.0,131.0,66.75119,0.0,0.31,1.808,-1.0,2.023605,0.26143532983874745,95.70559086794583,0.18966560365142981,14.441833307713638,64683.541429736106,0.1594154512368517,0.22077090086060533,13.56814236111111,0.22879910231353429,1.3994910011053452,90.94456046006533,0.2078674095868932,261.40104834879384,0.1489902699827586,43550.02988421902,4.5703182738435615,0.236546947540945,0.2043629326870179,0.2769996081568634,0.2621280186248903,0.30286152982828357,101.40977589815313
53,53,70.8582,10.3707,48,12.4706,0,137,125,3,128,3,0.9991,69.70488,0.0,0.0,10.46429,8.464,8.91282,0.0,0.0,132.0,66.75999,0.0,0.31,1.969,-1.0,2.057258,0.2614353298387482,95.69618904584964,0.18960466006258642,14.437680844907408,64680.05277698933,0.1593912875730339,0.22129204591326887,13.763358410493828,0.22964880611887087,1.2660653314060712,86.38935732846792,0.2086461468210297,261.17611726117383,0.14870025640446616,43505.564957536284,4.610331799802434,0.2369515193738112,0.20429964868809533,0.2771557824590548,0.26243045805316617,0.30291037580713687,101.42997398248478
54,54,70.7631,10.1688,48,12.8135,0,137,125,3,128,3,1.0012,69.6126,0.0,0.0,9.89286,8.473,8.95488,0.0,0.0,132.0,66.76457,0.0,0.31,1.99,-1.0,2.031844,0.2614353298387467,95.69451982202366,0.19028908081849147,14.487379286024304,64780.272617761,0.15945297722896282,0.22179785341217081,13.971981095679013,0.2303039887075251,1.6301838471159036,86.51941185289894,0.20895704082461908,260.95519432088537,0.1483452213632557,43376.61349808327,4.652695411100685,0.2374043326415646,0.20432211424167113,0.2771058612410618,0.26293827115899027,0.30311779222648255,101.37641625714973
55,55,70.7797,9.9036,48,12.7859,0,137,125,3,128,3,1.00473,69.63404,0.0,0.0,11.21429,8.462,8.77854,0.0,0.0,131.0,66.7374,0.0,0.31,1.808,-1.0,2.0009,0.2614353298387472,95.69461264443446,0.19133152317201785,14.47510651011526,64778.17025355563,0.15977429793453274,0.22214736366984342,14.225453317901234,0.23072479129859613,1.0282534437332402,90.91135706484044,0.20902694932996488,260.73254756076165,0.14799121111997873,43368.54085476085,4.612169424791715,0.23787113259407744,0.20443687521677292,0.27687903341176534,0.263243519367181,0.3032117442565974,101.54782064564552
56,56,70.8608,10.2071,48,11.9991,0,137,125,3,128,3,1.00242,69.70876,0.0,0.0,9.92857,8.467,8.54455,0.0,0.0,131.0,66.75862,0.0,0.31,1.881,0.56687,2.031025,0.26143532983874745,95.68205085175174,0.192335864561001,14.48069970401717,64808.34087041745,0.160343389619711,0.22252669237655565,14.368682484567902,0.23076223049850778,1.3660804082441491,90.94658637318467,0.20901095698437833,260.4969790080406,0.1478012626220138,43521.09381280003,4.570238430821483,0.23829504797288317,0.20447310639850153,0.2769968802214539,0.26341364428810066,0.3033353964606748,101.57624101523938
57,57,70.8788,10.9287,48,12.5871,0,137,126,3,128,3,1.0018,69.71761,0.0,0.0,8.57143,8.479,8.80739,0.0,0.0,131.0,66.75089,0.0,0.31,1.971,-1.0,1.998249,0.2614353298387455,95.68335166578933,0.1933797969119995,14.49233462486738,64858.798950043354,0.16116802094307323,0.22253508177185932,14.494405864197532,0.23059515510758347,1.7918956213776445,90.95264845386924,0.20900619011343488,260.2642768197361,0.14770292550706998,43544.68838112897,4.615823430200294,0.2386817063764391,0.20442145377890894,0.27680019607843204,0.2634957919536253,0.30342896873711955,101.53964398676918
58,58,70.695,10.8073,48,13.718,0,137,125,3,128,3,0.99999,69.54151,0.0,0.0,9.42857,8.5,9.43341,0.0,0.0,131.0,66.74424,0.0,0.31,1.841,-1.0,1.994789,0.26143532983874757,95.70364246636039,0.19359195561169593,14.488152209623362,64845.01595058253,0.16213465200263116,0.2226057100949664,14.693238811728396,0.2302024127936752,1.7088795506056016,90.97255600382572,0.20888809039517117,260.03617040970414,0.14774216827159653,43225.57781217904,4.7308126010773615,0.23901056922617486,0.20445143145482803,0.27678191891118864,0.26353614781600304,0.3034262811009696,101.66007068189568
59,59,70.7743,10.3792,48,12.9844,0,137,125,3,128,3,1.00252,69.63211,0.0,0.0,9.28571,8.45,9.332,0.0,0.0,131.0,66.74416,0.0,0.31,1.878,-1.0,1.987118,0.26143532983874435,95.70299332628507,0.19366005532346564,14.50551614643615,64788.37744341166,0.16319599697575998,0.22256261413950432,14.920283564814815,0.22996140983487715,1.8112333835405252,90.91945782158872,0.2090010364973199,259.791324223922,0.1477641193069362,43309.62078922799,4.72236667466969,0.23924718951918558,0.20455077557580706,0.2771557824590548,0.2633525522178866,0.30349777723808524,101.18154540675596
60,60,70.9314,10.2845,48,12.7468,0,137,125,3,128,3,1.00334,69.79034,0.0,0.0,10.42857,8.445,8.9588,0.0,0.0,131.0,66.75492,0.0,0.3,1.829,-1.0,1.973625,0.2614353298387459,95.68639128274364,0.1936880013139755,14.540465555073304,64838.294366857335,0.1640853997470251,0.22272650644817626,15.214891975308642,0.22921803209703523,1.4656443440727107,90.94570508817971,0.20961419542118961,259.55141095774826,0.14752958999610044,43584.077017575386,4.668340886846468,0.23880559392770814,0.20438189793372893,0.27717283205536397,0.2628338506309273,0.303684609290419,101.40958057599715
61,61,70.9279,10.4601,48,12.5495,0,137,125,3,128,3,1.00094,69.78571,0.0,0.0,9.39286,8.471,8.87692,0.0,0.0,131.0,66.736,0.0,0.31,1.809,-1.0,2.03385,0.2614353298387472,95.66265640713746,0.1939404535624635,14.520579773702739,64865.14563835004,0.16484906105121558,0.22266570690133974,15.400752314814815,0.22882961975686172,1.4553029689291976,90.85962869844931,0.21030929198215853,259.30740928948666,0.1471604804589065,43672.44719579186,4.630437279088891,0.23835567772156446,0.20432932953238142,0.2771557824590548,0.26259150945231047,0.30386501293791285,101.36783264230307
62,62,71.1529,10.4099,48,12.5183,0,137,125,3,128,3,0.99785,69.99601,0.0,0.0,7.25,8.466,9.03146,0.0,0.0,132.0,66.75398,0.0,0.3,1.849,-1.0,1.983417,0.2614353298387446,95.6503080861045,0.19391874747728205,14.567899350766783,64828.00208959642,0.16562320820103474,0.2226017426153041,15.508198302469136,0.22811290082071226,1.717286468726262,90.84120187461644,0.21111911396764543,259.0537807334297,0.1468293317902551,44084.637707997455,4.6411600395101305,0.23802863988707987,0.20418531262663966,0.2769168153171863,0.26246222600358693,0.30401620929988465,100.78988320241237
63,63,71.116,10.5154,48,13.0078,0,137,125,3,128,3,0.99572,69.96373,0.0,0.0,8.35714,8.441,8.99117,0.0,0.0,130.0,66.7398,0.0,0.31,1.864,-1.0,2.010577,0.2614353298387482,95.65532116074385,0.1940347980638019,14.559277193045912,64767.26345845469,0.16640990590932606,0.22239913025457483,15.57127700617284,0.22770447881555464,1.2890346948868319,90.81118144288088,0.21214960317803108,258.8056638294732,0.14643599089319456,44004.020005780316,4.623798694919793,0.23770152574349712,0.20409810855847324,0.2768251566874286,0.26220356822846486,0.30429614546525197,100.97096941683904
64,64,71.0279,10.8246,48,13.1994,0,137,125,3,128,3,0.99195,69.87782,0.0,0.0,9.28571,8.449,9.07727,0.0,0.0,130.0,66.7278,0.0,0.3,1.888,0.55144,2.011663,0.2614353298387467,95.66156892661442,0.19402060996313544,14.55262925889757,64736.62925872321,0.16720202554692196,0.22224996389541268,15.65798611111111,0.22745895939784277,1.976238196804029,90.7946832520698,0.21328990433514622,258.5624304895189,0.14604162918286964,43792.0708727509,4.638219554173352,0.237418200972192,0.20399594941342428,0.27697219240599835,0.2622162898943561,0.3044587672396706,101.21222312600817
65,65,71.0366,10.4395,48,13.4538,0,137,125,3,128,3,0.99664,69.89691,0.0,0.0,10.42857,8.499,9.33893,0.0,0.0,131.0,66.73888,0.0,0.3,1.658,-1.0,1.995872,0.26143532983874335,95.6813720310202,0.19414646971210064,14.620952653296198,64706.97479425437,0.16814399523102486,0.22218641908063524,15.862172067901234,0.22757307438674657,1.4518988736487495,90.80814706177718,0.21437200263381453,258.31545404010586,0.1455148278344018,43739.66198009528,4.695542312177867,0.2370417594653861,0.20404079662044963,0.27687903341176534,0.2626138606331478,0.3044892582114934,101.04111428010735
66,66,71.1102,10.6781,48,12.9522,0,137,125,3,128,3,0.99986,69.97446,0.0,0.0,9.64286,8.484,9.01456,0.0,0.0,130.0,66.69881,0.0,0.3,1.958,-1.0,2.001368,0.2614353298387444,95.67117744388332,0.19432115598895408,14.61320024655189,64697.77798724598,0.16912944686643575,0.222140319993625,15.963493441358025,0.22717184567598625,1.5957673278219362,90.8078381112322,0.21530016971215604,258.06797921444,0.14508143740323884,43809.57829223854,4.633366657248713,0.2366410786258555,0.2040892153493056,0.2764868926966558,0.2628230253340046,0.3046524988739756,100.85823720713104
67,67,71.0764,10.5953,48,13.4426,0,137,125,3,128,3,1.00229,69.94704,0.0,0.0,9.21429,8.473,9.21283,0.0,0.0,131.0,66.70556,0.0,0.3,1.831,-1.0,1.963794,0.26143532983874246,95.66957675763337,0.19459357250063786,14.581979068709009,64718.90949395561,0.170015262251119,0.22203306149509072,15.98119212962963,0.22697716862422718,1.43963320505132,90.72743204085344,0.21580777493847192,257.8202532097767,0.14451994226352738,43802.47399665585,4.689065719304737,0.236260599811983,0.20414598369798775,0.27660351193541005,0.2628899878877107,0.3049043748515923,100.62805859960221
68,68,70.9946,10.7595,48,13.4496,0,137,125,3,128,3,1.00124,69.89579,0.0,0.0,9.39286,8.502,9.14895,0.0,0.0,131.0,66.67692,0.0,0.3,1.873,-1.0,1.992765,0.26143532983874657,95.67506663437922,0.19481729967939534,14.61163537296248,64748.03171640461,0.17052884850528954,0.22190072385807552,16.072096836419753,0.22726767609264822,1.4564409308666717,90.70389108374239,0.21630356386521582,257.56470091105746,0.14405619741667205,43598.51115213901,4.684153400698542,0.23579080579563436,0.20414883309479745,0.27649998678662113,0.2630154841297211,0.30500429707514143,100.47548191366795
69,69,70.8658,10.6021,48,14.0932,0,137,125,3,128,3,1.00154,69.76713,0.0,0.0,11.53571,8.497,9.2867,0.0,0.0,131.0,66.66243,0.0,0.3,1.924,-1.0,2.015551,0.2553766628164606,95.67568862334964,0.1950128126034053,14.630227924864968,64708.38668529321,0.1713472525096176,0.2216497213589197,16.165461033950617,0.22768924891742515,1.6999250621691875,90.72696762514984,0.21659737583884048,257.3108697343518,0.14331158511547187,43287.15426303131,4.70732377123046,0.23548194808164272,0.20424745753619386,0.27637668410611366,0.26285330303733884,0.30505213199854864,101.00676938646869
70,70,70.7791,11.4633,48,13.656,0,137,125,3,128,3,1.00221,69.67348,0.0,0.0,9.39286,8.476,9.1529,0.0,0.0,132.0,66.64361,0.0,0.3,1.859,-1.0,1.984707,0.2592177037955244,95.68937405258745,0.19488353706923675,14.621905291521992,64627.322693378126,0.172357672023075,0.22113220237453385,16.228973765432098,0.22803606544734611,1.8135796900712589,90.67044186499253,0.21657513696624076,257.0490799768103,0.14284815092672945,43107.50888138565,4.69973211958775,0.2353545679580764,0.2043393103546737,0.2761038905651679,0.262493378443083,0.30523187248650924,100.24865787303807
71,71,70.7761,11.7419,48,14.3406,0,137,125,3,128,3,1.00513,69.67123,0.0,0.0,8.39286,8.478,9.90022,0.0,0.0,131.0,66.65327,0.0,0.3,1.788,-1.0,2.007516,0.2614353298387431,95.69088786090757,0.1947236044794925,14.657737260983314,64751.821980100474,0.17314525130827266,0.22063984381203422,16.537663966049383,0.22819537985302188,1.7690166600041053,90.6462005270829,0.21672334259342188,256.7900141126471,0.1424173682020078,43262.13739745078,4.80661341319,0.2355136173307521,0.2042300806557657,0.27627315895732474,0.2620003562403062,0.30551889165045587,100.1849904363263
72,72,70.881,11.1816,48,13.9153,0,137,125,3,128,3,1.00722,69.72418,0.0,0.0,11.53571,8.469,10.14542,0.0,0.0,130.0,66.6355,0.0,0.3,1.718,0.55697,1.978051,0.25759428885968866,95.69894747277976,0.19442783083671383,14.609927518868151,64726.06154159097,0.17396609607020425,0.22021256547153628,16.71117862654321,0.2283313677054705,1.517134516765028,90.63595843405481,0.2170257795068976,256.5259167083959,0.14191382559217958,43375.471845255386,4.83612465628222,0.2356480934729693,0.20402663548877567,0.27613703498039277,0.26139937247321404,0.3058946274892365,100.76062797010805
73,73,70.9139,11.0664,48,13.5734,0,137,125,3,128,3,1.00556,69.75554,0.0,0.0,9.07143,8.462,9.65839,0.0,0.0,130.0,66.64373,0.0,0.3,2.007,-1.0,1.98392,0.25537666281645804,95.69729670994832,0.1939348071788637,14.635877067660108,64584.97927294009,0.17475394235079622,0.21981764896995903,16.81833526234568,0.22850495768911389,1.5356208155844924,90.6207887985093,0.21704086662527736,256.2613463011046,0.14145506232630176,43385.6215970212,4.7525671601383515,0.23599720570460803,0.20379304328732123,0.27627315895732474,0.2606406716753578,0.30623050701624566,100.02922707305683
74,74,70.807,11.1352,48,13.7306,0,137,125,3,128,3,1.00293,69.64998,0.0,0.0,9.07143,8.472,9.56058,0.0,0.0,130.0,66.64503,0.0,0.3,1.856,-1.0,1.980211,0.2531590367732331,95.68821050023683,0.19363169130396757,14.631306024245275,64501.26215025022,0.17542477614326266,0.21945881675073384,16.93995949074074,0.22841155782609018,1.531845958311085,90.60449893784941,0.21705641313418378,255.99789277022185,0.1407906610311265,43229.26879264483,4.752782648221415,0.2365092372424266,0.2036502765321264,0.27608561339792453,0.2599279170665634,0.3063908072508645,99.88508702439474
75,75,70.8936,10.9769,48,13.474,0,137,125,3,128,3,1.00296,69.72186,0.0,0.0,8.60714,8.455,9.61618,0.0,0.0,131.0,66.67089,0.0,0.3,1.71,-1.0,1.988127,0.2553766628164577,95.68336890728293,0.19321120961506083,14.66118781949267,64469.207947003786,0.17595940751463007,0.21908913696228055,17.083140432098766,0.22842663122328952,1.1106137747282512,90.58807847416499,0.21718743976798605,255.7290849357291,0.139954866719925,43495.98664946107,4.765815211578774,0.23730463158106785,0.20346983993998305,0.2762944845923881,0.2594321349696851,0.3065180335578888,100.20153113943789
76,76,70.907,11.6079,48,13.9675,0,137,125,3,128,3,0.99494,69.71239,0.0,0.0,9.21429,8.455,9.47374,0.0,0.0,131.0,66.66984,0.0,0.3,1.716,-1.0,1.987143,0.25537666281645083,95.69823716999502,0.1927586790913063,14.663219310619214,64417.16340946716,0.1764602266111348,0.21892859158692832,17.233796296296298,0.22843152791864055,1.01806799152059,90.57777839380003,0.21739360263818705,255.45561305812782,0.1392183524894182,43515.773942539025,4.73744151849959,0.23826505141316462,0.2031628836055632,0.2762049605720883,0.2586007458614419,0.30669007131090337,100.21078267689754
77,77,70.8079,12.3754,48,13.269,0,137,125,3,128,3,0.99483,69.59808,0.0,0.0,10.82143,8.464,10.02155,0.0,0.0,131.0,66.68032,0.0,0.3,1.69,-1.0,1.956705,0.2553766628164546,95.69702748526012,0.1920058424240176,14.653045842676987,64486.28126856617,0.17693867820257786,0.2187230073843914,17.377266589506174,0.22845480164489992,1.1266479204495305,90.55476152460561,0.21746686934267578,255.18841147609683,0.13861197964583766,43236.39054055657,4.80892804750179,0.2391113308950115,0.20261801018849646,0.2761038905651679,0.25766406633997735,0.30688477220470495,99.78198220283821
78,78,70.6774,11.7916,48,14.8263,0,137,125,3,128,3,0.99738,69.43913,0.0,0.0,9.75,8.491,10.68671,0.0,0.0,131.0,66.67917,0.0,0.3,1.614,-1.0,1.99436,0.2553766628164485,95.73559750656109,0.19106484509015978,14.709236615969811,64362.11904484151,0.1776357463585166,0.21845918947951315,17.538194444444443,0.22815452478768686,1.1241242629204233,90.58022647218549,0.21755826499012934,254.91842738589747,0.1380481644326957,42962.92150239835,4.896233369524755,0.24001525509791835,0.20183312860883856,0.2758261731008079,0.25650551058988114,0.3069615236504219,100.13208545422044
79,79,70.7576,10.8756,48,14.8899,0,137,125,3,128,3,1.00233,69.52641,0.0,0.0,10.35714,8.474,10.18437,0.0,0.0,132.0,66.71815,0.0,0.3,1.806,-1.0,1.995914,0.2553766628164485,95.7096553152384,0.19014275378894238,14.701286598488137,64303.35135658028,0.1784090249503831,0.21759976532914221,17.680796682098766,0.22757202131691665,1.3120597021633165,90.5320536198087,0.21763675312862604,254.6533243889528,0.13744960301305018,43150.333037241835,4.851780860733111,0.2410420373318182,0.20124828387657534,0.2761038905651679,0.2552593739154123,0.3070660925197152,99.82998662846295
80,80,70.6487,10.7291,48,13.2159,0,137,125,3,128,3,1.00408,69.41908,0.0,0.0,9.07143,8.47,9.39259,0.0,0.0,131.0,66.71358,0.0,0.3,1.658,0.5544,2.01275,0.2553766628164457,95.72949488783809,0.18939739151778867,14.668735833815585,64298.78428587033,0.17928152085658253,0.2168234622150491,17.658805941358025,0.22684549913585939,1.0676675720436308,89.05824993823504,0.21772970584987447,254.38073361421067,0.1370765045869198,43009.56792023084,4.741085961099522,0.24201406718681373,0.20027762894781714,0.2761038905651679,0.2539456698316736,0.3072324622601179,99.21065492722059
81,81,70.5827,10.2964,48,13.0139,0,137,125,3,128,3,1.00551,69.3683,0.0,0.0,8.92857,8.454,9.26274,0.0,0.0,131.0,66.72515,0.0,0.3,1.774,-1.0,2.002381,0.25537666281644994,95.73753357263911,0.18885419561998143,14.691307727201487,64325.76532584235,0.18047888536426696,0.21599445233808953,17.74971064814815,0.2260670407064541,1.520088319302324,90.51832835086044,0.2178979548778873,254.10544568151076,0.13699667946118727,42800.52009493596,4.732691978181076,0.2429210947684183,0.19938438678077164,0.2762049605720883,0.2526896042041875,0.3075288116944416,99.42912247239913
82,82,70.6213,11.2404,48,12.9951,0,137,125,3,128,3,1.00182,69.39887,0.0,0.0,9.53571,8.482,8.88576,0.0,0.0,131.0,66.72984,0.0,0.3,1.739,-1.0,1.955674,0.25537666281645227,95.71902796550557,0.18866831932488737,14.706912005389178,64391.3159324521,0.18206939445692746,0.21525604847187038,17.760368441358025,0.22516094699404332,1.262092060529605,89.18154635091173,0.21824487057382216,253.8270230751501,0.13667969424015716,42913.53532977344,4.66185833082772,0.24389775183703202,0.1984667210487827,0.2761564033217999,0.25158581057796825,0.30789192732755183,99.76733370024967
83,83,70.5197,12.4427,47,13.6709,0,137,125,3,128,3,0.99295,69.28131,0.0,0.0,8.96429,8.473,9.70509,0.0,0.0,132.0,66.72217,0.0,0.3,1.933,-1.0,1.969336,0.2531590367732222,95.74389833324842,0.18837010374287963,14.721597365391107,64363.94543863178,0.18365389353120198,0.214633904717919,17.75289351851852,0.2240075679973964,1.6996286458725227,90.5099399375029,0.21844618166308988,253.56760794570525,0.13647708096433273,42760.95461856974,4.769673106131263,0.2446640841011285,0.1975668216889562,0.2761038905651679,0.2504926861020569,0.30830369020535014,99.39925148274475
84,84,70.5333,12.0195,47,14.4552,0,137,125,3,128,3,0.99358,69.29231,0.0,0.0,11.03571,8.484,10.75133,0.0,0.0,132.0,66.71087,0.0,0.3,1.777,-1.0,1.979554,0.2553766628164537,95.7413126685074,0.18756422780966633,14.731358657648533,64343.06064257633,0.18527420089031227,0.21390157566685336,17.895206404320987,0.22304506146991895,1.259340197238189,89.16168528635443,0.2184231758781217,253.30009187194008,0.13610561108819094,42723.304399273395,4.898537701988049,0.24528677207533708,0.19674184541257497,0.2760408752572094,0.24926103172085692,0.30865412291616867,99.82503094102637
85,85,70.4563,11.4262,47,14.7125,0,137,125,3,128,3,0.99905,69.25563,0.0,0.0,9.21429,8.461,10.38496,0.0,0.0,130.0,66.71927,0.0,0.3,1.704,-1.0,2.013319,0.2509414107300015,95.74890163197779,0.18718571534602674,14.742367591386959,64315.551151023465,0.18699372769212289,0.213012307987625,18.022135416666668,0.22234128543747134,1.3728536435805316,89.15115087913782,0.21840584483425443,253.03190761700972,0.1359331882375131,42548.9859645265,4.866968181114128,0.24588876678763172,0.19603526314207334,0.275902023344868,0.2481906047883814,0.30926428762783237,99.57123023270006
86,86,70.4089,11.2757,48,14.3998,0,137,125,3,128,3,0.99756,69.21955,0.0,0.0,11.64286,8.496,9.85803,0.0,0.0,131.0,66.72024,0.0,0.3,1.676,-1.0,1.991609,0.2531590367732283,95.7416772412187,0.1871549824191831,14.769454767674576,64342.939723911535,0.18874886970754137,0.21207336447777042,18.198591820987655,0.22140991991510484,2.024288210665597,90.52102676439578,0.21837201238768994,252.77415373672392,0.13555743672174314,42500.96709086772,4.835788558632014,0.2465150497773941,0.19535974741202,0.2756358382274515,0.24713427236465435,0.31003036696890623,99.19943784424352
87,87,70.3507,10.8672,48,13.9384,0,137,125,3,128,3,0.99316,69.15593,0.0,0.0,11.28571,8.495,9.73379,0.0,0.0,130.0,66.70345,0.0,0.3,1.665,-1.0,1.97488,0.25537666281645266,95.76658074089875,0.18724446642186446,14.79973461009838,64297.26971393921,0.1905534466578446,0.21121621945717067,18.26345486111111,0.21994839866326657,1.971414776654649,89.12068663327845,0.2186018362076288,252.50796601561515,0.13511914763506183,42348.01506778144,4.8243254481940365,0.24720076857121767,0.19478279830825332,0.275808864350635,0.24606938716712018,0.31072249077473585,99.81157206527543
88,88,70.5068,11.051,48,13.8825,0,137,125,3,128,3,0.99229,69.28234,0.0,0.0,10.35714,8.464,9.38147,0.0,0.0,131.0,66.74879,0.0,0.3,1.622,0.55697,1.972345,0.25537666281645305,95.74039771672395,0.1872706540392451,14.806065312138312,64427.87151163857,0.19225494257521272,0.21032310520916378,18.309268904320987,0.21884826765434917,1.9496317906777303,90.50985354366279,0.21883777737640564,252.2432179945601,0.13476027315941597,42673.00115855496,4.776849271857904,0.24774730026655997,0.19427422287227694,0.2762049605720883,0.24506201338048958,0.3116502002725215,99.75168756046973
89,89,70.6572,11.0446,48,13.9647,0,137,125,3,128,3,0.99397,69.42256,0.0,0.0,8.78571,8.455,9.53962,0.0,0.0,130.0,66.74573,0.0,0.3,1.577,-1.0,1.930044,0.253159036773225,95.73327205551448,0.18699385330260784,14.815319485134548,64422.495740242404,0.19408854704174822,0.20956063314577106,18.323157793209877,0.2179052856812404,1.7845490852041945,90.49138061592643,0.21912483288540685,251.98814271946554,0.13430546221809195,42924.74458236944,4.777889933949527,0.2481809996132854,0.19386112329022628,0.275962310717417,0.24390969947287694,0.3125927706773659,99.40446383530966
90,90,70.4974,11.5027,48,13.9398,0,137,125,3,128,3,1.00375,69.2722,0.0,0.0,10.35714,8.448,9.52945,0.0,0.0,130.0,66.74224,0.0,0.29,1.636,-1.0,1.946928,0.2553766628164465,95.7529201062766,0.18625843356459687,14.809595178674769,64426.30996560041,0.19591641403573168,0.20849758672481533,18.343942901234566,0.2163159497782672,1.7489556281698657,90.511549853748,0.2192299491471874,251.72464611432113,0.13382672640015067,42627.200885579594,4.7680516109962,0.24855965681348252,0.19365032706521193,0.275808864350635,0.24275896068959796,0.31343764101537164,98.95407338875707
