,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,saturation,movement,noise,cubcol.0.5,temporal,cubrow.0.3,tone,color_fulness,blur,fft,contrast,cubcol.0,cubrow.0,staticness,blockiness,cubcol.1.0,cubcol.0.6,uhdhdsim,cubrow.0.5,cubrow.1.0,cubcol.0.3,cubrow.0.6
45,245,32.092,16.4659,16,14.3649,0,119,116,5,136,7,0.97903,30.33714,0.0,0.0,13.82143,9.029,14.31923,0.0,0.0,118.0,31.33025,0.0,0.29,7.789,-1.0,5.235516,51.019984492549185,15.510706018518519,0.1853252773132004,0.10478108601272264,4.80584070083695,0.17609284932915295,0.4664764705882353,80.49319641833904,5607.832522880882,61203.47723242563,92.00494810694634,0.04582200832300236,0.05484701307621775,417.043003720826,0.9355781038318056,0.04747995107032974,0.04413575964219068,101.37825343648248,0.11215670320830717,0.02206889057619492,0.06433503796081305,0.1275769737478736
46,246,31.7752,16.4417,16,15.7141,0,119,116,4,136,7,1.00608,30.01961,0.0,0.0,11.85714,8.878,14.15181,0.0,0.0,118.0,31.33426,0.0,0.29,5.718,-1.0,5.336601,50.970767362618155,15.54224537037037,0.18532527731320048,0.10444073760329103,4.759060998446453,0.1758303044594371,0.465383137254902,81.21785850686935,5540.39130748933,61196.857754995974,89.88061891303134,0.04537858210367297,0.05452168393285352,414.52589641023593,1.0001079635928598,0.04733089054061825,0.044348728195112805,101.43056499989727,0.11152860606866594,0.022023877232109787,0.06407300178980095,0.12725953358672004
47,247,32.0051,16.731,16,15.2594,0,119,116,4,136,7,0.98778,30.18919,0.0,0.0,10.85714,8.887,14.13389,0.0,0.0,117.0,31.33995,0.0,0.29,5.099,-1.0,5.325992,51.0250434404538,15.253086419753087,0.18532527731320006,0.10404282953718859,4.78263147757682,0.1755708069949562,0.4639388235294119,81.72667154101057,5640.1901451560325,61125.76667518527,89.32349713265121,0.04495117890425944,0.05432379409502415,412.0739187298397,1.1060095981636422,0.04717722793884016,0.04448045101192318,101.42276172189808,0.11099801246202616,0.021948211854491334,0.0640382246119526,0.12671086648200144
48,248,31.9223,16.7543,16,14.5255,0,119,116,4,136,7,1.00569,30.16614,0.0,0.0,10.17857,9.116,14.3779,0.0,0.0,114.0,31.34836,0.0,0.29,5.056,0.50643,5.350122,51.022135605046785,15.119936342592593,0.18532527731319995,0.1036854845088466,4.7764199358462385,0.17519597209296237,0.4630273725490194,81.78622356704074,5506.823536322348,61124.356650589136,86.06762216401512,0.044534151817596866,0.05401141771447674,409.7321789310378,0.9640010976636577,0.04706605510695617,0.0439253541945843,101.42778869510478,0.11073404514337366,0.021870103303987743,0.0639696266718182,0.12618400603933366
49,249,32.3856,16.1786,16,14.9026,0,119,116,4,136,7,0.99076,30.58655,0.0,0.0,15.21429,9.072,14.39671,0.0,0.0,119.0,31.43015,1e-05,0.29,4.383,-1.0,5.463695,51.040856820565686,15.089265046296296,0.18532527731319925,0.10300962379310727,4.731061376036794,0.1748531849775332,0.4638689411764705,82.25478026946719,5684.4874018489345,61131.554049765306,87.4160175562282,0.044126953825373426,0.05378138327283939,407.46455731768197,0.838855724448054,0.04701831561299541,0.04355405795397667,101.36648230936001,0.11025401203237101,0.021793368148532423,0.06437003175096824,0.1256652767261628
50,250,32.5643,16.6523,16,15.255,0,119,116,4,136,7,0.99187,30.7082,0.0,0.0,15.39286,9.286,13.91661,0.0,0.0,121.0,31.39239,2e-05,0.29,4.222,-1.0,5.311169,51.093675024715466,14.956983024691358,0.18532527731319903,0.10262994487314606,4.757584506817107,0.17473754693656526,0.4617470588235295,82.44021748064385,5913.980296077144,61104.57115317096,86.51621948197008,0.04373924545946653,0.0535506005784423,405.2338942828136,1.20987374257273,0.04696559550770526,0.043209484582911815,101.30512627226514,0.10977139346686991,0.021716094760292452,0.06498647850673211,0.12519611515765547
51,251,32.6804,16.8711,16,15.9204,0,119,116,4,136,7,1.00652,30.75678,0.0,0.0,13.57143,9.008,14.32974,0.0,0.0,122.0,31.27857,1e-05,0.29,3.872,-1.0,5.372935,51.031034493152006,14.696469907407407,0.1853252773131979,0.10216940390849223,4.760443546132612,0.17459596238093486,0.46205686274509816,82.53992230548818,6264.652434317127,61149.1980864768,89.20761408052722,0.04336555152791799,0.05330639008934963,403.01978501679855,1.385715313048784,0.046889771780887456,0.0428873155217336,101.28990740245216,0.10940365349803252,0.02164219782015659,0.06520221810748153,0.124796294610747
52,252,32.6112,17.0796,16,15.3555,0,119,116,4,136,7,0.98823,30.66544,0.0,0.0,14.07143,9.094,14.52252,0.0,0.0,121.0,31.31736,1e-05,0.29,4.094,-1.0,5.403072,51.01652960129726,14.62745949074074,0.18532527731319873,0.10179231059364927,4.747265836437928,0.17410814639756902,0.46362196078431384,82.79621647907486,6319.780999211188,61283.46145212806,85.4722779513657,0.043182555257814635,0.05313398663496212,400.86524051109865,0.9254870849848303,0.04678736902484509,0.04257620795061012,101.27547383593652,0.10906993440464294,0.02157488848179292,0.06546708308415686,0.12441988582967424
53,253,32.3826,17.5352,16,15.9631,0,119,116,4,136,7,1.01786,30.4661,0.0,0.0,13.42857,9.288,14.70063,0.0,0.0,122.0,31.42766,0.0,0.29,4.181,-1.0,5.325125,50.93166737497589,14.289351851851851,0.1853252773131974,0.10142580302892816,4.749178745064458,0.17379296626884025,0.4677588235294119,82.82886407747816,6102.511157360732,61336.649835782875,86.19621552315361,0.042939998014451385,0.05298830167170256,398.71478909208116,0.9277400975011886,0.046680978582586546,0.04229238429790259,101.33831894795,0.10847891630537347,0.021501131884540222,0.06590418955042612,0.12403289427416105
54,254,32.0077,17.5192,16,16.2041,0,119,116,5,136,7,0.99076,30.16259,0.0,0.0,16.96429,9.368,15.078,0.0,0.0,121.0,31.42622,0.0,0.29,4.435,-1.0,5.21349,50.98314111026717,14.03298611111111,0.1853252773131994,0.1011355375046563,4.777676537202556,0.173530110407367,0.46218196078431373,82.66687786662769,5879.969181338529,61372.11144444577,91.11155037913451,0.042663860299124515,0.052807963960858385,396.54468824604606,1.0985583915470656,0.04653749172171392,0.042166260910761956,101.40116578837055,0.10824523244725685,0.021448097079482434,0.06609076453481015,0.12369831035091923
55,255,32.0956,17.9373,16,17.0605,0,119,116,5,136,7,1.01719,30.25599,0.0,0.0,17.10714,9.336,15.05598,0.0,0.0,121.0,31.35431,0.0,0.29,4.396,-1.0,5.038269,50.92542596510899,14.065634645061728,0.18532527731320014,0.10086787860122053,4.763082094110558,0.17343747739745574,0.45945254901960797,82.66584648769462,5918.319798834021,61302.88385756355,88.85914496057863,0.0423322668578098,0.052715328947544125,394.35550620352603,1.441287273813656,0.04637359894161612,0.04212289697739556,101.38348504697493,0.10784875140618151,0.021421662044695356,0.06637156145807377,0.12345518088622487
56,256,32.1685,18.1231,16,17.5613,0,119,116,5,136,7,1.00865,30.35426,0.0,0.0,16.89286,9.431,15.42331,0.0,0.0,120.0,31.3953,1e-05,0.29,3.298,0.52713,4.949916,50.73416966567805,13.842110339506172,0.18532527731320045,0.10075452448500712,4.792246090168426,0.17339243367723833,0.45991490196078444,82.6050228361533,5942.546150667771,61187.307451736655,84.28884494275997,0.04199207422695628,0.052545868555041,392.14210847782056,1.8489225350997847,0.04620939338005971,0.04263373403499734,101.38306177388142,0.10722973931082559,0.021369151781549373,0.06688468690406256,0.12284531265021159
57,257,31.7379,18.3157,16,17.7161,0,119,117,5,136,7,0.98425,29.98675,0.0,0.0,18.21429,9.424,15.58048,0.0,0.0,119.0,31.30285,0.0,0.29,3.467,-1.0,4.938762,50.637974868586035,13.931664737654321,0.1853252773132005,0.10056949335449197,4.82974160794194,0.17346295629859856,0.4583207843137256,82.39247960942623,5648.419930817936,61265.411171116546,86.25472404742962,0.04168154539339581,0.05238186192554046,389.92578945274494,1.3570173349400891,0.04611354936663251,0.043137428806960657,101.45538843795592,0.10694554832606477,0.021309678092112646,0.06739725251495836,0.12228511373803494
58,258,31.8936,18.4661,16,17.7973,0,119,116,5,136,7,1.00628,30.13877,0.0,0.0,17.17857,9.477,15.73965,0.0,0.0,118.0,31.14784,0.0,0.29,3.155,-1.0,4.87283,50.56937643922406,14.094425154320987,0.18532527731320117,0.10026274933657998,4.839641377739001,0.17357638907917203,0.4554913725490197,82.02273933433487,5752.188949324467,61308.05347362571,90.24750212580955,0.0413844969456032,0.05217512153360564,387.78978441916473,1.444693064301087,0.046129963260791315,0.043315296606800745,101.42063461704906,0.10657357929226881,0.021253631884226246,0.06807877446407673,0.12184957489086745
59,259,32.0254,18.831,16,17.9597,0,119,117,5,136,7,0.9823,30.28883,0.0,0.0,12.46429,9.124,15.86915,0.0,0.0,115.0,31.04374,1e-05,0.29,4.437,-1.0,4.756879,50.242369663568184,14.186921296296296,0.19138394433549402,0.10014483326046891,4.889984456106898,0.17390827482030927,0.4552333333333335,82.41789260881777,5836.340887344039,61411.34898622776,86.64873461087643,0.041104056900397284,0.05198435796650744,385.76906081654363,1.460166099382653,0.046129885125198056,0.0447764370371829,101.38718985338784,0.10621947640830934,0.02124382494663456,0.06928727396437376,0.1214950506214094
60,260,32.5592,19.2267,16,17.9947,0,119,117,5,136,7,0.98391,30.78285,0.0,0.0,11.39286,9.194,16.18716,0.0,0.0,112.0,31.10418,0.0,0.29,3.094,-1.0,4.701329,50.09932868863329,14.588348765432098,0.1913839443354944,0.09966676834247498,4.939486141396632,0.174421601916763,0.45442274509803937,83.2516673490428,6203.864826731285,61383.08429430309,89.25851570599957,0.039976995834870264,0.05173100996638885,383.8557448646478,0.9854229501274299,0.04600656157701122,0.04650036359898239,101.29854354364514,0.10603792594603571,0.021190561258487013,0.0710249905600641,0.12174927668684563
61,261,33.3266,19.1947,16,17.4441,0,119,117,5,136,7,0.99722,31.50403,0.0,0.0,14.17857,8.969,16.53799,0.0,0.0,112.0,31.51149,0.0,0.29,3.815,-1.0,4.574339,49.88990162037037,15.86231674382716,0.19360157037872597,0.09906463799458888,5.001631838905652,0.17519407921756042,0.459703137254902,84.32111840163742,6701.892976349371,61877.75281117381,86.55252280150418,0.03920697795221569,0.05145735988952516,381.9994151393932,2.3421076431686334,0.045999236866964686,0.046985014274169255,101.1336632208173,0.10545159982597326,0.021165291480097288,0.07347717876636616,0.12129783973586275
62,262,33.0339,20.668,17,16.9963,0,119,117,5,136,7,1.00754,31.28584,0.0,0.0,10.21429,9.051,16.52534,0.0,0.0,110.0,32.31018,0.0,0.29,3.094,-1.0,4.335575,49.35120137532552,17.467881944444443,0.20350127838008245,0.09854084076124689,5.208063604126742,0.17628538207499841,0.4776011764705882,86.12469072990302,6587.897976656569,62003.18638298798,90.87037390112873,0.03848313967170218,0.05123491008815227,380.21184025216365,1.8285916060227265,0.04606818333426319,0.04999401933392211,101.15801603447409,0.10475579467341715,0.021100671556954966,0.07500116979347027,0.12121487675093827
63,263,33.0049,22.9152,17,17.9964,0,118,117,5,136,8,1.01764,31.34947,0.0,0.0,8.75,8.996,17.78513,0.0,0.0,110.0,33.43895,1e-05,0.29,3.654,-1.0,4.227916,48.4740323667173,19.399112654320987,0.2079365304665439,0.09810122318868003,5.521053833239335,0.17702644659321018,0.4968231372549019,90.23699638793757,6578.202749780934,62182.57693731537,88.10959684391374,0.03741741443679007,0.05101644322417338,378.4230504133743,1.3200720466846683,0.04609683978766649,0.051536310650961,101.14880434854112,0.1041307281245249,0.02100590708371139,0.07701332165549264,0.12132042957415652
64,264,33.5008,25.1648,17,17.0629,0,118,118,5,135,8,1.01801,31.86853,0.0,0.0,10.71429,8.834,19.72268,0.0,0.0,110.0,34.02169,0.0,0.29,3.461,0.52225,4.1783,47.04819724000531,21.452064043209877,0.22227149055436068,0.09778942771003804,5.904401968811973,0.17776436606156643,0.5099866666666668,96.2804131117799,6937.675458159718,62053.68611779347,88.3937730413825,0.03472814446217075,0.050817970462643205,376.51897564299736,1.5593281944338675,0.04601531594072602,0.05345780224574801,101.07186990654782,0.10326863774806656,0.021045718272295462,0.07919855933767316,0.12185066492346952
65,265,33.3501,26.0322,17,17.7891,0,118,118,5,135,7,0.99528,31.70101,0.0,0.0,10.03571,8.706,21.63899,0.0,0.0,109.0,33.29717,0.0,0.29,3.491,-1.0,4.168884,45.9222982901114,22.748215663580247,0.22227149055436582,0.0974170642400722,6.161800807483217,0.1783957028041381,0.49830078431372543,100.48026084621847,6836.723530966545,62208.467772328535,86.8067510302715,0.03334770196777314,0.05050125108903999,374.58656965353657,1.0323616559772002,0.04604969820212284,0.055500198583843884,101.14164083459157,0.10295482693176752,0.021084814956991105,0.08107371395950552,0.12211572115926338
66,266,32.7475,28.8074,16,17.6711,0,119,118,5,135,7,0.99341,31.05376,0.0,0.0,12.64286,8.846,22.38932,0.0,0.0,107.0,32.73586,0.0,0.29,2.441,-1.0,4.11529,45.21798687216677,23.016300154320987,0.22227149055435555,0.09696784654561276,6.197666908029235,0.17876178267959597,0.48876117647058825,102.1306689432109,6541.295732447177,62039.38084840792,86.38075531308642,0.03197418196899107,0.0500053956284567,372.678448471207,0.9979657449584628,0.04627544353624478,0.05843120601524367,101.27490316964766,0.10252467091241278,0.02143802470990003,0.08334205206327643,0.12183857317121732
67,267,31.5784,28.4034,15,19.2185,0,119,118,5,135,7,0.9875,29.85471,0.0,0.0,12.28571,9.003,24.78915,0.0,0.0,122.0,32.24846,0.0,0.29,2.357,-1.0,4.245541,44.35625486020688,21.894675925925927,0.20793653046654645,0.09646328325513777,6.304372938842226,0.1790793374494661,0.48062392156862743,101.2301680797062,5992.594665962699,61892.51722036499,89.01618206681133,0.030885536166638035,0.04939421815176224,370.771500493098,1.5179018464479992,0.04640185797647573,0.06119845613362913,101.48730590040643,0.10198933017130915,0.021936210097036224,0.08528422821158392,0.12059527455259716
68,268,30.2337,29.4748,14,21.4806,0,120,118,4,135,6,0.99313,28.52048,0.0,0.0,15.21429,9.065,24.41802,0.0,0.0,122.0,31.87109,0.0,0.29,2.085,-1.0,4.270434,44.41227948224103,21.410493827160494,0.20571890442331145,0.09609584669601451,6.337611186738229,0.17923027351486806,0.48341137254901967,99.91389603674311,5513.877707755822,61753.21927706525,84.94123300542093,0.02991811419022248,0.04876150921351425,369.0738978787819,1.3814858949793245,0.04652355970752761,0.06350040017620266,101.73438029587331,0.10122543531129602,0.022291771438438125,0.0865711579523844,0.11987837205076167
69,269,28.2357,29.4579,13,22.3885,0,121,118,4,135,6,0.97985,26.64228,0.0,0.0,13.17857,9.424,25.33812,0.0,0.0,125.0,31.525,0.0,0.29,2.1,-1.0,4.123064,44.66959955662857,21.32783564814815,0.19966023740102345,0.09595100774488852,6.313434489563691,0.17930200160636456,0.4790396078431372,97.65009933209689,4718.862470029152,61793.65888409691,84.47258518623035,0.028824361924318607,0.04815743984184649,367.63320876852777,1.2454712272936974,0.04672989942796261,0.06529780531905335,102.11128008530993,0.10063219872740836,0.022191031020711637,0.08628364564311851,0.11885196253453996
70,270,25.74,28.7269,12,22.9043,0,121,117,4,135,5,0.97501,24.36849,0.0,0.0,12.82143,9.698,25.30941,0.0,0.0,124.0,31.29763,1e-05,0.29,1.971,-1.0,4.073912,44.88085673767843,19.781298225308642,0.19360157037872625,0.09588466212445736,6.278020674996141,0.17858713597678522,0.47391533333333324,95.23746769008903,3779.2322106466595,61688.545297203935,87.8956844220896,0.028080982297041254,0.04753163568122649,366.2751379794446,1.751319285427213,0.04683428231280147,0.0665616785424479,102.55085823979397,0.10009986224221475,0.022035194004817113,0.08591516595178422,0.11789983941042124
71,271,24.4984,28.568,12,23.1985,0,121,117,4,135,6,0.97193,23.28332,0.0,0.0,11.17857,10.227,24.68007,0.0,0.0,124.0,31.38031,0.0,0.29,2.068,-1.0,4.004898,45.3218218014564,20.249855324074073,0.19360157037872774,0.09583518634951929,6.289818963624041,0.17753975583798207,0.46614392156862744,91.4492598493984,3369.6958068127487,61726.69432683166,85.9732512037186,0.0278997042840791,0.04690892988619421,364.907223757808,1.21561989751846,0.04713722722799166,0.06834225583124934,102.65049619812515,0.09961543793138608,0.021997879665868497,0.0857661144057549,0.11698660040517507
72,272,24.8705,28.9377,12,24.8309,0,121,117,4,135,6,0.97613,23.59721,0.0,0.0,7.39286,10.106,24.54157,0.0,0.0,124.0,31.74323,0.0,0.29,2.004,0.56932,4.156258,45.47243942449122,21.599922839506174,0.19360157037872616,0.09583387319804812,6.378397736918671,0.17612732195705513,0.472797176470588,90.65800662087973,3468.702674587524,61743.94020943143,84.60489977718969,0.0265743617449742,0.046319249483707615,363.40215698012327,0.954866852031282,0.047283097952823504,0.06991726272218901,102.53627757945034,0.09955582850049931,0.021986993595695913,0.085869002490813,0.11639204967037141
73,273,25.7476,29.0516,13,27.3388,0,121,117,4,135,6,0.9927,24.43406,0.0,0.0,7.46429,9.959,24.8644,0.0,0.0,124.0,31.72995,0.0,0.29,2.272,-1.0,4.435334,45.38181973681038,22.251350308641975,0.19360157037872497,0.09545240173628129,6.3736572912219325,0.17476339434122173,0.4760599999999999,94.30920783559716,3796.501567242989,61632.96022124237,84.69615188150296,0.02567398396083959,0.04583404265350325,361.7909573724973,0.572210052313401,0.04739373545343252,0.07042884732994989,102.3325764726332,0.09905595472219822,0.021991387453280612,0.08654673169197821,0.11516453365170068
74,274,27.6501,30.234,13,27.7919,0,121,118,4,135,6,0.99195,26.13743,0.0,0.0,13.03571,9.741,24.98222,0.0,0.0,123.0,31.5747,0.0,0.29,1.931,-1.0,4.537209,44.611258612738716,22.28414351851852,0.19360157037872563,0.09423210771121145,6.375533847574161,0.17349260708274233,0.4744545098039216,95.86811909207648,4484.573063667456,61546.36593164768,86.05296874724527,0.02513038811589119,0.04548013236003264,359.9744794091619,0.8473541935462318,0.04736936248147634,0.07023363270749104,102.1011676359575,0.09855504485981213,0.02197302931067124,0.08832681334511425,0.11386252612603714
75,275,28.0101,28.049,13,22.9592,0,122,117,4,135,5,1.00671,26.4006,0.0,0.0,12.57143,9.375,26.0054,0.0,0.0,122.0,30.12628,0.0,0.29,1.942,-1.0,4.785436,43.96527645911699,21.365596064814813,0.19360157037872405,0.09318147706822479,6.442841722298518,0.17264515331355668,0.4637516078431372,95.46859551621864,4562.0555776957935,61562.875557864274,89.99663331470772,0.02472144080162887,0.04511809187637277,357.91181544167296,1.3471639108128362,0.047401400555184776,0.06985081093987112,102.1426655445814,0.0983249881409623,0.021961874148662963,0.0897418198889375,0.11259399699174524
76,276,27.0788,26.3294,12,22.0066,0,122,117,4,134,5,1.00429,25.55539,0.0,0.0,26.03571,9.489,24.11396,0.0,0.0,122.0,30.11433,0.0,0.29,1.926,-1.0,4.792597,43.75401456856433,20.972752700617285,0.19138394433549508,0.09209900045796988,6.473785502073099,0.1722076476921084,0.46421725490196086,97.35740039689168,3922.1891569442078,61486.99172237253,83.86423334561479,0.024177876436046856,0.044676524345028876,355.9615069607777,1.1824788530118286,0.047492886773934435,0.06956409870359703,102.44386886975683,0.09756707602516812,0.021977493268882202,0.09144628196310785,0.11107576230879149
77,277,26.9808,28.1752,12,18.7279,0,121,117,4,134,5,1.01734,25.46516,0.0,0.0,17.82143,9.454,22.65755,0.0,0.0,120.0,30.51264,0.0,0.29,2.234,-1.0,4.909987,43.846649169921875,20.52951388888889,0.19360157037872447,0.09086035925879189,6.392272579204664,0.17215624583063277,0.46588154901960643,98.48031755188785,3883.998151451547,61523.42160638605,83.61336196989332,0.023439924706757143,0.04410224480765357,354.15056052848576,1.5124674504248685,0.04757586565749495,0.06929705106270394,102.44067532278181,0.09670972460279947,0.021957711858145275,0.09263759989262085,0.10952841687336302
78,278,26.6098,27.416,13,20.8897,0,121,118,4,135,5,1.02867,25.19757,0.0,0.0,13.57143,9.298,24.27223,0.0,0.0,125.0,31.47953,0.0,0.29,2.161,-1.0,4.858217,44.73430812506028,19.488859953703702,0.1936015703787242,0.08998007753401333,6.341616248522022,0.1722003180324903,0.4707490196078431,97.62604014502088,3739.1604916828624,61543.6939766357,85.57244117221596,0.023115250974823438,0.04346240933713505,352.666170442553,1.9363891842515328,0.04765134331520006,0.0691072220199616,102.42624722004989,0.09518710716681393,0.02194912381239171,0.09351730383744303,0.10814085752778142
79,279,26.3804,27.2223,13,21.267,0,120,118,4,135,6,1.02896,25.04721,0.0,0.0,13.64286,9.122,23.63125,0.0,0.0,123.0,32.19614,0.0,0.29,2.023,-1.0,4.606147,45.795671627845294,20.17698688271605,0.20571890442330854,0.08934902007070453,6.3574139648098145,0.17216944373908744,0.47789411764705747,96.48035085195544,3660.191940007182,61660.1290871925,89.33685923300989,0.022867643143205937,0.04283673475261795,351.3970831086062,1.7151277673879608,0.0477258846313287,0.06877677874316511,102.4145489915372,0.09410688773105225,0.021917344648786967,0.09440466100525452,0.10686192275327641
80,280,27.1286,26.0918,13,20.4127,0,119,118,4,135,7,1.01428,25.82419,0.0,0.0,14.85714,9.0,23.42322,0.0,0.0,120.0,32.52036,0.0,0.29,2.171,0.54347,4.339731,46.38322599434559,21.440779320987655,0.20793653046654179,0.08865493843234248,6.3031179770012145,0.17202000666245867,0.47459019607843145,98.97531070048836,4021.3719112220283,61674.8499092591,87.86361500880369,0.022744290198623122,0.04229162813648538,350.32088015212014,1.7161029244137487,0.04774463263783351,0.06849003596362974,102.1728168454878,0.09316137356405498,0.02188474119750689,0.09557120366634272,0.10560661572546422
81,281,27.2452,26.2997,13,20.0484,0,118,118,4,135,7,1.00345,25.86099,0.0,0.0,18.17857,8.967,22.43157,0.0,0.0,107.0,32.66869,0.0,0.29,1.984,-1.0,4.353512,46.76816210334684,21.65673225308642,0.20571890442331295,0.08779699158991043,6.226668139758629,0.17172411556808992,0.4806317647058825,100.19774980090624,4143.763729534369,61720.74483358525,87.14262526494494,0.022792165414939922,0.0418682547350307,349.4011115237794,1.3949142959209977,0.04777597172274472,0.06817554808132818,102.15233277521247,0.09230970232397828,0.021862876827885097,0.09697229666504367,0.10439184584112197
82,282,27.1652,26.6745,13,20.1666,0,118,118,4,135,7,1.00256,25.80423,0.0,0.0,10.46429,9.289,22.6073,0.0,0.0,107.0,32.97826,0.0,0.29,2.595,-1.0,4.03965,46.9079130196277,22.52271412037037,0.2079365304665449,0.08717973678407441,6.297966732729206,0.1716689790663684,0.4941039215686274,103.39364563208706,4096.327450781548,61825.48890112778,87.90624871530675,0.02274273302768149,0.041514600905753686,348.67470270724,1.1857569053904815,0.04776697093107937,0.06793171523170416,102.10247253016546,0.0915931529623012,0.021882137240432507,0.09790391064851803,0.1031189152646818
83,283,26.9758,27.6342,14,21.7021,0,118,118,4,136,7,1.00287,25.77373,0.0,0.0,16.03571,9.309,22.93606,0.0,0.0,109.0,33.48671,0.0,0.29,2.067,-1.0,3.957352,47.04877217610677,23.975887345679013,0.21621282353207302,0.0864648414077731,6.554376132231617,0.17164566125600925,0.5025968627450981,105.75123207285199,4005.798824406948,62040.87177830443,90.3713500955517,0.022831414403336435,0.040976549663930134,348.2020268265512,1.0548765942621012,0.04754528411697813,0.06790264292136462,102.04069113848624,0.09056372094429818,0.02211767270338956,0.09871374058099322,0.10249644753608804
84,284,26.6306,29.2565,14,22.5292,0,117,118,5,136,8,1.00319,25.62317,0.0,0.0,13.42857,9.34,23.7983,0.0,0.0,108.0,34.29014,0.0,0.29,2.247,-1.0,3.370095,47.5948851785542,25.489631558641975,0.23276540966311524,0.08585675560480063,6.7956292996636085,0.1716694567151182,0.5123325490196079,107.32874102022646,3831.3223397033,62388.70988363563,86.98811927910553,0.023068762077221864,0.040258200030802015,348.02099765192384,1.4853984940567637,0.04730432786887717,0.06783683502775203,102.02024616501694,0.08972860991954076,0.022030897926592165,0.09928101143165544,0.10155604587467483
85,285,27.1231,30.5012,15,25.5668,0,116,119,5,136,8,1.00383,26.237,0.0,0.0,17.39286,9.365,25.19114,0.0,0.0,105.0,35.08843,0.0,0.29,2.546,-1.0,2.701617,48.01568226755401,26.57643711419753,0.2448827437077047,0.08497700387547663,7.216986026973365,0.17149335003289035,0.5214607843137256,109.6719489260392,3951.565883625499,62529.500001884364,86.14466528345757,0.023339714720611623,0.03959634201044276,348.21552533270835,1.0740025131247561,0.046952936115716576,0.06802094773716905,101.85360951897103,0.08813725853380464,0.02189560964473059,0.09950468501035724,0.10018200751458996
86,286,27.3522,31.258,15,26.5739,0,115,119,5,137,9,0.99616,26.56425,0.0,0.0,11.96429,9.424,26.24672,0.0,0.0,109.0,35.64021,1e-05,0.29,2.214,-1.0,2.486921,48.755012418016975,26.77174961419753,0.24710036975093694,0.0840677868494298,7.442156647753502,0.1711989643496461,0.5258419607843137,110.59066670072502,3917.090935133015,62608.06065636414,86.03841177165069,0.023366235739864284,0.03903798932598507,348.713742286132,1.1119860076415484,0.0466376588880402,0.06827915434483553,101.74417708681435,0.08695734119045867,0.021834951792212978,0.10007174915174608,0.09889691761467245
87,287,26.8527,31.4607,15,28.403,0,115,119,5,137,9,1.0056,26.10314,0.0,0.0,12.64286,9.441,26.88734,0.0,0.0,106.0,35.9964,0.0,0.29,2.345,-1.0,3.076058,50.00089405201099,25.540702160493826,0.24710036975093244,0.08310139778003404,7.563019710146184,0.17102664311053464,0.5309776470588234,109.74654109084065,3614.9146889476506,62444.57183714527,90.29938131071975,0.02316266888673606,0.03871367021765981,349.3456980653428,1.5284862106997161,0.04644215170482811,0.06832882423267828,101.8573879641618,0.08532250981389658,0.021741482562708442,0.10072775529355445,0.09748155664912428
88,288,26.2319,31.2073,15,28.7693,0,114,119,5,138,9,1.00113,25.44548,0.0,0.0,12.82143,9.996,27.02367,0.0,0.0,106.0,36.11465,0.0,0.3,2.724,0.43904,3.510877,51.28317204228154,25.59080825617284,0.2448827437077,0.08224758969202715,7.558744029533766,0.17106106228520732,0.5342403921568628,108.38228788838914,3366.096576087866,62271.7203123699,85.46029496782563,0.022994936064231166,0.03808136035013794,349.9796324075202,1.4021349938973524,0.04628900124640597,0.06845057924697838,102.00725985456626,0.08331413348517167,0.021658354996204172,0.10123920076465436,0.09528172923084502
89,289,25.0818,30.4114,14,29.5069,0,115,118,5,138,9,1.00238,24.32018,0.0,0.0,17.46429,10.138,26.81122,0.0,0.0,107.0,35.61147,0.0,0.29,4.024,-1.0,3.946253,51.921157648533956,25.083912037037038,0.23276540966311385,0.08152250389263507,7.475066633423779,0.17102454979109907,0.5287384313725491,104.87949635184533,3002.4192913717316,62026.80537584028,87.81334115097161,0.022859911621814846,0.037523436345168124,350.5293742192285,1.2733310228019872,0.04591632210535733,0.06868033285182208,102.27623010069992,0.08179907067343821,0.021633800585605253,0.10163894213949846,0.09333860959174912
90,290,24.1438,29.8884,13,30.1501,0,116,118,5,138,9,1.00484,23.34317,0.0,0.0,14.82143,10.99,26.16292,0.0,0.0,119.0,35.0523,2e-05,0.29,4.793,-1.0,4.349066,52.03994769814574,23.138840663580247,0.21621282353206708,0.08105554825434594,7.268464507200835,0.17089491822793185,0.5198686274509803,100.70694851855376,2722.207634829867,61788.77031622733,88.10167280627907,0.022813723115503816,0.03720014654247502,350.96163396357804,1.0389239466327496,0.0457203635270231,0.06895405531260597,102.5485163741649,0.0802731486913459,0.02145822477264987,0.1019934806111675,0.09131091407073708
