,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,cubcol.0.5,uhdhdsim,cubrow.0.5,cubcol.0.6,movement,cubrow.0.3,color_fulness,staticness,blockiness,fft,cubrow.0.6,cubcol.1.0,cubcol.0.3,blur,saturation,temporal,noise,cubrow.0,cubrow.1.0,cubcol.0,tone
45,245,68.7546,17.9634,47,21.7913,0,131,125,3,129,3,1.00678,68.28211,0.0,0.0,5.82143,8.384,15.70262,0.0,0.0,131.0,61.9677,0.0,0.29,2.643,-1.0,1.056614,92.49069753322473,0.16490308691040367,95.91634392922356,0.24208128687829292,0.15536169080439474,19.004774305555557,0.18741854651505035,117.11349712474022,276.54829701102364,1.8260543001046636,64198.46553923223,0.20230502141426812,0.19858005752597274,0.14439668010738752,39052.76740472532,15.737238189320504,5.612234486006971,0.2735526638833427,0.09471577009320759,0.16982477983972682,0.17828137119781118,0.7745211764705883
46,246,68.6015,17.7704,47,21.6873,0,131,126,3,128,3,1.00389,68.14714,0.0,0.0,8.0,8.389,15.48896,0.0,0.0,131.0,61.87202,0.0,0.29,2.604,-1.0,1.065227,92.6126174441671,0.16523490116593728,95.91984501467519,0.24222349904019252,0.15487606439534915,19.03935185185185,0.18756433511925802,117.65521218103889,275.6633442020454,1.7674940063424673,64098.30838603735,0.20154459678458755,0.19842470985403668,0.14470631171445672,38763.682707364,15.75252655406057,5.595370480499321,0.2735526638833415,0.09410393441222833,0.16889208807159553,0.17833459834722848,0.7731749019607843
47,247,68.6267,17.8933,47,22.0845,0,131,126,3,128,3,0.9984,68.12207,0.0,0.0,8.35714,8.324,15.32212,0.0,0.0,132.0,61.82334,0.0,0.29,2.561,-1.0,1.049399,92.6550779847995,0.16566365448591255,95.93558159103665,0.24190760132191103,0.15459565453622687,19.13570601851852,0.1879526257437552,117.9957729430237,274.7943565580927,1.683487488419693,64129.365569603644,0.20092670087691275,0.19815094812660916,0.144812426424748,38908.97222329393,15.783895421911168,5.5765901127155315,0.2735526638833441,0.09352163684036369,0.16803883212506493,0.17862771164471242,0.7734803921568627
48,248,68.425,17.4179,47,21.9653,0,131,126,3,128,3,0.99953,67.93434,0.0,0.0,8.03571,8.338,15.43094,0.0,0.0,132.0,61.73375,0.0,0.29,2.9,0.45718,1.049893,90.85526893994032,0.16648193801632347,95.93627531135334,0.24143619210604253,0.15397365573405578,19.296006944444443,0.18849699289812083,118.33091788599172,273.93829253079696,1.4652228745841571,63952.99434043905,0.20059066742216333,0.19777597229101687,0.14507747683470779,38605.1528658974,15.735981882354361,5.587846046331269,0.2757702899265675,0.092848248099208,0.16738948016395286,0.1778345096004027,0.7728098039215686
49,249,68.4001,17.7198,47,21.427,0,131,126,3,128,3,0.99937,67.86752,0.0,0.0,10.39286,8.366,15.0204,0.0,0.0,131.0,61.65768,0.0,0.29,3.107,-1.0,1.089747,89.5340393945714,0.166814376026024,95.95563721583025,0.24105996475640884,0.1536805203484633,19.379774305555557,0.18870500542986032,118.98144012359651,273.1005697862519,1.4454244680794102,64010.15503412472,0.20045328287754516,0.19742706370367236,0.14513842859520662,38494.74276396509,15.700112048490547,5.551725213127734,0.27355266388334115,0.09236759641958794,0.16665286573069443,0.17758108385467503,0.7722364705882352
50,250,68.221,17.6889,47,21.9319,0,131,126,3,128,3,0.99412,67.68284,0.0,0.0,8.96429,8.342,15.27479,0.0,0.0,132.0,61.59583,0.0,0.29,2.998,-1.0,1.125474,89.4981899485298,0.16767535335133438,95.97275847862866,0.24093076805653957,0.15331267570685916,19.423755787037038,0.1887340983946328,119.07639249631141,272.2657360246359,1.3912111687491646,63945.20696737028,0.2006275225152386,0.19676310344520556,0.14530775398545398,38284.83063437351,15.754615501121238,5.570177978848556,0.27355266388333926,0.09183914651719685,0.16599588255251865,0.17713264532624437,0.7722364705882352
51,251,68.5475,18.0561,47,21.8886,0,131,126,3,128,3,0.99258,67.94371,0.0,0.0,11.85714,8.317,15.25178,0.0,0.0,131.0,61.55265,0.0,0.29,2.665,-1.0,1.161085,90.616799510697,0.16822265680655546,95.95319130046305,0.24107801458480635,0.15265148768010722,19.4765625,0.18907283182573223,119.4660345756176,271.4363379636579,1.7927296017346641,64024.25959583033,0.20068647057002795,0.19658291739314931,0.14560793218201576,38730.24536183931,15.751018571264948,5.56667548871464,0.27355266388333943,0.09110734527382519,0.16551798930104103,0.17687995279817958,0.7717384313725489
52,252,68.2223,18.2936,47,21.8361,0,131,126,3,128,3,0.99898,67.63944,0.0,0.0,10.35714,8.306,15.57123,0.0,0.0,131.0,61.47023,0.0,0.29,2.555,-1.0,1.132654,90.00590589337774,0.16870348180875444,95.96674742138964,0.24140578623747103,0.1522841438772498,19.66184413580247,0.188914977481708,120.08828467890584,270.6242526763011,2.21523907916679,63958.96829016334,0.20052038991509563,0.19625209743460512,0.14573612354411716,38078.851558641734,15.739449583453895,5.598602798789275,0.2697116229042778,0.09052920247736697,0.16531997303837492,0.17641435547801784,0.7716219607843137
53,253,68.0971,18.1072,47,21.8814,0,131,126,3,128,3,0.99881,67.46102,0.0,0.0,10.10714,8.372,15.77065,0.0,0.0,132.0,61.39406,0.0,0.29,2.648,-1.0,1.137073,92.64698246135418,0.1696107271508967,96.00256830878841,0.2417443505179357,0.1516664635892617,19.723958333333332,0.18859789299718588,120.78278844829507,269.8233027352038,2.326109301303902,63975.52413490942,0.20044757445722347,0.19605750012550144,0.14590311429196212,38010.78289350687,15.722602373288003,5.6118081479413044,0.27355266388333827,0.09004909338595056,0.16479259222070358,0.17630054480910312,0.7705549019607842
54,254,67.8776,17.9491,47,22.2664,0,131,126,3,128,3,1.00053,67.22516,0.0,0.0,10.57143,8.367,15.61213,0.0,0.0,132.0,61.31317,0.0,0.29,2.335,-1.0,1.161083,92.06517071587805,0.17009453048989615,96.03249837977674,0.2418136423817474,0.1509988074515125,19.767409336419753,0.18827185229834997,120.70052631375499,269.01592598961,2.0620408509752495,64019.54658162414,0.20034478714578435,0.19618687604970758,0.14603328881732108,37647.24227805157,15.729611620490932,5.586856397807467,0.2697116229042785,0.08953020555651757,0.1642193602606035,0.1762194159214358,0.7706294117647058
55,255,67.974,17.7781,46,21.6655,0,131,126,3,128,3,0.99662,67.2631,0.0,0.0,8.28571,8.349,15.47422,0.0,0.0,131.0,61.24709,0.0,0.29,2.548,-1.0,1.131153,92.56126837229858,0.17072456726217952,96.02567321730032,0.24236995444119186,0.1505162137420123,19.880738811728396,0.18741407765689527,121.279803796371,268.2262728416354,1.8081836302186425,64135.27525059343,0.20014262956314932,0.1965238559603379,0.1461844850700529,38017.81861071674,15.735581386236497,5.570512620388672,0.269711622904277,0.0889938375031834,0.16353953284747105,0.17582608717935447,0.7699737254901962
56,256,67.7065,17.5986,46,21.7002,0,131,126,3,128,3,0.99441,67.00146,0.0,0.0,10.07143,8.356,15.32924,0.0,0.0,131.0,61.14939,0.0,0.29,2.471,0.46283,1.096381,89.56307153532661,0.17128591477494623,96.05366707283608,0.24318294156614653,0.1498509446468601,19.904706790123456,0.18665741725928708,121.83845786900605,267.443868458334,1.8051790787713005,64030.547581100844,0.20011464182467448,0.19713446918350222,0.14642591128564555,37445.18270242484,15.717889856409142,5.560990512807867,0.27355266388333854,0.08863314100531257,0.16292252811934002,0.17553010451713785,0.7694686274509805
57,257,67.7425,18.2451,46,20.5126,0,131,126,3,128,3,1.00266,67.00639,0.0,0.0,9.07143,8.332,15.17714,0.0,0.0,131.0,61.10372,0.0,0.29,2.847,-1.0,1.134754,92.5013718528621,0.17155335212752995,96.05662087214984,0.24382981221746558,0.14934208742155833,19.958092206790123,0.18631607179007434,122.64983431394815,266.6745853552127,1.8141487583276024,63987.07121154536,0.2001394226754842,0.197621897834492,0.1466936916816648,37558.72189946288,15.704375655562789,5.535378246008929,0.2713350378401041,0.08825434722529248,0.16237020294355045,0.17511523334183193,0.7689847058823529
58,258,67.4693,18.3121,46,21.4224,0,131,126,3,128,3,1.00849,66.7431,0.0,0.0,8.78571,8.392,15.73369,0.0,0.0,130.0,61.01753,0.0,0.29,2.584,-1.0,1.176141,89.84796136362195,0.17193126472078035,96.07466863111996,0.2444505628863973,0.1488117299224048,19.96387924382716,0.18597594729118613,123.00090015339774,265.8984695397016,2.150812738521653,63931.167307099546,0.20014743892507525,0.197790269001201,0.14714188181525348,37108.49337773183,15.695929633246527,5.5945555435334695,0.2697116229042766,0.08788948370463168,0.16161109233398277,0.1745557740688041,0.7685976470588234
59,259,67.5923,18.408,46,21.7325,0,131,126,3,128,3,1.00712,66.81839,0.0,0.0,11.42857,8.334,15.79086,0.0,0.0,131.0,60.95587,0.0,0.29,2.486,-1.0,1.233919,92.3696058020572,0.17210722315853164,96.06866879987535,0.24482002665715963,0.1481341909472573,20.049141589506174,0.1854901432029998,123.16434548920279,265.1339854041379,2.3667511223197257,63929.79677689076,0.20044238217995372,0.1981212178121731,0.1475694267572268,37372.0770339166,15.719200605227623,5.5958464040644165,0.2735526638833383,0.0874106285574992,0.16111273322640862,0.17415851059312945,0.7691631372549018
60,260,67.4693,18.1421,46,21.3717,0,131,126,3,128,3,1.00198,66.68809,0.0,0.0,8.10714,8.368,15.87296,0.0,0.0,130.0,60.87728,0.0,0.29,2.564,-1.0,1.180466,92.35506655761431,0.1723818814427661,96.10158655794899,0.24561678638695023,0.1474051320666267,20.14699074074074,0.18551129280170958,123.62937675191421,264.3721511130789,2.441059827619461,63774.83937926071,0.19987180809028832,0.19791757699530121,0.14837651371789964,37057.852784241535,15.675600216712482,5.601234202251979,0.2697116229042765,0.08535654235119819,0.16105445206264124,0.17355423823665114,0.768609019607843
61,261,67.4654,17.7032,46,22.2226,0,131,126,3,128,3,0.99755,66.6874,0.0,0.0,10.14286,8.382,15.63874,0.0,0.0,130.0,60.85156,0.0,0.3,2.498,-1.0,1.147855,92.19021619571834,0.17259414981405535,96.08889224537117,0.2464697017884447,0.14660420792249265,20.29248649691358,0.1855185518842014,123.71665232724487,263.61835859363595,2.6782582578076197,63767.71090016658,0.1997695676076022,0.1977616564735288,0.14915886191986283,37185.90372772771,15.760473557460456,5.574289464007891,0.26971162290427997,0.08321294093724302,0.16048187100005318,0.1729688590644095,0.7689180392156862
62,262,67.5376,17.8472,46,20.9804,0,131,126,3,128,3,0.9995,66.72145,0.0,0.0,7.57143,8.353,15.26422,0.0,0.0,130.0,60.77571,0.0,0.29,2.604,-1.0,1.191916,92.22019066210873,0.17285632414482935,96.08174019183869,0.24706489018609692,0.14623084148162002,20.350163966049383,0.18526002416507845,124.22820864538991,262.8861932827696,1.4086633372416548,63683.64460422021,0.19974379577314236,0.19746501652799936,0.1496975318292877,37374.46067546241,15.70046262387876,5.537524892767021,0.2697116229042756,0.08113891578651121,0.1599447018140487,0.17198480090214002,0.7679796078431371
63,263,67.4292,17.4702,45,20.4397,0,131,126,3,128,3,1.00145,66.59939,0.0,0.0,12.07143,8.356,15.38422,0.0,0.0,131.0,60.70798,0.0,0.29,2.541,-1.0,1.163944,92.16621574179683,0.17336222233406942,96.09499843458713,0.24765202862281968,0.14524931874828223,20.36603009259259,0.18490099393754905,124.57794084653277,262.1481957984449,1.649863286003939,63754.17309947338,0.19950724062426797,0.19705836137017124,0.14981482889368808,37242.005361505246,15.705028957790798,5.549095419344835,0.26971162290427886,0.07964844023488027,0.15936705314881072,0.17091709544811756,0.7672803921568627
64,264,67.3351,17.8416,46,21.0041,0,131,126,3,128,3,0.99419,66.50974,0.0,0.0,9.10714,8.356,15.06077,0.0,0.0,131.0,60.68173,0.0,0.3,2.429,0.45512,1.133763,92.53741418666314,0.17364037209377128,96.10588634335038,0.24841411959956544,0.14473605445853127,20.347029320987655,0.1843991688896431,124.75912794892425,261.4301428228571,2.0211460122571823,63682.390166292265,0.19936716337261637,0.19690177275536816,0.1502386063559165,37016.361824224085,15.681572054639275,5.514680227639431,0.2697116229042728,0.07888248973234172,0.15920607318184798,0.1695456321308889,0.7669345098039215
65,265,67.4034,18.4765,45,21.231,0,131,126,3,128,3,0.99536,66.52838,0.0,0.0,12.75,8.357,15.38345,0.0,0.0,131.0,60.64466,0.0,0.3,2.32,-1.0,1.241825,92.52507373246719,0.17435968245674488,96.09870562642945,0.24937822635236015,0.14401572433645216,20.34201388888889,0.18382565884079763,124.70059874210371,260.7060644485232,1.8042405066401883,63859.73611904697,0.1997220178520562,0.1967087568154734,0.15039971302328983,37140.032097975345,15.687461005316841,5.539230905568548,0.26971162290427547,0.07858426273190422,0.15901479756194734,0.16852681011231374,0.7669388235294117
66,266,67.2594,18.1909,45,22.666,0,131,126,3,128,3,1.00347,66.38068,0.0,0.0,12.25,8.351,15.93269,0.0,0.0,132.0,60.57957,0.0,0.29,2.2,-1.0,1.146609,92.16233547310577,0.1749910515387199,96.11373910035263,0.25004508786225954,0.14305638063402135,20.450617283950617,0.183044067916415,125.0116273288537,259.99804091736434,1.2611362256537755,63694.30071778956,0.19976938021165253,0.19636154571850797,0.15072202134059742,36884.741345156035,15.643602159288195,5.578410497327848,0.2697116229042759,0.07728873484635314,0.1586464054196689,0.16756153424585432,0.7657701960784313
67,267,67.1709,17.903,45,21.6123,0,131,126,3,128,3,1.00447,66.27473,0.0,0.0,10.89286,8.352,15.68162,0.0,0.0,132.0,60.51919,0.0,0.29,2.236,-1.0,1.131995,92.50953445975146,0.17565104787459768,96.15749449966712,0.25086604917849115,0.14252983961568919,20.439766589506174,0.18192030738196477,125.64509582858304,259.30163699394484,1.5304532757592229,63993.94930603677,0.2000575848420047,0.19601292549805463,0.15099454389793393,36665.947004241774,15.670514895592207,5.556761139445703,0.27355266388332716,0.07589585190170405,0.1581071696675364,0.1658062995526909,0.7658149019607842
68,268,67.2233,17.7789,45,21.2909,0,131,126,3,128,3,1.00132,66.31537,0.0,0.0,10.14286,8.331,15.43303,0.0,0.0,132.0,60.47997,0.0,0.3,2.486,-1.0,1.162238,89.86440744311457,0.1766038628492058,96.14169005445072,0.2513906445950787,0.14134232780026096,20.378954475308642,0.18023119232804521,126.14221370018517,258.6011976323335,1.3017338691219817,63838.83774816457,0.2004473054810879,0.1957936341127736,0.15131570900195387,36872.036210548446,15.669612931616511,5.531395774740855,0.26971162290428013,0.07449684721130263,0.15737683735793379,0.16432426997160435,0.7658447058823529
69,269,67.2302,17.8132,45,21.8122,0,131,126,3,128,3,1.00011,66.29411,0.0,0.0,12.03571,8.352,15.3326,0.0,0.0,133.0,60.4259,0.0,0.3,2.588,-1.0,1.201634,90.16870830014307,0.17731309618405397,96.1435063721996,0.25142025312686705,0.14087295313956338,20.368489583333332,0.17835880715067826,126.0382084175593,257.91655664007084,1.1971532169807326,63940.81288724603,0.20093510242791868,0.19533351497985732,0.15131026474357814,36901.58591111652,15.701372688199267,5.514736019797825,0.2697116229042736,0.07327325301841572,0.15650381098878643,0.1629126873453383,0.7657623529411763
70,270,67.2136,17.7749,45,20.8534,0,131,126,3,128,3,0.9972,66.27802,0.0,0.0,10.5,8.304,15.36258,0.0,0.0,132.0,60.36279,0.0,0.3,2.067,-1.0,1.18616,90.72963134425743,0.17803766865823165,96.14586327517911,0.2506888008350124,0.13994140508140027,20.370997299382715,0.17679466560942106,126.59272127403264,257.2308375451353,1.0251339726634285,63864.41752787136,0.20124647345012714,0.19512000555807604,0.15148491526963015,36905.31970593991,15.711198029694733,5.522757264349568,0.27355266388333843,0.07219800675780044,0.1555204201215785,0.16200848353888017,0.7646725490196078
71,271,67.2439,17.7309,45,20.3833,0,131,126,3,128,3,1.00018,66.28717,0.0,0.0,10.39286,8.386,15.328,0.0,0.0,132.0,60.33882,2e-05,0.3,2.264,-1.0,1.170748,91.96181071077723,0.17899576184601218,96.15105607261816,0.24990639613327406,0.13905309534676277,20.420380015432098,0.17505280226062223,127.15028671957882,256.56613476678325,1.1002137218431887,63943.30556488256,0.2016845955492291,0.19515346908124606,0.15206270571162664,36900.50101281103,15.699688381618923,5.517247641771925,0.2697116229042769,0.07130750230863796,0.15526527468098625,0.16144449037492095,0.7646760784313724
72,272,67.0608,17.8054,45,21.0272,0,131,126,3,128,3,0.99618,66.09696,0.0,0.0,8.14286,8.372,15.29104,0.0,0.0,133.0,60.26567,0.0,0.3,2.273,0.46348,1.180493,91.98083180097807,0.1796165178658206,96.1643783157423,0.24956063264448808,0.13844795200529064,20.384693287037038,0.1732266845243341,127.45965869572376,255.91205356793392,1.3122849500341573,64034.672131702704,0.2021188606591824,0.1949351271495663,0.15265655918460633,36638.30849446228,15.686835394965279,5.512677326309998,0.2697116229042758,0.0684122143368498,0.1550988559001156,0.16099781642910657,0.763604705882353
73,273,66.9936,17.5834,45,20.7458,0,131,126,3,128,3,0.99893,66.00818,0.0,0.0,12.14286,8.405,15.35635,0.0,0.0,131.0,60.22908,0.0,0.3,2.479,-1.0,1.185432,91.98679406445528,0.1801391309935794,96.17910123637347,0.2495753283843227,0.1374604020904826,20.389226466049383,0.17187304072149331,127.0254918680651,255.2494801374659,1.3593044663727947,64141.60240559317,0.20271161917888209,0.19523861978930337,0.15362274218084915,36591.31983264888,15.697576640564717,5.513058000182339,0.26971162290427425,0.06632844386277627,0.15479981461573153,0.160417180155916,0.7644309803921568
74,274,66.895,17.1234,44,20.1377,0,131,126,3,128,3,1.00011,65.91346,0.0,0.0,10.03571,8.354,15.16423,0.0,0.0,131.0,60.18358,0.0,0.3,1.928,-1.0,1.160404,92.04440924501064,0.18078759048184942,96.17731527052374,0.25011944655333757,0.13693675283518258,20.349729938271604,0.170090894555754,127.78107499345882,254.6026111225767,1.6366746766500697,64078.74131867192,0.20370545854020497,0.19486162181438887,0.15453876547982773,36417.29790799995,15.723561228057484,5.492153728002928,0.26749399686105274,0.06458512536736899,0.15479986666375561,0.1594971580931645,0.7635827450980393
75,275,66.8734,17.3706,44,19.5366,0,131,126,3,128,3,1.00311,65.86171,0.0,0.0,11.28571,8.418,14.7668,0.0,0.0,131.0,60.12607,0.0,0.3,2.12,-1.0,1.173173,92.53788990706971,0.18131842572208665,96.19301258555709,0.2504686257578758,0.13597978150357154,20.322193287037038,0.16781187708984505,128.37485046006395,253.96590559932002,1.0880790274384926,64153.9732894724,0.20461150799205602,0.19448893527077052,0.15512242735952053,36412.86218777761,15.754469129774307,5.457759841703548,0.26971162290427453,0.06319548466668838,0.1544306207583157,0.158269924134198,0.7635223529411765
76,276,66.809,17.2122,44,20.1984,0,131,126,3,128,3,0.99954,65.7731,0.0,0.0,10.42857,8.361,14.98268,0.0,0.0,130.0,60.07357,0.0,0.3,2.051,-1.0,1.204302,92.0724467251743,0.18179469398973389,96.20973080245719,0.2504548953592438,0.13525085276798055,20.31597222222222,0.16552206664853558,128.56094516307957,253.33739530100874,0.9396583519224608,63939.22338331857,0.20568013260539472,0.19376466620091937,0.15577050501918638,36289.82146397562,15.737285472728587,5.47055954776925,0.2697116229042745,0.06247542196347767,0.15425645716297853,0.1568111795707409,0.7629831372549019
77,277,66.7034,17.2912,44,21.1197,0,131,126,3,128,3,0.99322,65.67329,0.0,0.0,11.17857,8.4,14.84594,0.0,0.0,130.0,60.014,0.0,0.3,2.403,-1.0,1.215227,92.04884809608295,0.18225916380171572,96.2195040479004,0.25011573571710183,0.13475653228533468,20.225983796296298,0.16369031875193085,128.98773126912923,252.71379017815357,1.640519458160842,63579.01488938374,0.20649640121574922,0.19278944085013494,0.15623881315145174,35984.131020378314,15.756020816755884,5.448487122837525,0.26971162290427203,0.06283897853376287,0.15390162195483478,0.15570545027964483,0.7627156862745095
78,278,66.7644,17.8234,44,20.6783,0,131,126,3,128,3,0.99444,65.69096,0.0,0.0,11.21429,8.392,14.91334,0.0,0.0,130.0,60.00419,0.0,0.3,2.497,-1.0,1.176521,92.45871999634467,0.18241595228951468,96.21085248965734,0.2499701355149921,0.1336789788636974,20.162712191358025,0.16226443841169022,129.16768314693923,252.10487754266578,1.2411682526923125,63457.503743661975,0.20761836395024807,0.19148195504333898,0.15630957973039472,36184.36493239399,15.82172327865789,5.452102439146246,0.2697116229042757,0.06345536491088503,0.1535608349673883,0.15463980011832631,0.761003137254902
79,279,66.521,17.5564,44,21.1939,0,131,126,3,128,3,1.00351,65.44725,0.0,0.0,14.5,8.423,15.37228,0.0,0.0,130.0,59.91622,0.0,0.3,2.264,-1.0,1.215876,90.44532373262504,0.18256015375375664,96.23580613824251,0.249677865548591,0.1333204034766599,20.17062114197531,0.16099086742864144,129.66073019200866,251.5054191620033,1.9012564925141315,63314.30600505208,0.20897788287850805,0.19013133598780713,0.15647134440115468,35753.233075921635,15.771627355504918,5.492491528260595,0.26365295588198406,0.06374622841943009,0.15334589416682975,0.1533582324574061,0.761143137254902
80,280,66.5308,17.4925,44,21.1259,0,131,126,3,128,3,1.00112,65.42074,0.0,0.0,12.46429,8.414,15.13835,0.0,0.0,130.0,59.85643,0.0,0.3,2.366,0.45538,1.173826,91.76886088691712,0.18263324211683057,96.2264597120402,0.249282169501078,0.13254458224374943,20.125868055555557,0.15944499060421627,129.99380618165503,250.90177652724495,1.6434481615165726,63451.05115208387,0.21042849384848297,0.1889410284017181,0.15637646191993823,35822.205673868426,15.77813607675058,5.472525005136254,0.26749399686104297,0.06406926672041324,0.15234941184217637,0.15187040514593012,0.7605733333333333
81,281,66.584,17.1073,44,19.7447,0,131,126,3,128,3,0.99648,65.43749,0.0,0.0,9.82143,8.388,15.08047,0.0,0.0,130.0,59.83504,0.0,0.3,2.064,-1.0,1.182605,92.3815052071114,0.18259776411138845,96.24109962357899,0.24867538433541272,0.132140788682793,20.109905478395063,0.15845005759509492,130.23162458441493,250.31913133505012,1.4747796546237564,63429.30363873303,0.21180824953765356,0.18782293960841412,0.15656953371791424,35913.97852858744,15.757243403682002,5.450056041354939,0.26365295588198373,0.06430693129662866,0.15113974458761698,0.15011868890633367,0.7607509803921568
82,282,66.5148,17.4187,44,20.1503,0,131,126,3,128,3,0.99198,65.39723,0.0,0.0,12.03571,8.407,14.75489,0.0,0.0,131.0,59.76895,0.0,0.3,1.996,-1.0,1.193699,89.95719417967666,0.18260700161724674,96.23459093683269,0.24815969419450504,0.13188982722061732,20.038532021604937,0.15790379458287881,130.38631324250127,249.7366049166199,1.3445768678059025,63427.58406944581,0.21338313042838017,0.18679811186962478,0.15691804749813715,35905.14362075066,15.804251023280768,5.419539376529627,0.2674939968610477,0.0647648786002911,0.1504007244422741,0.1481944075250167,0.7603772549019607
83,283,66.2102,17.924,44,20.105,0,131,126,3,128,3,0.99498,65.05929,0.0,0.0,11.21429,8.413,15.02358,0.0,0.0,130.0,59.6953,0.0,0.3,2.039,-1.0,1.193094,92.37481390889754,0.18269422223748116,96.28412249785207,0.24754384824508358,0.131222901413222,20.000916280864196,0.15773381160235614,130.6341581383821,249.16279769916633,0.9394147373814381,63466.862427054126,0.21531391144151085,0.18588557063401095,0.15730246450350185,35291.547265841116,15.741739532093943,5.448278379512993,0.2636529558819871,0.06534491473680862,0.1499872527355,0.14684091906107108,0.7594003921568626
84,284,66.4428,17.5052,44,21.0031,0,130,126,3,128,3,1.0008,65.2759,0.0,0.0,9.89286,8.405,15.45846,0.0,0.0,131.0,59.67862,0.0,0.3,2.126,-1.0,1.180782,91.8483650930613,0.18258087990570193,96.26122619808042,0.24650209761702918,0.1312212310026221,19.993248456790123,0.15811962764256013,131.16707673229115,248.5951013171788,1.622489362607535,63483.589718391864,0.21702030275272036,0.18487025953371072,0.15777172634581624,35754.93866789641,15.751038539556808,5.478130725778091,0.26365295588198284,0.0659802059231893,0.14960819250643664,0.14625941097451514,0.759321568627451
85,285,66.1863,17.5858,44,20.4046,0,130,126,3,128,3,0.99695,65.03213,0.0,0.0,7.64286,8.444,15.10149,0.0,0.0,133.0,59.61003,0.0,0.3,1.893,-1.0,1.20719,92.43363997282192,0.18279406350853486,96.27999604148235,0.2453110118577338,0.13073670375294316,20.005208333333332,0.15893772491869296,131.52435949424944,248.0241007894509,1.3980291595470316,63576.602702227276,0.21889852329164472,0.18398668298283657,0.15803300701481116,35290.09248094521,15.741935635790414,5.45716216466589,0.2674939968610462,0.06633265960304643,0.14884013479609834,0.14568453673323484,0.7582992156862745
86,286,66.1872,17.2467,44,20.3633,0,130,126,3,128,3,0.99616,65.00409,0.0,0.0,11.92857,8.425,15.1689,0.0,0.0,132.0,59.58244,0.0,0.3,2.459,-1.0,1.211322,91.9987061360864,0.1827695133466601,96.28991964264105,0.2439278526430167,0.13044283802628,19.997636959876544,0.1596945485421508,131.74240462263916,247.46414301051837,1.3534969548520408,63509.074450108834,0.22041792354519205,0.1831194113837914,0.1585846116126764,35378.03400894677,15.76437622823833,5.445911408330733,0.26365295588198534,0.06671272576203119,0.14793555966593322,0.14507028227758167,0.7588725490196078
87,287,66.2729,17.0943,44,19.8139,0,130,126,3,128,3,0.99995,65.08871,0.0,0.0,9.46429,8.397,14.88076,0.0,0.0,132.0,59.56134,0.0,0.3,2.075,-1.0,1.200191,89.18130657121695,0.18269781047443734,96.25673794846355,0.24260115406403715,0.13028698407684647,19.954427083333332,0.16022274133565495,132.28083044852644,246.91510953935475,1.495410316389785,63566.04884886355,0.2216420298848211,0.18213201068590534,0.15887377394110658,35500.13727468652,15.78580974060812,5.415550647732735,0.26143532983875845,0.06713314661018743,0.14742513363888032,0.14483097088942132,0.7584278431372549
88,288,66.1809,17.559,43,19.8625,0,130,126,3,128,3,0.9928,64.95622,0.0,0.0,11.10714,8.432,14.74466,0.0,0.0,133.0,59.51459,0.0,0.3,2.127,0.45409,1.183964,92.44947694649808,0.18291399978196388,96.29571984836572,0.2412613086689399,0.13018791935820515,19.92018711419753,0.16085314643628898,132.2611176071478,246.3702252343323,1.8403986870057454,63497.69464961219,0.2229407729130763,0.1808795418914083,0.1596268717476341,35409.50929821896,15.77821011013455,5.402603330755054,0.26365295588198423,0.06803021616739577,0.14707282157870918,0.14448008627081363,0.7585258823529412
89,289,66.0392,17.3315,43,20.652,0,130,126,3,128,3,0.99565,64.82199,0.0,0.0,10.39286,8.414,15.14577,0.0,0.0,132.0,59.47582,1e-05,0.3,2.057,-1.0,1.224626,90.91359663036188,0.18299691713001615,96.29441022586954,0.23988910838884217,0.13005012832633317,19.92476851851852,0.16113411728877944,132.41058675847682,245.81295511055248,1.1448981698182852,63493.331573370495,0.2244089573835423,0.17987981807272957,0.16021874335119748,35198.591028767485,15.750256762092496,5.4345975621286104,0.26365295588198456,0.06852684205836723,0.14732951858222762,0.14418232247838475,0.7590231372549019
90,290,66.011,17.4462,43,19.6579,0,130,126,3,128,3,1.00317,64.75396,0.0,0.0,9.35714,8.482,14.94897,0.0,0.0,132.0,59.43117,0.0,0.3,2.001,-1.0,1.237336,92.43910114019356,0.183187936044297,96.30239061198593,0.23866152400039922,0.12979189499782987,19.92939814814815,0.16124377046065652,133.16988078972898,245.27306386370574,1.6281207023831068,63503.03694963134,0.22578533688394062,0.17837351909156998,0.16116760279541414,35131.4702404984,15.721031848295237,5.419286640829515,0.2636529558819889,0.06902387140328596,0.14798033857498802,0.1442016682494185,0.758069019607843
