,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,cubrow.0.6,movement,color_fulness,contrast,blockiness,cubcol.0,tone,cubrow.1.0,temporal,blur,fft,saturation,cubcol.1.0,cubrow.0.3,uhdhdsim,noise,cubcol.0.5,staticness,cubcol.0.6,cubcol.0.3,cubrow.0
45,245,72.1205,17.4659,94,22.4962,0,116,121,41,131,32,1.03131,75.60264,0.0,0.0,0.92857,3.358,16.6538,0.0,0.0,132.0,59.26658,0.00898,2.93,1.525,-1.0,0.0,0.25794646462573684,0.2534928953392587,6.139805169753086,144.05336393492573,92.80772318167637,2.0520871226509474,0.09189286723392993,0.899518431372549,0.295979069795128,6.611809822437909,44281.16549455083,76845.03073739039,39.11710555465133,0.140060208305893,0.23234808017471476,81.77396758722865,2.8593952604815898,0.32324687718128337,457.2806714368953,0.2362801048874542,0.19057404777409215,0.2540811362938259
46,246,71.8873,16.2539,94,20.9436,0,116,121,41,131,32,1.03009,75.34297,0.0,0.0,0.78571,3.344,15.30574,0.0,0.0,130.0,59.24893,0.00897,2.7,1.406,-1.0,0.0,0.2579461792927862,0.25350021415713564,5.8023244598765435,144.07486128707794,92.72066694246938,3.0790490982238756,0.09195555171384961,0.8993792156862745,0.29572632791564823,6.570925257406747,43044.13542388777,76861.11199667989,39.22563680013021,0.14006134809514534,0.23227714894957416,81.77055954718065,2.8542065789013655,0.3237841722443348,456.85093009461497,0.2357957789760014,0.19127327288144239,0.2543443592873668
47,247,71.2022,16.5599,93,19.995,0,116,121,41,131,32,1.02971,74.74385,0.0,0.0,2.0,3.342,14.21843,0.0,0.0,130.0,59.43885,0.00955,2.94,1.475,-1.0,0.0,0.2579669356449784,0.25352558971176725,6.149594907407407,144.15573355044756,91.83178479502901,2.832216085708839,0.09200707256384005,0.9016113725490197,0.2955424435404884,6.548313234555124,41322.32769118316,76387.24041956692,39.21763271755642,0.14008156895056328,0.23216467516898906,81.80378923430021,2.853771586180321,0.3243900612358336,456.3925040794627,0.23508338356955735,0.19127292793874132,0.25349944402335406
48,248,71.7378,16.0892,94,21.2437,0,116,121,41,131,32,1.02909,75.19772,0.0,0.0,1.35714,3.325,14.48476,0.0,0.0,130.0,59.50015,0.0091,2.95,1.493,0.125,0.0,0.25797250384894876,0.25356219363076793,6.727961033950617,144.23289096389036,93.00877743293734,2.992321645243273,0.09205754057882842,0.9008725490196079,0.2950576196533118,6.568676766868088,42087.22495621499,76583.91914371328,39.044532493308736,0.14016307648312926,0.23192614141755588,81.74734664962386,2.861453668138451,0.32513091779815045,455.92902822854165,0.23457297103847186,0.19146288073478593,0.2534769539891094
49,249,72.7538,16.2724,95,22.307,0,116,121,41,131,32,1.02565,76.18906,0.0,0.0,1.32143,3.293,14.0405,0.0,0.0,130.0,59.4742,0.00903,2.69,1.416,-1.0,0.0,0.2580392675267477,0.2536212873942077,7.053915895061729,144.355323952522,91.87124901431177,2.7723770905564504,0.09231116335044916,0.8994658823529412,0.2948107250778959,6.569097775873926,43442.57837028762,76456.13305778698,38.95574367193528,0.14013226070645063,0.23170168156318516,81.61802828120635,2.8641062869027145,0.326007870972851,455.4905871250145,0.23418763093620035,0.1921176518902531,0.25369288950829144
50,250,72.3975,15.9514,95,20.7506,0,116,121,41,131,32,1.03061,75.90536,0.0,0.0,0.46429,3.302,14.16105,0.0,0.0,130.0,59.57026,0.00904,2.93,1.464,-1.0,0.0,0.25811626698447077,0.25363399726796215,7.275366512345679,144.34944879409738,91.13735296943659,2.709214070560175,0.09239828031678167,0.9019474509803923,0.29498214893267255,6.590981417086583,42583.78239490767,76254.4556876558,38.89141412428867,0.14012733432011654,0.23150431740269137,81.66805340221502,2.863671294181682,0.3265744069208586,455.06810073619,0.233767667100961,0.19259162847670366,0.25327182160826367
51,251,72.3418,15.6022,95,20.5994,0,116,121,41,131,32,1.03044,75.88146,0.0,0.0,1.17857,3.284,13.89545,0.0,0.0,130.0,59.66448,0.00923,2.92,1.441,-1.0,0.0,0.2581223889876256,0.25369140585267275,7.1861496913580245,144.1910908535071,92.01215679255253,2.778932857376472,0.09246031990426982,0.9029313725490198,0.29492798790301217,6.57890221929223,42361.798027929406,76282.39169931208,39.06692165798611,0.1401428728925552,0.2313996248323997,81.68992211619005,2.85701841605199,0.3264996509440488,454.6943878483175,0.2336462753843095,0.19298555010426857,0.25323339397074807
52,252,73.4693,15.6225,95,20.5085,0,116,121,41,131,33,1.02683,76.91555,0.0,0.0,0.96429,3.292,13.602,0.0,0.0,131.0,59.6159,0.00887,2.95,1.424,-1.0,0.0,0.2581459940811498,0.2537481164841136,7.016300154320987,144.36747494469128,91.78594131852799,3.097090318326239,0.0925251301556797,0.9038243137254902,0.29475982711867993,6.575478067181549,44348.40716407679,76461.3046379802,38.92905209388262,0.14017297589176442,0.2313286929841593,81.56040392561144,2.862047879245836,0.3267916792440473,454.3852428844674,0.23378082568759648,0.19375206238171322,0.2530693148026398
53,253,72.826,16.3451,95,21.0548,0,116,121,41,131,33,1.02382,76.43055,0.0,0.0,1.0,3.312,13.61708,0.0,0.0,130.0,59.60001,0.00883,2.95,1.489,-1.0,0.0,0.2580920855723317,0.2538541908659164,6.709924768518518,144.52191422942064,91.82998928416788,2.9053582179477,0.092567620423687,0.9032894117647059,0.2946801935243525,6.566463725556815,43051.45827534252,76334.92743033274,38.92055897653839,0.14021149735140476,0.23123205781374695,81.66184339931043,2.8624828719668947,0.32747318858930125,454.1569455711263,0.23385428461151891,0.19380493525488338,0.2527990017386017
54,254,72.9511,16.5628,96,21.073,0,116,121,41,131,33,1.02392,76.69437,0.0,0.0,0.64286,3.324,14.24744,0.0,0.0,131.0,59.55182,0.00938,2.95,1.488,-1.0,0.0,0.2580792993554772,0.2540096246400145,7.506076388888889,144.44794237076295,91.74851897591756,2.867848225111268,0.09261122434356427,0.9016760784313725,0.2947006841835514,6.592484507410895,43678.70578459836,76339.23699028899,39.009477780189044,0.14024048134424183,0.23105063238471057,81.63327844102872,2.8709183834187613,0.32790470036339253,453.9630182874516,0.2341075414731238,0.19378069558947894,0.2524270298256149
55,255,73.3811,16.2859,96,21.9459,0,116,121,41,131,33,1.02662,77.08459,0.0,0.0,0.71429,3.303,14.43028,0.0,0.0,131.0,59.42988,0.00867,2.94,1.554,-1.0,0.0,0.25810436039751167,0.25420664591683456,8.075569058641975,143.84124209187542,92.60623703866139,2.9628476371170502,0.09266966226780296,0.8999149019607844,0.29453346690501936,6.601454758264388,44068.99594021264,76386.2589514148,39.02454800075955,0.14022278670586413,0.2311396496472915,81.57941855428034,2.8803830986990957,0.3282298175643167,453.77039894570765,0.23435848391961406,0.1935179846115212,0.2523938401095217
56,256,73.4148,16.6793,96,20.9455,0,116,121,41,131,33,1.02423,77.11061,0.0,0.0,0.5,3.313,14.16513,0.0,0.0,131.0,59.4156,0.009,2.93,1.487,0.125,0.0,0.25806259222722205,0.25438575496877824,8.03732638888889,143.83124120939829,90.67386643071629,3.067720254007046,0.09273455885671743,0.8988207843137255,0.2945267874379357,6.639624867193749,44076.175452085925,76386.8243215979,39.078300570264275,0.14026541094531805,0.23118913311871828,81.5583458857424,2.8885001733782496,0.3289230325171675,453.6084270690875,0.2345159792866732,0.19342885066672852,0.252648746875808
57,257,72.9975,16.184,96,21.0022,0,116,121,41,131,33,1.02669,76.72926,0.0,0.0,0.42857,3.291,14.50624,0.0,0.0,131.0,59.36659,0.00889,2.92,1.475,-1.0,0.0,0.2579823351095164,0.25456418058193014,7.537037037037037,143.6049170562003,92.54475894656733,2.9066323734901642,0.09281405005758075,0.8985579019607841,0.2945718587602836,6.656245169920386,43367.01029657363,76380.63554980494,39.12702094184028,0.14036176331010677,0.23100016048550787,81.57822775585302,2.8816880768622064,0.32967706823249104,453.45853428216293,0.23493341589446942,0.19367078399941767,0.25261947711283267
58,258,73.1189,15.7493,96,19.8685,0,116,121,41,131,33,1.0294,76.81235,0.0,0.0,0.85714,3.288,14.10321,0.0,0.0,130.0,59.30428,0.00874,2.95,1.454,-1.0,0.0,0.25786678948627356,0.2547075869984104,6.809268904320987,143.2474610074704,92.37334049863868,2.8678225976283622,0.09286404584999627,0.8969011764705882,0.2945961150674351,6.637257506730332,43652.84338017741,76534.28578875547,39.02797030225212,0.14036060935142985,0.2308705737464381,81.53647229912087,2.88006466192637,0.33017658891706897,453.285133113551,0.23509621307281783,0.1940035610890592,0.2530196537362828
59,259,72.8986,15.6029,95,19.9581,0,116,121,41,131,33,1.02843,76.58669,0.0,0.0,2.14286,3.279,13.72278,0.0,0.0,130.0,59.32981,0.00883,2.94,1.434,-1.0,0.0,0.25769838797167965,0.2548312246062097,6.710358796296297,143.29883455140364,91.14350874408376,2.7802866552710728,0.09287271902574874,0.896992156862745,0.29497213117624893,6.610763916245017,43060.6217820747,76371.21683240455,38.87607207121672,0.1403284310830319,0.23092055500825615,81.50580597206158,2.8818472952485585,0.33094953555512097,453.06950308033555,0.2350276402696315,0.19436945103770029,0.25330288133752016
60,260,72.4646,15.1607,95,20.9736,0,116,121,41,131,33,1.02914,76.20602,0.0,0.0,0.96429,3.271,13.60271,0.0,0.0,130.0,59.41993,0.0085,2.97,1.421,-1.0,0.0,0.2576594638846543,0.25513823469003283,6.932002314814815,143.00016206856642,92.45031930215892,3.2268465308388454,0.09284532074789945,0.8974447058823529,0.2952627805129183,6.595887218726567,42043.596737534055,76360.1727456974,38.95573651349103,0.14038316804602946,0.23073747973600325,81.55460084503815,2.8929354254647106,0.3325365583760575,452.7857290148091,0.2348388355485489,0.19544346547238353,0.2536251313134673
61,261,72.2543,15.219,95,19.1347,0,116,121,41,131,33,1.02676,76.01353,0.0,0.0,0.35714,3.263,13.22238,0.0,0.0,130.0,59.36191,0.00892,2.94,1.491,-1.0,0.0,0.25760396871255264,0.25539568227011483,7.224585262345679,143.01461276787614,90.49614781551811,3.843061854944395,0.09286589043177143,0.896626274509804,0.2961849140088951,6.566723557596513,41373.913800009745,76236.40913815734,38.9165545805001,0.1403255528213547,0.2306521270708078,81.6013633537105,2.891747003249909,0.33398076364511,452.514651982922,0.23501252111055076,0.1960004259030529,0.25344482965467646
62,262,72.4906,14.9485,95,19.715,0,116,121,41,131,33,1.03184,76.22918,0.0,0.0,0.42857,3.278,13.2687,0.0,0.0,130.0,59.36715,0.00904,2.94,1.515,-1.0,0.0,0.25771324954263475,0.2556371442219276,7.252989969135802,143.0679236644468,92.21012941499247,3.4894392216545724,0.09294903959706993,0.8967247450980392,0.2966854394597233,6.570525797288161,41572.88473632983,76201.91023632056,38.714946040400754,0.1404194703003943,0.23045267366314562,81.55789695335743,2.8824415063559616,0.3346127448872845,452.2630358931838,0.23513321653238953,0.19637980222369317,0.2532357079880703
63,263,72.7855,14.6463,95,18.1331,0,116,121,41,131,33,1.03256,76.43755,0.0,0.0,0.64286,3.254,13.0307,0.0,0.0,130.0,59.51747,0.00901,2.95,1.579,-1.0,0.0,0.2577622376598859,0.2558678613270275,7.174816743827161,142.95816812252255,92.27966819357614,3.3126380245753055,0.09296895512192432,0.8978780392156862,0.29723118257500575,6.550497376703668,41842.31024359506,76290.70101339475,38.796521598910104,0.14052214111411826,0.23027395604138817,81.52472120885078,2.8735710021830445,0.3355419535295902,452.0087734628667,0.2351973601085101,0.1968396374560872,0.2529721642399407
64,264,72.5965,15.2043,95,18.5771,0,116,121,41,131,33,1.02163,76.24863,0.0,0.0,0.92857,3.263,12.77363,0.0,0.0,130.0,59.52312,0.00857,2.95,1.567,0.125,0.0,0.25772627684468147,0.25595340933873284,7.29296875,143.08968155214416,91.31690496049501,2.909410200541729,0.09301238679933746,0.8985529411764707,0.29813533004220816,6.54462803782991,41233.29973300533,76247.59465141535,38.59094483175395,0.14054126442127135,0.23002357427443063,81.56204989143113,2.870759165032416,0.3362866344445203,451.73222288478655,0.23505976671704373,0.1971585403830816,0.2524487640461907
65,265,72.8747,15.9181,95,18.3139,0,116,121,41,131,33,1.02816,76.48807,0.0,0.0,0.89286,3.247,13.26047,0.0,0.0,130.0,59.49712,0.0088,2.69,1.593,-1.0,0.0,0.2577954697104315,0.25595876651430793,7.432966820987654,143.48364523545644,89.57362239722127,3.2136871065985924,0.0930586553736022,0.8985537254901961,0.2992276713064181,6.594038522737932,41681.74646973853,76208.10272876351,38.337665887526526,0.1405187128726486,0.22980794763554602,81.5409720685368,2.876382839333669,0.3369177727726246,451.44498749572546,0.2349506518315873,0.19761088600853222,0.2531875965093707
66,266,73.6388,16.1547,96,20.3498,0,116,121,41,131,34,1.02958,77.20519,0.0,0.0,0.57143,3.235,13.89714,0.0,0.0,130.0,59.56061,0.00887,2.94,1.63,-1.0,0.0,0.25781608067592493,0.25590815072978373,7.486014660493828,143.6278621500961,90.24734266690399,3.2526235147116678,0.09320819274709272,0.8992690196078432,0.30012899464527604,6.603056533248502,43087.76660866569,76769.6434078526,38.30967938458478,0.14060783535926957,0.22952512605939276,81.46281441129248,2.8663239129459437,0.33805028307591356,451.15388144058016,0.23500861422863503,0.1985011219621962,0.25333631047597666
67,267,73.3107,16.301,95,19.16,0,116,121,41,131,34,1.03113,76.95344,0.0,0.0,0.25,3.258,14.09581,0.0,0.0,130.0,59.5909,0.00875,2.94,1.636,-1.0,0.0,0.25790654214397285,0.2558562954317732,7.535590277777778,143.87299999075165,92.26427137676633,3.4837186385564998,0.09351211413243786,0.9004212745098038,0.30164823458849,6.605997830508041,42755.58126087304,76588.55281296847,38.42512267312886,0.14057091634998803,0.22914332583302355,81.50001846105609,2.8691357500965746,0.3388751325649375,450.8669201426907,0.23526142075408407,0.19880356424044174,0.2515668331329503
68,268,73.2385,16.3687,96,18.7218,0,116,121,41,131,34,1.02813,76.97622,0.0,0.0,0.32143,3.255,14.2329,0.0,0.0,131.0,59.67648,0.00879,2.96,1.737,-1.0,0.0,0.2580320824119511,0.2558504770732416,7.60204475308642,143.62556200598362,92.41234671508246,3.186913513935456,0.09354940482000247,0.9024298039215686,0.30250509985122315,6.618527306745341,42227.33031746968,76332.4810597099,38.483793282214506,0.14052401756390212,0.22892268951286077,81.54132420285217,2.8641062869027074,0.33993366456870955,450.58561675542813,0.23574673999088755,0.19895033970356618,0.25043652536791
69,269,73.8849,16.2735,97,19.01,0,116,121,41,131,34,1.02863,77.65411,0.0,0.0,0.39286,3.222,14.30559,0.0,0.0,132.0,59.73214,0.00914,2.7,1.584,-1.0,0.0,0.25821625514265856,0.25583956007332653,7.720679012345679,143.7417763621953,92.5186061288916,3.4735635845330983,0.09355659028833811,0.9038137254901961,0.30321851237434017,6.617964213255622,43122.027901365764,76357.84511246187,38.561491978021316,0.14040249663846124,0.22879840035013685,81.4798155126812,2.873571002183038,0.3403796608405558,450.3096306726717,0.23594146318419945,0.19943621605357423,0.2503306174720251
70,270,73.7623,16.3764,96,18.5638,0,116,121,42,131,34,1.0246,77.53636,0.0,0.0,0.67857,3.255,14.23109,0.0,0.0,131.0,59.77589,0.00877,2.68,1.639,-1.0,0.0,0.2583491661548082,0.25589128768379327,7.694444444444445,143.75551940125436,92.64266022855524,3.935597691752526,0.09354038546960644,0.9044027843137254,0.30391264385985245,6.600063995648556,43166.30915400722,76553.56384019728,38.691516263985335,0.14034030918755397,0.22871101379251235,81.50055702077299,2.8685415389891733,0.3403545455753162,450.0254716720233,0.23619711227766504,0.19942722025284002,0.25050728292940794
71,271,73.6216,16.2237,96,18.5408,0,116,121,41,131,34,1.02942,77.36854,0.0,0.0,0.5,3.262,14.31947,0.0,0.0,131.0,59.75593,0.00887,2.7,1.719,-1.0,0.0,0.2584556226344357,0.2559237785967986,7.833140432098766,143.7282810650317,92.58377364152027,3.9089204268908087,0.09353638104957897,0.9040964705882353,0.30473099830991035,6.605727959798074,43220.90326128657,76521.88047259924,38.542012532552086,0.14032277866555318,0.22859002852085178,81.54133713219647,2.862047879245847,0.3399431333390891,449.750833344146,0.2365409393935639,0.19966357612090613,0.25077882222351267
72,272,74.2396,16.0716,96,19.3456,0,116,121,42,131,34,1.02055,77.91958,0.0,0.0,0.28571,3.256,14.19664,0.0,0.0,131.0,59.73332,0.00856,2.68,1.66,0.125,0.0,0.2584369859134979,0.2559379196127507,7.756992669753086,143.65575607632155,92.54896046163022,3.2186259222871723,0.0935664252237744,0.9047380392156863,0.30555635437193923,6.600715278962579,44709.474923291455,76759.98319145104,38.49691602918837,0.14028481937549547,0.22822798346453524,81.50221127589884,2.8576126271593814,0.33946541985187323,449.4624920805997,0.23650574296192134,0.19989329844515766,0.25073503681070175
73,273,74.4068,15.8079,97,19.0166,0,116,121,42,131,34,1.02955,78.10854,0.0,0.0,0.46429,3.263,14.07328,0.0,0.0,132.0,59.74458,0.00883,2.95,1.557,-1.0,0.0,0.2584958885769333,0.25598555210898116,7.695601851851852,143.64013214123062,91.4065458011956,3.1020194974274165,0.09358113764547779,0.9057374313725488,0.30637573309328814,6.582351869038089,45243.35275445812,77269.44246797668,38.5478928177445,0.14031117909210863,0.2282990542735588,81.52990250721531,2.8695707428176136,0.33939184302150444,449.17928088120414,0.23674312148558285,0.1991873378294573,0.25082950452879316
74,274,74.6593,15.5121,97,17.8902,0,116,121,42,131,34,1.02577,78.37474,0.0,0.0,0.42857,3.278,13.85098,0.0,0.0,131.0,59.75087,0.00859,2.67,1.629,-1.0,0.0,0.25840750548340957,0.25604945232094106,7.68016975308642,143.63601924044957,92.53555406509486,3.4867274654029425,0.09359313937026806,0.906376862745098,0.30710857293643623,6.554859284077233,45815.143011077496,77168.20019037773,38.49794175889757,0.1403381232075837,0.22871766584055084,81.48282377305938,2.8664831313323127,0.339336090726074,448.91640998296526,0.23683919042703816,0.19922429715632187,0.2513382350281304
75,275,75.2209,15.5206,98,17.9738,0,116,121,42,131,35,1.02934,79.00834,0.0,0.0,0.21429,3.274,13.59801,0.0,0.0,132.0,59.75101,0.00875,2.67,1.609,-1.0,0.0,0.25834061954653753,0.2560939878445778,7.631221064814815,143.81566415885104,92.50123226166173,3.0189749311102005,0.09361059447218428,0.9068781176470587,0.30765627511902466,6.523455461736933,46986.071676628686,77910.78715952988,38.59068731614101,0.14031171023663544,0.22857879114542562,81.42802878444179,2.873571002183041,0.3396575792840381,448.66634669721975,0.23666238767062747,0.19916950082964943,0.2516269079612729
76,276,75.2671,15.4097,98,16.6298,0,116,121,42,131,35,1.0233,79.11991,0.0,0.0,0.35714,3.302,13.60032,0.0,0.0,131.0,59.75905,0.00911,2.69,1.558,-1.0,0.0,0.2582767896704107,0.256160102018438,7.595920138888889,143.72965392589265,91.16121301693171,3.9021282075679222,0.09361210964288326,0.9079874509803922,0.3081384969621894,6.498127994912966,47330.22468177303,77783.42805467133,38.59229344497492,0.14028110519682802,0.22860203202949175,81.47169975217915,2.866483131332315,0.3399903313722355,448.4215520017857,0.23683646332681163,0.1994875644675795,0.251534044356206
77,277,75.484,15.156,98,17.2098,0,116,121,42,131,35,1.02792,79.37777,0.0,0.0,0.46429,3.313,13.50295,0.0,0.0,131.0,59.77455,0.00892,2.68,1.586,-1.0,0.0,0.25815449186745604,0.2561890366640686,7.5298032407407405,143.91899185777615,90.30841653007374,3.209255603135465,0.09359609208422405,0.9085494117647058,0.308838007645857,6.478080572698876,47785.40095109735,78093.91025105177,38.52925015673225,0.14023173313617857,0.2286262963397175,81.45753884695473,2.8767382228615195,0.33997198995996475,448.1850453323177,0.23692129142326157,0.2000791996928545,0.2507636169801948
78,278,75.9277,15.0489,99,16.6954,0,116,121,42,131,35,1.02455,79.86425,0.0,0.0,0.28571,3.316,13.28568,0.0,0.0,131.0,59.81818,0.00864,2.94,1.614,-1.0,0.0,0.25803311066916007,0.2562122784870817,7.496479552469136,143.71096681021368,91.68220073463812,2.9945524106786197,0.09360573887121496,0.9090815686274509,0.3096947890695107,6.456683182257697,48781.37970102519,78089.85235707602,38.52552644706066,0.14019674808871296,0.22860990695671402,81.43086205673015,2.8725417983546104,0.34037558338959556,447.95890330301796,0.2366809776884502,0.2005793174531042,0.25005470355645604
79,279,76.2116,14.6344,99,16.1297,0,117,121,42,131,35,1.02391,80.16613,0.0,0.0,0.39286,3.304,13.19347,0.0,0.0,131.0,59.84044,0.00894,2.93,1.668,-1.0,0.0,0.257870365488608,0.2560921158232128,7.4545717592592595,143.86016053523377,91.61774594301983,2.9420003949029367,0.09361124491877504,0.9096619607843137,0.31063063948538727,6.435358702363561,49383.11128259673,78236.09210485025,38.58906988450039,0.140137191980683,0.22850557204938035,81.39441492487713,2.873708889350383,0.34100195976013753,447.7387271079874,0.23670610396987923,0.20071859127836586,0.25040499492486634
80,280,76.8341,14.1937,100,17.3893,0,117,121,43,131,35,1.02176,80.76611,0.0,0.0,0.25,3.309,12.81792,0.0,0.0,131.0,59.86709,0.00907,2.67,1.542,0.125,0.0,0.2575940673166078,0.25600780403581147,7.402970679012346,143.7077148600771,92.76000693717347,3.4115565762212663,0.09360957181411345,0.9104952941176471,0.31146238412722216,6.392518167040787,50340.551321110834,78337.44600094769,38.50043365101755,0.14005509992763684,0.22835331799221212,81.3811334720065,2.871077601805135,0.34143909389154686,447.5257537256113,0.23736766966471923,0.2012411304157674,0.2512192735165123
81,281,76.8569,13.7539,99,16.6212,0,117,121,43,131,36,1.02278,80.75226,0.0,0.0,0.5,3.296,12.42408,0.0,0.0,131.0,59.87197,0.00866,2.68,1.549,-1.0,0.0,0.25732887490856593,0.2558614983995271,7.319106867283951,143.61098452659473,92.71138248909503,3.520458217644784,0.09365873423325675,0.9109960784313725,0.3123324312822777,6.359744553902701,50391.36576149279,78341.04952585115,38.457058188355994,0.1401341057746865,0.22837518295608517,81.38660486485833,2.871353376139812,0.3414099718781319,447.31631141874095,0.23833151184693274,0.20104568853923027,0.2513240950135357
82,282,76.5825,14.0154,99,14.1391,0,117,121,43,131,36,1.02701,80.49921,0.0,0.0,0.42857,3.315,12.01506,0.0,0.0,130.0,59.82753,0.0091,2.68,1.599,-1.0,0.0,0.25702493777858365,0.2557959125686513,7.237509645061729,143.71534816966349,92.72262384980921,3.813619765800264,0.09364642210881965,0.9108866666666666,0.3132195735128954,6.269119687616803,50004.66023979035,78263.94462464604,38.455396675769194,0.14016586566672434,0.22827143113411183,81.38137212160863,2.8685415389891786,0.3416120239196207,447.11665853928014,0.2401624538071926,0.20100039414359783,0.2516725806726364
83,283,76.6436,14.583,99,16.0201,0,116,121,43,131,36,1.02954,80.60619,0.0,0.0,0.57143,3.301,12.25299,0.0,0.0,131.0,59.82761,0.00891,2.67,1.572,-1.0,0.0,0.2567000041077844,0.2556162566078589,7.181712962962963,143.78548131303285,91.83600666770762,3.80583300837706,0.09367334817967975,0.9111403921568628,0.3141004113245222,6.331239475797541,49844.86697942334,78268.22764646982,38.61964359989873,0.14028284779691824,0.22829200014092377,81.39482486093853,2.871353376139808,0.34194456256976313,446.92739064835274,0.24160501833186682,0.20101211399973043,0.2520661521326138
84,284,76.0321,14.9873,99,17.3787,0,116,121,43,131,36,1.02303,80.05491,0.0,0.0,0.21429,3.317,12.77058,0.0,0.0,130.0,59.79754,0.00906,2.95,1.568,-1.0,0.0,0.25644731736957554,0.25551761033533116,7.052758487654321,143.77343674692335,91.9014401832699,3.57160526325573,0.09367679903147956,0.9112611764705882,0.31471285687545003,6.371142005679431,48601.78720932756,78213.39696940895,38.64697171434944,0.14026628795457494,0.22830426213435265,81.43641278941925,2.8735710021830414,0.3420913638147125,446.7426364818941,0.24253667878481344,0.20054665827676085,0.25219098716815763
85,285,75.6105,15.2383,98,16.5146,0,116,121,43,131,35,1.02326,79.60074,0.0,0.0,0.28571,3.31,13.13728,0.0,0.0,130.0,59.76984,0.00878,2.68,1.598,-1.0,0.0,0.25608419064069105,0.2554276505246406,6.930314429012346,143.5691983910328,92.95451980406938,3.3580122470232396,0.09368899633205778,0.9108623529411765,0.31493069425279085,6.401595995922446,47840.46023572745,78023.43987852872,38.67445203993056,0.14025978298517103,0.2283345978410746,81.4541188652067,2.8723825799682428,0.34160262903268335,446.56371875504533,0.2429843520551556,0.20106694444099926,0.2523294996615746
86,286,75.396,15.4749,98,16.7936,0,116,121,43,131,35,1.0282,79.27333,0.0,0.0,0.17857,3.311,13.35168,0.0,0.0,130.0,59.72769,0.00844,2.69,1.504,-1.0,0.0,0.255634084990882,0.25529538221701875,6.862220293209877,143.44570276199443,93.02585249664924,3.6429525781170624,0.09369128163793797,0.910763137254902,0.31472661653211464,6.430553668206267,47439.56679291233,78112.54475887834,38.676733511465564,0.14028540300191045,0.22823309780845857,81.45398412324607,2.8648597163964715,0.3413176659285231,446.3860757970895,0.2434813057491516,0.20111484566027174,0.25218630364522643
87,287,74.6524,15.7039,97,17.0076,0,116,121,42,131,35,1.02199,78.52112,0.0,0.0,0.35714,3.291,13.55588,0.0,0.0,130.0,59.677,0.00864,2.94,1.476,-1.0,0.0,0.255217302463221,0.25512721480749423,6.800395447530864,143.25209897507574,93.06260158884956,3.473659914054934,0.09372427516114551,0.9102309803921569,0.3146149952053314,6.455839273503379,46087.860843273185,77822.02435692558,38.60546818485967,0.14025271888933213,0.22809581405116466,81.51116395971096,2.8630770830742818,0.340635526691735,446.2010299744607,0.2440522324375837,0.20040626853847476,0.2524936837001668
88,288,74.1683,15.6841,97,17.5362,0,116,121,42,131,35,1.0251,77.992,0.0,0.0,0.35714,3.28,13.74825,0.0,0.0,132.0,59.65014,0.00945,2.67,1.564,0.125,0.0,0.2548349518956924,0.2549516621990269,6.758198302469136,143.30862954701644,93.23328692479178,3.1549476122069007,0.0937951551754256,0.9096847058823531,0.3145242763243041,6.48683265377537,44970.68723672108,77529.70598339698,38.68018538863571,0.14025126357462314,0.2280219986734983,81.54171535261807,2.860859457031052,0.34049341573420805,446.02611892304895,0.24436433734680832,0.20018964859200533,0.2530991347430134
89,289,73.8826,15.8373,96,18.6365,0,116,121,42,131,35,1.01984,77.58454,0.0,0.0,0.35714,3.276,13.73353,0.0,0.0,132.0,59.64186,0.00907,2.68,1.56,-1.0,0.0,0.2543417344694682,0.2547471987799086,6.683256172839506,143.33524601287854,89.83391940649585,3.072407143840496,0.09378168221215852,0.9091227450980393,0.3147787402771146,6.5083403973183716,44301.75533359859,77258.5358114619,38.67119890377845,0.1402703012155053,0.22779911899922012,81.53602345512391,2.857612627159405,0.3401662749669526,445.84136056919226,0.24474786991276368,0.1997764761739123,0.25410436375081696
90,290,73.2508,16.1349,95,17.5889,0,116,121,42,131,34,1.02119,76.94333,0.0,0.0,0.42857,3.258,13.86997,0.0,0.0,131.0,59.60924,0.00928,2.68,1.601,-1.0,0.0,0.2538898572670117,0.25463627178050313,6.612268518518518,143.11881025801085,93.07637789516012,2.712870713008496,0.0937764336147115,0.9087173921568628,0.3151107354358949,6.532091044456273,42961.08048302862,77137.27445915517,38.81277220926167,0.14028717187285053,0.22762850310619986,81.61001386677796,2.8437126597926112,0.339123029354301,445.65781300299045,0.24502387711516757,0.19936818898432337,0.2549162905299929
