,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,temporal,cubrow.0.3,cubcol.0,staticness,cubcol.1.0,cubcol.0.3,cubcol.0.6,uhdhdsim,saturation,fft,blur,cubcol.0.5,blockiness,cubrow.0.6,noise,color_fulness,tone,movement,cubrow.0.5,cubrow.0,cubrow.1.0
45,445,66.6724,4.28331,38,4.70229,0,108,132,10,125,8,0.9816,62.35136,0.0,0.0,4.03571,4.055,3.60802,0.0,0.0,126.0,59.15635,9e-05,0.71,1.214,-1.0,0.0,94.5725966416717,3.5091937231249792,0.27616260999027664,0.017860229270818,548.6527364247046,0.0233032498023595,0.10325025008341289,0.21755308732931503,89.8956250964936,33.49101577570409,69148.53800326216,61335.92216267426,0.2214969836724896,2.321857830236962,0.1528567220367261,0.5273059117639677,159.79047672364362,0.8538305882352942,2.638551311728395,0.16505599285381983,0.10995653516770353,0.1203330453548526
46,446,66.5877,4.29063,38,4.90479,0,108,132,10,125,8,0.99134,62.27358,0.0,0.0,3.10714,4.053,3.63407,0.0,0.0,126.0,59.11914,9e-05,0.72,1.229,-1.0,0.0,91.37526731241795,3.5197412973334163,0.27620319011865785,0.017863283658285704,548.8092998722158,0.02335397999832394,0.1035689926638883,0.21759771299998412,89.956340085074,33.513342398184314,68950.17536280914,61069.543215658225,0.22146284387210954,2.087131227512138,0.1526375795044196,0.5349879937220855,159.93119025476216,0.8532650980392158,2.7193287037037037,0.16532298030740766,0.10997182709868808,0.12025877210960817
47,447,66.7498,4.31982,38,5.03459,0,108,132,10,125,8,0.98481,62.41436,0.0,0.0,3.46429,4.052,3.64024,0.0,0.0,127.0,59.21174,0.00012,0.72,1.171,-1.0,0.0,90.76596841930463,3.5180797043007366,0.2762378134404396,0.017872338365079954,548.9682333090551,0.023354730768730344,0.10394716647720581,0.21764170462076846,89.88965555476425,33.55802201636043,69213.39550797017,61629.11476457103,0.2214464756349881,1.9999067930526184,0.1523966955372032,0.5273059117639658,159.62168953856096,0.857684705882353,2.818238811728395,0.1655770919003518,0.10998003404888729,0.12024264110845613
48,448,66.6843,4.29832,38,4.8796,0,108,132,10,125,8,0.98847,62.35031,0.0,0.0,3.71429,4.058,3.66694,0.0,0.0,127.0,59.19258,0.00012,0.72,1.228,0.125,0.0,92.7012800145634,3.5196994393724186,0.27628103116880054,0.01789642323971858,549.1069869214372,0.02339076689252621,0.10441433362093189,0.2176556070507429,89.95537840813229,33.62142718279803,69079.01608110641,61470.542672530035,0.22146730017209876,1.9096129424753987,0.15219688780821897,0.5273059117639648,159.92623897333328,0.8571490196078432,2.9089023919753085,0.16578861198768996,0.1099924918630717,0.12020128835805859
49,449,66.7613,4.27871,38,4.68282,0,108,132,10,125,8,0.98783,62.42872,0.0,0.0,3.75,4.057,3.64909,0.0,0.0,127.0,59.23863,0.00012,0.72,1.233,-1.0,0.0,93.27796137676866,3.522694258553951,0.27628927530252,0.017911536980189102,549.2397401016368,0.023425238358924048,0.10481756594396,0.21768771038189869,89.93362485319786,33.57007928542149,69225.73548374976,61620.241844765835,0.2214784319007196,2.3736103811455647,0.1520044102771606,0.5273059117639657,159.4584026723966,0.8577670588235295,3.033227237654321,0.16601227878838834,0.10999514991143589,0.12011715974575066
50,450,66.7484,4.25551,38,4.88913,0,108,132,10,125,8,0.99071,62.41208,0.0,0.0,2.75,4.06,3.63224,0.0,0.0,126.0,59.2164,0.0001,0.71,1.212,-1.0,0.0,94.4614738816971,3.5071824497527797,0.2763282237867138,0.01795737024839633,549.3534078925742,0.023453373182841207,0.10522733760558532,0.21771750924595593,89.94101991770731,33.641571986822434,69113.30010094207,61742.83094792379,0.22147467898445775,1.8656768837175823,0.1518161281812068,0.5273059117639632,159.7914111508991,0.8577145098039216,3.3278356481481484,0.1663236598858919,0.11003513392401827,0.12007552355199344
51,451,66.7371,4.23737,38,4.94472,0,108,132,10,125,8,0.99207,62.38889,0.0,0.0,3.57143,4.042,3.61005,0.0,0.0,127.0,59.24869,0.00014,0.72,1.219,-1.0,0.0,92.42565350860315,3.496144743446648,0.2763422898289496,0.017937810479827353,549.4589856580114,0.023443995098339287,0.10563334217281312,0.21774663209569584,89.95213031400641,33.63800256046248,69020.65355457253,61628.799147323625,0.22148719666829414,1.878166382822996,0.1516372640223961,0.5250882857207388,159.8156775346513,0.8577145098039217,3.4871720679012346,0.16655963984260547,0.11001945438793771,0.11992773371342635
52,452,66.7084,4.18952,38,4.57764,0,108,132,10,125,8,0.98364,62.37746,0.0,0.0,2.82143,4.051,3.59676,0.0,0.0,127.0,59.22825,0.00012,0.72,1.208,-1.0,0.0,93.11063704481647,3.4922255060834066,0.2763643256880611,0.017917325779253958,549.5423914284861,0.02347186978987225,0.10599859796358531,0.21780076213241154,89.92521128221443,33.63857109164014,69081.93773028022,61589.08556535857,0.22148086445418588,1.6928804378450983,0.1515016009065925,0.5273059117639677,160.06929906400023,0.8574545098039217,3.6198881172839505,0.1668369155542135,0.11002301829883554,0.11974878422537631
53,453,66.7141,4.2162,38,4.63706,0,108,132,10,125,8,0.98333,62.35756,0.0,0.0,3.46429,4.056,3.55284,0.0,0.0,127.0,59.24874,0.00011,0.71,1.162,-1.0,0.0,88.89565447082349,3.485257845259427,0.27642103580961996,0.01792801752482116,549.6245861028032,0.023440860281308033,0.10639861203274353,0.21781820127447438,89.93829232100367,33.54582044813368,69082.59709897022,61667.39618336129,0.22147930503479077,2.0393132772150615,0.15133497204105173,0.5273059117639586,159.76925484034578,0.8571788235294118,3.7036554783950617,0.16707908793323234,0.11003847463262786,0.11965681349362672
54,454,66.6576,4.27229,37,4.8119,0,108,132,10,125,8,0.98509,62.29734,0.0,0.0,2.64286,4.071,3.57565,0.0,0.0,127.0,59.22204,9e-05,0.71,1.261,-1.0,0.0,94.49040016862895,3.4775020274732045,0.2764421732827371,0.017935187348636764,549.6878289322951,0.023432732961584005,0.10669247219197696,0.217882587921662,89.9531781192629,33.629677101417826,69104.99759950147,61609.96492849248,0.22149660372178007,2.0137013175545895,0.1511707875273264,0.5327703676788529,160.07208324177947,0.8569188235294118,3.7486496913580245,0.16735418616849,0.11006274204615872,0.11956000558766883
55,455,66.6242,4.29056,37,4.88886,0,108,132,10,125,8,0.98558,62.26592,0.0,0.0,3.89286,4.064,3.62613,0.0,0.0,127.0,59.25208,0.0001,0.71,1.22,-1.0,0.0,89.02247661012295,3.502433292162662,0.2764688098431841,0.01793743679975476,549.7423080254922,0.023391626216956177,0.10693757977276762,0.21792425827428633,89.97061858247403,33.588312784830734,69098.30429392857,61529.81171566938,0.22150122836200437,1.9882377493891064,0.15102139234717207,0.5273059117639632,159.97963164441052,0.8568741176470589,4.013454861111111,0.16759770326237636,0.11004041754098304,0.11940608631704873
56,456,66.6131,4.31162,37,4.68137,0,108,132,10,125,8,0.99177,62.24157,0.0,0.0,3.39286,4.048,3.64052,0.0,0.0,127.0,59.22484,8e-05,0.72,1.217,0.125,0.0,93.65400873216699,3.496534834852564,0.2764545859607392,0.017916512947233933,549.7758851105459,0.02340733345510275,0.10717424893363027,0.21795803872985334,89.98362007433755,33.63766065055941,68998.41024720855,61581.35793943047,0.22151776360687245,1.7791085066943408,0.1508640797617231,0.5273059117639649,160.07005381484979,0.8563988235294119,4.076388888888889,0.1678442066730098,0.11007924183786341,0.11927927701507766
57,457,66.5489,4.36355,37,4.7811,0,108,132,10,125,8,0.98458,62.17455,0.0,0.0,3.17857,4.059,3.6593,0.0,0.0,127.0,59.26236,7e-05,0.71,1.198,-1.0,0.0,93.64626150676168,3.4960837510920997,0.2764732113100621,0.01793131090469316,549.8118315366859,0.023420581563459855,0.10739583549297115,0.21799210720559567,89.98357200329255,33.643632111725985,69138.97149183959,61461.81601134248,0.22150748827001338,1.713281150972173,0.15070219863351897,0.5273059117639618,159.720467141366,0.8564129411764706,4.137297453703703,0.16809509635919823,0.11004586207979927,0.1191681190542654
58,458,66.4871,4.44587,37,5.09684,0,108,132,10,125,8,0.98177,62.12071,0.0,0.0,3.07143,4.067,3.70554,0.0,0.0,126.0,59.24349,7e-05,0.71,1.236,-1.0,0.0,91.31478673555108,3.5213643766366,0.27650404619854313,0.017929981390060083,549.8146655243543,0.023414204536945985,0.10765025560831906,0.21806526665306059,89.99050041051487,33.580988000940394,69083.81117600681,61278.510118365964,0.2215096537135807,1.6917562544152085,0.15052554592077247,0.525088285720743,159.9249391645663,0.856047843137255,4.237413194444445,0.16839424287474825,0.11007461411169,0.11900231478453151
59,459,66.5008,4.45639,37,5.34551,0,108,132,10,125,8,0.9871,62.1273,0.0,0.0,3.03571,4.058,3.77428,0.0,0.0,127.0,59.28286,8e-05,0.72,1.203,-1.0,0.0,90.98389796661259,3.5414368344090303,0.2765384914470543,0.017929526561891885,549.8141469479045,0.023456896473468943,0.10787051914734086,0.21811431141850357,89.97481318007996,33.61039828076775,69136.44805405063,61385.73685744285,0.22152112657686832,2.093125227906751,0.15040170286884816,0.5273059117639551,160.07178846562124,0.856047843137255,4.388695987654321,0.16868966289704698,0.11007186402244969,0.11883921095252156
60,460,66.4722,4.50666,37,4.98159,0,108,132,10,125,8,0.98865,62.08785,0.0,0.0,2.85714,4.061,3.78503,0.0,0.0,127.0,59.26258,8e-05,0.71,1.187,-1.0,0.0,91.81174347505326,3.526061047916171,0.27656553934429423,0.017928797252061097,549.7930413117932,0.023432025177794653,0.10760448515632699,0.21816398960045816,90.0009138689177,33.63341399769724,69096.93788778686,61260.512179781595,0.22151888793313004,1.7995143714843647,0.15035638300105333,0.5273059117639604,159.9781182179712,0.8563227450980393,4.697337962962963,0.16912470600112703,0.11005183573044718,0.11854972605288941
61,461,66.42,4.49817,37,5.04785,0,108,132,10,125,8,0.98984,62.05485,0.0,0.0,3.67857,4.055,3.82852,0.0,0.0,127.0,59.28653,0.0001,0.71,1.201,-1.0,0.0,93.80016170990153,3.539453352528074,0.2765650185321595,0.017947905601021726,549.757806174589,0.023427579011388273,0.10721883421375548,0.21819156052449415,89.9998367300567,33.64366941098814,69123.67404379875,61254.730527663254,0.2215319064377787,1.736335690802051,0.15032866653797888,0.5273059117639638,159.8706309416117,0.856047843137255,4.887249228395062,0.1695512092200191,0.11000259587571577,0.11832741881186064
62,462,66.3077,4.40906,37,5.15321,0,108,132,10,125,8,0.98655,61.93066,0.0,0.0,3.28571,4.072,3.82333,0.0,0.0,127.0,59.27704,0.00013,0.72,1.184,-1.0,0.0,93.57242056201557,3.550286917671312,0.27664877387186404,0.017919999080094492,549.7082244990751,0.023468491819668237,0.10708862096770719,0.2182675777975665,90.02580910680093,33.551940164448304,69095.9479457322,61118.99371547856,0.22150886014602905,1.5601661251681913,0.15025842577472606,0.5273059117639639,160.1428230200719,0.856047843137255,4.978780864197531,0.17004571725462408,0.1100176796586313,0.11802971184950505
63,463,66.3478,4.30142,37,4.97802,0,108,132,10,125,8,0.9854,61.94541,0.0,0.0,3.53571,4.064,3.74558,0.0,0.0,127.0,59.31409,7e-05,0.72,1.203,-1.0,2e-06,94.24555417456362,3.512154637181178,0.2766868570543187,0.017912458582873634,549.6525082574592,0.023414465856741673,0.10679988488642617,0.21834010109413018,90.01458449798139,33.63680257914979,69123.06804086006,61289.4812723579,0.22153907996093986,1.877995836420278,0.15019365592749132,0.5273059117639639,160.16271478951217,0.856047843137255,5.043161651234568,0.1706122200328565,0.10996854736127014,0.11779749665727465
64,464,66.3277,4.15332,37,4.90362,0,108,132,10,125,8,0.98242,61.91969,0.0,0.0,3.10714,4.068,3.6539,0.0,0.0,126.0,59.30333,9e-05,0.71,1.165,0.125,1e-06,93.89612155615995,3.480248639700302,0.2767688296014414,0.017924585588444068,549.578154034906,0.023401662040825985,0.10651446262635705,0.2183914650679603,89.99695816182637,33.69425399215133,69193.7500571217,61066.06774457566,0.2215497474097009,1.320657827474581,0.15011514066565612,0.5250882857207403,159.49312494353165,0.8563752941176471,5.060763888888889,0.17113246795669923,0.10996716993213938,0.11769061362915668
65,465,66.3549,4.11547,37,4.88056,0,108,132,10,125,8,0.98419,61.94979,0.0,0.0,3.25,4.072,3.52367,0.0,0.0,127.0,59.32169,6e-05,0.72,1.231,-1.0,0.0,93.86834513059621,3.4399327811136438,0.2768191728473626,0.017912748561128802,549.4929987420948,0.023431424841730778,0.10639302658646514,0.21844596355650994,90.01512899792715,33.59058935848283,69208.2915426358,61124.10086580597,0.22156647584080078,2.229854365468347,0.14999411707799012,0.5250882857207381,159.43643198436334,0.8558176470588237,5.273630401234568,0.17166700895518425,0.10995460014558678,0.11753758962964181
66,466,66.24,4.18185,37,5.00534,0,108,132,10,125,8,0.98326,61.82403,0.0,0.0,3.71429,4.082,3.49616,0.0,0.0,127.0,59.33491,6e-05,0.72,1.179,-1.0,0.0,93.33684146003485,3.4286267116484437,0.2768840496954851,0.017886438584870143,549.3967701052836,0.023408909181992555,0.10650354494254546,0.21853718609319828,90.01293195245051,33.53149074978299,69070.97013227474,60929.02640114666,0.22157344990179398,2.434698063907814,0.14990626609538232,0.5273059117639582,159.5462470593098,0.85604,5.356143904320987,0.1722400677445453,0.10995702571729372,0.11747331626605015
67,467,66.2203,4.24166,37,4.90444,0,108,132,10,125,8,0.98493,61.7964,0.0,0.0,3.92857,4.082,3.54895,0.0,0.0,127.0,59.34887,6e-05,0.71,1.206,-1.0,0.0,93.82438234036024,3.4185699776181893,0.27691541228099475,0.01793016377630326,549.2902400895421,0.02348633336974686,0.10666637890197014,0.2186474019102934,90.05336640690244,33.4857748526114,69120.34736217561,61010.61487060875,0.22161910002764737,2.2119297597257552,0.14979977479846698,0.5250882857207338,159.51701264102212,0.8558176470588237,5.339023919753086,0.1727486425481617,0.11003438588852657,0.11738238934155348
68,468,66.1942,4.20352,37,4.78295,0,107,132,10,125,8,0.98213,61.75532,0.0,0.0,3.28571,4.084,3.6035,0.0,0.0,127.0,59.35589,8e-05,0.72,1.184,-1.0,0.0,94.09472278183834,3.4368361218266115,0.27699925620932836,0.01792656768247364,549.1629832276104,0.023472855900283942,0.10665852665436427,0.21876373905772267,90.07492796185181,33.57170349874614,69161.81491094026,60906.61505509257,0.22159678287842186,2.176316757225933,0.14975601395384075,0.5250882857207376,159.52016747510444,0.85604,5.353780864197531,0.17322690531561044,0.1099929099496311,0.11729161568412677
69,469,66.257,4.24103,37,4.76193,0,107,132,10,125,8,0.98177,61.81133,0.0,0.0,3.46429,4.089,3.56442,0.0,0.0,127.0,59.38958,7e-05,0.71,1.215,-1.0,0.0,93.32897255850044,3.4339312984986528,0.27707345330475447,0.01791330880828798,549.0376186568196,0.023511309567879883,0.10664326406598423,0.21886750084104703,90.05415805011786,33.53966456283758,69074.96976460467,61019.5842437596,0.2216342646585522,2.090610427591782,0.1496717827554845,0.5250882857207335,159.8116557992545,0.8560101960784315,5.378086419753086,0.1736756108252814,0.11002169927233546,0.11715263092863702
70,470,66.1477,4.24517,37,4.7342,0,107,132,10,125,8,0.97793,61.69157,0.0,0.0,3.46429,4.087,3.60108,0.0,0.0,127.0,59.38542,7e-05,0.72,1.18,-1.0,0.0,93.6676122696057,3.449400812574871,0.2771472386630296,0.017884895547529804,548.8888032260612,0.02342270537423434,0.1068166786170056,0.21889725149562392,90.08891458618761,33.45127944004388,69125.55851032626,60835.20606757166,0.22162378488949894,2.238831337389234,0.1496337492998779,0.5250882857207406,159.74292986808013,0.8557423529411765,5.398244598765432,0.17411828701751497,0.1100271762400865,0.11708127460221598
71,471,66.1843,4.32428,37,4.7884,0,107,132,10,125,8,0.98495,61.715,0.0,0.0,3.67857,4.101,3.60119,0.0,0.0,127.0,59.41031,6e-05,0.71,1.232,-1.0,0.0,94.35204124750189,3.451338516846815,0.2772464454172738,0.0179192033637139,548.7434085436955,0.02339765789420697,0.1070722756580575,0.2189935292657547,90.08710841737616,33.45453069239487,69184.48939323916,61069.64127613086,0.22166910191270894,1.3637975948880088,0.149513244381528,0.5250882857207395,159.43009382890574,0.8558176470588237,5.593315972222222,0.17452896738243284,0.1100461158397467,0.11698409536612095
72,472,66.1108,4.38152,37,4.85839,0,107,132,10,125,8,0.98824,61.63077,0.0,0.0,3.67857,4.098,3.6709,0.0,0.0,127.0,59.40361,7e-05,0.72,1.2,0.125,0.0,93.84991122961864,3.4567285572738915,0.2773342678651135,0.017906099573307684,548.5786783302368,0.023382852263444286,0.10745799986681089,0.21908046866246378,90.12471078798526,33.481111502941744,69165.09224984575,60970.119433536835,0.2217017264142248,1.7728855540726303,0.14934741497435033,0.5273059117639628,159.54126641920118,0.8556749019607844,5.55811149691358,0.17486238435980672,0.11005210605166839,0.11683316784524125
73,473,66.1177,4.39891,37,4.68595,0,107,132,10,125,8,0.98819,61.63561,0.0,0.0,4.14286,4.075,3.72148,0.0,0.0,127.0,59.42115,7e-05,0.72,1.228,-1.0,0.0,89.6712148015446,3.464880339785621,0.27740361600845764,0.017872487398309853,548.4137171618651,0.023390786356802244,0.10785034077600548,0.21915086569280612,90.10692048444632,33.455935819649405,69109.31270176105,61053.49230708051,0.22167524598080202,1.6824448716417602,0.14903997846848077,0.5250882857207338,159.34574238266367,0.8558176470588237,5.520351080246914,0.17522711954463238,0.11005672297399037,0.11662551860027136
74,474,66.0751,4.41732,37,4.72323,0,107,132,10,125,8,0.98459,61.59277,0.0,0.0,3.14286,4.094,3.73648,0.0,0.0,127.0,59.41209,6e-05,0.71,1.208,-1.0,0.0,93.60760862443477,3.4679516561736574,0.27749905160689786,0.017854851491437333,548.2420995597216,0.023367572600971387,0.10835073833795808,0.2192057549621307,90.13402666308907,33.497900126892844,69067.49104025176,60966.30054509023,0.22167931989836423,1.8666893826134723,0.1487776329539797,0.5250882857207316,159.01826638562108,0.8552983529411764,5.486062885802469,0.17547362614384815,0.11003502907337247,0.11640327617486168
75,475,66.1191,4.45472,37,4.74856,0,107,132,10,125,8,0.97999,61.6298,0.0,0.0,3.57143,4.095,3.75143,0.0,0.0,127.0,59.42364,8e-05,0.71,1.205,-1.0,0.0,94.04937737839545,3.4917072953896002,0.2775437125027796,0.017814914994040483,548.057649539203,0.023352243214418745,0.10923877743672548,0.21929373170005226,90.11319474831109,33.3751806565273,69068.86726966081,61038.43397062527,0.22162923437190313,2.0236644428185366,0.14844977203995177,0.5228706596775088,159.12341826095243,0.8552145098039217,5.467592592592593,0.17574432815051835,0.11006727386901201,0.1161455864188764
76,476,66.1064,4.47452,37,4.7838,0,107,132,10,125,8,0.98647,61.60543,0.0,0.0,3.03571,4.072,3.78416,0.0,0.0,127.0,59.40269,7e-05,0.71,1.192,-1.0,0.0,94.22780365786659,3.4951150875627315,0.27759211008861545,0.01781109685830616,547.8714205556705,0.023352576916463946,0.11018580037637837,0.2193536518229611,90.12102279427583,33.44598332157842,69019.59456684292,60929.190748054614,0.22163243053747186,1.8556124891008088,0.14813680121143713,0.5250882857207327,159.0216947188741,0.8538078431372551,5.66430362654321,0.17604927095012524,0.11006474452592312,0.1158503444903047
77,477,66.1437,4.47893,37,4.91593,0,107,132,10,125,8,0.98094,61.6583,0.0,0.0,4.21429,4.084,3.79985,0.0,0.0,126.0,59.43163,6e-05,0.72,1.175,-1.0,0.0,94.21399228576563,3.497494832063179,0.27762214741035424,0.01781722744539293,547.6823603976729,0.023359278952175364,0.1102379862102542,0.2194522569069414,90.12080219507615,33.37802048671393,69105.69241775513,60969.93924819072,0.22164817995771552,1.763348421002697,0.1477743461022536,0.5267117006565648,159.2362249081433,0.8541054901960785,5.618875385802469,0.17632532952151322,0.11007136851620626,0.11555618262130853
78,478,66.1019,4.4613,37,4.93984,0,107,132,10,125,8,0.9768,61.60883,0.0,0.0,3.71429,4.089,3.80424,0.0,0.0,126.0,59.39612,7e-05,0.72,1.198,-1.0,0.0,93.70093070986576,3.492332687886516,0.277691751981513,0.01781592419315356,547.4833721207904,0.023367363734751366,0.11053382439065566,0.2194879646304651,90.12194921144769,33.44279479980469,69075.42758175654,60796.90517770216,0.22164265617036072,1.8023703626723973,0.1475648145398086,0.5250882857207364,159.27530968344868,0.8529525490196079,5.596981095679013,0.1765763816719104,0.11008597296625755,0.11528508188259978
79,479,66.1558,4.44776,37,4.7253,0,107,131,10,125,8,0.98378,61.67797,0.0,0.0,3.39286,4.109,3.79092,0.0,0.0,126.0,59.39615,5e-05,0.71,1.19,-1.0,0.0,93.19816160579606,3.4901175885481286,0.27772227543592165,0.017775690771876212,547.2836930583275,0.023424274228322495,0.11071023586449831,0.21950706252909952,90.08321542842657,33.230840612340856,69153.17113233486,60958.53214519124,0.22167600666650858,1.7111377908511585,0.14723815072866658,0.527305911763964,158.58604295869128,0.853472549019608,5.548611111111111,0.17682462432998783,0.11006312517264843,0.11500740154644865
80,480,66.1531,4.4793,37,4.73679,0,107,132,10,125,8,0.98333,61.66941,0.0,0.0,2.96429,4.109,3.77823,0.0,0.0,126.0,59.38532,8e-05,0.73,1.246,0.125,0.0,91.89706264910635,3.500908286208952,0.27773976194279765,0.017769564357408618,547.0674038017019,0.023358669172903607,0.1107320499970999,0.21955395556800902,90.11806527286805,33.40746881932388,69163.16844812164,60925.44062052856,0.22170038396709263,2.1400520243337464,0.14692141670702083,0.5273059117639606,159.35703406414677,0.8526015686274511,5.518759645061729,0.17700803570913567,0.11003286125525644,0.114704246529767
81,481,66.2019,4.45968,37,5.02772,0,107,131,10,125,8,0.98627,61.72775,0.0,0.0,3.96429,4.079,3.80596,0.0,0.0,126.0,59.40178,8e-05,0.71,1.235,-1.0,0.0,89.96414832410194,3.4937348163277915,0.2777507592233067,0.017795703821363244,546.8555365900357,0.023341775490662974,0.1108317562571457,0.2196028097015906,90.0348966299795,33.23240963029272,69097.89530398075,60846.8602338106,0.22171692947616753,1.6416332059828551,0.1466600715865786,0.5250882857207367,158.7795266463503,0.8529972549019609,5.708236882716049,0.17721195993512961,0.11004518763845032,0.11434404167895565
82,482,66.0169,4.43946,37,4.95447,0,107,131,10,125,8,0.98498,61.5648,0.0,0.0,3.5,4.096,3.78868,0.0,0.0,126.0,59.38159,5e-05,0.72,1.207,-1.0,0.0,91.2118161293046,3.4921918341615146,0.27775530433301926,0.01776946456563701,546.6373608881273,0.023353700059941772,0.1110274763524187,0.2196237948448319,90.08097744379414,33.255444561993635,69015.38121135868,60254.512222513105,0.22175891511717546,1.9965570499731942,0.14638590990294403,0.5250882857207367,159.1293638635365,0.8524011764705882,5.656587577160494,0.17733844719227826,0.11003128301570791,0.11395680967579577
83,483,65.9744,4.47227,37,4.76443,0,107,131,10,125,8,0.99022,61.5431,0.0,0.0,3.28571,4.114,3.77159,0.0,0.0,126.0,59.35546,7e-05,0.72,1.216,-1.0,0.0,93.61087394649091,3.492925845283313,0.2777841836508126,0.01779191299679482,546.421684387345,0.023380268104636996,0.111112523909527,0.21963317943138957,90.09244719302357,33.098498309100115,69077.5138698767,60187.62332234648,0.2218202099681294,2.0118476437806474,0.14603023113307698,0.5250882857207402,157.93418569280465,0.8526549019607844,5.631028163580247,0.17747304978929926,0.10998197779362605,0.11366381372957737
84,484,65.8919,4.40237,37,4.77568,0,107,131,10,125,8,0.98474,61.48654,0.0,0.0,3.85714,4.135,3.80009,0.0,0.0,126.0,59.30901,5e-05,0.72,1.206,-1.0,0.0,93.32697309986224,3.4945638632954195,0.27778990889143074,0.017819601890342436,546.1939057818831,0.023360067119763194,0.11129046794497886,0.2196630308166474,90.12112250964869,33.09840675636574,69093.06095505459,59963.31586568595,0.22180855684427625,1.6621974691412829,0.1457188984991159,0.5250882857207394,158.55780444824916,0.8509803921568628,5.600067515432099,0.1776143285726965,0.1099801346207537,0.11330657958971918
85,485,65.9776,4.28013,37,4.69728,0,107,131,10,125,8,0.99186,61.57666,0.0,0.0,3.5,4.127,3.73837,0.0,0.0,126.0,59.30045,7e-05,0.72,1.195,-1.0,0.0,91.77890754422319,3.4889230764720356,0.2778369348144698,0.01776024509144386,545.9652945719657,0.023361702483588292,0.11108076359595957,0.21967737654456676,90.09270651699913,33.04935822663484,69090.63916297382,60052.97231255092,0.22180750316849795,2.0788595085027795,0.1453558798477549,0.5273059117639547,158.70180735636666,0.8526549019607844,5.564814814814815,0.1777284076152497,0.1099715486270607,0.11296291556121152
86,486,65.9615,4.12965,37,4.79502,0,107,131,10,125,8,0.98624,61.57949,0.0,0.0,3.75,4.122,3.63317,0.0,0.0,126.0,59.24536,8e-05,0.72,1.202,-1.0,0.0,93.88351187685367,3.472245439737191,0.2779029027744348,0.01779973500028558,545.7361233315548,0.023325893249480627,0.11102231060444241,0.2197329669626464,90.07656721266109,33.155201476297265,69059.59930600808,59943.51286317818,0.22183211738792835,1.686538914004846,0.1449347787041965,0.5273059117639636,158.82013776405051,0.8507423529411765,5.629918981481482,0.1778124605056072,0.10996156862793603,0.11262846989133346
87,487,66.0181,3.93145,37,4.71198,0,107,132,10,125,8,0.98259,61.6345,0.0,0.0,3.28571,4.118,3.50306,0.0,0.0,126.0,59.23099,0.00011,0.72,1.165,-1.0,0.0,91.17517332053993,3.4533883888805113,0.2779978807794862,0.01779491566451704,545.5134281121668,0.02334431305518363,0.11090886335801806,0.21982348170818644,90.04918724502518,33.07486432864342,68986.40211328979,59985.55141177172,0.22187669349765882,1.928552519872735,0.14459979352037916,0.5273059117639648,158.6566725326007,0.8524098039215687,5.5247878086419755,0.1778856885502086,0.11001375424802276,0.1123526736558711
88,488,65.9486,3.76705,37,4.75831,0,107,131,10,125,8,0.98441,61.58052,0.0,0.0,3.46429,4.104,3.32949,0.0,0.0,126.0,59.1669,8e-05,0.71,1.185,0.125,0.0,92.81851191049425,3.4154106252309298,0.2780977833021915,0.01778824904720541,545.27995545115,0.0233757283540803,0.11077048818195818,0.21988680449294223,90.04858609788047,32.977455421730326,69056.709891299,59816.56770653076,0.22188241421073743,1.7851697903810335,0.14426185511962736,0.5250882857207393,158.11112096242522,0.8496113725490196,5.399402006172839,0.17792907640350822,0.11003736856842966,0.11207621101821462
89,489,66.0861,3.62906,37,4.56171,0,107,132,10,125,8,0.98396,61.7147,0.0,0.0,3.0,4.114,3.18509,0.0,0.0,126.0,59.18354,8e-05,0.72,1.187,-1.0,0.0,91.14602492948023,3.367374167424258,0.278240695189837,0.017778558931655985,545.0627690140017,0.023331407396528482,0.11063862732892361,0.21996479916318934,90.04598744994775,33.050211211781445,69090.76606392939,60105.70648681438,0.22192354132704564,1.8581785992570403,0.1440673634826913,0.5250882857207384,158.64999307971036,0.852006274509804,5.243248456790123,0.1779809652544898,0.11004972698639683,0.11183649241579936
90,490,66.0664,3.59365,37,4.53815,0,107,131,10,125,8,0.98839,61.71019,0.0,0.0,3.60714,4.109,3.06548,0.0,0.0,126.0,59.13088,4e-05,0.71,1.184,-1.0,0.0,94.17988287997352,3.330017810007799,0.27834905414350075,0.017786758211529707,544.8415628670977,0.023338842405710082,0.11049193831584897,0.22001303876317654,90.04131983331948,33.03149357548467,69115.87365242922,59963.110822609895,0.22194744955044632,2.3111149171524303,0.14378982912300445,0.5273059117639661,158.28211445707973,0.8492988235294118,5.035300925925926,0.17802310755690864,0.110078956395437,0.11151138955486606
