,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubrow.0.3,cubrow.0.5,contrast,cubcol.0.5,saturation,temporal,cubcol.0,fft,cubrow.0.6,cubrow.0,color_fulness,uhdhdsim,tone,staticness,cubcol.1.0,cubrow.1.0,noise,cubcol.0.3,blur,movement,cubcol.0.6
45,45,83.9558,13.1801,86,17.7365,0,104,125,21,127,13,0.98892,82.60805,0.0,0.0,5.0,3.744,11.64553,0.0,0.0,125.0,45.02241,0.00373,0.46,4.367,-1.0,0.06254,2.558630205784197,0.28368917229981316,0.2601360876681701,97.41191044304476,0.30874880013109973,30.21626470118393,4.081846049845574,0.33647721221373716,74875.7841783178,0.21311393110107316,0.26840297063511254,163.23250734894455,82.18066914474223,0.6077317647058823,278.9953562426746,0.18062364995786173,0.12794344796787863,0.6094746313118117,0.2505029023710349,61093.06925196183,7.831018518518518,0.320991050064804
46,46,83.9369,13.2113,86,16.564,0,104,125,21,127,13,0.98197,82.59031,0.0,0.0,5.07143,3.724,11.31468,0.0,0.0,125.0,45.01932,0.00376,0.46,4.304,-1.0,0.069498,2.2940712716496883,0.2833732663890143,0.26013646047764,97.4130339249227,0.3086622193225073,30.213765462239582,3.6522677787894384,0.3362360804418968,75070.66824272742,0.21281680811389744,0.26839669283106743,163.3000008410425,82.1740534833074,0.6077317647058824,278.35483252012614,0.1806369995304452,0.12762478966003615,0.6094746313118061,0.2502919173669621,61070.493774022165,7.8686342592592595,0.3211672220005928
47,47,83.8642,13.0639,86,16.3396,0,104,125,21,127,13,0.9866,82.52665,0.0,0.0,4.32143,3.726,11.33698,0.0,0.0,125.0,45.03686,0.00373,0.46,4.259,-1.0,0.062364,3.0156533652364246,0.28316079023939733,0.2596043647436889,97.42219278736863,0.30829268773375373,30.224467901535977,3.7304241706959753,0.336419364552746,74889.8585592445,0.21228955322873463,0.26840511333952594,163.2488176709921,82.17070972905401,0.6080058823529412,277.7316789983121,0.18066898528380762,0.12741555921843176,0.6094746313118132,0.25000179960428554,61017.32349881822,7.918402777777778,0.3212339635705887
48,48,83.8073,12.7773,86,15.6551,0,104,125,21,127,13,0.97421,82.46648,0.0,0.0,5.32143,3.745,11.20731,0.0,0.0,125.0,45.0243,0.0035,0.46,4.166,0.13014,0.059381,3.388146721213106,0.282978531126545,0.2592959581452009,97.5063558636788,0.30809058860143096,30.25507401831356,3.7866293827158906,0.3371094382286473,74873.92708028185,0.21171435288560894,0.2684040415419892,163.26475556280775,82.20735389830963,0.6077458823529412,277.1129835876732,0.18068536294953064,0.1271557260316196,0.6094746313118141,0.24966959605189087,60867.47263791342,7.941213348765432,0.3213155540793502
49,49,83.7045,12.8892,86,16.3045,0,104,125,21,127,13,0.97536,82.37671,0.0,0.0,5.42857,3.72,10.96165,0.0,0.0,125.0,44.99183,0.00346,0.46,4.175,-1.0,0.066564,3.1206884896175553,0.2827628205200538,0.2591077937884003,97.47223264578253,0.30791092707135864,30.256955935631268,3.768012680470328,0.33723726030722967,74925.04245763738,0.21129520029687954,0.26838975012812055,163.2625090836014,82.19611324434176,0.6071505882352942,276.5169279734763,0.1807115086986526,0.12697764184248894,0.6094746313118132,0.24938657900346076,60333.778674486086,7.976514274691358,0.3213474332629699
50,50,83.6292,12.633,86,16.9841,0,104,125,21,127,13,0.98385,82.3075,0.0,0.0,4.35714,3.752,11.05847,0.0,0.0,125.0,44.9894,0.00377,0.46,4.224,-1.0,0.056548,2.9328084027579275,0.28250573394558587,0.2589473162727924,94.00996104367219,0.30783066869531844,30.28852523992091,3.955930841734784,0.3373047004862739,74909.27109078047,0.21099335600450142,0.26839417925505243,163.2283497558357,82.21685701505841,0.6066603921568627,275.9345825291786,0.18068767640340655,0.12660059387049744,0.60947463131181,0.24916003115697183,60228.46446178407,7.874180169753086,0.3214475074880243
51,51,83.6689,12.7478,86,16.7522,0,104,125,21,127,13,0.98582,82.34828,0.0,0.0,5.32143,3.706,10.83955,0.0,0.0,125.0,44.99826,0.00382,0.46,4.229,-1.0,0.054211,3.205396998694299,0.28226827670579113,0.25861005832690914,97.2204981632909,0.3078292059053862,30.27999538845486,3.970493464462251,0.3373583069196074,74951.27196023405,0.21073809572110386,0.26841186161178693,163.2736901156295,82.18331648882013,0.6065650980392158,275.37066331333324,0.18069911361628982,0.12635104039220985,0.6094746313118109,0.2488728353390069,60153.081865106324,7.844087577160494,0.3215846046260369
52,52,83.6213,12.7755,86,16.7512,0,104,125,21,127,13,0.99654,82.28473,0.0,0.0,4.89286,3.716,10.93656,0.0,0.0,125.0,44.99916,0.00337,0.46,4.316,-1.0,0.058732,2.060413722900046,0.2822094292121337,0.2584986091675996,97.38365100349307,0.3079955840723464,30.26105414496528,4.173818726733551,0.3374778938814192,74924.27288086919,0.21054613334106959,0.26830750910088247,163.25600333321947,82.19289531774595,0.6067796078431372,274.8085049313319,0.18067819536287388,0.1260527499080593,0.6094746313118118,0.24853753800600606,60163.63831533295,7.914737654320987,0.3215849012974037
53,53,83.6477,12.76,86,18.6569,0,104,125,21,127,13,0.98132,82.31813,0.0,0.0,6.03571,3.761,10.96282,0.0,0.0,125.0,45.00988,0.00368,0.46,4.59,-1.0,0.059606,2.659261348259131,0.2822438212911166,0.25880087533278795,97.43716087890608,0.30770516030715256,30.258509883174188,4.166452888034362,0.3376641206545164,74906.46063701513,0.21021420214939232,0.268116104424186,163.2427796901531,82.19578153163319,0.60745831372549,274.2440415501166,0.18056159346384187,0.12577428881203648,0.6094746313118101,0.24811143189892287,60170.16992933848,8.182436342592593,0.32129018514071594
54,54,83.6551,12.6398,86,18.0615,0,104,125,21,127,13,0.9798,82.31541,0.0,0.0,5.82143,3.724,10.94566,0.0,0.0,125.0,45.01702,0.00332,0.46,4.178,-1.0,0.0632,3.0303385957919393,0.2822248525653106,0.2585232116285114,97.35554435045398,0.30735724738545067,30.209825115439333,4.051616118451537,0.33746867841156675,74879.94724762064,0.21002802946511606,0.26795377423037775,163.31415300871163,82.20192489958804,0.6076792156862745,273.70597481955696,0.18051241236316679,0.12566544353583514,0.6088804202044099,0.24785617808766844,60265.93146975861,7.94921875,0.3208157232982397
55,55,83.6869,12.7435,86,17.0123,0,104,125,21,127,13,0.97819,82.34047,0.0,0.0,5.82143,3.743,10.8431,0.0,0.0,125.0,45.02831,0.00343,0.46,4.375,-1.0,0.057107,1.8797917765274232,0.2823560598375691,0.25837226916660283,97.31820711233193,0.3072039688540229,30.159739364812406,3.913150797515303,0.3374600567391089,75009.47995184727,0.2101004078650922,0.26785058781582455,163.2631484086338,82.18203811994005,0.6078062745098038,273.1743212780072,0.18031275417387385,0.12544453419734633,0.6094746313118105,0.24765479353238992,60522.30707805871,8.240933641975309,0.3206650980897561
56,56,83.8396,13.4492,86,15.9986,0,104,125,21,127,13,0.97502,82.49382,0.0,0.0,5.96429,3.718,10.93562,0.0,0.0,125.0,45.03743,0.00363,0.46,4.254,0.12886,0.056279,3.2898429215512186,0.28251114036216196,0.2579794693564669,97.3035852141855,0.306924960639821,30.154539508584104,3.7708110164062343,0.3378816116018952,75074.48956235682,0.21008451167150102,0.26774215076912594,163.30863438320054,82.1558298015615,0.6080670588235294,272.6420133026328,0.17997926074624104,0.12517950431215635,0.6094746313118145,0.24745534435713978,60894.37733996148,8.152536651234568,0.3205837597102503
57,57,83.8791,12.7523,86,17.5052,0,104,125,21,127,13,0.97899,82.53143,0.0,0.0,6.0,3.72,11.54525,0.0,0.0,125.0,45.04011,0.0037,0.46,4.247,-1.0,0.051418,2.8899836768534612,0.28255517553760867,0.2574728858806854,97.46260326091253,0.306333355590245,30.150597277982737,4.224748345806049,0.33824781072098764,75089.32520760674,0.20971830396870106,0.26766679993213094,163.3065951175009,82.19606251686615,0.6080968627450981,272.14038327845714,0.17974240332470223,0.12503493002898344,0.6116922573550405,0.24729345821661242,61102.47844948269,7.721788194444445,0.3201853946092882
58,58,83.9605,12.8411,86,15.9422,0,104,125,21,127,13,0.9809,82.59993,0.0,0.0,5.35714,3.711,10.94644,0.0,0.0,125.0,45.06366,0.00396,0.46,4.253,-1.0,0.058748,2.5951506979082306,0.28270620400339513,0.25713325491818645,97.42961041908222,0.30596702211667165,30.156857149100595,3.6636459700660873,0.33854860507426154,75205.69749780293,0.20969641437060313,0.2676194289056099,163.2598552437488,82.19066071429165,0.608318431372549,271.64388674882315,0.17958254289040498,0.12486478484006001,0.6106630535266077,0.24717904691789983,61563.78657150899,7.633101851851852,0.3202234926750322
59,59,84.0301,13.03,86,15.8099,0,104,125,21,127,13,0.98278,82.64389,0.0,0.0,5.03571,3.707,11.02101,0.0,0.0,125.0,45.07449,0.00378,0.46,4.602,-1.0,0.059429,1.805662674767792,0.2828620522032306,0.25665026150209463,97.25768478520806,0.30568866304880643,30.135424390251252,3.681788031765804,0.33924153722716216,75435.74600313867,0.2097934062547192,0.26758409806868144,163.25433284950302,82.17437909800651,0.608318431372549,271.1643807139329,0.1794619803308587,0.12473966564865877,0.6116922573550453,0.24703013349287556,61736.24045442138,7.617091049382716,0.3201898958669936
60,60,84.0145,13.0274,86,17.7373,0,104,125,21,127,13,0.97705,82.61159,0.0,0.0,5.28571,3.746,11.17876,0.0,0.0,125.0,45.08018,0.00346,0.46,4.092,-1.0,0.064928,2.636583975136212,0.28281617153434396,0.2566516501830195,97.12743408239774,0.30563857827336144,30.152815642180265,3.8778816404362457,0.33972449211782535,75175.96535529246,0.20957750323196286,0.2674819976545691,163.16243933634377,82.21432073652284,0.608565764705877,270.6847779806096,0.17918603636482464,0.12415940598447106,0.6094746313118113,0.24704903666308137,61790.97056258242,7.570842978395062,0.3206428418904035
61,61,84.0506,12.8921,86,16.9972,0,104,125,21,127,13,0.97541,82.64727,0.0,0.0,6.0,3.758,11.18069,0.0,0.0,125.0,45.08774,0.0035,0.46,4.658,-1.0,0.06398,2.4395505436423086,0.2826995417947158,0.25617626324980686,97.09761912476094,0.30574267226104146,30.11618607132523,3.948746940284392,0.33905753075793077,75117.90786516857,0.2092637103135259,0.2673219106181894,163.18410158477673,82.21421425065039,0.608572156862745,270.225910359263,0.17904429324087537,0.12366590243866725,0.6094746313118096,0.24706678480025418,61815.756990740774,7.495225694444445,0.3210900288750058
62,62,84.1394,13.0234,86,15.6858,0,104,125,21,127,13,0.97904,82.71303,0.0,0.0,5.07143,3.755,11.06676,0.0,0.0,125.0,45.09449,0.0036,0.47,4.444,-1.0,0.073521,2.4827779813137654,0.28291041443385334,0.2557187690800382,97.45769644357397,0.3058019290165257,30.12982611008632,3.869719807044286,0.33755071851832946,75187.3478671042,0.20908822787970258,0.2671647856933311,163.1453742284266,82.19764661120135,0.608543137254902,269.77105397063906,0.17888749611290458,0.12293255853619753,0.6094746313118101,0.24660788959288724,62265.52304816962,7.465856481481482,0.32169898089742205
63,63,84.2996,13.0188,86,16.8573,0,104,125,21,127,13,0.9804,82.8586,0.0,0.0,5.35714,3.743,11.17774,0.0,0.0,125.0,45.10854,0.00341,0.46,4.653,-1.0,0.063685,2.7765502340501182,0.2830212345997,0.2553246555840006,97.31018842636597,0.3060714494521344,30.0947836416739,3.833929519526877,0.3359058957555198,75177.23897286488,0.2088622907114558,0.2670801718705519,163.0684044906732,82.19124224794164,0.6090874117647058,269.31619627470707,0.17876815425286358,0.12215915285482755,0.6094746313118095,0.24610809555624955,62443.188683606204,7.381413966049383,0.3224347019931929
64,64,84.3938,12.8892,86,16.3193,0,104,125,21,127,13,0.9879,82.94006,0.0,0.0,4.46429,3.728,11.16911,0.0,0.0,125.0,45.10805,0.00372,0.46,4.644,0.13027,0.063715,2.525553588451926,0.2830664987844551,0.25461606552067306,97.26691057644258,0.30560545127548744,30.089114153826678,3.9274914849954716,0.3342494875728095,75268.97515950473,0.2087120024684152,0.2670403035994574,163.0670396389986,82.15672323119813,0.6087901960784314,268.8761234547137,0.17877049462945332,0.12166637236330781,0.6088804202044137,0.2457634288583098,62601.372452515876,7.254581404320987,0.322546936616622
65,65,84.395,12.8503,86,17.2176,0,104,125,21,127,13,0.9675,82.93788,0.0,0.0,6.5,3.724,11.05702,0.0,0.0,125.0,45.10552,0.00364,0.46,4.58,-1.0,0.068725,2.015922982392767,0.28329851988784277,0.2537080538420792,93.98343251915287,0.30517933531277985,30.094338687849632,3.854705292693401,0.33249805972401164,75258.79647872118,0.20874438197198397,0.2670381106876477,163.0835823734865,82.13579458141368,0.6092129411764706,268.43889502381387,0.17891796938704876,0.1211459218831566,0.6088804202044144,0.24562335909697056,62550.21972639369,7.205102237654321,0.3228260606733575
66,66,84.42,12.7501,86,16.9108,0,104,125,21,127,13,0.98358,82.9447,0.0,0.0,6.25,3.737,11.02261,0.0,0.0,125.0,45.10543,0.0035,0.46,4.168,-1.0,0.071678,2.6063568761089133,0.28348433385691374,0.2528523351213798,93.88124489097886,0.30503616830610913,30.06815912694107,3.718761152592468,0.3305967175138143,75145.01415873988,0.2088145414540613,0.26707643810299164,163.05685778125493,82.16736710329762,0.609237882352933,268.0079636804192,0.17903615844927823,0.1206557912292262,0.607257005268584,0.24578021065388617,62485.90216916522,7.171585648148148,0.32345196318460767
67,67,84.4327,12.7629,86,15.8974,0,104,125,21,127,13,0.98281,82.95843,0.0,0.0,5.78571,3.748,10.93749,0.0,0.0,125.0,45.10843,0.00387,0.46,4.445,-1.0,0.075436,2.604093852191701,0.2837987179200613,0.2518517386623245,93.98818014226065,0.30460859922833744,30.061686386296778,3.734380752057488,0.32928124324333946,75288.80468639145,0.2091188455314467,0.2670143402013039,163.022295661851,82.16294729080688,0.6089364705882354,267.5865763445923,0.1791061143842003,0.11995035422992952,0.6094746313118057,0.24571904045608586,62594.19201271727,7.075954861111111,0.32394209223502846
68,68,84.4678,12.6756,86,16.583,0,104,125,21,127,13,0.98314,82.98237,0.0,0.0,7.42857,3.753,10.94689,0.0,0.0,125.0,45.11432,0.00341,0.46,4.388,-1.0,0.0737,1.9263406269323897,0.2840912212265921,0.25092093116769987,97.43541344687685,0.30436571102175514,30.043390533070507,3.9537200415461724,0.3280871483472135,75157.48151806422,0.20937620264771453,0.2668284476897492,163.00332467079545,82.16073694704492,0.6091823529411765,267.158799134137,0.17920709377600583,0.11914936412500483,0.6072570052685803,0.245530802665838,62615.98299791752,7.063078703703703,0.32358277355081344
69,69,84.4498,12.6449,86,16.3292,0,104,125,21,127,13,0.9664,82.95845,0.0,0.0,6.21429,3.749,10.87186,0.0,0.0,125.0,45.12661,0.00374,0.46,4.431,-1.0,0.069251,2.3146075880674446,0.2841718161143335,0.2498510486887098,93.56863991902841,0.30374023661438637,30.05309531129437,3.7779063031309583,0.32718876194303825,75218.79722625756,0.20938399460514948,0.26674309764674015,162.9218578556295,82.18350106332964,0.609420450980392,266.73887485233314,0.17916392451346308,0.11844566685226501,0.6091775257581116,0.24576988614670667,62691.87679740282,7.052372685185185,0.32315268740764713
70,70,84.4927,12.4894,86,16.6327,0,104,125,21,127,13,0.96939,82.99674,0.0,0.0,5.92857,3.738,10.84767,0.0,0.0,125.0,45.15234,0.0036,0.47,4.386,-1.0,0.072908,2.3444391677823857,0.2843830929141381,0.2489782495544423,93.61342992892243,0.30340491458528435,30.076593658070504,3.805749247402532,0.32732535906714216,75172.77793565425,0.20958496613059227,0.2667573883511036,162.9103339819031,82.15849946773108,0.6091760784313726,266.32872909761977,0.17925509926265068,0.11785148159787646,0.6094746313118095,0.24566564829479454,62601.88659714383,6.9438657407407405,0.32313122715286813
71,71,84.4871,12.4877,86,15.7559,0,104,125,21,127,13,0.98021,82.97664,0.0,0.0,5.39286,3.739,10.71271,0.0,0.0,124.0,45.16628,0.0039,0.46,4.577,-1.0,0.073726,2.7577845407816213,0.2847345959614929,0.24837321489165357,94.90561566049921,0.3031076796179305,30.07019702299142,3.677765736000483,0.32696935649668074,75205.28399397986,0.20974602668636705,0.26679892384155596,162.91381018038393,82.1498579619707,0.6091149019607842,265.92989516658946,0.17931362227582415,0.11727887403593111,0.6088804202044115,0.24586929717835307,62677.68358946914,6.930266203703703,0.32345982481744
72,72,84.3966,12.1755,86,16.0485,0,104,125,21,127,13,0.97562,82.87388,0.0,0.0,6.14286,3.737,10.71099,0.0,0.0,124.0,45.16004,0.00375,0.46,4.565,0.1313,0.074329,2.0403383238226676,0.28524892175760824,0.2476654197165905,95.93306170980618,0.3034650856488624,30.08809238009983,3.7814277625460346,0.32679529372793975,75199.63442123772,0.20972335266538353,0.26688412857517224,162.8050392249557,82.155274200896,0.6088698039215686,265.5324731502844,0.17930953984662867,0.11670820788735545,0.6072570052685825,0.2462470963691003,62321.25212017493,6.920910493827161,0.32379578450950547
73,73,84.3778,12.1573,86,14.8901,0,104,125,21,127,13,0.97048,82.84634,0.0,0.0,5.75,3.728,10.44393,0.0,0.0,124.0,45.15247,0.00388,0.46,4.604,-1.0,0.082009,2.3996000997267393,0.2855252188783228,0.2474047230325358,95.04048406030059,0.3038446675481248,30.133495566285685,3.6508347529029734,0.3261127896655957,75195.57877416057,0.20955836769455466,0.2669656825879676,162.83423976926483,82.14938129098101,0.6086098039215687,265.1401587506929,0.1793668471305413,0.11631463498822023,0.6072570052685841,0.2464145700068304,62137.132488491385,6.834297839506172,0.32431553018497994
74,74,84.281,12.111,85,15.8888,0,104,125,21,127,13,0.96351,82.74936,0.0,0.0,4.64286,3.716,10.42763,0.0,0.0,124.0,45.15064,0.00343,0.46,4.627,-1.0,0.072718,2.3020490121943147,0.2855824345908051,0.24642121761190544,96.7470409362236,0.30314747184114654,30.163082923418212,3.8233707723028902,0.3262032132496695,75262.27498870066,0.20971528914281504,0.2667342709557727,162.89938855323788,82.15102819559402,0.6088101960784315,264.7570813436263,0.17940294443972699,0.11587080537325106,0.607257005268579,0.24649733998428916,62014.60717875502,6.818672839506172,0.32465169133085314
75,75,84.2796,12.1719,86,15.4167,0,104,125,21,127,13,0.97616,82.72979,0.0,0.0,4.67857,3.73,10.38722,0.0,0.0,124.0,45.15893,0.00373,0.46,4.234,-1.0,0.075851,3.3724838855815724,0.2856696188074988,0.24574961773858792,97.16985399535491,0.3027314356650289,30.175198967074166,3.9145351641922352,0.325969460427451,75078.39057646667,0.20973450256543671,0.26648593860739955,162.9084565334621,82.14753081878358,0.6088470588235294,264.38078288952886,0.17938032145877292,0.11550143196450004,0.6072570052685783,0.246911942438827,62042.799152523,6.947579089506172,0.3246896006865862
76,76,84.2722,12.2928,86,16.5116,0,103,125,21,127,13,0.97377,82.70922,0.0,0.0,5.85714,3.731,10.44022,0.0,0.0,125.0,45.15973,0.00369,0.46,4.206,-1.0,0.078193,2.987657305099592,0.28585616876968617,0.24500414320280725,94.8733404904923,0.3025667234400015,30.21190106427228,3.725319611119254,0.32581063143198347,75247.84629924818,0.209905173413737,0.2663593885593365,162.87171943066582,82.1521308471942,0.6085878431372548,264.0189507313801,0.17932911032092275,0.11515836071483225,0.6072570052685787,0.24747715755634295,62166.16208232717,6.795138888888889,0.3245462893147
77,77,84.232,12.0221,85,15.6723,0,103,125,21,127,13,0.98626,82.67947,0.0,0.0,3.89286,3.709,10.54578,0.0,0.0,125.0,45.16239,0.00387,0.47,4.682,-1.0,0.075308,2.8375064203989346,0.28604531045859516,0.24385165998582395,97.26059259311792,0.3025744281239826,30.231567947952836,3.921804299651294,0.3263923318775332,75201.12935982116,0.21067600547001447,0.26629995789683253,162.92378412575715,82.15997717849436,0.6088337058823515,263.6596732831182,0.1792513283290663,0.11479250675151563,0.6072570052685786,0.24782576691714356,62099.17670121373,6.62572337962963,0.3244370651944248
78,78,84.188,12.0491,85,15.2812,0,103,125,21,127,13,0.97632,82.62957,0.0,0.0,5.67857,3.721,10.31526,0.0,0.0,125.0,45.15764,0.00379,0.46,4.471,-1.0,0.079123,2.5265341839993423,0.2861320093254406,0.24250841376384816,94.70317060736818,0.3024845502996101,30.202794204523535,3.6505618806908458,0.32713731580010885,75316.74738961109,0.21131281382823344,0.26637768567987197,162.88039993771872,82.17626789957463,0.6088407843137255,263.30661624674116,0.17906619187999773,0.11452828981510194,0.6072570052685772,0.24849865929803422,61960.59252142751,6.548273533950617,0.3240444771750148
79,79,84.195,12.1047,85,15.5192,0,103,125,21,127,13,0.96781,82.63509,0.0,0.0,5.53571,3.722,10.33633,0.0,0.0,125.0,45.14972,0.00392,0.46,4.28,-1.0,0.077345,2.6446662352378656,0.2861194210488429,0.2413832369521852,92.36948972635527,0.30258892041753577,30.22646473072193,3.661541403400605,0.32745409953188376,75425.00632820526,0.21156149648857175,0.26638739434366565,162.89316671254699,82.20152775596705,0.6084023529411766,262.9654157311837,0.17887667614294667,0.11426763857609074,0.6072570052685787,0.24858786682944206,61825.84489565004,6.525511188271605,0.32373627441069613
80,80,84.0829,12.0117,85,16.0734,0,103,125,21,127,13,0.99346,82.52951,0.0,0.0,5.42857,3.724,10.39183,0.0,0.0,125.0,45.12682,0.00356,0.46,4.251,0.12976,0.078889,3.328800462641345,0.28602298741292886,0.24059225066936782,94.87493096679609,0.3029097656495296,30.230996591073495,3.9426091191832175,0.32674237888793073,75242.28024081294,0.21192158876574452,0.26633833432756915,162.92629062177997,82.15465446399664,0.6083070588235294,262.62907767537183,0.1786999565913481,0.11404956250724943,0.6072570052685774,0.2483792670814867,61558.02318843813,6.459201388888889,0.32327679122601194
81,81,84.1148,12.1868,85,15.7582,0,103,125,21,127,13,0.98363,82.54577,0.0,0.0,5.42857,3.706,10.31441,0.0,0.0,125.0,45.10471,0.00343,0.47,4.511,-1.0,0.08538,3.669839187139269,0.2857570910277072,0.23976930443803626,97.08843619162425,0.3031573971169722,30.198560926649304,3.901764688267755,0.3265592063195537,75196.61693608665,0.2120856892326061,0.26626025048239926,162.89182809187363,82.1540357254598,0.6079996078431372,262.29074721233474,0.17819784638022004,0.11377989509939043,0.6072570052685774,0.2487362401968512,61658.83621893476,6.530574845679013,0.32256293625247384
82,82,84.0135,11.7793,85,16.7389,0,103,125,21,127,13,0.98473,82.44904,0.0,0.0,5.64286,3.702,10.46362,0.0,0.0,124.0,45.08405,0.00324,0.46,4.37,-1.0,0.076946,2.366919290533927,0.2855183267376919,0.2387177596320539,96.98407850241837,0.30395374640464173,30.222787362557867,4.002473213828882,0.32684282990416896,75216.33635248613,0.21212591643189949,0.26626832372388015,162.89910201258442,82.17441625111319,0.6080996078431372,261.9607756519006,0.1777960711524609,0.11351070842724505,0.6072570052685794,0.24953685355747005,61414.41533897167,6.396170910493828,0.32151753947303563
83,83,84.0861,12.1851,85,14.5191,0,103,125,21,127,13,0.98342,82.50728,0.0,0.0,4.78571,3.722,10.1035,0.0,0.0,124.0,45.06216,0.00357,0.46,4.644,-1.0,0.086997,3.4911458406341214,0.2852174108261665,0.2373662539733634,96.97194398603727,0.3049980438343241,30.18894675925926,3.548163136723638,0.3276424601317465,75135.70948329999,0.21222327580230127,0.26626176179032757,162.93843951487634,82.16915469309225,0.6078242156862735,261.6324950286874,0.17733453624514464,0.11333271414595739,0.6072570052685767,0.24995135573690677,61697.562891551206,6.40234375,0.32063493214607447
84,84,83.9911,12.362,85,15.7275,0,103,125,21,127,13,0.98948,82.4232,0.0,0.0,4.71429,3.711,10.45013,0.0,0.0,124.0,45.03584,0.00377,0.46,4.738,-1.0,0.084632,2.2016194472094575,0.28507924827413256,0.23638199474783414,96.96910953435017,0.30622381712255237,30.16491303620515,3.9000372198682958,0.3288430643063555,75125.67803258053,0.21222349643958377,0.26623662430827716,162.92571156932027,82.19641196592677,0.60724,261.3119069934602,0.17692706497699043,0.11294771794331744,0.6050393792253503,0.24977190649074998,61477.13762452416,6.368971836419753,0.31973253528598206
85,85,84.1313,12.2363,85,17.1125,0,103,125,21,127,13,0.99349,82.53929,0.0,0.0,5.14286,3.72,10.60209,0.0,0.0,125.0,45.02858,0.00381,0.46,4.214,-1.0,0.082615,3.77185033773125,0.2848193836045238,0.23530473656028036,95.99337391140863,0.30730382282706925,30.205253695264272,4.037406833003727,0.3296733645639073,75192.5224314482,0.21270956414008055,0.266264842665539,162.8738815845243,82.14740481444217,0.6074233137254901,260.9988759279333,0.17685729532954908,0.11270044580259654,0.6056335903327458,0.2497832366498095,61745.45416048038,6.361689814814815,0.31884471689489186
86,86,84.0967,12.091,85,15.7611,0,103,125,21,127,13,0.99069,82.51944,0.0,0.0,5.21429,3.694,10.49514,0.0,0.0,124.0,45.01467,0.00353,0.46,4.604,-1.0,0.081122,2.514805494046051,0.28460142356937507,0.2340966850432574,97.26661957895774,0.3073593911724523,30.187653529791188,4.045841935408078,0.3305017738650982,75079.62036711072,0.21266934083270386,0.26625418343439583,162.9259141252761,82.15542138333744,0.6077160784313725,260.6878657133971,0.17675859565045074,0.11253337684868703,0.6072570052685764,0.25021302013662344,61552.11595652152,6.379677854938271,0.31781315680086436
87,87,84.2376,12.1979,85,16.1688,0,103,125,21,127,13,0.97844,82.64911,0.0,0.0,4.82143,3.713,10.37035,0.0,0.0,125.0,45.02255,0.00349,0.46,4.629,-1.0,0.077443,2.495258404755854,0.2844994659556216,0.23310284121483457,96.82846280507152,0.3076892356584393,30.137843944408278,3.75202615872836,0.331508489809836,75176.84873485488,0.2125108729286414,0.2663140734073565,162.8708868483793,82.16192360055119,0.6082894117647059,260.3786842702313,0.17690305855928065,0.11248088859745221,0.6072570052685785,0.25053789492744966,62189.892560741435,6.430893132716049,0.3164366377208534
88,88,84.279,12.1056,85,15.4591,0,104,125,21,127,13,0.97834,82.68391,0.0,0.0,4.35714,3.697,10.46244,0.0,0.0,125.0,45.01082,0.00384,0.47,5.06,0.13169,0.071765,2.349875616382762,0.2841894671243796,0.23227806789101846,93.25155511482167,0.30816609372842235,30.1436688458478,3.770297775896493,0.33274291187627403,75080.16327106305,0.21267105260135397,0.26637184403939806,162.91705391852003,82.16861880228552,0.6079937254901961,260.07871004998316,0.17695819480695674,0.1124792466567498,0.6072570052685767,0.2507803962028767,62050.27182918133,6.441936728395062,0.3148011904613592
89,89,84.2093,12.1619,85,14.8529,0,104,125,21,127,13,0.98824,82.60936,0.0,0.0,3.67857,3.703,10.38452,0.0,0.0,125.0,44.98818,0.00401,0.47,4.894,-1.0,0.082439,2.007614674215635,0.2838991381258195,0.23138381418276277,93.18011435479904,0.3086662910525988,30.106835070951487,3.5790058745986326,0.3337091744984459,75215.87818596984,0.2126303236948285,0.26633721424892437,162.98013802420434,82.16173497815598,0.6077686274509805,259.78240807856133,0.17711641604677594,0.1124002979160785,0.6072570052685765,0.25098112095232916,61981.228609159734,6.450617283950617,0.3133399304231486
90,90,84.171,12.1035,85,15.0393,0,104,125,21,127,13,0.99319,82.56011,0.0,0.0,4.75,3.707,10.43468,0.0,0.0,125.0,44.97106,0.00384,0.46,4.937,-1.0,0.081444,2.0344099260489714,0.28385074808883765,0.2304732062199693,94.63780812336212,0.30949324031046244,30.086458371009357,3.629223938613452,0.3348674625330857,75302.7015387175,0.21264129385725009,0.2664054805006476,162.99800589073027,82.18348682527149,0.607769411764706,259.49241248245386,0.1773767216260055,0.11170394045642859,0.6066627941611827,0.25115488244369194,62078.59629205589,6.455005787037037,0.3123564813945225
