,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blur,saturation,color_fulness,cubrow.1.0,cubrow.0,cubcol.0.3,cubcol.0.5,staticness,cubrow.0.5,cubrow.0.3,uhdhdsim,temporal,cubcol.0,fft,cubrow.0.6,cubcol.1.0,contrast,noise,blockiness,tone,cubcol.0.6,movement
45,245,44.6259,18.8107,25,18.4356,0,118,113,11,137,12,0.99765,40.97079,0.0,0.0,5.46429,5.309,16.50403,0.0,0.0,127.0,26.42534,8e-05,0.31,1.568,-1.0,1.583229,15318.538206989924,62.09314887906299,78.61117336612733,0.061631451034813184,0.22933496505285644,0.09587199213381874,0.0628299220900881,451.26507770243313,0.07692432435782194,0.17559757672216386,96.96982520154756,4.4108314987121044,0.0752291603958189,65852.80733985634,0.0811223898039087,0.08072712911829298,87.7436154182112,0.29010525001439275,1.0317013371765118,0.38399450980392164,0.0625494466373652,7.501784336419753
46,246,44.3434,18.2472,25,18.2649,0,118,113,11,137,12,1.00407,40.67129,0.0,0.0,5.0,5.322,16.1489,0.0,0.0,127.0,25.937,4e-05,0.31,1.396,-1.0,1.628458,15066.249065723327,61.99699043933256,77.01836749938047,0.061707803928919495,0.22936466879964867,0.09606652428951572,0.06274044445459828,451.171585106028,0.07677033452313317,0.17566532228548304,97.05136539840177,4.453752586453074,0.0751689843867172,65771.76131887705,0.08104917701207089,0.08101136898136475,88.80146198638865,0.27798791596980293,1.0485797342036967,0.3665671764705879,0.062356324512645535,7.393373842592593
47,247,44.8019,18.6184,25,16.1917,0,119,113,11,137,11,0.99803,41.08245,0.0,0.0,5.21429,5.252,15.65543,0.0,0.0,127.0,25.60567,4e-05,0.31,1.581,-1.0,1.673693,15680.939555027762,62.03179724422502,75.5649089287177,0.06223967274343427,0.22948760820352168,0.09703101515157121,0.06265048558675769,450.99305906890396,0.07661969905071835,0.1754587052214141,97.00669592823829,4.188261573919909,0.07520670769935868,65914.2511406962,0.0810291906189073,0.08182134494763724,88.76003722188574,0.2779879159698053,1.2840455850394235,0.3598258823529412,0.06236271684610498,7.3775559413580245
48,248,45.8429,17.5342,26,19.0143,0,119,113,11,137,11,0.99303,42.06342,0.0,0.0,7.35714,5.171,15.97503,0.0,0.0,127.0,25.61266,8e-05,0.31,1.463,0.36458,1.623421,16524.18089693024,62.113949811017065,75.2497690744574,0.06184828407707135,0.22935458211939247,0.09803093650374983,0.06249301202316824,450.7653546579417,0.07634046672960496,0.17520478754137417,96.75445026221041,4.599748050808396,0.07507851214381207,66127.7437160851,0.08080324430370327,0.08329478338749352,88.74163644139513,0.29010525001438886,1.246342635897283,0.3630901960784313,0.06195110439426133,7.567033179012346
49,249,45.6154,17.493,26,17.109,0,118,113,11,138,11,1.00116,41.86411,0.0,0.0,5.39286,5.188,15.04379,0.0,0.0,127.0,25.64059,4e-05,0.31,1.423,-1.0,1.629554,16366.96262331961,62.10526115511671,75.34406853255948,0.06182968378607624,0.22942342217669787,0.09769341374142736,0.0623941030007146,450.57563715832106,0.07627460127812126,0.17510605109688843,96.8458763252269,4.491580844481182,0.07506198640464062,65975.65847165749,0.08069840773038102,0.08392018821884735,89.30915337614381,0.2840465829920959,1.0354659315988548,0.37193411764705886,0.06172560738193704,7.434895833333333
50,250,45.4795,17.167,26,15.9211,0,118,113,11,138,11,1.00287,41.7647,0.0,0.0,4.78571,5.229,15.01479,0.0,0.0,128.0,25.9801,5e-05,0.31,1.449,-1.0,1.614808,16219.611506072362,62.08988142602237,75.53409619145486,0.06141333128146181,0.22946329235000582,0.09858710834836239,0.06235980023067851,450.4400771178859,0.07630810071577651,0.17472721351078632,96.81850807764835,4.28670033199993,0.07508117142457299,66005.92783673231,0.08070978532586627,0.08430840981801128,91.56492169364397,0.29232287605761514,1.0816587318485145,0.37999725490196073,0.061469667245142696,7.673080632716049
51,251,45.5384,15.9987,26,17.7356,0,118,113,11,138,11,1.0025,41.81883,0.0,0.0,5.28571,5.282,14.73331,0.0,0.0,127.0,26.38308,7e-05,0.31,1.507,-1.0,1.60058,16242.318568472567,62.12625178584346,75.85112912026122,0.06115666108327332,0.22946023366060367,0.0985086355457437,0.06229121334187213,450.36156909218255,0.07611147089864018,0.17455850195708258,96.75256998466212,4.404499404164565,0.07508511408538693,65913.69045625572,0.08077451100354414,0.08480721686301745,89.58365106204349,0.2862642090353271,1.0888895485245933,0.3891796078431372,0.06138761925954382,7.967544367283951
52,252,45.7046,16.5742,26,15.5889,0,118,113,12,138,12,1.00201,41.98827,0.0,0.0,3.64286,5.316,13.72487,0.0,0.0,126.0,26.52603,9e-05,0.31,1.648,-1.0,1.566115,16357.242306668604,61.96863169728973,76.5524534544162,0.060808965081678275,0.22951309787221277,0.09877895336628603,0.06223720628679407,450.33265348642504,0.07604813609806874,0.1744849347062041,96.74906618487225,4.262441978383326,0.07510703822542743,65944.620830302,0.0807148198914016,0.08566580111076585,90.87777156414934,0.2884818350785564,1.0860101740701529,0.38821029411764524,0.06114323438160675,8.224199459876543
53,253,45.9942,16.6664,26,16.1957,0,118,113,12,138,12,0.99835,42.25429,0.0,0.0,4.64286,5.415,14.21718,0.0,0.0,125.0,26.57158,2e-05,0.31,1.671,-1.0,1.574966,16589.869632353824,61.8411944354022,76.83830317151788,0.060590803337361575,0.22955625300256396,0.09858214351980418,0.06222777347452722,450.32863338385886,0.07607595238510252,0.17438824760716398,96.70679746113476,4.293947501612582,0.07512229240547053,65969.9098338506,0.08077979493466433,0.0857827836979905,91.33777528427156,0.29232287605761753,0.813312371771031,0.3861101568627439,0.06111513603091756,8.518711419753087
54,254,46.3178,17.0321,26,17.0347,0,118,113,12,138,12,0.99788,42.56721,0.0,0.0,4.46429,5.489,14.29395,0.0,0.0,124.0,26.44121,5e-05,0.31,1.662,-1.0,1.574162,16774.565204449063,62.000116042148925,77.10609693399766,0.060354286825000235,0.22954137732064617,0.09838528495132677,0.06252794612643715,450.32286590350594,0.07621889969431356,0.1743611991812698,96.6628962811626,4.4204435138403815,0.07515228621110409,65987.028251439,0.08073677142416257,0.08550878828101745,88.12268627650792,0.29616391703667594,0.8738598762829813,0.3820368627450982,0.06127273457230107,8.813416280864198
55,255,46.7309,17.2563,27,16.8511,0,118,113,12,138,12,1.00268,42.93486,0.0,0.0,4.5,5.389,14.61048,0.0,0.0,123.0,26.31789,5e-05,0.31,1.675,-1.0,1.580783,17240.406964127502,62.15103017547984,77.93179404646747,0.0602033193490363,0.22956257144844347,0.09833473988354556,0.06291405062083454,450.32304137815026,0.07661221140600309,0.17441399819018744,96.5796003640387,4.4258032281439,0.07519391045309988,66121.1597349589,0.08069351517491478,0.08553333298721977,86.30392487377307,0.2939462909934509,1.1026878339851747,0.37891098039215676,0.06124676797405489,8.751109182098766
56,256,46.9075,17.8449,27,15.9783,0,118,113,12,138,13,0.9989,43.13482,0.0,0.0,5.32143,5.308,14.80083,0.0,0.0,123.0,26.31745,4e-05,0.31,1.758,0.39738,1.541868,17528.485605994152,62.41812548225308,77.74610442319212,0.06015145491962877,0.229629252306696,0.09838710727311191,0.06296167931975605,450.30500675465726,0.07706287688325651,0.17451215305784826,96.51954955068521,4.472773825828494,0.07519232785117184,66089.52664462116,0.08059283532651881,0.08552617510454004,90.98107876160115,0.29838154307990866,1.1323320560913563,0.3782717647058825,0.06125999710156066,8.930266203703704
57,257,47.1103,17.0474,27,16.8316,0,118,113,12,138,13,1.00354,43.34105,0.0,0.0,4.75,5.394,15.30779,0.0,0.0,123.0,26.47938,5e-05,0.31,1.543,-1.0,1.5241,17764.389965774695,62.57809787326389,78.1123882328272,0.05999311332813019,0.2296668286235922,0.09850847725117107,0.0632095015950475,450.2890340112249,0.07694525156969026,0.17465522060395047,96.49077236437608,4.3889355512052965,0.07521780633508139,66155.50677111288,0.08064301907568239,0.08508656053670806,87.81521673827011,0.2983815430799102,0.9485181438411378,0.379786274509804,0.061345578880219125,9.363667052469136
58,258,47.9377,17.0924,28,18.5649,0,118,113,12,138,13,0.9988,44.07245,0.0,0.0,3.64286,5.383,14.6312,0.0,0.0,124.0,26.81917,5e-05,0.31,1.664,-1.0,1.573697,18560.983639639187,62.672606479974434,78.67499524110049,0.05986115702181905,0.22972320144612488,0.09869963492807089,0.064389210509326,450.2982222818087,0.07768046193658283,0.17466055993279503,96.3262304049958,4.372659224625405,0.07522922524983831,66404.92292984566,0.08059176167444626,0.08465574887655967,86.73023734675782,0.29838154307991155,1.1058097629512285,0.3848607843137256,0.061505688949086444,9.574266975308642
59,259,47.9634,17.654,28,19.3918,0,117,113,12,138,14,0.99798,44.11364,0.0,0.0,4.25,5.401,14.66814,0.0,0.0,124.0,26.87513,6e-05,0.31,1.879,-1.0,1.510901,18999.958831914308,62.56532268759645,78.97585263480127,0.05960748003621896,0.22971317063434182,0.09859249891473691,0.06464859747323275,450.28370450229255,0.07838707652040583,0.1747180875590923,96.3445318065608,4.471435978735932,0.07526064941354285,66651.09889718887,0.08059137666525026,0.08405862280267308,85.52840621629214,0.298381543079917,0.9519188346381586,0.39000627450980396,0.061771549700060255,9.976610725308642
60,260,47.0456,18.4352,27,18.5219,0,117,113,12,138,14,0.99925,43.32474,0.0,0.0,3.5,5.444,15.14534,0.0,0.0,124.0,26.81222,4e-05,0.31,1.77,-1.0,1.464091,17825.060304451505,62.44729180983555,79.19104449046772,0.05910678112967328,0.22977297052601794,0.09837648407458738,0.06534519355004025,450.2325883684296,0.07798407935096555,0.1749333370915551,96.44837111164202,4.493708826084717,0.0753636909119589,66150.90456655384,0.08104115423659754,0.08362837061039292,88.25204106923748,0.30059916912313894,1.073462662573428,0.39640313725490195,0.06175652328398603,10.315538194444445
61,261,46.9896,19.1468,27,17.6277,0,117,113,12,138,14,0.99893,43.2854,0.0,0.0,4.75,5.301,15.81292,0.0,0.0,124.0,26.7824,5e-05,0.31,1.586,-1.0,1.45926,17896.961643026767,62.33092979148582,79.02406605491167,0.05893131336165847,0.2297361265974364,0.09829956237647364,0.06639102617966484,450.13361716289,0.0776806699333144,0.17512111341064296,96.42780064760005,4.604508063008992,0.07547232666504196,66294.41937727461,0.0808134925811096,0.08329518533783546,89.38457064926688,0.3005991691231404,1.039550985006019,0.4021164705882352,0.06179351222573248,10.64158950617284
62,262,47.1612,19.2552,27,18.1507,0,117,113,12,138,14,1.00169,43.43518,0.0,0.0,3.21429,5.304,16.42176,0.0,0.0,123.0,26.74323,2e-05,0.31,1.574,-1.0,1.479494,18213.907892124807,62.36613294813368,79.05350511087312,0.05875341444641381,0.22971433836190727,0.09820479534681396,0.06690810238455412,449.9858105285062,0.0774823798566874,0.17530120156660844,96.41766815626173,4.733931085647799,0.0755521321040531,66333.6357177128,0.08067747955512217,0.08309510350747167,91.52869914629602,0.3005991691231416,1.067431307741402,0.40782209803921565,0.061809007344647,10.909722222222221
63,263,47.1565,19.1409,27,18.8307,0,117,113,12,138,14,0.99599,43.41367,0.0,0.0,4.10714,5.305,16.51506,0.0,0.0,123.0,26.63662,2e-05,0.31,1.619,-1.0,1.552628,18209.65854293833,62.30168848861882,79.25857787818754,0.05873292302766384,0.2297702358305975,0.09807584863476926,0.0680248778055678,449.8301189516129,0.07747693982125933,0.1754469650969208,96.41134123916287,4.726247280369011,0.0756548897202161,66429.09405950445,0.08066793937749774,0.08315358465683192,85.02455298518177,0.29838154307991593,1.0483207908426473,0.4091615490196078,0.061917283229837625,10.985918209876543
64,264,47.0407,19.2126,27,19.0962,0,117,113,12,138,14,0.99704,43.29754,0.0,0.0,4.0,5.308,16.4155,0.0,0.0,123.0,26.54238,5e-05,0.31,1.606,0.39493,1.57168,18146.381377599108,62.344518779236594,79.43570601814578,0.05867483234609804,0.22964714509659792,0.09783570069515607,0.06848981110658844,449.6848185415168,0.07752368027564367,0.17562458415820592,96.4321279761006,4.7269928414693485,0.07570580851917597,66360.49184203226,0.08061527486715638,0.08318651426687868,87.50274641665541,0.30059916912313883,1.0158956128776546,0.4094403921568627,0.062000046774401525,11.14626736111111
65,265,46.9179,20.1991,27,17.967,0,117,113,11,138,14,0.9965,43.20383,0.0,0.0,3.82143,5.297,16.47736,0.0,0.0,123.0,26.42277,2e-05,0.31,1.546,-1.0,1.618911,18001.9547566358,62.48692868079668,79.49112805199353,0.05837193674944667,0.22957251814343194,0.0977880154793283,0.06804674199921214,449.5508583195737,0.07730432052377419,0.17592935685528205,96.4472232722122,4.722544634282249,0.07572601131021102,66447.71341779397,0.08054752937122847,0.08352601808518911,88.0773891365654,0.3005991691231387,0.9914625885466141,0.4121596078431372,0.06203661956476574,11.509934413580247
66,266,46.7941,20.6059,27,19.3105,0,117,113,11,138,14,0.99654,43.10708,0.0,0.0,3.21429,5.25,17.32326,0.0,0.0,123.0,26.50811,5e-05,0.31,1.479,-1.0,1.599619,17851.118352532903,62.46382988823784,79.00193009836153,0.05862596557924917,0.2296666987625911,0.09782539126905339,0.06809168193929178,449.42711229689826,0.07708614798833309,0.1763479871823942,96.45818635501058,4.775020182206934,0.07572684389375192,66308.74008093883,0.08055122768346624,0.08319710783699469,88.20277747274073,0.29838154307991543,1.0093105958077893,0.41436901960784317,0.06217836870792398,12.187789351851851
67,267,46.6902,21.4235,27,18.8777,0,117,114,11,138,14,0.99948,43.01112,0.0,0.0,2.92857,5.346,17.67499,0.0,0.0,122.0,26.66801,5e-05,0.31,1.48,-1.0,1.575852,17850.25528985769,62.25750600555797,78.96879815981396,0.05843428352397666,0.22968622589101784,0.09761487297402527,0.0681360161866778,449.2770224775698,0.0767782837380206,0.17659336957229546,96.48040505530071,4.8606434794913955,0.0757566204966971,66300.28754113334,0.08067681784593767,0.08284339480233154,86.0359576508651,0.300599169123138,0.8458652237375429,0.4137419607843138,0.06234070316494388,12.410783179012345
68,268,46.7209,21.3784,27,19.8398,0,117,114,11,138,13,0.99826,43.04023,0.0,0.0,3.82143,5.21,18.37558,0.0,0.0,122.0,26.82312,5e-05,0.31,1.52,-1.0,1.575267,18001.61542602858,62.08953631365741,79.67967597024175,0.058216317899937524,0.2296774094113487,0.09762306903111763,0.0691878623686374,449.17734816272696,0.07678878424517922,0.17648789242759483,96.45770481433905,4.992711798551471,0.07578121836309291,66304.22888201331,0.08087885626486782,0.08300186750538398,89.78988737582878,0.30059916912313883,1.0950740415956965,0.4158356862745098,0.06243089625043802,12.570119598765432
69,269,46.9035,21.4713,27,19.9291,0,117,114,11,138,14,0.99965,43.23205,0.0,0.0,5.60714,5.219,18.34226,0.0,0.0,124.0,26.90034,4e-05,0.31,1.661,-1.0,1.687355,18019.695999228297,61.79176274052372,79.50625523931902,0.05910847564868831,0.22994481686141224,0.09784994608479128,0.07025573797745299,449.102988469097,0.07721154556148338,0.17663295118090744,96.40284872873741,4.99270065832943,0.07603654033503557,66368.51634027406,0.08062603591536628,0.08262972286080353,89.68953941894408,0.3005991691231399,1.4689569926354495,0.41861882352941143,0.06264245470812847,12.751784336419753
70,270,46.9116,21.1047,27,20.6765,0,117,114,11,138,14,1.00072,43.23422,0.0,0.0,3.5,5.225,18.42516,0.0,0.0,125.0,27.17551,7e-05,0.31,1.586,-1.0,1.664105,17933.11595038486,61.542578803168404,79.17624760908998,0.06019155221201305,0.2299198197689327,0.09792970942140615,0.0704434285128786,449.0088866556631,0.07723036034969807,0.17672084626894605,96.40623720718082,5.014207518474185,0.07621089470994592,66414.66310670103,0.08036864978627863,0.08270517414093687,90.19811248044206,0.3005991691231416,1.3760987114020478,0.4234286274509804,0.06259330094774775,12.650125385802468
71,271,46.1285,20.7639,27,22.0498,0,117,114,11,138,14,0.9986,42.48369,0.0,0.0,4.85714,5.316,18.10983,0.0,0.0,126.0,27.24434,2e-05,0.3,1.628,-1.0,1.670293,17383.697647797995,61.48860507541233,79.40774972850507,0.0617496387545427,0.22998424082667362,0.09824299507010988,0.07054591054898343,448.9106893327693,0.07650923793932775,0.1768191910863321,96.54227975569528,4.974006459433648,0.07649071060445417,66444.84646702261,0.08033175674804893,0.08358107299707736,88.74669245746009,0.30059916912314166,1.0606167140925205,0.4277168627450981,0.06246267520052812,12.542872299382717
72,272,45.5418,20.7114,26,21.4176,0,117,114,11,138,14,0.99716,41.91266,0.0,0.0,5.39286,5.374,17.81714,0.0,0.0,126.0,27.25814,4e-05,0.31,1.636,0.3912,1.657713,16912.99253266378,61.43029653290172,79.82330082151887,0.062135959240431186,0.2301823178432669,0.09830197961446169,0.07096347359478222,448.82430959499214,0.07543485503166104,0.17659416025987837,96.65416479968157,4.981456789703709,0.07674613462604944,66344.22984463905,0.08041046835450189,0.08448207700404645,88.81254818946786,0.3005991691231402,1.0761585539435663,0.4299772549019608,0.06256040903829858,12.619502314814815
73,273,45.4532,20.9271,26,20.3116,0,117,114,11,138,14,0.99622,41.8513,0.0,0.0,2.32143,5.337,17.77153,0.0,0.0,126.0,27.31737,5e-05,0.3,1.537,-1.0,1.69915,16664.47044602097,61.25769683461131,80.60907335685006,0.06215786935409719,0.23020501384787906,0.09832641056117102,0.07159151272063263,448.6788936417541,0.07518471644207336,0.17543147502159118,96.64114405211248,4.997365914955894,0.07684003308576559,66418.9984582687,0.08044818229363954,0.08589428547971147,88.30477474659003,0.3005991691231417,1.2070313217413207,0.4300078431372548,0.06255517931001162,12.250434027777779
74,274,46.1472,21.0084,27,21.4353,0,118,114,11,138,14,0.99387,42.51641,0.0,0.0,5.46429,5.387,17.96155,0.0,0.0,126.0,27.25186,2e-05,0.3,1.607,-1.0,1.657574,17229.025602640144,61.03134569709684,81.03029010647212,0.06241785605002897,0.23032385575032047,0.09838716122153578,0.07170131677111,448.4807363494876,0.07527619176569313,0.17486670006850763,96.52856159781975,4.976509667392419,0.07688141179358163,66534.31748708349,0.08057676343817563,0.08751185502297999,89.97900300565414,0.30059916912314266,1.0139669370104598,0.42403513725489816,0.0625356239588197,11.658805941358025
75,275,47.036,19.1602,27,22.2619,0,118,114,11,138,14,0.99511,43.35577,0.0,0.0,3.53571,5.274,18.02959,0.0,0.0,126.0,27.24065,4e-05,0.3,1.49,-1.0,1.650671,18089.80811909238,60.98549774546682,81.56079000282978,0.06301119155284336,0.23042237449938352,0.09858465528987033,0.07166963666178199,448.2830078789565,0.07514157814082928,0.17470953392770297,96.42020331193433,4.963135237690273,0.07676054032872665,66504.50431874067,0.0808447091703083,0.08711772523743458,88.87183420538786,0.3005991691231455,1.0989505549603846,0.42827019607843153,0.06257981297137727,11.872251157407407
76,276,47.1297,20.224,28,21.3476,0,118,114,11,138,14,0.99989,43.44263,0.0,0.0,4.03571,5.279,16.44304,0.0,0.0,126.0,27.44501,2e-05,0.3,1.587,-1.0,1.65032,17946.915471090466,61.39666220582561,83.36245382898426,0.06333386065007579,0.23038443444786091,0.09847268013165647,0.07149167509305179,448.1512681065699,0.07481436079887245,0.1747142461572428,96.49014736346135,4.862212871176006,0.07650938483627653,66483.6599624182,0.08118623894152957,0.08738006026069996,89.172065262623,0.3005991691231435,1.220392232943535,0.4321745098039216,0.06259427603403549,11.591483410493828
77,277,45.9972,19.9857,27,23.6569,0,118,114,11,138,14,0.9997,42.35825,0.0,0.0,2.89286,5.355,17.35554,0.0,0.0,126.0,27.31504,2e-05,0.31,1.584,-1.0,1.616406,17039.847616357492,61.06585693359376,81.63865507736895,0.06390773015127875,0.23041480276881146,0.09860806950603278,0.07146704043246063,447.9411970884537,0.07432881374532681,0.17397971990960037,96.75328538783592,4.920340258954546,0.07633476970480638,66263.49647486265,0.08125742051792723,0.08766414742845374,87.00725521470282,0.30059916912314266,1.1484429602402773,0.42812415686274496,0.062248009973929284,11.371431327160494
78,278,44.7981,19.7962,26,23.3758,0,118,113,10,138,13,0.99632,41.19253,0.0,0.0,4.21429,5.339,17.14881,0.0,0.0,126.0,27.06689,1e-05,0.31,1.651,-1.0,1.601984,16168.546667745433,61.38156881450135,80.76369244444459,0.06406059426709884,0.23044098918950456,0.09851125178490996,0.07130474028207932,447.73260263602015,0.07414810135473648,0.17294250146486712,96.92381411677823,4.854437052025517,0.07611009464419788,66117.279747872,0.08148384699702274,0.08754671116824284,88.46434833033581,0.29838154307991566,1.4311248373640713,0.4216682352941176,0.06210861501375201,11.153260030864198
79,279,43.217,19.3397,25,23.2624,0,118,113,10,138,13,0.99496,39.68389,0.0,0.0,4.28571,5.39,16.98219,0.0,0.0,126.0,26.69342,3e-05,0.31,1.621,-1.0,1.620579,14744.38654694638,61.719426849742,80.08275199393623,0.06465149871932417,0.2304937858775009,0.09833881429966132,0.07126599455967135,447.5789668710162,0.07407888839201675,0.17175874586490603,97.16942278885148,4.741338045144359,0.07586200522733111,65866.53851245122,0.08154330034027574,0.08715603103575977,88.42805695954864,0.29616391703668044,1.0479651073600664,0.4096023529411764,0.06273789604905586,10.73070987654321
80,280,43.2373,19.8552,24,21.1058,0,118,113,10,138,13,0.99797,39.63576,0.0,0.0,6.67857,5.408,16.58845,0.0,0.0,126.0,26.4317,4e-05,0.31,1.498,0.37731,1.647366,14852.172139145263,61.97392517843364,79.68708739505942,0.0653230459979111,0.2303952083599717,0.09819681204088039,0.0713013656818828,447.44906738055596,0.07402341257261803,0.17034070667199136,97.18127637698002,4.689795100000608,0.07567229803892762,65540.00778414907,0.08140864597004156,0.08752148011159212,90.11620745197473,0.2901052500143818,1.0546253369830594,0.401264705882353,0.0628833037208462,10.226128472222221
81,281,43.6684,19.4533,25,20.524,0,118,113,10,138,13,1.00288,40.02421,0.0,0.0,4.35714,5.402,17.0349,0.0,0.0,125.0,26.25759,4e-05,0.31,1.636,-1.0,1.770796,15218.859371405588,62.05673519181617,79.2977170401494,0.0659872275553348,0.23022382439741326,0.09815819928573227,0.0713733619526182,447.27020347721236,0.07416963182788643,0.16920392443502452,97.14188863690282,4.711156100332224,0.07546924523827579,66000.72021441415,0.08150862521598755,0.08808008761709174,90.23473348635616,0.28020554201302933,1.0994868777036289,0.402558431372549,0.06296077568289489,10.123746141975309
82,282,44.3506,19.4714,25,21.2483,0,118,113,10,138,13,1.00178,40.71049,0.0,0.0,3.42857,5.322,16.68797,0.0,0.0,125.0,26.19085,6e-05,0.31,1.612,-1.0,1.751043,15650.107889325607,62.04485462330006,79.008720033077,0.06590287052304343,0.23010236166880266,0.09814844464166976,0.07135787552748772,447.0632193349137,0.07443109135064864,0.1684569640135738,97.05106429208479,4.531247268340315,0.07535067150622408,66038.41211405271,0.08134174046795489,0.08795544755660606,86.47491611285086,0.28242316805625783,0.8438121556159648,0.4065388235294118,0.06329371125508473,10.007282021604938
83,283,45.6999,19.9719,26,21.9408,0,118,113,11,138,13,1.00374,41.99646,0.0,0.0,4.46429,5.308,16.70272,0.0,0.0,125.0,26.44234,0.0,0.31,1.662,-1.0,1.757957,16655.419968375572,62.046725802951386,79.2524260139502,0.06595897353831272,0.23004688245896537,0.09795900757354878,0.07126198755179187,446.8265035667237,0.07463317457968849,0.16775638525074257,96.7514140071657,4.5391490855992265,0.07528872493301303,66178.07154644717,0.08111044792033496,0.08756908418512713,87.44384686071945,0.29616391703667766,1.2364640185613405,0.411067843137255,0.06445385791907202,10.06495949074074
84,284,46.6468,20.1555,26,20.3259,0,118,113,11,138,13,0.99806,42.91408,0.0,0.0,6.64286,5.222,17.13462,0.0,0.0,125.0,26.7727,5e-05,0.31,1.618,-1.0,1.732419,17564.084079242883,61.839046713746626,79.30979669519435,0.06610455037806794,0.230013924008549,0.09812576649691143,0.07126523596043338,446.5352945366409,0.07456756036655979,0.16738395389502542,96.58611900375314,4.734798901115237,0.07522840715887634,66143.98138004416,0.08106432354171013,0.08734545817852506,87.407661180841,0.29838154307991044,0.9001194838424798,0.4154392156862746,0.06366147234011156,10.583429783950617
85,285,45.5006,20.4702,26,19.4787,0,118,113,11,138,13,0.99907,41.89081,0.0,0.0,3.85714,5.348,17.28985,0.0,0.0,125.0,26.85636,5e-05,0.31,1.645,-1.0,1.818453,16576.586300113293,61.80122902952595,79.473960589904,0.06606529232169597,0.23000194641602778,0.09791595447755738,0.07140387190590232,446.25618644299533,0.07458072467187653,0.16718524078732092,96.87396483570923,4.773817921225137,0.075125264822645,66031.10376866872,0.08085067655016834,0.08729380852100298,90.42931289083126,0.2923228760576127,1.1243574593857877,0.41809803921568633,0.06309150851996922,10.986352237654321
86,286,46.5255,20.0908,27,21.1142,0,117,113,12,138,13,0.99629,42.82158,0.0,0.0,4.96429,5.279,17.56459,0.0,0.0,125.0,27.12435,5e-05,0.31,1.667,-1.0,1.677236,17367.70085596955,62.02235582139757,80.15758065250208,0.06614719000782768,0.22960290263062924,0.0980636741428327,0.07105936402921524,445.9742701700146,0.0746287786939857,0.16690343366027172,96.6188856328107,5.061242874067431,0.07497588606394971,66197.01498731862,0.08050743853185886,0.08749139894287067,88.24063838019029,0.2983815430799089,1.0204393625632349,0.42437533333333344,0.06307110734261615,12.121479552469136
87,287,46.0884,19.3826,26,22.42,0,117,113,12,138,13,0.99662,42.39936,0.0,0.0,5.39286,5.442,17.24128,0.0,0.0,124.0,27.43811,6e-05,0.31,1.628,-1.0,1.882624,17183.388596778273,62.08932645821277,80.86262077866083,0.06596902074909929,0.22940089583569165,0.09799003399175645,0.0710431113577148,445.73395225990237,0.07487050823695755,0.16661226232562706,96.74166011771165,5.070677202978977,0.07481546342480677,66341.4852419867,0.08021312903687121,0.08871404780415296,90.90908168630558,0.27798791596981304,0.8420546726402542,0.4345588235294119,0.06278240942841774,12.192611882716049
88,288,46.447,19.8527,27,21.3378,0,117,113,12,138,13,0.99548,42.76405,0.0,0.0,6.53571,5.296,16.63194,0.0,0.0,124.0,27.59182,5e-05,0.31,1.715,0.36381,1.706608,17148.508320745023,62.01439054512683,81.57566427860908,0.06600569217790232,0.22913438544088952,0.0978927712924307,0.0708695054023118,445.50403042324075,0.07484865139490136,0.1663472796369873,96.61863480327153,5.0862334560097535,0.07473032262482016,66400.30824256019,0.0801630313219908,0.08911008028210253,89.33001644387134,0.2983815430799084,0.7076129337183819,0.4403745098039217,0.06273995532164509,12.755449459876543
89,289,45.4012,19.1506,26,24.2259,0,117,113,12,138,14,0.99983,41.84022,0.0,0.0,6.21429,5.431,17.03745,0.0,0.0,124.0,27.61128,6e-05,0.3,1.634,-1.0,1.882815,15850.391820423758,62.13698003321518,82.04664587725054,0.06542651652592546,0.2284479253742528,0.09776423584441328,0.0716136338877656,445.3000517503604,0.07467431116621794,0.16568486445108493,96.98190547909006,5.224746330257095,0.07437390617222782,66240.7589723478,0.08048830423268362,0.09004750218414236,88.9067631056719,0.27798791596980627,0.839857134645857,0.4423466666666668,0.06268173217240239,12.653838734567902
90,290,46.5626,19.5305,27,23.5257,0,117,113,12,138,14,0.99885,42.92835,0.0,0.0,5.60714,5.273,16.4291,0.0,0.0,123.0,27.69286,8e-05,0.31,1.713,-1.0,1.754732,16859.670605757507,62.25945743513696,82.35210680688138,0.06521575573275842,0.22817812094367323,0.0980571164347497,0.0712949215266428,445.0977027642932,0.0746566033577145,0.16555582894707588,96.65366056202885,5.050025131212169,0.07418697612351983,66517.55005506566,0.08053251106875799,0.09127851431177057,90.34947190913687,0.296163917036682,1.1171720875436175,0.4432588235294118,0.06307324181608495,14.446325231481481
