,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.1.0,cubrow.0.5,tone,cubcol.0.6,cubcol.1.0,temporal,noise,saturation,color_fulness,fft,cubrow.0,cubrow.0.6,cubrow.0.3,uhdhdsim,cubcol.0.3,contrast,staticness,cubcol.0,blur,blockiness,movement,cubcol.0.5
45,245,72.8706,16.8393,74,23.733,0,115,121,21,131,22,1.02922,70.64309,0.0,0.0,1.17857,3.44,15.83932,0.0,0.0,125.0,58.45206,0.0013,0.6,1.97,-1.0,0.020996,0.28099029778429774,0.24907345662138905,0.8965360784313727,0.2180452267673892,0.13276062864537375,5.203851682932841,1.0336239853104234,39.756965166256755,147.18506853909506,77236.22430147995,0.24591556756236813,0.24108372110368295,0.21927363600364277,82.80987973621507,0.17671066093237192,95.8050097964935,455.4203211457445,0.08451066446855032,43838.554719095584,2.2900750141468613,6.125289351851852,0.29950480934839246
46,246,72.5997,15.5825,74,22.2886,0,115,121,21,131,22,1.02853,70.40764,0.0,0.0,1.03571,3.426,14.4797,0.0,0.0,125.0,58.4444,0.00117,0.6,1.894,-1.0,0.022418,0.28080938753404877,0.24906107711512254,0.8960615686274511,0.21754741346150586,0.13277106023716423,5.135043058555611,1.0314063592671863,39.89703745900849,147.119144417582,77253.10570670395,0.246169557452936,0.24112909345119393,0.21915529855466884,82.80123729014669,0.17736941387289834,97.90334939693774,454.9967255869745,0.08458576371200621,42617.00004939318,1.7147975756314136,5.7875192901234565,0.30004362089849185
47,247,71.9282,15.9011,74,21.847,0,115,121,21,131,22,1.03036,69.83521,0.0,0.0,2.17857,3.431,13.39906,0.0,0.0,125.0,58.63915,0.0013,0.6,1.932,-1.0,0.027756,0.2806383981989453,0.2490994876667774,0.8979200000000002,0.21680643292120183,0.13278778969778432,5.104941503924179,1.0308121481597963,39.8508253686222,147.20936690350226,76774.47192099958,0.2452784576916155,0.241185847840161,0.21898558488909875,82.8466583409413,0.1773295094290256,98.0695776377371,454.5437447184883,0.08459608220312992,40886.152073598765,2.4105592268215346,6.134500385802469,0.3006305632859248
48,248,72.487,15.4299,74,22.9719,0,115,121,21,131,22,1.02694,70.34001,0.0,0.0,1.53571,3.402,13.67673,0.0,0.0,125.0,58.70417,0.00106,0.6,2.057,0.15702,0.027726,0.28016204286483193,0.24911310329345931,0.8966242352941176,0.21631715793155612,0.13283192872144592,5.134400708359453,1.0352474002462564,39.63984472957659,147.31378255428172,76935.60092666262,0.2452342803960799,0.24121688610833897,0.21875132516682877,82.7632830324123,0.17753689023147465,97.73431924980515,454.07307242294365,0.0846522789218475,41641.402218896474,3.397294369917176,6.717737268518518,0.3014025925743097
49,249,73.5187,15.624,75,23.9989,0,115,121,21,131,22,1.02193,71.35716,0.0,0.0,1.39286,3.389,13.2714,0.0,0.0,125.0,58.67514,0.00137,0.6,1.91,-1.0,0.029687,0.27992440816707315,0.24916548968083896,0.8956380392156864,0.2159011666712536,0.13280793584426692,5.149420904779312,1.037465026289482,39.544645332995756,147.3579048129171,76867.96995308314,0.24547760496152052,0.24126631437615667,0.21856133396448568,82.5881474639923,0.1782484985741698,96.27071654425205,453.6418557372768,0.08496389226545277,43010.82489192863,2.1959695386813354,7.077498070987654,0.3024169696926455
50,250,73.1837,15.2734,75,22.4666,0,115,121,21,131,22,1.0306,71.07801,0.0,0.0,0.75,3.387,13.43818,0.0,0.0,125.0,58.7706,0.0012,0.59,2.015,-1.0,0.03282,0.28013900711841583,0.2492237088380435,0.8979384313725491,0.21548853818969388,0.1327793743436515,5.183226693828791,1.0390884412253156,39.49166399166908,147.41132638585597,76653.12652169302,0.24508384680582807,0.2412758516864005,0.2184078570883966,82.64198214985817,0.1787905614631002,96.32159834314703,453.2149807500444,0.0850329396034361,42121.4541558232,2.366060070892201,7.29224537037037,0.3030002080118226
51,251,73.1261,14.9104,75,21.9947,0,115,121,21,131,22,1.0303,71.01564,0.0,0.0,1.0,3.378,13.14537,0.0,0.0,125.0,58.85928,0.00121,0.59,2.072,-1.0,0.02445,0.28014252611341617,0.24921663945605457,0.8990396078431374,0.21534430107722347,0.13279562608881587,5.171436825613031,1.034218196417818,39.64366319444444,147.19573543764017,76641.33442715462,0.24510594865087912,0.2413180623314002,0.21830349466428792,82.66587830304698,0.17930159887322203,98.23037454472741,452.8338326569993,0.08505572574601367,41856.52410736591,3.4058059266717784,7.202594521604938,0.3030055870989373
52,252,74.2574,14.93,76,21.8103,0,115,121,21,131,22,1.02413,72.06011,0.0,0.0,1.53571,3.364,12.84041,0.0,0.0,125.0,58.80832,0.00102,0.6,1.934,-1.0,0.031325,0.28005744939679306,0.24923900103871455,0.900137254901961,0.2155101774143325,0.1328223808887671,5.1644284030716,1.0352474002462584,39.52596970546393,147.52840789943346,76885.70748096023,0.24489746750621674,0.24137759961053132,0.21823280986069754,82.50262170019931,0.17999370189445663,98.3205323928917,452.5250499224453,0.08514203321003326,43850.02782100114,3.1218242449422546,7.043354552469136,0.3032818076157535
53,253,73.6097,15.6873,76,22.3557,0,115,121,21,131,22,1.01974,71.5394,0.0,0.0,1.82143,3.398,12.84836,0.0,0.0,125.0,58.79942,0.0012,0.59,1.865,-1.0,0.030399,0.2800272569418251,0.24916052413667195,0.9001705882352943,0.21553618736480926,0.13283948066674445,5.157076688935878,1.03849423011792,39.48598056369358,147.5821840199671,76697.3766398298,0.24461917229212018,0.24150299316556598,0.21813092112937002,82.62794614398894,0.18004038137336215,98.296298855646,452.2878668489748,0.08519738108957292,42544.70654501833,2.674524124886921,6.746141975308642,0.3040619344155697
54,254,73.7351,15.9151,76,22.6202,0,115,121,21,131,23,1.02023,71.73536,0.0,0.0,0.67857,3.406,13.49523,0.0,0.0,125.0,58.74572,0.00114,0.6,1.778,-1.0,0.025935,0.28008319079558386,0.2491245039067465,0.8984741176470589,0.21572685708038936,0.13286888297571098,5.19699361221973,1.0485531565056372,39.61953320915316,147.5531726607025,76787.53118468972,0.24425243234187766,0.24169289504902158,0.21796191291444006,82.61190587369258,0.18003951816274374,98.16355571454811,452.089665604611,0.08521886628588247,43177.47893333114,3.19731456399251,7.523485725308642,0.30455516880934846
55,255,74.1441,15.6252,77,23.5284,0,115,121,21,131,23,1.02285,72.11011,0.0,0.0,0.89286,3.383,13.6895,0.0,0.0,125.0,58.6269,0.00117,0.6,1.928,-1.0,0.032404,0.2799669944156399,0.24915019245760336,0.8961003921568628,0.21591241551401033,0.13286576448934667,5.205479187105336,1.053423401313134,39.607026465145154,147.05046943547694,76823.52968920137,0.24417368995674144,0.24192188789154892,0.21799555047655814,82.550047643749,0.17980257009431186,96.28807424651951,451.9051946759089,0.08526569321795373,43555.78019892582,3.1029848433897356,8.112268518518519,0.3049367512948799
56,256,74.1538,16.0358,77,22.9512,0,115,121,21,131,23,1.02064,72.13915,0.0,0.0,0.67857,3.394,13.44187,0.0,0.0,125.0,58.61468,0.00131,0.6,1.797,0.15959,0.02476,0.28000308613110436,0.2491076308005344,0.894869411764706,0.21605913345732466,0.1328806422054908,5.256476185784361,1.054017612420532,39.653389259620944,146.9680500091584,76780.41997353581,0.24440392122563978,0.24209304554980163,0.21801608878471698,82.52820314926828,0.17971806988812405,97.95327884480292,451.745798164892,0.08533774785541229,43561.30735877697,3.229396125664819,8.079668209876543,0.30557215389490616
57,257,73.7072,15.5167,76,22.5494,0,115,121,21,131,23,1.02522,71.75561,0.0,0.0,0.53571,3.362,13.79634,0.0,0.0,125.0,58.5605,0.00116,0.59,1.873,-1.0,0.024552,0.28013149882271293,0.24902055117184874,0.8944054901960785,0.21652929705360216,0.13292042598555615,5.2899626491083005,1.0540176124205305,39.73845305266204,146.7939273861371,76845.84536504342,0.24433631032074718,0.24226464395674838,0.2178221676172257,82.55596757176365,0.17998232916501533,97.85403821496304,451.59091232999367,0.08539982694840888,42887.24566539756,2.8892620866381424,7.58569637345679,0.3063874285636177
58,258,73.8153,15.0623,76,21.7737,0,115,121,21,131,23,1.02674,71.82071,0.0,0.0,1.17857,3.365,13.35416,0.0,0.0,125.0,58.49511,0.00127,0.6,2.002,-1.0,0.028003,0.28023806267215173,0.24888597928990783,0.892369411764706,0.21671094630037402,0.13293945194981482,5.263039668134177,1.0584528645069808,39.61264282980083,146.5101964528572,76974.82821523867,0.24471991928150735,0.24239095011526088,0.21767350873818253,82.50477036552587,0.1803661930091911,96.29880587754711,451.41736050428364,0.08541397530307034,43166.5344762702,2.89440450939831,6.844714506172839,0.30684647974127927
59,259,73.5853,14.9102,76,21.5971,0,115,121,21,131,23,1.02819,71.59097,0.0,0.0,2.10714,3.352,12.96026,0.0,0.0,125.0,58.52439,0.00127,0.59,1.943,-1.0,0.022171,0.28065820340079245,0.24870020038312363,0.892712549019608,0.21662904971516445,0.132940819829424,5.215363696461476,1.0517999863772998,39.45556207350743,146.64659323545987,76768.3089235864,0.2449452859748528,0.24249353492379105,0.21771692187367558,82.4788440896394,0.18062574741637244,95.80117180970478,451.19317978941297,0.08541195539656568,42569.390429806605,2.6783448317217293,6.762393904320987,0.3076548774834101
60,260,73.1651,14.4371,76,21.9875,0,115,121,21,131,23,1.02903,71.22005,0.0,0.0,1.0,3.355,12.82158,0.0,0.0,125.0,58.61639,0.00119,0.6,1.918,-1.0,0.031023,0.280953085843082,0.24864437592793254,0.893092549019608,0.2164310731530365,0.13296428625798176,5.175880436923277,1.054017612420531,39.528095951786746,146.25279406062938,76745.71555604711,0.24526309316374506,0.2427894321722694,0.217509278115147,82.54450232756832,0.1817033455291681,96.5419542625921,450.9207570341726,0.08541189254403829,41554.48032253791,3.1651058815850273,6.982301311728395,0.30927542543047193
61,261,72.9613,14.4973,76,20.3532,0,115,121,21,131,23,1.02451,71.03464,0.0,0.0,0.82143,3.342,12.42438,0.0,0.0,125.0,58.56252,0.00121,0.59,1.779,-1.0,0.023598,0.28185149403331144,0.2486001160047392,0.8917811764705882,0.21660045173779136,0.13294537653097074,5.122110764057094,1.0517999863773033,39.49489602924865,146.22616219907442,76661.63506092266,0.2450214466459895,0.24301532964630082,0.21737427163572506,82.59882481786948,0.18223695374076118,96.52133909972996,450.651313411166,0.08542678619048258,40897.45486689532,3.412458013092061,7.279079861111111,0.3106340182954149
62,262,73.2054,14.2083,76,20.7261,0,115,121,21,131,23,1.02908,71.26099,0.0,0.0,0.67857,3.369,12.47173,0.0,0.0,125.0,58.56263,0.0011,0.6,1.902,-1.0,0.020722,0.2822659619136079,0.2486783235437129,0.8917098431372549,0.21682305852884934,0.1329978105400276,5.125614455537082,1.0479589453982454,39.30033667293596,146.36674687406577,76548.82113878836,0.24478552777047347,0.24326629878229014,0.2171530084127256,82.54029714466198,0.1826530706181186,96.46495750002039,450.3977904782184,0.08546756895325941,41039.65689042043,2.8507671537017494,7.305459104938271,0.3112946123414803
63,263,73.5025,13.8774,76,18.826,0,115,121,21,131,23,1.03217,71.4768,0.0,0.0,0.78571,3.34,12.22132,0.0,0.0,125.0,58.71392,0.00125,0.6,1.761,-1.0,0.025421,0.2828686040515339,0.24872878506676827,0.8937851960784313,0.21689463828672045,0.13302083803031164,5.0948092608380335,1.045741319355,39.388453919210555,146.1654053007992,76678.94533223828,0.2444831914728544,0.24347962137975887,0.21693066373418157,82.49044281705723,0.18309227567231032,96.40044120844647,450.14363598142415,0.08550095311536934,41348.459467155866,2.7551212152715068,7.213782793209877,0.3121194621863404
64,264,73.3352,14.4497,76,19.2358,0,116,121,21,131,23,1.01419,71.31427,0.0,0.0,1.17857,3.345,11.93811,0.0,0.0,125.0,58.72514,0.00117,0.6,1.835,0.16345,0.026683,0.28385414263532716,0.24870721247702815,0.8941866666666668,0.21684301376220086,0.13305365989759196,5.085736962718472,1.0413060672685397,39.15362115553867,146.31193412929932,76661.23962555823,0.24385568323601953,0.2435708059001311,0.21666151036472467,82.53018949624747,0.1834198432290542,97.96602077547118,449.8776306375035,0.08553928778141866,40721.44478451272,2.6051659978393036,7.320698302469136,0.31283147655305343
65,265,73.614,15.1969,76,19.3674,0,116,121,21,131,23,1.02436,71.56638,0.0,0.0,0.46429,3.335,12.42666,0.0,0.0,125.0,58.70083,0.00109,0.6,1.906,-1.0,0.023168,0.2850030576847894,0.24877093175746462,0.8943423529411766,0.21673335591758133,0.13302845163441723,5.159303949698096,1.0419002783759455,38.9001670178072,146.69106239745793,76611.65777324834,0.24455368871477587,0.24354931537834457,0.21636494342853022,82.49911338506104,0.18388741282230997,98.08730712302079,449.58888135183827,0.08558079030116848,41182.806092240506,2.569033669922395,7.470775462962963,0.31340594494328694
66,266,74.3901,15.4491,76,21.5391,0,116,121,21,131,23,1.0276,72.29451,0.0,0.0,0.71429,3.315,13.06413,0.0,0.0,125.0,58.764,0.00131,0.6,1.931,-1.0,0.024177,0.28597670972530853,0.24879729391661567,0.8953176470588237,0.21685973079011553,0.1330417505912243,5.184102028070875,1.043523693311773,38.829905003677176,146.76417335315335,77158.31561389126,0.24469514708530424,0.24351281667778085,0.2160738418291555,82.39476572527624,0.18475861457470366,98.13388602976023,449.29410640703384,0.08575802806121285,42583.00038544947,2.9164516966815985,7.53858024691358,0.31456082346216213
67,267,74.0719,15.5931,76,20.9001,0,116,121,21,131,23,1.02922,72.04584,0.0,0.0,0.57143,3.341,13.28122,0.0,0.0,125.0,58.79322,0.00114,0.6,1.864,-1.0,0.026068,0.2875532998132877,0.248860456938809,0.89686,0.21713324818310636,0.13303572057002486,5.2035117960444826,1.045741319355004,38.97740512424045,146.99884958795195,76965.31576136997,0.24290040089537204,0.243473417973105,0.21567221691161942,82.44074220237893,0.18505819838057838,96.723852762712,449.0112181019904,0.0860488914305927,42223.49081145776,3.079897758405673,7.584828317901234,0.3153743166548055
68,268,74.0204,15.6758,76,19.8667,0,116,121,21,131,24,1.02491,72.08264,0.0,0.0,0.32143,3.338,13.40936,0.0,0.0,125.0,58.87053,0.00128,0.6,1.867,-1.0,0.021837,0.2883913689584099,0.24895099079469976,0.8991419607843137,0.217650774551014,0.13300865346593932,5.21450097780515,1.045741319355013,39.038223831741895,146.74858115412832,76855.99012727312,0.24171314970360971,0.2434432440265015,0.21542947282405794,82.48833829056235,0.1851786566575834,98.06144773524395,448.7241821215361,0.08610868512495554,41759.498793164516,2.5323151447454393,7.636766975308642,0.316492288493367
69,269,74.6893,15.5833,77,20.165,0,116,121,22,131,24,1.02517,72.76123,0.0,0.0,0.5,3.319,13.47576,0.0,0.0,125.0,58.9184,0.00117,0.59,1.877,-1.0,0.025997,0.28916086922495765,0.24911156876816826,0.9003929411764706,0.2178811874846665,0.13302453059953104,5.207954368929103,1.0523941974846998,39.08816886242525,146.8124699298133,76848.49352958375,0.2415186769102593,0.24342086871871352,0.21530012620589797,82.40421441676975,0.18572356931537767,98.07234631088622,448.44570172556394,0.08607552477503129,42594.81012009697,3.0184238912521515,7.780237268518518,0.31700794231004337
70,270,74.5939,15.679,77,19.3916,0,115,121,22,131,24,1.02043,72.66159,0.0,0.0,0.78571,3.346,13.39643,0.0,0.0,125.0,58.96348,0.00126,0.59,1.93,-1.0,0.031139,0.28996417341333625,0.24923959931476147,0.9011701960784314,0.21813745681174468,0.13299561954498282,5.1758010217321715,1.0473647342908425,39.23625578703704,146.8980350064573,76970.52230808184,0.2416561312205492,0.24345260205292507,0.21514915547239222,82.42775605376843,0.18569304798064545,98.13589146699559,448.16583671125625,0.08608012486486771,42708.76045376604,2.6062256262333774,7.713059413580247,0.31706508558439706
71,271,74.4562,15.5008,77,19.3489,0,115,121,22,131,24,1.02615,72.51577,0.0,0.0,0.64286,3.353,13.47724,0.0,0.0,125.0,58.9496,0.0012,0.6,2.048,-1.0,0.027551,0.2908973546178996,0.24929580645017432,0.9009407843137255,0.21855656149726851,0.13292646156417823,5.192296142951701,1.0447121155265648,39.11178174430942,146.84375048921095,76892.89132489331,0.24185803678805454,0.24348633481616308,0.21497278392895555,82.47577463504211,0.18588288614101575,98.15363174836202,447.8781911511876,0.08607267324917894,42770.32819010229,3.0102468923117263,7.855613425925926,0.3166727435507287
72,272,75.0777,15.3378,77,20.281,0,115,121,22,131,24,1.01297,73.04829,0.0,0.0,0.42857,3.355,13.32846,0.0,0.0,125.0,58.92636,0.00113,0.6,1.941,0.16371,0.030896,0.29179870359937643,0.24929259344787072,0.9018301960784314,0.21853782959057944,0.13292366086116142,5.189038457476368,1.0390884412253139,39.028979266131365,146.70461951496688,77157.99308132542,0.24184855839880745,0.24351076031771252,0.21465108667926724,82.41581928861363,0.18608090077371825,98.14497040943571,447.5917632382327,0.08608947080180286,44220.15802529125,3.1004471162871616,7.779562114197531,0.31627458172671835
73,273,75.2638,15.0561,77,19.5686,0,115,121,22,131,24,1.02617,73.21282,0.0,0.0,0.60714,3.375,13.19145,0.0,0.0,125.0,58.9301,0.00121,0.59,1.873,-1.0,0.027647,0.2927374552375771,0.24936837228249223,0.9029200000000001,0.21880451058307465,0.13294914305352273,5.144886624440194,1.043523693311776,39.11310888219763,146.73551404813256,77742.7865136883,0.24188045142166567,0.24353183583410465,0.21469478776720463,82.45099533823833,0.1854604609932949,98.18926124342745,447.3151465023724,0.0860815413521002,44763.836829397864,3.241033863408424,7.709201388888889,0.31630427784724263
74,274,75.5138,14.7414,78,18.5803,0,116,121,22,131,24,1.02266,73.4647,0.0,0.0,0.67857,3.384,12.95182,0.0,0.0,125.0,58.93704,0.00106,0.6,1.727,-1.0,0.034583,0.2935565655822227,0.24927192315605887,0.9037533333333333,0.21892464809217185,0.13295450907414577,5.095818569979523,1.0430887005907317,39.05631585768711,146.8013885482119,77534.01403820052,0.24233168332377567,0.24356514892953277,0.21509364326099184,82.3899860091455,0.18547443764560484,96.48811412180457,447.0386374299169,0.08609793898236917,45291.29115966922,3.236729135934669,7.693238811728395,0.3162518001928977
75,275,76.1045,14.7527,79,18.5043,0,116,121,22,131,25,1.02536,74.0774,0.0,0.0,0.42857,3.364,12.68265,0.0,0.0,125.0,58.93708,0.00118,0.59,1.791,-1.0,0.026958,0.2942438583195883,0.24918753957499726,0.9040772549019608,0.21876014432782773,0.1329739796878924,5.041416909179452,1.0501765714414668,39.14465388545283,146.83933585450652,78317.81909838988,0.24255646327128583,0.24358211123084902,0.2149119840053818,82.31987174087296,0.18539896834363626,98.25268653720352,446.7840340853341,0.08609652329736524,46506.16827430502,2.7407136415705837,7.652150848765432,0.316686792130898
76,276,76.1512,14.6337,79,17.0897,0,116,121,23,131,25,1.01729,74.15535,0.0,0.0,0.39286,3.389,12.69231,0.0,0.0,125.0,58.94294,0.00122,0.59,1.863,-1.0,0.024921,0.2948253937724586,0.24909632137478657,0.9053745098039215,0.21896759387072595,0.13293254965450546,4.992391636048316,1.0474443434840197,39.137675532588254,146.79028185742183,78250.08419596785,0.2424402536746982,0.24366730425614724,0.21487661262795718,82.37389538770935,0.18568347437128643,98.25660157399501,446.5415466067423,0.08609257475868033,46850.40724131937,3.8685805200896195,7.618971836419753,0.3170959468683641
77,277,76.4021,14.3706,79,17.6117,0,116,121,23,131,25,1.02423,74.39858,0.0,0.0,0.57143,3.399,12.58826,0.0,0.0,125.0,58.95848,0.00115,0.6,1.797,-1.0,0.038668,0.29566067576779914,0.2489666995792254,0.9065517647058824,0.219059101761507,0.13291632230130998,4.951605577436059,1.0495823603340686,39.083744378737464,146.93186892605553,78486.80374127132,0.2416586768703337,0.2436796860205027,0.21490109528464035,82.35531686519187,0.1862905234949077,96.65182474712655,446.2981403150874,0.08609747184159419,47367.679084644995,2.884054818531882,7.566454475308642,0.31715409747613893
78,278,76.8595,14.2584,79,16.9541,0,116,121,23,131,25,1.0213,74.85732,0.0,0.0,0.5,3.415,12.36324,0.0,0.0,125.0,58.99831,0.00106,0.59,1.817,-1.0,0.036781,0.2966192647989883,0.24883653551518364,0.9069921568627453,0.21869936987148972,0.13290843282282985,4.9062101090092805,1.047958945398242,39.07871086214795,146.7092275808224,78502.95363547075,0.24094534184883187,0.24370374312508417,0.2149209369853532,82.31101642035097,0.18686476818667047,98.35804093963847,446.0701654754641,0.08608936286710304,48335.63132124622,2.695116796939466,7.518229166666667,0.3176177161446421
79,279,77.1349,13.835,80,16.3551,0,116,121,23,131,25,1.01702,75.13821,0.0,0.0,0.75,3.388,12.27016,0.0,0.0,125.0,59.01883,0.00129,0.59,1.935,-1.0,0.028151,0.2976849453870489,0.24868563395960408,0.9074482352941178,0.21883222911039188,0.13286868629002635,4.86240376331607,1.0457413193550067,39.118537808641975,146.90477467681103,78628.36062123603,0.24121026360317693,0.24362245739796234,0.21477027786396463,82.27153438246097,0.18701649660011344,98.30066885579294,445.86233238794955,0.08608818369049227,48913.461267664665,2.935468976516803,7.4947434413580245,0.31830141915711235
80,280,77.7788,13.3821,80,17.3001,0,116,121,23,131,26,1.01526,75.72427,0.0,0.0,0.35714,3.402,11.90338,0.0,0.0,125.0,59.04522,0.00113,0.6,1.848,0.16242,0.027868,0.2986393919070312,0.2484298007029334,0.9082254901960786,0.21948668024538673,0.13281383299324762,4.7926356374004335,1.0473647342908363,39.03258391957224,146.69208776308415,78729.223337238,0.2419690803496528,0.24350063108203623,0.21462968050214912,82.24502365073532,0.18748217655096008,96.5159777661801,445.64056872617,0.08609748150676884,49863.176584087705,3.233383137457853,7.433400848765432,0.31880731729307815
81,281,77.7862,12.9506,80,16.6273,0,116,121,24,131,26,1.01563,75.69967,0.0,0.0,0.64286,3.396,11.51933,0.0,0.0,125.0,59.0487,0.00123,0.59,1.702,-1.0,0.026121,0.2996181824440639,0.2481353632522385,0.9083192156862745,0.2205432745267886,0.1328382832684444,4.733750446893782,1.0413060672685484,38.959817580234855,146.58060260082516,78761.67637497834,0.24208662702420417,0.24333325241449544,0.21463340685418997,82.25611632546921,0.18736121060218594,96.67431540564897,445.42826058312687,0.08612061371023685,49937.791518732796,3.3020256055239607,7.3451967592592595,0.31886789483178657
82,282,77.5331,13.2176,80,14.1403,0,116,121,24,131,26,1.02316,75.45729,0.0,0.0,0.5,3.425,11.14759,0.0,0.0,125.0,59.0106,0.00138,0.59,1.802,-1.0,0.02558,0.3006250913928531,0.24781643680477392,0.9087129411764706,0.22248108247217263,0.1328066742252445,4.6149043133078775,1.039088441225318,38.95600891113281,146.66559074622063,78636.017085,0.24244673284806967,0.24326232221617336,0.21446983156360275,82.2512653643053,0.18726327219732541,96.63747179175758,445.221734471978,0.08613845721919432,49543.06845176815,3.0836444461602177,7.262345679012346,0.3191648142596417
83,283,77.6038,13.7935,80,16.1387,0,116,121,24,131,26,1.02393,75.57477,0.0,0.0,0.64286,3.397,11.3788,0.0,0.0,125.0,59.00722,0.00137,0.59,1.834,-1.0,0.020829,0.30165454043306356,0.2474600648747401,0.9080321568627451,0.22395613998429256,0.1328425592913378,4.686149222385585,1.046335530462411,39.149951510959205,146.72464318858883,78698.418573335,0.24286776306995303,0.24314127260737786,0.21445690693374655,82.26451876509493,0.18733675583840304,96.57170571183839,445.0237377451207,0.08617338311511696,49353.3802835896,3.6361969390110387,7.201099537037037,0.31956350743319384
84,284,76.9929,14.2037,80,17.5912,0,116,121,23,131,26,1.01787,75.029,0.0,0.0,0.39286,3.401,11.87088,0.0,0.0,125.0,58.97936,0.00121,0.59,1.842,-1.0,0.027887,0.3023744799606081,0.24717721500592035,0.9084058823529412,0.22495656600134295,0.13285926450389962,4.750982121095504,1.0451471082475992,39.166274647653836,146.79511992463335,78610.43850662808,0.2429797758464613,0.24306612693631205,0.21435937104129318,82.32000174016451,0.18692727026317998,96.42381598067244,444.83946355217256,0.08617336276431012,48163.22388312892,3.498459806507586,7.074604552469136,0.3197835488636316
85,285,76.5493,14.4637,79,16.7319,0,116,121,23,131,26,1.01823,74.60147,0.0,0.0,0.32143,3.411,12.22779,0.0,0.0,125.0,58.95198,0.00121,0.59,1.737,-1.0,0.030227,0.3027196624817396,0.24682742405498365,0.9079839215686275,0.2254847635652874,0.1328526728161038,4.799979320005392,1.0457413193549996,39.16978360399788,146.50849873890897,78404.4135601889,0.24307338749840676,0.24300123633892212,0.2144082943783915,82.34430346559732,0.1874651445288035,98.3104082129422,444.65663695948433,0.08619943430697817,47381.77185983896,3.1808378177425736,6.926986882716049,0.319355157992406
86,286,76.3443,14.7114,79,17.1267,0,116,121,23,131,25,1.02259,74.33342,0.0,0.0,0.42857,3.397,12.44384,0.0,0.0,125.0,58.91228,0.00118,0.59,1.658,-1.0,0.035042,0.30256287460067866,0.24639276138256064,0.9079200000000001,0.22596745554364944,0.13285946720631261,4.856691575620135,1.0429294822043789,39.15907702033902,146.42591937111564,78539.61899957547,0.24298633834190786,0.24288500998241733,0.21424140821727675,82.3364454129374,0.18749863436444275,96.46485589702257,444.47323482503583,0.08620283702706495,46999.643282640216,3.569756678251612,6.861689814814815,0.31908203073346525
87,287,75.5968,14.9459,78,17.3717,0,116,121,23,131,25,1.01411,73.59955,0.0,0.0,0.60714,3.37,12.65244,0.0,0.0,125.0,58.86593,0.00122,0.59,1.831,-1.0,0.0332,0.3025561687903014,0.2459766193775487,0.9073247058823529,0.2266124245435869,0.13283076477923192,4.901748134458007,1.039088441225316,39.110667852707856,146.2111505566457,78209.8403446865,0.2432786019738781,0.24268296156493124,0.21411830159243114,82.41464245950422,0.18694075471328778,98.42539480357075,444.28495779901016,0.08621222099566958,45696.64672834806,3.4643320991588036,6.790895061728395,0.3184891875473501
88,288,75.0975,14.9255,77,18.0287,0,116,121,23,131,25,1.01694,73.10032,0.0,0.0,0.67857,3.363,12.85159,0.0,0.0,125.0,58.84255,0.00109,0.59,1.759,0.16409,0.034841,0.30248654249612295,0.24554627615484456,0.906506274509804,0.22701653262800012,0.13279804889329885,4.9593371124483365,1.0325947814819874,39.21871533805941,146.32683766090594,77944.4321008445,0.2438921671828657,0.24250127293722726,0.21399117947149626,82.45812533200576,0.1868712181471963,96.6435262073849,444.10229694251484,0.08623345952091456,44564.79537062699,3.144411755150765,6.736496913580247,0.3183806587980378
89,289,74.7912,15.0824,77,19.1248,0,115,121,23,131,25,1.01251,72.74156,0.0,0.0,0.57143,3.361,12.83375,0.0,0.0,125.0,58.84115,0.00125,0.6,1.714,-1.0,0.032772,0.302803242846586,0.24506193864859743,0.9061447058823531,0.22743830332755374,0.13282760351502615,5.001806627699142,1.0302179370523934,39.205798113787615,146.39853423483595,77681.43492625823,0.24489147245918202,0.2422597541453855,0.2137485971022419,82.44784363084726,0.18657526970417043,98.32786963956907,443.91978344265027,0.08623492920820519,43857.09640934952,2.982444071773427,6.66869212962963,0.31808555739551464
90,290,74.126,15.3931,76,18.2717,0,115,121,22,131,25,1.01365,72.07936,0.0,0.0,0.32143,3.352,12.96852,0.0,0.0,125.0,58.80996,0.00117,0.6,1.84,-1.0,0.037775,0.3031660136046684,0.24463596687281766,0.9056729411764707,0.22769548769702488,0.13282103258381628,5.045299919685468,1.0285945221165582,39.33573480299962,146.04859376990973,77554.49427517508,0.24566337094492055,0.24209454613591183,0.21357574357568482,82.54962275114781,0.1861838674050985,98.39299373552281,443.7341791689436,0.08619631038504134,42483.291781213185,2.4114341919922073,6.591483410493828,0.31703618194830285
