,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubcol.0,cubrow.0.6,cubrow.1.0,saturation,movement,color_fulness,temporal,cubrow.0,blur,staticness,tone,fft,noise,cubcol.0.6,uhdhdsim,cubcol.0.3,blockiness,cubcol.0.5,cubrow.0.3,cubrow.0.5,contrast
45,245,48.2825,19.8509,39,17.8466,0,119,113,17,137,17,1.00031,49.32189,0.0,0.0,3.67857,5.253,17.36746,0.0,0.0,128.0,27.43031,1e-05,1.61,1.347,-1.0,2e-06,0.12205896394740591,0.08655813047334719,0.11067945253184058,0.1023877207285893,61.22984709563079,7.644097222222222,80.13329881188494,5.021300148628159,0.26446320693184255,21112.064833399218,465.94572122909335,0.4008837058823523,67335.70500646047,0.5703107920274094,0.09120566789722949,95.74095561832465,0.13707302175995614,1.1829340045381573,0.09398383292177119,0.2114637681435656,0.11003386567729465,86.65265046564288
46,246,47.9548,19.229,39,17.7487,0,119,113,17,137,17,1.00327,48.89651,0.0,0.0,3.53571,5.264,17.0441,0.0,0.0,128.0,26.94726,1e-05,1.63,1.453,-1.0,0.0,0.12234655458120121,0.08649062829066438,0.11061857777502818,0.10247821413393964,61.12560225121769,7.509596836419753,78.68990269011067,5.2100737215663635,0.26451532270987616,20810.400467885946,465.84234283269086,0.3828666666666667,67247.86563101894,0.5598168729186689,0.09102555064620779,95.83394356970031,0.13709690350408674,1.2094631676178993,0.09396307397184414,0.21161796481679437,0.10979797975411784,86.60204886455944
47,247,48.4169,19.7786,39,16.2193,0,119,113,17,138,17,0.99841,49.23788,0.0,0.0,6.10714,5.166,16.50017,0.0,0.0,128.0,26.63688,2e-05,1.62,1.336,-1.0,0.0,0.12309972969231829,0.08642162937633942,0.11056441246605386,0.10291183128543752,61.14850211437838,7.488377700617284,77.31239682200588,4.655440486705549,0.26459051838815956,21664.736878538184,465.65842652292616,0.3742760980392156,67460.7925918033,0.5598168729186664,0.09107337890189847,95.84426102237693,0.13750044146124402,0.9121912588069078,0.0939595173156932,0.21146665367092182,0.10964604571997254,88.32339922881576
48,248,49.6831,18.6496,40,19.2815,0,119,113,17,138,17,0.99927,50.53785,0.0,0.0,4.57143,5.031,16.9765,0.0,0.0,128.0,26.66739,5e-05,1.62,1.499,0.12603,2e-06,0.12411742643779061,0.08636770093769448,0.11041200856011045,0.10257968184893312,61.218966637128666,7.735146604938271,77.08541118183935,5.445839148409526,0.2644534987771474,22944.02358048089,465.42951406008336,0.3787498039215686,67748.15639594164,0.5741518330064784,0.09075822449632928,95.57048914232509,0.13816103355460543,1.337837566357538,0.09391052766178824,0.21131636379543628,0.10943556852177178,86.67059358272907
49,249,49.3064,18.536,40,16.7334,0,119,113,18,138,17,1.00357,50.19706,0.0,0.0,3.57143,5.048,16.0089,0.0,0.0,128.0,26.68908,2e-05,1.62,1.34,-1.0,0.0,0.12472946942892937,0.08634949679877647,0.11039205949791119,0.10251324847035133,61.21308051215277,7.569637345679013,77.2456770526214,5.162076238225175,0.2644859137223138,22562.852088372278,465.2408783610243,0.38702239215686274,67624.7321860176,0.562034498961908,0.09072719113014788,95.68305857437964,0.13785514182430536,1.0574472717690937,0.09392169337261315,0.2111485776303447,0.10938979603173321,87.00974489282933
50,250,49.3048,18.2289,40,15.5298,0,119,113,18,138,17,1.0026,50.27873,0.0,0.0,3.85714,5.058,15.91407,0.0,0.0,128.0,27.01684,2e-05,1.62,1.439,-1.0,0.0,0.12500812808163667,0.08636003489307337,0.11041580768106005,0.10227759560296114,61.21144028651862,7.815200617283951,77.37808382301512,4.8625282491218735,0.2645665617142602,22479.41476984766,465.11051274922784,0.39462039215686273,67598.89824554417,0.5703107920274181,0.09049335486555844,95.59555676182552,0.13853217382623645,1.2530120092773476,0.0939758397985182,0.21075193854086305,0.1093687650986792,89.913800992257
51,251,49.2944,17.0886,40,16.5069,0,119,113,18,138,17,1.00221,50.2549,0.0,0.0,3.53571,5.192,15.65059,0.0,0.0,127.0,27.40209,2e-05,1.61,1.535,-1.0,0.0,0.12554286137906243,0.08637470509370421,0.11042003178939908,0.10206235059353749,61.24701398684655,8.064187885802468,77.77009431053088,5.033148061701367,0.2645896371929871,22507.947975067895,465.03098060229826,0.40177647058823523,67495.51179095377,0.570310792027413,0.09052893106662284,95.52744491161198,0.13837132629530127,1.17732706712519,0.09402378820422348,0.21061630371541992,0.10928154674185603,86.3952949416444
52,252,49.3344,17.6612,40,14.9485,0,119,113,18,138,17,1.00292,50.29765,0.0,0.0,3.42857,5.161,14.66942,0.0,0.0,126.0,27.53739,0.0,1.62,1.436,-1.0,1.3e-05,0.12632556715378426,0.08637904485022818,0.11037617080792628,0.10188314774115469,61.11423690230758,8.305362654320987,78.39451887891398,4.792866144153371,0.2646753407822814,22570.988439351317,464.99725498310244,0.4023023529411765,67609.58517058035,0.5658755399409583,0.09026059215459664,95.56003525273113,0.13850874867983073,1.164530346218904,0.09407522693008812,0.210582460948625,0.10922863348155085,88.53653787478319
53,253,49.5308,17.7907,40,15.6284,0,119,113,18,138,17,1.00243,50.48048,0.0,0.0,2.92857,5.18,15.16215,0.0,0.0,126.0,27.5823,2e-05,1.62,1.45,-1.0,1e-06,0.12659005390604416,0.08638519587829971,0.11045638692634173,0.10175791125928235,60.986494464638795,8.579282407407407,78.61506341156272,4.7739601053474,0.26474790994837905,22730.37940191837,464.9954660021366,0.399583137254902,67529.92661214806,0.5642521250051281,0.09018480168258015,95.54426819456366,0.13824239102488492,1.0451083771911942,0.09412191174754073,0.21048956855243858,0.10923020240736998,88.02887759544707
54,254,49.7664,18.1902,40,16.1123,0,119,113,18,138,17,1.00162,50.73015,0.0,0.0,3.53571,5.217,15.27216,0.0,0.0,126.0,27.46492,2e-05,1.62,1.475,-1.0,6e-06,0.1263551923219653,0.0864420329640774,0.11043195839522199,0.10159209635403506,61.12427662037037,8.857687114197532,78.95135737921176,4.975205385492062,0.2647268061339946,22982.497271367996,464.99687784780116,0.39589931372549014,67578.72678625898,0.5642521250051291,0.0901223528411482,95.51348959704372,0.13812019130454048,1.195065278483995,0.09429711263680206,0.21044633499289786,0.10924562149207338,90.9338044365079
55,255,50.1804,18.452,40,16.1795,0,119,113,18,138,18,1.00168,51.04783,0.0,0.0,3.10714,5.248,15.61548,0.0,0.0,125.0,27.35454,1e-05,1.61,1.499,-1.0,1e-06,0.12651662349671772,0.08645867457343659,0.11038340631638333,0.10159462859088812,61.292816162109375,8.845968364197532,79.68107600337746,4.942708581320161,0.2648104618081308,23541.678699792014,465.0020987899914,0.392489019607843,67711.35914244557,0.5658755399409546,0.0900842518516486,95.47740183349445,0.13814875955113226,1.2345261644263228,0.09441696772728843,0.21052051668653365,0.1095766356757061,87.86202439258807
56,256,50.4532,19.0078,41,15.6392,0,119,113,18,138,18,1.00111,51.34518,0.0,0.0,3.60714,5.257,15.83873,0.0,0.0,124.0,27.3714,4e-05,1.62,1.428,0.125,0.0,0.12650878574665667,0.08647233263493849,0.11026842043054462,0.10159370193383534,61.53401523166233,9.057581018518519,79.52045320036969,5.005074183882048,0.26488489057455517,23986.999088686676,465.00173392284665,0.39345215686274504,67751.78889872249,0.5703107920274175,0.09005357309515696,95.39356714970441,0.13816495872596454,1.015826143226546,0.09441779710378531,0.21065455862410415,0.10977635956126146,87.68015185162537
57,257,50.6029,18.1735,41,16.3804,0,119,113,18,138,18,1.00227,51.52952,0.0,0.0,4.07143,5.379,16.31812,0.0,0.0,125.0,27.52665,2e-05,1.62,1.519,-1.0,0.0,0.12614888782352962,0.08649509610309786,0.1103207566450005,0.10159093272925322,61.67815050666715,9.430025077160494,80.01723476107593,4.882225622138224,0.26491237587238714,24278.06285110328,465.0079649752647,0.39560392156862745,67816.63374150186,0.570310792027418,0.0901271473272889,95.38095362833702,0.13820739453374895,1.0844883279517616,0.09443323507356656,0.2108082466661567,0.1096835620617529,85.77613179094446
58,258,51.3627,18.2213,42,17.4422,0,118,113,18,138,19,1.00303,52.19302,0.0,0.0,3.14286,5.319,15.60875,0.0,0.0,125.0,27.84908,2e-05,1.61,1.503,-1.0,2e-06,0.12578561774294092,0.08651330103293432,0.11028644418105821,0.10164102832453813,61.79813884217062,9.63184799382716,80.55581015855287,4.860886420071698,0.26498786595909674,25138.199023456255,465.035192788378,0.4022113725490196,67891.39928330421,0.5741518330064826,0.09021586604049603,95.27758400948971,0.13824970395850325,0.9150460848712976,0.09528941487001967,0.2108485088083439,0.11031334574662585,86.95007274537241
59,259,51.3362,18.8341,41,18.4418,0,118,113,18,138,19,1.00165,52.1842,0.0,0.0,3.89286,5.282,15.64999,0.0,0.0,126.0,27.90593,2e-05,1.61,1.413,-1.0,2e-06,0.12519837358211555,0.08653102169970008,0.11033442359107913,0.10151131767344271,61.698128217532314,10.064573688271604,80.85557706891801,4.977586449876882,0.2650205331527415,25513.917660901865,465.045420753826,0.40756358823529404,68081.61082850052,0.5725284180706481,0.09048414650902659,95.27330173467948,0.13825322883454297,0.8696786499156107,0.09548865138864714,0.2109062013711878,0.11076734623855554,89.54037813285636
60,260,50.53,19.6328,41,18.1919,0,118,113,18,138,19,1.00222,51.52728,0.0,0.0,3.17857,5.234,16.17145,0.0,0.0,125.0,27.85529,0.0,1.64,1.428,-1.0,1e-06,0.12491600024898698,0.08659100768758513,0.11075431526778219,0.1013804563204463,61.59782579210069,10.361014660493828,80.99911613710111,4.96307125279177,0.2651404011067433,24350.500394649946,465.0177660998574,0.4129243137254902,67681.92135516129,0.5719342069632527,0.09053294725826228,95.34042833560214,0.1381570360808801,1.00629499770687,0.09586875127572456,0.21115471947597908,0.11050654011055606,85.41113054994156
61,261,50.5217,20.3677,41,16.993,0,118,113,18,138,19,1.00208,51.4841,0.0,0.0,4.0,5.16,16.85484,0.0,0.0,125.0,27.83525,2e-05,1.63,1.373,-1.0,6e-06,0.12462310640956667,0.08666302463519075,0.1106897486794911,0.10141768405359781,61.47984615373022,10.668016975308642,80.8880677641576,5.062600418782545,0.26518969641591494,24500.81416105646,464.93424576955454,0.41749490196078437,67822.47027047031,0.5703107920274129,0.09057038406132531,95.31330998557738,0.1381157869592244,1.3159213064087376,0.09630909674150882,0.21149645480377038,0.11019945552610774,84.11524756451567
62,262,50.6544,20.4643,41,17.4965,0,118,113,18,138,19,1.00232,51.57572,0.0,0.0,3.35714,5.153,17.48464,0.0,0.0,125.0,27.80204,1e-05,1.63,1.459,-1.0,3e-06,0.12441453113015186,0.08667811693709974,0.11064482035648675,0.10143490609628118,61.52202370726032,10.910686728395062,80.92321456779992,5.20577600797082,0.26523957774154183,24850.241252305685,464.80472522418034,0.4220639215686274,67853.05689132764,0.5703107920274118,0.09058914292455747,95.33225297255547,0.13814394019525883,1.1583349551708855,0.09660902035163822,0.21176418291778348,0.10999458287083481,88.61185224904308
63,263,50.6944,20.3445,41,17.9274,0,118,114,18,138,19,0.99938,51.60733,0.0,0.0,2.82143,5.144,17.56656,0.0,0.0,125.0,27.70082,2e-05,1.62,1.393,-1.0,1e-06,0.12453390794724109,0.0866668935204672,0.11068674765447899,0.10170795843438633,61.46952254683883,11.013985339506172,81.12907339115598,5.184752901333963,0.26531312682197733,24853.587576776157,464.66461716145966,0.4232639215686274,68023.78011749819,0.5703107920274139,0.09070083002315571,95.31090312191353,0.1380938865180717,1.163515824225024,0.09734457394555672,0.21190806624870628,0.10992912183166141,85.51742073252038
64,264,50.5901,20.4251,41,18.6565,0,118,114,18,138,19,1.00267,51.50679,0.0,0.0,3.75,5.153,17.46442,0.0,0.0,125.0,27.61578,2e-05,1.62,1.416,0.125,3e-06,0.12455020613828069,0.08672309838877901,0.11071294973567683,0.10174556371095453,61.52443949381511,11.184702932098766,81.28055354624634,5.184776557766101,0.2651957345088876,24816.341853181286,464.53769555767985,0.42268156862745093,68105.95526720962,0.5680931659841851,0.09079229842230334,95.32655767597211,0.13815579318460183,0.9864164912810499,0.09775580686889525,0.21213384959939932,0.10999329145061419,89.64754571991615
65,265,50.4856,21.3534,41,18.0764,0,118,114,18,138,19,1.00119,51.41009,0.0,0.0,3.10714,5.12,17.53043,0.0,0.0,125.0,27.50166,2e-05,1.62,1.379,-1.0,0.0,0.12480629200689967,0.08672972433424317,0.11065099308812121,0.10185085998371861,61.67647015606915,11.552083333333334,81.18128419403692,5.17458083442375,0.26518102905452967,24637.168836634377,464.4274793221402,0.42528509803921566,68009.98707326422,0.5703107920274165,0.09085622483687528,95.33653288440246,0.1381924829408002,0.6056680147737468,0.09738541881420269,0.21247945308349045,0.10982696354346407,88.66265407173465
66,266,50.3499,21.7774,41,19.4654,0,118,114,18,138,20,1.00007,51.29787,0.0,0.0,2.57143,5.112,18.32879,0.0,0.0,124.0,27.58552,2e-05,1.63,1.409,-1.0,1e-06,0.12470416550602652,0.08669382527211304,0.11075653695114546,0.10231652482355028,61.64523579161845,12.203028549382717,80.92913073221334,5.211368621727178,0.26533703498000616,24420.76230596693,464.3199462216253,0.4272467254901958,67894.9623911985,0.5703107920274149,0.09100865715303219,95.332178311437,0.13830485347791832,1.2363278807211746,0.09752073872757838,0.21297702180299283,0.10974904583728627,87.83042963349862
67,267,50.2738,22.585,40,18.7313,0,118,114,18,138,19,1.00029,51.18851,0.0,0.0,3.42857,5.081,18.69283,0.0,0.0,124.0,27.73705,4e-05,1.63,1.413,-1.0,8e-06,0.12445797828602144,0.08670257968329109,0.11090346642070192,0.10258352947890814,61.451942538037706,12.427372685185185,80.91240460369698,5.2890037013633275,0.26534673010054943,24416.976275470588,464.1825102627618,0.42798909803921537,67841.83168171611,0.5642521250051304,0.09111151666325941,95.34206483225444,0.13837139689289427,1.1575027069734134,0.09768899122390129,0.21318783293522717,0.10954415762563198,87.45462882759202
68,268,50.3453,22.5701,40,19.4574,0,118,114,18,138,19,0.99989,51.21988,0.0,0.0,3.0,5.057,19.38784,0.0,0.0,125.0,27.88886,2e-05,1.62,1.482,-1.0,0.0,0.12470683719953994,0.08671987169611736,0.11106510141915932,0.10268004371745992,61.3051868956766,12.652874228395062,81.56232339980846,5.416910829610987,0.2653866856564737,24645.927422640525,464.08380664138855,0.4307564705882353,67943.56380987617,0.5658755399409615,0.09132036880727108,95.34770817390473,0.13845425206971548,1.376236385143978,0.09851133618373144,0.2131318504256032,0.10948395083933647,86.20256754155433
69,269,50.5437,22.6267,41,20.4642,0,118,114,18,138,19,1.00417,51.42521,0.0,0.0,4.5,5.075,19.38187,0.0,0.0,126.0,27.97068,2e-05,1.62,1.427,-1.0,1e-06,0.12458197211655486,0.08678504783238988,0.11098600489894785,0.10355816003996633,61.01566738552518,12.847511574074074,81.36149816351859,5.408905809526281,0.26568686939984343,24735.364612453657,464.01695376179,0.4341407843137255,67970.54010386635,0.5703107920274111,0.09153001160304422,95.31211242995082,0.13864709840574627,1.4012438446046682,0.0990494742688196,0.2133366914348195,0.1097893449652885,86.65102058089269
70,270,50.5135,22.2493,41,20.8262,0,118,114,18,138,20,1.00289,51.36509,0.0,0.0,3.42857,5.08,19.43323,0.0,0.0,126.0,28.2262,2e-05,1.63,1.355,-1.0,0.0,0.12465465889901403,0.08694807231565181,0.11090650834317897,0.10447935686638081,60.79134359477478,12.878472222222221,81.0368247546699,5.431911684182014,0.26569907591389963,24542.273280186062,463.9241664249957,0.4420419607843138,68032.22381561004,0.568093165984187,0.09155284370621403,95.3312494478169,0.13857223630122242,0.9091720613795131,0.09911078419370083,0.2134401283412481,0.10993506428757367,89.37953410861134
71,271,49.7379,21.937,40,21.8335,0,118,114,17,138,19,1.00116,50.62035,0.0,0.0,3.07143,5.092,19.10533,0.0,0.0,126.0,28.27685,1e-05,1.63,1.346,-1.0,2e-06,0.12552414897151248,0.08717349605500732,0.11100434435098716,0.10557794289874274,60.76206838348766,12.760609567901234,81.33253218313385,5.364592277950112,0.265779651894359,23747.972542629515,463.8273369559179,0.4449717647058824,68052.38579455351,0.5680931659841845,0.09151753171553884,95.44022530931647,0.1387144118501832,1.149955817832348,0.0993364666842889,0.21362963219110873,0.10933043813751026,88.62469468635041
72,272,49.0135,21.8508,40,21.3186,0,118,114,17,138,19,0.99963,49.88785,0.0,0.0,4.82143,5.208,18.83596,0.0,0.0,126.0,28.27328,2e-05,1.62,1.373,0.125,9e-06,0.12628082933130014,0.08729235129607274,0.11118348049547193,0.10602407311963798,60.6918881263262,12.82836612654321,81.66198724301174,5.371183866387671,0.26600752546930817,22955.161497260484,463.732672820611,0.4441501960784313,67844.65221031196,0.5598168729186778,0.09160980087404146,95.57144201578375,0.13858368397338047,1.507455623828055,0.09951580661116052,0.21337774630613254,0.10837801501944382,88.46997546790146
73,273,48.9482,22.0125,40,20.4368,0,118,114,17,138,20,0.99942,49.86909,0.0,0.0,2.92857,5.175,18.75839,0.0,0.0,126.0,28.32306,1e-05,1.62,1.516,-1.0,0.0,0.12741669694208124,0.0873820367370019,0.11139400420232869,0.10616878864870151,60.52198151011526,12.461467978395062,82.32125236859929,5.392765227160134,0.26601517560877325,22724.612685686712,463.59023874747135,0.4438392156862745,67994.73108507556,0.5658755399409605,0.0916187119443682,95.55083162011657,0.1385128641209033,1.2780622897340257,0.10004774553536068,0.212192460633933,0.10819603574863627,86.3568781504924
74,274,49.6475,22.0467,40,20.8785,0,118,114,17,138,20,0.99845,50.56292,0.0,0.0,3.71429,5.111,18.89887,0.0,0.0,126.0,28.27541,2e-05,1.64,1.442,-1.0,1e-06,0.12808838508972906,0.08740433416783196,0.11163501855927598,0.10636693847882031,60.27913788218557,11.880401234567902,82.51671372938675,5.364316396331275,0.26615892724298457,23509.137914660234,463.398016271113,0.4400098039215674,67944.90716431831,0.5680931659841871,0.09161120158109116,95.45308629800253,0.13851005760782686,1.2092183699686303,0.10002256547530002,0.21170649277855313,0.10809973690233625,89.45519065116831
75,275,50.6265,20.2544,41,21.6488,0,119,114,17,138,20,1.00118,51.51913,0.0,0.0,3.82143,5.103,18.93134,0.0,0.0,126.0,28.27861,2e-05,1.62,1.541,-1.0,0.0,0.1277847583058449,0.08734267508209402,0.11205320979106875,0.10680899307992794,60.229968035662615,12.006992669753087,83.00736222914497,5.359861595176171,0.2663361332913244,24765.153142855037,463.2118519925484,0.44386235294117654,68093.28924108556,0.5703107920274196,0.09167838173091769,95.34205493068556,0.1386123475793643,1.1519834262706137,0.10002135965525782,0.21159428587001944,0.10798050891896943,84.52973037073045
76,276,50.5917,21.2789,41,20.8071,0,118,114,17,138,20,1.00056,51.54002,0.0,0.0,3.53571,5.127,17.39675,0.0,0.0,126.0,28.47186,2e-05,1.62,1.42,-1.0,1.1e-05,0.1282319291573173,0.08712934470911098,0.11253176573891867,0.1069971845508051,60.62276411645207,11.693769290123457,84.61108204481451,5.293765927043736,0.26630849241235155,24392.49286233261,463.0868522823411,0.4457627647058824,67939.12500254119,0.570310792027419,0.09163349317102477,95.38784960953734,0.13860295996382402,1.5569771907788874,0.09980904413650048,0.21159305054535055,0.10775474487157671,85.59369013326011
77,277,49.4523,21.0427,40,23.2753,0,118,114,17,138,19,1.00219,50.48434,0.0,0.0,2.42857,5.134,18.27224,0.0,0.0,126.0,28.33838,2e-05,1.61,1.843,-1.0,0.0,0.12856351835247254,0.08700005641619167,0.11270595601881246,0.10728888063509864,60.30904981825087,11.468412422839506,82.87407875035821,5.338595253419704,0.26633369792022854,23129.315687362836,462.87130015912874,0.43703215686274505,67735.56031330847,0.570310792027418,0.09131882801008209,95.58936550341001,0.1386617574794537,0.8331530899659482,0.09986188691577647,0.21076248437233297,0.10749489915310484,84.93363380548051
78,278,48.1469,20.8308,39,22.7171,0,118,114,17,138,19,0.99928,49.20222,0.0,0.0,3.25,5.204,18.06784,0.0,0.0,126.0,28.05739,0.0,1.63,1.447,-1.0,0.0,0.12859844502713486,0.08684470911805137,0.11304203438811257,0.10736392717508855,60.60492809907889,11.199025848765432,82.0185751576676,5.2901362525190265,0.2663684062219358,21852.43693158917,462.64734072941366,0.43059586274509787,67649.51999603756,0.5680931659841854,0.09121315830470528,95.74264900919843,0.1385363645506417,1.1985609093995937,0.09975510262287438,0.20959237009968246,0.10745085121886247,85.4468312204618
79,279,46.5569,20.39,38,22.1984,0,118,114,16,138,19,0.99919,47.66405,0.0,0.0,2.32143,5.192,17.88108,0.0,0.0,126.0,27.66331,2e-05,1.61,1.505,-1.0,3e-06,0.12836193643730562,0.0866558728881496,0.1132590179207648,0.10777905685442,60.92169132939092,10.748649691358025,81.36782542660109,5.182054724250166,0.26632060486489467,19925.5177516179,462.46665774940743,0.4205372549019608,67332.49252568587,0.5598168729186696,0.09152875231472456,95.96688384980466,0.1384834100234551,1.1859966905015151,0.0996397041014257,0.2082628947659359,0.10738805501609255,85.77807942049088
80,280,46.556,20.8925,38,20.6606,0,118,113,16,138,18,1.00086,47.55542,0.0,0.0,2.46429,5.209,17.50209,0.0,0.0,126.0,27.39819,2e-05,1.62,1.695,0.12783,0.0,0.12853904836805813,0.08653340558630722,0.11319709729224435,0.1081550948171899,61.16009634512443,10.266251929012345,81.056069087316,5.189855865962467,0.26618315031468853,20040.99358758456,462.3111041623551,0.41389764705882354,67540.74624979023,0.5598168729186641,0.09154384138861545,95.98020997340399,0.1383315051058707,1.133568148540627,0.09969122646717643,0.20670335898753614,0.1074501831280605,85.70576160791887
81,281,46.9992,20.4468,38,20.019,0,119,113,16,138,18,1.00333,47.96626,0.0,0.0,4.07143,5.214,17.93605,0.0,0.0,126.0,27.23999,2e-05,1.63,1.537,-1.0,2e-06,0.12894026662764907,0.08641323636524993,0.11330372835820718,0.10849847848867729,61.238956781081214,10.167390046296296,80.72853787823205,5.3161786464747935,0.26605004074483596,20454.332874374482,462.11543369452875,0.4147329411764706,67473.18007598759,0.5575992468754373,0.09159833710347864,95.92404577034274,0.13816673945041952,0.9908175208035472,0.09975206814888757,0.20551903436632693,0.10750795140611881,87.32060612722837
82,282,47.6493,20.5391,39,20.8633,0,119,113,17,138,18,1.0009,48.62563,0.0,0.0,2.92857,5.241,17.54952,0.0,0.0,126.0,27.19428,2e-05,1.61,1.382,-1.0,0.0,0.12845157885273426,0.0863168662931765,0.1132427442820917,0.10851728874347835,61.21925617736063,10.112075617283951,80.56884432209254,5.0033902311631016,0.26595730382628996,21065.00037426306,461.90527647197325,0.4161984705882352,67402.14522920932,0.5559758319396065,0.09185010602592641,95.85141853387455,0.13808582875420947,0.9497892527888994,0.09973218085297808,0.20470428951480357,0.10780101033598695,88.90472830871646
83,283,49.116,21.0603,40,21.3169,0,119,113,17,138,18,1.00194,50.04326,0.0,0.0,2.64286,5.167,17.62656,0.0,0.0,126.0,27.46409,4e-05,1.63,1.35,-1.0,0.0,0.1279467557457055,0.0862689523623208,0.11314623904482357,0.10847431409496036,61.209368482048134,10.12596450617284,80.81149465626984,5.063732830126123,0.26593476093271035,22601.873518631655,461.6638932255283,0.42108654901960785,67690.96308234491,0.565875539940964,0.09264119949276663,95.60577402459839,0.13777391430090502,1.1529315510343316,0.09965744071895342,0.2039641558216683,0.10803845161718367,86.73824131836446
84,284,50.189,21.2698,40,19.7905,0,119,114,17,138,19,1.00132,51.03901,0.0,0.0,3.82143,5.133,18.07607,0.0,0.0,126.0,27.80645,3e-05,1.63,1.336,-1.0,0.0,0.12740289036555413,0.08619843646904125,0.11312606612059044,0.10848983345543879,61.01519323278356,10.672935956790123,80.96436821691177,5.308463744473432,0.26593377619333713,23986.505547032135,461.3731805313143,0.4270840588235293,67731.92183555405,0.5642521250051263,0.09223676871135827,95.45748164759448,0.13771866615719247,0.7154994330462697,0.09963395927191715,0.20346826339427856,0.10800493332694082,89.48276232637468
85,285,48.7222,21.7516,39,19.5869,0,118,114,18,138,19,1.00233,49.59517,0.0,0.0,4.21429,5.274,18.25637,0.0,0.0,126.0,27.87785,2e-05,1.58,1.364,-1.0,1e-06,0.12712558973494734,0.0860890618741739,0.11293300822711448,0.10833602018949866,60.95755381643036,11.105999228395062,81.06144184037336,5.281128992087767,0.2658939125182921,22428.63033088203,461.1055227395058,0.42931607843137265,67448.40258690716,0.5537582058963681,0.09218415794027911,95.82486367146697,0.13745446131613473,1.1160047150751256,0.0997921338493235,0.2031857937272178,0.10796181811404798,86.6784301244472
86,286,50.0147,21.4054,40,21.3643,0,118,114,18,138,19,1.00132,50.94461,0.0,0.0,3.35714,5.13,18.67764,0.0,0.0,126.0,28.16159,3e-05,1.6,1.41,-1.0,0.0,0.12706253508589974,0.08596459917844462,0.11260106018968813,0.10819314557470608,61.188378228081596,12.326822916666666,81.82083125939526,5.956849778614484,0.26553510286605025,23755.806691526643,460.81822594832374,0.43746470588235287,67750.40245893368,0.5658755399409551,0.09244616956621991,95.46236373709789,0.13723117355883022,0.8817719313614819,0.09957236549762676,0.20281552897708685,0.1079628879030246,86.45972020392566
87,287,49.2088,20.7404,39,23.4575,0,118,114,18,138,19,0.99994,49.87836,0.0,0.0,4.10714,5.256,18.3848,0.0,0.0,126.0,28.44459,1e-05,1.61,1.352,-1.0,9.4e-05,0.127722404928754,0.08580808912005755,0.11220141494424525,0.10782661281215354,61.23628950707707,12.310860339506172,82.7839833914388,5.9257516431258095,0.26530354628338887,23123.12837605011,460.5844481161918,0.44497539215686266,67787.60101067451,0.5454819128308429,0.09230958704387962,95.78717991222109,0.13703952331368044,0.8970570068601527,0.09961435465545146,0.20245363907299505,0.10792832102126125,87.8052289145798
88,288,49.8628,21.4175,40,21.9189,0,118,114,18,138,19,1.00009,50.76352,0.0,0.0,4.75,5.132,17.81432,0.0,0.0,126.0,28.60274,2e-05,1.64,1.32,0.125,1e-06,0.12758792867248683,0.08571092016718812,0.11204173495294904,0.10770715341643801,61.167581817250195,12.898630401234568,83.358307798758,6.060433072201503,0.2650447120081794,23347.867644046288,460.3651849423901,0.44791176470588234,67860.59043828657,0.5620344989618943,0.09242839685661548,95.51296689622254,0.13685289334174794,1.1270312148235888,0.09948841245152464,0.20209278420681775,0.10782412810214573,90.11442901776371
89,289,48.3409,20.5025,39,25.73,0,118,114,18,138,19,1.0014,49.09906,0.0,0.0,5.07143,5.315,18.39877,0.0,0.0,126.0,28.60036,2e-05,1.6,1.363,-1.0,0.000101,0.12799438081202888,0.08546593680882841,0.11220473413072485,0.1070920365760786,61.27026856975791,12.829957561728396,83.9392973391729,6.408889988506096,0.26430171571695993,21370.34906986565,460.1640968075949,0.4498878431372549,67547.88564465131,0.5372056197653211,0.09224677601754536,96.04787778661509,0.13667175734879572,0.8829372576925117,0.10006903459591572,0.20130013287957355,0.10747729795781395,90.90516225398554
90,290,49.8719,20.9792,41,25.5844,0,118,114,18,138,20,1.0009,50.85278,0.0,0.0,5.10714,5.132,17.60913,0.0,0.0,125.0,28.69966,4e-05,1.63,1.405,-1.0,1.3e-05,0.12829149522161193,0.08536907240455727,0.11200918343544466,0.10684190697581798,61.41200576593846,14.866608796296296,84.25147895254382,5.872891183667162,0.2640478680088516,22929.558646572765,459.9568926164911,0.4513705882352941,67971.45407404086,0.5620344989618941,0.09250309552631081,95.5761836805032,0.13666011444075662,1.0891537244696716,0.099719385634869,0.20107857330178217,0.10730669022029436,84.89143685707043
