,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,saturation,uhdhdsim,cubrow.0,tone,movement,cubrow.0.3,fft,cubrow.1.0,cubcol.0.5,cubcol.1.0,cubcol.0,cubcol.0.3,cubrow.0.6,temporal,blockiness,cubcol.0.6,cubrow.0.5,noise,blur,color_fulness,staticness,contrast
45,245,48.5245,3.62761,31,6.22211,0,116,133,8,125,7,0.98822,47.2192,0.0,0.0,2.5,5.23,2.99985,0.0,0.0,129.0,54.26353,4e-05,0.73,1.028,-1.0,0.0,33.75609032901717,92.02518848722762,0.1077899382621478,0.7745360784313725,0.7458043981481481,0.21802049669871243,65755.44205252682,0.14297234127213462,0.15813118640334584,0.02532519918724055,0.019597522038368873,0.0446584327842485,0.14395193643214216,3.24695384904675,2.554006109855777,0.13513743606643266,0.2521017164078518,0.5454819128308454,20931.07699669298,162.95121074468142,612.7756225910165,90.49854776158125
46,246,47.9026,3.61916,31,5.57691,0,116,133,8,125,7,0.99653,46.73786,0.0,0.0,2.42857,5.355,3.06615,0.0,0.0,129.0,54.24083,5e-05,0.73,1.041,-1.0,0.0,33.71647078902633,92.091292353706,0.1077139550717057,0.7742227450980392,0.7724247685185185,0.21782125498231483,65640.11214902066,0.14343838232678413,0.15779357066363484,0.025330454642060657,0.01954660961014902,0.04470914381665864,0.14385386182372595,3.280459168857173,2.6046712899573605,0.13534307372965268,0.2519525225402078,0.5454819128308457,19865.893051783038,162.96503962931087,612.7477258588414,88.90057579499181
47,247,48.2519,3.53684,31,5.93497,0,116,133,8,125,7,0.98998,46.96626,0.0,0.0,2.78571,5.258,3.0613,0.0,0.0,128.0,54.24581,4e-05,0.73,1.021,-1.0,0.0,33.717199443299094,92.17149921743137,0.10767919366447866,0.7736949019607843,0.7842881944444444,0.2176685872274043,65876.5703706483,0.1441362197323821,0.15736152396966765,0.025294475309120584,0.019557522497051845,0.04477661263373653,0.14381139115274663,3.2680568590528005,2.47055310359146,0.1356727864150852,0.2519614924927669,0.545481912830843,20872.569227334952,162.94905021460568,612.7369966732881,90.62333313917358
48,248,49.2432,3.47351,31,5.97062,0,116,133,8,125,7,0.99242,47.79118,0.0,0.0,3.10714,5.032,2.98759,0.0,0.0,128.0,54.25794,5e-05,0.73,1.012,0.125,0.0,33.634755075713734,91.8992125359665,0.10769695318416488,0.7736949019607843,0.8267264660493827,0.21768234380826068,66166.42288174237,0.14479762163805987,0.1568739449631193,0.025323121294480326,0.019515004245501125,0.04489463417078507,0.14370635148829047,3.2499110910994844,2.8524968118648677,0.13601896714435882,0.25208211543120995,0.5454819128308442,22512.917094718123,162.98194257662507,612.7161725200283,87.12622267863289
49,249,48.5047,3.48669,31,6.30414,0,116,133,8,125,7,0.99711,47.23346,0.0,0.0,2.32143,5.212,2.93341,0.0,0.0,128.0,54.28296,6e-05,0.72,1.014,-1.0,0.0,33.66655966676312,92.03039075528201,0.10771466268383968,0.7731294117647058,0.8024691358024691,0.21756179244467627,65737.63038983606,0.14529630107726546,0.15642602894727292,0.025272711820628273,0.01953933425500313,0.045023512656797854,0.143575520238134,3.2210166217232867,2.485979073805965,0.1363636443249164,0.2520927430205592,0.5454819128308452,20802.44698271005,162.97311341855365,612.7068413602594,87.01540772348119
50,250,47.7349,3.54876,31,5.48004,0,116,133,8,125,7,0.99418,46.6208,0.0,0.0,2.14286,5.362,2.9436,0.0,0.0,128.0,54.2474,6e-05,0.72,1.019,-1.0,0.0,33.62244142132041,92.11555721687188,0.10765313217090168,0.772786274509804,0.8095582561728395,0.21737141576566016,65551.43752505674,0.14579895502196494,0.1559836734707612,0.025323298074770777,0.019548063663178922,0.04517928748979903,0.14337554014277246,3.22200071077691,2.2252954064347428,0.13662143459548276,0.25204133242405413,0.5454819128308463,19580.86231377311,162.98784876554936,612.688690945778,88.87630931191798
51,251,48.2957,3.4466,31,5.94066,0,116,133,8,125,7,0.99751,47.04046,0.0,0.0,2.10714,5.22,2.9982,0.0,0.0,128.0,54.29184,5e-05,0.72,1.042,-1.0,0.0,33.71965460129726,92.09079516943534,0.10761228395822237,0.7731145098039216,0.7772472993827161,0.21724117375499688,65784.65524327205,0.14648337917244483,0.15555318533147466,0.025287632007323084,0.01953794874960884,0.04526861555947905,0.14330381171729376,3.261031772530071,2.3711774758960464,0.13692074389585973,0.2520139388873108,0.5454819128308434,20763.649121534098,162.9745893231127,612.6798766029323,88.78696914545907
52,252,49.2777,3.49606,31,5.98532,0,116,133,8,125,7,0.99439,47.86592,0.0,0.0,2.53571,5.027,2.91142,0.0,0.0,128.0,54.3017,4e-05,0.71,1.029,-1.0,0.0,33.677359686957466,91.88648176521157,0.10760554254716784,0.7725639215686274,0.753858024691358,0.2172473896873576,66093.60163430528,0.14717178245172421,0.15512342377866425,0.02525074986063336,0.01952538644833685,0.04533491094976146,0.14331670665605567,3.261891109437147,2.536327450576167,0.1373281846637157,0.2521161127308068,0.5454819128308427,22318.277823215652,162.98308092351758,612.6631278734881,88.00983039222683
53,253,48.761,3.66579,31,6.12889,0,116,133,8,125,7,0.99354,47.47398,0.0,0.0,2.32143,5.117,2.95516,0.0,0.0,128.0,54.31067,6e-05,0.73,1.051,-1.0,0.0,33.66378369743441,91.94373896691502,0.10768235754538624,0.7731145098039216,0.6824363425925926,0.21732464244496363,65707.86167951864,0.14765459141841394,0.15468146557189413,0.025220380521444208,0.01952641118048944,0.04531240603256322,0.14325210676779762,3.312365378893485,2.409472622548513,0.1376781650332763,0.25209460465469896,0.5454819128308472,21101.29571824609,162.96418406313134,612.6643736841297,91.70125097907327
54,254,48.1587,3.81404,31,5.79368,0,116,133,8,125,7,0.98752,46.9687,0.0,0.0,2.53571,5.266,3.10083,0.0,0.0,128.0,54.27075,9e-05,0.71,1.044,-1.0,0.0,33.64138567889178,92.02020036805666,0.10761612816697753,0.7720509803921568,0.6421199845679012,0.2174020478889212,65452.827450317665,0.14808752431129116,0.15423567407476982,0.025220262269886513,0.019528831155554177,0.04529380455426872,0.14317828244724798,3.433847386004563,2.2811255687296303,0.13803578858955873,0.25197686952903736,0.5454819128308477,20023.612193392728,162.99464861968576,612.6446206730873,90.21524124223333
55,255,48.6895,3.946,31,6.45831,0,116,133,8,125,7,0.99302,47.3135,0.0,0.0,2.32143,5.145,3.22857,0.0,0.0,129.0,54.30621,5e-05,0.72,1.041,-1.0,0.0,33.68324562355324,92.03865739657671,0.10756007821981352,0.7719756862745097,0.6607349537037037,0.2175885215682457,65914.72963223957,0.14865009559306266,0.1537876557219825,0.025253715813404617,0.019536933379085637,0.04522515651915275,0.14317008548807306,3.5240232052560505,2.2805164866476493,0.13831543762554518,0.25198562385650297,0.5454819128308445,21378.372700996704,162.9754564175468,612.6397004001939,88.57363315617444
56,256,49.6005,4.17271,32,6.17609,0,116,133,8,125,7,0.99353,48.02672,0.0,0.0,2.60714,5.011,3.34359,0.0,0.0,129.0,54.29546,7e-05,0.73,1.022,0.125,0.0,33.55966016981336,91.85401764451477,0.10762184029827503,0.7720509803921568,0.7499035493827161,0.21780748892350882,66110.42480513075,0.1492576313580506,0.15337885745874563,0.025276006890648847,0.019504382266145603,0.0451397261459328,0.1431630605990657,3.6510712153838534,2.515828104290467,0.13864737185075335,0.2520771320549777,0.5454819128308478,22945.880915671063,162.9953844018544,612.6271756820698,93.32098763367189
57,257,49.0524,4.42098,31,6.48853,0,116,133,8,125,7,0.9924,47.59778,0.0,0.0,2.32143,5.119,3.54195,0.0,0.0,129.0,54.31007,7e-05,0.73,1.028,-1.0,0.0,33.65349889684606,91.87239289636976,0.10772843031542959,0.7718058823529411,0.7572820216049383,0.21804226469491864,65809.21969071485,0.1497042119874464,0.15317666159270743,0.02526566663799282,0.01954831558218408,0.04494627094459136,0.14309307824000156,3.7779976575104333,2.6436247223868543,0.13896665035793407,0.2520511961789142,0.5454819128308496,21609.88434753565,162.98838765187958,612.624473471695,90.78932313138613
58,258,48.5039,4.56902,31,5.6244,0,116,133,8,125,7,1.00269,47.1642,0.0,0.0,2.57143,5.243,3.75827,0.0,0.0,129.0,54.28053,2e-05,0.73,1.042,-1.0,0.0,33.52759674449025,91.91824271789466,0.10768440608687846,0.7716083529411764,0.8037229938271605,0.2182751826197717,65646.20101739572,0.1500412967292351,0.15319756824809505,0.02523513978405442,0.019561665286014805,0.04490830536569106,0.14299107972074218,3.8752568820004396,2.7643292074450216,0.13920782362877968,0.25191733833643354,0.549917164917305,20659.970807333262,163.01938071982457,612.6145118475449,90.37023128975395
59,259,48.7951,4.77719,31,6.39254,0,116,133,8,125,7,1.00297,47.26578,0.0,0.0,3.25,5.16,3.88464,0.0,0.0,129.0,54.29211,8e-05,0.74,1.051,-1.0,0.0,33.578996258017455,91.97825971776702,0.10769435830700234,0.7713803921568628,0.8532503858024691,0.2185075167170205,65884.88455669773,0.1503098937817098,0.15303965011478285,0.02524011829685599,0.01956636790977255,0.044796142736111454,0.14288558262167228,3.9238037481389747,2.599719625594324,0.13944315764988305,0.2519151429650314,0.5476995388740699,21710.287663479787,162.9773152161647,612.6168321618526,91.69733999106586
60,260,49.4667,5.0405,32,6.17778,0,116,133,8,125,7,0.99024,47.8066,0.0,0.0,3.39286,5.018,4.06402,0.0,0.0,129.0,54.26602,8e-05,0.73,1.03,-1.0,0.0,33.56823768144772,91.84745784534911,0.10777573832898955,0.7714101960784313,0.9599247685185185,0.21855097310544802,66017.3043288027,0.15126751613942255,0.15297802315136289,0.025279947818835392,0.019538758943087195,0.04469552093732821,0.14261928701981258,3.9747191913974205,2.6918591504128426,0.13942374882975261,0.25200267468376797,0.5454819128308488,22919.75753186105,163.00319684763238,612.6096387686385,89.61294418793818
61,261,48.9247,5.14475,32,6.43712,0,116,133,8,125,7,0.99525,47.41876,0.0,0.0,2.82143,5.156,4.29308,0.0,0.0,129.0,54.24383,3e-05,0.73,1.031,-1.0,0.0,33.56966353051457,91.99364212367753,0.10788006321633763,0.7711345098039217,1.021460262345679,0.21857560623077582,65663.6370709319,0.1519007276694659,0.15282126071147115,0.025230649696419194,0.019565424223273616,0.04464069202175826,0.14226703602404067,4.043970324774197,2.55710478839827,0.13935547263301434,0.25201945288537675,0.5499171649173044,21548.303411212488,163.00474510562708,612.622993472107,93.32725041379655
62,262,48.3115,5.07357,31,6.17119,0,116,133,8,125,7,0.99225,46.93294,0.0,0.0,2.28571,5.289,4.38143,0.0,0.0,128.0,54.17825,3e-05,0.73,1.06,-1.0,0.0,33.51494249885465,91.97196982571111,0.10786457573523761,0.7708745098039216,1.1558641975308641,0.21853053253719154,65688.27977117566,0.1526596423515345,0.15292651253257747,0.025250332038878567,0.01955077440316163,0.04460177003176577,0.14191044771632902,4.069692904183575,2.418596850305944,0.13933969412186603,0.25193461554669844,0.547699538874082,20557.082607808887,162.97220043296073,612.6139530198063,90.57525877392462
63,263,48.6121,5.02038,31,7.43971,0,116,133,8,125,7,0.98363,47.01454,0.0,0.0,2.35714,5.138,4.32111,0.0,0.0,128.0,54.18996,6e-05,0.73,1.025,-1.0,0.0,33.557299201871146,92.09283577340281,0.10789886042874235,0.7706145098039215,1.2991415895061729,0.21855661049619216,66075.04668215869,0.1533729023899507,0.1525702930438954,0.02527608375791857,0.019557696940085436,0.04451961695987307,0.141709872570751,4.026954757069359,2.7088494973120034,0.13938441485647865,0.25192920125752083,0.5476995388740744,21922.65281822305,162.98022229284223,612.6194517172061,88.4097834962937
64,264,49.6533,4.97226,32,7.49148,0,116,133,8,125,7,0.98926,47.85665,0.0,0.0,3.07143,4.985,4.27723,0.0,0.0,128.0,54.17988,5e-05,0.72,1.049,0.125,0.0,33.532684702932094,91.88120088900602,0.10791001228480356,0.7708745098039216,1.51171875,0.21861691438848357,66350.3533673079,0.15419371017552636,0.15215250368055952,0.025251896719134016,0.019541881640428395,0.044478575655328506,0.14165359690782595,4.027944321269462,2.664732949130969,0.13942506186339243,0.2520068256570731,0.5454819128308513,23652.42105786896,162.93755517903585,612.6095995031784,88.23689212552623
65,265,48.9536,5.02783,32,7.38987,0,116,133,8,125,7,0.98658,47.37702,0.0,0.0,3.10714,5.14,4.23362,0.0,0.0,128.0,54.17169,5e-05,0.73,1.031,-1.0,0.0,33.58090530207128,91.99837261031854,0.1079900297396996,0.7706819607843137,1.4599247685185186,0.21867774793661732,65940.02181663098,0.1549868645825397,0.15185849203002288,0.025274521524344416,0.01951977734607397,0.04442719339708657,0.14156956528142567,3.980815337792099,2.7685892594956374,0.13944520384116116,0.251954408770382,0.5454819128308501,22024.052105366263,162.93005228492217,612.605554796569,87.85994965440051
66,266,48.3872,4.94015,32,6.33331,0,116,133,8,125,7,0.98884,46.97211,0.0,0.0,2.92857,5.229,4.2804,0.0,0.0,128.0,54.11804,5e-05,0.73,1.025,-1.0,0.0,33.462178924937305,92.04355278643783,0.10792321747044037,0.7703388235294117,1.4797935956790123,0.21869917647869636,65813.54741811851,0.1560161672792887,0.1518647001314045,0.025288031650810054,0.019548779884621104,0.04445945592570539,0.14149210838597517,3.9801482008035936,2.5718680461816956,0.13942631444123676,0.2518955926266831,0.5476995388740801,20984.43034610186,163.0038408271445,612.5876672214908,90.7561933330076
67,267,48.5766,5.06399,31,6.72484,0,116,133,8,125,7,0.99249,47.02131,0.0,0.0,2.67857,5.116,4.20545,0.0,0.0,128.0,54.15684,2e-05,0.73,1.037,-1.0,0.0,33.53036630889516,92.07680137657286,0.10799618519012058,0.770309019607843,1.4871238425925926,0.21878415845968038,66053.24596431728,0.15623984693155663,0.1520614457749073,0.025259926116419106,0.019532178476253777,0.044421217438377604,0.14161919105514453,3.9248872064472544,2.748588843341008,0.13950285093641435,0.2519640836880332,0.5454819128308475,21880.27234407096,162.97632546561735,612.5835189148248,90.3753211016238
68,268,49.2246,5.48467,32,6.91435,0,116,133,8,125,7,0.98738,47.54117,0.0,0.0,2.78571,5.081,4.31277,0.0,0.0,129.0,54.13197,8e-05,0.72,1.033,-1.0,0.0,33.469709796670045,91.99818909678073,0.10810019473471329,0.7702941176470588,1.5197723765432098,0.2188904245599963,66091.89994460458,0.15643983853552554,0.15223800281441371,0.025322515109771643,0.019483225138835204,0.04437354998690408,0.14183372031209665,3.9187614448412234,2.5098180728602153,0.1395484959948881,0.2521031795513044,0.5454819128308483,22995.521009866912,162.98576158221118,612.5600644289577,91.02129655768086
69,269,48.7524,5.65428,32,7.35763,0,116,133,8,125,7,0.99225,47.26673,0.0,0.0,3.21429,5.163,4.67708,0.0,0.0,129.0,54.19957,4e-05,0.73,1.026,-1.0,0.0,33.44237678433642,92.03721457939983,0.10812226436130853,0.7714023529411764,1.4709683641975309,0.21898501245704022,65769.78712333928,0.1566881649330796,0.1519520461888454,0.025287931484444238,0.019523223278300337,0.044392278611508046,0.14202154916359747,4.003456542483188,2.433072694782837,0.1396031156324045,0.25215949720400777,0.5476995388740771,21573.31307337814,162.9773210511335,612.5398139084175,89.19173900381907
70,270,48.2392,5.43438,32,6.84654,0,116,133,8,125,7,0.98688,46.90781,0.0,0.0,2.5,5.249,4.82293,0.0,0.0,129.0,54.15724,3e-05,0.73,1.06,-1.0,0.0,33.41841087812259,92.00562651790062,0.10816465050223537,0.7703388235294117,1.560667438271605,0.21900014707394774,65640.01829801736,0.15691552111226229,0.1513310148775322,0.025315288037837485,0.01949953783648956,0.04441969621749762,0.14220620546032614,4.038629558418765,2.567985906973431,0.13967881630703807,0.25213334105219337,0.5499171649173117,20665.36128079934,162.99498723956214,612.4963886960552,91.05280272511648
71,271,48.6284,5.01492,31,6.99989,0,116,133,8,125,7,0.99042,47.15628,0.0,0.0,3.39286,5.142,4.63365,0.0,0.0,129.0,54.21884,5e-05,0.73,1.012,-1.0,0.0,33.57355565200617,92.07104556214253,0.10814384533089662,0.7712098039215687,1.7674093364197532,0.21903592796977928,65982.13964172974,0.15733070991897122,0.1504500279541111,0.025303775666651086,0.019492899070388283,0.04453756733113345,0.14246733849504462,3.9873523482022493,2.9902938721797634,0.13971677982804037,0.25219710511806426,0.5499171649173061,21879.685728829525,162.96731659296844,612.4582686367755,91.88760510932664
72,272,49.5446,4.7999,32,6.67475,0,116,133,8,125,7,0.9938,47.95568,0.0,0.0,2.96429,5.013,4.2712,0.0,0.0,129.0,54.1898,6e-05,0.71,1.032,0.125,0.0,33.480442188404226,91.88615546900286,0.10821226150428442,0.7708745098039216,2.01195987654321,0.21903245008550556,66327.70753988579,0.15771440593066968,0.14997699279461466,0.025342368315430956,0.019484434941166345,0.04465859416748047,0.14274382252625084,3.862172491009256,2.794847789976459,0.13976761386215025,0.252316965383348,0.5499171649173015,23376.618653850113,162.9860183475447,612.3935578909843,90.69103658563037
73,273,48.9817,4.7913,32,7.50155,0,116,133,8,125,7,0.99234,47.62243,0.0,0.0,2.92857,5.119,4.08673,0.0,0.0,129.0,54.19956,7e-05,0.72,1.022,-1.0,0.0,33.522073062849636,91.96783238853479,0.10826981396849124,0.7708674509803921,2.0221354166666665,0.21914826357576797,65889.94074145821,0.15788732060454283,0.14983368844417772,0.025331097257143723,0.01952856898819094,0.044834240501007254,0.1428897127546855,3.779521209736185,2.5315873637404427,0.13980910311144304,0.25231479668392703,0.5499171649173122,21655.532335102587,162.96063429350852,612.3353439457609,90.6195049652306
74,274,48.3895,4.792,31,6.57448,0,116,133,8,125,7,0.99498,47.16809,0.0,0.0,2.5,5.214,4.0763,0.0,0.0,129.0,54.13841,5e-05,0.72,1.022,-1.0,0.0,33.45258660964024,91.9983262299965,0.10827952111548504,0.7704568823529412,2.118682484567901,0.21913427640087962,65828.85729137572,0.15822670324826832,0.14979923795234018,0.02534512265582635,0.01951410262825229,0.044817263391184387,0.14287065121527948,3.7671637386427546,2.4014182750811783,0.13986888362205116,0.2522820561551695,0.5521347909605424,20669.518346619257,162.986642662371,612.2496196485184,87.7693185547132
75,275,48.5725,4.76513,31,6.49504,0,116,133,8,125,7,0.9936,47.24899,0.0,0.0,2.60714,5.158,4.07824,0.0,0.0,129.0,54.1497,4e-05,0.72,1.026,-1.0,0.0,33.52859760802469,92.07647900279746,0.10825874137202254,0.7695121568627451,2.1910686728395063,0.2191203148130128,65959.59452593783,0.15858749032202302,0.14953584114181245,0.025353853927187486,0.019523238834026378,0.044856909928823026,0.1427362217766293,3.713459662445393,2.631114589047344,0.13996623739962777,0.2523564797255228,0.5499171649173055,21468.1394433798,162.94604286536813,612.1652703054318,89.05026319930246
76,276,49.2657,4.77024,31,6.28965,0,116,133,8,125,7,0.98536,47.84889,0.0,0.0,2.46429,5.021,4.05685,0.0,0.0,129.0,54.11089,2e-05,0.73,1.027,-1.0,0.0,33.51556886272666,91.95232120872747,0.10829419550782038,0.7702351960784313,2.3072434413580245,0.2192393094665015,66153.40901518383,0.15882896706745958,0.1490590240314904,0.02536183051631201,0.01946186026851894,0.04488849271215948,0.1426507525682118,3.6805810184304395,2.255297585783807,0.14015780349595883,0.25245261527247337,0.5499171649173084,22564.71707687313,162.95760897755724,612.0640556952704,91.42483052497987
77,277,48.539,4.58669,31,7.66452,0,116,133,8,125,7,0.99163,47.33906,0.0,0.0,2.78571,5.207,4.06023,0.0,0.0,129.0,54.08838,5e-05,0.74,1.031,-1.0,0.0,33.5692978847174,91.98725135819953,0.10834524857094384,0.7692078431372549,2.3622202932098766,0.21921334864132458,65652.6526588812,0.15892116808462253,0.14843866949815906,0.02531175945041012,0.019487892298658008,0.044917197901126596,0.14253656748697524,3.6752975851281717,2.5639409814668745,0.14017430794112806,0.2524695635656053,0.5499171649173078,20708.32364163924,162.93677267463428,611.9688793654544,91.81863373094035
78,278,47.6451,4.39935,31,6.63099,0,116,133,8,125,7,0.99276,46.63471,0.0,0.0,2.71429,5.394,3.9024,0.0,0.0,128.0,54.01422,5e-05,0.73,1.023,-1.0,0.0,33.59241758746865,92.11256950284083,0.10829405232746694,0.7691850980392156,2.4076003086419755,0.21910892665986256,65467.07195067917,0.15893787821789013,0.14792113750657937,0.02537079766598331,0.019471876717978415,0.04488600188789519,0.14235754986967541,3.597587345619581,2.3186199261713503,0.14013512625863117,0.25235968768702083,0.5499171649173117,19247.724431924962,162.93066863747637,611.8532665596433,88.21026734325427
79,279,48.1254,4.21282,31,6.63949,0,116,133,8,125,7,0.994,46.96598,0.0,0.0,2.64286,5.256,3.739,0.0,0.0,128.0,53.99797,5e-05,0.72,1.003,-1.0,0.0,33.61734668119454,92.13858519745571,0.10824456791718687,0.7691929411764706,2.435667438271605,0.21910514555999064,65847.32659643929,0.1591457120032554,0.1473864122688866,0.025323274827081098,0.019477379359707298,0.04479254919810925,0.14222113412244985,3.536742537308273,2.4952832478176226,0.14009048316799344,0.25237688920252016,0.54548191283085,20568.430625883288,162.94195063968695,611.7486498862264,89.52353665716782
80,280,48.9694,4.17123,31,5.96473,0,116,133,8,125,7,0.99621,47.67151,0.0,0.0,2.35714,5.098,3.5786,0.0,0.0,128.0,53.95979,8e-05,0.72,1.028,0.125,0.0,33.59160416214554,91.97233204026881,0.10824470313122676,0.7692007843137254,2.4684606481481484,0.21912367344355047,66034.35472781138,0.15935103101516085,0.14691505252662143,0.025254353331733564,0.01944998983669384,0.044648999288626985,0.14210142584179736,3.4982773814187005,2.5658759358129375,0.14011163156225065,0.2524495039861227,0.5476995388740723,21871.786172303597,162.9557619331929,611.6324530969022,90.68902607779883
81,281,48.2062,4.07071,31,6.90204,0,116,133,8,125,7,0.98563,47.07511,0.0,0.0,2.64286,5.256,3.54017,0.0,0.0,128.0,53.94936,0.0001,0.72,1.028,-1.0,0.0,33.62762865608121,92.11569310312557,0.10828839633927476,0.7686352941176471,2.5396894290123457,0.2190800599495624,65660.96130662711,0.15969850299218458,0.14650108738422501,0.025237660873730614,0.019485818179373057,0.044521971348446564,0.141995290699374,3.5197866029342566,2.3536134388041354,0.14007957715349603,0.2524101363073175,0.5476995388740785,20208.877755963542,162.9487577234248,611.5151193175275,88.62534687547571
82,282,47.1416,3.91448,31,6.24281,0,116,133,8,125,7,0.9902,46.20286,0.0,0.0,2.42857,5.537,3.45343,0.0,0.0,128.0,53.88655,8e-05,0.73,1.016,-1.0,0.0,33.616434733072914,92.23479675343506,0.10824862054050405,0.7686196078431373,2.5787037037037037,0.21895132814484675,65390.71610174046,0.16012229576858256,0.1461770621942445,0.025250096456617754,0.019473671632220246,0.044497816082825284,0.14181613809595986,3.5214959152644605,2.081158975627879,0.14001966858725481,0.2522612174919438,0.5499171649173044,18621.00256659549,162.94511696463235,611.3940771504543,89.82202565089301
83,283,47.8207,3.6315,31,5.78243,0,116,133,8,125,7,0.98673,46.74124,0.0,0.0,2.89286,5.405,3.31732,0.0,0.0,128.0,53.90415,8e-05,0.73,1.027,-1.0,0.0,33.64911208918065,92.25207801302582,0.10823941080601608,0.7686274509803921,2.5559895833333335,0.2187958425155628,65697.81650262135,0.16060612861060072,0.14588323611539122,0.025184418756781058,0.019472505823251673,0.04452220299458154,0.14166294522273715,3.475071261703816,2.218808562928723,0.13998328659636453,0.25211785284556953,0.5454819128308532,19973.306213082964,162.9447706669076,611.2746714502896,91.57192545732602
84,284,48.855,3.54779,32,5.88388,0,116,133,8,125,7,0.98742,47.62257,0.0,0.0,3.5,5.205,3.07181,0.0,0.0,128.0,53.87077,0.00012,0.72,1.004,-1.0,0.0,33.72980697066696,92.10869962416352,0.10831420081890612,0.7683219607843137,2.5309124228395063,0.21881659688224095,65983.61836680358,0.1611508801121809,0.1454393730764707,0.02517686497571441,0.019459025536539908,0.044535615923256576,0.14163254875326486,3.3326057510334146,2.6835777510224634,0.14002128926766552,0.2520962685182662,0.5476995388740759,21541.471849264588,162.92832958206188,611.1547199708322,88.76265587282235
85,285,47.8742,3.61134,31,6.55989,0,116,133,8,125,7,0.98446,46.79319,0.0,0.0,2.96429,5.442,2.99766,0.0,0.0,129.0,53.8482,7e-05,0.72,1.023,-1.0,0.0,33.65720358012635,92.26103512850356,0.10836969783869224,0.7681364705882352,2.4926697530864197,0.2186968576445294,65487.34872022461,0.16146644675895724,0.14504020156104946,0.0252090376634933,0.01945123272314637,0.044604668132666336,0.1414916355765214,3.2970965090000766,2.6761039345530886,0.14002026698261943,0.25197462965645767,0.5454819128308478,19684.284579963987,162.92670175867056,611.0430835988684,90.4434988142411
86,286,46.5199,3.28617,31,6.11566,0,116,133,8,125,7,0.98155,45.65327,0.0,0.0,2.53571,5.726,3.05303,0.0,0.0,129.0,53.76682,7e-05,0.73,1.064,-1.0,0.0,33.66953644929109,92.41181142087888,0.10825641729928241,0.7669231372549019,2.547019675925926,0.2185148644042234,65269.660738016704,0.1618264061959662,0.1445208389318537,0.025191995808543217,0.019447374011246858,0.044650630223321046,0.1413882221721572,3.4022823477205875,2.115892507045613,0.1399643847613013,0.2516806309002747,0.545481912830848,17741.36684461459,162.90896630204816,610.929279344775,90.23356610585749
87,287,47.297,3.08463,31,5.31307,0,116,133,8,125,7,0.98981,46.29998,0.0,0.0,2.75,5.487,2.76767,0.0,0.0,129.0,53.78129,6e-05,0.72,1.022,-1.0,0.0,33.643485175238716,92.29313025245234,0.1081393335394089,0.7675027450980392,2.331983024691358,0.2183496978091256,65651.12846532934,0.1622917259509626,0.14411035629399954,0.02515381195773181,0.01948938512992498,0.044872113919103035,0.141358179444586,3.318294804212641,2.0834726919120126,0.1399435830100328,0.25150504751475444,0.5476995388740765,19012.99555349392,162.91293411917525,610.8257373921721,91.5021330291029
88,288,48.0597,3.01911,31,5.03355,0,116,133,8,125,7,0.99306,46.95,0.0,0.0,2.46429,5.367,2.59213,0.0,0.0,129.0,53.77146,5e-05,0.72,1.016,0.125,0.0,33.67720860610773,92.10684844996672,0.10814234332402413,0.7676007843137254,2.2101658950617282,0.2182452796203806,65842.49373186968,0.16271798542688082,0.14378973189327457,0.025143367541680832,0.01951061922660245,0.04503526645745096,0.1413988965737499,3.258417177688889,2.320196353623471,0.1399466721849815,0.2514300667742486,0.5476995388740774,20167.786476028323,162.9163294147561,610.725962407862,90.35732927250808
89,289,47.0153,3.07443,31,5.88508,0,116,133,8,125,7,0.99068,46.06007,0.0,0.0,2.60714,5.63,2.53534,0.0,0.0,129.0,53.82758,4e-05,0.73,1.028,-1.0,0.0,33.68709818522135,92.27557078139887,0.10810691358290472,0.7686274509803922,2.1106770833333335,0.2180727837166985,65382.04123631557,0.16305583546842273,0.14347631128104807,0.025125702436601068,0.019543853030042573,0.04525669236890411,0.14133762034535916,3.2398264914103727,2.3544528299065863,0.13994490054666348,0.251215624200101,0.5476995388740755,18496.914918502735,162.88898541715372,610.6366405320598,91.72957512869321
90,290,45.5766,3.04111,31,6.20305,0,116,133,8,125,7,0.99216,44.86686,0.0,0.0,2.75,5.917,2.57979,0.0,0.0,129.0,53.77471,8e-05,0.73,1.029,-1.0,0.0,33.61376614040799,92.49812828762138,0.10795638170807503,0.767258431372549,2.122974537037037,0.21784437196100642,65153.21659487201,0.16341297508622463,0.14323260083342262,0.02511720127462915,0.01957069923101272,0.04540882974793266,0.14129909720239583,3.286247443635745,2.3367678423758944,0.13985676342151726,0.25086423817243564,0.5499171649172984,16500.01501396605,162.90972672301382,610.5471288591241,89.7212494152455
