,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,uhdhdsim,cubcol.1.0,blockiness,color_fulness,contrast,blur,tone,movement,cubcol.0.3,cubrow.0.6,staticness,cubcol.0.6,temporal,cubrow.0,cubcol.0,noise,cubrow.1.0,cubrow.0.5,fft,saturation,cubrow.0.3,cubcol.0.5
45,145,28.3617,20.4225,15,16.1447,0,120,117,5,137,7,1.01058,27.60226,0.0,0.0,14.67857,9.516,17.82142,0.0,0.0,113.0,31.30009,0.0,0.31,3.977,-1.0,2.749868,101.59315209802129,0.044657280729643166,1.5023821241152402,77.96592691020655,85.87350102645881,4634.934359381189,0.4708478431372549,14.935233410493828,0.09272941686419296,0.07155078751451545,377.86038799718494,0.08034998615215456,5.231800250448856,0.02863778656221446,0.042650968775359295,0.24710036975093433,0.03891027040548292,0.061272384247730405,61774.26927187314,49.86806553970148,0.1113678795340569,0.10935306195769695
46,146,28.2747,19.8988,15,16.2894,0,120,117,4,137,7,1.01458,27.39619,0.0,0.0,16.42857,9.471,17.5475,0.0,0.0,113.0,30.93162,0.0,0.3,5.822,-1.0,2.965121,101.64586446697714,0.0444159155578713,1.4678740452303976,76.44842879296566,89.60440455828352,4552.971157178543,0.4673639215686275,13.72241512345679,0.0935086113611491,0.07213895037947722,377.2494996233083,0.08072208871204344,5.1680430669870105,0.028788877627934098,0.04234687227883927,0.24488274370770602,0.038716593740619205,0.06179762098150422,61681.62833065617,50.12229975947628,0.11185580344945362,0.10931954164814095
47,147,28.2809,19.3362,15,15.8506,0,120,116,4,137,7,1.02166,27.33192,0.0,0.0,13.35714,9.485,17.0897,0.0,0.0,116.0,31.0326,0.0,0.3,4.981,-1.0,2.965036,101.70055187838568,0.04419227164295409,1.3890590204022042,74.94008124099356,87.9123817439772,4508.644971759256,0.46673019607843136,13.029176311728396,0.09453022736185963,0.0728230445410799,376.4457596870406,0.08122244937359467,5.079724910201638,0.028949009725706583,0.04205395451179213,0.24488274370770027,0.03846421089273215,0.06251857608244063,61646.896003241265,50.49097452045959,0.11228627295959236,0.10935530642547736
48,148,27.9214,18.8265,15,16.9327,0,121,116,4,137,6,1.01494,26.88786,0.0,0.0,13.75,9.605,16.61004,0.0,0.0,115.0,30.92052,0.0,0.3,4.828,0.43583,3.090377,101.81190471311054,0.0439844469372604,1.5053177328704543,74.70804652275176,87.48131137188032,4412.483000038041,0.4646792156862745,12.283371913580247,0.09536870803307543,0.07338816529323769,375.4367145324955,0.0818938917459003,4.92528025369295,0.029114663635573537,0.041773262819582935,0.2388240766854138,0.03822530888943845,0.06261006430254656,61602.24843860957,50.780516259464214,0.11270655397736232,0.10925734558192805
49,149,27.5965,18.2484,14,15.9096,0,121,116,4,137,6,1.02657,26.50826,0.0,0.0,16.64286,9.532,16.18262,0.0,0.0,115.0,30.46749,0.0,0.3,5.83,-1.0,3.12625,101.89057835460403,0.0437949601512642,1.080935618182913,73.70947622887661,90.2937802807169,4344.185759100593,0.45752509803921565,10.84910300925926,0.09629421877691557,0.07398754968964305,374.25460822571875,0.08161637498798102,4.852287560836153,0.02925016741448176,0.041504375176548584,0.23276540966311665,0.038005195734082016,0.06220449163771508,61551.94771501459,50.739298125843945,0.11307526462367894,0.10919908767090128
50,150,27.1217,18.2072,14,15.1365,0,121,116,4,137,6,1.02978,25.99308,0.0,0.0,14.35714,9.446,15.68613,0.0,0.0,115.0,30.10381,0.0,0.3,6.07,-1.0,3.224204,102.0041214447377,0.04360119068617314,1.1111643396545323,73.0350067845574,88.97097112128974,4205.11589306788,0.4534196078431373,9.728057484567902,0.09667087107497092,0.07402311995873914,372.9226396322089,0.08180014999816901,4.838530474644527,0.02940593846777854,0.0412375140233929,0.23276540966310902,0.03778448534368754,0.062271099392549,61466.349912483536,50.58812779556086,0.11333384986317292,0.1090300731860052
51,151,25.4794,18.4927,13,15.8566,0,121,116,4,137,6,1.03275,24.48829,0.0,0.0,11.60714,9.504,15.64191,0.0,0.0,119.0,29.77277,0.0,0.3,6.228,-1.0,3.322845,102.28342020217177,0.043448979669554,1.1136466808667542,72.42449168300557,84.91436846623783,3550.3053030225956,0.4472203921568627,8.849633487654321,0.09620580237501362,0.07381777083946577,371.4836692375303,0.08175774541267679,4.780192515321857,0.029611101100626872,0.04098118969675257,0.22448911659758722,0.03760262334255836,0.062379993602013545,61348.53183721155,50.422317504882805,0.11337529945379629,0.10902304344603676
52,152,23.8176,18.6491,12,17.3196,0,121,116,3,137,6,1.01966,22.99176,0.0,0.0,11.39286,9.546,15.88128,0.0,0.0,118.0,29.44882,0.0,0.3,6.177,-1.0,3.466798,102.57957442031812,0.04337011517059704,1.768609863874934,71.62619883655455,84.7226840324675,2976.4723342120465,0.4415737254901961,7.988667052469136,0.09582857087097543,0.07363266483090672,370.10683701066984,0.08126612178539004,4.751846298232588,0.029820838849716345,0.04072804765549362,0.22005386451112455,0.03736822033974062,0.06229586964276844,61347.521882887435,50.380125634464214,0.11293828033582082,0.10909545144573496
53,153,23.2207,18.6571,12,16.4866,0,122,116,3,137,6,0.9907,22.45513,0.0,0.0,11.17857,9.734,16.01801,0.0,0.0,118.0,29.02966,0.0,0.3,5.607,-1.0,3.646534,102.67523527256873,0.04335700327730124,2.0394942860867307,70.30629503598279,88.47365350591248,2833.5240158490983,0.4351792156862745,7.1773244598765435,0.09553627754119799,0.07353511340983011,368.83168717118656,0.08138830362685788,4.751379720291694,0.029965112094147046,0.040485000783447654,0.21399519748883997,0.03713660748613153,0.06201226761629603,61327.30311069291,50.324703828788095,0.11222256901032722,0.10896410543567922
54,154,22.718,19.4456,12,17.1414,0,122,116,3,137,6,0.99076,22.00706,0.0,0.0,11.42857,9.847,16.01783,0.0,0.0,120.0,29.01484,0.0,0.3,5.785,-1.0,3.641969,102.71457507994624,0.04334336685293219,1.7699067660429644,70.35987524766976,90.0540901300113,2663.890189507541,0.436601568627451,6.872154706790123,0.09536370456783676,0.07323193418114651,367.58337185207824,0.08179170535515126,4.911995469463174,0.029879563087734203,0.04022299910720522,0.2162128235320632,0.03691527886524275,0.06176668444659199,61375.09974024057,50.30218487021364,0.11162685258123017,0.10869916776093813
55,155,22.4189,20.4823,12,16.5454,0,121,116,3,137,6,1.01108,21.75401,0.0,0.0,13.60714,10.541,16.69083,0.0,0.0,120.0,29.33626,1e-05,0.3,6.817,-1.0,3.561213,102.73910368130166,0.04331282010623864,1.8334031543031453,69.58813410159323,89.34459155625893,2540.381267317707,0.43887215686274506,7.433159722222222,0.0950005627211459,0.07292962266737155,366.32326787863184,0.08257746988799014,5.089230555836802,0.029793010459059386,0.03997949479297455,0.2101541565097765,0.0366920691316962,0.06175309315697441,61414.84162065782,50.34919569227431,0.11100930575843558,0.1085991197365589
56,156,22.0574,21.0327,12,17.1597,0,122,116,3,137,6,0.9771,21.3891,0.0,0.0,9.89286,10.392,17.5749,0.0,0.0,120.0,29.12152,1e-05,0.3,7.021,0.47171,3.607916,102.81780381306515,0.04336493144627587,1.7937238785393548,70.21394707190478,88.6470526558589,2463.6543332295014,0.43906039215686277,7.6851369598765435,0.09491356772924375,0.07260402171468641,365.1594905265622,0.082251937548716,5.23249947588864,0.029683626241647526,0.03974210526346886,0.20793653046654292,0.03645866819828952,0.06151130827443728,61415.87998177654,50.16809082031251,0.1103852718720294,0.10875631101065578
57,157,21.7227,21.6024,12,16.3722,0,122,116,3,137,6,1.00536,21.10636,0.0,0.0,15.32143,10.38,18.04754,0.0,0.0,120.0,29.2667,0.0,0.3,6.754,-1.0,3.676966,102.91475918575166,0.043276746769465045,0.9174721281065499,71.38711092802535,87.1042226460555,2385.8758429783375,0.4415262745098039,8.269965277777779,0.09478281662358524,0.07239178476884804,364.1930921561328,0.08194578138736819,5.351977518188532,0.02952239791116926,0.03951346548945718,0.20793653046654278,0.036247036424254454,0.06123119974205749,61370.17215320399,49.81308002236449,0.10966996955397261,0.10859723087952768
58,158,21.0353,22.3549,11,17.3716,0,122,116,3,137,5,0.99051,20.46174,0.0,0.0,22.96429,10.801,18.53698,0.0,0.0,119.0,29.30645,0.0,0.3,7.758,-1.0,3.682512,103.09245116626545,0.043206248474652265,1.3222778073207042,72.47891361913794,85.69900444588681,2198.6106651232167,0.44296352941176476,8.581645447530864,0.09439911258873764,0.07202076365194117,363.4160060053805,0.08163700367692299,5.475270612898052,0.029327667730027974,0.03930530908786656,0.19966023740102176,0.036022644973423966,0.06138556164036656,61345.59324393343,49.56988506552614,0.1089214680689237,0.10850257773766285
59,159,20.9041,22.4768,11,16.9507,0,122,116,3,137,5,0.99883,20.32567,0.0,0.0,17.17857,11.425,19.18632,0.0,0.0,117.0,29.33128,0.0,0.3,6.837,-1.0,3.561626,103.20435011640785,0.043160385738342646,0.8522731281787137,72.94470641162663,88.46527173441879,2122.717983861823,0.44290313725490194,8.622733410493828,0.09411642074693438,0.07174193431985962,362.85753829027107,0.0813283789875537,5.5527701061125745,0.029153181291459017,0.03903792856654979,0.19966023740101613,0.03579932357315738,0.0611533353877937,61280.41314679075,49.346532562632625,0.1082276220776609,0.10817355648442416
60,160,20.4019,22.524,11,17.6759,0,122,116,3,136,5,0.99741,19.8956,0.0,0.0,17.71429,12.155,19.28995,0.0,0.0,117.0,29.26219,0.0,0.3,7.668,-1.0,3.693697,103.35262767576653,0.043019016680093024,0.5221199157915418,73.0828998230889,87.98148904958178,1925.323760094629,0.440318431372549,8.759162808641975,0.09355149999996372,0.07167071820747933,362.55734213858835,0.0815658394855538,5.622621825230434,0.02915589426257057,0.03882745688323041,0.19138394433549552,0.035054956140931307,0.06144345477360951,61180.06601583415,48.858389960394966,0.10820513872071048,0.1086398831684337
61,161,20.2063,23.9208,11,18.0014,0,122,116,3,136,4,0.99624,19.74382,0.0,0.0,25.89286,13.202,19.33939,0.0,0.0,114.0,28.36727,0.0,0.3,7.424,-1.0,3.698699,103.42290493771713,0.042751798538827324,0.7285501479220453,72.94436040496566,85.76275217703619,1875.3727455774995,0.4257917647058823,8.220003858024691,0.09224033833947617,0.07147635722562255,362.30912510780036,0.08171683438893108,5.711234548740793,0.029179476355780144,0.03862098606240019,0.19138394433549485,0.03439806857496683,0.06146884182103425,61190.693974633374,48.488035413953995,0.10825098891262623,0.10875338574942121
62,162,20.9108,23.9106,11,18.358,0,122,116,4,136,4,1.00017,20.40841,0.0,0.0,25.96429,12.956,20.53398,0.0,0.0,117.0,27.77207,0.0,0.3,8.404,-1.0,3.692918,103.29082276809206,0.04252204075375799,0.5636921604450259,74.34240503335566,86.9724188787519,2065.6824221831066,0.4066968627450981,8.434027777777779,0.09105278663472091,0.07171776078325742,362.0734798839419,0.08173174488671525,5.822875284201103,0.029194162843093476,0.03860094242499478,0.19360157037872708,0.03382476362036642,0.06160962237131415,61223.044794185844,48.407869880582076,0.10825636112166331,0.10949673904319326
63,163,22.0079,23.1304,11,17.8031,0,122,116,4,136,4,0.9992,21.39782,0.0,0.0,28.92857,11.754,20.53248,0.0,0.0,120.0,28.51634,0.0,0.3,8.248,-1.0,3.619657,103.13504674378704,0.042549029914854423,0.7234544251078223,75.87980507902938,87.9947749104051,2282.2462925265722,0.41881450980392165,8.564863040123457,0.08987017756044297,0.07188318224930701,361.83819833623517,0.08194765305118233,5.899903875550918,0.02920431527046786,0.03858435919692659,0.19360157037872885,0.03347672042438166,0.06174456013296719,61319.04328275667,48.2619312427662,0.10844718230676924,0.11002855789720842
64,164,23.2857,23.4767,12,19.1895,0,122,116,4,136,5,1.00033,22.59455,0.0,0.0,27.67857,11.328,19.86035,0.0,0.0,118.0,29.09252,0.0,0.3,6.403,0.42798,3.561955,102.87259150281045,0.04257927469755145,1.0832856447391768,78.06802141512284,85.79426261913143,2637.0466317548758,0.431907843137255,8.909722222222221,0.08894758425462997,0.07125562193580905,361.62875362479576,0.082133582964204,5.87454967464629,0.029223620511325606,0.038535777997011085,0.20571890442331217,0.033298727381412346,0.062173833854489984,61441.33671751861,48.35618836202739,0.10855730145410014,0.11037023765863936
65,165,24.9995,22.9984,13,20.6871,0,121,116,4,136,5,1.00018,24.22092,0.0,0.0,23.10714,10.856,20.16548,0.0,0.0,123.0,29.9196,0.0,0.3,5.131,-1.0,3.61726,102.52930481026077,0.042634257202522605,0.919480917284154,80.97600776800797,86.33741119319225,3144.0468285141374,0.44784549019607844,9.15943287037037,0.08780122706508692,0.07106802156270335,361.37487089470653,0.08257158789102562,5.851020446462112,0.029260977371516436,0.03841926874974358,0.20793653046654492,0.033023493808687424,0.062341385262798414,61473.453176444185,48.53995221926842,0.1088654613008994,0.11067928330561698
66,166,26.5524,22.3267,14,19.3555,0,121,117,5,136,5,1.01189,25.69096,0.0,0.0,16.78571,9.946,19.75854,0.0,0.0,121.0,30.56337,0.0,0.3,6.642,-1.0,3.543139,102.24179534838217,0.042666626630349626,0.7955099668001117,83.20357904246146,85.81581356508032,3707.1254072814263,0.456098431372549,9.49242862654321,0.08645628925473146,0.07139349278889869,361.1057754106158,0.08300966165385164,5.789616554731673,0.029325486338122094,0.03821876048394772,0.22227149055435788,0.03263216403088299,0.06291277848390421,61478.46957964173,48.55367797098042,0.10947403373370922,0.11108179295886891
67,167,28.0438,21.9884,15,19.1513,0,120,116,5,136,6,1.01001,27.03531,0.0,0.0,20.0,9.319,19.16582,0.0,0.0,120.0,30.65533,0.0,0.3,5.302,-1.0,3.569314,101.97010578011871,0.04293168617372299,0.7191933181691942,85.16322022876409,86.49097519438685,4329.562761485425,0.45723450980392166,9.299672067901234,0.0859997836924757,0.0717511163288139,360.84799216475767,0.0835351612640916,5.722524165554924,0.029418572929711173,0.03812173640221194,0.23054778361988135,0.0324806676329244,0.0638467946714715,61619.51933617262,49.008771731529706,0.10982444467113571,0.11083074471585161
68,168,28.4135,22.02,15,19.6308,0,120,116,5,136,6,0.99791,27.48089,0.0,0.0,17.60714,9.175,18.87645,0.0,0.0,118.0,30.42553,0.0,0.3,6.378,-1.0,3.637526,101.81230561243892,0.043312448886354236,0.9925015376056833,86.00196292734977,88.6439958650479,4590.888549794178,0.4539360784313725,9.194010416666666,0.08606992639776045,0.07232582324823095,360.5901072573629,0.0836157135650627,5.661069028575459,0.02958114049821927,0.03741723279632962,0.23276540966311288,0.03205651038886677,0.06503102746590371,61710.69666176738,49.50547865879388,0.1108378630485371,0.11070614825624167
69,169,28.3896,21.9634,15,19.2862,0,120,116,5,136,7,0.99778,27.62184,0.0,0.0,14.82143,9.563,18.9239,0.0,0.0,120.0,31.05468,0.0,0.3,4.114,-1.0,3.637552,101.72393174418647,0.04366740102758179,1.3294656301738306,86.8990273356753,86.82337254686463,4595.40762145538,0.4604584705882354,10.103153935185185,0.08627610807184874,0.07258998880911931,360.4038075237919,0.08375775222385515,5.6200176980311305,0.029796230124576956,0.03693504758581289,0.2388240766854107,0.03180195539985347,0.06491723832749549,61785.750116855495,50.0844837706766,0.11207395763222415,0.11037828851928697
70,170,28.1637,21.5906,16,19.4843,0,119,117,5,137,7,1.00757,27.53224,0.0,0.0,15.14286,9.992,18.86216,0.0,0.0,122.0,31.60468,1e-05,0.31,5.336,-1.0,3.588373,101.73140864631722,0.043968917670513426,1.2087617591389976,87.39919985557879,90.10682434415814,4361.357241339927,0.47234745098039216,10.869454089506172,0.08633233573565187,0.07309878399124753,360.3039497709274,0.08420594589349362,5.54728236709081,0.03021832331253931,0.03643666043911768,0.244882743707702,0.031124776797102908,0.06488653497938744,61832.81751304301,50.384222901897665,0.11387012703804605,0.11020855079134363
71,171,28.586,20.8754,16,18.4988,0,119,117,5,137,7,1.01402,27.92438,0.0,0.0,12.07143,9.995,18.54715,0.0,0.0,122.0,31.88982,1e-05,0.31,5.525,-1.0,3.706225,101.66067083866872,0.044252364042787325,1.8203902108992729,88.1715932529935,87.61859387212942,4582.399797519195,0.47688705882352944,10.776909722222221,0.08690788928758873,0.07414001518754625,360.2782665480779,0.08463898994600717,5.29415951780828,0.030749032441502105,0.035698035891705525,0.2448827437077008,0.030581867871271103,0.0650377640708821,61975.71333907521,50.74627384138696,0.11577658037258497,0.1103886820054919
72,172,29.1259,20.2303,16,18.7959,0,119,116,5,137,8,1.01289,28.42729,0.0,0.0,10.96429,10.116,17.9311,0.0,0.0,123.0,32.34567,0.0,0.31,6.695,0.46168,3.6773,101.55785617754378,0.04454658392219839,1.688218496900407,89.167401279742,90.79511074877824,4764.892391313059,0.4827211764705883,10.625771604938272,0.08669837313388191,0.07489385414422034,360.29073344571464,0.084774444684916,5.142034682164474,0.03130745826625098,0.034912859155687245,0.24488274370770047,0.028725413527994022,0.06502652968252212,61858.09987005024,51.1067339108314,0.11752119501061539,0.11081373184492602
73,173,29.6784,19.7452,17,18.8621,0,119,117,5,137,8,1.01152,28.95448,0.0,0.0,9.14286,10.223,17.38104,0.0,0.0,122.0,32.66173,1e-05,0.3,5.213,-1.0,3.728144,101.4340804623231,0.044892569512798186,1.4144295763304302,89.70654815955949,87.4357379279543,4911.470672449896,0.48604745098039215,10.266637731481481,0.0863978176941906,0.0756186065877736,360.36614376867345,0.0855872895830052,5.145879816854079,0.031811466346923445,0.035028482201604184,0.24488274370770058,0.027293819171017586,0.06490929227001348,62054.68693813013,51.268338050371334,0.119134840075049,0.11117883254805185
74,174,30.1782,19.3502,17,18.5118,0,119,117,6,137,8,1.00008,29.39136,0.0,0.0,11.75,10.213,16.96722,0.0,0.0,122.0,32.72226,1e-05,0.3,3.91,-1.0,3.600209,101.34947763736498,0.04526069121478654,1.1591816522582283,90.10867994826519,87.20633199460852,5220.296371462949,0.484158431372549,10.079234182098766,0.08637781248315454,0.07609583149948798,360.49415695532457,0.08652624764725292,5.151722635179916,0.03227275245936666,0.03504360017651578,0.24488274370770255,0.02593971958516408,0.06514936405119473,62048.38693299355,51.195889885042924,0.12044106431430648,0.11136748322186239
75,175,30.4237,18.8907,17,19.0343,0,119,117,6,137,8,0.99955,29.61595,0.0,0.0,12.0,9.839,16.62953,0.0,0.0,121.0,32.73402,1e-05,0.3,5.897,-1.0,3.616636,101.33614607908405,0.04564252639127475,1.2190748512404777,90.5700187343245,86.93045706161074,5339.122727409128,0.4834949019607843,10.054494598765432,0.08656242585694927,0.07638065388747005,360.6544692312326,0.08709733586612532,5.069196103125667,0.03274070867316575,0.034801807016475235,0.244882743707704,0.02549519349098548,0.06566381357436012,62009.82329080411,51.084358686282314,0.12174379534781068,0.11147792648543958
76,176,30.5575,18.8332,17,17.5005,0,119,117,6,137,8,0.99421,29.79957,0.0,0.0,11.60714,9.658,16.22687,0.0,0.0,121.0,32.68768,0.0,0.31,5.794,-1.0,3.60232,101.28805296259125,0.045948742694122,1.3338122055977264,90.72515112327416,87.15093044153807,5322.253290551171,0.4827290196078432,9.906201774691358,0.08645707443396816,0.07742449046054012,360.8233196311425,0.08788032054454553,4.951975917749311,0.03315625575989178,0.034626930711940375,0.24710036975093308,0.02498781577485069,0.06614406859643653,62037.907093218135,51.05833209002459,0.1229240723981053,0.11140574535728556
77,177,31.0933,18.6924,18,17.8409,0,119,117,6,137,8,0.99455,30.32709,0.0,0.0,9.25,9.633,16.17148,0.0,0.0,122.0,32.57823,0.0,0.31,6.955,-1.0,3.650509,101.16016662393471,0.046279959680180394,1.3336888277922607,90.82263594858557,87.37500141982396,5561.795555406708,0.48150274509803925,9.990933641975309,0.08618514029165786,0.0781026906535626,361.0048429625661,0.0889211947043732,4.803310162372039,0.03369358121524935,0.0346044778588444,0.24710036975093294,0.024456782380296915,0.06681611212501282,62008.14416635161,50.76632445535542,0.12400254162529709,0.11104436026315535
78,178,31.1098,18.5075,18,17.2754,0,119,117,6,137,8,0.99722,30.40701,0.0,0.0,11.64286,9.865,16.05966,0.0,0.0,122.0,32.53779,0.0,0.3,5.456,-1.0,3.605621,101.11753693716123,0.046650179801585284,1.2511734681644058,91.17179321025708,84.4477157715695,5564.167231972962,0.48019058823529415,9.90162037037037,0.08614183863319447,0.07831624667654541,361.2349828815915,0.08883968166736508,4.687498799725498,0.034069576171148704,0.03488748036527845,0.24710036975093366,0.024280923403598626,0.06663529076560755,62179.71123792605,50.58976086275078,0.12512366097889904,0.11063094436925125
79,179,31.4031,18.1169,18,16.4286,0,119,117,6,136,8,0.99251,30.72468,0.0,0.0,10.0,9.958,15.90003,0.0,0.0,123.0,32.48416,0.0,0.3,6.166,-1.0,3.655054,101.04243843000157,0.046915246955177556,1.0216375658932713,91.78288531527699,88.31079720111293,5651.441203554862,0.47980984313725494,9.625096450617283,0.08608320140964272,0.07868347593358262,361.5022398637403,0.08920285948401536,4.625011070084628,0.034533479657235994,0.03549256572670601,0.24710036975093344,0.023891868398871675,0.066398856977762,62249.73754229038,50.43239320354698,0.12608583617006977,0.11026914403950372
80,180,31.9236,18.2475,18,15.7034,0,119,117,6,136,9,0.98837,31.19463,0.0,0.0,11.75,9.762,15.56452,0.0,0.0,123.0,32.38634,0.0,0.3,7.127,0.50206,3.732397,100.94183753987289,0.047187111872245856,1.1438082406144996,91.63826158444755,85.14548996876665,5935.962851861006,0.47795921568627453,9.502989969135802,0.08606333197740137,0.07939492528414695,361.75284788773087,0.0894697529693604,4.529094066365325,0.035058240708496065,0.036017056942480516,0.2471003697509336,0.023840344200810777,0.0660091426963372,62279.419135381846,50.35345703878521,0.12707432502084506,0.10994711639124413
81,181,32.1633,18.1167,19,15.6517,0,119,117,6,136,9,0.98788,31.39812,0.0,0.0,10.17857,9.722,15.68248,0.0,0.0,123.0,32.38465,0.0,0.3,5.606,-1.0,3.686719,100.93889279414725,0.04747376975096439,1.307928394229676,91.82569591835123,86.76430061705418,5998.1361958009475,0.4767772549019609,9.287471064814815,0.08588958067414285,0.08039744015461793,361.996493650798,0.08983438514787137,4.514570123095635,0.03549625144178115,0.035544422256424214,0.24710036975093375,0.023909784039756313,0.06583637212601649,62262.7288743698,50.17543105137201,0.1278701868676611,0.10971699503673518
82,182,32.4707,17.9789,19,16.9188,0,119,117,6,136,9,0.99159,31.70222,0.0,0.0,11.53571,9.66,15.57134,0.0,0.0,121.0,32.48916,1e-05,0.3,4.845,-1.0,3.580078,100.8745485552468,0.0478097141316756,1.225506486061388,92.02935099003841,88.50484716819051,6210.906481457672,0.47748392156862746,9.1015625,0.08575086984406075,0.08165084714108077,362.2318452394617,0.09008985231827021,4.5106054118977825,0.035823375291949976,0.03548815786939063,0.2471003697509341,0.02396605492992198,0.06600135929890573,62324.59215406661,50.11297306013696,0.1288331696406294,0.10959840358539404
83,183,32.9971,17.7299,19,14.9662,0,119,117,6,136,9,0.99167,32.24496,0.0,0.0,12.60714,9.744,15.45784,0.0,0.0,120.0,32.56914,2e-05,0.3,4.776,-1.0,3.44616,100.75979053723682,0.0481217680200565,1.0202111759625414,92.50255319866844,87.78068965669955,6557.577229861108,0.47950862745098033,9.088589891975309,0.08570868566651707,0.08334430132187783,362.45579323049895,0.08993221034137378,4.522394106041631,0.036213151305424504,0.03541273190247489,0.24710036975093883,0.024029477078847117,0.06625865406622235,62421.71916158558,50.114202617127226,0.13010250163939258,0.10951406719346965
84,184,33.4982,17.3972,19,15.737,0,118,117,6,136,9,0.98881,32.73336,0.0,0.0,9.64286,9.676,15.24584,0.0,0.0,120.0,32.67645,1e-05,0.3,4.833,-1.0,3.411297,100.63949658829237,0.04836577804041825,1.1841166815077537,92.11074799032801,87.19566170148923,7031.4017475946275,0.4841121568627451,9.367814429012345,0.08571947396765009,0.08492828702284151,362.64411428007327,0.08993332163752936,4.567990171598328,0.03665769010971432,0.03581071647923559,0.253159036773229,0.024112047429641466,0.06675444621629514,62550.06599574757,50.13471947187259,0.13160884977292314,0.10941900768057768
85,185,33.765,17.7676,20,14.1192,0,118,117,6,136,9,0.98996,33.03935,0.0,0.0,9.03571,9.621,14.9592,0.0,0.0,120.0,32.79121,0.0,0.3,5.143,-1.0,3.28216,100.59829281366089,0.04863606689375882,1.2564234839568487,92.33643392498516,88.9257480453527,7150.644752819159,0.48799890196078416,9.708815586419753,0.08570679534449044,0.08642748232116998,362.7997223276114,0.08983468276038292,4.610462516438403,0.03721480106532982,0.03578473382564009,0.2553766628164595,0.024066618289704425,0.06715618635035162,62572.2572925447,50.11472103919512,0.1332944743135496,0.10947452503446357
86,186,33.9632,17.9488,20,15.1951,0,118,117,6,136,9,0.98661,33.24256,0.0,0.0,10.21429,9.686,15.28767,0.0,0.0,122.0,32.90622,0.0,0.3,4.669,-1.0,3.246077,100.55458182744727,0.04895488181787181,1.0198805238118085,91.97372413009728,87.21159546095137,7165.433625822809,0.4908250980392157,10.210889274691358,0.08570096279160043,0.08746200951452394,362.90841688731524,0.08962719646763932,4.650579998481228,0.03782981299397977,0.03480991180028031,0.2592177037955217,0.024046737163930517,0.06763890838088735,62565.632063952035,50.08107032304928,0.13451837374588807,0.10892915939074489
87,187,34.055,18.2898,20,16.0665,0,118,117,6,136,9,0.98916,33.34454,0.0,0.0,7.75,9.729,15.45558,0.0,0.0,122.0,33.1194,2e-05,0.3,4.601,-1.0,3.205255,100.51083985239663,0.049299709260579076,1.6802082118601713,91.7557246116711,89.60781016496841,7154.5281936976135,0.49279121568627443,10.736207561728396,0.08575067468696061,0.0882356366597763,362.9663117357471,0.08937492424808197,4.641070729830577,0.038412453299041846,0.03405771841732245,0.25921770379552495,0.02402897881706748,0.0683266209228837,62609.331189121935,50.10582874439381,0.13572567984195652,0.1088445931817207
88,188,34.2383,18.2084,20,15.7965,0,118,117,6,136,9,0.9907,33.50454,0.0,0.0,8.67857,9.56,15.75736,0.0,0.0,123.0,33.24379,2e-05,0.3,3.979,0.49408,3.020512,100.48859626437914,0.04967326456286152,1.3235938743372428,91.4760056478771,85.18575688709723,7277.891445524693,0.4940203921568627,11.222945601851851,0.08583690598321599,0.0883529614158042,362.97048335893095,0.08904275816218261,4.653148979802897,0.038958008131604896,0.03409028162131432,0.2636529558819811,0.024021426715815298,0.06868516833046734,62586.431712286016,50.08426374270593,0.1365740717255713,0.10868103428925668
89,189,34.086,18.5622,20,15.1067,0,118,117,6,136,9,0.99041,33.39129,0.0,0.0,11.57143,9.51,15.67712,0.0,0.0,123.0,33.31674,0.0,0.3,4.282,-1.0,2.999471,100.50705665219783,0.050112832516015685,1.536630831005983,91.77401394944354,86.58334549236662,7063.767490352131,0.4954968627450981,11.4609375,0.08588087402038058,0.08863589085848622,362.9292826421528,0.08870360049931728,4.660693618734882,0.03946999693230489,0.034353040999960664,0.2636529558819815,0.02394136448417778,0.0687660908714335,62564.350435591106,50.03119310920621,0.13718022267154573,0.1086920591379351
90,190,33.9717,18.5951,20,16.4411,0,118,117,6,136,9,0.99475,33.31422,0.0,0.0,10.71429,9.552,15.9772,0.0,0.0,123.0,33.37291,0.0,0.3,4.088,-1.0,3.036159,100.51354900413038,0.05064865502687211,1.0331281081273458,91.81564925300547,89.84174344427436,7023.943072706779,0.497546274509804,11.569251543209877,0.0859574413331455,0.08912203551642801,362.86350651564476,0.0883912703696029,4.695063582336354,0.03999630625217868,0.03553851831210848,0.26365295588198145,0.024124305311827837,0.06881176768391217,62736.53867938076,49.978042790919176,0.1379569579561158,0.10884371172554372
