,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,cubrow.0,color_fulness,tone,cubrow.1.0,blockiness,cubrow.0.3,movement,cubrow.0.6,staticness,uhdhdsim,cubcol.1.0,cubrow.0.5,noise,cubcol.0.6,cubcol.0.3,saturation,cubcol.0,fft,blur,temporal,cubcol.0.5
45,545,48.4642,2.2107,25,3.24355,0,116,133,6,125,5,0.98564,44.54665,0.0,0.0,3.92857,5.123,1.94151,0.0,0.0,128.0,54.45026,0.00014,0.0,0.938,-1.0,8.280219,90.6128774386992,0.10227255603233751,162.1016294775883,0.7613498039215687,0.1382736539862744,2.0175647417229876,0.21699887951692928,0.32918595679012347,0.1408318635723311,612.1015804394523,92.90487720575058,0.006130931382952004,0.2451722269635821,0.22227149055436093,0.1509145541490589,0.046764182379268805,33.874118004316166,0.00610847218200676,64894.59356026284,19748.38507670234,2.08273799364066,0.13826835303098092
46,546,48.5162,2.16963,25,3.17603,0,116,133,6,125,5,0.98263,44.59926,0.0,0.0,3.28571,5.158,1.84401,0.0,0.0,128.0,54.45504,0.00015,0.0,0.943,-1.0,8.451858,89.06058743131764,0.10226130403708678,161.69597864063468,0.7613498039215687,0.1381520350386554,2.2649509602663422,0.2168059734469983,0.37890625,0.1408082189058119,612.0188157475659,92.92580329830838,0.006134444405463184,0.24517348467919162,0.21621282353207064,0.15087428701572375,0.04652604440310629,33.88562407316985,0.00610679941584623,64930.0195175069,19850.630149485056,2.0289856007765152,0.1386692418471883
47,547,48.5502,2.22028,25,3.1534,0,116,133,6,125,5,0.98531,44.64188,0.0,0.0,3.28571,5.122,1.8073,0.0,0.0,128.0,54.4664,0.00019,0.0,0.923,-1.0,8.398653,90.60863321984337,0.10223195551938144,161.78103213623632,0.7613498039215687,0.13804297759446676,2.67747783092298,0.2166784926866298,0.4215374228395062,0.1407176724828646,611.9663141914851,92.90354216491062,0.006113895116608571,0.24518973678365702,0.22005386451113051,0.15085106162941433,0.0463084442315865,33.92102578245563,0.006097871380528542,64919.560858817065,19848.60592435389,2.028776826128647,0.1390425632135901
48,548,48.5739,2.29809,25,3.12511,0,116,133,6,125,5,0.98482,44.65375,0.0,0.0,3.25,5.139,1.85264,0.0,0.0,128.0,54.45384,0.00015,0.0,1.031,0.47955,8.367224,89.05116479281196,0.10219341466198484,161.69693052898543,0.7613647058823529,0.1379169037783173,2.357487118912571,0.2165350154574036,0.4691840277777778,0.1406661632673844,611.8821027802815,92.87270459256962,0.006136251132016088,0.24519666465415355,0.22005386451113151,0.15082304870902383,0.04609102604106508,33.962625762562695,0.006099039412084429,64908.48672965274,19951.594359893374,2.0820443929385046,0.13930358528567244
49,549,48.613,2.23406,25,3.2366,0,116,133,6,125,5,0.99183,44.67973,0.0,0.0,3.78571,5.113,1.91783,0.0,0.0,128.0,54.48216,0.00015,0.0,0.937,-1.0,8.358395,89.31565099347316,0.10219691670697666,161.54121509657884,0.7613498039215687,0.1377823258014789,2.377470761393142,0.21644349134559845,0.5237268518518519,0.1406554284572566,611.8262732795962,92.87962833503393,0.006124679925596285,0.24522739627273546,0.22005386451113526,0.15085047850433567,0.04588021651548995,33.967684898847416,0.006089786722737619,65035.71256757442,19968.302016030066,2.1391101752413286,0.13933702902579675
50,550,48.6535,2.23024,25,3.2909,0,116,133,6,125,5,0.98976,44.71414,0.0,0.0,3.39286,5.092,1.86308,0.0,0.0,128.0,54.45401,0.00016,0.0,0.947,-1.0,8.365998,89.74499516550831,0.10219638881241182,161.65534832854843,0.7613647058823529,0.13773062716715265,2.7306512186821337,0.2163765616612772,0.5674672067901234,0.14066949940775322,611.752020780929,92.90590410616946,0.006138269202005285,0.24527648022183623,0.21843044957529956,0.15084282233074967,0.045680725497992805,33.92158790870949,0.00610395204402886,65063.26845292855,20031.39332751948,2.1482833535236336,0.13943383770581316
51,551,48.6807,2.38413,25,3.07791,0,116,133,6,125,5,0.99762,44.71905,0.0,0.0,3.0,5.109,1.85885,0.0,0.0,128.0,54.47274,0.00014,0.0,0.981,-1.0,8.307796,85.63363482636237,0.10220386979524408,161.62420881821205,0.7613498039215687,0.13761579394357715,2.25891896181831,0.21634512849604715,0.5985243055555556,0.14060001511050438,611.694769868648,92.87226711344434,0.006139369053709014,0.2453037318100508,0.22005386451112904,0.15082652992262746,0.045470071680092754,34.032956347053435,0.006073498203509075,65011.66349939765,20114.41909085595,2.1589700369320486,0.1395062268072184
52,552,48.628,2.4194,25,3.2607,0,116,133,6,125,5,0.99355,44.66809,0.0,0.0,3.42857,5.103,1.99498,0.0,0.0,128.0,54.44488,0.00017,0.0,0.943,-1.0,8.430043,90.58769505535317,0.10218744817361679,161.65987579783,0.7613498039215687,0.1375145350691767,2.6964422558621033,0.2163636890606265,0.6077353395061729,0.14059740080495586,611.618090470004,92.94857425667475,0.006147088999084292,0.24532393390534007,0.222271490554356,0.1507804679938716,0.045272683528727896,33.929561285325036,0.006080268333466033,65000.77441830318,20039.6831910436,2.200971233309506,0.13958500421422715
53,553,48.6805,2.33063,25,3.34267,0,116,133,6,125,5,0.99017,44.71373,0.0,0.0,2.96429,5.074,2.02475,0.0,0.0,128.0,54.45885,0.00015,0.0,0.961,-1.0,8.366375,89.3134446536706,0.10219821777831861,161.81166855399417,0.7613498039215687,0.13738048813521775,2.60251378900149,0.2163582772778259,0.5760995370370371,0.14064123072595758,611.562992155399,92.89897379963492,0.006151738913125163,0.2452985972422737,0.22227149055435794,0.15081622383620666,0.04508101943818767,33.9816197524836,0.00605789779001193,65005.2919436737,20143.233437176998,2.1991615236023487,0.13959033880431557
54,554,48.599,2.21411,25,3.14755,0,115,133,6,125,5,0.98777,44.63382,0.0,0.0,3.07143,5.122,1.94728,0.0,0.0,128.0,54.4347,0.00016,0.0,0.978,-1.0,8.393496,89.50704238824535,0.10220685286274697,161.90859639036958,0.7614023529411764,0.1372158817148245,2.494203463553166,0.2163933522686658,0.5571469907407407,0.1406298838156881,611.4847662665368,92.88596588836074,0.006156630291235951,0.24534593384071424,0.22005386451112827,0.1508128934182805,0.04489186152316958,33.93916961293162,0.006069889260505644,64946.98742516041,20047.969819379152,2.171101564255992,0.13963824746285836
55,555,48.652,2.03443,25,3.07503,0,116,133,6,125,5,0.98949,44.68988,0.0,0.0,2.67857,5.075,1.8415,0.0,0.0,128.0,54.45374,0.00015,0.0,0.897,-1.0,8.472488,90.03032333479506,0.10221188280123078,161.75185166413087,0.7613647058823529,0.13711563907569257,2.6432975432995556,0.21639418227777615,0.5579185956790124,0.14064212084587685,611.4224730431348,92.84646180021967,0.006156973842540323,0.24536290207154662,0.2162128235320747,0.1508178193765672,0.04472346472785511,34.009413730951,0.006060905981547677,65060.891702750356,20066.95998551476,2.125436706215838,0.13977920060878068
56,556,48.6106,2.04483,25,3.15016,0,115,133,6,125,5,0.99438,44.6484,0.0,0.0,3.28571,5.086,1.68488,0.0,0.0,128.0,54.4082,0.00012,0.0,0.907,0.48007,8.455555,91.44174933578853,0.10221854519344065,161.9036541091359,0.7613498039215687,0.1370490227081659,2.2873146314833055,0.21640368619179576,0.5910493827160493,0.14066713263944453,611.3483202188372,92.84879603461198,0.006147081070611932,0.2453852868748336,0.22227149055435283,0.15082907048503805,0.04454956083924122,33.92927117995274,0.00606107635806005,65022.81474099728,19985.08229072265,2.0708766871408884,0.1399041264773125
57,557,48.6276,2.0101,25,3.11147,0,115,133,6,125,5,0.9917,44.66875,0.0,0.0,3.0,5.091,1.69385,0.0,0.0,128.0,54.43323,0.00013,0.0,0.962,-1.0,8.212615,87.33299734911319,0.10224141633208504,161.9550797610253,0.7613576470588235,0.13694568096067472,2.431072785964445,0.2163999095006311,0.6311246141975309,0.14073085409821626,611.2844405180462,92.88551659363598,0.0061490957665987795,0.24540612364870287,0.22227149055436154,0.15081669383508503,0.04441893551644558,33.92006089952257,0.00606297376798587,65031.23535166128,20036.539049948027,2.0752975811083867,0.14005259724627525
58,558,48.6298,1.79212,25,3.10615,0,115,133,6,125,5,0.99805,44.6673,0.0,0.0,3.25,5.084,1.66167,0.0,0.0,128.0,54.40778,0.0001,0.0,0.987,-1.0,8.396544,90.45418532054369,0.10227319165378568,161.97378454785672,0.7613647058823529,0.1368603573083571,2.4251175489509453,0.21645334367102656,0.6685956790123457,0.14076566805701413,611.198359860279,92.87078732166276,0.006157794908550761,0.24541998160887318,0.22005386451113132,0.15081111594988458,0.044252912663835894,33.848635449821565,0.006053913879175339,65022.49271597708,20070.70939178807,2.06527061693944,0.14020637604867323
59,559,48.6835,1.62462,25,3.15512,0,115,133,6,125,5,0.99745,44.72302,0.0,0.0,3.78571,5.094,1.46719,0.0,0.0,128.0,54.4187,0.00012,0.0,1.001,-1.0,8.447715,92.10445287262021,0.10226671248591392,162.19361085519532,0.7616552941176471,0.1367741004945875,2.108254990348518,0.21647131870735883,0.6802179783950617,0.1408006213037651,611.1315587530295,92.85463259569985,0.006146917859831721,0.2454197942542155,0.22005386451113065,0.15084582888452316,0.04411834025372409,33.878714102285876,0.00607064756440669,65076.25685469253,20119.66709490348,1.9696458377282569,0.14039336431766714
60,560,48.6486,1.67406,25,2.88747,0,115,133,6,125,5,0.99555,44.68843,0.0,0.0,3.53571,5.057,1.31797,0.0,0.0,128.0,54.41921,0.00014,0.0,0.989,-1.0,8.421609,89.82593524663957,0.1022402176510426,161.96191618324525,0.7619368627450981,0.1365609477113126,2.0538066729178577,0.21658522319042092,0.6550443672839507,0.14078038521521102,611.0563325178907,92.87906282918543,0.006174482723964748,0.2454277988961944,0.21843044957529675,0.15080831029560335,0.043824219490650206,33.97853276759018,0.0060683243679245874,65035.392540255205,20096.081098248887,1.8633910596001964,0.14074485217183336
61,561,48.6125,1.77758,25,2.98478,0,115,133,6,125,5,0.99094,44.65966,0.0,0.0,3.53571,5.094,1.36295,0.0,0.0,128.0,54.40916,0.00013,0.0,1.013,-1.0,8.446888,91.3346173525688,0.10224859910722077,162.12597969033195,0.7614023529411764,0.1363800778092947,2.3830576444203575,0.21670046126011072,0.6363811728395061,0.14083000405505758,610.9936852664218,92.90569535636789,0.006127199659893877,0.2454694305718093,0.2222714905543568,0.15078390761170457,0.043510210986589484,33.93335544915847,0.006073831992181626,64918.2512008597,20019.64934738203,1.8660693953939456,0.14097725394159583
62,562,48.5752,1.72951,25,3.0982,0,115,133,6,125,5,0.98883,44.60563,0.0,0.0,3.07143,5.062,1.45812,0.0,0.0,128.0,54.39835,0.00013,0.0,0.999,-1.0,8.465235,90.6441457852955,0.10227040077207561,161.9916691625658,0.7619368627450981,0.13620893773236417,2.2392045497824715,0.21681476407677017,0.5748456790123457,0.14090363851795118,610.9194471979373,92.9191506945216,0.0061537872504726756,0.24552515091156898,0.21621282353206786,0.15077057806223665,0.043125912999514,33.89365264515818,0.006094590310652639,65070.34625192615,20049.177384514314,1.9212400147936866,0.14092092560648434
63,563,48.565,1.71276,25,2.85223,0,115,133,6,125,5,0.98444,44.60585,0.0,0.0,3.78571,5.095,1.41109,0.0,0.0,128.0,54.41193,0.00015,0.0,0.948,-1.0,8.360677,87.74876245824255,0.10229628939893477,161.5142549069834,0.7617,0.1359526143140987,2.30869350408544,0.2168874259152468,0.5118634259259259,0.14096396377554074,610.8691748082052,92.9481601732802,0.006143331659878557,0.24557273455522177,0.21621282353207064,0.15070008578989033,0.042755525264466104,34.00901794433594,0.006089230931115499,64991.682755392314,19968.9902161565,1.906870556079786,0.14077718004493556
64,564,48.569,1.73845,25,2.90207,0,115,133,6,125,5,0.98802,44.60538,0.0,0.0,3.53571,5.125,1.39856,0.0,0.0,128.0,54.3941,0.0001,0.0,1.039,0.48174,8.365313,87.49427881723985,0.1023037983302881,161.80200720753783,0.7619368627450981,0.13570368174868147,2.0338629042284295,0.21699869326097437,0.43147183641975306,0.14095695743839612,610.8106870388391,92.8890056019687,0.00615345570672302,0.24559186084186305,0.2162128235320738,0.15064759288774143,0.04231387641656883,33.94823785475743,0.006071220595216178,65068.50487176383,20015.123450580923,1.9037493717726321,0.14077998510205347
65,565,48.5953,1.81183,25,2.88578,0,115,133,6,125,5,0.99177,44.6345,0.0,0.0,3.82143,5.115,1.4223,0.0,0.0,128.0,54.39924,0.00011,0.0,0.966,-1.0,8.44803,91.406317216341,0.10233271072941662,162.07297586259133,0.761579294117647,0.13542648311938055,2.548996236954354,0.2171108594699941,0.36318479938271603,0.14102488883661302,610.7714243318165,92.92582457827405,0.00615858965048978,0.24563968722128074,0.22005386451113074,0.15062492108999082,0.04178573304033369,33.90939971547068,0.00607323699655574,65007.41067566242,20043.297581065603,1.9334392598163452,0.14098784801296319
66,566,48.5669,1.89394,25,2.83077,0,115,133,6,125,5,0.99167,44.6142,0.0,0.0,3.46429,5.123,1.48725,0.0,0.0,128.0,54.38516,0.00012,0.0,0.974,-1.0,8.441919,90.64470722364095,0.10233032745739958,161.91275707149202,0.7619368627450981,0.1352164845760236,2.7960560254681144,0.2172575361657514,0.2699170524691358,0.14105218475262837,610.71627648424,92.87417578824545,0.006146770234858921,0.2456822171234057,0.2184304495752881,0.15057172904876429,0.04120464418921408,33.921750292365935,0.0060780800189652205,64958.19122318108,19991.12827785983,1.9544936665390227,0.1411563466126266
67,567,48.5946,1.88192,25,2.96996,0,115,133,6,125,5,0.98852,44.64192,0.0,0.0,3.07143,5.094,1.55934,0.0,0.0,128.0,54.40244,0.00012,0.0,1.023,-1.0,8.513657,88.48044325448589,0.1023633069195882,161.8596420641986,0.7617,0.13498509830034902,2.7505632628572645,0.21735980789667822,0.19810956790123457,0.14105576531254557,610.6882667424641,92.87154524909448,0.006186847597414798,0.24574016813684538,0.21843044957529822,0.15057162226865123,0.04070739279585424,33.89120803644628,0.006100604220534109,64985.71985988459,19951.405520581066,1.9800084710739727,0.14112106030603885
68,568,48.567,1.67948,25,2.92666,0,115,133,6,125,5,0.98605,44.6167,0.0,0.0,3.07143,5.09,1.54984,0.0,0.0,128.0,54.38033,9e-05,0.0,0.966,-1.0,8.34724,89.65676178406986,0.10234753202189141,161.80240494626764,0.7619368627450981,0.13474292530323898,2.1544385298199797,0.21747404223802905,0.1566840277777778,0.14098255620545716,610.6522042177672,92.84171243542977,0.006186756059641741,0.245725002916936,0.2162128235320707,0.15058772610612722,0.03998901154416546,33.91276154694734,0.00608805546085336,64875.914589817396,19889.336462817162,1.9816672799270147,0.14086698654296048
69,569,48.6122,1.62918,25,2.72048,0,115,133,6,125,5,0.98667,44.67033,0.0,0.0,2.89286,5.102,1.36943,0.0,0.0,128.0,54.40086,0.00012,0.0,0.985,-1.0,8.353052,90.02811575348584,0.10237845752031392,161.99574913356005,0.7616690196078432,0.13454247419094983,2.2932283598527827,0.21758763552508187,0.1537422839506173,0.14090589507318677,610.6281576420083,92.87316352846936,0.006176648236296375,0.2457131776747173,0.22005386451113076,0.15057705582601305,0.03919093069392981,33.85282634217062,0.006102704046630545,65041.5128738179,19903.33080153288,1.8806834729321364,0.14036642053783346
70,570,48.588,1.61113,25,2.75185,0,115,133,6,125,5,0.9837,44.64858,0.0,0.0,3.35714,5.109,1.32267,0.0,0.0,128.0,54.38881,0.00013,0.0,0.997,-1.0,8.271572,89.47216482717832,0.10236991822976592,161.94942228637814,0.7619368627450981,0.1342288673259955,2.185019001647595,0.21769954443791842,0.14674961419753085,0.14085896765688313,610.5924910422086,92.88268911030143,0.006173051200772804,0.245709316607839,0.22227149055436,0.15057750215216034,0.038266817544590874,33.8745703049648,0.006086583581800844,64974.05743758178,19964.84318242022,1.83823248501964,0.1398443380075366
71,571,48.6269,1.58282,25,2.75346,0,116,133,6,125,5,0.98384,44.69654,0.0,0.0,3.21429,5.096,1.30752,0.0,0.0,128.0,54.4054,0.00012,0.0,0.928,-1.0,8.349533,90.43922335629486,0.10235748793259072,162.06066413115664,0.7613498039215687,0.13393972452162028,1.952051156458907,0.21786390207898587,0.14814814814814814,0.1408125934768998,610.5704083374224,92.87561197872064,0.006185301198310898,0.24569716340267525,0.22005386451113104,0.1505849953670759,0.037420756331724966,33.92859470697097,0.006117394426532279,64932.94012685867,20008.406582557134,1.8469611344310322,0.13932390610517933
72,572,48.5922,1.64084,25,2.76422,0,115,133,6,125,5,0.98389,44.65668,0.0,0.0,3.39286,5.119,1.28528,0.0,0.0,128.0,54.41479,0.00014,0.0,0.96,0.47852,8.383297,88.82509258822186,0.10234761543068872,161.48324857756702,0.7624588235294117,0.13359084208265432,2.393985846062018,0.2180837684354994,0.13252314814814814,0.14079359260191798,610.5444619701495,92.87314275897478,0.006218359338322259,0.24574226428267898,0.22005386451113115,0.1505694706042238,0.03637811740432979,34.004928965627414,0.006091128883364254,64965.625623749365,19982.63808687693,1.8344689944966492,0.13888435743149796
73,573,48.5845,1.95877,25,2.76359,0,116,133,6,125,5,0.99012,44.64853,0.0,0.0,3.03571,5.104,1.33907,0.0,0.0,128.0,54.41494,0.00015,0.0,0.926,-1.0,8.499761,90.0855010215704,0.10235408770372838,161.74877840267024,0.7614023529411764,0.1332708785380819,2.6000276645175537,0.2182130270250172,0.12770061728395063,0.14070648352627235,610.5329936775629,92.85235089541169,0.006206942767158987,0.24578673435098455,0.22227149055435966,0.15060721102288585,0.03552425189518351,33.965255548924574,0.006081321085454664,64985.47468272971,19944.459664694234,1.852518514260792,0.1384356856516238
74,574,48.5626,2.12288,25,2.87917,0,115,133,6,125,5,0.98279,44.62886,0.0,0.0,3.17857,5.111,1.62023,0.0,0.0,128.0,54.38895,0.00013,0.0,0.973,-1.0,8.403807,89.9738734634254,0.10235937055198195,161.90886174672224,0.7617298039215686,0.13307915232856024,2.19284807026727,0.21827959593670673,0.14501350308641975,0.14068155930407517,610.5111491436293,92.86020163946529,0.006215957550949,0.24579191592536617,0.21621282353206892,0.150588396392396,0.034987554036922906,34.00515426824122,0.006047468399711578,64983.18662264537,19924.060590354944,1.9394138794975286,0.1381634516507447
75,575,48.56,2.35286,25,2.87266,0,115,133,6,125,5,0.9855,44.6202,0.0,0.0,4.21429,5.096,1.76332,0.0,0.0,128.0,54.38666,0.00012,0.0,0.968,-1.0,8.494521,86.98025835063834,0.10238351549241256,161.6877386340458,0.7613576470588235,0.1327395935125228,2.485927971366176,0.21831678779218602,0.18098958333333334,0.14071293930233678,610.5038071425843,92.89438125394011,0.006217897543446608,0.24583382523224903,0.2162128235320698,0.15057622434566637,0.03474509086397071,33.96667668848862,0.006069767953250283,64991.82104673189,19915.347449709865,1.9642298197314443,0.1380665857604118
76,576,48.5457,2.26307,25,3.17269,0,115,133,6,125,5,0.98079,44.60461,0.0,0.0,3.82143,5.08,1.9689,0.0,0.0,128.0,54.34083,0.00018,0.0,0.964,-1.0,8.402963,90.51339043730778,0.10237857424369318,161.66003556343335,0.7619368627450981,0.13249918271970867,2.083873213296626,0.2181805554598876,0.2375096450617284,0.14065018486409472,610.4844912535826,92.8820562977417,0.006229565038197354,0.24583519168673734,0.21621282353207072,0.1505124112205579,0.03451803585108891,34.00044156298225,0.006056744653770699,64982.42762429339,19913.497665972212,2.051456670938147,0.13801940409327831
77,577,48.5921,2.23137,25,3.04924,0,115,133,6,125,5,0.98542,44.64169,0.0,0.0,3.71429,5.077,1.88751,0.0,0.0,128.0,54.32837,0.00018,0.0,0.964,-1.0,8.428192,90.89405884763394,0.10238920661556628,161.78432138645496,0.7613647058823529,0.13231335019625956,2.2911870381435815,0.21809054654796006,0.3197820216049383,0.14064249843341162,610.4874043390212,92.9044874857933,0.006226087958338062,0.24585973071968342,0.22005386451113126,0.15046910319357695,0.03433188862950208,33.97490079903308,0.006067491024805247,64971.03860378015,19976.859748113777,2.0680609966846313,0.1381086361015668
78,578,48.5513,2.25045,25,3.3805,0,115,133,6,125,5,0.98721,44.58607,0.0,0.0,4.0,5.081,1.85925,0.0,0.0,128.0,54.29135,0.00016,0.0,0.899,-1.0,8.24281,90.6809862586134,0.10240553343794674,161.96055559495846,0.7615650980392157,0.13207286772042962,2.1858495879878834,0.21790180151753794,0.37905092592592593,0.1406213456732433,610.4712827017858,92.92346682712314,0.006227836790878069,0.2459187899137879,0.21621282353207139,0.15046554023557968,0.03416957219608748,33.86128592785494,0.0060555553151398454,65013.11403080194,19965.78693133425,2.1163386332038043,0.1382543889169254
79,579,48.5311,2.30329,25,3.45188,0,115,133,6,125,5,0.98589,44.55942,0.0,0.0,3.25,5.11,1.87584,0.0,0.0,128.0,54.30334,0.00012,0.0,0.953,-1.0,8.41356,91.05460518878041,0.10242104716169828,161.81468780383375,0.7617,0.13184200820201655,2.566213406447684,0.21779682766704728,0.44015239197530864,0.14065421241360468,610.4629726814251,92.9250806649175,0.00624643284076903,0.24597475338336752,0.22005386451113818,0.1505180361885038,0.03400416616336757,33.92891363450038,0.006053794592631237,64998.980466710644,19919.432453285503,2.1758985789258665,0.1383781648627993
80,580,48.5596,2.22423,25,3.35035,0,115,133,6,125,5,0.98735,44.57754,0.0,0.0,3.10714,5.078,1.92516,0.0,0.0,128.0,54.29971,0.00017,0.0,0.979,0.48354,8.358274,89.90974823404821,0.10244256442452687,161.6578520304141,0.7619678431372549,0.13166794585151856,2.3391620393110237,0.2176285293814858,0.5277777777777778,0.14058365561998498,610.4522318984048,92.87211113600988,0.00625942000932228,0.24603533641626552,0.21843044957529845,0.15051269706231243,0.03391725671236088,33.99631302445023,0.006074033502931357,64990.641229623085,19955.985673689614,2.191253430330735,0.13859224812843374
81,581,48.5571,2.19375,25,3.36171,0,115,133,6,125,5,0.9948,44.5739,0.0,0.0,4.0,5.132,1.85429,0.0,0.0,128.0,54.31583,0.00019,0.0,0.942,-1.0,8.393547,86.59091350470575,0.10242831836531326,161.39430450980336,0.7619368627450981,0.13168450410073734,2.3563337638594324,0.21747162175574952,0.59765625,0.14052963569761495,610.4519578986013,92.84969245895788,0.006234662849750949,0.24606867067530264,0.2222714905543591,0.15046528493043657,0.033920064034198984,33.98685898015529,0.006072727031195027,64981.27567858025,19942.650075695798,2.1534067181624468,0.1389320077319122
82,582,48.6237,2.10431,25,3.38124,0,115,133,6,125,5,0.99382,44.63471,0.0,0.0,2.89286,5.096,1.82747,0.0,0.0,128.0,54.31063,0.00015,0.0,1.032,-1.0,8.385956,88.64327250400733,0.1024384784877575,161.51172709607633,0.7630243137254902,0.13163106838488256,1.9287125201959177,0.21731612279780413,0.6790605709876543,0.14047777393295383,610.4430300927647,92.86453292117113,0.006253903134482679,0.2461272968032292,0.2200538645111274,0.15045441458621878,0.033894732780628455,34.00439792209201,0.006065655638438126,65045.77081192903,20021.547929821994,2.152621596783868,0.13936107952194646
83,583,48.6053,2.35976,25,3.22141,0,115,133,6,125,5,0.99531,44.60639,0.0,0.0,3.0,5.103,1.75083,0.0,0.0,128.0,54.34263,0.00012,0.0,0.933,-1.0,8.470985,89.99188773923086,0.10240072598312093,161.54433990880224,0.7622654901960784,0.1315121778815528,2.308588154576333,0.21715182442065747,0.7762827932098766,0.14038071782034656,610.4461876984597,92.88907166376634,0.0062277355528638995,0.2461502796953814,0.2200538645111306,0.1503750154592841,0.03386787666707132,33.976668181242765,0.006047235420443115,65043.81411525766,20025.93816193918,2.1562676312871334,0.13988004888065406
84,584,48.5595,2.4567,25,3.47426,0,115,133,6,125,5,0.99006,44.55698,0.0,0.0,3.03571,5.125,1.9716,0.0,0.0,128.0,54.32902,0.00012,0.0,0.991,-1.0,8.359,89.17187158237725,0.10239600668260991,161.35779546140628,0.7621306274509804,0.1313173842677723,2.2996362737616534,0.21700914830677398,1.0120081018518519,0.14025382993685306,610.4377059147523,92.93184493788218,0.006270352334546069,0.24620048199127417,0.21621282353207097,0.15031193473428028,0.03380942811010833,33.98216888050974,0.006040721919772323,64972.38353458469,19974.88195612562,2.2696963117863644,0.14030357040275723
85,585,48.6075,2.52258,25,3.65602,0,116,133,6,125,5,0.99167,44.59652,0.0,0.0,3.46429,5.097,2.05969,0.0,0.0,128.0,54.35718,0.00015,0.0,0.929,-1.0,8.440038,90.99755408967968,0.10238752156889586,161.42681630239292,0.7622286274509804,0.1313458924083029,2.2375330295687283,0.21684144711998526,1.2804301697530864,0.1401440856650876,610.4344595681556,92.90682242842487,0.006245656257984451,0.24626112859871122,0.2162128235320672,0.15031002786908446,0.03376805433983687,33.93378476743345,0.00604553707129273,65020.28976457646,19974.569663557457,2.3257566512366687,0.14073293181996027
86,586,48.5821,2.5671,25,3.65466,0,115,133,6,125,5,0.98549,44.56913,0.0,0.0,3.03571,5.093,2.11548,0.0,0.0,128.0,54.34916,0.00012,0.0,0.981,-1.0,8.377825,87.61516928892733,0.10242732438265804,161.68343174905914,0.7630392156862745,0.13130114800242748,2.3202804402538657,0.21667351533765897,1.5877218364197532,0.140034792260632,610.4238187801955,92.90816471209361,0.006267207239030481,0.24629751851799217,0.218430449575298,0.1503045771647312,0.033723109013444344,33.93993782702787,0.006023938905716178,65017.37989506128,19977.755172067835,2.3305706266342696,0.14126901061484975
87,587,48.6092,2.42934,25,3.8201,0,116,133,6,125,5,0.97905,44.59839,0.0,0.0,3.67857,5.063,2.15762,0.0,0.0,128.0,54.36126,0.0001,0.0,0.976,-1.0,8.403769,89.80052215170029,0.10243422252024528,161.33264968829383,0.7624423529411765,0.13124747694523395,2.113345010540729,0.21650348914317888,1.8325135030864197,0.13989636577865566,610.4245077477135,92.83685553543549,0.006256431971292758,0.24632750952149485,0.21843044957529734,0.15033578296802888,0.033751856354253575,33.91670019832658,0.006060983907231773,64954.3655195352,19948.140002820648,2.314870115080187,0.14182523937358582
88,588,48.6115,2.35398,25,3.6729,0,115,133,6,125,5,0.97917,44.61449,0.0,0.0,3.35714,5.071,2.03393,0.0,0.0,128.0,54.35409,0.00014,0.0,0.936,0.47569,8.318622,90.1214827646848,0.10248654309405952,161.52088934162092,0.763336862745098,0.1313320343210706,2.196003344016137,0.21637359108396265,2.0659722222222223,0.1397489408927823,610.413217772702,92.79142438294996,0.006269996150154231,0.24636254694758372,0.2162128235320703,0.15042879538269419,0.03375011672777215,33.953578807689524,0.00604225383881358,65010.26167292687,19960.44211263503,2.259698284320841,0.14265468047910132
89,589,48.613,2.41328,25,3.4781,0,116,133,6,125,5,0.98888,44.61537,0.0,0.0,3.21429,5.104,1.96845,0.0,0.0,128.0,54.36142,0.00012,0.0,1.041,-1.0,8.224085,89.77479223092078,0.10246894033230518,161.49722140826495,0.7630392156862745,0.13135789337919765,2.2216363441119062,0.2161925805552191,2.2299382716049383,0.1395488302803715,610.4104268852257,92.84264532865097,0.006273200135667081,0.24635417636998508,0.2200538645111306,0.15044954447606526,0.03384789153757612,33.83686225796923,0.006048735342070985,64982.67598318368,19961.705958907238,2.236743785583337,0.14322401539973362
90,590,48.6089,2.31116,25,3.53039,0,115,133,6,125,5,0.99264,44.60676,0.0,0.0,2.96429,5.078,2.02207,0.0,0.0,128.0,54.36933,0.00016,0.0,0.98,-1.0,8.386063,89.95947560263278,0.10247034612153992,161.33362593500766,0.763618431372549,0.13145082148235646,2.25768144731474,0.21597576217837092,2.4370659722222223,0.13943053175676556,610.3945790102042,92.84788250278635,0.006283053087466194,0.24638124529562125,0.21621282353206847,0.1503957049041898,0.033850934891494995,33.95823104293258,0.006011906322666759,64997.72659485818,19952.881673581585,2.2554723831819126,0.14357976024316182
