,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,movement,cubcol.0.3,temporal,cubrow.0.5,cubrow.0.3,noise,fft,tone,blur,cubrow.0,cubrow.0.6,cubcol.0,cubcol.0.5,saturation,cubcol.1.0,cubrow.1.0,blockiness,staticness,uhdhdsim,cubcol.0.6,color_fulness
45,145,62.526,17.3413,41,22.1829,0,114,122,8,132,9,0.99745,62.86291,0.0,0.0,4.5,4.458,14.80095,0.0,0.0,128.0,41.41507,0.00029,0.46,3.228,-1.0,0.849949,88.11834936774713,15.002748842592593,0.21551083289037054,5.931844122307837,0.1979272486134708,0.22137486261850658,0.3827678886709898,66080.70479066162,0.6095894117647058,26203.74170913434,0.1140437976691088,0.1969872268226499,0.17847445945805035,0.11311054878399353,32.24446011766975,0.1626810597270162,0.10280025793004983,5.277722037508314,390.08962979399456,93.36140620991083,0.11470243985267078,112.93892621867582
46,146,61.5854,17.2147,41,23.937,0,114,122,8,131,9,1.00767,61.79408,0.0,0.0,5.07143,4.425,14.88858,0.0,0.0,127.0,41.50333,0.0002,0.47,3.188,-1.0,0.830338,88.2385420479587,15.425106095679013,0.21589210745665902,5.98119687969583,0.1974494240507855,0.22119455473286725,0.3827678886709855,65707.22606985588,0.612166274509804,25512.918392360734,0.11388473744788706,0.19660622215467324,0.18284342272297388,0.11213810662122618,31.930508837287807,0.1628009712993691,0.10202070676406678,4.5101540159236855,388.00099667836696,93.41925564342014,0.1161514784625898,112.66839480727393
47,147,61.1829,17.1894,41,22.7613,0,114,122,8,131,9,1.00133,61.30913,0.0,0.0,5.42857,4.432,14.78348,0.0,0.0,127.0,41.70239,0.00031,0.47,3.738,-1.0,0.863302,87.3358472581567,15.79393325617284,0.21601547866412402,5.974871142200061,0.1970510963118206,0.220899588654507,0.3767092216486964,65826.01173554154,0.6144274509803922,25416.543393976655,0.1138581367188839,0.19625226052835196,0.18581972211906114,0.11107026434223158,32.01222229003906,0.1626381424865566,0.10124418038027473,4.275285915147179,385.8822504312635,93.55523491070522,0.11775585568821607,112.61482508486577
48,148,61.0399,17.099,41,22.7797,0,114,122,8,131,9,0.98394,60.99711,0.0,0.0,7.28571,4.386,14.76313,0.0,0.0,127.0,41.84755,0.00025,0.47,3.596,0.27971,0.9576,89.25326635104187,15.990306712962964,0.21594182357779945,5.9643220788353055,0.1966576141310064,0.2207070806676325,0.37670922164869447,65792.05324137377,0.6162674509803923,25793.10876648567,0.11371149753619544,0.1959685917353286,0.1869056321541753,0.11004525016635097,31.919614627037518,0.16276244555352803,0.10056488962336924,4.517325524491094,383.73801823696556,93.51017286741667,0.11934973205243148,112.26375843177092
49,149,60.5969,17.0829,40,22.1943,0,114,122,8,131,9,1.00405,60.49345,0.0,0.0,3.92857,4.42,14.69198,0.0,0.0,127.0,41.79861,0.00021,0.47,3.914,-1.0,0.970711,89.8703502135365,16.052903163580247,0.21538583185004076,5.96207662674586,0.19621003856679378,0.22046804215153507,0.37670922164869003,65643.51447510767,0.6160274509803921,25764.10106833988,0.11359634703928073,0.19542597240307044,0.18690284226104023,0.10914261290188805,31.731699625651043,0.16334734445764731,0.09995300423624391,4.730823104156208,381.5752504695022,93.51295806561123,0.12073962265607167,111.74929637246406
50,150,60.5706,17.1177,40,22.8753,0,114,122,8,131,9,1.03269,60.37227,0.0,0.0,5.0,4.404,14.67563,0.0,0.0,127.0,41.86064,0.00025,0.47,3.368,-1.0,0.977037,89.16468830378594,16.150993441358025,0.2152322290317238,5.923145646794266,0.1959993259819267,0.22030538624113558,0.37670922164869297,65483.86379299866,0.6165552941176471,25706.171763414215,0.11341456967553518,0.19497712384147012,0.18555354013760214,0.10834796935580658,31.7853971881631,0.16319232158265157,0.09939554285419923,4.532051844899621,379.38148386930453,93.49584451287662,0.12211306859964895,111.46211006137153
51,151,60.9685,16.9384,41,22.5358,0,114,122,8,131,9,1.00679,60.65294,0.0,0.0,4.53571,4.351,14.70264,0.0,0.0,127.0,41.99784,0.00025,0.48,3.5,-1.0,1.002689,87.19869009133065,16.281828703703702,0.21444999991377836,5.911021068697732,0.19573894903880762,0.22034715155715717,0.3728681806696299,65440.61732314501,0.6171207843137254,26701.001170695035,0.11336641579488782,0.19442655558688046,0.18414698189378514,0.10748629461334874,31.812227225597994,0.1622320260426257,0.09895490395601825,4.2945801558575125,377.1241140582266,93.312563185519,0.12352961021985717,111.24940552439008
52,152,61.0349,16.8997,40,21.8721,0,113,122,8,131,9,0.99912,60.65238,0.0,0.0,5.71429,4.378,14.55779,0.0,0.0,126.0,41.97187,0.00022,0.48,3.169,-1.0,0.99999,85.56744544169506,16.324893904320987,0.21287171375307895,5.88828808463411,0.19578885619818995,0.22030039772618865,0.3728681806696283,65667.70751956914,0.6174701960784312,26827.579404537948,0.11319774678531724,0.1941464945377105,0.18299129605185038,0.10718465358956678,31.754749251000675,0.1612903317948996,0.09836433173210572,3.9813063394338073,374.83266083883154,93.34832903604813,0.12469310704066718,111.24701055288705
53,153,61.4613,17.2006,41,20.7338,0,113,122,8,131,9,1.00073,60.99148,0.0,0.0,4.60714,4.398,14.52386,0.0,0.0,126.0,42.08274,0.00026,0.47,3.662,-1.0,1.001998,85.3428624204737,16.31524884259259,0.21121723903996145,5.842565734626006,0.19589234386714557,0.22024339416524125,0.3728681806696317,65739.19606211415,0.6182211764705883,27444.61031716879,0.11319427713606997,0.19372442263877482,0.1817632172974657,0.10879083103006809,32.075185328354074,0.16047753570032838,0.09778572932296695,3.709909071720507,372.483555825792,93.19622195941417,0.12564633363323974,110.61988354831837
54,154,61.7708,17.7982,41,22.3014,0,113,122,8,131,9,1.00533,61.29703,0.0,0.0,3.57143,4.373,14.78007,0.0,0.0,126.0,42.17836,0.00028,0.33,3.312,-1.0,1.044454,85.13254582077103,16.487172067901234,0.20959305486659546,5.896720244223197,0.19599706843209785,0.22005504333492076,0.36843292858317356,66008.58367852608,0.6187974705882345,27943.189070352993,0.11294327463540857,0.1932442949525275,0.18073990295376843,0.11257755825438205,32.117195977105034,0.1597966948597794,0.09746128035700818,3.727263389975057,370.11678712310106,93.1947659676956,0.12674043536275026,109.5802345207064
55,155,62.2759,18.007,41,22.8394,0,113,122,8,131,9,1.0001,61.83162,0.0,0.0,4.35714,4.397,15.29996,0.0,0.0,126.0,42.1668,0.00027,0.33,3.198,-1.0,1.108789,89.50341260138819,16.75274884259259,0.20804589734166173,5.936896669043447,0.19606291039168966,0.21999481933806345,0.36843292858317245,65806.54689864651,0.619009019607843,27992.58683255689,0.11279006832967813,0.1927079360851094,0.18027661607323808,0.11708191342358956,32.06245384687259,0.15971416650231185,0.09705584269106562,2.9180475184133714,367.71334418333754,93.17172694388645,0.12787062352628614,107.72477432482196
56,156,63.2198,17.8791,41,22.6769,0,112,122,8,131,9,0.98143,62.76092,0.0,0.0,4.35714,4.412,15.47639,0.0,0.0,126.0,42.34414,0.0003,0.32,2.99,0.30466,1.12522,91.94977057634351,16.971305941358025,0.2067284852581489,5.918000319720152,0.19612231808177383,0.21998884768126897,0.3684329285831736,65945.75656345527,0.6204438431372479,28564.124296322705,0.11256458409861689,0.19205751724994796,0.1808875405830858,0.12122244022546784,32.219884048273535,0.15948639383291324,0.09663090742314959,3.6193299508824834,365.2956769503144,93.07355067638694,0.12912045460761043,109.26081477987707
57,157,63.8892,17.7866,42,22.539,0,112,122,8,131,8,0.99411,63.37385,0.0,0.0,5.14286,4.434,15.35698,0.0,0.0,126.0,42.55137,0.00022,0.33,3.36,-1.0,1.18569,89.79815494006648,17.10836226851852,0.20550310446756864,5.884297856074423,0.19630740593561516,0.22000545203457228,0.36843292858317117,66026.7373947624,0.6228062745098039,28858.62841691793,0.11242662431865051,0.19152326830580227,0.18371056664426136,0.12424106252539342,32.28160453137056,0.15901807869169796,0.09627597961436837,2.2401775570688818,362.85282896455277,93.06186360296066,0.13043227294281232,107.31156291135099
58,158,64.0002,18.0058,42,22.2901,0,112,122,8,131,8,1.00398,63.46605,0.0,0.0,4.14286,4.428,15.28353,0.0,0.0,126.0,42.59306,0.0002,0.33,3.064,-1.0,1.183098,88.97584640760259,17.32884837962963,0.20434081656027764,5.8025324675999395,0.19643021155253643,0.22014155448807138,0.36843292858317306,66202.9886200076,0.624979843137254,29353.009073631034,0.1121900352879466,0.19099836091040745,0.1874418445882935,0.1271702374266834,32.150929957260324,0.1586442732894131,0.09608443153026225,4.5182989172067325,360.40733170718676,92.98599254387425,0.13170472900295974,107.70085150231347
59,159,63.2339,18.1133,42,22.6039,0,112,122,8,131,8,0.99879,62.66784,0.0,0.0,4.5,4.439,15.47303,0.0,0.0,126.0,42.75301,0.00017,0.33,3.048,-1.0,1.305416,89.34792878021644,17.704716435185187,0.2030750683766793,5.85723479088692,0.19660958603701043,0.2200964041911549,0.36843292858317117,66173.46719961175,0.6277870588235294,28822.96025565254,0.11202995531497609,0.1904116462518911,0.18592721452522537,0.12981648440077068,32.3293202718099,0.15826562963047772,0.09598775025047109,2.6302941566577855,358.0159569847255,93.17530032099305,0.13272959076936683,105.81741583173452
60,160,62.9304,17.9164,42,22.8877,0,112,122,8,131,9,1.00578,62.23716,0.0,0.0,3.96429,4.415,15.56664,0.0,0.0,125.0,42.95559,0.00018,0.32,2.649,-1.0,1.30714,88.04259981623841,18.169608410493826,0.20227167120724546,5.902789433539691,0.19679970114460194,0.22009136055236403,0.3684329285831738,66296.22350163828,0.6313435294117647,29284.902354081198,0.11164201286240584,0.18993693618020827,0.18363542628757595,0.13246947249798713,32.46152392728829,0.15843109704009484,0.09603060960135026,2.787006930159238,355.6388035525127,93.14982908985152,0.13416745443363964,105.50461395858842
61,161,62.6645,17.9366,41,23.2003,0,112,122,8,131,9,1.01349,61.89916,0.0,0.0,6.89286,4.45,15.40282,0.0,0.0,126.0,42.97759,0.00023,0.32,2.808,-1.0,1.361214,89.65600067770504,18.600694444444443,0.2014059446076067,5.919943273622774,0.19691509118264075,0.2199140238287426,0.3684329285831709,66075.15936728271,0.6348466666666667,28727.979032571162,0.11120724901423218,0.18945645767774585,0.18197783074161838,0.13514435772106356,32.50358995979215,0.15816729957964523,0.095391885842183,3.465257967999709,353.2716742289413,93.27929769934885,0.13510416228278993,105.05501081449106
62,162,62.9938,17.9089,42,21.4257,0,111,122,8,131,9,0.99921,62.19186,0.0,0.0,6.07143,4.398,15.41813,0.0,0.0,126.0,43.15115,0.00022,0.33,2.781,-1.0,1.427198,88.2995515744785,19.044029706790123,0.20158967588117951,5.873684895711995,0.19691005145519982,0.21971127639531235,0.36843292858316673,66081.3714812743,0.6377054901960786,29326.15595509272,0.11087144584448586,0.1890271846953396,0.18082452746873473,0.13646273569633818,32.64602397400656,0.15770528802053252,0.09420037948305147,3.1312407724108398,350.9616912992607,93.11281528374354,0.1359130195254102,105.13872747692142
63,163,63.49,18.0007,42,22.6717,0,111,122,8,131,9,0.99059,62.69896,0.0,0.0,7.67857,4.449,15.39349,0.0,0.0,126.0,43.37305,0.00022,0.33,2.588,-1.0,1.433978,89.4503241539761,19.44820601851852,0.201777184311836,5.850663108499444,0.1969997970290949,0.21960696792573633,0.36843292858317095,66010.55615534847,0.6405556862745099,29383.536190590647,0.11049321646410419,0.1885145445757333,0.17945252980366988,0.13607931867940365,32.7187833432798,0.15735456910316586,0.09255420115662595,3.5015390252574936,348.69191297247505,93.14959759877433,0.13684752274727632,103.63443914654528
64,164,63.8762,18.3045,43,22.6856,0,111,122,8,131,9,1.01364,63.12254,0.0,0.0,3.82143,4.49,15.47645,0.0,0.0,126.0,43.41758,0.00018,0.33,2.605,0.36613,1.38817,88.01028688370694,19.911072530864196,0.20186959408189387,5.863094714366264,0.19715049727299694,0.2194769868591617,0.36621530253994033,65961.44638168118,0.6424007843137256,30151.698637430767,0.11010470143888859,0.1879481586905205,0.17892239452807487,0.1363752107869864,32.71717664930556,0.15704278145546788,0.09118851988816255,3.4694152245660255,346.46230449102285,92.99285201822094,0.13804944444805545,104.12989770812099
65,165,64.1037,18.8092,43,22.6609,0,111,122,8,131,9,0.99942,63.42968,0.0,0.0,5.0,4.548,15.7348,0.0,0.0,126.0,43.54756,0.00022,0.33,3.305,-1.0,1.47782,90.54354237586442,20.288290895061728,0.201223879217819,5.882338523682707,0.1971317548739372,0.21923227334615464,0.3684329285831714,65856.97537231969,0.6429960784313726,30135.693860721647,0.10971029242068316,0.18732627630396662,0.17908877750151656,0.1367730827537164,32.907960679796005,0.15670273901887313,0.0893657667803954,3.533101755569727,344.2701747892455,93.07557513574986,0.1381064687307361,102.86855386429559
66,166,64.1345,19.0732,43,23.6917,0,111,122,8,131,9,1.02329,63.51048,0.0,0.0,4.75,4.541,16.16366,0.0,0.0,125.0,43.67763,0.00019,0.33,2.694,-1.0,1.444037,86.83916320315578,20.483844521604937,0.19918299012971627,5.949747021133213,0.19698801634481136,0.21868254368662218,0.3684329285831705,65786.7715896147,0.6451473529411755,30167.32872298662,0.10919942768453526,0.1866316246376978,0.18053541748186128,0.13653982971299541,33.03294052312404,0.15651328130746398,0.08701322124716777,2.760314255074996,342.1120032165473,93.05840499983222,0.1380394679590516,102.30489383019173
67,167,64.0217,19.3393,43,23.6305,0,110,122,8,131,9,1.00092,63.35957,0.0,0.0,4.53571,4.51,16.39809,0.0,0.0,125.0,43.62258,0.00017,0.33,3.062,-1.0,1.495417,89.27163635605227,20.574363425925927,0.19654199406293443,5.973095005131696,0.19659620263527486,0.2183379030634352,0.3684329285831704,65875.20046333433,0.6453552941176471,30042.469559051366,0.1086678081364591,0.18566170851166314,0.18262137209894239,0.13675139203239475,32.99445220570505,0.15623551393456592,0.08505626280144532,3.21486685919916,339.96961960878303,93.12722208567712,0.13805175201512082,102.35216576383226
68,168,64.058,19.381,43,23.3792,0,110,122,8,131,9,0.98067,63.37595,0.0,0.0,5.85714,4.562,16.62333,0.0,0.0,125.0,43.67639,0.00015,0.33,2.819,-1.0,1.491949,87.86214450086489,20.64337384259259,0.19356903904136116,5.9581813306174665,0.19623061415718493,0.2180092417279128,0.3645918876041083,65846.37425230638,0.6462305882352941,29807.655300005954,0.10830340880233512,0.18463933797615087,0.185182668298121,0.13744008507678968,33.04515697337963,0.15595807012727717,0.08296396752915773,3.761630370730289,337.8521716393363,93.14797142178081,0.13824719850928818,101.65275688792342
69,169,64.1253,19.6125,43,22.2951,0,110,122,8,131,9,0.97556,63.44966,0.0,0.0,6.42857,4.563,16.6583,0.0,0.0,125.0,43.76217,0.00019,0.33,2.508,-1.0,1.478764,89.60959573288027,20.720582561728396,0.19035676501982743,5.98943696815262,0.19594511084646202,0.21777128074617624,0.36621530253994167,65770.4185779298,0.6474254901960785,30177.758193724752,0.10794548863395519,0.1836275929204184,0.18701536449810277,0.1378739829118613,33.2661338146822,0.1556341671407886,0.0816132839331935,3.22795611037566,335.76206241646213,93.25509278381526,0.13899352167581097,99.63481277010494
70,170,63.8599,19.9453,43,23.3644,0,110,122,8,131,9,0.99108,63.17019,0.0,0.0,5.67857,4.577,16.86233,0.0,0.0,125.0,43.59334,0.00015,0.33,3.05,-1.0,1.399951,91.24121167358084,20.848042052469136,0.1863852459341376,6.002934971033828,0.19544673027685924,0.21753080755079224,0.3684329285831713,65887.4810643088,0.6463058823529412,29880.36425546044,0.10745265454453551,0.18241610186932058,0.18894770428815652,0.13885694799648315,33.11213533377942,0.1551759110490451,0.08008114811449796,2.8647240409544383,333.6810638917685,93.20584843253981,0.14010061680203856,99.4802603604675
71,171,63.7719,20.2548,44,23.7602,0,110,122,8,131,9,1.02088,63.07606,0.0,0.0,5.14286,4.609,17.14189,0.0,0.0,125.0,43.50444,0.00011,0.33,2.677,-1.0,1.433114,89.59535496000436,21.00120563271605,0.18396114489812254,6.006570971584116,0.19501910957013413,0.21716808303449955,0.3684329285831703,65852.40120002104,0.6458243137254902,29597.684384129734,0.10707981765558187,0.18110159129960185,0.1903119000739644,0.13998212106463495,33.16032466182002,0.1547868446437084,0.0786795996186339,3.201601329115808,331.63044568811944,93.28774191148099,0.14120754325482388,98.94777188600135
72,172,63.8436,20.468,43,25.1072,0,110,122,8,131,9,1.00706,63.13733,0.0,0.0,7.21429,4.614,17.40704,0.0,0.0,125.0,43.564,0.00017,0.33,3.247,0.37551,1.422144,90.99685352484636,21.14872685185185,0.1818109945290579,6.044810218797255,0.19436251307573907,0.2167915604321377,0.36843292858317084,65835.51600193429,0.6460843137254902,30042.345030743636,0.10667403625862319,0.17980084329961152,0.1908226719845353,0.14095690373237485,33.40336816104842,0.15420521007998128,0.07770083841759359,3.980049911309003,329.59731320350335,93.31888862377127,0.14204415653284255,98.04314379625333
73,173,63.8632,20.5573,43,25.6948,0,110,122,8,131,9,1.00635,63.16603,0.0,0.0,5.53571,4.624,17.59448,0.0,0.0,125.0,43.44657,0.00016,0.32,2.396,-1.0,1.426574,88.3498135211558,21.37234760802469,0.17901229562600673,6.06769950126523,0.19383393325608886,0.21642664718275612,0.36843292858317384,65834.3603914487,0.6457333333333333,30262.094743712234,0.1061984119263274,0.17871250850948298,0.19106520955981832,0.14140890884850146,33.2158788987148,0.1538258998873487,0.07708441996266881,3.940843628154857,327.5574606846155,93.14813622085494,0.1423960727016319,97.85916909214438
74,174,64.0346,20.4699,44,24.8347,0,110,122,8,131,9,1.01218,63.36134,0.0,0.0,4.17857,4.678,17.67037,0.0,0.0,125.0,43.49464,0.00025,0.32,2.858,-1.0,1.412689,87.45249004037629,21.48779899691358,0.17694188238086409,6.067587474952767,0.19328100261034567,0.21611989823438751,0.36843292858317395,65997.39226278357,0.6468529411764705,30600.14127203879,0.10579304697038772,0.17769158380118893,0.19199431531615158,0.14139187083741467,33.394945121105806,0.15356102783485334,0.07621473507623981,3.504399498211776,325.56227944186514,93.19871907513131,0.1430373679764504,97.59929452301562
75,175,64.1955,20.531,44,22.4781,0,110,122,8,131,9,0.9967,63.53847,0.0,0.0,4.0,4.66,17.59414,0.0,0.0,125.0,43.56077,0.00015,0.33,3.012,-1.0,1.388135,93.1429601253978,21.44429976851852,0.17572273134546096,6.104196424736801,0.19290111984027647,0.21554067641982746,0.37286818066962674,66041.69554697863,0.6465474509803921,30651.425135736008,0.10530336334323737,0.1765685854578822,0.19344694055826284,0.14147456815522766,33.329318576388886,0.1531118845015569,0.07644307415865531,3.367631292953731,323.5821950816065,93.16157229160945,0.14362765741036482,97.35812760967977
76,176,64.1275,20.7956,44,23.7818,0,109,122,8,131,9,1.0251,63.54317,0.0,0.0,5.25,4.707,17.65511,0.0,0.0,125.0,43.44987,0.00017,0.33,2.888,-1.0,1.398816,89.02151045024755,21.57884837962963,0.1739847398045535,6.115571473040964,0.19251136589309,0.2149373171510997,0.3767092216486856,66118.12784881385,0.6470298039215687,30548.165758822503,0.10478199468031972,0.17496462115423206,0.19440626090304347,0.14151273819034996,33.21678331163194,0.15317293852241567,0.0764338421677399,3.0706675932789884,321.60013012754735,93.2199867856715,0.14410194414933294,97.12177794129744
77,177,64.123,21.1109,44,23.2632,0,109,122,9,131,9,0.97499,63.58914,0.0,0.0,4.32143,4.706,17.87576,0.0,0.0,125.0,43.39075,0.0002,0.32,2.715,-1.0,1.418548,89.18625623153632,21.663966049382715,0.17267765336241583,6.117661262360613,0.19213408172642546,0.214153926530378,0.37670922164869136,65972.96676201755,0.6461588235294118,30729.991540537372,0.10419125360995656,0.17340040833814788,0.19470385225685471,0.14022715096479002,33.226671948845,0.153538286949101,0.07715733666930272,2.890262157526403,319.63702878850233,93.33588450463382,0.14429246721467545,97.00358064647554
78,178,63.8486,21.1586,44,21.8329,0,109,122,9,131,9,0.9769,63.34846,0.0,0.0,5.46429,4.747,18.15093,0.0,0.0,125.0,43.43693,0.00018,0.33,2.856,-1.0,1.426499,91.00791311897112,21.664978780864196,0.17168899985170358,6.138642123098848,0.19176423285972882,0.21344151434286127,0.37449159560546086,66064.70981885245,0.6464039215686275,30300.96640621886,0.10360457035747445,0.17200094398267263,0.19469200076388338,0.13885657974218196,33.33697151843412,0.15348606623211508,0.07727285871849059,3.5736497479934477,317.6706637568506,93.30775725265434,0.14477909926324029,96.10922115473069
79,179,63.7415,21.2335,44,23.2552,0,109,122,9,131,9,0.98169,63.24758,0.0,0.0,5.0,4.767,18.19059,0.0,0.0,125.0,43.30217,0.00022,0.33,2.486,-1.0,1.444791,88.24863375544392,21.71238425925926,0.17004313447781047,6.142925905193512,0.19146718915322866,0.21257989509579578,0.3728681806696281,66157.4706187082,0.6458313725490195,30033.227547800627,0.10285017026341178,0.17060221924373276,0.194684254463149,0.13806116063369125,33.16799079047309,0.15310287294089636,0.07705246140580327,3.311827748504379,315.71269956859265,93.30480817905368,0.14602394226596938,95.97739734912152
80,180,63.5963,21.3173,44,24.2352,0,109,122,9,131,8,1.05293,63.14006,0.0,0.0,5.42857,4.708,18.25337,0.0,0.0,125.0,43.26989,0.00017,0.33,2.835,0.34799,1.442051,89.8810394368398,21.929157021604937,0.16797243017643973,6.131660722327563,0.19124146197732306,0.21168354644405943,0.3728681806696283,66055.25627250652,0.6461800000000001,29765.87608648055,0.10207174557093847,0.16909880967095064,0.19491221797376973,0.13699182553517283,33.332252785011576,0.15304262252382167,0.07696361944613385,3.4200632263179225,313.75379873941927,93.40708112620379,0.14683820679056672,95.64248959983317
81,181,63.3774,21.4327,44,24.7331,0,109,122,9,131,8,0.9951,62.9549,0.0,0.0,8.39286,4.778,18.32104,0.0,0.0,125.0,43.31609,0.00021,0.32,2.669,-1.0,1.40168,88.33755769003763,22.204764660493826,0.16512448355967005,6.162402870397917,0.19089654386603852,0.2107186077480336,0.3684329285831718,66011.45829029106,0.6470796078431373,29593.125185118366,0.10127174035784012,0.1677656739655413,0.1946474083853448,0.13722427414964158,33.14465746467496,0.15319707791967163,0.07690939587468314,3.333127089162759,311.8130200580643,93.40634915977483,0.14722580904810853,95.45093667973646
82,182,63.0732,21.638,44,25.0245,0,109,122,9,131,8,1.00561,62.68274,0.0,0.0,6.78571,4.795,18.42409,0.0,0.0,125.0,43.1666,0.00015,0.32,2.832,-1.0,1.438059,88.09026305665203,22.43070023148148,0.16187844716607566,6.173916312811738,0.19046393441807682,0.2095874792417811,0.3662153025399404,66044.09761305693,0.6466870588235294,29533.167846064283,0.10054473318038705,0.16672533295634528,0.1943498308738883,0.13890414997160708,32.97585908866223,0.15340747561007992,0.07709897247430024,3.2462047035436745,309.88049199590887,93.37703351713459,0.14756026404603487,95.26904598265992
83,183,62.954,22.0078,44,24.6397,0,109,122,9,131,8,0.99783,62.61526,0.0,0.0,3.64286,4.79,18.59694,0.0,0.0,125.0,43.06497,0.00019,0.33,2.864,-1.0,1.411358,89.72958847357546,22.52662037037037,0.158486880415484,6.184997025650419,0.1902667677975362,0.2084382015990707,0.36843292858317117,65824.99841183031,0.6456607843137254,29476.327543152474,0.09982892638853265,0.1659937868952981,0.19438216461024738,0.14124535996160195,32.95772580747251,0.15485040669967476,0.07725603619013295,3.3446062437381117,307.95916049925245,93.42561998401558,0.14807182347108835,95.3636032753064
84,184,62.8523,22.1352,44,25.1744,0,109,122,9,131,8,1.03074,62.56462,0.0,0.0,3.39286,4.813,18.91291,0.0,0.0,125.0,43.10866,0.0002,0.33,2.439,-1.0,1.450745,89.52778681180529,22.700135030864196,0.15496400151933526,6.240293478621921,0.18967201878650544,0.20729534682103568,0.36843292858317095,65756.20179323366,0.6452345098039217,29453.1614776213,0.09915036186909365,0.16486129547882983,0.1943269472440085,0.1435735704614814,32.96855521496431,0.15452681452336026,0.07734664138963265,3.2604419933284556,306.04602400386887,93.49338403454851,0.1481468906645447,94.90441333862022
85,185,62.4013,22.1738,43,25.0196,0,109,122,9,131,8,0.97797,62.12626,0.0,0.0,3.75,4.89,19.02227,0.0,0.0,125.0,42.99379,0.00026,0.32,2.745,-1.0,1.492894,91.16581733319929,22.755787037037038,0.15126233143209133,6.24367029015223,0.18913334323126532,0.2061397840219385,0.3645918876041101,65688.83880735119,0.6448639215686275,28779.99106741173,0.09820661112171239,0.16403719628872476,0.19441411119265398,0.1459761653615353,32.83303964873891,0.15412088542154567,0.07770780656583341,3.8081373601939488,304.1254030443681,93.5667943424069,0.14857258867023265,95.39835235051365
86,186,61.6014,22.3618,43,23.0684,0,109,122,9,131,8,0.97076,61.39317,0.0,0.0,4.0,4.898,19.0575,0.0,0.0,125.0,42.94784,0.00026,0.33,2.754,-1.0,1.459744,91.5037793227239,22.820216049382715,0.14727611853600497,6.25804764804698,0.18844935007862612,0.20490901145609292,0.3645918876041156,65614.42866957956,0.6446541176470588,27884.56779670232,0.09716873025267654,0.1633530558003194,0.19476729870749385,0.14832718992217153,32.626495361328125,0.15445516179697322,0.07805841096513028,3.534323325257696,302.1972321397849,93.65686711388341,0.14908555793895406,95.63507177291328
87,187,61.0745,22.5613,43,24.2254,0,109,122,9,131,8,1.01937,60.90168,0.0,0.0,3.96429,4.912,19.22299,0.0,0.0,125.0,43.01837,0.00024,0.33,2.378,-1.0,1.524801,92.17209283031733,22.924961419753085,0.1433428227772305,6.3063627318248825,0.18775967891384818,0.20372067962228313,0.3645918876041083,65614.18915072431,0.644549745098038,27201.403928360694,0.09624468798083764,0.16233730144312586,0.19520379678894909,0.1498944740458338,32.44692183129582,0.15451102307433598,0.0781774600877464,3.7386621996592537,300.2401360526921,93.71800516035846,0.14941591348429692,95.16550680326128
88,188,60.7713,22.3984,43,26.1722,0,109,122,9,130,8,1.00258,60.56602,0.0,0.0,7.71429,5.012,19.39465,0.0,0.0,125.0,42.96281,0.00025,0.32,2.447,0.36304,1.587403,92.25969748026904,23.020061728395063,0.13967216982390562,6.309575347219716,0.18665064136393011,0.20259179322189563,0.3645918876041067,65654.39504851073,0.6452956862745098,27032.246426672526,0.09556775613308979,0.16145771205363163,0.1962150099801139,0.1507571670705057,32.311258009922355,0.154595774231728,0.07837942949208827,3.800211109452916,298.24059571938074,93.74352773291271,0.14988028558889627,95.6263146034579
89,189,60.31,22.3747,43,27.3173,0,109,122,9,130,8,0.99786,60.12182,0.0,0.0,6.64286,4.976,19.25932,0.0,0.0,125.0,42.90956,0.00021,0.32,2.373,-1.0,1.617055,92.56764462193205,23.140962577160494,0.1362152062255716,6.305228158819763,0.18549259836862764,0.2013643989492852,0.36237426156088093,65510.424444347926,0.6453254901960784,26548.656113070803,0.09457656247053067,0.16014051048920108,0.19587949183572276,0.1517252922146491,32.01541514455536,0.15442993895617968,0.07849761109318261,4.241770214803485,296.1961076900346,93.8095925935146,0.15030009282894885,96.34085251733443
90,190,60.0366,22.5061,42,26.0365,0,110,122,9,130,8,1.00525,59.83782,0.0,0.0,4.39286,5.029,19.23206,0.0,0.0,125.0,42.99547,0.00027,0.33,2.472,-1.0,1.639898,90.56704455532642,23.339795524691358,0.13319844940492276,6.313770117302007,0.18434755297296973,0.20024050643545285,0.3623742615608791,65547.1246475943,0.6461886274509805,26379.17749912589,0.09345398825554818,0.15870137401389334,0.19480070350752085,0.15287674940984838,32.10067862051504,0.15425404959256944,0.07876815065184802,4.137898369744893,294.1333349790549,93.92810799717134,0.1506483984310992,96.40514977318107
