,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,cubcol.0,temporal,cubcol.1.0,cubrow.1.0,contrast,fft,movement,blockiness,cubcol.0.5,color_fulness,saturation,cubrow.0.6,uhdhdsim,cubcol.0.6,staticness,cubrow.0.3,noise,cubcol.0.3,cubrow.0.5,tone,blur
45,445,68.5403,15.3427,61,19.585,0,121,116,14,138,13,1.02789,72.28233,0.0,0.0,0.78571,4.306,12.888,0.0,0.0,129.0,40.82185,0.00082,0.52,3.753,-1.0,0.443775,0.1836613183827992,0.22300490656041763,5.850639960181522,0.3837790528984767,0.23064661276586143,86.35394026579527,67208.69260997883,14.11424575617284,8.652450314074576,0.15385428846737226,78.75156580463555,54.27405293782552,0.24514368993972052,90.79854037746256,0.18987996962106754,576.1149429482338,0.17676544931546836,0.5228706596775031,0.23879047445990753,0.3120560685522308,0.6119741176470588,31482.038057630292
46,446,68.0907,15.9719,61,20.8208,0,121,116,15,138,13,1.02383,71.8235,0.0,0.0,0.42857,4.324,13.19529,0.0,0.0,129.0,40.81735,0.00119,0.52,3.499,-1.0,0.425783,0.18395999672951488,0.22127927436347056,5.953824321253854,0.38333382937318944,0.23033872850163373,87.45297401772662,67146.14944319641,14.376253858024691,5.750843272053933,0.15332000816067698,78.34885716524298,54.28537590121045,0.2452761291021615,90.82249050778591,0.18956840131404265,574.3386646532355,0.1769414362737172,0.5222764485701097,0.2378836730684985,0.31149662757821583,0.6110223529411765,30842.051633865376
47,447,67.9893,16.23,61,22.1072,0,121,116,15,138,13,1.00568,71.76097,0.0,0.0,0.60714,4.364,13.74434,0.0,0.0,129.0,40.75347,0.00081,0.52,3.81,-1.0,0.40531,0.184256447684061,0.2191898286408177,5.997540983264409,0.383024992055222,0.22980885664363027,86.3247052982148,67071.15122398651,14.440007716049383,5.70379105282603,0.15277756126188105,78.51134364392026,54.34775062843605,0.2452795439843771,90.85488119185187,0.18924787417614247,572.6073454837772,0.1769299812422105,0.5228706596775049,0.23696087000036287,0.31073131552612526,0.6104964705882352,30492.555181164265
48,448,67.9984,16.2365,61,20.9593,0,121,116,15,138,13,1.00795,71.76802,0.0,0.0,0.67857,4.345,13.96161,0.0,0.0,128.0,40.73458,0.00073,0.52,4.107,0.20383,0.41256,0.1845186716406649,0.21709484800329965,6.01295243863786,0.3824606194133563,0.22920954594660234,85.29836516338702,67068.60319113692,14.703173225308642,8.371257866627817,0.15239390008683704,78.38312476734082,54.184085045331784,0.24543629839168526,90.88691586221859,0.1892547233378673,570.9224997638527,0.17695588658692268,0.5228706596775009,0.23674881010795068,0.30990696478454766,0.6113286274509804,30525.52699832328
49,449,67.7858,16.0862,60,20.8416,0,121,116,15,138,13,0.99943,71.53503,0.0,0.0,0.46429,4.321,13.9607,0.0,0.0,128.0,40.48461,0.00084,0.51,4.427,-1.0,0.407305,0.18473725174022484,0.21505199081018322,6.048810737340237,0.38264751491223936,0.22859381939598453,88.08945371019449,67194.674727036,14.743007330246913,7.019084380752525,0.15206287151277914,80.16255619273365,53.927035484784916,0.24540496984844531,90.86798613646528,0.18961016327209185,569.2286561877972,0.17683754279962796,0.5206530336342784,0.23686689643522862,0.3091642783936705,0.6095372549019609,30061.137674866935
50,450,67.8409,15.9264,60,20.5158,0,121,116,15,138,14,0.96958,71.60198,0.0,0.0,0.71429,4.339,13.83146,0.0,0.0,129.0,40.41523,0.00076,0.51,4.592,-1.0,0.430286,0.1849640391575202,0.21313469178266545,6.013002818887462,0.383378875929228,0.2279039783186811,86.27474061357047,67272.1226439074,14.927324459876543,6.735278551812592,0.15210323423626707,81.3779422868437,53.6509438973886,0.24571834448426869,90.81991469622642,0.19000531131846746,567.541488593758,0.17675425139391968,0.5206530336342764,0.23676186457546433,0.3085775978074588,0.608310588235294,29966.8514314984
51,451,67.7637,16.2577,60,20.26,0,121,116,15,138,14,0.97435,71.60548,0.0,0.0,0.96429,4.325,13.69025,0.0,0.0,129.0,40.42561,0.00124,0.51,3.648,-1.0,0.406114,0.1851563023642131,0.21125614149321667,6.022310655399971,0.384491534943057,0.22723392315837657,87.30691447412295,67236.17727988587,15.049768518518519,4.738888587421102,0.1515178061253906,81.09915490950428,53.530858734507625,0.24620584241496105,90.85276873805164,0.18984286703541242,565.8806899632815,0.17679167685356853,0.5206530336342751,0.23619160147646773,0.30795463439880366,0.6082952941176472,29942.43745362162
52,452,67.6141,16.2627,61,20.4155,0,121,116,15,138,14,0.97436,71.54892,0.0,0.0,1.53571,4.359,13.97221,0.0,0.0,129.0,40.4475,0.0019,0.51,3.761,-1.0,0.407684,0.18526641921511688,0.20945579676923456,6.074366224201515,0.3858472896583335,0.22662107177987037,85.65200823752258,67217.3578774569,15.047791280864198,5.37730260913535,0.15098212406756792,80.77135520227287,53.377743567949466,0.24682912847930574,90.8812888967659,0.18972137979692602,564.2448066204813,0.17666200728847004,0.5206530336342791,0.23558792344191448,0.3073473519930032,0.6089298039215686,29673.580028871216
53,453,67.5315,16.4187,61,20.5072,0,121,116,15,138,14,0.98685,71.4173,0.0,0.0,1.21429,4.331,13.97823,0.0,0.0,129.0,40.42356,0.00126,0.52,3.664,-1.0,0.352865,0.1851098741033656,0.20778065343575336,6.027340213893052,0.386647968827557,0.2260164142626231,86.33820688460177,67212.88323702333,14.87914737654321,7.094866032214252,0.1503603644004063,80.27900002791971,53.27683041419512,0.24736696003297723,90.88168891625037,0.18970002049807924,562.6329583974385,0.17636010835344457,0.5206530336342751,0.23515154734439786,0.3069578240711892,0.6096992941176469,29634.16994430271
54,454,67.1751,16.7452,60,20.7018,0,121,116,15,138,14,1.01099,71.14221,0.0,0.0,0.82143,4.359,14.11688,0.0,0.0,129.0,40.24996,0.00095,0.52,3.656,-1.0,0.329347,0.1850954331631954,0.20602733199383844,6.000708240628442,0.38632119245502833,0.2254640055659516,85.21274222236323,67200.30850443193,14.775511188271604,7.380302229602782,0.15005103835613076,79.65351602333145,53.14373082290461,0.24769256847629503,90.98303818800666,0.18930370151601206,561.0098973915548,0.17601630893644515,0.5206530336342745,0.2350541750254278,0.3064032700297326,0.6071495098039197,29459.234564083366
55,455,67.3766,17.1505,61,22.1428,0,121,116,15,138,14,1.01748,71.44814,0.0,0.0,0.78571,4.372,14.40291,0.0,0.0,128.0,40.10925,0.00094,0.52,4.149,-1.0,0.314178,0.18542295737933762,0.2046093059765875,6.038063394420528,0.38547085938818015,0.22500836505135036,85.88643867052912,67225.74537104559,14.942081404320987,7.750860609323056,0.14954280492124192,79.12868137960338,53.110625843942906,0.24819054891468004,90.96123067227636,0.18904277730651065,559.3653816770598,0.17576284449198842,0.5228706596775025,0.23505776182784388,0.3058644191496182,0.60466,30010.11720929661
56,456,67.3629,16.965,61,21.8264,0,121,116,15,138,14,1.01368,71.44448,0.0,0.0,0.5,4.336,14.74785,0.0,0.0,128.0,39.98373,0.00102,0.52,4.019,0.18969,0.350088,0.1860152345503768,0.20329595829764832,6.046687116927796,0.3844561844211611,0.22452620661677503,84.19225149829435,67121.26441008016,14.96826774691358,7.934227261945088,0.1489158330027492,78.80452625042662,52.85553562493972,0.248478471757028,90.92722977600836,0.18847814081584482,557.6832377619712,0.17560367665128856,0.5228706596775031,0.23487692021744463,0.3051651671773688,0.6020525490196078,29593.85982051532
57,457,67.291,16.8257,61,22.3853,0,121,116,15,138,14,0.99472,71.52315,0.0,0.0,0.46429,4.337,14.58106,0.0,0.0,128.0,39.86755,0.001,0.53,3.951,-1.0,0.345978,0.18680469014129739,0.20237738466063593,6.071711797868753,0.3834555019373149,0.22421438721082668,86.3916583874635,67155.58437407287,14.905140817901234,7.425449910598671,0.14846174608157237,78.99881097663858,52.86270028573495,0.24844813040041538,90.87766421883873,0.18826703014929413,556.0045528747579,0.17550690066397465,0.5250882857207219,0.23456458141141312,0.3046129491374109,0.6005647058823529,29588.585678743497
58,458,67.544,17.2548,62,22.8424,0,121,116,15,138,14,0.98695,71.86159,0.0,0.0,0.78571,4.355,14.46504,0.0,0.0,128.0,39.78987,0.00103,0.52,4.474,-1.0,0.349063,0.1869694935001892,0.20154173685337423,6.033632269553517,0.3829727807880824,0.22385129388497058,86.80797081223301,67019.55129859214,14.804012345679013,6.508209870810944,0.14823472819341346,78.806402867706,52.7927389262635,0.24820040664231138,90.83893396060478,0.187990952040363,554.3340815863237,0.1754839417948532,0.525088285720735,0.23437337765315933,0.3042167708285169,0.5990353921568623,29699.93996946668
59,459,67.981,17.5391,62,21.9598,0,122,116,15,138,14,0.98908,72.24672,0.0,0.0,0.75,4.344,14.84085,0.0,0.0,129.0,39.8582,0.00114,0.52,4.016,-1.0,0.374497,0.1869469328810059,0.20046983968587415,6.042495074112929,0.3821347836396326,0.22361482780374814,86.17507983658612,67180.91752265373,14.887972608024691,7.032393506811993,0.14820508133076768,79.08211855613747,52.76392957899305,0.2482859466121789,90.83187153379869,0.1879908767609988,552.7045485170298,0.17545560575466002,0.5273059117639646,0.2343940603818366,0.30393704969092106,0.6009505882352941,30495.40046851637
60,460,67.7758,17.6467,62,23.6015,0,122,116,15,138,15,0.98018,72.09992,0.0,0.0,0.75,4.363,15.07412,0.0,0.0,129.0,39.9391,0.00086,0.52,3.686,-1.0,0.353039,0.18637658429958617,0.19590621575529168,6.0912432060303,0.3802444400040192,0.2222432118684338,85.18524508247904,67087.88981063811,15.140625,6.226929811827696,0.14658142874140226,79.22463284086733,52.748462064766585,0.24819464879414418,90.93996672062273,0.18787602261243913,551.1245482893114,0.1751698468356116,0.527305911763963,0.23449179542926718,0.303630178922216,0.6014678431372549,30577.100761039786
61,461,67.7294,18.1015,62,23.7079,0,122,116,16,138,15,0.99041,72.10815,0.0,0.0,0.5,4.36,15.16201,0.0,0.0,129.0,40.03332,0.001,0.52,3.482,-1.0,0.321933,0.1858526907814772,0.19201786905772236,6.136483510969555,0.3792346865953847,0.22113428512196953,85.8691675784221,67093.88981980293,15.475549768518519,6.918382809397692,0.14531654083363635,79.37762750242752,52.816196959695695,0.24827766268204296,90.9049025529866,0.18772344641833283,549.5904574376111,0.1750852302305597,0.5333645787862575,0.23374414750641195,0.30268912894831285,0.6032247058823528,30560.165104409945
62,462,67.6304,17.894,62,24.0212,0,122,116,16,138,15,1.00851,72.07959,0.0,0.0,0.85714,4.345,15.56043,0.0,0.0,128.0,40.23532,0.00168,0.52,3.995,-1.0,0.277229,0.18530692769709373,0.18943957975228812,6.26279725079602,0.3793064816385564,0.22014530074964483,85.89423197994273,67172.9904249379,15.759596836419753,5.389402213484442,0.14423241872185616,79.08257262623763,52.838133070203995,0.24814744536815475,90.9190517553401,0.18754930110189566,548.0960452710993,0.1750945579265868,0.5311469527430277,0.2330436784074099,0.3016058155338774,0.606366274509804,30375.10620281269
63,463,67.4141,17.5684,62,23.3573,0,122,116,15,138,15,1.01075,71.8336,0.0,0.0,0.46429,4.357,15.37951,0.0,0.0,128.0,40.34149,0.0016,0.52,3.529,-1.0,0.252116,0.18493543177753202,0.1876376072356383,6.194201448999878,0.3801939927980155,0.21928159875430886,84.30359420431391,67103.98807803597,15.835889274691358,4.6538194876466195,0.14337525437818,79.17092569378613,52.833560331368155,0.2481366915117561,90.94392776182232,0.18735439008355306,546.6306318332403,0.1752430842836551,0.531146952743023,0.23142407374315954,0.30049738102560364,0.6074007843137256,29968.168256752902
64,464,67.5417,17.8699,62,24.2408,0,122,116,15,138,15,0.99901,71.85298,0.0,0.0,0.46429,4.354,15.09536,0.0,0.0,128.0,40.44478,0.00082,0.51,3.352,0.18544,0.251084,0.18479721005191596,0.18524349193294803,6.205948939854755,0.3811657648667429,0.2183048299660238,84.3078216744805,67181.90082550167,15.700810185185185,7.394276406286243,0.14199358398130996,78.89719012247565,52.85948331856434,0.24813950702159066,90.89979171714995,0.18770516152247677,545.2039836194406,0.17529271083415846,0.5311469527430285,0.22998686221726555,0.29952255065057415,0.6077466666666668,30138.86701160227
65,465,67.6504,17.6181,62,24.7108,0,122,116,16,138,15,1.00297,71.94281,0.0,0.0,0.39286,4.317,15.35643,0.0,0.0,129.0,40.49154,0.00055,0.51,3.623,-1.0,0.265319,0.18449099700896918,0.18325224877394117,6.264471273842046,0.38170008865919747,0.21718099931059778,84.10239837700205,67227.30465828466,15.764515817901234,7.3511304997407905,0.14097114229880725,78.60529055592878,52.78456247588734,0.2480418030064258,90.90090051574694,0.1878269109631587,543.7955711418027,0.17550939026392245,0.5295235378071936,0.22894485674389614,0.2985617704712948,0.6072110196078431,30379.26760651007
66,466,67.935,16.9296,62,25.189,0,122,116,15,138,15,1.01022,72.08544,0.0,0.0,0.28571,4.346,15.14346,0.0,0.0,129.0,40.54412,0.00075,0.51,3.999,-1.0,0.274098,0.18412314863742618,0.18154258705618806,6.303284320825665,0.3830330349861646,0.2160428131016694,84.23242066438034,67461.69335299067,15.615644290123457,8.322923695590445,0.13981839686139916,78.30825072247946,52.8968456880546,0.24779869799753793,90.88305140855688,0.18779711550619108,542.4436792778413,0.17574226167346277,0.5327703676788573,0.2277982894735524,0.2973294957201433,0.6071211764705882,30924.54995145306
67,467,67.944,16.6477,62,24.7349,0,121,116,16,138,15,1.008,72.04085,0.0,0.0,0.25,4.369,14.5546,0.0,0.0,128.0,40.57301,0.00078,0.5,4.186,-1.0,0.260775,0.1840863661461658,0.1788173340969374,6.302360684132672,0.3846242673176193,0.21506290309836687,84.7235152038359,67470.11181403996,15.560956790123457,4.735333434822429,0.13951740221939193,78.03292703538685,52.96009167329765,0.24755655568660784,90.9295404652144,0.18770248229031986,541.1092286126695,0.17565250952598527,0.5333645787862539,0.22631121860841333,0.2958747530695784,0.6062690196078432,31088.599022255366
68,468,68.4924,16.0449,63,24.7847,0,121,116,15,138,15,1.00522,72.59271,0.0,0.0,0.32143,4.306,14.31437,0.0,0.0,129.0,40.709,0.00078,0.5,4.061,-1.0,0.226114,0.18409400253611077,0.1733230031227857,6.301373939769531,0.38587169169332486,0.21409656428814566,84.54055863340453,67721.6553398855,15.402922453703704,7.233093403987659,0.13890597120452192,77.93298940706816,52.98704849054784,0.2472292889496027,90.77569258813847,0.18765022153251898,539.8273912423075,0.17567619956446423,0.5349879937220958,0.2249067036359227,0.2945545377680123,0.6081992156862746,31606.77579146768
69,469,68.3225,16.2681,63,25.0455,0,121,116,16,138,15,0.99596,72.41684,0.0,0.0,0.46429,4.305,13.79828,0.0,0.0,129.0,40.69326,0.00091,0.51,4.737,-1.0,0.231481,0.18440919028912392,0.1662708597762794,6.137407019067211,0.38730802754607285,0.21299454071466822,85.58950016980519,67620.14044526502,15.113425925925926,4.006677424548182,0.13822040314381384,77.94976602017518,52.89650453167197,0.24693759553417816,90.83095218004594,0.18751464468422893,538.5843434573858,0.1756442304162061,0.5349879937220795,0.22367326392162726,0.29338174610598944,0.6085764705882353,31119.92873491583
70,470,68.1933,15.9486,62,23.5978,0,121,116,15,138,15,0.9852,72.27763,0.0,0.0,0.67857,4.291,13.98827,0.0,0.0,129.0,40.64618,0.00103,0.51,3.705,-1.0,0.243639,0.18457700469565758,0.16020265768649056,6.168760579916794,0.38860962227059426,0.21191322892285408,84.9193126328413,67367.15053001135,14.884645061728396,7.28809120004144,0.13780301123170766,78.05681259049526,52.75309527361834,0.24670433592789434,90.866958514778,0.18688166571724088,537.3741550607539,0.17561243464954798,0.5333645787862592,0.22244252833640285,0.2918839338481877,0.608045019607842,30694.893870330783
71,471,68.1282,16.3143,62,23.5664,0,121,116,15,138,15,0.98852,72.23031,0.0,0.0,0.60714,4.311,13.71333,0.0,0.0,129.0,40.61194,0.00146,0.5,4.393,-1.0,0.237939,0.1850109170569358,0.15349596981585134,6.100858666290294,0.39000176739324793,0.21079460705013947,85.9831471053518,67294.69724867679,14.338252314814815,6.779881113249956,0.13708458824391373,78.02999050241685,52.827934359326775,0.24650167999002098,90.85977558584032,0.1862191303245023,536.203753837003,0.17575928144678146,0.528929326699804,0.22138270080145722,0.29076594191162536,0.6085011764705883,30499.96108323285
72,472,67.6853,16.2428,62,23.5426,0,121,116,15,138,15,1.00012,71.81572,0.0,0.0,0.60714,4.306,14.02706,0.0,0.0,129.0,40.61205,0.00077,0.51,4.423,0.16641,0.207818,0.18476795290197176,0.1456631114073991,6.136443208364728,0.3908578760387291,0.2098362952729907,84.85978538933819,67075.39056618018,13.841724537037036,4.977450184532812,0.13651092730881736,77.94596563437372,52.80714058581694,0.24626648882633084,90.84746520121782,0.18566069276075334,535.0823261238785,0.17593854118782748,0.5289293266997993,0.22064312634758199,0.28947539426683994,0.6098843137254901,29833.091811139984
73,473,67.625,15.8812,62,23.5643,0,121,116,15,138,15,1.00498,71.75979,0.0,0.0,0.53571,4.315,13.96394,0.0,0.0,129.0,40.58001,0.00043,0.51,4.312,-1.0,0.229084,0.18484357391540265,0.13734126153996998,6.140205953172625,0.3901167445326178,0.2092758964490169,85.82351115337264,67035.36575090984,13.36622299382716,6.036307326795353,0.13532622176565795,78.08541342167096,52.809526043173705,0.2458072297320082,90.88114100725775,0.18492920510671448,533.9892647553509,0.1763496093373501,0.5273059117639616,0.22027006738058005,0.2881498238499191,0.6100435294117648,29770.21332529545
74,474,67.3629,15.7805,61,23.6511,0,121,116,16,138,14,0.99676,71.45918,0.0,0.0,0.28571,4.287,13.67103,0.0,0.0,129.0,40.18279,0.00095,0.51,4.182,-1.0,0.259742,0.18510644657651446,0.13161043457988378,6.104966423612518,0.389754621453293,0.20882979712676655,86.31679952150748,67012.41126644437,12.943045910493828,6.658157650201545,0.13390180630159265,75.36609450187312,53.03261858151282,0.24553948045949564,90.90085629620722,0.1845787050096323,532.9462961146787,0.1770848859211562,0.5250882857207323,0.22015984530070978,0.2870086152443783,0.6022976470588235,29188.88888087668
75,475,67.1956,15.691,61,21.7928,0,121,116,16,138,14,0.99153,71.26523,0.0,0.0,0.25,4.266,13.56798,0.0,0.0,128.0,40.07218,0.00126,0.52,4.528,-1.0,0.2564,0.1851607845386731,0.1279587970273121,6.040620319673354,0.39077658133153487,0.20864475117870293,88.11035399121508,66885.37628122194,12.708043981481481,6.593746857709706,0.1325859589676465,75.20555768510786,53.11795853979794,0.24542406204746756,90.91770409320475,0.18382335672670821,531.9709612378527,0.1779559174022327,0.52508828572073,0.22025425835914922,0.2855960503267431,0.602272156862745,28784.608113341106
76,476,67.1411,15.8735,61,21.3081,0,121,116,16,138,14,0.97666,71.21854,0.0,0.0,0.21429,4.293,13.4933,0.0,0.0,129.0,40.08639,0.00101,0.51,4.832,-1.0,0.253273,0.18496120762951596,0.1253188393075902,6.101380418441819,0.3913670513634345,0.20835062473897695,86.62179932023261,66818.53103492623,12.630883487654321,5.442447786206087,0.13165370272242766,76.8011956330547,52.354784930193865,0.24533120739012657,91.01438973452755,0.1832878572663728,531.0398662722832,0.1785956614659967,0.5190296186984388,0.21983005523374446,0.28453743605218934,0.6029971568627426,28948.371592086412
77,477,67.2832,15.8531,60,22.017,0,121,117,16,138,14,0.98135,71.32767,0.0,0.0,0.57143,4.299,13.64771,0.0,0.0,129.0,40.09403,0.00156,0.51,4.697,-1.0,0.267482,0.18490859398975384,0.12199388262583102,6.141018109988924,0.39112287269662194,0.20817523156020842,88.56123943113299,66942.79063210354,12.436101466049383,6.3161248212570404,0.13089742257108056,77.97073971845766,51.98047157570168,0.24507929510528823,91.0246721707039,0.1837740666919316,530.1478644060885,0.17933472835576034,0.5206530336342831,0.2193927188448471,0.2833960146588899,0.6025662745098039,29270.99905883706
78,478,67.3599,15.6441,60,22.5879,0,121,117,16,138,14,1.0078,71.35244,0.0,0.0,0.46429,4.302,13.62723,0.0,0.0,128.0,40.10387,0.00158,0.51,4.093,-1.0,0.286408,0.18513677943816265,0.11910316324151975,6.010457600369843,0.3912666755571466,0.20757883053740106,86.11686894733752,67071.857601879,12.155574845679013,6.044359883003984,0.1301439088240445,77.79662399221002,52.04176424756463,0.2450874839022952,90.96994478188576,0.18283196527771825,529.2999313834273,0.17986861502062354,0.5168119926552187,0.2188055920465218,0.28219375112179707,0.6020898039215686,29294.4113654438
79,479,67.1977,15.344,60,21.4552,0,121,117,16,138,14,1.01626,71.15849,0.0,0.0,0.53571,4.296,13.43972,0.0,0.0,128.0,39.96929,0.00101,0.52,4.825,-1.0,0.28248,0.18558704415431898,0.11611307278778205,5.938834198700995,0.3917206199158629,0.20733167526696372,88.07005642701355,67052.83806128123,11.824556327160494,6.435644518248899,0.12952402571269458,76.90311302393235,52.03292375729408,0.24521383846045988,90.93512936930412,0.18193888500108843,528.508365723785,0.18043020971708354,0.520653033634268,0.21810931143596135,0.28103248345399673,0.6004882352941175,29038.473523783665
80,480,66.818,14.8849,60,21.6741,0,121,116,16,138,14,1.007,70.67322,0.0,0.0,0.92857,4.323,13.18576,0.0,0.0,128.0,39.70064,0.00086,0.52,4.568,0.17695,0.319671,0.18587035699013404,0.11119190784049662,5.983546219432277,0.3925411706144864,0.20657737109674967,83.96484242975097,66973.53153582964,11.283661265432098,4.961085540353184,0.12907648236711,76.56891085080018,52.11737908257379,0.24509847345067312,91.00433199380056,0.18084978418254144,527.7785300954286,0.18081186260957913,0.5168119926552132,0.21725509392156225,0.2798608134271316,0.5977531764705873,28187.08988161243
81,481,66.8118,14.9126,59,19.7991,0,121,116,16,138,13,0.99566,70.69906,0.0,0.0,0.71429,4.285,12.79318,0.0,0.0,128.0,39.5343,0.00079,0.52,4.414,-1.0,0.316075,0.18608276643918079,0.1038143573438798,5.964102994634398,0.3927754516873739,0.2061091692994746,87.58905125568651,66904.94994477111,10.841772762345679,6.624370883682501,0.1283671951502025,76.3881426300528,52.210776058244114,0.24459471648944392,91.0477263329952,0.180146291518432,527.0981531935164,0.18110534325823777,0.5168119926552103,0.21639156400772855,0.27861792773015154,0.5965520980392144,28203.703792551398
82,482,66.3871,14.7828,59,19.4245,0,121,116,16,138,13,0.98534,70.25803,0.0,0.0,1.03571,4.323,12.81904,0.0,0.0,128.0,39.31975,0.00119,0.52,4.105,-1.0,0.315398,0.1861173336755919,0.09667962923913634,5.978377184726645,0.3934321597116689,0.20587807293373905,88.00709054452348,66931.23144310871,10.486352237654321,7.298960905391575,0.12788440077616042,76.2999476968055,52.206511886031535,0.24413570659832048,91.11548919677551,0.1792710825659933,526.4501336359798,0.18139571988112177,0.516811992655207,0.21563125902824412,0.2771313625554917,0.5938925490196079,27690.46817949014
83,483,66.4332,14.2891,59,20.2056,0,121,116,16,138,13,1.00187,70.35264,0.0,0.0,1.14286,4.304,12.7074,0.0,0.0,129.0,39.21044,0.00099,0.52,4.28,-1.0,0.321357,0.18592649478423887,0.0939623350175408,5.961701516057625,0.3935013408709484,0.20561805787137616,84.91735682131618,66842.46483861972,10.33569637345679,6.980045872522869,0.12732436345164772,75.63502039601282,52.28295031888985,0.24382472142382253,91.11042067647875,0.1783548912496701,525.8180731764768,0.18148115633167403,0.5168119926552127,0.21516129011350896,0.2756206355766585,0.5934854901960783,27667.563663450535
84,484,66.2612,14.2719,59,18.6744,0,121,116,16,138,13,1.01603,70.1745,0.0,0.0,1.10714,4.306,12.27631,0.0,0.0,128.0,39.10407,0.00129,0.51,4.377,-1.0,0.326054,0.18567992189308744,0.09233759427059318,5.8721584385442345,0.39341293759092677,0.20528056944023887,86.66320399247395,66792.1886480686,10.101755401234568,7.508271199915822,0.12703912025474579,75.73858657592164,52.241496144989384,0.24361845016758057,91.07409039959737,0.17740735959447798,525.2111890306584,0.18157013056570148,0.5168119926552084,0.21475554002023858,0.27434434932631735,0.5918250980392157,27506.533199999078
85,485,66.326,14.2755,59,19.2319,0,121,116,16,138,13,1.01266,70.24211,0.0,0.0,1.21429,4.309,12.26774,0.0,0.0,128.0,39.01424,0.00181,0.51,4.442,-1.0,0.366154,0.18529622725905137,0.09062245245004089,5.871409133764176,0.39242296085540335,0.20515704796330217,84.59520802455772,66937.10978718287,9.887972608024691,6.158879369086201,0.12595611976206567,75.7113822455523,52.38716031298225,0.24338728021391,91.08050340117185,0.1771367061471536,524.6232274797702,0.1815167526564727,0.5168119926552105,0.21411368203837436,0.2728145781921556,0.5891035294117647,27653.14315292996
86,486,66.7208,14.3473,60,18.8499,0,121,116,16,138,13,1.01635,70.60196,0.0,0.0,0.60714,4.273,12.27706,0.0,0.0,128.0,38.92201,0.00159,0.52,5.371,-1.0,0.327313,0.18527924046793165,0.08962069862830292,5.852586763986478,0.39241958720258635,0.2052676091979502,84.23975760719276,67145.23858687084,9.64771412037037,6.313750966991999,0.12543214797582525,75.73566740252441,52.310649730541094,0.24335642285217307,91.08944409629702,0.1765571191388435,524.0868952249375,0.18120431002442475,0.516811992655211,0.21358081294513417,0.2713728503005006,0.5860780392156864,28226.096952820888
87,487,66.4599,14.455,59,18.8276,0,121,116,16,138,13,1.01376,70.33132,0.0,0.0,0.35714,4.283,12.34544,0.0,0.0,128.0,38.81835,0.00118,0.51,5.278,-1.0,0.356763,0.18519919088070963,0.08893123243586189,5.875129981159965,0.3929589388834514,0.2053072701244467,84.50468474823792,67147.31257410078,9.42211612654321,4.406702598336599,0.1250395057635179,75.6835894551118,52.44793249059606,0.24335339125923638,91.0927020902399,0.176325763033151,523.5934213478253,0.18095220851993682,0.5168119926552107,0.2127909609641657,0.2697825152480715,0.5827278431372549,27866.373377949174
88,488,66.556,13.9981,60,19.5004,0,121,116,16,138,13,1.01207,70.50323,0.0,0.0,0.46429,4.279,12.44013,0.0,0.0,129.0,38.89204,0.00089,0.51,5.068,0.1965,0.327616,0.1850487237300221,0.08850930532762348,5.923639062501897,0.39330498092002775,0.20540931416474362,87.76423348947935,67219.12840389038,9.333140432098766,7.27332536166053,0.12515515278838837,75.64751732552782,52.52946283787857,0.24327485487055278,91.06211019448662,0.17611928847190003,523.1505147884457,0.1806542294133706,0.5168119926552174,0.21280692107859217,0.2685528084684691,0.5813513725490196,27977.355940649133
89,489,66.9303,13.7399,60,17.7585,0,121,116,16,138,13,1.014,70.83836,0.0,0.0,0.57143,4.281,12.0471,0.0,0.0,130.0,38.96732,0.00103,0.51,4.723,-1.0,0.329928,0.18538411156921933,0.0885324810876472,5.790998648636367,0.3934627362318951,0.20616745317523033,87.77124347443038,67450.5447810789,9.213300540123457,6.670582645258762,0.1250609245268784,75.5864365593854,52.601711697048614,0.2431186918521379,91.0489716903871,0.17556802106860453,522.7476536493607,0.180329836548047,0.5168119926552137,0.21275770899748161,0.2675701907589939,0.5822423529411764,28494.510154407762
90,490,66.9316,13.4274,60,17.7732,0,121,116,16,138,13,0.99519,70.82034,0.0,0.0,0.32143,4.295,11.82608,0.0,0.0,130.0,38.99798,0.00112,0.51,5.072,-1.0,0.375196,0.18611109539348428,0.08863996741133622,5.76161338115098,0.39382883287334486,0.20670867749364719,86.5133589769636,67549.30180059528,9.17163387345679,7.112595171502425,0.12518008463069405,75.89602169478614,52.5983332881221,0.24314129787856875,91.08603808993658,0.17503929349050337,522.3791617123668,0.18012667845253538,0.5206530336342735,0.2123107106231633,0.2665687862849118,0.5815520588235253,28656.52972621124
