,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0,cubrow.0.6,staticness,tone,cubcol.1.0,cubrow.0,movement,saturation,blockiness,cubrow.1.0,noise,cubcol.0.5,blur,cubrow.0.5,cubcol.0.6,fft,cubrow.0.3,uhdhdsim,cubcol.0.3,temporal,contrast,color_fulness
45,145,70.534,16.5824,49,18.767,0,137,125,3,129,3,0.99674,69.68728,0.0,0.0,9.46429,8.471,14.24909,0.0,0.0,131.0,66.57892,0.0,0.3,2.034,-1.0,1.700459,0.21351902654550836,0.2688453798716104,277.04436517187816,0.275902023344868,0.19428530478857947,0.17314200880148656,18.818769290123456,15.605972855179399,1.7069274250837534,0.2066446468938872,0.2614353298387488,0.11374414422223184,42430.42054243821,0.2905480494546717,0.11173891164216362,63830.78503957969,0.27952082859661403,95.69317506716104,0.22805087446393787,5.48451399337899,86.94986528391047,96.01216285020436
46,146,70.54,16.4909,49,19.7643,0,137,125,3,129,3,1.0011,69.68041,0.0,0.0,7.71429,8.408,14.32099,0.0,0.0,130.0,66.57802,0.0,0.3,2.112,-1.0,1.672052,0.21230325113046916,0.2695128407076322,276.4873949004779,0.2797824860346027,0.19416649478922302,0.17292288663227473,19.11593364197531,15.666906851309317,1.9683352969785477,0.20636334484430605,0.2614353298387475,0.11350292136859122,42440.768507728826,0.2897871825699896,0.11189006364543719,63824.80497870315,0.2794032862099052,95.69988031310032,0.22838785433919143,5.498802420591195,89.22408825806352,96.3782050078624
47,147,70.5678,16.5105,49,20.6996,0,137,125,3,129,3,1.00435,69.73749,0.0,0.0,10.39286,8.457,14.23664,0.0,0.0,130.0,66.5969,0.0,0.3,1.988,-1.0,1.736258,0.21085831366777957,0.2704604406908646,275.94803761665844,0.27597267687197297,0.1940604597907071,0.17273447418680482,19.381510416666668,15.688563782491801,1.5403456436150573,0.20612095952162016,0.2614353298387489,0.1131850771455294,42514.39313187573,0.2888907532741758,0.11214256135645882,63708.8739456715,0.2796534416327494,95.66553269902953,0.2283217725214282,5.488341831408169,89.31874959075384,96.0469194267245
48,148,70.3266,16.5128,49,20.0418,0,137,125,3,129,3,1.0033,69.47821,0.0,0.0,9.25,8.446,14.26073,0.0,0.0,131.0,66.56427,0.0,0.3,1.89,0.47994,1.718956,0.20967815844297,0.27150691305727076,275.4155284562235,0.275808864350635,0.1936787688717742,0.17243231878701779,19.639081790123456,15.724553049346547,1.8394468594783564,0.20589234489775904,0.26143532983874934,0.11287566967567643,42091.10368852799,0.2879370186574145,0.11263307633156823,63741.00467432116,0.27987830120822,95.7235217559048,0.22857427416870013,5.4832011005810815,90.16392315266118,96.35045801534972
49,149,70.4874,15.8805,49,20.1748,0,137,125,3,129,3,1.00414,69.63502,0.0,0.0,11.92857,8.424,14.25559,0.0,0.0,130.0,66.59985,0.0,0.3,2.495,-1.0,1.704212,0.20846826446429756,0.2726108964611328,274.8908666158969,0.28001776683737084,0.19333842561527922,0.17233806081289968,19.84109760802469,15.735861507462868,1.6121714058306753,0.20571143771740621,0.2614353298387484,0.11290831376263191,42311.57123091214,0.28673822536754423,0.11267162643047189,63499.85422775552,0.27979623194976055,95.70051712209681,0.22827850298628435,5.491580197056179,91.13412027899992,96.28038190880402
50,150,70.6003,15.8705,49,19.455,0,137,125,3,129,3,1.00235,69.79274,0.0,0.0,12.57143,8.415,13.71583,0.0,0.0,130.0,66.60043,0.0,0.31,2.501,-1.0,1.687519,0.20756372904747472,0.2735329611032555,274.3786000832197,0.2759175725767019,0.19317350222463353,0.1719095750744305,20.112509645061728,15.757247359664353,1.6381495487172062,0.20547583090435081,0.26143532983875023,0.11287162417343022,42648.33076002328,0.2856243326236426,0.11288464554464406,63630.12896256624,0.27964278369456735,95.67975998668616,0.22813304985339594,5.45073363896385,90.08948626767571,96.27393219472604
51,151,70.5241,15.5914,49,19.2631,0,136,125,3,129,3,1.00261,69.71964,0.0,0.0,9.92857,8.396,13.70675,0.0,0.0,131.0,66.60324,0.0,0.31,3.241,-1.0,1.647354,0.20678899335287057,0.27427427238051294,273.8744603994782,0.28072949679354137,0.19303426487169636,0.1708713708905145,20.277295524691358,15.822005848825713,1.6919319607463608,0.20483354231386933,0.2614353298387517,0.11276089488820308,42469.47168965586,0.28461350636494814,0.11314999052587145,63762.38879366503,0.2794102109460962,95.68037221159307,0.22801503610340004,5.451203405667307,90.1464548162426,95.21443490454752
52,152,70.5077,16.0179,49,19.1208,0,136,125,3,129,3,0.99794,69.70263,0.0,0.0,9.5,8.424,13.46389,0.0,0.0,132.0,66.58768,0.0,0.31,2.955,-1.0,1.619673,0.20582872039979225,0.27511966196364046,273.36969769704064,0.2758770627358714,0.19303043432726183,0.16992040720070928,20.468557098765434,15.825918503749516,1.401721417755243,0.20407819328501794,0.2614353298387532,0.11264721391209269,42457.75087434074,0.28389629934040134,0.1130994856636596,63665.99392243452,0.27896466782428225,95.67949426743786,0.2278309263184162,5.432723234132504,91.21798210094218,95.29801269040374
53,153,70.4911,16.0838,49,20.0167,0,136,125,3,129,3,1.00042,69.67151,0.0,0.0,9.53571,8.386,13.82665,0.0,0.0,132.0,66.60761,0.0,0.31,3.357,-1.0,1.638834,0.2046197021286976,0.27592287051688563,272.8868663744061,0.2758770627358714,0.19281747187375514,0.1689368662777626,20.54735725308642,15.819496437355324,1.42614234371631,0.2031476566553788,0.2614353298387515,0.1125325185415574,42474.77091075791,0.2831974240390984,0.11326561321399344,63718.702676559835,0.27823726198453597,95.67940641032757,0.22779825101355503,5.4662945692816844,91.32857424915007,96.0572286412792
54,154,70.528,15.6689,49,19.6842,0,136,125,3,129,3,0.9928,69.72168,0.0,0.0,11.92857,8.44,13.88801,0.0,0.0,132.0,66.63244,0.0,0.31,3.707,-1.0,1.640204,0.20340981375110365,0.2763543477953456,272.41055388611636,0.27607374687889336,0.19277367757893218,0.1679045559380204,20.59837962962963,15.874020800178435,1.817501781172129,0.20210694316161387,0.26143532983875156,0.11248437466791796,42511.96488369203,0.28219314139859925,0.11340603638941876,63769.30863336438,0.2774587537156594,95.66901606421622,0.22818227930452054,5.471066631603801,90.46876217168841,95.78178390748671
55,155,70.4402,15.9898,49,18.6135,0,136,125,3,129,4,0.99271,69.65351,0.0,0.0,10.53571,8.407,13.52333,0.0,0.0,131.0,66.66176,0.0,0.31,4.195,-1.0,1.682879,0.2023068824478139,0.27681338874505385,271.9448023718585,0.2761879109757792,0.1924013440989487,0.16724677096829743,20.781635802469136,15.988243762357735,1.4952334750761522,0.2010150254090533,0.2614353298387537,0.1124959351246839,42354.722474354305,0.28123005644734506,0.11324919915760394,63810.20640057712,0.27680723845111804,95.68833324881588,0.22837055163221712,5.445967772174735,91.61098880183438,95.37683210663218
56,156,70.4018,15.7088,49,19.3047,0,136,125,3,129,4,0.99764,69.59204,0.0,0.0,9.5,8.406,13.80367,0.0,0.0,132.0,66.61535,0.0,0.31,3.443,0.48007,1.628023,0.20122886312361296,0.27734525867336196,271.4854888038527,0.275808864350635,0.19225142592571026,0.16672274907154186,20.88946759259259,15.931449230806328,1.7840808202734189,0.19992991107527247,0.2614353298387553,0.11262250398174499,42348.93928637464,0.28044658772047354,0.1133422122736233,63751.12447446523,0.2764564103094458,95.70486339972109,0.22848715008456014,5.48085845003133,91.56506346491605,95.14015651709406
57,157,70.3084,16.1565,49,19.4214,0,136,125,3,129,4,1.00666,69.50673,0.0,0.0,11.85714,8.453,13.5572,0.0,0.0,131.0,66.59622,0.0,0.32,3.177,-1.0,1.686243,0.2002208733894387,0.27806966435287334,271.03847137661455,0.275808864350635,0.1919192168839898,0.16596830244878188,21.025028935185187,15.973665590639468,1.6352741309417373,0.1987925953545371,0.2614353298387521,0.11281775023188047,42128.13465423346,0.27972273717226187,0.11336354897986889,63783.636795024395,0.2764176420399314,95.71457930329305,0.22868873325141748,5.455555585021121,90.60997805981758,95.19190398064731
58,158,70.1265,16.7501,48,20.0496,0,136,125,3,129,4,1.00178,69.33376,0.0,0.0,10.92857,8.443,13.94996,0.0,0.0,131.0,66.57695,0.0,0.31,3.339,-1.0,1.663756,0.19950052328237827,0.27888535818940136,270.58947144416226,0.27935203698269895,0.19190960202879856,0.16514138683587767,21.049238040123456,16.00936814296393,1.728948376589549,0.19778091626542216,0.261435329838752,0.11303023958427817,41870.311889721874,0.27878161371537463,0.11332151235663619,63819.011937136675,0.2764050318733524,95.72619682095295,0.22862888000004541,5.486512204043973,90.46271741216138,95.818606266215
59,159,69.9755,16.1469,48,20.1228,0,136,125,3,129,4,0.99403,69.18547,0.0,0.0,11.96429,8.446,14.45873,0.0,0.0,131.0,66.53516,0.0,0.3,3.0,-1.0,1.579224,0.1989604302178024,0.2799007139349023,270.14929104523173,0.28385995579546447,0.19166965735288075,0.1642373819540182,21.263503086419753,15.992547494393808,1.9361426559560855,0.196727022386607,0.26365295588198173,0.11328387245910014,41667.204975377186,0.27768543136644563,0.11340895495084073,63800.29444499621,0.27618008066318933,95.75203988871908,0.228775092353382,5.527376218431518,91.5105890900766,94.83378552085854
60,160,70.0798,16.175,48,19.6803,0,136,125,3,129,4,0.99769,69.30505,0.0,0.0,9.46429,8.447,13.93437,0.0,0.0,131.0,66.527,0.0,0.31,3.334,-1.0,1.608629,0.198523537424078,0.2818169690127447,269.7204305977952,0.2972378220315252,0.1918488435147149,0.1638023245557108,21.384596836419753,15.978272237895446,1.5299841963458511,0.1954107852941966,0.2614353298387588,0.1135264362202153,41936.50524448136,0.2767630673403947,0.11344363235053666,63713.71490272523,0.2765026591476108,95.74663142074544,0.22945802907142152,5.495427158120264,91.66437427753569,95.18029020649723
61,161,70.0255,15.9417,48,20.3809,0,136,125,3,129,4,1.00313,69.23927,0.0,0.0,9.82143,8.385,13.9632,0.0,0.0,131.0,66.50386,0.0,0.31,3.039,-1.0,1.592451,0.19799738817590942,0.2835727689553038,269.2877244707027,0.30630389657823803,0.19156326788186995,0.16356629127507216,21.592978395061728,16.05498288001543,1.8051789969707117,0.19402166585086278,0.2614353298387531,0.11341940404894182,41867.30415822075,0.27600069641784664,0.1137406668701683,63537.257277710385,0.27665447258975334,95.73623174315793,0.2300905379128892,5.503473814113568,89.82510965310313,95.31749483663516
62,162,69.9162,16.1872,48,20.0477,0,136,125,3,129,4,1.00376,69.16529,0.0,0.0,9.03571,8.413,13.76356,0.0,0.0,130.0,66.45659,0.0,0.31,3.72,-1.0,1.572019,0.19772475192529934,0.2850851002629667,268.86299599760605,0.3059899923106487,0.19118684945194242,0.16336394325937276,21.749855324074073,16.06237529236593,1.8630190100600812,0.19266291564923724,0.2614353298387551,0.11340230321454552,41567.350669144864,0.2752431226881568,0.11399883297718919,63439.58817706218,0.2769584651164301,95.76089988327512,0.23066297687724013,5.487826545563119,89.12541891952837,94.4371588124434
63,163,69.8191,16.9355,48,19.7595,0,136,125,3,129,4,0.99806,69.06605,0.0,0.0,10.17857,8.451,13.97097,0.0,0.0,130.0,66.42159,0.0,0.31,3.313,-1.0,1.589429,0.19750307372053252,0.2866355230138083,268.43999157874316,0.3187997404444434,0.19098461708586534,0.162935282130855,21.81129436728395,16.057097446771316,2.154456233503641,0.19123403387699447,0.2636529558819831,0.11309118838957273,41519.34741520562,0.27447574475320413,0.11409262366039413,63439.12627959022,0.27750980026405425,95.77384430382983,0.2310689044764672,5.500659711884248,90.81965825862942,95.32763376713604
64,164,69.6509,16.7721,48,20.0937,0,135,125,3,129,4,0.99793,68.91325,0.0,0.0,8.0,8.449,14.62126,0.0,0.0,131.0,66.39752,0.0,0.32,2.81,0.48212,1.59877,0.19725684092218312,0.2879965674189543,268.0135304024644,0.3278663261699333,0.19055863041247753,0.16216606960062804,22.06737075617284,16.084741474669656,1.5810246424954284,0.18979116738442095,0.26365295588198245,0.11273511912749014,41149.04550126456,0.2736470508133851,0.11448746774651213,63326.539375038534,0.277907959431296,95.79449661533731,0.23119724821354815,5.55734563174534,91.84100648800947,95.02625604144819
65,165,69.64,17.1826,48,20.6991,0,135,125,3,129,4,0.99743,68.88889,0.0,0.0,12.0,8.436,14.47103,0.0,0.0,131.0,66.36452,0.0,0.31,2.801,-1.0,1.5724,0.19702251605175283,0.28950277883632186,267.5959538534565,0.3276705752679725,0.19048586513870772,0.16141160025256898,22.21209490740741,16.120309146834007,1.467977205818691,0.1883017061283828,0.26365295588198184,0.1123619046962379,41182.28808570839,0.27299553401271714,0.114863222833755,63384.94931344268,0.2780019895191597,95.78606249266562,0.23169178965813034,5.546165588872868,89.13848135713116,94.83709854453413
66,166,69.6915,16.9685,48,21.3733,0,135,125,3,129,4,1.00483,68.92329,0.0,0.0,10.14286,8.403,14.83429,0.0,0.0,130.0,66.34402,0.0,0.31,2.478,-1.0,1.574329,0.19548056112364823,0.2904491124819577,267.1632390789038,0.32705745024836463,0.18978771704446462,0.16057639874334767,22.448350694444443,16.040225558810764,1.7594560092153413,0.18681859212270435,0.2652763708178152,0.11173605440987265,41450.53504036188,0.2721548081160002,0.1151204904430778,63519.85158966012,0.27816418576702795,95.77392248180873,0.23157536072258741,5.575508526743558,90.01246755692618,94.48494301666068
67,167,69.5275,16.7306,48,20.7694,0,135,125,3,129,4,1.00779,68.74495,0.0,0.0,10.53571,8.408,14.64431,0.0,0.0,131.0,66.32423,0.0,0.32,2.801,-1.0,1.538648,0.1941290772599646,0.2908362018076259,266.7340962442514,0.3274359345359463,0.18927097322362052,0.15988543864374302,22.596161265432098,16.15001537181713,1.7855482505502218,0.18518881783282276,0.2636529558819855,0.11128506024459911,41129.79753766014,0.27110138446537185,0.11562693610231319,63473.76952256299,0.27818588997504395,95.78646463675084,0.23154701442641917,5.554200254244437,92.09515994428307,93.76224614774216
68,168,69.6267,16.8405,48,19.8611,0,135,125,3,129,4,1.00136,68.87833,0.0,0.0,8.35714,8.421,14.44442,0.0,0.0,131.0,66.29679,0.0,0.32,2.874,-1.0,1.549295,0.1931857278628239,0.29122092324214904,266.2917453616855,0.32727825986927966,0.18839145608753127,0.15947070346851216,22.673996913580247,16.115051646291473,1.5429068224387008,0.1837293920790568,0.26749399686104347,0.11072254094150559,41303.55531668888,0.2700605554634579,0.11581038444449085,63524.4498536179,0.2783468068241809,95.77709211471688,0.2316319216266854,5.551881872749177,91.09654481583243,94.183823194843
69,169,69.5586,16.5931,48,20.6153,0,135,125,3,129,4,0.99561,68.82708,0.0,0.0,8.75,8.393,14.54131,0.0,0.0,130.0,66.24122,0.0,0.32,2.61,-1.0,1.531558,0.19199649025346144,0.2916226622092682,265.8418896921443,0.3268398950065346,0.1878959253157959,0.1596038651311416,22.836805555555557,16.186575053650657,1.7198753623599707,0.182665861075847,0.2674939968610452,0.11016249020799669,41109.40205112732,0.2691363160546501,0.11638836323559616,63587.96725864527,0.2788260640696754,95.7906919329475,0.2314715922985859,5.541758678341307,92.17251510050893,93.51252203268591
70,170,69.6015,16.7896,48,19.7984,0,135,125,3,129,4,0.99582,68.90728,0.0,0.0,9.5,8.441,14.33104,0.0,0.0,130.0,66.21163,0.0,0.32,2.357,-1.0,1.519585,0.1914558639037967,0.2923812407718593,265.39747620461617,0.3271529662745084,0.1876982519274866,0.15951427191572068,22.913387345679013,16.143902437186537,1.4764258605067118,0.18146375837995143,0.2674939968610433,0.10977706577342516,41163.74252892019,0.2680970251627977,0.11691251055999802,63578.050927590375,0.2792045870263632,95.775931665961,0.2310310276101018,5.5348971956402755,92.27278407774868,93.80929723118633
71,171,69.5271,16.742,48,20.5957,0,135,125,3,129,4,0.99747,68.86416,0.0,0.0,8.64286,8.428,14.49982,0.0,0.0,131.0,66.15979,0.0,0.32,2.843,-1.0,1.47806,0.19132440804030934,0.29306656549522714,264.95322528961884,0.3267102079999986,0.18713129996811728,0.15936132001465758,23.163146219135804,16.17648654513889,1.4664147429877696,0.17999551342018272,0.26749399686104686,0.10941739743364452,41049.102880623854,0.2669158209542991,0.11702709810366306,63602.84324345731,0.27904912429799344,95.79210480364762,0.2302399796271246,5.554921303494263,92.23855158826197,93.62900588564611
72,172,69.664,16.6249,49,20.0625,0,135,125,3,129,4,1.0019,69.01912,0.0,0.0,6.78571,8.413,14.45403,0.0,0.0,131.0,66.13653,0.0,0.32,2.929,0.46296,1.477471,0.19073860342524707,0.2938651764150478,264.5006627637856,0.3266927970718941,0.1870739816244961,0.15945077105129518,23.299286265432098,16.182397347909433,1.3732341846079086,0.1785759632578547,0.2674939968610468,0.1092106912195891,41386.75807291655,0.265837680299688,0.11781536255140163,63831.372575310386,0.27893650825070304,95.7651524490354,0.22927734218418658,5.556331702149422,88.33809323053875,93.94473106873983
73,173,69.6403,16.964,49,19.9246,0,135,125,3,129,4,0.99952,69.03856,0.0,0.0,9.46429,8.399,14.36004,0.0,0.0,131.0,66.10133,0.0,0.31,2.908,-1.0,1.4821,0.18911216231717032,0.2946055351984314,264.056312753897,0.32667099273202477,0.18670503780996991,0.1592988604546993,23.350887345679013,16.18722590693721,1.8543235675898215,0.1772581581916859,0.2674939968610474,0.10910964914433802,41238.95104499862,0.2646791097107927,0.11829803980203264,63833.880774939396,0.27881922085447497,95.77868411698307,0.2284803071227247,5.559804668456338,87.93478757602668,93.53645374670906
74,174,69.5293,16.6367,49,19.8419,0,135,125,3,129,4,0.9955,68.98506,0.0,0.0,11.46429,8.459,14.65053,0.0,0.0,130.0,66.04327,0.0,0.31,2.453,-1.0,1.463332,0.18753636669281035,0.29528899984638907,263.5988112725772,0.3314996714186838,0.18679481541926854,0.1593562831505726,23.44897762345679,16.198587865005305,1.6049567542138519,0.17614578061802552,0.2674939968610491,0.10928284926603865,41031.1382455502,0.2636151061110167,0.1187095128570967,63778.48280623384,0.2787003147617269,95.78492562321938,0.22751342252860265,5.579169389469089,90.65214294802429,93.53045367783069
75,175,69.6243,16.9335,49,20.1991,0,135,125,3,129,4,0.9961,69.0923,0.0,0.0,11.53571,8.424,14.37969,0.0,0.0,131.0,65.99568,1e-05,0.32,2.611,-1.0,1.451914,0.18628150362561322,0.29577012685085513,263.1336077431525,0.3355750372564385,0.18656002268172872,0.15970227258987807,23.475501543209877,16.15305507330247,1.2574743586820092,0.17517664489087933,0.2674939968610521,0.10934608969282783,41200.44108673616,0.26254501387797546,0.11955639682978322,63890.11398112206,0.2787683315704134,95.76076642024904,0.2266110325466834,5.567670716563268,91.32334857501021,93.1060463569568
76,176,69.6291,16.7825,49,21.7441,0,135,125,3,129,4,0.99655,69.15449,0.0,0.0,7.32143,8.435,14.63686,0.0,0.0,131.0,65.96083,0.0,0.31,2.473,-1.0,1.40671,0.1850989599276542,0.2963371170010467,262.6793491390828,0.3354884513956158,0.18682574868750315,0.15982324672443612,23.69704861111111,16.18634730209539,1.3854007643833945,0.17403821339937903,0.2674939968610532,0.10948088314598589,41208.733531895356,0.2613093950806511,0.11981727757832564,63863.88481263546,0.2786250642645128,95.73658414584301,0.225954918290317,5.602959950283003,91.61590925326087,93.07976564225953
77,177,69.926,16.7202,49,20.913,0,135,125,3,129,4,0.99988,69.45104,0.0,0.0,7.53571,8.442,14.50238,0.0,0.0,131.0,65.92046,0.0,0.31,2.728,-1.0,1.453881,0.1837134407329558,0.29696621725479294,262.2071094974848,0.3355075069711636,0.18712408675206757,0.15998413678063744,23.818672839506174,16.167846302927277,1.7104412389659285,0.17278226687874249,0.2674939968610562,0.10988152083507471,41778.66832857617,0.2599710540988408,0.12042578910059806,63924.07423571452,0.27829108886439147,95.71779676803092,0.2249074294067296,5.589995607670521,91.56492725327321,93.11958455446509
78,178,69.9092,17.1805,49,20.6612,0,135,125,3,129,4,0.99861,69.49996,0.0,0.0,8.35714,8.44,14.45312,0.0,0.0,132.0,65.88405,0.0,0.32,3.078,-1.0,1.410287,0.18268931139283107,0.2976710156882531,261.7448608090658,0.3389894781545551,0.18773700948124417,0.16071710279871498,23.856819058641975,16.18871976122444,2.1306523473148657,0.17160503586662335,0.2719292489475032,0.1103037440426968,41717.99492626885,0.25841185856634225,0.12114751133089548,63915.682137333446,0.27812939298628236,95.71064053195259,0.22470578648537376,5.579720117373287,91.0323777111907,93.50513558405402
79,179,69.8997,17.0526,49,20.8764,0,135,125,3,129,4,0.99911,69.49395,0.0,0.0,8.17857,8.444,14.84879,0.0,0.0,133.0,65.82766,0.0,0.32,2.846,-1.0,1.432294,0.18184976132497457,0.29834636807284076,261.2715737764013,0.33922445590772643,0.1880686623161291,0.16154960178587616,23.93287037037037,16.187521852092978,1.6868098146568558,0.1703573723634257,0.27192924894750514,0.11034316363005808,41643.35585305914,0.2569039174813348,0.12144808005476336,63885.93659326962,0.277673862094471,95.71015433997317,0.2240346807203489,5.633244800673117,91.62134313397235,92.96540901175183
80,180,69.9612,17.3234,49,20.4219,0,135,125,3,129,4,1.00113,69.57231,0.0,0.0,8.75,8.445,14.73703,0.0,0.0,132.0,65.79618,0.0,0.32,2.594,0.46348,1.380718,0.18029696478304968,0.299185023942254,260.802258725061,0.3400400103037277,0.18841590517445025,0.16226928203923263,24.026234567901234,16.223479094328706,1.3928454057428057,0.16893491295267518,0.2757702899265586,0.11069755598631956,41784.19064683962,0.25523529128097716,0.12217784401005055,63921.01286298221,0.27713655752789546,95.70460500489264,0.22355557425787856,5.628856102818277,91.64161829485826,92.81556696895915
81,181,69.8569,17.3516,49,21.3115,0,135,125,3,129,4,1.00009,69.50812,0.0,0.0,7.28571,8.407,14.97392,0.0,0.0,132.0,65.77101,0.0,0.32,2.537,-1.0,1.392358,0.17792839740944075,0.30005983789872454,260.33202327110445,0.3400661115570919,0.18883152009676096,0.16323810808776515,24.18359375,16.15008431893808,1.511799336384955,0.1671013290530167,0.2719292489475096,0.11070573775063683,41615.4592207375,0.2534211063754987,0.12263347369004307,63874.06948935869,0.2765328733362514,95.71177056116858,0.22254870855301742,5.661043529019059,91.68051111601824,92.94907406063406
82,182,69.8609,17.2484,49,21.1343,0,135,125,3,129,4,0.9957,69.5912,0.0,0.0,9.10714,8.426,15.00518,0.0,0.0,131.0,65.73317,0.0,0.32,2.581,-1.0,1.398312,0.17547456830826444,0.30060833915124935,259.8405632472545,0.34032186994232827,0.18920907869656314,0.16394257846363494,24.289014274691358,16.138201301480517,1.135140784310052,0.16558249934398342,0.2719292489475144,0.11079496703247949,41511.29477087819,0.25125341712884725,0.12275832558153507,63935.42289666139,0.2758556480583032,95.69442510859861,0.22188822233958289,5.668712071846474,91.61434400187156,92.39910231715862
83,183,70.0072,17.7423,49,20.1932,0,135,125,3,129,4,1.00081,69.75407,0.0,0.0,8.32143,8.436,14.91247,0.0,0.0,131.0,65.69277,0.0,0.31,3.117,-1.0,1.391564,0.17285958298982987,0.30083070010184015,259.3341077016702,0.3399405204613594,0.18958050511967653,0.16412962505345774,24.312548225308642,16.097938631787713,1.4250613921191109,0.1642383273657686,0.27577028992656755,0.11120493208823543,41820.88365536543,0.2491098395000381,0.12322090362404278,63941.866771674664,0.275352914911585,95.67845943405736,0.2210281127507095,5.659612231946456,90.48997339530791,93.06909495770249
84,184,69.8586,17.4382,49,22.1133,0,135,125,3,129,4,1.00529,69.66885,0.0,0.0,8.53571,8.481,15.34032,0.0,0.0,131.0,65.65942,0.0,0.32,2.92,-1.0,1.349404,0.1705471798902533,0.30090980562705294,258.8322265499471,0.35323358940715,0.189798271727317,0.1644379358572636,24.427854938271604,16.167094854660977,1.234647478095558,0.162832848973533,0.2757702899265765,0.1116665284011758,41401.523406075605,0.2468945953509124,0.12343111458793396,64079.458281426196,0.2748754151620313,95.70476474755017,0.22024222860291862,5.702091311559302,91.7464723666047,92.61471801684557
85,185,70.0341,17.7564,50,20.9468,0,135,125,3,129,4,1.00206,69.89799,0.0,0.0,7.85714,8.459,15.07569,0.0,0.0,131.0,65.60738,0.0,0.32,2.534,-1.0,1.315503,0.16921915605558202,0.30092804070628604,258.32670321037534,0.3399340798923475,0.19010316091618204,0.16507056169051856,24.50192901234568,16.109062289014275,1.6253087838642855,0.1614547186215573,0.2757702899265783,0.11235013115704857,41759.13642660014,0.24483451025721467,0.12367752216464634,64096.512986055466,0.2743876022628043,95.67461429875328,0.2194403018422097,5.686623044361438,87.75164158309937,92.56182313579222
86,186,70.1862,18.0974,50,20.1017,0,134,125,3,129,4,0.99599,70.04159,0.0,0.0,8.67857,8.434,15.35207,0.0,0.0,130.0,65.58203,0.0,0.32,3.034,-1.0,1.372853,0.16832742360973102,0.30067732048809315,257.8100021814247,0.3399340798923475,0.19005592595552107,0.1660919990746832,24.64800347222222,16.121494434497976,1.490603755914293,0.16025588491683848,0.2757702899265793,0.11286099352310533,42136.004550135,0.24304537462381465,0.1239915119077024,64039.75217977892,0.27394213821129976,95.66422882610505,0.2186770473736178,5.715001793435518,91.77911122584257,92.4539140802456
87,187,70.2337,18.1011,50,21.4974,0,134,125,3,129,4,0.9938,70.15903,0.0,0.0,9.0,8.431,15.64587,0.0,0.0,129.0,65.53107,0.0,0.32,2.979,-1.0,1.38579,0.1673536149422077,0.3008292273726465,257.282295221663,0.3530485519846197,0.1898904148305607,0.16695714657240135,24.762490354938272,16.132641450858408,1.3246772654091596,0.15945057040725655,0.2779879159698016,0.11342309075468089,42098.16790535334,0.241914640122126,0.12400310184602396,63927.180181331416,0.2735826844386425,95.64010157921956,0.2175880202747541,5.751260136005515,91.81053056920703,92.89505812153718
88,188,70.2625,18.7936,50,21.6578,0,134,125,3,129,4,0.99847,70.22516,0.0,0.0,8.96429,8.458,15.64415,0.0,0.0,129.0,65.49198,1e-05,0.32,2.724,0.45486,1.343552,0.16658527366704215,0.3011701859978593,256.75191459064996,0.3479173850334479,0.18964284161821598,0.1676019717096531,24.85474537037037,16.133244455596547,1.4002185529931779,0.15881930001176425,0.28020554201303155,0.11412188011311396,42173.161318338294,0.24105885732137314,0.12464807779883516,64000.95926357976,0.27297640727022965,95.62678540647707,0.21653011963515761,5.743194764648076,91.90494624715505,92.66250751298044
89,189,70.3177,18.9249,50,21.9644,0,134,125,3,129,4,1.00227,70.3184,0.0,0.0,7.42857,8.411,16.24655,0.0,0.0,129.0,65.4492,0.0,0.32,2.847,-1.0,1.329828,0.16486063528827752,0.3016912175375324,256.20674351009507,0.34386039935409296,0.18907416544909578,0.16826724979566587,25.06471836419753,16.14405709725839,1.650770465688025,0.15787322591643374,0.28020554201303177,0.11469039359283814,42278.04306544634,0.24019379549924463,0.12509195043901608,63924.65012016424,0.272294091619124,95.61720720026025,0.21554060307529163,5.806696085137771,91.90163384892398,92.85991878772577
90,190,70.234,18.9494,50,22.8618,0,134,125,3,129,4,1.00271,70.31985,0.0,0.0,5.78571,8.424,16.356,0.0,0.0,128.0,65.4,0.0,0.31,2.806,-1.0,1.326943,0.16340600172097858,0.3019919538861319,255.66563966187462,0.3531938009565536,0.1888988858495369,0.16871231957438232,25.229793595679013,16.161750887647088,2.02133153464383,0.1565806008068754,0.28404658299209623,0.11541082387366895,42027.67340043307,0.23916807071014184,0.12541264259348267,63972.254353280536,0.2713095865669759,95.61676292324435,0.21439306926273188,5.829200282953572,90.52371722825605,92.83645852712336
