,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubrow.0.6,tone,cubrow.1.0,movement,cubcol.0,cubrow.0.3,uhdhdsim,noise,blur,cubcol.0.6,cubrow.0,temporal,cubcol.0.3,fft,cubcol.0.5,color_fulness,cubrow.0.5,blockiness,contrast,staticness,saturation
45,245,46.8991,19.264,28,19.4987,0,118,113,12,137,13,0.99747,43.42282,0.0,0.0,6.10714,5.259,16.89629,0.0,0.0,127.0,26.79152,8e-05,0.32,1.457,-1.0,1.312227,0.09018666285772461,0.08620176425752685,0.38883856862744853,0.06883857739589046,7.533854166666667,0.08111601245062869,0.18863282250563063,96.54957126233909,0.32099279623325344,17158.126357586516,0.0715817426211494,0.2418369006442285,4.462448037039971,0.10959947335182448,66101.39266014012,0.07103016169012326,79.42465224063287,0.0822800255507343,1.0646197055258686,87.87673553677047,456.0930467691444,62.18137199496046
46,246,46.6005,18.6755,28,19.2612,0,119,113,12,137,13,1.00212,43.0926,0.0,0.0,3.85714,5.271,16.5364,0.0,0.0,127.0,26.30047,5e-05,0.32,1.523,-1.0,1.343924,0.09037680498525409,0.08613666110237586,0.37353180392156854,0.06896206846359335,7.417052469135802,0.08101449576921156,0.18874851451657879,96.62165372073653,0.31493412921096214,16901.50156291199,0.07143530200754128,0.2418907888299811,4.521688987125972,0.10977107480447341,65993.41194077529,0.07094291543971046,77.85425835565884,0.08208810147447605,1.3377518463921405,88.8442657760699,456.0043581000371,62.07773524154852
47,247,47.0603,19.0973,28,17.2468,0,119,113,12,137,13,0.9976,43.49916,0.0,0.0,5.07143,5.195,16.02288,0.0,0.0,127.0,25.97587,5e-05,0.31,1.483,-1.0,1.370284,0.091201165792725,0.08611600847019789,0.36369476470588213,0.06945259999584978,7.415075231481482,0.08098974934012686,0.1885218167538339,96.59467775515148,0.31936938129741765,17593.94000975235,0.07148397882709653,0.24200071264388412,4.206556987433881,0.11055995303104652,66135.06675940809,0.07086112655452868,76.45154526211309,0.08194914351077853,1.2472479215504093,90.68257959267235,455.8272188025577,62.111773267204384
48,248,48.1571,18.012,29,20.2689,0,119,113,12,137,13,0.99574,44.55287,0.0,0.0,6.17857,5.124,16.38775,0.0,0.0,127.0,25.99217,8e-05,0.32,1.507,0.30118,1.300963,0.0925317165471723,0.08589452562661165,0.3674686274509804,0.06903573413295742,7.613908179012346,0.08086227700386914,0.18832261127550506,96.35366838837852,0.3209927962332549,18565.715157522634,0.0711171437012608,0.2418209195396495,4.675409613500442,0.11155207936846605,66410.14810056229,0.0706850829067427,76.1438862274413,0.0816672274787655,1.2595317299897324,90.54331042255804,455.60475663133406,62.192450064199946
49,249,47.9052,17.946,29,18.3917,0,119,113,12,138,13,1.00245,44.33415,0.0,0.0,5.17857,5.134,15.45545,0.0,0.0,127.0,26.01896,4e-05,0.31,1.495,-1.0,1.314969,0.09315826684942123,0.08581144474962418,0.376323294117647,0.06901846485380306,7.449170524691358,0.08088494318632683,0.18819029724189165,96.45183405379177,0.3209927962332525,18357.100974193847,0.07095869708031359,0.24188621161143356,4.556383185462729,0.1112724280370401,66319.99171694955,0.07060420936125175,76.30308197331485,0.08158016375283239,1.1340536647122013,89.00858668624113,455.41540953768424,62.18351802119503
50,250,47.8156,17.6236,29,16.9056,0,118,113,13,138,13,1.00231,44.27503,0.0,0.0,4.92857,5.148,15.40218,0.0,0.0,127.0,26.35461,5e-05,0.31,1.573,-1.0,1.298985,0.09361957054227793,0.08583893950809882,0.3842623529411764,0.06862265866156626,7.6968557098765435,0.08092993822832437,0.1878280664847317,96.38991144484291,0.32099279623325455,18227.726435670786,0.07069708849618882,0.2419656800971104,4.323242234505242,0.11209719624333123,66269.21686524079,0.0706076091574263,76.36999247720406,0.08156868804076016,1.0935538039217432,91.3129075635111,455.2818666430991,62.16105746045525
51,251,47.8299,16.4638,29,18.7922,0,118,113,13,138,13,1.00154,44.29537,0.0,0.0,5.07143,5.215,15.12516,0.0,0.0,127.0,26.75215,9e-05,0.32,1.649,-1.0,1.30217,0.09417995424188264,0.08588785510214053,0.3934059019607843,0.06837392787196543,7.982542438271605,0.08095975267625108,0.18767874149191932,96.3332199065229,0.3209927962332542,18230.77232927144,0.07069381397907597,0.24201077274288918,4.458430810489703,0.11197008183156969,66226.81410527961,0.07053622257664503,76.72806865458944,0.08137696826545923,1.1648591030537856,85.83651778902848,455.2058956170334,62.19573277602961
52,252,47.9347,17.0279,29,16.2468,0,118,113,13,138,13,1.00068,44.4044,0.0,0.0,3.78571,5.25,14.12556,0.0,0.0,126.0,26.89178,6e-05,0.31,1.67,-1.0,1.28896,0.09506754633116547,0.0858442508602647,0.3923027450980392,0.06806137715581581,8.256317515432098,0.08101272254643542,0.18765983160810842,96.3571635936337,0.32099279623325344,18299.95906243518,0.07044430218813667,0.24211726045185103,4.293122655454146,0.1122050128289151,66234.92117350904,0.07051544965878387,77.38253061911347,0.08126953094917254,1.1875870466058995,90.74031902537463,455.17040884096815,62.041388052481196
53,253,48.1861,17.1364,29,16.9693,0,118,113,13,138,13,0.99924,44.64628,0.0,0.0,4.14286,5.32,14.61048,0.0,0.0,125.0,26.9362,8e-05,0.31,1.742,-1.0,1.284218,0.09532531494656056,0.08595452269653157,0.38982549019607843,0.06787098266142642,8.53221450617284,0.08105376963668291,0.18757975802312807,96.32376395101603,0.3209927962332542,18517.833486436837,0.07042052664680747,0.24220027482787454,4.3113782685573385,0.11199383232740952,66222.45588855335,0.07053549546573314,77.66929321236822,0.08126803341300744,1.0252543773011848,85.95779211158865,455.1635085173892,61.91360021520544
54,254,48.4752,17.5184,30,17.867,0,118,113,13,138,13,0.99829,44.93746,0.0,0.0,4.85714,5.397,14.69863,0.0,0.0,124.0,26.81328,4e-05,0.31,1.706,-1.0,1.288711,0.0950548327305352,0.0859147487056273,0.38626470588235295,0.06765320119482567,8.826099537037036,0.08108638154634168,0.1875330330761666,96.28591795126198,0.3209927962332546,18727.535385615756,0.07054292312741844,0.24217310705617795,4.456394398528548,0.1118346555687925,66205.9608430149,0.07080046661177526,77.88717442817166,0.08137676886112813,1.2709227109390293,89.73343166169376,455.16036521223305,62.0673543671031
55,255,48.877,17.7564,30,17.6722,0,118,113,13,138,14,1.00319,45.282,0.0,0.0,4.14286,5.395,15.02889,0.0,0.0,123.0,26.69447,6e-05,0.31,1.705,-1.0,1.332007,0.09511251323666951,0.08587195821601826,0.3825134901960784,0.06755950979373586,8.764226466049383,0.08112118178768574,0.18760494239814798,96.22826557174,0.32099279623325416,19225.084978109247,0.07055696651816443,0.24223860804140143,4.455047483183282,0.11183184411990083,66421.19132178742,0.07111909777839769,78.78821567124112,0.08176193270732648,1.0053982432054638,87.35175468170378,455.1625156973512,62.22495863172743
56,256,49.0989,18.3455,30,16.9945,0,118,113,13,138,14,0.99835,45.52482,0.0,0.0,5.0,5.249,15.23201,0.0,0.0,123.0,26.70208,3e-05,0.31,1.663,0.35661,1.269776,0.09518881471729634,0.08575962910152253,0.3823756862745099,0.06753414162920866,8.95847800925926,0.08112362504514047,0.18770856635751226,96.14895544779998,0.3209927962332563,19572.990547432222,0.07054901119328295,0.24230299583973736,4.503325353126411,0.11187651822008221,66466.95083710046,0.07125297733778713,78.6390950389199,0.08214711620349581,1.1268981448585957,89.26246770076177,455.1497736166079,62.48064658082561
57,257,49.3116,17.5325,30,17.6601,0,118,113,13,138,15,1.00185,45.74507,0.0,0.0,4.75,5.358,15.73804,0.0,0.0,123.0,26.86596,5e-05,0.31,1.659,-1.0,1.232315,0.09477656925324664,0.08583187378300901,0.38410431372549025,0.06742077023056203,9.379677854938272,0.08116135178545988,0.18786742372407467,96.12189663888942,0.3232104222764827,19840.47912505959,0.07064976834040264,0.24231915188407263,4.4143807050077655,0.1119625896165081,66497.56140127551,0.07145929693260314,78.98149714027558,0.08204081407932795,1.186095833798764,86.77162460987314,455.13980386781986,62.64095541871624
58,258,50.1277,17.5847,31,19.2699,0,118,113,13,138,15,1.00032,46.46988,0.0,0.0,3.89286,5.333,15.04822,0.0,0.0,124.0,27.19864,5e-05,0.32,1.673,-1.0,1.24811,0.0943587885261289,0.08576026194649361,0.3894631372549019,0.06735175544716779,9.5703125,0.08120186175010306,0.1878839836027163,95.97799743714829,0.3232104222764874,20653.885767211013,0.0707995111611069,0.24237758876780124,4.393062471452736,0.11206325025005609,66638.33828555465,0.07264475524257483,79.53865943603064,0.08280782814304395,1.1194547000905604,88.99565095140129,455.15627454963067,62.746026498300054
59,259,50.1328,18.1589,31,20.3014,0,117,113,13,138,15,0.99825,46.4999,0.0,0.0,4.67857,5.333,15.09287,0.0,0.0,124.0,27.25579,8e-05,0.31,1.741,-1.0,1.206425,0.09372893361345798,0.08578440175510832,0.3963478431372549,0.06710015697205514,9.99826388888889,0.08123037637542048,0.18794599978887264,95.98858791099329,0.32321042227649477,21056.664815697863,0.07103245565490776,0.24239363393553146,4.500602222363173,0.11200523501737857,66874.20674487212,0.0729648772084846,79.80763648902303,0.08342244312630226,1.1598688125714542,89.01424954717064,455.14719517736944,62.635172714421785
60,260,49.2442,18.9504,31,19.5837,0,117,113,13,138,15,1.00013,45.7425,0.0,0.0,4.60714,5.345,15.58215,0.0,0.0,124.0,27.19909,4e-05,0.31,1.703,-1.0,1.201677,0.09332836215709497,0.08621413827388971,0.40366823529411766,0.06666372183369781,10.350983796296296,0.08135758806481123,0.1881795098648688,96.07859550365289,0.32542804831971367,19884.173352593938,0.07103902356483821,0.2425072023249997,4.512679627906851,0.11187607405093332,66358.10380864401,0.07364661504030108,80.10843096691617,0.08307874585730993,1.1398685017042791,88.61135820272415,455.10335654668916,62.5218839292173
61,261,49.209,19.6695,30,18.6254,0,117,113,13,138,15,0.99843,45.71092,0.0,0.0,4.28571,5.326,16.25639,0.0,0.0,124.0,27.17505,5e-05,0.31,1.585,-1.0,1.176753,0.09297137616426647,0.08602683680423595,0.4084443137254903,0.06653948775762016,10.66309799382716,0.08149071786805949,0.18841417049383763,96.05471154508164,0.32542804831971145,20000.33542236336,0.07107932699124796,0.24253800214284946,4.62582978319864,0.11177960585289334,66560.48059709872,0.07450859429111391,79.90069523419866,0.0827666318647509,1.283004531712828,85.52791297897267,455.00332036871254,62.40734919795283
62,262,49.3855,19.7728,31,19.266,0,117,113,13,138,15,0.99967,45.85973,0.0,0.0,3.46429,5.241,16.87426,0.0,0.0,123.0,27.13887,4e-05,0.31,1.635,-1.0,1.189316,0.09278697186038545,0.0858892422738993,0.4125317647058824,0.06638528773163503,10.932918595679013,0.0815317758905005,0.18860907716850123,96.05247873430483,0.32542804831971445,20354.62179881091,0.07112008981018479,0.24254968222746945,4.762846720175533,0.11167680084577848,66645.75413034177,0.07501239755087317,79.99139336351996,0.08257948457900946,1.1993547697561626,91.01298130366672,454.8639228488973,62.44195745020736
63,263,49.367,19.6525,30,19.8353,0,117,113,13,138,15,0.99529,45.83254,0.0,0.0,3.35714,5.321,16.96101,0.0,0.0,123.0,27.03252,5e-05,0.32,1.489,-1.0,1.268711,0.09285379758687279,0.08590821976955479,0.4131576470588235,0.06647506456275469,11.003375771604938,0.08164087141380852,0.1887486977781291,96.04347784585039,0.32380463338387483,20310.660292697972,0.07124985676194513,0.24263806473617022,4.749331702499876,0.11153240184615017,66737.20609882062,0.07608999477153348,80.16625534504439,0.0825397142777839,1.3049726009633942,89.25598536844211,454.7088606009417,62.37472289285542
64,264,49.2418,19.7221,30,20.2851,0,117,113,13,138,15,0.99774,45.71188,0.0,0.0,4.28571,5.309,16.85713,0.0,0.0,123.0,26.94043,6e-05,0.32,1.536,0.34671,1.246858,0.09287461205575374,0.0858713366317247,0.41410078431372555,0.06638637691675565,11.177083333333334,0.08169473828723067,0.18893162212389628,96.07163726375477,0.32321042227648716,20267.65254266397,0.07138375620375276,0.24255057331738228,4.743638544644028,0.11132354043289364,66734.97412371122,0.07660994449117067,80.27148232671351,0.08258839256317337,1.0735532316803036,90.3663017504698,454.56286688443873,62.425753746503666
65,265,49.1448,20.6984,30,19.2975,0,117,113,13,138,15,0.99685,45.63923,0.0,0.0,3.89286,5.298,16.91619,0.0,0.0,123.0,26.82378,4e-05,0.32,1.444,-1.0,1.29319,0.09315484273665482,0.08577328250854656,0.4152396078431373,0.06619109035536537,11.546537422839506,0.0816937251750336,0.18925791721329838,96.0787468641446,0.323210422276492,20124.008468248947,0.07142724260198344,0.2424942890975468,4.7363443687807445,0.11124821853417381,66725.20416997952,0.07617348462241871,80.27025916479664,0.0823694690242425,0.8368877644579596,88.55098661340067,454.4363900116609,62.55974908522618
66,266,49.0507,21.1,30,20.6545,0,117,113,13,138,15,0.99778,45.56532,0.0,0.0,4.07143,5.287,17.75284,0.0,0.0,123.0,26.90956,6e-05,0.32,1.629,-1.0,1.307168,0.09288561573103907,0.08576008641643058,0.4180223529411765,0.06648685717044739,12.21021412037037,0.08169139712576236,0.18970481560168834,96.07937427949392,0.3232104222764885,19970.676789178237,0.07157536909780196,0.24262461057301946,4.792268816164072,0.11132971791301889,66544.6662155641,0.07626263711988208,79.84838792107894,0.08215654278683023,1.1369852105525395,87.80279316172258,454.30632773618237,62.53016191647377
67,267,48.9495,21.913,30,20.1222,0,117,114,12,138,15,0.99912,45.46608,0.0,0.0,3.32143,5.255,18.10178,0.0,0.0,123.0,27.06546,5e-05,0.31,1.473,-1.0,1.284452,0.09252670304847094,0.08589042775562455,0.41883294117647063,0.06648334526439356,12.441984953703704,0.08175041512168157,0.18995091635873734,96.09545338389218,0.3232104222764895,19971.893140957534,0.07175398765579587,0.24265923116548152,4.874239431674878,0.11117873087282512,66560.63664395697,0.07634425233509783,79.87116266334161,0.08185705199481097,0.8742304810123663,86.83986361768022,454.1521522038168,62.329383002387154
68,268,48.9835,21.8716,30,20.948,0,117,114,12,138,15,0.9989,45.49883,0.0,0.0,3.60714,5.229,18.7977,0.0,0.0,123.0,27.22124,4e-05,0.32,1.552,-1.0,1.281915,0.09266141265479443,0.08607139245820927,0.4216619607843137,0.06632066375596748,12.627363040123457,0.08178451817533644,0.18987869070723046,96.08138568541682,0.3232104222764873,20125.24159596926,0.07188031651864372,0.24268492184931295,5.010373706856202,0.11117479890525322,66566.88971866018,0.07737856097639484,80.62567296719902,0.08183544709465744,1.2084033278501034,90.12222839725342,454.043898693047,62.16655552240066
69,269,49.186,21.9356,30,21.3252,0,117,114,13,138,15,1.00027,45.70799,0.0,0.0,5.60714,5.167,18.77037,0.0,0.0,124.0,27.29905,2e-05,0.31,1.619,-1.0,1.363378,0.09235193232631259,0.08581190206767993,0.4246725490196078,0.06723886057082196,12.806037808641975,0.08203593833940512,0.19005903938306012,96.02982427850337,0.3232104222764887,20190.053917706835,0.07208544166416357,0.2429848154309099,5.010606003070299,0.11139882030171008,66646.3129443205,0.07835125221826805,80.39709766898648,0.08228258379094436,1.5443254374623725,87.76388646305415,453.96911250567507,61.88093736436632
70,270,49.1734,21.5675,30,21.9838,0,117,114,13,138,15,0.99973,45.69327,0.0,0.0,3.71429,5.137,18.82881,0.0,0.0,125.0,27.56586,5e-05,0.31,1.578,-1.0,1.324995,0.09243022491754621,0.08559119688500441,0.4300890196078432,0.0683625952614068,12.734182098765432,0.0822782642917021,0.19016057426713823,96.0280575776642,0.32542804831971156,20036.350352164467,0.07204270135382912,0.24296583386551526,5.030754550919241,0.11148804221759256,66684.33724471543,0.07852659325370068,80.17329770240822,0.08230641818901827,1.4351516515683111,87.7953272087105,453.8675075939464,61.63312879020785
71,271,48.3919,21.2467,30,23.2892,0,117,114,12,138,15,0.99925,44.93617,0.0,0.0,4.64286,5.236,18.51062,0.0,0.0,126.0,27.6278,5e-05,0.31,1.605,-1.0,1.34127,0.09342701783471992,0.08558167325733089,0.43384078431372547,0.06981125468044884,12.583960262345679,0.08258177731216251,0.19030387037150176,96.16458100844129,0.32321042227648905,19380.915682329425,0.0719073136065244,0.2430519520018874,4.980827341998763,0.11179678268740104,66746.31112855945,0.07871299456232225,80.4491145724666,0.08158634983385776,1.3468214879615619,85.2552835855156,453.7683410254993,61.580207353756755
72,272,47.7551,21.1782,29,22.8577,0,117,114,12,138,15,0.99747,44.31041,0.0,0.0,5.5,5.286,18.23142,0.0,0.0,126.0,27.63675,4e-05,0.31,1.542,0.36008,1.337561,0.09433916884541722,0.08568833842811263,0.43455019607843137,0.0702473204388043,12.660011574074074,0.0828655865700026,0.1900468711278243,96.27922439972389,0.3232104222764885,18798.380802308144,0.07199233705816933,0.24330463884023779,4.987012211596349,0.11188616657198994,66623.72412210809,0.07915141914792995,80.75707316013236,0.08050684488401841,1.0839154755747427,87.28006706435951,453.6727731673728,61.52719379943095
73,273,47.691,21.3729,29,21.6089,0,117,114,12,138,16,0.99466,44.28257,0.0,0.0,2.67857,5.269,18.17308,0.0,0.0,125.0,27.69416,4e-05,0.31,1.528,-1.0,1.373566,0.09566662312264912,0.08577135424588657,0.4346882352941177,0.07037383852947744,12.340133101851851,0.08302090801854697,0.18885943184229334,96.25399185596984,0.3254280483197118,18583.217334867975,0.07199281995690994,0.24334107770070731,5.009189873167355,0.11192254849917763,66675.2845968595,0.0797641271825446,81.5227326798889,0.08028191510221934,1.30929784288617,89.16166541136926,453.5244072310953,61.35454681773245
74,274,48.3888,21.4354,30,22.5179,0,118,114,12,138,16,0.99347,44.95218,0.0,0.0,4.14286,5.283,18.3443,0.0,0.0,126.0,27.63862,2e-05,0.31,1.517,-1.0,1.334026,0.09695004443278264,0.0859409862148578,0.4296884509803921,0.07061871109107638,11.711757330246913,0.08311675388675943,0.1883014578344766,96.1481388450718,0.32542804831971645,19218.007806016692,0.07197711559995117,0.24350344898262802,4.986476277508223,0.1119778772792683,66794.01210622105,0.07987732757215893,81.85295778481238,0.08023799278492534,1.149289396933149,88.22196705422257,453.3260686838693,61.13017894603588
75,275,49.3095,19.605,31,23.2583,0,118,114,12,138,16,0.99553,45.83959,0.0,0.0,3.96429,5.214,18.40006,0.0,0.0,126.0,27.63168,4e-05,0.31,1.554,-1.0,1.296361,0.0966256557567039,0.08630218540991293,0.434433607843137,0.07119086475430597,11.888551311728396,0.08305508910865433,0.18813424765807757,96.04343511609345,0.3314867153420147,20208.93874145406,0.0720189041679526,0.24367943123978714,4.975122363147682,0.1121969444807805,66700.48014042393,0.07988187076512918,82.43412622751379,0.08010822943897104,1.4763320917639875,88.14995068583542,453.1342359858276,61.08005325882523
76,276,49.3636,20.679,31,22.2404,0,118,114,12,138,16,0.99954,45.88416,0.0,0.0,4.46429,5.201,16.8298,0.0,0.0,126.0,27.83146,2e-05,0.31,1.491,-1.0,1.319587,0.09697971208992406,0.08671882610443957,0.43875372549019614,0.07156146996403308,11.621190200617283,0.08280838618916575,0.18813409627962616,96.11234592996368,0.32542804831971733,19979.705993376996,0.07202582348971066,0.24365549212624582,4.880087514315347,0.11209686381134791,66649.25592636208,0.07977971178309254,84.21952108577644,0.07979023788356422,1.4048889846394672,90.05240184129009,453.00733080954535,61.49255465283806
77,277,48.2186,20.4429,30,24.7524,0,118,114,12,138,15,0.99928,44.79388,0.0,0.0,3.46429,5.269,17.74825,0.0,0.0,126.0,27.70063,5e-05,0.31,1.464,-1.0,1.289535,0.09732110839629815,0.08682615349740491,0.43174,0.07211061130749295,11.41748649691358,0.0826297367753403,0.18735867652137975,96.34963926277467,0.32542804831971617,18988.937817223064,0.07160837883028019,0.24367956077039085,4.941706059999544,0.11220189177874498,66481.81180530744,0.07978711603549975,82.47100344375944,0.07936407434568939,1.1651654030864322,90.70355364242339,452.7961535476305,61.16226573049286
78,278,46.9587,20.2448,29,24.5129,0,118,113,11,138,15,0.99354,43.55357,0.0,0.0,3.60714,5.227,17.54264,0.0,0.0,126.0,27.43702,5e-05,0.31,1.656,-1.0,1.296269,0.0972461904210361,0.08705814137829325,0.4262937254901962,0.07228955032504217,11.183063271604938,0.08244305512400375,0.18628333324397262,96.5308961906956,0.3232104222764833,17936.66726429827,0.07139072793198906,0.24370682053844078,4.876466372924706,0.11207795677366598,66338.12947295897,0.07964740415425013,81.5938097707348,0.07920851097692819,1.1761687800739635,87.97901291926787,452.5829251759307,61.4788469856168
79,279,45.3558,19.7972,28,24.1015,0,118,113,11,138,15,0.99509,42.00985,0.0,0.0,4.46429,5.298,17.36826,0.0,0.0,126.0,27.05257,6e-05,0.31,1.586,-1.0,1.304885,0.09691046848848744,0.08714383331646294,0.41506588235294123,0.07289782469507548,10.770447530864198,0.08224333121984068,0.18504770219423075,96.7692165077757,0.3209927962332543,16349.673351447957,0.07185950174773266,0.24375171881434002,4.762326368847019,0.11192034934985766,66115.70557408707,0.07956622341019774,80.8777124358401,0.07914119414311227,1.1930511894545728,90.36976522107675,452.42314166801856,61.81831567081404
80,280,45.329,20.308,27,22.0526,0,118,113,11,138,15,0.99814,41.91264,0.0,0.0,5.67857,5.352,16.9829,0.0,0.0,125.0,26.78962,5e-05,0.31,1.452,0.31636,1.311426,0.09731930484872896,0.08696920692305615,0.40706039215686274,0.0735187677672179,10.22998649691358,0.08208087769985783,0.18356537787952143,96.79091948348082,0.3149341292109607,16427.193436852962,0.07187139404632506,0.2436330112437148,4.726028473513342,0.11174608487791128,66232.76538287573,0.07959284269100832,80.47345770252647,0.07910738154814871,1.016483624096702,87.71834411702201,452.2847578542091,62.07409121666425
81,281,45.7877,19.9002,28,21.5515,0,118,113,11,138,14,1.00257,42.31752,0.0,0.0,4.03571,5.311,17.42734,0.0,0.0,125.0,26.62198,4e-05,0.31,1.563,-1.0,1.412974,0.09793388291661276,0.08704400080344202,0.4088903529411764,0.07413714295839559,10.128375771604938,0.081906146757757,0.1824148590009961,96.73816543801613,0.31493412921095776,16847.298909188063,0.07189230333150318,0.24347034223771175,4.754427236802709,0.11164770714986383,66240.74506421946,0.07963661586863512,80.1427528095992,0.07924139696002058,1.179422058889772,91.95485350179491,452.10246131432814,62.151780493465466
82,282,46.5015,19.9494,28,22.1866,0,118,113,12,138,14,1.00136,43.0385,0.0,0.0,3.39286,5.241,17.07424,0.0,0.0,125.0,26.56555,8e-05,0.31,1.621,-1.0,1.42886,0.09773819494337424,0.08689307690592947,0.4112153529411763,0.07408169207876475,10.031925154320987,0.08175804508607531,0.18163390866865428,96.65774276194867,0.31877517019002166,17382.098660728094,0.07216170836238224,0.24337358660381045,4.547185597942964,0.11161911878225099,66219.10502179147,0.07959960646897887,79.85377420452836,0.07954707132752634,0.8799398341594977,89.66932202033087,451.8938808266253,62.141853426709595
83,283,47.8889,20.4531,29,23.0126,0,118,113,12,138,14,1.00326,44.36723,0.0,0.0,3.25,5.225,17.11646,0.0,0.0,125.0,26.82669,3e-05,0.32,1.614,-1.0,1.432166,0.09733304440618552,0.08665516900268615,0.4156168627450979,0.07412070939098321,10.078028549382717,0.08168285870236562,0.18092355054785342,96.3807961065103,0.32099279623325455,18544.86418554663,0.0731599492658466,0.24331693964874598,4.569931813618383,0.11139643428995022,66421.29528364752,0.07951308199607796,80.14080166874834,0.0797807719882741,1.1890726758599506,89.64639075995309,451.65509766563724,62.135726175190484
84,284,48.8817,20.6442,30,21.5759,0,118,113,12,138,15,0.99768,45.33309,0.0,0.0,6.10714,5.164,17.54894,0.0,0.0,125.0,27.16241,8e-05,0.31,1.624,-1.0,1.387778,0.09704938765846022,0.08659553621308,0.42096549019607854,0.07420043659230026,10.606385030864198,0.08157935991458565,0.18051932714097882,96.20457897303753,0.3209927962332579,19608.721712833823,0.07240678273268875,0.24327016414769442,4.774914792778211,0.11149333350958589,66415.61247537917,0.0795047962040933,80.14704531957764,0.07969135559462649,0.9342871940362997,91.2737786217379,451.36225056047203,61.930319515275364
85,285,47.6777,21.0084,29,20.5649,0,118,113,13,138,15,0.99861,44.24371,0.0,0.0,3.57143,5.29,17.71074,0.0,0.0,125.0,27.24446,7e-05,0.31,1.637,-1.0,1.5032,0.09693936287169568,0.08637960672103968,0.42345921568627454,0.07404959141584391,11.010079089506172,0.08146639293652883,0.18031245366551832,96.51778981770063,0.31715175525419287,18477.809872677986,0.07202626634466029,0.24317719271034724,4.8089802277365745,0.11128019139093018,66204.1931968535,0.07961541505199013,80.31157011921397,0.07970776539385814,0.8993642653323775,89.76463523259676,451.0808146278611,61.89283978497541
86,286,48.7474,20.6477,30,22.4651,0,117,113,13,138,15,0.99704,45.24283,0.0,0.0,3.78571,5.28,18.02867,0.0,0.0,125.0,27.5138,9e-05,0.32,1.711,-1.0,1.350191,0.09718033559676197,0.08602253267611648,0.43026901960784314,0.07405478701838299,12.201099537037036,0.08131325525209337,0.17998636499710063,96.23991523677316,0.32099279623325755,19397.27783313017,0.07217022797038482,0.24278843489317528,5.136584224198407,0.11129281246978433,66463.29409640921,0.0792836191995851,80.95672719255404,0.07975890627526758,1.0986324349887775,91.62542638900482,450.79594573973264,62.112490807050534
87,287,48.2414,19.9505,29,24.0138,0,117,113,13,138,15,0.99687,44.72095,0.0,0.0,5.60714,5.317,17.72337,0.0,0.0,124.0,27.82162,6e-05,0.31,1.611,-1.0,1.584957,0.09828555733490897,0.08570084193955696,0.44065019607843137,0.07381563862648753,12.212480709876543,0.08113684255787415,0.1796813340528238,96.40024920509589,0.30887546218866635,19104.83488937033,0.07194567008373319,0.2425772926736969,5.137061549482225,0.11121146656386446,66571.49353377639,0.07925290452660252,81.82849889297049,0.07995351377694353,0.6863181423531339,91.82725951878602,450.55789766725206,62.17908242308064
88,288,48.6548,20.4759,30,22.7906,0,117,113,13,138,15,0.99607,45.16961,0.0,0.0,6.92857,5.284,17.12182,0.0,0.0,124.0,27.976,8e-05,0.32,1.612,0.29913,1.407609,0.09851411125319838,0.08562354234494142,0.44483960784313725,0.0738009434779048,12.820650077160494,0.08103997966808037,0.17940551843894126,96.25642583804976,0.32099279623325466,19133.832445969685,0.07190014175992741,0.24229945472471015,5.166813331749467,0.11109165316117771,66600.10860022469,0.07903751170607504,82.44386438290998,0.07992936006854871,0.8841818027609947,89.25700675579915,450.3295019663794,62.09701293191792
89,289,47.5876,19.727,29,25.9185,0,117,113,13,138,15,1.00014,44.18826,0.0,0.0,5.85714,5.362,17.57429,0.0,0.0,124.0,27.99401,8e-05,0.31,1.542,-1.0,1.604755,0.09932698074541703,0.08600864053365227,0.44684156862745095,0.07320325719542149,12.721402391975309,0.0806523757018133,0.17869344322605027,96.6271171824083,0.30503442120960506,17688.518523399493,0.07187707798248638,0.24154213886847933,5.319744304235736,0.11102628828559755,66398.66454840923,0.0797088048681726,82.88399499832983,0.079781832054332,0.9151475412082423,87.15874625730589,450.1251148442015,62.22388882107205
90,290,48.7627,20.1316,30,25.0948,0,117,113,13,138,16,0.99877,45.33266,0.0,0.0,6.25,5.186,16.92547,0.0,0.0,123.0,28.07728,5e-05,0.32,1.644,-1.0,1.441348,0.10032761696609006,0.08600202681240882,0.44802247058823486,0.07292271099635987,14.620081018518519,0.08047423833412638,0.17850707340763688,96.28646174413427,0.3209927962332542,18790.64875421788,0.07228573199195207,0.24121676288848914,5.126692656216733,0.11123943296725575,66722.39857291222,0.07936567751989597,83.17127752866928,0.07974339087588228,1.206364553076484,90.40787009258167,449.9243208982788,62.34470998505015
