,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubrow.0.5,noise,cubrow.0.6,cubcol.0.6,cubrow.0,uhdhdsim,contrast,color_fulness,blockiness,cubcol.0,saturation,temporal,cubrow.0.3,movement,cubcol.0.5,tone,cubcol.0.3,fft,cubrow.1.0,staticness,blur
45,145,49.0467,1.88294,24,2.89336,0,115,133,6,125,5,0.98546,44.82682,0.0,0.0,3.64286,4.935,1.50679,0.0,0.0,127.0,55.07405,0.00017,0.0,0.943,-1.0,8.452625,0.006064673822032922,0.252324698284966,0.21621282353206603,0.135810696696983,0.15384432183424493,0.10441005437324735,92.95464767231553,91.23336805604286,162.17616667831405,2.3343775428730753,0.005883820319438162,34.014607182255496,1.8739239024520367,0.2190905246060461,0.6651716820987654,0.15254775345980184,0.7708674509803922,0.028122560200739832,65207.164052241445,0.12836315527163908,609.4191396167246,21306.83516299148
46,146,49.0607,1.87714,24,3.04346,0,115,133,6,125,5,0.98901,44.82332,0.0,0.0,3.32143,4.927,1.54989,0.0,0.0,127.0,55.08073,0.00014,0.0,1.012,-1.0,8.396125,0.006100050374288887,0.25237253335524107,0.2162128235320633,0.13591873147545874,0.1539145433695612,0.10439874598783072,92.96289450385915,89.77061157926245,162.00487875317316,2.600644784111161,0.005887798733465713,33.935028076171875,1.8873917933581787,0.2190743334302179,0.6720679012345679,0.15235457381602474,0.7708745098039216,0.02816399863030871,65249.22909637191,0.12840442849552888,609.4085019129834,21394.467585830986
47,147,49.1003,1.88744,24,2.96294,0,115,133,6,125,5,0.98667,44.85917,0.0,0.0,3.46429,4.905,1.5455,0.0,0.0,127.0,55.1033,0.00016,0.0,0.969,-1.0,8.390012,0.0060890933259854715,0.25240504797867086,0.21621282353206564,0.1360286632071869,0.15387796201281043,0.10441162782387474,92.94052097356638,88.9143537790449,162.1459255167615,2.498727116148502,0.005871682441676505,34.00205918300299,1.9022515492936585,0.2190808620624487,0.6453993055555556,0.15214550127172813,0.7700560784313726,0.02816757955952467,65289.360036140744,0.12857575547656958,609.4192738288987,21440.39211880786
48,148,49.0612,1.87279,24,3.07729,0,115,133,6,125,5,0.9883,44.82674,0.0,0.0,4.14286,4.943,1.55066,0.0,0.0,127.0,55.09445,0.00012,0.0,0.971,0.48701,8.480619,0.006118033905725466,0.25244912085635085,0.2162128235320652,0.13609623482446048,0.15390288857634987,0.10438250697375852,92.93685569473209,91.16307003141841,162.239562744818,2.4203034854419783,0.005875017081334249,34.01985978491513,1.8995216631742615,0.21907264083880337,0.6365258487654321,0.15189755079964748,0.770121568627451,0.028175968580701063,65207.97769228883,0.12864940573732045,609.4080040210841,21387.54226031074
49,149,49.0672,1.84742,24,2.97138,0,115,133,6,125,5,0.98293,44.83462,0.0,0.0,3.0,4.921,1.5399,0.0,0.0,127.0,55.05864,0.00012,0.0,0.987,-1.0,8.357589,0.006122294254464069,0.252496608957583,0.21621282353206603,0.13618693737485751,0.1539074561116759,0.10440292279513537,92.91537275852431,91.53659638047796,162.40002362838038,2.3585032930246337,0.005867999198163546,33.98033386983989,1.8972181551932983,0.2191031589225849,0.6276523919753086,0.15171342779084027,0.7692454901960785,0.028196368899235037,65288.784625699,0.1288087604055694,609.420785203301,21382.466006192786
50,150,49.0644,1.92241,24,2.90763,0,115,133,6,125,5,0.98413,44.83792,0.0,0.0,3.67857,4.913,1.51395,0.0,0.0,127.0,55.05429,0.00018,0.0,0.994,-1.0,8.333957,0.006109077015937839,0.25251688455721594,0.2139951974888379,0.13624183009024202,0.15391451073384257,0.10439659991088303,92.86972526030709,88.53514895948996,162.20342381608998,2.4587632778340693,0.005873909366540731,33.87597467869888,1.9101433879019865,0.2191337326603432,0.6656539351851852,0.15136243863215548,0.7692454901960785,0.02823542268127026,65220.81248013512,0.1289294413385376,609.4132744591213,21330.29065682302
51,151,49.0677,1.94208,24,2.94262,0,115,133,6,125,5,0.97823,44.83588,0.0,0.0,3.67857,4.955,1.58059,0.0,0.0,127.0,55.06961,0.00012,0.0,1.069,-1.0,8.315678,0.006105287280373325,0.2525303630326186,0.21621282353206342,0.13622935768733369,0.1539395433839619,0.10438348519565464,92.89147929641457,92.80611820559652,162.15214484928006,2.455679990916131,0.005882510569584801,34.02585686577691,1.932205654719401,0.21913898449709873,0.6913097993827161,0.15089766937745416,0.7686352941176471,0.028251589952211498,65170.00255814546,0.1289499435594905,609.4159136021171,21281.525682106596
52,152,49.094,2.13202,24,2.97233,0,115,133,6,125,5,0.98319,44.84745,0.0,0.0,3.67857,4.951,1.5984,0.0,0.0,127.0,55.07996,0.00012,0.0,0.975,-1.0,8.508359,0.006096197638380726,0.25256142795001574,0.2139951974888388,0.13627332857327168,0.1539583772957166,0.1043957539920114,92.85985712496392,87.3499963629301,161.88315919338905,2.3020950799949946,0.0058940128564041495,33.97833233115114,1.9311133619941705,0.21916586242847455,0.7160493827160493,0.1504398900004778,0.7689329411764706,0.02828876406736748,65187.15606215293,0.1289868297699505,609.3998424261971,21330.78951460757
53,153,49.1006,2.04727,24,3.16713,0,115,133,6,125,5,0.98342,44.84329,0.0,0.0,3.82143,4.971,1.77248,0.0,0.0,127.0,55.09391,0.00015,0.0,1.046,-1.0,8.38162,0.00611202763393414,0.25260925289776825,0.21399519748883825,0.13631041953751777,0.1539783608237302,0.10438799735065163,92.89819493892388,93.29886229128188,162.07844559490013,2.58003320695152,0.0059091291280978925,33.97916515962577,1.9812316225731788,0.21920057497607712,0.7926793981481481,0.14999571882390791,0.7686274509803922,0.028289170805325375,65255.74144887314,0.12890431119457021,609.4018938859358,21359.194974028527
54,154,49.1335,1.98283,24,3.20635,0,115,133,6,125,5,0.98844,44.8731,0.0,0.0,3.64286,4.939,1.69328,0.0,0.0,127.0,55.10996,0.00015,0.0,1.013,-1.0,8.352391,0.006097772569926029,0.2526554390555191,0.21399519748883847,0.13622700093015486,0.15397653536299374,0.10437519373690154,92.82774694946826,93.07120717411783,162.10961172408525,2.6627897197265,0.005910792311572889,33.92523494767554,1.9572793164315776,0.21921604623846247,0.8442804783950617,0.1496633667871213,0.7686505882352941,0.028330225042162722,65290.32757387597,0.12882666490987685,609.381405018552,21460.59731691045
55,155,49.1175,2.05631,24,3.09216,0,115,133,6,125,5,0.98736,44.85458,0.0,0.0,3.78571,4.946,1.63879,0.0,0.0,127.0,55.13206,0.00015,0.0,1.013,-1.0,8.427587,0.0061006545304457946,0.25268644096989124,0.21399519748883597,0.13618761447782243,0.1540344087859691,0.10438644345719116,92.88041698096704,92.95281022071148,161.92494906795676,2.6224903018585244,0.00590650681432921,33.99620715482735,1.9666274729956237,0.2192972944737161,0.9519675925925926,0.14944574711358755,0.7686274509803922,0.028321405366862448,65198.69279840749,0.12869353922882731,609.377232296752,21433.234746797796
56,156,49.0414,2.10523,24,3.07731,0,115,133,6,125,5,0.98769,44.7854,0.0,0.0,3.35714,4.941,1.70009,0.0,0.0,127.0,55.11293,9e-05,0.0,1.016,0.49216,8.516121,0.006104221696320621,0.25270802533943365,0.21399519748883686,0.13611275238759246,0.15407725710137984,0.10435331659174918,92.89306053620862,93.21724557408713,162.06984854058496,2.5867695403139153,0.005937126450212142,33.83943440001688,2.050401406989361,0.21939473118473696,0.9971547067901234,0.1494723773293957,0.7680988235294117,0.02835531380052535,65205.9508956799,0.12856717434055842,609.3498417740117,21356.530572415053
57,157,49.1175,2.13328,24,3.09278,0,115,133,6,125,5,0.9875,44.85888,0.0,0.0,3.39286,4.912,1.7463,0.0,0.0,127.0,55.1344,0.00015,0.0,0.944,-1.0,8.385921,0.006113041758441118,0.2526975085757928,0.21399519748883766,0.13610068719038343,0.15412596019509203,0.10435368764378088,92.8792615609893,92.89177066242632,161.97336971427615,2.592628367187215,0.005923634527779455,33.900312824013795,2.055508515790595,0.2194524101543033,1.0340470679012346,0.149673707806428,0.7686274509803922,0.028353975739314485,65252.11897211488,0.1285446035435664,609.3348102253798,21403.599528966373
58,158,49.103,2.15746,24,3.19681,0,115,133,6,125,5,0.98212,44.84579,0.0,0.0,3.89286,4.913,1.76985,0.0,0.0,127.0,55.11031,0.00015,0.0,0.982,-1.0,8.44586,0.006103220396156341,0.2527292346139698,0.2139951974888399,0.13603506505185617,0.1541545941885222,0.1043306308026984,92.84695050385474,93.1222116051239,162.21626322144903,2.466384795683405,0.005926969043201493,33.84494941617236,2.0575948655307332,0.2195308421281298,1.0587866512345678,0.14991048799010795,0.7680988235294117,0.02835364189546565,65273.528253796954,0.12848257011283992,609.3059569545742,21396.933093745178
59,159,49.1515,2.0616,24,3.30335,0,115,133,6,125,5,0.98532,44.88832,0.0,0.0,3.78571,4.924,1.79119,0.0,0.0,127.0,55.13264,0.00015,0.0,0.965,-1.0,8.473514,0.0060908150175958305,0.2527275667246032,0.2139951974888362,0.13598178569243202,0.15415195674861987,0.10432482743025412,92.84534385988732,89.54555169883928,161.93281566650094,2.5999239333671724,0.0059433179799522,33.87576425811391,2.0791396061971437,0.21960493318802138,1.1131365740740742,0.15014056138627954,0.768612549019608,0.028308635519192448,65271.22544814776,0.12832637569479757,609.2907081023643,21456.180144328177
60,160,49.1458,2.1924,24,3.2326,0,115,133,6,125,5,0.98517,44.89576,0.0,0.0,3.28571,4.933,1.7074,0.0,0.0,127.0,55.09953,0.00012,0.0,0.975,-1.0,8.370541,0.006116592896960063,0.25276679687530174,0.21621282353205953,0.13578057206379743,0.15420581391352847,0.10429368251715912,92.8181461818678,91.20309728993941,161.93756920100475,2.76775746165867,0.005931149020790092,33.92009367766204,2.0504487991114964,0.2196849249518797,1.1963252314814814,0.1503051096062845,0.7675333333333333,0.02829205186416877,65337.63957541549,0.12835961381329064,609.2579829640721,21461.012860856943
61,161,49.1781,2.38927,24,3.25896,0,115,133,6,125,5,0.98779,44.92116,0.0,0.0,3.64286,4.896,1.82327,0.0,0.0,127.0,55.11984,0.00016,0.0,1.003,-1.0,8.411593,0.006113282344281772,0.2528152511838514,0.2139951974888382,0.13553341944956557,0.15428775916540932,0.10427233169636213,92.83885908185962,90.93901296076835,161.96288492188572,2.4653683509035975,0.005918492270806721,33.91518147786458,2.1144586565446546,0.21979050124896532,1.2690007716049383,0.150223683710101,0.7680839215686275,0.02826544047407809,65222.703919202715,0.12859636481927889,609.2405454924514,21503.057450499127
62,162,49.1057,2.34927,24,3.41743,0,115,133,6,125,5,0.98779,44.86718,0.0,0.0,3.64286,4.939,1.99882,0.0,0.0,127.0,55.09446,0.00016,0.0,1.015,-1.0,8.463677,0.006119509861927919,0.25281817515598093,0.21399519748883686,0.1352670510197918,0.15432948558019152,0.10426302351060904,92.86565893991408,90.1638512878886,161.91931882017707,2.5863541945558994,0.00589877775972208,33.8918773509838,2.1924685636920267,0.21990420415543024,1.341676311728395,0.14986268321863108,0.768009411764706,0.028252890317516266,65266.66595055178,0.1288440811296691,609.223741675874,21398.001381601513
63,163,49.1861,2.23611,24,3.40223,0,115,133,6,125,5,0.98744,44.94094,0.0,0.0,3.46429,4.933,1.9625,0.0,0.0,127.0,55.11845,0.00016,0.0,1.001,-1.0,8.457109,0.006100515787569294,0.2528101776323236,0.21399519748883714,0.1349584243457929,0.15433264086407872,0.10426157099758501,92.83597268407547,91.06161753813213,161.91489685491516,2.646769592310868,0.005888549896177809,33.86578124246479,2.1975369749858684,0.21994672092650436,1.4109278549382716,0.1492247462507434,0.7680839215686275,0.028206889171360782,65299.12857116712,0.12902072886883936,609.213272450047,21509.24923995572
64,164,49.1563,2.15185,24,3.2841,0,115,133,6,125,5,0.99459,44.93021,0.0,0.0,4.0,4.975,1.86102,0.0,0.0,127.0,55.09452,0.00015,0.0,1.029,0.48675,8.470035,0.006145646704397821,0.2528188164262362,0.21399519748883689,0.13475098692366286,0.15441404897803576,0.10422002447413121,92.82986528239931,91.02859055952852,162.24971424435017,2.5654225788083793,0.005904651203196386,33.873754995840564,2.1374202434401854,0.21995224448324102,1.4775752314814814,0.14864860829074686,0.7680839215686275,0.028207715241282728,65276.166506915,0.12914792656309232,609.1948650307946,21407.431053030774
65,165,49.2277,2.26466,24,3.34529,0,115,133,6,125,5,0.99397,45.00052,0.0,0.0,3.46429,4.914,1.78781,0.0,0.0,127.0,55.11664,0.00014,0.0,0.983,-1.0,8.464508,0.006132982919087736,0.2527899041106866,0.21399519748883714,0.13457961204036575,0.15449919915263954,0.10420613438568965,92.8210201776437,91.07018180972193,161.94924015393872,2.605792071027964,0.005883556815367011,33.868654604311345,2.105845345542156,0.21990968410992595,1.5438850308641976,0.148029240338947,0.7680839215686275,0.02822610434768657,65331.801888761554,0.1293501586395195,609.1925734472832,21542.56844347959
66,166,49.2099,2.26779,24,3.28309,0,115,133,6,125,5,0.99405,44.99283,0.0,0.0,3.42857,4.954,1.88624,0.0,0.0,127.0,55.09027,0.00013,0.0,1.013,-1.0,8.424917,0.006141884826331564,0.2528167866600878,0.21399519748883988,0.13435880899813563,0.15443990254332618,0.10420233902596106,92.84850645194696,91.30173856440656,162.14691941336392,2.618871151320857,0.005882416861909906,33.80997344593943,2.140075203117872,0.2198786293414065,1.5786554783950617,0.1472708230870926,0.767518431372549,0.02828092476507847,65277.35969717788,0.12943230799179348,609.1848856150523,21423.569404201226
67,167,49.1973,2.44459,24,3.27936,0,115,133,6,125,5,0.99536,44.9878,0.0,0.0,3.10714,4.94,1.88688,0.0,0.0,127.0,55.11415,0.00015,0.0,0.981,-1.0,8.435595,0.006127858096234211,0.2528890568785078,0.21399519748884188,0.13423727637673993,0.1545095272416843,0.10420667656878166,92.82306065577538,91.24993774270222,161.96840720020168,2.7356557646431074,0.00588806661484758,33.827222847644194,2.1373206281680326,0.2198925116784586,1.5925443672839505,0.14663553455703124,0.7680839215686275,0.028317260582164522,65321.60945593885,0.12957451356642488,609.1871418732339,21395.40962126909
68,168,49.1734,2.66623,24,3.39431,0,115,133,6,125,5,0.99567,44.95681,0.0,0.0,3.46429,4.928,2.04493,0.0,0.0,127.0,55.09944,0.00014,0.0,1.076,-1.0,8.388698,0.00613534999930303,0.25293678236532907,0.2139951974888373,0.13407844730946022,0.15452627238778743,0.10419657919668983,92.84810965794314,91.90170339360563,162.08136892500247,2.6468008200409834,0.005882783968921293,33.84260050455729,2.178119732341553,0.21996398747554408,1.6342592592592593,0.1458011592823876,0.767518431372549,0.02835249204577607,65258.61662761778,0.1298257572292254,609.1849104219156,21382.89113796155
69,169,49.1884,2.8401,24,3.74556,0,115,133,6,125,5,0.99237,44.95252,0.0,0.0,3.21429,4.966,2.23886,0.0,0.0,127.0,55.10423,0.00011,0.0,1.007,-1.0,8.43965,0.006144872896798962,0.2529584864718581,0.21399519748883708,0.13398123175591045,0.15450221312616605,0.1042060504916421,92.80203709314834,92.17793588206877,162.0732468996651,2.444296122892573,0.005888116663362509,33.83028214066117,2.2483292121927287,0.21998537132757875,1.6900559413580247,0.14514139558107447,0.7680839215686275,0.02837665553008233,65277.13803386702,0.13003541457574755,609.1923144531029,21366.398948353377
70,170,49.1116,3.19041,24,3.69651,0,115,133,6,125,5,0.98963,44.87129,0.0,0.0,3.71429,4.94,2.38863,0.0,0.0,127.0,55.06604,0.00014,0.0,0.97,-1.0,8.445112,0.006130203371534756,0.2530027004608483,0.2139951974888369,0.13394896294185082,0.1544260287388444,0.1041669667488783,92.86669396162299,90.18890809882608,162.31192219934601,2.491766666258696,0.005863272851027777,33.79186955204717,2.2998982004108544,0.2200070830504903,1.744116512345679,0.14468973193032356,0.767518431372549,0.028458383585023103,65136.05874215765,0.1298245575971099,609.1932984123314,21232.297401788015
71,171,49.0556,3.65739,24,3.95155,0,115,133,6,125,5,0.99187,44.80543,0.0,0.0,3.5,4.956,2.69602,0.0,0.0,127.0,55.08929,9e-05,0.0,1.041,-1.0,8.293662,0.006153702420624697,0.2530414325422142,0.21399519748883755,0.13405926316693084,0.15450391955729859,0.10420838097780023,92.84777009416865,93.07815643068285,161.9673606031096,2.580286898691823,0.005863607758432494,33.90561760796441,2.3860423595816793,0.21995887944834042,1.8188175154320987,0.14411958272174177,0.7674886274509805,0.02852608562192006,65180.29368643802,0.12962886578628585,609.2092878387168,21148.66214775281
72,172,48.9659,4.01244,24,4.27917,0,115,133,6,125,5,0.98898,44.71405,0.0,0.0,3.64286,4.984,3.10545,0.0,0.0,127.0,55.06375,0.00012,0.0,1.093,0.47775,8.379055,0.006139216431859258,0.2531326252905288,0.21399519748883664,0.1342133257366626,0.1545093215698006,0.10418939287141646,92.91839713773852,87.9917295661621,162.1356270518117,2.4838820130182304,0.005849509547859184,33.8416019015842,2.4933802532803857,0.2200602077010105,1.861255787037037,0.14364021130860127,0.767518431372549,0.0286388980693067,65037.06467340124,0.12944853086813402,609.2170194976308,20993.781306458382
73,173,48.9674,4.26854,24,4.46351,0,115,133,6,125,5,0.98523,44.68172,0.0,0.0,3.67857,4.96,3.41164,0.0,0.0,127.0,55.12292,0.00015,0.0,0.997,-1.0,8.331362,0.006149256068160691,0.25313224671826956,0.2139951974888361,0.13428373727147538,0.15454585095191065,0.10421126481687842,92.91355888011981,90.58227552118348,161.78881657325536,2.464975535991599,0.005859630633274774,33.87557267554012,2.5749528043139827,0.22012321268401397,1.9656153549382716,0.14329578451597091,0.7691929411764706,0.02867961654395893,65054.726777879834,0.12913398970543366,609.2369582273292,20999.347460150664
74,174,48.8915,4.17136,24,4.55991,0,115,132,6,125,5,0.99339,44.61719,0.0,0.0,3.32143,4.97,3.63555,0.0,0.0,127.0,55.05863,0.00015,0.0,1.022,-1.0,8.567545,0.006145755632318169,0.2531557456178175,0.21399519748883486,0.13440001609197014,0.15458810735763504,0.10419016783255805,92.96701976204817,89.07609083422605,162.02482542297926,2.5032026886752017,0.005841856408558913,33.75090573157794,2.6451184693357286,0.2201984413968551,2.1415412808641974,0.14320639626707463,0.7680917647058825,0.028640503858954985,64969.618998824415,0.12881982246457047,609.2492483870598,20842.115162635026
75,175,48.9547,3.95665,24,4.35703,0,115,133,6,125,5,0.98387,44.68382,0.0,0.0,3.53571,4.967,3.55063,0.0,0.0,128.0,55.06459,0.00013,0.0,1.037,-1.0,8.245113,0.006160642500478566,0.2531812024536077,0.21399519748883797,0.13445645519898305,0.15453677503120172,0.10419929926264548,92.90742765624366,90.73198714239486,162.10387287657895,2.4843865764004325,0.005842067582537656,33.73862636236497,2.5481024633710176,0.22020143508226395,2.3505015432098766,0.14304756672973165,0.7686274509803922,0.028637732671574677,64967.275466096544,0.12860029620788524,609.2677696328539,20932.823772981443
76,176,48.9867,3.77322,24,4.27563,0,115,133,6,125,5,0.98244,44.73811,0.0,0.0,3.60714,4.966,3.36842,0.0,0.0,127.0,55.0216,9e-05,0.0,0.967,-1.0,8.32669,0.00614698807653722,0.25321740970658885,0.21399519748883658,0.13455080117754584,0.15450207369303667,0.10421499855090921,92.88944436109779,85.6563953809453,161.7573798466863,2.5331923677975245,0.00582769394954118,33.81140664183063,2.403038748940488,0.22018862827435423,2.5656828703703702,0.14282007396548926,0.7691027450980392,0.028614258668191457,64939.819873621906,0.1283298809460722,609.270851282365,20891.104949740653
77,177,48.968,3.66159,24,4.2302,0,115,133,6,125,5,0.98454,44.74846,0.0,0.0,3.10714,4.956,3.20554,0.0,0.0,127.0,55.01434,0.00012,0.0,0.952,-1.0,8.421848,0.0061468605612488795,0.2532117970950914,0.2162128235320588,0.13451640677360024,0.15448921834628218,0.10421442425494286,92.92653422903658,90.40372226635905,161.67068268544068,2.68538614516768,0.0058500543010616005,33.850254200122976,2.310310072795175,0.22016169323034976,2.7541956018518516,0.1424700143731021,0.7686274509803922,0.02863395298856356,64935.00514575432,0.12794635909691068,609.2880790800456,20825.80911264575
78,178,48.961,3.54372,24,3.98058,0,115,133,6,125,5,0.98733,44.75422,0.0,0.0,2.89286,4.944,3.11169,0.0,0.0,127.0,54.95698,0.00019,0.0,0.997,-1.0,8.397514,0.0061521384304414764,0.2532591292711999,0.21399519748884036,0.13445720414317006,0.15449522956056322,0.10422576660779188,92.89442927801318,88.43438423961793,161.82616933386822,2.6247713861443227,0.00581130861415014,33.87156733760127,2.2795792686880865,0.22025837009175514,2.933690200617284,0.14214745624978703,0.7686274509803922,0.028590895775472896,65007.649103366304,0.12746471798371947,609.2926414437101,20846.202252991163
79,179,48.95,3.34682,24,3.80907,0,115,133,6,125,5,0.98863,44.76123,0.0,0.0,3.17857,4.965,3.00717,0.0,0.0,128.0,54.95476,0.00012,0.0,0.951,-1.0,8.325586,0.00614201448149737,0.2532429519284244,0.2162128235320664,0.13433619097125,0.15457071979094894,0.10424262432560673,92.85599441507011,89.89482970092214,161.97087244134553,2.6948172274761157,0.005824143956733584,33.80544591833044,2.251888460750331,0.2202941235344799,3.1164158950617282,0.14182293933050702,0.7686274509803922,0.028570321195901832,64933.653161713846,0.126866548271464,609.3085376502601,20808.50439814603
80,180,48.9265,2.97193,24,3.71737,0,115,133,6,125,5,0.99544,44.72843,0.0,0.0,3.32143,4.955,2.83467,0.0,0.0,128.0,54.87965,0.00014,0.0,1.058,0.50206,8.368411,0.00613681017668728,0.2532400317173581,0.21621282353206514,0.1342579404731909,0.15460502202036136,0.1042354220873286,92.85377050324549,88.75964380385179,162.2822803706938,2.4475901428199855,0.005841786941744238,33.812864892276714,2.2473618507187143,0.22032170183830363,3.251687885802469,0.1414752962943952,0.7675262745098039,0.028580117993512257,64999.02956404436,0.1262485173820987,609.3147445984413,20894.281134212586
81,181,48.9948,2.65885,24,3.61528,0,115,133,6,125,5,0.98526,44.78497,0.0,0.0,3.60714,4.927,2.50511,0.0,0.0,127.0,54.90874,0.00017,0.0,0.984,-1.0,8.283207,0.00612188131894968,0.2532507350819336,0.21621282353206692,0.13417578214844048,0.15472956655285633,0.1042272201648934,92.8533650615831,88.82946591920269,161.78603445932197,2.347561716739154,0.005857881629095317,33.95215917516638,2.207920486100527,0.22031324737556152,3.378761574074074,0.1412943529777333,0.7680541176470588,0.028556350810950423,65171.7810204262,0.1256628850005495,609.3318583598641,21010.35666276524
82,182,48.9781,2.29012,24,3.63265,0,115,133,6,125,5,0.98735,44.77175,0.0,0.0,3.5,4.953,2.23396,0.0,0.0,127.0,54.8564,0.00022,0.0,1.075,-1.0,8.494228,0.006138306515741772,0.2532389882871169,0.2162128235320596,0.1340502292806135,0.15466631658260577,0.10425338443736185,92.85758777865333,89.72438734849318,162.14443448901673,2.109673246684531,0.005839049485844591,33.82342962571132,2.193192988797637,0.22029240129334618,3.414158950617284,0.14128081894881622,0.7675262745098039,0.02854867797325613,65227.32043172057,0.1252520158456765,609.3349697786683,21037.51283950021
83,183,49.0694,2.10566,24,3.3857,0,115,133,6,125,5,0.98451,44.86846,0.0,0.0,3.5,4.938,1.90829,0.0,0.0,127.0,54.88139,0.00015,0.0,0.931,-1.0,8.405118,0.006131969917409781,0.25322946671446506,0.21621282353206692,0.1339489481701693,0.15466944877701808,0.10425690292482191,92.85229291375657,87.92183504904085,161.83141891119936,2.2086960570159446,0.00585758059308466,33.8960531729239,2.1017693530880703,0.2202338864120214,3.399257330246914,0.14135641074576238,0.7674886274509805,0.028453217393137678,65221.9564789518,0.12508055122450273,609.351018854906,21160.39302661129
84,184,49.0407,2.12333,24,3.30133,0,115,133,6,125,5,0.98369,44.86361,0.0,0.0,3.17857,4.948,1.74551,0.0,0.0,127.0,54.85501,0.00017,0.0,0.945,-1.0,8.435652,0.006146232618772183,0.2532505996985867,0.21621282353206564,0.13384811914926603,0.15468121720387912,0.10427021444025433,92.90572889181298,87.59708387998288,161.9165798778666,2.4571925901723852,0.005846666984000491,33.86985854160638,2.034937615005684,0.22018529350982016,3.333912037037037,0.14152537198900353,0.7674886274509805,0.028404730104697927,65179.359413775885,0.1249613930033963,609.3480457620963,21108.209293966254
85,185,49.0768,2.13664,24,3.13058,0,115,133,6,125,5,0.9841,44.91146,0.0,0.0,2.71429,4.893,1.76344,0.0,0.0,127.0,54.87825,0.00019,0.0,0.951,-1.0,8.420306,0.00613675185956316,0.2532793813346747,0.2162128235320655,0.13375577664162697,0.15470774757506062,0.1042511063378583,92.88757810163729,92.06047551702432,161.94711297466986,2.2431751353288516,0.005850988800809088,33.89222265172888,2.0250883516010165,0.22016403986583533,3.2568962191358026,0.14182112083853843,0.767258431372549,0.028412587579869652,65226.28382090224,0.1248670182016514,609.3549617076989,21170.501296294147
86,186,49.0242,2.21607,24,3.20128,0,115,133,6,125,5,0.98177,44.86848,0.0,0.0,3.03571,4.939,1.7725,0.0,0.0,127.0,54.85262,0.00017,0.0,0.969,-1.0,8.422988,0.006151294169943601,0.2532744781898033,0.21621282353206636,0.13367654413006472,0.15475928151929924,0.10427705957589391,92.86781904738675,88.517906298871,162.20554282873613,2.33225784476522,0.00583585539859657,33.78264796881028,2.0273776003531214,0.2201275242913268,3.2274305555555554,0.1421022282238307,0.7669607843137255,0.028400379042956093,65224.44051262919,0.12471852197770956,609.3556642204387,21119.002905058303
87,187,49.0198,2.65127,24,3.21795,0,115,133,6,125,5,0.98058,44.88021,0.0,0.0,3.53571,4.906,1.84638,0.0,0.0,127.0,54.89549,0.00012,0.0,0.959,-1.0,8.430293,0.006158503626163435,0.2532910510071334,0.21621282353206683,0.13353411645201335,0.154840379384136,0.10426746191905303,92.8729547346151,91.20715904808102,162.0498923817218,2.157768217453445,0.005843223361618452,33.893800523546005,2.021658145916519,0.22004821634221455,3.128954475308642,0.14246145099936483,0.7669529411764706,0.02839677148870401,65129.95825968698,0.12452202020310693,609.3633971404882,21069.011653163587
88,188,48.9201,3.1925,24,3.49943,0,115,133,6,125,5,0.98198,44.7666,0.0,0.0,3.25,4.923,2.22612,0.0,0.0,127.0,54.89605,0.00017,0.0,1.018,0.49421,8.339034,0.006160005122415075,0.25330278973347464,0.21621282353206764,0.13349439945412991,0.15480169054398843,0.10426388245681598,92.85056802996982,88.92620489656625,162.22150694625608,2.197681215940754,0.005850139335075946,33.88281702112268,2.1045347893362916,0.21998071879123673,3.0025559413580245,0.14277227049270377,0.7674886274509805,0.028410710611037126,65035.707862985924,0.12430831308492289,609.3656104845502,20914.037611856467
89,189,49.0543,3.12602,24,4.03772,0,115,133,6,125,5,0.98648,44.87186,0.0,0.0,3.71429,4.933,2.70286,0.0,0.0,127.0,54.95457,0.00012,0.0,0.993,-1.0,8.444536,0.006172058702646481,0.2533396889581769,0.21621282353206675,0.1333783178096545,0.15474789786067222,0.10425745695408101,92.78211234890746,88.98262581889784,161.86156917735124,2.2054855676638505,0.005860958466454037,33.9082871425299,2.2680718924475696,0.22000303562211015,2.7808641975308643,0.14289648990439016,0.7672073725490196,0.028362544691551923,65001.55404931456,0.12402429957784875,609.37500507861,21092.661697493655
90,190,49.1019,3.03816,24,3.76081,0,115,133,6,125,5,0.99298,44.89477,0.0,0.0,3.60714,4.962,2.64074,0.0,0.0,127.0,54.97989,0.00013,0.0,0.974,-1.0,8.461813,0.006164593245898289,0.2533234536560082,0.2162128235320673,0.13333525675949923,0.15479605240327318,0.10429164328768487,92.74873140508092,92.21461994351742,161.95373538742768,2.5715081058744698,0.005840895084767865,33.875542157961995,2.2196382184334573,0.22006154477588902,2.570216049382716,0.14287693976853344,0.7677564705882354,0.028382644318930814,65079.74323276438,0.12376323813792413,609.3739824401082,21148.694749226263
