,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,movement,cubrow.0,tone,cubcol.0.3,cubrow.1.0,cubrow.0.5,blockiness,noise,fft,cubcol.0.5,uhdhdsim,cubcol.0.6,color_fulness,blur,staticness,temporal,saturation,cubrow.0.6,contrast,cubcol.0,cubcol.1.0,cubrow.0.3
45,345,35.0258,5.55278,26,8.20569,0,113,119,8,139,7,0.99455,36.35334,0.0,0.0,4.32143,8.311,4.88579,0.0,0.0,128.0,42.84536,0.0,0.4,2.242,-1.0,0.853728,7.981433256172839,0.10483917016070754,0.6672713725490196,0.05429360087422691,0.12069505958220211,0.15743289474856545,1.504420531498833,0.3540979684953445,63636.381536724206,0.05794821186926712,100.061696921992,0.11508876811328214,73.74262937608304,8308.313524981368,643.4825256386242,4.098886255778348,53.90073196976273,0.15369533667741955,89.416399265023,0.07295007942297321,0.10498936929018454,0.09220811552792706
46,346,34.9544,5.50395,26,7.67958,0,113,119,8,139,7,0.99275,36.28495,0.0,0.0,4.57143,8.344,4.76861,0.0,0.0,129.0,42.82143,0.0,0.4,2.359,-1.0,0.856928,7.873505015432099,0.10488645987410501,0.6666725294117634,0.05425956583105165,0.12042160550606616,0.15744238504971475,0.8961776687903644,0.35188034245211974,63591.71613489979,0.05785868952513934,100.06999650264576,0.11498094532043925,74.05083691044442,8307.933182225875,643.6346684713222,3.6787830725047277,53.89794488600743,0.15393418913411894,86.94710956585818,0.07332426737302668,0.10467094064043131,0.09229254626297037
47,347,34.992,5.77377,26,7.68916,0,113,119,8,139,7,0.99595,36.33871,0.0,0.0,4.46429,8.347,4.72124,0.0,0.0,129.0,42.82444,0.0,0.39,2.291,-1.0,0.86314,7.712239583333333,0.10509321417040171,0.6661964705882353,0.054160156789143626,0.12024225873659354,0.15743349477444027,1.2534057897394362,0.3518803424521196,63556.03423315284,0.05776250746599673,100.05375841862723,0.11487895575235545,73.99531735251423,8327.10558448751,643.79874326746,3.694795130947152,53.881469538182394,0.15424057441809158,88.87699951687311,0.07320873727031807,0.10436878942913028,0.09226677660401283
48,348,35.4191,5.86197,26,8.03516,0,113,119,8,139,7,1.00371,36.74471,0.0,0.0,4.25,8.288,4.95953,0.0,0.0,129.0,42.83016,0.0,0.4,2.225,0.28922,0.855302,7.6536940586419755,0.10543423407323159,0.6661979019607833,0.054046084840090554,0.1201467377786419,0.15748212781660265,1.5155818958673095,0.3518803424521196,63583.646824689225,0.057672709483034455,100.00101030306834,0.11479644229033158,73.9724988952086,8521.995523993693,643.9540166530728,3.7015784773556586,54.00150591061439,0.15448354569479725,87.76802698348965,0.07306031509198675,0.10417149949164947,0.09229382534389158
49,349,35.696,5.44227,27,7.53728,0,113,119,8,139,7,1.00291,37.01916,0.0,0.0,3.85714,8.339,5.04087,0.0,0.0,129.0,42.86126,0.0,0.39,2.067,-1.0,0.877379,7.639467592592593,0.10568521969635153,0.6673258823529411,0.05406348197370586,0.12009371283621914,0.1575688626342261,1.274770818380118,0.35409796849534475,63658.60804844178,0.05755315477848356,99.95087316710678,0.11466635282851878,74.03760171944084,8683.335209801295,644.1021697326632,3.6667191661154575,53.90722317165798,0.15473882933127095,88.79160123709175,0.07297925396582262,0.10418635966103171,0.09244029163479883
50,350,35.587,5.54592,26,7.55904,0,113,119,8,139,7,1.00441,36.91508,0.0,0.0,4.42857,8.326,4.6865,0.0,0.0,128.0,42.41816,0.0,0.39,2.146,-1.0,0.870349,7.835889274691358,0.10593406571318423,0.6597078431372548,0.054054042376144355,0.11997371182935233,0.15760169350280848,1.0973503413452446,0.35188034245212135,63705.69318341995,0.057511652031569896,99.98960537370458,0.11452755379837802,74.35809124785861,8606.84841834625,644.3558795173288,3.7827421978290596,54.344381073374805,0.1550215955787716,89.09825641911749,0.07307403480809693,0.10430582703847914,0.09258955431097189
51,351,35.3158,5.05919,26,8.00087,0,113,119,8,139,6,1.00604,36.65884,0.0,0.0,4.21429,8.362,4.78744,0.0,0.0,127.0,41.9024,0.0,0.39,2.176,-1.0,0.877112,7.91430362654321,0.10617678692132772,0.6501517647058823,0.05406585154362582,0.11979999428201353,0.15764660064362693,1.1234850998542298,0.35188034245211935,63838.17941631739,0.057400060581077744,100.03452185927435,0.11439768685247764,74.39945515610466,8457.248850951466,644.7122162961449,3.795070354503006,54.75111257294078,0.15528177179072752,86.11275525836389,0.07365921495434344,0.1045493468865425,0.0927249297837453
52,352,35.4436,5.35038,26,7.53992,0,113,119,8,139,6,1.00375,36.76539,0.0,0.0,3.53571,8.307,4.34855,0.0,0.0,126.0,41.89443,0.0,0.4,2.315,-1.0,0.874007,7.794560185185185,0.10647833546208316,0.6500086274509804,0.05407777996167083,0.11962502171854511,0.1576958689487586,1.221022148503163,0.3518803424521207,63875.93878595637,0.057372547471500904,100.01786871689687,0.11434084612752382,74.44039418338184,8537.052135657586,645.0601411202817,3.516232520668008,54.78603956434461,0.15555306878685174,88.29890104285931,0.0745929978638444,0.10463713026249523,0.09279335060201463
53,353,35.4641,5.74713,26,7.38407,0,113,119,8,139,6,1.00205,36.74428,0.0,0.0,3.96429,8.257,4.59527,0.0,0.0,127.0,41.80777,0.0,0.39,1.936,-1.0,0.869914,7.66724537037037,0.10684316920359288,0.6483174901960747,0.05406458602882007,0.1194465723779653,0.15775989343494945,1.7478922418949032,0.35188034245211397,63959.04170283124,0.057314661070365515,100.01909812139002,0.11424074272568494,74.51640211037744,8571.226383971692,645.3908303963722,3.545665385143577,54.751733662169656,0.15581441890303266,86.54592857639415,0.07554070556962214,0.10472831261451901,0.09283018659677841
54,354,35.274,5.13386,26,7.54346,0,113,119,8,139,6,0.99935,36.54947,0.0,0.0,4.21429,8.229,4.95227,0.0,0.0,126.0,41.74391,0.0,0.39,2.0,-1.0,0.886781,7.56983024691358,0.10726247384016296,0.6478074509803923,0.05403876382143804,0.11918104113265426,0.157825206762054,2.116202116714502,0.34582167542983244,64017.34433680264,0.05723448837751759,100.0534578945518,0.1141108817569941,74.72751621132716,8417.13979999401,645.7030211867784,3.5875030021782366,54.77568054199219,0.15603206141568532,88.51296938191912,0.07651257375073622,0.10487491721848212,0.0929739897293185
55,355,35.3811,5.42464,26,6.93706,0,113,119,8,139,6,0.99737,36.64537,0.0,0.0,3.82143,8.238,4.40385,0.0,0.0,126.0,41.72802,0.0,0.4,2.03,-1.0,0.931934,7.745032793209877,0.10764967810603888,0.6469968627450982,0.053983048669722,0.11897829373856594,0.15788437099419048,1.783082732846881,0.3518803424521179,63943.15719991704,0.057160509795451425,100.0458692150108,0.11403970535280938,74.59307550143701,8482.846866521313,646.0251357858234,3.5044025441375917,54.6993867850598,0.15620226377711968,87.49990540876459,0.07726778057786268,0.10512586546808873,0.09317211069009076
56,356,35.283,5.40704,26,7.73331,0,113,119,8,139,6,0.99375,36.56217,0.0,0.0,4.82143,8.288,4.65734,0.0,0.0,126.0,41.6963,0.0,0.4,2.07,0.30337,0.88012,7.733169367283951,0.10802585129625367,0.6465588431372492,0.05389551863441319,0.1187941724525221,0.15793900356057658,1.7328398641231932,0.3518803424521138,63901.5242851478,0.057126141455748305,100.05402729682532,0.11391360827343111,74.62489821048398,8415.814454356223,646.3363152334111,3.4912254980729993,54.63172064887153,0.15630688675084461,89.28956963874995,0.0777883227025545,0.10576754442474906,0.09326616588127587
57,357,35.4324,5.57489,26,7.39164,0,113,119,8,139,6,0.99387,36.7283,0.0,0.0,3.53571,8.267,4.6499,0.0,0.0,126.0,41.66912,0.0,0.39,2.005,-1.0,0.853228,7.6703317901234565,0.10841761391953127,0.6460160784313727,0.05389769392453075,0.11864484988252416,0.157996929738566,1.7392846977198149,0.35188034245211997,63888.96153012191,0.05701443761461921,100.0248993336983,0.11382463533240597,74.66867172167923,8537.589889342325,646.6481064426631,3.5261170084680127,54.601065176504626,0.15632424856035781,89.6163578247246,0.07811062808845293,0.10664498221087194,0.09329958407513071
58,358,35.5029,5.63924,26,7.08126,0,113,119,8,139,6,0.9922,36.81119,0.0,0.0,3.53571,8.28,4.79279,0.0,0.0,127.0,41.68385,0.0,0.39,1.969,-1.0,0.806082,7.605516975308642,0.1088478552756138,0.6459545098039217,0.05390214787171842,0.11845650067172499,0.1580780625145588,1.5232547883159955,0.3518803424521235,63846.266501183876,0.05693267536247982,100.01426555058687,0.11372988197039272,74.54189002328427,8566.00715973963,646.9475993970844,3.54795309456952,54.68689793716243,0.1563295036160315,88.12145297848996,0.07851502027363466,0.10729328148067875,0.09338213235076356
59,359,35.5065,5.60227,26,7.29022,0,113,119,8,139,6,0.99248,36.82744,0.0,0.0,2.96429,8.212,4.85751,0.0,0.0,126.0,41.7004,0.0,0.39,1.885,-1.0,0.78065,7.465036651234568,0.10934725488073871,0.6460360980392141,0.053927989058455784,0.11821878514262162,0.15815861007183513,1.7976078985434425,0.3540979684953469,63787.28083441485,0.05684759352182952,100.02207782477554,0.11376263408947404,74.71880536666472,8585.884569408065,647.2559524070898,3.6034984974381628,54.747531090253666,0.15631477624119186,89.5807994731772,0.07875458566546646,0.10788952254788775,0.09361025818201171
60,360,35.6965,5.51519,27,7.26993,0,113,119,8,139,6,0.99743,36.99387,0.0,0.0,4.14286,8.242,4.81984,0.0,0.0,125.0,41.75863,0.0,0.4,2.149,-1.0,0.858065,7.384596836419753,0.10996325924194969,0.6466639215686276,0.054074655833041205,0.11804712915049484,0.15823746877901573,1.3998181412229975,0.3540979684953447,63786.59245927727,0.05677527932319266,99.98822871849225,0.1137560212361242,74.97402934577408,8668.981103310261,647.5751233728896,3.583121202987467,54.73717319818191,0.15628455327917767,87.0013206311647,0.07919057920999853,0.10851646181095131,0.09396689527589108
61,361,35.8183,5.59494,27,7.49575,0,113,119,8,139,6,0.99923,37.13374,0.0,0.0,3.53571,8.252,4.75682,0.0,0.0,123.0,41.84318,0.0,0.39,2.373,-1.0,0.892614,7.342689043209877,0.11041040042773063,0.6458165882352892,0.054118694984902856,0.11764728383968566,0.15827307947716868,1.5978205746782246,0.35409796849534575,63746.605588275255,0.05691963983935127,99.95757052668877,0.11369786996219924,75.0368412717488,8747.617831612597,647.9047452512698,3.5390524574821858,54.68827009789737,0.15624917695232213,87.10776598609806,0.07985837059033497,0.1089672425240609,0.0942162270510188
62,362,35.9745,5.00034,27,7.06315,0,113,119,8,139,6,0.99579,37.25672,0.0,0.0,3.82143,8.282,4.82789,0.0,0.0,124.0,41.90447,0.0,0.4,2.091,-1.0,0.90741,7.275704089506172,0.11098288789540565,0.6464384313725492,0.05412342367282156,0.11731904017545557,0.15838607095433133,1.6770786512755083,0.35188034245211613,63734.08587932286,0.05685627248908157,99.94113887385916,0.11371066703751762,75.2892333698641,8860.212370151716,648.2360720989616,3.503482477135085,54.7960711820626,0.15616490771678085,87.19535116727165,0.08009509704759142,0.10932086963643514,0.09450765633707789
63,363,36.007,5.45849,27,7.3314,0,113,119,8,139,6,0.99366,37.24134,0.0,0.0,3.75,8.228,4.29636,0.0,0.0,122.0,41.87705,0.0,0.39,2.344,-1.0,0.903956,7.180121527777778,0.11170626577290357,0.6465527843137245,0.0541207198990874,0.116922289295848,0.15848352077081132,1.4941429972586757,0.3496627164088943,63870.844777509716,0.05694328632297003,99.95200340392512,0.11367520391517448,75.3118646852721,8857.735080395136,648.5704115328441,3.575133162323275,54.74431845582561,0.15615564549916894,88.52797145045349,0.08148668318369463,0.10998027080771056,0.09452900095985711
64,364,36.1872,5.34546,27,7.24847,0,113,119,8,139,6,0.99325,37.39671,0.0,0.0,3.67857,8.171,4.69773,0.0,0.0,122.0,41.86898,0.0,0.39,2.317,0.29861,0.949586,7.167390046296297,0.11222673020657555,0.6470945098039217,0.05412471484584276,0.11653676495005422,0.15850989834376525,1.6509189767084869,0.34582167542983305,63932.046210051165,0.05704214818938968,99.94675263413738,0.11358825914537221,75.46923798505263,8996.631249160188,648.8991587743834,3.5811372424596177,54.69550728503568,0.15616583744870619,86.37165820266561,0.08294031603654249,0.11077358383043148,0.09482489438746607
65,365,36.3024,5.0562,27,7.64567,0,113,119,8,139,6,0.99607,37.50929,0.0,0.0,3.21429,8.175,4.60873,0.0,0.0,124.0,41.92701,0.0,0.39,2.154,-1.0,0.903335,7.285204475308642,0.11261302826090078,0.6473262745098041,0.054144559716902664,0.11616577923064979,0.15859098961570736,1.6516115764716914,0.351880342452114,63852.013491811165,0.05692310742511916,99.91857676006241,0.11346356737777377,75.46875051692136,9038.332778842594,649.2323030997354,3.511161037685644,54.68876139322917,0.15618775999680168,88.56429910060017,0.08346316331342937,0.1115233566413762,0.09523118203178686
66,366,36.2906,5.52296,27,6.81569,0,114,119,8,139,6,0.9987,37.4978,0.0,0.0,3.07143,8.201,4.34469,0.0,0.0,123.0,41.93824,0.0,0.39,1.959,-1.0,0.911337,7.332706404320987,0.11324345556795813,0.6488498039215687,0.054081079201548296,0.11582527288401129,0.15876182965506455,1.7121916996195465,0.34966271640889074,63941.781937572094,0.056894784253149415,99.92732904760615,0.11339094535068518,75.70895118285404,9012.031204437673,649.5600984363666,3.50924344793907,54.7051670404128,0.15621753791130027,88.15419377934953,0.08423571907433443,0.11259905149523089,0.09558356731142244
67,367,36.1778,5.04644,27,7.09989,0,114,119,8,139,6,1.00224,37.43597,0.0,0.0,2.67857,8.288,4.74991,0.0,0.0,123.0,41.93797,0.0,0.39,2.221,-1.0,0.91734,7.277440200617284,0.11405335005554937,0.6489101960784315,0.05403356226620321,0.11564971261998447,0.15899274521022966,1.3613863878810097,0.34582167542983416,63902.525703401225,0.056827499465043854,99.93104445552885,0.11327957589551219,75.77599301097123,8899.290422058502,649.8814143139322,3.5300015774545024,54.71419628755546,0.1563208224586532,89.65372263264166,0.08499802164322656,0.11346441013511233,0.09581642992128113
68,368,36.2889,4.98389,27,6.57633,0,114,119,8,139,7,1.00318,37.54211,0.0,0.0,2.67857,8.255,4.32607,0.0,0.0,125.0,41.9207,0.0,0.39,2.044,-1.0,0.945913,7.282021604938271,0.11504002726740443,0.6476960784313726,0.054008818613703914,0.11546341011667144,0.15920601612729735,1.3881515682642755,0.3480393014730607,63943.5449029353,0.05680059905402718,99.91173831063685,0.11347406226311223,76.05230473128861,8944.197409189235,650.2142982831826,3.5102874376330675,54.69419691297743,0.15645435541058056,89.23812031044017,0.08591854217779896,0.1142644844537239,0.09597452740110819
69,369,36.3684,4.79795,27,6.7899,0,114,119,8,139,7,1.00984,37.60839,0.0,0.0,4.07143,8.194,4.2744,0.0,0.0,125.0,41.94581,0.0,0.4,1.956,-1.0,0.964562,7.357880015432099,0.11584540687092364,0.64748,0.05390790627638401,0.11523280536124911,0.15940846992887148,1.654568645765485,0.3480393014730548,63883.0447750219,0.05693567308651014,99.9154927216193,0.11325402819743487,76.22206293613195,8983.190148828204,650.5209729409758,3.4942882645573254,54.75426850495515,0.15662702102761544,85.69909562203914,0.08646545393164735,0.11482508598600569,0.09621030477786875
70,370,36.3792,5.20556,27,6.3841,0,114,119,8,139,7,1.00995,37.6413,0.0,0.0,3.60714,8.188,4.12156,0.0,0.0,126.0,41.93754,0.0,0.39,2.023,-1.0,0.942032,7.450713734567901,0.11660120891005644,0.6472301960784314,0.05384362785135441,0.11509183031000488,0.15969720104280613,1.7843550202199445,0.35188034245210975,63807.131508069724,0.057408198169777276,99.90596507052713,0.1131588681796554,75.80294146836259,8981.80483526837,650.8369630784476,3.4491921198417157,54.57300237961758,0.15686142232383188,87.67358315839903,0.08682190348485516,0.11543389008912629,0.09664939725468027
71,371,36.4309,5.73421,27,7.0866,0,114,119,8,139,7,1.01021,37.7149,0.0,0.0,4.57143,8.209,4.46654,0.0,0.0,126.0,42.0186,0.0,0.39,2.019,-1.0,0.917167,7.812451774691358,0.11730007839600401,0.6485074509803923,0.053752827664195195,0.11525218387916591,0.15993824472767118,1.0298971504979157,0.35188034245211464,63754.43750629183,0.05793087765315996,99.8952911902345,0.11332143295202969,76.1165873354485,9041.46954024982,651.1343770872542,3.500360017859539,54.699431054386096,0.15704198893526275,90.04662593606812,0.08704167899290174,0.11615235901641013,0.09706031273418313
72,372,36.5185,5.88826,27,7.36569,0,114,119,8,139,7,1.00929,37.80294,0.0,0.0,3.75,8.22,4.9288,0.0,0.0,126.0,42.01097,0.0,0.39,1.935,0.31391,0.946674,7.864293981481482,0.1178546654327845,0.6485090196078432,0.053693452104187335,0.11574603488544219,0.16010337568419544,0.8340188166550841,0.34582167542983067,63944.774949539555,0.05843300596756635,99.87160709728151,0.11305085177870805,76.17674230643395,9113.227636965228,651.4345066631353,3.498243239301246,54.73787303029754,0.15718658248958267,87.3778162187115,0.08836316623878791,0.11695975246703713,0.0973520716906805
73,373,36.4199,5.69038,27,7.37492,0,114,119,8,139,7,1.00365,37.72667,0.0,0.0,3.46429,8.213,5.06018,0.0,0.0,126.0,41.99381,0.0,0.39,2.037,-1.0,0.973857,7.845582561728395,0.11840365571333523,0.6487380392156864,0.053666284022360365,0.11619391915331752,0.16021942034384387,1.030256323854244,0.34966271640889196,63843.30828920692,0.05902308076650293,99.88504283364543,0.11287232447612813,76.74436177333628,9037.090662624374,651.7217948433857,3.5032968516839276,54.659801341869205,0.15730943458667968,89.49422869416469,0.08928374536676878,0.11773156505679731,0.09739810071592485
74,374,36.6759,5.25587,27,7.19632,0,114,119,8,139,7,0.99953,37.95179,0.0,0.0,3.10714,8.219,4.89166,0.0,0.0,126.0,42.04735,0.0,0.39,2.198,-1.0,0.982503,7.886140046296297,0.11882858874216316,0.6490941176470588,0.05365452055679159,0.11642853706542472,0.160314744797464,1.4755084902417008,0.3518803424521187,63812.36846249403,0.0593672878995629,99.85047416185162,0.11308939231691618,77.03410828254219,9175.225723219415,652.0081383699561,3.4633760461190572,54.70126945589796,0.1574539202598091,88.20917414808059,0.09033824475317259,0.11848114282922345,0.09754924604840473
75,375,36.616,5.17402,27,7.32037,0,114,118,7,139,7,0.99958,37.87941,0.0,0.0,3.03571,8.212,4.51618,0.0,0.0,126.0,41.84149,0.0,0.39,2.438,-1.0,1.021841,8.679060570987655,0.11925478373552553,0.6447507843137247,0.05361836192559977,0.11672022825566404,0.16040137382077346,1.3711652450636538,0.3458216754298298,63843.8016334524,0.05971765552829973,99.86355136956553,0.11302529439602131,76.5213144004042,9068.747381898827,651.9638511405255,4.252652698828327,56.081324824580435,0.1575633661296151,87.20159919993546,0.09139839044406477,0.11899032466778386,0.0976983200838922
76,376,36.5183,5.19101,27,7.447,0,114,118,7,139,6,1.0026,37.78055,0.0,0.0,3.67857,8.164,4.4443,0.0,0.0,126.0,41.72208,0.0,0.39,2.137,-1.0,1.017181,9.922887731481481,0.11986089743016681,0.6428525490196078,0.053604761671951044,0.11683609583975232,0.16037111964845055,1.5305863615168387,0.3458216754298243,63888.69425456555,0.060218578966351834,99.8745698861748,0.11278213767103455,76.3663491200054,8993.628265616748,651.7368411776017,3.8762082859981,57.25850799937307,0.15758051329004977,89.43272177584706,0.09249456045796554,0.11917221767717105,0.09794142916041575
77,377,36.7238,4.98717,27,6.82062,0,114,118,7,139,7,1.00844,37.97029,0.0,0.0,2.78571,8.139,4.45579,0.0,0.0,126.0,41.72376,0.0,0.39,2.178,-1.0,1.073289,9.923948688271604,0.12051228358725656,0.6425172745098023,0.05366989973175487,0.11678529609289717,0.16026857966207114,1.4168720635627292,0.3458216754298293,63844.77508159513,0.06069636612899692,99.84041930082043,0.1125477289382935,76.71145463952446,9134.836044972963,651.5257276133877,3.317627010990461,57.32267817744502,0.15744967362219248,88.65570687665023,0.09379711921480373,0.11908725377021603,0.09816869710199441
78,378,36.9089,5.73517,27,7.08374,0,114,118,7,139,7,1.0129,38.13278,0.0,0.0,3.03571,8.095,4.28341,0.0,0.0,127.0,41.69739,0.0,0.39,2.162,-1.0,1.042508,9.820505401234568,0.12101839414246161,0.6420866666666667,0.05374099257688779,0.11678694625590498,0.16025890314344243,1.392199555798695,0.3458216754298269,63869.20069320238,0.061558357748711004,99.82617388184266,0.11269206224089805,77.02829014850231,9290.623739689518,651.3312817384573,3.3520670284037464,57.217611430603775,0.15728361479294015,88.17650537860706,0.09484955767958622,0.11912946499093,0.09831475255891611
79,379,36.9061,6.09739,27,6.82789,0,114,118,7,139,7,1.01331,38.15783,0.0,0.0,2.71429,8.055,4.92794,0.0,0.0,126.0,41.73587,0.0,0.39,2.042,-1.0,1.040353,9.82373649691358,0.12140384141950218,0.6427701960784314,0.05386006968447076,0.11682004185315574,0.16024082373968693,1.8302755331705416,0.3458216754298275,63754.71708777187,0.0618399448034827,99.83324773103831,0.11263162782884142,77.12653874096695,9259.604048609888,651.1391283047876,3.338987729248186,57.30677776572145,0.15717713660418225,88.89416982048465,0.09552516557325617,0.11945174316616347,0.09842402668223782
80,380,36.8473,5.79,27,7.03513,0,114,118,7,139,7,1.01275,38.09651,0.0,0.0,3.07143,8.063,5.24046,0.0,0.0,126.0,41.74797,0.0,0.39,2.195,0.31842,0.986931,9.633342978395062,0.12180445599038153,0.6429988235294117,0.05392128399911225,0.11691702969567255,0.1602530729896209,2.2100466227316806,0.3458216754298277,63805.125253398575,0.06317389302280142,99.83120000103708,0.11238667804031473,77.12669212399629,9280.333302535537,650.9695356520606,3.2963472738463464,57.3994886610243,0.15708447880666176,88.65909915945964,0.09613905003911567,0.1201075420734352,0.09857423576424512
81,381,37.0903,6.0673,27,7.56002,0,114,118,7,140,7,1.00947,38.36438,0.0,0.0,3.75,8.156,5.03479,0.0,0.0,126.0,42.14579,0.0,0.39,1.981,-1.0,0.949065,9.59669174382716,0.1221696578287823,0.6517541176470588,0.05405010332011876,0.11705260918500508,0.1602303140286582,1.4966901805842514,0.34582167542982845,63776.77093971813,0.06455056101466193,99.79210569907525,0.11248601081783463,78.85132400537216,9374.108999304073,650.997080747962,4.012266268207519,57.94860444245516,0.15702029201510628,86.74314667954204,0.09684788750798919,0.12077338250655945,0.09879484949398666
82,382,36.9521,5.37281,27,7.06394,0,114,118,7,140,7,1.00894,38.28317,0.0,0.0,4.32143,8.178,5.22544,0.0,0.0,126.0,42.17958,0.0,0.39,1.843,-1.0,0.978836,9.562355324074074,0.12260054501215105,0.6515508431372549,0.054155080128267856,0.11730761927540086,0.16022420408069937,1.4636062941793766,0.3496627164088899,63760.561822731484,0.06508903719465728,99.79635960552828,0.11257858626796773,78.52331748914622,9273.596904301487,651.0138437797466,3.4532099162324092,58.090611210575815,0.1568963967923232,86.71109756020071,0.09764627691030774,0.1213492321898893,0.09903465963553333
83,383,36.9886,5.897,27,6.8969,0,114,118,7,140,7,1.00571,38.29736,0.0,0.0,3.03571,8.164,4.61284,0.0,0.0,126.0,42.16621,0.0,0.4,1.926,-1.0,0.978938,9.511429398148149,0.1229188984754355,0.650851019607843,0.054208746010863625,0.11742932018736846,0.16022054949092981,1.4546171119864637,0.34966271640889174,63800.66093761017,0.06645503564348598,99.79895742396691,0.11247551132927262,78.72483734577486,9324.36127659462,651.0448454004089,3.5489387034410576,57.986957691333906,0.15672095127055963,89.47501058794836,0.09880498543213645,0.12202700234471787,0.09921871724509414
84,384,37.1669,5.62099,27,7.54845,0,114,118,7,140,7,1.00659,38.44926,0.0,0.0,3.60714,8.103,5.06222,0.0,0.0,126.0,42.14468,0.0,0.4,1.812,-1.0,0.954726,9.533275462962964,0.12313513048346093,0.6494278431372549,0.05418685653795418,0.11740844922717852,0.1602521639068628,1.8294952344290392,0.34582167542983,63723.17021360041,0.06694325582378631,99.7784896697471,0.11241903096909815,79.1171236919206,9447.637531261644,651.0792415706196,3.5914452486102904,57.96928518789785,0.15648694976661343,86.19277149270494,0.09969879239567254,0.12258667098258814,0.09942172227984623
85,385,37.0778,5.21881,27,7.34698,0,114,118,7,140,7,1.00837,38.38248,0.0,0.0,2.96429,8.058,4.82601,0.0,0.0,126.0,42.15492,0.0,0.39,1.789,-1.0,0.955294,9.527729552469136,0.12331269867515407,0.648719647058822,0.0542394034505089,0.1173451876089249,0.16033893938828916,1.0190148889150499,0.3496627164088917,63774.85971896136,0.06737719261662942,99.79666776007448,0.11228909189991293,78.84905258825759,9390.534308362128,651.1107864456712,3.465579340029173,58.067149597921485,0.15627413923387398,86.51126542527014,0.10079432858875578,0.12303337443421725,0.09976997149034018
86,386,37.261,5.29621,27,7.18908,0,114,118,7,140,7,1.0127,38.55857,0.0,0.0,2.03571,8.076,4.47657,0.0,0.0,126.0,42.16854,0.0,0.39,2.018,-1.0,0.968384,9.67259837962963,0.12349711165812331,0.6489011372549007,0.05427272975267813,0.11720917042016636,0.1605492161705681,0.9553972513270113,0.3458216754298293,63748.629259241985,0.06804936718074192,99.77457543031994,0.11226094113992949,78.88656071607323,9524.545807277327,651.1489570473706,3.427024207715418,57.96329658414111,0.15595313085146867,85.54531200861156,0.10136012317919904,0.12343805675924924,0.10020247108828931
87,387,37.4224,5.05553,28,6.8732,0,114,118,7,140,7,1.0174,38.72176,0.0,0.0,1.46429,8.101,4.5457,0.0,0.0,126.0,42.18739,0.0,0.4,2.044,-1.0,0.957728,9.576919367283951,0.12359696302536101,0.6494844313725472,0.054279250718307734,0.11712148633285704,0.1607214685326005,1.1723947092004645,0.3496627164088902,63784.38739689658,0.06847238364254704,99.7418279398577,0.11216736704378326,78.9351236431655,9616.771780202696,651.1869587078002,3.3977778600982838,57.94522980113088,0.15570575100000258,86.34271771435075,0.10144239179344612,0.12411872685972232,0.1007529054646145
88,388,37.4285,5.34973,28,6.85752,0,114,118,7,140,7,1.01407,38.74826,0.0,0.0,2.5,8.1,4.33726,0.0,0.0,126.0,42.1839,0.0,0.4,1.857,0.31019,0.97672,9.527295524691358,0.1237349749046111,0.6486403921568628,0.05433063489472635,0.11709236071270109,0.1609624749077709,1.1221096704391138,0.34966271640889124,63789.26972452005,0.06891814830339427,99.73223469798765,0.11235006015786642,79.10475752532514,9612.416753963227,651.2335882333915,3.3531914271203753,57.82769266764323,0.1553845296137078,86.4199553125814,0.10132092358235441,0.12495864354931165,0.10116685767423875
89,389,37.3394,5.54234,28,7.17655,0,114,118,7,140,7,1.01284,38.67252,0.0,0.0,2.67857,8.105,4.5938,0.0,0.0,126.0,42.17529,0.0,0.4,2.022,-1.0,0.913062,9.584538966049383,0.12384984100745448,0.6472600000000002,0.054471101785033525,0.11711327950051731,0.16109971060759276,0.9189286444359249,0.3496627164088915,63799.08461825162,0.06949518205640531,99.73502354330327,0.11259754518266527,79.21982436756778,9546.789117519806,651.2819957509139,3.45703493401201,57.917449009271316,0.15511812548536927,88.55490845993535,0.10099157963103689,0.12571703009928067,0.10140680237919691
90,390,37.5925,5.78106,28,7.44003,0,114,118,7,140,7,1.00982,38.93802,0.0,0.0,2.39286,8.098,4.76115,0.0,0.0,127.0,42.17887,0.0,0.39,1.872,-1.0,0.921929,9.70486111111111,0.12399416110306134,0.6485796078431372,0.054561477502023635,0.11705097670872903,0.16125308618816386,2.2918890382945785,0.35188034245211913,63915.79385589367,0.06999769703001668,99.69807471595504,0.11290927807854345,79.00975938701728,9734.999833868638,651.3317375186239,3.4721242578772893,57.98839729214892,0.15492674172116558,91.08782123606615,0.1008051437702439,0.12661490841430775,0.1016711379952807
