,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubrow.0.6,contrast,cubrow.0.5,cubrow.0,cubcol.0.5,cubcol.0,color_fulness,cubrow.1.0,uhdhdsim,temporal,cubcol.0.3,noise,cubcol.1.0,cubrow.0.3,saturation,staticness,cubcol.0.6,movement,blur,fft,blockiness
45,245,81.2823,13.7739,86,18.1266,0,121,116,22,137,19,0.99208,93.65386,0.0,0.0,0.0,4.285,11.62348,0.0,0.0,128.0,41.58231,5e-05,3.18,3.26,-1.0,0.0,0.6196086274509804,0.2633068772359462,84.97617921032885,0.291797509610194,0.29152496619149243,0.2330946553150471,0.22740000245251527,89.79236392323631,0.25351885994822554,89.07368342156074,6.146593591813422,0.23057849927216637,0.7661299884493827,0.33059405581961887,0.3095291186322144,52.55701813874422,546.7955449450083,0.2455145008396889,9.338638117283951,57330.36464022061,69795.53981612968,7.170000195935812
46,246,81.281,13.551,86,17.3305,0,121,116,22,137,19,1.00568,93.59729,0.0,0.0,0.03571,4.285,11.93757,0.0,0.0,128.0,41.59752,0.00012,3.2,3.565,-1.0,0.0,0.6199866666666667,0.26317571917189014,84.74165118657925,0.2917961075555545,0.29264363618133493,0.23289758613736905,0.2282297310334454,89.7267557942258,0.25328337268170326,89.07416776564563,6.174311439571964,0.23103303176283463,0.7639123624061517,0.32933843478710345,0.3084921011294119,52.467398184317126,546.5412143689556,0.24609577708424393,9.324411651234568,57464.24634486236,69797.27759174036,5.943478262261595
47,247,81.3357,13.708,86,17.0793,0,121,116,22,137,19,1.01329,93.63741,0.0,0.0,0.0,4.271,11.74295,0.0,0.0,128.0,41.61585,0.0001,3.19,3.129,-1.0,0.0,0.6205804901960783,0.26308706816399985,82.34349627653737,0.29176014087256885,0.2940851471808802,0.23288875689734856,0.22927546199539925,90.0364244882422,0.2534226890495266,89.06087100278927,6.1162349232235735,0.23132510193144476,0.7639123624061468,0.32804307873713084,0.3079101926148135,52.589375813802086,546.3338200631237,0.24669151838745465,9.178337191358025,57405.03772167993,69724.85250790109,6.329182196660931
48,248,81.1785,13.124,86,17.1813,0,121,116,22,137,19,1.00954,93.46215,0.0,0.0,0.0,4.273,11.87879,0.0,0.0,128.0,41.56816,9e-05,3.21,2.892,0.125,0.0,0.6204078431372548,0.2630177367353556,84.27273204933364,0.29197262658658935,0.29519322816335253,0.2330504942984418,0.23019988546431364,90.12813142074752,0.25368710454234933,89.08715768234673,6.221538513403693,0.23153620354566098,0.7616947363629158,0.326738435106107,0.3071946775995792,52.51779626916956,546.1522787780476,0.2474160382877128,9.11231674382716,57164.26656417287,69842.0472752512,7.213150963158443
49,249,81.3013,13.0954,86,17.0174,0,121,116,22,137,19,1.0145,93.53225,0.0,0.0,0.0,4.3,11.37334,0.0,0.0,128.0,41.53703,0.00014,3.19,2.861,-1.0,0.0,0.6199674509803921,0.26317843716245776,84.17143875003651,0.29214612742009904,0.29640832062844297,0.23348834918389202,0.23036708430736205,90.09544330913539,0.25407262010281323,89.07459365613423,6.058096938473873,0.23177218966346053,0.7616947363629146,0.32536813480976984,0.3068951576392221,52.590235203872496,546.0038684298248,0.248324821161232,8.987172067901234,57206.10603854944,69684.0999831215,6.491204344036683
50,250,81.5372,13.227,86,16.6987,0,121,116,22,137,19,1.01041,93.74813,0.0,0.0,0.21429,4.273,11.34491,0.0,0.0,127.0,41.5142,6e-05,3.2,2.82,-1.0,0.0,0.6200049607843136,0.26330012117005247,85.49534949131875,0.2921639381956214,0.2975454209383294,0.23369742479732195,0.2309483616928083,90.12866393262294,0.2547322702517061,89.0328870126023,6.0516256387566125,0.2322739064274017,0.7616947363629144,0.32415926204035245,0.3067214210792102,52.532633463541664,545.8803121783005,0.2491782302443997,9.117959104938272,57715.30855909874,69878.67934297578,6.06897046477075
51,251,81.7814,13.1759,87,18.676,0,121,116,22,137,19,0.99663,93.99565,0.0,0.0,0.21429,4.278,11.46015,0.0,0.0,128.0,41.53662,8e-05,3.2,2.594,-1.0,0.0,0.6201925490196079,0.26336609906548025,85.51954559570672,0.29226860800862103,0.2978278299507718,0.23388743172493945,0.23227018580653527,90.03308736434334,0.2553969966269941,88.99582335579854,6.079886942856053,0.23293762972947527,0.7616947363629168,0.3234061624071057,0.3061619590281468,52.48639556508006,545.7530293079832,0.2502718380413768,9.182581018518519,58178.283717163424,69867.14569837069,5.88738735608365
52,252,81.7579,13.1089,86,18.9516,0,121,116,22,137,19,0.97456,93.95972,0.0,0.0,0.25,4.268,11.41256,0.0,0.0,127.0,41.59907,0.00015,3.21,2.609,-1.0,0.0,0.6209137254901961,0.2631930502828238,85.2252632695453,0.2928126197895326,0.29788301090689606,0.23375544863327646,0.23325101662362305,90.09993371239861,0.25591141547360596,88.98311531305711,6.085757750869104,0.233637022730706,0.7639123624061387,0.32284330634805036,0.30549701578409405,52.52683606559848,545.6269545393026,0.2508277338162732,9.148292824074074,57861.322581157794,69729.58626161427,3.713392623818005
53,253,81.7335,12.6492,86,18.0675,0,121,116,22,137,19,0.99458,94.00216,0.0,0.0,0.32143,4.275,11.35432,0.0,0.0,127.0,41.68549,0.00011,3.2,2.414,-1.0,0.0,0.6224011176470575,0.2630930920524991,85.27564578405045,0.2930755830163559,0.2976901994725491,0.23357707354395824,0.2343985124050836,89.99949163880689,0.25629036156823626,88.99985182665532,6.10916535732736,0.23404286505359514,0.7699710294284298,0.3223080915987832,0.3048082271168865,52.607920517156145,545.5125736118425,0.2514116728302746,9.022907021604938,57707.1532997585,69736.79903776225,5.587306841048995
54,254,81.6585,12.4985,86,17.7696,0,121,116,22,137,19,1.00946,93.90172,0.0,0.0,0.17857,4.249,10.96098,0.0,0.0,127.0,41.78869,0.00013,3.58,2.608,-1.0,0.0,0.6240850980392157,0.2631945230324023,84.17897460651787,0.29334096178620583,0.29762825766608253,0.23376741704449464,0.235431620194767,89.94517267059797,0.25663646516408495,88.94784329213856,6.02122183323029,0.2343408820183885,0.7661299884493721,0.322142775139669,0.30409367691152306,52.58635532708815,545.3958999276017,0.2520485945192521,8.910252700617283,57513.129944267486,69691.2728376803,7.851157670293985
55,255,81.5169,12.5105,86,16.771,0,121,116,22,137,19,0.99051,93.75289,0.0,0.0,0.25,4.279,10.82681,0.0,0.0,128.0,41.83843,0.00017,3.22,2.481,-1.0,0.0,0.6249564705882353,0.26323393194897543,84.16593606991532,0.2938730123702058,0.29750079381553357,0.23433696946623178,0.23624375720165777,90.28964388552086,0.25687276542988335,88.99637454333339,6.032383646310612,0.2345582077035265,0.7639123624061459,0.3222470476411257,0.3033705090751,52.614310935691556,545.2739710907557,0.25258390546618037,8.91112075617284,57161.14665491405,69625.83114532952,7.282996768400778
56,256,81.3258,12.6636,86,16.8856,0,121,116,22,137,19,0.99524,93.50421,0.0,0.0,0.17857,4.268,10.83157,0.0,0.0,128.0,41.89602,0.00017,3.2,2.554,0.125,0.0,0.6258164705882353,0.26331078068944785,87.81682770991851,0.29446574953831073,0.2972163697729271,0.23498677433440776,0.23699901191143316,90.1722781405997,0.2568518783673609,89.00780221855095,6.033104685085756,0.2351859678535594,0.7639123624061431,0.3224544979003877,0.302532720690994,52.58629372679157,545.1527193816947,0.25311961735458105,9.01345486111111,56452.39825485455,69546.47715086688,6.457584299703367
57,257,81.3425,12.467,86,16.8199,0,121,116,22,137,19,1.01458,93.575,0.0,0.0,0.21429,4.268,10.96146,0.0,0.0,128.0,41.93737,0.00019,3.22,2.77,-1.0,0.0,0.6274517647058824,0.26331609677849915,84.70843075166204,0.2948675572738844,0.2970686025113048,0.23571071806105828,0.23777610121070583,90.0646217726937,0.2566943670946488,89.01302741419626,6.128847630407283,0.23546479885419255,0.7616947363629171,0.32242187145249324,0.30179533542698833,52.60627539363908,545.043052903798,0.2534777771363295,9.004677854938272,56378.01956829751,69449.17110280496,6.092094797485206
58,258,81.3156,12.0343,86,16.4651,0,121,116,22,137,19,0.99198,93.52594,0.0,0.0,0.42857,4.27,10.79951,0.0,0.0,128.0,41.92997,0.00012,3.23,2.737,-1.0,0.0,0.6279872549019601,0.26335715730394105,84.30293503831028,0.29537140046954125,0.2970087445195102,0.2363781796009376,0.23832604228256746,90.07103299095874,0.2563520132555937,88.97789772508615,6.0942187352697434,0.2357858342596266,0.7616947363629146,0.3219539770856027,0.30112972568227225,52.497285442587774,544.9370844707911,0.2536191818072752,8.979841820987655,56376.03060212288,69509.6761508352,5.140599858667202
59,259,81.4542,12.2964,86,15.8678,0,121,116,22,137,19,1.00386,93.69704,0.0,0.0,0.46429,4.283,10.42373,0.0,0.0,128.0,41.92606,0.00012,3.19,2.876,-1.0,0.0,0.628512588235294,0.263336129997847,84.32297473237674,0.2959572520675854,0.2969926257236013,0.23655862390830482,0.23882038895369065,90.00406905575541,0.2559632880470771,88.99471899808864,6.036066223457204,0.23609747251146318,0.7616947363629153,0.3215632931606873,0.3006680405093755,52.659162921670045,544.856869623326,0.25370560879674164,8.937837577160494,56519.67155700401,69542.63003864397,5.795036673003492
60,260,81.3473,11.9079,86,16.2466,0,121,116,22,137,19,1.02605,93.60421,0.0,0.0,0.53571,4.273,10.66237,0.0,0.0,128.0,41.86338,0.00014,3.22,2.764,-1.0,0.0,0.6278256666666667,0.26324106972413297,85.0925655314053,0.29661414419886856,0.29775172886016177,0.2366754443223737,0.23861024008703996,90.06951416312515,0.2556355430348598,88.96317025585793,6.1377423462164895,0.2363196500137443,0.7639123624061446,0.32108152450773264,0.3002307453135723,52.560759179386096,544.7810592042389,0.2542834828057925,9.07764274691358,56372.14348449983,69443.70400092247,5.603476819848171
61,261,81.3304,12.2822,86,16.6464,0,121,116,22,137,19,1.00802,93.5907,0.0,0.0,0.5,4.301,10.32139,0.0,0.0,128.0,41.86519,0.00011,3.19,2.913,-1.0,1e-06,0.6284200392156862,0.26333616976233704,84.9475455002657,0.29663985154846195,0.29866654100372464,0.23681494341377454,0.23922469260358747,89.9655050847727,0.25571472930006994,88.98636418916993,6.06276853113233,0.23639298969967706,0.7639123624061552,0.32016627855336754,0.2998597227142518,52.600972870249805,544.7219375082891,0.2548335962712423,9.19434799382716,56575.44467005578,69601.5686895235,6.333303971133295
62,262,81.3499,12.1818,86,16.4723,0,121,116,22,137,19,1.00507,93.53421,0.0,0.0,0.14286,4.27,10.64489,0.0,0.0,127.0,41.87654,0.00017,3.22,2.967,-1.0,0.0,0.6273623529411766,0.2637708294710061,85.05514953892296,0.29669322360160966,0.29972175302691706,0.2364373081804096,0.23940951437341207,89.91728533583534,0.2556873423723011,88.96883883246528,6.1756331573813,0.236687429946749,0.761694736362919,0.31908870364957626,0.2994319226420467,52.5970698227117,544.6566800871082,0.2556085920746947,9.214747299382717,56377.422666701175,69536.23947474825,5.52399091332419
63,263,81.1997,12.0471,86,16.6748,0,121,116,22,137,19,1.00508,93.42264,0.0,0.0,0.10714,4.269,10.56566,0.0,0.0,128.0,41.90432,0.00012,3.17,3.245,-1.0,0.0,0.6277992156862746,0.26415703532178764,85.01786206401385,0.29679202402738586,0.3013665863359763,0.23634070195377674,0.23823689214531174,90.20135384813744,0.2556421486744708,89.00619748645538,6.135174372691727,0.23730868710277392,0.7616947363629163,0.3179891418861804,0.29905921901744525,52.5617801995925,544.5901681487403,0.25593335612296614,9.230758101851851,55924.92134265472,69478.17940759638,4.982347404559865
64,264,81.1618,12.3919,86,17.3751,0,121,116,22,137,19,0.98886,93.37516,0.0,0.0,0.17857,4.275,10.44351,0.0,0.0,128.0,41.9609,0.00015,3.2,3.26,0.125,0.0,0.6290098039215688,0.2643526180196586,81.58343574629538,0.296962643855166,0.3033659240045556,0.2356205959433645,0.2377169756411059,89.86446832943295,0.25514577386075576,89.00798739520684,6.115801191103659,0.23801386133061048,0.7639123624061464,0.3170436919655959,0.29846223147966344,52.6455031029972,544.522927427186,0.2561808859404088,9.25708912037037,56165.801469540864,69490.54215652814,5.378335789540193
65,265,80.9218,12.3624,86,17.7042,0,121,116,22,137,19,0.98815,93.11464,0.0,0.0,0.21429,4.288,10.74941,0.0,0.0,128.0,41.94615,0.00011,3.2,3.371,-1.0,0.0,0.6289136078431329,0.264722396508557,85.60916281325464,0.29735945425424937,0.30519886100818794,0.2350671651707051,0.23675797642235152,89.57727947341411,0.25467362404963284,89.00923653314334,6.155650103419658,0.2388749215153368,0.7639123624061446,0.316706743966029,0.29799705827000816,52.57092906810619,544.4415195930092,0.25625009219549283,9.406876929012345,55655.177368794895,69477.81951751537,4.976247049449452
66,266,80.733,12.7438,86,17.1438,0,121,116,22,137,19,1.00081,92.92905,0.0,0.0,0.25,4.289,10.72604,0.0,0.0,128.0,42.00686,0.0001,3.18,3.389,-1.0,0.0,0.6302789999999994,0.26516851410866926,86.80453430951253,0.29802688783854103,0.306761347139735,0.23469476080945548,0.23504542688618738,89.66187797515174,0.2538991437896367,89.04007324196782,6.089846750341426,0.23983348098125407,0.7633181512987463,0.31637095407730215,0.29758471809686754,52.46159306278935,544.3573745643258,0.256524653117441,9.542052469135802,55336.14933713081,69395.91957413657,4.586267168166323
67,267,80.557,13.1519,85,17.4304,0,121,116,22,137,19,1.0021,92.62457,0.0,0.0,0.42857,4.28,11.05044,0.0,0.0,128.0,42.07999,0.00011,3.22,3.564,-1.0,0.0,0.6318501960784313,0.2655813798804664,87.02247377040653,0.29863781373520376,0.30796327468083734,0.23439958670445604,0.23382900416335212,89.50631062792299,0.25292234632797456,89.06367419461118,6.1468663339852005,0.2406107025572187,0.7616947363629062,0.3163646141582567,0.29741026759202976,52.48428062156395,544.2777256595007,0.2563052080943475,9.60059799382716,55045.625827967255,69285.81116129308,5.662758131465261
68,268,80.9525,13.4631,86,18.5823,0,122,117,23,137,19,0.98285,92.98834,0.0,0.0,0.35714,4.3,11.40022,0.0,0.0,130.0,42.44525,0.0001,2.66,3.386,-1.0,0.0,0.6358400784313709,0.26583449013571864,86.21529310498427,0.2991053016138104,0.3086890393450503,0.23457064942357161,0.23410555918834028,89.83309475170648,0.2520003110727558,89.02336728290118,6.263994697102578,0.241307808880702,0.7616947363629075,0.3170620099548308,0.2969870906816772,50.86517070252219,544.0764281422497,0.2561167028882993,10.113570601851851,56677.69289667979,69490.84059845602,4.446909895250034
69,269,80.8336,14.2023,86,17.7777,0,122,117,23,137,19,1.00127,92.80733,0.0,0.0,0.14286,4.307,11.66319,0.0,0.0,130.0,42.61284,0.0001,2.66,2.901,-1.0,0.0,0.6376635294117647,0.2661204650891089,85.68050759630508,0.29930575926615155,0.31025259388283083,0.23431364153963397,0.23289887477484686,90.24707395349088,0.2513756358116203,89.01674542736771,6.280415229217642,0.24186486827710618,0.7616947363629031,0.3177119569961412,0.2962585881420484,50.3826113100405,543.8328145832686,0.25592704527838767,10.429108796296296,56755.70243357125,69643.98434818684,4.417107511319805
70,270,80.7377,14.0763,85,17.793,0,122,117,23,137,19,1.01167,92.70208,0.0,0.0,0.07143,4.309,12.29741,0.0,0.0,130.0,42.67966,5e-05,3.15,3.18,-1.0,0.0,0.6386035294117649,0.26621523616986287,84.89576169846531,0.29948674660506674,0.3119289441788934,0.23363869080990676,0.23265449487233425,90.47945946576895,0.2506630407695256,89.06014687275233,6.374916837592001,0.24249340880753603,0.7594771103196711,0.31781920880568965,0.295445138795409,50.3872435769917,543.6006053037328,0.2551681198311305,10.570842978395062,56546.6968489493,69566.15609980866,6.043054015109409
71,271,80.7515,14.2674,85,18.1301,0,122,117,23,137,19,0.99279,92.67774,0.0,0.0,0.14286,4.313,12.1987,0.0,0.0,130.0,42.76963,0.00012,3.13,3.178,-1.0,0.0,0.6402633921568619,0.26637932195217584,84.74667613165695,0.29974920612345585,0.3132717103964287,0.23314157076551648,0.233056764676085,90.25250217396707,0.2504209675067968,89.04031523357573,6.33103584363531,0.24343686663538625,0.7572594842764498,0.3182660378471992,0.2946385494677296,50.33617806140287,543.3534604347917,0.2552480300020397,10.88208912037037,56734.65976770488,69671.45600525115,4.436308182914509
72,272,80.6771,13.9988,85,17.8821,0,122,117,23,137,19,0.99607,92.61951,0.0,0.0,0.39286,4.308,12.35743,0.0,0.0,130.0,42.88882,0.00011,3.13,3.409,0.125,0.0,0.6420376470588236,0.2664710261444349,85.07368161054832,0.30012093371847814,0.31434179713284544,0.2331752507844652,0.23344745374816034,90.6533023987794,0.25093195227358384,89.0738440887567,6.3656890191501505,0.24373490582206855,0.7572594842764446,0.3183930220417837,0.2936998381283203,50.31270118995948,543.1125876043494,0.2551922998383111,11.096643518518519,56688.209552209795,69701.29638822172,6.795125813365945
73,273,80.4762,13.9262,85,19.0803,0,122,117,23,136,19,1.00471,92.33844,0.0,0.0,0.46429,4.323,12.1143,0.0,0.0,129.0,42.78472,8e-05,3.17,3.264,-1.0,0.0,0.6408299607843115,0.2667881506794177,86.82514743434079,0.3006981985321851,0.31551229563994426,0.2333639055445545,0.2336886354199418,92.06604844245244,0.25075054279099446,89.08780651305861,6.326393843759494,0.24350342496170196,0.7528242321899943,0.318773096933826,0.2929743518916697,50.056907371238424,542.7923364775166,0.25578097305468556,11.12133487654321,56208.00708730471,69560.43438519446,6.2606054240069895
74,274,80.6321,14.1084,85,17.6246,0,122,117,23,136,19,0.99752,92.46568,0.0,0.0,0.46429,4.307,12.04939,0.0,0.0,129.0,42.82328,0.00012,3.17,3.164,-1.0,0.0,0.6414635294117647,0.2669260159930058,87.00366402843855,0.30129106253353094,0.31694510015089844,0.23373949616073428,0.23447151198952854,92.17263836147914,0.2506233945517692,89.09262585903937,6.238879394121432,0.24408580345604639,0.7578536953838452,0.3192343151267528,0.29217286384169666,50.114598403742285,542.4774488456326,0.25560759372874636,11.135802469135802,56526.20005400611,69641.67513993481,6.293952401420535
75,275,80.6691,14.1827,85,18.3194,0,122,117,23,136,19,1.01103,92.59852,0.0,0.0,0.75,4.308,12.20868,0.0,0.0,130.0,42.90257,0.00013,3.17,3.003,-1.0,0.0,0.6430400392156861,0.26691434198690095,86.72480002217706,0.3021033353448076,0.31804577044339377,0.23389556540345444,0.23573080015032324,92.1479581523119,0.2500921632042829,89.05668954619881,6.312825568143523,0.24399341045336453,0.7594771103196755,0.3191626172924533,0.2910949299417732,49.95923397864824,542.1565770684778,0.2553254481349302,11.189187885802468,56693.43751829987,69649.08331921427,4.773768154321745
76,276,80.781,13.94,85,17.8057,0,122,117,23,136,19,1.00426,92.70029,0.0,0.0,0.64286,4.307,12.27539,0.0,0.0,130.0,42.8994,0.00011,3.18,2.931,-1.0,0.0,0.6429050980392157,0.26696579229676176,85.27707809236033,0.30306134405947216,0.3191347938502299,0.23409760287142464,0.23726092963109163,92.29193989764168,0.24916949677586447,89.05390762465936,6.289582208768235,0.24324475463889886,0.7594771103196784,0.31875709772116456,0.2906417861240573,49.971917234821085,541.8475231890776,0.2546338555990593,11.234326774691358,57004.17839407301,69827.95152758631,4.848890118882271
77,277,80.9753,13.5365,85,18.4982,0,122,117,23,136,19,0.9957,92.913,0.0,0.0,0.42857,4.292,12.06272,0.0,0.0,130.0,42.90119,0.00013,3.19,2.79,-1.0,0.0,0.642724705882353,0.2669833215668874,82.6094089860722,0.3040147021671656,0.3205475277060701,0.23401763384010318,0.23897640353745075,92.39956005042802,0.24810948539152045,89.0243184603468,6.219495969279401,0.243181488360984,0.7578536953838446,0.3183780805082696,0.28967584168769844,50.013800915376635,541.5371756684578,0.2542898381077385,11.194396219135802,57463.78286511692,69889.64072216034,5.759790663322381
78,278,81.1173,13.2052,86,17.9411,0,122,117,23,136,19,0.99617,93.05645,0.0,0.0,0.46429,4.29,11.71798,0.0,0.0,130.0,42.89147,0.00012,3.18,2.81,-1.0,0.0,0.6426750980392151,0.26691698582774,85.39113944998783,0.30480363186934284,0.3220574626706689,0.2336391100903199,0.24043665391073785,92.43471991118373,0.2476546520378958,89.02607379275948,6.164494568138331,0.24350806076653655,0.761694736362907,0.31811205514105845,0.28913578361130465,50.02873324170525,541.2451824265981,0.25368513496184203,11.112027391975309,57787.82022798754,69825.98556650181,6.810398914202963
79,279,81.1416,13.2186,86,17.4825,0,122,117,23,136,19,0.98907,92.96169,0.0,0.0,0.07143,4.311,11.42888,0.0,0.0,130.0,42.87656,0.00013,3.19,2.89,-1.0,0.0,0.6422250980392157,0.26681940788895614,82.98602977174787,0.30563238395462905,0.32332723356258514,0.23347654239656088,0.2414765582992304,92.66567298713315,0.24728205783631002,88.97294117248491,6.161931312920003,0.24401170444328613,0.7578536953838424,0.31839330176166697,0.28896739076169203,50.09515022937162,540.953079936986,0.25359225488006776,11.065055941358025,57728.1501749283,69836.65514595418,6.143449513211721
80,280,81.1095,13.4877,85,16.4891,0,122,117,23,136,19,0.99586,92.94655,0.0,0.0,0.03571,4.33,11.44397,0.0,0.0,130.0,42.87665,0.00017,3.16,2.587,0.125,0.0,0.6424078431372551,0.2669921503473151,84.69110757338744,0.30659241191304987,0.3245444008366207,0.23316929677306764,0.24249732726848844,92.96383109235876,0.24666855570455753,89.0073226604278,6.152495734903367,0.24427386190995296,0.7540126544047938,0.3193257619851056,0.28873336749327616,50.05723967375578,540.6801026766294,0.25387117432384754,11.037422839506172,57485.11103760176,69889.82133570073,6.685813416483777
81,281,81.0475,13.4747,85,17.5063,0,122,117,23,136,19,0.99668,92.86626,0.0,0.0,0.03571,4.304,11.6757,0.0,0.0,130.0,42.88821,0.00018,3.15,2.95,-1.0,0.0,0.6430915490196079,0.26690681678969524,84.81522347247358,0.3071987255120521,0.3255736211274094,0.23274529324202387,0.24374752589934412,92.84388004747137,0.24638979838828015,89.00021129067632,6.218426693004062,0.24435548854814446,0.759477110319677,0.32061091055113056,0.28818669511122913,50.043104195300444,540.4126487969975,0.25388557305854054,11.121190200617283,57666.47686903462,69923.91953742484,5.609179864248129
82,282,80.9736,13.2132,85,17.6002,0,122,117,23,136,19,0.98273,92.77726,0.0,0.0,0.28571,4.305,11.66687,0.0,0.0,130.0,42.92951,0.00013,3.22,3.063,-1.0,0.0,0.6437349019607842,0.2668944024001971,85.46050009591715,0.30764236954665525,0.32652547267526966,0.23239982095576742,0.244892907706236,92.99851078898222,0.24621844939194726,89.0132780281172,6.228170248870831,0.24444446910955986,0.7594771103196784,0.3214204104946357,0.2879227168092432,50.12758683569637,540.144384422743,0.25448911269418295,10.99435763888889,57671.662971727266,69932.08464350416,6.069249962411394
83,283,80.8105,13.3156,85,16.4462,0,122,117,23,136,19,0.98253,92.56893,0.0,0.0,0.28571,4.311,11.42778,0.0,0.0,130.0,42.95942,0.00018,3.2,2.924,-1.0,0.0,0.6445396078431372,0.2669635487710029,85.55827966498914,0.30825667412468866,0.32783814526446914,0.23203651840792688,0.24609923560492178,93.21347914342829,0.24636142573917094,89.03343133233432,6.165431362445848,0.24425376286358216,0.7534184432973886,0.32157185200813104,0.28768228070513735,50.18797641330295,539.8873818656025,0.2543320923163998,10.852382330246913,57255.78332161337,69855.96801055147,5.0009276912830325
84,284,80.7429,13.2326,85,18.4121,0,122,117,23,136,19,0.98701,92.45317,0.0,0.0,0.53571,4.294,11.51175,0.0,0.0,129.0,42.99282,8e-05,3.19,3.0,-1.0,0.0,0.64506582352941,0.26697656832078287,84.78866399925874,0.3089118486098517,0.3288217512490774,0.2314167869256981,0.246917285094006,93.00903697736888,0.24632083089645973,89.02679197854229,6.218094669960283,0.24382774370138907,0.7512008172541614,0.3220415890126703,0.28740313560263936,50.18989110876013,539.6350660536793,0.2542485193137982,10.81032986111111,57059.00706639879,69900.7346212347,4.832799478961612
85,285,80.5956,12.9507,85,18.2529,0,122,117,23,136,19,0.98599,92.35884,0.0,0.0,0.64286,4.311,11.44172,0.0,0.0,129.0,43.03318,0.00022,3.19,3.192,-1.0,0.0,0.6449989215686276,0.26724229638261027,84.79154149517942,0.3096161883995026,0.3299575346488597,0.2306270388293299,0.24813029273692971,93.12161614210223,0.24604125324878762,89.01365525781863,6.183771570170371,0.2433528361547873,0.7512008172541654,0.32262292798094977,0.28693988143891513,50.186140460732545,539.3928197007926,0.2539785487674725,10.797646604938272,56727.33015915514,69905.54482500385,5.801867717953695
86,286,80.6603,13.3003,85,17.8502,0,122,117,23,136,19,1.00631,92.41977,0.0,0.0,0.46429,4.315,11.19647,0.0,0.0,129.0,43.05834,0.00019,3.24,3.162,-1.0,0.0,0.6455764901960769,0.26738514010659853,85.60451757794736,0.3104335873143883,0.3305534405046329,0.23036849723246186,0.24939134104513236,92.93751052664845,0.24555037659359408,89.00145865351433,6.109379160613447,0.2428902015278811,0.753418443297399,0.3233289651957985,0.2865116614457718,50.1785302809727,539.1572341670706,0.25433220543472673,10.783613040123457,56833.12796816818,69905.90657378704,6.743400715721809
87,287,80.7004,12.9557,85,18.388,0,122,117,23,136,19,1.0041,92.49621,0.0,0.0,0.17857,4.287,11.50153,0.0,0.0,129.0,43.10237,0.0001,3.21,3.012,-1.0,0.0,0.6454941176470588,0.26763800469036153,85.57603962342121,0.31053041031072526,0.3315518185203886,0.23004834177150008,0.25094718256680004,93.07354751624946,0.24504718824553576,88.97481162601778,6.235610763665113,0.24277736792704244,0.7556360693406167,0.3242360090737989,0.28585511291321836,50.2986252396195,538.9257101703344,0.2545208514515529,10.725453317901234,56781.384493106714,69846.31217147452,5.772655762206121
88,288,80.2975,12.868,85,18.5044,0,122,117,23,136,19,1.0012,92.13656,0.0,0.0,0.21429,4.296,11.20226,0.0,0.0,130.0,43.10101,9e-05,3.2,3.077,0.125,0.0,0.6457333333333333,0.26770484133307365,85.701572772638,0.3110211382387769,0.33234911929407024,0.2299340009974426,0.25274316010376685,93.15402639721506,0.24442662922744904,89.01697262741693,6.130458876924848,0.2431589334077638,0.753418443297392,0.32570630410700413,0.2852272734649333,50.25291273328993,538.7018449059376,0.25461369487800545,10.664351851851851,55980.06033195212,69876.4706490626,7.54369669204231
89,289,80.1924,12.9523,85,17.978,0,122,117,23,136,19,0.99619,91.95171,0.0,0.0,0.17857,4.3,11.12542,0.0,0.0,130.0,43.02896,9e-05,3.21,3.148,-1.0,0.0,0.6445933333333335,0.2675257783084047,84.84662253243557,0.31147394866985845,0.33279680688494623,0.22974702417233908,0.25336290452680077,92.83578830394305,0.24402911733613392,88.97675216799867,6.081295928691935,0.24383702707630175,0.751200817254165,0.32759405697565247,0.28466429212871985,50.227777551721644,538.4775314400271,0.25490646227811553,10.465904706790123,55856.265073559465,70042.25511254251,7.735704465432493
90,290,80.0553,12.763,85,17.1305,0,122,117,23,136,19,1.01107,91.83086,0.0,0.0,0.21429,4.293,11.19606,0.0,0.0,130.0,42.99466,0.00012,3.2,3.365,-1.0,0.0,0.6441896078431372,0.26750919894211383,84.60000291271909,0.3122389607522746,0.3326248635271254,0.22949252243276955,0.2534026932787312,92.79229939644668,0.2442566484027958,88.97537323419684,6.141352048996372,0.24339718598118848,0.7495774023183283,0.3294657592912091,0.28420666796478355,50.31183464144483,538.246476999231,0.25509558661843557,10.29296875,55528.42661861971,69890.44048969435,6.841312994149337
