,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubrow.0.5,temporal,color_fulness,uhdhdsim,movement,cubcol.0.3,staticness,saturation,noise,cubrow.0.3,blur,contrast,cubcol.0.5,blockiness,cubcol.0,cubrow.0.6,cubrow.0,fft,cubcol.0.6,cubrow.1.0,tone
45,345,68.1248,12.5846,61,18.8018,0,115,121,16,130,18,1.04125,64.21546,0.0,0.0,0.07143,3.618,10.75264,0.0,0.0,125.0,57.77843,0.00035,0.4,2.283,-1.0,0.439713,0.1209257638207172,0.206732346113565,4.345200523124629,148.58871755054622,83.21887774438365,5.919367283950617,0.1522963274769913,438.5053962838787,39.590804488570605,0.5703107920274185,0.18398142888324523,43260.0255928667,97.8052858598348,0.22607757576690113,1.8961717244302612,0.07792807187530312,0.21705438973915034,0.22889174013191477,80355.65800637675,0.1764937902627303,0.2631355068211228,0.8756047058823528
46,346,68.1073,12.7469,61,16.8855,0,115,121,16,130,18,1.03313,64.17736,0.0,0.0,0.10714,3.588,10.81436,0.0,0.0,125.0,57.76054,0.00038,0.4,2.153,-1.0,0.463624,0.12090427291698186,0.2065952322829378,4.374849718171398,148.41385725979677,83.20082794962288,6.144868827160494,0.15285085107939805,438.22027510242776,39.62264223451968,0.568093165984188,0.18410536940165406,42818.6636651234,97.78954744180376,0.2265347823439593,1.923557046437423,0.077914560644296,0.21711179250232734,0.22954663643321102,80274.41404850576,0.17628633717701275,0.2633574773144579,0.8761701960784313
47,347,67.9409,12.9809,60,18.6644,0,115,121,16,130,18,1.02536,64.03136,0.0,0.0,0.14286,3.581,10.95491,0.0,0.0,125.0,57.73788,0.00038,0.4,2.05,-1.0,0.45474,0.12084875390658936,0.20662547080006913,4.452759817349005,148.4551005516012,83.24559975932424,6.502218364197531,0.15293453537499901,437.9167377371081,39.43823034969377,0.565875539940958,0.1841152094971304,41895.960440835064,96.95016946790864,0.22680012310985892,2.091697738986386,0.07791767232939327,0.21708057489046495,0.2302313840632158,79906.38640860809,0.17608627250989123,0.2638130440837173,0.874390588235294
48,348,68.0532,13.4024,60,18.8961,0,115,121,16,130,18,1.04143,64.13867,0.0,0.0,0.14286,3.597,11.15593,0.0,0.0,125.0,57.72243,0.00035,0.4,2.125,0.17991,0.400746,0.12087764062769711,0.20660200944453477,4.511924928873042,148.34937116503045,83.13553682009884,6.773726851851852,0.15324085228096376,437.60957915734065,39.597291734483505,0.5680931659841871,0.184217739251944,41834.76334489737,95.95915435937819,0.22707986084076118,1.9191761871149309,0.07792990177428463,0.21706189201897605,0.2304668617677786,80170.93267661691,0.17608593782360396,0.2645096374323808,0.8739870588235295
49,349,68.1827,13.746,61,19.3211,0,115,121,16,131,18,1.03676,64.27163,0.0,0.0,0.21429,3.592,11.52089,0.0,0.0,125.0,57.72517,0.00035,0.4,2.208,-1.0,0.442068,0.12084371618657003,0.2066501959611905,4.546476722159011,148.30123663375053,83.15462469431564,7.052854938271605,0.15381628629368554,437.2931710829427,39.48201403205777,0.5674989548767925,0.18432201922987473,41986.926827239055,96.19020847732249,0.2271636744358371,1.6775697737029303,0.07792376023872652,0.21708420620320285,0.23027197014452094,80345.58125391166,0.1761337094408088,0.2648695481656522,0.8748658823529412
50,350,68.2004,13.9443,60,20.5642,0,115,121,16,130,18,1.03505,64.27273,0.0,0.0,0.17857,3.574,11.81479,0.0,0.0,125.0,57.69665,0.00034,0.4,2.135,-1.0,0.429935,0.12085601087049559,0.20669369205960425,4.587095713058679,148.21045697813636,83.1469832265404,7.186342592592593,0.15395132497049288,436.94752513167464,39.464096257716044,0.5674989548767874,0.1843475492492261,41542.916438398745,96.1266944503319,0.22746177886079677,2.2852143863576115,0.07790624779205857,0.21708760363897647,0.23055655819586504,80452.89644106738,0.17599107580464116,0.265004349367519,0.8751941176470588
51,351,68.2778,14.2957,60,21.5669,0,115,121,16,130,18,1.03139,64.31977,0.0,0.0,0.14286,3.556,11.98298,0.0,0.0,125.0,57.65196,0.00032,0.4,2.144,-1.0,0.463739,0.12089034123234516,0.2066888972496052,4.6067021571467475,148.41072912365283,83.10587864109651,7.154079861111111,0.15415471584096402,436.60627916775053,39.232615152994796,0.5620344989619008,0.18433106847727282,41168.905864097454,97.55904402913218,0.22773744567101098,2.1513552781946057,0.07789737444046167,0.2170684988048501,0.22997814432578104,80113.16094597122,0.17565767091496598,0.2650851429799022,0.8783672941176417
52,352,67.6983,14.8986,60,20.7574,0,115,121,15,130,17,1.03557,63.77595,0.0,0.0,0.03571,3.553,12.28047,0.0,0.0,125.0,57.58602,0.00031,0.4,2.093,-1.0,0.424465,0.12084344286613345,0.20663224235935862,4.648862659733431,148.351117346522,83.1782769832252,7.039110725308642,0.15398690411379015,436.29312177199483,39.305088184497976,0.5620344989618974,0.1843035320463419,40168.298692361925,97.8579136713696,0.22822913502904787,1.9963778388973012,0.07790730685564896,0.21710719540419576,0.22956840711056822,79943.52372790276,0.17545469985610687,0.26529762552188685,0.8776592156862746
53,353,67.629,16.0239,60,20.3024,0,116,121,15,130,17,1.0369,63.70786,0.0,0.0,0.21429,3.563,12.79981,0.0,0.0,125.0,57.5335,0.00032,0.4,2.094,-1.0,0.40517,0.12080681945934021,0.2066233046198273,4.705397570891786,148.43105227460268,83.19952684415001,7.129243827160494,0.1537668506685403,435.9993881633414,39.14737409426842,0.5620344989618954,0.18432020658803477,39878.13163805188,97.94302921151068,0.22775426404894025,2.0170512278316646,0.07792221728106904,0.2171662612401641,0.22982911517193683,79916.5130229357,0.17520989950537671,0.2655058687708364,0.8781345098039215
54,354,68.386,16.9162,60,21.2639,0,116,121,15,130,17,1.02804,64.41579,0.0,0.0,0.28571,3.543,13.77005,0.0,0.0,125.0,57.57077,0.00032,0.4,2.048,-1.0,0.392845,0.12080711707307942,0.20663335562593435,4.719180614260307,148.46604686366956,83.08778082159826,7.009018132716049,0.15406497371451106,435.7164425557629,38.818905112184126,0.5636579138977317,0.18428682188817214,40703.95482584622,98.02896303408215,0.2276322047898777,2.2392796089233595,0.07792850513894982,0.21717463823390343,0.22988656367584726,79753.70453351251,0.17527636856013315,0.2659385397087269,0.8796611764705883
55,355,68.2447,15.4703,60,20.1521,0,116,121,15,130,17,1.04381,64.26172,0.0,0.0,0.0,3.543,14.53845,0.0,0.0,125.0,57.64042,0.00031,0.4,2.071,-1.0,0.388363,0.12080015704012383,0.20655598404983513,4.655143349033565,148.79031616032088,83.06464449566086,6.784529320987654,0.15456508385582046,435.45070733543736,38.65507017535928,0.562034498961901,0.18425415260944655,40209.2548350451,96.13496659147292,0.22722618237241368,2.0609781249248047,0.0779361523296153,0.21717011829140428,0.22960705332352224,79510.50559646405,0.17525215258002466,0.2665264255476021,0.8798466666666667
56,356,67.0629,13.5277,59,19.171,0,116,121,15,130,17,1.04156,63.17274,0.0,0.0,0.03571,3.531,13.2866,0.0,0.0,125.0,57.58926,0.00031,0.4,2.28,0.18107,0.399798,0.12071699227932851,0.2065593437892098,4.56529904557351,148.78738856339822,83.20659413002943,6.520061728395062,0.1545350085649462,435.2046044858208,38.830302862473474,0.5620344989618927,0.18420930497259727,37792.70388308247,98.09073804861875,0.22687365957307715,1.9998664790871745,0.07793742478849384,0.21710715569448097,0.22898415147997928,79079.07440085757,0.17510536029063103,0.26673482200877985,0.8800454901960785
57,357,66.3459,13.8411,58,18.1602,0,116,121,15,130,17,1.03894,62.51827,0.0,0.0,0.03571,3.543,11.61895,0.0,0.0,125.0,57.70722,0.00032,0.4,2.163,-1.0,0.409161,0.12068130088189485,0.20655105383723224,4.507752256686763,149.1075279313483,83.33535062921402,6.829041280864198,0.15448353557197259,434.9548913578745,38.81212305139613,0.559816872918666,0.18413162042721143,36270.406814301685,98.18873624497222,0.22624067379234544,2.1796428550775286,0.07794871227246943,0.21703035350323627,0.22803828565042658,79093.14022929808,0.17525660667494378,0.2666567428133878,0.8820568627450981
58,358,66.1679,13.4841,58,18.9214,0,116,121,15,130,17,1.04389,62.35769,0.0,0.0,0.07143,3.542,11.89347,0.0,0.0,125.0,57.79313,0.00025,0.4,1.997,-1.0,0.394104,0.12067257481877745,0.20653547370330128,4.5080878143650605,149.1862887209748,83.29585579127452,7.12866512345679,0.1538463916655115,434.70334843052507,38.66093124578028,0.5559758319395965,0.18405848109567907,35626.98442448504,96.3712123770734,0.22569344921555948,2.440287507206641,0.07793744040747563,0.21698939391816663,0.22742173977882751,78790.47587533615,0.17581214067618559,0.2664907070106317,0.883756862745098
59,359,66.0979,13.7442,58,19.2274,0,116,121,15,130,17,1.03057,62.32921,0.0,0.0,0.25,3.582,11.58467,0.0,0.0,125.0,57.68805,0.00039,0.4,2.176,-1.0,0.383405,0.12068217941192304,0.20646269518576318,4.5518014504355575,149.22182551157528,83.30142768292322,7.380979938271605,0.15322502363067508,434.4715037881844,38.50024319872444,0.5575992468754308,0.1839822471030352,35121.8437395318,98.1796781523024,0.22511802314321294,2.4250199690620775,0.0779371807833841,0.21689394861431502,0.22686618694672278,78287.5592406348,0.17584356425039174,0.2664432425808277,0.8836945098039216
60,360,66.5674,13.2259,59,19.5861,0,117,121,15,130,17,1.03399,62.7568,0.0,0.0,0.35714,3.564,11.80449,0.0,0.0,125.0,57.73407,0.00039,0.4,2.288,-1.0,0.405601,0.12071224670435703,0.20633868893064014,4.647363938475885,149.36244614064074,83.18953290297426,7.495900848765432,0.15275643119958768,434.2705439523161,38.57593451605903,0.5559758319395948,0.18395089032346962,35486.048699330735,98.29894153207158,0.22401736206958828,2.2550706935141855,0.07794538159220654,0.2168931037731238,0.22758668498706794,78461.20729153718,0.1755641009130775,0.2666242503799485,0.8878552941176471
61,361,67.2327,12.7431,59,18.6213,0,117,121,15,130,17,1.03415,63.33256,0.0,0.0,0.25,3.543,11.36382,0.0,0.0,125.0,57.83007,0.00031,0.4,2.449,-1.0,0.35838,0.12072147438068745,0.20623390089991256,4.662669074263209,149.53774618702278,83.07704303237398,7.330922067901234,0.1524873381205994,434.1129712310228,38.68236570005064,0.5515405798531421,0.18400281976746513,36506.46827211076,96.6813286552391,0.22331163145659583,2.280870327558964,0.07793693793971679,0.21682360609782717,0.22842554726030673,78663.2649536052,0.17579595115627003,0.26671970823785607,0.8893529411764706
62,362,67.7698,12.7711,60,17.3612,0,117,121,15,130,17,1.02964,63.83696,0.0,0.0,0.14286,3.494,10.95737,0.0,0.0,125.0,57.72632,0.00027,0.4,2.349,-1.0,0.374162,0.12075855170004661,0.2061622225845867,4.639331835971562,149.73988948876033,82.9846446867436,7.284963348765432,0.1525776330064481,434.0106369355599,38.356065726574556,0.551540579853136,0.18410674245584815,37414.6774046094,96.78551086552126,0.2224995230721325,2.2162927973678426,0.07795236899382187,0.21688116684906034,0.22907217970429877,78736.84825920634,0.1765036029649722,0.26688032328277306,0.8910905882352941
63,363,67.6592,13.173,60,16.9114,0,117,121,15,130,17,1.04044,63.74508,0.0,0.0,0.28571,3.512,10.97545,0.0,0.0,125.0,57.72436,0.00031,0.4,2.438,-1.0,0.406272,0.12075383889250163,0.20602562213371153,4.5848640471404725,149.9209147935984,83.04731134821077,7.1901523919753085,0.1518113251390739,433.98182008656914,38.52002009639033,0.5553816208321993,0.1841905431223102,37185.69192417148,96.8169645635689,0.2219374634032662,2.35180863998356,0.07797357242949798,0.21692761243083505,0.22875048187459895,78577.28674579655,0.1774780873486257,0.2671036553038389,0.8907894117647059
64,364,67.4183,13.3986,60,18.4605,0,117,121,15,130,17,1.0438,63.50806,0.0,0.0,0.14286,3.527,11.31765,0.0,0.0,125.0,57.70658,0.00029,0.4,2.149,0.19239,0.36637,0.12077010109748494,0.2058850518641537,4.595628080437287,150.12539851543715,83.10644157688829,6.951630015432099,0.15252759941367433,434.0072309222299,38.65339359236352,0.5598168729186627,0.18431822541716358,37787.057427219945,98.29642851676373,0.22132149344255805,2.6882359221982908,0.0779666878610325,0.21698175653259238,0.22857359047769785,78530.29130192404,0.17855246572477543,0.26764788468684764,0.8859470588235294
65,365,67.0904,13.1899,59,17.412,0,117,121,15,130,17,1.03119,63.2069,0.0,0.0,0.21429,3.559,11.51307,0.0,0.0,125.0,57.65227,0.00021,0.4,2.166,-1.0,0.365748,0.12078406198062228,0.20578543502396499,4.606571927038748,149.8106827830612,83.17740363307237,6.98876350308642,0.1527067235010932,434.0564360772911,38.86461328577112,0.5598168729186627,0.1843681930252676,37150.457668296825,98.19582043136275,0.2206975065171566,2.2455833487079038,0.07797751270651473,0.2170541476754006,0.2281500304200966,78549.09722886147,0.18006708747042444,0.26788974282662925,0.8794317647058824
66,366,66.7288,13.4334,59,18.3627,0,116,121,15,130,17,1.03384,62.8891,0.0,0.0,0.07143,3.55,11.33207,0.0,0.0,125.0,57.70168,0.00031,0.4,2.073,-1.0,0.365119,0.12080541827619236,0.20552572396389318,4.62469605760824,149.68970111658908,83.27037418994556,6.733699845679013,0.15177677812058427,434.1183949168179,38.79701553156347,0.5598168729186649,0.18447013331278692,36675.5749780158,96.26288752105413,0.2202561155863129,2.7419522130603466,0.07798340058875385,0.21711787552656736,0.22787474521695925,78313.78007291096,0.18011734308593616,0.268344015508527,0.8772572156862742
67,367,66.0025,13.1466,59,18.6205,0,116,121,15,130,17,1.03956,62.23532,0.0,0.0,0.07143,3.564,11.53755,0.0,0.0,125.0,57.61378,0.00028,0.4,2.089,-1.0,0.396427,0.12069849799080187,0.205197483628648,4.698330765878102,149.45209594549002,83.36176581362244,6.276668595679013,0.15138192025376732,434.1977057157597,38.96780621563947,0.5620344989618907,0.18457069266682194,36058.069048639445,96.80492649747447,0.2199284193279695,2.3513040009192725,0.0779812023721647,0.21707091648979018,0.2276189972877187,78102.14424551898,0.18040087216815143,0.2690155997933296,0.8750349019607843
68,368,66.0461,12.8562,59,18.8455,0,116,121,15,130,17,1.03761,62.24423,0.0,0.0,0.39286,3.55,11.29152,0.0,0.0,125.0,57.51261,0.00025,0.4,2.115,-1.0,0.390031,0.1206771595576949,0.20478907001763283,4.708585890609725,149.46225355367477,83.33095023476274,5.667824074074074,0.15085312328321873,434.27211207606143,38.955729731807004,0.5620344989618937,0.18470320082675737,36260.03620343644,98.1637214635581,0.21942122310054155,1.7753278681887767,0.07798615402197148,0.21704326675613722,0.22781907313774183,78197.30347115778,0.18088712483001682,0.2698827803862552,0.8716894117647058
69,369,66.0089,12.781,58,18.4477,0,116,121,15,130,17,1.04621,62.16062,0.0,0.0,0.21429,3.524,11.0454,0.0,0.0,125.0,57.5213,0.00025,0.4,2.025,-1.0,0.390384,0.12069209477426975,0.2043409235217327,4.676579133646871,149.23153292086712,83.33660192542291,5.614920910493828,0.15050973293392073,434.3004247908585,38.86648352352189,0.5598168729186629,0.1847956580923029,36287.016021313444,98.14433986070645,0.2188118358845534,1.9988242199419335,0.07797445793745592,0.21704902246113006,0.22767852366689537,78379.99062031148,0.1811026177644754,0.27093968196285695,0.8713329411764705
70,370,66.0601,12.0732,58,18.9773,0,116,121,14,130,17,1.03527,62.19171,0.0,0.0,0.10714,3.496,10.9852,0.0,0.0,125.0,57.61621,0.00025,0.4,2.032,-1.0,0.368287,0.12074854872111063,0.20397014965657284,4.612614066474082,149.20424922744948,83.2902914103287,5.63257137345679,0.15045252269272302,434.27952793515436,38.84158099139178,0.5598168729186649,0.18479724237009396,36165.41375591536,98.04057129091015,0.21843497569669257,1.632750117746077,0.07799665637366704,0.217099115542933,0.22751705648229356,78458.67070055632,0.18165737362347786,0.27151235194082207,0.8711011764705882
71,371,66.1442,12.1067,59,17.2842,0,116,121,14,130,17,1.03803,62.27749,0.0,0.0,0.28571,3.503,10.37416,0.0,0.0,125.0,57.57894,0.00021,0.4,2.203,-1.0,0.365289,0.12080335584802564,0.20365449793105211,4.510718901144698,149.1051378249175,83.27146287218129,5.6890432098765435,0.1509895633986323,434.2615265950926,38.786628628954475,0.5598168729186662,0.18485894976904088,35942.870792394875,98.08744165527433,0.2180120922324087,1.6118878312989573,0.07799377755999741,0.21713372121698302,0.2266422952469057,78497.58443434256,0.1825761631646372,0.2725601665665696,0.870680039215686
72,372,65.9563,11.9183,58,17.9804,0,116,121,14,130,16,1.04503,62.09763,0.0,0.0,0.17857,3.562,10.40633,0.0,0.0,125.0,57.50941,0.00029,0.4,2.185,0.18763,0.410487,0.12093851410283438,0.2034435447147789,4.491983636231184,149.24021500661533,83.30349092782504,5.4555844907407405,0.1509748926278523,434.2662846333882,38.74937759211034,0.5620344989618907,0.18508010501094616,35578.49071332652,98.11086165193831,0.2176528365146484,1.5435624457716641,0.0779790005802676,0.21717595217290275,0.22625617963635744,78487.63340548686,0.18321945609045467,0.27317320811026274,0.8708262745098039
73,373,66.0145,11.4665,58,16.8904,0,117,121,14,130,16,1.04667,62.13249,0.0,0.0,0.14286,3.551,10.23939,0.0,0.0,125.0,57.59273,0.00031,0.4,2.365,-1.0,0.384473,0.12097108185625535,0.2031944450786371,4.448272566499774,149.17850986870462,83.30180037336127,5.0625,0.1509121477516709,434.2657979267284,38.65720960828993,0.5575992468754305,0.18514459837613187,35636.47890315404,95.96898235404056,0.21708160135193572,1.919934651872734,0.07798433451384404,0.21716309202299722,0.22623269830495285,78342.05986626261,0.18408960338857122,0.2740203877612053,0.8722941176470588
74,374,65.9212,11.9145,58,16.3801,0,117,121,14,130,16,1.04125,62.04424,0.0,0.0,0.07143,3.543,9.85323,0.0,0.0,125.0,57.57989,0.00027,0.4,2.425,-1.0,0.388647,0.12095739911999653,0.20298705163366637,4.389083849103936,149.43369592242578,83.33684773111017,4.902970679012346,0.15089992515287667,434.2568209704683,38.451676168559516,0.5575992468754304,0.18521313995851346,35538.43164992132,96.57024976737202,0.2167227164976101,1.4418471579819139,0.07795616851169468,0.21724455883495353,0.22606265313662374,78398.45021241628,0.18443464091817197,0.2748732354748092,0.8727274509803922
75,375,66.097,12.8961,58,15.8269,0,117,121,14,130,17,1.04907,62.20718,0.0,0.0,0.35714,3.561,10.23755,0.0,0.0,125.0,57.48214,0.00025,0.4,2.17,-1.0,0.374596,0.1210152403992692,0.20286506238656427,4.466825033613432,149.77402190850668,83.31169598583962,5.416811342592593,0.15140969260702314,434.2428005294081,38.37375009795766,0.5537582058963669,0.18528763255875327,35804.333913258226,98.16219366633243,0.2163559134467399,1.6540746085702192,0.07795090013394085,0.2172670537911615,0.22577865929833368,78331.36662539042,0.18505748634086996,0.27612438066591466,0.872867058823528
76,376,66.3242,13.4089,58,17.6943,0,117,121,14,130,16,1.03284,62.40501,0.0,0.0,0.07143,3.587,11.08303,0.0,0.0,125.0,57.52922,0.0002,0.4,2.284,-1.0,0.406736,0.1209982020260434,0.20272883918262616,4.521186817693286,149.88891370734365,83.30723287318514,5.630208333333333,0.1519585139631249,434.22954621881354,38.449634504906925,0.5476995388740765,0.1852450634319692,36300.2254431179,97.04072588917687,0.21602265294481002,1.8349974504335589,0.07795172648482923,0.21731514671231017,0.22543059160323392,78582.29507999617,0.18600793012360295,0.27718360052051433,0.873449019607843
77,377,66.2518,13.3857,58,17.1608,0,117,121,14,130,16,1.03845,62.33272,0.0,0.0,0.07143,3.585,11.5233,0.0,0.0,125.0,57.5848,0.00031,0.4,2.577,-1.0,0.37278,0.12103564759306834,0.20263448522467475,4.568748522233806,149.94446902562674,83.32179640450414,5.690248842592593,0.1523308801618978,434.1993265520764,38.47417534722222,0.5476995388740793,0.18519396109935077,36574.40514578185,98.21551489043115,0.21582177760627252,1.8431559125972283,0.07795488756933013,0.21736585690721258,0.22558696275804235,78803.14383790875,0.186125797795712,0.27878680295256564,0.8768764705882353
78,378,66.3018,13.5382,58,16.0395,0,116,121,14,130,16,1.03614,62.3815,0.0,0.0,0.42857,3.619,11.50331,0.0,0.0,125.0,57.68169,0.00022,0.4,2.366,-1.0,0.369389,0.12106809279667734,0.20248574356917057,4.597095535067669,149.81518756505938,83.3394432627142,5.709297839506172,0.15317502439535344,434.16329043822,38.4479251437717,0.5476995388740802,0.18516331492931784,36383.776850039765,98.24576925094033,0.21566415175304665,1.6606733449574804,0.07796438510580225,0.21737512123739852,0.2260027133443939,78287.59685915508,0.18635422857881284,0.27970714036486,0.8841533333333333
79,379,66.5005,13.4773,59,17.2827,0,116,121,15,130,16,1.03988,62.58852,0.0,0.0,0.25,3.647,11.63284,0.0,0.0,125.0,57.74109,0.00028,0.4,2.146,-1.0,0.371288,0.12114896523344199,0.20236763171194813,4.575191983648643,149.93434144985338,83.32063146590968,5.858844521604938,0.1537418992558935,434.1321020145594,38.57937640908324,0.5521347909605399,0.18508871024615534,36565.633721247636,96.52931746965015,0.2148669244502658,2.210969154433283,0.07796271158376308,0.21742900510186178,0.2260226568790226,78550.79727881095,0.18650207701032262,0.280603088621072,0.8865509803921569
80,380,66.6955,13.3075,59,18.1929,0,116,121,14,130,16,1.03887,62.77512,0.0,0.0,0.46429,3.658,11.58284,0.0,0.0,125.0,57.83617,0.00025,0.4,2.181,0.183,0.367153,0.12111698184246372,0.2023646123837737,4.50660519895394,149.8224232359101,83.33950081744511,5.906828703703703,0.15352230773474465,434.0997867912649,38.589722809968166,0.5559758319395981,0.18509845503372388,37122.64949011945,98.28880325278102,0.21450400482381812,2.117951367894876,0.07796433387636316,0.21741316208039524,0.22695688200258185,78537.55517786457,0.18677484427451543,0.28164462975016846,0.8892977450980393
81,381,66.8522,13.1598,59,17.8836,0,116,121,14,130,16,1.04743,62.91203,0.0,0.0,0.03571,3.674,11.44337,0.0,0.0,125.0,57.876,0.00037,0.4,2.089,-1.0,0.366671,0.12109180968019394,0.20237156532537134,4.4582402710374875,149.93341406471401,83.34638074769663,6.015673225308642,0.15405897602976287,434.06769000525463,38.78614807128906,0.5575992468754295,0.18518941428045796,37659.70596480241,96.32877824368254,0.21377444819162994,1.9257447603384714,0.07796615268868289,0.21741783992803726,0.22729980835140456,78741.91420125164,0.18704051557052329,0.2827693671189314,0.890943921568626
82,382,67.519,13.0517,59,17.4502,0,116,121,15,130,16,1.04728,63.52239,0.0,0.0,0.10714,3.663,11.31384,0.0,0.0,125.0,57.87714,0.00027,0.4,2.007,-1.0,0.38156,0.12105606236396042,0.20244551233092428,4.419160484947125,149.93293469438808,83.25761705150462,5.871720679012346,0.15513327054215495,434.0347287849803,38.816044183424964,0.5559758319395975,0.18518465776804974,39101.349428975125,98.34530479112992,0.21270381931386134,1.4967041182394047,0.077933464456931,0.21738039572608903,0.22777200567806694,78966.79942391205,0.18755440351674796,0.28391417515403744,0.8911203921568628
83,383,67.5185,12.8111,59,16.5219,0,116,121,15,130,17,1.03711,63.51746,0.0,0.0,0.10714,3.67,11.21925,0.0,0.0,125.0,57.88302,0.00036,0.4,2.173,-1.0,0.371641,0.12107227842168208,0.20251278996891128,4.38736711047036,149.9575956140049,83.33052394832143,5.869068287037037,0.15571744227267448,434.0004343788987,38.87729654194396,0.5509463687457513,0.1851702767528199,39377.46244732988,98.35120048028098,0.21160410270781396,1.7394754281321971,0.07792480370652834,0.21738347454838666,0.2282733454426111,79298.04632520843,0.18798973755958076,0.28493444847497074,0.8919623529411765
84,384,67.651,12.4989,60,16.5862,0,116,121,15,130,17,1.04984,63.60194,0.0,0.0,0.46429,3.704,11.00816,0.0,0.0,125.0,57.88265,0.00035,0.4,2.138,-1.0,0.369545,0.12104168583071315,0.20252223671292416,4.383766606232796,150.0296231678244,83.29433754842853,5.839506172839506,0.15664050835541127,433.97448076123464,38.88148046422888,0.547699538874077,0.18501322200782752,39845.375092864015,98.35237704957501,0.21085110499852752,2.084845329438125,0.07791268919262005,0.21736187035673776,0.22798028986281998,79511.82514442953,0.18862220367473145,0.2858882696219562,0.8928745098039216
85,385,67.9525,12.5495,60,15.4469,0,116,121,15,130,17,1.03595,63.89224,0.0,0.0,0.17857,3.719,10.73893,0.0,0.0,125.0,57.8968,0.0003,0.4,2.206,-1.0,0.366964,0.12107202670284892,0.20251547093678074,4.379171860864289,150.07216337746934,83.31142145276974,5.8578317901234565,0.15669786353102766,433.96278059887567,38.901208759825906,0.5543524170037643,0.1847715248207415,40645.83594211152,96.38372110139856,0.2105283864739895,1.9548962166465202,0.07790058084889155,0.21729361455702537,0.2276921097889532,79669.81892546978,0.18906407565095618,0.2867642839732256,0.8936133333333334
86,386,68.061,12.4249,60,16.1173,0,116,121,15,130,17,1.04747,64.01008,0.0,0.0,0.28571,3.722,10.78726,0.0,0.0,125.0,57.91879,0.00025,0.4,2.303,-1.0,0.403333,0.12110797715400322,0.20248307819609185,4.340568564333128,149.98029929720582,83.34825687706393,5.904272762345679,0.1571933543098303,433.9524212275006,38.76789818281009,0.5537582058963643,0.1845945851182863,41330.35529855556,96.30946790254023,0.2102133595622046,2.141350120162845,0.0778981354047873,0.21725255786361716,0.22813032567108443,79744.6109205933,0.18964491977347245,0.2876929424732781,0.8945411764705883
87,387,68.1948,12.1532,60,16.8632,0,116,121,15,130,17,1.05229,64.15023,0.0,0.0,0.10714,3.748,10.67943,0.0,0.0,125.0,57.97049,0.00027,0.4,2.309,-1.0,0.371052,0.12114252868281064,0.20246056446771601,4.279573205020523,150.16529560074304,83.40111163381744,5.97313850308642,0.15758363514195084,433.95581493368104,38.93175930447049,0.5598168729186602,0.18440581564019973,41863.109671825776,96.41643789877816,0.20939536214789586,2.1881460250201594,0.07790930511871105,0.21735094455722023,0.22818193702765444,80192.58629635358,0.19069993533746105,0.2888711019450236,0.8942592156862746
88,388,68.5223,11.8335,61,15.6432,0,116,121,15,130,17,1.05207,64.44029,0.0,0.0,0.39286,3.763,10.44677,0.0,0.0,125.0,58.01644,0.00027,0.4,2.138,0.183,0.394201,0.12122029113001638,0.20238228556595242,4.180699709893119,150.1328305369887,83.33091505974359,5.957465277777778,0.1577290197189916,433.95827961339194,38.954822869948394,0.5598168729186609,0.1842651656941537,42732.66850720645,96.16598620907838,0.20893546489462345,2.25849346431185,0.07790702009186062,0.21736639995272336,0.22865407366118065,80156.4952088236,0.19118989529084418,0.2900503277282996,0.894963137254902
89,389,68.7238,11.327,61,14.9447,0,116,121,15,130,17,1.045,64.64263,0.0,0.0,0.21429,3.754,10.17761,0.0,0.0,125.0,58.08208,0.00029,0.4,2.077,-1.0,0.34795,0.12126185672951563,0.20224955379925422,4.07665959887287,150.14705235722352,83.34038444692835,6.008632330246914,0.15758643939345887,433.97139068497586,38.95165036048418,0.5598168729186631,0.18432051871971586,43228.9956194215,95.97933044415893,0.20858040919722245,1.7612373407942112,0.07792819666724403,0.21743544528112577,0.22898076186629449,80479.41919685852,0.19140192779271703,0.2914268337548448,0.8942435294117648
90,390,69.3098,10.7521,62,15.5004,0,116,121,15,130,17,1.04208,65.18597,0.0,0.0,0.32143,3.772,9.74807,0.0,0.0,125.0,58.12847,0.00027,0.4,2.374,-1.0,0.378337,0.12126166902069702,0.20213282149395734,3.9618678582759834,149.9222571171334,83.29823577997786,6.0339023919753085,0.157311802231954,433.9835201816595,39.05015074176553,0.5620344989618905,0.18419496609980615,44113.96057344815,96.65229843945332,0.2084503354209177,2.2245519488276075,0.07794012051266161,0.21755466321541583,0.22997134710061495,80396.21755628365,0.1922316174752762,0.29271925887469163,0.8942435294117648
