,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.3,blockiness,cubcol.0,blur,noise,cubcol.0.5,color_fulness,fft,cubrow.0.3,staticness,movement,uhdhdsim,cubcol.1.0,cubrow.1.0,cubcol.0.6,cubrow.0.5,temporal,tone,contrast,cubrow.0.6,cubrow.0,saturation
45,445,71.5308,13.3079,94,16.2151,0,118,121,39,131,34,1.02828,75.39119,0.0,0.0,0.25,3.349,12.04541,0.0,0.0,131.0,59.43304,0.00884,2.69,1.572,-1.0,0.0,0.15074674548539896,2.6612283167042157,0.09188370567456357,43333.89086816904,2.854365797287722,0.28393517601169016,145.7714205998857,76573.14743498493,0.23117272709308292,456.03673814494056,6.174961419753086,81.76459625211382,0.14082164371537353,0.3184774995926771,0.21664108326865214,0.24020120966295055,6.329637053896021,0.8918266666666668,90.86736602151647,0.25155672682135155,0.2542125061057686,38.615043357566556
46,446,72.339,12.4877,95,16.7455,0,118,121,39,131,34,1.02782,76.17643,0.0,0.0,0.32143,3.337,11.62286,0.0,0.0,130.0,59.46284,0.00905,2.69,1.524,-1.0,0.0,0.15073606903637124,2.8252970084571736,0.09185967017196597,45058.97182748966,2.8723825799682463,0.2855051107559953,146.0648415597118,77003.42048642173,0.23097528776414886,455.8791945138671,6.148726851851852,81.6647743489578,0.14085858128032952,0.31914372233502997,0.21771065114845267,0.24041951651813764,6.281352943795369,0.8913357254901961,92.18259938549737,0.2515673201414427,0.2537451116355852,38.548478679892455
47,447,72.9274,12.7739,95,14.3751,0,118,121,39,131,34,1.02423,76.74186,0.0,0.0,0.25,3.326,10.89437,0.0,0.0,131.0,59.48299,0.00875,2.68,1.522,-1.0,0.0,0.15037498201394076,2.853730569348783,0.09185312292813094,46091.59873352765,2.8791946764842886,0.28705719824240494,145.74787741757262,77166.01512091675,0.23084911752901224,455.73819807840187,6.055700231481482,81.58669629630782,0.140888330818344,0.3198515111791031,0.21884005846564333,0.24064510552428464,6.190743709561003,0.8912035294117648,91.1604156786696,0.25152171519846644,0.25358088887471325,38.463929918077255
48,448,72.2279,13.6213,95,14.9963,0,118,121,39,131,34,1.02426,76.06291,0.0,0.0,0.25,3.343,11.1513,0.0,0.0,130.0,59.43559,0.00902,2.67,1.513,0.125,0.0,0.15004835367599026,2.22925675737971,0.09185388043765069,44549.3743527647,2.869729961203971,0.2879360817671784,145.9549831884592,76727.00725432113,0.23066205995010353,455.6071383436396,5.8893711419753085,81.68696519936523,0.1408485226608235,0.3206098631565765,0.21967782093710675,0.240869408479286,6.22949740285944,0.8900788235294119,92.09234040058325,0.251451304034703,0.2531991462044711,38.45765478817033
49,449,71.6691,13.9542,94,15.6219,0,118,121,39,131,34,1.02835,75.50125,0.0,0.0,0.39286,3.349,11.89669,0.0,0.0,131.0,59.37844,0.00884,2.67,1.502,-1.0,0.0,0.14984982432516364,2.8470658729827845,0.0918624505475812,43330.67939646962,2.869135750096577,0.28849594061401557,146.05767566142177,76606.04578379761,0.230665585158643,455.50176524313656,5.787760416666667,81.76624502353592,0.140870843900742,0.32082755784917827,0.22018611381898087,0.241006517224977,6.294537812716686,0.8893415686274511,92.0421354712511,0.25136940238152705,0.25270854854399016,38.34772613902151
50,450,71.3875,14.2073,94,16.3107,0,118,121,39,131,34,1.02752,75.21543,0.0,0.0,0.35714,3.34,12.18321,0.0,0.0,130.0,59.40658,0.00909,2.67,1.551,-1.0,0.0,0.14987222804807676,2.808461102438556,0.09185937164724808,42774.575246916465,2.8620478792458357,0.2888113932890973,145.98705440897794,76508.83200867113,0.23077961049967216,455.40170138462935,5.800925925925926,81.73754289522195,0.14090836615159577,0.3207009360660328,0.22093805548212897,0.2412530450055158,6.336103905852658,0.8892960784313727,90.44661100473249,0.2513335747041732,0.25247228785639336,38.28000047471789
51,451,71.0835,14.3736,94,16.6477,0,118,121,39,131,33,1.03144,74.8845,0.0,0.0,0.17857,3.326,12.40053,0.0,0.0,131.0,59.38176,0.00933,2.68,1.563,-1.0,0.0,0.14997218249107314,3.100163651100781,0.09185505218845663,42134.12148473458,2.8548007900087593,0.28958128059777444,146.03886305211788,76451.58667386197,0.23070294144515513,455.3145407567897,5.895399305555555,81.76794151582124,0.14089607761031314,0.3207897296030607,0.22157015345184053,0.24142059457926238,6.365249429693383,0.8891753333333334,90.46371265986814,0.25124204897774954,0.25240121771998986,38.32586198971595
52,452,70.8059,14.4723,93,17.2286,0,118,121,39,131,33,1.02554,74.54217,0.0,0.0,0.32143,3.343,12.54425,0.0,0.0,131.0,59.35929,0.0089,2.7,1.617,-1.0,0.0,0.14994072908995207,2.980488341847343,0.09187517323599506,41641.458560548715,2.853177375072917,0.2903719721882736,145.97903771660262,76408.18014329218,0.23042276594142896,455.2097946934491,5.972945601851852,81.79043224273752,0.14089465173712815,0.3208505855182814,0.22178205915223545,0.24152691074377142,6.378020357389082,0.8890517647058823,90.39667828468954,0.25120082069079536,0.2521337303344479,38.237423178590376
53,453,70.6411,14.5763,93,17.2644,0,118,121,39,131,33,1.02792,74.31837,0.0,0.0,0.25,3.323,12.6321,0.0,0.0,131.0,59.37482,0.00902,2.67,1.621,-1.0,0.0,0.14977337455451348,2.7058139454813284,0.09188702454674548,41580.34431489837,2.8536123677939655,0.2913229385931537,145.92583034628905,76664.34857315033,0.23043410356663432,455.11226789374564,6.038290895061729,81.79576214340054,0.14087822059444316,0.3208250422916291,0.222067181691775,0.24173308078292713,6.386124792064833,0.888746274509804,89.24505842141942,0.2511388033985471,0.25197342067487505,38.23447502983941
54,454,70.884,14.6379,93,17.014,0,118,121,39,131,33,1.0263,74.46071,0.0,0.0,0.25,3.322,12.72699,0.0,0.0,131.0,59.3806,0.0091,2.7,1.625,-1.0,0.0,0.1495341019224591,3.0521596520238052,0.09190729948853099,42162.84901817952,2.8466837153296005,0.29167846319449536,146.1770931760979,76859.64760126983,0.23028637177550326,455.0120455444996,6.101900077160494,81.7632353813152,0.14082313112038553,0.3208302360436652,0.22261682490529502,0.2419120055467628,6.406010158111938,0.8889460588235293,89.56095858844365,0.2510816538040582,0.2521326197294721,38.32351477352189
55,455,70.7735,14.7618,92,18.1112,0,118,121,39,131,32,1.02898,74.25594,0.0,0.0,0.57143,3.318,12.79369,0.0,0.0,131.0,59.39588,0.00897,2.69,1.679,-1.0,0.0,0.1495996940904854,3.3711113951719316,0.09191939274387452,42023.87908950418,2.8449010820074068,0.2922143849957145,145.95172028967687,76985.06521550303,0.23001252852122,454.8911850435151,6.150945216049383,81.75834675681756,0.1408376686183982,0.32066115251167315,0.2229849475182394,0.242038725209284,6.422888009851057,0.8892882352941177,89.6170376992186,0.25102148310069483,0.2522188466829866,38.32867959104938
56,456,70.3472,14.9252,92,17.9407,0,118,121,38,131,32,1.02865,73.80247,0.0,0.0,0.17857,3.324,12.90188,0.0,0.0,131.0,59.42899,0.00912,2.69,1.583,0.125,0.0,0.14939060885095368,2.4283490432274517,0.09193151345098705,41292.81582217658,2.842683455964176,0.2928059804061972,145.87635089673552,76967.42434580674,0.22991564229349268,454.75785296964483,6.1341628086419755,81.82984466815537,0.1408484587359423,0.3206085494351839,0.22313363911364031,0.24222331996167207,6.441985195377186,0.8893556862745099,89.8774987312275,0.2509182067727591,0.25207309813732776,38.43566611961082
57,457,70.4788,14.9125,92,19.3972,0,118,121,38,131,32,1.03214,73.91235,0.0,0.0,0.25,3.32,13.05819,0.0,0.0,131.0,59.50502,0.00858,2.69,1.626,-1.0,0.0,0.14919493769943867,2.6288818789901764,0.0919463840734506,41332.98169494408,2.8542065789013633,0.2935509261472267,145.81861891691892,76752.13845271051,0.22978283965533378,454.6105377706775,6.263985339506172,81.810161260934,0.1407955394959801,0.320574799311683,0.22336918661419936,0.242363972748575,6.460616830477328,0.8889819607843138,91.95002730701432,0.2508100532571129,0.2520018479144428,38.48216775022907
58,458,70.6799,15.1407,92,18.7431,0,118,121,38,131,32,1.03029,74.09889,0.0,0.0,0.5,3.308,13.05289,0.0,0.0,130.0,59.5613,0.00875,2.7,1.522,-1.0,0.0,0.1491776240661924,1.9297492968406305,0.09192349640815253,41721.31942226935,2.84327766707157,0.29427656520330747,145.67131268678528,77013.35409943483,0.22995740879511625,454.4494514563359,6.336467978395062,81.76022587983533,0.14077297459839413,0.3206880133412364,0.22375302886406595,0.24244272532864178,6.475855300355466,0.8885160784313726,90.54923358250925,0.2508334783765271,0.2521095986173527,38.3867520932798
59,459,70.7436,15.4978,92,18.7288,0,118,121,38,131,32,1.03122,74.1459,0.0,0.0,0.46429,3.336,13.25125,0.0,0.0,131.0,59.57609,0.00936,2.71,1.654,-1.0,0.0,0.14915440730936444,1.6168158154130534,0.0919024274846741,41760.92413052791,2.845495293114807,0.2952297405921798,145.81330773382714,76768.82883098879,0.23018019023413366,454.2732051322407,6.530333719135802,81.78291687662781,0.1407742343908869,0.32075533688776875,0.2240189294722495,0.24264992882371314,6.485959902869083,0.8890196078431374,90.53063261841095,0.25074038996067655,0.2522431181932784,38.41592181170429
60,460,70.8376,15.5287,92,19.5295,0,118,121,38,131,32,1.03093,74.22892,0.0,0.0,0.39286,3.303,13.55942,0.0,0.0,131.0,59.59751,0.00883,2.7,1.499,-1.0,0.0,0.1480047567081309,1.8355754042332113,0.09191354773373375,41834.267030881354,2.837059781662917,0.296751076414925,145.69630644200174,77148.35255786731,0.2303060857765675,454.0894897410052,6.754050925925926,81.75496690864456,0.14083959557045506,0.3204323569601741,0.22382881354247552,0.24277519400902162,6.511027687376386,0.8899070588235295,91.91191330045302,0.25083729948025574,0.2522348353360092,38.58857632860725
61,461,70.6913,15.8164,92,20.6991,0,118,121,38,131,32,1.03128,74.09195,0.0,0.0,0.46429,3.313,13.59994,0.0,0.0,131.0,59.63969,0.00887,2.69,1.604,-1.0,0.0,0.14752663096737648,1.7697040860719435,0.09188127075612888,41109.64851827467,2.8449010820073988,0.29840708451628256,145.52313858212347,76816.5899359185,0.230326797496173,453.89829751631476,6.792197145061729,81.7553613957365,0.14085047004513263,0.32000863743078717,0.22369764253432114,0.24305679234665026,6.527829393018949,0.8914531176470589,91.62631398744146,0.25085599968710826,0.2522904891354436,38.34657174569589
62,462,70.2758,16.1474,91,21.1483,0,118,121,38,131,32,1.02855,73.71507,0.0,0.0,0.32143,3.296,13.85207,0.0,0.0,132.0,59.6953,0.00834,2.69,1.549,-1.0,0.0,0.1471546952534966,2.259388006776963,0.09183460038865147,40170.37355217964,2.8355955851134453,0.3003162818393196,145.66306853364676,76712.0049154141,0.2303039125245704,453.7055363719243,6.738233024691358,81.79674595518016,0.1407534926850312,0.3196992609182981,0.2235048811307511,0.24338862576343231,6.559236401893586,0.891313725490196,90.44600040641404,0.2508473542503183,0.2519477895565461,38.3711824770327
63,463,70.4599,17.1112,92,20.8902,0,118,121,38,131,31,1.02921,73.90771,0.0,0.0,0.25,3.309,14.14978,0.0,0.0,132.0,59.68455,0.00903,2.7,1.578,-1.0,0.0,0.14713843720961856,2.643469297777633,0.09180049324159728,40286.83301016079,2.8350013740060356,0.3020977623329333,145.55415643050753,76624.3793429138,0.23029225629267583,453.52681310505244,6.809461805555555,81.80750474495372,0.14073297513674263,0.3192371183784542,0.22352483557968447,0.24366025474956465,6.581741827866171,0.8905925490196078,90.32904577112306,0.250827644959544,0.25286942516829325,38.26167165497203
64,464,70.912,18.2885,92,21.3692,0,118,121,38,131,32,1.02556,74.26879,0.0,0.0,0.14286,3.293,14.99074,0.0,0.0,132.0,59.74198,0.00914,2.7,1.556,0.125,0.0,0.14730999982736828,1.8167956453886942,0.0917806119908171,41109.43495720181,2.825695877112089,0.30398375731269445,145.7895718677994,76134.9559459348,0.2303315488440627,453.33943799901095,6.713975694444445,81.76750881084176,0.1406416524247102,0.31883554901990757,0.2238036557454174,0.24399089134558935,6.582725544298789,0.8918494117647059,89.15541273777015,0.2508581485848642,0.2535222088805697,38.11563430597752
65,465,70.8249,17.4604,92,20.3624,0,118,121,38,131,31,1.02701,74.18414,0.0,0.0,0.28571,3.323,16.04455,0.0,0.0,132.0,59.79548,0.00914,2.7,1.496,-1.0,0.0,0.14761906867486074,1.5690434214610542,0.09177105606321358,40711.614519848554,2.826130869833127,0.30587664131313924,146.01171839503053,75645.2227878853,0.23052649259767446,453.1838754449532,6.537085262345679,81.7844927836523,0.14068642354597086,0.31840280351182143,0.22403249514117562,0.24429919164373393,6.552491007749328,0.893216862745098,91.25431492015936,0.25088746200861217,0.25369214974812887,38.10366745937018
66,466,70.1694,15.8497,91,20.4715,0,118,121,38,131,31,1.02832,73.49077,0.0,0.0,0.39286,3.307,15.29436,0.0,0.0,130.0,59.68205,0.00897,2.71,1.545,-1.0,0.0,0.14790095124271033,2.464718777819847,0.0917668872679963,39399.57192288497,2.817419584046563,0.30761038528879964,145.91614617893197,75685.61795308226,0.23068557342478865,453.04975124176195,6.053047839506172,81.85604100581769,0.1406363695586065,0.3174411242784847,0.22412303258950794,0.24458885329464716,6.525394622604052,0.8926827450980392,91.42175882802421,0.2508198962209002,0.25307716413584436,38.186860072759934
67,467,69.8359,16.2067,91,19.0984,0,118,121,38,131,31,1.03066,73.11136,0.0,0.0,0.42857,3.292,13.85156,0.0,0.0,130.0,59.83678,0.00955,2.68,1.534,-1.0,0.0,0.1479217862779297,1.8034328104227404,0.0917773564243032,38394.31696574794,2.822884039961457,0.3095934933021992,146.01056407005368,75454.63676734485,0.2309737344054673,452.9055182435892,5.983555169753086,81.85901420846255,0.14060500304636858,0.31649601884731776,0.22449915350293073,0.2449468803874305,6.499594993713418,0.8952337254901962,91.39861769490531,0.25077425370457773,0.2532903925721529,38.16616670584973
68,468,69.3255,16.1605,90,20.1766,0,118,121,38,131,31,1.02377,72.56182,0.0,0.0,0.42857,3.297,14.16386,0.0,0.0,130.0,59.95977,0.00919,2.72,1.569,-1.0,0.0,0.14802115544656216,2.094308251092726,0.09178315201577748,37272.38638750463,2.8146077468959434,0.3112890681989727,146.22369288500914,75142.78610873761,0.23106640963197875,452.7493422136163,6.137345679012346,81.9318137607508,0.14049253230592448,0.31594373488482286,0.22497710248662037,0.24525283187721206,6.522221495145552,0.8967925490196078,91.56721969022773,0.25068839203718435,0.25350532818320226,38.02005965621383
69,469,68.8883,16.3924,90,20.8399,0,118,121,38,131,31,1.02284,72.17318,0.0,0.0,0.53571,3.311,14.08343,0.0,0.0,130.0,59.91952,0.00889,2.71,1.549,-1.0,0.0,0.1481069039524285,2.659068544429941,0.09179946107634357,36287.20332753619,2.8023311944649847,0.31287501291127556,146.22870806515203,74632.53286727761,0.23102076533258772,452.6038082978141,6.35570987654321,81.99438286004765,0.1404864555711576,0.3150630792307317,0.2255839395027887,0.24545337019545874,6.546822703146163,0.8959898039215687,91.75035023826109,0.2506798889449606,0.2537275589972123,38.06241541732977
70,470,69.078,16.066,90,20.9858,0,118,121,38,131,31,1.02327,72.33502,0.0,0.0,0.46429,3.315,14.23904,0.0,0.0,130.0,59.97686,0.00925,2.7,1.579,-1.0,0.0,0.14915696487474073,2.489406819820912,0.09181019758509266,36308.5774171167,2.797025956936453,0.31407133422321787,146.36241272208989,74678.0896027439,0.23105394168817248,452.47097927641124,6.312885802469136,81.99350117146406,0.1404322183742916,0.3149518556868073,0.2259477130057866,0.2457954235244635,6.573990259311824,0.8985117647058823,91.85848387989378,0.25060390042186975,0.2542644081050056,38.15137152024257
71,471,69.2696,15.4316,90,20.0721,0,118,121,38,131,31,1.02729,72.54289,0.0,0.0,0.60714,3.297,13.94688,0.0,0.0,130.0,60.13572,0.00905,2.68,1.564,-1.0,0.0,0.14967461731073864,2.189558414505841,0.09174172704874961,36776.41870847926,2.8051430316156094,0.3148642901109432,146.3390374333437,74823.27401754692,0.23112478571561731,452.3639822196805,6.484182098765432,81.97444699890312,0.14051482665281212,0.3146810367897868,0.2264942283967441,0.24606436951641414,6.560526243944111,0.9003858823529411,92.07446385829893,0.250480981832687,0.25485754017346834,38.39911717544368
72,472,69.7024,15.4483,90,20.5451,0,118,121,38,131,31,1.0271,72.97577,0.0,0.0,0.57143,3.291,13.4186,0.0,0.0,130.0,60.0816,0.00922,2.71,1.522,0.125,0.0,0.14972210675870698,2.9825143775813454,0.0917533830286985,37519.55742466035,2.8013019906365493,0.31557579277321984,146.5501530235034,74859.8868329395,0.2315460761220354,452.2918305857738,6.525511188271605,81.9305783818976,0.14049039505736458,0.31444912131489644,0.22687447054725376,0.24625344897900756,6.539860124462209,0.9021321568627451,89.53507524919122,0.25035157920150614,0.25537167883444484,38.325956933292346
73,473,69.9052,15.6812,91,19.4035,0,118,121,38,131,31,1.03327,73.18795,0.0,0.0,0.75,3.275,13.42635,0.0,0.0,131.0,60.13795,0.00931,2.69,1.508,-1.0,0.0,0.15046226293452097,2.862232440082411,0.09172797658934465,37715.35707865585,2.8095782837020753,0.31575325006815025,146.65242427893534,74889.3288587145,0.23192446014069978,452.2595431648183,6.407455632716049,81.91634038350536,0.1405450443300468,0.3140678751934718,0.2273433161558032,0.24651820056668722,6.5428558622639805,0.9025218431372548,91.88268219798155,0.25029807983319863,0.2567797670686328,38.47773441267602
74,474,69.9733,15.6942,91,20.3036,0,118,121,38,131,31,1.03471,73.27599,0.0,0.0,0.78571,3.297,13.64016,0.0,0.0,131.0,60.16971,0.00909,2.68,1.532,-1.0,0.0,0.15088408719951227,2.5205367416831743,0.0917142041128714,38501.34214426259,2.821695617746664,0.31580919475648284,146.7660387219405,75028.66031913477,0.23219262233256668,452.25539744948486,6.062210648148148,81.9072371067922,0.14056899218062094,0.3139955144344507,0.2282305605702659,0.24688390164406854,6.5468814484533695,0.9021576470588235,92.16390193907536,0.2501450115825072,0.2579590900116055,38.73236667962722
75,475,69.7031,15.5405,90,20.2989,0,118,121,38,131,31,1.02559,73.06955,0.0,0.0,1.92857,3.286,13.64629,0.0,0.0,131.0,60.13717,0.00971,2.7,1.592,-1.0,0.0,0.15121948120092946,2.6095287841108115,0.09172261427602667,37857.9051064191,2.8190429989823946,0.3159612820361774,146.50311992464987,74924.46347760888,0.23205957040676273,452.2499890649198,6.216917438271605,81.92216608597994,0.14053414628619842,0.3137514643225733,0.2291183906175776,0.24725398208581173,6.537309923744984,0.900750980392157,90.87053137615308,0.25005450314970273,0.25924754368266734,38.892839596595294
76,476,69.2926,15.9097,90,20.7176,0,118,121,38,131,31,1.02867,72.68502,0.0,0.0,1.64286,3.29,13.50585,0.0,0.0,130.0,60.14992,0.009,2.69,1.583,-1.0,0.0,0.15109688696898851,2.922012541688763,0.09167656561449966,37036.04145512868,2.8112016986378983,0.31637139843045164,146.43107479813256,74694.92008394928,0.23164405792651366,452.2574679942892,5.992283950617284,81.97848994075251,0.14041925039884495,0.31363090576161506,0.23013643773598783,0.24761892371391162,6.574695849573826,0.8996129411764706,88.98000820755145,0.24991159726793316,0.25988382808666205,39.09438465259693
77,477,68.8828,15.661,90,20.9281,0,117,121,38,131,31,1.02777,72.30869,0.0,0.0,1.28571,3.299,13.80598,0.0,0.0,130.0,60.05396,0.00909,2.7,1.607,-1.0,0.0,0.1515815346518464,2.699736537012897,0.09168063852623225,36717.76564485051,2.8239132437898964,0.3166464359375339,146.25317059069488,74454.83500874724,0.23153502394067452,452.2590731953827,5.6939621913580245,82.00650017273462,0.1403303224626399,0.3137598663277909,0.23108307292360458,0.24789005353486693,6.640755212352031,0.8981756862745098,92.08707934820735,0.24977354169980234,0.26031897076012095,39.10994145899643
78,478,68.9747,15.3045,90,19.5162,0,117,121,38,131,31,1.02502,72.34051,0.0,0.0,0.96429,3.281,13.60355,0.0,0.0,130.0,59.93636,0.0092,2.71,1.566,-1.0,0.0,0.15185347100310143,2.8175866032264114,0.09168871951996849,37016.88387737253,2.817260365660202,0.3166081563748392,146.0327522606399,74904.82218880243,0.23140663967049266,452.24777274764125,5.15306712962963,81.95057943332642,0.1403093273997501,0.31402188572957734,0.2319384083751819,0.24822751615771316,6.635406661232451,0.8961403921568629,90.8298152654219,0.2497012849853784,0.2611386513636558,39.01824046947338
79,479,68.6473,15.2108,89,19.4305,0,117,121,38,131,31,1.02888,72.01932,0.0,0.0,0.75,3.267,13.30266,0.0,0.0,130.0,59.91811,0.00863,2.69,1.588,-1.0,0.0,0.15242601528232705,3.431622694038751,0.09171239856906696,36626.05480171617,2.814013535788535,0.3169127549730043,146.04399565408437,74692.9442611302,0.23116064102318182,452.19886549794774,5.085503472222222,81.98363392126456,0.1402519142932187,0.3145009906969586,0.23236446047740017,0.24846202518060218,6.595605235560563,0.8964880784313716,91.30001377162381,0.2496368300277843,0.26100352703653684,39.07319207839024
80,480,68.2962,14.6981,89,20.4808,0,117,121,38,131,30,1.02746,71.62857,0.0,0.0,1.10714,3.252,13.23469,0.0,0.0,130.0,59.9877,0.00908,2.68,1.525,0.125,0.0,0.1535277805408854,2.936899664780768,0.09169786888064772,36073.663401918486,2.804113827787178,0.3170377475647745,145.78479325411038,74789.97515892735,0.23111841006742886,452.0996715565533,5.095389660493828,81.9853730479181,0.14020020960179028,0.3144010258003077,0.23261157531732704,0.24878776020795446,6.565840015708783,0.897267843137255,92.27504992006008,0.24960557459608282,0.2610530773968352,39.15917686179832
81,481,68.1379,14.5791,89,19.9772,0,117,121,38,131,30,1.02438,71.47138,0.0,0.0,0.75,3.261,12.77445,0.0,0.0,130.0,60.0105,0.00937,2.69,1.491,-1.0,0.0,0.15455294582133522,2.889292840283949,0.09173359488599049,35658.81706424905,2.8063314538304103,0.3169302156985396,145.7352557301228,74743.54830278075,0.23103909254054342,451.98592393048125,5.262490354938271,81.99795245461817,0.14027595474087265,0.31477611304283704,0.23314957472728381,0.24907898783846244,6.538153089894982,0.897018431372549,92.20258313503615,0.24949749694292275,0.26128952399814226,39.11299849145207
82,482,67.7479,14.6048,88,19.9194,0,117,121,38,131,30,1.02645,71.13478,0.0,0.0,0.60714,3.28,12.67335,0.0,0.0,130.0,59.92877,0.00886,2.67,1.525,-1.0,0.0,0.154920001978683,2.5467802987780845,0.09172859947166111,34952.94930311618,2.8140135357885367,0.31725761058296337,145.6372927806815,74611.76190415134,0.23086260213259527,451.88586457204076,5.323157793209877,82.04901664447891,0.14032578196092757,0.3149683804647584,0.2336159126670915,0.24937507376580184,6.550856317520508,0.8966709803921569,90.8669235620746,0.24946856262477826,0.26131058047694744,38.986287434895836
83,483,67.7239,14.3841,88,18.9272,0,117,121,38,131,30,1.0237,71.04745,0.0,0.0,0.46429,3.275,12.68405,0.0,0.0,130.0,59.98984,0.00909,2.69,1.562,-1.0,0.0,0.15511293062007492,3.029886128775952,0.0916920626315311,34695.813764904284,2.8035196166797784,0.31722494304094156,145.80343067472162,74787.81545964716,0.230745775263263,451.7880253719954,5.26953125,82.06957995008793,0.14030700307101784,0.3152771148997557,0.23395668141823084,0.24960733128136608,6.541905036645492,0.8976678431372549,92.26743962219868,0.2494432822691648,0.26143058936032687,39.00478108723958
84,484,67.5841,14.6434,88,18.7888,0,117,121,38,131,30,1.02253,70.90798,0.0,0.0,0.64286,3.279,12.49827,0.0,0.0,130.0,59.9702,0.00896,2.69,1.598,-1.0,0.0,0.15487296783512844,2.891524221744985,0.09174081664340565,34553.11273276532,2.799678575700715,0.3168654890421516,145.85458633745878,74629.1785856729,0.23063441058274634,451.68842907009923,5.095727237654321,82.11633971997762,0.14028417252677747,0.31540614120113475,0.23455746099412295,0.24978309460947382,6.509751373414567,0.8979654901960784,90.34319710704982,0.24936182903576987,0.26136442164316565,38.94337124294705
85,485,67.6109,15.2705,88,18.3019,0,117,121,38,131,30,1.0198,70.9249,0.0,0.0,0.39286,3.272,12.72799,0.0,0.0,130.0,59.88263,0.00891,2.66,1.547,-1.0,0.0,0.15515451335467279,2.8519727554295424,0.09175009727595669,34425.324025432434,2.794054901399457,0.3160678406058832,146.24802272082562,74648.452181312,0.23047138590590233,451.5784145692295,5.254822530864198,82.11987561751369,0.14034681584863898,0.3163832461161462,0.23505762924440224,0.2500479186508971,6.506556126995667,0.8981301960784314,91.61855457306082,0.24932983793960814,0.2605905649027171,38.85214289912471
86,486,67.8755,15.5569,89,19.6492,0,117,121,38,131,30,1.02567,71.21153,0.0,0.0,0.5,3.273,13.29693,0.0,0.0,130.0,59.90962,0.00913,2.71,1.479,-1.0,0.0,0.15455502170239968,2.36111085440486,0.09178341252935882,35083.40193973442,2.7962725274426865,0.3155390369532142,146.3410842233784,74872.38987687672,0.23038254175171224,451.4635010901794,5.351417824074074,82.06508075519642,0.14039656536047285,0.31700744349824084,0.2358299039052061,0.250136810503752,6.518014850102948,0.8995369019607843,92.41358056963449,0.24923899125043647,0.2602574645733541,38.827485072759934
87,487,67.8908,15.3128,89,19.9195,0,117,121,38,131,30,1.0274,71.29236,0.0,0.0,0.42857,3.272,13.55817,0.0,0.0,130.0,59.93251,0.00931,2.68,1.494,-1.0,0.0,0.15423333450417848,3.361872553239247,0.0917595493419799,35388.1447148606,2.8013019906365493,0.31551345272555104,146.6396844038068,74855.565289935,0.23026631169402084,451.3444287627634,5.356143904320987,82.08235810559117,0.14030494727962636,0.31795139219357804,0.23652692831935104,0.2502198256800386,6.517531285392496,0.9002389607843139,90.13476312753393,0.24923079739395532,0.26028351644893427,38.8155201099537
88,488,68.0274,15.3889,89,18.4677,0,117,121,39,131,31,1.02472,71.43107,0.0,0.0,0.60714,3.295,13.35741,0.0,0.0,130.0,60.03437,0.0088,2.67,1.605,0.125,0.0,0.15371133244604626,3.054546642027106,0.09175208921587623,35675.23128610729,2.7859378267202985,0.31553475092170225,146.388938883352,74964.92883286737,0.23010478675008045,451.22080849679844,5.245900848765432,82.07901998526431,0.14031973214684204,0.31895746960896726,0.23758930716462648,0.25033352708732026,6.512017321749492,0.9031681372549019,91.34655983893464,0.24910258419361775,0.2605637841865995,38.96538402416088
89,489,68.1573,15.4202,90,18.6481,0,117,121,39,131,31,1.02358,71.56176,0.0,0.0,0.21429,3.29,13.43742,0.0,0.0,132.0,60.07419,0.00877,2.68,1.664,-1.0,0.0,0.1533948111595408,3.063396265076874,0.09172196090613187,35890.07018488221,2.7881554527635384,0.31529717317371797,146.36840020001142,74863.93855880034,0.23002932492874442,451.0912413320042,5.319299768518518,82.09274100494524,0.14037554722779017,0.31898999003161693,0.23837429586430264,0.25040879079570116,6.501626423813921,0.9045121568627451,92.69698954672387,0.24908288023774083,0.26041812685885896,39.12808001482928
90,490,68.0509,15.4831,89,18.9062,0,116,121,39,131,30,1.02552,71.45582,0.0,0.0,0.5,3.304,13.47043,0.0,0.0,132.0,60.11139,0.00904,2.68,1.519,-1.0,0.0,0.15339471467409832,2.7310122113568562,0.09174733475200184,35767.323849279805,2.796866738550092,0.3149179486841659,146.35018964841396,74801.36352891519,0.22999400621609684,450.95801154262097,5.293788580246914,82.11661358599089,0.1403890810874863,0.31935630710397483,0.2390657504495186,0.2505037364444583,6.502932142253928,0.9056316862745072,91.91288908983691,0.24899962878197177,0.2605282520642158,39.01130318347319
