,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,movement,tone,temporal,uhdhdsim,blur,color_fulness,cubrow.0,cubcol.0,cubcol.0.6,saturation,cubrow.1.0,staticness,cubcol.1.0,contrast,blockiness,cubrow.0.6,noise,fft,cubcol.0.3,cubrow.0.3,cubcol.0.5,cubrow.0.5
45,245,48.3849,19.6261,33,19.2365,0,118,113,14,137,15,0.99858,45.91697,0.0,0.0,5.14286,5.248,17.19937,0.0,0.0,127.0,27.11157,6e-05,0.47,1.465,-1.0,0.527286,7.580439814814815,0.39455294117647055,4.592498237251308,96.26630677065562,19194.22798241973,80.01785549913221,0.25491916971771955,0.08330118551281666,0.07847652315106673,62.267825844847124,0.08130791162454118,461.6160354218801,0.1043868830699185,85.69141577065393,1.2472623070482698,0.0941664006421353,0.38498551471421893,66535.54841326213,0.1230998700245457,0.2006188218375095,0.07908787594801021,0.0917117876213674
46,246,48.0647,19.0326,32,19.2457,0,119,113,13,137,15,1.00271,45.53516,0.0,0.0,4.28571,5.264,16.85095,0.0,0.0,127.0,26.62304,6e-05,0.48,1.555,-1.0,0.544743,7.48852237654321,0.3778933333333333,4.7022956480999705,96.36387127572193,18909.92403285047,78.50339370565092,0.2549851671945457,0.08324306165008817,0.07835311341524175,62.17235593442564,0.08140740726796108,461.5236485272087,0.10458941190693917,88.94898725257995,1.298864485223623,0.09409948699915932,0.3767092216487001,66392.35616723944,0.12322172403981695,0.20078936152672763,0.07904060318460056,0.09150576623616476
47,247,48.5215,19.5008,32,17.3856,0,119,113,14,137,15,0.99769,45.91937,0.0,0.0,5.39286,5.196,16.33083,0.0,0.0,127.0,26.30779,3e-05,0.47,1.574,-1.0,0.579862,7.454957561728395,0.3680549019607843,4.281747233898797,96.35171303271336,19670.174333327235,77.12438154355874,0.25511157169047166,0.0832318758054054,0.078386432032087,62.19637534059124,0.08189786491475258,461.34872111137406,0.10539460406508054,87.40531429341013,0.9931427408910404,0.09405955743088093,0.3767092216487005,66615.79491976528,0.12379420337352952,0.20060334762849294,0.0789855538315341,0.09136065859167079
48,248,49.7435,18.4055,33,20.4052,0,119,113,14,137,15,0.99862,47.13178,0.0,0.0,4.10714,5.104,16.73372,0.0,0.0,127.0,26.33236,7e-05,0.48,1.507,0.20769,0.550249,7.672309027777778,0.3723109803921568,4.87923010456804,96.08302400772475,20820.15962148744,76.89431319711524,0.25491217029942737,0.08317336700814086,0.07811347279274798,62.276741310402194,0.08145140355536969,461.1231043379288,0.10656261653825808,88.45317629924052,1.511562210692169,0.09386372676057626,0.3849855147142187,66850.60994833842,0.12470504703898305,0.20043865666926852,0.07884184177608473,0.09109693097161324
49,249,49.4247,18.3158,33,18.2714,0,118,113,14,138,15,1.00303,46.85038,0.0,0.0,4.21429,5.13,15.79427,0.0,0.0,127.0,26.35611,3e-05,0.47,1.695,-1.0,0.567588,7.5026523919753085,0.3809411764705883,4.707059586118882,96.19534645948687,20530.907323671003,77.0436607309704,0.25497192989432865,0.0831551524145398,0.07804919439932019,62.26736600899402,0.08140585649783776,460.93523012800455,0.10717572824734647,90.13811521269274,1.2345232928107295,0.09382857298167842,0.382767888670988,66857.49237815404,0.12443806465856151,0.20026995122829586,0.07879222201912213,0.09099693416560889
50,250,49.3701,17.9984,33,16.8225,0,118,113,14,138,15,1.00216,46.85366,0.0,0.0,3.71429,5.124,15.72234,0.0,0.0,127.0,26.68804,5e-05,0.48,1.684,-1.0,0.550671,7.759645061728395,0.38933764705882357,4.442940428388137,96.12980080726003,20418.4436098817,77.14151100470168,0.25503707993455815,0.08316791246339753,0.0777783170098481,62.241407041196474,0.08107847161862942,460.80256910594784,0.10758454972941983,88.30316622047106,1.0365517434324325,0.09385423911012283,0.38498551471421916,66726.13507846864,0.1251363341035161,0.1999114552853769,0.07880925367260055,0.09099046503964663
51,251,49.382,16.8522,33,18.2667,0,118,113,14,138,14,1.00122,46.86186,0.0,0.0,3.67857,5.182,15.44934,0.0,0.0,126.0,27.0801,3e-05,0.47,1.608,-1.0,0.555905,8.02560763888889,0.39741098039215694,4.598488692062731,96.0481350757132,20437.315051163394,77.47219891398505,0.2551106246782591,0.08316123224130606,0.07784750188437621,62.27097932792004,0.08084321217452403,460.7232349921877,0.10820304530355096,88.88666526667573,1.1709012917029151,0.09386951478543684,0.3849855147142193,66761.92245530695,0.12501466524576074,0.19976660116307837,0.07877421651779429,0.09085387800125208
52,252,49.4544,17.4143,33,16.1715,0,118,113,15,138,15,1.00126,46.93462,0.0,0.0,3.14286,5.192,14.46158,0.0,0.0,125.0,27.2163,3e-05,0.47,1.839,-1.0,0.537139,8.278886959876543,0.39604470588235297,4.395842786397887,96.08203631379787,20501.18812499852,78.05190699416356,0.25526245965933764,0.08320305413375456,0.07759948209524618,62.12050845299238,0.08063439700983219,460.688052013012,0.10903334514767023,85.89477002542604,1.2780350672710583,0.09384302993447939,0.3849855147142165,66762.23164507152,0.12521927208612313,0.19975782278811965,0.07876103052013467,0.0907769797304277
53,253,49.6571,17.5403,34,17.0294,0,118,113,15,138,15,1.00119,47.14461,0.0,0.0,3.32143,5.271,14.94495,0.0,0.0,124.0,27.26044,4e-05,0.47,1.782,-1.0,0.549438,8.569974922839506,0.39420235294117656,4.396631213792282,96.06788531953056,20658.705871784456,78.33952204651817,0.2553497043476176,0.0832001865761147,0.07760505629000719,61.98228529941888,0.08050223905113024,460.6849758826687,0.10941258024971454,89.68679700189509,1.1414679358920432,0.09395176413239459,0.3849855147142167,66723.6238674266,0.12497663851669051,0.19966493627037243,0.07878241357453578,0.09077401054231385
54,254,49.9308,17.9438,34,17.6699,0,118,113,15,138,15,0.99874,47.42028,0.0,0.0,4.35714,5.324,15.04803,0.0,0.0,124.0,27.14347,3e-05,0.47,1.795,-1.0,0.565721,8.858506944444445,0.39022901960784306,4.566428649205185,96.0188151360168,20929.470055242073,78.61705332687755,0.2553443019942165,0.08320870232038662,0.07769301617383223,62.141603823061345,0.0803344158086773,460.68482161561957,0.10927384598692294,87.64211257104034,1.2185784850750372,0.09392391841085358,0.384985514714218,66721.17630677471,0.12487234533179996,0.19960480237084072,0.07900317432377969,0.09084143192801614
55,255,50.3356,18.1907,34,17.5237,0,118,113,15,138,16,1.00349,47.75432,0.0,0.0,4.0,5.292,15.39402,0.0,0.0,123.0,27.02974,2e-05,0.47,1.79,-1.0,0.543862,8.84056712962963,0.3870882352941176,4.552160104728783,95.98144466248792,21457.941681807268,79.46186505428504,0.25541178259299546,0.08321974662845188,0.0777080335149121,62.29772892704717,0.08033808234397609,460.685660627069,0.10945404234725863,88.60742516285475,1.2834751154216075,0.09388549943515129,0.384985514714218,66880.73795318547,0.1248593701798603,0.1996711438150554,0.07924967471655847,0.09120144758362297
56,256,50.5917,18.7705,34,17.0344,0,118,113,15,138,16,0.99787,48.03155,0.0,0.0,4.78571,5.24,15.60864,0.0,0.0,123.0,27.04395,5e-05,0.47,1.775,0.24537,0.549697,9.017988040123457,0.38710431372549026,4.615738680160393,95.89089325283209,21850.470217119462,79.2697950826614,0.25545792759336655,0.08324458719168842,0.0776833909015447,62.5529150315273,0.0803574265398491,460.6807534129988,0.10952851619971744,86.88506457980762,1.0578642693560736,0.09376939281578137,0.3849855147142203,66944.77578259018,0.12487426402452863,0.19981998429361122,0.07937244618581642,0.09155012682186536
57,257,50.7907,17.9414,35,17.695,0,118,113,15,138,16,1.0015,48.25373,0.0,0.0,4.85714,5.349,16.10802,0.0,0.0,124.0,27.20637,5e-05,0.47,1.634,-1.0,0.52466,9.415412808641975,0.3892327450980393,4.503783310452479,95.86666231310276,22131.45328499993,79.69808421889874,0.25546663867503605,0.08328632948546665,0.07777351188088504,62.69523884337625,0.08032606973933727,460.67143252094246,0.10910832577947599,88.51527297521925,1.2962442479944674,0.09384349974644757,0.38720314075744483,66955.42243838526,0.12491349345105446,0.19998265813479674,0.07954479429101231,0.09146897028940726
58,258,51.5736,17.9943,35,18.993,0,118,113,15,138,17,1.00052,48.95555,0.0,0.0,4.78571,5.321,15.40262,0.0,0.0,124.0,27.53243,4e-05,0.47,1.745,-1.0,0.499679,9.592110339506172,0.3956568627450981,4.482777793556042,95.7449170187641,22974.411039380186,80.28747842754818,0.25552676679986985,0.08328635803889466,0.07787137346072845,62.80937609260465,0.08034774578194741,460.68835160064424,0.10872284719762922,86.40978292129925,1.0247347807226515,0.09380273302071399,0.3872031407574461,67125.5956886094,0.12494248309760758,0.20002300662804665,0.08068636597095719,0.09221893834369992
59,259,51.5711,18.5925,35,20.1226,0,117,113,15,138,17,1.00028,48.97412,0.0,0.0,4.5,5.286,15.44725,0.0,0.0,124.0,27.59309,2e-05,0.47,1.699,-1.0,0.51018,10.031298225308642,0.4034403921568628,4.595944578111448,95.74494051775496,23374.45865253903,80.58916352683784,0.2555417711104106,0.08329455761688737,0.07809228804031988,62.70712977279852,0.08015757047450046,460.68686149467146,0.10812686065569818,88.32526339265199,1.157892570954365,0.09386445504414441,0.38720314075744805,67350.20712491588,0.1249294172666543,0.20008059853298055,0.08097443962457776,0.0927820052828489
60,260,50.7262,19.3832,35,19.7968,0,117,113,15,138,17,1.00328,48.26329,0.0,0.0,3.78571,5.28,15.95676,0.0,0.0,124.0,27.54148,4e-05,0.47,1.695,-1.0,0.51516,10.372588734567902,0.40758666666666676,4.590487121914286,95.82263440439158,22211.292579123736,80.77089479415028,0.2556566810201778,0.08335560604006227,0.07812923754301948,62.59808726369599,0.07995274445565462,460.6427145635129,0.10781698177534452,88.48770400072137,0.8152843259478347,0.09431926232495291,0.38720314075744916,66877.64929163147,0.12479887432313976,0.20030638846436022,0.08159237626220793,0.09248165070764296
61,261,50.686,20.1096,35,18.5737,0,117,113,15,138,17,0.99956,48.21323,0.0,0.0,5.10714,5.265,16.63051,0.0,0.0,124.0,27.51883,5e-05,0.48,1.648,-1.0,0.486084,10.687644675925926,0.41216786274509654,4.709313306188453,95.7988274441401,22328.366738595276,80.65336432025508,0.25571534819257624,0.0834216707984879,0.07816942102551591,62.488710756655095,0.07988575749565245,460.54213703294516,0.10752123072163176,87.18000569439707,1.3467441269319054,0.09418807697482112,0.3872031407574486,67005.79404281655,0.1246991893034627,0.20058051978522692,0.08227257556874044,0.09218011273931417
62,262,50.8398,20.2108,35,19.1148,0,117,113,15,138,17,1.00008,48.33681,0.0,0.0,4.71429,5.184,17.25453,0.0,0.0,123.0,27.48689,5e-05,0.47,1.661,-1.0,0.505144,10.93214699074074,0.41756078431372545,4.851754189096945,95.81125279253216,22680.95709943319,80.70664819973567,0.2557459137855516,0.0834820387195255,0.07818660817122607,62.519392413857545,0.07993716622694023,460.40369896002437,0.1073575094969852,89.95927085748274,1.14861493422071,0.09407440251770745,0.3872031407574483,67049.67618480763,0.12466842548272601,0.20082077395814737,0.08273331994805508,0.09202066924606968
63,263,50.8408,20.0978,35,19.8025,0,117,113,15,138,17,0.99789,48.33692,0.0,0.0,3.46429,5.236,17.34147,0.0,0.0,123.0,27.38317,5e-05,0.47,1.714,-1.0,0.517779,11.029947916666666,0.41849098039215693,4.832362244134756,95.79870311634097,22632.567480815156,80.88224620284092,0.25580334274211164,0.08355711515275842,0.0782798310362325,62.4557677845896,0.0801379508354864,460.2501093547292,0.10746604061025304,89.03273592750588,1.1472324644467404,0.09411365287459228,0.38720314075744416,67203.13618846833,0.12457697745120633,0.2009580806194144,0.08368466936851729,0.09197782839050059
64,264,50.7325,20.1715,34,20.2938,0,117,113,15,138,17,0.99943,48.23034,0.0,0.0,4.32143,5.235,17.24116,0.0,0.0,123.0,27.29257,4e-05,0.48,1.565,0.22878,0.509793,11.194733796296296,0.4178752941176471,4.82694136526153,95.82321800035906,22592.362629893865,81.01088854993975,0.2557053990538764,0.08359176498320425,0.07837296396874706,62.50004747178819,0.08009578086632328,460.0985109008424,0.10753332918600782,89.14929972200225,0.9612608852019036,0.09409298503334114,0.38720314075744394,67240.60336576709,0.12456048151816992,0.20112030240524142,0.08419504338806044,0.09206347935403235
65,265,50.6322,21.1207,34,19.5242,0,117,113,14,138,17,0.99769,48.14374,0.0,0.0,4.92857,5.212,17.30309,0.0,0.0,123.0,27.17992,5e-05,0.47,1.522,-1.0,0.532113,11.568479938271604,0.4199501960784313,4.817491232178772,95.82630804624067,22450.19800316466,81.03123353747273,0.25568037173952773,0.08357580984239422,0.07839341588849369,62.64764197078752,0.08008708486179453,459.9781041428775,0.10781610483531301,87.84171990835829,0.9660301000002122,0.0939855014866581,0.38720314075744594,67215.82336211343,0.12449688798334943,0.20141707381356644,0.08377003326747656,0.0918960461250642
66,266,50.5387,21.5313,34,20.7486,0,117,113,14,138,17,0.9982,48.06349,0.0,0.0,3.85714,5.202,18.122,0.0,0.0,123.0,27.26382,3e-05,0.48,1.701,-1.0,0.533,12.219955632716049,0.42231411764705884,4.865956910129247,95.81888186767972,22292.45045023986,80.69699621875549,0.25580936979506197,0.08357266690008626,0.07854954096877843,62.60055805724344,0.08048691762439616,459.8606175542438,0.10764719781414732,88.019273088618,1.2208394497302446,0.09402109601155405,0.3849855147142245,67084.83071440927,0.12459693487126902,0.20189832844330594,0.08385941399949738,0.09176398807507313
67,267,50.4368,22.3496,34,20.3291,0,117,114,14,138,17,0.99899,47.96118,0.0,0.0,4.07143,5.153,18.47828,0.0,0.0,123.0,27.4192,7e-05,0.48,1.56,-1.0,0.527357,12.476658950617283,0.42315450980392144,4.945220317948994,95.84489625317424,22280.50822904008,80.58974553611888,0.25584728432284815,0.08364887068787775,0.07868603905254179,62.41355820644049,0.08067920898215249,459.6998048005517,0.1073345851347838,86.1092848297561,1.0076906801673904,0.09414417453490884,0.38498551471422143,67126.42182079352,0.12460149367493445,0.20209781809881955,0.08397626764560158,0.09151936745462672
68,268,50.4964,22.3201,34,20.9679,0,117,114,14,138,17,0.99962,47.9969,0.0,0.0,3.42857,5.143,19.17818,0.0,0.0,123.0,27.57244,1e-05,0.48,1.492,-1.0,0.495818,12.657118055555555,0.4263337058823514,5.080965504237056,95.82883410716155,22479.168629338674,81.37916629476955,0.25590686208945623,0.08368192801911861,0.07884483681010997,62.2510050078969,0.0806669208577886,459.59041816212317,0.10761497666293304,89.08152067750103,1.4067119176005707,0.09433602715389282,0.38498551471422543,67115.97887517011,0.12462448860405273,0.20202741495285004,0.08499450380857398,0.09150864255889639
69,269,50.6734,22.3645,34,21.9209,0,117,114,14,138,17,1.00195,48.19007,0.0,0.0,5.85714,5.094,19.1591,0.0,0.0,124.0,27.65121,3e-05,0.48,1.49,-1.0,0.558542,12.870949074074074,0.4308623921568626,5.081070446035167,95.78819549127954,22525.111562810558,81.15709126149522,0.25624047958065455,0.08381920139643365,0.07897778021701841,61.96698826919367,0.08160087771563213,459.51032473043847,0.10736122250027941,87.78482334008146,1.455284425725001,0.09416560303293096,0.3849855147142287,67148.10990518625,0.12484261893367664,0.2022283298831128,0.08576512029722108,0.09188158636424527
70,270,50.6475,21.9903,34,22.2366,0,117,114,14,138,17,1.00144,48.14695,0.0,0.0,4.07143,5.1,19.20153,0.0,0.0,125.0,27.91058,3e-05,0.48,1.546,-1.0,0.513769,12.831211419753087,0.43610274509803937,5.105713342758867,95.80604396708938,22334.728356318574,80.89714923246297,0.256228995063808,0.0840013396265719,0.07895263725490745,61.726535561644,0.08263961779967798,459.40641882548147,0.10741804914313086,86.85546997396521,1.112119027977386,0.09404936638710226,0.3872031407574487,67209.83533759486,0.12485846233061962,0.20232269916925333,0.08589688092085472,0.09203754374600219
71,271,49.8405,21.6731,34,23.3059,0,117,114,14,138,17,1.00145,47.3627,0.0,0.0,3.57143,5.173,18.88075,0.0,0.0,126.0,27.96474,2e-05,0.48,1.497,-1.0,0.530601,12.688512731481481,0.4397227450980392,5.049602945265637,95.92432558058573,21556.660990276938,81.22960897144313,0.25628720848728737,0.08426298494867632,0.07881006666531606,61.68934951593846,0.08397627093633073,459.2974043252097,0.10841734221251288,88.51434866001256,1.3149239996560342,0.0941211258019551,0.3849855147142269,67198.85247775207,0.12509857400797714,0.20250077806375694,0.08613852071235137,0.09133932468486008
72,272,49.1397,21.5974,33,22.9173,0,117,114,14,138,17,0.9991,46.67372,0.0,0.0,5.17857,5.211,18.60334,0.0,0.0,125.0,27.96742,2e-05,0.48,1.447,0.22492,0.522329,12.771315586419753,0.43890392156862745,5.049595225420194,96.05669872021124,20873.40397727986,81.54049900437995,0.2565791361300262,0.08447358398336387,0.07885829374159596,61.62320454915364,0.0844203386070598,459.198818671706,0.1093573624754,87.686047675592,1.2089560776680925,0.09427267002602606,0.38498551471422243,67057.35420710422,0.12509573942854138,0.20222247506328755,0.08643529825094295,0.09025822485463005
73,273,49.1041,21.7643,33,21.851,0,117,114,14,138,17,0.99709,46.6652,0.0,0.0,2.78571,5.183,18.53668,0.0,0.0,125.0,28.02171,5e-05,0.47,1.668,-1.0,0.52124,12.452932098765432,0.4390921568627451,5.07659539720306,96.0320415647004,20690.50124652295,82.22120259095753,0.25656201492928754,0.084597907983599,0.07885216792469998,61.45641788435571,0.08458129613545402,459.0458945844139,0.11055251306136704,86.84400886541793,1.4439205283612746,0.09443154671012839,0.38720314075744505,67161.11999462984,0.12510718688213002,0.20102179188280792,0.08701169476269884,0.08999996068173008
74,274,49.802,21.8126,34,22.4036,0,118,114,14,138,18,0.99681,47.35648,0.0,0.0,4.78571,5.194,18.68563,0.0,0.0,125.0,27.97001,3e-05,0.48,1.6,-1.0,0.491269,11.811921296296296,0.4348014313725453,5.051591327703542,95.91521134110523,21371.675820987115,82.4722639010138,0.2566895089835531,0.08467938300280177,0.07884621429222749,61.23108908570843,0.084810374815858,458.846309827035,0.11137591381593794,90.67091460759109,1.2532374296747943,0.09464885539180251,0.3872031407574512,67225.71708912037,0.12516534619285957,0.20050521357635792,0.08704275814281243,0.08987466917606707
75,275,50.8003,19.9968,35,23.0632,0,118,114,14,138,18,0.99887,48.32475,0.0,0.0,3.39286,5.146,18.72825,0.0,0.0,125.0,27.97181,5e-05,0.47,1.499,-1.0,0.50177,11.970871913580247,0.4403187647058786,5.0449056814393805,95.80151639657694,22541.55888991979,83.01402006464376,0.2569050636726222,0.08460029597308405,0.07893100364220246,61.174904528959296,0.08532211456354187,458.6534860680833,0.11103723904591276,88.31149371845666,1.2021247703820641,0.09505979627238234,0.38942076680068133,67263.24257038307,0.1253569451141928,0.20033860595721042,0.08701549356995247,0.08974521690117465
76,276,50.7911,21.0558,35,22.2065,0,118,114,14,138,18,1.00064,48.33828,0.0,0.0,4.32143,5.15,17.17353,0.0,0.0,126.0,28.16545,2e-05,0.48,1.543,-1.0,0.513551,11.693335262345679,0.444423137254902,4.962184415855051,95.86502317400505,22226.390071934264,84.81374513904616,0.25687494102982095,0.08440211829623473,0.07891284776197179,61.586502263575426,0.08562292836398552,458.5238790707616,0.11149400516084244,88.59350637743411,1.4177126870462953,0.0955510864357391,0.3894207668006769,67130.6740670749,0.12534821068636334,0.20035009558287167,0.08684572826997002,0.08948559639194177
77,277,49.6526,20.8216,34,24.8003,0,118,114,13,138,17,0.99995,47.25122,0.0,0.0,3.5,5.211,18.07938,0.0,0.0,126.0,28.03509,4e-05,0.47,1.537,-1.0,0.510228,11.490692515432098,0.43536784313725485,5.0190864648474856,96.08759381624364,21105.294855085907,83.04502719760863,0.2568701744607476,0.0842565387743833,0.07854615974817075,61.265421737859285,0.08605768561033017,458.3155450136888,0.11188101287398629,86.38557182865972,1.0961364977984605,0.09569874855623509,0.3872031407574508,66929.08455807948,0.12544031437804232,0.19953172369843405,0.08684518365921232,0.08914799657966123
78,278,48.3384,20.6156,33,24.4838,0,118,113,13,138,17,0.99645,45.94985,0.0,0.0,3.57143,5.195,17.87582,0.0,0.0,126.0,27.75857,4e-05,0.47,1.667,-1.0,0.490436,11.227671682098766,0.4293672352941177,4.960630465653488,96.26790283409699,19915.94560401269,82.16190378632365,0.25687931987942375,0.08408038452677495,0.07837573622923967,61.58292718581212,0.0862007081807941,458.09766089916064,0.11188118906631708,89.64134854336251,1.17843899472498,0.0960213714457561,0.38498551471422493,66800.05869523762,0.12531356373754668,0.198377663291404,0.08667801213733553,0.08898004308044971
79,279,46.7261,20.1718,32,23.7764,0,118,113,13,138,16,0.99525,44.38584,0.0,0.0,4.14286,5.228,17.69177,0.0,0.0,126.0,27.36752,1e-05,0.47,1.396,-1.0,0.496705,10.81274112654321,0.4189207843137256,4.837270673044916,96.50143308357612,18123.106211000115,81.44913528469527,0.2568751795760916,0.08387607158798263,0.07873479375252547,61.92072079505449,0.0866821014138869,457.9250370399145,0.11164396872922926,85.52282648309105,1.1380827847439374,0.09616910647566833,0.3827678886709875,66533.03679245673,0.12524194257870896,0.1970740067140391,0.08652124234018943,0.08889226765593072
80,280,46.6961,20.6692,32,22.0873,0,118,113,12,138,16,0.99901,44.26676,0.0,0.0,4.46429,5.234,17.31183,0.0,0.0,125.0,27.09997,7e-05,0.48,1.51,0.21219,0.507613,10.289255401234568,0.4106372549019609,4.824036063865324,96.51818191039018,18229.820369317218,81.02511356303904,0.25674329424106285,0.08374913771456027,0.07868022782676186,62.16606742953077,0.08715258436254042,457.78068543784934,0.11198405246056525,90.59946599272655,1.2042051193444372,0.09599534275967425,0.3827678886709826,66671.58746088848,0.1250721204058601,0.19552766509603636,0.0865293515607633,0.08888977170292534
81,281,47.164,20.2602,32,21.5136,0,118,113,13,138,16,1.0033,44.67975,0.0,0.0,5.0,5.232,17.7432,0.0,0.0,125.0,26.93915,2e-05,0.47,1.537,-1.0,0.551864,10.170524691358025,0.41236588235294125,4.886898811735514,96.4728601371666,18652.35421219558,80.78461586158517,0.25660001114923536,0.08359308283058299,0.07868918762690227,62.25194540141541,0.08758102169817311,457.58493637406025,0.11249854613783916,89.16208846649062,0.9826559859866748,0.09609259790319251,0.38055026262775793,66671.24196808346,0.12494383560606913,0.19438069945517708,0.08657448945395066,0.08896969409106734
82,282,47.8623,20.3334,32,22.2639,0,118,113,13,138,16,1.00075,45.3849,0.0,0.0,3.75,5.272,17.38725,0.0,0.0,125.0,26.89015,5e-05,0.48,1.783,-1.0,0.556929,10.114101080246913,0.4150396078431373,4.634248153453596,96.38657486705812,19248.840837290976,80.40777735944465,0.25650035650478964,0.08351219400015081,0.07891394300161286,62.24195899492428,0.08756413583622413,457.37416567127946,0.11218718386561304,90.34709289757969,0.7749872154512515,0.09599722215615027,0.3827678886709864,66593.1537769303,0.12488997582152345,0.19359517224676634,0.08653907296833091,0.08929226630543748
83,283,49.3095,20.8379,33,22.9377,0,118,113,14,138,16,1.00264,46.79131,0.0,0.0,3.17857,5.208,17.44861,0.0,0.0,125.0,27.15925,2e-05,0.48,1.571,-1.0,0.589511,10.130594135802468,0.41903058823529415,4.67387204502448,96.11386135317161,20612.821088024102,80.76793522906091,0.25648446906410355,0.08345227691808921,0.07975625414742275,62.22644570433064,0.08753367697259179,457.1351544187388,0.11179011257116375,90.1945297518494,1.0408558466306184,0.09582870390024173,0.38498551471421755,66832.86356747724,0.12463798787833896,0.19285983677971566,0.08643733340979022,0.08951407496981847
84,284,50.3637,21.0413,34,21.4564,0,118,113,14,138,17,0.9993,47.79983,0.0,0.0,5.25,5.123,17.88383,0.0,0.0,125.0,27.49893,5e-05,0.48,1.579,-1.0,0.566121,10.647231867283951,0.42549568627450973,4.892159098686605,95.95715050738414,21871.651504062287,80.84244165257988,0.256483350834328,0.08335889998228317,0.07907626164847101,62.01558770073785,0.0875641311601138,456.84318943873035,0.11141359523109093,91.6727248631989,1.2464401452396412,0.09580996118848588,0.3849855147142203,66895.61001095684,0.12466642811917789,0.1924127719672991,0.08643012325526478,0.08944524878794724
85,285,49.0258,21.4541,33,20.6446,0,118,113,14,138,17,1.0006,46.54116,0.0,0.0,4.60714,5.249,18.05634,0.0,0.0,125.0,27.57709,6e-05,0.47,1.675,-1.0,0.643447,11.059461805555555,0.4273317647058823,4.906778316159192,96.28809693349304,20497.34067129481,80.91659825304934,0.2563672582279146,0.08332849057837916,0.07885356942057968,61.97581481933594,0.08730071045214954,456.56633838899137,0.11125923695753105,90.02576899860662,1.1381204526324078,0.09560978034337526,0.3767092216486994,66604.50502172201,0.12444471068913324,0.19216213119295608,0.08655910369227589,0.08942006495448471
86,286,50.2049,21.1095,34,22.8003,0,117,113,14,138,17,0.99901,47.71299,0.0,0.0,4.78571,5.184,18.41645,0.0,0.0,125.0,27.85499,6e-05,0.48,1.684,-1.0,0.559548,12.27830825617284,0.43489143137254876,5.348301628668113,95.98060050186275,21636.65422006719,81.62688819296088,0.255975642401566,0.08324048805167443,0.07907839058302685,62.19700829776716,0.0871715052375656,456.2767858943033,0.11144329937365263,89.16620727267625,1.0214443742420511,0.09529565791994568,0.3849855147142201,66902.15013175704,0.12428076113406672,0.19181705062664664,0.08624052207405056,0.08946606746631224
87,287,49.5786,20.421,33,24.5231,0,117,113,15,138,17,0.99876,46.94672,0.0,0.0,5.60714,5.257,18.12206,0.0,0.0,125.0,28.14865,5e-05,0.47,1.731,-1.0,0.707757,12.273726851851851,0.4443039215686275,5.339453968269559,96.21924540673957,21183.060504065317,82.55995859288359,0.25575804837052535,0.08311287469392481,0.0788489737798595,62.25689094449267,0.08682029502055051,456.03582404880103,0.11232229078164527,90.82233512793499,1.264225435743765,0.09495622792394223,0.36237426156088093,66983.01266170635,0.12413836062364046,0.19151142905253216,0.08623437605528522,0.08958430192863709
88,288,50.0888,21.0015,34,23.2847,0,117,113,15,138,17,0.99728,47.59384,0.0,0.0,5.71429,5.213,17.52742,0.0,0.0,124.0,28.30285,5e-05,0.47,1.596,0.21065,0.613272,12.893856095679013,0.4476505882352942,5.403365568925595,96.00409967861525,21283.635742989798,83.1316473541743,0.25553502081971374,0.08301749337541107,0.07887901865127185,62.1818180790654,0.08678792095466728,455.81068713091423,0.11238318995339118,90.0077009283582,0.6283494700209018,0.09483032884490927,0.38276788867098527,67031.71133436878,0.12396071302483355,0.1912039778567579,0.08599789485921329,0.08952567062429803
89,289,48.8284,20.1932,33,26.6018,0,117,113,15,138,17,1.00093,46.31413,0.0,0.0,6.67857,5.33,18.02956,0.0,0.0,124.0,28.31238,5e-05,0.46,1.648,-1.0,0.753108,12.799479166666666,0.44933490196078435,5.610752604173225,96.45627198805265,19596.232662958126,83.66276926487652,0.2547356574544408,0.08275579517302878,0.07881750583750406,62.295410909770446,0.08616950731878051,455.60922479413017,0.11302527490229013,85.8325123069001,1.2374735100822454,0.09519587212907304,0.3623742615608769,66796.79192350621,0.12385640986620505,0.19045591271480938,0.08662902149846764,0.08934672485453021
90,290,50.1376,20.6176,34,25.9403,0,117,113,15,138,18,0.99883,47.70212,0.0,0.0,5.57143,5.193,17.32939,0.0,0.0,123.0,28.4011,5e-05,0.47,1.697,-1.0,0.644116,14.774787808641975,0.44952705882352945,5.3216332468608405,96.05478497419988,20901.160810046506,83.92139216390002,0.254432899295898,0.08263979502252203,0.07922942788539745,62.417073190948116,0.08584834672316455,455.39856561040756,0.11361903788919521,88.2688538959117,1.0207103268267748,0.09512232555653778,0.3827678886709848,67137.3256550889,0.12390832475985006,0.1902715585899631,0.08624245001285212,0.08924808928853857
