,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,noise,cubcol.0.3,uhdhdsim,blur,saturation,cubrow.0.6,blockiness,cubrow.0.3,cubcol.0.6,color_fulness,cubrow.0.5,cubrow.0,temporal,cubcol.0.5,staticness,contrast,cubcol.0,cubcol.1.0,fft,tone,cubrow.1.0,movement
45,445,21.3566,32.2671,14,27.0857,0,120,118,5,135,9,0.99187,22.57699,0.0,0.0,5.89286,11.028,28.25546,0.0,0.0,121.0,35.73004,0.0,0.38,4.484,-1.0,0.162298,0.3232104222764829,0.05042788849243102,101.96003219248895,2662.002283359178,44.09754397545332,0.061776591194892636,0.8953717438250781,0.06253212350663667,0.08101106485695231,101.69184915800943,0.07397345796952738,0.01644062683811881,8.056769075661087,0.05912088902858572,341.7502200528791,84.5067622529579,0.056892162882700395,0.05654664917651583,63462.18308369256,0.5245823529411765,0.03674517539813959,23.037471064814813
46,446,20.6264,30.6826,13,23.6651,0,120,118,5,135,8,0.99501,21.82294,0.0,0.0,6.64286,11.944,27.72344,0.0,0.0,119.0,36.18388,0.0,0.37,4.809,-1.0,0.201432,0.31715175525418965,0.050185934434929164,102.14670976187097,2551.6104192007056,44.20265687542197,0.06125560406656165,0.7204583940615609,0.06207375507140187,0.08016952403244407,99.81926987672503,0.07315828821276919,0.0163549808732788,7.923282881425121,0.05932187513589813,340.1252115809913,86.94754150117137,0.05826845348092796,0.05654676910384167,63412.43260013579,0.5346819607843136,0.036481865978886856,23.157021604938272
47,447,18.5662,30.5389,12,24.0143,0,121,118,5,135,7,0.99519,19.91755,0.0,0.0,3.21429,13.035,26.37059,0.0,0.0,117.0,36.22118,0.0,0.37,5.594,-1.0,0.202811,0.3127165031677294,0.05066510178770923,102.55703201110484,1969.769029284408,44.113640867633585,0.060789874086277694,0.6287519042772504,0.061597549338557225,0.07958805443421291,97.16299576938049,0.0725307472072511,0.01627279205675093,7.9021247106161026,0.05890320367665951,338.50616341154745,88.25747276363099,0.06005603435722778,0.05680452331566622,63423.100705129975,0.5437321764705881,0.036230905737909935,21.27126736111111
48,448,18.9063,30.902,12,22.7937,0,121,118,5,135,6,0.99288,20.13765,0.0,0.0,5.85714,13.952,26.24223,0.0,0.0,120.0,36.12673,1e-05,0.38,5.639,0.12616,0.221422,0.30665783614544,0.05198557175858135,102.58834134516418,2126.4500989770413,43.65692590784144,0.06071238899543464,0.6102554508826508,0.06102259515578357,0.07916615768281017,94.62087890072426,0.0718797143275428,0.01621230690493361,7.887030001958938,0.0586034720167701,336.442377603343,84.17439707856107,0.062207680118872594,0.05682019301490133,63568.40997765722,0.5526568627450981,0.03602605642591005,19.867283950617285
49,449,18.3745,30.5936,11,22.5707,0,121,118,5,135,6,1.00426,19.69896,0.0,0.0,4.85714,14.719,26.54311,0.0,0.0,124.0,36.30821,0.0,0.38,4.465,-1.0,0.235767,0.3066578361454346,0.052560613422589504,102.76119024733363,1887.307470723062,42.91455662103347,0.05997438586676164,0.7209217205973261,0.06050586073502619,0.07885438275515705,92.62771248323907,0.07115159797484083,0.016118498718237614,7.903491249606921,0.05850552229380993,333.6618618667606,88.13540382170267,0.06282671393606416,0.057203944682395216,63378.80344435962,0.5615894117647059,0.03587758474978451,19.84259259259259
50,450,18.5566,32.1583,12,24.6203,0,121,118,5,134,6,1.00189,19.75312,0.0,0.0,4.32143,14.487,26.28387,0.0,0.0,124.0,36.47763,0.0,0.37,4.499,-1.0,0.222716,0.3066578361454343,0.05249143624376551,102.74016695981489,1921.6350860519228,42.65245696644725,0.05939111540493681,0.6873807872083939,0.060180729408130254,0.07848604309675583,92.80629818733073,0.0705323370952488,0.01603893705852883,7.978595567915967,0.05834162145109268,330.4672137786145,88.31628173147315,0.06252100450869581,0.057491335474159445,63233.53125755817,0.5674211764705882,0.0358245986841229,20.297453703703702
51,451,20.335,33.8307,12,26.6342,0,120,119,5,134,6,0.99974,21.32889,0.0,0.0,7.32143,13.816,27.64268,0.0,0.0,121.0,36.72093,0.0,0.37,4.442,-1.0,0.221989,0.3149341292109582,0.05219292899434183,102.47820453314402,2328.3545155935067,42.47777868200232,0.05909026067230278,0.7591271711470977,0.05972528095927064,0.07800903199601913,95.52854950868655,0.07000099229002713,0.015957356263639047,8.126910229705214,0.059027610899255546,327.33930433628456,88.20128269551277,0.06320104784761213,0.05803655237191647,63559.81563380059,0.5617031372549018,0.03551050514663168,20.68846450617284
52,452,21.7336,34.3539,13,25.9203,0,120,119,5,134,7,1.00061,22.7523,0.0,0.0,9.25,12.244,29.08769,0.0,0.0,122.0,37.50108,0.0,0.38,5.077,-1.0,0.162264,0.3232104222764838,0.05212818909009972,102.19491036607417,2670.9720382088376,42.88569829493393,0.059024753478603885,0.6751563500680698,0.05941917091551316,0.07744598405048757,98.37579079872644,0.06993206206510583,0.015878386297901427,8.298988078374375,0.06061386967299453,324.4584002427495,86.4762538710505,0.06335739251377971,0.058642218311789104,63484.8306944567,0.5675231372549019,0.03527943426401587,22.96050347222222
53,453,23.4623,35.6277,15,27.3534,0,119,119,6,135,8,0.99792,24.44196,0.0,0.0,8.10714,11.449,29.54097,0.0,0.0,125.0,38.22034,0.0,0.38,5.004,-1.0,0.152635,0.33148671534200286,0.05218967884384334,101.85021255370557,3158.4030961912727,43.57043061433015,0.05887575517308844,0.6712344074099824,0.059464590115337786,0.07694230560058873,101.84445134509461,0.06965893759284567,0.015783175278362434,8.458125567599712,0.060182060087374346,322.1701036671365,90.42131869422478,0.06369191958437695,0.058491764218892045,63573.39820511325,0.5757674509803922,0.03517287131421456,25.017457561728396
54,454,26.4998,34.9357,15,29.8747,0,118,119,6,135,8,1.00351,27.07866,0.0,0.0,3.07143,10.86,30.64102,0.0,0.0,122.0,38.33768,0.0,0.37,3.974,-1.0,0.156402,0.3353277563210722,0.05212738470117905,101.26977865750933,4728.596559008354,44.29530428662712,0.05848644695642829,1.3613041117065658,0.059407331622558776,0.07684288772454553,105.08441686415256,0.06930219866704755,0.015685425673799443,8.575478481068538,0.060324266213098575,320.61553876809245,90.54587602003063,0.06439492893687658,0.05831553856760286,63717.948127461634,0.5684592156862746,0.03502719226934011,24.58376736111111
55,455,27.7179,34.9245,16,27.4984,0,118,119,6,135,8,1.00257,28.05707,0.0,0.0,7.46429,10.648,30.02678,0.0,0.0,119.0,37.87086,0.0,0.38,4.189,-1.0,0.131088,0.3314867153420103,0.05198289420501377,101.06329274565722,5555.392188692899,44.75146051100743,0.0579749427329065,0.9556334930286281,0.05921704213443014,0.07637918041041947,106.5846104324712,0.06888198925344062,0.01559525521685411,8.564017083094653,0.06053246119500657,319.62316632331544,88.99838014391699,0.06471184175588221,0.05800477007340297,63753.57010446838,0.5543101960784313,0.03506182211180145,24.09862075617284
56,456,26.9059,34.0355,16,28.9261,0,118,119,6,135,9,1.00181,27.44561,0.0,0.0,5.85714,10.195,30.01285,0.0,0.0,120.0,37.664,0.0,0.38,5.277,0.13246,0.135449,0.3292690892987784,0.0518903638672106,101.20486810478461,4829.146456789885,44.745288801781925,0.057715647419324966,1.342945596175923,0.058789711380521144,0.07570533373736729,108.09518720500841,0.06862973081344759,0.015509858285392093,8.521905004447973,0.060665658360919056,319.23332876073613,84.38109567610452,0.06476969732705172,0.05762529907537729,63777.22846878542,0.533376862745098,0.03497779625882212,23.148485725308642
57,457,27.2764,32.2629,15,29.9916,0,118,119,6,135,8,0.99379,27.72178,0.0,0.0,5.46429,9.97,29.24732,0.0,0.0,125.0,37.79404,0.0,0.38,5.335,-1.0,0.119979,0.32321042227648494,0.05189582121903554,101.207130234486,5029.503784789855,45.33738218707803,0.0584673716733119,1.4036044670888697,0.05842769284071643,0.07518372817975398,105.56179848026925,0.06885582317091216,0.01544301540210882,8.460865034966442,0.061980892696620396,319.3203322265723,85.0216963476376,0.0666378321986801,0.05746153843035637,63987.189807901435,0.5303250980392157,0.03492761608499433,23.183738425925927
58,458,26.9254,29.7751,15,29.5166,0,118,119,5,136,8,0.99618,27.42504,0.0,0.0,4.10714,9.4,27.72661,0.0,0.0,124.0,36.92331,0.0,0.38,4.951,-1.0,0.144347,0.3232104222764833,0.05192675359059455,101.3644333792351,4867.186076796387,45.96428011670525,0.058527968701211595,1.1694140043085408,0.05826094538599933,0.07464162720830397,98.66408337382032,0.069805000022179,0.015379926687071046,8.40692140334355,0.0626287971065344,319.6825557907475,89.03322393686827,0.0692097247121542,0.057608134505471,64148.20634333318,0.5135282352941176,0.035066648425653914,21.303288966049383
59,459,25.6207,28.8698,15,28.9648,0,118,119,5,136,8,0.99351,26.30353,0.0,0.0,4.39286,9.635,25.58709,0.0,0.0,112.0,35.72593,0.0,0.38,8.536,-1.0,0.132387,0.32099279623325555,0.05227360795402518,101.59534554120647,4324.942274296807,46.278022671923225,0.05914845994483743,1.146589397575411,0.057976801733451364,0.07410202696714586,90.76148507412053,0.07023089019554014,0.015305277472232506,8.309069392104549,0.0627226609148671,320.03440254539566,90.03622167043231,0.07017651968716493,0.057234426569418205,63860.27022906932,0.5023368627450981,0.034982562516440885,18.891010802469136
60,460,26.0112,27.68,15,28.2017,0,119,118,5,136,8,0.98834,26.78042,0.0,0.0,4.89286,9.887,24.82186,0.0,0.0,119.0,35.91632,0.0,0.37,6.821,-1.0,0.104634,0.3232104222764834,0.052149049206773004,101.48733712105417,4461.102269382524,46.68447235484182,0.05879147220510333,1.8414461018247081,0.05833295917164746,0.07312001742875748,85.24521443587298,0.07129880872250091,0.015336352497740234,8.227481025592935,0.0625726620873281,320.29053354772265,88.73081032071369,0.07148704642306337,0.05670655017778397,63812.27891857474,0.5020717647058824,0.03528957172110563,18.86106288580247
61,461,27.4009,27.5119,16,28.0395,0,119,118,5,136,9,0.99936,28.05094,0.0,0.0,5.42857,10.093,23.79695,0.0,0.0,114.0,36.39922,0.0,0.38,6.354,-1.0,0.101832,0.3171517552541933,0.052206409747837926,101.28633122208143,4988.307771259881,47.03198769651814,0.05856190669330731,1.579099210063356,0.059232032040957575,0.07175414221669438,84.80794500459251,0.07134318361319045,0.015423842904407806,8.135973339342868,0.06260604548571379,320.55295253321316,89.04595077278987,0.07126814544805653,0.0564641539675506,63286.727448718135,0.5089625686274509,0.03530709671845751,19.162663966049383
62,462,27.4018,27.7664,16,30.7675,0,119,118,5,136,9,0.99529,28.12706,0.0,0.0,7.21429,10.441,23.65336,0.0,0.0,115.0,36.42775,0.0,0.38,7.325,-1.0,0.102492,0.32321042227648655,0.05222949493651332,101.19134243608644,4843.6874929924425,46.99182957778743,0.05823162090154703,1.376585118028364,0.05958163594440636,0.07034808569368631,85.81024168947815,0.07157403598839296,0.0154860206381204,8.115944730407344,0.06242156541380222,320.8422393385967,84.1957214987336,0.07107975623421489,0.056180854621312594,63097.957378772844,0.5070917647058825,0.0354468144811661,19.130449459876544
63,463,28.7814,26.7546,17,31.0161,0,119,118,6,136,9,1.00434,29.36207,0.0,0.0,6.71429,10.303,23.88589,0.0,0.0,119.0,36.71154,0.0,0.37,6.977,-1.0,0.117088,0.32321042227648294,0.05245541874871684,100.87764603368706,5359.195278178816,47.03288834183304,0.058218146562319176,1.3850932267592135,0.05944117530205066,0.07028536524327003,87.05507012691835,0.07242025188785749,0.016284677559374416,8.121184724675613,0.062252075599699676,321.1044577875911,87.92969748820093,0.07104364760544614,0.05624804347120652,63190.246510011355,0.5088784313725491,0.035467000918149805,19.445264274691358
64,464,30.0527,26.4481,17,27.3222,0,119,118,6,136,9,1.0039,30.37837,0.0,0.0,7.96429,10.038,23.03608,0.0,0.0,117.0,36.95994,0.0,0.37,5.789,0.13233,0.115776,0.3209927962332559,0.05234181561541554,100.63121293516207,6435.82085440809,46.929165687090084,0.05866352536245934,1.3709753064503307,0.0600798844987328,0.07217600956291109,86.3539895159523,0.07323332176860876,0.01579050365746566,8.044581166029172,0.06264370697975383,321.3411379551892,88.84793937516491,0.07115147443769128,0.05642669932746108,63327.73910931543,0.517633725490196,0.036633851700234504,19.888310185185187
65,465,28.7512,25.7488,17,27.5173,0,119,118,5,136,9,0.99869,29.10871,0.0,0.0,7.64286,10.279,22.78601,0.0,0.0,116.0,36.97408,0.0,0.38,6.233,-1.0,0.112092,0.31715175525419065,0.05224587573105199,100.91007380175654,5476.361502534208,46.86764507529176,0.058934011239842876,1.3615846297216063,0.06022921892765189,0.07173499264502312,86.31714991049374,0.07371257352158694,0.015641952530339114,8.017891395692983,0.06300712582300716,321.5874800846205,86.04347909503801,0.07148016077727777,0.056734787892294754,63340.536961874684,0.5200847058823529,0.036413967357436745,19.91184413580247
66,466,28.168,24.6387,16,26.1113,0,119,118,5,136,9,0.9982,28.49299,0.0,0.0,7.57143,10.218,22.17046,0.0,0.0,117.0,36.77076,0.0,0.38,8.537,-1.0,0.113039,0.31271650316773214,0.052163123177169465,100.9817528217802,5271.95882451792,47.24441358778212,0.05881825827604253,1.6910346063815591,0.05997271866854253,0.06927815773865229,86.45987826039558,0.07417488985803593,0.015563584506155023,7.971957970036521,0.06436083177597521,321.87237793148176,84.79185356384885,0.07144770679092083,0.05496574533928975,63093.816412833774,0.5137313725490196,0.03599452406912391,19.626494984567902
67,467,27.7477,24.9797,16,26.7804,0,119,118,5,137,9,0.99732,28.11025,0.0,0.0,9.57143,10.726,21.20451,0.0,0.0,114.0,36.68133,0.0,0.37,12.768,-1.0,0.094019,0.31271650316773153,0.052178907003780334,101.05107636420271,5053.686907413992,47.64914882330247,0.05875608748949686,1.3392216887106656,0.05942425383870269,0.06743679857446172,88.14747206022628,0.07425830523271221,0.015454596465479458,7.887083177618246,0.06585858425297973,322.2582410916626,89.21983094098499,0.07137980164430435,0.05343445242288891,63160.52142278498,0.5105074509803921,0.03599772220947733,19.578896604938272
68,468,27.4326,25.6523,16,25.9095,0,119,118,5,137,10,0.99289,27.9089,0.0,0.0,12.67857,10.872,21.50006,0.0,0.0,116.0,36.47968,0.0,0.38,12.862,-1.0,0.112247,0.3171517552541887,0.05183238771820424,101.05512332690452,4820.684026317355,47.62042839144483,0.0583695682158028,1.1589651715725735,0.058749932100648286,0.06588613400431256,89.3842759982803,0.0733385695804229,0.015348913871433221,7.882244834380319,0.06725965102984666,322.86942544383754,86.95953088299586,0.07151142281996609,0.052822421875460226,63153.17667846202,0.5110416078431372,0.0362338013547937,19.106963734567902
69,469,27.1243,26.5116,16,26.8189,0,119,118,5,137,10,1.00165,27.74881,0.0,0.0,3.78571,11.222,22.09121,0.0,0.0,118.0,36.30518,0.0,0.38,15.339,-1.0,0.109076,0.31715175525419004,0.051585939034171684,101.08080356932791,4929.185384894965,47.91531711154514,0.05805335103161691,1.3161137427089442,0.05762624209349939,0.06495401876684177,89.82270601496683,0.0722334598266526,0.015602218886450624,7.900134816057427,0.06808803225856956,323.7103873985944,89.1912081667001,0.07159151145379897,0.052230716236830295,63154.717841338046,0.5146854901960785,0.03682524348477065,18.85199652777778
70,470,26.0731,27.491,16,27.5755,0,119,118,5,137,10,1.01044,26.94441,0.0,0.0,4.75,11.778,22.81693,0.0,0.0,117.0,35.71557,0.0,0.38,18.86,-1.0,0.114314,0.31715175525419115,0.05241812769030635,101.2439233922912,4381.082029120706,48.20338289237317,0.058366305899358276,1.1465740565899867,0.056670022301203264,0.06392359167775895,89.95804547321806,0.07011744279482078,0.01577950949916938,7.91962481282579,0.06819650541487128,324.75241294351565,86.3019133873515,0.07155386599531395,0.051220061690281454,62963.77754264275,0.5061000000000001,0.03717376196045053,18.340518904320987
71,471,26.7206,28.2026,17,28.542,0,119,118,5,137,10,1.00855,27.68051,0.0,0.0,3.57143,11.268,23.68686,0.0,0.0,118.0,35.79495,0.0,0.39,12.203,-1.0,0.111909,0.3171517552541928,0.05212705478164846,101.05290333981024,4695.870269482893,48.36725776578174,0.05819125636663243,1.3432980095107698,0.05567282822103592,0.0633622074655002,89.85341397550224,0.06792747311902853,0.015703347062362122,7.948282801462637,0.06875717854855026,325.9014867154866,86.86581108986283,0.07137299723548342,0.050639233990996894,63074.4161697986,0.5087050980392157,0.03722603981913334,18.491126543209877
72,472,26.6463,28.3019,17,30.5349,0,119,118,5,138,10,0.98926,27.78621,0.0,0.0,5.21429,12.099,24.27286,0.0,0.0,119.0,36.2249,0.0,0.41,22.265,0.13362,0.090114,0.3292690892987775,0.05264563034957065,101.07779139836411,4394.361690757586,48.60339054060571,0.058130730844770426,1.5466626329644504,0.05430513673745008,0.06294166615195032,90.9161085960189,0.06634112785260814,0.01565402932593129,7.968893053262891,0.06885286710730198,327.047279644397,88.61431460738152,0.07095470953582651,0.05050985971384829,63085.53433437762,0.5134556862745099,0.03716619183358353,18.961757330246915
73,473,26.5376,28.2561,17,29.5423,0,119,118,6,138,10,0.99981,27.85044,0.0,0.0,5.5,11.722,24.34319,0.0,0.0,120.0,36.35574,1e-05,0.39,15.19,-1.0,0.081775,0.33148671534200375,0.052642685579860043,101.08610181428494,4308.902463449202,48.69319586106289,0.057808987347653586,2.188211549467036,0.052825429297861146,0.062376661322915895,91.31660969482573,0.06494807039411042,0.015454935361503521,7.909925573752545,0.06858863817759381,328.1401479459325,87.45079537777322,0.0707092649598328,0.050106460037070616,63067.21415410407,0.5148377843137255,0.03751929747135728,19.216676311728396
74,474,26.9684,28.1085,18,29.3843,0,119,118,6,138,10,1.00809,28.34309,0.0,0.0,2.67857,11.938,24.30561,0.0,0.0,120.0,36.46036,0.0,0.41,12.342,-1.0,0.083663,0.3314867153420129,0.05302187377090873,100.99523504649503,4537.37842252302,48.85497331030575,0.05772506394299239,1.6856028035645871,0.051850396722050524,0.06217101770101052,91.49612859466592,0.06303417932790965,0.01544289465702572,7.813395000174709,0.06833848287600193,329.16816667841584,87.41114752560658,0.07058852463939348,0.049831420508208706,63139.86887936435,0.5197337254901961,0.037817886280520546,19.80888310185185
75,475,27.5035,27.9172,18,30.8085,0,119,118,6,138,10,0.9858,28.94794,0.0,0.0,3.67857,12.106,24.18413,0.0,0.0,117.0,36.33348,0.0,0.41,18.904,-1.0,0.061012,0.3375453823643026,0.05365028741672608,100.86643648664395,4926.903488324952,48.434182437849636,0.05752149165324008,2.727080098667977,0.05072302510344651,0.06169315843659087,91.06253445295394,0.062096855467210395,0.015517867083668186,7.689199005517455,0.06830843473659612,330.0812573447764,87.72917415792224,0.07051648062280955,0.049926714000775155,63280.255812006704,0.5231168627450982,0.038154469062964554,19.849006558641975
76,476,29.4291,26.0848,19,31.7785,0,120,118,5,138,10,0.99848,30.75461,0.0,0.0,2.75,10.605,24.03501,0.0,0.0,115.0,36.08591,0.0,0.41,21.185,-1.0,0.038201,0.3458216754298296,0.054667037136299695,100.52341923022824,6188.826804478508,48.06701358748071,0.05708802299897492,1.905264962259729,0.049899884055439506,0.06162789504308902,90.69826557893319,0.061384317240292634,0.0156777843162613,7.465653403555963,0.06846188010421914,330.87830464839453,84.32068618039314,0.07041752809291323,0.05014837855008716,63311.92360875223,0.5243913725490196,0.03908455035836558,19.535108024691358
77,477,30.8258,25.8259,19,28.5217,0,120,118,5,137,10,1.01656,31.95372,0.0,0.0,5.25,9.332,22.47599,0.0,0.0,114.0,35.6858,0.0,0.42,16.206,-1.0,0.029453,0.3518803424521299,0.05538660516890273,100.42762215838653,7383.379556151045,47.75655355571229,0.05655714978439072,2.334802278444182,0.04918721677883875,0.061754390328318226,89.90210597982471,0.0605774074744719,0.016131840114328416,7.015149100666228,0.06875010543426073,331.5103399381044,84.67247679820787,0.07045259996685296,0.05045390421043059,63491.263485369804,0.5210423921568627,0.04080734501673214,19.360677083333332
78,478,28.258,27.1325,18,27.4307,0,121,118,5,137,9,1.01094,29.39644,0.0,0.0,4.82143,10.531,22.25001,0.0,0.0,112.0,34.92162,0.0,0.41,15.569,-1.0,0.061647,0.3375453823643026,0.05719693548830046,100.78540713193385,5535.646752888698,47.50478655026283,0.05623078259209309,2.9410712062417206,0.04839276988988713,0.061441525899344394,88.1636581093125,0.060213188653552796,0.016168863356247797,6.634160951592583,0.06993523238527581,331.83211839752283,85.5143753460899,0.07060134198233556,0.05064102627566089,63284.79180358687,0.5077430392156839,0.04090440263370429,19.47728587962963
79,479,25.6852,27.347,16,27.6656,0,121,118,5,137,9,1.02189,26.71768,0.0,0.0,4.67857,12.706,23.34855,0.0,0.0,111.0,34.39571,0.0,0.41,17.418,-1.0,0.10627,0.32321042227648217,0.0588413942011967,101.2620463591867,4432.150556841155,47.481347919982156,0.05577124034536594,2.4952115969145563,0.047275389530906674,0.06157497191289662,86.77848033451292,0.05977624411124377,0.016148736676844307,7.004014283361572,0.0697500246459281,331.7967628303761,89.06348693023588,0.07076788336553186,0.05097518796633712,63027.9991824314,0.4953537254901961,0.04013263025316547,19.631703317901234
80,480,23.641,27.8382,14,26.7383,0,121,118,5,138,8,1.00322,24.67804,0.0,0.0,2.75,12.074,23.51678,0.0,0.0,110.0,33.89975,0.0,0.41,18.439,0.12693,0.123523,0.31271650316772803,0.05903396466702724,101.60056414272074,3702.506949578497,47.57821429217303,0.05514209234138586,1.5381234555648717,0.0461318456405773,0.061519593657673045,85.8851574799404,0.05927470353425317,0.01625974056162744,7.424403562665278,0.06961254275935218,331.42026801094136,87.60321320495336,0.07019750058949667,0.05135732140004313,62955.81636864271,0.4856019607843137,0.03955254861995654,18.632957175925927
81,481,21.8665,28.3442,13,25.5508,0,121,118,4,138,8,0.97723,22.82958,0.0,0.0,4.0,11.686,23.93193,0.0,0.0,112.0,33.74462,0.0,0.41,18.343,-1.0,0.132963,0.3005991691231429,0.059064078092771345,102.01397208003259,2964.746820958179,47.752781432351945,0.054986695678057404,1.408057078311426,0.04532073215480913,0.06159949461190813,84.76995553910037,0.058031948775386706,0.016179269292909134,7.662013294413253,0.0687841082723657,330.8332447242661,86.50922730365099,0.07019044148014283,0.05143761740057181,62806.37026923253,0.4820094117647058,0.0389682868247689,18.042775848765434
82,482,19.6392,29.0108,12,23.7677,0,121,118,4,138,7,1.02056,20.68276,0.0,0.0,3.96429,13.147,24.35951,0.0,0.0,111.0,33.66391,0.0,0.41,12.93,-1.0,0.133303,0.2923228760576164,0.059689753113386666,102.39900909937325,2229.7490104871586,48.393278522255976,0.055314415580027594,2.236314712634132,0.044795860933111206,0.06120256467706346,82.5319964490174,0.0565855648903497,0.016112533583020387,7.847449849205949,0.06853829453516892,330.1543117427875,88.69176445808914,0.06965868600860775,0.05138153836056631,62606.50776855613,0.4815288039215685,0.03871407592458803,16.67071759259259
83,483,17.6377,28.8642,11,22.9107,0,121,118,4,138,7,0.98578,18.74938,0.0,0.0,4.75,14.229,24.93966,0.0,0.0,112.0,32.90324,0.0,0.4,10.536,-1.0,0.135507,0.27798791596980105,0.05947590811244303,102.74404474089576,1773.366280139321,49.17653684262876,0.054344395533567125,0.39874203918182693,0.04424096441578408,0.06105265118928788,80.48554261877236,0.05526969502748274,0.01605032195257346,7.981978520121375,0.06863329035883457,329.48908870779957,88.90515388827248,0.06956239048465562,0.051164090894333665,62503.33639658705,0.47182823529411766,0.03801711516096711,15.12596450617284
84,484,15.998,28.4569,10,22.6105,0,122,118,3,139,6,1.00847,17.11904,0.0,0.0,5.14286,16.665,24.82311,0.0,0.0,111.0,31.9702,0.0,0.39,17.682,-1.0,0.126184,0.27577028992656616,0.05911859312075394,103.05134305354426,1439.8034341630728,49.48243487322772,0.05383085001448733,0.3332320707605653,0.04377926598282281,0.06125593131110644,78.67819268536584,0.053336256303565824,0.015998150609095065,8.085524185650469,0.06893713595865647,328.84565346631973,83.8624999289454,0.06942329775784988,0.051061070870390295,62445.925584708304,0.4614694117647059,0.037725424995169454,14.300684799382717
85,485,14.7133,28.6397,9,20.9737,0,122,118,3,139,6,1.00546,15.90863,0.0,0.0,3.46429,20.601,24.46119,0.0,0.0,109.0,31.07325,0.0,0.38,14.868,-1.0,0.100492,0.2674939968610455,0.05893392518290108,103.28379859323455,1225.971692228289,49.78692325544946,0.05347678137776225,0.18841497914579453,0.04304599388376096,0.06076519605394191,77.5410935624509,0.05219260375160582,0.015971036468557263,8.096485666661984,0.06892717603772473,328.26344212978415,85.81945158939804,0.06896282830606122,0.05084995325683934,62196.947638307545,0.454061568627451,0.037404302998429395,14.699749228395062
86,486,13.4526,28.6401,8,19.9088,0,122,117,3,139,5,1.00833,14.7118,0.0,0.0,2.92857,22.553,24.60207,0.0,0.0,107.0,30.61231,0.0,0.38,10.944,-1.0,0.129527,0.26365295588198223,0.0588949962789015,103.52867452469717,1062.691805448044,50.051312293535396,0.053275849479077986,0.23180411224062308,0.04268334639451118,0.06005213346673194,75.79753130846831,0.051651960546892084,0.015952598694461837,8.194317226727485,0.06874723250060173,327.78099658770736,88.88614743585109,0.06870270547262815,0.05069973992793078,62326.627893976205,0.4507278431372549,0.03714410954089901,15.149353780864198
87,487,12.1198,29.9457,8,18.972,0,122,117,3,139,5,1.00532,13.48683,0.0,0.0,3.53571,24.86,24.60886,0.0,0.0,105.0,30.34713,0.0,0.37,16.656,-1.0,0.161703,0.2636529558819805,0.05867052053304074,103.7589241458407,870.548263718425,50.11452474711854,0.05276709262523391,0.21576119148606782,0.042307587477936275,0.05935574490765777,74.1566151602428,0.051192752153253855,0.015857363949060954,8.307240157644404,0.06876251456701395,327.3627111882386,85.3821941190713,0.06816554865257778,0.0508363935361682,62275.69636866173,0.44544078431372547,0.03696547779727621,14.712432484567902
88,488,11.5814,30.6533,7,17.6918,0,122,117,3,139,5,0.99799,12.93907,0.0,0.0,4.46429,30.272,25.70828,0.0,0.0,103.0,30.39651,0.0,0.37,8.936,0.12912,0.201743,0.26143532983875367,0.05844620338046576,103.91016568911621,788.6630869669615,50.00166151258681,0.05180903029637077,0.16388173914371001,0.041978697105309486,0.05861659986990816,74.33781228187908,0.050867722710460604,0.015775820770547257,8.417134534652167,0.06883120551307109,326.86644876273056,92.66800367505694,0.06757130065746253,0.05113876500015799,62367.22597374886,0.4369331403337172,0.03675596834919013,12.729311342592593
89,489,11.6784,30.3219,7,17.019,0,122,117,3,139,5,0.99202,12.94027,0.0,0.0,1.60714,30.032,26.31818,0.0,0.0,102.0,30.65049,0.0,0.38,8.91,-1.0,0.251791,0.261435329838752,0.05792937614101798,103.93478867505577,791.2047587666909,49.76941784517265,0.05062465138815595,0.08440404461559384,0.04153691797986619,0.05810110860115429,74.07496292473228,0.05056183729176344,0.01567034900448157,8.458365014688585,0.06871375763101731,326.42982691556364,91.82588263608578,0.06691942706909086,0.05153051421082034,62378.7799424889,0.4128157250196086,0.03649483072305624,11.505256558641975
90,490,11.3545,28.5701,7,16.6396,0,122,117,3,138,4,1.00439,12.66094,0.0,0.0,1.0,25.664,26.04409,0.0,0.0,99.0,30.94336,0.0,0.37,8.334,-1.0,0.271683,0.26143532983875023,0.05670241036992308,104.02929940825167,776.965708661376,48.96017569082755,0.049280755443894965,0.09419933229624351,0.04103132894919831,0.05748083749635501,72.07412868505946,0.05008933204580047,0.01560841500180906,8.43828572397037,0.06854537503711912,326.1374081403089,88.4534800005519,0.06626286284888498,0.051360156562485416,62296.47789120149,0.4164036167812387,0.03626531550151011,9.658661265432098
