,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.5,movement,staticness,cubrow.0.3,blur,contrast,tone,color_fulness,fft,cubcol.0.3,cubcol.1.0,noise,cubrow.0.5,cubrow.1.0,cubcol.0.6,uhdhdsim,cubcol.0,blockiness,temporal,cubrow.0,saturation,cubrow.0.6
45,345,69.1189,10.0644,58,16.1705,0,121,117,14,137,10,1.00305,70.19746,0.0,0.0,1.21429,4.317,8.64509,0.0,0.0,127.0,40.51524,0.00019,0.45,2.969,-1.0,0.678966,0.1425426961171389,10.902922453703704,603.6138626244259,0.18359324284710749,31575.141890427527,86.47479694954596,0.5999807843137255,84.64794372150887,67395.03396083812,0.1809925724231642,0.24246174381282207,0.46715423426206537,0.2272505728004171,0.22304883360898276,0.19838560163729818,90.9473340748145,0.11870782472396686,5.543155493748177,4.952629837739822,0.2898460878463002,51.149243013358415,0.21391140187743948
46,346,68.9959,10.2451,59,15.0825,0,121,117,14,137,10,0.98068,70.08945,0.0,0.0,1.21429,4.345,8.65922,0.0,0.0,127.0,40.49143,0.0003,0.45,3.033,-1.0,0.681955,0.14279612313034054,11.06544174382716,603.1042540289815,0.1832702849311374,31449.35702928895,86.72857286467922,0.5995156862745098,84.73997812216767,67428.48015530322,0.18107780352932565,0.2425726729565731,0.4671542342620623,0.22735594673220258,0.22307612302138324,0.19794887082441423,90.98544114309041,0.11917124510272382,4.911023576131436,4.9296823039941176,0.28888801837714323,51.217239568262926,0.21381882553525516
47,347,69.3154,10.0253,59,16.0169,0,121,117,14,137,10,0.96574,70.39159,0.0,0.0,0.32143,4.332,8.81713,0.0,0.0,127.0,40.51013,0.00032,0.44,2.603,-1.0,0.676124,0.14329583222848438,11.100549768518519,602.5635008278551,0.18297840055057943,31835.570016084923,88.4541304763528,0.5993270588235293,84.47615334764066,67420.79032720148,0.18099530036747602,0.2432311564839403,0.46715423426206537,0.22754889306719767,0.22318296608552846,0.19788195619911542,90.91286458505877,0.11905140148700269,4.166899268448491,4.9656817531855335,0.2878633088356308,51.10775926378038,0.21357757957453882
48,348,69.403,10.2137,59,16.3727,0,121,117,14,137,10,0.97191,70.43715,0.0,0.0,0.57143,4.324,8.62846,0.0,0.0,128.0,40.48218,0.00055,0.45,2.768,0.28112,0.66294,0.14389193339143674,11.200376157407407,601.9941140600877,0.1827782076366733,31891.562873956525,88.76144041666369,0.5991011764705881,84.40943036159891,67665.30244751152,0.18132978373272934,0.24373610015754305,0.46715423426206387,0.2282247976131091,0.2232189123900348,0.19729065845265717,90.90065164859112,0.11833293991025533,4.504076490918975,4.91165575958543,0.28724475949517897,51.18552615318769,0.21326100330926528
49,349,69.2867,10.6148,58,16.7557,0,121,117,14,137,10,0.99693,70.28044,0.0,0.0,0.60714,4.321,8.7892,0.0,0.0,128.0,40.44971,0.00042,0.44,2.864,-1.0,0.673346,0.1447701307186373,11.267939814814815,601.4002297544791,0.18248602901717087,31816.87352192448,88.8924008797804,0.599227843137255,84.37903436920746,66912.28031537858,0.1816190096290781,0.2439011321862184,0.4671542342620574,0.22847283464187343,0.22310273451721893,0.19697179098196743,90.93758441558968,0.11789964538464906,4.310968278137669,4.9525837313464915,0.2864634391153694,51.130640477309996,0.21290350436971428
50,350,69.4749,10.5441,58,18.5011,0,121,117,14,137,10,1.01357,70.45255,0.0,0.0,0.42857,4.343,9.13998,0.0,0.0,128.0,40.47532,0.00028,0.45,2.835,-1.0,0.693816,0.14580452152273726,11.71923225308642,600.7606292945395,0.18221486502584122,32107.057996249085,84.89313176427112,0.6000035294117647,84.19207423813884,67496.7434751556,0.18208988135082682,0.24391910799325245,0.46715423426206165,0.22859174240670627,0.22304100736811242,0.19663796731619948,90.903041337939,0.11845984739242059,4.557160347749337,5.024220321015485,0.28583534245333314,51.19705275547357,0.21249010236575347
51,351,69.3767,10.4549,58,17.6236,0,121,117,14,137,10,1.00273,70.32606,0.0,0.0,0.35714,4.344,9.07422,0.0,0.0,128.0,40.43433,0.00019,0.45,3.066,-1.0,0.653919,0.14689660650605185,11.913242669753087,600.0888672780021,0.18189803351313844,31965.936996101795,89.02458697876794,0.5993388627450978,84.1398236312862,67484.40263761644,0.18272477016138367,0.2440871069977778,0.46109556723977013,0.22885483379431837,0.22303235845936606,0.1962153798380855,90.900839913295,0.118903157092258,5.149773773537023,5.025344731152667,0.28491803818805167,51.131722909432874,0.21210950791215413
52,352,69.201,10.3279,58,17.5411,0,121,117,13,137,10,0.98968,70.16018,0.0,0.0,0.46429,4.349,8.99478,0.0,0.0,128.0,40.38503,0.00029,0.45,3.063,-1.0,0.668379,0.1477648602404902,11.976996527777779,599.393166498837,0.1816949371687559,31707.93679033,88.85943458326366,0.5989623529411765,83.88219961351032,67447.36147568625,0.1828488803667389,0.24505976154689627,0.4655308193262222,0.22914671104283155,0.22325808967729735,0.19561034216916512,90.93865047554083,0.11913816284372639,4.748699594560237,4.9810647274641235,0.2841162670013952,51.16947070463203,0.2119619931329159
53,353,69.4954,10.8912,58,17.4865,0,121,117,13,137,10,0.98672,70.36843,0.0,0.0,1.10714,4.32,8.88254,0.0,0.0,128.0,40.36044,0.00016,0.45,3.163,-1.0,0.67134,0.14860491449523378,11.94068287037037,598.6810878732256,0.18149056682641615,32214.94689959726,87.086762385015,0.5989913725490196,83.76120117701893,67545.03575003461,0.18300456578344182,0.24624114436818315,0.46715423426205455,0.22908020531526416,0.22345278210719102,0.1950432008495546,90.87745839141597,0.11888791906896723,3.9306816146956143,4.916529083657766,0.2834184695318111,51.21205553596402,0.2116308275258692
54,354,69.3934,10.6867,58,17.2786,0,121,117,13,137,10,0.99424,70.26292,0.0,0.0,1.75,4.331,9.36983,0.0,0.0,127.0,40.32176,0.00025,0.44,2.91,-1.0,0.696737,0.14953339099602975,12.06105324074074,597.9596809206603,0.18136128614813057,31906.84380061779,88.42631822344349,0.597987843137255,83.61028430350575,67489.5151523983,0.1830475151354199,0.24719199847979678,0.45725452626070684,0.22928993266770542,0.22346593460990735,0.19461520966376242,90.92302086669176,0.11809521559196569,5.123988301867796,4.992441061579357,0.28262214724100415,51.1472422281901,0.21126162428789844
55,355,69.1352,10.7393,58,16.5463,0,121,117,13,137,10,1.01383,69.99085,0.0,0.0,1.14286,4.32,9.19962,0.0,0.0,128.0,40.17627,0.00029,0.43,3.232,-1.0,0.667219,0.14980885737631652,12.455729166666666,597.0724684556468,0.18151009549667735,31371.004166624058,88.82948622928402,0.5954423529411765,83.0112263319212,67462.45499718728,0.18304755553754107,0.248002734998705,0.46109556723976847,0.2291916106162836,0.22324052854395895,0.1940840825626729,90.93807909395501,0.117980482346748,4.8587401364582306,5.1318148257073535,0.2820213090340353,51.80378666630497,0.21087649831738017
56,356,68.6216,10.9033,57,17.227,0,121,116,13,137,10,1.01348,69.44308,0.0,0.0,1.0,4.347,9.24184,0.0,0.0,129.0,40.00279,0.00031,0.44,3.029,0.28627,0.69702,0.14953156705191495,12.73220486111111,596.0023702493706,0.18162867450340567,30606.280280868414,86.11521309879225,0.5915850980392157,82.66172336029341,67377.59240972497,0.183348060693111,0.24865693779782946,0.4528192741742534,0.22934771463667122,0.22308363796648165,0.19352809656084186,91.01773354533037,0.11834215308046842,5.785844486055612,5.153558703427253,0.2815639994065459,52.62637084207417,0.21058916218504095
57,357,68.6386,10.7084,57,16.7387,0,121,116,13,137,10,0.9922,69.44979,0.0,0.0,1.17857,4.316,9.37957,0.0,0.0,129.0,40.04955,0.00042,0.43,3.134,-1.0,0.68776,0.1492328827928187,12.784239969135802,594.9476446126224,0.18152045068177378,30853.025595621064,86.55067737515272,0.591929411764706,82.79361107628566,67527.97379012078,0.18325784272923393,0.24941904828726252,0.4550369002174773,0.22954770408548217,0.22286323125593008,0.19284995874415092,91.01325735228349,0.11895928278057506,5.464752999424299,5.023761904601522,0.28097898443728586,52.65045147177614,0.21036792726068557
58,358,68.2245,10.8278,57,16.4168,0,121,116,13,137,10,0.97714,69.08434,0.0,0.0,1.46429,4.323,9.21266,0.0,0.0,129.0,40.07433,0.00026,0.43,2.759,-1.0,0.710548,0.14891965274241026,12.700569058641975,593.9126148897603,0.1812398365043548,30275.687701340998,88.11371799850096,0.5925752941176471,82.5322285330085,67606.72971746341,0.18334901393031244,0.2515928075121844,0.45281927417425116,0.22965212280561598,0.2227350950243411,0.19228902318740648,91.00264642623074,0.1187662281707713,4.781871889444086,4.94922205002594,0.2814602666461529,52.61256973831742,0.21024495041383234
59,359,68.2485,10.6127,57,16.5613,0,120,116,13,137,10,0.96595,69.12525,0.0,0.0,1.42857,4.311,9.31601,0.0,0.0,129.0,40.136,0.00037,0.45,2.817,-1.0,0.683667,0.14867067518520838,12.736255787037036,592.882398154446,0.18089573597755448,30267.382521054267,88.8991714879819,0.5945117647058824,82.2816882708222,67638.82370746235,0.18337006752906373,0.25353844721982155,0.45503690021747834,0.22958560059528701,0.2223671395290683,0.19174688025317732,91.00223322326778,0.1180801981583673,4.820129990863861,5.017905615718705,0.28164719150478323,52.71685376579379,0.210199215935147
60,360,68.1144,10.376,57,17.1604,0,120,116,13,137,10,0.98372,68.97209,0.0,0.0,1.89286,4.32,9.12741,0.0,0.0,129.0,40.14278,0.00022,0.45,2.822,-1.0,0.685396,0.1487761499734427,12.903645833333334,591.8620089095839,0.18038454754329483,30270.686334347687,86.89357691167243,0.5945079803921534,82.24257106863845,67631.14731564035,0.18349634808132304,0.2537377569281058,0.45503690021748916,0.2291422078888926,0.22231601371089973,0.1916331420751906,91.07017398159088,0.11716763512240864,5.131276591278328,5.0340409820083005,0.2806583290264287,52.745914788893714,0.20980955085788555
61,361,68.2936,9.86258,57,16.8238,0,120,116,13,137,10,1.0016,69.18137,0.0,0.0,1.57143,4.296,8.92933,0.0,0.0,129.0,40.31309,0.00029,0.46,3.08,-1.0,0.660722,0.1489335572569963,12.964023919753087,590.8464600957706,0.1799998693921111,30316.704129281214,87.85286355748607,0.5975254901960785,81.46094276795202,67642.8829882488,0.18393636552862344,0.25449890272719733,0.45503690021747795,0.22889426268044433,0.2224391202449965,0.19155941959486505,91.04556928789677,0.11695700276772933,3.7509925593500655,5.067093014393198,0.27923366757643076,53.01686228057485,0.2100463813265072
62,362,68.4492,10.1653,58,15.9724,0,120,116,13,137,10,1.01128,69.36298,0.0,0.0,0.78571,4.288,8.48297,0.0,0.0,129.0,40.32449,0.00039,0.44,3.033,-1.0,0.663576,0.1489759676240813,12.709346064814815,589.8316411805241,0.17971841779335637,30446.705211306333,86.10542003647447,0.597018862745098,81.4096055954647,67756.70180148946,0.1845270483211336,0.25542917262352066,0.4550369002174792,0.2286700977508203,0.22281900596238577,0.19137153814083324,90.97941059228441,0.11745435572789531,5.00880596911992,4.856122407108261,0.27824273816526546,52.97747783896364,0.21041010970392263
63,363,68.177,9.98306,57,15.3992,0,120,116,13,137,10,1.01858,69.10127,0.0,0.0,0.67857,4.302,8.74315,0.0,0.0,129.0,40.32235,0.00038,0.44,2.836,-1.0,0.636286,0.1490580378161335,12.462480709876543,588.8211803177328,0.1795529158284213,30118.185432872546,89.14028888379053,0.5964466666666667,81.31512060332076,67599.23972179515,0.18546976676348034,0.2564805988550351,0.4572545262607131,0.2289675802597338,0.22338840294900125,0.19133793670184226,91.1048592955543,0.11795621942849428,4.463592290351062,4.899160774956085,0.2770467428234714,53.00470931441696,0.210721044747503
64,364,68.1316,10.2922,57,16.4306,0,120,116,13,137,10,1.00686,69.06155,0.0,0.0,0.5,4.302,8.58649,0.0,0.0,129.0,40.32339,0.00014,0.43,3.07,0.27019,0.640541,0.14919719484142052,12.292052469135802,587.8256943048518,0.17965560884554427,30055.243030404406,89.66267192427964,0.5956901960784313,81.09362645915586,67590.69395072985,0.18650546972269202,0.2582133601878461,0.46109556723977035,0.22917954321586972,0.22404727646958122,0.19125378369817908,91.13301560771036,0.1180222884531011,4.634056941035384,4.844597529728495,0.2757329600343797,53.07981533474392,0.21087806624845304
65,365,68.2472,10.524,57,16.3102,0,120,116,13,137,10,0.99619,69.16468,0.0,0.0,1.28571,4.315,8.85464,0.0,0.0,129.0,40.29085,0.00035,0.44,2.747,-1.0,0.654583,0.14914854618587078,12.245418595679013,586.8434612427205,0.17976911849029079,30177.609769061928,88.17268196516505,0.5949565490196075,80.9141328357338,67491.36986610154,0.18755081331612805,0.2600058424251482,0.4627189821756022,0.22967690860177353,0.22462036375129962,0.19127525377605853,91.04939232308732,0.1183653020450609,4.854735897403308,4.8888972241879705,0.2744889628276796,53.086161483953035,0.2114686807681963
66,366,68.2733,10.3769,57,16.1762,0,120,116,13,137,10,0.99407,69.16342,0.0,0.0,0.60714,4.312,9.05375,0.0,0.0,129.0,40.22014,0.00033,0.44,3.181,-1.0,0.647826,0.1491094500327203,12.218942901234568,585.8578177001083,0.17994592139549687,30302.340928829195,87.77955956651508,0.5938580392156863,80.72407494903197,67567.80582577907,0.1889783549545803,0.2621253635957348,0.4572545262607027,0.22982514749296173,0.22487644719886626,0.19135888802294365,91.08216157169232,0.1194034689559461,4.451089154949519,4.920868091366984,0.27272821439003186,53.107137421031055,0.21203893447371597
67,367,68.2874,10.6359,57,16.5266,0,120,116,13,137,10,1.01477,69.15803,0.0,0.0,0.60714,4.319,8.93302,0.0,0.0,129.0,40.14872,0.00024,0.44,3.032,-1.0,0.622292,0.1491388782432831,12.003134645061728,584.8837890803957,0.18010177739596617,30220.783488001678,86.87498213388649,0.592735294117647,80.62398692595292,67630.9145946209,0.18977738991143775,0.2649384940443846,0.4594721523039353,0.2298835815753367,0.2249857151900759,0.19130582664183324,91.05252370594535,0.1196407989186523,4.471040518771022,4.879570095260197,0.27085506609053134,53.16031128683208,0.21232700857767772
68,368,68.2863,10.363,57,16.4679,0,120,116,13,137,10,1.01975,69.10188,0.0,0.0,0.57143,4.296,9.15612,0.0,0.0,129.0,40.11041,0.00047,0.44,3.113,-1.0,0.61831,0.14930696954936482,11.904176311728396,583.8966042742974,0.18025616774390632,30314.319227747215,89.52989264488527,0.5921286274509803,80.17659446800147,67696.84259075935,0.19028167065619617,0.26671078656063424,0.45281927417425744,0.22997758657211034,0.22514388666384416,0.19121125028743113,91.02885945486109,0.12006532670790528,5.468768483580814,4.919658373906312,0.26902914957194546,53.204769181616506,0.21327177991291035
69,369,68.114,10.7592,57,15.9866,0,120,116,13,137,10,1.00898,68.91875,0.0,0.0,0.17857,4.302,8.91827,0.0,0.0,129.0,40.0883,0.00052,0.45,2.868,-1.0,0.617214,0.14975792977053634,11.689911265432098,582.8994500033667,0.1800011601081681,30362.445163658187,88.70576330547988,0.5923552941176472,79.79999876882712,67778.31783517843,0.190538979401513,0.268001645917651,0.4572545262607044,0.2303098035215706,0.2255477302982001,0.19127748091143873,91.08659982793432,0.12104062233964166,6.087765859230085,4.863729701453021,0.2668884176324284,53.18002055603781,0.2132048376549186
70,370,68.0801,10.7029,57,16.6365,0,120,116,13,137,10,0.99838,68.85727,0.0,0.0,0.32143,4.314,9.25711,0.0,0.0,129.0,40.05178,0.00047,0.45,3.029,-1.0,0.570047,0.15039070913480296,11.49782986111111,581.9071881314272,0.17972794510858606,30333.82293003299,86.79989615548409,0.5924454901960785,79.56301496511716,67720.84079208811,0.19053652564186246,0.2695340309386404,0.46331319328299614,0.2304960660862589,0.22581523071027973,0.19125245298379373,91.07772928248436,0.12085322754805392,6.101607152507384,4.953161060837692,0.26485733054656696,53.13971135645736,0.21291743837795224
71,371,68.1136,10.0002,57,16.5172,0,120,116,13,137,10,0.98071,68.91879,0.0,0.0,0.67857,4.316,9.21494,0.0,0.0,129.0,40.04003,0.00031,0.43,3.344,-1.0,0.561977,0.15101589667477328,11.565297067901234,580.9128235038233,0.1795036461456173,30157.19812727478,86.71057372601194,0.592195294117647,79.10636044129097,67678.91838946375,0.19014192220221757,0.27053935904156245,0.45503690021747945,0.23063331057740505,0.22606725280231263,0.19111252275863724,90.9955598014743,0.12190348296772674,6.232394098105888,4.920958889038078,0.2621982343763238,53.20187660499855,0.21287901934932257
72,372,67.8899,10.0956,57,16.262,0,120,116,13,137,10,0.96853,68.7286,0.0,0.0,0.46429,4.299,8.60838,0.0,0.0,129.0,39.9796,0.00049,0.42,3.143,0.2599,0.55412,0.15160644003030252,11.306520061728396,579.9276015210003,0.17955580137672822,29687.010619571185,86.75751851517784,0.5911806862745087,78.54423650622833,67581.58709016295,0.189811042724435,0.2715582383327502,0.4633131932829975,0.23082555548346628,0.22606739806797033,0.19093802509981997,91.02657388589363,0.12324459347194817,5.932142791426384,4.76160895934213,0.25953274407438964,53.11710254056954,0.21245592863013002
73,373,67.8967,9.75709,57,16.2173,0,120,116,12,137,10,0.98516,68.70113,0.0,0.0,0.21429,4.293,8.68593,0.0,0.0,129.0,39.95837,0.00044,0.42,3.118,-1.0,0.507162,0.1522298657423121,11.158564814814815,578.9655515767384,0.17963975813231559,29821.44096721274,87.06235830599006,0.5908956862745097,78.28699534077296,67579.11441004413,0.18989732524108707,0.2735443275100161,0.46331319328299586,0.23129146119059496,0.2260306622096945,0.19118234839141357,91.07128344593164,0.12176230540109596,5.221038705530663,4.790462123827418,0.25707403470770657,53.212926605601375,0.21218650328788066
74,374,67.7527,9.79794,57,16.0409,0,120,116,12,137,10,0.99466,68.57683,0.0,0.0,0.64286,4.289,8.39147,0.0,0.0,129.0,39.91671,0.00021,0.42,3.087,-1.0,0.520622,0.1527621161216456,10.938126929012345,578.027067985362,0.1796188314202203,29647.818083708167,86.957652748831,0.5899800000000001,78.2299114920037,67694.54215321648,0.19083682558925874,0.2767773151979901,0.46331319328299797,0.23179149500021917,0.22625993579102185,0.19133542118254232,91.0862006861083,0.12162212922000994,5.911608994115757,4.680690853495661,0.25547793531926694,53.22655816725743,0.2118267045345156
75,375,68.0517,9.30077,57,16.2304,0,120,116,12,137,10,0.99321,68.86526,0.0,0.0,0.5,4.29,8.42843,0.0,0.0,129.0,39.92341,0.00015,0.42,3.014,-1.0,0.479162,0.1532389880710428,10.72873263888889,577.1185833232298,0.1795310483265331,30107.12268216625,90.47377449818825,0.5903776470588236,77.97392040608815,67806.87492770285,0.19170936644266912,0.2797458239103482,0.46331319328299303,0.2328799262093403,0.22674406764901892,0.19128547006541324,91.03861673352199,0.12266975409569238,5.903238673165874,4.6950748809641025,0.2537481123696311,53.238880110375675,0.21152704773935704
76,376,67.8118,9.1215,57,14.5605,0,120,116,12,137,10,0.99446,68.64085,0.0,0.0,0.89286,4.299,8.00063,0.0,0.0,128.0,39.86486,0.00019,0.43,3.023,-1.0,0.488363,0.1537174495958561,10.687789351851851,576.2394206140992,0.1793707058475365,29849.13288164334,89.3091529412566,0.5896517450980379,77.70126742658154,67820.12114549684,0.1925337358972718,0.28262597947864526,0.4633131932829999,0.23366521202781507,0.22716755885565545,0.191272566239935,91.03482517781868,0.12270788308473607,6.054431098062849,4.559375727180744,0.251596941525327,53.257071601019966,0.21117258975053516
77,377,67.9972,9.32461,57,14.8031,0,120,116,12,137,10,0.98898,68.79771,0.0,0.0,0.71429,4.291,7.84281,0.0,0.0,128.0,39.85195,0.00021,0.43,2.924,-1.0,0.474328,0.15428785631379371,10.432002314814815,575.4048882014098,0.17897501268810703,30234.13420258772,89.18019506301887,0.5898588235294119,77.71706388438068,67869.49945977301,0.19320352472206523,0.2856581909101814,0.4671542342620598,0.234619909154971,0.22796693042308208,0.1910986897760872,91.0281141655773,0.12358130659823045,3.9114431898696425,4.548646504668631,0.24990703529014066,53.271547482337475,0.2109366261651524
78,378,67.8755,9.33124,57,14.7749,0,120,116,12,137,10,0.98386,68.66024,0.0,0.0,0.35714,4.293,8.01515,0.0,0.0,128.0,39.77624,0.00032,0.42,3.142,-1.0,0.505702,0.1546189565974954,10.195408950617283,574.5889699870064,0.17849602622214547,30257.107631908464,88.90795519661069,0.5885231372549019,77.6536410443195,67861.31073587078,0.19381996017634254,0.28847183688950556,0.46715423426206026,0.23576634816862732,0.22868474208798678,0.19053882689586488,91.03253055076961,0.12535990719951987,6.332735692274666,4.611130319850664,0.24799504042165274,53.28560666684751,0.21068904579809847
79,379,67.84,9.55149,57,14.8603,0,120,116,12,137,10,0.996,68.61803,0.0,0.0,0.35714,4.295,8.02628,0.0,0.0,128.0,39.75448,0.00022,0.43,2.967,-1.0,0.480367,0.15483791243274983,9.946662808641975,573.8131335675083,0.17804569143182736,30200.052847991454,88.6207197962149,0.5887984313725491,77.66251291495584,67917.90430921782,0.19405325528437165,0.2914847847742181,0.4671542342620631,0.23686763999505467,0.2292376049466812,0.18997162674295567,91.0254054686557,0.12560430738096218,7.710603311540583,4.636832423554416,0.24526503816172973,53.31226320619936,0.21069029984907306
80,380,67.6491,9.33853,57,14.4134,0,120,116,12,137,10,1.01192,68.4585,0.0,0.0,0.57143,4.31,8.21525,0.0,0.0,128.0,39.70404,0.00052,0.42,3.107,0.23843,0.51689,0.15505248007708713,9.75048225308642,573.0622030545198,0.17741869055498413,29987.486482856526,86.80252555052559,0.5875533725490194,77.7928834833946,67725.16825327685,0.19416642971594325,0.2941300718912793,0.46493660821882726,0.2379461572377254,0.22946737890620714,0.18936765222407317,91.0399715311257,0.1264346029396983,6.968909989088976,4.653811262362205,0.2428879469872992,53.3033938937717,0.21044506583690356
81,381,67.7863,8.66701,57,14.3393,0,120,116,12,137,10,1.00654,68.55614,0.0,0.0,0.5,4.286,8.03022,0.0,0.0,128.0,39.65517,0.00037,0.42,2.765,-1.0,0.532454,0.15519804135839976,9.701774691358025,572.3402547801869,0.1769621962471202,29973.041634492132,86.60935089878966,0.5874078431372549,77.98104607234411,67745.22845569182,0.1943913573967651,0.29755712904722026,0.46331319328300147,0.23911548478531036,0.2295461683126814,0.18891505763505165,91.01271585425215,0.12662776085054958,5.939967822004902,4.623658464094487,0.24098377286529984,53.31884520730854,0.2102310856859166
82,382,67.5486,8.65001,57,13.5467,0,120,116,12,137,10,0.99541,68.31842,0.0,0.0,0.64286,4.293,7.45351,0.0,0.0,127.0,39.62048,0.00034,0.43,3.417,-1.0,0.546516,0.1552631977634872,9.482542438271604,571.646883709829,0.1765559818287376,29543.29075033729,85.14247974444255,0.5866784313725489,77.87000322766839,67526.22638182859,0.19434335754905244,0.30131913401193344,0.46493660821882904,0.24046232959548486,0.22966847352882142,0.18854318956178853,91.05876419890977,0.12665647488546808,7.449894647001947,4.49402103728838,0.2390532694180893,53.37926624439381,0.21027832258191786
83,383,67.218,9.09897,57,13.6615,0,120,116,12,137,10,0.98343,68.05566,0.0,0.0,0.85714,4.296,7.43632,0.0,0.0,127.0,39.5809,0.00022,0.42,2.942,-1.0,0.551333,0.15525074635940064,9.289448302469136,570.9674091690675,0.175972960057486,29010.449788705046,86.48784783293364,0.5852043137254902,77.86446344819646,67570.71525697352,0.19422859561986397,0.30347380255003836,0.46331319328299886,0.2417539048250636,0.23012477854061514,0.18756248077647436,91.06133415288545,0.12622573944599383,5.623169090902503,4.522828700715794,0.23738016206093723,53.291426105263795,0.2103385531825956
84,384,67.3212,8.85485,57,14.6914,0,120,116,12,137,10,0.97998,68.1134,0.0,0.0,1.17857,4.302,7.82845,0.0,0.0,126.0,39.56061,0.00045,0.44,3.081,-1.0,0.560425,0.1552328379782518,9.073206018518519,570.3135662793586,0.17568511347336072,29072.782230748126,86.69269301715151,0.5846698039215685,77.78845814285768,67634.47710788147,0.19423821156779683,0.30547428511503166,0.4633131932830017,0.24327208177252307,0.23024887303051847,0.1867521442978302,91.051222380825,0.12634706858494618,4.346117304437796,4.623773402578792,0.23547712317861852,53.35821533203124,0.21028065985123767
85,385,67.1045,8.58419,57,14.0751,0,120,116,12,137,10,0.99782,67.91151,0.0,0.0,1.17857,4.296,7.6153,0.0,0.0,126.0,39.55486,0.00049,0.44,3.654,-1.0,0.582531,0.15550446655457148,8.97873263888889,569.6738714928545,0.1758165594243685,28943.493113280027,85.30589675654576,0.5839863529411765,78.09514813356213,67688.01261110143,0.19391348482486626,0.30771647992353657,0.46109556723977124,0.24472939958812134,0.2302404455163594,0.18592592873386363,91.11396254189816,0.12682295796159684,6.413968570696093,4.573855045878681,0.23311160391800476,53.483425940996334,0.2104694256474229
86,386,67.3824,8.33106,57,14.6964,0,120,116,12,137,10,1.00542,68.21625,0.0,0.0,0.39286,4.287,7.3881,0.0,0.0,127.0,39.70003,0.00048,0.44,2.993,-1.0,0.595224,0.1558313854733736,9.058883101851851,569.0062949109129,0.1753750920750447,29338.345349837222,88.82082484432622,0.5830686274509803,79.5755870254749,67692.95235958853,0.1935528771339362,0.31024139093373965,0.46331319328300086,0.24614900867226275,0.23047566184998403,0.1850005912475062,91.04274563729162,0.127458148561124,7.781900824423761,4.627139735538753,0.2304511363268895,53.36072756920331,0.2109437588407617
87,387,67.0446,8.0779,57,13.5874,0,120,116,12,137,10,1.00768,67.88359,0.0,0.0,0.67857,4.285,7.1647,0.0,0.0,127.0,39.67519,0.00047,0.44,3.299,-1.0,0.612639,0.1560858128421508,8.98365162037037,568.3589321322298,0.17524144972457892,28943.941489650006,87.94766507307573,0.5826725490196079,79.4978987158085,67654.59190732641,0.19374968964183897,0.31268273437758964,0.45887794119653913,0.24783050348123908,0.23089531278762826,0.18411441500114092,91.14389229828517,0.1294701104588928,6.957032240797377,4.4331747490027364,0.2283327532616616,53.2807046395761,0.21158292416391516
88,388,66.9749,8.33144,57,12.9751,0,120,116,12,137,10,0.99411,67.81236,0.0,0.0,0.5,4.281,6.94621,0.0,0.0,127.0,39.65619,0.00046,0.43,3.262,0.2527,0.621089,0.15639208559707266,8.897617669753087,567.7306212933125,0.1750740925903147,28712.266853580575,84.93614402638389,0.5823752352941165,79.5278757623454,67630.83445010736,0.19337630002213985,0.31515136963251195,0.46331319328299375,0.24952372298936917,0.2312653230673612,0.183083407070256,91.08824495262924,0.13060498669394122,4.633607904864545,4.42380693938311,0.22620581891844194,53.27822762948495,0.21205558964046436
89,389,66.997,8.2865,57,13.8642,0,120,116,11,137,10,0.99316,67.82225,0.0,0.0,1.0,4.271,7.16676,0.0,0.0,126.0,39.47323,0.00042,0.44,3.368,-1.0,0.646124,0.15705591980901765,8.719666280864198,567.0570481400015,0.17508040934773536,28282.396332249606,90.49169987646002,0.5810152941176471,79.55172788012278,67447.28086001925,0.19285834982900715,0.3173988593239303,0.45725452626070223,0.25110374615693787,0.23128538708549384,0.18241057856800508,91.0748571370606,0.13185244315235345,5.354407248671215,4.6619543799451,0.22432591029496757,54.29615708339362,0.2124540405365702
90,390,66.7189,8.17487,56,13.4507,0,120,115,11,137,10,0.98669,67.54804,0.0,0.0,0.92857,4.283,7.12825,0.0,0.0,126.0,39.39734,0.00039,0.42,3.387,-1.0,0.650174,0.15787151157066326,8.663049768518519,566.3854126950074,0.17483673941480768,28006.61641142296,86.0813291452721,0.5800172549019609,79.72878804847117,67516.42368475934,0.19219798409874592,0.31966311256664726,0.4572545262607044,0.25263857125453926,0.2309324693067294,0.1815852356594405,91.12256037573229,0.132784509475549,7.1294049735416385,4.512379733472517,0.222253232426351,54.49174499511719,0.21270037653774693
