,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,cubcol.0.5,staticness,cubrow.0,blur,movement,cubrow.1.0,color_fulness,cubrow.0.6,saturation,cubrow.0.5,uhdhdsim,cubrow.0.3,cubcol.0,temporal,fft,cubcol.1.0,blockiness,cubcol.0.3,cubcol.0.6,noise,tone
84,84,24.5219,17.6944,12,17.495,0,119,116,3,138,6,0.98513,22.98258,0.0,0.0,13.89286,9.494,15.37107,0.0,0.0,123.0,30.22503,0.0,0.28,2.781,-1.0,5.480314,89.00747244120126,0.04919894748141545,397.46928094916905,0.053354513838344886,2980.014058607683,27.04730902777778,0.05203735239149654,79.06621664884602,0.07835762545252481,52.27587212456597,0.054468185075824654,102.93407828216328,0.061711925721398206,0.0480040695051379,5.055089502709248,60949.665344740446,0.05062893435124896,0.9354600221806101,0.04525581480156337,0.07365346282834552,0.16049639811662764,0.44995686274509816
85,85,24.3599,17.6681,12,17.7033,0,119,116,3,138,6,1.00736,22.83507,0.0,0.0,12.21429,9.647,15.18329,0.0,0.0,122.0,30.28385,0.0,0.28,2.761,-1.0,5.468998,87.28711198553657,0.049270290460864126,397.1775430370642,0.052327626546146644,2929.7763169003347,25.30815972222222,0.05124153670617288,78.84336565091988,0.07778860679739162,52.31334450804157,0.05440764639836771,102.97629148087468,0.061349203993699364,0.04706105798610222,5.100120577606122,60841.26048155532,0.05007443254595266,0.659702575567686,0.045630309291664006,0.0726541745067148,0.16049639811662755,0.45057647058823547
86,86,23.8561,17.9221,11,16.6821,0,119,116,3,138,6,1.00239,22.38838,0.0,0.0,15.39286,9.902,15.15948,0.0,0.0,121.0,30.24276,0.0,0.28,2.229,-1.0,5.64414,89.87469042279984,0.04936631662476306,396.96113708650194,0.0512832093276435,2719.2458662169224,23.623939043209877,0.05045928910961113,79.11795756803485,0.07705523176108395,52.219648196373456,0.05404332184594977,103.05497602906667,0.061029238457271845,0.04606353929415624,5.082665424270224,60828.22088864576,0.04949391504026225,0.8464019466108618,0.04661115072909918,0.07154251224790337,0.1604963981166275,0.45004078431372563
87,87,23.7197,17.9281,11,18.2452,0,119,116,3,138,6,0.9773,22.2408,0.0,0.0,10.46429,9.783,15.38377,0.0,0.0,116.0,30.11911,0.0,0.28,2.225,-1.0,5.904536,91.23686093230025,0.049250491272354535,396.80161848254073,0.05022509364806612,2678.869082468136,21.99734760802469,0.04959362610773971,79.12986095456966,0.07629046110565436,52.16391367971161,0.05344802031894767,103.11318699720145,0.06083330540599766,0.04504053606362235,5.056492221558039,60695.68946396397,0.04893458004934318,0.9370429747556199,0.047213014570913515,0.07066300250763911,0.16049639811662703,0.4471600000000001
88,88,23.3865,17.5338,11,17.6968,0,119,116,3,138,6,1.01086,21.8989,0.0,0.0,16.42857,9.883,15.38863,0.0,0.0,112.0,29.97948,0.0,0.28,3.346,0.53202,6.075915,87.76062238024214,0.04927710289377055,396.63269707378186,0.04919421527867061,2562.9452383163784,20.44603587962963,0.04847487106256846,78.5214245767904,0.0754732517068094,51.98057744532456,0.05292671819808613,103.21056702395288,0.06092004633819203,0.04400815718604213,4.98461833181212,60618.92740030793,0.048325873710029395,0.7801686619069805,0.04796465261432936,0.06964829899453831,0.1604963981166264,0.4476372549019608
89,89,23.1549,17.7931,11,17.0064,0,119,116,3,138,6,1.00234,21.67355,0.0,0.0,13.82143,9.772,15.05049,0.0,0.0,106.0,29.9277,0.0,0.28,3.358,-1.0,6.238052,92.91596163537966,0.04929665162305807,396.42619398902576,0.04816698084696155,2489.657036050647,19.127266589506174,0.04696013261936002,78.18325722911604,0.07494753705084356,51.961268860616805,0.052974905170706965,103.25483955980974,0.06082329717340986,0.0429410453010641,4.940154779339121,60570.71338274031,0.04773540879588139,0.6926972070442283,0.049443495984709346,0.06934034667521366,0.1604963981166256,0.44665411764705887
90,90,23.3318,18.1659,11,16.2929,0,119,116,3,138,6,0.98322,21.81374,0.0,0.0,16.60714,9.89,15.27293,0.0,0.0,104.0,29.80465,0.0,0.29,4.188,-1.0,6.297462,91.86077840441398,0.04932540036838072,396.1942286490305,0.04710195452679619,2556.344965764844,17.986400462962962,0.045660511860498236,77.71803832043285,0.07438799024549325,52.106351875964506,0.05269146158183578,103.25444714193881,0.060590268647056876,0.04188314064704287,4.937500488357532,60562.77458943211,0.047121835962997634,0.7130244385379801,0.050538505218644725,0.06717204575973501,0.16049639811662034,0.4436333333333333
91,91,23.4106,18.082,11,17.2071,0,119,116,3,138,6,1.01826,21.85975,0.0,0.0,17.78571,10.203,15.59221,0.0,0.0,107.0,29.82885,0.0,0.28,3.893,-1.0,6.212402,91.62845745657812,0.049405865767897864,395.91877905620964,0.046027071756137995,2593.450484012483,16.79128086419753,0.044549459860826965,77.6509081273852,0.0739685751339092,52.1568588445216,0.052525311739730386,103.22268049381947,0.06025959123124064,0.04087108104521868,4.996722401815261,60558.01327026962,0.04648342185800074,1.1513517762860122,0.052528049673368056,0.06431001159707589,0.15827877207339722,0.4444254901960786
92,92,23.9973,18.0632,11,16.8549,0,120,116,3,138,6,0.99343,22.33479,0.0,0.0,16.46429,9.831,15.52154,0.0,0.0,106.0,30.00422,0.0,0.28,4.519,-1.0,6.121647,92.52075388256674,0.049794042142823236,395.64275138068837,0.044891972003284035,2774.235296660605,15.76388888888889,0.04329354003174632,77.44540499129378,0.07314324787681058,52.32636345757379,0.05166509283153031,103.13971750254673,0.05996916623075921,0.04009898524699014,4.933049903749268,60524.39443163098,0.04585526658021394,1.1797335748367204,0.05363454095565999,0.062057834404405,0.15443773109432965,0.44826194117647056
93,93,24.5076,17.7861,11,15.98,0,120,116,3,138,6,0.975,22.78564,0.0,0.0,14.0,10.167,15.50916,0.0,0.0,102.0,30.00808,1e-05,0.28,4.546,-1.0,6.121362,88.01591823683042,0.050038981182986254,395.35498981314026,0.04358784486273971,3001.3623717807773,14.87572337962963,0.042055568789130075,76.38948677447524,0.0725525702012161,52.500607149100595,0.051177362735576236,103.02117046873632,0.05978401237958006,0.03947133219630046,4.892410955769532,60567.088852996545,0.0451807062241869,0.8810438219536173,0.05511974546933587,0.060595255914578455,0.14837906407203919,0.44885568627450984
94,94,24.8363,17.0296,11,16.6083,0,120,116,3,138,6,1.01318,23.02076,0.0,0.0,13.03571,10.144,15.27868,0.0,0.0,104.0,29.9616,1e-05,0.28,4.427,-1.0,6.080287,88.39168409696809,0.050118104088799804,395.06812911222625,0.04214566011116366,3201.4551405773327,14.269579475308642,0.04206813176502837,75.34589247951173,0.07178347345445568,52.40930119267217,0.051354707791700024,102.99296716538998,0.05992378595256308,0.038859554758723866,4.7951891574858605,60616.137424910135,0.044523114560515616,1.2170278431458847,0.057275720054248414,0.05953049590958742,0.14232039704975022,0.44872862745098047
95,95,24.9843,16.2572,11,16.3754,0,120,116,3,138,6,1.00198,23.12843,0.0,0.0,14.92857,10.018,14.63193,0.0,0.0,109.0,30.02875,0.0,0.28,4.69,-1.0,6.08149,91.36991726995004,0.05041786780025854,394.7734703281551,0.04063249986323261,3315.6768779813965,14.151909722222221,0.04199243363197594,76.12991277406725,0.07193476747652847,52.23652498221691,0.05166401786604727,102.92463753692678,0.05952318750263483,0.038370179484895725,4.665418721614794,60694.01398087486,0.04388696073805311,0.9868184894139178,0.05928802894116655,0.05875311103774775,0.1467556491362044,0.4494603921568628
96,96,25.2657,16.0487,11,15.6878,0,120,116,3,138,6,0.99351,23.39041,0.0,0.0,10.21429,9.766,13.9794,0.0,0.0,112.0,29.95783,0.0,0.28,4.917,0.59388,6.115712,85.78082965873561,0.05048232135320285,394.44533458760844,0.03905549622236801,3252.8596756743796,14.101224922839506,0.04215669179100381,76.71423106814967,0.07134973201393832,51.9877850567853,0.05280074698891683,102.82761606017986,0.059153930480461754,0.03780466679634799,4.499996302724818,60646.86660761781,0.04330355140033472,0.7491739115349422,0.06134205653401826,0.058150052475927444,0.15443773109432765,0.44793294117647076
97,97,24.8402,15.8249,11,15.3084,0,120,116,3,138,6,1.00511,22.98282,0.0,0.0,17.46429,10.003,13.78124,0.0,0.0,115.0,29.83531,0.0,0.28,4.104,-1.0,6.040651,85.02097064533872,0.05051516009796556,394.06113676312157,0.0374268041129495,3050.212570306396,14.02806712962963,0.04282589658295315,76.83915213632346,0.07033419142485722,51.65063024450232,0.05378783003212517,102.92622316204859,0.05866677515167089,0.03729854413260441,4.474392301887868,60805.32321451398,0.04275352679713363,1.0173488596324878,0.06400310615390546,0.057735131118825965,0.14616143802880893,0.4448133333333333
98,98,24.2204,16.5777,11,15.5511,0,120,116,3,138,6,1.00862,22.42039,0.0,0.0,12.35714,10.135,13.58342,0.0,0.0,119.0,29.77122,0.0,0.28,4.537,-1.0,5.962001,88.53000739539142,0.05056094949682654,393.61738675378973,0.035612717014619204,2928.029419502895,14.290219907407407,0.04192305914849288,75.99120812703978,0.06936831940541682,51.43833565417631,0.054344620516402056,103.05025820373474,0.058265559009266166,0.03705919730784141,4.535066276438222,60942.11006244235,0.04216122236257726,0.7888677487593115,0.06647560421438173,0.05711057908170073,0.1401027710065185,0.4424882352941178
99,99,23.1275,,10,15.3913,0,120,116,3,138,6,0.99475,21.43038,0.0,0.0,12.92857,10.333,14.23083,0.0,0.0,120.0,29.61585,0.0,0.28,5.273,-1.0,6.104368,88.00810480498151,0.05087118047687588,393.0981097291055,0.03365158266441609,2662.8252139000815,14.646219135802468,0.0413090238677684,74.84753835653794,0.06797756761145675,51.33152940538195,0.05382875503829465,103.25700855927495,0.05812245583317218,0.03668697241120398,4.722133969082731,60811.0025215647,0.04150159385026178,0.7880680092563679,0.06843527985255467,0.05670655736701953,0.13788514496328122,0.44139764705882367
