,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,staticness,cubrow.0.3,cubrow.0.6,color_fulness,cubcol.0.5,fft,cubrow.1.0,uhdhdsim,cubcol.0.3,blockiness,tone,cubcol.1.0,saturation,cubrow.0.5,blur,temporal,noise,cubcol.0.6,contrast,movement,cubcol.0
45,445,49.3303,18.3475,30,18.952,0,118,113,13,138,14,1.00079,45.74313,0.0,0.0,3.85714,5.232,16.28584,0.0,0.0,127.0,26.63942,3e-05,0.32,1.53,-1.0,1.301229,0.2346490882721831,455.13843799444334,0.18024211932954481,0.09244995762922405,79.75886021849095,0.08036230277534996,66268.78600886268,0.08485481849571135,96.13150189807173,0.11843860567395978,1.0838245795333286,0.3878105882352941,0.08862018903036742,62.587406488112464,0.094639721240894,19225.189957609353,4.569824666861291,0.3209927962332556,0.07954011252602707,87.42625132542477,8.692804783950617,0.08176547260401898
46,446,49.0891,18.0984,30,18.9306,0,118,113,13,138,14,0.99536,45.51925,0.0,0.0,4.17857,5.234,15.75375,0.0,0.0,128.0,26.44472,4e-05,0.31,1.566,-1.0,1.345204,0.234739427208509,454.88155716575585,0.18037652679995364,0.09239831650933765,78.85582944232253,0.08020599439295932,66119.29366803015,0.08525858307789688,96.20392252411263,0.11835822422236186,1.047131225413254,0.37948431372549013,0.08831837451370324,62.440874641324264,0.09454827560003579,18874.902080589298,4.466923063196922,0.3209927962332549,0.07935750304434006,85.36657455303478,7.982445987654321,0.08169663227283284
47,447,49.3255,18.0822,30,18.737,0,118,113,13,138,14,0.99664,45.69995,0.0,0.0,3.46429,5.191,15.53411,0.0,0.0,128.0,26.43662,4e-05,0.32,1.427,-1.0,1.321636,0.23483440659921465,454.59657589037795,0.18061302641501495,0.09243669834446097,78.37238195106187,0.08031690590302033,66294.26646193156,0.08526661251703413,96.15551580444003,0.11836405489440323,1.0902961135866964,0.3863592156862746,0.08767495423846766,62.618951868127894,0.09445449811130475,19302.290202712924,4.403100051004562,0.3209927962332549,0.07909878183440663,85.95081869786524,7.73852237654321,0.08170973796889512
48,448,49.8943,17.4985,30,18.3283,0,118,113,13,138,14,1.00377,46.16412,0.0,0.0,3.5,5.195,15.51877,0.0,0.0,127.0,26.63665,6e-05,0.32,1.467,0.35262,1.343401,0.23483891511237356,454.2783905359199,0.18090003866290963,0.0923438739508166,78.36587215098689,0.07984725982026177,66445.81435447694,0.08510208717853544,96.06578780149923,0.11835356846915505,1.1848498300925245,0.39873152941176393,0.087413666938516,62.72137940960166,0.09423398399071965,20194.55740009856,4.555871537991278,0.3209927962332542,0.07868552628242548,89.71398678065276,7.5376157407407405,0.08166559522008696
49,449,50.7218,17.7281,31,18.131,0,118,113,13,138,14,1.00347,46.92188,0.0,0.0,6.17857,5.09,15.01665,0.0,0.0,126.0,26.79095,8e-05,0.32,1.427,-1.0,1.345843,0.2349052882776074,453.97536096583576,0.1812227666432484,0.0923315268457923,78.38116019363397,0.07954179605721227,66694.34601444539,0.08497335981185584,95.95931968420535,0.11826031435507879,1.3321217741655649,0.4065709803921569,0.08749832812740418,62.7036861843533,0.09414465489863469,21101.38231583641,4.39992398968086,0.3209927962332546,0.07856392296239251,85.62846534710508,7.531780478395062,0.08169872389567902
50,450,51.1011,17.8675,31,18.7061,0,118,113,13,138,14,1.00127,47.27709,0.0,0.0,3.46429,5.052,15.21647,0.0,0.0,125.0,26.8478,7e-05,0.32,1.372,-1.0,1.382659,0.23493870660368318,453.7040253820695,0.18132613432065145,0.09271559852755716,78.10459923605292,0.07924394842354286,66787.9789752064,0.08477987292619209,95.92554899444676,0.11827694992376488,1.4560557388483555,0.4137647647058824,0.08735535207480472,62.79620210624035,0.09419265964780711,21496.363837550893,4.477219753449568,0.3209927962332555,0.07854869921937963,85.71893542430016,7.604793595679013,0.08174761468097334
51,451,50.8711,17.9336,31,17.7456,0,117,113,13,138,14,1.00168,47.07288,0.0,0.0,4.32143,5.068,15.34248,0.0,0.0,124.0,26.93712,5e-05,0.31,1.416,-1.0,1.379348,0.23508794787779608,453.4089000633486,0.18156307883169104,0.09351258275310445,77.84848634942645,0.0789031474016662,66655.97862978687,0.08456427823771089,95.93406816535442,0.11814988554084739,1.3981929688420727,0.4215537254901962,0.08689213861160042,62.74733687035832,0.0940847557696293,21179.103198337045,4.48330780432403,0.3209927962332546,0.07863740997695853,88.93350860069984,7.877700617283951,0.08179412128565552
52,452,51.046,18.3574,31,18.5414,0,117,113,13,138,15,1.00011,47.24541,0.0,0.0,4.64286,5.082,15.40108,0.0,0.0,123.0,27.12538,8e-05,0.32,1.351,-1.0,1.40162,0.23517661919185728,453.0929862402203,0.18191362417804596,0.09361431983960079,77.79450272880027,0.07847024957911924,66668.7075199093,0.08463358913143205,95.91785134031211,0.11808999315949241,1.203583714742507,0.4266619607843137,0.08652989260684704,62.622078224464694,0.09440319872690765,21407.58987136463,4.4684108406793595,0.3209927962332548,0.07930113364701373,84.8786728727327,8.254918981481481,0.08184463120510181
53,453,51.6033,18.4479,31,20.6303,0,117,113,13,138,15,1.00216,47.79203,0.0,0.0,4.14286,5.088,15.76823,0.0,0.0,122.0,27.29092,0.0001,0.32,1.486,-1.0,1.399719,0.2351844756128539,452.814329090412,0.18240916899031379,0.09383414377631762,78.20490798880792,0.07806396278395053,66771.07513895747,0.08562505751170438,95.85582152227632,0.11815168427992888,1.253673901796386,0.4308349019607844,0.08656062415320422,62.7821156066141,0.09567472133866195,21994.064022440303,4.643758013745585,0.32099279623325555,0.07884422509256861,89.48383647404182,8.790605709876543,0.08191117355197998
54,454,51.7143,19.0244,32,20.667,0,117,113,13,138,15,1.00404,47.94563,0.0,0.0,4.28571,5.098,15.84213,0.0,0.0,121.0,27.42413,0.0001,0.32,1.322,-1.0,1.339685,0.23529136716401974,452.5643791054661,0.1826378668029079,0.0937928082352603,78.38557135917956,0.07787582486983664,66788.62084927713,0.08612098949645278,95.88046618999904,0.11817166717799527,1.3033881291819398,0.43195960784313725,0.08654592061617039,62.7717650613667,0.09698392065467513,22235.351770541834,4.6870190425412215,0.32099279623325533,0.07871080642541745,88.87980212326157,8.952064043209877,0.08187213938713578
55,455,51.7238,18.5762,32,24.4638,0,117,113,14,138,16,1.00292,48.0582,0.0,0.0,3.67857,5.173,16.33653,0.0,0.0,125.0,27.52939,5e-05,0.31,1.423,-1.0,1.31541,0.2352988635369525,452.33537484818504,0.1827928836218868,0.09364955322416897,78.58916315135525,0.07798330408850279,66649.96087297055,0.0858555623337193,95.79948061436356,0.11792887802904606,1.407677721423313,0.42891372549019613,0.08616460200422545,62.62477337872541,0.09811199540171121,21685.9193173859,4.831259449572581,0.3232104222764843,0.07857661020647656,86.99424262001914,9.074122299382717,0.08186626096227224
56,456,51.6411,19.1898,33,20.7713,0,117,113,14,138,16,0.99673,48.03878,0.0,0.0,3.17857,5.166,15.94721,0.0,0.0,123.0,27.56913,0.00011,0.32,1.444,0.37166,1.321792,0.23538098298144158,452.1609994371279,0.18305998642348453,0.09353738605662017,79.3822470181025,0.07808395617998218,66706.70132828674,0.08589852566947474,95.80505749778787,0.11780003517147085,1.2943072907679565,0.4275094117647059,0.08579514705285238,62.547714045018324,0.09765198540602792,21603.13909005863,4.6393345386401865,0.32321042227648844,0.07845544457681303,86.38180189841492,9.393373842592593,0.08191394238823195
57,457,51.6061,19.4249,33,22.4822,0,117,113,14,138,16,0.99605,48.05479,0.0,0.0,3.92857,5.151,16.47081,0.0,0.0,123.0,27.69807,5e-05,0.32,1.419,-1.0,1.290696,0.23546351323132286,451.9926642470643,0.1831914272837133,0.09348412990175378,80.0304335772966,0.0779483746087334,66748.87675149115,0.08600804012700448,95.78552523778657,0.11767409289846502,1.075678638899906,0.43010392156862737,0.0856145921297425,62.34317525227865,0.09745957493590887,21594.06362092281,4.840448612745904,0.3254280483197149,0.07837590614793137,87.07343170444622,9.968605324074074,0.08196067558548135
58,458,51.6173,19.7518,33,22.6545,0,117,113,14,138,16,0.9973,48.09765,0.0,0.0,3.35714,5.17,16.67574,0.0,0.0,123.0,27.82637,7e-05,0.32,1.354,-1.0,1.255743,0.2356286275468578,451.789360019946,0.18344939762495036,0.09333000844846039,80.26955937823055,0.07802828452585818,66676.21150042275,0.08618278415520163,95.80643862178064,0.11768370953670451,1.2788989534841104,0.43008905882352944,0.0854314196941332,62.16924144603588,0.09737343598722818,21752.01340155954,4.838776269578605,0.32542804831971445,0.07812952373240456,89.47044320921106,10.504677854938272,0.0820496237022438
59,459,52.0969,19.6177,33,23.3622,0,117,113,14,138,17,1.00165,48.56701,0.0,0.0,4.89286,5.206,16.95482,0.0,0.0,122.0,28.05395,3e-05,0.31,1.391,-1.0,1.250834,0.23570883033926354,451.54319819219074,0.18369590447897458,0.09338528415496387,80.5341077234365,0.07804871852780199,66966.92478769853,0.08634707577812709,95.77115523082486,0.11780014875516462,1.221873698889537,0.43124913725490166,0.08518295282138393,62.074041484314726,0.09761397720389783,22413.624322120697,4.969123413641484,0.3254280483197167,0.07905006520384193,87.65636850768573,10.818094135802468,0.08207922655480755
60,460,52.1648,19.5651,33,23.9612,0,117,114,14,138,17,1.00079,48.64521,0.0,0.0,3.53571,5.249,16.83682,0.0,0.0,123.0,28.22143,7e-05,0.32,1.51,-1.0,1.29473,0.2361231168058378,451.3172832992054,0.1839165151410921,0.0931911929746011,80.91703799328525,0.0785106816893969,66966.0805127161,0.08657355779358303,95.771010405427,0.11824723949947577,1.4047762141897706,0.4339274509803922,0.08531009928701688,62.01774540653935,0.097563474776057,22413.5623397838,4.85725159285222,0.3254280483197173,0.07882472598120235,87.7515243323617,11.055796682098766,0.08213025869844184
61,461,51.3739,19.5335,33,22.8774,0,117,114,14,138,16,1.00111,47.97415,0.0,0.0,3.82143,5.28,16.79482,0.0,0.0,123.0,28.24365,4e-05,0.32,1.449,-1.0,1.286627,0.23662827467153796,451.113809349719,0.1839059875888719,0.09312328399580377,80.9735376929293,0.07908343522123748,66834.94211746765,0.08676687349385832,95.82247198345436,0.1182934126057956,1.0739219432795628,0.43315450980392145,0.08547266679683516,62.10033727575232,0.09791463016320025,21420.864529371574,4.793585498784431,0.3254280483197187,0.07927548498803343,88.86323180178871,11.16893325617284,0.08215676745006349
62,462,51.2043,18.8989,33,25.0314,0,117,114,14,138,17,1.00236,47.82952,0.0,0.0,4.10714,5.275,16.76692,0.0,0.0,122.0,28.29065,8e-05,0.32,1.541,-1.0,1.290957,0.23681001167842924,450.946322544648,0.18386687674554403,0.09302983481068795,81.29718081491914,0.07907666137509416,66732.03513983231,0.08699030059986139,95.85409564183018,0.11860970314966994,1.2160885147586298,0.4320929411764705,0.08583706659306237,62.14700034812645,0.09752823210784435,21135.231500540875,4.933360394825886,0.32542804831971667,0.07928260113501939,89.08355166483338,11.126591435185185,0.08208943317934612
63,463,51.7319,19.1258,34,21.7115,0,117,114,14,138,17,1.00328,48.31116,0.0,0.0,3.46429,5.288,16.22074,0.0,0.0,123.0,28.35357,3e-05,0.31,1.564,-1.0,1.330297,0.23709358620517948,450.83197283357555,0.18379927250719896,0.09306567518058889,81.66134279105472,0.07920396168230792,66786.72770313954,0.08730366970163872,95.75635546721469,0.11877578336346716,1.3081221115905166,0.43350666666666676,0.08597561794040284,62.164823555652006,0.09734957261904602,21775.009075998154,4.6449762710803135,0.32542804831972266,0.07933359112037673,88.78245580838356,11.227864583333334,0.08212657494469915
64,464,52.0924,18.853,34,22.2515,0,117,114,14,138,17,0.99646,48.62761,0.0,0.0,3.14286,5.234,16.41834,0.0,0.0,123.0,28.3565,5e-05,0.32,1.661,0.35931,1.29712,0.23745139658030595,450.75791202244653,0.1836565895509932,0.09300628035746433,81.69670811133018,0.07918994711876023,66919.26584373074,0.08764623143978319,95.64563662043528,0.11869338853426685,1.0159580768266674,0.43433647058823527,0.08682197114409898,62.370511090313954,0.09668949329097686,22246.878217464473,4.874128981356904,0.32542804831971633,0.07926451690609551,88.97778451013464,11.23924575617284,0.0821736991987091
65,465,52.1254,19.0812,34,22.0056,0,117,113,14,138,17,0.99811,48.63165,0.0,0.0,3.78571,5.208,16.18503,0.0,0.0,124.0,28.34257,8e-05,0.32,1.637,-1.0,1.280752,0.23749135251364295,450.74148461501716,0.18363184943468272,0.09280490703861191,81.602140957884,0.07944973481096114,66913.3977234579,0.08739301292890167,95.62180049691861,0.1186967810433399,1.6930219214396243,0.43547647058823524,0.08664552104027064,62.51319678035783,0.09653487843455676,22135.62122940508,4.866199403753249,0.3254280483197163,0.07933631854693712,89.2651576654363,11.131172839506172,0.08221557421230644
66,466,52.124,19.1942,34,21.8389,0,117,114,14,138,17,0.99825,48.59927,0.0,0.0,4.57143,5.199,16.3812,0.0,0.0,124.0,28.20467,8e-05,0.32,1.429,-1.0,1.281862,0.2376426953460686,450.75916047793976,0.18358552163750314,0.09290170114918014,81.19137706605359,0.07981977157879182,66905.22886511066,0.08758135458154305,95.60376410357505,0.11857894419259721,1.3133576051616425,0.42887686274509806,0.08710317577196028,62.487452754267935,0.09621238577528107,22291.195728184088,4.633435403329939,0.3254280483197169,0.07989363180560674,89.83624876652351,10.99363425925926,0.08222799965960005
67,467,52.1297,19.5499,33,20.1106,0,117,113,13,138,17,0.99485,48.57025,0.0,0.0,2.96429,5.173,16.47841,0.0,0.0,123.0,28.09311,6e-05,0.32,1.549,-1.0,1.263717,0.23797920438878273,450.82153260203444,0.18362263706082418,0.0929698677022426,80.80321939793652,0.07963256584051924,66935.26314801004,0.08763812077902718,95.6205719747588,0.11849495880892709,1.4298075539848067,0.4262898039215686,0.08732584130075027,62.51349046495226,0.09571706005650474,22441.92639548634,4.574115889325661,0.32542804831971645,0.07971033433049562,91.44789697160144,11.162760416666666,0.08220430183671892
68,468,52.0964,19.8657,33,20.5137,0,117,113,13,138,17,0.99501,48.54486,0.0,0.0,3.17857,5.175,16.78251,0.0,0.0,123.0,27.99759,9e-05,0.32,1.525,-1.0,1.259351,0.23837715816846006,450.8781486348231,0.18336452789289504,0.09293571070845946,80.16409593658874,0.07956911315208451,66878.10686589556,0.08784523759617044,95.64106594698461,0.11852714436733765,1.572158459909138,0.42292509803921574,0.08772644950135557,62.36357568811487,0.09548824658879547,22400.184167403266,4.615924355072229,0.32542804831971794,0.08008142692291469,90.32729018639719,11.241849922839506,0.08224781807557037
69,469,51.8404,20.2049,33,20.953,0,117,114,13,138,17,1.00131,48.32913,0.0,0.0,3.78571,5.167,17.05678,0.0,0.0,123.0,27.91727,8e-05,0.32,1.418,-1.0,1.266688,0.23879053613374981,450.9574564206635,0.18321056665111346,0.092806215657774,80.33783584823635,0.07910525772735987,66838.43446120941,0.08833179187263998,95.69877855661416,0.11835459347872958,1.360777928214673,0.42159333333333326,0.0881796743532135,62.18182938187211,0.09502799410274523,22084.970709017718,4.685823688604737,0.3254280483197191,0.08163590955478203,87.87329350361344,11.207175925925926,0.08230436902191061
70,470,52.1857,20.2436,33,20.9644,0,117,114,13,138,17,1.00311,48.63111,0.0,0.0,3.28571,5.181,17.3477,0.0,0.0,123.0,28.02396,3e-05,0.32,1.365,-1.0,1.273029,0.23921623930490332,451.0202598567222,0.18339573854637367,0.0927135057180073,81.1103354418214,0.07911895662057877,66821.4760042713,0.09012945119009091,95.6996874450781,0.11800287235842201,1.6132990888306173,0.422831313725489,0.0886093986387203,61.95656651626399,0.09430379062021885,22509.70571199362,4.6445609451762815,0.32542804831971933,0.08243169487492155,88.9432507938423,11.408275462962964,0.08228586659148415
71,471,52.6299,20.7528,33,22.6073,0,117,114,13,138,17,0.9955,49.04641,0.0,0.0,3.32143,5.144,17.37953,0.0,0.0,124.0,28.20378,5e-05,0.32,1.438,-1.0,1.223003,0.2392430654239383,451.02258876272504,0.18323579986009073,0.09278232068361521,81.65983567944312,0.0792124619548317,66881.54135654059,0.09403186131518831,95.70017255038056,0.11748420726541116,1.1208687160032917,0.4239658823529412,0.0885922332786355,61.79006637761623,0.0936019098419908,23316.30320156031,4.688698389336059,0.3331101302778399,0.08199338081243131,87.1671465508047,11.747926311728396,0.08234815182021712
72,472,52.7008,21.3657,33,21.8403,0,117,114,14,138,17,0.99439,49.17376,0.0,0.0,2.60714,5.169,17.81431,0.0,0.0,124.0,28.23514,4e-05,0.32,1.6,0.36896,1.18194,0.2393598552665181,450.9566627205039,0.18310665027992074,0.09270183644009926,81.87891475856463,0.07959275645530545,66717.37309595817,0.09447965544592038,95.67304054135333,0.11699569257529104,0.9120384036759608,0.424195294117647,0.08836591646211325,61.59141766583478,0.09310212528248449,23126.023565798772,4.8139973653920975,0.3298633004061802,0.08249550200378174,87.28253559426423,12.227382330246913,0.08235095368015762
73,473,52.4074,21.704,33,22.938,0,117,114,14,138,17,0.99694,48.94982,0.0,0.0,3.35714,5.183,18.34135,0.0,0.0,125.0,28.24143,5e-05,0.32,1.579,-1.0,1.176457,0.23959917514938986,450.8400700952269,0.18299361616397555,0.09250073998091154,82.02473271927174,0.08032852256238586,66681.90752320105,0.09492069136845928,95.66709856578642,0.11637238374569811,1.3787923932957142,0.42262509803921566,0.08829947081304142,61.411078370647665,0.09265159120076613,22615.13049274207,4.821944313095138,0.33311013027784825,0.08241683947150832,85.12992700336144,12.920862268518519,0.0823753965147243
74,474,52.0545,21.9607,33,23.2166,0,117,114,14,138,17,1.00364,48.65413,0.0,0.0,3.42857,5.147,18.63235,0.0,0.0,125.0,28.19353,1e-05,0.32,1.658,-1.0,1.168575,0.2394764037102836,450.66332521568063,0.18285229464052016,0.0924041241120871,82.01819809241887,0.08061991164714394,66733.12227996679,0.0946615237143111,95.69965672125521,0.1161320176705965,1.1056692091194684,0.42330588235294114,0.08809440110566907,61.27892802674093,0.09230434691449167,22237.99664894737,4.816000110069059,0.3375453823642947,0.08168701752393191,87.82724528540153,13.395447530864198,0.08235332727025359
75,475,52.0374,22.162,33,23.6791,0,117,114,14,138,17,1.00094,48.64693,0.0,0.0,3.28571,5.194,18.85119,0.0,0.0,126.0,28.28638,5e-05,0.32,1.625,-1.0,1.128097,0.23932432298790154,450.4534653336646,0.18273274317564364,0.09256110674322349,81.87240041173729,0.08145811936310021,66795.0694203784,0.09467748458900503,95.71597968903589,0.1159268541208122,1.1797048545504747,0.42656705882352935,0.08816434483960942,61.29114673755787,0.09201726423369815,22292.51247468921,4.830752756714222,0.3375453823642968,0.0806388010521016,85.95984127781134,13.799768518518519,0.08230951334262179
76,476,51.7929,22.1439,33,23.858,0,117,114,14,138,17,1.00302,48.46533,0.0,0.0,3.92857,5.195,19.02238,0.0,0.0,126.0,28.50818,5e-05,0.42,1.474,-1.0,1.122717,0.23926861726359486,450.17923743172673,0.18259501980130907,0.0928003811152882,82.03710033572331,0.08322842007725288,66863.44825949796,0.09464843328470395,95.77096636981877,0.11582689348076156,1.3590207508436962,0.4343607843137255,0.08840137023204202,61.29178704155815,0.09171015155666767,21951.1611752315,4.84734981724773,0.3375453823643013,0.07974313860977707,88.05025222445148,13.941550925925926,0.08234893477461908
77,477,51.3393,21.9503,33,24.5684,0,117,114,14,138,17,1.00513,48.05352,0.0,0.0,3.42857,5.193,19.00807,0.0,0.0,126.0,28.5445,6e-05,0.31,1.514,-1.0,1.111131,0.23907117043230489,449.8877541195348,0.1824619923271361,0.0926156418810408,81.86150219006456,0.08361441744210284,66848.90066500394,0.09462457196333439,95.8359729966184,0.11585883488696028,0.8935735398589867,0.4344905882352941,0.08852206325978539,61.17228190104167,0.09158514164072262,21354.936152434104,4.873631082862301,0.33754538236430204,0.07907549197587181,84.03630799446647,14.101466049382717,0.08233907069838801
78,478,50.9072,21.215,33,22.566,0,117,114,14,138,17,0.99851,47.64112,0.0,0.0,3.10714,5.179,18.85969,0.0,0.0,127.0,28.34478,3e-05,0.32,1.43,-1.0,1.126882,0.2387288211144068,449.60834527727854,0.18235948467168941,0.09283191348658468,81.7910824295043,0.08370108763512887,66818.22169389375,0.09461864269601925,95.87863432256376,0.11595900607428919,1.0743790883941413,0.430084705882353,0.08849368575134663,61.41727814850984,0.09125635905530041,20647.439328014007,4.806821211246889,0.33754538236430126,0.07752055102786955,84.70783895376756,14.106722608024691,0.08234920839098915
79,479,50.6295,20.7489,33,23.2841,0,117,113,14,138,17,0.99874,47.35307,0.0,0.0,3.14286,5.165,18.22301,0.0,0.0,127.0,27.97941,6e-05,0.32,1.574,-1.0,1.137964,0.23770333937218815,449.3309114153389,0.18240897493122926,0.09294666016214119,81.51095411168014,0.08378311436553369,66736.93418479968,0.09470373278687505,95.9113646120982,0.11582666789390254,1.0509105555659928,0.4266141176470588,0.08842937702495184,61.610291657624416,0.09099012431924239,20209.546961519,4.723873979231069,0.3375453823643004,0.07590469740336954,87.85070596864477,13.868344907407407,0.08235043271989002
80,480,50.704,19.9721,33,22.2962,0,117,113,13,138,16,1.00071,47.36942,0.0,0.0,3.82143,5.18,17.82646,0.0,0.0,128.0,27.65453,5e-05,0.32,1.548,0.34581,1.158441,0.23674250213722503,449.0593285559118,0.18236098846453563,0.09305834319760092,81.01473382780368,0.08345529374350835,66686.25272678945,0.09496070845375357,95.90789379440508,0.11568936070671548,1.144679154181118,0.42199686274509796,0.08851870294182865,61.709366409866895,0.09081176012056047,20289.274147339325,4.7631239600223605,0.3375453823642942,0.07488929510874345,85.42836507633024,13.610001929012345,0.08233703785878442
81,481,50.6459,19.4371,33,19.9167,0,117,113,13,138,16,0.99985,47.28602,0.0,0.0,3.28571,5.175,17.16152,0.0,0.0,128.0,27.50649,4e-05,0.31,1.535,-1.0,1.170955,0.23594352955022174,448.8061972360593,0.18240821765098483,0.09328361007606549,80.54450903774222,0.08207414060553916,66507.25610736816,0.09524993389306133,95.91864859710432,0.11572115166575764,1.235056861533335,0.41850588235294106,0.08816596899671927,61.81315782335069,0.09070701947344835,20024.363032664074,4.59550472491298,0.32542804831971917,0.07450393195309249,86.74676982007206,13.262297453703704,0.08236194861586527
82,482,50.3387,19.3386,33,20.902,0,117,113,13,138,16,0.99868,47.00997,0.0,0.0,2.75,5.182,16.69578,0.0,0.0,128.0,27.37613,6e-05,0.31,1.502,-1.0,1.269749,0.23506057328143332,448.5953239428147,0.18249882869838077,0.09328383437316641,80.09967305098436,0.08236015085964399,66554.52319368294,0.09561371407494122,95.97488585758023,0.11563904341395263,1.1516296112240523,0.41417666666666586,0.08798750216461902,61.82046716007186,0.09082834159583125,19603.45485143283,4.4948075323740415,0.3254280483197163,0.0739825985851967,85.9486395723351,13.047550154320987,0.08236432364182411
83,483,50.4289,19.0298,33,20.3824,0,118,113,13,138,16,0.99941,47.09848,0.0,0.0,4.39286,5.221,16.61516,0.0,0.0,128.0,27.26728,5e-05,0.32,1.801,-1.0,1.23808,0.23428332339552507,448.40294526374845,0.18269819681805408,0.09317819323322041,79.45690661783708,0.08201143624752062,66539.98108456325,0.0962490771820694,95.97879238570819,0.11532499452613423,0.9940862428035476,0.411609156862745,0.08818688308009334,61.88606789671345,0.09108862196766333,19552.760948006427,4.489663232224218,0.3254280483197202,0.07351410546148035,87.09532536879232,13.111738040123457,0.08234877466796976
84,484,50.8029,18.5586,33,20.3339,0,118,113,13,138,16,1.00214,47.41586,0.0,0.0,3.60714,5.265,16.35225,0.0,0.0,128.0,27.30633,7e-05,0.32,1.897,-1.0,1.267928,0.23352697734344124,448.21056162823385,0.1830395939039149,0.09323750106108988,79.64962717298594,0.0809592297045318,66595.69441772718,0.09654097661523463,95.95485249452231,0.1153134789420573,1.1832674791774058,0.41260941176470584,0.08739912307996059,61.86743352442612,0.09153510269321626,19854.845196737777,4.365584555452164,0.3254280483197154,0.07341514854098552,88.0637266680036,13.094087577160494,0.08231463452510136
85,485,51.5595,17.9015,33,18.7109,0,118,113,13,138,16,1.003,48.0635,0.0,0.0,4.89286,5.261,15.94677,0.0,0.0,128.0,27.35011,5e-05,0.32,1.902,-1.0,1.320537,0.23285940985810413,448.0305658540414,0.18342481398365384,0.09346408307638472,79.89007700027885,0.07988199674415201,66832.29619241373,0.09656616845282241,95.87515909841768,0.11508387504617168,1.3173383010443962,0.4121496078431364,0.08736213584327912,61.99134336871865,0.09193433505903523,20861.793606872037,4.262302738366627,0.3232104222764902,0.07339013728358958,85.6644954729143,12.793547453703704,0.08228306890441783
86,486,51.9205,17.0477,33,19.9942,0,118,113,14,138,17,1.00017,48.37213,0.0,0.0,3.75,5.309,15.38569,0.0,0.0,128.0,27.3454,8e-05,0.32,1.756,-1.0,1.317483,0.23247202576202639,447.85369599694155,0.18367135653369532,0.09372906119907295,80.18610277195009,0.0791042215306774,67097.89463643277,0.09667655874122266,95.83146782220304,0.11533449322961196,1.1408052127556203,0.41120509803921573,0.0870839051870598,62.15015778718171,0.09257915548380197,21656.21152581482,4.3368497944249,0.3232104222764882,0.07346919274412073,85.35194920452994,12.525704089506172,0.08224365685291557
87,487,52.4478,17.3278,34,20.265,0,118,113,14,138,17,0.99629,48.84659,0.0,0.0,3.39286,5.31,14.64795,0.0,0.0,128.0,27.33391,7e-05,0.31,1.708,-1.0,1.30661,0.2320908220184355,447.6998760896735,0.18389558097886138,0.09371836347229309,80.1288583422739,0.07864142820866125,67334.40021148982,0.09742023113414386,95.73805021060602,0.11544132210457031,1.43179645808061,0.41413058823529414,0.0871734214075782,62.16840899432147,0.0929632545111369,22581.063792391582,4.250428748647024,0.32542804831970956,0.0735995855507247,84.70974548054718,12.414448302469136,0.08224430667740441
88,488,52.7651,17.3383,34,18.2017,0,117,113,14,138,17,0.99624,49.11335,0.0,0.0,4.35714,5.338,14.89241,0.0,0.0,128.0,27.20394,4e-05,0.32,1.574,0.3705,1.363813,0.2318599199306195,447.5724660563079,0.1843865198806488,0.09409851588547712,80.22798497307717,0.07836836997391573,67340.4178897083,0.09883778873061873,95.66828823223928,0.11531820917345866,1.3016836237598897,0.4120236470588231,0.0867099907753752,62.20813383879486,0.0931995376159328,23279.427285789214,4.191165745478214,0.3254280483197128,0.07383376771086889,86.18344418767681,12.420621141975309,0.08221848394799577
89,489,53.3223,17.0366,34,18.7723,0,117,113,14,138,17,0.99638,49.60959,0.0,0.0,3.10714,5.255,14.90304,0.0,0.0,128.0,27.23446,5e-05,0.32,1.511,-1.0,1.338574,0.23154903062852183,447.4706173948819,0.18524601042558872,0.09467719252510122,80.4832271481103,0.0774932577122865,67475.72200013795,0.09997506118005338,95.64256706484308,0.11568533370347346,1.4976132589046416,0.41245186274509704,0.08649469106586131,62.36947160885657,0.09322216971343972,23852.80863420569,4.193402035051256,0.32321042227648755,0.07409059529537675,88.46324605863806,12.57860725308642,0.0822467812314433
90,490,53.8371,16.9121,34,18.0416,0,117,113,13,138,17,1.00097,50.03076,0.0,0.0,3.17857,5.176,14.64744,0.0,0.0,128.0,27.22201,3e-05,0.31,1.556,-1.0,1.322853,0.23131572590205457,447.40006664685535,0.1866084766262254,0.0953444836445901,80.89225045980386,0.07701596348366158,67629.02766403071,0.09997039179510012,95.58600337930201,0.11518807282975796,1.1716316306767454,0.41426560784313693,0.08632328404580172,62.430062188042534,0.09337299409405934,24671.044719230114,4.177924644347686,0.32321042227648644,0.07405796078703114,88.38068645292105,12.35498649691358,0.08231029170144329
