,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,cubrow.1.0,cubrow.0,noise,blockiness,cubrow.0.3,cubcol.0.3,cubrow.0.6,saturation,temporal,cubcol.0.5,fft,movement,uhdhdsim,contrast,cubcol.0,cubcol.0.6,color_fulness,cubcol.1.0,staticness,tone,blur
45,145,52.6778,20.9293,36,22.9342,0,118,113,15,137,16,0.99893,50.07715,0.0,0.0,3.35714,5.119,18.28063,0.0,0.0,125.0,28.08772,2e-05,0.48,1.655,-1.0,0.473812,0.1016179197119895,0.10484379964907882,0.25726703271440615,0.39932047480203847,1.1385486839117647,0.21473118510041983,0.10852402955925851,0.11210268373152925,60.848314261730806,4.71672702459963,0.09020855743366875,67971.3272131448,10.055796682098766,95.71081720130599,88.85305487816701,0.08572727476718095,0.10252988996879257,85.45874928067342,0.09896875670643768,483.4128908121202,0.4138640784313726,24023.236644920195
46,146,52.765,21.5876,36,24.7333,0,118,114,15,137,16,0.99999,50.15098,0.0,0.0,4.14286,5.129,17.96405,0.0,0.0,125.0,28.29121,2e-05,0.48,1.608,-1.0,0.502697,0.10142647757836726,0.10789357850436816,0.2562913984388574,0.3993204748020345,1.0125116870953221,0.2144188144658805,0.10842280693252948,0.11166106106112729,60.49308211715133,4.850373126901126,0.09127213711148222,67745.76867257932,10.366319444444445,95.7268370708625,87.70594295468393,0.08577516018593123,0.1022958052172004,86.5229805866161,0.09869013635222285,482.6182534181813,0.4175796078431373,23866.236311604393
47,147,52.6002,22.1342,36,23.4669,0,118,114,15,137,16,0.99901,50.10638,0.0,0.0,4.35714,5.16,18.53411,0.0,0.0,125.0,28.27272,5e-05,0.48,1.493,-1.0,0.507783,0.10145388968217442,0.1075455915952366,0.25545542184221126,0.3993204748020382,1.0535010279642343,0.2142759662083354,0.10872030902798667,0.11144735165364235,60.23235123245805,4.840061668218753,0.09172296741519242,67444.96661882347,11.008873456790123,95.73269769254198,90.2265543096977,0.08576541864513262,0.1019351214929044,86.85583785763262,0.0985684474765757,481.8073472268715,0.42082588235294116,23466.777159148096
48,148,52.6052,22.481,36,24.0072,0,118,114,15,137,16,0.9996,50.11995,0.0,0.0,5.64286,5.161,18.99323,0.0,0.0,124.0,28.43713,3e-05,0.48,1.572,0.22106,0.506181,0.10117914398975397,0.10729954470583108,0.2547382509343251,0.39932047480203997,1.1915741595808456,0.2141547494858574,0.10929397478195765,0.11141217402316568,59.99201814627941,4.85607410994899,0.09217672658918961,67421.95050770375,11.440007716049383,95.7562545636699,90.36258518762588,0.08576749349196734,0.1018935335827001,88.00219200714261,0.09832074421796026,481.02860105962816,0.42895490196078434,23469.853959509208
49,149,51.5718,22.409,36,26.3206,0,118,114,15,137,16,1.00195,49.20128,0.0,0.0,5.67857,5.22,19.29802,0.0,0.0,125.0,28.61755,2e-05,0.48,1.718,-1.0,0.495754,0.10158374872411247,0.10715666424400269,0.25442564933425915,0.39932047480203187,1.32226137037547,0.21372440458746927,0.10979283890364237,0.11136183782344565,59.89077589246962,4.898848181921589,0.0931388864407357,67103.79317672898,11.46310763888889,95.89468190766381,91.91274554177281,0.08572926604175865,0.1020829254676138,89.94347488418992,0.0981341786295354,480.3193965141694,0.4400803529411764,22278.0306262226
50,150,50.5905,22.6607,35,27.103,0,118,114,15,137,16,1.00324,48.25727,0.0,0.0,3.85714,5.255,19.23647,0.0,0.0,125.0,28.62198,5e-05,0.48,1.769,-1.0,0.47364,0.10226044046151889,0.10685322529933809,0.25440665976359,0.39932047480203625,1.170383700246446,0.2128942384044875,0.1104315917695616,0.11120607726644968,60.10920621141975,4.898424599905238,0.09457321339894814,67203.54259685578,11.861304012345679,95.99463703150933,88.90977631075648,0.08569438867042685,0.10176424692025234,89.57296045408324,0.09792532681485049,479.7448906860002,0.4411670588235294,21393.52735987656
51,151,49.5219,23.3431,34,27.294,0,118,114,14,137,16,0.9952,47.24603,0.0,0.0,5.17857,5.383,19.45177,0.0,0.0,125.0,28.61159,4e-05,0.47,1.643,-1.0,0.4943,0.10264226875658208,0.10645610097558894,0.2540226685137752,0.39710284875880414,1.3549762845766815,0.21144689200603614,0.11085250214899645,0.11079629621447369,60.28625450605227,5.002141163198394,0.09441921650953372,67088.37471868854,12.470534336419753,96.16260444892626,88.29761570139388,0.08559352804818463,0.10154910016579591,89.4260094934342,0.09784138201401885,479.2981373913145,0.4375105882352941,20259.781587574515
52,152,49.3113,23.6712,34,25.6648,0,118,114,14,137,16,1.0009,47.04305,0.0,0.0,3.78571,5.4,20.03825,0.0,0.0,126.0,28.67788,5e-05,0.47,1.643,-1.0,0.493582,0.1025167647957657,0.10632742817903652,0.25377003993319236,0.38942076680068066,0.9817808271228365,0.20981918837623115,0.11119738866615599,0.11046319912393576,60.12768272117333,5.090357943004747,0.09473321451510121,66952.26288988614,13.064814814814815,96.1718634549864,86.53721708632462,0.08547408513829076,0.10150814596201836,89.01708469461795,0.09782521527965589,478.77916404421245,0.4383368627450981,20012.81050740162
53,153,50.1719,23.915,35,26.7537,0,118,114,14,137,16,0.99644,47.87179,0.0,0.0,5.21429,5.237,20.32552,0.0,0.0,127.0,28.79134,1e-05,0.47,1.627,-1.0,0.488117,0.10307031929898187,0.10654625482738105,0.25348685733706183,0.39932047480203087,1.137041316802671,0.2087190401618259,0.111552750556345,0.11011590888903565,60.05356061017072,5.1244490570070145,0.09522255035587056,66974.61599335718,13.489631558641975,96.02423342879204,88.99306746794633,0.08538291752943722,0.10111221145511622,88.56130506811814,0.09792450582953668,478.08215799515585,0.4452180392156863,20781.654729348607
54,154,51.292,23.944,35,28.802,0,118,114,15,137,16,0.99604,48.92621,0.0,0.0,4.42857,5.206,20.53573,0.0,0.0,128.0,28.88726,2e-05,0.48,1.691,-1.0,0.485953,0.10280332600605538,0.1062965801083421,0.2532308563438232,0.39932047480203475,0.9165457970981931,0.20800965818620917,0.11193770963598686,0.10994154221103358,60.05799262906299,5.18504194887313,0.0944322471333398,67072.63117785864,13.99975887345679,95.89322348139984,88.3751836753361,0.08529044700042225,0.10077462373572071,88.61092647264807,0.09801748577993218,477.22581582780157,0.4520140784313724,22070.810506485366
55,155,52.0847,20.9018,36,29.0316,0,118,114,15,137,16,0.99945,49.65098,0.0,0.0,4.17857,5.196,20.56184,0.0,0.0,128.0,28.84181,4e-05,0.47,1.647,-1.0,0.517106,0.10244176042731276,0.10623330971237892,0.25307512919074976,0.399320474802037,1.0239944023077223,0.20813841447146214,0.11227359586191119,0.1097547593589279,60.21761425630546,5.180031468625119,0.09425830495311877,66999.71460646836,13.910734953703704,95.81179946836686,89.48343095314452,0.08521310867350189,0.10042426682380658,89.42263253000175,0.09809807662129777,476.35703602765915,0.4511921568627451,23031.152098991482
56,156,51.8374,23.3259,36,21.4693,0,118,114,15,137,16,1.00093,49.40058,0.0,0.0,4.03571,5.185,17.94991,0.0,0.0,128.0,28.68899,4e-05,0.47,1.581,0.20165,0.537536,0.1022358523383159,0.1058128858742187,0.25250525431895454,0.3993204748020356,1.402841730460335,0.2086603840376765,0.11255653680265176,0.10970150283426862,60.356419316044565,4.874700664150776,0.09438248968106629,67069.02925816466,13.621961805555555,95.84638979348998,88.6382855480122,0.08513955625207735,0.10004248940670078,89.63424914461348,0.09815282764848457,475.5258055577836,0.4466485294117637,22798.38167572032
57,157,50.8656,22.7624,35,27.6365,0,118,114,15,137,16,0.99615,48.42485,0.0,0.0,4.21429,5.218,20.02268,0.0,0.0,128.0,28.55873,5e-05,0.47,1.439,-1.0,0.525452,0.10207328421962654,0.1057148254888108,0.2520068678630053,0.38720314075745615,1.2231479291094989,0.20813470619386384,0.11278794743142959,0.10973526466399433,60.46686563374084,5.093318845521053,0.09402741122243079,66947.62752319653,13.479359567901234,95.99135095574533,90.61756903387717,0.085083809866986,0.09969921419713197,89.82492956452023,0.09819707839958736,474.78542415806805,0.4418113725490195,21838.626183156095
58,158,49.4598,21.9356,34,27.144,0,118,114,15,137,16,0.99644,47.0058,0.0,0.0,5.82143,5.313,19.54347,0.0,0.0,128.0,28.46364,3e-05,0.47,1.51,-1.0,0.554016,0.10199954905638552,0.10587790644819288,0.25152421636378935,0.3872031407574446,1.1227400867898203,0.2071772748698047,0.11300399268507526,0.10983891277026019,60.8084242078993,5.090776970116155,0.09354988804443373,66842.95181883313,13.137152777777779,96.18723650224575,87.97545219850227,0.08502520209785698,0.09934044418913243,90.07982505247759,0.09828369250358322,474.19462341450253,0.43367725490196074,20340.378012118945
59,159,47.8592,21.615,33,26.4889,0,118,113,14,137,15,0.99874,45.39451,0.0,0.0,5.75,5.242,18.8342,0.0,0.0,127.0,28.25813,4e-05,0.47,1.585,-1.0,0.539849,0.10182227302243396,0.105877770161251,0.2510134514655542,0.3849855147142132,1.303583967627921,0.20569269741309218,0.11309246026359564,0.10993317238564905,61.09145684889805,5.063166076691995,0.09323709728508921,66729.17845908622,12.669560185185185,96.43570232445042,91.29528203034762,0.08492006374876201,0.09908435245335212,89.95109461110223,0.09831639844402619,473.7220413285363,0.426257725490196,19247.511913922215
60,160,47.5102,21.3971,33,22.8016,0,118,113,14,137,15,0.99845,45.0791,0.0,0.0,5.71429,5.295,18.55312,0.0,0.0,126.0,28.26886,5e-05,0.47,1.474,-1.0,0.53337,0.10195110492933195,0.10548341181736726,0.2504242292362008,0.38498551471421555,0.956063214464363,0.20450347264600374,0.11327245045116102,0.11064000831495639,61.22735087076823,4.903348071044188,0.0928291682144142,66648.93047283374,12.29320987654321,96.46710478895622,90.22864838747486,0.08482694533263146,0.09814939353357705,89.38005823573229,0.09843519186448563,473.2664076971742,0.4220378627450978,18766.259615075098
61,161,47.865,21.2638,33,24.1535,0,118,113,14,137,16,1.00331,45.44223,0.0,0.0,6.5,5.276,18.37203,0.0,0.0,126.0,28.31718,3e-05,0.47,1.725,-1.0,0.528605,0.10189791216760824,0.10513157291642466,0.2497657396718748,0.38498551471421827,1.0077631254317636,0.20359672613673327,0.11368114845880943,0.11096130521743607,61.11851897063079,5.139090852512792,0.09275449519689125,66835.59145587964,12.059847608024691,96.44915328061586,85.05792539264732,0.08471055948926251,0.09733326020038428,89.30368220589317,0.09851241189626074,472.75463025312416,0.4192423529411764,19219.417411004026
62,162,48.7795,20.7987,33,24.1939,0,118,113,15,137,16,1.00204,46.293,0.0,0.0,3.85714,5.273,18.25328,0.0,0.0,125.0,28.45196,5e-05,0.47,1.527,-1.0,0.587762,0.10177117373800236,0.10446649714574315,0.2491785630124397,0.3833620997783835,1.0050640073031125,0.20259592070399957,0.11439702213902854,0.11083728196670199,60.98546779302904,4.993085142600228,0.0929553441457707,66936.6452621916,12.050202546296296,96.37612616231141,86.66015478851259,0.08461775730262124,0.09737358226645752,89.17299228192647,0.0986450302679849,472.1741079949186,0.425858431372549,20016.492180915113
63,163,50.4217,20.845,34,24.8166,0,118,113,15,137,16,0.99886,47.91738,0.0,0.0,4.53571,5.187,17.85578,0.0,0.0,125.0,28.52133,2e-05,0.47,1.726,-1.0,0.520331,0.10173214106743349,0.10395880272831995,0.24865215629712825,0.38720314075744744,0.8927546573874526,0.2014329317086982,0.11452165204966368,0.11024607427265697,60.89064477991175,4.99340545379377,0.09294526868986054,66978.06563841453,11.996479552469136,96.0865631523415,89.17325194569179,0.08455783471520555,0.09703975372345112,88.48886803706026,0.09820262460939086,471.5298850775143,0.4328945098039216,21732.99530938358
64,164,50.6365,20.6309,34,21.8993,0,118,113,15,137,16,0.99732,48.10562,0.0,0.0,5.57143,5.184,17.89338,0.0,0.0,125.0,28.5277,2e-05,0.47,1.521,0.22158,0.55124,0.10138655386174575,0.10347116449028838,0.24809932763399478,0.3849855147142216,1.1479693894072738,0.2005021265391069,0.11463406465427717,0.1098832628788567,60.85882511845342,4.986319085469695,0.09271017493203759,66912.7926212606,12.28173225308642,96.06717857311791,87.8662568222594,0.08444943844486996,0.09892244243611316,87.8075913317057,0.0984744672553396,470.86274287006,0.43603960784313733,21866.925329113783
65,165,50.489,20.0033,34,19.8842,0,118,113,15,137,16,0.99833,47.93811,0.0,0.0,4.39286,5.245,17.71305,0.0,0.0,125.0,28.57819,3e-05,0.47,1.764,-1.0,0.56986,0.10136884405543162,0.10316181150585564,0.24752677544694754,0.3849855147142218,1.3974811734869785,0.1997763158661455,0.11494276003341669,0.10971318150126791,60.98611167625144,4.804068190664611,0.09267330045763358,66864.0016014247,12.56737075617284,96.10488179749085,88.00113231998719,0.08444651689079442,0.10033228861849479,87.20821652540235,0.09850766624675246,470.15197592341406,0.4356290196078432,21718.536415129864
66,166,50.9644,19.9429,35,19.9155,0,118,113,15,137,16,0.99854,48.40508,0.0,0.0,5.78571,5.186,17.17491,0.0,0.0,124.0,28.69033,8e-05,0.47,1.862,-1.0,0.555882,0.10131188970542408,0.1027184324515072,0.24700694504344758,0.38498551471422243,1.1685356495537653,0.19909424172512638,0.11466472729971496,0.10956809661023574,60.89785257975261,4.874331361764384,0.0924668521188275,66957.60348254036,13.115692515432098,95.98449388266305,85.11434302921812,0.08439941175387655,0.10187128934841189,86.94338227254657,0.09849001409281383,469.40005279629895,0.4362449215686274,22053.79973023934
67,167,50.9336,19.7186,35,20.6198,0,118,113,15,137,16,0.99931,48.39156,0.0,0.0,3.96429,5.168,17.12017,0.0,0.0,124.0,28.77512,5e-05,0.47,1.709,-1.0,0.537153,0.1013227624819494,0.10215514752972873,0.2467207473334443,0.3849855147142205,1.7020994185931009,0.19932758235107853,0.11479925047028681,0.1094034054428911,60.9486083984375,4.79147676421866,0.09229234214022176,66923.01902755038,13.51244212962963,95.98488393062871,87.14134513089598,0.08434678855837481,0.10273174980866157,86.9314025935061,0.0984028906909411,468.6804509312812,0.4358918823529411,21878.04601678186
68,168,50.938,19.8291,35,19.9869,0,118,113,15,137,16,0.99825,48.43828,0.0,0.0,5.67857,5.169,16.9283,0.0,0.0,123.0,28.89149,4e-05,0.47,1.654,-1.0,0.527921,0.10134401981615976,0.10213814789067488,0.24647865649521175,0.38498551471422154,1.4396345437484024,0.19965681302261032,0.11511504908260643,0.1092623675334412,60.9218416567202,4.645885978636558,0.09212697707578973,66825.80459726085,13.765094521604938,95.95003478944619,86.79728965904907,0.0843232412012709,0.10385326138705273,87.28558009372118,0.09839441389461462,467.9898993781606,0.44202705882352944,21753.203552783252
69,169,51.2101,19.413,35,20.6702,0,117,113,15,137,16,0.99976,48.70017,0.0,0.0,5.07143,5.184,17.02222,0.0,0.0,123.0,29.00788,4e-05,0.47,1.567,-1.0,0.512264,0.10133093202443877,0.1021376387295663,0.2462399798310338,0.3849855147142227,1.0814801618968717,0.20015134139548352,0.11543813357077089,0.10898629605220869,60.94689037181713,4.906046151173933,0.09179426654819574,66860.43549893948,13.83029513888889,95.8834482563181,85.85436952474599,0.08418971255673979,0.10540582423539542,87.44057663502706,0.09826277247875459,467.3478945904095,0.44983629411764703,21919.53808605433
70,170,51.5723,19.4833,36,19.3492,0,118,113,16,137,17,0.99942,49.00845,0.0,0.0,4.46429,5.217,16.666,0.0,0.0,123.0,29.11825,6e-05,0.47,1.603,-1.0,0.555782,0.10131581249824377,0.10201358464675406,0.24615276456102494,0.3849855147142194,1.3378717415865125,0.19983925052148455,0.1158860014346242,0.10859405259650019,60.85510649504485,4.703019439329144,0.0916417781059617,66920.380911994,13.557484567901234,95.79603037376936,90.27766259086354,0.08415722496163917,0.10685872620854597,87.61723084602004,0.09820450061772808,466.75719204655655,0.45464747058823507,22297.614780849577
71,171,52.0413,19.4992,36,20.6388,0,117,113,16,137,17,0.99904,49.46138,0.0,0.0,3.57143,5.274,16.72361,0.0,0.0,123.0,29.21357,2e-05,0.47,1.569,-1.0,0.531575,0.10150880280819205,0.10199231253856932,0.24611461018181263,0.3849855147142193,0.971015336660088,0.19931530755152002,0.11614152139321167,0.10832387530489045,60.7900850272473,4.694340413596385,0.09152779286838564,66914.28338157295,13.447530864197532,95.71474246624982,89.21319844443046,0.08416825360176626,0.10828464267596048,88.02433318985544,0.09817079256967141,466.1880367944696,0.4567830980392155,22788.730159135728
72,172,52.1105,19.4354,36,19.9207,0,117,113,16,137,17,1.00005,49.53947,0.0,0.0,3.89286,5.26,16.73845,0.0,0.0,122.0,29.24862,5e-05,0.47,1.813,0.23122,0.543125,0.10170793108912929,0.10178701258659492,0.24608795044633833,0.38498551471421943,1.3319995057177463,0.198786209587253,0.11637723715563407,0.10814257556343677,60.89196739667727,4.64240368480991,0.09159686145507143,66861.88074425218,13.57248263888889,95.74700988470684,90.6499525529888,0.08418294192397117,0.10861254593845066,88.29745001080421,0.09810936788328421,465.6331435529096,0.4548341176470587,22878.445717538114
73,173,52.4523,19.44,36,20.5792,0,117,113,16,137,17,0.9999,49.86452,0.0,0.0,3.21429,5.236,16.68953,0.0,0.0,122.0,29.16947,5e-05,0.47,2.025,-1.0,0.533148,0.10176765301600738,0.10148476561639672,0.24610905731164098,0.38498551471422054,1.5311690530183608,0.19879929562478366,0.11671867291807421,0.10806596596968254,60.90408777307581,4.786837542408078,0.09042519554305659,66957.91059975195,13.349729938271604,95.70555178154699,86.23536907662512,0.08431082620725518,0.10953128386838382,88.56664713204694,0.09805293834424068,465.0738778006089,0.4471309999999971,23249.172060145702
74,174,52.4286,19.9844,36,19.4423,0,117,113,16,137,17,1.00344,49.85189,0.0,0.0,5.21429,5.228,16.6931,0.0,0.0,122.0,29.08881,5e-05,0.47,1.645,-1.0,0.547439,0.10171738200262759,0.10148358838802274,0.24620017375562087,0.38498551471422204,1.3670085950067379,0.19936376178358364,0.11724846616748215,0.10793914611399559,60.98742374373071,4.551721176655078,0.09050182125298689,66924.51492658556,13.174382716049383,95.72934704936901,89.55830218433063,0.08437148265863474,0.10990770736292615,88.81897166465157,0.09808502324424347,464.566715797883,0.4436813529411765,23105.39473371231
75,175,52.6633,19.5219,36,20.7456,0,117,113,16,137,17,0.99965,50.11447,0.0,0.0,4.64286,5.211,17.15718,0.0,0.0,123.0,29.16128,6e-05,0.47,1.659,-1.0,0.520988,0.1019222570689432,0.10137138492360037,0.2463811362220694,0.3872031407574474,1.2409910638673585,0.2006575476046809,0.11768698891378473,0.1068791567368283,61.068987999433354,4.555916525333017,0.09064865066935261,67041.3711227138,12.815248842592593,95.705369334117,86.57480951663334,0.08441250142580231,0.11000985019007817,89.36596331977874,0.09818652175840632,464.07773788757,0.4389220392156863,23304.38275300173
76,176,54.2556,19.2377,37,23.5318,0,117,113,16,137,17,1.00107,51.51606,0.0,0.0,5.32143,5.196,16.76391,0.0,0.0,125.0,29.52449,6e-05,0.47,1.848,-1.0,0.524729,0.10304662807931678,0.10126318437923428,0.24644729025898293,0.38720314075744683,1.3343838151367948,0.20192423877936125,0.11818240670353387,0.10605892502840694,61.15504210672261,4.4506585067000275,0.0918419986229797,67512.47367442855,12.677613811728396,95.52622018037958,89.30331175380076,0.08448023892836154,0.11177801424424484,90.25673246017679,0.09821841497334508,463.62136256016186,0.441576862745098,25578.81205833335
77,177,53.2233,20.2305,37,23.6811,0,117,113,16,137,17,1.00326,50.6378,0.0,0.0,4.71429,5.222,16.52071,0.0,0.0,124.0,29.54697,8e-05,0.47,1.899,-1.0,0.513014,0.10259189827333319,0.1012208238577133,0.24630125658669388,0.3872031407574446,1.2482514650775436,0.20231511465960242,0.11870656167487162,0.10553715823121007,61.04180531442901,4.6053820807922445,0.09247462479481536,67071.55169451752,12.815104166666666,95.66974833584622,85.6496594901993,0.08452387173035962,0.11338802312960233,90.94336051762109,0.09833776547550345,463.2058504743038,0.4454988235294117,23879.95878354942
78,178,52.7991,20.604,36,20.8018,0,117,113,15,137,17,0.99736,50.2996,0.0,0.0,3.96429,5.15,17.36909,0.0,0.0,124.0,29.42679,3e-05,0.48,1.844,-1.0,0.501424,0.10255377724623281,0.10130329876889127,0.24636489987693883,0.38720314075744916,1.0552638343321972,0.2024155794377991,0.11909590715769747,0.10533776236152245,60.87158843617381,4.707399581696805,0.09214268384901446,67044.10061082315,12.82908950617284,95.72047166810881,90.2838879972553,0.08462572847667366,0.11388672827339495,91.01780637605208,0.09849514064225563,462.83494713675606,0.4458874509803922,23400.772302106925
79,179,52.4512,20.8785,36,19.6223,0,117,113,16,137,17,0.99962,50.0008,0.0,0.0,3.5,5.15,17.68905,0.0,0.0,123.0,29.4195,4e-05,0.47,1.69,-1.0,0.508775,0.10240319896465339,0.10134927391643724,0.24607545244284895,0.3872031407574485,1.452649023732365,0.2019874257751576,0.11970712493479649,0.10489989973461149,60.82546733338155,4.58382744951576,0.09153438124902305,66936.94495453335,12.82055362654321,95.75466750812038,89.12940534962769,0.08465099571737321,0.11456403175191962,90.71175717929545,0.09853766437462659,462.4794403647369,0.4467670588235294,23012.384857499197
80,180,52.5717,20.8723,36,20.9538,0,117,113,16,137,17,1.00217,50.11702,0.0,0.0,3.03571,5.155,17.92738,0.0,0.0,124.0,29.48118,5e-05,0.48,1.633,0.24151,0.520893,0.10231076108000342,0.10155428007279771,0.24581886232861377,0.38720314075744966,1.9051271241633758,0.2018705598601925,0.12034171931019502,0.10441162193074748,60.85883962372203,4.881720679372127,0.09144597462594477,67043.19097923259,13.113088348765432,95.73132663240571,89.47838563886624,0.08475925801014735,0.11532436920600143,90.41996154944245,0.09861150687819623,462.14685477499813,0.4489458235294106,23327.368025524895
81,181,52.9166,21.1283,37,21.5687,0,117,113,16,137,17,1.00025,50.46604,0.0,0.0,3.35714,5.12,17.92152,0.0,0.0,124.0,29.60359,5e-05,0.47,1.711,-1.0,0.502367,0.10232687061322909,0.10169947882414708,0.2456731886799106,0.389420766800682,1.4836840274176246,0.20151187959438008,0.12070467997515294,0.10450635544172557,60.798709068769284,4.775622478305666,0.09170550721636403,67057.2412052201,13.054157021604938,95.65472819446158,86.01821404536855,0.08477020796486755,0.11548753255840168,90.27458693772265,0.09864689223037591,461.86329273522824,0.4515509803921568,23623.201034770747
82,182,52.6485,21.5974,37,22.1276,0,117,113,16,137,17,0.99888,50.26403,0.0,0.0,2.60714,5.162,18.13958,0.0,0.0,124.0,29.64098,4e-05,0.48,1.698,-1.0,0.469588,0.10206319441283172,0.10210715842689608,0.2454020881923154,0.3971028487588059,1.2525198248652898,0.20164394147735065,0.12104145267704441,0.10418065498243208,60.74864648889612,4.8157596117186,0.09148242775428479,67005.23351524012,12.64501350308642,95.70708557127453,85.85954246892761,0.08470860021532199,0.11563485268005182,90.06938303935118,0.09875590357037872,461.59311888010757,0.44968521568627406,23192.61998013875
83,183,52.7224,21.8985,37,23.2907,0,117,113,17,137,17,1.00252,50.34614,0.0,0.0,3.75,5.193,18.5415,0.0,0.0,124.0,29.59673,3e-05,0.47,1.636,-1.0,0.449607,0.10214173754028254,0.10223731800463629,0.24522905035315737,0.3993204748020372,1.2204946467651994,0.20212163206182304,0.12131668109330357,0.10387850695559893,60.61446785632475,4.943243748563897,0.09204616581940278,66979.0758534896,12.267746913580247,95.67469019567064,88.82125393564864,0.08474819286768988,0.11571216983583628,89.7695854439886,0.09864719755826667,461.32755855304765,0.4461850980392158,23234.412934174903
84,184,53.2509,22.1682,37,24.1396,0,117,114,17,137,16,0.99771,50.83582,0.0,0.0,4.17857,5.202,18.80294,0.0,0.0,125.0,29.59736,1e-05,0.48,1.567,-1.0,0.451983,0.10230636138503277,0.10214554867030841,0.24514004111080806,0.4009438897378647,1.3190706740817917,0.2022112244443646,0.12164681404001539,0.10399619558392285,60.42330725399064,4.89606279013121,0.09288477690143661,67054.91204728863,12.51856674382716,95.56836604698103,85.2752797835453,0.08469616576184759,0.11563032745717014,89.07444306256956,0.09857621304168825,461.0217589383453,0.4457996078431372,23649.0679834121
85,185,53.6814,22.1157,37,23.2576,0,118,114,17,137,16,0.9978,51.24071,0.0,0.0,2.85714,5.244,19.03566,0.0,0.0,124.0,29.60736,2e-05,0.48,1.664,-1.0,0.442604,0.10155694688465078,0.10231570023300288,0.2451689234456111,0.39932047480204086,1.1099885606001627,0.20214461452782928,0.12194698772812228,0.10412793049337586,60.19105397919078,4.928639674066247,0.09210206531375846,67005.48767659083,13.100501543209877,95.50475037215863,89.39966665391388,0.08463694263361513,0.11556186881538984,88.37359658607866,0.09864988693468224,460.675566037939,0.4444125490196078,24025.943219704463
86,186,54.1565,22.1361,38,22.0535,0,118,114,16,137,16,0.99868,51.66027,0.0,0.0,2.92857,5.236,18.99033,0.0,0.0,123.0,29.64476,2e-05,0.48,1.473,-1.0,0.443456,0.10089120600710445,0.10228106929407152,0.24518878207687458,0.4053791418243254,1.4049444039916297,0.20205291926210844,0.12226598793235846,0.10413690990792436,60.14963842321325,4.85681428815002,0.09218831637949439,67193.7312067693,13.589265046296296,95.42837771463562,84.36722870580019,0.08462498673134815,0.11553693567355831,87.92830657795055,0.09845886774557522,460.3285701330745,0.44465686274509797,24617.69926192071
87,187,54.5478,22.5063,38,22.9604,0,118,114,16,137,16,1.00319,51.98402,0.0,0.0,3.85714,5.221,19.00435,0.0,0.0,124.0,29.54638,5e-05,0.48,1.557,-1.0,0.462686,0.10030779503276836,0.10182781630839162,0.2452521033049616,0.4053791418243304,1.2493675551647763,0.20193237909143003,0.12252719454037739,0.10408158006642185,60.033492288471734,4.929294847299685,0.092519104301917,67237.19147543912,13.355758101851851,95.40240835360898,87.3950554578366,0.08460841536054055,0.11556456587190482,87.74057397534287,0.09855500984860828,460.01220896215386,0.4431905882352941,25135.002098219615
88,188,54.1437,22.6388,37,22.3253,0,118,114,16,137,16,0.99947,51.58816,0.0,0.0,4.07143,5.208,19.32185,0.0,0.0,125.0,29.44301,4e-05,0.47,1.517,0.22132,0.488023,0.09976507074311237,0.10117494818749266,0.24524335631202426,0.40759676786755766,1.7324219232258495,0.201608923099349,0.12294981277329727,0.10433364893195046,60.14402130503713,4.829336663088697,0.09276047685076365,67373.9729702641,13.004243827160494,95.43466861623921,89.83551323740505,0.08447696294423405,0.11568547031876177,87.45589553057344,0.09884778746140759,459.7130566639343,0.44084223529411753,24888.83853415404
89,189,52.5012,22.9496,37,24.5568,0,118,113,15,137,16,1.00447,50.0067,0.0,0.0,3.35714,5.211,19.43575,0.0,0.0,125.0,29.48342,3e-05,0.47,1.616,-1.0,0.502444,0.0996927147735984,0.10060292071936136,0.24524843937200025,0.3993204748020398,1.737049330512885,0.20048794394598518,0.12329546523164585,0.10485224447207526,60.270125589252984,4.794496916422448,0.09297556906346029,67186.9514964047,12.412422839506172,95.66976476405051,88.23103584127941,0.08437324710575954,0.11581757251484463,87.64652958513025,0.09987095426612962,459.4847200394293,0.44338923529411767,23027.22504249449
90,190,51.4368,22.5258,36,24.4136,0,118,113,15,137,16,1.00073,48.98173,0.0,0.0,5.35714,5.324,19.70448,0.0,0.0,126.0,29.47718,6e-05,0.47,1.589,-1.0,0.498407,0.09976977290893568,0.10031626360502265,0.24531714497248425,0.3993204748020374,1.6216990339647426,0.1989118916768176,0.12348649598295255,0.10492405146497909,60.57074520911699,4.829811918965614,0.0934316586550704,67036.85420295122,12.473717206790123,95.80063989786446,89.54064404636239,0.08427888034264257,0.11570667694889243,87.24739067244107,0.10014823381838353,459.3435063121228,0.4436302352941175,22106.131019056098
