,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubrow.1.0,staticness,noise,cubrow.0.5,cubcol.0.6,color_fulness,cubrow.0.6,cubcol.1.0,blur,temporal,cubrow.0.3,cubrow.0,saturation,cubcol.0.3,fft,movement,cubcol.0,blockiness,contrast,cubcol.0.5,uhdhdsim
45,145,62.4066,23.0,43,40.2207,0,123,118,12,135,18,0.96054,57.87101,0.0,0.0,0.46429,6.019,19.97973,0.0,0.0,126.0,33.19257,0.00323,0.44,7.636,-1.0,0.088052,0.5323941176470589,0.035930073724212794,390.4974593210386,0.5250882857207356,0.10882948677446279,0.19142513581628104,81.16325226978731,0.11680229951941129,0.0864737680403416,41371.942304867676,6.029479713114052,0.04678086224907403,0.019773167749855346,43.46223393192998,0.24056375912493863,72673.82757175717,12.795572916666666,0.17901913772784772,1.7793581518240735,86.15198576008123,0.20651536999947429,83.96642547021739
46,146,64.5377,22.5866,44,38.9179,0,123,118,12,135,18,0.98115,59.83411,0.0,0.0,1.07143,5.904,19.74073,0.0,0.0,126.0,33.33052,0.00354,0.45,7.435,-1.0,0.088308,0.5362949019607843,0.0359730762291068,389.65779956605337,0.5333645787862545,0.10937997652733875,0.1934408631309039,81.32086641288961,0.11958947423266668,0.08678166041346563,46158.96962908375,5.9499362260778055,0.0470247203804481,0.020067474159812866,43.676584691177176,0.23964476132236037,72950.4867691924,12.429494598765432,0.1800907279425839,1.963800009023051,86.09640070668792,0.20641990143855737,83.55073187251907
47,147,66.0141,22.5362,46,40.0335,0,123,118,12,135,19,0.987,61.21894,0.0,0.0,1.32143,5.591,19.3886,0.0,0.0,126.0,33.4838,0.0038,0.48,7.386,-1.0,0.078601,0.538555294117647,0.036125976947023956,388.88652939953255,0.54164087185178,0.1094688024717347,0.19484941141509626,81.2834706207853,0.12102196571010476,0.08762676719212827,48321.91877007505,5.824146770398035,0.0474150602786439,0.020643296155436256,43.7181347505546,0.239113866112583,73223.983904515,11.988956404320987,0.18149995199750313,1.8543459049628406,87.1928990288057,0.20594766885452034,83.37456484806313
48,148,67.0137,22.337,48,41.1844,0,123,118,13,135,19,0.96028,62.20552,0.0,0.0,2.21429,5.147,19.34282,0.0,0.0,126.0,33.56272,0.0035,0.49,6.767,0.12654,0.083889,0.541881568627451,0.03648084582133348,388.1873423934045,0.5454819128308459,0.10969736146307893,0.19733831708753932,81.17740385542913,0.12240012491102537,0.08821783102394053,48999.33341124277,5.734472781345266,0.04793718585750875,0.021702418759435054,43.91499856077595,0.23854242424388142,74206.82633245789,11.724054783950617,0.18395645364407417,3.168459507419643,87.24597839251547,0.20558456517749182,83.30625997324744
49,149,68.3559,21.8588,49,39.6768,0,123,118,13,135,19,0.97748,63.49543,0.0,0.0,1.96429,4.792,19.17278,0.0,0.0,125.0,33.54963,0.00349,0.5,7.242,-1.0,0.075578,0.5420277450980392,0.03691775357802143,387.51329244241145,0.5454819128308492,0.11026453831195666,0.19984775795625628,80.94376569292295,0.12324621218905345,0.08857586274316492,51706.562938631185,5.617140027494185,0.048384769744463166,0.023084674022923395,43.99505841290509,0.23831788155881434,74988.56200629972,11.316743827160494,0.18674123525809547,2.0959303551893127,86.39488698855487,0.20538447324918013,83.28194427640568
50,150,70.7948,21.8072,51,39.1396,0,123,118,13,135,20,0.99065,65.82964,0.0,0.0,2.35714,4.505,18.76637,0.0,0.0,125.0,33.56819,0.00361,0.5,6.656,-1.0,0.075633,0.5437228235294118,0.03751426676665927,386.84654352799595,0.5598168729186638,0.11202139187997616,0.20176798914738567,80.74001826607116,0.12542897111165122,0.08886790396037535,56119.10557015779,5.478112913856835,0.04862105690316559,0.02493108832757807,43.929548098717206,0.2384519758283189,75779.93961537616,10.99315200617284,0.18900446341463695,2.5297639394201323,90.21750974257668,0.20505221581873315,82.95742773426068
51,151,73.7489,21.6892,53,39.3713,0,123,118,13,135,20,0.97697,68.67196,0.0,0.0,3.14286,3.967,18.71627,0.0,0.0,125.0,33.61497,0.00386,0.48,7.273,-1.0,0.07372,0.5455301960784315,0.03807902724893465,386.23373608917507,0.5703107920274183,0.11299645208711476,0.20433705430653498,80.7439052674986,0.12990512383381697,0.08897568021198111,61531.16386184913,5.396268870357871,0.048788183539679564,0.02849698154292208,43.923502227406445,0.23811267672062342,76477.46892840383,10.633101851851851,0.19141448207011366,3.3731104714795586,85.00122815617755,0.20471987669165284,82.62652331286183
52,152,76.4721,21.5896,55,38.991,0,123,118,13,135,20,1.01467,71.30195,0.0,0.0,5.07143,3.454,18.61701,0.0,0.0,125.0,33.7124,0.00333,0.51,7.586,-1.0,0.073782,0.5472870588235293,0.038494933664103115,385.6493228915511,0.5846457521152343,0.11374774126882849,0.20610541894685008,80.7191104806422,0.13448699164079078,0.08950217685710138,65938.19528976122,5.260611871454544,0.04925037679481826,0.033485040670075086,43.833004798418216,0.23750909950945875,77590.2001837008,10.234375,0.19265810556153373,3.326578894973298,87.53024221715748,0.20427636048498235,82.01568187364353
53,153,78.5441,21.2958,57,37.3256,0,123,118,13,135,20,0.97974,73.23507,0.0,0.0,5.67857,3.213,18.53432,0.0,0.0,125.0,33.81659,0.00316,0.52,6.909,-1.0,0.073533,0.549287862745095,0.03884706318943325,385.13141728634844,0.5868633781584666,0.11426530696596347,0.20873245110983396,80.75602629623825,0.13727225834594117,0.09027704188010048,69330.27538109335,5.192379253134807,0.049881620876330815,0.03997944598686451,43.82109653802566,0.23724325876367786,77823.11637188919,9.76147762345679,0.19494381129388236,2.9069233036426825,86.87415881977681,0.20387632311868567,81.59075109190171
54,154,80.3048,20.646,58,36.3261,0,123,118,13,135,20,0.95203,74.87117,0.0,0.0,6.17857,3.054,18.28246,0.0,0.0,126.0,33.95477,0.00309,0.53,7.25,-1.0,0.072293,0.5519141176470588,0.03918457739615616,384.66822512744415,0.5907044191375324,0.11502511198374343,0.2101554389731738,80.78211367655722,0.14129872233804866,0.0909852318022515,72917.05734407005,5.164969525996771,0.050559467994203675,0.04732018803531458,43.879919169861594,0.23708128858596247,78547.75684718025,9.454475308641975,0.19827448874644293,4.150323997771966,88.38592408799555,0.20343160882698852,81.1591071448997
55,155,81.044,20.3969,59,35.6475,0,123,118,14,135,20,0.98805,75.64183,0.0,0.0,7.82143,2.945,17.72193,0.0,0.0,126.0,33.97559,0.00306,0.54,7.758,-1.0,0.064643,0.5543478431372548,0.03963403559626975,384.28330180631247,0.5929220451807627,0.11540508415254964,0.21077155984966062,80.54701467751012,0.14563672729132662,0.09163696018308208,71564.29556563836,5.080923647135892,0.051269023509196675,0.055993756986434044,43.783025670934606,0.2375455435229076,78254.3162076179,9.164158950617283,0.20213078483556038,3.0386243627020733,86.76648167949162,0.20299186003591282,80.75169607345114
56,156,79.7723,19.9208,58,37.62,0,123,118,13,135,20,0.96728,74.58722,0.0,0.0,9.92857,2.833,17.50642,0.0,0.0,126.0,33.74537,0.00306,0.54,7.57,0.12899,0.067273,0.5497843725490196,0.03964582233574349,383.9599637590954,0.5935958654813439,0.11661339550312455,0.21111131305901468,80.32016069783472,0.14988919287244326,0.09249155700692896,67386.23390264247,5.073392536049786,0.052809311156595096,0.06657086820242207,43.77091942304446,0.23768962999857546,77256.11756564296,8.856529706790123,0.20637197951980502,3.6637614652489545,85.66339251518286,0.2026917493565708,80.44823626575989
57,157,80.0671,19.7954,58,34.4164,0,123,118,13,135,19,0.97326,74.88423,0.0,0.0,8.10714,2.765,17.09925,0.0,0.0,126.0,33.74528,0.00328,0.53,7.835,-1.0,0.071955,0.5490029215686274,0.03974211421230842,383.68180730125255,0.5989807122030549,0.11860965826355047,0.2117300486997223,80.21726786178867,0.1557545181777842,0.09350311367753394,67048.56746783636,4.985754994117572,0.05505792274713984,0.07758338304111768,43.83732021002122,0.23755646776418446,76674.22318144735,8.58058449074074,0.20952411628472653,4.017722603627294,85.84855942865882,0.20242644594369638,80.16392703032908
58,158,80.2822,20.0178,58,33.0849,0,123,118,13,135,19,1.00514,75.15513,0.0,0.0,10.10714,2.72,16.98752,0.0,0.0,126.0,33.8296,0.0035,0.54,7.22,-1.0,0.061959,0.5492592156862746,0.03976288271658973,383.4208295986098,0.6050393792253503,0.11949472348927842,0.21320144851595166,79.90471918349277,0.16126145840960038,0.09467380667478538,67003.1243884358,4.844719967928387,0.0572755521797425,0.08744602828264168,43.809729682074654,0.23728292125453712,76390.82979555408,8.482397762345679,0.21373074082402843,3.8173979066376535,86.26979800832208,0.20226946926654038,80.04517783134168
59,159,81.1121,20.3864,59,32.393,0,123,118,13,135,19,1.00504,75.92881,0.0,0.0,7.71429,2.751,17.18238,0.0,0.0,126.0,33.97921,0.00368,0.53,7.991,-1.0,0.062244,0.5500627450980393,0.0397518376957469,383.1939221107288,0.6034159642895153,0.12082874597266567,0.21504208938600866,79.4847659179786,0.16677625649636837,0.0955817633496479,69061.15058218897,4.848751897682307,0.05962895700698691,0.0955013510274854,43.94551048749759,0.2371982351093963,76821.11080849984,8.41063850308642,0.2186136310449617,4.049384563273858,86.07644683794393,0.2021108801761151,80.01436353173618
60,160,81.9163,20.7592,59,33.3316,0,123,118,13,135,19,0.9834,76.63775,0.0,0.0,7.25,2.742,17.49873,0.0,0.0,126.0,34.15058,0.00366,0.54,7.918,-1.0,0.065315,0.5526263333333332,0.03996980913576688,382.9869930720604,0.6050393792253596,0.12328284517002328,0.21769655390665477,79.36907319376762,0.17217207477678143,0.09702643959417567,71669.45535777068,4.9174965787069596,0.06198664957509547,0.1025674495279012,43.99832567756559,0.235848490494299,77390.50090445686,8.370707947530864,0.22420330084942458,4.518997242288912,84.65389330958936,0.20228609876510473,80.04646115057355
61,161,82.052,20.9959,59,34.8369,0,123,118,13,135,19,0.95405,76.80399,0.0,0.0,6.96429,2.75,17.81723,0.0,0.0,126.0,34.35618,0.00341,0.54,7.735,-1.0,0.060512,0.5566361960784314,0.040175729358328346,382.8017020268352,0.6050393792253559,0.1239879282864949,0.22034416238642107,79.11665498675438,0.1766474540888812,0.09867843523234747,71938.66826821073,4.999848650615715,0.06416239258299547,0.10845410194244368,44.07449284306279,0.2331897953469392,77620.56811605945,8.456597222222221,0.2292107810786796,2.338080539639421,86.11771060783633,0.2025163247385121,80.13210341252017
62,162,82.7953,20.8851,59,34.265,0,123,118,13,135,19,0.99133,77.41205,0.0,0.0,7.39286,2.772,18.0206,0.0,0.0,126.0,34.53408,0.00361,0.56,8.324,-1.0,0.064582,0.5566454901960785,0.04034880421720412,382.64579255033146,0.6078512163759692,0.12506537547725596,0.22219017360013546,78.54144359691998,0.18052294734283722,0.10063873877168839,75124.11331523374,5.061159738504857,0.06618417868466392,0.11333433227615865,44.065139958887926,0.2302984294081074,78316.76612356064,8.473668981481481,0.2347452570666441,2.947550108985451,85.170518292855,0.2024225734724174,80.09879555902702
63,163,83.9882,20.5692,60,35.9654,0,123,118,13,135,19,0.95805,78.46818,0.0,0.0,6.17857,2.746,17.92404,0.0,0.0,125.0,34.71507,0.00394,0.56,7.462,-1.0,0.070614,0.5589549019607843,0.04049409551019925,382.52376099421434,0.6088804202044096,0.1269515964477479,0.2243983878139557,78.59631545023117,0.18467810950632854,0.10218416498445695,80474.7182721877,5.027800286423936,0.06813375931160058,0.11769907829598926,44.123829782744984,0.22944551568990706,79345.9367874019,8.406346450617283,0.24043792118641275,2.182035853942516,90.73923467975084,0.2023123945535687,80.046491215759
64,164,84.3702,20.3555,60,35.8266,0,123,118,13,135,19,0.99396,78.79338,0.0,0.0,7.03571,2.749,17.65412,0.0,0.0,125.0,34.86627,0.00373,0.56,8.35,0.12822,0.067337,0.5589745098039216,0.04060132380351836,382.4158075380516,0.609474631311805,0.12785103626509123,0.2250620332639638,78.68876959150897,0.18728791782906357,0.10309105068566177,81230.42289702194,5.034171856891878,0.07042121906471605,0.1221514364911063,44.230144171067224,0.22961765371985057,79784.04944797653,8.397424768518519,0.24623086226248972,2.4526093635346204,88.98831139957134,0.2019148846528425,79.94820516768829
65,165,84.4553,20.5909,61,36.9993,0,123,118,13,135,19,1.01204,78.90618,0.0,0.0,7.5,2.752,17.47176,0.0,0.0,124.0,34.85995,0.00373,0.57,7.745,-1.0,0.066433,0.5595874509803921,0.040730198555111244,382.32061925655654,0.6094746313118121,0.1284684891933871,0.2258320490695798,78.49046172558072,0.19008543732249844,0.10395004717219002,80556.90740233102,5.048881908525349,0.07273013291632922,0.12607641334584924,44.20343752260562,0.23030296709985743,79934.17754147227,8.30516975308642,0.25159081568032376,3.766448818457367,89.0225959483824,0.20132657385418368,79.98731317550418
66,166,84.2435,20.6261,61,35.2027,0,123,118,13,135,19,0.99904,78.70661,0.0,0.0,5.92857,2.736,17.67537,0.0,0.0,124.0,34.72869,0.00351,0.56,7.408,-1.0,0.071172,0.5579059411764705,0.04081256696183982,382.24151501780085,0.609474631311811,0.12965130851221682,0.2272644616932084,78.657823136347,0.19249802793478887,0.10468126606089014,79968.32292231008,5.087949893404843,0.07505630684091341,0.12961400443068571,44.167706336504146,0.23058354162219802,79673.65986565147,8.226128472222221,0.2552032158245567,2.641952380907344,85.18832580427308,0.20081412577493957,80.08536017546241
67,167,84.2166,20.4566,60,34.172,0,123,118,13,135,19,0.91078,78.65421,0.0,0.0,6.89286,2.719,17.70854,0.0,0.0,124.0,34.61489,0.00344,0.56,8.128,-1.0,0.08757,0.5563400000000001,0.04093599929126525,382.181431576566,0.6094746313118041,0.13086681470935677,0.2275304848878996,78.99917723129319,0.19484488057990487,0.10561519312135999,79697.88390616,5.113727283090393,0.0771632458104987,0.13373508380440619,44.10346834159192,0.23017106626037884,79309.55349050216,8.297019675925926,0.2577557205889463,3.7233193736295442,87.69235892915158,0.19975699235324126,80.02871556993847
68,168,84.6665,20.094,60,36.7805,0,123,118,13,135,19,0.94795,78.97834,0.0,0.0,5.78571,2.71,17.56009,0.0,0.0,124.0,34.56437,0.00368,0.57,7.95,-1.0,0.083029,0.5553227450980392,0.04125595188187012,382.11477121517225,0.6072570052685785,0.13287020453649365,0.2283875661934061,79.10133260988627,0.19757024915577692,0.10656786706131681,81338.71897493945,5.034489905240359,0.07929397453226923,0.13899835023409005,44.01633406274112,0.23072590689058492,79496.13097589105,8.265625,0.26029475777995853,2.974863136613854,86.65747605518025,0.19909840419299257,79.76898924291791
69,169,84.8873,20.024,60,34.1632,0,123,118,14,135,19,0.94876,79.17509,0.0,0.0,7.67857,2.747,17.24829,0.0,0.0,124.0,34.46836,0.00372,0.56,8.047,-1.0,0.085799,0.5541890196078432,0.04150501552033459,382.0243383418088,0.6094746313118068,0.13486294594080536,0.23007388905516407,79.5640661780594,0.20084382812298027,0.10746992759404574,82290.90644981326,4.917323565920259,0.08121498564186995,0.14486891269882118,44.0467212818287,0.23057693660486808,79382.32419629731,8.27951388888889,0.2628658052861281,2.7478075816803105,87.41065863735672,0.1985197389922503,79.68339337014226
70,170,84.0318,20.3883,60,33.8974,0,123,118,13,135,19,0.93378,78.43134,0.0,0.0,6.14286,2.748,17.18635,0.0,0.0,124.0,34.52596,0.00332,0.57,7.495,-1.0,0.083,0.5541137254901961,0.041743153896891705,381.9120813903279,0.609474631311806,0.13680525332059856,0.2318715042408442,80.35297993356,0.20421746054575615,0.10849540652568643,78761.29013639547,4.9452086806644395,0.08322678207702001,0.15068922039028573,44.0003978587963,0.2287825687591255,79358.17791695078,8.363474151234568,0.26531261378686133,4.1515835923855455,86.44855261219708,0.19825190062939566,79.81385618668584
71,171,83.2404,20.4687,59,32.2865,0,123,118,13,135,19,0.95334,77.67873,0.0,0.0,7.10714,2.777,17.49908,0.0,0.0,124.0,34.60806,0.00354,0.56,8.002,-1.0,0.092338,0.5550321568627451,0.0419644179752576,381.7884787331592,0.6050393792253507,0.1392214391165787,0.23424726958499548,81.00412228274334,0.20651167170401505,0.10981082969229676,74395.21307494555,5.09763108285535,0.08467383522588745,0.15615760800685297,43.93804234634211,0.22682476228183826,78851.87537862058,8.391782407407407,0.26770037154997445,2.6140956364762387,87.18472263171094,0.1983549821940528,80.00049069526509
72,172,83.0014,20.3346,59,34.9658,0,123,118,13,135,18,0.97561,77.41409,0.0,0.0,5.35714,2.749,17.56639,0.0,0.0,124.0,34.67534,0.00344,0.56,7.31,0.13002,0.096073,0.5576749019607843,0.04223585999584719,381.678109799648,0.6050393792253448,0.141493846978555,0.2361499626009361,81.31143437339765,0.20771490933730138,0.1107424695180162,73655.66820435344,5.192530454839351,0.08565355952653227,0.16123164181676336,43.87831247588734,0.22607685083432774,78775.30423159644,8.38816550925926,0.27012196481800443,3.704459145419227,85.27589454123286,0.19862242015159348,79.99789884826738
73,173,82.3447,20.6535,58,36.7428,0,123,118,13,135,18,0.95832,76.7725,0.0,0.0,5.5,2.777,17.45506,0.0,0.0,124.0,34.78887,0.00309,0.56,7.692,-1.0,0.087548,0.5592741176470588,0.04243460420606397,381.5980310258606,0.5989807122030532,0.14283403884633203,0.23935277829294127,81.44741337467477,0.2094892712859499,0.1116173751952155,73142.00115828429,5.263037866074356,0.08642717565601682,0.16583261300876315,43.781300862630204,0.2255223585363665,79626.26675510878,8.556761188271604,0.272202910530072,3.043791833661322,85.92118110200579,0.19858332996744613,80.15101697728889
74,174,81.1228,20.9017,57,35.927,0,123,118,13,135,18,0.98984,75.56411,0.0,0.0,5.85714,2.81,17.72901,0.0,0.0,124.0,34.87539,0.00324,0.55,7.434,-1.0,0.110132,0.5592494117647059,0.0429576877091303,381.54084106842225,0.5929220451807632,0.14313088420151082,0.24178241958437463,81.88498363860644,0.21030980628698506,0.11264002289222647,71646.04673293995,5.343932429562372,0.08689463848622676,0.16944612490467614,43.841471919307004,0.2251747280549684,79407.77634124369,8.66358024691358,0.2741180289272573,2.9313276956717935,87.07973247696621,0.19832735206591715,80.3281587660665
75,175,80.2642,21.0916,56,36.0901,0,123,118,13,135,18,0.99898,74.70692,0.0,0.0,6.17857,2.838,17.94358,0.0,0.0,124.0,34.86379,0.00337,0.54,7.073,-1.0,0.095428,0.5603752941176471,0.04341822920157442,381.4965462888275,0.5929220451807651,0.14412469136066183,0.24400842171861575,81.74429340597584,0.21090972395756977,0.11324084432613234,69757.67375708465,5.359779837347369,0.08746047216002338,0.17205493639769362,43.724987642264665,0.2250234377330412,78721.59057503588,8.791570216049383,0.27659282240621136,4.3151380499240535,85.97354728377849,0.19821525213836955,80.4024406627812
76,176,79.727,21.2247,55,35.8221,0,123,118,13,135,18,0.99337,74.16133,0.0,0.0,4.71429,2.862,18.10333,0.0,0.0,124.0,34.74764,0.00329,0.56,6.276,-1.0,0.117303,0.5592729411764705,0.043978832289734864,381.44531331714546,0.5929220451807566,0.14456079483628942,0.24743442798785203,81.82367783204579,0.21195037983613568,0.11396343385260091,69832.28642357085,5.377880693985769,0.0883483669791807,0.17410366384715045,43.72629330482012,0.22382972201616877,78900.51712097746,8.823447145061728,0.2804926240207456,2.969243828635243,89.34486955731447,0.19851920510264556,80.54981101597419
77,177,79.7484,21.1025,55,32.6853,0,123,118,13,135,18,0.96741,74.16806,0.0,0.0,7.96429,2.796,18.21905,0.0,0.0,123.0,34.57267,0.00341,0.52,6.143,-1.0,0.109378,0.5597137254901962,0.044319213106336255,381.3865493597432,0.5907044191375332,0.14542821901201297,0.2510628131666678,81.95373186022837,0.21306485004436038,0.1145525791027745,69087.90858401901,5.359739497827101,0.08976854634701872,0.17629418787281753,43.6899540277175,0.22338868959004723,78662.57938797238,8.895543981481481,0.28320196980135304,4.448700152912243,91.06442233363093,0.19853521031302163,80.64117617210484
78,178,80.4734,20.956,55,31.8421,0,123,118,12,135,17,1.02988,74.79275,0.0,0.0,4.28571,2.743,18.11178,0.0,0.0,123.0,34.66759,0.00328,0.48,6.259,-1.0,0.116655,0.561206274509804,0.04462698338778858,381.3254770518428,0.5907044191375294,0.1461991283648505,0.2550761990382789,82.55763047534504,0.21447037925897702,0.11485891609781528,72143.20486331345,5.330901409514432,0.09129785976490017,0.17859242969527306,43.84371910566165,0.22337510190624427,79359.49702854319,9.060281635802468,0.2863518122282339,4.330691948132315,87.3345844977307,0.19815121689140217,80.2983987838688
79,179,79.647,21.3556,55,34.6104,0,123,118,13,135,17,0.93012,74.04208,0.0,0.0,3.82143,2.826,17.98687,0.0,0.0,122.0,34.89365,0.00316,0.5,6.356,-1.0,0.11955,0.5631019607843137,0.04464096935485463,381.21322072270203,0.5907044191375285,0.14651843500532138,0.25886589136043525,82.78836688101771,0.21637848275544394,0.11550776388351018,69023.25092272185,5.286525371313677,0.09275215281051905,0.180329527488141,43.84645608030719,0.22344503309022726,78985.93069619122,9.239776234567902,0.2885421107786185,4.5187177876881055,85.14962142100109,0.19778724869772377,80.63880366518346
80,180,79.4464,21.2978,55,33.703,0,123,118,13,135,18,0.98665,73.84157,0.0,0.0,5.46429,2.924,18.33088,0.0,0.0,122.0,34.94952,0.00309,0.52,6.057,0.1304,0.123929,0.5628603921568628,0.04483987329898993,381.0663360945965,0.5884867930943071,0.1463480378339845,0.2618506106068095,83.09043817904602,0.21796435607628387,0.11649046359196118,69534.56672199928,5.261702125668011,0.09393128682792688,0.1815744389063856,43.73234859513648,0.22319717392455402,78983.45000056521,9.246527777777779,0.2918315467086555,4.581559288840969,86.32479147731597,0.1977988718623975,80.729325395271
81,181,80.2718,21.105,55,32.4916,0,123,118,13,135,18,0.95606,74.54975,0.0,0.0,6.60714,2.974,18.2807,0.0,0.0,122.0,35.03894,0.00327,0.54,6.515,-1.0,0.120154,0.5638835294117648,0.044689001596625276,380.87425549576017,0.5907044191375246,0.1466216202715979,0.2650941942176164,83.4553335457939,0.2197786309426502,0.1177539091270164,73362.84490318711,5.285170747988276,0.09503300654538768,0.18295623909527414,43.65547575774016,0.22319107064395632,79354.79448915907,9.371672453703704,0.29493826812799423,4.461385675189566,84.58380136924167,0.19792781190698536,80.78321834265701
82,182,80.2525,21.2072,55,34.7911,0,123,118,13,135,18,0.97584,74.59773,0.0,0.0,10.53571,2.931,18.1174,0.0,0.0,121.0,35.08138,0.00302,0.54,6.683,-1.0,0.115161,0.5638399999999999,0.044517536729308464,380.65155606606163,0.5884867930943006,0.14684372817023744,0.2672761818270121,83.48689626972052,0.2215546060073757,0.11818792050662077,71848.84221069094,5.29107439635344,0.0960386593989071,0.18419635563584935,43.52382556303048,0.22360127900501053,79153.60649691962,9.557484567901234,0.2972102057853704,3.103417307994134,84.57120166722011,0.19775583240292888,80.82800783537452
83,183,79.1882,20.9975,55,33.8422,0,123,118,13,135,18,0.98385,73.71261,0.0,0.0,9.32143,2.97,18.20325,0.0,0.0,121.0,35.09271,0.00322,0.55,6.631,-1.0,0.114839,0.5654047058823529,0.044851153646864116,380.4236548134939,0.5878925819868975,0.1470563324141221,0.2697288542557791,83.57369315599253,0.2232075223389123,0.11875415513497829,66693.37846598639,5.283500537112562,0.09726028915776477,0.18541267046154142,43.524842627254536,0.22410854557176652,78460.06544998268,9.783516589506172,0.29946011676319084,2.958668042547899,88.1976379639019,0.19745280056414277,80.82941364474195
84,184,80.1919,20.2206,56,32.4777,0,123,118,13,135,18,0.9787,74.66833,0.0,0.0,8.10714,2.93,18.02313,0.0,0.0,121.0,35.20292,0.00372,0.54,6.291,-1.0,0.126703,0.566527843137255,0.04472985094352429,380.1888798640738,0.5907044191375235,0.1478930637877097,0.27169304909291775,83.6552932223406,0.22443634395501616,0.1192632416277069,68653.59556924147,5.236349740362561,0.09854571091029134,0.18680201857262668,43.48299850652248,0.22496162158488422,78255.4559422037,9.966145833333334,0.30185253797456146,2.8569884577413887,87.78142981784198,0.1975219822163768,80.75450989068213
85,185,80.5653,20.151,56,34.926,0,123,118,13,135,18,1.00358,75.09476,0.0,0.0,6.89286,2.89,17.356,0.0,0.0,122.0,35.24523,0.00343,0.49,6.543,-1.0,0.118043,0.5673474509803922,0.04454473163770552,379.9651275117823,0.592922045180758,0.14887811949245844,0.27381806677132625,84.1159001935792,0.22540404540762193,0.11975330500597955,67332.96290028148,5.188459769164117,0.10003761598206895,0.18865133731801995,43.49976622028115,0.22571741260502678,78013.79841018445,10.085889274691358,0.30405925885880386,2.5863037637041253,86.67209232454942,0.19754727497529517,80.6761168262843
86,186,80.572,19.4953,57,31.7917,0,123,118,13,135,18,0.99026,75.20141,0.0,0.0,6.03571,2.887,17.29888,0.0,0.0,122.0,35.32581,0.00317,0.49,5.872,-1.0,0.12305,0.569004705882353,0.04430790460741545,379.74909747880025,0.592922045180759,0.1498593815120443,0.27631732102560264,84.04800272915068,0.2265370919211369,0.12036645702222465,66515.43169432678,5.14037431609488,0.102014673591482,0.19080737400445355,43.47160414707513,0.22746410028189087,77899.96725062862,10.190104166666666,0.30656931659142345,3.2822896912905053,86.40971361553662,0.19721755451266818,80.4824848915972
87,187,82.5127,19.4158,58,31.5211,0,123,118,13,135,19,0.94972,76.93758,0.0,0.0,6.21429,2.886,16.73519,0.0,0.0,122.0,35.48879,0.00324,0.52,6.464,-1.0,0.111702,0.5695886274509804,0.043885848594293786,379.5367389224028,0.5945454601165973,0.15115860576897658,0.2792750691273192,84.2408754868278,0.22803888554234958,0.1209995218804191,72398.18302294513,5.078262909649987,0.10377457186347232,0.19311546805410926,43.46746769657842,0.2293951401261776,78975.62393788704,10.133439429012345,0.30848717577238866,4.227388666640697,87.43730696413357,0.19706227232041834,80.32024979713293
88,188,83.4441,19.3887,58,31.0341,0,123,118,13,135,19,0.94557,77.76897,0.0,0.0,6.17857,2.844,16.66504,0.0,0.0,122.0,35.48563,0.00314,0.53,6.022,0.1304,0.132077,0.5687093137254876,0.04392771160870843,379.3395038672914,0.5945454601165947,0.1523073625031549,0.2818696331252201,84.29696806353678,0.22942892757122668,0.12191255222790949,74708.49772903229,5.033353645409101,0.10575025587715164,0.19581392675132903,43.42045838155864,0.22955393219705117,79765.483012517,10.014419367283951,0.3104084925759314,2.860453922203236,85.271938302954,0.19722667057256374,80.1775929104101
89,189,82.4903,19.7071,58,29.951,0,123,118,13,135,19,0.9531,77.04224,0.0,0.0,8.17857,2.851,16.64189,0.0,0.0,122.0,35.37716,0.00305,0.56,6.016,-1.0,0.123585,0.5671146470588234,0.044300818070433665,379.1469126466791,0.5995749233104544,0.15316432509726793,0.28365034345586404,84.48551982363388,0.230706967703298,0.12252461670182276,68565.00341167678,5.019042057904311,0.10787579096658224,0.19883360175878476,43.28792864010658,0.22993210439323722,78196.05834073048,9.917438271604938,0.3125528652254319,3.933938535284401,86.22971221010567,0.1967949373550956,80.1221676739606
90,190,82.3496,19.8758,58,28.0135,0,123,118,13,135,18,0.94404,76.94899,0.0,0.0,9.96429,2.828,16.9159,0.0,0.0,123.0,35.31905,0.00278,0.55,6.757,-1.0,0.120475,0.5639772549019607,0.04467357284926992,378.96402707029904,0.5989807122030559,0.15410998810213625,0.28515336524248047,84.64233526751997,0.23194064650170398,0.1231480066442874,67058.0987142023,5.055422308861665,0.1101099108039817,0.20211790249103553,43.236352237654316,0.2303817762173178,77649.97618266327,10.013647762345679,0.31435194506249153,3.589354027950483,86.66067224049175,0.19650649088938277,80.15885831278639
