,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubcol.1.0,saturation,cubcol.0.5,movement,cubcol.0.6,tone,cubrow.0.3,staticness,noise,cubrow.1.0,cubcol.0.3,cubcol.0,contrast,temporal,blockiness,fft,uhdhdsim,blur,cubrow.0.5,cubrow.0,cubrow.0.6
45,445,37.9426,5.73775,29,6.88791,0,115,116,7,139,7,0.99606,39.62925,0.0,0.0,3.64286,8.249,4.74439,0.0,0.0,129.0,42.5024,0.0,0.39,2.023,-1.0,1.023371,84.82871248065332,0.15841810972933099,58.695771205572434,0.11960038981134125,6.400511188271605,0.1428806252321632,0.6544098039215687,0.12508663002152268,704.7413049439252,0.3518803424521155,0.13827101261989883,0.07278462746310131,0.10378372694352915,87.40328198412833,3.3525840958279876,1.6902861060004115,63856.08390684586,99.51827591072515,9912.372310656661,0.16329203235469747,0.1100623470480446,0.15426719103422845
46,446,37.9338,5.82009,29,7.23864,0,115,116,7,139,7,0.99599,39.59212,0.0,0.0,3.75,8.192,4.92075,0.0,0.0,128.0,42.46728,0.0,0.39,2.018,-1.0,0.999693,84.68311768615412,0.15782050201186767,58.472141783914445,0.11925911180517809,6.207706404320987,0.143079317796074,0.6539721568627451,0.12519526854047489,704.1525452079132,0.3496627164088861,0.13852499011162378,0.07361320341219134,0.10364488719986698,86.29795355305308,3.3743431430986006,1.623477657669934,63811.56782048286,99.520640569465,9870.61380552692,0.16318889316414137,0.11002851688638518,0.15471847693073001
47,447,37.8248,6.32419,29,7.07979,0,115,116,7,139,7,0.9973,39.50358,0.0,0.0,4.75,8.207,4.98654,0.0,0.0,128.0,42.46433,0.0,0.4,1.915,-1.0,1.042581,84.61243803336428,0.15716464529336405,58.65662902078511,0.11919451791353965,5.881944444444445,0.14325378502617608,0.6532917647058825,0.12528743155803038,703.5840345160206,0.3496627164088923,0.13854263934779365,0.07413207731076954,0.10356592310323484,88.30812744975312,3.419165611657071,1.40922815443092,63797.61040014571,99.5337491362377,9787.210774559731,0.16308426690367372,0.1099939984841043,0.15494992760031942
48,448,37.878,6.81182,29,8.43124,0,115,116,7,139,7,0.99762,39.53951,0.0,0.0,4.10714,8.196,5.42368,0.0,0.0,128.0,42.41592,0.0,0.39,1.694,0.34928,1.048587,84.60477244178205,0.15659741181173192,58.58914674358603,0.11906318070306221,5.732060185185185,0.14340424053528944,0.6524682352941178,0.12554165985587476,703.0253660846669,0.3419806344507658,0.13879571909299696,0.07457397854213395,0.10355330868100417,87.5342604233824,3.6670756163991065,1.6570551567026903,63847.368660669206,99.54449597065292,9862.271790191771,0.16295085325585892,0.10978994475287143,0.15506565719085216
49,449,37.898,7.64736,29,8.57236,0,115,116,7,139,7,0.99968,39.53919,0.0,0.0,3.07143,8.222,5.84856,0.0,0.0,128.0,42.44417,0.0,0.39,1.769,-1.0,1.053778,84.42802123113438,0.15595039391879498,58.56437344021267,0.11906780573106678,5.879726080246914,0.14367337224447854,0.6527658823529413,0.12580430342749457,702.4882835219995,0.34582167542983,0.13856258115613207,0.07472430839619658,0.10372050681383611,87.23252539456415,3.811238533462661,1.355638298557643,63831.234992609745,99.54398862113186,9864.416551566472,0.1627970162673675,0.1096880465890035,0.15514855038405476
50,450,37.71,8.65924,29,9.8088,0,115,116,7,139,7,1.00219,39.30908,0.0,0.0,3.07143,8.246,6.56383,0.0,0.0,128.0,42.41879,0.0,0.4,1.693,-1.0,1.062546,84.72751941794053,0.15530764911811482,58.49310980902778,0.11892621236638382,6.438319830246914,0.14382927727942157,0.6523426274509749,0.1260146433639308,701.9675015565387,0.34198063445076854,0.13849217922123216,0.07461050428368697,0.10389392735999328,88.2702906184641,4.071847468671631,1.4661361928505185,63853.67218633539,99.57106237245755,9749.835052635706,0.16249791063121594,0.1095837892033242,0.15530900275173165
51,451,37.6437,9.33906,28,11.1955,0,115,116,7,139,7,1.00433,39.15932,0.0,0.0,4.46429,8.233,7.43354,0.0,0.0,128.0,42.38718,0.0,0.39,1.974,-1.0,1.156923,84.67456602860719,0.15476530717259762,58.461244371202255,0.11862804935873562,7.14134837962963,0.14407102254468643,0.6513294117647059,0.1262416127916718,701.4354790208065,0.3397630084075353,0.1384042791105385,0.07455063945074535,0.10448556185932575,87.1576081395048,4.384800989009668,1.4426360132834808,63909.019195777335,99.60074380718737,9681.815001160347,0.16222652155956407,0.10951735513338842,0.1555084399306541
52,452,37.65,10.1277,28,11.7211,0,115,116,7,139,7,1.00489,39.08991,0.0,0.0,4.35714,8.265,8.01829,0.0,0.0,129.0,42.38276,0.0,0.4,1.838,-1.0,1.191186,85.07989518044327,0.15428218116819298,58.51557319546923,0.11842678796262007,7.879581404320987,0.1442881788224898,0.6502282352941178,0.1266189335875712,700.9132045961711,0.3397630084075347,0.13831922949880032,0.0743091351841266,0.10537918745924316,87.60011574971585,4.5603095783466365,0.9636231258969045,63980.33737222854,99.60750715253943,9668.294036158559,0.16198960159815984,0.10944265257209132,0.15565938918037542
53,453,37.8163,10.6755,28,12.2375,0,115,116,6,139,7,0.99856,39.23823,0.0,0.0,4.28571,8.314,8.70345,0.0,0.0,129.0,42.42144,0.0,0.4,2.52,-1.0,1.168286,85.05184360459272,0.15388280053148715,58.35064094449267,0.11824964190015637,8.639853395061728,0.1444374441726525,0.6492194901960759,0.12702555911462446,700.3945480544837,0.33976300840753376,0.13817221831028978,0.07406962928650906,0.10553127801831874,90.23652184877054,4.652012219356609,1.2956074145849008,63948.24207402384,99.57935275239599,9758.197769810144,0.16206067289383586,0.10949622018897216,0.1556674311855265
54,454,37.8334,11.1227,28,12.8375,0,115,116,6,139,7,0.99697,39.22685,0.0,0.0,5.71429,8.285,9.17097,0.0,0.0,128.0,42.41676,0.0,0.4,2.244,-1.0,1.140799,85.2095114311474,0.15359375923048668,58.37975622106482,0.11826526877847503,9.375626929012345,0.1446193899549794,0.6488819607843138,0.1274146113437316,699.8644363105418,0.33976300840753443,0.13794983216205522,0.07402121359016552,0.10558588700773834,85.02918441153847,4.804478594399522,1.8257669981345508,63946.570807720665,99.58884111113028,9748.10979452199,0.1621704686082143,0.10947509008801024,0.1555399802968647
55,455,37.8415,11.2964,28,13.833,0,115,116,6,139,7,0.99293,39.20212,0.0,0.0,4.75,8.282,9.55646,0.0,0.0,128.0,42.34438,0.0,0.4,2.306,-1.0,1.173168,85.39785424490036,0.1533694075417055,58.376375739957076,0.11818534769745863,10.509789737654321,0.14467945779077127,0.6479733333333333,0.12769287424840275,699.3340262704927,0.3397630084075351,0.13761322065343534,0.07394846736976331,0.10562745820579313,88.5394532977625,4.901745970011782,1.801293876010334,63942.49872168532,99.59142935731717,9713.699020189793,0.1620015488969615,0.10960207668964601,0.15549707875666757
56,456,37.8132,11.3057,28,12.912,0,115,116,6,139,6,0.98959,39.20487,0.0,0.0,4.75,8.225,9.70591,0.0,0.0,128.0,42.25342,0.0,0.39,2.375,0.36638,1.183598,85.43758328294196,0.15299686209319174,58.33150453920718,0.11803451294024492,11.664255401234568,0.14483506446562305,0.6454058823529412,0.1281152601493024,698.8083539015003,0.33976300840753093,0.1373273774070516,0.0738004931301152,0.10563265405914282,89.17898263259544,4.872426925284002,2.2992037751285266,63934.231396934985,99.59127319902649,9700.308622510462,0.16206881010712595,0.10997649715156223,0.15535352650895204
57,457,37.8416,11.6507,28,13.2659,0,116,116,7,139,7,0.99568,39.27815,0.0,0.0,3.67857,8.241,9.72008,0.0,0.0,129.0,42.15113,0.0,0.4,2.451,-1.0,1.221615,85.73084784444463,0.1525452054768973,58.28765963330681,0.11792169140436157,12.686873070987655,0.1448834957549701,0.6439686274509804,0.12848363342587937,698.26338153227,0.33976300840753443,0.1371918997570179,0.07371722824909427,0.10556125508780553,86.93262167893114,4.850947741868754,1.8204050083831853,63844.34023304027,99.5753481498609,9678.55315856743,0.16207200678997777,0.1098408909030801,0.1552883092902188
58,458,37.7587,11.8294,28,13.3689,0,116,116,7,139,7,1.00515,39.26576,0.0,0.0,3.64286,8.383,10.01694,0.0,0.0,129.0,42.02293,0.0,0.4,2.494,-1.0,1.273663,85.9956426706222,0.15214127469143754,58.34350228015287,0.11774872727707075,13.542679398148149,0.14492567581156948,0.6408807843137255,0.12881685109678764,697.7166375490202,0.3397630084075338,0.13723714152311545,0.07356809291002765,0.10543004991422214,91.53722751490376,4.880962821468487,1.3597109546939208,63839.07805905792,99.56071919457992,9650.835128999195,0.1619555783235499,0.10989118337760986,0.15524012066931617
59,459,37.7297,12.0318,29,13.0556,0,116,116,7,139,7,1.00727,39.29607,0.0,0.0,3.39286,8.416,10.16615,0.0,0.0,129.0,41.93764,0.0,0.4,2.318,-1.0,1.25595,86.3141149520418,0.15182503916905357,58.42946276252652,0.11766426141433124,14.27830825617284,0.14503105568689809,0.6390294117647058,0.12933986718330842,697.1495345635086,0.33976300840753987,0.13725611379336292,0.0734382977588773,0.1052515772346495,88.41931011734309,4.918961394294498,1.4484683846627389,63820.681309024665,99.54467606986532,9602.621384040605,0.16168372892298205,0.10984107086656315,0.15516250228545775
60,460,38.0337,11.9959,29,13.6645,0,116,116,7,139,7,1.01253,39.63229,0.0,0.0,3.17857,8.35,10.33677,0.0,0.0,129.0,41.85519,1e-05,0.4,2.501,-1.0,1.17715,85.98815314024002,0.15110240269815964,58.45005195523486,0.1177184059948794,15.129292052469136,0.1453265193787087,0.6384556862745099,0.12975389241649796,696.5553394259127,0.3458216754298265,0.13775566447149032,0.07357803432431906,0.10557427028716548,88.55147238114233,4.9988031939568875,1.7661330730293812,63809.414423352006,99.50278397277825,9780.906972842591,0.1615580274516822,0.10930655459797822,0.15516179890067638
61,461,38.4006,12.0409,29,13.8275,0,116,116,7,139,7,1.00933,40.0491,0.0,0.0,3.85714,8.315,10.31283,0.0,0.0,129.0,41.76243,0.0,0.39,2.207,-1.0,1.222627,86.25251770360644,0.15006974571071915,58.50881826141734,0.11783679765634515,15.987702546296296,0.14576783274108274,0.6362525490196079,0.13013394851142246,695.9298685000919,0.34582167542983205,0.1378315366844536,0.07353178796710962,0.10586254067491319,90.17513580973892,4.9993087227897135,1.727761234627477,63831.83816617356,99.43199762223676,10058.838840625245,0.16128872242548142,0.1091092142613396,0.15517740013558487
62,462,38.8788,12.1954,30,13.9084,0,116,116,7,139,7,1.00781,40.60652,0.0,0.0,2.03571,8.311,10.35282,0.0,0.0,128.0,41.74794,0.0,0.39,2.565,-1.0,1.224207,86.40486850787246,0.14869135579490264,58.44429053789304,0.11801174160310256,16.82079475308642,0.14588341386887563,0.6363858823529412,0.13108430749902436,695.2731116446773,0.3480393014730548,0.1379581374136234,0.07340514658321118,0.10586959970093532,86.90526224096138,4.9998096350078045,1.8984863583859604,63859.97437628452,99.33353276684792,10424.91023744936,0.16134481570474715,0.10918428174888142,0.15526174267877707
63,463,39.3286,11.9485,30,14.5773,0,117,117,7,139,7,1.00156,41.1612,0.0,0.0,2.46429,8.429,10.50331,0.0,0.0,129.0,41.98383,0.0,0.39,2.551,-1.0,1.154293,85.83529925082561,0.14701359721107246,56.35169041009597,0.11826769309345116,18.21682098765432,0.1463982758241792,0.6391031372549019,0.131674655230352,694.5758323964012,0.3518803424521222,0.13815934469212143,0.07334834293866846,0.10543665020716912,91.4399646995039,5.476962865957948,1.5038756539239633,63766.42022838632,99.23748439981293,10725.927602827067,0.16126400017903053,0.10908652540286676,0.1551673143498884
64,464,39.6432,11.428,31,14.064,0,117,117,7,139,7,0.99882,41.62297,0.0,0.0,3.42857,8.451,10.2794,0.0,0.0,129.0,42.14921,0.0,0.39,2.658,0.36407,1.135876,86.04653344526477,0.14532003891848208,55.08459133572049,0.11832443221890171,19.59476273148148,0.14656625143388424,0.6407105882352941,0.13226125779420733,693.8748762648706,0.3518803424521275,0.13834215322607324,0.07333465114983434,0.10500345697906617,92.68572554577499,5.3727142773718874,1.640454205028627,63735.470616132916,99.15719711864838,10970.152635486389,0.16124983956391484,0.10900385045646316,0.15512409479180278
65,465,39.8672,11.2042,31,13.8923,0,117,117,7,139,7,0.9981,41.91864,0.0,0.0,2.96429,8.44,9.82249,0.0,0.0,129.0,42.09146,0.0,0.4,2.696,-1.0,1.106215,85.89221051284994,0.14386313596372577,55.011667698989676,0.11825112394324754,19.974199459876544,0.14665319854427966,0.6401070588235294,0.13298305900684418,693.175767764542,0.3540979684953534,0.13882351404360602,0.07326282121022014,0.10478733790959652,88.73936784351635,4.92887443627757,1.6567862604236485,63732.76583118217,99.10624161138115,11160.036334910703,0.16117208387721202,0.10862458976481332,0.15515178040747632
66,466,40.0685,10.8681,32,12.6459,0,117,117,7,139,7,0.99544,42.16696,0.0,0.0,3.46429,8.366,9.63111,0.0,0.0,130.0,42.06969,0.0,0.4,2.719,-1.0,1.178621,86.26352683128593,0.14259501795699883,54.96985353069541,0.11824406611532938,20.061728395061728,0.14661446120131386,0.6400992156862746,0.1337643865226435,692.4786234858201,0.35409796849535935,0.13916096249423102,0.07314886726159882,0.10472677890876897,87.33174655320161,4.8962381465158655,1.490852073743827,63774.39805818347,99.06485558330172,11336.720654913921,0.16111253629030714,0.108217263713447,0.15508829924632486
67,467,40.2324,10.8436,32,13.0491,0,117,117,7,139,7,0.99932,42.37463,0.0,0.0,2.85714,8.355,9.34183,0.0,0.0,129.0,42.07592,0.0,0.4,2.803,-1.0,1.164338,86.310222582665,0.14166069741295603,55.099082664207174,0.11824744464943979,19.809172453703702,0.14689093135403297,0.6407236274509787,0.13457924370163016,691.8223251164754,0.35409796849535696,0.13980420173187072,0.0730578352272071,0.10480233027174778,86.91124946382267,4.8276646162365235,1.167892319461053,63787.26970760499,99.02136130552898,11479.193220095784,0.16118724842493207,0.10811954050084077,0.15514391362416632
68,468,40.2999,11.2812,32,12.5122,0,118,117,7,139,7,0.99833,42.44785,0.0,0.0,3.71429,8.377,9.32869,0.0,0.0,129.0,42.08428,0.0,0.39,2.492,-1.0,1.165361,86.54649058770454,0.14129847219413666,54.94137309510031,0.11830200131549674,19.283613040123456,0.14702576794095207,0.6413739019607837,0.1354744669011718,691.1865580169525,0.35409796849535785,0.1401642553324923,0.0731014087049467,0.10473751409522024,89.56007021192877,4.823945058077871,0.9984991694254295,63852.224910447236,99.00514968437223,11541.62749791231,0.16128640608661104,0.10814549112105121,0.15489451111143088
69,469,39.9748,11.3147,31,13.5662,0,117,117,7,139,7,0.99433,42.10972,0.0,0.0,2.82143,8.339,9.71387,0.0,0.0,129.0,41.71327,0.0,0.39,2.08,-1.0,1.140381,86.28926466621172,0.1412631050847125,54.542985139069735,0.11824525253204014,18.606336805555557,0.14693582124932777,0.6342650980392158,0.1363429085408314,690.3766967492008,0.35409796849535596,0.14034692996759845,0.07329943611641102,0.10439062634933574,91.44466839398957,5.148613733776271,1.4042028482548137,63719.87222073458,99.06306637807668,11349.66855728685,0.1613309333876335,0.10797229964423795,0.1548975281554449
70,470,39.8988,11.3392,31,13.6934,0,117,117,7,139,7,0.99227,42.01285,0.0,0.0,3.03571,8.311,9.7284,0.0,0.0,129.0,41.67617,0.0,0.4,2.287,-1.0,1.157317,86.6479770019144,0.14102462283430192,54.486057046019,0.11824607119437437,18.111014660493826,0.14665082780173536,0.6339376470588236,0.13724312664175622,689.5653510903978,0.3540979684953585,0.14037713876827873,0.07395848500538402,0.10384937590371231,90.4504933037865,4.960379495974513,1.9508544971589143,63766.37456366065,99.07807099175776,11292.924319844302,0.1614218841387455,0.10794567247936009,0.15494201711048078
71,471,39.776,11.3979,31,13.9086,0,117,117,7,139,7,0.99287,41.85964,0.0,0.0,2.92857,8.291,9.75058,0.0,0.0,129.0,41.74878,0.0,0.4,2.58,-1.0,1.206375,86.68926003877125,0.14070962171882442,54.33188751597463,0.11778648996743492,17.897762345679013,0.146512097732136,0.6374556862745099,0.13813491740021833,688.777303569398,0.3540979684953554,0.14038422588215402,0.07482997618756677,0.10311757575584499,86.6814279619531,5.007311045036944,1.9064256423860877,63802.17080235432,99.10930771666708,11184.610304927564,0.1615409508166625,0.10794407604499542,0.1546788772302874
72,472,40.0167,11.5486,31,13.2284,0,117,117,7,139,7,0.9948,42.12039,0.0,0.0,4.07143,8.303,9.8056,0.0,0.0,129.0,41.90495,0.0,0.39,2.634,0.35764,1.173037,86.43781227135082,0.1402141283341937,54.40758674527392,0.1172843196978016,17.446084104938272,0.1461278478521755,0.6389592156862745,0.13898235252842883,687.9918286731354,0.35409796849535913,0.14051003609517085,0.0757330061615519,0.10259694647245177,89.57965765417848,5.03738272617222,2.046335154718548,63832.98308642446,99.06697239146297,11417.350273676771,0.1616651023649566,0.10835806905471301,0.1543946518550633
73,473,40.0236,11.3293,31,13.483,0,118,117,7,139,7,0.99499,42.15476,0.0,0.0,3.67857,8.327,9.93961,0.0,0.0,129.0,42.09099,0.0,0.39,2.569,-1.0,1.151332,86.74960030793176,0.13969108151037826,54.32393109356916,0.11725059725582256,17.264226466049383,0.14562165674557984,0.6411576470588235,0.1399235667561109,687.2264087550466,0.35409796849535585,0.1403287234571822,0.07643605221633763,0.10242816852971393,86.44137308513672,5.025556375694941,1.6087208005643707,63893.91974149018,99.05685721484873,11413.009557110154,0.16167754364668704,0.10883174074324928,0.15444900797959077
74,474,40.0788,11.1728,31,13.2607,0,118,117,7,139,7,0.99495,42.16706,0.0,0.0,4.53571,8.327,9.75197,0.0,0.0,130.0,42.24899,0.0,0.39,2.682,-1.0,1.149589,86.81050599638576,0.1392886537923013,54.27470228407118,0.11731235766860452,16.983844521604937,0.14554555720647855,0.6432250980392157,0.1409130227626832,686.4630163026211,0.354097968495354,0.14002045353747947,0.0772354461510207,0.10257952399270918,87.50088162702889,4.983215494446799,1.5045307730175355,63926.14871531531,99.04898142885534,11493.908490216782,0.16173531955019735,0.10901455076563644,0.1544163112520358
75,475,39.9963,11.4842,31,13.1476,0,118,117,7,139,7,0.9923,42.08169,0.0,0.0,3.85714,8.348,9.61554,0.0,0.0,129.0,42.42155,0.0,0.4,2.189,-1.0,1.181037,86.77882892763434,0.13888766085591484,54.35707958833671,0.11709023197989442,16.777874228395063,0.14569040704880618,0.6452301960784315,0.1416721908924171,685.6940129215603,0.354097968495352,0.13957651710999008,0.07772702028738401,0.10301969667389174,90.08014373348136,4.9736125170651775,1.0289639238944466,63957.17731687074,99.04446404563176,11374.608769319026,0.1618478759007719,0.10918591393375095,0.15456121980839463
76,476,40.2053,11.6973,31,14.2069,0,118,117,7,139,7,0.99631,42.22169,0.0,0.0,3.35714,8.314,9.88372,0.0,0.0,129.0,42.57346,0.0,0.4,2.452,-1.0,1.164876,86.93317757141463,0.1384437797744564,54.26930519386573,0.11699717562946688,16.955729166666668,0.14618388876351807,0.6474316470588225,0.1424203564962387,684.8975887950816,0.3540979684953551,0.13925210275557048,0.07832448744957765,0.10353264490462866,90.41603545958515,5.0347538313184,1.6496147231140115,63968.726734797034,99.01751695825052,11557.49774836435,0.1622435718890213,0.10957431219484778,0.1547709556884685
77,477,40.2923,11.9242,31,13.5775,0,118,117,7,138,7,1.0001,42.31803,0.0,0.0,3.82143,8.339,10.07077,0.0,0.0,129.0,42.75197,0.0,0.4,2.257,-1.0,1.189381,86.5195261364595,0.13794743460208467,54.26184176221306,0.11703103985228214,16.83179012345679,0.14690231414339824,0.6487831372549019,0.14343099149278563,684.0821185736062,0.3540979684953529,0.13879710921525534,0.07881865874808502,0.10404044017262014,88.48846805470512,5.056206920925204,1.4782432544356927,63971.88456800404,98.99931469384619,11603.32939234501,0.16263420070866882,0.1100294766330041,0.15501111170490434
78,478,40.4528,12.3758,31,14.4727,0,118,117,7,138,7,0.99944,42.47909,0.0,0.0,3.07143,8.326,10.2641,0.0,0.0,130.0,42.92038,0.0,0.4,2.197,-1.0,1.221551,86.54969682955236,0.13768182391068753,54.18703846872589,0.11701802218899901,16.755256558641975,0.14716476486734006,0.6503466666666666,0.14425450798718362,683.242940378894,0.35409796849535463,0.13841895897991133,0.07948712274459323,0.10450947328585333,89.70251773166093,5.072053853413217,1.5678843055291722,63968.75013180903,98.98356212812456,11747.715971414167,0.16285448208497016,0.11000349019897135,0.15549092138955226
79,479,40.4999,12.753,31,13.8236,0,118,117,7,138,7,0.99908,42.55365,0.0,0.0,3.10714,8.314,10.65339,0.0,0.0,129.0,43.07714,0.0,0.39,2.323,-1.0,1.221246,86.42517188936371,0.13756737466785873,54.200910968545045,0.11667587185266896,16.578462577160494,0.14802954234635746,0.6517380784313724,0.1451084547979526,682.3793712405235,0.3540979684953529,0.13798796483429826,0.08003965033174157,0.10475660997595344,88.69646310954826,5.113550001219225,1.7938369198715247,63896.40884991142,98.94783121540681,11811.850301761824,0.1630014406680032,0.10998402567758868,0.15594347741116413
80,480,40.5833,13.2534,32,14.3068,0,118,117,7,138,7,0.99803,42.63223,0.0,0.0,4.03571,8.373,10.98025,0.0,0.0,129.0,43.172,0.0,0.39,2.42,0.37449,1.210569,86.10559237778908,0.1376012058419632,54.097082632559314,0.1161347549146712,16.669511959876544,0.14889915418948377,0.6527160784313726,0.1460090094163732,681.5021614779681,0.35409796849535286,0.13773120548680617,0.08070572026750188,0.10483605172221099,87.48899079912799,5.1466440481975955,1.9383615474904887,63891.75500368667,98.94774064644034,11844.36772163527,0.16374027635289062,0.11020138382394448,0.1561418132367849
81,481,40.4918,13.882,32,15.4517,0,118,117,7,138,7,0.99752,42.55139,0.0,0.0,4.75,8.379,11.41599,0.0,0.0,130.0,43.25334,0.0,0.39,2.494,-1.0,1.19738,85.97159599738231,0.13755183328001097,54.14960018205054,0.11621528216573002,16.98389274691358,0.14939258425889196,0.6539913725490196,0.14656111540551922,680.5840229681805,0.3540979684953502,0.13768626308842663,0.08145239811141099,0.10497510395133117,86.30074713585972,5.205805806467449,1.4462958391884047,63985.312497348634,98.95726406659,11736.887235725288,0.16411952580137157,0.11071746132532505,0.15619342392321045
82,482,40.3672,14.507,31,14.9452,0,118,117,7,138,7,1.00001,42.41367,0.0,0.0,4.07143,8.382,11.95712,0.0,0.0,130.0,43.34232,0.0,0.39,2.664,-1.0,1.186884,85.97493562298153,0.1373520116231721,54.076180917245374,0.1164018376061009,17.09987461419753,0.14988894923961854,0.655541568627451,0.1472475547881173,679.6319301245662,0.3518803424521248,0.13750599125224205,0.08222320483090664,0.10520345406715946,88.64927922555906,5.252385967598293,1.379750924904678,63971.489255589,98.98188211045178,11584.43809288253,0.1644557052733828,0.11097756034254627,0.1559980359444206
83,483,40.2997,15.1794,31,15.3802,0,118,117,7,138,7,1.00161,42.27448,0.0,0.0,3.32143,8.361,12.49278,0.0,0.0,130.0,43.38005,0.0,0.39,2.677,-1.0,1.186959,85.68952393476398,0.13744897768771525,53.94252654652537,0.11637646734742743,17.376639660493826,0.15014913996612392,0.654989568627451,0.14811140172097445,678.6381576122704,0.3518803424521269,0.1374088127934968,0.08292904377907559,0.1055576984823199,87.86285686470359,5.319140291444851,1.48112868707173,64059.17342176083,99.00367785695272,11586.636912362765,0.1649383877883392,0.11128018693332699,0.15580083949401186
84,484,40.2845,15.7963,31,15.5332,0,118,117,7,138,7,1.00444,42.23261,0.0,0.0,4.89286,8.455,13.07093,0.0,0.0,129.0,43.41649,0.0,0.39,2.784,-1.0,1.152885,85.18343925141004,0.13772770680669477,53.88959135832609,0.11583271433239428,17.63570601851852,0.15023100379417403,0.65636,0.14902613151408203,677.5945925861054,0.35188034245212346,0.13692770181531355,0.08356974203528854,0.10614649600534337,88.49263460977775,5.419632779417308,1.4124397258582126,64035.62293741996,98.99790197070246,11604.206898101475,0.16533873371641034,0.11142667116829735,0.15545367396267135
85,485,40.1628,16.1568,31,17.0156,0,118,117,7,138,7,1.00575,42.112,0.0,0.0,3.53571,8.478,13.60915,0.0,0.0,129.0,43.31667,0.0,0.39,2.345,-1.0,1.030979,83.29666784164155,0.13795001320839387,53.622851336443865,0.11568540241882093,18.087770061728396,0.15009245572775667,0.6572678431372548,0.14983973360524622,676.4613951019829,0.3540979684953529,0.13645693928106903,0.08379048835724326,0.10686516688110431,87.51896314909246,5.533287460997197,1.1426223990225053,64009.585208803794,99.00694193691827,11525.910547667498,0.16553370394971997,0.11174479887018883,0.1549140547832308
86,486,40.1763,15.9637,31,17.683,0,118,117,7,138,7,1.00336,42.16197,0.0,0.0,3.39286,8.443,13.92948,0.0,0.0,130.0,43.14425,0.0,0.39,2.468,-1.0,0.913022,81.33196634829397,0.13790312416273373,53.278237990391105,0.11543396481503312,18.902199074074073,0.15012698250307976,0.6585388235294117,0.1504795449082359,675.1890174929841,0.3563155945385777,0.13617404943149175,0.08414185039302112,0.10804576316755017,88.04142306357664,5.560749409533536,1.3732870435632565,64101.51161146385,99.0049860725295,11538.624836740373,0.16575814178159962,0.11212629627959685,0.15459135493046852
87,487,40.491,15.6225,31,17.1855,0,118,117,7,138,7,1.00767,42.58674,0.0,0.0,3.32143,8.401,13.76782,0.0,0.0,130.0,43.03575,0.0,0.39,2.365,-1.0,0.810956,79.93074930928755,0.13774058997687555,53.13775823145737,0.11517267809050417,19.415171682098766,0.15023299500659604,0.6581929411764705,0.15111924175749158,673.8213349416483,0.3563155945385807,0.13580018553706077,0.08475582121817415,0.1091518648967797,87.91092282385377,5.581235584592373,1.1246255698394392,64174.18833999102,98.93748718144093,11784.65991868558,0.16613660017367507,0.11235408901901478,0.15477498648425259
88,488,41.0277,14.9002,32,17.5691,0,118,117,7,138,7,1.00836,43.16519,0.0,0.0,3.82143,8.423,13.4724,0.0,0.0,128.0,42.97447,0.0,0.39,3.01,0.32124,0.681841,78.32902296699669,0.13738978864360915,53.027620292004244,0.11500534865557317,19.91112075617284,0.15051734983991372,0.656798431372549,0.1518381748518392,672.4197281856383,0.3601566355176402,0.13518709024402656,0.08558818482470965,0.11023062814580975,87.71721830733334,5.544181977546762,1.6175136706598991,64205.89772772947,98.85244378757332,12178.68117913451,0.16667479635567103,0.11237540149627466,0.15451172062802726
89,489,41.082,14.5153,32,16.3578,0,119,117,7,138,7,1.00492,43.28174,0.0,0.0,4.53571,8.424,12.84023,0.0,0.0,129.0,42.81438,0.0,0.39,3.511,-1.0,0.663765,77.684850787927,0.1369277663465472,52.925177868501635,0.11477113810120093,20.296730324074073,0.15069213558398792,0.6536215686274509,0.15264914797405943,670.9768145612941,0.36015663551765004,0.1346248801226092,0.08641616994500441,0.11049749870416982,86.86918812900812,5.505331077009784,1.4822816653450708,64221.43931567795,98.82184571082959,12193.762536977556,0.16712260570316442,0.1124117298475659,0.15433962017164837
90,490,41.1098,14.9742,32,16.7623,0,119,117,7,138,7,1.00567,43.31538,0.0,0.0,4.14286,8.473,12.50813,0.0,0.0,128.0,42.64908,0.0,0.4,3.19,-1.0,0.675633,78.03551745370399,0.13663049593682283,52.777829770688655,0.1141145520228278,20.433400848765434,0.15120026647336213,0.6502737058823514,0.15341159551802078,669.5535149631405,0.36237426156087116,0.13408273427195194,0.0876156112437314,0.11023793346167104,86.491236548372,5.469158185824768,1.6335143257400362,64005.81777540133,98.82377645095639,12256.26549736478,0.16748982218804953,0.11248390806709974,0.15422729423704756
