,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,temporal,tone,fft,cubcol.0,staticness,cubrow.0,blur,cubcol.0.6,movement,noise,cubrow.0.6,cubcol.0.3,color_fulness,saturation,cubrow.0.5,cubcol.0.5,cubrow.0.3,cubrow.1.0,uhdhdsim,contrast,blockiness,cubcol.1.0
45,445,76.7909,21.2858,48,38.0636,0,116,119,12,134,18,0.98394,70.42338,0.0,0.0,0.75,2.941,18.16683,0.0,0.0,125.0,33.37365,0.00022,0.44,3.374,-1.0,0.491045,5.422049734942433,0.5368011764705882,79546.18145762691,0.04314042671360285,451.3841921274261,0.29863708764281194,73414.96456265218,0.13856093057847113,12.85643325617284,0.44897823319518104,0.15627717239117048,0.10510202681268463,98.78136568559282,44.48657320752556,0.0887870423632073,0.1301931187321899,0.2789020192210013,0.15065330159752632,82.2217675777071,87.11805271256632,2.500283308429596,0.13501769864171445
46,446,76.204,21.9903,47,37.4715,0,116,119,12,134,18,0.94831,69.84364,0.0,0.0,1.46429,2.964,18.27104,0.0,0.0,125.0,33.38511,0.00021,0.43,3.145,-1.0,0.485623,5.438901243223588,0.5371741176470588,80485.30045505604,0.042884104896918886,451.15090104675176,0.2975442095591021,73984.41827680588,0.13825877207398543,13.056616512345679,0.4467606071519534,0.15610277337188996,0.10635542282997616,98.89638359528826,44.54890630274643,0.08912731858854267,0.1293068958989613,0.27992484056526135,0.14987488258131762,82.28686352022865,93.2038917415712,2.358703317393748,0.13407675094081606
47,447,73.8678,22.8886,46,38.0767,0,116,119,11,134,18,0.96475,67.72166,0.0,0.0,0.85714,2.985,18.87834,0.0,0.0,125.0,33.30803,0.00018,0.43,3.691,-1.0,0.496681,5.616840189236272,0.5362811764705883,79382.4149781926,0.04262852465021883,450.97003986158734,0.2956887684177104,68078.23663245027,0.13785330573502977,13.212191358024691,0.4467606071519514,0.15570319047782774,0.10924374251495236,98.80275184168323,44.54660825376157,0.09063716932064499,0.12916850411824654,0.2800448273533471,0.1490740295687629,82.72160311155736,88.98838772556019,2.075818428284615,0.13304872543517923
48,448,72.1184,23.457,45,35.7848,0,116,119,11,134,18,0.94889,66.17273,0.0,0.0,1.10714,3.059,19.64652,0.0,0.0,124.0,33.18873,0.00019,0.44,4.231,0.16332,0.488647,5.727444929281527,0.5351321568627452,78968.30241766346,0.04238360792776056,450.82253387026,0.2939487147224744,64574.96875305693,0.13728242473330698,13.470871913580247,0.4467606071519512,0.15503780374825632,0.11045467407474255,98.26135422254862,44.709865805543494,0.09078508666111383,0.129629216960852,0.27891862698937325,0.148207347806633,83.3280714062184,92.86012012309536,2.119172766824119,0.13216613739712713
49,449,70.4378,23.7702,43,39.8132,0,116,119,11,135,17,0.94821,64.64783,0.0,0.0,0.67857,3.06,20.13376,0.0,0.0,125.0,32.98599,0.00017,0.43,3.415,-1.0,0.496736,5.842632689009564,0.5310180392156864,78230.72859095807,0.04211892526571335,450.6988263936562,0.29191690296388784,61751.068411688364,0.13708159166475425,13.834056712962964,0.44676060715194427,0.15498413187592908,0.11131875563590342,97.42710045033395,44.8460503095462,0.09097549653532093,0.12888735572951074,0.2775867789480233,0.14721594556851125,83.52852312531346,87.89333610737008,1.6663587740253494,0.1311771891179224
50,450,69.4139,23.8219,42,39.8401,0,116,119,11,135,17,0.97868,63.72912,0.0,0.0,1.0,3.099,20.40333,0.0,0.0,125.0,32.85788,0.00016,0.44,3.162,-1.0,0.513375,6.004227321148212,0.5278462745098039,77506.48723141836,0.041858971599914016,450.56739500594654,0.2900980615766966,59062.130381570634,0.13657334321313083,14.376543209876543,0.4412961512370579,0.15462265866769936,0.11207973151481225,96.6030903554184,44.97589167842159,0.09163774882401089,0.12975649087055918,0.27591834068037185,0.14641876473174073,83.6057687103569,90.61145829258034,1.919501196647876,0.130318242905848
51,451,68.9308,23.9705,42,40.7386,0,116,119,11,135,16,0.9307,63.30982,0.0,0.0,0.78571,3.123,20.44764,0.0,0.0,124.0,32.80201,0.00025,0.44,4.302,-1.0,0.508429,6.060128044003874,0.5270654901960784,77532.62199088979,0.041615013083811436,450.38776445110534,0.28839031667443205,58051.64748850785,0.13576122099655305,14.908998842592593,0.4423253550654915,0.15446782682930418,0.11313768722134698,95.40098940058456,45.15378259729456,0.092428293491504,0.1290076336593781,0.27431684519042315,0.14543602283892806,83.63698361220598,92.0679542671686,1.8352338134014772,0.12921480990671305
52,452,68.3095,24.1881,41,41.9974,0,116,119,11,135,16,0.94488,62.72298,0.0,0.0,0.92857,3.134,20.57433,0.0,0.0,123.0,32.74138,0.00022,0.44,4.096,-1.0,0.471107,6.100808339648062,0.5256439215686275,76103.75830130253,0.041355063600220905,450.1472271703993,0.2867339086267968,56902.1336750031,0.13501370841788463,15.559944058641975,0.438484314086428,0.15440339957234286,0.11293408205940872,94.83534862669559,45.35228889371142,0.09344949820390207,0.12848353528116038,0.27247425425723415,0.14463294703937452,83.74378538034178,88.78118175543752,2.047791124076188,0.12817167427662685
53,453,66.8537,24.0648,40,41.9671,0,116,119,11,135,16,0.95711,61.37474,0.0,0.0,0.64286,3.136,20.76326,0.0,0.0,124.0,32.71599,0.00031,0.44,3.14,-1.0,0.482013,6.162051680701636,0.5228043137254903,75697.48215783521,0.04108887810556932,449.8164886600252,0.285248055313623,54070.06055167124,0.13421696399996366,16.12282986111111,0.4346432731073646,0.15501262921709197,0.11281004697573024,94.15520088080008,45.489912810149015,0.09403391041914554,0.12935345264807213,0.2703794534090256,0.1438369302019916,84.04885408230132,88.51598011414767,1.7070538829417852,0.1271965405149792
54,454,65.8572,23.9176,40,41.8659,0,116,119,11,135,16,0.9598,60.46634,0.0,0.0,0.85714,3.109,20.6587,0.0,0.0,124.0,32.75442,0.00019,0.43,3.802,-1.0,0.46284,6.175247811937384,0.5245156862745098,74939.15819819378,0.04090495740609872,449.3905198098223,0.28392594014301986,51152.5969745349,0.1333300173281446,16.686921296296298,0.4346432731073624,0.15611622305763437,0.1126598171276226,93.15960165527324,45.65123475628135,0.09450475530150679,0.12808250603236132,0.26809100728086566,0.14285018255898407,84.33185949784799,90.42112599709853,1.5338090139280969,0.12648648861895156
55,455,64.5965,23.7049,39,41.7822,0,116,119,11,135,15,0.97526,59.32914,0.0,0.0,1.0,3.179,20.53066,0.0,0.0,122.0,32.69577,0.00019,0.44,3.988,-1.0,0.46563,6.190006182289307,0.5250362156862743,74091.26060085229,0.04072318751971612,448.907589307738,0.2825429387438065,47954.526452984195,0.1324815364284636,17.02247299382716,0.434643273107365,0.15680122676400987,0.11267980229736574,92.57847882258083,45.85084458339361,0.09446555619529956,0.12698259278179702,0.2655694601451615,0.14174365694748123,84.45136255467638,93.7024530432987,1.5617289443926767,0.12572551796953177
56,456,64.6333,23.5249,38,41.4549,0,115,119,10,135,15,0.9543,59.35855,0.0,0.0,0.71429,3.129,20.34736,0.0,0.0,124.0,32.59197,0.00018,0.44,3.21,0.15561,0.450694,6.231189001377247,0.5228411764705883,74022.2438068431,0.04051387220319536,448.35555641696055,0.2809371992068012,47708.02924394544,0.13160857565901207,17.21802662037037,0.4324256470641344,0.15693704339647363,0.11266853077394136,91.63423044846581,46.11373976719232,0.09463285800856383,0.12621615664963806,0.26325259380251054,0.14060917450899552,84.24501815558631,90.44458191019646,1.8983480239750048,0.12517064077854184
57,457,65.3678,23.0512,39,40.8248,0,115,119,10,135,15,0.94142,60.01985,0.0,0.0,0.35714,3.059,20.19369,0.0,0.0,124.0,32.46889,0.00017,0.43,3.809,-1.0,0.410983,6.211662511550946,0.5205039215686273,74040.32480790722,0.04032421539652834,447.761184217483,0.27971535878484505,49131.05387369766,0.13056363036374316,17.22540509259259,0.43464327310736345,0.15729343351012343,0.11255900592088038,90.50507374031041,46.46800552179784,0.09473426209575332,0.12562271555438553,0.2609939421832766,0.13949981943187248,83.9551522464482,94.35801422129562,1.559255551941224,0.12434658945218498
58,458,66.2277,22.9144,39,41.8765,0,115,119,10,135,16,0.96023,60.80444,0.0,0.0,0.89286,2.94,19.78674,0.0,0.0,122.0,32.37036,0.00022,0.43,4.34,-1.0,0.415518,6.1621116941452305,0.5185317647058824,74012.85588400364,0.040169869175477275,447.08543813222786,0.278583836123058,50954.637732724055,0.13013032506065728,17.52999614197531,0.4346432731073637,0.15697421354184413,0.11311926414457696,89.14798382270871,46.58711770140094,0.09503618074437613,0.12542498091428658,0.2587968393154783,0.13838465246789092,83.66403392465247,89.50532813471393,1.9010938784264504,0.1234150849248624
59,459,65.5982,22.4646,39,41.8403,0,115,119,10,135,16,0.94707,60.25695,0.0,0.0,1.14286,2.964,19.66889,0.0,0.0,123.0,32.18563,0.00018,0.44,3.665,-1.0,0.417873,6.15507656559138,0.5138145098039216,74469.70611459832,0.04001218660799176,446.38259382963207,0.27730604015895527,49746.392881360924,0.13072355847825703,17.683015046296298,0.43020802102091044,0.15687851330941346,0.11367668354546162,88.23467765503244,46.77546861436632,0.09522201199213981,0.1250929106656553,0.25664447172784705,0.1372813580440412,83.81931410391344,89.59254911494095,2.0931937497541235,0.1225774399861976
60,460,66.2628,22.1867,39,37.1886,0,115,119,10,135,16,0.95747,60.86477,0.0,0.0,0.42857,2.993,19.28267,0.0,0.0,124.0,32.12131,0.00028,0.44,3.502,-1.0,0.400981,6.113937530306112,0.5138917647058825,74872.66284733082,0.039975009928933866,445.6409108626646,0.2756767320687867,51396.743662795336,0.13052845005961458,17.69579475308642,0.43848431408642646,0.15812863686027398,0.11462605819587632,87.12957266489201,47.16361622751495,0.09674171343161964,0.12570398973862756,0.25249163556330584,0.1359080477325843,83.78004873973339,93.11573277699024,2.4048661831338904,0.12234773902714104
61,461,67.4202,21.4883,40,35.3495,0,115,119,11,135,16,0.96414,61.95593,0.0,0.0,0.35714,2.993,19.04324,0.0,0.0,121.0,32.07824,0.0003,0.44,4.141,-1.0,0.393968,6.020607334282075,0.5155272745097987,75458.95289329393,0.039990896921329594,444.86132226611636,0.274215620241398,52401.8222481272,0.13052845780756267,17.586082175925927,0.4407019401296592,0.15933405537174947,0.11582799427978459,85.87876488222605,47.53264250578704,0.09900195356629067,0.12489605293752755,0.24827129205201937,0.13418281255039632,83.3806124257595,92.89838022523043,2.2555894557149343,0.12219608664151477
62,462,66.4173,21.2398,40,36.3818,0,115,119,10,135,16,0.99464,61.03567,0.0,0.0,0.35714,3.027,18.44142,0.0,0.0,119.0,31.88306,0.00017,0.44,4.358,-1.0,0.404386,5.914913002479689,0.5142068039215686,76064.61949938069,0.03986905348459707,444.09991396376347,0.2728848819873461,50665.05928330553,0.13100517985032123,17.330488040123456,0.4362666880431983,0.160180734191155,0.1172976490644048,84.84479963645468,47.82204823435089,0.10034020898405493,0.12354225423159684,0.24384328684507928,0.13186558024319056,83.50906942822967,89.1952642943339,1.8151461461152885,0.12196029387997583
63,463,65.6124,21.0766,40,35.8108,0,115,118,10,135,16,0.95892,60.33902,0.0,0.0,0.57143,2.951,18.22913,0.0,0.0,123.0,31.76623,0.0002,0.44,3.058,-1.0,0.403239,5.904928012500993,0.5125933333333332,75423.1233871115,0.039768632268520676,443.3383866918979,0.2718084412897905,48241.06697280714,0.13095040866640853,17.25048225308642,0.4368608991505983,0.16074498279492375,0.11858916602736665,84.05343585262418,48.08279004509066,0.1013039658332698,0.12270469275112268,0.2400605791463256,0.1287383745614528,83.51663546684208,87.72754401101201,2.9831688688229274,0.12177999182675922
64,464,65.3533,21.2791,40,37.0243,0,115,118,10,135,16,0.96632,60.13018,0.0,0.0,0.82143,3.004,18.08974,0.0,0.0,124.0,31.64655,0.00013,0.44,3.941,0.14622,0.410277,5.876496695571762,0.5118772549019608,75166.67924461563,0.03971998786412807,442.56637764507235,0.2707017290636925,46768.9298071071,0.12992889300080127,17.04933449074074,0.4350782658284033,0.16177285952703865,0.11986122351004126,83.79117787953751,48.115044676227335,0.10266524540542502,0.12258251307905084,0.2357307118449391,0.12673434372971668,83.71069908333783,91.91018425893364,3.065514124892244,0.1215671209807107
65,465,65.1986,21.9156,40,36.1798,0,115,118,10,135,16,0.93959,60.00755,0.0,0.0,0.21429,3.058,18.26464,0.0,0.0,122.0,31.52532,0.00017,0.44,3.969,-1.0,0.422712,5.865053294548222,0.511304705882353,75884.0822821228,0.039620228261095625,441.78602466124215,0.2698398015367509,46521.08234730257,0.12891085167875066,17.02242476851852,0.43848431408642524,0.16277603142042654,0.12017768744211194,83.66246231260189,48.21344276710793,0.10457473109089793,0.12241114304817566,0.23049279315805996,0.12543356160522326,83.75142008173567,91.67089325441492,3.35956355681271,0.12144158434320539
66,466,64.3994,21.9229,40,36.3116,0,115,118,10,135,16,0.94639,59.33045,0.0,0.0,0.17857,3.121,18.8101,0.0,0.0,119.0,31.48953,0.00022,0.43,3.652,-1.0,0.39721,5.9301028618749685,0.5107237647058822,75336.69335374342,0.03951183951039654,440.9784390367719,0.2688123014183882,44502.16285627043,0.12738210768376904,17.065345293209877,0.442325355065492,0.16372182119606118,0.12081917635188183,84.05334955041842,48.103788964542346,0.10619820554159802,0.12238065686354785,0.22480503463441465,0.12373009897928337,83.97905628027048,90.10652384913462,3.0534025109746152,0.12109553496119062
67,467,65.382,21.8743,40,33.6882,0,115,118,11,135,16,0.96501,60.24145,0.0,0.0,0.5,3.163,18.81676,0.0,0.0,123.0,31.67249,0.00029,0.43,3.093,-1.0,0.378551,5.941106063280139,0.5126737254901961,75687.07245498613,0.03947139003321966,440.1322799527207,0.2677429724690548,47041.937013202776,0.12680752938338516,17.095100308641975,0.44676060715194454,0.16449910370868018,0.12148311972495533,84.16628536062203,48.18392134301456,0.10896360218922174,0.12264055686830325,0.21997574775645634,0.12323348413202895,83.92329524795001,90.69411090860827,3.0036397023815744,0.12095915109409094
68,468,66.9019,22.0609,42,33.4067,0,115,118,11,135,16,0.97753,61.61413,0.0,0.0,1.07143,3.134,18.77271,0.0,0.0,121.0,31.80486,0.00023,0.44,3.803,-1.0,0.385447,5.892542501409356,0.5148403921568627,76179.29914933207,0.039396528747220175,439.23129403771605,0.26667536815422277,50495.74676597721,0.12531012673206152,17.129726080246915,0.44676060715195326,0.16563893951459635,0.12319467163567137,84.72009865601997,48.251513069058646,0.11222585915877566,0.12255192439185271,0.2146658165357503,0.12261080853452919,83.7509033982537,90.7138484608686,3.0886911530642753,0.1207552607175684
69,469,65.8351,22.5342,41,34.8734,0,115,118,11,135,16,0.96278,60.70381,0.0,0.0,1.25,3.169,18.93319,0.0,0.0,122.0,31.78531,0.00025,0.45,4.016,-1.0,0.350596,5.879942499513265,0.5131588235294118,75560.80693052281,0.03936100463637981,438.28373369266615,0.2657404799105019,48158.980636974135,0.1255849154125276,16.91478587962963,0.44676060715195615,0.16664130279264489,0.12390803560488022,84.90699305753726,48.29905625331549,0.11478387959053021,0.12251141761418202,0.20953189350499943,0.121355248763712,84.13363851684704,91.86145693820669,3.202165836592387,0.12061553925902695
70,470,66.3335,22.8901,42,37.9572,0,115,118,11,135,17,0.96587,61.20172,0.0,0.0,1.14286,3.273,19.3388,0.0,0.0,121.0,31.92496,0.00027,0.44,3.943,-1.0,0.331487,5.882616836485902,0.5143929411764706,75983.86335532326,0.039302244170078646,437.30126951817715,0.26442758944175226,49259.06607461214,0.12638991739197858,16.806182484567902,0.4489782331951854,0.16668606671590747,0.1246406830583239,85.52477675398757,48.28670529966001,0.1160101083912003,0.12268296690208354,0.20475729046604157,0.12116918325917031,84.1772382505128,90.59062812256902,3.2388638023803664,0.1204863787299676
71,471,67.1379,23.0735,43,38.2865,0,115,118,12,135,17,0.97867,61.9382,0.0,0.0,1.53571,3.368,19.64485,0.0,0.0,123.0,32.03485,0.00029,0.45,3.215,-1.0,0.325453,5.844126520076769,0.5138721568627451,77030.0776695667,0.03924713132666356,436.27990041480143,0.26323902760929263,51620.9821866234,0.12600545959467904,16.927806712962962,0.4528192741742465,0.16684381147951566,0.12534146297586832,85.71018189759073,48.23272234127845,0.11767456939865409,0.12270729329549132,0.20036548638962573,0.11966431963144371,84.4005332073929,91.26955053278935,3.5787090294929076,0.12018358007252632
72,472,68.0004,23.2783,44,39.4077,0,115,118,12,135,17,0.9361,62.6944,0.0,0.0,1.21429,3.36,19.80529,0.0,0.0,119.0,32.09706,0.00022,0.44,3.457,0.14275,0.298499,5.793133862475445,0.513173725490196,76943.75776032802,0.039218441874450616,435.2346163057965,0.26228325606368447,52961.568554809266,0.12558305705058453,16.865113811728396,0.45281927417424567,0.16777766423081186,0.126277958820598,86.47338690513307,48.23797984182099,0.11940293670917365,0.12277933025915069,0.1962567391652742,0.11793440254355313,84.23447510480256,90.55961641294348,3.6108667680954936,0.11975699079225584
73,473,69.8097,23.3133,45,41.334,0,115,118,12,135,17,0.97549,64.27632,0.0,0.0,0.92857,3.4,19.98342,0.0,0.0,121.0,32.13592,0.00021,0.45,3.832,-1.0,0.281529,5.7766936638715745,0.510012156862745,77752.49636184568,0.03914766168219456,434.19880753596107,0.2612987196960253,57519.315751362104,0.12453932305006155,16.648485725308642,0.45281927417424744,0.16891423607587167,0.12731908064232156,87.024682307517,48.28821629653742,0.12049558372706848,0.12307940856894437,0.19183040725716358,0.11602583453549738,84.02767799106341,88.03456057275862,3.4811189840285577,0.11926003169070444
74,474,71.2809,23.3702,46,39.6609,0,115,118,12,135,17,0.9529,65.49319,0.0,0.0,1.39286,3.437,20.01452,0.0,0.0,123.0,32.08506,0.00013,0.46,4.068,-1.0,0.289322,5.6915190515309995,0.5081219607843137,79360.65881540366,0.03909571655963182,433.1540992029216,0.26032863875716206,63484.182686907814,0.12265992090215834,16.424238040123456,0.4572545262607039,0.17008063920159308,0.12841565441049896,87.45230461930095,48.46521900318287,0.12144790171286496,0.12152880801064843,0.18772252455046537,0.1149832833465739,84.09390620994537,91.66838892097539,3.706970622948219,0.11868504344685513
75,475,72.2507,22.9025,46,36.0179,0,115,118,12,135,17,0.97531,66.32451,0.0,0.0,1.28571,3.408,20.06177,0.0,0.0,120.0,32.11871,0.00028,0.44,3.606,-1.0,0.265004,5.627092817695555,0.5087235294117647,79439.84392740567,0.03912937536808326,432.0960255198112,0.25915995076133624,66361.75588094877,0.12269449949332613,16.34649884259259,0.4556311113248735,0.17095590936742133,0.129261881516966,87.23595877965681,48.54676705819589,0.1227919086562484,0.12025964518632667,0.18375212360196638,0.11280747292334291,83.92280314934436,93.10351400700306,3.6401570913711674,0.11678344818947749
76,476,73.8669,22.226,47,35.5149,0,115,118,12,135,17,0.96234,67.73203,0.0,0.0,2.07143,3.366,19.65929,0.0,0.0,121.0,32.13846,0.0003,0.44,3.613,-1.0,0.259278,5.548167932400875,0.5060219607843137,80276.96305702321,0.039166651278305604,430.98011873643475,0.2580623012628481,72040.57143464744,0.12403845627289242,16.41748649691358,0.45947215230393684,0.1723129067462511,0.12976400769926372,87.18463643096986,48.57600308641975,0.12430879222537745,0.12020674509200192,0.1799796736432567,0.11043086799107314,83.4030559610546,90.11238560077796,3.41582484275807,0.11508255250769543
77,477,75.0331,21.8946,48,34.6926,0,115,118,12,135,17,0.94676,68.74649,0.0,0.0,3.03571,3.355,19.08052,0.0,0.0,124.0,32.04339,0.00027,0.45,3.474,-1.0,0.234709,5.414221403191577,0.5026458823529412,80451.71588131059,0.03921679717236908,429.8177346279533,0.25632668878892834,75977.70723689167,0.12443665398244108,16.25048225308642,0.46109556723977,0.17399485887888208,0.13042349043698967,86.49815039439919,48.576700846354164,0.12544519747197913,0.12095468787882377,0.17639087503692127,0.10775935721178445,83.13805060360505,90.11464020158044,3.416469257453698,0.1140476828070702
78,478,76.1111,21.5706,48,34.6124,0,115,118,12,135,17,0.95163,69.68862,0.0,0.0,3.57143,3.232,18.79533,0.0,0.0,118.0,31.92443,0.00039,0.45,3.34,-1.0,0.228828,5.299597697699218,0.50164,80077.28480540395,0.03932642372416648,428.61434827279595,0.25467888753456114,78713.93948301302,0.12531684232727572,15.802710262345679,0.46109556723977163,0.17386982068503415,0.13158135193280393,85.95861219289147,48.571400206766015,0.1267738604218757,0.12113938570133577,0.17448883017956418,0.10524204285220598,82.73135649315377,90.59691369924523,2.940501088211818,0.11237677072164118
79,479,77.0701,21.0836,49,31.2938,0,115,118,12,135,17,0.97288,70.55943,0.0,0.0,3.71429,3.176,18.51851,0.0,0.0,120.0,31.73263,0.0005,0.44,3.454,-1.0,0.221132,5.204242498384937,0.49853686274509806,80120.41606710858,0.03956832141659136,427.3508156698156,0.2524259411951663,81144.4592029364,0.12697776444619066,15.44603587962963,0.4610955672397772,0.17354215678868098,0.1322131569051769,85.31140509426575,48.53848304277585,0.1285106317690147,0.12133223681687073,0.17222920155598379,0.10348461950704671,82.3110010232283,86.53028762471092,3.510122774035479,0.10981218399145518
80,480,77.9403,20.6199,49,28.9249,0,115,118,12,135,16,0.94765,71.35348,0.0,0.0,3.28571,3.158,18.10251,0.0,0.0,122.0,31.58017,0.00059,0.46,3.78,0.13503,0.212994,5.113135795635498,0.495078431372549,80289.27908991992,0.03975831604317936,426.04016437559045,0.2503589715523788,83969.00523449798,0.12879990142066935,14.989390432098766,0.46715423426206654,0.17284628596332025,0.13349434750957137,84.92905212263685,48.47692192925347,0.13009239413032775,0.12162526714371114,0.17013947918899391,0.10149710963010863,82.07834052335971,92.60867068149922,3.0375328077815578,0.10852311356024119
81,481,78.2296,20.1649,49,30.4843,0,115,118,12,134,16,0.95727,71.57217,0.0,0.0,3.96429,3.12,17.70389,0.0,0.0,123.0,31.37932,0.00081,0.44,3.913,-1.0,0.218916,5.067117711861862,0.4903143921568588,80211.14454474201,0.040121321283278354,424.68760295800513,0.24854976855038471,84821.34147883664,0.13173365539916929,14.584731867283951,0.4633131932830046,0.17216269230351114,0.13459069352976571,84.72251377373654,48.41168683840905,0.1310311442090901,0.12241820566544331,0.16788133755699428,0.1000604901797205,81.77917707414245,89.35134098822586,2.7867750249189718,0.10837926371877867
82,482,78.3742,19.6289,48,29.4457,0,115,118,12,134,15,0.95304,71.66668,0.0,0.0,1.82143,3.088,17.31403,0.0,0.0,122.0,31.21901,0.00102,0.45,3.879,-1.0,0.21799,4.96001294303369,0.4858280784313725,80109.73037646632,0.04043322197475984,423.2980527147573,0.24670654945954906,85878.42677220331,0.13494759146219876,14.038242669753087,0.46331319328300324,0.1716651934678311,0.1352914296708591,83.98948942488538,48.46913128134645,0.13299540078262537,0.12373948479646825,0.16611813139462686,0.09913125007136671,81.77260148334923,89.5195137359118,2.689097919717337,0.10789354206031476
83,483,78.6577,18.5631,48,27.1736,0,115,118,12,134,15,0.96992,71.90207,0.0,0.0,3.0,3.062,16.8511,0.0,0.0,122.0,31.08796,0.00124,0.45,3.893,-1.0,0.221428,4.850800606622144,0.4837599999999999,79623.58888441189,0.04084531379943635,421.86750717442897,0.24515646698213672,86448.48080577543,0.1354899815183101,13.487413194444445,0.4655308193262344,0.17049790299535658,0.13571009603803028,83.70021542237001,48.3818438494647,0.1346737459654665,0.12415719456230914,0.1644248847628992,0.09778398750720012,81.51088094553867,93.29305091884193,2.7864401052057928,0.1066239831803453
84,484,79.8331,17.2049,49,27.0926,0,115,118,12,134,15,0.99108,72.96572,0.0,0.0,3.78571,3.005,15.93827,0.0,0.0,122.0,30.97953,0.00113,0.44,3.747,-1.0,0.217706,4.698504999978727,0.4812980392156862,79748.42979495855,0.04132233722961266,420.42846713468015,0.24434567943150912,89443.61734049037,0.134959156866206,12.994502314814815,0.47040106413372523,0.16998609304330434,0.13600894513961664,83.57036687165653,48.43854211877894,0.13597183244975744,0.1265585352528068,0.16256174863620118,0.09642589373542516,81.16846642988251,88.74350467962313,3.061117144166247,0.10663184024975006
85,485,80.3399,16.0087,49,24.8166,0,115,118,12,134,14,0.98534,73.40146,0.0,0.0,3.85714,2.94,14.77044,0.0,0.0,123.0,30.96457,0.00127,0.45,3.908,-1.0,0.21005,4.468987644404896,0.4818916078431371,79924.17905409804,0.04160757241086182,418.98611090485645,0.24401030521927033,91084.50222692799,0.13494999231617888,12.386284722222221,0.46715423426206953,0.170473734609576,0.1363407009016037,83.35301679600572,48.49858809106144,0.13722300760834277,0.1249831294263433,0.1609436784162234,0.09522117541467046,80.92931248682973,91.74374114109504,3.509258871456031,0.10741750043432846
86,486,80.4468,15.371,50,20.9354,0,115,118,11,134,14,0.98919,73.52425,0.0,0.0,3.17857,2.89,13.74991,0.0,0.0,122.0,30.93303,0.00133,0.44,3.58,-1.0,0.201511,4.347519846929332,0.482363137254902,79406.72231299295,0.04177034567944463,417.5771817252709,0.2445934587095755,89735.7609794452,0.13546132794057297,11.753858024691358,0.4699660714126968,0.17079992566780777,0.1364938996764496,82.82524922202154,48.48129555031105,0.13893754079823253,0.11848951565002465,0.1593553816704456,0.09439105791666835,80.78446052043657,91.75606144390764,3.022916495209054,0.10840865791965965
87,487,80.3146,15.233,50,20.8786,0,115,118,11,134,14,0.9791,73.40942,0.0,0.0,3.64286,2.884,13.19941,0.0,0.0,123.0,30.87096,0.0013,0.44,3.673,-1.0,0.201046,4.263005077150231,0.4820854901960785,79434.1935255197,0.041943414634968854,416.20350706746393,0.2459176794768539,88818.68798653121,0.13522672351649923,11.108940972222221,0.46937186030529937,0.17141971442854714,0.13644795034415255,82.6117984365907,48.46499841007186,0.13935236376875626,0.11256882333452688,0.15752978795228964,0.09355168670906953,80.79614844318456,91.10257333039557,3.332044881113666,0.1095834378286008
88,488,80.3475,15.3138,50,21.3614,0,115,118,11,134,14,0.96804,73.43298,0.0,0.0,4.14286,2.879,13.08078,0.0,0.0,123.0,30.90356,0.0013,0.44,3.256,0.13439,0.202719,4.19209202490445,0.4818019607843137,79518.61163045996,0.042145535282421834,414.8692958528771,0.24761897549867856,89300.43536711813,0.13511983099720443,10.52710262345679,0.47321290128435484,0.17167288581750392,0.13641713661156404,82.3950386675632,48.480446144386576,0.14013002670829158,0.1088573713191988,0.15523789627460216,0.09272930815587437,80.74889294994584,88.3267082145539,3.114122573357597,0.11046454873754126
89,489,80.2055,15.6229,49,21.0031,0,115,118,11,134,14,0.96944,73.30131,0.0,0.0,3.78571,2.898,13.15112,0.0,0.0,122.0,30.98674,0.001,0.43,3.29,-1.0,0.214288,4.175204312446126,0.4847023529411765,79724.6901176043,0.04228084637210871,413.56842879228566,0.24977145227934514,88430.79004954979,0.13307318363254916,9.926070601851851,0.4693718603052964,0.17250352161717777,0.1363262130800324,82.90049273360437,48.37942373016734,0.14120498674419876,0.10765831589606094,0.15320308978025005,0.09209192143893791,80.73414200575638,91.14319956758357,2.9634103151921996,0.11119619050213628
90,490,80.3851,15.636,50,24.0705,0,115,118,11,134,14,0.94946,73.47026,0.0,0.0,4.42857,2.899,13.41759,0.0,0.0,122.0,31.0238,0.00107,0.44,3.408,-1.0,0.225016,4.18112391546843,0.48671294117647046,79968.04152233922,0.04240393415800461,412.3170653173939,0.2517196497241724,88679.42934080627,0.1324137208078493,9.426552854938272,0.46715423426206676,0.17346668018437747,0.1362643735521758,83.18636282444282,48.38118998209636,0.14304026497341119,0.10713215752785715,0.15182885416715333,0.09142087893919976,80.79862350987344,91.33861467632164,3.5445009881961576,0.1118768762671797
