,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubcol.0.5,color_fulness,cubcol.0.6,uhdhdsim,fft,cubcol.1.0,noise,contrast,tone,cubcol.0,cubcol.0.3,temporal,cubrow.1.0,cubrow.0.6,movement,cubrow.0,cubrow.0.5,staticness,cubrow.0.3,saturation,blur
45,245,81.5644,13.3048,80,18.7069,0,120,116,18,136,15,0.98967,89.06727,0.0,0.0,0.03571,4.289,11.17455,0.0,0.0,126.0,41.12244,0.0001,0.56,2.94,-1.0,0.359585,7.066775869466075,0.21916988693484396,89.13046997304376,0.23307845878659894,89.52175632759285,69155.8252184155,0.31514510621888137,0.6128806795698375,85.190899085567,0.6127274509803922,0.2153297051727397,0.21503575673477068,5.654819010490916,0.23494071263648084,0.25107010782960665,9.43016975308642,0.27984416952707125,0.2779106598482458,543.5076107912978,0.2973537141265193,53.69507212697724,52035.426390186934
46,246,81.5406,13.0867,79,18.0273,0,120,116,17,136,15,1.00456,89.00412,0.0,0.0,0.14286,4.297,11.48824,0.0,0.0,126.0,41.13454,0.00018,0.56,3.067,-1.0,0.365024,7.590071284764318,0.21898913515899604,89.28816827829931,0.23357573600145073,89.52413507932305,69066.80703647269,0.3137951375897855,0.6094746313118139,85.39130419708991,0.6132333333333333,0.21597377099000317,0.21550615005448984,5.680630659197444,0.23462391254390563,0.2508908686269847,9.458333333333334,0.2809147679614533,0.2779178580332646,543.2929912638907,0.2963059963858372,53.615372834382235,52075.54729632694
47,247,81.5844,13.2254,79,17.554,0,120,116,17,136,15,1.01234,89.03975,0.0,0.0,0.03571,4.275,11.29893,0.0,0.0,126.0,41.15379,0.00018,0.56,3.052,-1.0,0.388985,6.034573272628758,0.2189655873953438,89.48517493382897,0.23408021322599779,89.51179146109791,69109.8819587875,0.31247330186544625,0.6110980462476467,85.29801999483139,0.6137490196078431,0.21701374944056387,0.2158627312761918,5.616305895427014,0.23464503672822476,0.250805954198182,9.29513888888889,0.2823376762539209,0.2779532060471648,543.1225195747409,0.29576847335685746,53.729083779417444,52086.22135152534
48,248,81.4065,12.6658,79,17.8508,0,120,116,17,136,15,1.01108,88.82916,0.0,0.0,0.0,4.285,11.41779,0.0,0.0,126.0,41.10483,0.00016,0.57,2.76,0.16757,0.403725,7.34590366543596,0.2191489978617653,89.67498940826799,0.23473874030997413,89.54583400150959,69122.96460863332,0.3111725212596235,0.609474631311813,89.31272336229526,0.6139281372548995,0.21791779313208876,0.21602475543846897,5.719904915538225,0.23489635123679073,0.25069306068593133,9.23292824074074,0.28343119008977136,0.2781603975785527,542.9719362689983,0.2951355155203647,53.65801719382958,51852.36948211491
49,249,81.5113,12.6333,79,17.4841,0,120,116,17,136,15,1.01615,88.92036,0.0,0.0,0.0,4.298,10.93525,0.0,0.0,126.0,41.07385,0.00022,0.56,2.622,-1.0,0.421092,6.775439057790935,0.21958959621380042,89.77556543201989,0.23561389709897318,89.53254571782198,69079.24166639954,0.3098459464858589,0.6094746313118091,84.82837772968162,0.6140964705882354,0.21816988664516748,0.21624238643832586,5.574336714773407,0.23517955096515972,0.25078707750606194,9.118586033950617,0.28467345930022725,0.27832340057868615,542.8672121688022,0.2948260589284507,53.7232144202715,51892.26124253999
50,250,81.8011,12.7628,80,17.4082,0,120,116,18,136,15,1.01054,89.1741,0.0,0.0,0.21429,4.274,10.90405,0.0,0.0,126.0,41.05208,0.0002,0.56,2.797,-1.0,0.424775,6.906876929863011,0.21984624097035396,89.81582300154146,0.236483507645609,89.48297055331946,69091.2391778256,0.30868508592401844,0.6094746313118103,86.12364900388,0.6140466666666666,0.2186096671072325,0.2167689663890148,5.557753847483541,0.23573843139430165,0.25089167299193477,9.255401234567902,0.28591271742314994,0.27835593589145174,542.7716808891018,0.2946775512546509,53.66829935709635,52374.93656886567
51,251,82.0287,12.7074,80,19.5339,0,120,116,18,136,15,0.99551,89.38713,0.0,0.0,0.25,4.289,11.0171,0.0,0.0,126.0,41.07182,0.00021,0.56,2.553,-1.0,0.393795,6.562000163337826,0.22007301635717655,89.6892335750714,0.2375274113731501,89.44706201708712,69153.40865551902,0.30792504562530076,0.6094746313118137,86.20721380154791,0.6141811764705885,0.21995506095354506,0.21741119009651588,5.5908735448585105,0.2363888048183248,0.250931512510917,9.344521604938272,0.28620221613075914,0.2784896251639285,542.6869848233796,0.2940856554638048,53.60563433611835,52810.049538876934
52,252,81.9871,12.6308,80,19.6868,0,120,116,17,136,15,0.97152,89.32538,0.0,0.0,0.28571,4.275,10.96806,0.0,0.0,126.0,41.13379,0.00029,0.56,2.778,-1.0,0.389883,5.4787499613204,0.22003723744569453,89.4951360166758,0.23803874211600415,89.43296326247923,69051.96127418758,0.30736388515056656,0.6094746313118155,86.76581984836001,0.6149035294117646,0.22095855958981464,0.21814253083912377,5.577395958600424,0.2368443441429429,0.2507485048860933,9.319637345679013,0.2862442879690538,0.2790868566521769,542.5882760767406,0.2934040303841843,53.64790231210213,52389.933981472044
53,253,81.9633,12.1881,80,18.7403,0,120,116,18,136,15,0.99301,89.37406,0.0,0.0,0.46429,4.278,10.89971,0.0,0.0,126.0,41.22212,0.00031,0.56,2.602,-1.0,0.396619,5.623017366192267,0.21997223881048145,89.54070388215223,0.23858722041081873,89.44546128523223,69108.14528656863,0.30688217351685176,0.6094746313118123,88.12408293454901,0.6161035294117647,0.2222188501091084,0.21854961128115,5.60843176082616,0.23711499836163424,0.25060910831843897,9.193431712962964,0.28608282896956944,0.2794140442934942,542.4980440110874,0.29269550738585515,53.73851220401716,52276.64847007219
54,254,81.9011,12.0439,80,18.4297,0,120,116,18,136,15,1.01127,89.2883,0.0,0.0,0.28571,4.255,10.52049,0.0,0.0,125.0,41.32636,0.00028,0.56,2.515,-1.0,0.382409,7.810704863402654,0.22018621833917637,89.61556879071033,0.23914656396020906,89.39455558993863,69005.99372810086,0.3066817084897839,0.6116922573550431,87.98266216245469,0.6181160784313725,0.2232773122945116,0.21891322335588537,5.528921166412422,0.23734893314245212,0.2506689942009807,9.062692901234568,0.28601604532100955,0.2796700707731387,542.4029095256448,0.291977270483186,53.732639077269,52147.9297746748
55,255,81.736,12.0382,79,17.5956,0,120,116,18,136,15,0.99187,89.14615,0.0,0.0,0.32143,4.282,10.39387,0.0,0.0,126.0,41.37536,0.00026,0.56,2.369,-1.0,0.380842,5.864849511522768,0.22073891516883773,89.8848252169866,0.23963649975789597,89.44721044906947,68939.13877672158,0.30679215019749173,0.6094746313118127,87.52147793872155,0.6196505882352941,0.22410527478883385,0.2190936485567162,5.547666534117334,0.2374834735530328,0.25066930897784695,9.078896604938272,0.2859489227092818,0.2801794204503809,542.3172846312646,0.2912435988257722,53.761185257523145,51745.767941479004
56,256,81.5732,12.1748,79,17.5494,0,120,116,18,136,15,0.99493,88.91197,0.0,0.0,0.21429,4.269,10.38593,0.0,0.0,126.0,41.43494,0.0002,0.56,2.39,0.18017,0.400489,7.6917817545492095,0.22139672663213655,89.85957130031233,0.24018809093851548,89.44132945996735,68794.91304307467,0.3070439798792472,0.6094746313118103,84.24717689918697,0.62054,0.2248669812122624,0.21978334689056728,5.5426550305614946,0.23738061776164895,0.25072255755586004,9.159239969135802,0.28562174961771186,0.2807252905426227,542.2321469827581,0.29039736025818996,53.73159771201051,51137.13799905597
57,257,81.5714,11.9717,79,17.5072,0,120,116,17,136,15,1.0161,88.96496,0.0,0.0,0.25,4.269,10.50133,0.0,0.0,126.0,41.47711,0.00022,0.56,2.704,-1.0,0.390727,5.404269405211556,0.22216663068920572,89.77587367299172,0.24052673591921664,89.45973263903483,68785.17427214189,0.3070831937654274,0.6094746313118161,86.8495079440384,0.6209082352941176,0.22568277453420316,0.22008943799368075,5.616537844943549,0.23715363298726871,0.25072258031351774,9.15870949074074,0.2854808241771968,0.2810916908169029,542.1455061390282,0.28964160330530847,53.739809012707376,51054.08091689163
58,258,81.5397,11.5545,79,17.1611,0,120,116,17,136,15,0.99143,88.92502,0.0,0.0,0.75,4.287,10.33444,0.0,0.0,126.0,41.4737,0.00018,0.56,2.882,-1.0,0.398214,5.8626965016520325,0.22280515874502668,89.6385650444209,0.2406100722093929,89.42063860166365,68801.00498302924,0.3066530101945626,0.6094746313118118,87.55311076231065,0.621887843137255,0.22631062520792625,0.22048680211568733,5.586152305108991,0.23669992702799802,0.25073198199370433,9.123842592592593,0.28531528855529287,0.2815941822835666,542.0759940982305,0.2889762831304096,53.62035059045862,51060.55597312188
59,259,81.6509,11.7998,79,16.4113,0,120,116,17,136,15,1.00497,89.06377,0.0,0.0,0.57143,4.286,9.96855,0.0,0.0,126.0,41.46192,0.00025,0.57,2.775,-1.0,0.383504,5.331325348096489,0.22295896935875895,89.69557071370328,0.2406490785076144,89.43613600549448,68862.51768010849,0.3062158127191443,0.6094746313118141,87.71162282491159,0.6222843137254902,0.22673621824499104,0.2207798691634443,5.5362899169243915,0.23623497058644186,0.2507351569815813,9.033082561728396,0.28523696551824074,0.2821474367753364,542.0203744332227,0.28854547227682215,53.78782936378762,51127.77278270177
60,260,81.5587,11.4187,79,16.8972,0,120,116,17,136,15,1.03052,88.98553,0.0,0.0,0.78571,4.27,10.18828,0.0,0.0,126.0,41.3982,0.00013,0.57,2.899,-1.0,0.358345,4.724994778050941,0.22311139214674283,89.7191224323737,0.24114709949262658,89.4131328937055,68724.50763415248,0.3057446634463198,0.6110980462476442,84.96185658383,0.6211211764705883,0.22657906851180556,0.2210641075838194,5.63413618470831,0.23576100214978404,0.25058646672737656,9.199363425925926,0.285957824842693,0.2826881592479652,541.9692234628997,0.28811084145218185,53.682573483314044,51033.21200254689
61,261,81.5164,11.7683,79,17.1225,0,120,116,17,136,15,1.00972,88.95399,0.0,0.0,0.5,4.3,9.85697,0.0,0.0,126.0,41.3973,0.00021,0.57,2.596,-1.0,0.421765,5.10167006266989,0.22331810642825173,89.74008091844657,0.24154172667093204,89.43671167303476,68862.2181765116,0.304989382693089,0.6116922573550427,88.599121781822,0.6214792156862746,0.2270818403915291,0.2211237458423149,5.564600724027717,0.23567838901719662,0.2507018610075615,9.302613811728396,0.28684204208171005,0.28274294077116097,541.9250129371876,0.2877195083737171,53.71799874011381,51150.49714296361
62,262,81.514,11.6617,79,16.9368,0,120,116,17,136,15,1.00709,88.86664,0.0,0.0,0.32143,4.276,10.15748,0.0,0.0,126.0,41.40693,0.00033,0.58,2.863,-1.0,0.371243,5.972426725919558,0.22297046280678987,89.67113571488335,0.2423066194257434,89.42204641898678,68845.87207626174,0.30400522778373856,0.6133156722908722,89.26865736906745,0.6210756862745097,0.22717688462361976,0.22144430269229232,5.674715654757133,0.23562186890616266,0.2511318343830307,9.336564429012345,0.28789992623924177,0.2828530955575932,541.8745942180319,0.28725432492819025,53.70817999192226,50925.10422616197
63,263,81.4039,11.5261,79,17.3659,0,120,116,18,136,15,1.00677,88.77958,0.0,0.0,0.25,4.275,10.07198,0.0,0.0,126.0,41.43227,0.00022,0.57,2.931,-1.0,0.364701,5.018303372847057,0.22294415844088514,89.94275838560067,0.24268497225864388,89.45799916038979,68793.12138894883,0.30308455255905403,0.6110980462476449,88.08924561868605,0.6207078235294116,0.22601204645457912,0.22213048130368504,5.618729429552608,0.23544246140939923,0.251393531374314,9.342544367283951,0.28961089754841185,0.28297628574584455,541.8352529034962,0.28684821549409406,53.67405625331549,50598.86043981471
64,264,81.3151,11.8746,79,17.8858,0,120,116,18,137,15,0.98748,88.6999,0.0,0.0,0.21429,4.265,9.94765,0.0,0.0,126.0,41.48755,0.0002,0.56,3.173,0.18956,0.378937,5.346538953559628,0.22223900520495835,89.53664040099218,0.242873074258991,89.4696299560292,68724.87347713493,0.30212425257681214,0.6110980462476472,86.7085118959651,0.6215027254901959,0.22536969132908802,0.22294810518899336,5.607443939393082,0.23491545561709615,0.2515593422296995,9.357494212962964,0.29152535336422225,0.28324794007177506,541.7847525409655,0.28627208125148007,53.74947460786797,50807.16682752313
65,265,81.0741,11.8411,79,18.3167,0,120,116,18,137,15,0.98748,88.43552,0.0,0.0,0.21429,4.296,10.25475,0.0,0.0,126.0,41.47777,0.00016,0.57,2.805,-1.0,0.358284,4.220782029311058,0.22167871224488858,89.38837278206074,0.24288324519204293,89.47316380922393,68752.54806328064,0.3018395739440551,0.611098046247644,86.61166948952851,0.6215956862745098,0.22445861913125514,0.2238413889768227,5.643202316210827,0.23441649216109867,0.25192028586582405,9.519386574074074,0.29318924205882096,0.28368791022863443,541.7169115713233,0.2857998310229655,53.680731314199946,50338.454246109584
66,266,80.9001,12.2352,79,17.8849,0,120,116,18,136,16,1.00143,88.26916,0.0,0.0,0.5,4.304,10.2259,0.0,0.0,126.0,41.53337,0.00017,0.56,3.013,-1.0,0.342346,4.828598958719762,0.22134744854623292,89.51545125988758,0.24315816197724593,89.50643041809028,68734.91874056085,0.3015071910387343,0.6094746313118163,89.23884385294154,0.6220283333333333,0.22275073364978615,0.22482283192327182,5.5738356949612236,0.23356744042660157,0.25227835727602144,9.650704089506172,0.2947201059374046,0.28432502649617275,541.6511353121404,0.2853527525242138,53.56873067220052,50007.39955970296
67,267,80.7509,12.6523,79,18.1105,0,120,116,18,136,16,1.00213,87.98122,0.0,0.0,0.5,4.293,10.5614,0.0,0.0,126.0,41.60979,0.00014,0.57,3.138,-1.0,0.31898,4.548631947069341,0.2210348759316482,89.41105292334474,0.24290670630231082,89.51855265447978,68570.69680915186,0.3015300290138078,0.609474631311809,86.32588407434902,0.6231600784313726,0.22157620193340405,0.2256771915164446,5.631895721805962,0.23261478884927567,0.252526468135676,9.718460648148149,0.29597437299192647,0.28496964931678764,541.5912829611725,0.28514491135781295,53.58290928970148,49729.24308148148
68,268,81.1411,12.9258,79,19.378,0,121,117,18,136,16,0.97855,88.39182,0.0,0.0,0.35714,4.305,10.91831,0.0,0.0,128.0,41.99318,0.00012,0.56,3.032,-1.0,0.289807,3.9567546613827855,0.2211991062867935,89.71131792872573,0.24263484539935823,89.47836624333932,68807.79684839254,0.30220340372784377,0.6072570052685898,88.14422392707728,0.6272428431372545,0.2217871787047977,0.22637925549828922,5.792308964406689,0.23163031999694017,0.25275709641603894,10.248360339506172,0.2967767808260775,0.2854704984712728,541.3968118227682,0.28470193277083156,51.926565288025664,51319.07658450959
69,269,80.9959,13.6773,79,18.5096,0,121,117,18,136,16,0.99889,88.20079,0.0,0.0,0.21429,4.319,11.15116,0.0,0.0,129.0,42.16207,0.0001,0.57,3.184,-1.0,0.294292,5.723399905842488,0.2208750831492653,90.20790597504106,0.24243047032526968,89.46597697335844,68920.71954514286,0.3029522887974999,0.6078512163759804,89.03834377386576,0.6302843137254903,0.22058264501542246,0.22687029617328386,5.790997774234887,0.23098035536724792,0.25305332553986654,10.587336033950617,0.2982644673889617,0.2856493291144659,541.1726569674432,0.2839082555651263,51.40907475977768,51344.87751016501
70,270,80.9215,13.53,79,18.6745,0,121,117,18,136,16,1.00997,88.12618,0.0,0.0,0.21429,4.316,11.79436,0.0,0.0,129.0,42.23479,7e-05,0.56,2.918,-1.0,0.349148,4.7355283581261585,0.22033044723881245,90.51921916827081,0.24161122653709693,89.51358209671054,68883.55453047682,0.3030757689250481,0.6072570052685801,88.88395710343323,0.6309058823529411,0.22028622772082385,0.22749444885832704,5.869057058959035,0.23010129572370075,0.253153770708272,10.717206790123457,0.29988111568567416,0.2858826976616083,540.9452196958331,0.28305172971377607,51.41633643633053,51185.2150820955
71,271,80.9418,13.7406,79,18.7695,0,121,117,18,136,16,0.99136,88.09128,0.0,0.0,0.25,4.321,11.67497,0.0,0.0,129.0,42.32163,0.00015,0.56,3.044,-1.0,0.363423,4.6998566037591445,0.21984947285156775,90.16957980449061,0.24174606954865943,89.48409840087231,68996.21388635848,0.3036146092293432,0.6072570052685836,86.22977519308193,0.6343993137254901,0.22066133555688303,0.2284877083060182,5.817428369397954,0.22984821638961447,0.2532523185062335,11.030381944444445,0.3012503412660202,0.2861356177486615,540.7080571282036,0.28226950241061893,51.34665030020255,51457.39963432294
72,272,80.888,13.495,79,18.4332,0,121,117,18,136,16,0.99655,88.05501,0.0,0.0,0.21429,4.318,11.84829,0.0,0.0,129.0,42.44349,0.00017,0.55,3.383,0.20769,0.391936,6.738147257658373,0.21988846754714708,90.53104494119705,0.24169553937007074,89.5215989490761,69020.50376267565,0.30383216441339966,0.6072570052685827,88.92858220864031,0.6365946862745062,0.2210458680502123,0.22882059652356568,5.8580690005430505,0.23044434319063709,0.2532611193041373,11.24045138888889,0.3023170492251519,0.28654739635028975,540.4754802415277,0.2812600928026522,51.32978764286747,51456.201578453256
73,273,80.7079,13.4232,78,19.7115,0,121,117,18,136,16,1.00609,87.79661,0.0,0.0,0.46429,4.331,11.63048,0.0,0.0,128.0,42.35151,0.00018,0.56,2.896,-1.0,0.349212,6.484597074113757,0.22015732770017446,92.25253998788119,0.24222533611747882,89.53367210052104,68845.65276896112,0.3043243989035648,0.6072570052685802,89.32627405882276,0.6337370392156855,0.22125997719610563,0.22862556898068465,5.8336638602346484,0.23010375827725274,0.25354771676355553,11.276186342592593,0.3034561715322936,0.28717906118997777,540.166775926991,0.2804342371700498,51.080108642578125,51026.95272797722
74,274,80.8422,13.5896,79,18.2861,0,121,117,18,136,16,0.99833,87.92025,0.0,0.0,0.64286,4.318,11.5705,0.0,0.0,129.0,42.39016,0.00019,0.55,2.919,-1.0,0.357148,5.167718079224352,0.22045285179486943,92.1784806919507,0.24194909500774786,89.54156585925105,68931.11723771208,0.3048128931525099,0.6072570052685804,88.64358969134248,0.6348023529411765,0.22203870094108505,0.22927762783749717,5.722205254379734,0.22991953473068344,0.2536862895643403,11.290461033950617,0.3048859911860887,0.2878093807492579,539.8558072683229,0.2795988599397378,51.131784509729464,51245.91346607701
75,275,80.9065,13.6869,79,19.1593,0,121,117,19,136,16,1.01216,88.07653,0.0,0.0,0.67857,4.313,11.71544,0.0,0.0,128.0,42.46859,0.00026,0.54,3.223,-1.0,0.376571,7.162839703889076,0.22059391985765026,92.19978750742632,0.24167603951834746,89.50986345981067,68988.5550685056,0.30468332145408344,0.6072570052685858,89.39706631464647,0.6371058823529412,0.22328174479699966,0.22919203629463566,5.796678403790856,0.2294186485673567,0.2536645880614716,11.351032021604938,0.3060035265559752,0.28864708384856747,539.5462528841913,0.2785179072761556,50.97591013967255,51481.337875703284
76,276,81.0357,13.4726,79,18.4734,0,121,117,19,136,16,1.00712,88.20771,0.0,0.0,0.60714,4.316,11.80142,0.0,0.0,129.0,42.46644,0.00022,0.56,2.764,-1.0,0.370431,5.412785909901137,0.22072310431210665,92.3992615679613,0.24100887487067385,89.5053603625061,69112.30921861598,0.3043449436186853,0.6072570052685782,86.92383502072937,0.6371268235294112,0.22479878365698536,0.228393540084169,5.774874779854003,0.22847771619542154,0.2536556786096876,11.413532021604938,0.30705538892422785,0.2896134652936651,539.2470931885806,0.2780674479260842,50.98959783860195,51846.568497816785
77,277,81.2028,13.0598,79,19.249,0,121,117,19,136,16,0.99681,88.38388,0.0,0.0,0.53571,4.292,11.61334,0.0,0.0,129.0,42.46672,0.00019,0.56,3.015,-1.0,0.355554,5.205850835891918,0.22055315651997454,92.59406434515898,0.24065440372456698,89.48010019812556,69137.64209501888,0.3038637220411727,0.6072570052685838,89.39590999859375,0.6370741176470588,0.22635918666343482,0.2283333880411793,5.722196461421698,0.22741060379556005,0.25363653101705474,11.381751543209877,0.30846213450192694,0.2905326048760984,538.9601457034908,0.27708130000698744,51.02107088065442,52225.350114177025
78,278,81.3028,12.7217,79,18.8005,0,121,117,19,136,16,0.99538,88.49012,0.0,0.0,0.57143,4.301,11.2622,0.0,0.0,129.0,42.45393,0.00013,0.56,2.735,-1.0,0.394385,7.299674217607726,0.22023591315459826,92.52215341965831,0.2400760157240017,89.48917808785592,69127.28962884117,0.3035003158605757,0.6072570052685834,87.06026864671317,0.6368850980392158,0.2277833998219723,0.22869385836131684,5.663630665920833,0.22685451701217768,0.2535446860002835,11.288917824074074,0.30993508896942423,0.2913255699405349,538.6737934369113,0.2765220931594088,51.03576697832273,52450.98621548359
79,279,81.3296,12.7613,79,18.0803,0,121,117,19,136,16,0.98854,88.40389,0.0,0.0,0.10714,4.312,10.96836,0.0,0.0,129.0,42.4387,0.00013,0.56,2.887,-1.0,0.407423,6.337408995674975,0.22012548009478383,92.81288195664743,0.24000302755104386,89.42719016365473,69152.52678148047,0.3035392265380416,0.6072570052685808,87.0507033795026,0.6365247450980392,0.22870749105819033,0.22928099601475932,5.663449990828127,0.22632463945121636,0.2534189694686369,11.221884645061728,0.3112830625058008,0.2922517606315397,538.397133710883,0.2763263339904824,51.10166215307919,52337.22908607687
80,280,81.2896,13.0025,79,17.4517,0,121,117,19,136,16,0.992,88.37951,0.0,0.0,0.07143,4.335,11.00425,0.0,0.0,129.0,42.43884,0.00015,0.56,3.404,0.22248,0.419143,7.034643778343593,0.21979062457294485,93.07991305958055,0.24022037004021465,89.45689031755437,69150.98834974541,0.30431474820921595,0.6072570052685814,90.85004220981074,0.6370163529411763,0.22957955296281218,0.22962842491870647,5.644948181831773,0.2256989104643884,0.25356403065060684,11.205536265432098,0.31251273970724486,0.29323033584803476,538.1254037395628,0.27601968405448046,51.062213097089604,52092.582768810236
81,281,81.232,12.9959,79,18.3882,0,121,117,19,136,16,0.99425,88.31256,0.0,0.0,0.28571,4.316,11.21419,0.0,0.0,128.0,42.45182,0.00022,0.56,3.185,-1.0,0.456319,6.880460149125935,0.21940109000913358,93.06867902014861,0.24011827311127695,89.45365804808404,69266.19112205377,0.30567481589578904,0.6072570052685807,86.87510230895249,0.6375576862745098,0.23072605443829208,0.22973849017784922,5.723299169939633,0.22538302994449974,0.2534813300520747,11.289978780864198,0.31344166409928276,0.2938238006229233,537.8642799720816,0.27540655591739205,51.043880132981286,52345.91918595052
82,282,81.2205,12.7443,78,18.4108,0,121,117,19,136,16,0.98217,88.26955,0.0,0.0,0.28571,4.308,11.21184,0.0,0.0,129.0,42.49345,0.00017,0.57,3.182,-1.0,0.464246,5.710461155681813,0.2191086064182369,93.32962157477512,0.2407480142414951,89.46144886875325,69191.64548441213,0.3064975387509502,0.6072570052685818,89.0484354037236,0.6384811764705883,0.23175284049645964,0.22984741739005507,5.732553544354286,0.22520740455323401,0.2534348964203808,11.166184413580247,0.31448035534472835,0.2942764861972126,537.6059342024423,0.2750992401658926,51.13751748167439,52423.588494766016
83,283,81.0157,12.835,78,17.1487,0,121,117,19,136,16,0.97962,88.02082,0.0,0.0,0.82143,4.309,10.98492,0.0,0.0,129.0,42.52542,0.00022,0.56,3.243,-1.0,0.51536,4.245176241260232,0.2188134614859735,93.45173694876789,0.24068101080175905,89.47166959417189,69139.6668016412,0.30657603451745535,0.6072570052685743,88.78698938234376,0.6389572549019609,0.23287352953358545,0.22974781408248457,5.653770643763678,0.22523066969729144,0.25350402263247346,11.018759645061728,0.31580775892077073,0.29492338423711245,537.3594737685728,0.27479605756439834,51.20575290256076,51944.60564312219
84,284,80.9353,12.7796,78,19.4293,0,121,117,18,136,16,0.98814,87.89806,0.0,0.0,0.71429,4.315,11.05869,0.0,0.0,129.0,42.55563,0.00017,0.56,3.191,-1.0,0.487699,5.575339031951571,0.2182586796762211,93.21603813209978,0.24051797068451275,89.47040944461257,69173.42335479517,0.30710390340585964,0.602821753182123,89.42895187099177,0.6395121568627452,0.2336167791369345,0.22936943750231226,5.72450295589741,0.2252404848982586,0.25355773886411487,10.958574459876543,0.31677072287639596,0.29556629877354373,537.1105106689315,0.2744162832327308,51.20370822482639,51778.77489389991
85,285,80.788,12.4935,78,19.1022,0,121,117,18,136,16,0.98628,87.81017,0.0,0.0,0.78571,4.327,11.01132,0.0,0.0,129.0,42.59628,0.00027,0.56,3.147,-1.0,0.484374,6.04708247715794,0.2175521349267234,93.31256108057063,0.2402311633355215,89.45527608113922,69121.71406114347,0.3077484708049858,0.6072570052685765,88.06196108764249,0.6395070588235294,0.23465888644482338,0.22893198597178607,5.694835338322522,0.22496767477691404,0.25378500538518417,10.949170524691358,0.31785789743132054,0.29625108499102304,536.8797536089561,0.27388249418775895,51.194354210370854,51497.83172750553
86,286,80.8471,12.8345,78,18.7007,0,121,117,18,136,16,1.00744,87.86392,0.0,0.0,0.75,4.334,10.76378,0.0,0.0,129.0,42.62249,0.0002,0.57,3.346,-1.0,0.484579,7.120588386857742,0.21730437585989243,93.21296544917888,0.240601999830825,89.43914289259615,69164.0242876419,0.30851805921896425,0.607257005268577,88.81858567948031,0.6404682352941177,0.23578587194567988,0.22847127625278021,5.62428784929509,0.22440095689369657,0.2538797610947895,10.944396219135802,0.3184181757181007,0.2970401164041767,536.640662803016,0.2733721206918804,51.194794266312215,51554.02278775879
87,287,80.8924,12.5003,79,19.3631,0,121,117,19,136,16,1.00592,87.94214,0.0,0.0,0.21429,4.288,11.05789,0.0,0.0,128.0,42.6673,0.00014,0.56,3.216,-1.0,0.500937,6.581034364007517,0.2170112878295157,93.20466064885213,0.24077057646496441,89.41798481319418,69119.62762751085,0.3094255250269882,0.6072570052685747,89.23075898033154,0.6397419019607843,0.2372306847392865,0.22845688339801734,5.745375108184396,0.22403907417235572,0.25414320258444895,10.921826774691358,0.3194658717538362,0.29709783976004656,536.4209654795367,0.2726321914740661,51.32098369833864,51494.498511394886
88,288,80.5052,12.4144,79,19.262,0,121,117,18,136,16,1.00067,87.59001,0.0,0.0,0.28571,4.319,10.76865,0.0,0.0,128.0,42.67042,0.00017,0.56,3.077,0.22094,0.51711,8.289902665272756,0.21689407454433507,93.30402226273057,0.24085369754586813,89.47366581697199,69174.45170121713,0.31096625546923956,0.6072570052685756,86.24831212116548,0.6402383921568628,0.23888827226401124,0.22890434618561156,5.635833489069062,0.22339480145775933,0.2542401178037221,10.847559799382717,0.320241142191594,0.29751485119384125,536.2017407147976,0.27199701578555674,51.26993946970245,50774.779329445824
89,289,80.3818,12.4862,78,18.8232,0,121,117,18,136,16,0.99734,87.3875,0.0,0.0,0.28571,4.306,10.69566,0.0,0.0,129.0,42.5962,0.00012,0.56,3.068,-1.0,0.526233,7.817063147616095,0.216736178157184,93.23605053356992,0.2412435322153401,89.42039723617546,69299.36110270719,0.3127169666945009,0.6072570052685783,85.52618596498499,0.6390407843137256,0.23951610464049078,0.2297185482064535,5.581799169061403,0.22297229522198508,0.25409450720450627,10.66454475308642,0.3205617129236147,0.2979364542708389,535.9847687219797,0.2713723568559245,51.2476870689863,50609.0035471161
90,290,80.2151,12.3074,78,17.8853,0,121,117,18,136,16,1.01055,87.23621,0.0,0.0,0.25,4.296,10.75747,0.0,0.0,129.0,42.56395,0.00013,0.55,3.106,-1.0,0.56179,6.946006667237723,0.21651143571902767,92.92239150719524,0.24144216294708223,89.4124307425067,69192.02789383274,0.31445449599099146,0.6072570052685733,88.8670584712879,0.6389388235294118,0.23958109144793774,0.22931700218773382,5.641233918747636,0.22325116147153207,0.25411234151573847,10.486448688271604,0.32033013251554693,0.2986935722743366,535.7579447257225,0.2708550912821532,51.330536453812215,50345.93177312607
