,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,fft,uhdhdsim,cubrow.1.0,tone,contrast,cubrow.0.6,cubcol.1.0,cubrow.0.3,noise,cubcol.0,blur,cubcol.0.6,saturation,temporal,cubcol.0.5,blockiness,cubcol.0.3,staticness,cubrow.0.5,movement,cubrow.0,color_fulness
45,245,49.7878,23.6102,40,25.0672,0,110,122,12,131,10,0.99331,52.82828,0.0,0.0,7.78571,6.578,20.28626,0.0,0.0,126.0,40.53572,0.00015,1.33,1.423,-1.0,1e-06,66048.30140612231,94.93054680775508,0.09068046606371005,0.6148729411764705,86.28523507719103,0.09963270005665262,0.08688718962005286,0.12008457499664865,0.5168119926552118,0.14786058552556544,19602.034817121043,0.1754769570273542,30.694075031045042,7.1509133110282885,0.16956208030292813,4.096770512105086,0.13382340926124334,200.19603840280888,0.10674517131069296,18.460551697530864,0.04220764374066055,89.24082099562996
46,246,49.797,23.4631,40,23.3181,0,110,123,12,131,10,0.99316,52.80478,0.0,0.0,4.78571,6.502,20.2919,0.0,0.0,126.0,40.17249,0.00014,1.32,1.36,-1.0,0.0,66046.3822786248,94.95134896692599,0.09082145095241013,0.6079043137254903,89.92107377293475,0.09949378968161193,0.08832655404365373,0.11964825832076453,0.51681199265521,0.14690314358637405,19530.31584207604,0.17390211768541886,30.584453064718364,7.153348502940895,0.17273746785446187,3.9491903092760863,0.1331961283343776,199.39041920830888,0.10649760203729983,18.44015239197531,0.04213694299314667,89.61467282571513
47,247,49.6925,23.2729,40,23.0091,0,110,122,12,131,10,1.00489,52.68876,0.0,0.0,3.75,6.521,20.1581,0.0,0.0,126.0,39.96648,0.00015,1.33,1.364,-1.0,0.0,65774.96606090972,94.97251970230633,0.09110754972212305,0.6023580392156862,90.19984263326997,0.09932970957110367,0.08856604590386251,0.11922025132700967,0.5168119926552096,0.14643333717441412,19458.106133849313,0.17229512955164622,30.85882756739487,7.131560122989123,0.17548824842990976,3.6991172894534734,0.1320831137489038,198.6526287452783,0.10610069972029183,18.535734953703702,0.04213414684471966,88.37904988380522
48,248,49.4331,23.3612,40,29.0072,0,110,122,12,131,10,1.00324,52.4519,0.0,0.0,6.07143,6.606,19.99235,0.0,0.0,126.0,39.85878,0.00016,1.32,1.308,0.12809,1e-06,65401.984585028425,94.96950667446255,0.09160158550062338,0.5987557647058805,89.28615591812445,0.09902423204063004,0.08789919461642752,0.11874640706633403,0.5168119926552092,0.14560103037038405,19134.788726726874,0.1706360143299579,31.116601637852042,7.131811561115542,0.17836960423277257,3.8910816051501413,0.1310883416644013,197.94087215833085,0.1056772187971138,18.574170524691358,0.042047314679519596,87.04439350023988
49,249,49.0591,23.4397,39,24.3579,0,109,122,12,131,10,0.99764,52.07396,0.0,0.0,2.46429,6.764,20.07159,0.0,0.0,126.0,39.52027,0.0002,1.34,1.31,-1.0,0.0,65325.45183907468,95.03437382617592,0.09205946540953501,0.5915466666666668,87.52161159780064,0.09867268124354533,0.0886511896382366,0.11836848777925607,0.5168119926552078,0.14525114109595041,18746.80799349695,0.16903686574738805,31.12754369665075,7.1483092838295645,0.1812327795366741,4.291073081996364,0.13021564977684522,197.23230490386416,0.10532394310853989,18.54663387345679,0.042021707461673066,86.77295534661268
50,250,48.94,23.5311,39,23.0706,0,109,122,12,131,10,0.99529,51.95206,0.0,0.0,4.42857,6.862,20.13171,0.0,0.0,127.0,39.35966,0.00019,1.3,1.308,-1.0,1e-06,65199.42986384278,95.02041424051856,0.09216843060797697,0.5848345098039216,86.83350429791676,0.09856745644389012,0.08924251429850256,0.11789389801453862,0.5168119926552048,0.14429076792751702,18689.559068549563,0.16746624036754926,31.26830640251254,7.144262078449819,0.18409311413109386,4.404448229496226,0.12919896467667713,196.57249261550695,0.10491132550100801,18.542197145061728,0.04205908186873189,86.35447750610561
51,251,48.7738,23.6009,40,24.948,0,109,122,12,131,10,1.01377,51.82367,0.0,0.0,4.42857,6.915,20.20882,0.0,0.0,126.0,39.23237,0.0002,1.32,1.379,-1.0,1e-06,65161.332009746235,95.05883300457177,0.09219087251612691,0.5806588235294118,88.61051258395887,0.09826976421518525,0.08956698630394769,0.11732081664208459,0.5145943666119814,0.14349224172753144,18446.380565586183,0.1659649818145847,31.213931801878374,7.155157854196306,0.18582840816543572,4.154557635050973,0.1282027070511414,195.92147716990866,0.10456131412223962,18.544753086419753,0.042037610709148666,84.83660987486621
52,252,48.6347,23.6592,39,22.7073,0,109,122,12,131,10,0.99595,51.66805,0.0,0.0,3.5,6.98,20.27421,0.0,0.0,126.0,38.94932,0.00025,1.31,1.334,-1.0,0.0,64853.277694488206,95.05231656822437,0.0922556349430265,0.5757420392156845,87.96294240387996,0.0981323142838109,0.09015386313020718,0.11681035422014364,0.5145943666119822,0.14267112451449795,18272.890669909506,0.16468275381088,31.3298530107663,7.173472030400356,0.18809169568752765,3.989701689651397,0.12726048902915282,195.25298951202095,0.10414454662101057,18.65190972222222,0.042018066542553044,85.14310998951599
53,253,48.5501,23.7777,39,29.3021,0,109,122,12,131,10,1.00038,51.59673,0.0,0.0,7.67857,7.082,20.3155,0.0,0.0,126.0,38.79645,0.00021,1.33,1.313,-1.0,0.0,64838.66252222761,95.00925977579533,0.09221613486285528,0.5723411764705884,88.79802030469011,0.09796851771421006,0.09037380281950433,0.11636585741525628,0.51459436661198,0.14199858962172981,18190.994131956122,0.16529993142647054,31.350955727659624,7.154279069793661,0.18899847545298057,5.305357292872726,0.12639197233104943,194.60022925158802,0.10377571879151563,18.496913580246915,0.04199274737036677,85.2318751792874
54,254,48.4906,23.8968,39,25.0661,0,109,122,12,131,10,0.99376,51.5446,0.0,0.0,3.25,7.115,20.41591,0.0,0.0,126.0,38.68022,0.00022,1.32,1.418,-1.0,0.0,64699.102310089336,95.02491215764776,0.09226078842012095,0.5694423529411763,91.88180750466391,0.0977717362334472,0.0905069157884743,0.1158778673846174,0.5145943666119819,0.14131512691788262,18183.63587178603,0.16769311007902069,31.3137602629485,7.153705284165365,0.1892511081077528,4.6209495866915224,0.12542857267075333,193.96042336541316,0.10342852302625934,18.320939429012345,0.041961446121245735,83.48746005894236
55,255,48.3817,24.0606,39,23.4799,0,109,122,12,131,10,0.99021,51.4648,0.0,0.0,6.5,7.213,20.5213,0.0,0.0,127.0,38.38469,0.00013,1.32,1.417,-1.0,0.0,64656.607446715585,95.02148619606537,0.09223538485090382,0.5647854901960785,87.6901464098717,0.09756628097577465,0.09093333540148778,0.11541036617547559,0.5145943666119792,0.14082649520524246,18110.648000587273,0.16936870628279233,31.49586769386574,7.156210835607245,0.18963722963695043,4.395615150494797,0.12445070307036979,193.2876436293637,0.10309782853576945,18.32349537037037,0.04197268034414035,84.78380447097427
56,256,48.1957,24.2089,39,24.5621,0,109,122,12,131,10,1.00906,51.28014,0.0,0.0,3.71429,7.315,20.65941,0.0,0.0,126.0,38.21054,0.00022,1.33,1.387,0.12822,3e-06,64616.01785868533,95.09880710200314,0.09223057312289443,0.5603274509803922,85.70055526604725,0.09734390053065169,0.09134580464519677,0.11495945070536952,0.5145943666119792,0.14069181103034423,17856.900826089808,0.17213043210367907,31.335902838059415,7.158364536555831,0.19047394045499688,4.175272679970249,0.12378391826104265,192.62583362285056,0.10276318546516901,18.371141975308642,0.04192622259455045,84.10750211741907
57,257,48.0312,24.2509,39,24.0529,0,109,122,12,131,10,1.0023,51.11864,0.0,0.0,3.75,7.407,20.78965,0.0,0.0,126.0,38.11987,0.00019,1.31,1.349,-1.0,0.0,64486.97655120266,95.08467640682228,0.09205477294504791,0.5570631372549019,90.5101158421278,0.0971833899009378,0.09162172403018072,0.11445375606845137,0.5145943666119769,0.1398631310483017,17638.455026651165,0.17475275269858437,31.595260620117188,7.173970402604723,0.19104390758122178,3.7456378054733026,0.12313242506442158,191.97912829309837,0.10241297019570784,18.350742669753085,0.04193039542792491,83.65506095065187
58,258,48.0426,24.0922,39,29.807,0,109,122,12,131,10,1.00872,51.10244,0.0,0.0,5.5,7.411,20.8274,0.0,0.0,126.0,37.8732,0.00027,1.33,1.48,-1.0,0.0,64522.59849311029,95.09046751270563,0.09189491030200263,0.5531199999999956,91.00140361393017,0.09693231753526636,0.09189191957978575,0.11397135823129695,0.5145943666119774,0.1397440569866915,17679.114960947212,0.17706603605804166,31.445283866222994,7.183127404956954,0.188919493560277,4.107884134049592,0.1222939194267102,191.29398967109054,0.10207690756857693,18.34572723765432,0.04190984007166601,84.29611483504995
59,259,48.2329,23.9045,39,24.7964,0,108,122,12,131,10,0.99536,51.2761,0.0,0.0,3.28571,7.47,20.6876,0.0,0.0,126.0,37.86324,0.00019,1.33,1.353,-1.0,0.0,64484.91240656634,95.05203249197265,0.09181405187923937,0.553432156862745,90.49042784675046,0.09665495811888715,0.09134916796224167,0.11352828848569028,0.5145943666119779,0.13925978646840528,17872.98818918537,0.17826923693062507,31.806559433171778,7.1468617772140295,0.18754506476672772,3.372783291749481,0.12176909759075331,190.64056687801937,0.10179738855024252,18.31177662037037,0.04190084246617545,82.74563762330838
60,260,48.271,23.6943,39,24.116,0,109,122,12,131,10,0.99574,51.25849,0.0,0.0,3.67857,7.47,20.52453,0.0,0.0,126.0,37.93634,0.00021,1.33,1.439,-1.0,0.0,64497.80726031883,95.04196410126711,0.09202292372267819,0.5547925490196077,89.46294216165347,0.09620454287228644,0.09003502807214052,0.11293433387007465,0.5145943666119774,0.13962966418264464,17998.56735790993,0.1775329567812585,31.755003564151718,7.121269306124422,0.18727185764612075,2.72844783896669,0.12173619678000712,190.01026462736357,0.10122218386886912,18.087239583333332,0.04183934891195414,82.58726479251577
61,261,47.855,23.4748,39,23.991,0,108,122,12,131,10,1.00178,50.77405,0.0,0.0,2.53571,7.565,20.34605,0.0,0.0,126.0,37.80786,0.00022,1.32,1.438,-1.0,1e-06,64502.44584779478,95.12070936148987,0.09194995565112803,0.553616862745098,88.96745426796531,0.09567872944723411,0.08909699362003207,0.11226551845102038,0.5123767405687486,0.14008589928481685,17578.484062508032,0.1771104977303244,31.66134662392699,7.125029047933712,0.1869468190192979,2.938319374460183,0.12217669951090693,189.3554532026106,0.10062082320570576,18.027729552469136,0.0418164067166637,82.62769574496981
62,262,47.686,23.4183,38,25.5826,0,108,122,12,131,10,1.00657,50.5505,0.0,0.0,5.67857,7.57,20.15678,0.0,0.0,126.0,37.78955,0.00021,1.33,1.443,-1.0,0.0,64614.07830524992,95.15745248068447,0.09186523942335349,0.553707843137255,88.54265767111234,0.09492980318080814,0.08938773636245745,0.1116196477899779,0.5145943666119743,0.14000926456337506,17471.04058009397,0.1763799958616441,31.86094778555411,7.125189333994395,0.18649739658545653,3.1624900252299972,0.12237397944162558,188.75954672344284,0.09992977571753911,17.78587962962963,0.04175150274846694,82.89274919530806
63,263,47.5789,23.499,38,28.7158,0,108,122,12,131,10,1.00402,50.43918,0.0,0.0,2.57143,7.641,20.10999,0.0,0.0,126.0,37.89155,0.00025,1.32,1.391,-1.0,2e-06,64683.94578839263,95.20158411580488,0.09165203632195354,0.5554796078431372,90.01366925006903,0.0942591766298089,0.09052816916184607,0.11093143348413127,0.5123767405687497,0.14038341534541324,17390.733124539693,0.17583772083201876,31.79932337631414,7.128299144585729,0.18642732077195778,3.789725112630166,0.12182771970575956,188.17747781465914,0.09923828203439623,17.58082561728395,0.041730945139175496,82.17414203621875
64,264,47.1862,23.5828,38,23.7898,0,108,122,12,131,10,1.00016,50.04011,0.0,0.0,2.75,7.741,20.18596,0.0,0.0,126.0,37.76624,0.00027,1.33,1.445,0.12937,4e-06,64514.81973006209,95.24551571449302,0.09132904790612198,0.5537070588235293,89.32106025334522,0.09371123964228717,0.09152711879546442,0.11044388269653069,0.5085356995896844,0.14077777575024564,17018.835404999925,0.17526478669673398,31.822645776065777,7.138347239953968,0.18638706864668517,3.6327332079040224,0.12198153464766485,187.6095205700078,0.09863077874958635,17.508150077160494,0.041581522725915095,82.96824327289978
65,265,46.8823,23.7442,38,25.2821,0,108,122,12,131,10,1.00406,49.75404,0.0,0.0,5.53571,7.787,20.25647,0.0,0.0,126.0,37.68201,0.00024,1.33,1.36,-1.0,0.0,64427.90946120795,95.34498668776642,0.09102784718814605,0.5525172549019608,86.28755082645384,0.09301663961729299,0.09204194621091763,0.1098607148226337,0.5063180735464567,0.14039208151230856,16744.91031022249,0.17492424739251206,31.986218487774888,7.140550791030048,0.18631228865523677,3.5887347025439174,0.12138099560817452,187.0853280646128,0.09810909271853704,17.473958333333332,0.04160023842089732,83.53810772479224
66,266,46.5916,23.8363,38,24.6639,0,108,122,12,131,10,1.00315,49.46774,0.0,0.0,3.39286,7.888,20.39192,0.0,0.0,126.0,37.71797,0.00024,1.34,1.404,-1.0,0.0,64486.751918179645,95.3608805351509,0.09100360442443245,0.5536858823529411,89.5121723107805,0.09230217539038443,0.09289754383051396,0.10941261523262878,0.5085356995896817,0.1403926130867362,16532.5505844621,0.17458209375459535,32.03055016788435,7.170706102575705,0.18619931369731005,3.948000398563023,0.12121707518752438,186.58543905139834,0.09759010289318416,17.46580825617284,0.041554280553594905,82.14102177486814
67,267,46.2475,23.9447,37,28.4569,0,108,122,12,131,9,0.99674,49.12801,0.0,0.0,4.82143,7.955,20.47212,0.0,0.0,126.0,37.56754,0.00025,1.32,1.42,-1.0,0.0,64564.96938558299,95.47663755905732,0.09058321753505642,0.5514607843137255,89.83699086388324,0.09115292658879547,0.09386364273406246,0.10892708344747863,0.5069122846538533,0.14008591040156407,16205.74412012209,0.17432310944944707,31.955999115366996,7.186732704168324,0.18636102828192724,3.78316094187174,0.12123733966109983,186.09062863725632,0.0969792341827051,17.512297453703702,0.04155536767430425,82.86745444461025
68,268,45.9231,24.0602,37,26.311,0,108,122,12,131,9,0.99122,48.84719,0.0,0.0,3.25,8.159,20.56444,0.0,0.0,126.0,37.46818,0.00018,1.32,1.421,-1.0,1e-06,64365.781601242765,95.48330292536991,0.08967862618749768,0.5505670588235294,91.25902066881045,0.09004464868459074,0.09423918375898112,0.10849017473052057,0.5063180735464586,0.13933082695120663,15886.09493276673,0.17374153120228342,31.99859355408468,7.1846735362169705,0.18622479214118628,3.999684913441822,0.12044515654401311,185.62039619898206,0.09639661772824988,17.39800347222222,0.041677872070126284,83.42841344885139
69,269,45.6652,24.1225,36,23.94,0,108,122,12,131,9,0.99589,48.58483,0.0,0.0,8.21429,8.226,20.66136,0.0,0.0,126.0,37.48523,0.00023,1.33,1.466,-1.0,0.0,64253.966730953245,95.52685129482278,0.08858422489756397,0.5510666666666667,89.53580911334211,0.08921603404126605,0.09468667720862184,0.10807044458074522,0.5063180735464562,0.13836500262081103,15610.329693411486,0.17298081873926563,31.95325912663966,7.195007831776924,0.18635301228435516,4.17544181383079,0.12003383482925227,185.17515965399681,0.09576913532873785,17.457368827160494,0.04171096877184002,82.96409128264658
70,270,45.4951,24.0475,37,25.7208,0,108,122,12,131,9,0.99999,48.36564,0.0,0.0,3.57143,8.231,20.71749,0.0,0.0,126.0,37.31336,0.00019,1.32,1.495,-1.0,3e-06,64307.96825332683,95.54854370567844,0.08697529911757144,0.5483356862745098,88.76824997986652,0.08820322733267007,0.09535884515968122,0.1075853656575837,0.5063180735464529,0.13788668620696148,15544.015821591187,0.17178913570677415,31.872431625554594,7.204407672032128,0.18655502562900286,4.158558048104145,0.11975575123848431,184.74917139651782,0.09498519810635397,17.532166280864196,0.0417429880708983,83.91274520278641
71,271,45.2104,23.9988,36,25.5179,0,108,122,12,131,9,1.0013,48.03535,0.0,0.0,6.28571,8.236,20.65196,0.0,0.0,126.0,37.28362,0.00025,1.32,1.584,-1.0,0.0,64215.947585393995,95.55407544228115,0.08564825039221806,0.5473007254901959,88.57260744018258,0.08745520394676082,0.09551080581226573,0.10697881320655771,0.5063180735464529,0.13784663682428205,15346.66152786619,0.17137298734612388,32.04037588614005,7.1939853993406135,0.1868032220701946,3.7560093001592016,0.11900143528979508,184.34380547963622,0.09432851472058727,17.50294174382716,0.04183346195670071,83.39815749208351
72,272,44.9715,23.9848,36,29.0156,0,108,122,12,131,9,0.99661,47.76462,0.0,0.0,4.17857,8.354,20.61404,0.0,0.0,126.0,37.32716,0.00027,1.32,1.477,0.12886,3e-06,64221.35199483965,95.57241844114827,0.0846275969120498,0.5476835294117647,89.39533387302662,0.08649557999584823,0.09565505598145788,0.10651866410270797,0.5063180735464518,0.13774805696978495,15248.919113229209,0.17382581763312402,32.033340642481676,7.208305992597832,0.1873238567337367,4.4964760820009895,0.11881750853448365,183.95843418148397,0.09364344832766153,17.580150462962962,0.041840319568262806,82.8790697382372
73,273,44.724,23.9643,35,23.9393,0,108,122,12,131,9,0.99682,47.4881,0.0,0.0,6.82143,8.469,20.59926,0.0,0.0,126.0,37.10573,0.00028,1.32,1.493,-1.0,0.0,64133.439626026484,95.59332762354485,0.08374143369001708,0.5427317647058822,86.55012512677264,0.0858734270929923,0.09609376186551064,0.10607498742867275,0.5063180735464496,0.13750357758207138,15030.110996305271,0.1774899081144216,31.78231660819348,7.230077147631247,0.18799797166462506,3.094628712289718,0.11850621572737424,183.54073880792268,0.09306069967408079,17.52980324074074,0.04187660532159023,83.10010613767572
74,274,44.5556,24.0391,36,26.3589,0,108,122,12,131,9,0.99346,47.32007,0.0,0.0,4.89286,8.596,20.57849,0.0,0.0,126.0,36.99281,0.00022,1.33,1.508,-1.0,1e-06,64073.17221513103,95.60483649396026,0.08300234696920876,0.5408341176470588,86.65474492227163,0.08516338897856021,0.09672221603113297,0.10551775496425798,0.5024770325673892,0.1372682965452575,14827.26269978222,0.17980553111800587,31.860985649956596,7.226745434093223,0.18896637925713694,4.156655302291605,0.11795319770778638,183.14216955143982,0.09231687347696332,17.512779706790123,0.041828978641760384,83.70277863090668
75,275,44.4814,24.1599,35,25.1788,0,108,122,12,131,9,0.99949,47.23141,0.0,0.0,5.57143,8.649,20.64513,0.0,0.0,126.0,36.99128,0.00022,1.32,1.496,-1.0,3e-06,63942.64150812438,95.63630248008525,0.08217815561865438,0.5413862745098039,86.37964464002319,0.08472046703932874,0.09727124657993572,0.10502799593153266,0.5024770325673891,0.13710260284714593,14784.675001595848,0.18119378252038432,31.82532435287664,7.253370343060565,0.1902098659093213,4.090550061024543,0.11839658609274546,182.74786910721588,0.09162281418101689,17.568479938271604,0.041827884500200606,82.91835880553037
76,276,44.2057,24.2417,35,29.4386,0,108,122,12,131,9,0.99604,46.9311,0.0,0.0,6.28571,8.702,20.75306,0.0,0.0,126.0,36.85287,0.00021,1.33,1.536,-1.0,0.0,64182.88502200497,95.66756180513023,0.08149864642868722,0.5382219607843136,86.28430325310408,0.08420383778633832,0.09778565655037909,0.10448276579256863,0.5002594065241577,0.1371283964534251,14470.4637654006,0.18241358677202793,31.741052133065683,7.2619427231421705,0.19190758668171418,4.7704386196592905,0.11839172468675187,182.3325702880513,0.0909130344803454,17.662663966049383,0.04188584149370252,83.24622251346953
77,277,43.9826,24.3073,35,24.108,0,108,122,12,131,9,0.99873,46.69991,0.0,0.0,3.75,8.716,20.81654,0.0,0.0,126.0,36.78033,0.00024,1.32,1.553,-1.0,0.0,64122.393614197375,95.72045487140089,0.08102779163985961,0.5365494117647059,86.35723561977143,0.08372321521251105,0.09828438671962557,0.10402930586163311,0.49863599158832833,0.13695338918575709,14250.991940907024,0.1837595620398162,31.74971064814815,7.27143236371715,0.19080047643784737,5.526098076645063,0.11832788016018017,181.90378819866416,0.0902617149952333,17.684992283950617,0.04184801694610223,83.96795484919625
78,278,43.965,24.2786,35,27.2107,0,108,122,11,131,9,0.99615,46.65851,0.0,0.0,7.10714,8.645,20.87588,0.0,0.0,126.0,36.92006,0.00027,1.32,1.465,-1.0,0.0,64124.868795954135,95.66329501886182,0.08055170815873723,0.5391007843137254,93.20759093128672,0.08314560255737198,0.09913777812428283,0.10366336589736488,0.4964183655450986,0.136947805090073,14234.150131837028,0.18451811381766664,31.828943134825906,7.278467727756425,0.1880215626006126,4.318899789139151,0.12007571179071291,181.47623149262142,0.08979483922782901,17.753327546296298,0.041873007110055274,83.90342205107697
79,279,43.8979,24.2158,35,25.1861,0,108,122,12,131,9,1.0017,46.58182,0.0,0.0,4.21429,8.623,20.84887,0.0,0.0,126.0,36.85304,0.00023,1.32,1.661,-1.0,1e-06,64127.14993589093,95.69819962760988,0.08020757647473756,0.5375558627450979,90.80818737032716,0.08278782335508574,0.09995213029447658,0.1032432459379343,0.4964183655450953,0.13683297598660762,14164.234716860045,0.18623728507550044,31.496062290521316,7.2769783386374005,0.18604023905521672,5.6373914631792665,0.12092609554825284,181.01471041900402,0.08916848535198135,17.785108024691358,0.04196723019152845,83.62263037786691
80,280,43.9883,24.2358,35,29.0411,0,108,122,12,131,9,0.99623,46.6497,0.0,0.0,4.82143,8.553,20.79511,0.0,0.0,126.0,36.85119,0.00024,1.32,1.55,0.12796,7e-06,64292.54357634638,95.64222319077535,0.08000333845336717,0.5376874509803921,90.79162930516281,0.0823856955786927,0.10120471649898072,0.10280868973132748,0.4986359915883243,0.13706892544368238,14271.600657765035,0.18676319742307043,31.56915170175058,7.2639744657164265,0.1836209784757925,4.172253033377668,0.12221748596318337,180.5633126060905,0.08867746745678368,17.881751543209877,0.04198803461984625,84.19313288836813
81,281,43.8593,24.2641,35,24.0855,0,108,122,12,131,9,1.00436,46.55973,0.0,0.0,3.42857,8.574,20.81227,0.0,0.0,126.0,36.94911,0.00014,1.31,1.575,-1.0,4e-06,64269.78071078978,95.69136482747896,0.07984987650997875,0.5395545098039214,89.59964460021878,0.08187832129913182,0.1016538378273418,0.10229088140671783,0.4986359915883263,0.13733314495792892,14028.932165654676,0.1871474217724293,31.661443828064716,7.2768775838345094,0.17996289151867706,4.67372879097908,0.12432944278075612,180.11254540086895,0.08799040084194405,18.060908564814813,0.04197770220329881,83.17985906449961
82,282,43.6244,24.1997,35,27.1689,0,108,122,12,131,9,1.00098,46.33095,0.0,0.0,4.21429,8.537,20.83807,0.0,0.0,126.0,36.86308,0.00026,1.31,1.664,-1.0,1e-06,64315.989190236774,95.66684463790122,0.07942493235400397,0.537489411764706,87.95808860824577,0.08159445594599905,0.1028654524436354,0.10183962642564286,0.4964183655450998,0.13773281410168473,13905.758004678448,0.1884586148973536,31.680361147280095,7.2818575997392765,0.1758635445764795,4.565495871836824,0.12600440986335035,179.65291687792111,0.0874781385041335,18.335117669753085,0.04205594217412092,83.56577612841997
83,283,43.231,24.2125,34,25.0585,0,108,122,12,131,9,1.00387,45.92592,0.0,0.0,2.71429,8.564,20.78035,0.0,0.0,126.0,36.85355,0.00022,1.33,1.667,-1.0,5e-06,64287.12073372899,95.74124740667655,0.07907978012663648,0.5378721568627451,88.89084393765529,0.08111541567830177,0.10390654247864405,0.10108461946429698,0.49863599158832433,0.13588947210504906,13481.107215064772,0.19062281110387394,31.80370905369888,7.292435287972705,0.1723555532120819,3.988436969317777,0.1274938425750899,179.17820761440834,0.08685615968570591,18.57908950617284,0.04201472487137354,84.34346336066052
84,284,42.9874,24.2525,34,29.0474,0,108,122,12,131,9,1.00522,45.722,0.0,0.0,4.82143,8.588,20.79155,0.0,0.0,126.0,36.91624,0.0002,1.3,1.638,-1.0,7e-06,64322.34829396496,95.74752391354156,0.07888528035796964,0.538681568627451,88.81868687317167,0.08053763274791381,0.10519090793498452,0.10052060657827887,0.5002594065241587,0.13325181734690564,13291.561120120123,0.19032439003094,31.7099767614294,7.309922880001818,0.16894135949820555,3.808965830829424,0.12859019719948497,178.7160415642236,0.08615858615948499,18.82740162037037,0.04203441277296829,83.06045178043914
85,285,42.7925,24.1661,34,25.0463,0,109,122,11,131,9,1.00079,45.53043,0.0,0.0,2.25,8.645,20.82825,0.0,0.0,126.0,36.86593,0.00023,1.32,1.765,-1.0,0.0,64411.12857489935,95.77754711211503,0.07871555987638598,0.5384941176470588,87.27485111882798,0.07999560781970233,0.10651545498444327,0.1000418602101841,0.4964183655450987,0.13233633238992334,13060.064559523324,0.1912581467230884,31.540827810028453,7.309926409523855,0.1652517218487316,3.9997099543877215,0.1301617281719452,178.23875430250123,0.08555731563039924,19.02387152777778,0.04197531773114056,83.69599943820633
86,286,42.7383,24.2115,34,27.1465,0,108,122,11,131,9,0.99963,45.48766,0.0,0.0,2.78571,8.592,20.75331,0.0,0.0,126.0,36.853,0.00026,1.32,1.692,-1.0,5e-06,64554.71432945155,95.70960908708749,0.07862133334095948,0.5384670588235294,87.23960926583658,0.07963389760471085,0.1081360916164769,0.09963490670731517,0.4942007395018684,0.13270163356690537,13089.317282967299,0.18902575113360331,31.53267170470438,7.312828210512755,0.16327726577062646,3.6808179012599287,0.13212758894511933,177.78204082944146,0.0851141394233852,19.414400077160494,0.04204766291035164,83.97268084032021
87,287,42.5913,24.3257,34,26.0397,0,109,122,12,131,9,1.00278,45.37894,0.0,0.0,2.60714,8.723,20.79905,0.0,0.0,126.0,36.98437,0.00024,1.31,1.671,-1.0,0.0,64649.705190990266,95.74452111362109,0.07854364528809701,0.540690588235294,88.14441365652978,0.07931434955281218,0.10991027229371482,0.0992153304961658,0.4942007395018722,0.13430163770254447,12862.680037913355,0.18673421223884243,31.77435189706308,7.326786730026624,0.16186657627349252,4.100207341235648,0.1335441098985817,177.32199362486503,0.08453924622966058,19.771894290123456,0.04196113642804523,83.72262232850711
88,288,42.4022,24.3985,34,29.1896,0,109,122,12,131,9,0.99805,45.15822,0.0,0.0,3.89286,8.866,20.88935,0.0,0.0,126.0,36.88372,0.00028,1.31,1.691,0.12886,2e-06,64592.12750824098,95.71008758162827,0.0784472241666167,0.5392349019607843,85.20544517396227,0.07904266193159945,0.11093522423955778,0.0986865134844008,0.49198311345864215,0.1353437211978555,12696.995798701902,0.1845398256267113,31.614476333429785,7.341874881000174,0.1619904347974261,3.964495158522797,0.13522911782023497,176.86624919709266,0.08410299593720372,19.987413194444443,0.04204121008387536,83.41010149114273
89,289,42.3045,24.4838,34,25.7026,0,109,122,11,131,9,0.99926,45.04857,0.0,0.0,2.75,8.859,20.95531,0.0,0.0,126.0,36.76424,0.00029,1.32,1.686,-1.0,2e-06,64611.4639158085,95.73715508010943,0.07835123227907669,0.537952588235294,90.11138718622543,0.07895161780549542,0.11223023773008586,0.09834084537277703,0.49198311345864115,0.13695386903730003,12600.085658742379,0.18280173765123073,31.49505803614487,7.354175683291083,0.16165549638834667,3.234073489959735,0.13655164201254025,176.40632698248515,0.08349705424827422,20.073832947530864,0.041943898631706854,85.39275331973732
90,290,42.4644,24.3601,34,27.3959,0,109,122,11,131,9,0.99464,45.18151,0.0,0.0,4.10714,8.787,21.03172,0.0,0.0,126.0,36.83423,0.00023,1.31,1.824,-1.0,0.0,64763.15556304666,95.72142355113671,0.07818425764390727,0.5390176470588235,90.73117454903833,0.07878979330043857,0.11337034083899766,0.09790827820470051,0.4919831134586407,0.1382604691168402,12734.216662751365,0.1811317069613695,31.531931936005016,7.362571996458505,0.16129173553295387,2.6827474375817046,0.13798540561511305,175.9581516954658,0.08300976454521437,20.137393904320987,0.04198978667271073,85.00489450343204
