,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.5,cubcol.1.0,cubcol.0.3,staticness,cubcol.0,cubrow.0.3,fft,cubcol.0.6,saturation,tone,movement,blockiness,blur,noise,cubrow.0.6,cubrow.0,temporal,uhdhdsim,contrast,color_fulness,cubrow.0.5,cubrow.1.0
45,445,65.5423,2.99636,30,3.50893,0,107,131,7,125,5,0.98372,58.6899,0.0,0.0,3.82143,3.865,2.4888,0.0,0.0,126.0,58.98506,0.00027,0.28,1.395,-1.0,8.388197,0.22006052584120023,0.005202024317441439,0.09265719604685373,542.7323125444944,0.004880649424264372,0.2591509079858371,70511.62887245916,0.22141857264790712,33.55912517029562,0.8537929411764706,2.4693769290123457,1.4721941574831743,60409.8940621999,0.19966023740101865,0.13293821888387283,0.10222663324088856,2.2033878863528176,89.40226682561416,94.3910935959428,162.4074650375633,0.15170442152423574,0.10296557352172436
46,446,65.4774,2.99167,30,3.6262,0,107,131,7,125,5,0.99186,58.62845,0.0,0.0,3.5,3.92,2.53319,0.0,0.0,126.0,58.95066,0.00034,0.28,1.391,-1.0,8.411198,0.22003081822541604,0.005222468085905225,0.09310018145847178,542.8879228280241,0.0048906234115240034,0.25920996426546256,70559.30469654378,0.22145116257995176,33.575568116741415,0.8537929411764706,2.519724151234568,1.8591315052713977,60128.01158639139,0.19966023740101968,0.13283590979655494,0.10222121634018472,2.213901886085739,89.44514900668057,94.40419295489671,162.61225371331005,0.15190705576416674,0.10285781092617162
47,447,65.6642,3.00832,30,3.60041,0,107,131,7,125,5,0.98854,58.79431,0.0,0.0,3.42857,3.88,2.52997,0.0,0.0,126.0,59.03975,0.00035,0.28,1.492,-1.0,8.355976,0.22000949768587857,0.005209556752350632,0.09355963674580596,543.0526650772449,0.004877160335839988,0.2592664311425774,70644.68561876149,0.22154202409175,33.59247711558401,0.854366274509804,2.6275559413580245,1.7328980913946128,60758.81919690532,0.19966023740101804,0.13271205807786546,0.10222543797979965,2.2121727702608442,89.3841989887489,94.42984945014123,162.28108057526725,0.15207817203891236,0.10272030159232418
48,448,65.623,2.96962,30,3.57854,0,107,131,7,125,5,0.98965,58.75399,0.0,0.0,3.42857,3.867,2.54584,0.0,0.0,126.0,59.0249,0.00035,0.28,1.365,0.47749,8.405985,0.2200191123326673,0.00521676941907176,0.09409015711688866,543.1894495791531,0.004889189416229795,0.25931163962612286,70568.69904188153,0.2215730718160177,33.6640323591821,0.8543286274509805,2.7645640432098766,1.7024181478048241,60583.37149663349,0.19966023740101865,0.1326154963406488,0.10220858058170482,2.2072469229584315,89.43002845453029,94.40862707982224,162.52773948087446,0.1522757014064441,0.10260929548584682
49,449,65.6952,2.97004,30,3.4799,0,107,131,7,125,5,0.98776,58.82378,0.0,0.0,4.03571,3.858,2.5114,0.0,0.0,126.0,59.06658,0.00032,0.28,1.422,-1.0,8.476591,0.22005749532146,0.005225807367009976,0.09461374782479141,543.3410340194476,0.004881530411212727,0.2593520934102312,70502.30620858021,0.22158391453196893,33.56718501338252,0.8549019607843139,2.924189814814815,1.5162702709814395,60729.959220955025,0.19966023740101804,0.1325474663808134,0.10222638415019854,2.20409661578573,89.41929381825094,94.14110907905331,162.0475519051916,0.15246487134791464,0.10250036870908223
50,450,65.7096,2.93377,30,3.55588,0,107,131,7,125,5,0.99204,58.83556,0.0,0.0,2.92857,3.906,2.51253,0.0,0.0,126.0,59.0461,0.00043,0.28,1.504,-1.0,8.452789,0.22004967318699145,0.0052152394156719075,0.0951313349727198,543.4538864130055,0.004874007000447699,0.25941699256756734,70526.6041257623,0.22161647247007407,33.681108639564044,0.853807843137255,3.2489872685185186,1.9658784586409588,60851.835736853114,0.19966023740101915,0.13246899449288466,0.10221427286707165,2.1900526332180767,89.42416004374783,94.36400712270358,162.41976910467784,0.15274852371315764,0.10250384762597245
51,451,65.7132,2.90321,30,3.63205,0,107,131,7,125,5,0.99547,58.83207,0.0,0.0,3.28571,3.888,2.48009,0.0,0.0,126.0,59.07572,0.00039,0.28,1.459,-1.0,8.485623,0.2200512078220041,0.005217594719965411,0.09564058888555842,543.572859216018,0.004881623929350728,0.25942206719993205,70571.4173562907,0.22166652823180075,33.6661947744864,0.8549019607843138,3.455150462962963,1.6077020981252081,60772.84309847947,0.1996602374010187,0.13240417695105877,0.10219801654169584,2.18643610224907,89.42605551182771,90.0425038479751,162.3774153349542,0.15296850598526246,0.1025306049613677
52,452,65.6836,2.86166,30,3.29156,0,107,131,7,125,5,0.99349,58.81531,0.0,0.0,2.89286,3.886,2.45651,0.0,0.0,126.0,59.05475,0.00041,0.28,1.507,-1.0,8.393758,0.22004289320262427,0.005226857169041999,0.09608295841971529,543.6639780492178,0.004886236963731671,0.2594827886281436,70499.36633914607,0.22171999388037067,33.69641301661362,0.8537560784313727,3.6179591049382718,1.6449654990858338,60736.44622547181,0.19966023740101876,0.13234748597877924,0.1021934488586811,2.1752211230485003,89.40913186914099,92.30889214207491,162.58934240692082,0.15313993655558306,0.10257034868868792
53,453,65.7099,2.88618,30,3.2796,0,107,131,7,125,5,0.99071,58.8215,0.0,0.0,2.85714,3.887,2.41877,0.0,0.0,126.0,59.07725,0.00039,0.29,1.415,-1.0,8.454413,0.2200465459656371,0.005230540678391572,0.09650674258956406,543.7547077440635,0.00488272472578726,0.2595359809433903,70497.8979324736,0.22177666502480195,33.59469679844233,0.8546043137254903,3.720582561728395,1.6026148370941804,60780.81357967695,0.19966023740101915,0.1322656042286891,0.10221229211657173,2.171787225851655,89.4147789454312,92.89252200321947,162.40020301958535,0.15340822687370742,0.10263878894022206
54,454,65.6797,2.95503,30,3.43606,0,107,131,7,125,5,0.9811,58.78975,0.0,0.0,2.82143,3.881,2.43905,0.0,0.0,126.0,59.05053,0.00043,0.28,1.493,-1.0,8.503735,0.2200422246051951,0.005234279237895763,0.09688810688899988,543.828699153325,0.004879847240844689,0.2595664027054022,70469.1413346493,0.2218615306072167,33.70151566870418,0.8537560784313727,3.787181712962963,1.8776788747386794,60761.6887750556,0.19966023740101868,0.1321908894944513,0.1022221046935221,2.1615135256228717,89.44432031516477,93.76288609208622,162.6797949215483,0.15369099783775703,0.10270695913654894
55,455,65.67,2.97671,30,3.52982,0,107,131,7,125,5,0.98691,58.77636,0.0,0.0,3.57143,3.897,2.49949,0.0,0.0,126.0,59.08183,0.00046,0.28,1.535,-1.0,8.385736,0.22004573567700167,0.00522429107763285,0.09725377115742426,543.8962301457128,0.0048884268910955,0.25960391830427054,70471.67885623239,0.2219166655428639,33.64658591188031,0.8513533333333333,4.076003086419753,1.6575840253085676,60705.25466042629,0.19966023740101835,0.13214048571199283,0.1022300294713756,2.1995271219480754,89.45577936215474,94.00660123707888,162.6036570484684,0.15385852988069942,0.102726361564291
56,456,65.6749,3.01546,30,3.58077,0,107,131,7,125,5,0.99113,58.77839,0.0,0.0,3.46429,3.895,2.51868,0.0,0.0,126.0,59.05287,0.00036,0.28,1.499,0.46219,8.484207,0.22005995881527907,0.005225267833018734,0.0976336461543891,543.9372678160877,0.004888532727863854,0.2595926630360733,70468.83740574862,0.22197169676705739,33.71154446072049,0.8507352941176473,4.141444830246914,1.635337442871169,60798.82308313545,0.19966023740101801,0.13206580632730133,0.10225337799979033,2.1937543599665914,89.46016325468976,94.0986978417922,162.6271099246674,0.15408986563336802,0.10274855903975724
57,457,65.6319,3.10574,30,3.68668,0,107,131,7,125,5,0.98645,58.74169,0.0,0.0,3.42857,3.885,2.55145,0.0,0.0,126.0,59.093,0.00047,0.28,1.469,-1.0,8.454616,0.22006738323585162,0.005208584573166189,0.09793874189248317,543.9833174211161,0.0048793296099158365,0.2596048700333201,70488.1563415491,0.222039071353852,33.68215961220823,0.8510180392156864,4.18798225308642,1.524982154743261,60664.80408904517,0.19966023740101838,0.13199002286159572,0.10225723792906989,2.1949178682361827,89.4488563256794,92.14823827679065,162.29282146736864,0.15433586658786833,0.10272675102861889
58,458,65.5725,3.21156,30,3.97944,0,107,131,7,125,5,0.97973,58.68214,0.0,0.0,4.07143,3.946,2.62886,0.0,0.0,126.0,59.07463,0.00039,0.28,1.534,-1.0,8.52408,0.2200769183119806,0.005198998337940058,0.09825803306072953,543.9939081770376,0.00489867147617716,0.25962669572524105,70453.30218074351,0.2221310038640581,33.65331503785687,0.8491133333333334,4.263358410493828,1.5312586695075783,60519.658485661035,0.19966023740101635,0.1319122700103288,0.10227807439845235,2.2329702464204884,89.47595259516274,94.31661784438121,162.5352350640688,0.15462503783772052,0.1026592397081935
59,459,65.6102,3.25082,30,4.10822,0,107,131,7,125,5,0.98945,58.7127,0.0,0.0,4.0,3.939,2.72029,0.0,0.0,126.0,59.11424,0.00044,0.29,1.413,-1.0,8.505662,0.2200861709777767,0.005204204391697216,0.09855055052992961,544.0137354738142,0.00490399171522749,0.2596476402454991,70493.71861298862,0.22221053860398707,33.67768445427035,0.8492611764705884,4.404369212962963,1.180610194591041,60695.29238615977,0.19966023740101857,0.1318626032563754,0.1022881369515069,2.263777973879191,89.44117175035501,94.12124965460353,162.7686493133076,0.15487702137487594,0.10256772894220516
60,460,65.5874,3.28588,30,3.75084,0,107,131,7,125,5,0.98977,58.68248,0.0,0.0,4.25,3.948,2.75615,0.0,0.0,126.0,59.09738,0.00035,0.28,1.497,-1.0,8.52401,0.2201099417761491,0.005205016475940358,0.09840773885868083,543.9934406463507,0.004928915033719465,0.259661257342184,70510.05539475319,0.2222790408580831,33.70541061589748,0.848503137254902,4.795717592592593,1.5144084157060573,60550.896404320796,0.19966023740101538,0.13186115350922772,0.10227475667959876,2.243120089944255,89.46068615424107,94.39329832660985,162.68001198169728,0.15529122650151223,0.1025182534623036
61,461,65.5469,3.26597,30,3.8384,0,107,131,7,125,5,0.98981,58.65052,0.0,0.0,3.89286,3.946,2.78468,0.0,0.0,126.0,59.1195,0.00041,0.28,1.479,-1.0,8.494573,0.22007804426951538,0.005209027203306133,0.09805635711418813,543.975742220666,0.004906292871118023,0.25970521365846494,70536.61648424873,0.22233836481160144,33.68964112835166,0.8481976470588237,5.000434027777778,1.557903477948207,60571.039023814665,0.19744261135778796,0.13184067852476428,0.10222327524658027,2.2468418121572387,89.47314928294512,94.30795788438955,162.4993124220608,0.15573447973300725,0.10235398656480421
62,462,65.469,3.15644,30,3.95389,0,107,131,7,125,5,0.99089,58.56989,0.0,0.0,4.21429,3.943,2.77176,0.0,0.0,126.0,59.11136,0.00045,0.28,1.456,-1.0,8.574651,0.22009898735750813,0.005215365357061042,0.09794884266022205,543.93655795314,0.004907636045709616,0.25979211993008533,70624.59340230473,0.22240043546879182,33.65264120219666,0.8482345098039217,5.130594135802469,1.577764545192177,60431.795212070785,0.19966023740101804,0.13182894052604735,0.10221193982252191,2.2632121304412767,89.48972120464268,94.0579936051686,162.8551244181972,0.15623240933078064,0.10219820655526517
63,463,65.5233,3.08317,30,3.71574,0,107,131,7,125,5,0.98849,58.61043,0.0,0.0,3.60714,3.935,2.67304,0.0,0.0,126.0,59.15133,0.00042,0.28,1.414,-1.0,8.531524,0.22011332661257413,0.00520700268544921,0.09774732254584041,543.8904889943586,0.004902209845780683,0.25985456760984704,70582.32700959884,0.22249244264019766,33.72031769929109,0.8484505882352943,5.212432484567901,1.6688378980293863,60616.72688838849,0.1996602374010181,0.13181807909337864,0.10216086831881474,2.2101722631082783,89.47250843899602,94.1302964701056,162.81401506135717,0.15677360015441721,0.10199031231757802
64,464,65.4905,3.0072,30,3.50564,0,107,131,7,125,5,0.98704,58.59355,0.0,0.0,4.35714,3.931,2.6124,0.0,0.0,126.0,59.13838,0.00039,0.28,1.431,0.46669,8.590274,0.22009402764325942,0.005199838030748694,0.09752720628783514,543.8199373772164,0.004903510838590277,0.2599279690568566,70623.90796611331,0.22258025241926646,33.71614413791232,0.8482345098039217,5.269724151234568,1.5322993715732454,60373.53146204838,0.19360157037872974,0.13180214566016746,0.10214667911602436,2.1713975609135128,89.45256171407408,94.14826607308406,162.13396865534196,0.1572593770543527,0.10181142094729656
65,465,65.4965,3.04893,30,3.55866,0,107,131,7,125,5,0.98434,58.59266,0.0,0.0,3.96429,3.955,2.5441,0.0,0.0,126.0,59.15855,0.00039,0.28,1.442,-1.0,8.625613,0.22009516306910717,0.005197876750238,0.09744109236791955,543.744608847498,0.00488124654665199,0.2599983852749983,70575.26652313341,0.2226806569771931,33.57493836202739,0.8490458823529413,5.577739197530864,1.4782519740480315,60379.927964609524,0.19360157037872558,0.1317754677689241,0.10214483745775231,2.1309019951084567,89.47664694373323,91.99970563913641,162.01555591537758,0.15777630446775817,0.1014453551394685
66,466,65.4364,3.12234,30,3.76193,0,107,131,7,125,5,0.98556,58.53224,0.0,0.0,4.03571,3.95,2.58502,0.0,0.0,126.0,59.16943,0.00042,0.28,1.61,-1.0,8.592582,0.22008346247587904,0.005207987419464385,0.09748748872944239,543.6554064680442,0.004891171754192384,0.2600530555759227,70588.63818695715,0.22279355636768855,33.59827300648631,0.8481521568627453,5.720244984567901,1.6095463562847914,60317.239538237474,0.19581919642195442,0.1317861214383675,0.102134272388266,2.1481834188515667,89.47372960987511,93.57055293481572,162.347820038858,0.1583033776995243,0.10136533626521711
67,467,65.4245,3.18085,30,3.80433,0,107,131,7,125,5,0.98284,58.52139,0.0,0.0,3.92857,3.961,2.64257,0.0,0.0,126.0,59.18547,0.00041,0.28,1.437,-1.0,8.572245,0.2201049370546094,0.005232650043218644,0.0976711727912381,543.5576105525842,0.004879773844321429,0.26008425548157427,70635.04597303194,0.22290680762031292,33.53446244604793,0.8484427450980393,5.750916280864198,1.861534336529082,60351.98388265761,0.1996602374010146,0.13177757892418343,0.1021486929610654,2.130456260663622,89.48474356162292,93.21831332468992,162.2397540370845,0.15877366761607442,0.1014326244422341
68,468,65.3862,3.12835,30,3.629,0,107,131,7,125,5,0.98603,58.48608,0.0,0.0,3.28571,3.952,2.69947,0.0,0.0,126.0,59.19372,0.00045,0.28,1.406,-1.0,8.522387,0.2200811506895841,0.0052112334886112235,0.09762192943113465,543.4387388427714,0.00487364456679739,0.2601856520699422,70549.99729346078,0.2230146202252886,33.64969286506559,0.8478694117647058,5.782455632716049,1.3109653912585901,60208.865747435084,0.1958191964219543,0.1317808913295557,0.10213147684043701,2.1616953146154647,89.52642838866113,92.43784886402614,162.31305351613088,0.15920744995340413,0.10128727951351572
69,469,65.4717,3.12804,30,3.47958,0,107,131,7,125,5,0.98318,58.55099,0.0,0.0,3.46429,3.969,2.64791,0.0,0.0,126.0,59.2302,0.00044,0.28,1.586,-1.0,8.555061,0.22011505924212701,0.005222718007031563,0.09758226435377602,543.3214567009886,0.004884126911615392,0.2602585971179169,70664.08598363557,0.22313792766472906,33.63119450321904,0.8485023529411765,5.821903935185185,1.8333825197111602,60462.77640404566,0.19744261135778765,0.13174088317058708,0.10213490092527873,2.1517594290926905,89.49757826373764,94.2024450383988,162.58847817838816,0.15962069143956642,0.10132208892398535
70,470,65.3885,3.09391,30,3.3884,0,106,131,7,125,5,0.98427,58.46775,0.0,0.0,3.64286,3.967,2.65214,0.0,0.0,126.0,59.2269,0.00044,0.28,1.459,-1.0,8.574641,0.22008383226123002,0.005215168463686787,0.09773763455448177,543.1800581859151,0.004873661644429423,0.2603407950825324,70588.58358289111,0.22318642573544897,33.615532957477335,0.8479674509803922,5.838107638888889,1.5418759351893985,60242.04592308332,0.1996602374010171,0.1317463921634929,0.10213990056007093,2.1676109350245167,89.52007736109931,94.17152708384995,162.68755872880368,0.16004517147434963,0.1013015516499632
71,471,65.4681,3.10999,30,3.49409,0,106,131,7,125,5,0.98335,58.53279,0.0,0.0,3.46429,3.996,2.61775,0.0,0.0,126.0,59.25119,0.00038,0.28,1.536,-1.0,8.551465,0.22014848816692484,0.005205939030737911,0.09797869200256581,543.0487265478914,0.00487055859565651,0.26044096581456944,70659.80885507537,0.2232909146197684,33.53837999885465,0.8489662745098038,6.067515432098766,1.647663323574402,60558.91693402056,0.19966023740101754,0.13170124020000637,0.10213353026515708,2.1527321157045054,89.49737784660667,93.78569462684449,162.2360047990407,0.16044874036350648,0.1012977185417108
72,472,65.4083,3.15491,30,3.52963,0,106,131,7,125,5,0.99274,58.47336,0.0,0.0,3.71429,3.97,2.63526,0.0,0.0,126.0,59.24454,0.00039,0.28,1.378,0.45975,8.508836,0.22015683974804084,0.005207376548088408,0.09840044098045883,542.8883542092369,0.004878055481716774,0.2605043619106698,70678.99635786435,0.22339546454025794,33.57468649781781,0.8476243137254902,5.9673996913580245,1.2413787737702688,60398.19628048555,0.19966023740101677,0.13163988038668503,0.10212735017821002,2.147546735934911,89.53870523290524,94.25393293146696,162.35889838821998,0.1607452655351846,0.10135387437997036
73,473,65.4482,3.15847,30,3.32601,0,106,131,7,125,5,0.98442,58.50648,0.0,0.0,3.60714,3.994,2.67295,0.0,0.0,126.0,59.26304,0.00036,0.28,1.507,-1.0,8.507361,0.22015371580748902,0.005203037211742567,0.09880228681690006,542.7326763028028,0.004883386610404933,0.2605876244396232,70623.61667623969,0.22349644146531603,33.51856165756414,0.8481976470588237,5.8385898919753085,1.7425507606189525,60518.00399679437,0.19744261135779062,0.13149613614075226,0.1021221824098521,2.1486315358506336,89.51021469328768,94.22960756802665,162.04553894486148,0.16106572283491974,0.1013964425665233
74,474,65.4146,3.17791,30,3.30272,0,106,131,7,125,5,0.9827,58.47852,0.0,0.0,4.28571,3.97,2.6784,0.0,0.0,126.0,59.25249,0.00041,0.28,1.546,-1.0,8.518303,0.22013456219404975,0.0052012807195266205,0.09925657945968579,542.5627312517602,0.004885152011168203,0.26070418802703876,70577.08908991535,0.22358844106605458,33.51801177601755,0.8471411764705883,5.711612654320987,1.649450635475943,60382.69252031288,0.19744261135778793,0.13136947069988358,0.10214744891524641,2.1533029899942338,89.51638658020238,94.22205931891483,161.78915585667522,0.16131234202101208,0.10135311231975756
75,475,65.4862,3.20786,30,3.50245,0,106,131,7,125,5,0.98299,58.53899,0.0,0.0,3.42857,4.004,2.69376,0.0,0.0,126.0,59.26714,0.0004,0.28,1.455,-1.0,8.551353,0.22013429793786848,0.005180177150923472,0.10009480314143208,542.3895393989891,0.004874388964609592,0.26077640400328184,70662.13684335139,0.22369427323627086,33.4422940854673,0.8471411764705883,5.605179398148148,1.5908537854873201,60549.03491093282,0.1974426113577884,0.1312351383220515,0.10215010337394852,2.1780267390055257,89.493303055428,94.22804217157828,161.88255696024254,0.16160009908035078,0.10127259522052783
76,476,65.4431,3.22452,30,3.41626,0,106,131,7,125,5,0.98992,58.49484,0.0,0.0,3.67857,3.982,2.71786,0.0,0.0,126.0,59.24544,0.0003,0.28,1.561,-1.0,8.474601,0.22013174098743152,0.005178506059284988,0.10110246856022054,542.2033148149443,0.00485848265784484,0.26082429509191474,70572.25629786907,0.2237882697852857,33.48885731638214,0.8470062745098038,5.838831018518518,1.303591747317511,60406.33898381053,0.19966023740101788,0.1310803593753877,0.10216879110538785,2.184029102631642,89.5118341877813,94.04334259298733,161.78483426451612,0.16191500953922516,0.10116879688335241
77,477,65.4891,3.23938,30,3.45109,0,106,131,7,125,5,0.98597,58.53582,0.0,0.0,3.96429,4.01,2.73272,0.0,0.0,126.0,59.27707,0.00037,0.28,1.381,-1.0,8.51433,0.2201447515466826,0.005188360008073895,0.10107797544015015,542.0233976615455,0.004865846128035749,0.2608821619665993,70585.17985758846,0.2238935093110757,33.4777308334539,0.8470964705882355,5.702546296296297,1.5578721700215912,60434.73579048484,0.19744261135778754,0.13093791171816188,0.10215558195123721,2.180688026761675,89.5205418326416,94.22982049891137,162.0416196809608,0.16219837167319204,0.10111972855589263
78,478,65.4365,3.21673,30,3.56642,0,106,131,7,125,5,0.97536,58.48775,0.0,0.0,3.64286,4.008,2.74532,0.0,0.0,126.0,59.24039,0.00035,0.28,1.44,-1.0,8.460618,0.2201432407195882,0.005198289453080241,0.10135966481685527,541.8238483615863,0.004880967118181093,0.2609987190659514,70618.47966192463,0.22396127042479264,33.51113835087529,0.846567843137255,5.615596064814815,1.3340013532762147,60257.602682205,0.19884852993310234,0.1308495540546149,0.1021847587797305,2.1772444414368106,89.51707563141761,93.88695648918979,162.00146438827574,0.1624714600097791,0.10107154540253441
79,479,65.4803,3.20564,30,3.40866,0,106,131,7,125,5,0.98354,58.52637,0.0,0.0,3.46429,4.016,2.72517,0.0,0.0,126.0,59.2395,0.00034,0.28,1.541,-1.0,8.496478,0.22015188065336014,0.005210763359553913,0.10148097073175241,541.6321185003366,0.004880889716914077,0.2610668843097496,70804.895221029,0.2240134539086101,33.28539737654321,0.8470439215686276,5.518663194444445,1.655782165423338,60422.98478321708,0.1974426113577883,0.13070358760504067,0.10215889911765298,2.1825317993785003,89.51928437333683,94.02426192832291,161.44950289414112,0.16275912955432703,0.10100711631150973
80,480,65.4655,3.24313,30,3.45539,0,106,131,7,125,5,0.98378,58.52931,0.0,0.0,3.39286,4.017,2.71438,0.0,0.0,126.0,59.23181,0.00041,0.28,1.414,0.46245,8.51065,0.22018006234146692,0.0052130712766129605,0.10153865600559413,541.4163937184527,0.004880143115278756,0.26113919537410896,70769.74498541155,0.224108300781723,33.49341950593171,0.846567843137255,5.446518132716049,1.5151888549582173,60372.14285827019,0.19744261135778943,0.13059004903455562,0.10213727880562154,2.195938566304986,89.5324328019994,93.84104830181167,162.17254180159955,0.1629749156471734,0.10082747647793704
81,481,65.4909,3.2507,30,3.64766,0,106,131,7,125,5,0.98826,58.54235,0.0,0.0,3.32143,4.022,2.74903,0.0,0.0,126.0,59.24563,0.00037,0.28,1.516,-1.0,8.4313,0.22017280147935428,0.005216881061131417,0.10165879942627212,541.2158120356772,0.004883406289700471,0.2611549062906525,70788.44902357068,0.22420004419025963,33.29148619851948,0.8470964705882355,5.672453703703703,1.3278326297705487,60355.54623971871,0.19966023740101832,0.13046229486200242,0.1021334949458416,2.1940366402021145,89.48592443013298,94.09836596447622,161.67193865584574,0.16318171929481584,0.1005634510092929
82,482,65.295,3.21749,30,3.60471,0,106,131,7,125,5,0.98773,58.38099,0.0,0.0,3.57143,4.036,2.75438,0.0,0.0,126.0,59.2252,0.00038,0.28,1.586,-1.0,8.500403,0.2202196594360784,0.005225195855393601,0.10179400377078106,540.9982596447079,0.004875197216970758,0.26120452974887587,70756.78693739136,0.22426137646533018,33.33796522352431,0.8470509803921569,5.563175154320987,1.6564819351139841,59778.251922891504,0.19966023740101668,0.13034977182544863,0.10211181361985482,2.1954379417135974,89.53632381472215,94.104943506734,162.0502398651299,0.163300675555849,0.10028453076715191
83,483,65.262,3.27055,30,3.37974,0,106,131,7,125,5,0.98794,58.35856,0.0,0.0,3.32143,4.01,2.7281,0.0,0.0,126.0,59.19761,0.00036,0.28,1.462,-1.0,8.489372,0.22024531155901905,0.005225698975180394,0.10188268095524698,540.7892107785048,0.004873690325328356,0.26127946749294345,70723.55316262746,0.2243475338567896,33.061183411398055,0.8470439215686276,5.486882716049383,1.5831505321633945,59721.398057278166,0.19966023740101638,0.13020590484534242,0.10204941136326832,2.1860670644769677,89.54605457837934,93.9669275584311,160.62950148555615,0.16346867566042184,0.10011415325156879
84,484,65.1604,3.22771,30,3.42149,0,106,131,7,125,5,0.98549,58.26857,0.0,0.0,3.57143,4.067,2.7711,0.0,0.0,126.0,59.15028,0.00046,0.28,1.571,-1.0,8.436911,0.22023925454722482,0.0052384422524055195,0.10186122015393463,540.5651377788196,0.0048811573329705015,0.26135024008387076,70759.89493600703,0.22449292724659636,33.12712455090182,0.8465152941176471,5.44849537037037,1.8101797027048687,59474.320223618066,0.19966023740101577,0.13002442480821771,0.10203914181037575,2.1918383640439023,89.56091794072974,93.60237286580437,161.486408457651,0.16362023511462506,0.10003472453077376
85,485,65.2485,3.10006,30,3.51838,0,106,131,7,125,5,0.99859,58.34772,0.0,0.0,2.85714,4.065,2.73552,0.0,0.0,126.0,59.14196,0.00037,0.28,1.509,-1.0,8.404558,0.22019074868340843,0.005253491749707859,0.10159742125881449,540.344035778477,0.004896294402729181,0.2613901501143769,70678.16913914679,0.22454393179247217,33.071117824978295,0.8465152941176471,5.398389274691358,1.6763994019848132,59690.00374799754,0.19966023740101843,0.1298878118339882,0.10202414655225393,2.1732441117223353,89.5038701334636,93.4719879252869,161.56956112832074,0.1637229891084168,0.10000045940052303
86,486,65.197,2.95655,30,3.47751,0,106,131,7,125,5,0.99093,58.30787,0.0,0.0,3.82143,4.023,2.624,0.0,0.0,126.0,59.0854,0.00037,0.28,1.448,-1.0,8.419685,0.2202107618122248,0.005242273541210534,0.10143335252578105,540.109292837084,0.004883398526819224,0.26144525976099925,70659.36112900247,0.22464705015984765,33.190454930434996,0.8465152941176471,5.519097222222222,2.0168770830552045,59458.644235956235,0.19966023740101804,0.12966916548945726,0.10201706160334482,2.1579193007595383,89.51315478630569,93.94067787843518,161.6955991263728,0.1637906417084636,0.09995335941187188
87,487,65.2253,2.77013,30,3.53028,0,106,131,7,125,5,0.98218,58.33311,0.0,0.0,3.89286,4.045,2.49914,0.0,0.0,126.0,59.06918,0.00037,0.29,1.512,-1.0,8.446163,0.22022623248476722,0.0052437218119945435,0.10129613363171519,539.8889369207418,0.004883919098031407,0.26155201410347584,70610.88893726957,0.22473730789794125,33.085497444058646,0.8459498039215687,5.4008005401234565,2.006882654473318,59482.41782399691,0.1996602374010178,0.12950962801451146,0.1020250432080143,2.137914678628852,89.52424038339977,94.06652913255671,161.4800457294062,0.16385572143333188,0.09992194539568927
88,488,65.1383,2.62149,30,3.66786,0,106,131,7,125,5,0.98531,58.26916,0.0,0.0,3.78571,4.004,2.33464,0.0,0.0,126.0,59.00496,0.00039,0.29,1.398,0.45718,8.441456,0.22024616196539357,0.005259266317413733,0.10120178056501612,539.6631771605806,0.0048530298183642765,0.2616175549487267,70461.29306682682,0.2248706453376051,32.94446384759597,0.8459498039215687,5.259548611111111,1.74340648690439,59269.95760800208,0.19966023740101826,0.12931035168555677,0.10203655893999666,2.089679339399312,89.50482697160444,94.05528510785945,160.86523774306426,0.16385900398616493,0.09994490920087798
89,489,65.2745,2.45849,30,3.47429,0,106,131,7,125,5,0.9875,58.39107,0.0,0.0,3.10714,4.049,2.20422,0.0,0.0,126.0,59.02,0.00039,0.28,1.553,-1.0,8.400482,0.22027881859192153,0.005261304395599685,0.1011613849825435,539.4558777519863,0.004887392177145735,0.2617708638904036,70605.71252638852,0.22497101478656772,33.08311104480131,0.8459498039215687,5.122588734567901,1.815961303707383,59653.86942727142,0.19966023740101868,0.12919955729498764,0.10207835351190732,2.036443187323298,89.50657209487305,93.84881726701195,161.56989561251993,0.16384135249523896,0.0999241504021873
90,490,65.2342,2.39285,30,3.26713,0,106,131,7,125,5,0.99364,58.35402,0.0,0.0,3.67857,4.014,2.06145,0.0,0.0,125.0,58.96422,0.00039,0.28,1.43,-1.0,8.38318,0.22026500051199507,0.005264740117094021,0.10108842304284607,539.233447509888,0.004867343128972489,0.2618968272700314,70606.51894625365,0.22506477199272576,33.008922623999325,0.8457196078431373,4.918161651234568,2.014855938984221,59444.37573094268,0.1996602374010189,0.12909264378612792,0.10207803853906053,1.995931311868605,89.49385618740737,94.12743574982822,161.13032719412462,0.16383114091104475,0.09993341023878637
