,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,tone,cubrow.0,blockiness,color_fulness,contrast,noise,cubrow.0.3,cubrow.1.0,cubcol.0.5,fft,staticness,temporal,cubcol.1.0,cubcol.0,cubcol.0.3,uhdhdsim,blur,cubcol.0.6,saturation,cubrow.0.6,movement
45,145,64.1052,7.01116,27,6.71476,0,104,131,6,125,5,0.98438,57.09445,0.0,0.0,3.82143,3.946,6.17435,0.0,0.0,126.0,57.94175,0.00039,0.29,1.419,-1.0,8.044601,0.14395987817626346,0.8540537254901961,0.10257888740208115,1.6731890362481536,161.45042520780814,93.45039002602604,0.1974426113577881,0.25843085599828836,0.09672277812510252,0.22070659941945853,70090.13601252978,534.6774915910037,2.627961934908335,0.005274332362101423,0.005135804331439322,0.02353493811530832,89.70345883836536,58870.6103169675,0.23288401488967353,31.890077002254536,0.12707710688202326,6.676986882716049
46,146,64.0546,6.74261,27,6.32356,0,104,131,6,125,5,0.98369,57.04836,0.0,0.0,3.53571,3.924,5.99463,0.0,0.0,126.0,57.93158,0.00041,0.29,1.41,-1.0,7.938677,0.14400410290618773,0.8532650980392158,0.10255009190931891,1.4461288634939649,160.46333987786298,93.71738945109946,0.1974426113577875,0.2582845272168909,0.09638868888517062,0.22049577220546085,70117.46864736597,534.1255891021378,2.5728217606327877,0.005274719112914174,0.005127410497287893,0.023354517371593844,89.75068343031202,58812.002823405135,0.23271047117026555,31.74528390389902,0.1271944888836491,6.609712577160494
47,147,64.067,6.64079,27,6.26495,0,104,131,6,125,5,0.97724,57.06811,0.0,0.0,3.5,3.934,5.76546,0.0,0.0,126.0,58.04157,0.00039,0.29,1.404,-1.0,7.930305,0.14385237870275647,0.8569188235294118,0.10257208289435082,1.5012011973047676,161.72028137128243,91.95089006323094,0.19744261135778782,0.25815972445486807,0.09615379738145073,0.22018532389194106,70170.95161653335,533.5910415190832,2.499363827235855,0.005286607889448947,0.005120627550888792,0.023180060823762,89.72703586705191,58973.6383904163,0.23253514604288542,31.782308696228778,0.12748109899550114,6.454137731481482
48,148,64.0178,6.38791,27,5.77707,0,104,131,6,125,5,0.98111,57.02859,0.0,0.0,3.39286,3.924,5.67701,0.0,0.0,126.0,58.13453,0.00033,0.28,1.43,0.4555,7.905608,0.14377879681851446,0.8577145098039216,0.10257842281557523,1.5086976243030266,161.6261371000134,93.04608726570027,0.19966023740101835,0.2580669153608726,0.09598895789097084,0.21989936201368132,70122.0106470417,533.0430140564388,2.43559622815965,0.005310101179675766,0.005123364816958597,0.023009054289558708,89.717463949929,58933.14282495979,0.23239307254311645,31.697673467942227,0.12748469168246745,6.187162422839506
49,149,64.0671,6.26406,28,5.36272,0,104,131,6,125,5,0.98599,57.07248,0.0,0.0,3.42857,3.927,5.46607,0.0,0.0,126.0,58.25464,0.00032,0.29,1.544,-1.0,7.890083,0.14369894351750948,0.8582501960784314,0.10259734312454194,1.4654910123944034,161.72903992664135,93.40417014909673,0.19966023740101793,0.2579264568692096,0.09585231420735416,0.21931617724321092,70260.53318997678,532.4959299590283,2.395175097446528,0.005304381411728673,0.0051237015898523,0.022846535267808964,89.71772781749495,59093.20732394357,0.23218295242559872,31.608714916087965,0.1274073785729621,5.931520061728395
50,150,64.0706,6.19576,28,4.9183,0,104,131,6,125,5,0.98576,57.08135,0.0,0.0,3.85714,3.959,5.35657,0.0,0.0,126.0,58.3219,0.0003,0.28,1.387,-1.0,7.882008,0.14370269290427903,0.8588533333333334,0.1025809461626538,1.58406321404015,160.84632898761677,93.39468586855003,0.19966023740101577,0.2578536737561162,0.09572668728500269,0.2187400444489967,70228.40739906162,531.9362452624675,2.338823629170057,0.005310839637329341,0.005114975328464558,0.02269252293694937,89.74814651047183,58929.54771949724,0.23202856018722823,31.43089350947627,0.12729041469902752,5.805796682098766
51,151,64.1774,5.86602,28,5.04695,0,104,131,6,125,5,0.98546,57.17584,0.0,0.0,3.53571,3.912,5.29833,0.0,0.0,126.0,58.43908,0.00035,0.28,1.517,-1.0,7.912326,0.1436412688776909,0.8610407843137257,0.1025846631492286,1.7031037607703865,162.0316806119297,93.4454091322948,0.19744261135778782,0.2577584287329689,0.09576437249850973,0.21821606835690938,70252.577090162,531.4157164519269,2.2868633724737775,0.005292353463005934,0.005107737703536453,0.022543813894771263,89.75085421364044,59211.78154990419,0.231852631049917,31.555366045163,0.1271918793763158,5.490547839506172
52,152,64.1302,5.41223,28,4.51593,0,104,131,6,125,5,0.98721,57.12597,0.0,0.0,4.42857,3.944,5.01008,0.0,0.0,126.0,58.49096,0.00037,0.29,1.473,-1.0,7.864772,0.14365814043709504,0.8602905490196051,0.10255720233344216,1.7179090043477416,160.72781527074952,93.8610688323888,0.1996602374010125,0.25767813580021004,0.09567559588701895,0.21772774225704883,70189.76902028905,530.9004078815375,2.2320818598367635,0.005305203307974748,0.00511664787207491,0.022396040363707702,89.74242905693735,59076.13744482077,0.23163706799660985,31.398607042100696,0.12712377845891487,5.001929012345679
53,153,64.2313,4.99678,28,4.26117,0,105,131,6,125,5,0.98559,57.20997,0.0,0.0,3.53571,3.929,4.6234,0.0,0.0,126.0,58.55995,0.00035,0.29,1.534,-1.0,7.926395,0.14387538379203646,0.8608403921568629,0.10256671716265539,1.6037079453992442,161.00291959902268,92.92653122547196,0.19803682246518797,0.25758672503463587,0.09561853941524788,0.21712645821104548,70316.4575130412,530.4124816544868,2.1942013754270424,0.005298484324270561,0.005103119037831689,0.022250276023323145,89.72485423792266,59298.94756499102,0.231483222013733,31.302771674262154,0.12713162554352772,4.395109953703703
54,154,64.3036,4.51874,28,4.1811,0,104,131,6,125,5,0.97746,57.29494,0.0,0.0,3.42857,3.975,4.26175,0.0,0.0,126.0,58.5994,0.00032,0.29,1.534,-1.0,7.831804,0.1441113810296094,0.8608403921568629,0.10257474770630445,1.6076149699755582,161.1992622504365,93.57400365924113,0.19966023740101635,0.2575408578669839,0.0956072203534532,0.21659963724132594,70300.60325973472,529.9279938282483,2.136532153695731,0.0052998843331368605,0.005115091304682106,0.022112450918267648,89.72615270881363,59344.69140176189,0.23131183281526976,31.431282326027198,0.12709156369878946,3.8955439814814814
55,155,64.3048,3.90375,28,4.27606,0,105,131,6,125,5,0.98084,57.28334,0.0,0.0,3.17857,3.952,3.84944,0.0,0.0,126.0,58.59292,0.00032,0.29,1.45,-1.0,7.863208,0.1444313062926633,0.8596717647058825,0.10258676486860069,1.6869317972611024,161.25460449655753,92.56876051534243,0.19360157037872536,0.2574695317885916,0.09555928019903502,0.21620470573982137,70421.37386197079,529.4767756240522,2.078741351325334,0.0052852496160683046,0.005101219299294685,0.021974878893396246,89.72095298336144,59388.966634987424,0.2311371390111193,31.37713039068528,0.12704124984154969,3.7298900462962963
56,156,64.377,3.3294,28,3.74635,0,105,131,6,125,5,0.97959,57.35236,0.0,0.0,3.57143,3.906,3.31889,0.0,0.0,126.0,58.60772,0.00035,0.29,1.456,0.46734,7.884766,0.1449225029291711,0.8598650980392158,0.10258001738919464,1.6469928666317566,161.78691830822547,93.75059894609569,0.19966023740101746,0.25740452609814846,0.09549613016096008,0.21585108174671602,70480.86175098346,529.037933537857,2.0067388639420813,0.005283456211080013,0.005109750418755954,0.0218337527505261,89.67386438046832,59620.63558367047,0.2309558466052036,31.447468698760613,0.1270249436218612,3.3878279320987654
57,157,64.4129,2.60569,28,3.82249,0,105,131,6,125,5,0.98029,57.39117,0.0,0.0,3.53571,3.903,2.82055,0.0,0.0,126.0,58.60552,0.00036,0.29,1.436,-1.0,7.905545,0.14542270409230956,0.8589521568627452,0.1025757499670952,1.693769575592004,161.41451109861788,92.93475511865363,0.1958191964219608,0.2573581272782989,0.09549405280482995,0.21555453860713836,70451.95303782668,528.6327771515487,1.9415947620210061,0.005281551531297215,0.0051127732247391745,0.021699739418333124,89.66837335383643,59488.15637920075,0.2308089294543136,31.326499656394674,0.12698754246193622,3.107831790123457
58,158,64.4533,1.96072,28,3.03393,0,105,131,6,125,5,0.97881,57.43854,0.0,0.0,3.57143,3.879,2.1864,0.0,0.0,126.0,58.59019,0.00034,0.29,1.41,-1.0,7.804637,0.14601407146990883,0.8582431372549021,0.10255752020987662,1.5407841275810468,160.74184138812123,93.7727035594076,0.1996602374010156,0.2572922209084921,0.09556288676340786,0.2154541767648009,70631.69363166923,528.230991471055,1.8699998916864695,0.005289488967220698,0.005107201929320965,0.021570425868043815,89.65647960135055,59491.04929288027,0.23063491446066364,31.288529007523145,0.12712104088932716,2.8640046296296298
59,159,64.4842,1.78855,28,2.7162,0,105,131,6,125,5,0.98184,57.46011,0.0,0.0,3.92857,3.88,1.61788,0.0,0.0,126.0,58.60831,0.0004,0.29,1.382,-1.0,7.932788,0.14671001404905767,0.8582431372549021,0.10255242653079942,1.5648707284890349,161.04020713629984,93.76695636959765,0.19744261135778765,0.25723992385142846,0.09561845037166249,0.21559251299278107,70515.76811191122,527.8661559860798,1.7995372008070512,0.005275188094630066,0.005109109056860119,0.021444341179333134,89.65088696336412,59591.84602065595,0.2304850469183216,31.30880793818721,0.1272766167470177,2.595920138888889
60,160,64.5018,2.56361,28,2.58205,0,105,131,6,125,5,0.97747,57.48366,0.0,0.0,3.42857,3.897,1.46406,0.0,0.0,126.0,58.60231,0.00038,0.28,1.471,-1.0,7.872067,0.14757090623700603,0.8577521568627451,0.10254968081400472,1.6778928998948819,160.68434647321465,93.65788946249793,0.19744261135778599,0.25710269282327153,0.09557930713435224,0.21563345498669595,70434.47074327315,527.5049498482526,1.7513827851833608,0.005285668216985612,0.005111597104301658,0.021144313076339117,89.65393876579054,59610.14550027412,0.23006993869108802,31.316321667329767,0.12742157520174396,2.423611111111111
61,161,64.4896,3.30241,28,3.04842,0,105,131,6,125,5,0.98197,57.46894,0.0,0.0,3.89286,3.896,2.14944,0.0,0.0,126.0,58.64251,0.00035,0.29,1.378,-1.0,7.837068,0.14813730294169955,0.8582431372549021,0.10257137516660506,1.5874598637239457,162.15087439931935,92.93316608679224,0.19744261135778807,0.2570258137393458,0.0954457436806497,0.21546619789614438,70418.1256389402,527.178612776047,1.8385178953976844,0.005283971917617355,0.005109898246450429,0.020852388566604096,89.65343008450462,59637.1779919986,0.2295048914282019,31.334331371166087,0.12748478876592237,2.160204475308642
62,162,64.4402,3.58488,28,3.6284,0,105,131,6,125,5,0.98013,57.41795,0.0,0.0,3.92857,3.926,2.79707,0.0,0.0,126.0,58.65842,0.00031,0.29,1.362,-1.0,7.849707,0.14859202278672246,0.8575219607843138,0.10251815477594865,1.674012472912292,161.17918740786638,93.38079926718777,0.19966023740101738,0.256958794198333,0.0952223320050453,0.21503353007860673,70443.91674055837,526.8583995104949,1.908650414718996,0.005283788021542419,0.005102465680530716,0.020527387651704424,89.6833734754033,59561.23957787406,0.2287359906323465,31.33982905635127,0.12740493796544344,1.8350212191358024
63,163,64.4989,3.79812,28,3.3854,0,105,131,6,125,5,0.97882,57.4751,0.0,0.0,3.21429,3.908,3.04267,0.0,0.0,126.0,58.68478,0.00034,0.28,1.414,-1.0,7.87524,0.1487994744078701,0.8585784313725492,0.10248456311847909,1.6738167869810836,161.26099987105812,92.64140768418196,0.19744261135778773,0.25685930912323207,0.09502510872057765,0.21469034583749516,70424.55923202561,526.5735537347055,1.9100402933773681,0.005278148341463983,0.005102538789125876,0.02017963638345605,89.69495293137933,59713.00091385884,0.22791638380539211,31.27933511616271,0.12737362101996813,1.630449459876543
64,164,64.4882,4.00109,28,3.44404,0,104,131,6,125,5,0.98391,57.4576,0.0,0.0,3.32143,3.923,3.22725,0.0,0.0,126.0,58.67171,0.00035,0.28,1.394,0.45448,7.954099,0.14891831644343875,0.8580576470588236,0.10243761328090135,1.56930462620041,161.50564996957468,93.52670636067529,0.19744261135778396,0.25669367052311387,0.09490523822188628,0.21424696140188346,70369.88656383923,526.2816002605099,1.9032695701304012,0.005301247124448508,0.00509087191363317,0.01988146724963241,89.68305779052017,59578.29997057584,0.2271258146886706,31.38864682044512,0.12736559864563876,1.4214409722222223
65,165,64.5595,3.92548,28,3.34676,0,105,131,6,125,5,0.98628,57.5235,0.0,0.0,3.25,3.92,3.40089,0.0,0.0,126.0,58.70493,0.00032,0.28,1.43,-1.0,7.954381,0.1490987448459582,0.859114117647059,0.10242671892120707,1.631934179709254,162.40291705905037,93.60626023733776,0.19360157037872858,0.2566458127942175,0.09467344208719321,0.21379358828686043,70626.00554664862,526.0175151870142,1.877736643136456,0.005299430590429955,0.005087528205311118,0.0195377406212954,89.65975706302913,59774.22125190753,0.2265070248876717,31.48632793661989,0.1273351456144039,1.2894000771604939
66,166,64.6463,3.70662,28,3.17454,0,104,131,6,125,5,0.98547,57.60685,0.0,0.0,3.03571,3.894,3.33591,0.0,0.0,126.0,58.68548,0.00036,0.29,1.36,-1.0,7.961436,0.14927116414243194,0.8585329411764706,0.10240544893554888,1.6254372676633464,161.22980186471824,93.3161335429443,0.19581919642195766,0.25651399874058944,0.09433929215815691,0.2134169730406049,70528.98706684682,525.7544002949705,1.853309293381479,0.005294682551224987,0.005072061091706671,0.01922199108561081,89.64604736794934,59938.95518096498,0.22604903941271745,31.381244989089023,0.12728976769237138,1.240354938271605
67,167,64.731,3.37994,28,3.09156,0,105,131,6,125,5,0.98699,57.68985,0.0,0.0,3.57143,3.894,3.1448,0.0,0.0,126.0,58.71895,0.00031,0.29,1.448,-1.0,7.921605,0.14948371052054749,0.8588235294117649,0.10236850797781888,1.5885678627388156,161.5162319954749,93.2696166486278,0.19966023740101704,0.2564111842021192,0.09399715195429492,0.21309884872919277,70401.32866088707,525.5189222786796,1.8253398797046891,0.005273320072754931,0.005085067447585558,0.018867075421527074,89.64243417061111,60118.5803507885,0.2257999705654987,31.291079297477815,0.12733631286543484,1.1889467592592593
68,168,64.7738,2.87313,28,3.06912,0,104,131,6,125,5,0.98983,57.7242,0.0,0.0,3.17857,3.906,2.86397,0.0,0.0,126.0,58.71656,0.00033,0.28,1.419,-1.0,7.868533,0.14971627090387096,0.8587105882352941,0.10237922338573756,1.7451794755685943,162.04221768913362,93.16185633048143,0.19966023740101643,0.256300035969986,0.09366223361387158,0.2125870922306639,70538.22035065663,525.2912117936547,1.7960776881105103,0.0052778128920867974,0.005078409461760221,0.018569043991525435,89.62270770113616,60074.22734751923,0.22547852580952893,31.419860651463637,0.1273644736613869,1.1323784722222223
69,169,64.901,2.25338,28,3.01604,0,105,131,6,125,5,0.99223,57.82725,0.0,0.0,3.28571,3.907,2.42581,0.0,0.0,126.0,58.72694,0.0003,0.28,1.418,-1.0,7.87607,0.14996505911751887,0.8588603921568628,0.10239319221628657,1.8174590317920674,160.7808219499761,93.62369368578908,0.19744261135778854,0.25615136723254545,0.09332260622552468,0.21225810239562412,70633.74860211107,525.0831031691384,1.752503628704203,0.005284810101546463,0.00505410245519422,0.018242683083653677,89.58575322944321,60456.301595678946,0.2251198461160604,31.23518333906009,0.12745554088951025,1.0810667438271604
70,170,64.9776,2.16269,28,2.76394,0,104,131,6,125,5,0.99016,57.91627,0.0,0.0,3.78571,3.896,1.88568,0.0,0.0,126.0,58.74728,0.0003,0.28,1.468,-1.0,7.845529,0.15028128126083834,0.8582501960784314,0.10237981664458755,1.7626440206438823,161.41327415998046,93.77814738618437,0.19966023740101804,0.2560225557637021,0.0929383696388608,0.21202422687251793,70647.18210829764,524.8811575926645,1.7141444092645044,0.00529758611006325,0.005059182159855502,0.017950901132556603,89.55661005004005,60610.784798713714,0.22477426689428617,31.410429966302566,0.1275959661932923,1.021074459876543
71,171,64.9732,2.77154,28,2.76258,0,104,131,6,125,5,0.98668,57.91593,0.0,0.0,3.25,3.916,1.80233,0.0,0.0,126.0,58.76113,0.00032,0.29,1.41,-1.0,7.803877,0.15059171545614322,0.859114117647059,0.10241900944750673,1.683563114086218,161.18646978360977,93.6465916818052,0.19966023740101826,0.2559081788051231,0.0926981390957186,0.21182910752945627,70684.184205571,524.6962007638874,1.695002374750998,0.0052988925700772765,0.005058642623426545,0.017611549098880866,89.57690163312355,60626.90283569869,0.22445236603527507,31.271789362401137,0.12777276627517242,0.9942611882716049
72,172,64.8707,3.17747,28,3.07367,0,104,131,6,125,5,0.98585,57.80548,0.0,0.0,3.89286,3.902,2.33711,0.0,0.0,126.0,58.75888,0.00038,0.28,1.493,0.45435,7.888294,0.15075234573506538,0.8588235294117648,0.10243244105295966,1.7887389441016832,160.2418239626532,93.72259965115494,0.1996602374010178,0.25580802776986344,0.09255184881708077,0.21163579189431833,70778.34567154624,524.5148242293787,1.7360822682789288,0.005291683982117358,0.0050608245803795094,0.01736106682078979,89.59775283421826,60379.90585771447,0.22412507556306482,31.379026248131268,0.12797847134170243,0.9389949845679012
73,173,64.784,3.45381,28,3.13298,0,104,131,6,125,5,0.98826,57.72528,0.0,0.0,3.57143,3.908,2.68996,0.0,0.0,126.0,58.77117,0.00036,0.28,1.458,-1.0,7.842412,0.1508306078701834,0.859114117647059,0.10245823500907925,1.76227839097525,160.76030301678415,93.67974941417486,0.1996602374010178,0.2556914780844945,0.09238017775952588,0.2115104852762449,70742.23631954289,524.3486144812905,1.776453183109489,0.005284951226911706,0.005069899499170426,0.017133739108872392,89.61690303810792,60203.50386805549,0.22379910760366273,31.348326318057968,0.1281413000694724,0.8751929012345679
74,174,64.6933,3.74619,28,3.05068,0,104,131,6,125,5,0.98546,57.64138,0.0,0.0,3.32143,3.883,2.93093,0.0,0.0,126.0,58.72686,0.00042,0.29,1.459,-1.0,7.834641,0.15093145122696877,0.8580576470588236,0.10243599739775941,1.8687398859428548,159.69425083745352,93.33796104074969,0.19966023740101776,0.25556367655347223,0.09237018504320176,0.21143611988477504,70657.26384413973,524.1882805169084,1.8268273308410454,0.005280534273986531,0.005051376061202064,0.01691516206165341,89.61670830405028,59954.46499123078,0.22346034358969677,31.34049799412857,0.12818978476706555,0.8588927469135802
75,175,64.6714,3.9794,28,3.39649,0,104,131,6,125,5,0.9896,57.63404,0.0,0.0,3.42857,3.87,3.18327,0.0,0.0,126.0,58.75446,0.00039,0.28,1.533,-1.0,7.768298,0.15094261535232908,0.859114117647059,0.10241018177156466,1.7932717624714472,160.85021448577157,90.31594761395627,0.19966023740101835,0.25546601307975086,0.09241690698497992,0.21141267730318022,70492.70464346286,524.0421561136959,1.8688243203355894,0.005288344648794002,0.005058672515291658,0.016700151719480947,89.614868546141,60046.1459837011,0.22317108348146575,31.406360955885898,0.12813263764098526,0.8778452932098766
76,176,64.622,4.15546,28,3.31601,0,104,131,6,125,5,0.98231,57.57632,0.0,0.0,3.39286,3.872,3.38594,0.0,0.0,126.0,58.72113,0.00034,0.28,1.491,-1.0,7.725774,0.1509317869030506,0.8582580392156863,0.1023941475184122,1.9521222405331675,160.211684310546,93.68700221621319,0.19966023740101788,0.25533033848166853,0.09239642592841456,0.211283495411126,70463.01877945082,523.8930569326942,1.8849594033189399,0.005289472107520278,0.005054361452211038,0.016506221333434584,89.63625323693896,59952.569245539176,0.22290540586764304,31.341601524823975,0.12802183274969076,0.9429976851851852
77,177,64.5873,4.24055,28,3.58682,0,104,131,6,125,5,0.98323,57.54976,0.0,0.0,3.85714,3.88,3.53734,0.0,0.0,126.0,58.7456,0.00041,0.29,1.424,-1.0,7.730714,0.15090932035219676,0.8593443137254904,0.10238109197680599,1.6954733479106874,161.72400551007308,93.19637966040912,0.19966023740101854,0.25524303766138307,0.09237207282890192,0.21111735027322864,70469.32783592619,523.7656073472868,1.9208290652318614,0.005280836656625396,0.00504945750982661,0.01629847425928545,89.61421186303431,59954.58834416057,0.2228399682520614,31.50044325840326,0.1279064622619258,0.9827353395061729
78,178,64.5489,4.36968,28,3.42721,0,104,131,6,125,5,0.9846,57.52499,0.0,0.0,3.71429,3.863,3.61427,0.0,0.0,126.0,58.71697,0.00041,0.28,1.376,-1.0,7.674388,0.1509526029153665,0.8582878431372549,0.10241190793836957,1.653502537700732,161.00737124900152,93.6085195969147,0.19966023740101854,0.2551356962546303,0.09231082580056317,0.21068414187584478,70623.25416743652,523.6346914439234,1.9815952854347432,0.005271263799845605,0.005040027885368776,0.01612755031546793,89.6557119754184,59912.791651103034,0.22284230446073675,31.373970879448787,0.12779261932730723,1.0569540895061729
79,179,64.7563,4.39775,28,3.89319,0,104,131,6,125,5,0.99178,57.70341,0.0,0.0,3.5,3.874,3.72384,0.0,0.0,126.0,58.74096,0.00046,0.28,1.371,-1.0,7.734116,0.15102934999164058,0.8585746862745077,0.10238753331434462,1.881578506478745,161.94615723619174,92.85673736575708,0.19966023740101815,0.25505385569229533,0.09227131673585341,0.21041376097375228,70625.56606632179,523.513473997774,2.0126490835688506,0.005259029977343461,0.005032862808115038,0.01595453213430959,89.60311980782018,60502.858544975985,0.22287143308487517,31.57175662193769,0.12767053927448005,1.1526813271604939
80,180,64.7109,4.58469,28,3.70901,0,104,131,6,125,5,0.9852,57.64662,0.0,0.0,3.92857,3.87,3.74951,0.0,0.0,126.0,58.72988,0.00039,0.28,1.35,0.45075,7.721512,0.15104694167974775,0.8582431372549021,0.1023824537217548,1.8930232238054374,160.82781338260702,92.597841906243,0.1996602374010181,0.25499906280519313,0.09226137008878928,0.21022523613753896,70385.81310453577,523.382654926994,2.0524062069741276,0.005269421450440701,0.005036045153441699,0.015819094229457174,89.65004614704797,60237.28778725001,0.22288009731508016,31.53436863275222,0.12762245838782119,1.236352237654321
81,181,64.7906,4.85908,28,4.15305,0,104,131,6,125,5,0.99113,57.71287,0.0,0.0,3.28571,3.894,3.9087,0.0,0.0,126.0,58.79311,0.00042,0.28,1.343,-1.0,7.733561,0.15109840931042046,0.858287843137255,0.10233543101162995,1.873155169874657,161.2525564318809,93.01638856779245,0.1996602374010185,0.2549608610782577,0.09217236998549752,0.20995619428579562,70463.0749278885,523.2617487988728,2.070235602559013,0.005270662551600861,0.005024207431737148,0.015684540705429306,89.63187447074,60371.10464687611,0.2228844851290639,31.617492299021027,0.12751729994847885,1.3166473765432098
82,182,64.7479,5.08732,28,4.05398,0,104,131,6,125,5,0.98556,57.67625,0.0,0.0,3.96429,3.889,4.14339,0.0,0.0,126.0,58.78854,0.00031,0.28,1.437,-1.0,7.762224,0.15119128668367043,0.8569188235294118,0.10231185840937324,1.8822536297632164,160.08201614746093,93.70218910104623,0.1958191964219553,0.25492720717031553,0.0919952116192415,0.20979021931909156,70525.74888940172,523.1294983703342,2.1109186072075694,0.005271182521814989,0.005018914204046898,0.015583713821108215,89.63576056235408,60395.00096824359,0.22288512072455738,31.3761747383777,0.1273711917060116,1.4011863425925926
83,183,64.7886,5.46484,28,4.24472,0,104,131,6,125,5,0.99006,57.71531,0.0,0.0,3.5,3.916,4.34471,0.0,0.0,126.0,58.89069,0.00038,0.28,1.362,-1.0,7.713937,0.15128431905137116,0.8580121568627452,0.10231320600834318,1.7826523675799786,160.7065738260311,93.41305770761824,0.1996602374010119,0.2549303996305438,0.09182861934547884,0.20979033010681558,70392.01080170771,523.001192758544,2.113631118086508,0.005273408982721859,0.005008281889994709,0.01552264891515211,89.63934437738898,60390.255189041694,0.22291434642795113,31.519557058075325,0.12721285073098237,1.531201774691358
84,184,64.6944,5.80944,28,4.69564,0,104,131,6,125,5,0.99649,57.63314,0.0,0.0,3.21429,3.954,4.66729,0.0,0.0,126.0,58.9467,0.00035,0.29,1.373,-1.0,7.758833,0.1514085233977879,0.8576776470588237,0.10229474537959063,1.6846998348940367,160.2336583867439,93.50895790062553,0.1996602374010161,0.25497646691985343,0.09177969322024196,0.2097895157960069,70398.67000565106,522.8659005489421,2.1426803591894847,0.005257973347515802,0.00501165938573962,0.01547273001871817,89.65024674132181,60316.40866505864,0.2229413996374041,31.461638839156542,0.12694463956082194,1.732397762345679
85,185,64.5415,6.32092,28,4.93663,0,104,131,6,125,5,0.99055,57.50274,0.0,0.0,3.5,3.974,4.96661,0.0,0.0,126.0,59.00738,0.00032,0.29,1.385,-1.0,7.668748,0.15145617818998128,0.8582580392156863,0.1022714344834312,1.9050271539899035,160.08431795824805,93.49695969866269,0.1974426113577875,0.25492717953551225,0.0917102716424483,0.20978041815093165,70417.86752460747,522.7367668236119,2.1839734948797913,0.005270375148480972,0.005022809216397316,0.015425970775551339,89.67508909979375,60042.582613014136,0.22293527669588145,31.436904153706113,0.12663172619414736,1.8901909722222223
86,186,64.2664,6.71033,28,5.7634,0,104,131,6,125,5,0.99084,57.26401,0.0,0.0,3.0,3.958,5.40553,0.0,0.0,126.0,58.99487,0.00039,0.29,1.54,-1.0,7.715669,0.15145017509330752,0.8566211764705882,0.10224917720179628,1.9870396036089377,160.51736477080314,93.60248924135074,0.19966023740101743,0.25492356972304697,0.09163631877076892,0.20978459029567037,70492.83534998578,522.6126590104442,2.2291384704574213,0.005282006225471264,0.005032134787826496,0.015378894362051643,89.72161571816005,59353.530121441116,0.2229489071356499,31.516348379629626,0.1263110574663129,2.050974151234568
87,187,63.8281,6.88047,28,5.6485,0,104,131,6,125,5,0.98736,56.90399,0.0,0.0,3.57143,3.961,5.74359,0.0,0.0,126.0,59.00332,0.00036,0.28,1.365,-1.0,7.694585,0.15144852152175514,0.8583254901960785,0.10224644930203333,1.791234876192914,159.65465411003862,93.33182474489048,0.19966023740101713,0.2549162776026724,0.09159890615481853,0.20977511075356692,70461.92554229374,522.5044028908013,2.2707601712645116,0.005276150943567411,0.005043762234654704,0.015343879996622602,89.83491592343336,58233.82221170262,0.22296261429230682,31.41271369839892,0.12551449052643449,2.124951774691358
88,188,63.5513,6.91977,28,5.11996,0,105,131,6,125,5,0.98472,56.66451,0.0,0.0,3.46429,4.012,5.89125,0.0,0.0,126.0,59.08896,0.00041,0.28,1.461,0.44933,7.785802,0.15141201473079616,0.8574098039215687,0.10228113355523846,1.6623208245195709,160.98055304651768,93.83018577170523,0.19966023740101854,0.2549457749887347,0.09158702407748642,0.209754025345166,70358.15033189245,522.3867224203989,2.3376228208748513,0.005267359508553259,0.005034411660765311,0.015304822261513433,89.89795219014388,57588.53992384203,0.2230003493729405,31.41689422984182,0.12492005345417398,2.2667341820987654
89,189,63.8336,6.96797,28,4.82816,0,105,131,7,125,5,0.97541,56.92094,0.0,0.0,3.64286,3.993,5.92957,0.0,0.0,126.0,59.23477,0.00037,0.28,1.425,-1.0,7.662973,0.15140360301961675,0.857796862745098,0.10227982232513116,1.850492508496777,161.62405742126185,93.64581787747986,0.19966023740101904,0.25504617900048493,0.09151998822112947,0.20976698388985487,70589.66414975372,522.266393860643,2.346063364486387,0.0052555120612714215,0.005066761716364108,0.015267781226258697,89.85870720740779,58076.480008847815,0.2229687555870422,31.43423122829861,0.12455668259850039,2.4052854938271606
90,190,64.1507,7.08948,28,5.27102,0,105,131,7,125,5,0.97769,57.23697,0.0,0.0,3.64286,3.97,5.97168,0.0,0.0,126.0,59.27951,0.00028,0.29,1.429,-1.0,7.698516,0.15139948273045348,0.8574545098039217,0.10229689215708174,1.7033421966002342,161.03443677719136,93.78640870912376,0.19966023740101893,0.25513784581286275,0.0914093736075067,0.20980601655427933,70630.72885596877,522.124785740616,2.4140701515287533,0.005264027158073673,0.005079299606327351,0.015301697334368099,89.78559438293561,58476.34894943359,0.2229321271187438,31.316080917546778,0.12466600059082425,2.4947434413580245
