,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.5,cubcol.0.6,color_fulness,cubrow.1.0,tone,movement,fft,temporal,cubrow.0,cubcol.0,cubrow.0.5,saturation,blur,cubrow.0.6,contrast,cubcol.1.0,blockiness,staticness,cubrow.0.3,noise,cubcol.0.3,uhdhdsim
45,445,80.299,21.977,53,39.4686,0,116,119,13,134,19,0.97858,74.11744,0.0,0.0,1.28571,2.791,18.78194,0.0,0.0,125.0,33.64542,0.00036,0.48,3.368,-1.0,0.364014,0.1350997505705518,0.14483464030893428,99.0736735475106,0.15955464174010034,0.5417172549019607,12.921248070987655,78832.03487634343,5.531997577994056,0.3053510426655115,0.047108716613366984,0.09605902205506232,44.61041561173804,77052.19692157929,0.16308029352337317,87.01541579844985,0.140073780413851,1.9989262520977018,451.4955536841708,0.29574535749783454,0.5372056197653204,0.10731812651727447,81.78191252463976
46,446,79.5794,22.6981,52,39.0698,0,116,119,13,134,20,0.94874,73.41469,0.0,0.0,1.28571,2.802,18.8687,0.0,0.0,125.0,33.64977,0.00042,0.46,3.114,-1.0,0.36266,0.1342275964697192,0.1444935975066402,99.17229202230214,0.1587310213459561,0.5414267058823529,13.137779706790123,79835.39283676028,5.548191401059274,0.3042406138719111,0.04680051403208282,0.09648498146132393,44.66807461962288,77368.0046016937,0.16292550927473737,89.96205360825985,0.13910100100425893,1.8790676901220549,451.25754314724077,0.29678732407462344,0.5289293266998034,0.10867566446881664,81.84438183534346
47,447,77.1583,23.6531,50,39.9332,0,116,119,13,134,19,0.96039,71.1995,0.0,0.0,1.35714,2.842,19.49138,0.0,0.0,125.0,33.56918,0.00041,0.46,3.739,-1.0,0.382202,0.13402592347678316,0.14396166452998232,99.08657121194486,0.15787654996850503,0.5400306274509803,13.324749228395062,78649.46919187266,5.732912538054412,0.30228092962759856,0.04650429660207475,0.09807851931855284,44.65878634982639,71114.83712027634,0.16248842453847148,93.01860536055443,0.13799523423828802,2.1730868232056397,451.0817059422458,0.296876017734952,0.5250882857207347,0.11169809501983835,82.25720247744768
48,448,75.4199,24.2646,49,37.2463,0,116,119,12,134,19,0.94568,69.65589,0.0,0.0,0.89286,2.903,20.30832,0.0,0.0,124.0,33.45054,0.00032,0.46,4.264,0.15535,0.36538,0.1346882721153959,0.14338605793866627,98.56403192312546,0.1569607879273151,0.5388031372549019,13.57788387345679,78147.76066043462,5.844206233153273,0.3004938716412009,0.046225938386494636,0.09814526369088694,44.82303214367525,67521.90257294945,0.1617658027233603,90.34852867590347,0.1370967361520727,1.9147958021466343,450.9265471981562,0.29575760939316426,0.5273059117639641,0.11284121850855693,82.84562289343486
49,449,73.7494,24.5734,47,41.4407,0,116,119,12,135,19,0.94238,68.11158,0.0,0.0,0.67857,2.916,20.83229,0.0,0.0,125.0,33.24649,0.00033,0.46,3.517,-1.0,0.369161,0.13396361228530246,0.1431045859713489,97.70280669541008,0.15588832995747234,0.5343686274509803,13.943479938271604,77521.87013731268,5.946852580975584,0.2983880010169151,0.045904066035138476,0.09832436599225368,44.958772635754244,64737.4255677136,0.1616723714125128,92.13577242358271,0.1360634902643648,1.9550609709827513,450.8031384112489,0.29436018350260895,0.5228706596775036,0.11374655883738043,83.02732225272106
50,450,72.7222,24.6104,46,41.3367,0,116,119,12,135,18,0.96916,67.16811,0.0,0.0,1.35714,2.939,21.09626,0.0,0.0,125.0,33.11652,0.00038,0.46,3.239,-1.0,0.368901,0.13501208585607688,0.14254823158104313,96.87079543741476,0.1550637725421094,0.5315870588235294,14.47337962962963,76819.99100352357,6.101855535708156,0.2965392889687723,0.04559106907933415,0.09904679892688631,45.08492684069975,62045.97068880288,0.16126662488738355,88.6583178019327,0.1351401238399313,1.8116966011250561,450.6716569797565,0.2925777153090707,0.520653033634274,0.11450804690162301,83.07467979896985
51,451,72.2355,24.7688,46,42.3543,0,116,119,12,135,18,0.92767,66.74272,0.0,0.0,0.89286,2.949,21.13048,0.0,0.0,124.0,33.05995,0.00043,0.46,4.452,-1.0,0.382504,0.134246465445135,0.14169875680688945,95.75134698273163,0.1540177532677049,0.5304217647058816,15.02637924382716,76762.29385511187,6.154081460413014,0.29476031749308185,0.0453111484774036,0.09972085126581914,45.26693028579524,60931.595701902734,0.16115633247053254,88.65162852061417,0.1340311157643066,2.2634909952081195,450.48711728282035,0.29087636683674717,0.5228706596775008,0.1156039560903304,83.12846108204667
52,452,71.5773,24.9736,45,43.7497,0,116,119,12,135,18,0.93985,66.10363,0.0,0.0,1.07143,2.962,21.26434,0.0,0.0,124.0,32.99523,0.00043,0.45,4.258,-1.0,0.353211,0.1337085534155411,0.1408218048868467,95.15692715822533,0.153165503941849,0.5289431372549019,15.669945987654321,75432.00729207865,6.187928758474749,0.29305747743934146,0.04501599031379399,0.10064358928395521,45.46345406991465,59736.16324050462,0.1611310488918829,90.55547440285007,0.13292303170436512,2.219496742337099,450.24252590165685,0.28892510067582,0.5206530336342722,0.11540930903106925,83.23594248271431
53,453,70.1103,24.8605,44,43.7534,0,116,119,12,135,17,0.95418,64.72604,0.0,0.0,0.57143,2.966,21.44203,0.0,0.0,124.0,32.96458,0.00046,0.46,3.211,-1.0,0.361552,0.13458819146638049,0.13996813088441482,94.48366834182171,0.15235853943662364,0.5265178627450973,16.207127700617285,75146.88866856461,6.251606056506682,0.2915173487030293,0.04472006174761933,0.1012203642112853,45.59905987021364,56743.03346836322,0.16190210492174587,91.14097012172282,0.13189742854185962,1.8576828288346736,449.90636825772856,0.28670590748761327,0.51902961869844,0.11529032404019043,83.52772009279398
54,454,69.1643,24.7265,44,44.1554,0,116,119,12,135,17,0.95341,63.86619,0.0,0.0,0.78571,2.945,21.34601,0.0,0.0,124.0,33.00165,0.00042,0.46,3.926,-1.0,0.343991,0.13337344757106498,0.13900170126459485,93.55148064206841,0.15130716943707198,0.5277298039215685,16.767023533950617,74421.02996077186,6.260678031149839,0.29016268937266676,0.04451385592971504,0.10173715560328331,45.7610307858314,53844.8131934992,0.16311686091222252,89.22028163866048,0.13122259220931123,2.1484778680833316,449.4826764656972,0.28426955852428903,0.5168119926552089,0.1151722728632328,83.80788033180762
55,455,67.8798,24.5045,43,43.5982,0,116,119,12,135,17,0.96409,62.69586,0.0,0.0,1.39286,2.991,21.22917,0.0,0.0,122.0,32.94031,0.00037,0.46,4.209,-1.0,0.341448,0.13227966820085946,0.1381051087808318,92.89605031089964,0.15012538947108267,0.528376862745098,17.11371527777778,73600.62203279491,6.271924059708554,0.2887218753460397,0.04430089173610257,0.10166023688561378,45.95584483205536,50479.022735826096,0.1639191847750176,91.80416226446452,0.13042811327680243,1.5836283161904388,448.99537188791754,0.2816092306204935,0.516811992655208,0.11518452387761065,83.91797882248449
56,456,67.9594,24.3077,43,43.5771,0,115,119,11,135,17,0.952,62.75509,0.0,0.0,0.82143,2.942,21.03817,0.0,0.0,124.0,32.83871,0.00038,0.45,3.352,0.14866,0.339134,0.13152699000147489,0.1371815537502165,91.98354907735052,0.1489210233152267,0.5277588235294117,17.302565586419753,73556.29780507153,6.31010632304461,0.2870588912319449,0.04405728713218965,0.10186425026314065,46.2165384174865,50415.80798663683,0.1641653130647881,90.58015411090776,0.12982582854381625,1.7677065637537714,448.44603395174505,0.2791531075077705,0.5145943666119797,0.11521201639511654,83.68076798183722
57,457,68.7147,23.8081,43,42.7291,0,115,119,11,135,17,0.93644,63.43818,0.0,0.0,0.35714,2.884,20.8702,0.0,0.0,124.0,32.71752,0.0003,0.46,3.982,-1.0,0.296208,0.13095263830301399,0.136102668322088,90.88451588715192,0.14774767250272347,0.5253858235294105,17.312644675925927,73586.27214793643,6.2898836233566655,0.28579129160890687,0.043831506324272226,0.10197391010630723,46.57282304175106,51929.8475270221,0.16455347772611373,94.50971652160212,0.12895197375230458,1.6069309928052007,447.84731391079373,0.27675861211923686,0.5145943666119802,0.11508966035662516,83.41434063755204
58,458,69.62,23.6876,44,43.5872,0,115,119,11,135,17,0.95068,64.27497,0.0,0.0,1.0,2.791,20.44075,0.0,0.0,123.0,32.62233,0.00038,0.45,4.497,-1.0,0.310571,0.13077179568223446,0.1356562761486995,89.45218499450914,0.14656840043929092,0.5222082352941176,17.649112654320987,73597.92355270997,6.240507529094009,0.2846481397979269,0.04364307674498299,0.10223685224763757,46.68789503309462,53898.273384276654,0.1642650519520217,88.63084522851919,0.12799345167866225,2.054817776270607,447.1723990863074,0.2744408149494128,0.5168119926552034,0.11564162246817734,83.12041130335415
59,459,69.0505,23.2596,43,44.1181,0,115,119,11,135,17,0.94512,63.7699,0.0,0.0,1.28571,2.82,20.33853,0.0,0.0,123.0,32.43899,0.00032,0.46,3.733,-1.0,0.303001,0.13042193803154306,0.13628238447832164,88.5823940094749,0.14539479984186293,0.5180992156862745,17.786506558641975,74024.4828449879,6.236346106786544,0.2833379551157501,0.04345681425710216,0.10244548328918818,46.87789992344232,52680.70414571614,0.16421793944579416,91.22638071725551,0.127106610852248,2.2412736202354666,446.4610827651904,0.27215584111989916,0.5129709516761504,0.11622617981858359,83.26172469221426
60,460,69.7141,22.9931,44,39.6648,0,115,119,12,135,17,0.95192,64.39366,0.0,0.0,0.78571,2.821,19.96981,0.0,0.0,124.0,32.37778,0.00042,0.45,3.388,-1.0,0.292569,0.13093108287344332,0.13606738199135737,87.5291956073269,0.14391869607586935,0.518293725490196,17.82450810185185,74321.14419374826,6.1990214286689405,0.28164733571291845,0.04342183645929096,0.10393074982492112,47.26659383891541,54421.367075140406,0.16549329014071706,91.26154652947403,0.12686869226235373,2.707541779242096,445.7144495807535,0.2678159906175841,0.5168119926552044,0.11718876728341053,83.22888175277606
61,461,70.9599,22.2871,45,37.3988,0,115,119,12,135,18,0.9609,65.58104,0.0,0.0,0.5,2.805,19.74028,0.0,0.0,121.0,32.34026,0.0005,0.46,4.161,-1.0,0.282935,0.13026423742867355,0.13604522649902423,86.250916620971,0.14190317628732155,0.5198098039215687,17.714072145061728,74975.93629768811,6.108379676823844,0.28008346806777057,0.043444745112646774,0.1062466297560376,47.63067024136767,55683.27347896659,0.1666830388402844,92.62828541163128,0.1267093564403872,2.6279758688213803,444.9362920763799,0.26339523858213754,0.5184354075910402,0.11844961797920803,82.8382965138615
62,462,69.9588,22.0257,44,37.9974,0,115,119,11,135,18,0.98323,64.66203,0.0,0.0,0.42857,2.846,19.1322,0.0,0.0,119.0,32.14266,0.00025,0.45,4.587,-1.0,0.295132,0.12887573129064014,0.13638396382270435,85.2439301492345,0.13938536079529415,0.5180466666666665,17.45047260802469,75586.84441574622,6.007600839217282,0.27873735434266295,0.04332495387801556,0.10766848394364682,47.91611490131896,53905.404768894216,0.16754744712596922,90.28050773521986,0.12646175225504455,2.132639889556204,444.16758560557986,0.2587884671743617,0.5168119926552093,0.12004634543932417,82.95450540542255
63,463,69.1806,21.8699,44,37.5927,0,115,118,11,135,18,0.95209,63.98375,0.0,0.0,0.57143,2.784,18.90968,0.0,0.0,123.0,32.02473,0.00032,0.46,3.226,-1.0,0.289206,0.12811877289053625,0.1363074063767451,84.51351314025311,0.13617523871925316,0.5166627450980392,17.379484953703702,74871.74826453136,5.9974681461508945,0.27764098690738337,0.04321336864854195,0.10861835153968821,48.17464155032311,51276.928176172674,0.1681783109595301,89.61879760777647,0.12626721481591807,3.197531086276036,443.4051926388737,0.2547854614794062,0.519029618698444,0.12136711815447798,82.92737715222997
64,464,68.9553,22.096,44,38.6516,0,115,118,12,135,18,0.9578,63.8032,0.0,0.0,1.0,2.834,18.77503,0.0,0.0,124.0,31.90693,0.00028,0.45,4.022,0.14082,0.301862,0.12807241299436725,0.13523792403143317,84.20647719141003,0.13390384853986406,0.5163572549019608,17.197434413580247,74733.13426875696,5.9712508227006245,0.2765059117691765,0.04317435908681205,0.110014969378373,48.20579434618538,49914.68657624532,0.16914386310340568,89.03969853529871,0.12602964142361628,3.3828115723673204,442.62941893985663,0.25033989773512205,0.5168119926552088,0.1226686024176862,83.1171388750918
65,465,68.7782,22.754,44,37.6447,0,115,118,12,135,17,0.93701,63.67734,0.0,0.0,0.07143,2.865,18.97095,0.0,0.0,122.0,31.78759,0.00037,0.45,4.165,-1.0,0.315353,0.12797866526545743,0.13415024231138178,84.09630962820314,0.13246878852356214,0.5155388823529411,17.158323688271604,75392.30582322048,5.959685012981886,0.2756233894977183,0.043078280730858,0.1120678819866467,48.30742202570409,49557.614530728126,0.17028859993506806,92.79377924320666,0.1259195825894747,3.27092166785154,441.8513485201151,0.2449675003482704,0.5168119926552096,0.12303220218234288,83.1625821813397
66,466,67.9521,22.7426,44,38.3136,0,115,118,12,135,17,0.94445,62.9714,0.0,0.0,0.39286,2.915,19.534,0.0,0.0,119.0,31.75182,0.00041,0.44,3.88,-1.0,0.294996,0.12788195679172554,0.13264006626956573,84.49601361717832,0.13066037601116884,0.514584705882353,17.22140239197531,74913.66076488986,6.026976873315633,0.2745687332271732,0.04295162868755535,0.11370533167294723,48.201708381558646,47447.07489709182,0.17118870009285964,87.97024976584231,0.1255152021013388,3.1269550114945073,441.0321202087982,0.23908027585513522,0.51681199265521,0.12368585888405163,83.39038973776482
67,467,68.8962,22.715,45,35.6246,0,115,118,12,135,17,0.96046,63.8703,0.0,0.0,0.78571,2.955,19.52626,0.0,0.0,123.0,31.93487,0.0004,0.45,3.087,-1.0,0.275681,0.12801096325926514,0.13190041239646927,84.70568913678244,0.13003056734893192,0.5166549019607842,17.25024112654321,75287.65676985963,6.04094047625912,0.27347158709894376,0.042914786866402634,0.11651633486705053,48.284366372190874,49985.86897104078,0.1720488834478812,90.41807368443732,0.12535134442703408,2.8929520925758205,440.18727982144554,0.23406840827111108,0.5228706596775009,0.1243795505203191,83.34053490025514
68,468,70.4138,22.923,46,35.5509,0,115,118,12,135,18,0.96742,65.25614,0.0,0.0,1.10714,2.927,19.49991,0.0,0.0,122.0,32.0699,0.00041,0.45,3.786,-1.0,0.277507,0.12798210243375702,0.13040302268442633,85.10647325142969,0.1292027062236453,0.5186361764705882,17.263503086419753,75686.4735731647,5.991636215559907,0.27240610976710133,0.0428435250226852,0.11980121120442283,48.35568689416956,53542.38636493337,0.1732095192123061,91.86247043262308,0.12514390277582815,2.962619202088735,439.2811652703103,0.22844246541241925,0.5250882857207347,0.1261043071114111,83.21308502795226
69,469,69.2875,23.4112,46,36.568,0,115,118,12,135,18,0.95838,64.29251,0.0,0.0,1.64286,2.968,19.67862,0.0,0.0,122.0,32.04983,0.00049,0.45,4.137,-1.0,0.251012,0.1279223050573527,0.13074005039470973,85.32779186424499,0.1278321110241691,0.5176607843137254,17.046537422839506,75125.97751021052,5.979206107109563,0.2715054394398737,0.04282492236070633,0.12236099883359623,48.40413091212143,50970.09512486134,0.17421218529409108,91.73423338040851,0.1249853504917094,3.56599087354848,438.334397215642,0.22309691815853291,0.5267117006565689,0.1269970629061629,83.58027426386556
70,470,69.7654,23.8034,47,39.7332,0,115,118,12,135,18,0.96037,64.7868,0.0,0.0,1.82143,3.042,20.09596,0.0,0.0,121.0,32.19211,0.00039,0.46,4.032,-1.0,0.23687,0.12811693220121162,0.13148363323637846,85.97233214974325,0.12753812612565707,0.518283137254902,16.946855709876544,75407.61712805784,5.984368180458997,0.27018771528215707,0.04276049231574257,0.12347394655802306,48.38935720184703,52016.11670394281,0.17431932147819318,90.22430602854466,0.12487249046723779,3.4148307113990657,437.3513231511267,0.21808289278997264,0.5311469527430289,0.1277139715523755,83.64639291205391
71,471,70.5567,23.9849,48,39.562,0,115,118,13,135,18,0.96951,65.51708,0.0,0.0,2.21429,3.137,20.43443,0.0,0.0,123.0,32.30412,0.00056,0.46,3.265,-1.0,0.236691,0.12815218205835632,0.13116139581504893,86.1301789809554,0.125880096462843,0.5181260980392105,17.095148533950617,76302.55684676373,5.946717760945413,0.26895115253745183,0.04270888916390743,0.1250983333501952,48.33894724904755,54435.822757720256,0.17445980621288207,89.74898518518022,0.12450995656937988,3.9062658086953497,436.32820835873093,0.21341054316454763,0.5372056197653249,0.12841751520292902,83.89548387509538
72,472,71.3894,24.1834,48,40.5413,0,115,118,13,135,18,0.93126,66.24375,0.0,0.0,2.14286,3.122,20.59246,0.0,0.0,119.0,32.36591,0.0004,0.45,3.231,0.13876,0.207079,0.12823013566454766,0.1306938065141393,86.89847437436458,0.12405392242781503,0.5174617647058822,17.050106095679013,76239.30538597547,5.900564754000439,0.26793475656843385,0.04269691898859757,0.12679553449174183,48.34531845281154,55839.824940720726,0.17538287781972853,90.41644915931975,0.12401774694588281,3.8320056477978963,435.2843986160295,0.20903516758601803,0.536611408657926,0.12941662739550927,83.75503192864018
73,473,73.1877,24.2304,49,42.7741,0,115,118,13,135,18,0.96576,67.81946,0.0,0.0,1.17857,3.14,20.76546,0.0,0.0,121.0,32.40526,0.00048,0.45,4.0,-1.0,0.193907,0.1285670252243875,0.1296077805509629,87.35407258359201,0.12206083221357521,0.5157780392156862,16.840760030864196,77020.705553559,5.8861969601826765,0.2669330123983434,0.042643273791289384,0.12786864426182923,48.405206750940394,60543.622939567125,0.17649390998624578,87.96536143405413,0.12350397556417377,3.6894023698658245,434.24734826286056,0.2043815337022548,0.5394232458085568,0.13056248167789494,83.56125769952355
74,474,74.6305,24.2805,50,41.151,0,115,118,13,135,19,0.94958,69.01311,0.0,0.0,1.82143,3.205,20.80614,0.0,0.0,123.0,32.35397,0.00044,0.46,4.207,-1.0,0.206285,0.12704657209995435,0.1277235341120055,87.7809852797107,0.1208473286699888,0.5131517647058823,16.647617669753085,78595.70483817832,5.808754324329057,0.26592041412387346,0.04258576888384292,0.12888263673093053,48.57872838149836,66620.23018305155,0.17768209503164575,90.25862701724584,0.1229438243389282,3.7953233411278475,433.1992808470042,0.20000826842015437,0.5454819128308445,0.13172401930414146,83.67001656180011
75,475,75.5957,23.8074,50,37.5603,0,115,118,13,135,19,0.96997,69.84394,0.0,0.0,1.46429,3.196,20.84945,0.0,0.0,120.0,32.38724,0.00044,0.46,3.74,-1.0,0.192716,0.12574747179908166,0.1278651204123142,87.64897643632624,0.11861124479300399,0.5137552941176471,16.60431134259259,78689.55775978613,5.752099961521479,0.26480960813579635,0.04261637375143859,0.13015756180158866,48.66388881353684,69654.8450844706,0.17854686875078965,88.03343945396708,0.12110409733002632,3.89880243431284,432.1415673857154,0.1957762734551288,0.545481912830844,0.13261757972208785,83.52490598730574
76,476,77.2549,23.1171,52,37.1857,0,115,118,14,135,19,0.95489,71.28996,0.0,0.0,2.10714,3.144,20.44328,0.0,0.0,121.0,32.40934,0.00042,0.46,3.499,-1.0,0.184275,0.1256817552069722,0.1294147734983496,87.59345349092177,0.11621428803907487,0.5112619607843139,16.680266203703702,79540.73478373751,5.678755063071309,0.2637045606815408,0.042652300837235195,0.13166948489972347,48.69813462245611,75545.25659731329,0.17987970644909004,90.10623953947751,0.1194163066643083,4.09754380290567,431.0252834703559,0.19171562956686722,0.5454819128308489,0.13318649416027134,83.0128658341263
77,477,78.4219,22.7526,52,36.2589,0,115,118,14,135,19,0.94611,72.31124,0.0,0.0,3.67857,3.157,19.85208,0.0,0.0,124.0,32.31384,0.00046,0.46,3.481,-1.0,0.15963,0.12639321544657883,0.12983980800821085,86.91520067038378,0.11346076122130985,0.5083670588235294,16.51591435185185,79765.72957097272,5.557857769510759,0.26206327722317463,0.04267337117663827,0.1328509846312116,48.69495796862944,79630.23933088136,0.18151539505658237,91.56157113346178,0.1184870742688751,3.75989585922653,429.85944668167116,0.18784927178426344,0.5515405798531404,0.133821612732674,82.75578611675033
78,478,79.5672,22.3939,53,36.3179,0,115,118,13,135,19,0.94744,73.31802,0.0,0.0,4.0,3.041,19.53704,0.0,0.0,118.0,32.19833,0.00067,0.46,3.163,-1.0,0.154876,0.12661781162044847,0.13064341556206802,86.46935655274395,0.11082722536100571,0.5076372549019607,16.039641203703702,79391.49254147851,5.457547241010387,0.2603646849808211,0.04276688495911774,0.13418463307655357,48.694629622094425,82743.19672049895,0.18145976857769225,87.3478289259564,0.1168481633510312,3.2390852457730857,428.6482798370676,0.18575161478533708,0.5553816208322064,0.13497724994241292,82.33914915904593
79,479,80.579,21.8685,53,33.0234,0,115,118,13,135,18,0.96556,74.2523,0.0,0.0,5.28571,2.999,19.2313,0.0,0.0,120.0,32.0113,0.00076,0.45,3.218,-1.0,0.146806,0.12691338931940632,0.1323410541673511,85.82263102296474,0.10903221263145989,0.5046835294117646,15.674961419753087,79488.8911433292,5.365524174359655,0.25813056356896746,0.04300594921854795,0.13591402508614736,48.66374752845293,85369.92826773686,0.1811081782298182,89.59260453659503,0.11423014619884914,3.088730877506102,427.3836511055639,0.1832980487531384,0.5598168729186686,0.13571274184351956,81.89724823431483
80,480,81.4922,21.3814,54,30.3031,0,115,118,13,135,18,0.9436,75.09767,0.0,0.0,3.96429,2.979,18.78083,0.0,0.0,122.0,31.86287,0.00072,0.47,3.736,0.13349,0.142885,0.12726237485633843,0.13411617323226893,85.41610795092815,0.10691839100207892,0.5015349019607843,15.206452546296296,79592.94494830516,5.28211688102942,0.2560683098133335,0.04318148976941689,0.13751360545509098,48.60451159065152,88308.48163646871,0.180424069744139,92.17089470212038,0.11296311374883537,3.149107630498772,426.0751410252468,0.181042132419869,0.5658755399409588,0.13697256446070072,81.65803040269543
81,481,81.775,20.892,54,31.7435,0,115,118,13,134,17,0.9498,75.31541,0.0,0.0,4.46429,2.958,18.36374,0.0,0.0,123.0,31.66147,0.00104,0.46,3.893,-1.0,0.146582,0.12811140656665582,0.13698165131193635,85.28423649977753,0.10541618993797758,0.49634235294117646,14.794608410493828,79460.27703024165,5.234779462753187,0.2543418088512142,0.043567419016,0.13835796602589237,48.53618405189043,89285.8746343878,0.1797332764428233,89.8488307514689,0.11292562481938243,2.7445405768115525,424.71967220362404,0.17869271193993244,0.5680931659841824,0.13819579189032571,81.36565613417874
82,482,81.9591,20.3424,53,30.7009,0,115,118,13,134,17,0.94747,75.44172,0.0,0.0,4.0,2.962,17.94441,0.0,0.0,122.0,31.50275,0.0012,0.46,3.753,-1.0,0.144542,0.12943806037369168,0.1401582427451276,84.52562419782629,0.1043866484902965,0.49186784313725496,14.239293981481481,79374.56618325096,5.128782839962702,0.25259023966036376,0.043976875156342556,0.140231041351057,48.596809293016975,90459.40849719223,0.17934322073211886,88.23900494433745,0.11245388483043764,3.013649580655056,423.3223534803175,0.1768510734039962,0.564252125005124,0.13884928586542994,81.33964644420486
83,483,82.2839,19.2184,53,28.3916,0,115,118,13,134,17,0.96541,75.72126,0.0,0.0,3.14286,2.926,17.47125,0.0,0.0,122.0,31.37449,0.00149,0.46,3.667,-1.0,0.149623,0.1299447936783445,0.1408868063102735,84.2098893011617,0.10300503089448275,0.48975137254901957,13.701630015432098,78907.90308165741,5.019608957571711,0.2510681404433003,0.04445465386009023,0.1419873368073372,48.51291929645303,91205.7485588841,0.1781806138111278,87.50963973652897,0.11140636637621221,3.1268924247870937,421.89838579705895,0.17504543171363965,0.5670639621557534,0.13929342064250488,81.06408535292923
84,484,83.491,17.7755,54,27.7505,0,115,118,13,134,16,0.98387,76.82802,0.0,0.0,3.75,2.881,16.50647,0.0,0.0,122.0,31.27045,0.00157,0.45,3.79,-1.0,0.146869,0.13240358934863208,0.14045412654417944,84.17348320853381,0.1015352462917589,0.4876956862745098,13.199508101851851,79041.83852969055,4.866382079478252,0.2503552481094471,0.04498413188576811,0.14314478909237616,48.57286316671489,94400.66518201088,0.17781268332030786,90.4188062096473,0.11155558931845799,3.4638098437099005,420.45634993882715,0.1731277622586547,0.5703107920274187,0.13972497973722114,80.71438332328819
85,485,83.9946,16.5245,55,25.8622,0,115,118,13,134,16,0.97913,77.26618,0.0,0.0,5.42857,2.82,15.26739,0.0,0.0,123.0,31.25389,0.00175,0.46,3.776,-1.0,0.13525,0.13098513540848983,0.14058071582696585,83.97925472421663,0.10025160166462471,0.4886117647058824,12.609375,79172.82030134015,4.635200941713501,0.2501394432855756,0.04526974676339405,0.14447073476880587,48.631627777476375,95972.3902559681,0.17839071639230075,90.6467318302501,0.1124676589745125,3.9203977767772726,419.0131913496967,0.1715095788556536,0.5703107920274205,0.14012093532168,80.46760741157057
86,486,84.1299,15.8257,55,22.133,0,115,118,13,134,16,0.98513,77.42659,0.0,0.0,3.46429,2.754,14.19793,0.0,0.0,122.0,31.22315,0.00177,0.46,3.563,-1.0,0.13251,0.1245566311783512,0.1413063798852548,83.38408745592753,0.09935479613918279,0.48886823529411766,11.969666280864198,78818.58039869128,4.518071957764172,0.25104007530813416,0.04540747544051032,0.14622640717677285,48.61616403085215,94726.5375037354,0.178797793487803,90.18886011028734,0.11356551850827648,3.3677121961475223,417.6022681678769,0.1698042040818807,0.5741518330064822,0.14033742061525253,80.31073690556697
87,487,84.0337,15.6675,55,22.0342,0,115,118,13,134,16,0.97277,77.3485,0.0,0.0,4.28571,2.751,13.59607,0.0,0.0,123.0,31.16237,0.00179,0.46,3.547,-1.0,0.131838,0.11832837454777909,0.14116546115250145,83.11240387682142,0.09838364697453997,0.4888180392156863,11.310136959876543,78807.92946101357,4.4390691778677045,0.2526109482429063,0.04561733594803751,0.1467150510716103,48.6044874779972,93853.2457136869,0.1794645333459385,90.92335119094597,0.11485463690854417,3.3326107525732804,416.22984206896257,0.1679786143428969,0.5725284180706512,0.1403614640843488,80.32372307630048
88,488,84.0782,15.7618,55,22.5025,0,115,118,13,134,16,0.96278,77.37493,0.0,0.0,4.17857,2.747,13.45978,0.0,0.0,123.0,31.19534,0.00159,0.46,3.431,0.13272,0.13146,0.11475468572443158,0.14099322826840077,82.99427559123102,0.09748358749325271,0.4880654901960784,10.713734567901234,78940.02267845954,4.367073360101738,0.2546931061474829,0.04586124063311239,0.14757363614847577,48.62054594063465,94305.60648943773,0.17981521160792557,90.95623663689194,0.11586687166876346,3.03351120673552,414.8992852668193,0.16568177526666686,0.5725284180706489,0.1404122824781754,80.27695297269835
89,489,83.9244,16.0947,55,21.9073,0,115,118,12,134,16,0.9641,77.22795,0.0,0.0,3.89286,2.752,13.54113,0.0,0.0,122.0,31.27655,0.00148,0.45,3.345,-1.0,0.137671,0.11372048858487398,0.13891442629991832,83.56254093082437,0.09674562867770949,0.4901180392156863,10.114920910493828,79017.84266886814,4.347701059298903,0.2571881666760437,0.045920160975341774,0.14875029607185558,48.51916711124373,93336.15150006229,0.1807933200084819,90.95327433954365,0.11653101477346868,2.7242351562838323,413.5990168585658,0.16352782470944716,0.5703107920274194,0.14030319511614836,80.27745487110869
90,490,84.0975,16.1093,55,25.091,0,115,118,12,134,16,0.94652,77.39272,0.0,0.0,4.64286,2.75,13.82855,0.0,0.0,122.0,31.3126,0.00136,0.45,3.455,-1.0,0.157335,0.11309295448892992,0.13816437719549954,83.86385524947433,0.09585496067658304,0.491644705882353,9.600790895061728,79369.83285037751,4.350589602206956,0.25950726151256914,0.046010938806213486,0.15074469958262493,48.52012615439333,93650.0328754105,0.18184233577873543,90.0461572791052,0.11712441724715178,3.679979665601802,412.3510389558995,0.16212958301236796,0.5703107920274157,0.14022314306015043,80.34344365497249
