,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,cubrow.0.5,cubrow.0.6,cubcol.0.6,cubrow.1.0,uhdhdsim,saturation,color_fulness,cubcol.0.5,cubrow.0.3,cubcol.0,cubrow.0,cubcol.1.0,fft,blockiness,cubcol.0.3,temporal,noise,staticness,tone,blur,movement
45,45,28.9606,12.9133,12,7.89831,0,120,114,4,137,5,0.99853,26.94377,0.0,0.0,5.78571,8.953,10.59633,0.0,0.0,109.0,24.59356,0.0,0.3,3.933,-1.0,7.445416,90.60705131621631,0.08938776249430269,0.10309872376641156,0.097200031456815,0.06511589222695226,102.27150893807104,55.528993017879536,66.34432466340664,0.0550120778111796,0.08718668069489362,0.07695209129349026,0.1008995736728173,0.07288061009025494,61111.04376799214,0.5971025784001717,0.028991032564903062,3.0813419756053646,0.15665535713756348,457.3573540164065,0.3782164705882353,5363.555671294154,7.151668595679013
46,46,28.6314,13.6662,12,8.01626,0,120,115,4,137,5,1.00037,26.62125,0.0,0.0,4.60714,8.972,11.12188,0.0,0.0,113.0,24.65258,0.0,0.3,3.625,-1.0,7.53418,91.78066328548088,0.08880754316272774,0.10262021538254378,0.09691220668742231,0.06525425803710501,102.3436217603723,55.48801525728202,66.81443851589177,0.05505237680631934,0.08676509935391888,0.07657112941545838,0.10070548609268137,0.07257882407528958,61035.059403267594,1.2427262606819571,0.02887830536587214,3.2593322951228623,0.1544377310943293,456.1548960834343,0.3779490196078431,5053.050011777868,7.598524305555555
47,47,28.4039,14.0878,12,8.97478,0,120,115,4,137,5,1.00558,26.36805,0.0,0.0,6.5,8.86,11.76292,0.0,0.0,118.0,24.68347,1e-05,0.3,3.272,-1.0,7.624155,92.14820861847772,0.08824928728459554,0.10206890832788512,0.09688221704767723,0.0650949500778057,102.43513053122726,55.41229700159144,67.32471747159818,0.055039720181918765,0.08620912159280325,0.07620485855685759,0.10033647455191011,0.07226382688274581,61076.19476539841,0.5592982755057522,0.028765230845776944,3.5080683475922476,0.14232039704974422,455.00247302423406,0.3780941176470587,4766.290264822438,8.128616898148149
48,48,28.2818,14.3882,12,9.45948,0,120,115,4,137,5,0.997,26.21669,0.0,0.0,7.64286,8.88,12.11357,0.0,0.0,114.0,24.64821,0.0,0.3,3.157,0.64493,7.833066,92.75093254886167,0.08773815153612857,0.10163625520139764,0.09693745802663263,0.064747537472515,102.49020250481117,55.45182235152634,67.59236083667045,0.055043560811260085,0.0856145550735952,0.07585089117806926,0.09951707088405043,0.07197327097814119,60947.665090756556,1.1624727811694013,0.02865251150920885,3.7309487991146737,0.14010277100651278,453.89523422606186,0.37645568627450987,4640.069106096839,9.015239197530864
49,49,28.1612,14.4302,12,11.2524,0,120,115,4,137,5,1.00395,26.06892,0.0,0.0,14.14286,9.035,12.36121,0.0,0.0,117.0,24.64064,0.0,0.29,2.975,-1.0,7.992737,88.22851648347785,0.08701407360411177,0.10145080553199196,0.09701901788475073,0.06424943450142216,102.55526601577687,55.49634674449025,67.90491009608658,0.05499704141591522,0.08503304782093182,0.0753492476949277,0.09856105439544767,0.07185870499440893,60909.84230564907,0.8115114611716738,0.028615407820983884,3.930021475951541,0.13566751892005433,452.8415379672189,0.37497372549019603,4585.837183985873,10.41652199074074
50,50,27.759,14.4568,11,12.5629,0,120,115,4,137,5,1.00105,25.6863,0.0,0.0,9.17857,9.304,12.39651,0.0,0.0,120.0,24.55898,1e-05,0.3,3.266,-1.0,8.238834,87.44109786854258,0.08607416972682558,0.10173638924556776,0.09783204631601769,0.0638194932525387,102.67138703095418,55.50392584153163,67.92397046701359,0.05486921608708672,0.08436118701549308,0.07493475012299312,0.09760139742429369,0.0715957556219224,60846.20483067228,0.8483622772872251,0.028518312995780854,4.109821181515435,0.12960885189776358,451.8669489246546,0.3754925490196078,4385.5452105980785,12.249807098765432
51,51,27.875,14.7288,11,12.135,0,120,115,4,137,5,0.99565,25.72926,0.0,0.0,5.57143,9.188,12.41907,0.0,0.0,121.0,24.52804,2e-05,0.29,3.455,-1.0,8.382719,88.73603467122804,0.08556703592943879,0.10176942008165103,0.09859109495480577,0.06330930645547084,102.69225508857092,55.46954835491415,68.36931738956788,0.05485639267051238,0.0836963870552053,0.07457645823750454,0.09669110704026487,0.07134991098437243,60817.81766488022,0.658001089722636,0.02833697157270558,4.250617844221375,0.12960885189776003,450.94551517833776,0.3740576470588236,4528.381068002671,13.798032407407407
52,52,28.3631,15.1201,11,12.7694,0,120,115,3,137,5,0.9998,26.09281,0.0,0.0,12.0,8.961,12.65106,0.0,0.0,120.0,24.42001,1e-05,0.29,3.297,-1.0,8.676722,87.63397209762381,0.08534654656070399,0.10158556306371279,0.09888157682935174,0.06278627294518332,102.62274337366863,55.306571489498936,68.88394938915246,0.054833715468891174,0.08308816838900245,0.074403975402299,0.09583571153253458,0.07134674131015634,60791.9310312659,0.6089315371255,0.028202720197638684,4.426974435842949,0.11749151785317341,450.06104903194455,0.3725905882352942,4924.953703792247,15.492139274691358
53,53,28.4813,14.7606,11,12.7245,0,120,115,4,137,5,1.00623,26.12819,0.0,0.0,19.07143,8.547,12.98367,0.0,0.0,121.0,24.25674,0.0,0.29,3.972,-1.0,8.864177,92.95521912124208,0.08531577236002395,0.10137159225213556,0.09917510034255012,0.06230904855875992,102.63642960945872,55.17444733042775,69.49454586016398,0.054757670991078006,0.08257487225253746,0.07419760504589068,0.09500727167372047,0.07146081863320285,60766.661258459666,0.7928112336918895,0.028054266813570466,4.6487963202711144,0.11749151785317014,449.2138831158322,0.3698078431372549,5090.082491863856,17.51446759259259
54,54,28.2302,14.9415,10,13.1449,0,120,115,4,137,5,1.0081,25.8665,0.0,0.0,22.5,8.377,12.66774,0.0,0.0,122.0,24.10155,0.0,0.29,3.701,-1.0,9.030874,89.42512962712219,0.08536097146728765,0.1017667975414971,0.09992691184453052,0.061810175382431574,102.69153729241708,55.082135047441646,69.95660427860686,0.054965530512767966,0.0820901284928901,0.07379109541759579,0.09420272261136997,0.07145069712343335,60710.79905182524,0.7227549240100193,0.027943406026635163,4.803310748039576,0.11527389180994163,448.4558029193667,0.3666023529411766,5011.419467759239,19.712770061728396
55,55,27.4064,16.0592,10,12.4922,0,120,115,4,137,4,1.00394,25.09902,0.0,0.0,17.60714,8.623,12.82479,0.0,0.0,122.0,23.92926,0.0,0.3,4.05,-1.0,9.141033,88.93257085040773,0.08626446989470969,0.10209608844782843,0.10050119171852712,0.06131967080823965,102.89715530556737,54.94091137544609,70.20993843018132,0.055037070817658774,0.08163571627636393,0.07346540498719023,0.09341228431042128,0.07180717767307095,60681.30029098244,0.4155888671803375,0.02780975182711575,4.973034701102988,0.10699759874441843,447.8171311069199,0.3645925490196079,4600.347843677599,21.463300540123456
56,56,26.1561,17.1598,10,14.6967,0,120,115,3,137,4,1.00737,23.9585,0.0,0.0,12.07143,9.121,13.78639,0.0,0.0,119.0,23.72802,0.0,0.29,4.041,0.48611,9.315624,91.52526090580177,0.08567930066647109,0.10197922257141294,0.10044600366911648,0.060841171846884715,103.18274972091642,54.827138076593855,69.81438438476818,0.054540222909264705,0.08109131832368377,0.07361575362432479,0.0926375821195225,0.07189402180413935,60615.48470107586,0.6631127700670413,0.027689330996442378,5.161647349723877,0.10477997270118732,447.2327230051125,0.36278588235294124,4036.5958611309625,23.399257330246915
57,57,23.8596,17.8748,9,16.0222,0,120,115,3,137,4,0.99587,21.90075,0.0,0.0,14.89286,10.014,14.73655,0.0,0.0,119.0,23.36227,2e-05,0.29,3.951,-1.0,9.541824,88.0047976022649,0.08468758384671722,0.10108006720707746,0.09994985681131797,0.060340225388985626,103.69202660817267,54.72891932357976,68.97010754657781,0.05416992719557634,0.08061099315046269,0.07327530536154793,0.09185387745242732,0.07205330549537632,60512.64024978251,0.3246369682347331,0.02758048213725608,5.407216679554298,0.09488026469983175,446.6573645479264,0.35893686274509806,3173.7613918752263,25.283082561728396
58,58,21.6493,18.0554,8,16.4961,0,120,115,3,137,4,1.00128,19.92681,0.0,0.0,13.28571,10.4,15.34953,0.0,0.0,117.0,23.0856,2e-05,0.29,4.155,-1.0,9.674773,88.44791793549103,0.08394715462005992,0.10008535214185255,0.09964908408346737,0.05984331965159491,104.15263895521687,54.58612324279032,69.40194599988237,0.05381995591788442,0.079993597196798,0.0732140225904662,0.09110289808236754,0.07185627355479914,60424.82723442471,0.6601654068855708,0.027426714888756587,5.683833284755912,0.09266263865660124,445.9828206742132,0.35672745098039216,2508.477042521989,27.791473765432098
59,59,20.1351,18.435,7,16.9056,0,120,115,3,137,4,1.01079,18.60357,0.0,0.0,8.17857,11.387,15.50534,0.0,0.0,115.0,22.90494,2e-05,0.29,4.783,-1.0,9.807241,90.14357109571974,0.08322500545224693,0.09924898911857973,0.09884626885761627,0.059372691600997556,104.45127766128566,54.289457344714506,70.78498776853442,0.05346747292124347,0.07941198434502424,0.07343553904764483,0.09036226539708014,0.07138505256801381,60498.78827235167,0.8635702467788019,0.027253317068879047,5.904577530639192,0.09266263865660053,444.98740911577,0.35426078431372554,2098.635377041166,31.10040509259259
60,60,18.8081,18.9327,7,16.4795,0,120,115,3,137,4,1.00641,17.43267,0.0,0.0,9.25,12.769,15.83905,0.0,0.0,117.0,22.81656,1e-05,0.29,5.01,-1.0,10.069266,91.78618377505222,0.08258671341086186,0.09849156151856284,0.09775336728090346,0.05927055685086651,104.6509143968335,53.870172571252894,71.23287250457129,0.053044181047959015,0.07861516941614366,0.07307176112962913,0.08939721698671012,0.07105328206976916,60427.05735017124,0.6837828202211166,0.02524577407767532,6.085267283596394,0.0926626386566002,443.4907283028959,0.3538160784313726,1783.8441780246167,35.26456404320987
61,61,17.6266,19.3135,7,16.6233,0,120,115,3,137,4,0.99372,16.40252,0.0,0.0,14.60714,13.292,16.25755,0.0,0.0,121.0,22.86988,1e-05,0.29,4.46,-1.0,9.890333,90.42224905496455,0.0817678991011609,0.09755473029763366,0.09672502401083823,0.05914496078724754,104.82144529335714,53.642309871720684,70.821423230357,0.052589456901192086,0.07783877600381592,0.07256948143570018,0.08842646204987409,0.07075971206000121,60304.75538053741,0.5354627972901432,0.023357231135853897,6.244564302922449,0.09266263865660056,441.49577069468955,0.35257568627450986,1490.2534673887374,37.952980324074076
62,62,17.2443,19.6008,7,16.7929,0,120,115,3,137,3,0.99442,16.05188,0.0,0.0,10.03571,14.206,16.57889,0.0,0.0,119.0,22.94049,3e-05,0.29,4.584,-1.0,9.911868,92.83074052167558,0.08113874930106608,0.09672550442381198,0.09580920205639387,0.05903245814490989,104.85931280319433,53.51635987081645,70.20930819716081,0.052115758609194075,0.07713612977593902,0.07195518904693461,0.08744934233417395,0.07024841951003771,60217.269173594585,0.4910828164684238,0.022062808654885965,6.393039085800432,0.09266263865660074,439.07433721447865,0.3520325490196078,1446.2290711133373,40.1763599537037
63,63,17.0811,19.996,7,16.7305,0,120,115,3,137,3,1.00122,15.89457,0.0,0.0,9.0,14.178,16.81694,0.0,0.0,122.0,23.00826,0.0,0.28,3.843,-1.0,9.785889,89.0004545205924,0.08056714278603723,0.09594536614613973,0.09513619670954698,0.05892308715030083,104.83218653247506,53.404223406756365,69.38742000673835,0.05165025730920767,0.07655396766094191,0.0713734142594211,0.0864630460884129,0.06982056319427203,60192.2771294443,0.3971908722949026,0.022004990011608997,6.549674268594687,0.09266263865660122,436.2636831357968,0.35133411764705885,1405.5164802123804,42.678530092592595
64,64,16.7785,20.4787,7,17.0961,0,120,115,3,137,3,1.00421,15.64304,0.0,0.0,8.0,14.476,17.15999,0.0,0.0,123.0,22.98271,0.0,0.28,3.446,0.42464,9.465255,88.58942824189509,0.08004855746309399,0.09518350661139051,0.09459792429160228,0.058806580072406536,104.83906501261157,53.089198924877024,68.49669185622861,0.05118080931974808,0.07604228474501552,0.07085594375089874,0.08549530818930666,0.06945617783855852,60345.176139285846,0.46897079558155796,0.022966295600851096,6.655961324136833,0.10093893172212558,433.27014923709976,0.3502686274509804,1340.9788950807808,46.79808063271605
65,65,16.42,21.4022,7,17.4136,0,120,116,3,137,3,0.99733,15.38282,0.0,0.0,5.71429,14.378,17.5722,0.0,0.0,122.0,23.36739,0.0,0.29,3.322,-1.0,8.995222,92.34489516045132,0.07929361418739304,0.09455091049917508,0.09413640812504816,0.058713592486627934,104.86859789027997,52.59428801359953,68.14540357836415,0.05072510955552584,0.07573143800679323,0.0704118255707388,0.08449321947148354,0.06888433464308295,60489.221710467486,0.6315414889381108,0.023260231241575197,6.827202134030416,0.11527389180994245,430.22621498494397,0.35347999999999996,1270.45880187871,49.40094521604938
66,66,16.3834,22.362,7,18.1317,0,120,116,3,137,4,1.00179,15.44475,0.0,0.0,6.67857,14.737,18.38059,0.0,0.0,123.0,24.02488,1e-05,0.29,3.138,-1.0,8.351163,92.10558918437995,0.07855862453707456,0.09401792367246029,0.09364449849694015,0.05863336268030443,104.76440576641795,52.44323297194493,68.3426991616626,0.050252208718119785,0.0752478615187209,0.06976652016429452,0.08345463907399223,0.06834314185835456,60585.379246619515,0.44185146847443846,0.02466791015102039,6.996872533092308,0.11749151785317563,427.1949536407534,0.36302666666666666,1238.0387684470143,51.171730324074076
67,67,16.5246,22.72,7,19.0033,0,120,116,3,137,4,0.99534,15.61475,0.0,0.0,9.07143,15.326,19.18741,0.0,0.0,120.0,24.48419,0.0,0.28,2.717,-1.0,8.044643,89.57120154233746,0.07725305252351339,0.09343012709201556,0.09311949253429647,0.058553874740097385,104.68279857213376,52.301630655924484,69.48800504363112,0.04981079986884329,0.07490215186664087,0.06933237801595057,0.08242754663764122,0.06774454457630869,60676.737954769334,0.48158003836268426,0.024716258432325066,7.170866656635939,0.12960885189776436,424.2888662694598,0.37827803921568626,1256.6702526575127,50.766782407407405
68,68,16.0391,22.7847,7,19.7199,0,120,116,3,137,4,0.99728,15.23934,0.0,0.0,9.17857,15.938,19.4988,0.0,0.0,119.0,24.96185,3e-05,0.29,2.905,-1.0,7.972954,90.41050056234978,0.07604779952602019,0.0928739401200271,0.09257077670321885,0.0584612678230328,104.75379687155099,52.48917567877122,70.55218478651456,0.04935277261999125,0.07435446717912741,0.06845844853261195,0.08141825299217485,0.06715022735231156,60529.17858502309,0.425065505421289,0.024956963273625003,7.133990012374308,0.12960885189776816,421.6171456905223,0.385663137254902,1147.7583484901306,49.776186342592595
69,69,15.5173,22.7807,7,20.1857,0,120,116,3,137,4,0.99639,14.80776,0.0,0.0,12.17857,16.745,19.5501,0.0,0.0,119.0,25.47103,4e-05,0.28,3.109,-1.0,7.951382,88.83361655940028,0.07466379222413912,0.09212700999808986,0.09210855395202946,0.05837170254130061,104.853419711557,52.55550638834635,70.50742635051151,0.04890885394713211,0.073699028269482,0.06768885607856226,0.08036908802235158,0.06657732951129443,60527.07201562666,0.47226903673634607,0.025342770993513175,7.076016589177765,0.12960885189776009,419.23910295412054,0.3925441372549018,1052.179284597849,48.75988618827161
70,70,15.6264,22.7799,7,20.0031,0,120,116,3,137,4,0.99232,14.93589,0.0,0.0,14.71429,17.27,19.54881,0.0,0.0,119.0,26.07059,0.0,0.28,2.782,-1.0,7.588137,84.26482125950531,0.07343213228555864,0.09113287892476821,0.09176347385328684,0.05831922213415927,104.79237853872385,52.520355601369594,71.18382440122883,0.048451296149226726,0.07291150658715523,0.06692099541028951,0.07930415420932144,0.06596304243549436,60631.01309405176,0.19765613447702016,0.026172946037843366,7.003992422241978,0.13566751892005438,417.1596006454425,0.400941568627451,1038.2186367434574,47.91898148148148
71,71,16.3078,22.2873,8,21.3962,0,120,116,3,137,5,0.99692,15.56878,0.0,0.0,12.5,16.787,19.54721,0.0,0.0,119.0,26.67759,0.0,0.28,2.825,-1.0,7.316668,87.8237813326412,0.07254178601244216,0.09005289586410765,0.09116259973226798,0.05828193855673327,104.63041758266483,52.36046383704668,71.4400428896394,0.04799315717533317,0.0721715089042087,0.06611493708428645,0.078189564046132,0.06533743946008634,60676.940286677134,0.24808302784521336,0.027627320615913477,6.963181562546953,0.1356675189200547,415.26404212598453,0.4095207843137254,1104.081114178241,47.26195987654321
72,72,17.919,21.8855,8,22.3408,0,120,116,3,137,5,1.00116,17.00944,0.0,0.0,13.07143,14.583,19.12188,0.0,0.0,119.0,27.40638,0.0,0.28,3.454,0.40252,7.185674,87.49468386044323,0.0712101569689679,0.08923218968083052,0.0899848514746363,0.05826989790037064,104.30159019026048,52.24591723783517,72.3729353834934,0.0476317643898352,0.07145848123928114,0.06531605691242631,0.07709500426756369,0.06467847774718422,60793.923812592555,0.321436860919997,0.030607236583051922,6.8132208697585295,0.13566751892005743,413.4462417164625,0.41807647058823527,1346.5431712667662,45.85778356481482
73,73,19.9731,21.5967,9,22.9959,0,120,116,3,137,5,0.99947,18.85868,0.0,0.0,18.32143,13.359,18.7733,0.0,0.0,120.0,28.13597,0.0,0.28,3.214,-1.0,7.079426,86.18916174896587,0.0697650290374424,0.0884303189223084,0.08891010590214316,0.05826781403752736,103.87232010955884,52.069286393530575,73.5598174496029,0.04790129179426037,0.07079618692070958,0.06454760341437829,0.07601956735268818,0.06399234743159407,60725.26798099042,0.3475696050838785,0.03291388675531255,6.629420476669245,0.14010277100651625,411.6689400862098,0.425719568627451,1715.9483873856304,44.94347993827161
74,74,21.8545,21.4153,10,23.3714,0,120,116,4,137,6,1.00157,20.55703,0.0,0.0,12.42857,12.387,18.52429,0.0,0.0,121.0,28.76098,0.0,0.29,2.743,-1.0,6.884413,84.4858633266422,0.06856525268079182,0.0875867846944476,0.08831516626679894,0.05823458639505561,103.51713433345566,51.99267201364777,74.80994183896226,0.04795432915257777,0.07032088111385303,0.06376863443663286,0.07492493216407699,0.06335839215372564,60707.72627158215,0.5175623839959482,0.034447195572429035,6.383953092899054,0.14232039704974409,409.9452748813847,0.4303952941176471,2114.976436595984,43.07648533950617
75,75,24.4501,20.7587,12,24.7971,0,120,116,4,137,6,1.002,22.91488,0.0,0.0,14.39286,11.502,18.37123,0.0,0.0,122.0,29.31564,0.0,0.29,2.241,-1.0,6.626037,88.71181432148981,0.06780382885365091,0.08718142429601551,0.08777088806158943,0.058233954919173624,103.0234829861663,51.89530097113715,76.15717913561637,0.04811186481467239,0.06998115049398952,0.06288327057540243,0.0738084733113413,0.06273517452454727,60613.475429763166,0.6206319354757542,0.03633371465404852,6.069558515539633,0.1544377310943376,408.23112563135567,0.4390737647058813,2797.778856802447,41.696614583333336
76,76,27.0652,20.107,13,23.6616,0,120,116,4,137,7,1.00056,25.2976,0.0,0.0,13.82143,10.259,17.81971,0.0,0.0,123.0,29.88574,1e-05,0.29,2.191,-1.0,6.3768,89.45606117955079,0.06704690013303248,0.086940061040247,0.08732121237919735,0.058307278615902604,102.54922840164299,51.940173113787615,77.5184914678827,0.048495055110138886,0.06941025694663433,0.06207191000084052,0.07271130371036674,0.06219629864008828,60718.63771000892,0.9329187491077093,0.03912507348252305,5.68139144499708,0.16049639811662617,406.62114548673316,0.4474278431372549,3754.9355308569934,40.607204861111114
77,77,29.1023,19.6746,14,22.1261,0,119,116,4,137,7,1.00422,27.18236,0.0,0.0,7.67857,9.523,17.26798,0.0,0.0,123.0,30.51066,1e-05,0.29,2.288,-1.0,6.258124,90.59666561205987,0.06570457551395532,0.08754147455770692,0.08693813403589568,0.05821010171957168,102.14639220703552,51.980383978949654,79.08515121829997,0.04962262765683143,0.06890615893245591,0.061135174953605376,0.07159104658719394,0.061615659369320626,60750.82989422936,1.2129477006417184,0.042174531527384075,5.409482251726008,0.16049639811662708,405.0831462814859,0.45392470588235306,4555.583504835331,39.19700038580247
78,78,30.3206,19.2123,14,19.8541,0,119,116,4,137,7,1.00515,28.33175,0.0,0.0,6.57143,9.192,16.90565,0.0,0.0,122.0,30.82398,1e-05,0.29,2.036,-1.0,5.98163,88.10648475054323,0.0643736832329518,0.08688626342189976,0.08661479014966526,0.057768793499249016,101.86613969746404,52.00584769543306,80.77232407728113,0.05088374254531824,0.06847388209930824,0.05999605422267003,0.07045629016278025,0.061150673676147044,60916.726125089626,1.4804597379454836,0.04498243026050321,5.224306909428195,0.16049639811662764,403.63416962085853,0.4557894117647059,5280.282204646538,37.69941165123457
79,79,30.6203,18.7648,14,20.2188,0,119,116,4,137,7,1.02223,28.63857,0.0,0.0,10.32143,9.09,16.51791,0.0,0.0,123.0,30.85643,1e-05,0.29,2.26,-1.0,5.744246,87.06519513575807,0.06315259241146286,0.08611079633191727,0.08632700885217334,0.05716274562324709,101.74773120173631,51.98741357120467,81.61906427099495,0.05189700123041452,0.06771824403290537,0.05893674483468469,0.06931139435554345,0.06067196743468115,61059.400001972455,1.2386214451137352,0.04646820024415371,5.092274285085921,0.16049639811662966,402.31800165660303,0.45421529411764716,5613.79658843301,35.86554783950617
80,80,29.9599,18.9171,14,18.8943,0,119,116,4,137,7,1.00666,28.09647,0.0,0.0,10.10714,9.063,16.13826,0.0,0.0,123.0,30.79986,0.0,0.29,2.388,0.42734,5.452498,86.87712984680635,0.06200604034098941,0.08584204787696396,0.08602422055489217,0.056577814171891,101.84819981838837,51.98009858308015,81.99503552919037,0.05265321335531364,0.06696475840635847,0.057960253166128496,0.0681780711300371,0.06011400903248294,61107.05715321739,1.0941876893597688,0.04718842528216073,5.072884122896094,0.16271402415987093,401.14983632337476,0.4536105882352941,5227.697846414836,34.307291666666664
81,81,28.7428,19.0193,14,17.5788,0,119,117,4,137,7,0.99813,27.04899,0.0,0.0,11.14286,9.291,16.26748,0.0,0.0,123.0,30.76845,6e-05,0.29,2.308,-1.0,5.250143,89.37957821929639,0.06077678901959348,0.08568112753565918,0.08520763313809676,0.056008527453757666,102.02489525185995,51.92912876458815,81.32513163145835,0.05369315001961778,0.06651609444057996,0.056980393856866804,0.06699945303499442,0.05956688798552451,61116.02247623354,0.7706676369625242,0.04780847183746738,5.100066269969061,0.18532527731318724,400.1378300896533,0.4536188235294104,4675.95283261025,32.80762924382716
82,82,27.2687,19.0038,14,19.7248,0,119,117,4,137,7,1.00087,25.7564,0.0,0.0,12.32143,9.525,16.34917,0.0,0.0,123.0,30.59518,0.0,0.29,2.383,-1.0,5.11415,89.59287590910668,0.059515718066567046,0.08474548884195987,0.08364985308069554,0.05537609553061791,102.25884814655102,52.01625249415268,80.7297295531479,0.05458246873693335,0.06606513474368388,0.05593015220968088,0.06584792879416397,0.059058999267328896,61061.451628591436,0.7802405398317869,0.048613026346695974,5.156163875699243,0.18532527731319656,399.3125500782971,0.4542235294117647,4003.6554975750996,30.860001929012345
83,83,26.7583,18.8235,13,19.3179,0,119,116,4,137,7,1.01961,25.30997,0.0,0.0,11.28571,9.661,16.32473,0.0,0.0,123.0,30.56525,0.0,0.29,2.275,-1.0,5.002887,89.65979519246645,0.058618091687360964,0.08398238835514471,0.08218778031297524,0.05465364554605022,102.33467354229842,52.21170100459346,80.36072210059199,0.05501791759255201,0.06541945687793695,0.05487519391553856,0.06466135755591597,0.058574753403107,61085.84296004774,0.8560620006432728,0.049440157792658423,5.191886222642818,0.18532527731319912,398.68526682393826,0.45417607843137264,3847.661669369905,29.12770061728395
84,84,26.2756,18.5807,13,18.5617,0,119,116,4,138,7,0.98771,24.96275,0.0,0.0,13.5,9.558,16.16515,0.0,0.0,123.0,30.65356,0.0,0.29,2.956,-1.0,4.91726,86.03418711315022,0.05863806206749483,0.08339280538623918,0.0806332506013462,0.053907301795133374,102.42787938445193,52.408741892119984,79.944124385233,0.05543210107239553,0.06524504106598776,0.05382281163084584,0.06343671079555713,0.05812443169696565,61134.41043454438,1.012227201618471,0.04994863065087164,5.203280048574062,0.1853252773132,398.22470784606287,0.4548333333333334,3559.8165573023803,27.58376736111111
85,85,26.077,18.5671,13,18.6929,0,119,116,4,138,7,1.00636,24.77566,0.0,0.0,13.53571,9.491,15.94832,0.0,0.0,122.0,30.7081,0.0,0.29,2.556,-1.0,4.992023,89.8676652929063,0.058578255701351264,0.08275899302565243,0.07950785592324328,0.053094666807345405,102.45072591239415,52.43955993652344,79.71354553018357,0.05542057965230311,0.06485028581909213,0.05277526499514195,0.062215376312081946,0.05761706645814989,61112.80269779908,0.9854368852035129,0.05036517554595471,5.232782153535347,0.18532527731319973,397.9168318035578,0.45525019607843153,3493.554462847935,25.92091049382716
86,86,25.5406,18.8068,13,17.7054,0,119,116,4,138,7,1.00632,24.30926,0.0,0.0,13.14286,9.7,15.9375,0.0,0.0,121.0,30.67681,0.0,0.29,2.22,-1.0,5.140216,87.3072959241851,0.058181652013859546,0.08201063754099923,0.07836257261136594,0.05224889578055406,102.53812239846627,52.3632733380353,80.03868807658984,0.05545868422428569,0.06445366430968269,0.05166500322851259,0.060966256844067125,0.05710588981955875,61080.09062181503,0.612997065889713,0.051332611209540094,5.2099667191855055,0.18532527731319984,397.6859806758115,0.4548184313725492,3254.3597773062424,24.346739969135804
87,87,25.3897,18.8235,13,19.2136,0,119,116,4,138,7,0.97393,24.13428,0.0,0.0,12.14286,9.59,16.14967,0.0,0.0,117.0,30.54374,0.0,0.29,2.485,-1.0,5.252691,87.7831503758559,0.05758322393283534,0.0811716495731781,0.07737629501165152,0.05122659051090769,102.5861683066782,52.30224948459201,80.12830814226402,0.05526174355436505,0.0641383890050563,0.05046271887735986,0.059722820202462834,0.056580800004666115,60972.266055681124,1.200388554699056,0.05204621263005353,5.18435596564794,0.18532527731319715,397.5064140054875,0.451894117647059,3199.4176459381183,22.636188271604937
88,88,25.0344,18.4331,13,18.7882,0,119,116,4,138,7,1.01014,23.76993,0.0,0.0,13.67857,9.76,16.16177,0.0,0.0,113.0,30.39333,0.0,0.3,3.095,0.50283,5.53838,89.93663887619171,0.05698374563334085,0.08032603090347072,0.07636487686674955,0.05001516784721296,102.66582555520564,52.10393590102961,79.67772401578131,0.05518024289543617,0.06409496917794236,0.04932197104737119,0.05848085448923607,0.05602999538327259,60895.27984122043,0.9162712005929688,0.05288174829156991,5.093314568982669,0.1770489842476747,397.3266188813902,0.45288392156862756,3060.8757467418736,21.228636188271604
89,89,24.7697,18.6924,12,18.1359,0,119,116,4,138,7,1.00509,23.50325,0.0,0.0,12.32143,9.946,15.82515,0.0,0.0,108.0,30.33571,0.0,0.29,3.434,-1.0,5.701712,90.51254923877786,0.05711683364615092,0.07966694321455449,0.07597001636781615,0.04844773553420957,102.7517655399297,52.085709183304395,79.33150749570476,0.055100003454517585,0.06396085923419566,0.04811897465938334,0.05714564854330351,0.0554806199040252,60883.46152406192,1.1371232570706784,0.05439395602938409,5.069684339199584,0.1604963981166366,397.1134772289878,0.4526380392156864,2965.429026568091,19.858024691358025
90,90,25.0118,19.0699,12,17.3549,0,119,116,3,138,7,0.97667,23.70145,0.0,0.0,16.57143,9.66,16.04462,0.0,0.0,106.0,30.21616,1e-05,0.29,4.374,-1.0,5.679469,88.57951850483884,0.05682980523329025,0.07907908965701074,0.07382041794484097,0.04696015968898698,102.73615424041152,52.22912051353925,78.63421152968374,0.055038538224837695,0.06368012682177951,0.046901845435876534,0.05578401042713138,0.054959432964025404,60839.247248116495,1.281272110078262,0.05554803525745705,5.057562988583301,0.16049639811663113,396.8624999045779,0.4500996078431374,3055.2713502301644,18.800733024691358
