,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.6,cubcol.0.5,blockiness,movement,noise,uhdhdsim,cubcol.1.0,blur,cubrow.0,cubrow.0.3,contrast,cubcol.0.3,cubcol.0,color_fulness,fft,saturation,staticness,temporal,tone,cubrow.1.0,cubcol.0.6,cubrow.0.5
45,545,67.8841,25.7015,46,31.2325,0,112,123,10,130,8,0.99542,64.47628,0.0,0.0,5.60714,5.725,22.18113,0.0,0.0,125.0,50.02539,0.00021,0.26,8.399,-1.0,2.912856,0.1505280666000652,0.11875633136993817,4.126762032227944,17.578751929012345,0.3028167951663745,93.40299144317305,0.12852371784039568,41089.862644651585,0.014181153252756469,0.079552438090828,92.42420734001836,0.16136134915355987,0.11108257511700508,100.41461357579865,67030.48508922153,30.490881272304204,277.2491378170461,5.581151568378886,0.8116305882352942,0.11056221243341531,0.1291834105045632,0.15236579405375741
46,546,68.1248,25.7246,47,34.172,0,113,123,10,130,8,1.00893,64.69282,0.0,0.0,4.10714,5.677,22.10108,0.0,0.0,125.0,50.02803,0.00022,0.26,7.591,-1.0,2.938853,0.15107923162997675,0.12023612101232191,4.08813688368828,17.754243827160494,0.3028167951663741,93.34363630216654,0.1310839573386759,41821.015636945325,0.014209774904737415,0.07982630370476297,91.83479897188792,0.1621195110553953,0.11025711652100718,100.12954525416889,67138.72788551825,30.27876828040606,276.9647911149761,5.572736108186128,0.812741058823524,0.11065353970993935,0.13112372895306615,0.15235409040516806
47,547,67.9355,25.7928,47,33.5337,0,113,123,10,130,8,0.99024,64.54043,0.0,0.0,6.60714,5.688,22.11777,0.0,0.0,126.0,50.00492,0.00022,0.26,9.338,-1.0,2.922855,0.1516618234228285,0.12049565251930076,4.43596264811566,17.83010223765432,0.30281679516637383,93.39887354915389,0.13193743456152993,41168.50206461821,0.014218851463755372,0.08013753201405686,88.51438083759366,0.16227268440856688,0.1093540487633611,99.85969070939393,67167.50564653026,30.41928420832128,276.665126792574,5.584339107517282,0.8137745098039215,0.11038742104770682,0.13235617739410446,0.15236069838996116
48,548,67.7197,25.7481,46,32.8875,0,113,123,10,130,8,1.00744,64.35504,0.0,0.0,7.21429,5.669,22.17474,0.0,0.0,126.0,49.94965,0.00029,0.26,9.581,0.42258,2.897048,0.15226829961043442,0.12096391589410892,3.3734273896934206,17.84717399691358,0.3028167951663746,93.41192047243769,0.13412342393453303,40673.67657126912,0.014234306364467007,0.08043133369040914,90.4898473885722,0.16228767184928297,0.10859589821638085,99.78483982579257,66973.03728972418,30.389123798888406,276.3543125293358,5.612603008600395,0.8137505882352942,0.11046253501565845,0.13266229791387008,0.15217715082268168
49,549,67.6355,25.6878,46,30.1421,0,113,123,10,130,8,0.97616,64.29061,0.0,0.0,9.82143,5.623,22.13705,0.0,0.0,125.0,49.92226,0.00026,0.26,10.051,-1.0,2.899367,0.15280602835351403,0.12150341195538772,3.919102289946923,17.895833333333332,0.3028167951663756,93.43450998195715,0.13652428543586684,40439.82569063405,0.014270497048484331,0.08057163222412969,93.40409023464497,0.1625892426741274,0.10796506398763855,99.34648954602432,66943.76819570395,30.266633398738907,276.00985910884293,5.6217003925412055,0.8142654901960784,0.11062460138209752,0.13273233206715512,0.15190905045787073
50,550,67.8147,25.5605,46,29.9339,0,113,123,10,130,8,1.02018,64.43912,0.0,0.0,5.14286,5.563,22.08886,0.0,0.0,126.0,49.88212,0.00019,0.26,10.083,-1.0,2.90861,0.15327424845059928,0.12210227663966872,4.29628294296037,17.816599151234566,0.3028167951663759,93.34829574310658,0.13708562031089375,40891.08163549857,0.014268554316529987,0.08081647325886979,91.6397720788834,0.162643598344708,0.10743185723943724,99.0911724491688,67122.259017937,30.223612279067808,275.6608990712946,5.602588225438032,0.8139749019607845,0.11066317756737917,0.13280380097892114,0.15179355950081086
51,551,67.8422,25.4163,46,29.548,0,113,123,11,130,8,0.99527,64.44199,0.0,0.0,5.82143,5.561,21.97837,0.0,0.0,125.0,49.80793,0.00034,0.26,9.749,-1.0,2.933438,0.15360289340420463,0.12381965782348286,3.623134203207733,17.76364776234568,0.30281679516637566,93.35221235161745,0.13964379855411066,40979.462781623035,0.01428788347622895,0.08113956729925347,91.17562245474528,0.16227079127611266,0.10694305725442321,100.5517287029299,67242.01610028809,30.172499668451003,275.3007158884329,5.601111913558761,0.8128062745098039,0.1102812977997598,0.13318220449803578,0.15186309083563349
52,552,67.8893,25.3262,46,32.4976,0,113,123,11,130,8,1.00773,64.50435,0.0,0.0,6.42857,5.51,21.85768,0.0,0.0,125.0,49.75413,0.00029,0.26,10.84,-1.0,2.915819,0.15400702197554259,0.12494521785206043,3.1068677439689147,17.93084490740741,0.30281679516637905,93.32326356543996,0.1410907158644976,40892.076894943595,0.014304743387079686,0.08138537481292614,91.5833236296949,0.16213675079082124,0.10667592843268757,98.27138389592236,67035.27846765188,30.223151689694248,274.9481901262331,5.5974387221478,0.8126435294117647,0.11013586176681592,0.13332762412946442,0.15171439665717004
53,553,68.1878,25.4891,47,32.1462,0,113,123,11,130,8,0.97753,64.79233,0.0,0.0,4.78571,5.462,21.78642,0.0,0.0,125.0,49.68132,0.00024,0.26,11.115,-1.0,2.889468,0.15452497358733408,0.12800753338271237,2.126204721915631,18.010850694444443,0.30281679516637877,93.29785077450799,0.14270572026008552,41332.4637038808,0.014338135804106625,0.08149619334418838,93.55279715377367,0.16240846528316932,0.10678601171318515,99.65697179129506,67098.36710062591,30.036878044222608,274.5825067890488,5.5850658358650085,0.8121443137254902,0.10998299167360513,0.13355213819183406,0.15165027692541203
54,554,68.3166,25.5824,47,33.9402,0,113,123,11,130,8,1.00714,64.95055,0.0,0.0,4.75,5.369,21.92551,0.0,0.0,126.0,49.58605,0.00033,0.27,8.94,-1.0,2.863426,0.15506245383217948,0.12911091209928277,2.8456537591457303,18.182532793209877,0.3028167951663772,93.23788590568192,0.14410022497881678,41603.58147435681,0.014349981220486523,0.08185938598425271,89.52966858941794,0.16271904784255722,0.10598322317568698,98.47523300056358,67235.1676558187,30.06561166268808,274.2018223443431,5.594591057997383,0.8106944509803908,0.10992895956792746,0.1334894908760305,0.15157662814968045
55,555,68.09,25.9038,47,33.9657,0,114,123,11,130,8,1.00267,64.76054,0.0,0.0,5.5,5.43,22.00404,0.0,0.0,126.0,49.56159,0.00038,0.26,9.64,-1.0,2.885557,0.15541236825459795,0.12931488562606486,1.9067005424049526,18.304783950617285,0.30665783614543907,93.26322531154702,0.14536171659009853,41155.7101305198,0.014375256529458806,0.0819486304563663,93.2997504937406,0.1622291401322482,0.10562036775718148,100.101935366957,66983.9206229516,29.92561622902199,273.8393188588684,5.603801763098234,0.8103141176470589,0.10997585907467979,0.13376906093024252,0.15141179400129545
56,556,67.5328,26.0703,47,31.7951,0,114,123,11,130,8,1.00276,64.23849,0.0,0.0,4.39286,5.495,22.27067,0.0,0.0,125.0,49.503,0.00036,0.26,9.154,0.41512,2.911216,0.15564242102283488,0.12999667314248173,2.2101901554447076,18.46754436728395,0.30281679516637655,93.28988230693811,0.1459776854554271,39994.04560629193,0.014387491797848859,0.08208917812583762,89.97525666784816,0.16185604380512636,0.10585414900796276,100.21896687643493,66836.44876786589,29.72545237600068,273.45747364199974,5.6313106461658995,0.8101450784313711,0.10986452315248998,0.13428581622356972,0.1511568095917323
57,557,67.2728,26.0872,46,33.0362,0,114,123,11,130,8,0.98981,64.00956,0.0,0.0,5.28571,5.564,22.40728,0.0,0.0,126.0,49.42854,0.00035,0.26,11.005,-1.0,2.859635,0.15577048118164427,0.13057265651865016,2.488237259657947,18.69020061728395,0.302816795166375,93.38876485112141,0.14660861407693054,39616.16893345843,0.014432316011298223,0.08225615426224515,89.88187093451683,0.16136783077645872,0.10579638492279235,100.36709793542525,66833.66950799411,29.55186613106433,273.03847843999637,5.659764485186444,0.8095545098039216,0.10979796705483418,0.13495252367137733,0.1508622853103923
58,558,67.4975,26.085,47,30.2269,0,114,123,11,130,8,1.00033,64.2375,0.0,0.0,5.5,5.506,22.42528,0.0,0.0,125.0,49.46487,0.00029,0.26,10.016,-1.0,2.881215,0.15611252134181894,0.1312765358806185,2.750678680474406,18.706886574074073,0.3028167951663774,93.34959141531334,0.1470896825428067,40000.05143741851,0.01443757971289278,0.08231015759087038,91.07298375002439,0.1611428480748413,0.1052606969574829,100.9674184550975,66909.56178642444,29.521477970076198,272.65415056001586,5.673433941428877,0.8090423529411764,0.10986202240819992,0.1356452144228538,0.1504890359198823
59,559,67.9546,26.2366,47,32.5642,0,114,123,10,130,8,0.99161,64.67214,0.0,0.0,6.89286,5.467,22.42871,0.0,0.0,125.0,49.51113,0.00022,0.26,10.189,-1.0,2.860089,0.15631151553960612,0.13193877701777532,3.4953081464541103,18.84056712962963,0.30281679516638027,93.26589820086319,0.1473652292851756,41217.530108791456,0.014453820364920896,0.0824111525645624,91.7233554518244,0.16108005824997731,0.10456325198853515,100.1838880309721,67073.74551524085,29.48420979064188,272.23096569340225,5.685374283371917,0.8095701960784314,0.109800421931463,0.13592329628467487,0.15025647082055357
60,560,68.017,26.6458,47,35.0376,0,114,123,10,130,8,0.98758,64.72974,0.0,0.0,5.85714,5.506,22.55193,0.0,0.0,126.0,49.49017,0.00019,0.26,9.577,-1.0,2.884631,0.1571678568455438,0.1325518489736937,3.600371205180022,18.963734567901234,0.3028167951663805,93.26484613617507,0.14891766183610738,41448.01079588453,0.014451196495462754,0.08298969298128472,93.4783717676722,0.16071373901719366,0.10515080264960823,100.46158346609243,67127.72721336345,29.33553022219811,271.8097630885242,5.7137304957429995,0.8089372549019608,0.1097478991539325,0.13648829699394416,0.15076339440889883
61,561,67.9901,26.899,47,34.9042,0,115,123,10,130,8,1.00314,64.72266,0.0,0.0,5.14286,5.53,22.91137,0.0,0.0,125.0,49.48945,0.00023,0.26,9.755,-1.0,2.847388,0.1581415718312997,0.13345547870016003,3.5247328164015523,19.16941550925926,0.30503442120961005,93.2751268429643,0.14917231528377975,41462.459087855335,0.014452831814643968,0.0834677754468264,89.0490993674247,0.16030530129614232,0.10532212880896209,99.81990734521396,67125.75444602473,29.340908851152587,271.36930823909347,5.760594244689929,0.8080066666666665,0.10975903674383305,0.13732567764554693,0.15124473536350497
62,562,68.2475,26.8663,47,36.0641,0,115,123,11,130,8,0.98665,65.0098,0.0,0.0,5.64286,5.481,23.12911,0.0,0.0,125.0,49.47583,0.00023,0.26,11.034,-1.0,2.875956,0.15894804611960056,0.13368139144237925,3.0496277001863494,19.494020061728396,0.3104988771244992,93.24275670163864,0.14922499330392647,41850.18953356192,0.014459543891000732,0.08377283132801691,93.08927597831892,0.160965935177135,0.10615008829864925,99.96188079144488,67025.70948025625,29.440958282093945,270.93017365294475,5.785906421963113,0.8087219607843137,0.10990768975798687,0.13857956653587725,0.15159703562057214
63,563,68.4234,26.8709,47,34.3345,0,115,123,11,130,8,0.99475,65.18107,0.0,0.0,6.14286,5.476,23.10359,0.0,0.0,125.0,49.41891,0.00019,0.26,9.876,-1.0,2.82397,0.1600249165664286,0.13468692057116113,3.0466961165092528,19.71682098765432,0.3187751701900123,93.23422577872978,0.14913469882912056,42097.349422453146,0.014469246745137136,0.08430034227984132,89.17072303905421,0.16177871922481005,0.1065618728855662,100.3587086749636,67200.28338382227,29.21654896677276,270.45650649093767,5.807392413868943,0.8089074509803921,0.11024519333074376,0.13902239614242845,0.15200747452420976
64,564,68.7076,26.9825,48,32.388,0,115,123,11,130,8,0.99314,65.43154,0.0,0.0,5.60714,5.474,23.10776,0.0,0.0,126.0,49.46091,0.00019,0.26,10.117,0.41718,2.883078,0.1609430208096704,0.1357207945449052,3.479577874350472,19.994550540123456,0.31315149588876107,93.21714265263807,0.1511849875594702,42660.590185465,0.014460362305472794,0.08487775790963693,88.91504881927911,0.1620416447143465,0.1070918793207564,99.9083310865873,67147.67916035108,29.370041835455247,269.9852532877786,5.829224591903266,0.8102864901960777,0.1103642609564809,0.14028875529054222,0.1521881104465317
65,565,68.8809,27.269,47,33.6262,0,115,123,11,130,8,0.98976,65.57207,0.0,0.0,4.35714,5.474,23.21063,0.0,0.0,126.0,49.47345,0.00023,0.26,10.65,-1.0,2.827226,0.16192758501791038,0.1372896708619266,3.446866330125051,20.41922260802469,0.3209927962332435,93.21023983847553,0.15118021761035144,43465.31454024348,0.014482872634508004,0.08531779242074149,92.81890187588508,0.16255648850603796,0.10638111537772188,100.25016752266454,67058.46096855833,29.14639621310764,269.4967519413955,5.863590236179445,0.8098898039215687,0.11051964705957916,0.14168886209479814,0.1524741216809321
66,566,69.3301,27.2719,48,33.2173,0,116,123,11,130,8,0.9708,65.98828,0.0,0.0,4.82143,5.441,23.4563,0.0,0.0,125.0,49.57054,0.00025,0.26,10.98,-1.0,2.823205,0.16270958752127507,0.13851585265962785,2.652558839025044,20.961082175925927,0.31877517019000834,93.12954070659143,0.1506501353644476,44407.127409068176,0.014565893686585219,0.08577020460562758,92.19050223231622,0.16384057269069832,0.10688910704784936,100.69235652482094,67149.64176110712,29.081230634524495,268.9997397167465,5.903586259992029,0.8108725490196078,0.11090951305484109,0.14319537834755977,0.15267987606383981
67,567,70.411,27.0614,48,34.8638,0,116,123,11,130,8,0.9934,66.99787,0.0,0.0,4.85714,5.352,23.46025,0.0,0.0,126.0,49.77101,0.00024,0.26,12.597,-1.0,2.872312,0.16379997675192773,0.14057208338027183,2.9649794074027827,21.469135802469136,0.3209927962332505,92.91747582224497,0.1509033926428249,46556.51510245971,0.014599742871318705,0.08630295475705911,93.44298020257449,0.1643726791288314,0.11113519387500449,99.39744649131583,67574.95515649342,29.2125862027392,268.509025345728,5.919298015117126,0.812501568627451,0.11111876341802111,0.14308647366365215,0.15287974669333307
68,568,70.942,26.8514,49,35.9224,0,116,123,11,130,8,0.99515,67.50246,0.0,0.0,4.5,5.349,23.282,0.0,0.0,125.0,50.01123,0.00025,0.26,9.991,-1.0,2.85741,0.1645487319497023,0.1430884567214463,2.992594415964465,21.769579475308642,0.3209927962332519,92.86224136623349,0.15181218133849228,47340.6082836817,0.014659510259474711,0.086791555844292,89.48765067839578,0.16306269601360987,0.11724267783382107,99.74684403524182,67806.62726396341,29.106247701762634,268.00455239145384,5.911263086866478,0.8132823529411765,0.11137122526311694,0.1425269063522828,0.15340049987704577
69,569,71.037,26.9426,49,35.1846,0,116,123,11,130,8,0.99289,67.56086,0.0,0.0,4.17857,5.358,23.10071,0.0,0.0,125.0,50.13686,0.00022,0.26,9.674,-1.0,2.899832,0.16538721498479073,0.1459841479246092,3.090887460436867,22.08328510802469,0.3165575441467898,92.87796609879791,0.15225054243485023,47588.76533153239,0.014704542952358015,0.08730414343841766,89.83790427968954,0.16239064687527519,0.11998916466272203,98.33774672274458,67830.34698978625,29.03448260271991,267.49248894501824,5.899427344349208,0.8123003921568628,0.11167635922368464,0.14204254065175106,0.15365106017831923
70,570,70.9439,26.8566,49,36.1393,0,116,123,11,130,8,0.98444,67.4485,0.0,0.0,4.32143,5.376,23.18149,0.0,0.0,125.0,50.2664,0.00025,0.26,10.569,-1.0,2.888589,0.16636205813176894,0.14790170200512243,3.9693502161575567,22.29494598765432,0.32099279623324745,92.89504283834901,0.15360542273330569,47519.51105225505,0.014743684767012249,0.08787114187586478,92.25125126383702,0.16288085628838977,0.12238601254162132,99.01929831854278,67667.8020465844,29.070053477346164,266.9868587821224,5.872865810044366,0.8116901960784314,0.11186486610807869,0.14209314426202296,0.1539564909154277
71,571,71.4011,26.6578,49,34.5331,0,116,123,11,130,8,1.00152,67.85929,0.0,0.0,5.28571,5.335,23.10495,0.0,0.0,125.0,50.37636,0.00027,0.26,10.277,-1.0,2.955383,0.1673758116013509,0.14991976144874689,4.657409394937037,22.402681327160494,0.32099279623324956,92.89238968794265,0.15477949851702916,48634.44104305668,0.014701484668974016,0.08835213631181718,93.55831246480874,0.16281528523783462,0.12360991652299559,98.03199167910915,67850.35853839782,29.118528389636385,266.4873001227411,5.838046362703548,0.8122556862745098,0.11197622057174542,0.1425854717538504,0.15409349401787487
72,572,71.4281,26.6262,49,31.9933,0,117,123,11,130,8,1.01029,67.88897,0.0,0.0,5.28571,5.342,22.93745,0.0,0.0,125.0,50.39487,0.00023,0.27,10.394,0.41731,2.901685,0.1681091966991818,0.15180717008205805,3.7182462077690466,22.584442515432098,0.32099279623324867,92.86887600172574,0.1564019179438455,48346.88273153035,0.014625851242047946,0.08886253850071006,90.17770201371837,0.16318633552618847,0.12290288918302919,98.52983885492525,67935.8731137518,29.02187469859182,265.9878640215971,5.818785734619511,0.8127607843137256,0.11227011328715568,0.14235558958093403,0.1544688184084316
73,573,71.376,26.4572,49,31.3293,0,117,123,11,130,8,0.99057,67.79255,0.0,0.0,4.53571,5.307,22.90681,0.0,0.0,125.0,50.39689,0.00019,0.26,10.759,-1.0,2.907825,0.16890128127350554,0.15364257415698035,4.005209372285432,22.55762924382716,0.3187751701900214,92.87455897022502,0.16051696470107668,48144.210498476634,0.014540511206739937,0.08945808341751364,88.42430238672387,0.16289345374574013,0.12277816873041618,97.82293602015584,68032.66615767416,28.984893233687792,265.4889715069944,5.797860813068563,0.8124658823529413,0.11157664334227564,0.1418554794377694,0.15456271061618987
74,574,71.424,26.5982,49,30.8327,0,117,123,11,130,8,1.00871,67.80936,0.0,0.0,4.75,5.317,22.76366,0.0,0.0,126.0,50.47551,0.00022,0.26,11.562,-1.0,2.944458,0.16994024554870352,0.1558271406108558,4.054705950472935,22.695119598765434,0.3187751701900197,92.86276983476155,0.1645356291285468,48646.43102616973,0.014469974682163945,0.08980644481902643,90.28867181991959,0.16387589527308005,0.12247372602909191,97.35007475187179,68080.44402701009,28.93220708399643,264.98747307141616,5.7750242169873305,0.8131564705882351,0.11173398632632559,0.14134807021302262,0.15462883981979672
75,575,71.5371,26.6299,49,32.0676,0,117,123,11,130,8,1.00291,67.90437,0.0,0.0,3.5,5.272,22.88602,0.0,0.0,126.0,50.59066,0.00022,0.27,10.18,-1.0,2.920757,0.17080711517026798,0.15777539368353077,4.0393468690819345,22.991608796296298,0.30887546218866707,92.91674370257616,0.1673159218060416,48877.85126881932,0.014409931725822655,0.09037126368042309,87.66681490612105,0.164582392979342,0.12175087494845209,97.28030410785539,68006.7492547244,28.763553383909624,264.4722667513984,5.780287582554785,0.8131564705882351,0.1120694703178507,0.14063700966951415,0.1547766947890843
76,576,71.6379,26.6258,49,34.7939,0,117,123,11,130,8,0.99197,67.99359,0.0,0.0,3.71429,5.291,22.91244,0.0,0.0,125.0,50.72051,0.00016,0.26,11.971,-1.0,2.923535,0.17176106959452783,0.15954376766280873,4.872296229954279,23.280430169753085,0.31271650316772964,92.86131697376445,0.17004536311178045,48964.6760212963,0.01432880303316998,0.09079220884106788,88.75243169760614,0.16569570992058116,0.12214162916027949,96.06177867151825,68261.47044481343,28.78323835208092,263.9495846556822,5.780272175676256,0.8131188235294118,0.1123203283267129,0.14051817932984217,0.1550096507776196
77,577,72.3706,26.709,49,34.5739,0,118,123,11,130,8,1.01048,68.66284,0.0,0.0,2.46429,5.241,22.91615,0.0,0.0,126.0,50.90323,0.00025,0.26,9.365,-1.0,2.883704,0.1726340044316216,0.1615665013154641,4.389965008092593,23.49754050925926,0.3209927962332431,92.75266343216452,0.17260749795598823,50826.80206447191,0.014241420112658556,0.09134354583940682,88.3953792164583,0.1674959948944859,0.12232663808767817,97.17725563899768,68476.48704676042,28.594461134922355,263.4089460307568,5.792044935022602,0.8123450980392157,0.11252365484822463,0.14052227629578287,0.15518407865212713
78,578,72.943,26.5951,50,36.1586,0,118,123,11,130,8,1.01236,69.19507,0.0,0.0,2.5,5.218,22.98312,0.0,0.0,125.0,51.05663,0.00021,0.27,11.163,-1.0,2.853416,0.17344865327526357,0.16316907527534127,4.663291379379841,23.55492862654321,0.3171517552541842,92.63515911711136,0.17380792720066032,51760.41347555417,0.014160851490666006,0.0917832940067471,88.85287217122239,0.17003015737015847,0.12408620235556579,96.09056380715155,68576.2254384271,28.36736721462674,262.83332978692374,5.774943395875482,0.8111843137254902,0.11250821620218011,0.14046105064049216,0.1553242606370058
79,579,73.3316,26.812,50,34.3123,0,118,123,11,130,8,1.0104,69.58364,0.0,0.0,3.21429,5.222,22.89879,0.0,0.0,126.0,51.18283,0.00025,0.26,9.09,-1.0,2.849853,0.17451874338647147,0.16458731905013824,4.616631315541169,23.488233024691358,0.30887546218866785,92.5996723528907,0.17630931157453417,52156.414595490336,0.014095321509202787,0.09249631809790414,91.58293156295478,0.17168717303531622,0.12446982524227099,94.3126437345211,68637.85495346492,28.2722199993369,262.22778632839015,5.753566085311376,0.8105443137254902,0.11258062056766255,0.13970309140707932,0.1554473072009021
80,580,74.0312,26.7478,51,33.208,0,118,123,11,130,8,1.01455,70.23116,0.0,0.0,2.46429,5.127,23.07495,0.0,0.0,126.0,51.30324,0.00021,0.26,9.951,0.41628,2.893997,0.17596541970453455,0.1651513231638916,2.658196196546243,23.392409336419753,0.3110930882318988,92.49189211711582,0.1784139064144853,53890.74225673012,0.014018640033003456,0.0929486460629307,89.39647925746584,0.17281310629004037,0.1244573749115114,95.7906406688485,68799.8981214293,28.075945630485627,261.62021697093525,5.724094050643934,0.8095850980392156,0.11264203279959761,0.14003656692248506,0.15563840270122314
81,581,74.3653,26.6479,51,31.876,0,119,123,11,130,8,1.00252,70.59254,0.0,0.0,4.25,5.124,23.02572,0.0,0.0,126.0,51.41752,0.00023,0.26,8.105,-1.0,2.839715,0.17726479536644457,0.16633807452493427,3.740177427862576,23.43721064814815,0.31877517019002083,92.45888770858852,0.18003545645567268,54078.325260296086,0.01392695469103704,0.09357380631495797,89.0394452047275,0.17425400926200713,0.12378657787597294,95.1884734351104,68627.38104721213,28.022467342423802,260.9864671949983,5.68851632205137,0.8094737254901961,0.11286618434174091,0.14060594551914543,0.15592740074723546
82,582,74.1052,26.9019,51,32.4573,0,119,123,11,130,8,0.98644,70.33124,0.0,0.0,3.14286,5.117,22.94141,0.0,0.0,126.0,51.53917,0.00029,0.26,8.72,-1.0,2.834541,0.17790273330941536,0.16743269207572964,2.65562498367544,23.473283179012345,0.3193693812974136,92.42530376941355,0.18065330315646777,54225.72429427264,0.014430450201959596,0.09413806646663872,89.96505823128986,0.174643152330024,0.12376866762300069,93.73115531298377,68609.32970665618,28.07731684932002,260.36097996552985,5.670676501468824,0.8095474509803922,0.11316956781752703,0.14120382108701846,0.15584272927054435
83,583,73.3692,27.2858,50,32.3859,0,119,123,11,130,8,1.00335,69.64885,0.0,0.0,3.10714,5.156,23.16659,0.0,0.0,125.0,51.61312,0.00022,0.26,8.93,-1.0,2.834582,0.17887475722603813,0.16789696538227067,2.725980919010834,23.46990740740741,0.3149341292109527,92.55962797950028,0.18305746080155977,52900.348080497526,0.014628786294122164,0.09470208608588672,89.26611039465402,0.1758983694830379,0.12390941612050249,93.03630983334006,68677.35789448154,27.86514131522473,259.72712873322735,5.716114495365319,0.810001568627451,0.11300191075516085,0.14230917306958765,0.15590898069147624
84,584,72.9545,27.2284,50,34.433,0,119,123,11,130,8,1.00849,69.21917,0.0,0.0,3.60714,5.165,23.50252,0.0,0.0,126.0,51.61029,0.00016,0.26,8.844,-1.0,2.833302,0.17938862316540502,0.16835272376273983,3.06117706426878,23.400028935185187,0.30887546218867046,92.70659733824233,0.18563319029500067,52503.58841153278,0.014810929370155162,0.09507006004671717,93.23074761149955,0.1757010090984636,0.12255999803499695,93.98249815742967,68707.64925589369,27.93330948441117,259.0720805425535,5.777947282614192,0.8095474509803922,0.11287089466657284,0.1432392954577862,0.155925568010344
85,585,73.1095,27.2103,49,38.4779,0,119,123,11,130,8,1.01598,69.34277,0.0,0.0,4.0,5.177,23.44411,0.0,0.0,126.0,51.74028,0.0002,0.27,6.93,-1.0,2.82377,0.17995160951126632,0.16878842834290808,2.6645011234066875,23.584394290123456,0.30444021010220945,92.66969275632397,0.1898555627339283,53044.47329601525,0.014980292282124373,0.09568365775571262,88.76624050656262,0.17515114368088788,0.11968538187315238,94.7880703110386,68965.51703444848,27.81697157871576,258.4135104101649,5.769724232681612,0.8113925490196078,0.11294121298456399,0.14318947104345386,0.15598281031796285
86,586,73.4221,27.2265,49,35.6119,0,119,123,11,130,8,0.99982,69.6595,0.0,0.0,3.89286,5.136,23.43439,0.0,0.0,126.0,51.95339,0.00015,0.26,6.072,-1.0,2.780401,0.180596847391409,0.16965017300100194,3.342549651857388,23.811197916666668,0.3076870399738752,92.6027421343916,0.19324014456054783,53828.2176371704,0.015223828239951323,0.09613362683317131,86.73389650831227,0.17679396655855317,0.11741526129106937,92.42225768186131,68882.20507194054,27.83034958074122,257.7323950347102,5.776865885793832,0.8126286274509804,0.11307192028839062,0.14298443297138078,0.15605644312828754
87,587,73.1822,27.3328,49,33.2815,0,119,123,11,130,8,0.99504,69.39662,0.0,0.0,2.42857,5.157,23.44329,0.0,0.0,125.0,52.10336,0.0002,0.26,6.044,-1.0,2.812899,0.18106853977556925,0.17177215819804778,4.261605967423948,24.105613425925927,0.3028167951663766,92.63672792913741,0.19644376112358305,53608.52121757427,0.015351297714901367,0.09680478062791863,87.83816519311989,0.17809109071248524,0.11583212143636508,92.70530918548967,68995.19976811773,27.86413197458526,257.0588626404908,5.818165810759587,0.8133576470588235,0.11321483047160921,0.14359003836611836,0.15585714476384357
88,588,72.8864,27.4819,49,35.8124,0,119,123,10,130,8,0.98891,69.13964,0.0,0.0,2.67857,5.148,23.53181,0.0,0.0,126.0,52.22598,0.00024,0.27,6.557,0.41525,2.863026,0.18105630634670944,0.17310161065740787,3.38183897515822,24.335021219135804,0.30281679516637405,92.69674301221634,0.19757993773382848,52717.3386173268,0.015517137684771082,0.09706437069133023,89.1049141576718,0.17978144560559606,0.1152683155226221,92.10096604157371,68736.48380757375,27.816675068419656,256.36979015926937,5.832205647723286,0.812881568627451,0.11314886433369489,0.14417300511095105,0.15582680292886755
89,589,73.5792,26.9816,49,36.112,0,119,123,10,130,7,0.99313,69.71227,0.0,0.0,1.92857,5.176,23.65886,0.0,0.0,126.0,52.41889,0.00021,0.26,5.977,-1.0,2.873283,0.1814549081566246,0.17452124666104507,2.98099582440237,24.475694444444443,0.3028167951663734,92.64462402666425,0.19920257267687033,54828.89350737063,0.01561874334563631,0.09760468352167467,86.52648619965483,0.18099020279926267,0.11503502793537346,90.75950663045174,69128.68011181739,27.85398280767747,255.67153250510904,5.83222385282359,0.8122564705882354,0.11292902822800784,0.14411381481019583,0.15533638833675495
90,590,74.2996,26.676,50,36.6465,0,119,123,10,130,7,0.99055,70.42222,0.0,0.0,4.10714,5.163,23.22241,0.0,0.0,126.0,52.60917,0.00012,0.27,5.286,-1.0,2.871663,0.18213543643812843,0.17556978196502143,3.661972537732084,24.57547260802469,0.30281679516637455,92.5068149442728,0.20146569558273367,56476.05141977714,0.015705584962720922,0.09790665355836764,88.11799237111263,0.18255467734161399,0.11488614514664243,90.20754023049055,69165.02318689281,27.80824863763503,254.94380674020738,5.809697070761293,0.8134917647058824,0.11253772556011914,0.14403768139716566,0.1550772447849199
