,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0,cubcol.1.0,cubrow.0.5,cubcol.0.3,saturation,cubrow.0.6,blur,blockiness,color_fulness,fft,noise,movement,uhdhdsim,cubrow.1.0,cubcol.0.5,cubrow.0.3,staticness,tone,cubrow.0,temporal,contrast,cubcol.0.6
45,245,46.6211,20.6016,28,25.241,0,110,122,6,130,6,0.99155,44.27836,0.0,0.0,8.96429,6.534,17.69623,0.0,0.0,126.0,39.67012,0.00034,0.3,1.865,-1.0,3.27179,0.1175156056190627,0.06955450392272161,0.08633699234137852,0.10160738147073098,31.307780889817227,0.08046769071347444,15306.803177731956,4.068480883953571,90.10455462216754,65008.37927504413,0.27577028992656616,18.528018904320987,96.34130328252905,0.07691249868274239,0.14482248119176383,0.10575632862007478,200.3674843138496,0.6031607843137254,0.025725246721547846,5.824050084042035,88.13810396882074,0.13150117937562306
46,246,46.5653,20.4441,28,22.5927,0,109,122,6,130,6,0.98915,44.20915,0.0,0.0,6.92857,6.489,17.70277,0.0,0.0,126.0,39.28893,0.00035,0.29,1.718,-1.0,3.308528,0.1166510818427383,0.07143378214987119,0.08606604011079404,0.10104630536879791,31.17398730619454,0.08021185986207197,15035.845987754232,4.297990714562413,90.70495813045503,64932.81237073583,0.27577028992656877,18.54591049382716,96.39202567166453,0.07714742425713608,0.14762389688213096,0.10539912089692889,199.60467415285743,0.5962262745098039,0.02570352432334844,5.827763144665278,88.02183227047102,0.13027619279519032
47,247,46.5128,20.2217,28,22.3141,0,109,122,6,130,5,1.00649,44.14544,0.0,0.0,4.35714,6.427,17.55961,0.0,0.0,126.0,39.08158,0.00035,0.29,1.915,-1.0,3.361173,0.11620170279804201,0.07135676295294655,0.08578544426849867,0.10013157874345102,31.472287401740935,0.07997579163224759,15108.551993812292,2.972039277610086,89.50398341670974,64507.34482510032,0.27577028992656843,18.49025848765432,96.38922320486417,0.0774861527581115,0.15013832539542443,0.10509644160500947,198.8920118306526,0.5873956862745098,0.025691985581891997,5.794842282647675,89.31634443943202,0.12898695201692673
48,248,46.3221,20.299,27,29.8413,0,109,122,6,130,5,1.0096,43.97352,0.0,0.0,9.46429,6.541,17.36755,0.0,0.0,126.0,38.97674,0.00037,0.29,1.747,0.40651,3.315968,0.11545694550602931,0.07044679675178787,0.08551039872739988,0.0992885470381164,31.740350605529034,0.07975171732206147,14912.049318397676,3.7749240104021062,88.12039511950196,64274.315265232144,0.2757702899265681,18.529755015432098,96.40910254379308,0.07780242253251932,0.15255933227716628,0.10466168102231523,198.20992790705824,0.5822145098039215,0.025668042099612414,5.788675231093031,90.04110061136656,0.12770944004200832
49,249,45.9889,20.3802,27,23.6502,0,108,122,6,130,5,0.9973,43.64653,0.0,0.0,5.21429,6.611,17.43818,0.0,0.0,126.0,38.63053,0.00038,0.29,1.871,-1.0,3.361733,0.1151887102477433,0.07106220539929432,0.08525389459533876,0.09855403687543457,31.743231314199942,0.07941025172480991,14574.34626850417,4.053626361051481,87.56988685415153,64230.841375617485,0.2757702899265684,18.525077160493826,96.44793654075171,0.07826951168663776,0.1550301829950569,0.10436436646249045,197.54403838991868,0.5764941176470588,0.025692549766185326,5.812672695894614,88.2190622050789,0.12646748319177456
50,250,45.9291,20.4613,27,23.1373,0,108,122,6,130,5,0.98825,43.59248,0.0,0.0,7.82143,6.805,17.4981,0.0,0.0,126.0,38.46646,0.00038,0.29,1.661,-1.0,3.36591,0.11440791262196394,0.07138776443658604,0.08495519870774311,0.09777711323026149,31.891797101056135,0.07925922224577997,14625.994975148551,3.5357045164083556,87.13548481643423,64074.65282329987,0.2757702899265669,18.53028549382716,96.41759104380908,0.07840655750851994,0.15757774704301675,0.10404671077234999,196.91350603332953,0.5702039215686274,0.025726892863887962,5.800265537991687,88.28382434335236,0.12525795357668656
51,251,45.7611,20.5409,27,23.2149,0,108,122,6,130,5,1.02841,43.45612,0.0,0.0,6.39286,6.854,17.56811,0.0,0.0,126.0,38.33488,0.0003,0.29,1.794,-1.0,3.406811,0.11362393051092626,0.07165105511354022,0.08475523908748549,0.0969438092247129,31.832585275909047,0.07900231045329531,14506.444137685132,4.228997172222116,85.55953457600285,63983.163647882,0.27577028992656577,18.514130015432098,96.53737759655664,0.07852040090436384,0.15916126326273639,0.10362777330263159,196.2850573391735,0.5649517647058824,0.02575375521129698,5.818333047656047,94.00799058070898,0.1240886573988665
52,252,45.6275,20.6104,27,21.4523,0,108,122,6,130,5,0.99215,43.31968,0.0,0.0,4.96429,6.961,17.64034,0.0,0.0,125.0,38.04713,0.00032,0.29,1.816,-1.0,3.340114,0.1128854603403088,0.07251351306772909,0.08447570684347246,0.09619793286091426,31.96046127507716,0.07885922269014334,14265.85202233613,3.944992151302461,85.8365014650929,63786.467556709016,0.27577028992656577,18.590229552469136,96.50812762441403,0.07862318673625922,0.16119380759399202,0.1032007663367518,195.6414053427262,0.5573168627450981,0.0257448263788934,5.857078174660499,92.26357725033698,0.1230787204675134
53,253,45.6555,20.7542,27,29.6404,0,108,122,6,130,5,1.00369,43.34137,0.0,0.0,6.82143,6.956,17.69174,0.0,0.0,125.0,37.89512,0.00033,0.29,1.862,-1.0,3.387498,0.11220083987277851,0.07270652190233473,0.08421217397779916,0.09550293819202979,31.96172681266879,0.07874454810437398,14353.724768499229,4.5632656729324355,85.81145396940057,63719.70912070559,0.27355266388333915,18.28250385802469,96.46307673402255,0.07865899623946807,0.16224532361197394,0.10290776622699974,195.02654195424762,0.5532369019607841,0.025765912476177533,5.837482031656064,90.23281353014539,0.1243188984151981
54,254,45.641,20.881,27,24.532,0,108,122,6,130,6,0.99934,43.3403,0.0,0.0,5.57143,7.038,17.81302,0.0,0.0,125.0,37.77533,0.00034,0.29,2.01,-1.0,3.401653,0.11155536342007709,0.07298882615946219,0.08396061235151503,0.09469267924099994,31.92061662085262,0.078586415041934,14387.110613302644,3.4629968993682714,83.94910615949867,63602.06384172787,0.2735526638833374,18.104793595679013,96.46675083324851,0.07885328337598808,0.16256276892437904,0.10260399613598623,194.4129894328823,0.5510054901960785,0.02577633043015769,5.853739563634346,92.92919247469679,0.1273036197234404
55,255,45.5176,21.068,27,23.2933,0,108,122,6,130,6,0.98512,43.23976,0.0,0.0,7.35714,7.104,17.92855,0.0,0.0,126.0,37.47411,0.00033,0.29,2.137,-1.0,3.400643,0.11125063526937592,0.07343552914409165,0.0837181757079241,0.09392646832136421,32.144627700617285,0.0784490518715648,14300.966611581156,3.3694346793930143,85.50799391007968,63618.69990926261,0.2697116229042772,18.17824074074074,96.47928417953787,0.07894590360713027,0.16279181402775877,0.10228646166738216,193.78018203788093,0.547010588235294,0.02575663636139861,5.867935416806558,92.21345302621965,0.12926359280975316
56,256,45.4118,21.2362,27,23.3969,0,108,122,6,130,6,1.01823,43.14116,0.0,0.0,3.42857,7.2,18.08743,0.0,0.0,125.0,37.29288,0.00032,0.29,1.959,0.40535,3.412599,0.11099764229386216,0.07359161495818309,0.08353417381488898,0.09343825711836312,31.959302172248744,0.07827636048301298,14208.709745456052,3.4859247107410036,84.5295269688242,63556.56448318877,0.27355266388333727,18.285011574074073,96.57676175589219,0.07887967711610318,0.1638320493212548,0.10194847813397322,193.15376745226914,0.5438015686274509,0.025797923189139975,5.865578907009252,88.32863027167721,0.13248959562650048
57,257,45.3242,21.3022,27,23.0521,0,108,122,6,130,5,1.00758,43.06362,0.0,0.0,3.5,7.302,18.23292,0.0,0.0,125.0,37.20477,0.00032,0.29,1.772,-1.0,3.363722,0.11028796510319584,0.07359866747751298,0.0832851653609954,0.09296391439160821,32.27014857162664,0.07817874092645356,14044.539941476174,3.368323635480453,83.9946177318629,63484.754618130304,0.26971162290427547,18.29952739197531,96.53955846201634,0.07876621473948296,0.16445627895409667,0.10155859991637,192.52783570204875,0.5405741176470588,0.02580379016208667,5.889434783179896,89.94547843681427,0.1358250888415203
58,258,45.3742,21.1599,27,30.6303,0,108,122,6,130,5,1.00807,43.08281,0.0,0.0,6.28571,7.345,18.28945,0.0,0.0,125.0,36.95157,0.00028,0.29,2.038,-1.0,3.405644,0.11009347037327004,0.07388628558835102,0.08304505926795268,0.09226189994774134,32.08933437017747,0.07793235523490347,14168.551363380386,3.4483877416704884,84.9289746796842,63521.001918144575,0.26587058192521495,18.268422067901234,96.56814876588284,0.07855472832804285,0.16246734288236864,0.10118658674341227,191.88488307769677,0.5369203921568627,0.02582470684156509,5.914113203672543,90.70525471860195,0.13837560239523913
59,259,45.561,20.9752,27,24.0288,0,108,122,6,130,5,0.99191,43.2446,0.0,0.0,3.85714,7.374,18.16487,0.0,0.0,125.0,36.94607,0.00031,0.29,2.11,-1.0,3.43521,0.10952971954782624,0.07340775577705289,0.08281783354247639,0.09185963419746981,32.47671226218895,0.07766755242887988,14305.820972853979,2.9281867723707764,83.29677596879415,63508.95424511195,0.26587058192521457,18.294511959876544,96.48633981385353,0.07842779550544382,0.16119919209894898,0.1008145398356248,191.2549064659783,0.5374929411764706,0.025841486461582,5.876936354567562,91.09693237376733,0.14016606184627012
60,260,45.6732,20.7572,27,23.1972,0,108,122,6,130,5,0.9912,43.31151,0.0,0.0,6.60714,7.374,18.00455,0.0,0.0,125.0,37.02611,0.00038,0.29,1.946,-1.0,3.375078,0.1097635278776439,0.07201822670635757,0.08239032638025945,0.0919029547764383,32.40289984809028,0.07718738027977101,14605.01402022152,3.246215240968246,82.8896750589385,63540.72831218009,0.2697116229042736,18.161024305555557,96.46245840087781,0.07860316178618391,0.16109865892638653,0.10026283789801932,190.6588040101386,0.5384342156862728,0.025874659010459624,5.862557993474508,90.0577996670525,0.1394888620172552
61,261,45.24,20.5357,27,22.7127,0,107,122,6,130,5,0.98683,42.87074,0.0,0.0,4.35714,7.369,17.81652,0.0,0.0,125.0,36.90238,0.00029,0.29,2.149,-1.0,3.382624,0.11005609207871024,0.07112896126996375,0.08179159787602254,0.09247020579107117,32.33490009072386,0.07648525096912445,14188.426800378467,3.1061445636437686,82.76647552029148,63630.44575892243,0.2636529558819842,18.0078125,96.51705877293116,0.07846880707777126,0.16106253203280313,0.09981265654493121,190.03565232791001,0.5358105882352941,0.02590671193341789,5.863171592355044,86.85868373775386,0.13894881036101914
62,262,45.0582,20.4833,26,24.6191,0,107,122,6,130,5,1.00571,42.68328,0.0,0.0,5.75,7.372,17.62795,0.0,0.0,125.0,36.88689,0.00032,0.29,2.722,-1.0,3.412805,0.10998310043907522,0.07161670837297289,0.08127338193868415,0.09255025431846071,32.50763542269483,0.0758491876139281,14090.356548426564,3.0245761105534577,82.72586495694902,63655.504266020136,0.2614353298387642,17.83174189814815,96.54832248799515,0.07832947483708982,0.16087514559036725,0.09928970117122174,189.45607108952663,0.5351792156862745,0.025945998267323966,5.832904801278852,91.90551253515368,0.13812234786530853
63,263,44.9594,20.56,26,29.3663,0,107,122,6,130,5,1.02102,42.58862,0.0,0.0,3.89286,7.386,17.58316,0.0,0.0,125.0,36.99305,0.00028,0.29,2.277,-1.0,3.438631,0.11029964049698857,0.07279173462573223,0.0807503088420803,0.09240533506108518,32.46245377152054,0.07519863032871815,13985.442110369575,2.7311119855419816,81.92940018595613,63614.79870107004,0.26365295588198784,17.69039351851852,96.60323969700293,0.07806628784935721,0.16087005304806282,0.09877152063764706,188.91250941177316,0.5382658823529411,0.025955413780921078,5.830696287209002,90.44007606776505,0.13752113066293145
64,264,44.6077,20.6391,26,22.4253,0,107,122,6,130,5,1.00243,42.25988,0.0,0.0,3.57143,7.441,17.65736,0.0,0.0,125.0,36.86856,0.00027,0.29,2.327,0.39982,3.440301,0.11045194215184673,0.07355760064583018,0.0802305606780922,0.09259733421427263,32.492242318612554,0.07464049652319629,13702.621137971406,2.9915276226300653,83.31850636871532,63660.471970106184,0.2636529558819842,17.695650077160494,96.6390538654535,0.07782899193428462,0.16083195806858952,0.0984002219244902,188.3679449321176,0.5345074509803907,0.02598467839438724,5.850382423815287,91.86888906760214,0.13707398513129915
65,265,44.3589,20.7957,26,24.5261,0,107,122,6,130,5,1.01305,42.01546,0.0,0.0,5.53571,7.602,17.71845,0.0,0.0,125.0,36.78198,0.00035,0.29,2.154,-1.0,3.499833,0.11024279523843959,0.07416803606544302,0.07972953456930537,0.09224509504392274,32.70151604546441,0.07395748897337713,13501.223266010616,2.8998840741393472,83.61687136278637,63541.402033179955,0.2614353298387562,17.62620563271605,96.74701471110446,0.07739717975846139,0.16076477610684226,0.09790675103535257,187.87115930709805,0.5335274509803922,0.026027676137504306,5.8539005392917085,92.55053410525531,0.13697786176471297
66,266,44.1511,20.894,26,23.9094,0,107,122,6,130,5,1.00737,41.81238,0.0,0.0,3.53571,7.648,17.85387,0.0,0.0,125.0,36.82652,0.00036,0.29,2.042,-1.0,3.458841,0.11042202771068817,0.07509627951021051,0.07937246950842101,0.0924599468925277,32.728070106035396,0.0734151534579819,13361.672930926281,3.6353040062347435,82.50707231985297,63605.17380759073,0.2614353298387562,17.512827932098766,96.7406649923245,0.07735757091367086,0.1606917294870524,0.09751781052605704,187.39522652017985,0.5357823529411765,0.025967640488116974,5.885296650147435,92.25201320985761,0.1366608697574244
67,267,43.8402,20.9996,25,28.708,0,107,122,6,130,5,1.00075,41.52575,0.0,0.0,6.42857,7.723,17.93406,0.0,0.0,125.0,36.67366,0.00028,0.29,2.127,-1.0,3.417124,0.11040353444276337,0.07598865068968416,0.07880870802535402,0.09283725019209886,32.6567684220679,0.07233100042230772,13064.076406344311,4.039023880310169,83.33339222158867,63614.536712252724,0.2614353298387537,17.44039351851852,96.87104446693925,0.07689960414592893,0.16080709717993816,0.09718639667407374,186.9277182902784,0.532976862745098,0.02607489483596846,5.893874358275012,89.81017862937415,0.13644238093839112
68,268,43.5372,21.1164,25,25.9904,0,107,122,6,130,5,0.9825,41.2478,0.0,0.0,4.82143,7.775,18.02578,0.0,0.0,125.0,36.57149,0.00033,0.29,2.312,-1.0,3.440747,0.11011770387348063,0.07642678460639594,0.07850831661331299,0.09279262272315149,32.70516308443046,0.07153635628014994,12824.25850801129,3.5544343011123827,83.97847597350945,63360.13854688804,0.26143532983875356,17.307677469135804,96.88771205263538,0.0762028921880575,0.16081186215517965,0.09677244094741541,186.4916969746928,0.5314501960784314,0.02621658155089745,5.892759308551344,94.04665020122829,0.1359454251916311
69,269,43.245,21.1735,25,23.0475,0,107,122,6,130,5,0.99248,40.97524,0.0,0.0,9.64286,7.823,18.12454,0.0,0.0,125.0,36.58594,0.00028,0.29,2.217,-1.0,3.421485,0.10942960984197729,0.07679305987752805,0.07810932918818031,0.09306050404975803,32.6412575804157,0.07085472146345147,12579.441593889407,3.78902905762615,83.64590930994616,63253.50401029138,0.2614353298387544,17.28563850308642,96.9806911055303,0.07511952135832178,0.1609661427483914,0.09648803298452957,186.07099368020124,0.5329996078431373,0.026298302536035684,5.913617647586084,89.7581386932737,0.1355950611701066
70,270,43.0772,21.0948,25,24.9309,0,107,122,6,130,5,0.99157,40.79276,0.0,0.0,5.39286,7.827,18.17589,0.0,0.0,125.0,36.41252,0.00032,0.29,2.53,-1.0,3.430257,0.1093214255944094,0.07682092381395048,0.07760135722487337,0.09351849513278146,32.520693555290315,0.06995250133611751,12551.071870944264,4.246609759091468,84.65910285185744,63297.343352628064,0.26143532983875317,17.35522762345679,96.9745468398979,0.07377952053115541,0.16115286112947802,0.09611181431314439,185.6621470263961,0.5294800000000001,0.026421343469121037,5.929108050429049,90.99753176706326,0.13476106861621504
71,271,42.7803,21.0494,25,24.4743,0,107,122,6,130,5,1.00107,40.49064,0.0,0.0,9.67857,7.922,18.10818,0.0,0.0,125.0,36.39374,0.00029,0.29,2.393,-1.0,3.48577,0.10907102435298954,0.07660676179898941,0.07706622903392246,0.0936058248715004,32.71554000289352,0.06952616617308817,12362.31430557655,4.407907383726652,83.86195198765753,63177.635770577945,0.2614353298387519,17.46122685185185,97.01378315445115,0.07263534611794033,0.16135673490151944,0.09551265295942275,185.2822626573072,0.529483137254902,0.026496991863519125,5.927064931408436,91.2507579222991,0.13459987191416334
72,272,42.4738,21.0309,24,29.4321,0,107,122,6,130,5,0.99993,40.20844,0.0,0.0,6.17857,8.121,18.07096,0.0,0.0,125.0,36.43705,0.00032,0.29,2.612,0.40445,3.409144,0.10915862551994802,0.07644760867594516,0.07653266228373265,0.09426017344331221,32.68993839216821,0.0687513765238846,12295.02074456036,4.263866524326218,83.28934627129962,63238.8334948868,0.2614353298387516,17.480131172839506,97.05694571906831,0.07185107878221242,0.16171530004553072,0.0951580504880004,184.90980199463306,0.529605882352941,0.026610113912112175,5.948822294354977,91.25910987123174,0.13690080903809393
73,273,42.3298,21.0277,24,22.9501,0,107,122,6,130,5,1.00471,40.04686,0.0,0.0,8.32143,8.211,18.05486,0.0,0.0,125.0,36.2183,0.00035,0.29,2.487,-1.0,3.407112,0.1088458741283287,0.07663410271190198,0.07597675785776026,0.09472904502764351,32.45983792528694,0.0682640900311306,12212.40957752798,3.9374301339418643,83.98542970897071,63105.60227457778,0.26143532983875045,17.502266589506174,97.03003739467522,0.0711249811373659,0.16219777566266064,0.09484945615053585,184.5259004548545,0.525491333333332,0.026664318288539598,5.997754919581166,88.98082429534131,0.14034494854118268
74,274,42.1918,21.1041,24,26.0681,0,107,122,6,130,5,0.99403,39.89927,0.0,0.0,5.67857,8.249,18.04678,0.0,0.0,125.0,36.10577,0.00031,0.29,2.196,-1.0,3.404333,0.10859698872542241,0.07700794286868982,0.07544646391030134,0.09495658998950775,32.530645864981196,0.06777342940497141,12004.085741994366,4.711203690117731,84.46576114097677,62945.88081479894,0.26143532983875045,17.456934799382715,97.03126773000346,0.07068521919464274,0.1629195903970459,0.09430952545212498,184.14367396199907,0.5234933333333335,0.02668477352215289,5.989730486651827,90.71344811563765,0.1430095525136548
75,275,42.0203,21.2369,24,24.6832,0,107,122,6,130,5,1.00213,39.75685,0.0,0.0,5.03571,8.266,18.11533,0.0,0.0,125.0,36.1039,0.00032,0.29,2.354,-1.0,3.414795,0.10847295876067499,0.0773099676187604,0.07491604073437824,0.09601731575365426,32.52246150264034,0.06734973109760478,11884.950235634664,3.723340440917818,83.70179449502187,62913.59903628076,0.2614353298387515,17.441984953703702,97.11364804437491,0.06994727822590834,0.16376648478771894,0.09389605446382249,183.77459853327898,0.5234811764705882,0.02669058731115305,6.014378922704695,86.14751227637835,0.14483106375733293
76,276,41.8354,21.3652,24,29.637,0,107,122,6,130,5,0.99823,39.57555,0.0,0.0,6.0,8.367,18.23334,0.0,0.0,125.0,35.96572,0.00031,0.29,2.646,-1.0,3.431319,0.10829312899410919,0.07769985177625958,0.07432604236339127,0.09684233411568462,32.42368118851273,0.06700109076610486,11661.38532407657,3.7888189586369796,84.16472871596964,63168.05257967148,0.26143532983874945,17.451774691358025,97.1502233052889,0.0693376037004291,0.1650863237272065,0.09342586549935832,183.3738330607949,0.5206976470588235,0.026800261203011242,6.036891152236441,86.27494139850151,0.1463987938790773
77,277,41.7116,21.4475,24,23.191,0,107,122,6,130,5,0.99957,39.45343,0.0,0.0,4.35714,8.242,18.33517,0.0,0.0,125.0,35.89839,0.00035,0.29,2.382,-1.0,3.394215,0.10809495718639064,0.07812037933606787,0.0738084888434418,0.0973279240323742,32.46851019211757,0.06666593969869285,11491.0315010559,5.470907088252488,84.74613961670819,63037.56191417408,0.26143532983874834,17.37475887345679,97.18207087378461,0.06881155296462939,0.16394987929131066,0.09304697701100861,182.97339341431862,0.520876862745098,0.02682603845708156,6.0475049085197075,87.84172414438244,0.14804254427320204
78,278,41.609,21.4025,24,26.9337,0,107,122,6,130,5,1.00441,39.35268,0.0,0.0,6.17857,8.367,18.40743,0.0,0.0,125.0,36.04412,0.00028,0.3,2.463,-1.0,3.44399,0.10773585804492662,0.07895335165581531,0.07332654752381179,0.09941009705031713,32.55397900239921,0.0663107067070483,11419.316380111164,4.173855303247581,84.70252040841686,63064.82173322767,0.2592177037955205,17.373939043209877,97.14423578845808,0.06845378932235555,0.16081859731268708,0.09271594997026746,182.55839168776617,0.5233541176470589,0.026883390118694277,6.061910979616431,90.56534654338269,0.1492045845882546
79,279,41.6529,21.3538,24,24.9208,0,107,122,6,130,5,1.00477,39.38409,0.0,0.0,4.85714,8.259,18.36669,0.0,0.0,125.0,35.98333,0.00024,0.29,2.426,-1.0,3.390849,0.10741413206272671,0.0796340798136513,0.07282910323687392,0.10062282280404296,32.202166710370854,0.06605854487033685,11447.866218398927,5.214583924960178,84.41474228027825,63070.17392001992,0.2592177037955214,17.431278935185187,97.13952516915288,0.06814948044801306,0.1583988710199508,0.09237832420507518,182.12242814053306,0.5212576470588235,0.027008289073286878,6.057140239792741,88.13777924860494,0.15134216673268402
80,280,41.6956,21.3867,23,29.5738,0,107,122,6,130,5,1.00166,39.4253,0.0,0.0,7.03571,8.23,18.32613,0.0,0.0,125.0,35.98147,0.00025,0.3,2.705,0.39931,3.367181,0.10693983362151416,0.08069925270881857,0.0723782686553729,0.10203373960942971,32.27954139238523,0.06573673372280345,11479.612850255557,3.137824475124661,84.99349570751289,63194.15796503842,0.2592177037955237,17.518711419753085,97.07309600767559,0.06812445857940445,0.15630266704528295,0.0921416579463045,181.69594998568311,0.5223054901960784,0.02702742121840137,6.041806099391476,90.6244975608671,0.15267663805891962
81,281,41.5309,21.4071,24,23.0551,0,107,122,6,131,5,1.01009,39.28831,0.0,0.0,4.78571,8.264,18.35658,0.0,0.0,125.0,36.08125,0.00027,0.29,2.971,-1.0,3.322797,0.10654267617971941,0.08127049738036213,0.07180062013588717,0.104441813566048,32.36070477520978,0.06540551683685533,11233.186505738777,3.5457742959567775,83.93591690224554,63217.5166335748,0.26143532983874634,17.76244212962963,97.16957140482165,0.06819980153906156,0.15284671500843738,0.0916402361827435,181.258382632001,0.5238505882352942,0.027073555373797832,6.057384354751926,90.40660440837682,0.15372348523820234
82,282,41.2948,21.3587,24,27.1338,0,107,122,6,130,5,1.00979,39.07139,0.0,0.0,6.89286,8.191,18.37596,0.0,0.0,125.0,35.9949,0.00027,0.29,2.879,-1.0,3.31298,0.10640553321605958,0.08247404208458718,0.07139898175065328,0.106076217377994,32.39727406442901,0.06523376849229409,11191.590943327225,4.21691021966915,84.15045399930125,63268.00040900949,0.26143532983874823,18.011525848765434,97.14150449070274,0.06778371268721377,0.14896043261920788,0.09130660822511127,180.81751137865578,0.520198431372549,0.02728210058248465,6.0739857284889,91.69813176899326,0.1551203370677418
83,283,40.8817,21.3572,23,24.4874,0,107,122,6,130,5,1.00838,38.67101,0.0,0.0,3.5,8.294,18.33151,0.0,0.0,125.0,35.98951,0.00029,0.29,3.279,-1.0,3.268215,0.10479873030408968,0.08342677587051188,0.07091222953644133,0.10780288707805526,32.52635004490982,0.06490706909607476,10856.094029763053,3.8004821613103594,85.02018522190798,63321.37596896365,0.25921770379552134,18.317274305555557,97.27096061191718,0.06772927550423578,0.1457548211189642,0.09072623887448548,180.36126593388175,0.5221470980392156,0.027312243514033472,6.08730429650523,92.09219882883212,0.15739955624551022
84,284,40.6625,21.4263,23,28.8521,0,108,122,6,131,5,1.00845,38.48289,0.0,0.0,7.71429,8.425,18.33285,0.0,0.0,125.0,36.05371,0.00029,0.29,3.102,-1.0,3.237938,0.10253071944514872,0.08482332967783268,0.0704569175452009,0.1093722310996449,32.439076929916574,0.06444942941225602,10706.369767641889,4.492119298960861,83.87827764854734,63383.01998249218,0.25921770379552467,18.57928240740741,97.24269935459085,0.06776903090204818,0.14254422880660486,0.09030820472040223,179.91744026862648,0.5235118039215687,0.027387791814775294,6.112646916127649,90.2886964284975,0.15703280036213443
85,285,40.4237,21.3105,23,24.3668,0,108,122,6,130,5,1.00697,38.26073,0.0,0.0,3.71429,8.46,18.39046,0.0,0.0,125.0,36.00125,0.00034,0.29,3.056,-1.0,3.252698,0.10158335525474713,0.0865106230061087,0.07000493770458315,0.11110327489644614,32.258734620647665,0.06412103329209706,10486.2664940739,3.837237438864692,84.50045807746413,63429.84436507388,0.26143532983874934,18.819926697530864,97.31663536420788,0.06782762341803487,0.1388087008287097,0.08984062301865293,179.4555794482062,0.5225733333333332,0.027457868055838355,6.133654966741185,91.95914722370429,0.15761152436682466
86,286,40.3277,21.3627,23,26.9832,0,108,122,6,130,5,1.00324,38.18821,0.0,0.0,5.5,8.486,18.29462,0.0,0.0,125.0,35.99072,0.00028,0.29,3.033,-1.0,3.313338,0.10167531781057003,0.0881379920821393,0.069703070962533,0.11311856738050026,32.21977930893133,0.06386675576577824,10532.747089232478,4.163939951896666,84.58856892829911,63520.775478644384,0.26143532983874845,19.18798225308642,97.26933860031943,0.06781872237432632,0.13659601618411712,0.08955856532996335,179.00462261512044,0.5234145098039215,0.027556996349345293,6.133397690194257,90.38688222435287,0.15615352152318196
87,287,40.2042,21.4547,23,25.8955,0,108,122,6,130,5,1.00734,38.07371,0.0,0.0,3.14286,8.463,18.34376,0.0,0.0,125.0,36.12082,0.0003,0.29,3.118,-1.0,3.284872,0.10296594064088933,0.08955154187853342,0.06928235991055509,0.11474507051572265,32.489237090687695,0.06373470686799874,10361.75489468301,3.6208217732308823,84.2620288443601,63552.60180526209,0.25537666281645893,19.581259645061728,97.32361342948778,0.06784232432434756,0.13517156166710506,0.08917059042355864,178.5647912124633,0.5258392156862746,0.027579661962207395,6.148062056654043,90.47038407317139,0.1544898349950453
88,288,39.9934,21.564,23,29.671,0,108,122,6,130,5,1.00273,37.86947,0.0,0.0,4.64286,8.546,18.41415,0.0,0.0,125.0,36.03311,0.00035,0.29,3.256,0.39995,3.28578,0.10422955100000734,0.0907423328217257,0.0688822290983241,0.1165715210310697,32.29165856632186,0.06369568577233105,10224.52889403988,3.569347810066991,83.93482973140199,63628.138547960385,0.26062362237082876,19.856047453703702,97.30907029403761,0.06782027252828031,0.13526173467000052,0.08883626812508008,178.12372304668605,0.5239799999999999,0.0276313295651307,6.172416965187108,89.28526480908398,0.15263661457068098
89,289,39.991,21.6501,23,25.1158,0,108,122,6,130,5,1.01168,37.86817,0.0,0.0,3.5,8.57,18.50991,0.0,0.0,125.0,35.90155,0.00035,0.29,2.931,-1.0,3.230682,0.10573657099722443,0.09224219368452159,0.06845945583618018,0.11829604254823525,32.21381745515046,0.06377274461532323,10209.523839918691,2.4351019058958525,86.08368814691875,63726.97803099291,0.26143532983874884,19.997010030864196,97.2743260226402,0.06781703539177097,0.135052168809284,0.08858250344541317,177.6814767308345,0.5219780392156863,0.027629983457369167,6.191145590725988,85.16837556170074,0.15134733256716476
90,290,40.0897,21.5029,23,28.0903,0,108,122,6,130,5,0.99374,37.95544,0.0,0.0,2.89286,8.452,18.58947,0.0,0.0,125.0,35.96662,0.00032,0.3,2.753,-1.0,3.305234,0.10686112888914676,0.09377436937721065,0.06800443053446961,0.12014704677769199,32.26053722993827,0.06387901786052642,10269.932950507206,3.0242883613931077,85.95235862380392,63710.74615490837,0.25921770379551673,20.06664737654321,97.29503029729946,0.06775027142195598,0.13496006334147295,0.08826784036792167,177.25072908915848,0.5238007843137256,0.02768678287336368,6.203127659477407,85.39987240537924,0.15019017577337385
