,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,blur,cubrow.0.3,cubrow.0.5,cubcol.0.3,movement,cubcol.0,cubcol.0.6,uhdhdsim,contrast,cubrow.0.6,blockiness,temporal,tone,cubcol.1.0,cubrow.0,cubcol.0.5,staticness,cubrow.1.0,fft,saturation,noise
45,245,69.1342,22.1577,68,32.8035,0,123,119,23,135,24,0.99172,68.48078,0.0,0.0,0.28571,5.106,19.24804,0.0,0.0,125.0,34.22806,0.01799,2.91,3.781,-1.0,0.000117,82.54704243467863,67590.46571384174,0.10977428841445785,0.15404730037998232,0.2432608804707651,14.66579861111111,0.3068926313037202,0.2929430323772762,80.74753917892218,86.24489979378383,0.17306879457444282,3.8173170047082463,7.26470880933036,0.5308878431372549,0.13525241419334763,0.11730927471613371,0.22533531090957268,413.11769658152105,0.06631107716991588,71884.71496432727,41.14119240089699,2.3815878887244026
46,246,69.3999,22.1826,68,35.2218,0,123,119,22,135,24,0.99117,68.65496,0.0,0.0,0.14286,5.066,19.1497,0.0,0.0,125.0,34.19807,0.01711,2.9,3.464,-1.0,6e-05,82.59625584367579,68639.07506000866,0.10889572546355875,0.1530501597930488,0.2431820557090661,14.728443287037036,0.3045599806430199,0.29148825008723567,80.66625309973031,88.63504634881967,0.17192860265447768,2.494276630751191,7.275038944732636,0.5308524705882341,0.13506387538833084,0.11627629129313719,0.22623731378749332,411.8947228842616,0.06599861575970353,71902.71789514902,41.08864094298563,2.3888349779614964
47,247,69.2045,22.1995,68,33.6827,0,123,119,22,135,24,0.98776,68.42457,0.0,0.0,0.0,5.068,19.1681,0.0,0.0,125.0,34.19304,0.01792,2.9,3.857,-1.0,5.8e-05,82.83414870699184,67405.38221292842,0.10806410643151208,0.1521045912765198,0.24339720111273033,14.774739583333334,0.30211434080707855,0.29027574892154945,80.65164415719671,85.76578856207607,0.17136862474095785,3.3670247416027053,7.297028429908507,0.5294078431372549,0.13479153549182613,0.11524148596063344,0.2278438656281428,410.74252823580304,0.06564798950574346,71701.89113052866,41.12694351761429,2.383211303660232
48,248,69.1112,22.1182,68,34.3269,0,123,119,22,135,24,0.98744,68.28088,0.0,0.0,0.0,5.1,19.18043,0.0,0.0,125.0,34.24769,0.01754,2.91,4.124,0.125,4.1e-05,83.01862144036994,67536.66237428937,0.10721904782064148,0.15111619961823375,0.24367397414032524,14.882426697530864,0.29965947064891457,0.2887523571327299,80.72921739840837,84.02978852552275,0.17075345707315776,2.841809293270203,7.336993477111658,0.5280188235294118,0.1345621155353578,0.11421567514022067,0.23051545768272447,409.6558595284847,0.06530364959948379,72228.20719512529,41.179717640817906,2.3892699706825313
49,249,69.0878,22.3743,68,32.2255,0,123,119,22,135,24,0.98977,68.2882,0.0,0.0,0.25,5.058,19.10817,0.0,0.0,125.0,34.39112,0.0174,2.91,4.178,-1.0,8.9e-05,83.25406244612651,67083.64450156687,0.10643951782875014,0.15016577703671888,0.2434193398753007,14.81934799382716,0.2973529286355712,0.28716033212883,80.7419346879341,88.77299031502983,0.17043045733937306,3.263102799430893,7.342377772154102,0.5282423529411764,0.13443738704108085,0.11323693682155511,0.2328424579104299,408.62468233116266,0.06494148165950189,72113.71834924894,41.362097846137154,2.3942994338763843
50,250,68.7179,22.4179,68,35.5993,0,123,119,22,135,24,0.98941,68.0105,0.0,0.0,0.10714,5.114,19.32454,0.0,0.0,125.0,34.53807,0.01734,2.91,4.046,-1.0,3.9e-05,83.5934758995563,66939.77415091837,0.10566630663278295,0.14919772414135057,0.2435522609478484,14.799479166666666,0.2950356912994739,0.2868212703728218,80.74501226124153,84.61246382664496,0.16941693382581952,3.502009452358909,7.345443154784801,0.5291462745098039,0.13424426533614442,0.11227823790870982,0.234052040138681,407.62277025606653,0.06462475352178203,72007.62187593537,41.35166121117862,2.399169678683888
51,251,68.358,22.1966,67,35.4577,0,123,119,22,135,24,0.98814,67.69974,0.0,0.0,0.17857,5.157,19.36038,0.0,0.0,125.0,34.63759,0.01735,2.93,4.098,-1.0,1.8e-05,83.56105352516175,67721.4355742996,0.10493518888511483,0.1482257190766775,0.24359979446033986,14.961709104938272,0.29277040778839664,0.2862557667386771,80.69943143029235,86.19436988702296,0.1687494210435791,2.6134805270960317,7.359862282693614,0.529909764705881,0.13391956750548628,0.11135481334046646,0.23529168355300178,406.6716721433118,0.06433552083366188,71515.04100882442,41.438086050528064,2.4009523120060776
52,252,68.2141,21.8685,67,34.5217,0,123,119,22,135,24,0.98608,67.59498,0.0,0.0,0.10714,5.132,19.16863,0.0,0.0,125.0,34.61678,0.01728,2.91,4.198,-1.0,8.9e-05,83.8655017468364,68220.52119641542,0.10423108245141649,0.1473588683642724,0.24350110572729142,15.078269675925926,0.29059968431409405,0.2854710666663927,80.63212472403447,88.61426315421095,0.16757263745761633,2.168879107841285,7.359789375134844,0.530127588235294,0.13363948762171177,0.11047098849556393,0.23588355771624345,405.7947887107602,0.06405090342636029,71352.9186546387,41.44704879949122,2.401981515834511
53,253,68.5331,21.6781,68,33.9782,0,123,119,23,135,24,0.97867,67.91869,0.0,0.0,0.10714,4.971,18.88033,0.0,0.0,125.0,34.66761,0.01762,2.94,4.395,-1.0,0.000103,83.86090952871903,69011.33702659704,0.10354380213359374,0.14650719325922343,0.24366388434029826,15.099344135802468,0.2883990874344532,0.28526536970586513,80.61309459107952,84.2687238009201,0.16670148222438008,4.22545804349109,7.346691600684341,0.5311866078431371,0.13349827072946513,0.1095908882783021,0.23710704536237276,404.94803639402903,0.0637548028159018,71505.01121356706,41.51999617211612,2.387646555746692
54,254,68.5595,21.9077,68,34.1319,0,123,119,22,135,24,0.98004,67.97312,0.0,0.0,0.21429,5.023,18.71569,0.0,0.0,125.0,34.62537,0.01723,2.89,4.737,-1.0,6e-05,83.79358141684177,68006.72791870714,0.10302741847575339,0.1456166518711358,0.24423447540855442,15.190731095679013,0.28598270003287596,0.28478027547601464,80.64268800814102,85.29387900925977,0.16603447254492526,4.170390857450227,7.346590664149873,0.5305311176470587,0.13330839720550702,0.10875893368149583,0.23875245829665245,404.12668729342596,0.06347381615350516,71528.06945093679,41.46433945644049,2.4124754349432593
55,255,68.2109,21.9872,67,33.2601,0,123,119,22,135,23,0.97869,67.62498,0.0,0.0,0.14286,5.024,18.9219,0.0,0.0,125.0,34.52501,0.01766,2.89,4.812,-1.0,3.5e-05,83.48047794058522,67343.6170453007,0.10242282996064117,0.14471406860051844,0.2443362580351214,15.301118827160494,0.28366794619153035,0.2844973895887672,80.69139808726672,86.1768455847259,0.16510092118180117,4.775635753154811,7.358450012532133,0.5309429019607843,0.1332032288720915,0.10792096943033402,0.23942510895176336,403.31997942972254,0.06321660285466726,71031.66993764973,41.398004037362554,2.3832113036602327
56,256,67.9467,22.1479,67,33.235,0,123,119,22,135,23,0.98377,67.274,0.0,0.0,0.25,4.936,18.99112,0.0,0.0,125.0,34.28879,0.0176,2.87,4.463,0.12526,0.000148,83.08975355757512,68695.60777070229,0.10173260776028721,0.14402894009806566,0.2445491251595689,15.560956790123457,0.28141370297843915,0.28476487528485106,80.68739656564446,85.81734496968569,0.16423906106682723,3.4375396246549506,7.3657032431186975,0.5274511764705881,0.13295659862047832,0.10714542157183192,0.23945380718618076,402.48380797080745,0.06291388182306203,71052.08276361001,41.343221028645836,2.399328897070244
57,257,67.5448,22.3157,66,33.0215,0,123,119,22,135,23,0.98489,66.83052,0.0,0.0,0.0,4.756,19.13495,0.0,0.0,124.0,34.24488,0.01738,2.96,4.701,-1.0,4.8e-05,83.00223041829817,68025.6587375325,0.10110429196366444,0.14359051999754432,0.24492968280419344,15.593942901234568,0.27923620956346373,0.28438182952861263,80.70958041627655,86.1521853327299,0.16326257402420372,2.1284791785315598,7.372848957422849,0.5254600196078432,0.13298341339707195,0.10634209212808986,0.2395620305924945,401.6436068535181,0.06263330528572747,71754.42299208471,41.418622805748456,2.3838055147676243
58,258,67.4221,22.5585,66,32.5231,0,122,119,22,135,23,0.99113,66.7047,0.0,0.0,0.03571,4.711,19.29391,0.0,0.0,124.0,34.27174,0.01817,2.98,4.823,-1.0,6.1e-05,83.59183668124933,67579.27064473626,0.10045835695462098,0.14332275378935425,0.2451257791158767,15.857831790123457,0.27712235336483615,0.2838548248177446,80.72691068205043,87.05663065449937,0.16234285086339909,3.755147566060325,7.401292879269285,0.5258776666666667,0.13280305661841077,0.10559204588192014,0.23994328257766967,400.8061615703286,0.06236819275882442,71279.1507639614,41.48155457296489,2.398734685962848
59,259,67.245,22.7311,65,34.1028,0,122,119,22,135,23,0.98709,66.50946,0.0,0.0,0.28571,4.722,19.508,0.0,0.0,124.0,34.28038,0.0176,2.92,4.911,-1.0,0.00012,83.48995338003317,67166.6451985452,0.09988358922698745,0.1423038261803789,0.24535928303082422,16.318721064814813,0.2750382179723003,0.28333760043068734,80.79146042063797,83.70588891950709,0.1621818008583628,2.504416256044546,7.4367253072002795,0.5259588235294118,0.13261133688624271,0.10484305436696785,0.24008076037572562,399.94288977235647,0.06213954065919687,70936.94241161513,41.47019054271557,2.40316993804932
60,260,67.2732,22.8212,65,33.3429,0,122,119,22,135,23,0.98527,66.44038,0.0,0.0,0.0,4.799,19.65175,0.0,0.0,123.0,34.21546,0.01718,2.9,5.183,-1.0,3.4e-05,83.6622204646794,67512.40345433858,0.0954922420035159,0.13753493428763836,0.24757050382528442,16.335841049382715,0.2717565558244714,0.28054847670458766,80.8202287260324,86.11363414715875,0.16148869619330256,1.7395925577850486,7.4612328188757875,0.5235870980392158,0.13186090689113264,0.0982502778106555,0.2409318505244693,399.0252883773581,0.061302633907484826,70944.00132320375,41.5676904372227,2.3937052227689803
61,261,67.4508,22.7682,64,36.4054,0,122,119,21,135,22,0.9877,66.47782,0.0,0.0,0.42857,4.677,19.71963,0.0,0.0,119.0,34.08304,0.01733,2.93,4.855,-1.0,2.2e-05,83.23905085286039,68567.18789497607,0.0907676896685517,0.13172332739331538,0.2500378961601655,16.17158564814815,0.26844444423442826,0.27725696573273384,80.82560471239645,84.82522108313663,0.16048395300949697,2.14342669356644,7.463729802902196,0.5199972549019608,0.13099874077315374,0.0914065412467361,0.24131276763066895,398.0404100860284,0.060237340336237025,70791.58206387976,41.39759619442033,2.3997638897912843
62,262,67.1788,22.6658,64,34.6976,0,122,119,21,134,22,0.98819,66.1063,0.0,0.0,0.35714,4.587,19.66861,0.0,0.0,116.0,33.7272,0.01664,2.9,5.118,-1.0,2.3e-05,82.83647128046253,68654.20751327448,0.08564429007888508,0.12688997670519508,0.2530512137077767,16.061631944444443,0.26523073256442425,0.2741443375879776,80.87651089139028,84.27316074463208,0.15940447819354603,2.8962424010119796,7.473230023769423,0.5140788235294118,0.13010058986296757,0.08411362158783564,0.24184017910244104,396.9993875182831,0.059325881897850465,70713.84358844752,41.2966323664159,2.3821820998318053
63,263,66.7748,22.4448,63,33.2775,0,123,119,21,134,21,0.9875,65.64765,0.0,0.0,0.32143,4.404,19.56299,0.0,0.0,117.0,33.379,0.01685,2.9,4.798,-1.0,8.9e-05,82.19056311881347,68789.59590429049,0.08009916989264411,0.12302468600671669,0.25614893856292015,15.929591049382717,0.26196499778307547,0.27172303869500913,80.93512962830675,84.49400460440269,0.15782933342539837,3.0943597636102522,7.492021626569397,0.5059529411764707,0.12932535050879623,0.0762046204041628,0.2423208356241418,395.94454038753844,0.05842806259144964,70854.67537508316,41.22896980944975,2.3809936776170115
64,264,66.8391,22.7001,62,34.0321,0,123,119,21,134,21,0.98304,65.67728,0.0,0.0,0.46429,4.349,19.35873,0.0,0.0,119.0,33.19526,0.01709,2.89,5.324,0.125,2.3e-05,81.4937966793907,68072.05674435267,0.07487901874064683,0.11984480213337882,0.25862567000894915,15.877893518518519,0.2579798995198656,0.2696201568345292,81.03497440642016,83.46539931941301,0.15541187792058275,2.504778184950937,7.523152140312331,0.4983239215686275,0.12852698274146115,0.06847322842776697,0.24282920528982563,394.8993206304413,0.056894610487725455,71162.23240618929,41.332807941201295,2.3704997585082475
65,265,66.4427,22.8447,62,33.7728,0,123,119,21,134,20,0.99507,65.30989,0.0,0.0,0.25,4.326,19.5761,0.0,0.0,119.0,33.11785,0.01632,2.87,5.307,-1.0,8.9e-05,80.58485159900343,63985.43283574428,0.0708418972103699,0.11807098127950517,0.25951659919627884,16.224729938271604,0.25355872422529346,0.26777373193570614,81.03082948858165,83.89607670382958,0.15293036395680173,2.816513365999771,7.531091461798023,0.4941921568627452,0.12796742729013416,0.06205582539184663,0.24335697097608194,393.8341238328456,0.055330649389879465,70984.53011364055,41.22452818317178,2.373311595658882
66,266,66.4135,22.9459,62,33.6288,0,123,119,21,134,21,0.99052,65.27004,0.0,0.0,0.21429,4.395,19.69899,0.0,0.0,120.0,33.11829,0.01631,2.56,5.5,-1.0,4e-06,79.52757917741317,65168.26980200055,0.06767649309270608,0.11522620930261859,0.25997887303809497,16.444540895061728,0.24862913768705827,0.2662275279432918,80.99874458784014,86.28814570757329,0.15247010396361066,1.8599382167249203,7.531552040457351,0.49448000000000003,0.12693854768175847,0.05843515386358287,0.24359445835452478,392.79851987545123,0.0545029533186962,71139.71227660519,41.25192976586612,2.3838055147676247
67,267,65.9774,22.7406,62,34.549,0,123,119,21,134,21,0.97837,64.91445,0.0,0.0,0.32143,4.3,19.78916,0.0,0.0,119.0,32.98106,0.0161,2.88,5.857,-1.0,0.0,79.06370533209092,62827.750417463525,0.06552562333959472,0.11239100772074785,0.25890967776919993,16.508150077160494,0.24365170900922284,0.2649091508259908,81.16579535852952,85.24388494954601,0.15288726834370187,1.9210291367440953,7.536745728030201,0.4917669019607842,0.12541912108322525,0.05599024243838408,0.24383388489942057,391.8136691241144,0.05194902797854093,71691.6349004581,41.30814257963204,2.38158788872439
68,268,65.4032,22.3172,62,34.6739,0,123,119,21,134,21,0.97664,64.28133,0.0,0.0,0.35714,4.244,19.61306,0.0,0.0,119.0,32.79767,0.01516,2.56,6.229,-1.0,0.0,78.23291009013073,61461.53911518482,0.06371815701172429,0.11149561229329592,0.258727387251662,16.547646604938272,0.23897292665232805,0.26455471078543163,81.34982328719651,87.40381682939476,0.15306228668454525,2.362354138325635,7.549289138260341,0.4869005490196078,0.1252002279542168,0.054440647820320584,0.24392846732395093,390.855164689514,0.05055006092925692,73229.81715543754,41.436200930748456,2.3771526366379376
69,269,63.5286,22.3531,60,36.3663,0,123,119,20,135,20,0.98887,62.50468,0.0,0.0,0.25,4.379,19.26009,0.0,0.0,120.0,32.57858,0.0136,2.56,5.946,-1.0,0.0,76.68322803044857,57435.89194007421,0.06271117564800514,0.11133117560315194,0.25906682770202155,16.533613040123456,0.233776055794413,0.2639062441100608,81.57676944978228,84.74797967648304,0.1531537109235963,3.3192173675691112,7.552692408389259,0.4836894117647059,0.12474338973908497,0.05316448368119958,0.2441655215393182,389.99676456983775,0.050002584555759025,72767.19701158127,41.61701833465953,2.3771526366379363
70,270,61.2569,22.2856,59,33.8794,0,123,119,20,135,20,0.98794,60.39495,0.0,0.0,0.21429,4.54,19.29742,0.0,0.0,122.0,32.26645,0.01373,2.55,5.677,-1.0,0.0,75.6742173578638,52710.87855316466,0.06203389368679235,0.1101482687422494,0.2592536311334132,16.630690586419753,0.22990494746567106,0.26145324957939736,82.07856054745612,87.28923256080347,0.15231765355557483,1.6007136154861872,7.554728251190196,0.47958974509803803,0.12403956122725966,0.0522142858779516,0.2435858007562733,389.2453325677083,0.04934220512464174,71153.3705463802,41.77053493923611,2.3650353025933386
71,271,59.4154,21.9865,57,35.1606,0,123,118,20,135,20,0.98232,58.62226,0.0,0.0,0.10714,4.474,19.2466,0.0,0.0,124.0,32.09727,0.01317,2.53,5.117,-1.0,1e-06,75.58141271526819,48881.77369600524,0.061612146955513654,0.11012509194917328,0.26037215519186896,16.757764274691358,0.22709274116635317,0.26023858092429764,82.2403262473651,86.88365536206207,0.15091473279727322,1.9543553115436891,7.56203123015731,0.4789147450980391,0.12414027030684413,0.051528866396275685,0.2440582676495148,388.59687574630937,0.048854490084293586,71349.50602663151,41.928325323410974,2.3611942616142927
72,272,57.4058,21.9679,56,34.0632,0,123,118,20,135,19,0.98883,56.78695,0.0,0.0,0.25,4.445,18.98677,0.0,0.0,126.0,31.99924,0.01257,2.51,4.975,0.125,0.0,75.35864579147041,44975.36152215325,0.06143554280491715,0.10991312774200393,0.26028587872304637,16.926697530864196,0.22428733905211173,0.25917188307412276,82.89072531899222,87.158761557131,0.1502083863295598,1.5495364366069715,7.560464697805239,0.4781270588235294,0.12468448205797852,0.051109255921356116,0.2436696262078655,388.03435695687415,0.048672804202024134,70226.93625764767,42.00782964259018,2.3799644737885823
73,273,54.2293,21.7549,55,31.8349,0,122,118,19,135,19,0.98722,54.05488,0.0,0.0,0.25,4.512,18.97291,0.0,0.0,126.0,31.81836,0.01151,2.52,4.776,-1.0,0.0,75.45919784021665,35944.796335587554,0.0612126249244118,0.10948597874245669,0.2600442603485545,17.14501350308642,0.22182397124488692,0.25702107441909694,83.30299949271593,84.78618077448333,0.14965178503209675,2.2704996839482137,7.589960611871669,0.4756396078431373,0.1264619779822887,0.050706549110615805,0.24351948160623024,387.54584658347176,0.048389070011691106,68747.02718899379,42.09556918674045,2.36119426161429
74,274,53.9039,21.7708,55,31.4295,0,122,119,19,135,19,0.98159,53.72947,0.0,0.0,0.42857,4.326,18.78313,0.0,0.0,126.0,31.7976,0.01157,2.53,5.455,-1.0,0.0,75.8860332989566,35652.41185708829,0.06059484852829525,0.10801874053426262,0.25875317187276675,17.30743634259259,0.21985211828908155,0.25307490932005683,83.28662486641007,84.25779371899301,0.14796573162421664,2.485054251314565,7.602364565338254,0.4741052745098039,0.12749341791606103,0.05042079092796361,0.24271006997488923,387.0927900520738,0.048256632895677436,68734.55662245992,42.193876290027006,2.3733115956588837
75,275,52.7337,21.9928,56,33.7383,0,122,119,20,135,19,0.99635,52.80075,0.0,0.0,0.21429,4.436,18.78867,0.0,0.0,125.0,31.84012,0.01056,2.53,6.444,-1.0,1.6e-05,76.79525444876253,31106.226995555735,0.05998987978589131,0.10752790496054707,0.2571406273934775,17.489824459876544,0.21806338713697287,0.2493671526419713,83.80338981536082,86.32219055406645,0.14641923189419898,2.782507588268627,7.603468522407708,0.4753866666666665,0.12923903087496982,0.050101947148803026,0.241959819968518,386.64317135821113,0.048147280192986606,69730.44495501743,42.1700138044946,2.376123432809498
76,276,52.442,22.4821,56,34.9419,0,122,119,20,135,19,0.98095,52.62589,0.0,0.0,0.17857,4.316,18.98931,0.0,0.0,125.0,32.16138,0.00974,2.54,6.605,-1.0,5.6e-05,77.76929461167119,30931.99600901028,0.059449882156739846,0.10557381821744585,0.2569742560082515,17.845775462962962,0.2114228781670318,0.24607819732468564,84.21620208570502,83.85481408624784,0.14549598111499001,3.2993798449725795,7.622678264637904,0.48033647058823536,0.12997500797638914,0.04992879128297338,0.24093455712694906,386.15225057424743,0.0480702815683448,70453.39418496497,42.11013473699122,2.38602314081086
77,277,52.3845,22.8968,56,35.5937,0,122,119,20,135,20,0.97143,52.69402,0.0,0.0,0.78571,4.254,19.40612,0.0,0.0,125.0,32.36156,0.00997,2.52,5.704,-1.0,0.000387,78.54950425098099,31582.834854961482,0.058675787339747675,0.1050487718714817,0.25691698789988143,18.538146219135804,0.2028136463279335,0.24146338901509432,84.29928459875202,83.592594964507,0.146051002179936,3.6357531264679053,7.661853391695336,0.4808270588235295,0.130467903096306,0.049670460605404976,0.23981145783105132,385.60773827489004,0.047873480680132315,71194.47466487052,42.10661089861835,2.3870523446393013
78,278,53.6053,23.462,57,33.7237,0,122,119,20,135,20,0.98673,53.85832,0.0,0.0,0.28571,4.335,19.75548,0.0,0.0,125.0,32.54952,0.0094,2.54,4.828,-1.0,0.000108,79.55328111430406,32431.81890415374,0.05810934939969294,0.10483223939560757,0.2558340869146351,19.026475694444443,0.19480272254873018,0.23691915119284712,84.3505505630649,85.63260988400357,0.14696999490514812,3.9166830851260444,7.695019971957653,0.4799439215686273,0.13112950277904215,0.04942182059485782,0.23973940699451327,385.01539387037036,0.04768906116493366,71923.80220380543,42.030477264781055,2.39148759672576
79,279,54.3891,23.804,58,34.9709,0,122,119,21,134,21,0.99049,54.62275,0.0,0.0,0.53571,4.274,20.24737,0.0,0.0,125.0,32.75061,0.0093,2.54,4.598,-1.0,1.2e-05,79.91584531899974,32137.646847191667,0.05757209723571701,0.10508928055048293,0.2545184494095038,19.617573302469136,0.1854355760563736,0.23137989825499367,84.3319830745272,87.63436971144637,0.1480800368364736,3.5889287775061067,7.711593894572284,0.4821800980392157,0.13132920790793892,0.04914529907978182,0.23897731770089015,384.3932101567854,0.04761345627354947,72472.86841723147,42.00071885850695,2.395922848812225
80,280,55.5347,23.9497,59,37.9846,0,121,119,21,134,21,0.98284,55.68142,0.0,0.0,0.35714,4.072,20.54628,0.0,0.0,125.0,32.99197,0.00866,2.53,4.275,0.125,0.0,80.39503139161641,34858.65770524202,0.05716483785197554,0.10595245794852061,0.25340840729778,19.968942901234566,0.17623763635217796,0.22477058599974917,84.21649089771094,83.86866171704739,0.150223363403802,2.972568513919558,7.728319997053166,0.4862337058823515,0.13129656137325021,0.048975611745824946,0.23813704162444252,383.7418704957502,0.04757933522701282,74235.29829992984,42.028300532588254,2.4064167679209754
81,281,57.284,24.2883,60,36.5401,0,121,119,21,134,21,0.99233,57.27102,0.0,0.0,0.78571,3.929,20.67322,0.0,0.0,126.0,33.12772,0.00933,2.51,4.694,-1.0,0.0,80.66085430821622,38338.57148618277,0.056756432451108334,0.10826998688124544,0.25276124225083274,20.07542438271605,0.16815814905969512,0.21955279039249723,84.12274165201231,87.4007769295653,0.14912020340587726,3.082744822943822,7.753638455865063,0.48659607843137254,0.13093389287971097,0.04873874357349583,0.2372323607170857,383.0690433594494,0.04752414896004684,73696.71452870578,42.01483060106819,2.414098849879115
82,282,57.3818,24.2304,61,37.4084,0,121,119,21,134,21,0.99169,57.46467,0.0,0.0,0.42857,3.858,20.96909,0.0,0.0,126.0,33.18185,0.00877,2.53,4.409,-1.0,0.0,80.64542458498057,38179.03953401441,0.05618939798632017,0.11007429629084754,0.2515037123076609,20.16603973765432,0.1589424268883483,0.21548042994893965,84.21571867435105,87.31816178660755,0.1475193182320168,4.022247785704818,7.785549874230837,0.4861679215686273,0.1308094188198885,0.04863006113602831,0.23588319440423916,382.3781764836948,0.0474124244245429,74041.91421329124,42.04383360309365,2.4257811912026503
83,283,56.7547,23.9715,61,38.3395,0,121,119,21,134,21,0.98963,57.0284,0.0,0.0,1.10714,3.826,20.91315,0.0,0.0,126.0,33.3146,0.0091,2.54,4.906,-1.0,0.0,80.62175883028746,36462.12043848189,0.05573573167861133,0.1127640989849145,0.249939096803054,20.14033564814815,0.1468544867701418,0.21276969057360687,84.1336785743036,87.1131480667088,0.14751814109352443,2.7393645651470733,7.79007262363333,0.4899819607843138,0.13075669770361326,0.04848148864526796,0.23424573425200015,381.66824293319195,0.04741968008878174,75362.00448673427,41.86025774920428,2.4223751429446287
84,284,56.4628,23.7578,62,36.4517,0,121,119,21,134,21,0.99248,56.87131,0.0,0.0,0.96429,3.785,20.67491,0.0,0.0,127.0,33.40088,0.0087,2.52,4.176,-1.0,0.0,80.14115858638382,34879.639022124684,0.055304013036497686,0.11461829549000596,0.24877340257051045,19.957706404320987,0.1374107092577268,0.20904238544579268,84.18725163315146,84.94830636992486,0.14546177155249115,3.0711455328421593,7.769833802761219,0.49148470588235293,0.13036844012901078,0.04818210669938264,0.23282797743300632,380.93669430503996,0.04745939791887876,74616.30434004824,41.7207602041739,2.4268103950310835
85,285,55.9087,23.925,62,37.1809,0,121,119,21,134,21,0.9965,56.45223,0.0,0.0,0.82143,3.834,20.48077,0.0,0.0,126.0,33.50015,0.0088,2.52,4.023,-1.0,0.0,79.54910199790396,32753.540845225107,0.054878370504276484,0.11874363589382866,0.24803307462864052,19.99175347222222,0.1319855204040462,0.2060292523481115,84.13684782099236,87.48679965247996,0.14534582902735546,3.8072432732854495,7.726823939489784,0.49393411764705875,0.13004381792340222,0.048204364708871815,0.23215822736394465,380.19475964878137,0.04738462081454627,74327.31009943773,41.656131132149405,2.4268103950310853
86,286,55.6344,24.1691,62,39.5677,0,121,119,21,134,21,0.9858,56.19701,0.0,0.0,0.21429,3.972,20.62526,0.0,0.0,125.0,33.65988,0.00828,2.53,4.03,-1.0,5e-06,78.8914773214234,33306.236075772315,0.05448193090495549,0.1224136732733597,0.2470824251490116,20.09664351851852,0.12999997177585143,0.20549343114595708,84.10655140357221,87.29905193129731,0.14576748431811964,2.7321571079660214,7.706984449880484,0.4983537254901961,0.12976113841887596,0.04838036023376047,0.23142178580060682,379.45699364893665,0.047423198706029755,74542.88737647017,41.57235359851225,2.438927729075676
87,287,55.1595,24.4704,62,36.9571,0,121,119,21,134,21,0.9883,55.75732,0.0,0.0,0.71429,4.083,20.82986,0.0,0.0,125.0,33.88698,0.00838,2.55,4.126,-1.0,0.0,78.78814708954793,32828.911715768954,0.054195921522686846,0.12556460824422533,0.24601593067432992,20.063560956790123,0.1274291363020367,0.2036973862522381,84.28579753995768,86.80855869125489,0.1461948605256355,3.5063749882448443,7.724449982999841,0.5025968627450981,0.12941961011700867,0.04813425348232454,0.2304892152256613,378.7121257027585,0.04745005319313395,74552.04161098308,41.63838026258681,2.443797973883173
88,288,53.5465,24.5862,61,37.7836,0,121,119,21,134,21,0.99299,54.32786,0.0,0.0,1.0,4.212,21.08906,0.0,0.0,124.0,34.01542,0.00877,2.54,4.199,0.125,0.0,78.58000243563029,29875.01570933775,0.05384372978504907,0.12747165845969846,0.24613660089092934,19.876494984567902,0.12428894422695065,0.20267024621368246,84.51116817278918,86.32818681089299,0.14792845444156913,3.474694657744477,7.747799970655416,0.505041568627451,0.12919337705751816,0.04807179645355739,0.2291562732257309,377.97782312700565,0.04744727110306864,74100.99520382944,41.712340555073304,2.457262948528913
89,289,52.3023,24.4728,61,39.3129,0,121,119,21,134,21,0.99223,53.20034,0.0,0.0,0.78571,4.274,21.19292,0.0,0.0,123.0,34.07668,0.00857,2.54,3.976,-1.0,4.6e-05,78.16155505621828,27209.37024700188,0.05356627995010646,0.12869817397013109,0.24483119303207457,19.826774691358025,0.12127642196837325,0.20134344918884614,84.68945248628359,86.88982391109481,0.149904451620623,4.32115171806691,7.766789184891087,0.5068345098039216,0.12874336866422345,0.0480177880150299,0.2281105918814776,377.23104920876443,0.0475685509498636,73121.55763016637,41.73683976538387,2.4356808992040135
90,290,52.6763,24.2893,61,41.1362,0,121,119,21,134,20,1.00277,53.4585,0.0,0.0,1.0,4.383,21.10024,0.0,0.0,122.0,34.13431,0.0087,2.54,4.051,-1.0,0.0,77.67938176558607,27996.097687743793,0.05331719597091812,0.12930126358523475,0.24378190175068587,19.769868827160494,0.11855090668368459,0.2010462847018105,84.5988561416302,84.5481594148059,0.15166575755466796,4.1888840645636485,7.774128990766234,0.5079917647058824,0.12885019534304326,0.048097910517064885,0.22764561058776187,376.48557464450846,0.047664796723031276,74129.4208578404,41.7687259250217,2.4643508193796464
