,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.3,tone,staticness,cubcol.0,blur,cubrow.0.5,temporal,fft,cubrow.0.6,blockiness,cubcol.0.5,cubcol.1.0,cubrow.0.3,contrast,color_fulness,cubcol.0.6,noise,saturation,cubrow.1.0,movement,cubrow.0,uhdhdsim
45,345,52.325,19.5392,35,22.6243,0,117,114,14,138,18,0.99703,49.71131,0.0,0.0,5.71429,5.267,17.14491,0.0,0.0,125.0,28.77722,4e-05,0.48,1.536,-1.0,0.502561,0.11886494701651124,0.4438294117647058,470.4412598947003,0.08639439160941775,24575.425506054617,0.09025372344181312,5.067784783500846,67448.23002906854,0.09172371441843669,1.2573204696543392,0.08203716830311239,0.10924299816347052,0.19858419854034237,89.76567676665867,85.74030031904233,0.09119881297794703,0.3993204748020396,61.643576539592985,0.09295303536926618,11.408661265432098,0.2513995687225862,95.61243979538412
46,346,51.2687,19.8376,34,22.7857,0,117,114,14,138,18,0.99984,48.68906,0.0,0.0,5.21429,5.245,16.77552,0.0,0.0,125.0,28.68272,2e-05,0.47,1.547,-1.0,0.500836,0.11902775393420942,0.4437283137254902,470.1621024637202,0.08636067991548704,23496.953664751894,0.0901202271705829,5.008224700835995,67412.07657231511,0.09169471872524755,1.4366501319082785,0.0820728179375985,0.1093546978217088,0.19889055590127713,87.06140561990516,85.21516103554463,0.09095933924888243,0.39326180777974135,61.83666182153019,0.09365735317816824,10.81394675925926,0.2515370871748864,95.71538206815677
47,347,49.6442,20.7422,34,23.9138,0,117,114,13,138,18,0.99967,47.15012,0.0,0.0,3.82143,5.324,17.02649,0.0,0.0,125.0,28.38605,4e-05,0.47,1.622,-1.0,0.516233,0.11926438471993377,0.43706450980392086,469.9172867622933,0.08630681470575868,21639.1983134188,0.09009677207815231,4.953403861209259,67091.2695267194,0.09179063702166916,1.1993349379262201,0.0821041755930044,0.10956951177812285,0.19892168112313177,89.59359101773397,84.57509854342815,0.09072621951744846,0.3872031407574515,62.12440189314478,0.0940039398791903,10.117717978395062,0.25164034512816,95.91571716859028
48,348,47.6622,20.7157,32,23.7946,0,117,113,13,138,17,1.00075,45.29921,0.0,0.0,4.89286,5.33,17.79943,0.0,0.0,125.0,28.01553,7e-05,0.47,1.499,0.19406,0.536586,0.11957696175467905,0.42610352941176466,469.8199188325643,0.08626119514728806,19282.06913882295,0.09015453211662013,4.861991735710509,66747.24015437852,0.09191235698173661,1.098793410413577,0.08211164299338532,0.11024199083199548,0.19756553497364066,89.27403359019509,83.7984039725504,0.09051476864808507,0.3872031407574473,62.10923541033709,0.09386866302800995,9.814718364197532,0.2517441679629293,96.24020895838454
49,349,45.7662,20.0635,31,23.7923,0,118,113,13,138,17,1.00039,43.48432,0.0,0.0,3.82143,5.409,17.77502,0.0,0.0,125.0,27.59715,4e-05,0.47,1.521,-1.0,0.5248,0.11939358038971895,0.40934352941176466,469.78105588379856,0.08621764381785237,17380.43545978123,0.0903044725335075,4.795002076520661,66514.10634866192,0.09193816296003272,1.0234790036020616,0.08218797703042378,0.11121726998289669,0.19611501599923864,85.29060459855903,82.8675753313355,0.09027973504662591,0.3849855147142178,62.146232134030186,0.09383958338925585,9.372926311728396,0.25189319198845256,96.49276946299366
50,350,45.7639,19.878,31,21.7985,0,118,113,13,138,16,0.99731,43.40754,0.0,0.0,4.57143,5.443,17.21454,0.0,0.0,125.0,27.50368,5e-05,0.47,1.574,-1.0,0.540933,0.11929525898007173,0.4048486274509804,469.78628459442086,0.08619812404279523,17473.19658342428,0.0902645040412156,4.73635543317347,66524.59868970844,0.09202940018731658,1.3061773593724815,0.0821963877704949,0.11236244305268936,0.19466098084846073,86.94273502187899,82.89182928791766,0.09004639485093129,0.38498551471421766,62.303531976393714,0.09355189101354922,9.457706404320987,0.25199013671349435,96.51155142173708
51,351,47.4633,19.3645,32,21.6224,0,118,113,13,138,16,1.00219,44.98607,0.0,0.0,4.32143,5.317,17.05969,0.0,0.0,125.0,27.69011,3e-05,0.47,1.367,-1.0,0.534387,0.11928962077646253,0.40717339215686243,469.7740505848855,0.08618564114048613,19448.70494542457,0.09025083920582112,4.708160231167338,67042.0290881985,0.09218778312669004,1.0889582912520979,0.08200787667482684,0.11224729935217466,0.19346721701209083,87.70867839158953,82.96256267685516,0.0898423623475459,0.38498551471421943,62.07857711226852,0.09353728889426828,9.59813850308642,0.2520641210379548,96.28835764375319
52,352,49.7732,18.8068,33,23.8084,0,118,113,13,138,17,0.99894,47.08919,0.0,0.0,4.53571,5.266,16.6184,0.0,0.0,125.0,27.82633,5e-05,0.47,1.469,-1.0,0.51502,0.11923236322320603,0.41467490196078427,469.7478590112861,0.0862057013323413,22398.720938557402,0.09026398849869448,4.704138184174946,67440.70225592084,0.09231741805162716,1.206936355149781,0.08191156505194493,0.11281539329815102,0.19297291842874623,90.46984853634206,83.77818721409477,0.0896148782006467,0.3872031407574464,61.79333533769772,0.09356854185587332,9.46971450617284,0.25218693294077216,95.93846726723918
53,353,51.223,18.8803,34,22.763,0,118,113,13,138,17,0.99931,48.44212,0.0,0.0,5.39286,5.198,16.14532,0.0,0.0,127.0,27.89658,5e-05,0.47,1.503,-1.0,0.512463,0.11894594918644692,0.4199996078431373,469.76064771399746,0.086192127825454,24310.642512052873,0.08997997053598146,4.8890974643796685,67583.11957631339,0.09233234563106164,1.2988526485085692,0.08180090568892383,0.11321043675216019,0.19300080703483036,86.62307366788667,84.10118035693151,0.08942491722036369,0.38720314075744433,61.771387924382715,0.0934754776610131,9.488184799382717,0.25222639897413013,95.70853180315063
54,354,51.7395,17.0871,34,22.0115,0,118,113,14,138,17,0.99946,48.95707,0.0,0.0,4.14286,5.16,16.20969,0.0,0.0,127.0,28.08052,3e-05,0.47,1.557,-1.0,0.527216,0.11888386230613708,0.4228525490196078,469.9128327331145,0.08609878229083093,24673.223095406847,0.08996637881361516,4.902068822679253,67418.92849954346,0.09276243097234739,1.1499239339039793,0.08169899531843298,0.11340631625437632,0.19342213892089496,89.66697945773421,84.47082163944516,0.08925170535414145,0.38720314075744566,61.7555233048804,0.09356204887070531,9.868248456790123,0.25228902690343336,95.6517433206988
55,355,51.6983,18.7319,34,20.1267,0,118,113,14,138,17,1.00273,48.95983,0.0,0.0,5.21429,5.168,14.66828,0.0,0.0,128.0,28.23712,4e-05,0.47,1.513,-1.0,0.515291,0.11906305838219924,0.4225228039215676,470.1038552080245,0.08608577101948267,24416.832725771605,0.08967525468467442,4.834097228374135,67369.62701653178,0.09278393585207528,1.9037866561073982,0.08165704270948727,0.11341577076514495,0.19388066577815033,88.45413380875945,85.27461389500635,0.08907651934410753,0.38720314075744605,61.678356782889665,0.09333125473741712,10.011670524691358,0.25242192466163565,95.67843386172109
56,356,50.5041,18.9438,33,20.6575,0,118,113,14,138,17,1.00089,47.82365,0.0,0.0,4.17857,5.167,16.08156,0.0,0.0,127.0,28.26976,3e-05,0.46,1.504,0.19174,0.521748,0.11858380670142153,0.4242058823529412,470.214142085468,0.08592209046834945,22811.793919297263,0.08939345503215461,4.8843239913649725,67225.03614573815,0.09255849263578046,1.2445209928693166,0.08159188242931648,0.11342963639385,0.1937705157757901,86.93523541189657,85.26726023221653,0.08887315093453571,0.38498551471421877,61.59408098385658,0.09314624284113633,9.518036265432098,0.25248160841353146,95.91015442240389
57,357,49.09,20.0741,33,20.2157,0,118,113,14,138,17,1.00108,46.52613,0.0,0.0,3.10714,5.235,16.25738,0.0,0.0,127.0,28.22191,4e-05,0.47,1.556,-1.0,0.555598,0.11846836309825813,0.4252705882352942,470.313376459337,0.08581921940211645,20812.79189387001,0.0892205727147478,4.693096059502084,66889.33594180977,0.09241686774358736,1.3242278174182271,0.08146440842946094,0.11338967849633035,0.19338567376635005,88.308401339252,86.06142498753775,0.0886997911987603,0.38498551471421666,61.8672937463831,0.09292631522356297,9.48804012345679,0.2525458393800502,96.14443899448094
58,358,49.1671,18.6484,33,21.5607,0,118,113,14,138,17,0.99784,46.58252,0.0,0.0,7.28571,5.211,17.23603,0.0,0.0,125.0,28.7226,8e-05,0.47,1.802,-1.0,0.519221,0.11840341895829501,0.437246274509804,470.43423869451095,0.0856937069293519,20548.149603101247,0.08906944697137585,5.026475110044116,66920.44004921369,0.09248525836022514,1.3078776260648137,0.08139787569828832,0.11325477454811975,0.19274223001843335,88.94805154199227,86.45008319970162,0.08851869971424116,0.38498551471422027,62.04364013671875,0.09281614848999047,9.968557098765432,0.2525558354734308,96.1058478243252
59,359,49.4448,19.3584,33,20.7279,0,118,113,14,138,17,1.00025,46.84952,0.0,0.0,4.92857,5.281,16.00264,0.0,0.0,125.0,29.04413,8e-05,0.47,1.425,-1.0,0.534382,0.11853837735332455,0.4426870588235293,470.5546168738429,0.0856010347773613,20639.633524490706,0.08931899202158032,4.787503794226435,66976.18650217976,0.09251121865971189,1.0795933797635497,0.08134435340889715,0.11308814726724704,0.19279785506372688,86.49730677485249,86.87898143971114,0.08838193272880364,0.3849855147142183,61.9271954194999,0.09255963400939571,10.157310956790123,0.2526813662509552,96.08706198500391
60,360,50.2093,19.4126,34,20.9836,0,118,113,15,138,17,1.00173,47.63165,0.0,0.0,4.75,5.293,16.61381,0.0,0.0,125.0,29.10168,0.0001,0.47,1.488,-1.0,0.523061,0.11844015200058006,0.44580509803921564,470.6140027771189,0.08556323488429884,21508.232416628027,0.08944978680892829,4.95379061666573,67034.41577563538,0.09220247797359547,1.1189915181222245,0.0817877391229788,0.11316187767131412,0.19277462576945245,86.55397638666773,87.3620957504852,0.08825300337743038,0.3872031407574461,61.923395792643234,0.09258787085967868,10.665075231481481,0.25261324157273635,95.90863679594642
61,361,50.8506,19.3365,34,21.3562,0,118,113,15,138,17,0.99735,48.24598,0.0,0.0,5.39286,5.247,16.65931,0.0,0.0,125.0,29.14173,5e-05,0.47,1.437,-1.0,0.554675,0.11868785800216873,0.45024352941176465,470.5785545583212,0.08548085846426302,22257.79512145064,0.08971238777871579,4.908524265816254,67084.37058717992,0.09201454908184402,1.0351470559978362,0.08108235212373656,0.11335540649022313,0.19293566294122966,89.62338315170327,87.51896835666874,0.08821598409282454,0.38720314075744805,61.88097315658758,0.09261251958564144,11.29663387345679,0.2526747605314617,95.83367199408514
62,362,51.5239,19.5778,35,21.5885,0,118,113,15,138,17,0.99712,48.95186,0.0,0.0,4.89286,5.235,16.59934,0.0,0.0,125.0,29.29613,2e-05,0.47,1.491,-1.0,0.532429,0.1193792048381486,0.4553980392156862,470.4518677352803,0.0854329068766465,22735.452207542414,0.08910710921399802,4.819173246585663,67178.33871370467,0.09176791398376606,1.176509989912562,0.08096062891893865,0.11337758306985168,0.1927990805983205,87.61107710857122,87.6414370991433,0.08850625130741976,0.393261807779745,61.72901520905671,0.09273865923441443,12.033371913580247,0.2526379466809119,95.7327773125629
63,363,52.3995,20.1413,36,23.0431,0,118,113,15,138,17,1.0031,49.80939,0.0,0.0,3.67857,5.271,16.80494,0.0,0.0,126.0,29.47352,2e-05,0.48,1.585,-1.0,0.547684,0.11968515296886496,0.4603858823529412,470.2427619543325,0.08535918243857953,23654.004534203505,0.089172300026474,4.988044863850566,67207.45806615715,0.0916039389076478,1.2675967305629818,0.08166117284696586,0.11323332920617174,0.19251305198616028,85.2755623320246,87.74758282443673,0.08840127081182265,0.3993204748020321,61.715976856372976,0.09293463473646467,12.617042824074074,0.25259164428302094,95.63895162763083
64,364,52.7654,20.2838,36,21.4596,0,118,113,16,138,17,1.00162,50.15893,0.0,0.0,3.03571,5.242,17.2873,0.0,0.0,125.0,29.52236,5e-05,0.48,1.526,0.19702,0.512395,0.11989491643304359,0.4610607843137255,469.997297047866,0.08538008081067881,24297.894886945673,0.08949806609213025,4.886205515558855,67317.64046907028,0.09143281784720544,1.5099816932020087,0.07978462679545505,0.11309076040481801,0.19214632463843828,86.02241687938309,88.27903614284854,0.08809569849346062,0.3993204748020374,61.744280026282794,0.0928603700158668,13.058449074074074,0.2525844424847817,95.58458848439416
65,365,53.0285,20.3194,36,22.1697,0,118,113,16,138,17,1.00168,50.43466,0.0,0.0,3.75,5.211,17.40848,0.0,0.0,125.0,29.56735,3e-05,0.47,1.524,-1.0,0.498284,0.12047500356563075,0.4599945098039214,469.7291755100276,0.08541336561575237,24640.37008530374,0.09000267326710634,4.968841475592464,67403.90021316124,0.09135693613722494,1.394290901481582,0.07936973596311386,0.11301149810885466,0.19147663638298149,88.14014408750302,88.59163007179416,0.08714978780136609,0.3993204748020445,61.784814905237276,0.09302894194010301,13.407069830246913,0.25257060931641434,95.5518897897015
66,366,52.8527,20.5338,36,23.5019,0,118,113,16,138,17,0.99934,50.32156,0.0,0.0,2.64286,5.246,17.44282,0.0,0.0,123.0,29.58577,4e-05,0.48,1.371,-1.0,0.509844,0.12100825414220003,0.45860721568627444,469.44656177674716,0.08544835694760682,24136.585915834094,0.08995842604100339,5.011260805152042,67323.49822761433,0.09125961734730696,1.7920329844417153,0.07840359064427084,0.11292465072579903,0.19114150593772417,87.68223796786864,89.02258125688991,0.08653192288242273,0.3993204748020367,61.640528926142935,0.09287404543678014,13.702015817901234,0.25252258622478463,95.60972239475464
67,367,52.7903,20.6902,36,21.3089,0,118,113,16,137,17,1.00051,50.27298,0.0,0.0,3.0,5.232,17.63028,0.0,0.0,122.0,29.62797,6e-05,0.47,1.388,-1.0,0.512494,0.12141514526061904,0.45505562745097905,469.18016326769254,0.08546656320384155,24260.20227590854,0.09050680869291768,4.8923335764017635,67365.74810795866,0.09111293838226542,1.487821182453213,0.07835763173100892,0.11265915581007634,0.19171107677794355,85.6655383396086,89.01150880222193,0.08654651309342395,0.39932047480203714,61.50224850501543,0.09299552643142349,13.992717978395062,0.2524256198151399,95.60936216871147
68,368,52.8526,20.7591,36,22.8023,0,117,113,16,137,18,1.00159,50.36574,0.0,0.0,3.71429,5.215,17.76824,0.0,0.0,123.0,29.70475,4e-05,0.47,1.392,-1.0,0.516888,0.12198871090021923,0.45512427450980275,468.93244874324324,0.08545337222925728,24378.92900892681,0.0912107407361082,5.084436039575578,67367.623046987,0.09095562033999115,1.3286348326669766,0.07841947642749672,0.11261438557947494,0.19264151554505726,85.97643979894885,89.3126699157674,0.08661068194407463,0.3993204748020385,61.45900302463107,0.09274564777083642,14.116994598765432,0.2523408063258644,95.59600167556681
69,369,52.9545,20.6848,37,22.7199,0,117,113,16,137,18,1.00083,50.48794,0.0,0.0,3.0,5.231,17.8239,0.0,0.0,122.0,29.77826,4e-05,0.47,1.573,-1.0,0.505293,0.12245963715755637,0.45246705882352944,468.70614030895814,0.08542561005419984,24428.257661739583,0.09149714575799885,5.039930734967655,67528.54506739286,0.09086806324787913,1.6264949397877415,0.078382161276749,0.11229593955819753,0.19419857774249497,87.40320970459348,89.5810388445875,0.08671932949625663,0.39932047480203775,61.35398318443769,0.09287499260369265,14.079378858024691,0.2523050513293131,95.59820618815046
70,370,53.5448,20.3812,37,22.012,0,117,114,16,137,18,0.99729,51.02911,0.0,0.0,3.64286,5.205,17.76152,0.0,0.0,122.0,29.7806,2e-05,0.47,1.461,-1.0,0.480956,0.12307148417533016,0.45178417647058805,468.5004264779979,0.0854814838784651,25283.562071118507,0.09226467771381427,5.052867827598404,67650.09096807343,0.09071453761277715,1.1673792129773293,0.07868255616401272,0.11240900866686689,0.19540891506665412,87.68921777631323,89.50161532503131,0.08694393004040966,0.3993204748020361,61.2513126326196,0.09314533605012984,13.861207561728396,0.2522588179017493,95.50618994246166
71,371,53.4159,20.4781,37,23.3806,0,117,114,16,137,18,1.00221,50.92982,0.0,0.0,3.03571,5.25,17.50546,0.0,0.0,120.0,29.64368,5e-05,0.47,1.51,-1.0,0.522943,0.1236646433878565,0.4493203921568628,468.3177639130626,0.08550559753698436,25148.56633977585,0.092390456545201,5.022562695230452,67583.87453979514,0.09059921591736224,1.221808065055351,0.07783169234084555,0.11239191682925126,0.1957376042437184,86.62595314022755,89.02428595428897,0.08741527559365855,0.39710284875880375,61.31554780183015,0.09382647674331279,13.499228395061728,0.25226558296494384,95.50261119108171
72,372,53.7081,20.4346,37,23.1341,0,117,113,16,137,18,1.001,51.19955,0.0,0.0,4.39286,5.219,17.59146,0.0,0.0,120.0,29.50226,5e-05,0.48,1.579,0.19805,0.524194,0.12402503426579746,0.44745764705882357,468.1314075062049,0.08550741198324302,25701.116359390955,0.09325349300767069,4.99973544503296,67614.86642436945,0.09049991916853084,1.1782021332978818,0.07763702414679155,0.11256465722143469,0.19574462115225363,86.98339294682083,88.78476722902278,0.08878315317684812,0.39769705986620346,61.32479707694348,0.09356538123128556,13.134211033950617,0.2522456691215637,95.44945476433094
73,373,55.052,18.9458,37,25.6669,0,117,113,16,137,18,1.00495,52.39509,0.0,0.0,4.89286,5.223,17.55484,0.0,0.0,123.0,29.52037,2e-05,0.47,1.539,-1.0,0.508934,0.12404018218977156,0.44286588235294116,467.9169060609179,0.08547186492418317,27212.52141531284,0.09338257993952459,4.977302116798087,67608.5467451045,0.090592101150799,1.2560678483709988,0.07752714230723579,0.11270661785469695,0.19596526435444692,89.53474751197687,88.99510342954366,0.0901996597035604,0.3976970598662071,61.408938749336905,0.09388201998111384,12.864535108024691,0.2521908955192652,95.28231461981801
74,374,54.6719,19.6974,37,21.4612,0,117,113,16,137,18,0.99988,52.04744,0.0,0.0,3.89286,5.316,16.27956,0.0,0.0,123.0,29.41696,0.0001,0.47,1.389,-1.0,0.475129,0.12396300597054662,0.4442733333333333,467.66878486047057,0.08543174025204879,26630.808336321526,0.09343089780443083,4.763149356133759,67626.6810290237,0.0903294123999654,1.0105868100580477,0.0779810685223275,0.11332319229117799,0.1970844980723406,86.63386332268219,88.94563821768347,0.09235283439010906,0.3932618077797451,61.19088387194975,0.09392846485220756,12.667824074074074,0.25219270553217715,95.29194358888326
75,375,55.2693,19.7544,37,22.742,0,117,113,16,137,18,1.00289,52.55357,0.0,0.0,3.17857,5.268,16.92031,0.0,0.0,123.0,29.36838,5e-05,0.47,1.656,-1.0,0.478017,0.12365529892577691,0.44226352941176483,467.42023360639735,0.08532135853003019,28086.868750071666,0.09377808650149552,4.97154968423932,67917.19957511511,0.09028430002170074,1.2200877981931533,0.07822311171629294,0.11363023125987246,0.19839594622738776,87.01622425305187,89.04915248083901,0.09351811436649068,0.39326180777974257,61.13047658661266,0.09332974151266558,12.707561728395062,0.25217430235663085,95.24817016440777
76,376,55.7241,20.6342,37,22.9863,0,117,113,16,137,18,1.00322,52.95645,0.0,0.0,3.17857,5.23,16.96676,0.0,0.0,124.0,29.3343,4e-05,0.48,1.578,-1.0,0.456472,0.12343481413741442,0.437530980392157,467.16669100045965,0.08519294734374039,29260.025684905057,0.09423178881164906,4.762152309413839,68042.37171651602,0.09034461068506654,1.1365165435234335,0.07822470652858454,0.11374437750541257,0.19984536137558637,86.88597714592568,89.4016126225383,0.09477457143035717,0.3971028487588046,60.84279171037085,0.0934393250050926,12.702112268518519,0.25220489338080654,95.16332594368694
77,377,55.6061,21.2508,37,22.3693,0,117,114,15,137,18,1.00109,52.84788,0.0,0.0,2.96429,5.266,17.72163,0.0,0.0,122.0,29.34416,3e-05,0.48,1.733,-1.0,0.487441,0.12339755169940683,0.43442129411764596,466.8906510378755,0.08518484844869544,28962.25538277832,0.09454228119423072,4.964569717709268,68176.38507042931,0.09041974880155275,1.1985001225397014,0.07793224925389865,0.11389562601808392,0.20089108640202932,86.61104406406089,89.3835390203468,0.0951610924908779,0.3948852227155757,60.533777119200906,0.09417567173712968,12.933497299382717,0.25218701173956987,95.16473761409388
78,378,55.5201,21.5709,37,23.5739,0,117,114,15,137,18,1.00035,52.77171,0.0,0.0,4.35714,5.244,18.24996,0.0,0.0,122.0,29.33218,3e-05,0.47,1.726,-1.0,0.473384,0.12307314643422726,0.43024509803921573,466.5862362821789,0.08521852546880118,28964.004711898324,0.0947659918259953,4.884389534422003,68117.7023434925,0.09133401123666622,1.1908419549237854,0.07869282109324419,0.11361484334313503,0.20169764233608628,86.35909643804015,89.44819826265027,0.09507883299987982,0.39710284875880447,60.366255583586515,0.09518988559849725,13.091917438271604,0.2522538285068107,95.21400480361406
79,379,55.1434,21.7546,37,23.2124,0,117,114,15,137,17,0.99468,52.46385,0.0,0.0,3.82143,5.268,18.52583,0.0,0.0,122.0,29.35794,3e-05,0.48,1.651,-1.0,0.476719,0.12281842065579673,0.43404235294117655,466.2568684675514,0.08514384419003432,28196.003078120175,0.09506379461784514,4.8994840768588075,68096.57263833618,0.09341592393212776,1.176661387393959,0.08011630263671513,0.11350552739906879,0.2024722472933363,87.29544049002232,89.19170563504969,0.0954536319847298,0.3993204748020371,60.22697844328704,0.09401230987467994,13.147183641975309,0.2525197378880814,95.26305557855079
80,380,54.7573,22.2338,37,24.2424,0,117,114,15,137,17,0.99656,52.16036,0.0,0.0,3.35714,5.331,18.68717,0.0,0.0,122.0,29.38093,5e-05,0.47,1.757,0.2064,0.470774,0.12265492900719845,0.4379823529411765,465.8717259236114,0.08507376375479087,27411.226997467737,0.09518447577080072,4.918626757362337,68132.42700909062,0.09457841789130567,1.1374759434635564,0.08023191899509016,0.11359066864705689,0.20303257353966583,89.47460054299762,88.92180313107761,0.096041887052505,0.39932047480203453,60.14106166509935,0.09285887831812827,13.156635802469136,0.2527835218635455,95.3649810163352
81,381,54.4932,22.6705,37,25.3403,0,117,114,15,137,17,0.9938,51.9345,0.0,0.0,3.28571,5.285,19.09257,0.0,0.0,124.0,29.44749,8e-05,0.47,1.63,-1.0,0.452552,0.12245858941822693,0.44086470588235294,465.4618440589732,0.08479198549083843,27100.193379514367,0.09545896792609669,4.897759504202736,68125.9914356708,0.09484914756493883,1.1876873364107605,0.08088448273101366,0.11318203964102035,0.20373553291734028,87.22629664561211,88.9138368418041,0.09582323481311318,0.3993204748020405,60.009762799298315,0.09285727861635645,13.157407407407407,0.25258828697203894,95.38102614258506
82,382,53.9317,22.6862,37,23.7779,0,117,114,15,137,17,0.99473,51.42316,0.0,0.0,3.75,5.298,19.46902,0.0,0.0,123.0,29.41336,5e-05,0.48,1.709,-1.0,0.47062,0.12218919042948999,0.43918235294117647,465.00051755507127,0.0845215229372646,26213.970478251013,0.09579298454583758,5.027139564568114,67873.34671612944,0.09532408858679921,0.7070206746807088,0.08265758986038385,0.11298241496180948,0.20417049211919258,88.62298348329757,88.68831854511649,0.09591348580190688,0.39932047480203847,59.84739892276717,0.09381759217987547,13.074266975308642,0.2526203148203,95.46297064375489
83,383,53.0611,21.6946,36,24.6215,0,117,114,15,137,16,1.00178,50.57306,0.0,0.0,2.46429,5.239,19.48628,0.0,0.0,123.0,29.13206,6e-05,0.48,1.571,-1.0,0.464794,0.12192420696423177,0.43338705882352946,464.53732717323277,0.08422596783382742,25158.455874874413,0.09591988720403943,4.9505395744493645,67707.19212973092,0.09526819500874721,0.854233024570031,0.08290171649085572,0.113075750848983,0.20456569051854884,86.95019579256544,88.49286873833302,0.09640595618199858,0.3993204748020351,60.01259565942081,0.09448942150926729,12.830150462962964,0.25280478645698173,95.58179365203819
84,384,52.1559,21.1386,36,23.1735,0,117,114,15,137,16,1.00157,49.73813,0.0,0.0,3.46429,5.213,18.62736,0.0,0.0,122.0,28.64328,2e-05,0.47,1.672,-1.0,0.46142,0.12158591107747227,0.4268717647058824,464.08139717823565,0.08412963632975572,23763.25736624332,0.09632957358250413,4.910453282572721,67453.20313777022,0.09550055871958561,1.0911400632439734,0.0847391105810452,0.11335771021527391,0.20511493671982417,86.06958218448656,87.20618801876168,0.09642886558831587,0.3993204748020373,59.95891448597849,0.09556345424164317,12.411168981481481,0.2531461400934986,95.68085606437549
85,385,51.9928,20.9501,36,23.5251,0,118,114,14,137,16,0.99847,49.54705,0.0,0.0,4.42857,5.197,18.14698,0.0,0.0,123.0,28.29053,5e-05,0.47,1.641,-1.0,0.464531,0.12114140767754844,0.42044392156862753,463.71110304508977,0.08395361026044068,23827.976496473224,0.09638478436181808,4.971153380619228,67375.36190993238,0.09570755303314456,1.3455370814801462,0.0847582123587934,0.11358207070929083,0.205702757818321,86.48797945987869,85.87543357705239,0.09639281265761455,0.39710284875880664,60.0113858823423,0.09518407954922,12.166763117283951,0.2532514739917674,95.71606560297838
86,386,52.3997,21.6105,36,22.9271,0,118,114,14,137,16,0.99814,49.92619,0.0,0.0,4.53571,5.1,17.98335,0.0,0.0,123.0,28.18347,4e-05,0.47,1.768,-1.0,0.468051,0.12057985269370063,0.4192682352941176,463.40351236113366,0.0839216441368605,24187.75491565192,0.09634298103007362,4.881469983134676,67470.81029374686,0.0960700456640133,1.5732977945540292,0.08517880911818843,0.11382830461407814,0.20617488706039555,87.83029360379516,84.69192523139725,0.09659523466448455,0.3993204748020353,60.18651646743586,0.09559046115166331,12.178337191358025,0.2532157423515759,95.67498096579207
87,387,52.8345,21.8274,36,23.3935,0,118,114,14,137,16,1.00328,50.38475,0.0,0.0,4.10714,5.155,18.54072,0.0,0.0,124.0,28.47237,3e-05,0.47,1.607,-1.0,0.474389,0.1199137899038747,0.43134347058823114,463.10237212821556,0.08395933861664795,24535.845180778448,0.09650522515912717,4.907554445080568,67469.24158279672,0.09641915519615514,1.576696174501679,0.08497744740212264,0.11396375965369689,0.20645043202033864,85.86321090793422,85.72159588933424,0.0966877729678149,0.3993204748020434,59.75974509156781,0.0955499895167307,12.842544367283951,0.2532159015698087,95.64245136046478
88,388,52.9226,22.1867,37,26.7199,0,118,114,15,137,16,1.00179,50.47244,0.0,0.0,4.14286,5.239,18.74007,0.0,0.0,127.0,28.90135,2e-05,0.47,1.608,0.21412,0.478995,0.11958271399373051,0.44185019607843135,462.8023390423275,0.08404881908472504,24451.138421209467,0.09764380957257235,4.949671829698189,67455.34222354348,0.09666429380794303,1.0872340319998364,0.08595197136237946,0.11403149601982475,0.206361646775762,85.26342427887052,86.42695735607882,0.09714330307200429,0.4015381008452672,59.625673082139755,0.09572120366268266,13.467110339506172,0.25344788021168185,95.59654398209875
89,389,52.1111,23.0869,36,27.0409,0,118,114,15,137,16,0.99947,49.75352,0.0,0.0,4.53571,5.268,19.04603,0.0,0.0,128.0,29.20069,4e-05,0.48,1.428,-1.0,0.452984,0.11893962150211984,0.4431798627450956,462.53062358830323,0.08414909970354419,23025.787535768897,0.09941921234437945,4.948218834178177,67296.25791485967,0.09688119786760228,0.7492305428094084,0.08623784119739938,0.1141400510570463,0.20646499076326977,87.1082384340313,87.34480966854028,0.09705949856767702,0.40153810084526803,59.52160248933015,0.09594386524859133,13.949266975308642,0.2535635106359659,95.71817932420939
90,390,51.3478,23.9135,36,26.1533,0,118,114,15,137,16,0.99733,49.04393,0.0,0.0,4.28571,5.275,19.81748,0.0,0.0,128.0,29.19561,4e-05,0.48,1.678,-1.0,0.44074,0.11838999232379793,0.4411643921568628,462.2919765692554,0.08411614163228161,22264.96133783738,0.10007363413558407,5.087384289540649,67195.00478768899,0.09750304846809425,1.448819889524259,0.08545509864052986,0.11432420408552596,0.20647043350039052,89.60713949356713,86.92049811423979,0.09686453231615116,0.4031615157811042,59.44029405381944,0.09675593296466412,14.368489583333334,0.25359387169664194,95.87418115334646
