,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,temporal,cubcol.1.0,color_fulness,noise,blur,cubrow.1.0,cubrow.0.6,fft,cubcol.0.3,cubcol.0,contrast,blockiness,uhdhdsim,tone,cubrow.0.5,staticness,cubrow.0.3,cubrow.0,cubcol.0.6,cubcol.0.5,movement,saturation
45,345,47.3425,1.39434,22,3.79717,0,116,133,5,125,5,0.99771,42.37564,0.0,0.0,1.96429,4.962,1.14759,0.0,0.0,128.0,54.22557,0.00022,0.29,0.978,-1.0,9.569948,1.6110603240718064,0.005672799345933186,161.69055999055215,0.1913839443354933,21708.46639964795,0.14924917152852435,0.11763864434073977,66797.06776549897,0.010954347300118092,0.00589790812507484,89.18918271391213,2.243498024023836,92.35921970361281,0.7613498039215687,0.2543892353285478,608.0068518875795,0.21203864530934843,0.10200626222764206,0.15053900027492065,0.14560589665857326,0.5599922839506173,33.705263867790315
46,346,46.6492,1.35222,22,3.51245,0,116,133,5,125,5,0.99412,41.76742,0.0,0.0,2.5,5.118,1.11323,0.0,0.0,128.0,54.17704,0.00022,0.29,0.973,-1.0,9.577874,1.5983885636835629,0.005689293645010916,161.6875860198215,0.19138394433549735,20794.86037568106,0.1485667260406363,0.11781502692343863,66687.11872330336,0.010960023765686168,0.005881752359711374,86.60996827346966,2.3134705010783736,92.53226592701553,0.7613498039215687,0.25433366640688604,607.9879327920436,0.21191416924140702,0.10195046256181284,0.15056310715900814,0.1459409292329709,0.5232445987654321,33.609384984145926
47,347,47.2548,1.28454,22,3.04651,0,116,133,5,125,5,0.98996,42.30322,0.0,0.0,2.42857,4.962,1.07568,0.0,0.0,128.0,54.21123,0.00019,0.3,0.924,-1.0,9.575778,1.5764843338702328,0.0056941923208665675,161.92074076924575,0.19138394433549613,21598.652667887844,0.14790261815004926,0.11806397426194987,66854.94391977214,0.010977273248475085,0.005878922972971886,88.69004434972565,2.179020244702279,92.3448990379456,0.7613498039215687,0.25434226521091224,608.0026732723253,0.2118990819543339,0.1019148119064781,0.15059474235659362,0.14628982427486528,0.4774305555555556,33.67745519567419
48,348,46.962,1.37611,22,2.63764,0,116,133,5,125,5,0.98616,42.04166,0.0,0.0,2.64286,5.089,1.01191,0.0,0.0,128.0,54.19314,0.00019,0.29,1.002,0.50926,9.480975,1.5318495298994241,0.005674988342508948,161.93254708485284,0.1913839443354924,21217.59464379263,0.1472537415630679,0.11824834875227688,66763.75115312875,0.01099767570938741,0.005895181653232439,86.71407434616248,2.003469611675431,92.42976342736375,0.7610223529411765,0.25429965750769445,607.9889626867522,0.21178980112337004,0.10186905354845842,0.1506377347083613,0.1466261553164589,0.4283854166666667,33.65558068546248
49,349,47.1816,1.38719,22,2.75237,0,116,133,5,125,5,0.98271,42.23388,0.0,0.0,2.03571,4.97,1.09998,0.0,0.0,128.0,54.2236,0.00018,0.29,0.969,-1.0,9.42983,1.5726439241090264,0.005675216864149576,161.94764926220336,0.19138394433549302,21505.549401534576,0.14663036113543046,0.11837618067334843,66856.05462424073,0.011015823214726682,0.0058795961003518344,86.99228557484739,2.0981017180614145,92.38285673115544,0.7613498039215687,0.2542549137738164,608.0024625222303,0.21179787706406847,0.10185036234030723,0.15068947427010276,0.14684478984796526,0.3990644290123457,33.59004682376061
50,350,47.0621,1.33327,22,2.43543,0,116,133,5,125,5,0.98459,42.12844,0.0,0.0,2.35714,5.071,1.11153,0.0,0.0,128.0,54.22465,0.00021,0.29,1.108,-1.0,9.543382,1.5428096259499642,0.005680589118210269,161.75222211969788,0.1913839443354932,21367.091021804747,0.14596781276207293,0.1185241582359649,66998.84500513786,0.01104408604793599,0.005882020416971118,89.07797416501215,2.181986567652238,92.41466065738155,0.7613498039215687,0.2542219202562744,607.9948589890008,0.21175091064665624,0.10183216556229525,0.15077704457835653,0.14700670406348074,0.42119984567901236,33.67272723162616
51,351,47.1897,1.233,22,2.37783,0,116,133,5,125,5,0.98343,42.24217,0.0,0.0,2.14286,4.973,1.06527,0.0,0.0,128.0,54.22755,0.00021,0.29,0.929,-1.0,9.567195,1.5475075477488005,0.005672652794195005,162.27167063106447,0.19138394433549547,21522.244865874476,0.14536583411670623,0.1186632822314458,66958.45137263741,0.011052966238006421,0.005863430882808733,89.19631050718422,2.1650965759841316,92.35516662588226,0.7608788235294117,0.2541804888818722,608.0064727176862,0.21173831092692685,0.10180385922435561,0.15083891595513355,0.14711257304100672,0.42255015432098764,33.57140717683015
52,352,47.097,1.22367,22,2.38317,0,116,133,5,125,5,0.9851,42.16738,0.0,0.0,2.46429,5.015,0.96977,0.0,0.0,128.0,54.23644,0.00026,0.29,0.953,-1.0,9.462186,1.5061296653774672,0.005693835434692879,161.8211060913678,0.19360157037872225,21424.07533530425,0.14474353131485887,0.11879944588362756,66999.60188652918,0.011076441836813382,0.005866343657062109,87.49205823269358,2.4055612961859785,92.36767905035906,0.7613498039215687,0.2541519678485404,608.0087425118279,0.21168079558938926,0.10178526979068554,0.1509098730846736,0.1473340160830904,0.3758680555555556,33.7155571454837
53,353,47.1766,1.32214,22,2.36288,0,116,133,5,125,5,0.98626,42.22872,0.0,0.0,2.39286,4.96,0.95621,0.0,0.0,128.0,54.25354,0.00024,0.29,0.971,-1.0,9.549149,1.4930213174368905,0.005665395642666011,161.83990737494656,0.19138394433549566,21549.785799619145,0.14418695305994278,0.11897423355679232,67013.96918677849,0.011076165045861125,0.005873623147235905,89.3698946276591,2.462881218048216,92.32848588667979,0.7613498039215687,0.2541178505188793,608.0248044902266,0.21165258415387583,0.10176020279532358,0.15094864390546583,0.14748343407361908,0.3014081790123457,33.653025309244796
54,354,47.1169,1.1855,22,2.41117,0,116,133,5,125,5,0.98551,42.1811,0.0,0.0,2.64286,4.96,1.04982,0.0,0.0,128.0,54.24122,0.0002,0.29,0.995,-1.0,9.520329,1.5415543627764354,0.0056692164395467795,161.5638489192951,0.19138394433550143,21459.144613430566,0.14365268335622283,0.11916700635212077,66948.19159939313,0.011103117316829421,0.005873198888985799,88.56682937328175,2.229399515986825,92.34098256479973,0.7613498039215687,0.25405831560145103,608.0248151835626,0.2116103152366597,0.10171575576809695,0.15100472341135368,0.1475938457928171,0.2435378086419753,33.71636944052614
55,355,47.1472,1.18847,22,2.3183,0,116,133,5,125,5,0.98392,42.20622,0.0,0.0,2.35714,4.994,0.9229,0.0,0.0,128.0,54.24948,0.00026,0.29,0.939,-1.0,9.601251,1.4833259640543814,0.005661638381753479,161.9391561654259,0.19138394433549366,21492.94616489461,0.14313713482856447,0.11942432015410713,66877.3932231009,0.011097489851413355,0.005885979752797093,87.23165265142474,2.384940467266812,92.3893182484222,0.7613498039215687,0.25400968692402864,608.0452788527577,0.21156568232960765,0.10169839294292592,0.15102558114373207,0.1477301917334545,0.22921489197530864,33.64203332971643
56,356,47.1406,1.25884,22,2.33709,0,116,133,5,125,5,0.9868,42.20214,0.0,0.0,2.60714,5.023,0.92515,0.0,0.0,128.0,54.241,0.00022,0.29,0.992,0.49884,9.483789,1.47328310614556,0.005663597092774655,161.54566906258123,0.19138394433549566,21487.989062418514,0.1426140501506049,0.11960560006645152,66842.83951280452,0.01110064277073416,0.005873542979369016,91.9453366525162,2.2032914935089516,92.38645079837055,0.7613498039215687,0.25397064827675647,608.0526082174397,0.2115251682431154,0.10170184900778102,0.15105304228210864,0.14789257127203195,0.18161651234567902,33.7413868845245
57,357,47.1697,1.35527,22,2.39014,0,116,133,5,125,5,0.98641,42.22321,0.0,0.0,2.28571,5.009,0.99185,0.0,0.0,128.0,54.25044,0.00021,0.29,0.978,-1.0,9.500832,1.5020928044597899,0.005663164145284561,161.84017019779304,0.19138394433549308,21524.768931326624,0.1421175430326154,0.11981582032849983,66831.3428895683,0.011097202947563627,0.00589271370663187,87.08714775616602,2.1873401666139305,92.38218942990981,0.76132,0.25393920191362146,608.0771536293762,0.21148394983714539,0.10167902701364859,0.15107398205548636,0.14801875391714314,0.15403163580246915,33.68328480661651
58,358,47.1668,1.43251,22,2.52015,0,116,133,5,125,5,0.98664,42.21117,0.0,0.0,2.5,4.968,1.08263,0.0,0.0,128.0,54.24289,0.00022,0.29,0.986,-1.0,9.602768,1.521118906048258,0.0056573760545246725,161.57778095774884,0.19138394433549236,21504.352777727698,0.14160840011551742,0.11991610615734806,66900.68865665344,0.011094168063067225,0.005876278389022726,87.73251376266188,2.2388021037487578,92.37746540487191,0.7613498039215687,0.25393466408814425,608.089121566925,0.2114287511442754,0.10168079022856831,0.15111475966667642,0.1479858807348015,0.12176890432098765,33.82994343322
59,359,47.1335,1.48369,22,2.67358,0,116,133,5,125,5,0.99019,42.19126,0.0,0.0,2.32143,5.008,1.15547,0.0,0.0,128.0,54.23855,0.00019,0.29,1.043,-1.0,9.578251,1.5417962699944259,0.005661218581924166,161.71927534534072,0.19138394433549313,21403.34749395654,0.141156381805563,0.11994824195494663,66925.76596186946,0.011095275173153445,0.005871893902455144,91.16742213869493,2.214200576376526,92.38730506238736,0.7607843137254902,0.25394237712477774,608.1135444798074,0.21140643831332176,0.1016707962352553,0.15117937925955838,0.14787640364024884,0.12866512345679013,33.74649424611786
60,360,47.1027,1.37315,22,2.68783,0,116,133,5,125,5,0.98806,42.1512,0.0,0.0,2.64286,4.989,1.19978,0.0,0.0,128.0,54.22588,0.00025,0.29,0.997,-1.0,9.597445,1.5933179435339462,0.005657051688963094,161.82630744521597,0.19138394433549274,21370.511699291852,0.14047461232598232,0.12019307286986032,66853.7021923092,0.011106685709163504,0.0058904309454253165,85.8530647220466,2.2186498680160156,92.36421824675917,0.7613498039215687,0.2539833474001192,608.1244336956836,0.21146812371122958,0.10164735662600563,0.15164547987021257,0.14758234220017255,0.1456886574074074,33.70418991277248
61,361,47.1305,1.34974,22,2.6588,0,116,133,5,125,5,0.9872,42.18406,0.0,0.0,2.78571,4.982,1.09823,0.0,0.0,128.0,54.25323,0.00025,0.29,0.939,-1.0,9.568533,1.5523204413303384,0.005668372490238697,161.48464322943607,0.19138394433549186,21409.911983014645,0.13996364923343996,0.1204376857147124,66751.05170828612,0.011099992210080208,0.005894198748593005,88.47012898656794,2.182416787604412,92.36771283175777,0.7607843137254902,0.2540522703951138,608.1469202287385,0.21163285935957835,0.10166972614014186,0.152213140252497,0.14759678660964456,0.1775173611111111,33.76020718798225
62,362,47.1025,1.57454,22,2.70667,0,116,133,5,125,5,0.9915,42.15036,0.0,0.0,2.71429,5.007,1.07647,0.0,0.0,128.0,54.22985,0.00021,0.29,1.045,-1.0,9.621482,1.546448623013839,0.005650886453776932,161.4131282779204,0.19138394433549177,21420.558614968177,0.13941201233208603,0.12068571559233089,66777.13500852557,0.011104551219181186,0.005891333794831129,92.08711137615758,2.1090664815759856,92.37007020963725,0.7613498039215687,0.25416553499314887,608.1495539169892,0.21178419423725695,0.10172449072577475,0.15255904258116515,0.14767037882955067,0.21064814814814814,33.71597855179398
63,363,47.1307,1.30523,22,2.94989,0,116,133,5,125,5,0.99165,42.17626,0.0,0.0,1.89286,4.997,1.28121,0.0,0.0,128.0,54.25422,0.00025,0.29,0.962,-1.0,9.548315,1.6723084968361952,0.00565186265173752,161.91362623919466,0.19138394433549424,21502.04423409781,0.13864326266428253,0.12085780232866791,66841.26630150972,0.011109440259882624,0.005886381521631056,85.3266081564245,2.2470937345170046,92.3667041138019,0.7607843137254902,0.2542139668105669,608.1695093762049,0.21193966987659787,0.1017816550213503,0.1527288499596613,0.14773338777864928,0.24971064814814814,33.731573976116415
64,364,47.1241,1.34553,22,2.5573,0,116,133,5,125,5,0.99236,42.16864,0.0,0.0,2.53571,5.017,1.03603,0.0,0.0,128.0,54.24234,0.0002,0.29,0.989,0.50129,9.522299,1.5459200064717014,0.005652403866033879,161.43027592022582,0.19138394433549277,21482.97591618854,0.13780137734402856,0.12109728557981314,66735.04968724951,0.01110344281379368,0.005907003084043331,89.22006605213,2.1674445608387938,92.34489922472817,0.7613498039215687,0.25418098110037846,608.1705088714912,0.21202827427484672,0.1017660485743797,0.15280959822896548,0.1476906719229626,0.29465663580246915,33.80025604624807
65,365,47.0817,1.42467,22,2.55858,0,116,133,5,125,5,0.99427,42.14395,0.0,0.0,2.14286,4.981,1.07183,0.0,0.0,128.0,54.26128,0.00019,0.29,0.94,-1.0,9.601461,1.536355968027536,0.00567220515913623,161.63069776554946,0.19138394433549297,21387.376681241432,0.13705034621393916,0.12140487070356928,66669.80041776081,0.011122873308370912,0.005890944083607406,88.26551641560577,2.239385428931504,92.33033202198393,0.7607843137254902,0.25422950839723707,608.1872050724487,0.21210123225061414,0.10180247946182362,0.15290304028156534,0.14724466538012154,0.3421585648148148,33.75761488926263
66,366,47.0508,1.32306,22,2.60673,0,116,133,5,125,5,0.99467,42.10788,0.0,0.0,2.78571,4.988,1.14469,0.0,0.0,128.0,54.23456,0.00021,0.29,0.953,-1.0,9.591446,1.586885483034435,0.00568982643803361,161.8168406944072,0.19138394433549266,21309.379486095328,0.1360978427299964,0.12174526538176758,66815.95113748872,0.011131354609096101,0.005898224704541111,88.70662887104751,2.2224552565496136,92.32385497982705,0.7607843137254902,0.25440215722060266,608.1931642466826,0.2123314759063422,0.10183049953589768,0.15305201401327778,0.14687388430801743,0.3809799382716049,33.777765344690394
67,367,47.072,1.27216,22,2.53096,0,116,133,5,125,5,0.99947,42.13297,0.0,0.0,2.5,4.979,1.04934,0.0,0.0,128.0,54.26213,0.00019,0.3,0.927,-1.0,9.698761,1.5401785235027983,0.00567891964384774,161.70703580376843,0.19138394433549236,21376.4356187213,0.13505539942176487,0.12204949464159905,66791.73288827259,0.011133413579838112,0.005907703151546616,88.15767336841539,2.3518596195271684,92.33161152347513,0.7607843137254902,0.2543878806880849,608.209935992733,0.2124297245437948,0.10189129958689297,0.15315064159210756,0.14685908414166898,0.4223090277777778,33.77040326153791
68,368,47.0385,1.31691,22,2.49213,0,116,133,5,125,5,0.99502,42.09723,0.0,0.0,2.46429,5.027,1.00118,0.0,0.0,128.0,54.24472,0.00018,0.29,0.951,-1.0,9.613764,1.520356607592104,0.005706486156907302,161.75584390072456,0.1913839443354921,21362.695565388694,0.134174424943361,0.12230649493944729,66694.26719678927,0.011117956373668756,0.005921021059526706,89.97359020175728,2.170127809224571,92.36724638214005,0.7607843137254902,0.25434738874323337,608.2154288504594,0.21239980936194722,0.10185349796821562,0.1531165798109287,0.14670920486285086,0.4341724537037037,33.78069446705006
69,369,47.1011,1.23458,22,2.62072,0,116,133,5,125,5,0.99644,42.15026,0.0,0.0,2.28571,5.015,1.04403,0.0,0.0,128.0,54.26813,0.00022,0.3,0.967,-1.0,9.617609,1.5628390578629308,0.005696347856023235,161.61916591551338,0.19138394433549236,21446.99514374005,0.13336272849648032,0.12260151361943714,66852.88422922968,0.011109148934324329,0.0059228291374421715,88.43094851219156,2.2683326733429467,92.35307052096651,0.7607843137254902,0.25436110495507824,608.2274417126475,0.21246193020634885,0.10185605595047878,0.15314162584026852,0.14643460810161849,0.4429494598765432,33.744652642144096
70,370,47.0776,1.20778,22,2.33355,0,116,133,5,125,5,0.99059,42.12536,0.0,0.0,2.32143,4.979,0.9665,0.0,0.0,128.0,54.25497,0.00022,0.29,0.942,-1.0,9.560223,1.4954397952867111,0.005690726125363782,161.66892607732,0.1913839443354947,21423.569312734282,0.1326449886123427,0.12284231202300051,66842.20303113396,0.011127913586567874,0.005913745589235955,92.14538334248239,2.1686565284065793,92.36587614214994,0.7607843137254902,0.2544720903040882,608.2301390606165,0.21258344653876285,0.10191724706413154,0.1532151944920393,0.14614195261321408,0.4429494598765432,33.78227045506607
71,371,47.1214,1.34355,22,2.28069,0,116,133,5,125,5,0.99322,42.17054,0.0,0.0,2.21429,4.988,0.94281,0.0,0.0,128.0,54.27678,0.00022,0.29,0.922,-1.0,9.634232,1.4807713865337062,0.005673494208906042,161.43697110891995,0.19138394433549236,21456.35776894427,0.13144931404615928,0.12311108532753426,66918.30515936471,0.011117798362513502,0.005891407191947891,88.84555228158175,2.1617496945476753,92.36614698736108,0.7607843137254902,0.25445499297636304,608.2435043541293,0.21262217130805905,0.10195278597304558,0.1531920992943422,0.1458848435657806,0.43648726851851855,33.786153157552086
72,372,47.0487,1.32374,22,2.59458,0,116,133,5,125,5,0.99055,42.10997,0.0,0.0,2.42857,5.015,1.06968,0.0,0.0,128.0,54.25975,0.00025,0.29,0.945,0.5081,9.516647,1.5594160924470146,0.00567792856021932,161.62989350288245,0.19138394433549613,21328.205537899572,0.13022285845795242,0.1233733227034692,66817.79120408441,0.011156176841691186,0.005904028281221827,91.81696078327747,2.0974821535418333,92.37290229943353,0.7607843137254902,0.25435269402093186,608.2458452933704,0.21251494654634095,0.1018969089316544,0.153217667213314,0.1457772279811778,0.40726273148148145,33.755204377350985
73,373,47.0229,1.43566,22,2.57124,0,116,133,5,125,5,0.98904,42.08532,0.0,0.0,2.64286,4.987,1.04905,0.0,0.0,128.0,54.28186,0.00016,0.29,0.966,-1.0,9.52908,1.5492742206768657,0.005670477164861298,161.24626903482422,0.19138394433549397,21330.468773916462,0.12932201257144482,0.12359023137544387,66843.64699774503,0.011175129050518338,0.00590594652113192,90.06949225205477,2.146102411610258,92.41287293383083,0.7607843137254902,0.2543201602761173,608.2562954855242,0.21252730053635246,0.10186284202037495,0.1532054242906777,0.1455688160758953,0.3699363425925926,33.79778091995804
74,374,47.0496,1.52001,22,2.68312,0,116,133,5,125,5,0.99294,42.09564,0.0,0.0,2.64286,5.027,1.15485,0.0,0.0,128.0,54.28131,0.00021,0.29,0.909,-1.0,9.597093,1.5860350467426263,0.005665223055265518,161.54263754341025,0.1913839443354922,21388.15451492629,0.12810270505183616,0.12373874162301719,66839.76898707666,0.01119708714719017,0.005887933518536504,89.87834012136769,1.9909936063608529,92.37765433093499,0.7604788235294118,0.2543461468317129,608.2573866165969,0.21264158425662052,0.10184465351135127,0.1532473716054184,0.14537950746774808,0.3370466820987654,33.74088296772521
75,375,47.1224,1.43337,22,2.68224,0,116,133,5,125,5,0.99399,42.15578,0.0,0.0,2.46429,4.964,1.23141,0.0,0.0,128.0,54.30944,0.00022,0.3,1.026,-1.0,9.493325,1.648582248803486,0.005688072336706996,161.4686478315573,0.19138394433549233,21491.627290217784,0.12696945420397665,0.12389112535662129,66793.09780979871,0.011194952412942587,0.0058769182993397,90.49425731791625,2.295527249746304,92.3961304656673,0.7607843137254902,0.25428622382938254,608.2683689746543,0.2126430673650489,0.1018533442880292,0.1532555244990653,0.14527547903286658,0.3191550925925926,33.71201296205874
76,376,47.0797,1.40291,22,2.58001,0,116,133,5,125,5,0.99453,42.11736,0.0,0.0,2.21429,5.065,1.15302,0.0,0.0,128.0,54.31085,0.00018,0.3,0.948,-1.0,9.559178,1.6206144822734125,0.005694751709618007,161.49143355174584,0.1913839443354922,21437.05306267623,0.12576939649820912,0.12409603023385175,66839.94654215802,0.011229128767844734,0.0059032957123937675,91.32378356371375,2.118469908291394,92.42430522536141,0.7607764705882354,0.25407817956494294,608.2714090797064,0.21258133246101035,0.10181958029917093,0.1532042224793322,0.1454262929771717,0.33039158950617287,33.82654637466243
77,377,47.0683,1.5146,22,2.50313,0,116,133,5,125,5,0.98874,42.11009,0.0,0.0,2.57143,4.964,1.12848,0.0,0.0,128.0,54.31529,0.00019,0.29,1.007,-1.0,9.633842,1.6018626230637647,0.005700903744087825,161.5608182825407,0.19138394433549233,21395.6797720143,0.12464385163229284,0.12425828155685646,66729.78118352643,0.011220590492344914,0.0059032238314231334,89.15777486561635,2.0763535643444793,92.41404142813329,0.7607843137254902,0.2540023189840336,608.2860587843987,0.21258015277439557,0.10178828192926577,0.15317369819261065,0.1457993314991367,0.31732253086419754,33.753341109664355
78,378,47.0409,1.41144,22,2.66942,0,116,133,5,125,5,0.99204,42.08403,0.0,0.0,2.42857,4.988,1.22858,0.0,0.0,128.0,54.30716,0.00019,0.29,0.968,-1.0,9.570927,1.661751674537811,0.005681739470054191,161.5045867781648,0.1913839443354917,21365.399069979754,0.12338970204375702,0.12441864967749443,66767.8019959066,0.011230276284815387,0.005913590654267642,91.44473468609661,2.1595796286256976,92.41348123807748,0.7607843137254902,0.253927702242581,608.2869581861432,0.21257802096744616,0.10178967195102527,0.15312378963514583,0.14583971820774722,0.3059895833333333,33.75495496208285
79,379,47.1197,1.42194,22,2.60125,0,116,133,5,125,5,0.99411,42.16083,0.0,0.0,2.85714,4.963,1.13183,0.0,0.0,128.0,54.34063,0.00019,0.29,1.022,-1.0,9.579726,1.6093303636584393,0.005693269764280961,161.56274896594581,0.19138394433549186,21482.29944397286,0.12229965755331877,0.12457305785370043,66820.91345027236,0.011232277678164773,0.0059021630898363165,90.11374738751158,2.041094234225573,92.38698840243097,0.7607843137254902,0.2538325840098833,608.3034693477131,0.21258447727182564,0.10178791791746225,0.15310215433176447,0.14581060650297345,0.36038773148148145,33.76755457748602
80,380,47.0969,1.47532,22,2.68698,0,116,133,5,125,5,0.98961,42.13066,0.0,0.0,2.46429,4.975,1.14101,0.0,0.0,128.0,54.32826,0.00022,0.29,1.02,0.51376,9.5915,1.6123659106209454,0.005712471205228581,161.65892556489072,0.19138394433549166,21472.291990725505,0.12130102335964855,0.124754109608404,66961.53545818849,0.011236213933129782,0.005909865005970005,91.2723206920946,2.139705428405119,92.39816911257003,0.7607843137254902,0.25363394397183925,608.3035819301805,0.21248397660499943,0.10171227292470168,0.15297057155453053,0.1458692714080422,0.4245756172839506,33.70892804934655
81,381,47.1661,1.5204,22,2.53873,0,116,133,5,125,5,0.99177,42.19605,0.0,0.0,2.32143,4.98,1.18614,0.0,0.0,128.0,54.36971,0.00017,0.29,0.923,-1.0,9.504736,1.6309521707523778,0.005686562397983775,161.38794389502578,0.19138394433549263,21559.82849137517,0.12014906533709359,0.12499969618087577,66852.79042493358,0.011244869900370923,0.005899945578970419,88.9279658711029,2.2305891925876713,92.37009681754532,0.760918431372549,0.2535335710087185,608.3171966678328,0.21244374474837294,0.1016349206417857,0.15289539059332616,0.14604752622982947,0.5149980709876543,33.789230158299574
82,382,47.1258,1.53357,22,2.69926,0,116,133,5,125,5,0.99042,42.15967,0.0,0.0,1.92857,4.983,1.22979,0.0,0.0,128.0,54.34667,0.00025,0.29,0.96,-1.0,9.500889,1.6429238621653859,0.005691008711393275,161.53934785016813,0.19138394433549302,21473.577534706972,0.11895488010752507,0.12526526514678799,66787.13012992371,0.01122651097965942,0.005914487571076706,89.80124550463242,2.3579318157878686,92.34363496562743,0.7613498039215687,0.253453283323938,608.3191902395703,0.21245579720875896,0.10164966538223756,0.15289719237502805,0.14626858269971404,0.6236496913580247,33.7694598539376
83,383,47.151,1.61834,22,2.62367,0,116,133,5,125,5,0.98842,42.18776,0.0,0.0,1.96429,4.96,1.24195,0.0,0.0,128.0,54.37064,0.00018,0.3,0.924,-1.0,9.5573,1.6500854393953444,0.005689493788829432,161.2191461374165,0.19138394433549408,21523.096014647133,0.11783537863197467,0.12554445906561018,66868.93723614434,0.011238712091673467,0.005936251244716662,91.38296226761588,2.2045611558083293,92.37718333940569,0.7613498039215687,0.2533480645406161,608.3321850222819,0.2125049360131979,0.10164750614740878,0.1528116925364151,0.146712830419025,0.7119502314814815,33.80418056911893
84,384,47.0576,1.46465,22,2.63287,0,116,133,5,125,5,0.98886,42.10121,0.0,0.0,2.10714,4.994,1.3198,0.0,0.0,128.0,54.33453,0.00022,0.3,1.011,-1.0,9.555707,1.6961470176562277,0.005692334922712994,161.45540826050194,0.19138394433549322,21379.986585028746,0.1167312263885562,0.1257752732894565,66829.40255586656,0.011267345548911891,0.005940278087372796,89.91004934347082,2.1428722703689838,92.39815498321349,0.7613498039215687,0.25314711851367244,608.3278427977353,0.2124125716062974,0.1015914053196729,0.15270303221052894,0.14726641641472554,0.8138985339506173,33.663275636272665
85,385,47.0818,1.53192,22,2.69085,0,116,133,5,125,5,0.98757,42.12569,0.0,0.0,2.28571,4.977,1.18076,0.0,0.0,128.0,54.35051,0.00022,0.3,0.93,-1.0,9.649124,1.6386345337774577,0.00569161821010404,161.65386669589293,0.19138394433549108,21396.11217545434,0.11559427156235694,0.12599010744146286,66796.8699583257,0.011277091852123056,0.0059318046327799644,86.8008334245387,2.1681451896085453,92.41521827251748,0.7611564705882353,0.2530528620506229,608.3348012502764,0.21230036351383963,0.10152264498630195,0.1526475620338198,0.14780505948874734,0.8961709104938271,33.735681416075906
86,386,47.0299,1.89837,22,2.66895,0,116,133,5,125,5,0.98834,42.07986,0.0,0.0,2.35714,4.959,1.24177,0.0,0.0,128.0,54.32915,0.00019,0.29,1.012,-1.0,9.517427,1.645186523160111,0.005710927750913564,161.37546883320138,0.1913839443354922,21385.39499602671,0.11430358878701176,0.12615103114202206,66778.16787140779,0.011276005270696126,0.005917778670216208,91.30086751085814,2.0661656609430286,92.45832510625294,0.7613498039215687,0.2529941712449313,608.3245198812998,0.21224771837482567,0.10149117077463578,0.15267775325636718,0.14819396766481654,0.9935860339506173,33.65925466278453
87,387,47.0757,2.0483,22,2.98156,0,116,133,5,125,5,0.99221,42.12304,0.0,0.0,1.89286,4.998,1.56997,0.0,0.0,128.0,54.35072,0.0002,0.29,0.926,-1.0,9.492286,1.783204021719369,0.005714008171569736,161.53045009518752,0.19138394433549336,21468.55822474846,0.11320790696081197,0.12623966778297946,66807.76494678379,0.011290929615441852,0.005916675777143636,91.85625797512623,1.9776734983687267,92.43297722455819,0.7613498039215687,0.2529073299207479,608.3320273417933,0.2122278704558675,0.1014569498790705,0.15260898152016297,0.14808857146425455,1.1086033950617284,33.65827810028453
88,388,47.1054,2.17293,22,3.00436,0,116,133,5,125,5,0.99785,42.14881,0.0,0.0,2.35714,4.991,1.70545,0.0,0.0,128.0,54.35487,0.00019,0.29,1.088,0.51029,9.482715,1.8348911819053892,0.005701708607101157,161.2169669486944,0.1913839443354924,21499.095748994365,0.11222595769226981,0.12634776405079767,66794.88882170833,0.0113072993510683,0.0059126565349756615,89.5590583138291,2.14154426648264,92.40818841926476,0.7613498039215687,0.25273258911319774,608.3208785642009,0.2121017640266975,0.1013984785513633,0.15254049082526994,0.1478450868690036,1.3126929012345678,33.72951630015432
89,389,47.0662,2.23677,22,2.93524,0,116,133,5,125,5,0.9913,42.11573,0.0,0.0,2.46429,4.994,1.81499,0.0,0.0,128.0,54.36177,0.00015,0.3,0.895,-1.0,9.541026,1.854126525435927,0.005697408581852574,161.44597274030968,0.191383944335496,21473.010824870446,0.11149080424515745,0.12648451747353898,66853.86272830928,0.011291543302528136,0.005929355152392091,91.73190688684424,2.1349584669780746,92.41768879035203,0.7608290196078431,0.2525728433794947,608.3235545620793,0.21202301458554842,0.1013483231634767,0.15247978777225957,0.14735130548969208,1.5229552469135803,33.71601509753568
90,390,47.0021,2.14983,22,3.08017,0,116,133,5,125,5,0.98922,42.06326,0.0,0.0,2.67857,4.993,1.86924,0.0,0.0,128.0,54.33859,0.00017,0.3,1.027,-1.0,9.465215,1.882698914299175,0.005686820155630358,161.22440141133595,0.19138394433549413,21371.177572974222,0.11100065282145198,0.12671467548528756,66753.2569130658,0.011297164860576036,0.005915821112404509,91.7931252481371,2.113525974482916,92.3713156793675,0.7610443137254903,0.25253765179992965,608.3093991102688,0.21201363447320312,0.10133879312830911,0.15251579385514555,0.14696706491370704,1.7183159722222223,33.69191318088108
