,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,movement,cubrow.0.3,cubrow.0,blockiness,cubcol.0.3,cubrow.0.5,cubrow.1.0,cubcol.0,saturation,cubcol.1.0,noise,fft,uhdhdsim,cubcol.0.6,cubcol.0.5,color_fulness,contrast,staticness,blur,temporal,cubrow.0.6
45,345,74.4388,10.9366,66,16.5366,0,121,117,16,137,12,1.00393,77.3428,0.0,0.0,0.85714,4.296,9.42291,0.0,0.0,127.0,41.15713,0.00031,0.48,2.935,-1.0,0.672793,0.6089627647058823,11.523726851851851,0.19938539631091337,0.308658173557331,8.036435929140115,0.2098329952877401,0.25638564636044575,0.24832086987559504,0.14383565249405392,51.40411829065393,0.2669193131434655,0.5085356995896843,67811.21453453384,90.17883146834421,0.21981808496709868,0.1630078882970057,85.10573878489464,86.2782096037998,605.2371625022345,38440.85989886588,5.356339149490269,0.23380238574151274
46,346,74.2965,11.1306,66,15.0444,0,121,117,16,137,12,0.9828,77.23362,0.0,0.0,1.21429,4.326,9.41796,0.0,0.0,127.0,41.13746,0.00058,0.48,3.227,-1.0,0.678191,0.6082290196078431,11.701147762345679,0.19906123205346496,0.3076046201923307,6.321527617575438,0.2098432097522998,0.2565818753176794,0.24837394532878612,0.144194915826756,51.46543111918886,0.2669501653343868,0.5107533256329159,67873.56793550529,90.21583847830554,0.21939245387796824,0.16316699145126284,85.19620710999841,85.62388145762534,604.6768267161528,38230.11519635047,5.331332165191641,0.2336410411573548
47,347,74.625,10.896,66,16.1461,0,121,117,16,137,12,0.97022,77.52481,0.0,0.0,0.35714,4.308,9.5874,0.0,0.0,127.0,41.15487,0.00076,0.47,2.903,-1.0,0.658617,0.6082713725490196,11.756558641975309,0.198769055598711,0.306525433213769,5.879392714157717,0.2097332671452174,0.2568892721341402,0.24852648691175167,0.14394116472951754,51.352406819661454,0.26756472992855523,0.512376740568745,67870.42507709943,90.14690607247715,0.21933375484962253,0.16349920439725674,84.96650997706914,87.03873986717522,604.0887780948485,38754.42123733974,5.354869336487484,0.233394197932323
48,348,74.6542,11.1117,66,16.6856,0,121,117,16,137,12,0.97325,77.51317,0.0,0.0,0.60714,4.308,9.38616,0.0,0.0,128.0,41.12305,0.00087,0.48,2.996,0.25965,0.671038,0.608406274509804,11.815152391975309,0.19864321849900068,0.30576154939083283,6.215200603638748,0.2099371182932912,0.25763780873796027,0.24866481340539381,0.14314016658720302,51.43169657389323,0.2680561017575692,0.5107533256329112,68067.53580018513,90.14797740074602,0.2186986424677909,0.16393505721407486,84.8723919763116,87.96929768037846,603.4770167932622,38725.64813590303,5.308500461301077,0.23303275117344807
49,349,74.539,11.5021,66,16.9699,0,121,117,16,137,12,0.99551,77.33853,0.0,0.0,0.39286,4.302,9.56957,0.0,0.0,128.0,41.09235,0.00073,0.47,3.144,-1.0,0.664533,0.6080117647058823,11.919463734567902,0.19841757220110612,0.3048750697387825,5.048405142780291,0.21017279574992193,0.2579846904065282,0.24863975488600779,0.14265134066154697,51.37435592839748,0.26814031668563904,0.5041004475032262,67822.54248380361,90.17407193649541,0.2182953720644159,0.16470023193349398,84.83280512442057,85.47836110276513,602.8355280664761,38582.593627738,5.3475748741336036,0.23265769495019484
50,350,74.7204,11.4628,66,18.6258,0,121,117,16,137,12,1.01005,77.50752,0.0,0.0,0.32143,4.328,9.90963,0.0,0.0,128.0,41.11864,0.00053,0.47,2.992,-1.0,0.682895,0.6093200000000001,12.293788580246913,0.19816374845932794,0.3041726828611859,5.559752087424169,0.21052338517427166,0.25819736332100235,0.24854862510284007,0.14303538224902326,51.4446576907311,0.26795213698441767,0.5063180735464549,67855.95601961421,90.14557264852492,0.2179236382239436,0.16561591193549577,84.74796326982337,85.40981053523686,602.1609824709666,38932.19718425363,5.411916973250798,0.23217468592625354
51,351,74.6235,11.3223,66,18.2228,0,121,117,16,137,12,1.00158,77.35802,0.0,0.0,0.25,4.32,9.87468,0.0,0.0,128.0,41.07434,0.00044,0.46,3.27,-1.0,0.633081,0.608672156862745,12.492476851851851,0.19794325622042522,0.30314096530605383,5.611506741455381,0.21101565077484682,0.2585297591957352,0.24853959681099613,0.14339015843222397,51.36902269904996,0.26807039674654976,0.50247703256739,67900.69657725657,90.14343568880602,0.21743377622723747,0.16658572398196833,84.68173482374424,87.3098068647216,601.4443125730284,38726.66917703177,5.412172102518909,0.23178035759324045
52,352,74.4951,11.172,66,18.0454,0,121,117,15,137,12,0.99154,77.23958,0.0,0.0,0.32143,4.31,9.74825,0.0,0.0,128.0,41.02878,0.00038,0.47,3.238,-1.0,0.667572,0.608553725490196,12.558690200617283,0.19779753838190953,0.3022425761713214,5.3401002216889655,0.21116564367941712,0.2588053490112669,0.24874101206898958,0.14341272805865998,51.41394796489197,0.2689792406362251,0.5024770325673856,67839.39414639807,90.16736688139105,0.21678963709574833,0.1674074679948565,84.42588629531453,85.46537833098711,600.7090471997222,38559.62998045984,5.356850938793488,0.2316045704830071
53,353,74.7048,11.7573,66,17.9609,0,121,117,15,137,12,0.98972,77.37099,0.0,0.0,0.92857,4.281,9.61709,0.0,0.0,127.0,40.99935,0.00032,0.46,2.987,-1.0,0.666789,0.6076686274509804,12.518132716049383,0.19758426314125285,0.3014112380999779,4.844382221056094,0.21122551755120064,0.2587977113989999,0.2489200807360711,0.1432445719543378,51.4573482937283,0.27012509889077496,0.50247703256739,67975.14990889582,90.12675400064438,0.21615702447520393,0.16816536106509133,84.30333260246658,88.10349994801143,599.9550429235538,38993.84530723442,5.290119038292088,0.23125066053386123
54,354,74.6099,11.5308,66,17.6557,0,121,117,16,137,12,0.99743,77.24572,0.0,0.0,1.46429,4.307,10.12364,0.0,0.0,127.0,40.95929,0.00037,0.46,3.219,-1.0,0.685056,0.6071356862745099,12.625916280864198,0.1975036410962715,0.3005177362526474,5.650769604219359,0.21115092475468009,0.25901352338195516,0.24895386884182863,0.14239452641397787,51.392559852129146,0.2709916583263585,0.49804178048093667,67906.51600253882,90.16024524655137,0.21568238567382042,0.1689070165118258,84.17094376339561,87.15017899127608,599.2001902971107,38629.76606655802,5.366416488302592,0.23087907121824602
55,355,74.3662,11.6284,65,16.9261,0,121,117,15,137,12,1.01601,76.98862,0.0,0.0,1.03571,4.32,9.93305,0.0,0.0,128.0,40.81776,0.00058,0.46,3.075,-1.0,0.655634,0.6051000000000001,12.966917438271604,0.19769240354591575,0.29987197281513944,6.184719847025365,0.21114628822046358,0.2589004857503077,0.24876905008233077,0.14208141755495476,52.037224286868245,0.27182473060393364,0.500259406524159,67917.76937167607,90.17609253582435,0.2150672649531001,0.1691455553384611,83.4810017684144,86.11116118502464,598.2887926541545,38073.52277815628,5.4853222153135865,0.23051585734979602
56,356,73.8761,11.7868,65,17.6419,0,121,116,14,137,12,1.01466,76.47906,0.0,0.0,0.75,4.314,10.0166,0.0,0.0,128.0,40.64366,0.00053,0.47,3.461,0.27765,0.680618,0.6018121568627451,13.232880015432098,0.19783906530764475,0.2993407501752094,6.624230534774674,0.21142639773915867,0.25901107648267907,0.24862085374307807,0.14234117569502527,52.84742209352093,0.2723532100552501,0.49582415443769934,67824.84000051011,90.2624528262732,0.2144399177397834,0.1688629960588366,83.08312808337156,87.52771686626701,597.1763946600331,37240.235023097106,5.509234817483908,0.23021884358125327
57,357,73.8537,11.5787,65,17.1044,0,121,116,14,137,12,0.98954,76.43063,0.0,0.0,1.03571,4.297,10.14854,0.0,0.0,129.0,40.68818,0.00076,0.46,3.015,-1.0,0.676382,0.6022294117647058,13.294174382716049,0.19780196450662846,0.2987189961153112,7.241241576624881,0.21141076671827524,0.25920324607810724,0.24835600868491695,0.14284071339581042,52.881092589578515,0.2730491677028072,0.4980417804809347,67968.86490365249,90.25567164781745,0.21368873637629598,0.16847405987297434,83.31672786282923,85.56946161714995,596.0956909502194,37419.927214592084,5.4076811600305525,0.23003710531954366
58,358,73.4801,11.7177,64,16.6059,0,121,116,14,137,12,0.9761,76.1007,0.0,0.0,1.53571,4.304,9.97062,0.0,0.0,128.0,40.7167,0.00046,0.46,3.512,-1.0,0.693641,0.6027741764705881,13.189380787037036,0.1975443985579273,0.2992749399208823,6.76693471179585,0.2115479078289662,0.25929878696494657,0.2481467858806,0.14263202617887102,52.83617297513985,0.2750526412799003,0.49641836554509644,68012.95614595243,90.24065734672706,0.21301144735310618,0.16812320931580943,82.97489259274676,87.18065417126965,595.028830222715,36817.76691483005,5.325012377060134,0.22991054461087515
59,359,73.5419,11.5498,64,16.9374,0,120,116,14,137,12,0.9654,76.1937,0.0,0.0,0.92857,4.283,10.09027,0.0,0.0,129.0,40.77945,0.00056,0.46,3.082,-1.0,0.660775,0.6042603921568627,13.193383487654321,0.19722369293587574,0.29942362616511836,5.887764731269153,0.21165844937966777,0.25927250325495077,0.2476432721765106,0.1420314802808269,52.94477580506125,0.276988575238462,0.4980417804809288,68123.32448454245,90.2336305725751,0.2124559422077364,0.16782899428690112,82.7673133602844,89.01858432563166,593.9754179061979,36866.47172330759,5.39251612545786,0.22986717054998254
60,360,73.3783,11.2965,64,17.5551,0,120,116,14,137,12,0.97995,76.01393,0.0,0.0,1.07143,4.283,9.94362,0.0,0.0,129.0,40.78348,0.00051,0.46,3.298,-1.0,0.689153,0.6044188431372534,13.317708333333334,0.196702458474199,0.29839182785269136,7.353176087094367,0.21187121417346125,0.25887917386347736,0.24734952259219148,0.14108094323190215,52.96418197066696,0.2776064680822621,0.49804178048092806,68086.11886201655,90.31098836218463,0.21229032254112754,0.16786984450156053,82.76440590418349,87.5554600521694,592.9274046942361,36800.9566457111,5.414765528786882,0.22950757455913137
61,361,73.5619,10.751,65,17.3544,0,120,116,15,137,12,1.00038,76.23528,0.0,0.0,1.25,4.266,9.72759,0.0,0.0,129.0,40.94846,0.00059,0.47,3.066,-1.0,0.64794,0.6076286078431363,13.360050154320987,0.19633418286858167,0.29688048015285284,5.02093695952525,0.2123466133056582,0.2587132627074918,0.24728451914535574,0.14084941001087686,53.235912746853295,0.27851928469047743,0.5002594065241573,68172.09184053846,90.27401499580003,0.21218543551431154,0.16791503351096881,81.98432926178532,87.39712972777268,591.8868471481874,36872.67759508116,5.434785638194718,0.2296971026221659
62,362,73.7217,11.0512,65,16.2989,0,120,116,15,137,12,1.00988,76.41477,0.0,0.0,0.64286,4.262,9.25636,0.0,0.0,129.0,40.96101,0.00068,0.47,3.208,-1.0,0.636859,0.6076430196078431,13.133246527777779,0.1961694220012221,0.2957946304542642,5.688097527022279,0.2129704782563773,0.25859818188660216,0.2474914550962254,0.14130658408475325,53.19268497419946,0.2795530197287051,0.5002594065241591,68298.39186152401,90.2203870628184,0.21191441190963073,0.16787124950617585,81.90082043601473,88.23518581373261,590.8382927386649,37022.52817735499,5.231619057515843,0.22999509768863055
63,363,73.4513,10.8798,65,15.7555,0,120,116,15,137,12,1.01896,76.14452,0.0,0.0,0.32143,4.278,9.51592,0.0,0.0,129.0,40.96005,0.00063,0.48,2.905,-1.0,0.622981,0.6070737058823514,12.903260030864198,0.1961359576248722,0.2944649415857914,6.255199529127101,0.21390503534196462,0.25893495071872724,0.24790840794481697,0.14173525934707695,53.21902729552469,0.28083912879186157,0.5002594065241618,68000.60403852949,90.3243098191081,0.211771212509701,0.16786003968723687,81.79145329113813,87.42369025530525,589.800577541708,36634.092993762926,5.275051257235413,0.23028359546028318
64,364,73.4297,11.1544,65,16.8378,0,120,116,15,137,12,1.00809,76.13214,0.0,0.0,0.5,4.277,9.36598,0.0,0.0,129.0,40.96416,0.00024,0.47,2.949,0.25836,0.612628,0.6062992156862745,12.694540895061728,0.19633836395103005,0.2930379669611149,6.051862770628206,0.21503495391233865,0.2592000609437516,0.24845302795303062,0.141603291107452,53.29981787410784,0.28249981114021,0.5002594065241638,68072.07412149633,90.34940144389603,0.2116037666578759,0.16790631829428188,81.71387492997628,88.12828731306175,588.7902375397503,36665.51829431499,5.215565272319493,0.23037677825205596
65,365,73.5297,11.4207,64,16.5555,0,120,116,14,137,12,0.99561,76.20641,0.0,0.0,0.96429,4.288,9.60741,0.0,0.0,129.0,40.92958,0.00049,0.47,3.231,-1.0,0.631734,0.6062317647058824,12.622347608024691,0.19659070136949944,0.2916924479371232,6.009876388982569,0.21615040650766876,0.2597237224437126,0.24896168067827704,0.14175041691824938,53.30465961974345,0.2842519941922989,0.5002594065241602,68068.3954258966,90.26370248797058,0.21152014680448836,0.1677568974861218,81.52613855027369,87.79307880526217,587.7808251534476,36825.046114268014,5.25793889512774,0.23095869403376695
66,366,73.5484,11.2571,64,16.512,0,120,116,15,137,12,0.99401,76.1943,0.0,0.0,0.5,4.285,9.83364,0.0,0.0,129.0,40.85867,0.00053,0.48,3.214,-1.0,0.638602,0.6058725490196079,12.593460648148149,0.1968646036474572,0.28995571368558654,6.5134971162081525,0.2175209035326169,0.2598703514160852,0.24910073932640778,0.1424998235541812,53.32121879671827,0.28654965303175495,0.5002594065241556,68058.02029187362,90.30714217396316,0.21154016389901265,0.16767543939113458,81.38353614682295,86.51772047723902,586.7791577179754,36960.56112800023,5.296532800744478,0.2314673733326921
67,367,73.5773,11.5524,64,16.7549,0,120,116,14,137,12,1.01303,76.20917,0.0,0.0,0.35714,4.297,9.69935,0.0,0.0,129.0,40.79295,0.00039,0.47,3.108,-1.0,0.596952,0.6046658235294105,12.428337191358025,0.19710420804493883,0.28797832970337245,7.004611602666413,0.21835624340541496,0.26000026583691216,0.2490961879270199,0.14249987273671377,53.38011395489728,0.28950516462851145,0.5002594065241587,68072.25874564493,90.28454810659603,0.21144855428003476,0.16771592290328044,81.19072448858972,88.140013906284,585.7786265485253,36888.66343552216,5.255006217130308,0.23178521965047633
68,368,73.5491,11.2337,64,16.8487,0,120,116,14,137,12,1.01846,76.11249,0.0,0.0,0.39286,4.289,9.95322,0.0,0.0,129.0,40.74694,0.00082,0.46,2.959,-1.0,0.600616,0.603297431372549,12.329330632716049,0.1973235593967067,0.2859996886219451,6.47676700174313,0.2188699078918975,0.2600461291713862,0.24905666359440295,0.14264201716668984,53.414904559100115,0.2916411896964604,0.5002594065241569,68209.11618389434,90.26780484942148,0.21132550937282835,0.16774157685910962,80.72712210056824,88.1121176389617,584.7752967796562,36918.63612004587,5.30069471738212,0.23267765873847357
69,369,73.4013,11.674,64,16.3097,0,120,116,14,137,12,1.00803,75.94772,0.0,0.0,0.10714,4.277,9.67826,0.0,0.0,129.0,40.73128,0.00078,0.46,3.218,-1.0,0.600058,0.6045262745098039,12.09326774691358,0.19713736986659472,0.28368217705217386,6.018490703010826,0.2190150958501144,0.26039916786199496,0.249214768085832,0.14346405945164944,53.39247847192081,0.2931171560597525,0.4980417804809343,68245.4614461757,90.32356392968454,0.21136130035033707,0.16815945567116966,80.48409957626455,88.25560031961561,583.7611175213101,36943.05799599883,5.23561915915215,0.23263184093094172
70,370,73.3807,11.6003,64,16.8549,0,120,116,14,137,12,0.99685,75.90663,0.0,0.0,0.35714,4.282,10.05563,0.0,0.0,129.0,40.69408,0.00077,0.46,3.115,-1.0,0.575939,0.6039239215686275,11.911265432098766,0.19694814139599046,0.28148806033182383,7.001182262061517,0.2189647888640101,0.26055969583304567,0.24928635173152583,0.14315176215915118,53.34753474482784,0.2948494874300579,0.5002594065241587,68142.10964623242,90.29773026439503,0.21133171779934562,0.16872093764745652,80.15113801606236,86.99794093742427,582.7459743135074,36933.426492538136,5.331797799301259,0.23232628100000507
71,371,73.3915,10.8427,65,16.6736,0,120,116,14,137,12,0.98016,75.94255,0.0,0.0,0.42857,4.302,9.99358,0.0,0.0,129.0,40.68211,0.00062,0.46,3.468,-1.0,0.538537,0.6036858823529412,11.949074074074074,0.19685172880396884,0.2787454788957652,5.344936963859253,0.21857484442502853,0.2606307183473741,0.2493145430628754,0.14389605013397322,53.417185653874895,0.2959446077016674,0.5002594065241591,68078.09653323157,90.23034287587409,0.21111751105396648,0.16927714944412645,79.71619145239637,88.77122906756355,581.733896008622,36722.558310167326,5.2932779972356,0.2323003736808501
72,372,73.2358,10.9742,64,16.2965,0,120,116,14,137,12,0.9723,75.8281,0.0,0.0,0.39286,4.285,9.33925,0.0,0.0,129.0,40.62411,0.00073,0.45,3.112,0.24126,0.534743,0.6027653725490185,11.686631944444445,0.1970019113078959,0.2759784318607231,4.442458706957109,0.21833841090412048,0.2607760757298908,0.24917064056724747,0.14514176384304667,53.330022741247106,0.29705035834567767,0.5002594065241636,67973.18338922581,90.24713024832727,0.21101514423182555,0.16985101307370828,79.07006204205675,89.28466146808415,580.7315774791028,36262.10789514749,5.133003746609363,0.2317336676183384
73,373,73.239,10.5834,64,16.4395,0,120,116,14,137,12,0.98522,75.80032,0.0,0.0,0.21429,4.262,9.45294,0.0,0.0,129.0,40.60176,0.0008,0.46,3.057,-1.0,0.490711,0.6023279019607842,11.552131558641975,0.19716539252979312,0.27337989638360255,4.205791459517078,0.2185357306161578,0.2611153957030925,0.249043226352256,0.14377737882859737,53.420680293330435,0.2991128257241282,0.5002594065241621,68072.70409262473,90.27994152765949,0.21130254713665947,0.17046706633169711,78.76381372710725,87.7775719142482,579.7504933049498,36391.5803580258,5.171334246064207,0.23144209061348908
74,374,73.1239,10.6354,64,16.3845,0,120,116,14,137,12,0.99424,75.69114,0.0,0.0,0.42857,4.252,9.11134,0.0,0.0,129.0,40.56009,0.00039,0.45,3.339,-1.0,0.493379,0.6015572549019608,11.355516975308642,0.19727471737261854,0.27170930561613865,6.063086689665946,0.2195181238844457,0.26157552772884396,0.24911741730312756,0.1434876865221947,53.43672462745948,0.302318948386844,0.5002594065241607,68215.56224549496,90.28831565287811,0.21139197887120087,0.17094926859043738,78.7940538064091,85.68852111244911,578.7957729256157,36245.58711574831,5.061346065078295,0.23108581081752758
75,375,73.3461,10.1142,64,16.4001,0,120,116,14,137,12,0.99099,75.90039,0.0,0.0,0.67857,4.261,9.15733,0.0,0.0,129.0,40.56341,0.00029,0.45,3.052,-1.0,0.462129,0.6015458823529412,11.14429012345679,0.19727706559954356,0.26995677898319864,4.116990727696896,0.22047473218007974,0.2625317978636604,0.24944067024023597,0.14423073193554503,53.45030344268422,0.30546206060956327,0.5024770325673898,68277.57363973215,90.2574258400675,0.2113088922491296,0.17140988957965272,78.641404233564,85.04889701788312,577.8679136154066,36636.96898389989,5.074620344132995,0.2307757741803159
76,376,73.1835,9.92793,64,15.0072,0,120,116,14,137,12,0.99391,75.75989,0.0,0.0,0.64286,4.267,8.70928,0.0,0.0,129.0,40.50865,0.00036,0.45,3.133,-1.0,0.481464,0.601249019607843,11.067177854938272,0.19720482920575988,0.2677703293763449,5.4924522263066775,0.22131767900404237,0.2633185481989294,0.24974338725395176,0.14413310149875144,53.46989704650126,0.3084529144074829,0.5024770325673957,68257.33447170594,90.24053779291944,0.2112686072396205,0.17185373549430677,78.33097149161193,88.60164646743115,576.9779181734774,36440.93627998544,4.941850944089757,0.23035275395366356
77,377,73.3,10.1452,65,15.0529,0,120,116,14,137,12,0.99033,75.86367,0.0,0.0,0.46429,4.261,8.54474,0.0,0.0,129.0,40.49422,0.00042,0.45,3.367,-1.0,0.462769,0.601544705882353,10.813898533950617,0.19692459433907694,0.2660104606777449,4.491444951923255,0.22202201490753679,0.2642012397887365,0.25047217255459353,0.14481790265165928,53.48099357699171,0.3115752518553805,0.5024770325673948,68311.16336090711,90.23378217274755,0.21105574252940387,0.1723667597841099,78.28118117862086,85.05634285345644,576.1229553460189,36815.64781496689,4.9327248423012575,0.2301099131056254
78,378,73.1845,10.1697,64,15.063,0,120,116,14,137,12,0.98766,75.73405,0.0,0.0,0.32143,4.273,8.73072,0.0,0.0,128.0,40.41921,0.00064,0.45,3.432,-1.0,0.492343,0.6003180392156863,10.568287037037036,0.19664385091790113,0.26386020626661116,6.029524740354946,0.22256389671980373,0.26528693777107976,0.25112682854796003,0.14632951636312533,53.4982275315273,0.31473404586039505,0.5046946586106192,68371.31789997114,90.24684000040781,0.2105041152539396,0.1726799040201791,78.30530831110877,91.24176867625262,575.2987782768186,36814.7976427449,4.991849742360906,0.2298453208469648
79,379,73.1453,10.369,64,15.0779,0,120,116,14,137,12,0.99654,75.68285,0.0,0.0,0.39286,4.254,8.75686,0.0,0.0,128.0,40.39638,0.00058,0.46,3.261,-1.0,0.459793,0.6000203921568628,10.308738425925926,0.1963017095189052,0.26117537713438005,7.853476647660938,0.2228020607128338,0.26626724883905434,0.25158616680664897,0.14671103503623334,53.51733605655623,0.3177171770819044,0.5063180735464533,68365.30418470893,90.23794620135303,0.20989730229206538,0.17285352152730873,78.20597903059762,88.83547890830033,574.5081667903527,36800.71620933904,5.018647358517669,0.2298337728031735
80,380,73.0014,10.166,64,14.5501,0,120,116,14,137,12,1.01103,75.5642,0.0,0.0,0.32143,4.289,8.92768,0.0,0.0,128.0,40.35197,0.00117,0.46,3.72,0.22119,0.500213,0.5984733333333333,10.114101080246913,0.19572300128332312,0.2586363733977784,6.676381491508524,0.22287438614285615,0.2672424471351708,0.25171490117885104,0.14746160345589843,53.51322842821663,0.32026608300564213,0.5041004475032239,68270.42097528542,90.25047655889098,0.2093099436634006,0.17305049478859535,78.44001100122327,89.23010964527964,573.7402394568363,36589.84906525716,5.028411050766758,0.22953963086282486
81,381,73.1186,9.46004,64,14.6702,0,120,116,14,137,12,1.00604,75.64956,0.0,0.0,0.53571,4.261,8.75265,0.0,0.0,128.0,40.30147,0.00063,0.46,3.511,-1.0,0.514223,0.5990931960784314,10.054301697530864,0.1952786805002611,0.2565488859118795,6.28300500003031,0.22295980665488402,0.26831562773685075,0.2517817512105571,0.14756332166600744,53.52203274950569,0.3236518351061335,0.5063180735464506,68164.28279922732,90.2348487346339,0.2087915450874498,0.17318268721464422,78.50686481190105,90.45966082909986,573.006651217178,36567.82650028938,5.002471048985313,0.22933992343635234
82,382,72.8643,9.44311,64,13.9403,0,120,116,14,137,12,0.99486,75.38527,0.0,0.0,0.57143,4.27,8.14254,0.0,0.0,128.0,40.26726,0.00056,0.46,3.533,-1.0,0.54147,0.5978407843137254,9.855324074074074,0.19485714187147926,0.25456675948231466,5.9158206323265565,0.22282272974646095,0.2696619718650937,0.2519516815343111,0.14758943867151936,53.59315264666522,0.32741689066029644,0.500259406524168,68038.45420685354,90.27875297769165,0.20835205052397288,0.17329963022855907,78.547414022446,90.2735571662057,572.2955942565948,36148.71129841855,4.875980779387547,0.22932872809481272
83,383,72.6264,9.9355,64,13.735,0,120,116,14,137,12,0.98523,75.21368,0.0,0.0,0.75,4.262,8.12554,0.0,0.0,127.0,40.23229,0.00036,0.46,3.584,-1.0,0.522109,0.5958174313725484,9.654899691358025,0.19440055268890005,0.25273611977306654,5.814955449745503,0.22276435700490865,0.27093084137977247,0.2523362661310875,0.1470471026602953,53.50192882396557,0.32965200814997014,0.506318073546455,68067.99547870958,90.26051864845206,0.20732659770651643,0.17335783326949458,78.48593018091931,85.108217376557,571.6062567300365,35594.63022523826,4.903767523510869,0.2293744097416405
84,384,72.6332,9.64252,64,14.867,0,120,116,14,137,12,0.98201,75.19241,0.0,0.0,1.07143,4.265,8.5542,0.0,0.0,127.0,40.20757,0.00062,0.46,3.889,-1.0,0.537553,0.5951529411764707,9.488088348765432,0.19415915540501846,0.2508290676880456,5.583024812693459,0.22277037832639676,0.2724231342127653,0.25248494909596664,0.14708822360539356,53.56795567642023,0.33175835434468787,0.5063180735464486,68101.76763576639,90.27257556444863,0.20643523135577152,0.17340301437551314,78.35011460371823,85.35948663099082,570.9419489354154,35601.49052200143,5.011288023228057,0.229353017381668
85,385,72.453,9.35392,64,14.4685,0,120,116,14,137,12,0.99703,75.00677,0.0,0.0,0.75,4.264,8.30156,0.0,0.0,126.0,40.20247,0.00067,0.46,3.623,-1.0,0.558746,0.5949749019607843,9.365547839506172,0.19428546141700312,0.24851107467446493,8.232263935401853,0.22247270061741084,0.27387894450613964,0.25248833427626277,0.14764509597122427,53.691107667522665,0.3341007913473317,0.5002594065241635,68130.98534882607,90.32001547575322,0.20552310340829402,0.17377845397260278,78.70120307261169,85.13464452726599,570.2909195506435,35430.80305283526,4.956079345553688,0.22955340180303133
86,386,72.7802,9.07625,64,14.8956,0,120,116,14,137,12,1.00719,75.36484,0.0,0.0,0.5,4.254,8.05796,0.0,0.0,127.0,40.34697,0.00066,0.46,3.474,-1.0,0.58623,0.5955137254901961,9.459731867283951,0.19392043827370872,0.24584940378955153,7.954179539137147,0.22204772069076917,0.2752844131868911,0.25270234201923836,0.14824993785516974,53.567731692467206,0.33668582975406586,0.5046946586106198,68293.12720483555,90.23400924759854,0.20449422255131605,0.17423682300169632,80.13133435542747,88.97815324779756,569.6151347144405,35910.11330022571,4.98602615861809,0.23006007309561044
87,387,72.4165,8.8574,64,13.6943,0,120,116,14,137,12,1.0068,75.03123,0.0,0.0,0.53571,4.26,7.81244,0.0,0.0,127.0,40.32375,0.00083,0.46,3.73,-1.0,0.601131,0.5939701960784314,9.37061149691358,0.19381197985261364,0.24373798122419024,7.008634825211992,0.22220060584271756,0.27694562946045914,0.2530959631697918,0.1501931705707356,53.48467640817901,0.3390813403534608,0.504694658610619,68149.20908058851,90.33881225235643,0.20355762241000394,0.17468380638418649,80.06817641158203,88.791342072955,568.9629951197963,35444.30793593536,4.811896005868819,0.23072823094085435
88,388,72.3676,9.06678,64,13.2063,0,120,116,14,137,12,0.99394,74.94298,0.0,0.0,0.42857,4.244,7.62306,0.0,0.0,127.0,40.30268,0.00086,0.45,3.245,0.23032,0.590655,0.5939708627450971,9.306471836419753,0.19364720459275722,0.24149232222200429,6.28757820264783,0.22174325232423592,0.2786025073219898,0.2535394611345915,0.1512813131346794,53.47795688958815,0.34158404126213127,0.50025940652416,68061.53946909987,90.2830863540218,0.2025085452339544,0.17514254468862378,80.02963347689723,90.75604527325038,568.3165880493573,35232.68340090661,4.807900506333985,0.23125517487848335
89,389,72.3909,9.0596,64,13.9449,0,120,116,13,137,11,0.99315,74.95668,0.0,0.0,0.78571,4.237,7.8084,0.0,0.0,126.0,40.12463,0.00089,0.47,3.752,-1.0,0.620755,0.5916803921568627,9.127507716049383,0.19370358400495347,0.23957283505145444,6.393072193080446,0.22116371746908953,0.2801592343718755,0.2535545432323093,0.15275161343803542,54.49678359796971,0.3438498928377944,0.5002594065241623,67990.00186654551,90.25975348162535,0.20175679154371148,0.17591906384227302,80.00344998426522,89.60902971534172,567.6355799728409,34738.696833895374,5.011320437726787,0.2316467705167728
90,390,72.1438,8.94984,64,13.7633,0,120,116,13,137,12,0.98757,74.69813,0.0,0.0,0.78571,4.257,7.80118,0.0,0.0,126.0,40.04816,0.00061,0.45,3.369,-1.0,0.64051,0.5894956862745098,9.090711805555555,0.1934930309150517,0.2373892674400178,6.839450351908904,0.22049423365560927,0.28172859091126623,0.2532013195773803,0.15368018556355442,54.687839084201386,0.3462856353556035,0.5002594065241596,67992.36416874216,90.31389561158457,0.2009528918251648,0.17690817046411922,80.18123648244256,88.47324206334093,566.9529692021761,34442.94652524666,4.88950043523598,0.2319287133002616
