,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,fft,blur,cubrow.1.0,uhdhdsim,staticness,cubcol.1.0,cubcol.0.5,cubcol.0,saturation,cubcol.0.6,contrast,color_fulness,cubrow.0.5,blockiness,cubrow.0.6,tone,noise,cubrow.0,temporal,movement,cubrow.0.3,cubcol.0.3
45,145,55.5331,15.5529,33,20.7375,0,114,122,6,132,7,0.99972,53.6286,0.0,0.0,4.92857,4.562,13.32983,0.0,0.0,129.0,40.65577,0.00027,0.31,3.159,-1.0,1.248871,65338.055831892416,20168.044037822914,0.09127032241849785,94.40541354833316,387.7912090909702,0.14011663247521616,0.08789983068210945,0.14872165311111335,31.915976253556614,0.09878222487475122,86.6345316708962,111.4310274807338,0.15480693658297698,2.7315098248895717,0.1615291949862548,0.5976607843137255,0.31877517019002766,0.09757820839797676,5.335918306810434,14.307677469135802,0.19249901403382608,0.19273304245197032
46,146,54.6155,15.3728,32,22.5705,0,114,122,6,131,7,1.01179,52.61255,0.0,0.0,6.25,4.519,13.34644,0.0,0.0,129.0,40.75799,0.00019,0.31,2.981,-1.0,1.283292,65036.86214909532,19599.421567201967,0.09058441956362845,94.44356243442085,385.7270003477062,0.14026988140515242,0.08712548901970951,0.15218958794632242,31.611403665424863,0.10004415672863727,85.20609944019303,111.08735701269356,0.1543855407185673,3.3940773312515677,0.16121537524633353,0.5997315882352934,0.31493412921096087,0.09754259958541402,5.386325203350133,14.678578317901234,0.19225339797530325,0.19316473635990675
47,147,54.3153,15.3228,32,21.4784,0,114,122,6,131,7,1.00035,52.25513,0.0,0.0,5.53571,4.485,13.19624,0.0,0.0,128.0,40.96928,0.0002,0.31,3.549,-1.0,1.295655,65196.49383274672,19623.54450645712,0.08988036418538801,94.58380795016772,383.6512836345413,0.1401861215125672,0.08630376208266174,0.1542715053259004,31.69039276499807,0.10130815014915871,86.71718063733056,110.93997117889776,0.15405744538991537,2.5946561840716824,0.16096529317766592,0.6029470588235293,0.31493412921096064,0.09755109855823231,5.370798224894589,14.964554398148149,0.19195197647381396,0.19332085794469858
48,148,54.37,15.2287,32,21.7395,0,114,122,6,131,7,0.9836,52.1392,0.0,0.0,8.32143,4.499,13.15372,0.0,0.0,128.0,41.12754,0.00025,0.31,3.07,0.37088,1.408874,65153.58135274037,20006.914996721418,0.08924549609054054,94.48234499854013,381.5417187785729,0.14022482147449084,0.08551914599235541,0.15493811912451352,31.595153431833527,0.1025188132932493,86.74988852862592,110.7632142755911,0.15381660575639358,3.3101260634633705,0.16083884696733888,0.6043976470588235,0.3149341292109506,0.0973752443483388,5.3619151790997295,15.063126929012345,0.19177848942391854,0.1933710722775625
49,149,53.9898,15.2746,32,20.7267,0,114,122,6,131,7,0.99999,51.69096,0.0,0.0,5.10714,4.498,13.07662,0.0,0.0,128.0,41.0818,0.00025,0.3,3.524,-1.0,1.45028,64987.788541437345,19942.92965989903,0.08865338821742545,94.51737329293096,379.41651135330517,0.1406475869519622,0.08478848379364141,0.15468958567519553,31.42568743670428,0.10357369551174149,86.70304452328347,110.4473372556364,0.15349059648394447,2.8324811560012395,0.16036572552174988,0.6042803921568628,0.300599169123154,0.09732927998396247,5.345742685523229,15.139756944444445,0.19152182058023443,0.19291175875313274
50,150,54.2072,15.3344,32,21.5611,0,114,122,6,131,7,1.03711,51.80077,0.0,0.0,6.82143,4.536,13.11331,0.0,0.0,129.0,41.15486,0.00025,0.31,3.305,-1.0,1.452363,64845.806944053555,20073.451037036517,0.08805949861351664,94.50036869726127,377.25296110337143,0.14041378486150596,0.0842043274800438,0.15358546635408687,31.48756276825328,0.10451365322737279,86.99939243525901,109.83198373974643,0.15334494962047934,3.2414351400608603,0.15996493205463333,0.6052564705882354,0.30222258405897523,0.09703542395142528,5.295283209933662,15.348765432098766,0.19139395787164376,0.19306689601373678
51,151,54.6195,15.1895,32,21.3259,0,114,122,6,131,7,1.0076,52.10921,0.0,0.0,6.03571,4.451,13.16201,0.0,0.0,129.0,41.29287,0.00024,0.3,3.553,-1.0,1.488306,64803.133012172795,20702.568140470277,0.087567159590208,94.28629729038845,375.0352816205647,0.1393886035533133,0.0835426367803204,0.152545139989671,31.51354603708526,0.10554103563671555,88.46946516330564,109.78600513407194,0.15319409838598735,3.5781449334687427,0.15953308550243364,0.6056145098039216,0.3005991691231458,0.09707629565856894,5.267330394329246,15.430555555555555,0.19141063239868933,0.19241891014931825
52,152,54.9187,15.2102,32,20.8925,0,113,122,6,131,7,0.9967,52.3495,0.0,0.0,6.78571,4.455,13.05043,0.0,0.0,127.0,41.27189,0.00026,0.3,3.06,-1.0,1.500117,65078.93000689146,20983.671494655602,0.08703855804313258,94.26096895834775,372.7592694773768,0.13848811229961486,0.08333984068653066,0.1517026741376119,31.428222091109664,0.1063818700634228,85.6894730862831,109.46600447169962,0.15335301488627315,2.998500167954837,0.1593400028475025,0.6057176470588235,0.3005991691231456,0.09680206298650654,5.2428305691242025,15.46826774691358,0.19139912929620165,0.19094142968887012
53,153,55.3642,15.479,32,19.8945,0,113,122,6,131,7,1.00199,52.7147,0.0,0.0,5.75,4.454,13.06473,0.0,0.0,126.0,41.3855,0.00026,0.31,3.442,-1.0,1.490428,65196.72442334584,21564.75583088527,0.08650127592520418,94.12291882809535,370.44509215888826,0.1376817589028786,0.0847901303551396,0.15086357598798547,31.769827571915993,0.10705968103274464,89.2960671996504,108.9764259867132,0.15364611848195459,2.0195299359924554,0.15900730163028137,0.6086267254901957,0.3005991691231453,0.09690058370381327,5.197024466341788,15.533323688271604,0.19128631572183127,0.18946320682348705
54,154,55.8033,16.0674,33,21.5601,0,113,122,6,131,7,1.0043,53.16623,0.0,0.0,5.96429,4.432,13.29188,0.0,0.0,126.0,41.48838,0.00025,0.31,3.024,-1.0,1.554179,65592.58468266632,22100.188492812846,0.08608560837373165,94.05002777446633,368.1005598103278,0.13697098370069025,0.08773207457299308,0.1500259523342679,31.797783368899495,0.10790445551104694,90.31733462488766,108.01687748695629,0.15383312536172644,2.279365184176309,0.1585702004013692,0.6099929411764705,0.30059916912314527,0.09656186019721982,5.251214785113346,15.680459104938272,0.19121051591188284,0.18796206735434343
55,155,56.2473,16.3061,33,21.974,0,113,122,6,131,7,0.99529,53.64545,0.0,0.0,5.89286,4.473,13.80616,0.0,0.0,126.0,41.47437,0.00019,0.3,2.991,-1.0,1.607299,65342.47054532538,22189.132619329896,0.08568653550790288,94.05862660844492,365.7286801606313,0.13671752861148292,0.0915473364294676,0.14943496712358886,31.735795009283375,0.10874542835113363,91.12912312322136,106.3247069861762,0.15402912928123555,3.052037520403145,0.15816976898030677,0.6100909803921569,0.3005991691231451,0.09647989317936677,5.309746411770013,15.974874614197532,0.19119168011640647,0.1865045961945307
56,156,57.152,16.3336,33,21.343,0,112,122,6,131,7,0.98112,54.59475,0.0,0.0,5.5,4.487,14.00819,0.0,0.0,126.0,41.65236,0.00025,0.3,2.615,0.38992,1.686243,65588.40077253409,22734.949571650588,0.08528627606711241,93.91902128865621,363.3255222197528,0.13618478191609396,0.09492269632201016,0.15010189005749278,31.89523861732012,0.10980952162878771,86.16200314190843,107.51017439387728,0.1542114044170422,2.8429493623913724,0.1576845056277556,0.6113031372549019,0.3005991691231447,0.09614436102279363,5.309642629052451,16.13575424382716,0.19133566094610172,0.1852350656863567
57,157,57.8354,16.3589,34,22.0241,0,112,122,6,131,7,0.99809,55.25635,0.0,0.0,6.67857,4.516,14.02202,0.0,0.0,126.0,41.86293,0.00025,0.3,2.785,-1.0,1.691643,65533.65301226457,22903.54993310322,0.08490164847249736,93.94556151785112,360.9067217996034,0.13562932358084992,0.0975239602740301,0.15248060002138156,31.959027137285396,0.11112778153095762,88.59155058773779,106.0957374948499,0.1545680480947688,3.475811539019794,0.1572699827467083,0.6131087254901936,0.30059916912314455,0.09613193397476362,5.281447341505029,16.30005787037037,0.19137119118934648,0.18403522511989284
58,158,57.9892,16.4476,34,21.5689,0,112,122,6,131,7,1.00913,55.36415,0.0,0.0,5.21429,4.479,14.05087,0.0,0.0,126.0,41.90568,0.00018,0.31,2.722,-1.0,1.749075,65608.73458796294,23451.847846524688,0.0846793952044781,93.84417008948782,358.48806390112094,0.1350963450397744,0.10005588760859725,0.15537316833549789,31.823180398823304,0.11245621627597847,89.00561801924475,105.92694741103647,0.15471913598648054,3.845771754670897,0.15684803175511103,0.6162227450980393,0.3005991691231444,0.09581833229829345,5.186667111108116,16.553771219135804,0.1916473943853874,0.1829108237815847
59,159,57.353,16.4218,34,22.2946,0,112,122,6,131,7,1.00745,54.6761,0.0,0.0,4.39286,4.484,14.12451,0.0,0.0,126.0,42.0813,0.00016,0.3,2.756,-1.0,1.782207,65593.45214185442,23137.464393561313,0.084715191054681,94.06230101066916,356.1121364394331,0.13467133950161458,0.10239738665932269,0.1538341780996153,32.007108711902006,0.11347120877051461,86.94482899423657,104.50553803604045,0.15501326509707844,2.566302394006142,0.15640809327530011,0.6193329411764705,0.3005991691231438,0.09564343980255112,5.23624818687851,16.935619212962962,0.19161753459926018,0.18165323433583053
60,160,57.253,16.2251,34,22.3309,0,112,122,6,131,7,1.00992,54.42974,0.0,0.0,5.10714,4.454,14.10296,0.0,0.0,125.0,42.29379,0.00017,0.3,2.359,-1.0,1.811842,65680.92586012153,23507.77299044034,0.08470421078267923,93.99047477193872,353.7518637407179,0.1347176575673615,0.10472079092751232,0.1518934078449982,32.137150140456214,0.11466396345216796,88.70998093988815,104.01930509135323,0.1552968718157569,2.268278472022169,0.15606959534438936,0.6220192156862745,0.30059916912314294,0.09527526558742029,5.274248347774502,17.462432484567902,0.1918678604895754,0.18109783469638294
61,161,57.0732,16.2909,33,22.4682,0,112,122,6,131,7,1.01481,54.22888,0.0,0.0,7.28571,4.485,13.94287,0.0,0.0,126.0,42.31898,0.00015,0.3,2.402,-1.0,1.834919,65449.135015632164,22918.20145658931,0.08436788965284994,94.15438951201659,351.40892902694725,0.13431130238802055,0.10714072896361686,0.1501896654523692,32.16816899805893,0.11528916147796311,86.57982173045617,103.75540517302778,0.15566904591775257,3.3334505008253683,0.1557387388520444,0.6238882352941176,0.3005991691231432,0.0947157941236823,5.275521980761324,17.949122299382715,0.1917069618146008,0.18030932968163543
62,162,57.4752,16.2894,34,20.4961,0,111,122,6,131,7,0.9968,54.60735,0.0,0.0,7.25,4.429,13.99494,0.0,0.0,126.0,42.49291,0.00016,0.3,2.612,-1.0,1.874565,65491.890431835265,23590.913579912027,0.08331988985774291,93.95358517648313,349.1117076854699,0.13378213905220998,0.10826269106652103,0.14888014161342075,32.310808723355514,0.11578626830551207,85.6021119544587,103.49806150545741,0.15589895686469932,2.909423361590336,0.15548828035866818,0.6266384313725489,0.3005991691231427,0.09434226681248199,5.22782114962624,18.425009645061728,0.19162410389676396,0.1803498429967267
63,163,57.925,16.4117,34,22.5202,0,111,122,6,131,7,0.99266,55.09098,0.0,0.0,9.42857,4.489,13.99299,0.0,0.0,126.0,42.71956,0.0002,0.3,2.405,-1.0,1.931901,65424.1001709778,23519.432119484216,0.08189558786071334,93.98257355489646,346.8542792610732,0.133417325227146,0.10799821435636793,0.1475437683840672,32.36965697488667,0.1163893561202748,87.33501258462672,102.2099677723784,0.1562846610146006,3.201836112634557,0.15517643304378445,0.6299674509803922,0.3005991691231432,0.0939336623521491,5.2144531175940605,18.858024691358025,0.19162335068162403,0.18041218297071648
64,164,58.4381,16.7321,35,21.4849,0,111,122,6,131,7,1.0136,55.59954,0.0,0.0,4.85714,4.517,14.10284,0.0,0.0,126.0,42.7562,0.00018,0.3,2.336,0.40381,1.923993,65420.03683944428,24235.86453796447,0.08074409787516153,93.77015083254238,344.6417354350436,0.13284745608437842,0.10837328274984394,0.1466933077438497,32.34980246461468,0.11732786672910897,89.87495882888183,102.58143226242967,0.15671648925274764,4.709217266305751,0.15488870968062254,0.6325613529411763,0.30059916912314305,0.09348622250370835,5.2247519452755355,19.255401234567902,0.1915353388078448,0.1804289536052664
65,165,58.6105,17.1683,35,22.0399,0,111,122,6,131,7,0.99886,55.81847,0.0,0.0,6.10714,4.569,14.37236,0.0,0.0,126.0,42.88294,0.00017,0.3,2.886,-1.0,1.965852,65348.08507912468,24120.728594192893,0.079075257084804,93.87314005895252,342.4626377432025,0.1323768562651843,0.1089139798737326,0.1464755234376598,32.55087223759404,0.1171704326034007,91.22362191937286,101.1712934195383,0.15699265857868608,2.4392448383246905,0.15453565217119736,0.635672156862745,0.3005991691231438,0.09307790891367324,5.224299401584592,19.638358410493826,0.19146688321062108,0.18010108813514517
66,166,58.6599,17.4275,35,23.0781,0,111,122,6,131,7,1.02896,55.91427,0.0,0.0,4.78571,4.581,14.74458,0.0,0.0,125.0,43.01128,0.00018,0.31,2.328,-1.0,1.976338,65197.61855117325,24258.514641696387,0.076786327970058,93.80840422700223,340.32431873868643,0.1320220189415461,0.1089643425909824,0.14740981895630792,32.660030600465376,0.11668870146080977,88.56884239876034,100.6893133953887,0.15718521572173696,2.7629524412946864,0.15410502297188025,0.6367024901960782,0.30059916912314355,0.09252106555503845,5.288206178095491,19.814911265432098,0.1910834417825421,0.17879208987230977
67,167,58.481,17.6646,35,23.0473,0,110,122,6,131,7,1.00165,55.73325,0.0,0.0,4.71429,4.529,14.97712,0.0,0.0,125.0,42.95723,0.00023,0.31,2.691,-1.0,1.973152,65435.79078129816,24080.489469255823,0.07486927870438194,93.8858364910333,338.1993753210834,0.13163983256845685,0.10949336736937561,0.1488526333275088,32.63554551866319,0.11647079802020738,87.39132982610616,100.8791655890077,0.1571106561338029,3.1629420630521556,0.15333916008240822,0.6365835294117648,0.3005991691231432,0.09201534193304858,5.337351790764263,19.93185763888889,0.19101725467259673,0.17676376694647497
68,168,58.4717,17.7135,35,22.3121,0,110,122,6,131,7,0.97679,55.73192,0.0,0.0,6.53571,4.592,15.17357,0.0,0.0,125.0,43.01573,0.0002,0.31,2.46,-1.0,1.925754,65409.95820499234,23821.785953119317,0.07285009838418557,93.9289425404492,336.10053946955645,0.13135714645525182,0.11039612146702746,0.15048563531973716,32.6766722879292,0.11654297564440556,89.77217829690832,99.9979556050434,0.15704546939900327,2.923102375599999,0.1525691174897411,0.6373090196078433,0.30059916912314394,0.0916730292933681,5.320744540622467,20.009886188271604,0.19081715658115098,0.1745000296421679
69,169,58.7087,17.9861,35,21.1027,0,110,122,6,131,7,0.97205,55.94488,0.0,0.0,6.78571,4.583,15.21539,0.0,0.0,125.0,43.10397,0.00022,0.3,2.269,-1.0,1.9679,65495.73631166661,24478.016129050375,0.07150875566072984,93.98109068349628,334.0190968548254,0.13104621792662485,0.11089836551414754,0.15157134504607034,32.89369955180604,0.11708934166113055,88.84730255458746,97.98337424882502,0.15719688822496214,2.730853089928668,0.15182269843633803,0.6374141176470589,0.3005991691231429,0.09127891082482896,5.356961308897104,20.031394675925927,0.19068076923865385,0.1721188247902627
70,170,58.4125,18.2698,36,22.4001,0,110,122,6,131,7,0.99565,55.65992,0.0,0.0,6.5,4.604,15.45575,0.0,0.0,125.0,42.9286,0.00015,0.31,2.605,-1.0,1.859534,65503.01353374483,24091.210088629534,0.07011033605297977,93.9594546898698,331.9571364513158,0.13067021609726176,0.11186107472341458,0.15271880280432995,32.71524650667921,0.11802903010156686,89.7554412734353,97.62702889060475,0.15696632743766817,3.1244082149682573,0.15083892045522554,0.6376741176470588,0.3005991691231434,0.09076605489421052,5.373329918669266,20.182966820987655,0.19057977053650935,0.16925266499358216
71,171,58.3528,18.5328,36,22.6077,0,110,122,6,131,7,1.02656,55.59849,0.0,0.0,5.64286,4.667,15.69405,0.0,0.0,125.0,42.83796,0.00019,0.3,2.324,-1.0,1.927886,65401.3031882924,23791.720983422852,0.068758473861213,94.04324252250406,329.9082456922251,0.1303591935848468,0.11284078108665209,0.15339932067158063,32.769514860930265,0.11894707383729852,86.00728148290999,97.1446723949033,0.1568220533218697,2.31823402927237,0.1498166493894515,0.6364537254901961,0.3005991691231436,0.09043903671804679,5.361450436632332,20.359182098765434,0.19041167267599615,0.16733787552421803
72,172,58.5646,18.8031,36,24.3508,0,110,122,6,131,7,1.01199,55.77412,0.0,0.0,6.96429,4.643,15.91673,0.0,0.0,125.0,42.90298,0.00018,0.3,2.619,0.40805,1.924983,65422.33163554622,24403.461249909444,0.06784350921001163,94.04207708888967,327.88929633771977,0.12976943659378526,0.11376335050080326,0.15295657119917594,33.010424955391585,0.11959309927440054,89.04537775826236,96.02857992123663,0.15653228512057696,3.4521124757062216,0.14872036865607216,0.6369466666666668,0.30059916912314416,0.09010339245183416,5.397550313125024,20.49049961419753,0.19012486369319606,0.16573054853145053
73,173,58.5875,18.913,36,24.7378,0,110,122,6,131,7,0.99936,55.79321,0.0,0.0,5.07143,4.693,16.15314,0.0,0.0,125.0,42.78022,0.0002,0.3,2.208,-1.0,1.953995,65397.931227318986,24489.119957057814,0.0672294397936199,93.86826349770948,325.8703759621039,0.1292743323324743,0.11427357380066794,0.15207197147246826,32.80819645634404,0.11992643502094386,87.1042178161317,95.97252601871699,0.15635329355481545,3.1868194611528295,0.14791336001737096,0.6374823529411764,0.300599169123145,0.08976255833868084,5.4295156986098325,20.74508101851852,0.18997060048783115,0.16377858096392287
74,174,58.8046,18.7702,36,23.8618,0,110,122,7,131,7,1.01793,56.00507,0.0,0.0,4.28571,4.655,16.24425,0.0,0.0,125.0,42.82677,0.00019,0.3,2.426,-1.0,1.921869,65591.390583649,24793.454599134035,0.06662695139467627,93.91734155470147,323.8868809924851,0.12902151493311012,0.11428275346171077,0.15214498152408573,32.98838655448254,0.12031340237860433,89.13359306157238,95.67725828682791,0.15614709762984036,3.4900289405171954,0.1471863382015052,0.6379192156862745,0.3005991691231449,0.08931932765122183,5.422822668185492,20.88671875,0.18982015147141423,0.1622410770369978
75,175,59.0431,18.8385,36,21.1982,0,110,122,7,131,7,0.99859,56.25055,0.0,0.0,3.78571,4.666,16.12228,0.0,0.0,125.0,42.89966,0.00018,0.31,2.545,-1.0,1.937211,65693.44321926741,24886.964195046,0.06691216386689838,93.87453367691741,321.9103116826463,0.12887986549150518,0.11440683816962911,0.15274865204038116,32.9244970627773,0.1207220389566018,92.41704405872466,95.54474428498753,0.1560931905339136,3.2837404577418106,0.14636385544762712,0.6386133333333333,0.3028167951663752,0.08900507374707535,5.4601936149986114,20.825617283950617,0.18949034091761055,0.16123450516133592
76,176,59.0792,19.0833,36,22.8596,0,109,122,7,131,7,1.03537,56.33981,0.0,0.0,4.75,4.702,16.18781,0.0,0.0,125.0,42.78843,0.00024,0.3,2.542,-1.0,1.909369,65701.41305525042,24963.24974326894,0.06701319467974724,93.90615602949994,319.9448688001796,0.12893732890976187,0.11457637741719655,0.1533835136699714,32.790521127206304,0.12110922319500506,88.39216780462712,95.2463938516335,0.15601577414097995,3.3108845201874475,0.14499786802191555,0.6381603921568613,0.30059916912314577,0.08871541532991031,5.48289811563184,21.046199845679013,0.18899270651723127,0.1597173092364736
77,177,59.0481,19.3749,36,22.6452,0,109,122,7,131,7,0.96814,56.33595,0.0,0.0,5.17857,4.735,16.39355,0.0,0.0,125.0,42.72193,0.0002,0.31,2.573,-1.0,1.971632,65607.14116089458,25095.386358299045,0.06768259988045956,94.00154387459804,317.98942547925566,0.12948256666916272,0.11298511801149297,0.15360688062241107,32.81642414611063,0.12129563843698296,92.29916404314586,95.12684951263495,0.1558287988360139,3.437295894142627,0.1436841924421034,0.6376741176470588,0.3028167951663714,0.08836166335882285,5.475235337384394,21.018180941358025,0.18839784192138265,0.15836268639001455
78,178,58.7478,19.4387,36,20.4892,0,109,122,7,131,7,0.9766,56.08342,0.0,0.0,5.46429,4.772,16.64471,0.0,0.0,125.0,42.75989,0.00021,0.3,2.674,-1.0,1.964197,65722.14366817662,24657.81449763046,0.06788307791526409,93.99158179916842,316.04692680414297,0.1291058484616696,0.11127809405069312,0.15370434361485422,32.92346436300396,0.12181512958214395,92.20307871436636,94.26586232843138,0.15569006776877725,3.4114301597729755,0.1425786446525924,0.6379192156862746,0.30059916912314844,0.0879207479023895,5.4989460444987674,21.049286265432098,0.18781672077691156,0.15715978771123637
79,179,58.6691,19.5164,36,22.0976,0,109,122,7,131,7,0.98025,56.01311,0.0,0.0,5.96429,4.792,16.6995,0.0,0.0,125.0,42.62916,0.00016,0.3,2.239,-1.0,1.934851,65804.7665791411,24457.739797614515,0.06796357495788553,93.9930598091186,314.1009550190804,0.1287382308721212,0.11034677656104362,0.1536826543657281,32.74840705777392,0.12295859504330334,88.80871125951153,94.12626349284372,0.15570892682804421,3.0204623004452773,0.14137490141125408,0.637571607843135,0.30281679516638177,0.08727986494562139,5.501575923447835,21.124083719135804,0.1870583358084234,0.15533567405989307
80,180,58.5211,19.5611,36,23.2884,0,109,122,7,131,7,1.06504,55.90569,0.0,0.0,4.67857,4.795,16.76331,0.0,0.0,125.0,42.59487,0.00022,0.3,2.556,0.41075,1.951639,65858.57955781043,24146.625621720625,0.0680898828123258,94.10368784849825,312.1605242111716,0.12854633589060263,0.1093165245791265,0.15377303236442483,32.92962872540509,0.12366183934425487,89.3682922044626,93.75071823755512,0.15575312573371738,2.8709945408918984,0.1400066958739461,0.6378163725490185,0.30059916912314916,0.08655423172640071,5.489380940701776,21.397038966049383,0.18617970698548597,0.1533156877864822
81,181,58.4238,19.6485,36,23.7583,0,109,122,7,131,6,0.99845,55.82033,0.0,0.0,7.57143,4.826,16.79992,0.0,0.0,125.0,42.64504,0.00027,0.3,2.549,-1.0,1.922185,65705.27582478759,24116.66587617115,0.06821882851687994,94.06408506948307,310.245273093496,0.12857624382028782,0.10935485547546173,0.15337520602904228,32.72747652030286,0.12383419631575127,90.19268162329047,94.02649815310073,0.15565253523106695,2.560413621784439,0.1390642193140028,0.6383156862745099,0.30059916912314827,0.08584089520985977,5.526009613333692,21.747154706790123,0.18526473296688423,0.15043726506310828
82,182,58.2518,19.8365,36,23.6193,0,109,122,7,131,6,1.00048,55.66763,0.0,0.0,8.17857,4.831,16.87642,0.0,0.0,125.0,42.48927,0.00025,0.3,2.514,-1.0,1.89055,65746.62794373886,24382.354485475917,0.06863134161956727,94.01516157958766,308.3318755607965,0.1287746093421932,0.11094371657292687,0.1530504687434253,32.56510849940924,0.12412627158336538,87.74965159473889,93.66268351003505,0.15551232844554694,3.3939179144870306,0.13842571010837668,0.6369686274509804,0.30059916912314716,0.08518720744811396,5.530992080313415,22.008439429012345,0.1842106636179844,0.14720905016742358
83,183,58.1172,20.1653,36,23.0801,0,109,122,7,131,6,0.99804,55.58008,0.0,0.0,4.10714,4.817,17.03386,0.0,0.0,125.0,42.37841,0.00027,0.31,2.504,-1.0,1.94096,65598.52223688923,24255.857956812964,0.06881388566922471,94.05555330048023,306.4260910322009,0.13028723454113397,0.11314659200517842,0.15293823208647594,32.52150792251399,0.12467806978963353,91.00120466934834,93.66565269984606,0.15557741133545047,3.469138603441911,0.1380402161268628,0.6375050980392156,0.30059916912314727,0.08463144281345752,5.545404180323392,22.12692901234568,0.18315128944610048,0.14381309532018938
84,184,57.9766,20.2976,36,24.2869,0,109,122,7,131,7,1.041,55.48769,0.0,0.0,4.17857,4.868,17.31912,0.0,0.0,125.0,42.41821,0.00029,0.3,2.29,-1.0,1.990782,65460.45836925336,24200.7621466123,0.06907666677563294,94.12105535035482,304.53386356811484,0.12965634792911712,0.1153472429824881,0.15281115959110478,32.56273867760176,0.12474948500770278,92.64585044143516,92.97252544613764,0.15538967108551183,3.7226103915193307,0.13728734090632427,0.6358592156862746,0.30059916912314955,0.08410614244741507,5.595585874215511,22.214988425925927,0.18220910267124346,0.14025611986988837
85,185,57.4875,20.3008,36,23.7309,0,109,122,7,131,7,0.97238,55.01074,0.0,0.0,3.67857,4.944,17.42917,0.0,0.0,125.0,42.29981,0.00035,0.3,2.498,-1.0,1.978586,65449.79106600582,23532.044307021613,0.06954496278938675,94.22278236417084,302.6226031799524,0.12909778173537323,0.117434662731472,0.1528756250198762,32.397797949520154,0.12520573039865296,91.4053128664645,93.5422552048731,0.15517863101473114,3.6146269833828084,0.13686919581693938,0.6357325490196079,0.30059916912314866,0.08326355043298696,5.593817418036377,22.245949074074073,0.18130665201909935,0.1365093823556482
86,186,56.6956,20.4475,36,22.0034,0,109,122,7,131,7,0.97038,54.28202,0.0,0.0,4.5,4.997,17.43538,0.0,0.0,125.0,42.25452,0.00033,0.3,2.388,-1.0,2.017052,65350.938588733785,22816.914069994637,0.06991782859808358,94.35642916925522,300.7151992357172,0.12945134441909614,0.11951390372917492,0.15308277569497933,32.17200724283854,0.1257775825196411,93.20190296619819,93.76062583676585,0.1548838858023651,3.2277470999376425,0.13649061823428663,0.6354654901960785,0.3005991691231449,0.08224464184155622,5.610028873790524,22.27806712962963,0.18026132023733082,0.13256979162697272
87,187,56.1908,20.6145,36,23.0182,0,109,122,7,131,7,1.02705,53.81209,0.0,0.0,4.67857,5.003,17.56532,0.0,0.0,125.0,42.32438,0.0003,0.3,2.189,-1.0,2.070505,65260.821475766985,22163.535643790718,0.07015371440918428,94.44424701958391,298.775633437663,0.12947542818210328,0.12107697370407614,0.1533247288224477,31.99437063711661,0.1261133201851637,93.19636103412007,93.30986020471694,0.15452257409260056,3.9977948461359283,0.13592813741848922,0.6356040392156859,0.30059916912314444,0.081373476482058,5.659236999195726,22.34722222222222,0.17924489872873828,0.1286650286848693
88,188,55.9159,20.4199,35,24.6049,0,109,122,7,130,6,1.00681,53.51696,0.0,0.0,6.96429,5.117,17.70921,0.0,0.0,125.0,42.27174,0.00037,0.3,2.091,0.40072,2.107374,65429.33880377249,22120.32154618175,0.07034259166731203,94.44781117263278,296.79019296878784,0.12988099826719285,0.12221290967022029,0.15413498048674096,31.86217602388358,0.1266394931933319,90.48282934032409,93.48481050476326,0.15392441827438297,3.683052817430141,0.13546551941808294,0.6365666666666666,0.30059916912314466,0.08082200132326074,5.655487764956079,22.42144097222222,0.1782720172379216,0.12502145268429232
89,189,55.4863,20.3814,35,25.8269,0,109,122,7,130,6,0.99768,53.09444,0.0,0.0,8.03571,5.102,17.54538,0.0,0.0,125.0,42.21752,0.00038,0.3,2.029,-1.0,2.124239,65333.31324085969,21695.926635864093,0.07055334687950798,94.48274095927519,294.76292475471337,0.12982161746776008,0.12349770464691291,0.15373842176313252,31.55688382372444,0.1270993018136801,91.46560146769328,94.62552519570237,0.15318242531268975,3.9081929843403396,0.13451676512662464,0.636098431372549,0.30059916912314427,0.07994924314552206,5.643025032164193,22.47092013888889,0.17725285079484687,0.12141096108749329
90,190,55.2579,20.4883,35,25.0633,0,110,122,7,130,6,1.01102,52.86586,0.0,0.0,4.85714,5.089,17.50445,0.0,0.0,125.0,42.31436,0.00028,0.31,2.065,-1.0,2.143498,65249.19699484133,21627.37943284123,0.07074538400014327,94.58830995036438,292.7030171047549,0.12939028881263956,0.12484057267111981,0.15270027741661205,31.652375209478684,0.12744777963229847,93.08367519065436,94.46107582015891,0.152520343886783,4.549083969073768,0.1334454838728643,0.6364764705882353,0.30059916912314355,0.07894382793912814,5.648458187263257,22.664834104938272,0.1763098592367696,0.1181167283868436
