,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,staticness,blur,color_fulness,fft,noise,cubrow.1.0,cubcol.0.6,blockiness,tone,cubrow.0.5,cubrow.0.3,cubcol.0.3,cubrow.0.6,cubcol.1.0,cubcol.0.5,contrast,saturation,movement,uhdhdsim,temporal,cubcol.0
45,445,68.4328,15.8313,67,18.8848,0,121,116,19,138,16,1.02191,76.44469,0.0,0.0,0.71429,4.33,13.35213,0.0,0.0,130.0,41.22015,0.00032,2.65,3.331,-1.0,0.0,0.19375992899301667,579.183630679611,34986.14470416201,78.54774633674417,67872.18545479258,0.6546971376184983,0.24801307679458534,0.20032540760615175,8.537500194725986,0.6179734117647059,0.3271927499876752,0.19099399268784073,0.24983984838529316,0.25598658303289007,0.39914910765803496,0.16407845290996842,86.98895010887443,53.22396699881848,13.856385030864198,90.36238944457725,6.375121930065306,0.2291821869333273
46,446,67.9972,16.481,67,19.9964,0,121,116,19,138,16,1.01909,75.99702,0.0,0.0,0.25,4.333,13.6668,0.0,0.0,130.0,41.21382,0.00039,2.64,3.297,-1.0,0.0,0.19403637113123207,577.4081826427673,34325.04207347913,78.31712356199392,67740.52726083406,0.6546971376184975,0.24777290424391032,0.2000013741147674,6.992109325475418,0.6173776470588235,0.32667245594888455,0.1911491123513714,0.24896339181263769,0.25613599261228504,0.39865997924261143,0.16359019991687798,87.45430853330768,53.232231234326775,14.073447145061728,90.4011320940029,6.468975240109534,0.22745402254901617
47,447,67.8862,16.7489,67,21.03,0,122,116,19,138,16,1.00038,75.91969,0.0,0.0,0.46429,4.355,14.23971,0.0,0.0,130.0,41.14873,0.00044,2.64,3.247,-1.0,0.0,0.19435224458348327,575.6706278602085,33903.5424617465,78.45492602800637,67688.10590570646,0.6546971376185001,0.24724445443804427,0.19966262057900816,6.016467004495515,0.6165027450980394,0.32587411636153096,0.19112473086424936,0.24804471749475682,0.25622016296001826,0.3983897101907518,0.16307248165067012,88.42870528768877,53.2955211121359,14.175829475308642,90.41439117115466,6.521581870420135,0.22538734430751042
48,448,67.8892,16.7381,67,20.0294,0,122,116,19,138,16,1.00564,75.91726,0.0,0.0,0.46429,4.343,14.46281,0.0,0.0,130.0,41.13198,0.00039,2.65,3.297,0.125,0.0,0.19468851316308058,573.9862189743359,33893.25583128009,78.36519061306795,67653.13305587842,0.654697137618494,0.24653079801806688,0.19964168142059185,5.02685169869494,0.6174815686274511,0.32510349843304825,0.1911659565588081,0.2478325623689182,0.25633875147932916,0.3977419875318572,0.16269148375465495,85.63882666513594,53.146560668945305,14.404658564814815,90.45949397188464,6.524235371569758,0.22327867861425174
49,449,67.6436,16.5931,67,20.0337,0,122,116,19,138,16,1.00085,75.66024,0.0,0.0,0.39286,4.321,14.44023,0.0,0.0,130.0,40.8709,0.00032,2.65,4.212,-1.0,0.0,0.19492936351287898,572.2771553276076,33325.56556444541,79.91076699878684,67745.34087365339,0.6546971376184926,0.24582639958267677,0.1999814432823729,5.906259531922911,0.6154686274509804,0.3243468381392275,0.19106378774263064,0.2479729987541671,0.25635608919852565,0.397862754075199,0.16239874180975142,83.03889207467209,52.88083658100646,14.422019675925926,90.44127650742828,6.531312700291709,0.22118169865420106
50,450,67.7041,16.4384,67,19.7055,0,122,116,19,138,16,0.9758,75.7054,0.0,0.0,0.57143,4.329,14.30962,0.0,0.0,130.0,40.798,0.00029,2.66,3.684,-1.0,0.0,0.19514917856974293,570.5815789968673,33271.34756220475,81.27137653864374,67844.08718818445,0.6546971376184932,0.2449988141885134,0.2003359275661038,4.121431118609554,0.6146698039215686,0.3237717700295072,0.19096133849591737,0.24794976892297985,0.2566966242564175,0.3985635193749525,0.16246960075730052,85.44499136302261,52.61517032576196,14.552035108024691,90.38934079091388,6.508408072870363,0.21919769315528387
51,451,67.6569,16.7823,67,19.4361,0,122,116,19,138,16,0.9784,75.71988,0.0,0.0,1.28571,4.311,14.17063,0.0,0.0,130.0,40.80962,0.00052,2.28,3.701,-1.0,0.0,0.19539745871840813,568.9131405360193,33241.228841837066,80.9521832274486,67859.13106727699,0.6546971376184852,0.24426232611651963,0.2001563395727302,4.8310639465603575,0.6146392156862746,0.3231479695620418,0.19097457314655464,0.24747272401308867,0.25718614308194937,0.399610811266947,0.16184864248167505,84.28203532583669,52.50613629376447,14.642939814814815,90.4196389559057,6.519430759702534,0.21730518556589618
52,452,67.5429,16.7926,67,19.3894,0,122,116,19,138,17,0.97642,75.72639,0.0,0.0,1.17857,4.355,14.46536,0.0,0.0,130.0,40.83868,0.00094,2.29,3.311,-1.0,0.0,0.19545326156359386,567.2668739281495,32987.470533646796,80.79799114932493,67777.859091489,0.6546971376184921,0.2435880989185163,0.20005092265346927,5.002306023521369,0.6158463529411763,0.32253343984172356,0.19086646519634368,0.2469535524444964,0.2578386066096568,0.40085836686752824,0.16134705037528052,84.41733052217408,52.36460104106385,14.683931327160494,90.44168156247784,6.570872769713421,0.21546527545931743
53,453,67.434,16.9244,67,19.6303,0,122,116,19,138,17,0.99046,75.5563,0.0,0.0,0.96429,4.324,14.47697,0.0,0.0,130.0,40.80799,0.00069,2.3,3.514,-1.0,0.0,0.19531131812543095,565.6427940693835,32927.04207368217,80.21483288798568,67782.23009149575,0.6546971376184918,0.24294253359885132,0.20005026887182661,6.275100724682767,0.6165672549019605,0.3221120380857499,0.19058297062304774,0.24670107799830068,0.25837772428093764,0.40150372234864157,0.16071744356600676,84.2735233733667,52.26176264256607,14.469039351851851,90.4529688479212,6.528052348441438,0.21376754264609926
54,454,67.1141,17.241,67,19.9289,0,122,116,19,138,17,1.01127,75.30702,0.0,0.0,0.46429,4.349,14.59304,0.0,0.0,130.0,40.63642,0.00045,2.67,3.75,-1.0,0.0,0.19531388218207782,564.0206388107241,32822.48438397332,79.82662128350691,67839.465229316,0.6524795115752547,0.24237307604733538,0.19964281861901273,7.02137865351586,0.6140905882352943,0.3215350805170955,0.19021748473237393,0.24674193151578147,0.25878904006585807,0.4011390995255643,0.1604286020126183,83.42519780126474,52.13631505142023,14.394627700617283,90.5418172516405,6.492464272939124,0.21197630781648155
55,455,67.3157,17.6428,67,21.0436,0,122,116,19,138,17,1.01761,75.61287,0.0,0.0,0.53571,4.367,14.87006,0.0,0.0,129.0,40.49584,0.00058,2.3,3.734,-1.0,0.0,0.19562437475616246,562.3655260336077,33367.20008095409,79.51272995269785,67799.58350092806,0.6546971376184911,0.2418369948305762,0.19933126492361714,6.494774607506374,0.6122109803921569,0.32094560038066694,0.18994705627020247,0.24693310551789946,0.25924707861491647,0.40018978626880375,0.15990920124520988,87.69978298381709,52.10458204481336,14.54050925925926,90.5252438419528,6.5233057967964765,0.21056928958395787
56,456,67.2781,17.4574,67,20.7345,0,122,116,19,138,17,1.01357,75.58209,0.0,0.0,0.53571,4.332,15.21365,0.0,0.0,130.0,40.36925,0.00052,2.31,3.697,0.125,0.0,0.19625783588496518,560.6797712240896,32915.32384094207,79.12398020197006,67727.26248189654,0.6546971376184946,0.24131866849956812,0.19873252858966386,7.638317344944614,0.609887450980392,0.32023415215582085,0.18975107526250665,0.2467857397511157,0.25946979220698674,0.3990815129208506,0.15927413451659606,84.6591634919736,51.84928027494454,14.589023919753087,90.49014838667253,6.534874712866351,0.20924186160984928
57,457,67.2497,17.2875,67,21.537,0,122,116,19,138,17,0.99443,75.67507,0.0,0.0,0.46429,4.337,15.04553,0.0,0.0,130.0,40.25903,0.00054,2.3,3.755,-1.0,0.0,0.19708831114796382,558.9873801690562,32940.82929126518,79.24588836815461,67770.01772754636,0.6546971376184934,0.2409001147129257,0.19852495123703637,7.0042318370753085,0.6087043137254902,0.31967150459399485,0.1896566388266538,0.2464893798294683,0.25944577798520235,0.39809300102800255,0.15884003483090076,85.15531996925911,51.85497557086709,14.526331018518519,90.4392449727395,6.559141262767427,0.20839161238318069
58,458,67.5086,17.7176,68,21.7316,0,122,116,19,138,17,0.98875,76.03088,0.0,0.0,0.85714,4.347,14.90409,0.0,0.0,130.0,40.18565,0.00046,2.31,3.712,-1.0,0.0,0.19727146628082565,557.3107573793204,33109.9729532154,79.1288598847978,67634.42863838094,0.6546971376184971,0.24049812497794198,0.1982532100778674,5.831740164212806,0.6076670784313726,0.31932500616743614,0.18961366598477486,0.24628220554165095,0.25916177282906283,0.39757770898454065,0.15856738837492232,84.38914387631911,51.79069292986834,14.429976851851851,90.41543647751112,6.502136623548932,0.20763683115700168
59,459,67.9277,18.0063,68,21.0119,0,122,116,20,138,17,0.99166,76.41013,0.0,0.0,0.42857,4.335,15.27895,0.0,0.0,130.0,40.25529,0.00052,2.68,3.623,-1.0,0.0,0.19727906699729492,555.6866039524785,33878.24136807683,79.22470747288399,67804.32184227226,0.6546971376184976,0.24016891073602922,0.1982367455907231,6.014083250835513,0.609202999999999,0.3190841230548716,0.1895490917770745,0.24628803404559294,0.25922570198434086,0.396770230674011,0.15854216755607398,87.09660328310088,51.75525241427952,14.514274691358025,90.40317514127509,6.511928799701884,0.20658377875232567
60,460,67.7326,18.1158,68,22.8318,0,122,116,20,138,17,0.98322,76.25114,0.0,0.0,0.5,4.339,15.52143,0.0,0.0,130.0,40.33637,0.00035,2.3,3.44,-1.0,0.0,0.1967433679601118,554.0932161663532,34010.88026935283,79.39038981536741,67697.62804583611,0.6546971376184941,0.23890114732615414,0.19805525511222483,5.808421718069404,0.6102992156862745,0.31875440591196236,0.18929311974874863,0.246506745906244,0.2591702293697353,0.3949171256117073,0.15690436308509303,84.42711925387873,51.754220468026624,14.744164737654321,90.50128519209167,6.57528240232064,0.20232833741602702
61,461,67.6465,18.58,68,22.5636,0,123,116,20,138,18,0.99156,76.22898,0.0,0.0,0.42857,4.359,15.61165,0.0,0.0,130.0,40.43115,0.00049,2.3,3.244,-1.0,0.0,0.19625045429068072,552.5501557153873,33916.180479805866,79.41776715059108,67736.06454769606,0.658538178597555,0.23781810293311847,0.1979297740121581,6.565978098412316,0.6117470588235295,0.31782114377471266,0.1892413548328316,0.2458053105336129,0.2591490789847964,0.39392870476683045,0.15552289200915909,85.0794877725013,51.81627589096258,15.116512345679013,90.47803160930044,6.61150543243187,0.1987165851143422
62,462,67.5396,18.3674,68,22.9956,0,123,116,20,138,18,1.00841,76.20904,0.0,0.0,0.75,4.351,16.02152,0.0,0.0,130.0,40.63151,0.00047,2.3,3.254,-1.0,0.0,0.19577425724949307,551.054675808841,33707.32604387965,79.114339244088,67756.94798488128,0.6546971376185008,0.23674058220561026,0.19770304496345442,4.682986557406496,0.6151321568627451,0.31671091393244666,0.18929370313780902,0.24506594407895588,0.25898431255625515,0.39398725669236856,0.15441844587607872,85.43455499900477,51.83397401409384,15.451774691358025,90.48714335951232,6.739365229168815,0.19611404800017485
63,463,67.3504,18.0318,68,22.1246,0,123,116,20,138,18,1.01057,75.97015,0.0,0.0,0.32143,4.351,15.83952,0.0,0.0,130.0,40.73651,0.0009,2.3,2.795,-1.0,0.0,0.19539804821499257,549.5945263569402,33290.459505401,79.13163967973162,67742.48190081601,0.6546971376184977,0.23586665488064384,0.1975177642381958,7.737320132877381,0.6162796078431373,0.3155595435020867,0.1895466445124788,0.24349640851289392,0.25895407462510783,0.39473492195810156,0.1534425248300865,85.01393819657297,51.82257419162326,15.523099922839506,90.51484007561795,6.6823671939141756,0.19413487515671013
64,464,67.4829,18.3371,68,23.0827,0,123,116,20,138,18,0.99964,75.96516,0.0,0.0,0.17857,4.35,15.54417,0.0,0.0,130.0,40.8355,0.00044,2.28,3.169,0.125,0.0,0.1952623272763717,548.1580886015414,33483.706259051585,78.85582016481891,67727.9669623233,0.6546971376185008,0.23488194304365678,0.19787013379474708,6.333287251832749,0.6166972549019608,0.31464785460190986,0.18966157280663806,0.2420924418039524,0.25896427871525124,0.39575555131593465,0.15194764491261933,85.65961883264809,51.83831203131029,15.41748649691358,90.47772388414366,6.688117591958766,0.19172609364963494
65,465,67.6116,18.1142,68,23.3792,0,123,116,20,138,18,1.00183,76.05432,0.0,0.0,0.03571,4.302,15.80346,0.0,0.0,130.0,40.88477,0.00039,2.28,3.258,-1.0,0.0,0.19489337858863556,546.7492409513563,33763.66407382826,78.52641553298652,67809.51380822649,0.654697137618498,0.23371921366024628,0.19797941900596452,6.052392886407997,0.6162227450980392,0.3137206466164282,0.18987808875175974,0.24105358888758932,0.25885507855147527,0.3963778267396641,0.15099171293938576,85.53017940131332,51.77621629503039,15.439477237654321,90.47539748442937,6.733211682699662,0.18959789872538946
66,466,67.8445,17.4087,68,23.9279,0,122,116,20,138,18,1.01013,76.15004,0.0,0.0,0.21429,4.346,15.61656,0.0,0.0,130.0,40.93382,0.00035,2.27,3.443,-1.0,0.0,0.1945180437825804,545.3883800346202,34248.9969555644,78.37116396928958,68047.22344561596,0.6569147636617291,0.23253636125096205,0.19796025778528684,7.345465781245485,0.6160274509803921,0.3124800593152967,0.1900391206408523,0.23992802794751444,0.2585982783647567,0.3977100672347665,0.14987263962053918,83.50682116926004,51.88418805157696,15.308256172839506,90.47935237438435,6.772761809884961,0.18782044668052741
67,467,67.9176,17.1304,68,23.3762,0,122,116,20,138,17,1.00787,76.14517,0.0,0.0,0.07143,4.365,15.01816,0.0,0.0,130.0,40.96238,0.00034,2.28,3.732,-1.0,0.0,0.19445192427913044,544.064530915277,34511.15132243298,78.22807499675545,67991.2996042168,0.6546971376184957,0.2314188873813377,0.19790089846882153,4.6144773968858335,0.6150898039215686,0.3110623116891103,0.18996665521483433,0.23850941108215984,0.25824757577938645,0.3993515151928681,0.14951115999593986,84.49624965017361,51.95292343328028,15.249324845679013,90.49683046029179,6.766832162974204,0.1850392371687866
68,468,68.4572,16.514,69,23.5879,0,122,116,20,138,18,1.00406,76.71977,0.0,0.0,0.32143,4.314,14.78289,0.0,0.0,130.0,41.10471,0.00034,2.31,3.66,-1.0,0.0,0.19450122537343095,542.7799147892867,35044.768626794394,78.1019349852994,68330.72983907226,0.6607558046407913,0.23040422520763387,0.19785024095028916,4.944255577043567,0.6170149019607843,0.30978531319001,0.18992819377459183,0.2371180883755266,0.2578710533661027,0.4005888155162137,0.14882403485750714,85.12481713846864,51.98165724012587,15.06592399691358,90.35886614123473,6.7746902001777745,0.17963609318326587
69,469,68.2823,16.7269,69,23.94,0,122,116,20,138,18,0.9954,76.5378,0.0,0.0,0.32143,4.297,14.25456,0.0,0.0,130.0,41.0903,0.00061,2.3,3.544,-1.0,0.0,0.19483467068118163,541.5294194806462,34573.563984075925,78.14542168322599,68225.41549461162,0.6546971376185026,0.22929343610077202,0.19773278063315397,5.677462900699151,0.6175094117647059,0.3086738001574029,0.1899378775059562,0.23592835285707486,0.25754806822998877,0.4019470059673244,0.14811497357668316,85.81074613293367,51.893246309256845,14.766685956790123,90.41567974418193,6.602773675480581,0.17281939211496958
70,470,68.1284,16.4088,69,22.6701,0,122,116,20,138,17,0.98849,76.38492,0.0,0.0,1.0,4.289,14.43503,0.0,0.0,130.0,41.04112,0.0005,2.31,3.526,-1.0,0.0,0.19501608364158154,540.3229653085983,34114.28424642661,78.23458780700096,67972.86734898372,0.6546971376185017,0.22818056326891656,0.1972141058025281,6.210929313493391,0.6169964705882353,0.30717392069063937,0.18990312110718938,0.23479467655737235,0.25727221409672824,0.403135074016177,0.1476451176852154,87.52935492573343,51.74665078999083,14.572723765432098,90.45200027275945,6.634889761916002,0.16682533330479943
71,471,68.0839,16.768,69,22.3707,0,122,116,20,138,18,0.99146,76.37077,0.0,0.0,0.42857,4.316,14.16542,0.0,0.0,130.0,41.0099,0.00058,2.27,3.826,-1.0,0.0,0.19532363776968642,539.1497208824145,33973.829272971554,78.21719806354197,67950.44056933468,0.6546971376185071,0.22695979607949612,0.19655684191269415,7.260710866920641,0.617241568627451,0.3060466675952731,0.19001485852589148,0.23369596444171514,0.2570353868439284,0.4045029627016534,0.14693550338782987,85.73093745026883,51.81527502742814,14.025028935185185,90.45201786046002,6.573369733558564,0.16060807211559222
72,472,67.5896,16.7169,68,22.4786,0,122,116,20,138,17,0.99952,75.91049,0.0,0.0,0.42857,4.302,14.47359,0.0,0.0,130.0,41.00443,0.00048,2.3,3.89,0.125,0.0,0.19518757267656608,538.0275838036132,33207.479733439475,78.15786619349834,67708.71290837204,0.6546971376184954,0.2259979347702215,0.1959853177886583,4.867302689951226,0.6187254901960785,0.3048505404401314,0.19019815669971962,0.23303831773543998,0.25679822080193887,0.40525518037375957,0.1463011149133332,83.74401108272365,51.78432831940828,13.566936728395062,90.44096649943711,6.617061798713522,0.1531156918433239
73,473,67.5546,16.3611,68,22.4844,0,122,116,20,138,17,1.00504,75.86476,0.0,0.0,0.64286,4.306,14.43012,0.0,0.0,130.0,40.97169,0.00029,2.3,3.817,-1.0,0.0,0.1953049018022885,536.931254975885,33155.54019991283,78.23138165702724,67616.73316622862,0.6546971376184946,0.2253098971683312,0.19530391187657659,5.541827758498667,0.618813725490196,0.303553742484559,0.1905883798909152,0.23282895576492063,0.25626447354359067,0.40453833899635094,0.14510488062581856,84.7475716482731,51.77811573169849,13.091917438271604,90.47219227086043,6.621523177278986,0.1452614845053582
74,474,67.3313,16.2455,67,22.5105,0,122,116,20,138,17,0.99929,75.57601,0.0,0.0,0.21429,4.28,14.1378,0.0,0.0,130.0,40.57379,0.00048,2.26,3.86,-1.0,0.0,0.19556617256361933,535.8999172570324,32571.579452738915,75.75575365389723,67581.25521739667,0.6546971376184887,0.22470056552433765,0.19493728944168626,6.547351012327769,0.6086180784313725,0.3023619661672729,0.191328122801971,0.23275632221431408,0.2559471371064295,0.4042771706759373,0.14370915059461836,86.56281801214651,52.02841299551505,12.696373456790123,90.48896588060362,6.575499653889617,0.1395911056461726
75,475,67.1642,16.1417,67,20.7301,0,122,116,20,138,17,0.99344,75.39168,0.0,0.0,0.25,4.268,14.01851,0.0,0.0,130.0,40.46171,0.00061,2.29,4.243,-1.0,0.0,0.1956031331704785,534.9298590079886,32070.450420444286,75.765493250847,67497.8007159633,0.654697137618487,0.22440738064067622,0.19423481247629365,6.2609111478409565,0.6089949999999996,0.30102222115976895,0.1921826336232142,0.2327634481900733,0.2557726891633444,0.4053042290861897,0.1423963661224899,84.21113449452213,52.104610490210256,12.442708333333334,90.49504900277893,6.5157103293255,0.13596178084126134
76,476,67.0957,16.3526,67,19.832,0,122,117,20,138,17,0.98069,75.32603,0.0,0.0,0.17857,4.29,13.927,0.0,0.0,130.0,40.47238,0.0007,2.28,4.826,-1.0,0.0,0.1954097551950376,533.9946189698732,32255.586239445045,77.35814001266428,67464.35929506537,0.6508560966394302,0.2240393066706605,0.1937030863911549,6.028993736086108,0.6097180784313725,0.29992699867427397,0.19280038312265246,0.23228168610070907,0.25564336919029906,0.4058539978826156,0.14137161501804693,85.27682481657537,51.389536916473766,12.31983024691358,90.59604033989626,6.550699695903915,0.13310269646239192
77,477,67.2127,16.316,67,20.9184,0,122,117,21,138,17,0.9837,75.41658,0.0,0.0,0.53571,4.305,14.11026,0.0,0.0,130.0,40.47947,0.00062,2.3,4.198,-1.0,0.0,0.19534393165660752,533.1060053517053,32566.120083447393,78.5810018675545,67541.05934810749,0.6464208445529772,0.22370106949843532,0.19423839177571808,6.343703224978456,0.609302,0.29881425101843845,0.19348629052602656,0.23182799812285257,0.25541988502666996,0.40556248793153893,0.1407005299510149,88.87630025127528,51.0516372492284,12.119984567901234,90.60683026088861,6.609002944002783,0.1296847910443796
78,478,67.2967,16.0971,67,21.6589,0,122,117,20,138,17,1.00919,75.44015,0.0,0.0,0.46429,4.296,14.07814,0.0,0.0,130.0,40.48779,0.00072,2.31,4.057,-1.0,0.0,0.1955257018598146,532.2623487514677,32615.2631303726,78.36371075184385,67660.65882720337,0.6464208445529733,0.22304189755342826,0.19324558036552952,6.0498414865413155,0.6090325490196079,0.2976566067053657,0.19403808683560664,0.23120831592227228,0.2554128240112509,0.4057375471361096,0.13997854966441642,84.30034130288854,51.1079054467472,11.853973765432098,90.55742985925242,6.504213180289389,0.12658029283809305
79,479,67.1442,15.8174,67,20.3005,0,122,117,20,138,17,1.01508,75.24565,0.0,0.0,0.46429,4.29,13.88011,0.0,0.0,130.0,40.3488,0.00052,2.29,3.825,-1.0,0.0,0.19595189282108663,531.4859110893083,32318.77261088809,77.5936934680715,67625.02621703711,0.6464208445529714,0.22276409602030744,0.19226430512358403,7.253278618955471,0.6072607843137254,0.29649162811108765,0.19461813183069798,0.23052974459649087,0.2555704903288118,0.4060822405284255,0.13937502338165722,82.37291391384778,51.09669494628907,11.523726851851851,90.53687724781368,6.427408474677806,0.1234347195706021
80,480,66.7977,15.3775,66,20.5235,0,122,117,20,138,16,1.00724,74.78738,0.0,0.0,0.78571,4.324,13.64062,0.0,0.0,130.0,40.07914,0.00052,2.29,4.029,0.125,0.0,0.1962144735496569,530.7574535593936,31472.337200695525,77.27542440704401,67529.18470314889,0.6442032185097436,0.22197407780565442,0.19107902200991114,4.639977241913868,0.6041498039215687,0.2952966625190091,0.19507141602754516,0.22965818100752353,0.2554024081807211,0.4068494378494915,0.13902161458383888,85.56920107776983,51.176291194962864,11.027536651234568,90.58954381349922,6.467595807152095,0.11854435971895089
81,481,66.7742,15.4168,66,18.8589,0,122,117,20,138,16,0.99674,74.82482,0.0,0.0,0.60714,4.299,13.25767,0.0,0.0,130.0,39.9209,0.00037,2.3,4.003,-1.0,0.0,0.1964755880201698,530.0835798007186,31450.315331387992,76.93313984938783,67491.24815265393,0.6464208445529693,0.22153311719652455,0.19042240012274358,6.666097500516679,0.6033223529411765,0.2940467874810159,0.19543418397769768,0.22876379836518249,0.2548004659984663,0.407126740208829,0.1383268094510823,84.32114148727932,51.264400152512536,10.576195987654321,90.61865454034165,6.447845401887834,0.11147477506867913
82,482,66.3588,15.3094,66,18.7063,0,122,116,20,138,16,0.98671,74.42071,0.0,0.0,0.85714,4.324,13.29941,0.0,0.0,130.0,39.71043,0.00054,2.29,3.866,-1.0,0.0,0.19659863076589282,529.4300051673259,30908.696475191886,77.00962308787318,67399.49422237634,0.6442032185097423,0.22133142307949963,0.18956820035289057,7.027766713477657,0.601107843137255,0.29261135530661925,0.19574947393034442,0.2278835463974968,0.2543304044134139,0.4075717276299453,0.13782760027109542,84.60085102124195,51.26614530586902,10.224537037037036,90.68008617273446,6.471175627707042,0.10480762371244645
83,483,66.3975,14.7911,66,19.5773,0,122,116,20,138,16,1.00118,74.50948,0.0,0.0,0.57143,4.324,13.20582,0.0,0.0,130.0,39.60164,0.00056,2.3,3.686,-1.0,0.0,0.19642404264882155,528.7947316654872,30880.631609169053,76.4144350440616,67434.80238279027,0.6464208445529686,0.2210078367089392,0.18859746006634354,7.332179201569115,0.6008480980392146,0.2910998636613004,0.19586322360592193,0.22747060312294431,0.2540647417545925,0.4076692698535812,0.13724628986501355,84.86347947945869,51.33337684913918,10.077208719135802,90.67536345513078,6.459223430299564,0.10242030190904258
84,484,66.2392,14.802,65,17.9126,0,122,116,20,138,16,1.01375,74.33466,0.0,0.0,0.71429,4.33,12.74889,0.0,0.0,130.0,39.49514,0.00045,2.3,3.691,-1.0,0.0,0.19622349269870396,528.1875868971407,30705.12180796146,76.3526970184829,67391.83662277818,0.646420844552969,0.2206504162410275,0.18762272010049927,6.729143145950621,0.5985741176470588,0.28974268029860745,0.19603120942462265,0.22712764055283147,0.2538400348538931,0.4075311997184217,0.13696373644130733,83.9348939311594,51.28766245900849,9.865644290123457,90.64136096874925,6.355058528787991,0.10074974597966392
85,485,66.2789,14.8151,66,18.4395,0,122,116,20,138,16,1.01,74.41099,0.0,0.0,0.46429,4.323,12.76369,0.0,0.0,130.0,39.40516,0.00066,2.28,4.326,-1.0,0.0,0.19582635683635496,527.6018582820858,30849.985894746627,76.22340091913094,67495.25350336917,0.6464208445529714,0.22041050423913358,0.18733114057062897,6.599179464924688,0.5959713725490196,0.2882129525083531,0.1959922632337033,0.22654914402606421,0.2536092872932477,0.4065338271990939,0.13596088109413648,86.0619648174384,51.434065077039925,9.646170910493828,90.65508543469896,6.3722642878386475,0.09908953434390931
86,486,66.6538,14.895,66,18.238,0,122,116,20,138,16,1.01211,74.76017,0.0,0.0,0.28571,4.26,12.78003,0.0,0.0,130.0,39.31518,0.00089,2.28,3.864,-1.0,0.0,0.19577254173785782,527.06733814672,31479.15547193377,76.39449728339238,67692.66607498084,0.6464208445529742,0.22029411610346458,0.18672037058405927,6.169458066933177,0.5932799607843137,0.2867181369415094,0.19575392964104654,0.2260864643069796,0.25356367812208586,0.4064414698922546,0.13552739026092966,84.7780110876528,51.36850446536217,9.409529320987655,90.66795221592314,6.365330230871393,0.09799552548504979
87,487,66.3841,15.0029,66,18.1477,0,122,116,20,138,16,1.01342,74.49047,0.0,0.0,0.25,4.304,12.85608,0.0,0.0,130.0,39.21122,0.00049,2.29,4.082,-1.0,0.0,0.19568220108538173,526.5701145694488,31075.83794003583,76.36646159050824,67690.76859591692,0.6464208445529678,0.22029534930932776,0.18656838721136046,6.136278041445893,0.5899490196078431,0.28513008751921376,0.1954921806018137,0.2253858374479005,0.25357448678447975,0.40701738472563476,0.13520334956765417,84.78704315055248,51.50456068250868,9.214747299382717,90.67268804613887,6.403296456054118,0.09730308417836046
88,488,66.4576,14.5374,66,18.5753,0,122,116,20,138,16,1.01165,74.64855,0.0,0.0,0.25,4.307,12.94819,0.0,0.0,130.0,39.28337,0.00051,2.29,4.008,0.12526,0.0,0.19552855587651866,526.1246207176779,31186.822429923926,76.346554021441,67778.77546305217,0.6486384705962049,0.22042700753949962,0.18636521612636106,7.348419194298601,0.5902772549019607,0.2839070509123182,0.19517252157337436,0.22553322810636056,0.25347024461370354,0.40746119770047934,0.13537250871581213,86.32383340072195,51.59101321373457,9.126784336419753,90.6461489719308,6.457265119742729,0.09681614896746095
89,489,66.8099,14.2855,66,17.1132,0,122,116,20,138,16,1.01103,74.97238,0.0,0.0,0.42857,4.278,12.54784,0.0,0.0,131.0,39.3583,0.00042,2.29,4.057,-1.0,0.0,0.1958525386973728,525.7282300996756,31690.40674797081,76.26606342919938,68069.07952094104,0.6508560966394374,0.22121088720077656,0.18579571870996903,6.665087366697488,0.5914152941176469,0.2829243286301436,0.19489812302040652,0.2254836631192271,0.25331245589109247,0.40766964117597404,0.13528128032100895,85.79926120087984,51.66964043511285,9.000819830246913,90.63927404146746,6.323871058505941,0.09665886781913005
90,490,66.8297,13.9714,66,17.2531,0,122,116,20,138,16,0.99563,74.95992,0.0,0.0,0.25,4.292,12.3333,0.0,0.0,131.0,39.38605,0.00072,2.3,4.484,-1.0,0.0,0.1965308357518488,525.3534729197063,31869.473970001145,76.53462486921771,68183.45847565032,0.6524795115752663,0.2216464434584198,0.18525674008830204,7.140854402370494,0.5915410588235284,0.28191330990112196,0.19469546220659584,0.22510113009135616,0.2533232697312851,0.4081969609484895,0.1354308990179062,85.21866085000138,51.66563170633198,9.002555941358025,90.67009614142295,6.306208743089603,0.09686876162510884
