,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,blur,temporal,contrast,fft,cubrow.0,staticness,noise,cubcol.0,saturation,cubrow.1.0,tone,blockiness,movement,cubcol.0.6,uhdhdsim,cubcol.0.5,cubrow.0.3,cubrow.0.5,color_fulness,cubcol.0.3,cubrow.0.6
45,545,55.292,12.7612,32,14.1556,0,122,127,2,127,2,1.0012,53.07184,0.0,0.0,12.35714,8.846,10.86498,0.0,0.0,130.0,56.46594,0.0,0.29,4.906,-1.0,3.446546,0.15573547911284197,22394.68098413319,4.814720807931996,94.1413870439454,63287.46732666288,0.09145231041392766,227.02628855636706,0.23054778361989406,0.18953888487945753,13.928844498999323,0.2391257285392109,0.8312980392156862,1.5981081289355181,14.8671875,0.14923685830079644,97.90407717427885,0.15896597277645508,0.09280114670711644,0.17529703374232605,164.5477664160538,0.17750597703651888,0.12146178119693374
46,546,55.15,12.6216,31,14.4358,0,122,127,2,127,2,1.0032,52.94205,0.0,0.0,10.39286,8.846,10.99932,0.0,0.0,129.0,56.42577,0.0,0.29,5.055,-1.0,3.464803,0.1555782747655804,22230.836902113275,4.836522368807074,90.72580875152677,63080.22101147701,0.0914758581584276,226.33955895545625,0.2327654096631142,0.18938186575053598,13.957363740897474,0.23910629534524383,0.8301890196078432,1.6943751969061358,15.071566358024691,0.14942896494041358,97.89976441858535,0.15870714173218203,0.09275872831798859,0.17457698783796208,164.50160573483515,0.1765340036463989,0.12246425424270227
47,547,55.0168,12.8739,31,13.6305,0,122,127,2,127,2,1.00485,52.83544,0.0,0.0,14.0,8.948,10.88246,0.0,0.0,130.0,56.36896,0.0,0.29,3.589,-1.0,3.433789,0.1552699356958139,22010.475244393147,4.833615709210991,93.81222479769738,63110.71636657425,0.09147468672216717,225.64916629965123,0.23054778361989361,0.18914378341215027,13.85687557267554,0.23892889778915552,0.8301890196078432,1.7410643056964357,15.112654320987655,0.15004136486916336,97.92761609135607,0.1588681251582299,0.09309000418133927,0.17383616616466915,164.42560888951908,0.17529915381610509,0.12323106333907913
48,548,55.0732,12.7237,31,14.0087,0,122,127,2,127,2,1.00286,52.87761,0.0,0.0,13.35714,8.865,11.09922,0.0,0.0,130.0,56.37979,0.0,0.29,4.349,0.49756,3.504877,0.1548790947791128,22109.428441262367,4.8668151884416675,90.83814167787065,63125.43266734973,0.0911106604299178,224.96171300544754,0.23276540966311918,0.18889589801789897,13.910923522195699,0.2388118823749658,0.830456862745098,1.4519929567179426,15.473476080246913,0.15033830712498128,97.94589239259508,0.15864103694051465,0.0933058083570427,0.17303175686458022,164.51288324257007,0.17396061720486117,0.12437149797567086
49,549,55.084,12.3694,31,14.4681,0,122,127,2,126,2,0.99801,52.9022,0.0,0.0,15.17857,8.868,10.97022,0.0,0.0,131.0,56.31058,0.0,0.29,3.376,-1.0,3.408098,0.15449121196721155,22188.081590010515,4.847909703316714,88.08422522365095,63244.459589332735,0.09068239320546362,224.29808546659802,0.23276540966311612,0.18888050026439068,13.940718474211517,0.2386231396720313,0.8312980392156862,1.3246352874972915,15.627218364197532,0.15100083702808734,97.94242298215411,0.15835763073875017,0.09373213575214907,0.17223587721814368,164.6013239140413,0.17275895280568596,0.12562921613635272
50,550,55.1381,12.5303,31,14.0218,0,122,127,2,127,2,1.00003,52.9501,0.0,0.0,13.07143,8.869,10.66409,0.0,0.0,129.0,56.31094,0.0,0.29,5.552,-1.0,3.400047,0.15447977517773495,22263.13691140823,4.807283528443013,89.69189007574911,63307.02740737746,0.0904157868241652,223.64531673592776,0.23498303570634627,0.1889759480383993,13.928854294765141,0.2385689788497936,0.8307545098039215,1.3065160555981805,15.915943287037036,0.1514297304286082,97.9440906599973,0.15831759932860429,0.09459665884102053,0.17153602421976172,164.60727449316335,0.1714775704760846,0.1266752611364287
51,551,55.0506,12.7325,31,13.8404,0,122,127,2,127,2,1.00034,52.90005,0.0,0.0,9.96429,8.907,10.8019,0.0,0.0,130.0,56.25675,0.0,0.29,3.749,-1.0,3.405465,0.15424071167387626,22118.862268694313,4.838121962653939,90.67925874916895,63224.2978692196,0.09041053479359529,222.99755175867583,0.23882407668540753,0.18854905547810252,13.827782148196373,0.23847512666440257,0.8301890196078432,1.3199362866455984,16.126880787037038,0.15211506477674006,97.9370317411856,0.1585329278844203,0.09593700835866469,0.1708981466575675,164.64219122445826,0.17028644955101824,0.12778696756457486
52,552,54.8657,12.3014,31,14.2653,0,122,127,2,126,2,0.99831,52.72541,0.0,0.0,10.46429,8.936,10.97647,0.0,0.0,130.0,56.21274,0.0,0.3,3.972,-1.0,3.425532,0.1540735846239191,21881.95184266728,4.852967947947584,93.42080410212168,63285.32079096475,0.09017840715162505,222.366404382261,0.23882407668540354,0.18851658008741143,13.863217577522184,0.23833317912173516,0.8298913725490196,1.5921754821397385,16.376880787037038,0.15279881024957734,97.96606895249765,0.1581471621938413,0.09739249529482934,0.17024184405686266,164.78823992615247,0.16906031897987753,0.12924576397744458
53,553,54.9016,12.2549,31,13.893,0,122,127,2,126,2,0.99605,52.75719,0.0,0.0,9.32143,8.84,10.60483,0.0,0.0,132.0,56.15678,0.0,0.3,4.475,-1.0,3.481161,0.15410808683529528,21956.438285792512,4.816464299675794,91.63878855219929,63250.87210096954,0.08979808276747388,221.7546137601946,0.23882407668540037,0.1888334645247151,13.841472107687114,0.2382700275455907,0.8296462745098039,1.6514749362469783,16.452546296296298,0.15307472802947478,97.9720325387724,0.15809329944359787,0.0984993471478458,0.16959125746056142,164.58900307820042,0.16791646981224484,0.13103521296258594
54,554,54.9548,12.7016,31,13.6928,0,122,127,2,126,2,0.9954,52.81083,0.0,0.0,11.82143,8.904,10.56279,0.0,0.0,131.0,56.13771,0.0,0.3,2.907,-1.0,3.368694,0.15385534252663668,22122.432504525794,4.8129705056996315,90.3177785513932,63356.05728013363,0.08963771640198988,221.1393839173372,0.23882407668540637,0.18880370686506426,13.907583919572241,0.23831871970524068,0.8296462745098039,1.6447393470972758,16.5234375,0.15391957161119219,97.95119831110213,0.15825124547681774,0.0996422812985636,0.1689088384136169,164.77150842034487,0.16689404503179206,0.13242311343628885
55,555,54.9479,13.1242,31,13.7368,0,122,127,2,126,2,0.99805,52.79182,0.0,0.0,11.32143,8.864,10.9499,0.0,0.0,131.0,56.1189,0.0,0.3,3.457,-1.0,3.373593,0.1537056219547796,22055.768575710117,4.871377716729991,89.42871880291288,63306.95585999084,0.08952551076650538,220.52147313676946,0.23882407668540764,0.18880825624125971,13.845410005545912,0.23848833996876023,0.8298913725490196,1.942069334223928,16.92211612654321,0.154361878158847,97.98532084655932,0.1584032143811215,0.10119216804073651,0.16819539130460737,164.76621916370897,0.1658252722206849,0.13355749542340772
56,556,54.7648,12.4058,31,14.1591,0,122,127,2,126,2,0.99718,52.63836,0.0,0.0,10.82143,8.879,11.31544,0.0,0.0,131.0,56.04649,0.0,0.3,3.195,0.49769,3.419591,0.15343511677913318,21837.625258187527,4.902258802272146,90.77068038096402,63322.822891909214,0.08928375593475334,219.91471282527453,0.23882407668540898,0.18845003187419856,13.82463299786603,0.23872476597975498,0.8285074509803921,1.5531871779788367,17.227334104938272,0.15471030660978607,97.97175890549504,0.15834127532922693,0.10278629387194801,0.1674286515043013,164.61367584909163,0.16490199114578635,0.1347484502713275
57,557,54.8788,12.4073,32,13.6375,0,122,127,2,126,2,0.99837,52.76467,0.0,0.0,12.14286,8.898,10.69031,0.0,0.0,131.0,56.04864,0.0,0.3,3.685,-1.0,3.37491,0.1533740635875066,21995.228016717407,4.839720529589157,89.91836846355599,63279.59820253394,0.08929211500116073,219.32617141311601,0.23882407668540737,0.18841934798049495,13.857440147870854,0.2389378257962826,0.8296462745098039,1.5582975920481246,17.40432098765432,0.15514207188216736,97.97705405060739,0.15851588623681173,0.10382442385145313,0.16661608495466748,164.72219715699777,0.16394133437225367,0.13571419689065609
58,558,54.9074,12.699,32,13.606,0,122,127,2,126,2,0.99534,52.78067,0.0,0.0,12.10714,8.844,10.69833,0.0,0.0,131.0,56.0211,0.0,0.3,3.467,-1.0,3.338742,0.15314680876953787,22068.776657919658,4.840528066885532,90.19224022048871,63341.348106761296,0.08940754132152197,218.746538062642,0.23882407668541047,0.18842411128709483,13.881280216169948,0.2391095902170362,0.8296462745098039,1.518075499418626,17.495756172839506,0.1556814456421249,97.96228800093233,0.15863837529447594,0.10477450626942274,0.16575736174758238,164.80649848696623,0.16308616964345699,0.136546041831258
59,559,54.9809,12.4775,32,14.4014,0,122,127,2,126,2,0.99617,52.85595,0.0,0.0,12.60714,8.845,10.95336,0.0,0.0,130.0,55.99514,0.0,0.3,4.055,-1.0,3.497191,0.15337943328696013,22142.127202921383,4.859423020385176,86.84486533873238,63348.39833161544,0.09014475330272258,218.17702706166529,0.23882407668540653,0.18855832188428637,13.893491391782408,0.23936416402924282,0.8285074509803921,1.6196182922958147,17.54026813271605,0.15638427307478447,97.93227588884362,0.15850961175516048,0.10583753856991807,0.16497080091889701,164.9191150189795,0.16230649393875007,0.13773474660348267
60,560,54.9606,12.5463,31,14.565,0,122,127,2,126,2,0.99684,52.83878,0.0,0.0,12.28571,8.807,10.76016,0.0,0.0,131.0,55.96455,0.0,0.29,3.63,-1.0,3.43651,0.1525603558231889,22189.53311420177,4.837222868918749,91.08064470141947,63327.02989734884,0.09210029446779464,217.60143292378362,0.2388240766854077,0.18903785752545316,13.875369978539737,0.24048774533684633,0.8285074509803921,1.6581630082559946,17.81177662037037,0.15671724371347773,97.93798447463685,0.1582233112686045,0.10740285043502718,0.1639672991437283,164.8426418881088,0.16082105240369057,0.13968887779931083
61,561,54.8777,12.6758,31,13.8656,0,122,127,2,126,2,0.9987,52.75976,0.0,0.0,13.03571,8.832,10.82129,0.0,0.0,133.0,55.93282,0.0,0.3,3.726,-1.0,3.486029,0.15243306514548224,22041.521351387404,4.847877389926152,87.98784116011497,63485.90072448826,0.09359962710743455,217.0363561625323,0.23882407668541006,0.18955867389327238,13.836269802517362,0.24123379175461276,0.8285074509803921,1.4926921925348162,18.036988811728396,0.15740888140404433,97.95486525946049,0.15796470463126966,0.1088347100980967,0.16285353906170152,164.79833904128398,0.15989880119269234,0.14148212554052728
62,562,55.0174,12.7737,31,13.3908,0,122,127,2,126,2,1.00603,52.89183,0.0,0.0,12.78571,8.832,10.93377,0.0,0.0,132.0,55.91992,0.0,0.3,4.334,-1.0,3.445505,0.15243835385697582,22284.772857316853,4.855094557105579,87.99568738119727,63358.12039566411,0.09483511695870057,216.47208889096456,0.2388240766854097,0.18969740520281134,13.773396056375386,0.2418535677721397,0.8285074509803921,1.3879008137442643,18.202594521604937,0.15834115854873065,97.93938187407284,0.15770786646810578,0.11003399194444334,0.16165323296499226,164.7655187542088,0.15896339567572787,0.14310887244365963
63,563,55.0224,12.6846,31,14.2194,0,122,127,2,126,2,1.01138,52.89165,0.0,0.0,12.39286,8.839,11.01666,0.0,0.0,132.0,55.90399,0.0,0.3,4.153,-1.0,3.440555,0.15229208755253573,22310.284278829222,4.866987387432175,91.02047763658372,63388.33849933417,0.09677288097547679,215.91836904340656,0.2388240766854098,0.18995374102200066,13.804705772870854,0.24253145231643936,0.8285074509803921,1.409011078979375,18.30830439814815,0.15897879638866502,97.941374692087,0.15733583771166956,0.11105849792959212,0.16057286286771816,164.89305581095041,0.15803188022309814,0.14492407222109854
64,564,54.911,12.4542,31,13.8657,0,122,127,2,126,2,0.99956,52.8077,0.0,0.0,15.25,8.846,10.93446,0.0,0.0,130.0,55.88777,0.0,0.3,3.452,0.49588,3.476997,0.15200538236188038,22131.920554337314,4.866883906924159,92.5414117309696,63442.86124731487,0.09872291118222945,215.36022366466526,0.2388240766854103,0.19003536397108184,13.758870819468557,0.24349344382750676,0.8285074509803921,1.508139237535249,18.46190200617284,0.15959240416313106,97.95479623965176,0.15710785082346895,0.11238995314525986,0.15939476586297452,164.85192849177557,0.15710681321047187,0.14653989207112483
65,565,54.9083,12.7747,31,13.9455,0,122,127,2,126,2,0.99419,52.77135,0.0,0.0,10.67857,8.857,10.73526,0.0,0.0,131.0,55.85604,0.0,0.3,4.437,-1.0,3.463012,0.1518669338360929,22133.107132892288,4.834179314134272,90.43576503637853,63365.05723991802,0.09977303335779948,214.82329911578472,0.23882407668541003,0.19020907001102969,13.857986826955537,0.2443078326871055,0.8285074509803921,1.3978174803264984,18.651668595679013,0.16006649986396845,97.97659266592207,0.1567334791422608,0.11395646550057915,0.15826549620673092,164.91906447335367,0.15599288581068768,0.14796393908912353
66,566,54.9039,12.7337,31,14.4201,0,122,127,2,126,2,0.99358,52.80779,0.0,0.0,11.75,8.873,11.01861,0.0,0.0,131.0,55.86502,0.0,0.3,3.926,-1.0,3.361861,0.1515671924148997,22192.9704656681,4.8762067528777635,90.79563594215506,63292.317182572355,0.10040702244744001,214.27973897848884,0.23882407668541036,0.1903725575427585,13.866382740162036,0.24497963471570708,0.8285074509803921,1.606370349495108,18.86299189814815,0.16078238603006062,97.9566697579765,0.156450911108264,0.11527262395459381,0.15715708894029662,164.9616467894327,0.15475705750612204,0.14904299125035933
67,567,55.056,12.3271,31,14.3606,0,122,127,2,126,2,1.00556,52.96434,0.0,0.0,12.03571,8.867,10.98738,0.0,0.0,130.0,55.85939,0.0,0.3,3.669,-1.0,3.373095,0.15109135405612864,22346.411400462955,4.8682313264088,90.18023567638946,63345.64999799687,0.10112479176783279,213.7434845116116,0.23882407668541047,0.1903802413279173,13.927406216845101,0.24558195836459829,0.8285074509803921,1.5918671353586937,18.998601466049383,0.1608944959395557,97.9307967998283,0.15610153442571384,0.11618145754716525,0.15623639933502662,164.9269081228012,0.15329590856817227,0.15036863617712182
68,568,54.8407,12.8261,31,14.0834,0,122,127,2,126,2,1.00456,52.78196,0.0,0.0,12.07143,8.825,10.62519,0.0,0.0,132.0,55.81678,0.0,0.3,3.393,-1.0,3.371637,0.15065051215957068,22053.792581616508,4.831684993912707,89.33776915738953,63345.06680615082,0.10217012189955818,213.1989846822211,0.23882407668541353,0.19079964304533373,13.751795450846355,0.2461402130235704,0.8285074509803921,1.7462487531297983,18.998167438271604,0.1610682287024474,97.97692580793503,0.1554553432182382,0.11718999934148949,0.15525105855015298,164.960922093722,0.15171188288355242,0.15175762749272112
69,569,54.7311,12.7139,31,14.8178,0,122,127,2,126,2,0.99993,52.65516,0.0,0.0,15.21429,8.811,11.05531,0.0,0.0,132.0,55.77989,0.0,0.3,3.162,-1.0,3.403349,0.15034809653526787,21930.47151686497,4.883524453239786,90.91092165982894,63308.46138578209,0.10321160888475653,212.6632189431172,0.2388240766854104,0.1905307391706361,13.788840964988424,0.2466786658402247,0.8279419607843137,1.2360201447056338,19.07740162037037,0.1613573288083632,97.97722381452246,0.15543666220622454,0.11846622540340758,0.15433420970918327,164.90996671599459,0.1506855704104625,0.15270721728792835
70,570,54.8526,12.2537,31,13.8562,0,122,127,2,126,2,0.99389,52.7658,0.0,0.0,14.28571,8.847,10.95638,0.0,0.0,133.0,55.75177,0.0,0.3,3.731,-1.0,3.44343,0.1496551253303964,22063.55604108916,4.870069391136599,89.80820930921679,63219.90360177288,0.10437077501717765,212.1326017142348,0.2388240766854144,0.19023307325130326,13.825798128858025,0.24767913998550117,0.8279419607843137,1.49263589766919,19.176649305555557,0.16173246378995862,97.96856522695117,0.15576993015720483,0.11973734703862778,0.15318771895354238,164.93724875867264,0.14966209802103772,0.15372260088962814
71,571,54.7932,12.8492,31,13.7254,0,122,127,2,126,2,0.99996,52.72149,0.0,0.0,11.03571,8.819,10.55448,0.0,0.0,132.0,55.73848,0.0,0.3,3.744,-1.0,3.398169,0.14936617732925836,22089.54460966072,4.8143917471269955,90.62170409578346,63241.61873663438,0.10532753393353772,211.5967618345282,0.2448827437076931,0.18945157869919804,13.744090892650462,0.24882873856792861,0.8279419607843137,1.6685903606250756,19.420814043209877,0.16209453398554427,97.95985572723893,0.15523342617850128,0.12125559227058225,0.15234723077110218,164.92537677589286,0.14897103187148905,0.15494434405806437
72,572,54.7382,12.6326,31,14.1253,0,122,127,2,126,2,1.00572,52.66732,0.0,0.0,13.07143,8.867,11.07646,0.0,0.0,131.0,55.73498,0.0,0.3,4.034,0.49447,3.401527,0.14916060660887925,21976.375826187366,4.885069744717165,88.64602186377034,63221.91037062601,0.10602931441187519,211.07576207046188,0.24266511766447194,0.18869801240187023,13.848626219196083,0.24975012904900815,0.8285074509803921,1.5303848261785844,19.455536265432098,0.16207450296106848,97.96222239561135,0.1554172388375737,0.12304956247677157,0.15132623562215164,165.00881013325665,0.1482165180109194,0.1560897849909397
73,573,54.59,12.7008,31,14.1681,0,122,127,2,126,2,1.00286,52.52205,0.0,0.0,11.82143,8.883,10.88717,0.0,0.0,131.0,55.67391,0.0,0.3,3.623,-1.0,3.434685,0.148773468646283,21770.318307851085,4.870625609422315,89.13391224195998,63155.55542122423,0.10651923407193038,210.55947337181,0.23882407668541364,0.18794852256458866,13.718263037410782,0.25044134308251614,0.8279419607843137,1.3789586196881833,19.51663773148148,0.1625677061496034,97.98670048949455,0.15571314940380263,0.12456925454060275,0.15039335247510166,164.91668252218165,0.1473118285098205,0.1572668725950973
74,574,54.5359,12.3313,31,13.7165,0,122,127,2,126,2,1.00035,52.47532,0.0,0.0,12.96429,8.897,10.94476,0.0,0.0,131.0,55.69925,0.0,0.3,3.751,-1.0,3.45005,0.14827827656371628,21792.00415610714,4.877839569495982,90.15682617914011,63299.22062140501,0.10714182266470999,210.03961604269657,0.24266511766447119,0.18790261313439865,13.818126725561825,0.25104217500321313,0.8279419607843137,1.7559258359160557,19.62085262345679,0.16264627394360795,97.99962901469014,0.15586647656960337,0.12616899993101965,0.14926104153003406,165.0507166933615,0.14583755435978124,0.15813905686201907
75,575,54.726,12.5301,31,13.8523,0,122,127,2,126,2,0.99525,52.63647,0.0,0.0,11.17857,8.85,10.62721,0.0,0.0,132.0,55.68247,0.0,0.3,3.704,-1.0,3.507491,0.14814371739348317,22051.237699973324,4.836491026305214,93.80469469813886,63337.36255633681,0.10789924775997102,209.51799020735868,0.23882407668541425,0.18758352862844224,13.78471996166088,0.2510879308449277,0.8279419607843137,2.1071855591606283,19.634307484567902,0.16265907905376922,97.97192711246353,0.15601377713146977,0.12744784040521723,0.14860721655946765,165.02016105331168,0.1443425877488852,0.15887046508918515
76,576,54.6016,12.9303,31,13.5124,0,122,127,2,126,2,0.99336,52.50516,0.0,0.0,11.57143,8.814,10.79705,0.0,0.0,132.0,55.66273,0.0,0.3,3.991,-1.0,3.416051,0.14796153012748822,21891.270874304064,4.8522824921093015,90.78574067531467,63246.771730276836,0.10800018999174495,209.00774874098317,0.23882407668541428,0.1866776339198265,13.751371783974731,0.2505806480445227,0.8279419607843137,1.5812436341421843,19.888792438271604,0.1627948046113532,98.00426323477772,0.15607852196780841,0.1284916122662706,0.14782348458688413,165.08424741263946,0.1426357925784211,0.15966354349739414
77,577,54.3454,12.7824,31,14.3067,0,122,127,2,126,2,1.00419,52.27715,0.0,0.0,11.28571,8.915,11.14113,0.0,0.0,131.0,55.62179,0.0,0.3,3.836,-1.0,3.389585,0.14724570542859614,21662.341748203828,4.889934060732594,88.84168501737767,63271.655799627035,0.10781488036764407,208.50790157782765,0.24266511766447132,0.18608708907865817,13.823727077907986,0.2503733808933561,0.8279419607843137,1.5448938710870397,20.01707175925926,0.1630408405754724,98.02962692716213,0.15648638070372278,0.12921978752865543,0.14716755429911718,165.1008449188827,0.14121019045252703,0.16039167483476485
78,578,54.4255,12.5381,31,14.3488,0,122,127,2,126,2,1.0045,52.34917,0.0,0.0,12.82143,8.857,11.0113,0.0,0.0,130.0,55.61276,0.0,0.3,3.73,-1.0,3.309935,0.1472268727195056,21699.74142882563,4.8766689200373685,87.0344862414167,63256.75661627143,0.10768851684249127,208.01040620121145,0.24488274370769994,0.18483817640592032,13.816992865668404,0.25046823722011874,0.8279419607843137,1.7632317638935788,20.039689429012345,0.16299137007176426,98.02347332383789,0.15661924617870582,0.13016519368626053,0.14634984699270814,165.01889222656908,0.13969128447648496,0.16133691015801715
79,579,54.4358,12.4568,31,14.2062,0,122,127,2,126,2,1.00146,52.3592,0.0,0.0,11.75,8.843,10.80572,0.0,0.0,131.0,55.5691,0.0,0.3,3.354,-1.0,3.451858,0.147465040617877,21698.94008980625,4.858293876102399,89.05760805812301,63357.656709857205,0.10755074812977247,207.5150127847375,0.2426651176644735,0.18379973978791406,13.822325906635802,0.25072530357598083,0.8279419607843137,1.9611680751369307,20.085551697530864,0.16305149551737058,98.03362385482876,0.15670360577992692,0.13152486766251656,0.14559568557921246,165.0894414616264,0.13832636305572957,0.16202217711817482
80,580,54.3744,12.5022,31,14.3348,0,122,127,2,126,2,0.99423,52.29082,0.0,0.0,12.67857,8.854,10.72967,0.0,0.0,132.0,55.55583,0.0,0.3,3.971,0.48174,3.429953,0.14738354600775283,21644.101594868764,4.844643203852452,92.44840393789033,63347.6983288349,0.10760055833722759,207.03923645518333,0.23882407668541125,0.18251318677377665,13.883003517433448,0.25097857245585853,0.8272167450980386,1.8122873263987844,20.105613425925927,0.16330563587561478,98.05510454104163,0.15737401481198574,0.13293661286824723,0.145009550884672,165.01399635275195,0.1372647364984309,0.1626391369888364
81,581,54.3635,12.277,31,13.9211,0,122,127,2,126,2,0.99729,52.29117,0.0,0.0,14.35714,8.84,10.77434,0.0,0.0,131.0,55.54374,0.0,0.3,4.03,-1.0,3.413331,0.14730706342249789,21650.381466620896,4.8500795959645195,89.82085741226665,63263.19090752411,0.10789971279206215,206.55095290931303,0.23882407668541594,0.18180409655188132,13.811512699833623,0.2512523850568831,0.8279419607843137,2.094450529835585,20.396556712962962,0.1633374507615556,98.0472208373496,0.15763965207722327,0.1342057828877307,0.1443291629256272,165.09196682205544,0.13613902911449172,0.1632179582697931
82,582,54.3094,12.3703,31,14.1,0,122,127,2,126,2,0.99419,52.23455,0.0,0.0,12.14286,8.804,10.57647,0.0,0.0,131.0,55.51283,0.0,0.3,3.53,-1.0,3.410921,0.1473160710174331,21659.522482881574,4.83644411188391,88.24290234196752,63173.42118277005,0.10864172444353593,206.0757261942634,0.24104170272864398,0.18042947595964565,13.832394258475597,0.25148388081044126,0.8279419607843137,1.6333757384519267,20.42795138888889,0.1632650858861628,98.07085589089098,0.1580175718659128,0.13557170999995022,0.14380254571109438,165.1182458541632,0.13503092595670513,0.1638036635954202
83,583,54.3029,12.1559,31,13.8724,0,122,127,2,126,2,0.99826,52.22908,0.0,0.0,11.75,8.855,10.65796,0.0,0.0,130.0,55.48001,0.0,0.3,3.497,-1.0,3.30326,0.14691418923608054,21596.22056221869,4.839375895704733,86.61493230064093,63114.67932907814,0.10916913267280828,205.5964761303055,0.2426651176644737,0.17933020922796872,13.705430584189331,0.25170807025394176,0.8276165098039215,1.3557537927451544,20.462962962962962,0.16360105571105094,98.08910599749203,0.15872511925484617,0.13669911735496929,0.14313782065156802,165.0679737568516,0.13372931649911507,0.1644812697019897
84,584,54.1142,12.1494,31,13.9065,0,122,127,2,126,2,0.9955,52.08506,0.0,0.0,13.89286,8.837,10.47299,0.0,0.0,132.0,55.44751,0.0,0.3,2.994,-1.0,3.320829,0.146866614468761,21344.550483439965,4.820183444115792,87.63854910951387,63191.06109726229,0.10977648352128026,205.12259877832489,0.2426651176644775,0.17880706340790553,13.793553481867285,0.251955928529271,0.826535294117647,1.4635342966752656,20.51268325617284,0.1640316859212795,98.0729948956244,0.15929679463243918,0.13829563880506915,0.14237070635699764,165.08021482776167,0.13260919208801197,0.16506881145038235
85,585,53.9554,12.1845,31,13.5557,0,122,127,2,126,2,0.99604,51.93463,0.0,0.0,14.17857,8.868,10.47025,0.0,0.0,132.0,55.43615,0.0,0.3,3.32,-1.0,3.446799,0.14651256123619905,21157.47236094661,4.816423347986216,86.6372267708675,63230.69274599827,0.1107058987011981,204.67271809044718,0.24266511766447377,0.17881242424179916,13.90185659903067,0.2522909291256561,0.8262674509803921,1.4966189298227375,20.542390046296298,0.1641444243244963,98.07897028536259,0.15956199317095013,0.13973546208147933,0.1415080110889721,165.13964977821138,0.13190816406865596,0.16574277879499594
86,586,54.0809,12.3223,31,13.7593,0,122,127,2,126,2,1.00075,52.04616,0.0,0.0,10.32143,8.902,10.49748,0.0,0.0,130.0,55.41185,0.0,0.3,3.37,-1.0,3.47672,0.14621457116875905,21311.94960369776,4.842069551191954,88.19885672768274,63328.420960066855,0.11131576831893002,204.22455170524097,0.2448827437077011,0.17953287745207544,13.738692860544463,0.2526377455283566,0.8273764705882353,1.40723916466802,20.70587384259259,0.1642244915382671,98.05993963241612,0.15995065747307408,0.1405614812317706,0.14049280225751712,165.04247946569967,0.1305688360230299,0.16665616910959874
87,587,54.1188,12.1647,31,13.9433,0,122,127,2,126,2,0.99984,52.07241,0.0,0.0,9.64286,8.877,10.62056,0.0,0.0,130.0,55.40237,0.0,0.3,2.948,-1.0,3.362147,0.1459214202392744,21388.321987449952,4.847987543052539,88.98329430226131,63239.09020386375,0.11158978226176075,203.78039163875744,0.24488274370769827,0.17951889097653018,13.817853197639371,0.25300561009206923,0.8273764705882353,1.785865546559289,20.817081404320987,0.16463628138743872,98.0449479199184,0.16070587748966342,0.14105602140979903,0.13905764491334013,165.10606459471546,0.12966304292489553,0.16768374112463139
88,588,54.2708,11.6078,31,14.3776,0,122,127,2,126,2,0.99992,52.23708,0.0,0.0,12.39286,8.805,10.48516,0.0,0.0,130.0,55.3561,0.0,0.3,3.151,0.49357,3.393457,0.14557877766443172,21654.271680574777,4.83597618916393,87.78584906446943,63294.463268747764,0.1116052712393174,203.33641579674517,0.24488274370770158,0.17953268303426909,13.773606665340472,0.2534835532700277,0.8262674509803921,1.3102206641938239,20.804301697530864,0.16490629538734294,98.02308415893164,0.1613640704511233,0.14136788957530594,0.137819897366112,165.11632329720572,0.12835725839671772,0.1688288973938187
89,589,54.2119,11.8998,31,13.3081,0,122,127,2,126,2,0.99493,52.19575,0.0,0.0,12.46429,8.857,10.00243,0.0,0.0,130.0,55.32954,0.0,0.3,3.581,-1.0,3.466836,0.14552431505106944,21541.016479170754,4.773128541783564,92.64935711476322,63268.41727267447,0.11210025844779203,202.9129619623222,0.2448827437077019,0.17941586992395558,13.805517502772954,0.2534707903405739,0.8273764705882353,1.24106677936036,20.71214313271605,0.16500826693563547,98.04521013367143,0.1616583522066556,0.141446099649845,0.13608742118660233,165.13912029384989,0.12759991611813298,0.17013445142569292
90,590,53.9717,11.9132,31,13.2599,0,122,127,2,126,2,0.99326,51.95604,0.0,0.0,11.35714,8.862,10.2573,0.0,0.0,132.0,55.27964,0.0,0.3,4.109,-1.0,3.356675,0.1454840977110142,21194.68637510788,4.801351139916317,87.2285235370153,63271.89995034364,0.11221004906009843,202.48517596438748,0.24266511766447332,0.17854044373889133,13.836391496069636,0.2532754868451298,0.8259698039215686,1.1505031362997413,20.70143711419753,0.16497917585578548,98.09464347871561,0.16212365975209775,0.14150911712615974,0.13407257862827077,165.0408800292711,0.12690743990636255,0.1712216822406737
