,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubcol.1.0,staticness,temporal,contrast,cubcol.0.5,noise,cubrow.0,cubrow.0.5,cubcol.0.3,cubcol.0.6,uhdhdsim,cubcol.0,cubrow.0.6,blur,fft,movement,blockiness,cubrow.1.0,color_fulness,saturation,cubrow.0.3
45,145,69.3757,16.3659,47,19.172,0,137,125,3,129,3,0.99681,67.83748,0.0,0.0,10.35714,8.396,14.06421,0.0,0.0,132.0,66.25078,0.0,0.3,2.592,-1.0,1.656814,0.273063879344868,0.18591731578296652,276.4491415444947,5.287242974519417,89.96710338570166,0.11064010220357322,0.23054778361988268,0.16947827937528023,0.2837700492877139,0.21991576411945218,0.1079936599957245,95.95501822702984,0.20604268233149797,0.26054452538225625,40298.693404665384,63640.169475911825,18.37080439814815,1.776095266945773,0.19824191604454597,95.86897736971397,15.388525126892844,0.272366462559414
46,146,69.389,16.2522,47,20.0168,0,137,125,3,129,3,1.00111,67.83771,0.0,0.0,10.39286,8.362,14.12843,0.0,0.0,131.0,66.24444,0.0,0.3,2.465,-1.0,1.657014,0.27288028929181146,0.18579223242171458,275.92189903720356,5.301611026405902,90.09056732891806,0.1104475458174503,0.2244891165975993,0.16926319954558267,0.282963534663838,0.2203864484086393,0.10815545385499954,95.95336372194774,0.20492121701551094,0.26119420826284795,40337.65712325037,63633.30285253115,18.61371527777778,2.42174159676496,0.19783765872663975,96.16227324540266,15.439267570589795,0.2722309775656745
47,147,69.412,16.3001,47,21.2019,0,137,125,3,129,3,1.00497,67.88372,0.0,0.0,11.21429,8.412,14.02864,0.0,0.0,131.0,66.27053,0.0,0.3,2.365,-1.0,1.675694,0.2730809289411771,0.18579268840219826,275.4052375923367,5.2842125125293755,91.05045434675394,0.11015134680877767,0.23054778361988118,0.1689783450995008,0.2820671572495927,0.22030162589256677,0.10832934668912282,95.93205265588396,0.20346884441150842,0.262094920230614,40355.56579054168,63554.05853598218,18.848283179012345,1.7622218823209295,0.19756816831484209,95.53834402357839,15.459102677710263,0.2725342960162438
48,148,69.1549,16.3101,47,20.5272,0,137,125,3,129,3,1.00355,67.62792,0.0,0.0,8.85714,8.406,14.07197,0.0,0.0,132.0,66.2392,0.0,0.3,2.415,0.54437,1.638648,0.273063879344868,0.18542024934563187,274.8886480325536,5.2885863373429824,91.1324708758055,0.10985520175793924,0.2305477836198863,0.16863820024815745,0.2811338130179628,0.2206422460866597,0.10881799083629874,95.98038645019714,0.20234599386272265,0.2630828887325305,39937.16015078991,63512.383688603324,19.151041666666668,1.753659281116439,0.19738295777486753,96.02889627358873,15.502564983603396,0.2727240872033633
49,149,69.3821,15.6877,47,20.6291,0,137,125,3,129,3,1.00349,67.83248,0.0,0.0,11.82143,8.392,14.07839,0.0,0.0,132.0,66.27688,0.0,0.3,2.566,-1.0,1.675233,0.2730809289411771,0.18512070947912687,274.36946663901637,5.29210634170299,91.2963040361404,0.10988419156485967,0.23054778361987896,0.16850755086731625,0.27987982504935016,0.2204397441449588,0.10886005131493358,95.95919294626532,0.20119508322721488,0.2641327983715352,40255.98144540801,63340.302362411916,19.34548611111111,1.8411438344938431,0.19731020584066603,95.99578522511462,15.51866583176601,0.27260816212279676
50,150,69.4632,15.7023,47,19.6364,0,137,125,2,129,3,1.00185,67.95396,0.0,0.0,13.67857,8.357,13.5454,0.0,0.0,131.0,66.27183,0.0,0.3,3.19,-1.0,1.630781,0.2730809289411771,0.1850651683377707,273.879976691963,5.247535782030782,91.16132173469865,0.10992807832859434,0.23054778361988437,0.16802923270073059,0.27874622316093534,0.22038393882438168,0.10894938809682311,95.93738631130225,0.2003807738604981,0.2649872790254807,40558.58337517327,63439.02082393061,19.652295524691358,1.5861282158397598,0.19694696046397545,96.04424254708796,15.538281287676023,0.2724701203166571
51,151,69.3832,15.3832,47,19.8496,0,136,125,3,129,3,1.00319,67.88009,0.0,0.0,11.03571,8.359,13.55954,0.0,0.0,132.0,66.27696,0.0,0.3,3.377,-1.0,1.60514,0.28149270337255017,0.18500549284598872,273.3858974404383,5.246696246406648,91.21675724133122,0.10987466878767728,0.23054778361988634,0.16698029982377788,0.27768265133798936,0.2203553878162844,0.10926259926950938,95.93855433362846,0.19952386124873478,0.2657397121126181,40339.89264750224,63446.94090518643,19.772810570987655,1.6390031623569699,0.1961563152884276,94.86684323501822,15.602069996021411,0.27222911740838496
52,152,69.3948,15.8062,47,19.632,0,136,125,3,129,3,0.99751,67.86984,0.0,0.0,11.64286,8.387,13.27819,0.0,0.0,133.0,66.26221,0.0,0.3,4.119,-1.0,1.617074,0.2898863778423683,0.18500195863347568,272.898002822659,5.231232699550037,90.3472205904928,0.10979415512351036,0.23054778361988568,0.1660252257976089,0.27693715890020093,0.22026133896923206,0.10913255264050137,95.93843746234883,0.1985728241837657,0.2665736054029439,40367.17518074576,63530.639086411575,19.97853973765432,1.3908946918029013,0.1952635743918048,94.97804902313004,15.608502800081983,0.2717862138640195
53,153,69.3405,15.8599,47,20.5674,0,136,125,3,129,3,0.99917,67.81506,0.0,0.0,11.53571,8.338,13.63968,0.0,0.0,133.0,66.27757,0.0,0.3,5.053,-1.0,1.627395,0.3039340484429055,0.18480550403332685,272.43417987864376,5.257732828989012,90.54978620361334,0.10967093219099322,0.23054778361988715,0.16505594840103657,0.2762146714378491,0.22027380102475075,0.10933753846703329,95.9436217356962,0.19743702603470367,0.26742110993269624,40339.52926447055,63470.21365342158,20.05541087962963,1.5395989054638042,0.19425788845114053,95.67853131310292,15.608140921887056,0.27114769448370846
54,154,69.3737,15.4691,47,20.0097,0,136,125,3,129,3,0.99224,67.86001,0.0,0.0,13.0,8.378,13.68971,0.0,0.0,133.0,66.30502,0.0,0.31,7.089,-1.0,1.594249,0.30789803921568515,0.18474506721656797,271.961743539514,5.262796277570302,91.56781233663365,0.10974466878540329,0.23276540966311723,0.16403442206924296,0.2752413780988585,0.22060480291673143,0.10952846916920601,95.93965274990275,0.1962605788321628,0.26787839837769395,40369.293081556396,63494.74216759468,20.091869212962962,1.6203365504677518,0.19318395588145737,95.14591464205994,15.66346514666522,0.27038039530551816
55,155,69.2479,15.7785,47,18.9428,0,136,125,3,129,3,0.99237,67.75675,0.0,0.0,11.75,8.366,13.34706,0.0,0.0,132.0,66.33563,0.0,0.31,7.591,-1.0,1.648092,0.3169251235555545,0.18440891774941548,271.51312768330666,5.237787364313812,90.4388865680943,0.10973177197609406,0.2366064506421751,0.1633870272032226,0.2742920994060102,0.2208159446442153,0.1093176204008653,95.95566141125873,0.19517526533132887,0.26835046733773693,40120.17277350835,63539.92867146561,20.292390046296298,1.8743466933641912,0.19203909979974676,94.89443051586106,15.7826656765408,0.2697285097079133
56,156,69.2939,15.5268,47,19.8035,0,136,125,3,129,3,0.99875,67.77106,0.0,0.0,9.5,8.342,13.61726,0.0,0.0,133.0,66.28723,0.0,0.31,6.849,0.54488,1.611928,0.3232528184674009,0.1843324882876309,271.07828718573506,5.269023456528011,90.59924508872152,0.10987082307780834,0.2343888245989508,0.1627932449693548,0.2734592028265,0.22092927643496188,0.10945207989076207,95.962397813786,0.19410077142717092,0.2688782022554583,40297.7436496138,63566.23011327484,20.381269290123456,1.2962838801872625,0.19093665382669503,94.6625278610389,15.705108454198013,0.269399798760873
57,157,69.1221,15.9083,46,19.6231,0,136,125,3,129,3,1.0068,67.60813,0.0,0.0,13.5,8.365,13.39667,0.0,0.0,133.0,66.26846,0.0,0.31,6.407,-1.0,1.639375,0.32555555430065225,0.18396940303318168,270.64491975547554,5.247292499480364,91.56045720861292,0.11013407899193337,0.23660645064217467,0.16205304283012564,0.2727451735580265,0.22109935618261897,0.1095007785404975,95.97730629532268,0.19310958394721903,0.2696328475177565,39913.29378874095,63531.652842457355,20.528935185185187,1.7470242080714093,0.1897954857645094,95.12792716383991,15.768200909649885,0.26934969524264885
58,158,68.9605,16.5123,46,20.0017,0,136,125,3,129,3,1.00297,67.45735,0.0,0.0,13.14286,8.362,13.73329,0.0,0.0,132.0,66.25037,0.0,0.31,4.896,-1.0,1.639818,0.32521270546405096,0.18397102486308065,270.2151941408788,5.269259237700746,91.59783964637973,0.11037052585558492,0.23054778361988926,0.16115202140917825,0.27180445310220047,0.22110343377450214,0.10946415698469558,95.98782335487445,0.1923391907916155,0.27048647578734814,39728.23619472921,63609.364715722295,20.531635802469136,1.845535111792678,0.18880514311233026,95.54784136627593,15.791459448543597,0.2693175336041926
59,159,68.8346,15.9419,46,20.3321,0,136,125,3,129,3,0.99462,67.31892,0.0,0.0,12.71429,8.35,14.2506,0.0,0.0,132.0,66.20786,0.0,0.31,4.885,-1.0,1.575263,0.32508301845751497,0.18368672461042235,269.791540413439,5.3126953183654235,91.661233321287,0.11057598429671334,0.23882407668540154,0.1602237655240444,0.2707150635626686,0.22120366974383981,0.10960777129203028,96.00802938364603,0.19177139005116114,0.2715289420042921,39560.31938276248,63590.343024207585,20.708574459876544,1.8768954393724944,0.18778892005965014,94.55490295051219,15.78376770019531,0.26909207535189866
60,160,68.9659,15.9367,46,20.3029,0,136,125,3,129,3,0.99896,67.46673,0.0,0.0,9.5,8.365,13.75333,0.0,0.0,133.0,66.20233,0.0,0.31,5.395,-1.0,1.559045,0.3249780647320248,0.183918752780452,269.3711973924211,5.276780379074108,91.7278720996616,0.11084788854012392,0.23660645064217678,0.15966458077828538,0.26973783326016015,0.22201803618727217,0.10966114342501856,96.0027624778745,0.1913953243238591,0.27342585862950636,39859.38685558124,63520.88069027082,20.847029320987655,1.4759616885408786,0.18645807013729918,94.7471321775492,15.777728422188463,0.2694660544891634
61,161,68.9029,15.7522,46,20.5156,0,136,125,3,129,3,1.00397,67.39167,0.0,0.0,10.21429,8.325,13.75265,0.0,0.0,132.0,66.17906,0.0,0.3,5.207,-1.0,1.562418,0.320776436927334,0.18348456526195667,268.9564390554502,5.281153738743344,90.84682440648871,0.11066679745076413,0.23660645064217709,0.15944706539576808,0.2689698938893906,0.2227212829651995,0.10993728926015493,96.00119655733393,0.1908907705472102,0.27511957715591817,39790.39766870033,63366.98239394457,20.985243055555557,1.9927599643635956,0.18514373706045542,94.72321715055085,15.82498526867525,0.2696260511156014
62,162,68.7861,15.9519,46,20.4105,0,136,125,3,129,3,1.00443,67.30711,0.0,0.0,10.25,8.318,13.59555,0.0,0.0,131.0,66.12807,0.0,0.3,4.789,-1.0,1.545628,0.3205276392987296,0.1831264497921529,268.53633973377015,5.270440166129683,91.86370543766989,0.11061649067708336,0.23882407668541106,0.159066345184347,0.2682380173096442,0.22332715175049486,0.11018531569703245,96.01973801888752,0.19059699954394277,0.2765838668939472,39465.79160323519,63268.57202360037,21.166618441358025,2.238979547599889,0.18378221359954208,94.37527518949815,15.867030014226465,0.269901971435992
63,163,68.7025,16.6748,46,19.965,0,136,125,3,129,3,0.99924,67.21943,0.0,0.0,10.32143,8.348,13.76627,0.0,0.0,131.0,66.09672,0.0,0.3,4.714,-1.0,1.56901,0.3246261036339856,0.18293842088745815,268.1298826082417,5.280659483751375,91.86240582903397,0.1103682104117781,0.23882407668540803,0.1584803575562164,0.2674533502633785,0.2238057623744575,0.11023233383793339,96.03419387422832,0.19028284382369365,0.27809619973724964,39413.32461220708,63201.9946379642,21.22612847222222,2.04601041750364,0.1823930654485485,94.87018885924442,15.838040763949172,0.27038799755045984
64,164,68.5032,16.557,46,20.3311,0,135,125,3,129,3,0.99894,67.03525,0.0,0.0,10.32143,8.403,14.39053,0.0,0.0,132.0,66.07254,0.0,0.31,5.156,0.54321,1.524023,0.3204380143298715,0.1824324223124573,267.7215334219088,5.336718640102867,89.29890604235192,0.11003331986126674,0.2388240766854073,0.15761543414756612,0.26662398385936203,0.22400255750382286,0.11056443298487839,96.0570368068541,0.18998716091039142,0.27941172253038893,39039.64215326823,63241.87416827729,21.47554976851852,1.3105296970923634,0.18099250275608744,94.71934147790111,15.873385205680943,0.2707486520479726
65,165,68.5099,16.9258,46,21.1853,0,135,125,3,129,3,0.99736,67.01217,0.0,0.0,11.89286,8.397,14.28385,0.0,0.0,132.0,66.03682,0.0,0.31,3.697,-1.0,1.547043,0.32024334504267427,0.1824133136821152,267.30198754810306,5.326285475721199,92.03661692193529,0.10968815313533123,0.2366064506421842,0.156700758341896,0.26604763959197886,0.2245928935149261,0.11095979823665325,96.0529204764251,0.1898092626119448,0.2808832368932367,39054.10456538325,63252.002034405785,21.670572916666668,1.111425681298762,0.17959517879600614,94.17105014068325,15.908347989306037,0.27081669638916045
66,166,68.5923,16.7505,46,21.8504,0,135,125,3,129,3,1.00419,67.07702,0.0,0.0,12.57143,8.363,14.60614,0.0,0.0,131.0,66.01891,0.0,0.31,4.739,-1.0,1.52154,0.32418155545097904,0.18164637079769372,266.8804094634039,5.350603638641112,90.24671632807815,0.10903487261146332,0.2366064506421854,0.15576468977175334,0.2652461780142903,0.22457655078846503,0.11118877464034972,96.04165959438743,0.1881924912361896,0.28180693519590355,39347.86512688558,63318.39528504973,21.93094135802469,1.8407069627455996,0.1781926856278581,94.47632502855849,15.84711578745901,0.2709980962786102
67,167,68.4454,16.4713,46,21.1975,0,135,125,3,129,3,1.00732,66.91404,0.0,0.0,11.82143,8.342,14.45217,0.0,0.0,132.0,65.99985,0.0,0.31,4.486,-1.0,1.489069,0.32020640285120944,0.18114991175360715,266.46849912391536,5.3296999613712535,91.30222429777538,0.10862999091313864,0.23882407668541164,0.15501866070126774,0.2641703293017652,0.2246877347373103,0.1116831708256636,96.05051681528771,0.18673974449894498,0.2821875926503337,39096.823031063315,63297.80653101331,22.062307098765434,1.3820435767204546,0.1765616758005563,93.85760734617354,15.945873307593075,0.2710452296049983
68,168,68.538,16.6238,46,20.1899,0,135,125,3,129,3,1.00092,67.04576,0.0,0.0,10.57143,8.371,14.21703,0.0,0.0,132.0,65.9745,0.0,0.31,4.69,-1.0,1.503142,0.3243711230326784,0.18031344595047746,266.0309609834802,5.318828323520351,91.21985316548717,0.10804433444232854,0.23882407668541408,0.1543312467097025,0.26318515861262703,0.22492370239098658,0.11178326747171585,96.03469739527029,0.18576540720683504,0.2826212020892616,39269.867135817985,63304.81064745143,22.13136574074074,1.524856656919122,0.17520384214132217,93.751373662246,15.899210235218945,0.2712864381403468
69,169,68.4313,16.3609,46,21.2412,0,135,125,3,129,3,0.9946,66.95417,0.0,0.0,10.75,8.351,14.35,0.0,0.0,132.0,65.91417,0.0,0.31,3.938,-1.0,1.468458,0.32867075197846823,0.17980464584801176,265.592216945547,5.3131033456709496,89.26708135346419,0.10743030958712604,0.2426651176644781,0.15426036415966168,0.26225853181004394,0.22485909178208477,0.11234060806715598,96.05817002179978,0.1845039007254451,0.28306535456079013,38979.2763873399,63302.93548654707,22.296537422839506,1.8036389948609854,0.17427108959731294,93.45665408733649,16.00255179699556,0.2718037883946328
70,170,68.5252,16.5387,46,20.1517,0,135,125,3,129,3,0.99477,67.07135,0.0,0.0,10.17857,8.387,14.12653,0.0,0.0,132.0,65.88794,0.0,0.31,3.825,-1.0,1.488951,0.3287739103790834,0.17969267863572067,265.1548285912561,5.310093938921881,89.12474495493205,0.10716680373424282,0.2448827437077011,0.15403372455655187,0.26118512031444446,0.2245095333834284,0.11287604873253311,96.03867127009275,0.18395513654718165,0.28384179578804974,39109.577808067574,63396.99876267737,22.369502314814813,1.3655790670754504,0.17315253640194586,93.40545886436054,15.952025425286939,0.2722423279692176
71,171,68.4021,16.532,46,20.9811,0,135,125,3,129,3,0.99703,66.97869,0.0,0.0,10.17857,8.39,14.27683,0.0,0.0,132.0,65.83383,0.0,0.31,3.892,-1.0,1.428495,0.32848176578854127,0.17911066582005644,264.71041226559834,5.330410184047328,90.37030115433103,0.10681509246235531,0.24710036975092917,0.15371791127562054,0.25997419319207055,0.2238628560601384,0.11285816010828763,96.05282082767168,0.1838781639828413,0.28449782437853904,38935.4537473484,63377.78969920274,22.669560185185187,1.5612909548645137,0.17169821247660683,93.28948161967907,15.96948939193914,0.2720730136775147
72,172,68.5632,16.3819,46,20.367,0,135,125,3,129,3,1.00176,67.14334,0.0,0.0,9.0,8.369,14.27001,0.0,0.0,132.0,65.80793,5e-05,0.31,5.379,0.52418,1.433627,0.32848176578854127,0.179069403082187,264.2744505782771,5.322181824563493,91.41980037268925,0.10652752181223825,0.24710036975092464,0.15374192706942671,0.2588928654383963,0.22293327104934552,0.11369333124920428,96.03216041633637,0.1833614696045154,0.285274140347662,39270.617335684394,63525.754179889875,22.793499228395063,1.8029840050750914,0.17031781404987847,93.24758588658797,15.97942926854263,0.27199186412680654
73,173,68.5174,16.7418,47,20.24,0,135,125,3,129,3,1.00019,67.15179,0.0,0.0,11.03571,8.362,14.14675,0.0,0.0,132.0,65.77672,3e-05,0.31,4.604,-1.0,1.440185,0.32854844737869887,0.17864540248648608,263.83198271450385,5.333858767399625,91.5271790785692,0.1065183693497095,0.24488274370770682,0.15342127312567577,0.25772571905161534,0.22217126853821564,0.11409281161002016,96.04684289475739,0.18164469748397744,0.28607233068410465,39106.062208708485,63537.08252446636,22.85643325617284,1.6423441612882028,0.1690309645759264,93.29485360728879,15.994550351743344,0.27184398610820004
74,174,68.4045,16.3994,47,20.3388,0,135,125,3,129,3,0.99639,67.08434,0.0,0.0,13.67857,8.397,14.45558,0.0,0.0,132.0,65.71422,1e-05,0.31,3.739,-1.0,1.42955,0.3281848346482106,0.1789329347001606,263.37975656308885,5.353224279965787,91.47581891953243,0.10671295233669703,0.24710036975093286,0.153336456373349,0.256642304438714,0.22123134250066015,0.11445192702286566,96.04905227862544,0.18013808282245808,0.2867736928751062,38893.39687366549,63605.149680964,22.914689429012345,1.5787867993677127,0.16794807960206856,93.15654469864192,16.001063028971355,0.2716769418656202
75,175,68.5156,16.6873,47,20.4163,0,135,125,3,129,3,0.99552,67.20676,0.0,0.0,12.57143,8.385,14.16926,0.0,0.0,133.0,65.66685,3e-05,0.31,3.585,-1.0,1.394723,0.32843274491656893,0.17871421861430395,262.9377842696931,5.339478399449641,91.521037158733,0.10685872538339186,0.24931799579415712,0.153618183668187,0.2555278289648686,0.22032899369364084,0.11533519358071259,96.02715019189289,0.17887946569342178,0.28726238442578267,39069.99217628202,63639.25080049823,23.003761574074073,1.3636809630290154,0.16702843669057346,92.73912205347686,15.963005725248362,0.27173380333676667
76,176,68.5091,16.5447,47,22.0937,0,135,125,3,129,3,0.9975,67.2463,0.0,0.0,9.78571,8.398,14.41971,0.0,0.0,132.0,65.62751,0.0,0.31,3.334,-1.0,1.401413,0.3325450335901563,0.17917420525136682,262.48204499347696,5.370655229713654,90.52752796419077,0.10694179650842159,0.25315903677322643,0.15356908238066147,0.2543217707045975,0.21975943825349306,0.11546419137699163,96.00628869806548,0.17779927718104727,0.2878050381919263,39031.942793490096,63689.829358257244,23.208381558641975,1.5659260293487343,0.16586434272796607,92.79553058108449,15.980581401306907,0.27161552120759574
77,177,68.8052,16.4891,47,21.0985,0,135,125,3,129,3,1.00063,67.54458,0.0,0.0,7.64286,8.408,14.29173,0.0,0.0,132.0,65.58571,0.0,0.31,3.673,-1.0,1.410358,0.32835021819607685,0.17939576781349933,262.02876613593554,5.36210868249525,89.8522322523483,0.10740689782027574,0.2531590367732259,0.15357871330316297,0.25297199709686413,0.21874016483495592,0.1160744165015832,95.98121430634876,0.17652916717249675,0.28847318082208967,39595.16418503807,63748.513362392,23.314525462962962,1.7556180564850996,0.1646905120878752,92.56438971826839,15.985503208490066,0.2712933359940592
78,178,68.7684,16.9359,47,21.0949,0,135,125,3,129,3,0.99985,67.56215,0.0,0.0,11.0,8.386,14.24898,0.0,0.0,133.0,65.54763,0.0,0.31,4.074,-1.0,1.360912,0.3326368012302947,0.18012132071893117,261.57297241133534,5.351661952569332,90.5086267637111,0.10788307889006024,0.255376662816455,0.1540474181810334,0.25134835202981953,0.21865355349480894,0.116786605485316,95.98330054901,0.17548167835873363,0.28924649415628756,39496.38629648436,63755.237589865035,23.35112847222222,2.092856183032894,0.1635745201390884,92.82453368800375,15.986904003002026,0.2711229782151966
79,179,68.8089,16.8199,47,21.4664,0,135,125,3,129,3,0.99941,67.59781,0.0,0.0,9.10714,8.392,14.63201,0.0,0.0,134.0,65.49426,0.0,0.31,3.558,-1.0,1.395357,0.33230399727489296,0.18051216309070484,261.10766639338453,5.403292680524484,90.55494894856153,0.10786600511905739,0.24931799579416367,0.15482381349310254,0.24980684097278383,0.21792800818835692,0.11701288091028231,95.97903433044655,0.17469331880923017,0.2899713255225205,39509.727635251904,63699.30457068644,23.40528549382716,2.0158621322375874,0.1624136269226892,92.49200502102202,15.98646319354022,0.2706344485338489
80,180,68.8667,17.0544,47,20.6788,0,135,125,3,129,3,1.00147,67.67728,0.0,0.0,10.0,8.357,14.52834,0.0,0.0,133.0,65.45951,0.0,0.31,4.023,0.52289,1.354692,0.3324342103744701,0.18088967879327936,260.645280103151,5.401848246111939,89.8539351980227,0.10834270713537243,0.25537666281645494,0.15542532804459644,0.24806001621076187,0.21747382204403196,0.11779331973255532,95.96299193035807,0.1731693309033955,0.29085165382960537,39644.34662209649,63704.72418734396,23.526716820987655,1.4868773768345291,0.16099494105428763,92.74434223077247,16.024501659252024,0.2701449022765428
81,181,68.7755,17.1038,47,21.9142,0,135,125,3,129,3,1.00028,67.61723,0.0,0.0,9.17857,8.37,14.73533,0.0,0.0,133.0,65.4361,0.0,0.31,3.109,-1.0,1.338966,0.3324278585159541,0.1813874271697292,260.17119276625635,5.4300730195537135,89.82406793477773,0.10837384873534613,0.2553766628164556,0.15619830193506556,0.24626089667701173,0.21641843093486715,0.11824523710895173,95.97445218141186,0.17082940996750745,0.29174887572667424,39486.44625692835,63695.37303364596,23.655719521604937,1.444664272302724,0.15921607502362067,92.5712286974803,15.958573706356097,0.2695422727069891
82,182,68.7591,17.0259,47,21.3093,0,135,125,3,129,3,0.99337,67.66612,0.0,0.0,9.71429,8.385,14.78241,0.0,0.0,132.0,65.39453,0.0,0.31,3.66,-1.0,1.356052,0.3324987318846584,0.18197762542666293,259.69293442854934,5.43498908784837,91.71680918762698,0.10860822145357059,0.2553766628164569,0.15682738625198453,0.24407608724039348,0.21572404801594358,0.11832257359444041,95.96071575212441,0.16828237011521924,0.2923539734039277,39340.915190610736,63778.66626490149,23.765576774691358,1.7662280955077425,0.1577124104592532,92.27531939783782,15.933211149992765,0.2688962070640028
83,183,68.9273,17.4973,47,20.3822,0,135,125,3,129,3,0.99929,67.85293,0.0,0.0,9.85714,8.381,14.7127,0.0,0.0,132.0,65.35258,0.0,0.31,3.781,-1.0,1.334477,0.33227223798231315,0.18244197340604243,259.19492159678896,5.4247839818743016,91.64496990925296,0.10905956714688025,0.2592177037955206,0.15689187494722165,0.2419414118901691,0.21479402990403776,0.11875879919376055,95.94878051867765,0.16571007334017618,0.2926434882421146,39689.83616553494,63734.27078522121,23.765817901234566,1.7364348210048528,0.1564055591539804,92.65900360355303,15.913247002495659,0.2684578281478697
84,184,68.7346,17.1901,47,22.634,0,135,125,3,129,3,1.00551,67.71252,0.0,0.0,9.35714,8.435,15.12043,0.0,0.0,133.0,65.32161,0.0,0.32,4.063,-1.0,1.312048,0.3327431112833512,0.18277850031537626,258.69545551330214,5.471316358444944,90.6184832219378,0.10950873020247258,0.26143532983874596,0.1571451785223436,0.23959654533875038,0.2140994691864095,0.11895230977163636,95.96866780220232,0.16324302034572263,0.2928243939076773,39204.91818267009,63768.81378179935,23.848042052469136,1.3429502165424858,0.15516466298526924,92.22373127160797,15.979509518470294,0.26800798168256784
85,185,68.9436,17.5228,47,21.3151,0,135,125,3,129,3,1.00149,67.97472,0.0,0.0,8.92857,8.413,14.8503,0.0,0.0,132.0,65.26732,0.0,0.31,3.856,-1.0,1.34176,0.3325614146989606,0.18328117489009885,258.1957138036105,5.453805550674493,91.70125236137648,0.11034566397088634,0.2614353298387451,0.15762509052509535,0.2374669749517679,0.21322687467499166,0.11930211040400074,95.93462908728003,0.16198155644225715,0.2928958506784521,39567.524144735886,63947.660592182176,23.94656635802469,1.5999336149007395,0.15392978125055573,92.64204542281509,15.92455546061198,0.2675080002975601
86,186,69.1168,17.8254,48,20.2255,0,135,125,3,129,3,0.99671,68.13093,0.0,0.0,10.82143,8.335,15.14323,0.0,0.0,130.0,65.23782,0.0,0.31,3.661,-1.0,1.353831,0.33227223798231315,0.18331555132535915,257.68503149449873,5.480231158037468,91.77918234638034,0.1107677386436696,0.261435329838748,0.15854215016346243,0.23561737549229675,0.21247649449975178,0.11954642344491315,95.92959078149788,0.16117392664964342,0.2927302003573926,40012.24095900828,63892.647102706396,24.062355324074073,1.8408458035991155,0.1528100345090124,91.89371940420597,15.923679493091726,0.26707573839627696
87,187,69.1054,17.8697,48,21.9137,0,134,125,3,129,3,0.9946,68.19394,0.0,0.0,10.28571,8.353,15.402,0.0,0.0,131.0,65.18303,0.0,0.32,4.017,-1.0,1.324725,0.33227223798231315,0.18320505471502888,257.1620807510568,5.5143187600648265,91.79724375785624,0.11132835496712333,0.2614353298387494,0.1593073002974061,0.23443400533065403,0.21144257804823627,0.11952979344729314,95.91088615573776,0.16017487927863697,0.2929379617759078,39857.66362168326,63810.13722957177,24.160204475308642,1.4079870181707055,0.15210398050970306,92.42807634078193,15.934984937126254,0.26676408721123807
88,188,69.1926,18.5079,48,21.8377,0,134,125,3,129,3,0.99963,68.31635,0.0,0.0,9.07143,8.379,15.43376,0.0,0.0,130.0,65.14695,0.0,0.31,3.656,0.50476,1.278134,0.3324342103744701,0.18294805403536638,256.63536369767087,5.513051424996913,88.39364593634775,0.11212618171836843,0.2614353298387501,0.15986895080126104,0.23347201519344102,0.21042268752160007,0.12032021817747818,95.89402063250283,0.1594231375195245,0.2932931870842857,40031.179808802684,63833.19324437833,24.29253472222222,1.5259401770207488,0.15160841340475953,92.67919971852119,15.941512684763214,0.2660847271699295
89,189,69.1854,18.6513,48,22.4187,0,134,125,3,129,3,1.00235,68.33961,0.0,0.0,9.42857,8.338,15.99014,0.0,0.0,130.0,65.09865,0.0,0.31,3.79,-1.0,1.295881,0.3321644235417134,0.182503101708097,256.1026306375271,5.57708522127188,88.74029233308133,0.11269030574766173,0.26143532983875156,0.16047033500689917,0.23252017821413692,0.20951577633192184,0.12069801837805509,95.88613996398652,0.1576526793532884,0.29387175093152457,39968.087121641125,63689.20726827359,24.444540895061728,1.2338682672092036,0.1506395364911437,92.62476342290478,15.940178388430748,0.26544107668173766
90,190,69.1361,18.6573,48,23.2654,0,134,125,3,129,3,1.00349,68.36564,0.0,0.0,7.75,8.34,16.10951,0.0,0.0,130.0,65.04807,0.0,0.31,4.875,-1.0,1.299848,0.3324054598569768,0.18234247381638488,255.5677484361643,5.597177878695773,91.99836561142192,0.11347771272755174,0.26143532983875345,0.16083850763060215,0.2314643201556533,0.20836891418845202,0.12110706205493134,95.89255167550544,0.15624882997564707,0.29422293854452247,39802.57130265411,63798.635977975726,24.611738040123456,2.042241526503885,0.1494047935543646,92.94456308784342,15.965766059027779,0.264502289017221
