,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,contrast,saturation,cubcol.1.0,cubcol.0.6,cubcol.0.3,staticness,cubrow.0.6,cubrow.0,uhdhdsim,blur,cubrow.1.0,tone,fft,noise,cubrow.0.5,cubcol.0,temporal,cubrow.0.3,blockiness,cubcol.0.5,movement
45,445,56.7627,13.827,43,14.1911,0,124,127,6,127,5,1.00273,60.16651,0.0,0.0,9.21429,8.708,11.46726,0.0,0.0,131.0,56.68658,0.0,1.44,5.271,-1.0,0.001391,159.43191743247428,83.58306589581845,15.502628090940876,0.19310385549363504,0.11733892657185156,0.1546816657942579,269.6537221534023,0.1838691891375821,0.14309072082432872,96.51158846413962,28973.675476858472,0.3256026414526253,0.8089819607843138,65282.4341742224,0.43242564706413056,0.13231833426148162,0.17996240222824056,6.3650595384678645,0.13949904287339876,1.7045953638149847,0.20607857686772027,14.395206404320987
46,446,56.723,14.3058,43,14.8874,0,124,127,6,127,5,0.99899,60.11052,0.0,0.0,10.96429,8.689,11.97157,0.0,0.0,131.0,56.71191,0.0,1.41,5.859,-1.0,0.002496,159.47271555378705,86.10540647937789,15.514313686041184,0.19228810805945723,0.11749924354844882,0.154493606961372,268.9050192213177,0.18501948275168534,0.1437100200378416,96.53127979774334,28883.68512731482,0.3238527408850728,0.8098082352941177,65303.80199565579,0.43020802102089356,0.13171015537157346,0.18015023039130806,6.43142841398295,0.13915509678998017,1.7479145426904341,0.20591305565065338,14.649353780864198
47,447,56.6858,13.9734,43,15.3894,0,124,127,6,127,5,0.99801,60.13696,0.0,0.0,9.10714,8.7,12.38421,0.0,0.0,131.0,56.71021,0.0,1.43,6.125,-1.0,0.001698,159.44013283533866,87.10009435271566,15.454078203366125,0.19142862642664518,0.11759324969013074,0.15415235840639369,268.1605875548914,0.1859830508326379,0.14407270410766237,96.52927404911054,28834.993539887164,0.3220217487627659,0.8103509803921569,65288.15358339194,0.4324256470641314,0.1312175244397873,0.18036334263210416,6.497406778826229,0.13884894395298955,1.5801205001212135,0.20556983118509295,14.815200617283951
48,448,56.9017,14.013,43,15.0696,0,124,127,6,127,5,0.99871,60.33018,0.0,0.0,9.39286,8.718,12.10761,0.0,0.0,132.0,56.75848,0.0,1.43,7.005,0.125,0.002571,159.48928792668244,87.24378363330115,15.572698145736883,0.1906326169655808,0.11765248821907676,0.15383949908031022,267.443054713733,0.18675622166922204,0.14475615242727102,96.51446446685398,29082.986366100093,0.3203111610825175,0.8111466666666667,65317.6821672562,0.4279903949776808,0.1307063764509165,0.18094653027800509,6.448067109176551,0.13865642581370866,2.1045412770473786,0.20504505339486265,15.018904320987655
49,449,56.9336,13.8069,43,15.2345,0,124,127,6,127,5,0.99587,60.38321,0.0,0.0,8.89286,8.72,12.13735,0.0,0.0,132.0,56.78608,0.0,1.42,5.756,-1.0,0.001724,159.7184719683044,86.1740343348558,15.607311861014662,0.18992890982922508,0.11754512499337377,0.15365338069145232,266.74821899749776,0.1872005812636586,0.14532431208863794,96.50404534391448,29066.386615315558,0.3185692265301648,0.8119231372549021,65162.00947041847,0.43020802102090333,0.13023525963149304,0.18105729272830526,6.455022324307215,0.13846230086290806,1.9984006754386565,0.20470741063002304,15.15330825617284
50,450,57.0597,14.2571,43,15.0276,0,124,127,6,127,5,0.99385,60.49403,0.0,0.0,10.53571,8.732,11.95027,0.0,0.0,131.0,56.81463,0.0,1.43,5.681,-1.0,0.002803,159.67248412746068,85.31863393357689,15.558495603961708,0.1893712375567563,0.11727859310678569,0.15358471500635656,266.0433722733422,0.18732221406791771,0.14570128649408956,96.49613703160307,29224.057274792984,0.31692310323356954,0.8125909803921569,65229.66962626356,0.4302080210209052,0.12967829317839463,0.181241737296595,6.439220598899862,0.13826874965448469,1.5531031125626278,0.20432581432560326,15.355806327160494
51,451,57.1046,13.8297,43,15.5594,0,124,127,6,127,5,1.00156,60.60599,0.0,0.0,10.10714,8.698,12.37108,0.0,0.0,132.0,56.88244,3e-05,1.42,5.367,-1.0,0.002475,159.69630913993723,84.56995536559819,15.516524891794464,0.1887168325338483,0.1170535064542406,0.1535727084012777,265.3494518293345,0.18749847609794246,0.1455337022545755,96.46427932249382,29210.97488566993,0.31531461251413806,0.8131643137254903,65186.79658826169,0.4324256470641254,0.12914240422222836,0.1811444972300379,6.493539816562291,0.1382059760732759,2.2534453823485148,0.20372810401839342,15.592592592592593
52,452,57.1815,14.4426,43,14.9493,0,124,127,6,127,5,1.00494,60.69721,0.0,0.0,8.60714,8.7,11.98361,0.0,0.0,132.0,56.97166,1e-05,1.42,5.799,-1.0,0.005256,159.84104480576588,85.17610345411725,15.566050211588541,0.1879905044074041,0.11687250421866582,0.15376302959856936,264.6618050496039,0.1876323913119215,0.1454331346216073,96.47675834965055,29340.186995827964,0.3136697547640185,0.8142419607843138,65214.14879360857,0.4279903949776777,0.1287002971477389,0.18135652692687798,6.4333807463830475,0.13816604044841835,2.082448510036283,0.20326689763582037,15.783998842592593
53,453,57.2733,14.5644,43,15.1456,0,124,127,6,127,5,1.00037,60.77328,0.0,0.0,8.14286,8.691,12.50522,0.0,0.0,131.0,57.09587,0.0,1.41,6.826,-1.0,0.002197,159.9320199894989,85.32438733436645,15.588480631510418,0.18726521459961695,0.11670925276007545,0.15407474488581654,263.985776492117,0.18770172312483746,0.1451607586481881,96.46267320890601,29437.549775484033,0.3120137316854638,0.815166274509804,65229.23151980983,0.42799039497767694,0.12823277741675063,0.18193920696598676,6.513227060076373,0.1380317981102786,2.2453715721197063,0.20274298124710216,16.008921682098766
54,454,57.2149,14.4563,43,15.3577,0,124,127,6,127,5,0.99793,60.73657,0.0,0.0,7.96429,8.712,12.62021,0.0,0.0,132.0,57.18669,0.0,1.44,6.156,-1.0,0.002356,159.8773429410257,85.16128897331853,15.520871951256268,0.18655530606420478,0.11663499221388854,0.15419048993482248,263.3035089187705,0.18760727421445156,0.14499893835177377,96.47282130021166,29310.13310578126,0.3103669912265902,0.8154411764705882,65211.94613257613,0.43242564706412323,0.12784062815788033,0.1826634521434485,6.526126305575702,0.13783665969627587,1.630940364299753,0.2024151710598885,16.279128086419753
55,455,57.2947,14.5128,43,15.2789,0,124,127,6,127,5,1.00111,60.84268,0.0,0.0,9.64286,8.754,12.50997,0.0,0.0,132.0,57.30193,0.0,1.41,5.549,-1.0,0.002883,159.71034043317678,87.22802335786172,15.480396600417148,0.18585774068338645,0.11642223351659642,0.15445050204499805,262.6244488083771,0.18723648712608157,0.14459358271787917,96.46800635880476,29362.11532898411,0.30887765809428186,0.8162149019607844,65143.66086684704,0.42799039497767827,0.12744736600730133,0.18313789054687968,6.4999046121126876,0.13781990931591873,2.2902099340305573,0.20220333361826828,16.531635802469136
56,456,57.3927,14.3456,43,15.3703,0,124,127,6,127,5,0.99836,60.93707,0.0,0.0,9.42857,8.727,12.56369,0.0,0.0,133.0,57.42345,0.0,1.44,5.639,0.12526,0.002458,159.8893337145788,86.26835964710324,15.458680517879534,0.1854213140087774,0.11637617447374576,0.1548175218080532,261.9574379494336,0.1868115671397559,0.14400015145851078,96.44908985105036,29528.003600911292,0.30751618825041244,0.8170780392156863,65103.273481688295,0.42799039497767816,0.12718323497546896,0.18307561712506842,6.50168311739764,0.13778064384188018,1.5927696985988848,0.20200597300531467,16.772810570987655
57,457,57.5459,14.0236,44,14.9544,0,124,127,6,127,5,0.99862,61.05714,0.0,0.0,10.75,8.69,12.41395,0.0,0.0,131.0,57.49418,0.0,1.44,5.399,-1.0,0.004782,159.59432296105456,85.23409052662453,15.44341739607446,0.1849196521971087,0.11636464362905094,0.15487461386331894,261.3029550018496,0.1865037537035906,0.14374605394200782,96.44690482371593,29774.889335038475,0.3062358843236048,0.8173160784313727,65049.51180499673,0.42799039497767816,0.12705645705107113,0.18290613304684333,6.501861007923656,0.13779717561154733,2.4664456088839053,0.2016566188128946,16.92091049382716
58,458,57.5356,13.6858,44,14.5398,0,124,127,6,127,5,1.00302,61.09523,0.0,0.0,7.42857,8.708,12.13437,0.0,0.0,129.0,57.57593,0.0,1.44,5.798,-1.0,0.002395,159.7659387314573,87.26515290043933,15.434708583502122,0.18452345803931444,0.11618985089204799,0.1547818170698415,260.64023359702367,0.18622227517746973,0.14343254848877027,96.42232290721819,29772.61680922061,0.3049483568966263,0.8181635294117648,65019.191108177525,0.42799039497767916,0.12699182186041266,0.18315686029406852,6.455804027318835,0.1377617846743876,1.8471295292818055,0.20135331796450082,16.976658950617285
59,459,57.4564,13.8633,44,14.4447,0,124,127,6,127,5,0.99369,61.06237,0.0,0.0,6.10714,8.729,11.8397,0.0,0.0,131.0,57.65389,0.0,1.41,5.267,-1.0,0.003874,159.6871147278284,84.67202682961636,15.422732883029514,0.18421745331540282,0.11623283089530427,0.1546665515389106,259.9890548152825,0.18584225795538922,0.1429334192782769,96.4213356653474,29609.019821671016,0.303633182481432,0.8189905882352941,65168.874387558186,0.43020802102090333,0.12694049875733968,0.18340054529303848,6.409306658110982,0.13776134152958047,2.777897380985443,0.2010066277453292,17.07667824074074
60,460,57.4943,14.4009,44,14.9054,0,124,127,6,127,5,0.98948,61.02891,0.0,0.0,9.14286,8.8,11.99279,0.0,0.0,132.0,57.746,0.0,1.42,5.667,-1.0,0.006052,159.5944047451028,85.44141315295798,15.320124119888117,0.1840995360983671,0.11708421126240802,0.1546587577172846,259.34025470384483,0.1855964104367314,0.14306546198844355,96.44604987433839,29631.838385898707,0.30128056604404896,0.8198913725490197,65077.82131926689,0.43020802102090255,0.12601203409220968,0.18338181282043303,6.43963078773589,0.1378687975468473,2.2830837347079904,0.19995156180334156,17.184895833333332
61,461,57.3711,14.5743,44,15.5182,0,124,127,6,127,5,0.99735,60.91241,0.0,0.0,9.82143,8.779,12.45711,0.0,0.0,133.0,57.81411,0.0,1.42,6.257,-1.0,0.003049,159.73289150165832,85.44724628430606,15.37995270152151,0.18396094368812407,0.11790087647806635,0.15390810715745415,258.71534933879013,0.18545922737147913,0.14321127595162048,96.44209857272124,29436.73609033562,0.29875257169309416,0.8201435294117648,65047.93683814047,0.42799039497767905,0.12522135049212238,0.18318336845460947,6.501898649874569,0.13759685291716248,1.7200688669500837,0.1990841742030796,17.35040509259259
62,462,57.3971,14.5587,44,15.4553,0,124,127,6,127,5,0.99953,60.96578,0.0,0.0,10.17857,8.757,12.61286,0.0,0.0,133.0,57.90341,0.0,1.43,5.503,-1.0,0.002778,159.83238140541752,86.36690113901827,15.390465630425348,0.18393135843908898,0.1187144379214345,0.15342720117876418,258.07368034604457,0.18558513586491593,0.14335258169891787,96.42997700714639,29493.53625895997,0.2960380697024407,0.8212078431372549,65086.89511738186,0.4279903949776804,0.1243232899043842,0.18335251423099794,6.531519785417826,0.13707972282544742,2.3845696256142115,0.19813637883442678,17.555217978395063
63,463,57.5378,15.0705,44,15.2885,0,124,127,6,127,5,1.00745,61.09747,0.0,0.0,10.10714,8.765,12.61143,0.0,0.0,132.0,57.95002,0.0,1.43,5.198,-1.0,0.004141,159.65520571867876,89.0994714228473,15.328667534722223,0.18373526012024774,0.11935981514455056,0.1529287396665641,257.4501776658411,0.1856862986687752,0.14367088638961367,96.43720236496803,29735.486798597394,0.29335819842957334,0.8215572549019607,65093.66315049438,0.42799039497767694,0.123587150534093,0.18403759396800554,6.525575401722032,0.13644370712535164,1.740640485770809,0.19732491130260577,17.665653935185187
64,464,57.4729,14.3996,44,16.1096,0,124,127,6,127,5,1.01238,61.10171,0.0,0.0,10.5,8.742,13.06751,0.0,0.0,131.0,57.9834,0.0,1.43,6.303,0.12526,0.004011,159.46118494845174,86.71839578648031,15.269196310161073,0.18358617924725332,0.12012418786152922,0.15265227991136476,256.8120845394266,0.18571616805240745,0.14448503612170124,96.42721782746634,29513.651765526756,0.2908471464450886,0.8221603921568628,65065.64433959569,0.4279903949776787,0.12310188817237146,0.1842623462448698,6.570763915432966,0.13583480412414464,1.1641024709274854,0.19649509459030534,17.856770833333332
65,465,57.5381,14.2055,44,15.7717,0,124,127,6,127,5,1.00612,61.22088,0.0,0.0,10.42857,8.727,12.47811,0.0,0.0,131.0,57.99563,0.0,1.42,5.688,-1.0,0.00484,159.58781292904092,88.5729385080709,15.285158510561342,0.18325972724612585,0.12091425048013182,0.15223135664059625,256.18058944757246,0.1856287906031482,0.1455196744189386,96.40454763897901,29744.270049416868,0.28858454277450923,0.823216862745098,65085.34273915778,0.4302080210209068,0.12298119569730498,0.18461254605473154,6.497333174535198,0.1351112850140613,2.2530220117832562,0.19575901422751937,17.97096836419753
66,466,57.7295,14.0539,44,15.6985,0,124,127,6,127,5,1.00245,61.36375,0.0,0.0,9.42857,8.708,12.31296,0.0,0.0,131.0,58.01398,0.0,1.43,5.438,-1.0,0.004365,159.46574249206643,88.30777133362304,15.267320797767168,0.1829542234242614,0.12165496411748235,0.15186978136823617,255.57112558772033,0.18559372920323236,0.14626497362696217,96.39572396342258,29971.89136448039,0.28677468065634953,0.8240721568627452,65284.96441382733,0.4279903949776753,0.12287795802055701,0.18522979901062328,6.481996164254137,0.1345055116666484,1.3244847925502106,0.19518284892123552,18.140673225308642
67,467,57.6597,15.0549,44,15.3151,0,124,127,6,127,5,1.00523,61.32995,0.0,0.0,8.14286,8.726,12.1829,0.0,0.0,131.0,58.00919,0.0,1.43,5.615,-1.0,0.003516,159.2530846266059,92.49333883263635,15.249204847547743,0.1825642372275274,0.12239974830670451,0.15152424776196638,254.94856740641114,0.1855724451093933,0.1467868866338111,96.41637308059953,29681.28658890278,0.2851936666142857,0.8243407843137255,65297.40401570309,0.42799039497767505,0.1227161426796475,0.18653001456277854,6.449283758323118,0.13408810936245294,1.7643322584449934,0.1946187425221005,18.229600694444443
68,468,57.5801,15.4186,44,16.2066,0,124,127,6,127,5,1.01051,61.17202,0.0,0.0,7.5,8.747,13.04212,0.0,0.0,133.0,57.96588,0.0,1.41,5.671,-1.0,0.006031,159.75478331587595,86.77355434038434,15.17767955638744,0.18201614317116255,0.12320023504064706,0.1510485697381336,254.34424131690716,0.1857351891346089,0.1470250698944802,96.42169589403906,29554.512332232145,0.2835686083992908,0.8240274509803922,65174.0757105291,0.43020802102090205,0.12235763592889955,0.18715340938684868,6.568834611699718,0.13373530630856564,1.5581104437767725,0.19423351253727145,18.31958912037037
69,469,57.7969,14.7023,44,16.4685,0,124,127,6,127,5,1.00088,61.45521,0.0,0.0,10.78571,8.741,13.36227,0.0,0.0,132.0,57.98991,0.0,1.43,5.723,-1.0,0.004787,159.68885808822975,92.60491052066364,15.233488859953702,0.18174153217840533,0.12398793467640225,0.15082903761976812,253.72887356642522,0.186119288187228,0.14707273000353446,96.39212330317848,29860.33523344818,0.28169692329885415,0.8254639215686275,65194.56926047525,0.4279903949776753,0.12174496719023604,0.18796731696093313,6.596814253954944,0.13325997913323787,1.8664642003636556,0.19395646669049815,18.536024305555557
70,470,57.7901,14.7778,44,15.036,0,124,127,6,127,5,0.99923,61.4237,0.0,0.0,12.60714,8.745,12.72612,0.0,0.0,131.0,57.97857,0.0,1.44,6.496,-1.0,0.005807,159.7085234908693,88.28491851153186,15.267812658239293,0.18144804196905356,0.12484308860849097,0.15058618158545228,253.13901094698284,0.18664941094260057,0.14688179602339763,96.40674390934674,29779.416459398122,0.2796560202222053,0.8259996078431373,65094.30647644274,0.4279903949776787,0.12100763019061374,0.1884825878203532,6.528684124924024,0.1328665800864607,1.4044864386943356,0.19366726429055983,18.62210648148148
71,471,57.6795,14.3869,44,15.4306,0,124,127,6,127,5,1.00206,61.32932,0.0,0.0,12.71429,8.783,12.79093,0.0,0.0,131.0,57.96949,0.0,1.43,6.04,-1.0,0.006866,159.57604810343838,89.8410650883003,15.23781802330488,0.18103494231154485,0.12559750492522664,0.15059244985490292,252.53621580780037,0.187185443073051,0.14661762074688042,96.40454792229181,29661.811603829177,0.2776174153069557,0.8265431372549019,65126.579310471505,0.4302080210208978,0.1202081612225629,0.1888211131183894,6.538478079939693,0.1325880003329084,1.923606727577355,0.19350666690095117,18.814621913580247
72,472,57.8531,14.2812,44,15.0982,0,124,127,6,127,5,0.99866,61.45653,0.0,0.0,11.25,8.781,12.44665,0.0,0.0,133.0,57.98862,0.0,1.42,5.703,0.12539,0.003781,159.78854290833132,86.7359558719328,15.256719518590856,0.18070116107400044,0.1263972654800319,0.1503939595891441,251.95979171555416,0.18779562817883277,0.14647260154819755,96.4114567312131,29974.678859250213,0.2757201236040315,0.8285827450980392,65243.70381052091,0.4279903949776791,0.11949623241129902,0.19047936913209115,6.5063134477047715,0.13226724812687576,2.351960922926268,0.19327025372613435,18.91141010802469
73,473,57.7105,14.6937,44,15.1323,0,124,127,6,127,5,0.99293,61.3627,0.0,0.0,9.67857,8.767,12.35803,0.0,0.0,131.0,57.96776,0.0,1.44,6.288,-1.0,0.005943,160.0137973410591,88.14566739928206,15.295069941767938,0.17987729387156312,0.12711767045920128,0.1503607296806773,251.37205503592315,0.18858400669977066,0.14644917770885413,96.41162876814082,29742.60835716326,0.27404535156349735,0.830278431372549,65210.0805582962,0.430208021020898,0.11870695118575315,0.19197517286830112,6.477436117685254,0.13200579491250042,1.8169571595814664,0.1933265582284052,18.986159336419753
74,474,57.6742,15.3189,44,16.1012,0,124,127,6,127,5,0.99521,61.25237,0.0,0.0,10.39286,8.766,12.71561,0.0,0.0,131.0,57.95972,0.0,1.43,5.749,-1.0,0.005823,159.8370976175249,86.6390051860499,15.21443458839699,0.17899976328037295,0.12790653068486627,0.15023701019934219,250.78823687194597,0.18934977318313273,0.14635650854716983,96.42557864167289,29640.805625159966,0.27223001807182284,0.8313050980392157,65267.744179183086,0.42799039497767843,0.1178580910609649,0.19320219485124196,6.521151766669775,0.13196760161659654,2.262111069143819,0.19295146418336806,19.11231674382716
75,475,57.7862,14.9486,44,16.1263,0,124,127,6,127,5,0.9979,61.33109,0.0,0.0,11.57143,8.772,13.25369,0.0,0.0,132.0,57.99778,0.0,1.42,5.961,-1.0,0.005265,159.59552225217047,89.2550976139635,15.199828536422164,0.17773880691413194,0.12846908777837157,0.1503473685533876,250.20155405218165,0.19009115818523506,0.14617847788334082,96.41533645975156,29849.213283811725,0.270271658095208,0.832473725490196,65169.62425566928,0.42799039497767294,0.11703620582520244,0.19415749676805316,6.60181336347931,0.13189303402528507,2.081326760738029,0.1924752421815309,19.26147762345679
76,476,57.7248,14.5468,44,16.2805,0,124,127,6,127,5,0.99714,61.31678,0.0,0.0,10.57143,8.759,12.93659,0.0,0.0,132.0,57.97584,0.0,1.41,4.577,-1.0,0.007211,159.83991758984638,89.01972532471693,15.240753362208237,0.17631507283977998,0.12890308178939489,0.15046656010412043,249.62752131436594,0.1905377027004288,0.14603992776487984,96.42005912424918,29735.170077081566,0.268372139686752,0.832473725490196,65185.78646991586,0.4279903949776706,0.11634721308420479,0.19523572792114216,6.550511659130085,0.13189502444761883,1.6552667817190272,0.19204475109166624,19.366271219135804
77,477,57.7873,14.2127,44,15.3261,0,124,127,6,127,5,1.00138,61.34262,0.0,0.0,8.57143,8.769,12.58306,0.0,0.0,130.0,57.9783,0.0,1.43,5.424,-1.0,0.003235,160.14434459180967,90.17129675732845,15.174263094678336,0.17512530335337104,0.12927274185139903,0.15059771929593438,249.05081658758323,0.19060170137616075,0.14591285935502618,96.41059663848863,29775.555485628855,0.2667322924253078,0.832518431372549,65197.62072461339,0.42799039497767993,0.11588703492109485,0.19636599920590714,6.506124226932323,0.1319562239808906,1.8073598692713004,0.1914450540483774,19.43460648148148
78,478,57.7965,14.8403,44,15.027,0,124,127,6,127,5,0.99953,61.33585,0.0,0.0,7.71429,8.749,12.29501,0.0,0.0,131.0,57.98308,0.0,1.43,5.809,-1.0,0.007465,160.17268635031175,88.64736561551041,15.262555722837096,0.17404637411781615,0.12968385248308853,0.15079981647035104,248.4943473162913,0.1903656346679731,0.14575138606021068,96.41891143812876,29820.60637787108,0.2651209390631139,0.8333447058823529,65082.15884008135,0.4279903949776774,0.11581847131875043,0.19711442208755786,6.4648232400788,0.13180455264205282,1.7687931279897244,0.19080297531886303,19.447579089506174
79,479,57.7495,14.605,44,15.7543,0,124,127,6,127,5,0.99322,61.2609,0.0,0.0,11.64286,8.724,12.84219,0.0,0.0,131.0,57.9905,0.0,1.44,5.99,-1.0,0.007706,159.9735811781164,88.46980106862952,15.236766297140239,0.17302984708984964,0.13024200137447864,0.15048419913705055,247.92954422088965,0.1897523121672157,0.14559503809531488,96.40702577101047,29779.11953522624,0.2634818971880476,0.8341035294117648,65102.53927147338,0.4279903949776675,0.11617241737368929,0.19765441000466769,6.550343863193767,0.13148123871171152,2.523427924251154,0.19005801385903554,19.508342978395063
80,480,57.7224,15.0718,44,15.8098,0,124,127,6,127,5,0.99699,61.21792,0.0,0.0,11.75,8.73,12.63492,0.0,0.0,131.0,57.99294,0.0,1.43,5.551,0.12616,0.004814,160.0985316838409,88.5609347221176,15.17410410186391,0.17228206398771925,0.13059107219698865,0.15041024796736763,247.37324642210098,0.18875202693203125,0.14532957394702808,96.41858022665426,29676.020567298354,0.26147340281803017,0.8346690196078432,65075.501170401636,0.4279903949776762,0.11671176434607938,0.19806773603465358,6.489665534128547,0.1313204334487221,1.4993893464654564,0.18956464184441008,19.677613811728396
81,481,57.5729,14.7677,44,16.2587,0,124,127,6,127,5,1.00113,61.05986,0.0,0.0,13.42857,8.756,13.03971,0.0,0.0,131.0,57.97369,0.0,1.42,5.218,-1.0,0.004352,160.22928584145814,85.40332084308632,15.218664663809317,0.1710680360534112,0.13075928371007203,0.15020693224020276,246.81347756223252,0.18756658161474604,0.14522354124331416,96.43199386098573,29517.09598967837,0.25939818285416383,0.83464,64994.54224956542,0.4279903949776718,0.11762356668081847,0.19834980324686477,6.541684752668244,0.1310627781344468,1.7689798477985168,0.18885503396525927,19.755738811728396
82,482,57.7906,14.5736,44,15.753,0,124,127,6,127,5,0.99972,61.26247,0.0,0.0,11.60714,8.772,12.7773,0.0,0.0,132.0,57.98983,0.0,1.43,5.843,-1.0,0.005162,160.0515916902347,88.1941592909012,15.164533450279707,0.17007245720842076,0.13104515387498802,0.15026172430685084,246.2617317126821,0.18640276156946242,0.14517495074344444,96.4203405993259,29826.502907259164,0.2576021852832943,0.8354796078431374,65008.55900411923,0.42636698004183576,0.11880628180064699,0.19886132321648234,6.51346607596816,0.13056505989872091,1.5132628385982212,0.18811114808210608,19.865403163580247
83,483,57.7779,14.3746,44,15.2104,0,124,127,6,127,5,0.99656,61.23819,0.0,0.0,9.5,8.729,12.61026,0.0,0.0,131.0,57.99282,0.0,1.43,5.646,-1.0,0.007578,160.32233724053592,87.58228540626038,15.153791262779706,0.16894389381258357,0.13122324913854316,0.1504413002973798,245.70803133944042,0.18564405602765702,0.14535034715027975,96.43103745250036,29790.479541530905,0.25575794920239764,0.8354866666666667,65165.90911499279,0.4241493539986152,0.12043583783442578,0.19963495191535302,6.502380880233448,0.13003350629761945,1.5384370954490474,0.1874534727362886,19.901475694444443
84,484,57.6505,14.3572,44,15.2991,0,124,127,6,127,5,1.00049,61.12507,0.0,0.0,8.71429,8.762,12.43746,0.0,0.0,131.0,57.9586,0.0,1.42,4.458,-1.0,0.007101,160.46781542882283,85.59676063614056,15.162200739354262,0.16773941651776095,0.13156986605776538,0.150515294012504,245.17095021981305,0.18512062739923074,0.144925697029582,96.44372548096656,29628.705617123906,0.2537685773457165,0.8357984705882353,65172.23807768748,0.42414935399861636,0.12228071739710708,0.2002064568424874,6.473878630335831,0.12951960636924117,1.7732840024907845,0.1866622489965944,19.899016203703702
85,485,57.6232,14.7815,44,15.4843,0,124,127,6,127,5,0.99993,61.05903,0.0,0.0,9.5,8.803,12.41871,0.0,0.0,131.0,57.98298,0.0,1.42,5.133,-1.0,0.007414,160.49332939421245,89.14114782196775,15.141574059003664,0.1666726049835552,0.13188463674978065,0.1509103613719017,244.61981330658082,0.18442144263818028,0.14393888112810307,96.45206066315941,29544.21877591798,0.25167815818153083,0.8358227450980393,65199.451909341566,0.4241493539986152,0.12375082586114047,0.2007301714168899,6.466081585172029,0.12913075307652896,1.86283565836225,0.18552233012007352,19.973042052469136
86,486,57.5604,14.6229,44,16.5294,0,124,127,6,127,5,1.00317,60.98703,0.0,0.0,8.35714,8.788,12.79021,0.0,0.0,133.0,57.9832,0.0,1.42,5.066,-1.0,0.004266,160.51481648028567,87.5300158635019,15.130401799708238,0.1654747318882836,0.13229799380075696,0.1514324239504225,244.08042273166885,0.18356477948000774,0.14259575852370235,96.45531562359695,29504.56138522336,0.24953540854814138,0.8363505882352942,65021.19323088557,0.4241493539986149,0.124945123351457,0.20101989312299443,6.510352172520057,0.12886707003455344,1.4613247143254682,0.184632737816979,19.984567901234566
87,487,57.6423,14.3717,44,15.9437,0,124,127,6,127,5,1.00522,61.07889,0.0,0.0,9.10714,8.771,12.64561,0.0,0.0,132.0,58.00392,0.0,1.44,5.403,-1.0,0.005847,160.62460921843734,87.06526877129173,15.098702136381172,0.16449748656076602,0.13286338106422158,0.15221959324918488,243.5448689149579,0.18252332477714533,0.14193236584383492,96.44295874551497,29634.986020370132,0.2475922065909621,0.8366254901960786,65127.385994547214,0.42414935399861337,0.12639528560410013,0.20113089029304237,6.482768961082739,0.1288594319701876,2.0933666555018555,0.18362956330356892,20.06129436728395
88,488,57.4744,14.7259,43,15.6126,0,124,127,6,127,5,0.9956,60.90467,0.0,0.0,9.32143,8.81,12.43552,0.0,0.0,131.0,57.97475,0.0,1.43,4.388,0.12757,0.005348,160.58713816617998,88.24130443450092,15.108967910578222,0.16360842989576738,0.13366656774201974,0.15283720409910298,243.013661690879,0.18115068412678326,0.14136792064258025,96.44591474122944,29383.517285615584,0.24603776507678127,0.8363505882352942,65001.473419389906,0.4241493539986143,0.12798748569939725,0.20059104444905712,6.4479112816348,0.12856984792799772,1.6210027455025933,0.1825883651911216,20.065586419753085
89,489,57.5435,14.4199,44,15.7814,0,124,127,6,127,5,0.9937,60.93584,0.0,0.0,8.32143,8.807,12.73515,0.0,0.0,132.0,57.96984,0.0,1.42,4.307,-1.0,0.007245,160.8372151708612,87.89820224757285,15.140043658974731,0.16248855866412987,0.13450522017964306,0.153404326994215,242.47683663647038,0.1795340022550032,0.14054907870316333,96.46351644009917,29480.094275612235,0.24463941629830885,0.8369160784313726,65059.19790645327,0.42799039497767405,0.12949284380303838,0.19991842385166503,6.498273119074989,0.1281991035227335,1.633017761350964,0.18181801305874218,20.12789351851852
90,490,57.4874,14.2522,43,15.6069,0,124,127,6,127,5,0.99677,60.87641,0.0,0.0,9.35714,8.747,12.473,0.0,0.0,132.0,57.97249,0.0,1.43,4.915,-1.0,0.007482,160.7142831780132,88.60866617727645,15.081850405092592,0.16170026644702193,0.13543373277968163,0.15365542037299137,241.9502668525005,0.1778946379727437,0.13966642322535508,96.46332266741484,29368.821402858008,0.24331157004775972,0.8369239215686275,65204.5820393558,0.42414935399861164,0.13083353863724806,0.19954083440788808,6.459002665932938,0.12791816111153864,1.6805789280850807,0.18099654087501132,20.15379050925926
