,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,fft,contrast,cubcol.1.0,cubrow.0.5,cubcol.0.6,color_fulness,noise,cubrow.0.6,cubcol.0,saturation,tone,cubrow.0,cubrow.1.0,uhdhdsim,movement,temporal,cubcol.0.5,staticness,blockiness,cubcol.0.3,blur,cubrow.0.3
45,445,56.0476,12.5481,32,13.5732,0,123,127,2,127,2,1.00308,53.8444,0.0,0.0,13.07143,8.659,10.3876,0.0,0.0,132.0,55.8687,0.0,0.31,7.338,-1.0,2.264469,63536.550351003454,92.5075490532695,0.17986296681203365,0.10320785506045504,0.10188722593581513,161.14500578854722,0.24931799579416236,0.15826808121266456,0.1628862756540462,14.955921126000677,0.7848003921568627,0.11982350267117038,0.30325406322061155,97.70591825606296,13.875434027777779,4.750925565011499,0.19129600352159162,269.35615184693177,1.9167414394007452,0.13054678377248782,23588.37431735287,0.11788365012668353
46,446,56.085,12.9973,32,13.6733,0,123,127,2,127,2,1.00065,53.89347,0.0,0.0,13.5,8.674,10.84207,0.0,0.0,132.0,55.89846,0.0,0.31,7.118,-1.0,2.38059,63611.69818924693,89.4871515867406,0.17908023019910835,0.10266408443783073,0.10221182727225588,161.15998652944168,0.24931799579416233,0.1594226166175276,0.16304363261719235,14.981956010983314,0.7853701960784314,0.12075010276534474,0.30151127287835816,97.70711696775051,14.119598765432098,4.809948551374789,0.1912047107922808,268.68720611673155,2.214062536848192,0.13035867898841755,23636.323908498372,0.1176651700941654
47,447,55.977,12.6904,32,14.1505,0,123,127,2,127,2,0.99767,53.82689,0.0,0.0,11.46429,8.67,11.22404,0.0,0.0,132.0,55.8938,0.0,0.31,7.44,-1.0,2.355182,63583.39503092899,92.65041830496735,0.17817664311675746,0.10224795733595528,0.10213914446183214,161.03237899143883,0.25315903677322094,0.16045120087241094,0.1634070742751566,14.885107346522956,0.7882956862745097,0.12130668985209897,0.29961651224995334,97.7259620703835,14.280381944444445,4.871870731176711,0.19086001149522805,268.0120232179469,2.157652596967905,0.1303335209494259,23513.91597708772,0.11747152165676143
48,448,56.3162,12.7366,33,14.597,0,123,127,2,127,2,0.99584,54.14433,0.0,0.0,12.14286,8.635,10.97102,0.0,0.0,132.0,55.94418,0.0,0.31,7.003,0.47698,2.347066,63548.500631362345,91.62300857525283,0.17740894648870922,0.10189542580469377,0.10230371066880993,161.20743914422383,0.2493179957941619,0.16121255799586823,0.16439742021648895,15.037643432617188,0.790373725490196,0.122140487178112,0.29781800683046744,97.67592218693153,14.446180555555555,4.843064218677527,0.19030632597425598,267.3697894485812,2.39043795627023,0.13018656435808101,23883.239265964254,0.11725963500587495
49,449,56.2757,12.553,33,14.14,0,123,127,2,127,2,0.99286,54.14962,0.0,0.0,12.75,8.675,11.00542,0.0,0.0,132.0,55.96167,0.0,0.31,7.189,-1.0,2.35147,63366.438330216515,91.63240948916328,0.1766010884921691,0.1015137193904961,0.10242577443475338,161.4947917169032,0.24931799579416625,0.16158693217626882,0.16430210267212503,15.069768081476658,0.7910109803921569,0.1229699782484992,0.2960375903668018,97.65630806531478,14.657359182098766,4.853977454188637,0.19005639295833995,266.73821129785654,1.401581599137669,0.13015122806430382,23784.665642007905,0.1170494571577142
50,450,56.3306,13.0607,33,14.0124,0,123,127,2,127,2,0.98851,54.18384,0.0,0.0,15.28571,8.699,10.84266,0.0,0.0,131.0,55.98484,2e-05,0.31,5.567,-1.0,2.410449,63416.059137123186,91.79809949085976,0.1759301807481653,0.10102582832394487,0.10208869071946484,161.45222699971268,0.25315903677322055,0.16156253522268832,0.16475230765683488,15.019849800769194,0.7915913725490196,0.1236805271963128,0.29442136969327065,97.66389473561668,14.945119598765432,4.83945359035922,0.18971561190183994,266.0971524299922,2.560203741768734,0.13016177097940426,23765.85723794456,0.11685862697949707
51,451,56.5225,12.5514,33,14.8253,0,123,127,2,127,2,1.00506,54.4432,0.0,0.0,11.82143,8.614,11.31758,0.0,0.0,133.0,56.06108,1e-05,0.31,8.331,-1.0,2.417353,63469.498857292965,92.25889451954525,0.17540575012665546,0.10058796724850737,0.10207831636272795,161.41746029934637,0.24931799579416522,0.16166974868812223,0.16470238203874146,14.967064751519096,0.7926776470588235,0.1236731170049484,0.2927533281544548,97.60236476584721,15.176359953703704,4.900868946294641,0.1891290064846843,265.468481748919,2.1100352267982645,0.13021477552281638,23984.623702063313,0.11673042798150243
52,452,56.5429,13.2364,33,13.6978,0,123,127,2,127,2,1.01144,54.46694,0.0,0.0,10.42857,8.66,10.85764,0.0,0.0,133.0,56.15144,0.0,0.31,6.007,-1.0,2.412398,63423.90802352504,91.18473755326022,0.17464820126093702,0.10026683752889441,0.10203458303642013,161.67061886851852,0.24931799579416236,0.16163104543965026,0.16506187368707295,15.044271963614007,0.7935407843137254,0.12384238692666687,0.2910130165272316,97.63056060222064,15.412905092592593,4.854313302506225,0.1887684673498121,264.84364757054743,3.108415803202166,0.13040123567417874,24010.13201114115,0.11659564365389662
53,453,56.7032,13.257,33,14.0978,0,123,127,2,127,2,1.00268,54.63016,0.0,0.0,11.71429,8.66,11.43159,0.0,0.0,133.0,56.27367,0.0,0.3,7.664,-1.0,2.51808,63493.27844209542,92.61958043382356,0.17383335565671934,0.09990714330714698,0.10181755107398875,161.719678656938,0.24710036975093774,0.16152746788000244,0.16580248215060162,15.076897891951196,0.7945972549019608,0.12371326706256418,0.2893907092980534,97.61681650613816,15.669174382716049,4.913770987635671,0.18829292133343598,264.21712906011794,2.9706455987831943,0.1308463074749093,24142.9584288832,0.11636361691054525
54,454,56.6255,13.2367,33,14.5015,0,123,127,2,127,2,0.9977,54.58126,0.0,0.0,12.10714,8.645,11.46049,0.0,0.0,133.0,56.37317,0.0,0.31,6.653,-1.0,2.436485,63441.11497507174,93.1132207875488,0.17313893842596756,0.09964384034316658,0.10196596534168774,161.6883706361772,0.24710036975094016,0.1613752722704936,0.16654842100569275,14.98903364016686,0.7948949019607843,0.12368800125520857,0.287751218085711,97.61525989803992,15.945023148148149,4.928710596393758,0.18794393555863456,263.5961033710104,1.5222896710467038,0.1307909570296696,23968.841857681742,0.11611668833414815
55,455,56.7425,13.338,33,14.4958,0,123,127,2,127,2,1.00248,54.68761,0.0,0.0,13.10714,8.717,11.43115,0.0,0.0,132.0,56.48842,0.0,0.31,7.189,-1.0,2.430958,63298.4243201824,93.11846174416323,0.17232490173740758,0.09934491277314016,0.10181782248695148,161.5560265430184,0.24931799579416178,0.160932457580849,0.1668320466019963,14.918693636670524,0.7950376470588235,0.12338378360176835,0.2862411998902487,97.63201898896415,16.356867283950617,4.92992479337811,0.187771550126468,262.97189480552225,1.9539185464927629,0.13117477291387053,24066.56743638194,0.11606375919175596
56,456,56.815,13.0598,33,14.7266,0,123,127,2,127,2,0.99563,54.76553,0.0,0.0,13.35714,8.684,11.51597,0.0,0.0,133.0,56.60776,0.0,0.31,6.528,0.47994,2.410681,63266.08846176447,91.52185900081662,0.1717438494041183,0.09927642823100476,0.1017223974393114,161.8371088456259,0.2471003697509376,0.16043618236355886,0.1667776746108763,14.918445351683063,0.796033725490196,0.12281339916056337,0.2848749239682879,97.60083797060977,16.620563271604937,4.928048919426772,0.18741996210311018,262.34755210341217,1.6401337574624126,0.13171570777191813,24223.689748468165,0.11600977010542712
57,457,57.0777,12.8372,33,14.3726,0,123,127,2,127,2,0.99827,54.99463,0.0,0.0,14.39286,8.649,11.27088,0.0,0.0,133.0,56.68806,0.0,0.31,6.907,-1.0,2.36208,63170.74488406653,90.1437309246019,0.17121627043219767,0.09930937545467983,0.10182632872401869,161.67878710539128,0.24931799579416755,0.15998341320626647,0.16663823160618144,14.89968325767988,0.7965992156862745,0.12264239689237541,0.2836336505857853,97.58093105874879,16.790846836419753,4.903783160083794,0.18703795297897716,261.7437149300978,1.6382125039274706,0.13190055066591191,24573.26814097059,0.11596915983617748
58,458,56.9467,12.5439,33,13.7989,0,123,127,2,127,2,1.00297,54.88216,0.0,0.0,10.28571,8.623,11.07813,0.0,0.0,132.0,56.77068,0.0,0.31,6.669,-1.0,2.35815,63299.55489046406,90.38580529961797,0.1708050018185327,0.09932542210292296,0.10162376444771058,161.80916367256128,0.2531590367732179,0.15954772097934658,0.16676692405892973,14.901794245213637,0.7967121568627451,0.12240523766036898,0.28226933625017303,97.60152343552944,16.923948688271604,4.8961286685284335,0.1867743778221822,261.123034324771,2.347841734996492,0.13206427888973485,24406.10547374614,0.11583993058617886
59,459,56.9183,12.6715,33,13.6476,0,123,127,2,127,2,0.99206,54.89226,0.0,0.0,7.82143,8.703,10.8239,0.0,0.0,132.0,56.8443,0.0,0.31,7.631,-1.0,2.407744,63275.72578454831,93.2091210720728,0.17066630639264585,0.09928502499930057,0.10179336065090588,161.4083613340164,0.24931799579416428,0.1590797745617032,0.16694930174969455,14.854309458791473,0.798273725490196,0.12191911866125536,0.28096766619584135,97.57745875262714,17.08304398148148,4.861350473604216,0.18632331899534035,260.52073907593734,2.225268063637188,0.13208241921104022,24359.328265901844,0.11579619032556637
60,460,56.9536,13.1911,33,14.7288,0,123,127,2,127,2,0.98316,54.89857,0.0,0.0,10.78571,8.753,10.92853,0.0,0.0,133.0,56.94128,0.0,0.31,8.167,-1.0,2.394135,63083.54948585425,93.12946930119725,0.17045550322846717,0.09857704346038179,0.1028152905539678,161.61345977122966,0.2531590367732266,0.1585061809250365,0.1669417242030273,14.758063045548802,0.7988988235294118,0.12208433354100356,0.27861531211305657,97.57782391024,17.39163773148148,4.878631752367231,0.1853497607261636,259.911175164739,1.5784687467167666,0.13215507857835485,24359.683217052447,0.11588602990456108
61,461,56.8502,13.3515,33,14.8984,0,124,127,2,127,2,0.99171,54.81406,0.0,0.0,15.32143,8.762,11.38017,0.0,0.0,133.0,57.0141,0.0,0.31,7.515,-1.0,2.442608,63201.94878246835,93.13827338650366,0.17044858754413364,0.09819624072812476,0.1036634752332593,161.7992108993468,0.24931799579416358,0.1579656980724755,0.166759217486959,14.834193100163967,0.7988541176470588,0.12229522624352553,0.27626738416876584,97.57551808928149,17.50028935185185,4.925242687274342,0.18434536433164495,259.32191913242326,1.9745609188293636,0.1314844820065879,24252.8015410065,0.11576087532598613
62,462,56.8471,13.3212,33,15.261,0,124,127,2,127,2,0.99934,54.82767,0.0,0.0,13.21429,8.756,11.5225,0.0,0.0,133.0,57.10719,0.0,0.31,6.827,-1.0,2.446669,63294.63038761007,93.20874819340683,0.1702310196160689,0.09775409888004205,0.10444796574244841,161.85696151870616,0.25315903677322577,0.1577635268958971,0.16673061741162912,14.859714460961612,0.7999552941176471,0.12238752174116989,0.27362030494396694,97.5759651070264,17.781925154320987,4.958127021981267,0.1832418598062538,258.7293048322453,2.5458478210244064,0.13120578091732069,24258.532703318702,0.11530089263625437
63,463,56.9838,13.7913,33,14.6442,0,124,127,2,127,2,1.01442,54.94719,0.0,0.0,14.64286,8.758,11.50712,0.0,0.0,132.0,57.15434,0.0,0.31,6.566,-1.0,2.472862,63238.702639800336,89.77293146699655,0.16982135331530387,0.09759531948673056,0.10532591683263316,161.4840330952222,0.2493179957941655,0.15750012994323392,0.16743636181793448,14.794652868200231,0.8005207843137254,0.12263553229044931,0.27119476946688775,97.59513384147695,17.83786651234568,4.952506334608929,0.18234968038701604,258.1394661501665,2.431515572690877,0.1309157848235057,24454.91321929974,0.1146479436606521
64,464,56.9223,13.2438,33,15.3351,0,124,127,2,127,2,1.02022,54.96366,0.0,0.0,15.0,8.733,11.92961,0.0,0.0,133.0,57.1813,0.0,0.31,6.378,0.47672,2.566404,63233.83545532867,89.82199349989969,0.16984934284578712,0.09752907271907091,0.10592898247377597,161.4802798460673,0.2493179957941606,0.15731839464861472,0.16755135225352635,14.701175642602237,0.8010564705882353,0.12346253392912672,0.26869664619366235,97.53958850764852,17.988474151234566,4.994508300996634,0.18147362334693198,257.54352540175347,2.3521024757193527,0.13066539504747288,24260.33226965872,0.11413778805627543
65,465,57.0008,13.0934,33,15.0778,0,124,127,2,127,2,1.01061,55.03491,0.0,0.0,13.64286,8.73,11.45507,0.0,0.0,133.0,57.19377,0.0,0.31,6.868,-1.0,2.528529,63302.56443582397,92.38447067684373,0.169534087776512,0.09779713497439138,0.10694811427881622,161.5096972209811,0.2531590367732311,0.1570048932003252,0.16787517543438873,14.722958034939237,0.8016298039215686,0.12437344062175608,0.26627772753498535,97.56492967309768,18.27633101851852,4.9562943533010415,0.18065609350223444,256.95122313665854,1.6741587074482043,0.13014776504555015,24461.1110303336,0.11343342592671611
66,466,57.2024,12.9338,33,15.2121,0,124,127,2,127,2,1.00533,55.22399,0.0,0.0,11.89286,8.721,11.31798,0.0,0.0,132.0,57.21924,0.0,0.31,7.301,-1.0,2.545044,63502.445189366896,93.36303474214196,0.1693700159173967,0.09813099469694109,0.10768918758205617,161.51219194331543,0.2531590367732263,0.15673864236970628,0.16852480631821617,14.70795751501013,0.8027380392156862,0.1252114335597412,0.2643885472599385,97.54729167851941,18.414641203703702,4.934230519461696,0.17999614126074234,256.3594981962981,1.6946086284971529,0.1301787726474479,24653.17889097863,0.11289486459073393
67,467,57.0232,13.8587,33,14.3207,0,124,127,2,127,2,1.00782,55.10619,0.0,0.0,12.0,8.738,11.18455,0.0,0.0,132.0,57.20185,0.0,0.31,8.029,-1.0,2.592513,63565.471330531094,88.62289705225098,0.1691292605473117,0.09829696045269234,0.10852030145694509,161.10024143376666,0.2531590367732268,0.15659861711630377,0.16989709841343273,14.696861926420235,0.8037447058823529,0.12591396423824144,0.2625353472109818,97.55924504876951,18.544319058641975,4.924256588703405,0.17934619864171739,255.78441812663456,1.6226402111321532,0.12983155554665585,24254.359546049564,0.11240530034499967
68,468,57.1243,14.1282,33,15.4235,0,124,127,2,127,2,1.01474,55.14565,0.0,0.0,13.14286,8.754,11.97141,0.0,0.0,133.0,57.17477,0.0,0.31,6.614,-1.0,2.655361,63462.247576143156,93.4197087594596,0.16857874822859,0.09826399006191891,0.10942772124343109,161.91242687547293,0.24931799579416195,0.15661907737745073,0.17062940367309015,14.654005262586805,0.8030058823529411,0.1261792236271533,0.26061643855065525,97.55438050215915,18.55758101851852,5.013885025519184,0.1791446743715117,255.21023668317284,1.9722700102566042,0.1295099140537379,24426.9056035464,0.11193527185429322
69,469,57.255,13.5421,34,16.1117,0,124,127,2,127,2,1.00128,55.31706,0.0,0.0,13.85714,8.745,12.21196,0.0,0.0,133.0,57.18744,0.0,0.32,6.6,-1.0,2.640389,63443.56496590217,93.44525702838688,0.16830007627912644,0.09785906030562976,0.1101230492391359,161.5683983540303,0.24931799579416355,0.15678383556359127,0.17154621435362682,14.670941576545621,0.8044949019607843,0.12603581399909478,0.2584672873883754,97.5388811196212,18.84418402777778,5.044819870875291,0.17893552992957035,254.64476273668157,1.795044415473036,0.12935548846525496,24544.20664331352,0.11147955268490059
70,470,57.256,13.6879,33,14.3697,0,124,127,2,127,2,0.9972,55.29451,0.0,0.0,16.75,8.723,11.68835,0.0,0.0,132.0,57.18391,0.0,0.31,6.315,-1.0,2.647611,63300.891872579225,93.21756908146455,0.16816865080856236,0.0972496900415257,0.11103633839095207,161.67134586478468,0.25315903677322676,0.15721237066377827,0.17223011238785926,14.718026055230036,0.8048835294117647,0.12591055051641573,0.25629719022939573,97.5397096218231,18.85908564814815,4.985723042130321,0.17882722826028868,254.08248191597343,1.9178458483086853,0.12933442728360614,24405.66667908006,0.11132644110837076
71,471,57.1783,13.2295,33,15.0107,0,124,127,2,127,2,0.9996,55.21891,0.0,0.0,16.96429,8.78,11.8098,0.0,0.0,132.0,57.16849,0.0,0.31,6.455,-1.0,2.508529,63294.26513559476,93.39168897842369,0.16804927980141324,0.0967146987563441,0.11180668222966858,161.70223491952243,0.25315903677322554,0.15776453746020735,0.1725069069368688,14.659311176818093,0.805603137254902,0.1257355076765234,0.2542429310235659,97.5332125604784,19.194203317901234,4.990555026005884,0.17886157244492415,253.51390908640272,1.7039103280610914,0.1296464826189766,24389.966531449983,0.11119314980917232
72,472,57.4483,13.2142,33,14.9226,0,123,127,2,127,2,0.99462,55.45805,0.0,0.0,18.46429,8.772,11.41229,0.0,0.0,132.0,57.209,0.0,0.31,7.1,0.48071,2.578277,63467.37544458601,92.09759021631051,0.16775283508156788,0.09609094759449259,0.11272260076010686,162.0033819366796,0.2531590367732257,0.1583518433997004,0.17429986758429405,14.74092271592882,0.8061243137254901,0.1256301917084058,0.2523469072278853,97.51023518753595,19.201003086419753,4.955442895196295,0.17848032076954004,252.95933502374606,2.146997062686795,0.12955265252070788,24838.14924950368,0.11083277903345316
73,473,57.1402,13.5298,33,14.6612,0,123,127,2,127,2,0.98752,55.17831,0.0,0.0,15.32143,8.781,11.39448,0.0,0.0,132.0,57.16519,0.0,0.31,7.131,-1.0,2.58732,63481.39228185741,92.41253694067242,0.16686563909160532,0.09548150539906797,0.11352374457357682,161.95536650884165,0.25315903677322577,0.15909292154755292,0.1759390318564903,14.748682469497492,0.8072250980392157,0.12557791435461393,0.2505395503268299,97.54266460347736,19.22757523148148,4.947539345587025,0.17860208684963866,252.4111058282772,1.8257320453529766,0.1295986132818378,24359.778013418392,0.11053292571964483
74,474,57.1667,14.1007,33,15.3902,0,123,127,2,127,2,0.9932,55.17588,0.0,0.0,15.60714,8.753,11.66972,0.0,0.0,132.0,57.16744,0.0,0.31,6.627,-1.0,2.618737,63508.02324461261,91.94446895205388,0.16610674475598194,0.0946983900424922,0.11423488806186151,161.63157683655467,0.25315903677322615,0.1598391845912304,0.1775025637204584,14.610630741825812,0.8072892352941176,0.12547769476142823,0.24877143573798086,97.56119870113727,19.36135223765432,4.993955885834445,0.17799219677926592,251.84189401631778,1.5834982977137229,0.12974399431052588,24384.970688595968,0.11050079158726266
75,475,57.379,13.7516,33,15.4047,0,123,127,2,127,2,0.99477,55.36739,0.0,0.0,14.28571,8.742,12.16558,0.0,0.0,133.0,57.21118,0.0,0.31,5.399,-1.0,2.58172,63444.79296585352,92.24711422033383,0.16470151804046482,0.09399830953678745,0.11483479033125019,161.61928242240327,0.253159036773223,0.16066600198070227,0.17839328299185575,14.612399065936051,0.8086694117647059,0.12529231784744735,0.24685746554342886,97.52657064349309,19.53226273148148,5.03330438209624,0.17735015915908148,251.2984704802825,2.0005811044820163,0.1298982137172821,24762.32668470983,0.11042964849987207
76,476,57.1449,13.4079,33,15.6747,0,123,127,2,127,2,0.99586,55.15287,0.0,0.0,12.03571,8.728,11.85912,0.0,0.0,132.0,57.18057,0.0,0.31,6.689,-1.0,2.633388,63419.77723917889,90.843655571713,0.16306615719686313,0.09340151851124341,0.11523806498002075,161.90417990350886,0.2531590367732249,0.16137261870904412,0.17961456402151169,14.697868629738137,0.8088996078431372,0.12510783313416252,0.24497615605354606,97.5813963176379,19.79933449074074,4.995199470182706,0.17687160920006137,250.75921017361273,1.5203608913901203,0.13027181013497788,24406.73575076017,0.110462710575927
77,477,57.2717,13.1324,33,14.6677,0,123,127,2,127,2,1.00211,55.26738,0.0,0.0,10.57143,8.775,11.56564,0.0,0.0,132.0,57.18956,0.0,0.31,6.017,-1.0,2.595686,63459.27133753404,92.1956256206471,0.16181175361397582,0.09293455012392268,0.11574179307224912,162.32520694226326,0.2531590367732251,0.16156265041711257,0.18088949367983703,14.632551028404706,0.8104788235294118,0.12490793054899735,0.24340077346550384,97.55095834585612,19.911651234567902,4.978698257837343,0.17615538390980845,250.20728241847505,1.7043645093073412,0.13060262813365756,24408.770506131827,0.11051324256920421
78,478,57.3051,13.6744,33,14.8439,0,123,127,2,127,2,0.99695,55.28517,0.0,0.0,10.39286,8.726,11.32635,0.0,0.0,132.0,57.20067,0.0,0.31,6.135,-1.0,2.666877,63346.42708151339,92.36075097292465,0.1604956911431832,0.09290575346765369,0.11604284951641695,162.16954830788706,0.24931799579416172,0.16144677831646503,0.18136403468462764,14.70236450948833,0.8105811764705882,0.12477871869650428,0.24166434220118038,97.55087823239093,19.959828317901234,4.925306788271217,0.1755276102403398,249.67872894067023,1.6762512032521368,0.13094840444700617,24565.92564959405,0.1104287535842844
79,479,57.22,13.4143,33,14.8937,0,123,127,2,127,2,0.99478,55.19131,0.0,0.0,14.53571,8.719,11.79303,0.0,0.0,131.0,57.19673,0.0,0.3,7.032,-1.0,2.716775,63301.43703137153,89.49561536007835,0.1592322415356259,0.09325855201549685,0.11665140246196244,162.13201655193342,0.2471003697509279,0.16100859876264756,0.1820040315932685,14.679570515950521,0.81172,0.12465693289635854,0.23993153096697706,97.56697684489123,20.00950038580247,4.985552525969166,0.17492245324646086,249.13680476763975,1.5712433798997232,0.13083777779814898,24495.635417035264,0.11027633660103954
80,480,57.2613,13.862,33,15.2419,0,123,127,2,127,2,0.99675,55.2199,0.0,0.0,13.39286,8.726,11.56729,0.0,0.0,131.0,57.20833,0.0,0.31,6.193,0.49151,2.728094,63245.936086379676,92.28028675723907,0.15853670257638267,0.09385655511565728,0.11683191001029522,162.0383437751767,0.24488274370771443,0.16030653970491965,0.1825161587768285,14.639273937837578,0.8128211764705882,0.12442111838557604,0.23776041850191373,97.5535758268735,20.151668595679013,4.96121633621456,0.17426371658947826,248.59978480854588,1.505191821291758,0.13095432862513895,24491.542135684205,0.11027933467902998
81,481,56.9722,13.6424,33,15.6309,0,123,127,2,127,2,1.00372,54.94014,0.0,0.0,18.17857,8.769,11.95245,0.0,0.0,131.0,57.1837,0.0,0.31,5.766,-1.0,2.815214,63166.911545678246,93.33657009338242,0.15697334515819486,0.09476696205277722,0.11719628245515248,162.26147632133177,0.24710036975093544,0.15935128277415314,0.18289932131482914,14.656763712565105,0.8128211764705882,0.12438169747085068,0.23547791399256957,97.56026613862262,20.33396026234568,5.002010591122704,0.17362933472410638,248.07649427658816,1.7410751795326471,0.1309502460343271,24200.66248935322,0.10984437295051205
82,482,57.2921,13.4485,33,15.0217,0,123,127,2,127,2,1.00155,55.22709,0.0,0.0,14.78571,8.759,11.7669,0.0,0.0,132.0,57.20233,0.0,0.31,5.941,-1.0,2.740222,63228.453046215865,93.29387239778244,0.15615561569466674,0.09599523772734928,0.11748389605701832,162.05582073985556,0.24488274370770702,0.15830922126028354,0.18321238238655563,14.590417555820794,0.8164890196078431,0.12421272480392705,0.23353535695735173,97.5342308042398,20.442177854938272,4.973431291158085,0.17303184937563112,247.54076459320976,1.4196696613177975,0.13123990708736769,24619.43808128741,0.10950131111020246
83,483,57.32,13.2193,33,14.9346,0,123,127,2,127,2,0.99557,55.26588,0.0,0.0,13.75,8.75,11.59786,0.0,0.0,132.0,57.20578,0.0,0.31,6.726,-1.0,2.675269,63317.278636580384,92.58196678336317,0.15452762683117377,0.09765506765566014,0.11777211019620196,162.47329088743015,0.24710036975092897,0.15760014135683897,0.1839776859172484,14.62344021267361,0.8184243137254902,0.12455202535209488,0.23122728639218124,97.53772220924421,20.47366898148148,4.9571520210680875,0.17255244852306167,247.01500755691993,1.617772027905297,0.13145467921052706,24609.96656338745,0.1090161996677138
84,484,57.1014,13.3167,33,14.4031,0,123,127,2,127,2,1.00325,55.03962,0.0,0.0,12.89286,8.752,11.40484,0.0,0.0,132.0,57.17456,0.0,0.31,6.863,-1.0,2.715551,63258.09103227591,93.57469708256303,0.15311141513150908,0.09960099859548797,0.11835555016914542,162.41377276429452,0.2448827437077041,0.15698647959132192,0.18457825499258887,14.641878669644578,0.8185066666666667,0.12438188670501817,0.22892705902697105,97.58960897179504,20.47921489197531,4.920694004728269,0.1717445499239585,246.49022799718873,2.3732629224702766,0.1316937309321998,24355.185966800447,0.1086281332860313
85,485,57.1144,13.6294,33,15.0312,0,123,127,2,127,2,1.00111,55.03655,0.0,0.0,13.25,8.846,11.47718,0.0,0.0,132.0,57.20647,0.0,0.31,5.414,-1.0,2.736574,63276.26676112376,92.5948743104525,0.15171562494909094,0.10127103599953097,0.11851980219989283,162.46267038492903,0.24488274370770394,0.15623188980844335,0.18493591950733107,14.59197376392506,0.8203019607843137,0.12356988991473924,0.22674383691261277,97.59541429364765,20.5078125,4.942525783194373,0.17073985648424977,245.9718493885242,2.4043422452249783,0.1322227585830042,24331.117479215998,0.10845259346965017
86,486,57.0671,13.5155,33,16.0089,0,123,127,2,127,2,1.00166,54.99673,0.0,0.0,13.82143,8.83,11.75221,0.0,0.0,132.0,57.21114,0.0,0.31,6.106,-1.0,2.747406,63255.77392661292,92.08564706343647,0.150359120362812,0.10271793004470887,0.11903755717206571,162.54303789394365,0.24488274370770546,0.15525834563309648,0.18517480966429284,14.625520871009357,0.8206643137254902,0.12258117389926812,0.22449066965562176,97.59814146186848,20.655333719135804,4.967667694066587,0.17006542581235662,245.45759735556575,1.7857118215356975,0.13278093195483,24357.403233659497,0.1082624450274524
87,487,57.2169,13.2791,33,15.4458,0,123,127,2,127,2,1.00477,55.12466,0.0,0.0,13.28571,8.753,11.65295,0.0,0.0,133.0,57.23534,0.0,0.31,6.042,-1.0,2.735228,63286.07990216184,93.00447653907003,0.14906366069046592,0.10438407402130019,0.11958771485317433,162.69201043848688,0.24710036975093116,0.15417989856654676,0.1855817946389809,14.598060136959875,0.8220482352941176,0.12218159309118558,0.2222088919691548,97.58820570681964,20.71990740740741,4.947389656794001,0.16889518520134195,244.94280689535657,2.2905062587836644,0.13384352370259056,24528.091280027398,0.10844133826419113
88,488,57.012,13.5597,33,14.7787,0,123,127,2,127,2,0.99363,54.91667,0.0,0.0,12.60714,8.827,11.44958,0.0,0.0,133.0,57.19023,0.0,0.31,5.249,0.48663,2.835874,63169.449672418785,90.91115962880237,0.14792683124619688,0.10597378622127214,0.12010136659038011,162.68559748145378,0.24488274370770244,0.15274664085861056,0.1848949957279349,14.577373928493923,0.8223458823529411,0.1216118522185721,0.22040694908651057,97.59933407011607,20.706452546296298,4.922891849856206,0.16814734445874993,244.43909277870785,1.8119248626690279,0.13463499528870645,24272.206263131124,0.1083160607618478
89,489,57.0981,13.3303,33,15.3677,0,123,127,2,127,2,0.99175,54.98595,0.0,0.0,11.89286,8.827,11.69023,0.0,0.0,133.0,57.20103,0.0,0.31,6.265,-1.0,2.825763,63235.545099803545,90.81904954997226,0.1464599493801452,0.10751039697380271,0.12099204299211233,162.80073603237855,0.24488274370770355,0.15112982110165818,0.1839768223531598,14.614359349380305,0.8229113725490196,0.12102468214128871,0.2187150784642942,97.6065556927559,20.763599537037038,4.951237660669096,0.1675413212931013,243.9320587538137,1.7296465399486118,0.13547539724598076,24398.073551298996,0.10776683421513697
90,490,56.9671,13.1719,33,14.86,0,123,127,2,127,2,0.99698,54.85727,0.0,0.0,12.03571,8.759,11.49159,0.0,0.0,133.0,57.19213,0.0,0.3,6.186,-1.0,2.791719,63383.984519064565,93.7330528506791,0.1456881476106816,0.10922792993954494,0.1219494314710833,162.8553328305024,0.24266511766447738,0.14938882274590332,0.18350609215544947,14.563301934136286,0.8234847058823529,0.12034631400064776,0.21734109735537616,97.60862191694608,20.74049961419753,4.91956596745359,0.16666692852639084,243.42980708841785,1.8116759455492528,0.13603509519077597,24176.57018200345,0.10753701937535938
