,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.6,cubrow.0.6,color_fulness,cubrow.0,cubrow.1.0,fft,blur,blockiness,cubcol.0.5,cubcol.1.0,staticness,contrast,saturation,cubrow.0.5,cubcol.0,uhdhdsim,noise,movement,temporal,cubrow.0.3,tone,cubcol.0.3
45,345,62.7108,17.2122,49,17.5517,0,129,126,7,128,6,0.99775,66.71582,0.0,0.0,7.46429,8.598,14.66646,0.0,0.0,130.0,57.81169,0.0,1.45,1.63,-1.0,0.000158,0.15967394232915114,0.23862164915520573,149.4470314336678,0.12192323428579152,0.27363942550387016,65117.77355911333,36641.98042621286,1.8670590631983839,0.20605524186385177,0.16578432908731594,285.0656576506716,88.84859136767385,16.065817185390145,0.2001615252332335,0.12264392338258165,95.75794300206104,0.4362666880431998,15.081500771604938,6.8311862052224726,0.15492978726448917,0.7742462745098041,0.20482707829489383
46,346,62.601,17.0049,49,17.3634,0,129,126,7,128,6,1.00034,66.56247,0.0,0.0,9.10714,8.637,14.91581,0.0,0.0,129.0,57.78388,1e-05,1.46,1.616,-1.0,3.6e-05,0.1590418417108526,0.23834945014526068,149.25363407326228,0.12160475017963764,0.27426965089202987,65222.99595831073,36513.48604276596,1.5852222495967478,0.20624083597702178,0.1664357347508307,284.23870492446594,85.07381352211266,16.11508725013262,0.20034114044068188,0.1225469360165973,95.75549186432906,0.4362666880431987,15.197289737654321,6.8666413132173085,0.15374585339454222,0.7744423529411766,0.20480537389888412
47,347,62.5465,16.5962,49,17.8526,0,129,126,7,128,6,0.99837,66.51052,0.0,0.0,12.57143,8.633,14.73102,0.0,0.0,129.0,57.71554,0.0,1.45,1.581,-1.0,0.000104,0.15838925238006038,0.2379367649420571,149.76501488752612,0.12131995867056207,0.2749709477903782,65149.790738727315,36471.62771885968,1.9979170292299626,0.20632325546187402,0.16716519503493288,283.41015619427947,87.96797149126473,16.055675176926602,0.1999540247208547,0.12225176114787725,95.77291039941451,0.43626668804320107,15.296296296296296,6.834748611342404,0.1526088228568765,0.7740827450980394,0.2047059877795787
48,348,62.5293,16.575,49,18.0362,0,129,126,7,128,6,0.99726,66.48033,0.0,0.0,7.21429,8.581,14.38162,0.0,0.0,130.0,57.67236,0.0,1.45,1.607,0.125,0.000105,0.1576880149767608,0.2375333258971498,149.78753286941748,0.12133738068600504,0.27557353036055915,65144.771269366414,36550.44023905069,2.141750417075172,0.2063415154928177,0.16786196073827106,282.594283885535,87.9980185136621,16.05054219563802,0.19955703742695657,0.1216090095940683,95.77820277536122,0.4384843140864208,15.319492669753087,6.798046807246807,0.15148244198728364,0.7739145098039217,0.205005272839904
49,349,62.4816,16.2654,49,17.3687,0,129,126,7,128,6,0.99787,66.43709,0.0,0.0,9.75,8.625,14.36422,0.0,0.0,130.0,57.62796,0.0,1.46,1.714,-1.0,5.1e-05,0.1571269112850313,0.23726406018845092,150.21570868010647,0.12134642101353266,0.27581425985064667,65122.32708865586,36438.92435785076,2.312335348829102,0.20642599681427917,0.1682051337874882,281.8017416788748,85.57304830797906,16.082430804217303,0.19926347209720036,0.1210325331037304,95.77134311997213,0.43626668804320196,15.402488425925926,6.7925106103879225,0.1503466400958202,0.7734286274509805,0.20513117188623875
50,350,62.3316,16.1214,49,17.2225,0,129,126,7,128,6,1.00156,66.2906,0.0,0.0,8.03571,8.609,14.08998,0.0,0.0,130.0,57.57046,0.0,1.45,1.636,-1.0,0.000334,0.1565352009633276,0.2366659176659532,150.2146558449248,0.12126887045490871,0.27609147855365673,65119.02060079693,36198.06366473936,2.022674128510613,0.2065202220283503,0.16860414484073924,281.0069945904231,85.50841695052688,16.038291460202064,0.19863019382910738,0.12081542279516205,95.79023617943469,0.4362666880432024,15.38695987654321,6.757042294027144,0.1492575508085495,0.773606274509804,0.20551117369317456
51,351,62.2353,16.3859,48,17.4774,0,129,126,7,128,6,1.00732,66.15767,0.0,0.0,6.64286,8.638,13.9696,0.0,0.0,132.0,57.53998,0.0,1.45,1.491,-1.0,0.000154,0.15576068383996167,0.23572380110980526,150.48955429381326,0.1209339522369631,0.2762044406436499,65185.45844529487,36036.76282317235,2.1490418834707716,0.20656163126561347,0.16911073006954402,280.2206227128169,88.00638351820574,16.03915235731337,0.19783042222078426,0.12063745029289187,95.80236661879815,0.4384843140864226,15.394097222222221,6.72710491147337,0.14826855283440055,0.7735418431372549,0.20555916324861473
52,352,62.1055,15.951,48,17.4209,0,129,126,7,128,6,1.00557,66.01962,0.0,0.0,8.89286,8.647,14.19404,0.0,0.0,131.0,57.49117,0.0,1.46,1.624,-1.0,6.8e-05,0.15485709001746092,0.23477379706564067,150.5828715288883,0.12087927418487394,0.2759429321103072,65167.01370604568,35854.0726769651,2.142057859549229,0.20655515710262953,0.1695303868948532,279.4600348625516,86.90737021680773,16.019778969847128,0.19683334668013436,0.12033085812184705,95.81246699064023,0.4362666880432015,15.459394290123457,6.760606866391751,0.14732235732675375,0.7731223529411766,0.2057005763074074
53,353,62.0407,15.8167,48,16.8972,0,129,126,7,128,6,0.99745,65.95459,0.0,0.0,7.89286,8.617,13.82731,0.0,0.0,132.0,57.45821,0.0,1.47,1.7,-1.0,9.9e-05,0.1540243875114297,0.2339407396199062,150.8886364794207,0.1208095588926466,0.2755709115605055,65215.93271253054,35881.53677464549,2.1558642834396626,0.20658328112466465,0.1698752969201699,278.69456492443027,85.70273579271661,16.00491483711902,0.195841463513103,0.12030014336545936,95.81234676630815,0.4384843140864206,15.389033564814815,6.7050568425695305,0.1464099031304547,0.77278,0.20609028275260813
54,354,61.9146,15.9444,48,16.6147,0,129,126,7,128,6,0.99378,65.75525,0.0,0.0,6.85714,8.649,13.70167,0.0,0.0,131.0,57.41286,0.0,1.46,1.662,-1.0,5.7e-05,0.1535907241907134,0.2331502124409404,151.10671167910095,0.12062766657939662,0.2753349663976961,65214.84322923644,35592.6446248151,2.0991722642238932,0.20640614486858452,0.17016808726428342,277.94953576261435,84.04532750142357,16.022420624156055,0.194809743853804,0.12029223298812454,95.83568905194939,0.4362666880431984,15.31664737654321,6.693970130730426,0.1454775685603766,0.7723407843137257,0.20700460518468594
55,355,61.7329,15.8714,48,17.3786,0,129,126,7,128,6,0.99759,65.59925,0.0,0.0,8.53571,8.672,13.81828,0.0,0.0,130.0,57.37087,0.0,1.47,1.567,-1.0,5.3e-05,0.15337338489459112,0.23229631668973855,151.32008809982656,0.12048274415393856,0.2750739079328287,65154.77787707851,35335.174852975426,1.725685485727459,0.20635832742968555,0.17035023487246786,277.2073681231374,85.70628233839315,16.015570558147665,0.19384436508136643,0.12054320988424591,95.85478685881182,0.43626668804320484,15.320360725308642,6.706852179576751,0.14460606521793143,0.7714258823529412,0.2073568427284519
56,356,61.7035,15.7304,48,17.3498,0,129,126,7,128,6,0.99887,65.5503,0.0,0.0,7.5,8.635,13.74711,0.0,0.0,131.0,57.33145,0.0,1.46,1.526,0.125,0.000105,0.15311238406019265,0.2313429373329155,151.40945904658494,0.12044272989263737,0.2748259562887774,65169.49804079902,35423.0274399925,2.0291777058657607,0.20597157220907328,0.17054594399403925,276.488364590531,88.91991226610634,16.03019657841435,0.19301862024535546,0.12069616287916891,95.85740559201963,0.4384843140864276,15.332947530864198,6.691809791606231,0.14382318436622893,0.7711949019607843,0.2074997027036458
57,357,61.6986,15.5714,48,17.0713,0,129,126,7,128,6,0.99732,65.50942,0.0,0.0,7.78571,8.632,13.63243,0.0,0.0,131.0,57.30831,0.0,1.46,1.462,-1.0,5.5e-05,0.15275873915792929,0.2302201435674308,151.58774016242714,0.12031498998397548,0.27470557814962415,65132.426761852694,35464.9469861183,2.070362665143651,0.2057949086235257,0.17092461013428073,275.7831562218914,87.7101701024852,15.999863424418884,0.1921544889961972,0.12055510816042879,95.85627212638848,0.4384843140864241,15.316936728395062,6.68970916551204,0.1430824328434616,0.7709270588235295,0.20757597638332723
58,358,61.5785,15.7817,48,16.3959,0,129,126,7,128,6,0.99867,65.35216,0.0,0.0,6.39286,8.646,13.48859,0.0,0.0,131.0,57.26396,0.0,1.46,1.552,-1.0,3.3e-05,0.15230252465421096,0.2290824864389554,152.02983103578742,0.12019514415001516,0.2748102606638989,65106.45219474711,35183.784151191685,2.0565788230916775,0.20537486407845668,0.17100041559476595,275.0587117414158,88.02948035271498,15.943452811535494,0.19118674744351782,0.12050845967823354,95.88384371528859,0.4384843140864227,15.28978587962963,6.661700817385136,0.14235521918982594,0.7704952941176472,0.2073947873962204
59,359,61.4192,16.1977,48,16.742,0,129,126,7,128,6,0.99729,65.14309,0.0,0.0,6.71429,8.652,13.66837,0.0,0.0,131.0,57.23462,0.0,1.47,1.681,-1.0,0.000123,0.151885179791006,0.2280860228409908,151.94177746859322,0.12006995676161585,0.27504319837071667,65131.71530982989,34943.06421646762,2.249855792918538,0.20509512538420407,0.17114089130795027,274.3584231053688,88.02740880422265,15.942789901921778,0.190175029831222,0.12023776737178464,95.90089955351394,0.4362666880432014,15.264322916666666,6.685194138254495,0.1417623199428565,0.7696305882352942,0.20726002429031856
60,360,61.3631,16.1613,47,16.5556,0,129,126,7,128,6,0.99674,65.04948,0.0,0.0,6.0,8.647,14.0311,0.0,0.0,131.0,57.20538,0.0,1.48,1.48,-1.0,0.000276,0.1509691583260942,0.2265965692793359,152.17101326397244,0.1198832845162161,0.2756301318486231,65120.75577778573,34862.34493769048,1.9214046217975747,0.20511591778774396,0.17156512090249534,273.686746541873,88.17075999234979,15.99957369580681,0.1884283580867308,0.11974974697104056,95.91036857571476,0.43848431408642274,15.25954861111111,6.737181472806775,0.1391762225441776,0.7692611764705883,0.20767354846516262
61,361,61.3351,16.0787,47,17.3723,0,129,126,7,128,6,1.0006,65.03413,0.0,0.0,8.53571,8.606,13.99613,0.0,0.0,131.0,57.18572,0.0,1.47,1.604,-1.0,0.000196,0.15010656138716458,0.22515899374132284,152.58144748503364,0.12005806986896028,0.2758735701769796,65026.565811128494,34853.34310722252,1.142504394675705,0.2051604899371394,0.17210803173210068,273.00727984064855,86.44466418447637,15.987030029296875,0.18678954219779262,0.119125567164754,95.91625745167961,0.43626668804319957,15.303771219135802,6.732302545893526,0.13622259075969895,0.7686274509803922,0.20829260457750248
62,362,61.2446,15.6877,47,16.9232,0,129,126,7,128,6,0.99999,64.87381,0.0,0.0,7.07143,8.602,13.92968,0.0,0.0,130.0,57.1412,0.0,1.46,1.678,-1.0,0.000209,0.1491553171866252,0.22374544629039275,152.48762440500522,0.12058940388878389,0.27688013074359347,65124.88126313177,34772.9943972395,1.8174726606238205,0.205257594664245,0.17247103520096335,272.3378830754944,87.52161263965128,15.905118965808256,0.1851792286961788,0.11882512935911163,95.93148472421598,0.4362666880431992,15.327064043209877,6.733263227216473,0.13317955506348703,0.7686084901960785,0.20884620678406357
63,363,61.2373,15.4778,47,16.4556,0,128,126,7,128,6,1.00019,64.89779,0.0,0.0,7.39286,8.605,13.5916,0.0,0.0,131.0,57.13949,0.0,1.46,1.768,-1.0,9.9e-05,0.14820872587454506,0.22217014019387765,152.79640327691953,0.12092363112344981,0.27786479883657367,65158.033098762535,34698.89865174039,1.0134357411734336,0.205248660641442,0.17300717079912772,271.6668050933236,85.91932291149729,15.931191150053047,0.18374243177156097,0.11862949577112618,95.93285169184492,0.43626668804319896,15.319974922839506,6.678289997571733,0.13052971172660024,0.7684498039215687,0.20948868299392523
64,364,61.2119,15.6194,47,16.4965,0,128,126,7,128,6,1.00178,64.82722,0.0,0.0,7.46429,8.618,13.41093,0.0,0.0,131.0,57.09387,0.0,1.47,1.407,0.125,0.000186,0.14723619631885318,0.22042247191084308,152.89133129532885,0.12158186754515762,0.27839857725021677,65120.50599628757,34641.53387036983,1.1113412429457903,0.2052593287396204,0.1734119971443637,271.00799068323386,86.3978991438451,15.895298333815585,0.18285514606596287,0.11861211179192238,95.94719285416073,0.4362666880431974,15.29441550925926,6.6542328832794615,0.12848651679827947,0.7677494117647059,0.210427172609291
65,365,61.055,15.5906,47,16.6845,0,128,126,7,128,6,0.99844,64.66626,0.0,0.0,7.78571,8.648,13.52986,0.0,0.0,131.0,57.07016,0.0,1.47,1.463,-1.0,0.000191,0.1461461088931283,0.21908313695702764,152.91206272698682,0.12152364343133427,0.27905726099049244,65094.43579953523,34469.523698162666,1.6610789415792655,0.20489613975311055,0.17368262937661166,270.36563852232047,85.2281455441725,15.915854936764564,0.18251212956172186,0.11816362524053785,95.96554054325838,0.43626668804319935,15.272521219135802,6.667008261888885,0.12654202355649052,0.7674141176470588,0.21104407898772765
66,366,61.0202,15.7352,47,16.4201,0,128,126,7,128,6,0.99585,64.57826,0.0,0.0,5.67857,8.646,13.50707,0.0,0.0,131.0,57.04839,0.0,1.46,1.464,-1.0,0.000222,0.1450852713823395,0.21783439372720742,153.35702055352306,0.1213014512915459,0.28001872288653185,65131.50895513786,34306.93046939346,1.2231323661681406,0.20478564887820677,0.17374419272497027,269.71766305318585,87.46610960452647,15.856382016782408,0.18220661239431227,0.11794599972787766,95.9787961593655,0.4384843140864245,15.253327546296296,6.651170744587945,0.12493875047874053,0.7670133333333333,0.21161972724848185
67,367,60.8782,15.1739,47,16.4161,0,128,126,7,128,6,0.99962,64.41715,0.0,0.0,5.17857,8.676,13.62842,0.0,0.0,130.0,57.01809,0.0,1.44,1.433,-1.0,7.2e-05,0.1439605813867512,0.21637517258875372,153.36567724224548,0.12109673135913648,0.2813520610045568,65237.68350291449,34182.15125423079,1.3190883009785441,0.2044224138585219,0.17388434949103734,269.07595927075846,87.6159688289256,15.863252804603107,0.1821071228472102,0.11801521879101294,95.98357059442881,0.43626668804319685,15.254774305555555,6.677078903525042,0.1228429621420452,0.7663192156862746,0.21201671003618566
68,368,60.8393,14.6257,47,16.0553,0,128,127,7,128,6,1.00237,64.41363,0.0,0.0,7.10714,8.642,13.14656,0.0,0.0,130.0,57.01936,0.0,1.45,1.456,-1.0,5.8e-05,0.1426537579328314,0.21521677576607193,153.59621002317596,0.12094501013319287,0.282662214775936,65339.510097524304,34074.5004081943,1.1582824695708491,0.20431721692380117,0.17416668351214387,268.45939676491844,89.12617252223097,15.908370406539351,0.18236586583863224,0.11826326322139198,95.99940295773152,0.43626668804319796,15.238715277777779,6.620420992586828,0.12086709885872024,0.7668714313725491,0.21241617497451
69,369,60.7287,14.9654,47,15.5861,0,128,126,7,128,6,0.99967,64.28236,0.0,0.0,7.21429,8.666,12.6702,0.0,0.0,130.0,56.98737,0.0,1.47,1.672,-1.0,8.4e-05,0.14148189533588817,0.21424469256324502,153.63880827500904,0.12073672497086853,0.28395587653041193,65250.45433894399,34015.69483989182,1.5068379538924292,0.20384499064800274,0.17447806889487338,267.83259803088936,90.61043162703587,15.828155329198012,0.18254252037040378,0.118068849758716,96.00788708001036,0.43626668804319263,15.170958719135802,6.557689668517431,0.11888625155919448,0.7652678431372549,0.2128447793056723
70,370,60.6122,14.8911,47,16.5263,0,128,126,7,128,6,0.99856,64.19194,0.0,0.0,9.03571,8.669,12.97078,0.0,0.0,130.0,56.96478,0.0,1.46,1.722,-1.0,0.000142,0.14013122556162527,0.21316331126842988,153.75156545823825,0.12042471276994263,0.285300133263004,65121.901832930096,33729.80973104703,0.9688401008066645,0.20353733484597486,0.1747467067078017,267.2174451889271,86.44812495140965,15.814122517903645,0.18294694794574382,0.11789884715801835,95.9970114845221,0.4384843140864232,15.12866512345679,6.602842196899793,0.11685775840155237,0.7663874509803922,0.21332433329780467
71,371,60.6253,15.1858,47,16.6805,0,128,126,7,128,6,0.99344,64.15209,0.0,0.0,7.42857,8.665,12.90382,0.0,0.0,130.0,56.94873,0.0,1.47,1.52,-1.0,0.000141,0.13880413160190658,0.21177559461868747,153.87622425233693,0.12025867265361419,0.2864546427442568,65172.795293346535,33818.19218835398,1.8299703064811186,0.20324212715270998,0.1749983406669336,266.60482731665377,86.51549997067255,15.7796932267554,0.1836714354887455,0.11769590069758054,96.02269754544957,0.43626668804319907,15.108506944444445,6.578333840145019,0.11472666361655065,0.7661196078431373,0.21397472404494258
72,372,60.4395,15.0166,47,16.1504,0,128,126,7,128,6,0.99208,63.95778,0.0,0.0,6.82143,8.687,13.16329,0.0,0.0,130.0,56.92186,0.0,1.46,1.575,0.125,0.000271,0.1374131874398306,0.21042924312189087,154.12804228470708,0.12052128657803617,0.28764306378846816,65114.552258082455,33485.26782324567,2.092029738721509,0.20298734133516078,0.1753145388608491,266.0143128645396,84.82117906497707,15.809771125699267,0.1845380381901722,0.11720619705863836,96.04511344318631,0.4362666880432015,15.062403549382717,6.614120536449197,0.1129810449966593,0.7652862745098039,0.2146098027805728
73,373,60.4545,14.9241,46,15.918,0,128,126,7,128,6,0.99998,63.9445,0.0,0.0,7.10714,8.709,13.01324,0.0,0.0,130.0,56.9039,0.0,1.45,1.614,-1.0,0.0001,0.13605641244687897,0.20889881953178413,154.27811196244872,0.12031934931854567,0.2893261825052807,65091.72735524561,33583.85281831696,1.8182071285616241,0.2026650405269335,0.1755219148896619,265.4245042585383,88.38558602190294,15.772470733265816,0.1852276381187704,0.11685918723178455,96.0439152798152,0.4362666880432038,15.028549382716049,6.583573722951311,0.11088105573507392,0.7651811764705883,0.21538628666839196
74,374,60.4238,15.0474,46,15.7998,0,128,126,7,128,5,1.00603,63.87401,0.0,0.0,7.64286,8.662,12.93786,0.0,0.0,130.0,56.9036,0.0,1.45,1.626,-1.0,0.000323,0.13478753367854893,0.20713620428091734,154.39468676701517,0.12040528658340012,0.2909454268276613,65136.6800025659,33663.618053609614,1.1594323592495286,0.2022969070528248,0.1756038525457874,264.83158127206013,84.88443054579558,15.77464124891493,0.18592740674704364,0.11709273994358033,96.04919796363967,0.43626668804320246,15.033661265432098,6.583214710214296,0.10894567293001492,0.7643705882352941,0.21627627358340668
75,375,60.2452,14.7237,46,16.2883,0,128,126,7,128,5,0.99881,63.69662,0.0,0.0,5.78571,8.659,13.03757,0.0,0.0,132.0,56.88915,0.0,1.46,1.434,-1.0,5.2e-05,0.13374969776478018,0.20552474169741913,154.74978936675703,0.12101550708768097,0.2922321170527537,65050.594430803096,33307.76132772774,1.834667787152508,0.20176272122684227,0.17557287428875176,264.24690518661805,86.05207508711823,15.741548326280382,0.18652053669134638,0.11721212032577105,96.06339520104319,0.4362666880432,14.990644290123457,6.594478462091267,0.1076984463176845,0.7646156862745099,0.21686695707390394
76,376,60.2884,14.8254,46,15.5885,0,128,126,7,128,5,0.99757,63.73562,0.0,0.0,6.53571,8.695,12.76215,0.0,0.0,132.0,56.86738,0.0,1.46,1.684,-1.0,0.00013,0.13230152829218148,0.20460419498917623,154.69271513691055,0.12185004178754122,0.29306437641662253,65006.7456744424,33502.852967065075,1.0903545975325981,0.2014561156402788,0.17543812391539107,263.67657756754426,86.01220938795814,15.758062857168692,0.18711359930350402,0.11752702006587529,96.07126077407366,0.4362666880431962,15.030574845679013,6.565662512036773,0.10684891677608715,0.7637254901960785,0.2172628145107772
77,377,60.1125,14.8947,46,15.3129,0,128,127,7,128,5,0.9972,63.49323,0.0,0.0,9.96429,8.751,12.84823,0.0,0.0,131.0,56.8434,0.0,1.45,1.394,-1.0,7.5e-05,0.13114289844005778,0.20434085320396575,154.79766879995685,0.12224915912895702,0.29383779510894326,64983.99076858193,33117.848197806714,1.6097862734366912,0.20071789657718392,0.17531464260316507,263.1121333076847,84.90918226505072,15.724162537374614,0.18729864188183531,0.11748084284135081,96.09639577778054,0.4362666880431935,15.070457175925926,6.563698303294163,0.10607547290635612,0.7626137254901961,0.21730599443223117
78,378,60.0637,14.6176,46,15.567,0,128,126,7,128,5,1.00001,63.492,0.0,0.0,11.21429,8.737,12.9083,0.0,0.0,132.0,56.83297,0.0,1.46,1.473,-1.0,0.000206,0.1300667160395961,0.204474479777662,154.88188364204703,0.12252106434776903,0.2944730080732642,64995.954907890635,33068.28455307032,1.5352526369792643,0.2003130201402815,0.17513780209515956,262.5423029614535,87.43040917991131,15.71849681712963,0.18705211026816748,0.11769424567419545,96.09576066982791,0.4362666880431936,15.062596450617283,6.567845853187677,0.10539236155142406,0.7626486274509805,0.217075221202493
79,379,60.0907,14.3232,46,15.0841,0,128,127,7,128,5,1.00122,63.47091,0.0,0.0,9.60714,8.728,12.6689,0.0,0.0,131.0,56.80998,0.0,1.46,1.62,-1.0,4.3e-05,0.12872849625934288,0.20436574851118003,155.0805085468342,0.1228003510403129,0.29524780774803405,65004.53288163215,33175.40395847315,1.1640159323186832,0.19951008218326327,0.17489134936815923,261.9834024070605,86.3025196687186,15.696831597222221,0.18668289259825674,0.11811971602876106,96.09193754094068,0.43626668804319757,15.06153549382716,6.533092497608198,0.10461694802637694,0.7629709803921569,0.21722999775558982
80,380,60.1455,14.0347,46,15.0489,0,128,126,7,128,5,0.99484,63.52431,0.0,0.0,10.46429,8.681,12.41313,0.0,0.0,132.0,56.78348,0.0,1.46,1.458,0.125,0.000181,0.12779711585191497,0.20386663951894918,155.23581987970897,0.1227719373043439,0.2962429576159484,65030.26894239432,33346.91729367036,1.478030549401883,0.1989112413184419,0.1747487949052918,261.4321983788143,86.90380090810271,15.64305453830295,0.1867985322022591,0.11835053666654828,96.09606443031382,0.4362666880431987,15.09669174382716,6.485718708389368,0.10367429803136606,0.7614066666666667,0.217429793663992
81,381,60.0807,14.5719,46,15.0587,0,128,127,7,128,5,0.99682,63.42167,0.0,0.0,9.46429,8.692,12.16081,0.0,0.0,132.0,56.7979,0.0,1.47,1.427,-1.0,0.000151,0.1265226077807742,0.20322311101434412,155.40227467322507,0.12213536984014013,0.2973308059571003,65076.57491679835,33196.38741463669,1.8032644375713152,0.19823273294733718,0.17475344915465874,260.88663041293734,88.12473322117972,15.676699979805653,0.18713709972719134,0.1184605793009423,96.09905107214529,0.4362666880432,15.092881944444445,6.448125096354014,0.10280325907116249,0.7610749019607843,0.21756305913859705
82,382,60.0808,14.7702,46,15.1685,0,128,127,7,128,5,1.00315,63.38624,0.0,0.0,8.78571,8.672,12.62845,0.0,0.0,131.0,56.7681,0.0,1.46,1.529,-1.0,0.000589,0.12540851465521163,0.2028160552165467,155.50085827034962,0.121825809263012,0.298716154067099,65085.67422601659,33239.63281926026,1.7514319724565313,0.1976678092550378,0.17482005284028904,260.36182122727877,90.62236460553373,15.700754424672066,0.18691262244407397,0.11837215512680002,96.100174423845,0.436266688043196,15.124083719135802,6.520705351660894,0.10191925622065172,0.760026274509804,0.21802601966717783
83,383,59.8709,14.372,45,15.6434,0,128,127,6,128,5,1.00348,63.16897,0.0,0.0,8.85714,8.738,12.79718,0.0,0.0,132.0,56.75191,0.0,1.46,1.559,-1.0,4.4e-05,0.12443573829883636,0.20225515005815728,155.7038503399982,0.12174700366737873,0.2998752783780404,65208.20064456941,32945.776640824355,1.8789022376198166,0.1971885368235505,0.17493885015666194,259.8291602780912,88.88700146914567,15.64249504937066,0.1864610063206086,0.11868126793239636,96.12904293627933,0.43626668804319335,15.18113425925926,6.530309571079751,0.10069362114286597,0.7604482352941178,0.21810921491179774
84,384,59.8938,14.6727,46,15.3656,0,128,126,6,128,5,0.99899,63.18289,0.0,0.0,9.28571,8.688,12.45063,0.0,0.0,132.0,56.73792,0.0,1.45,1.71,-1.0,0.000629,0.1229883896438821,0.20144906486704817,155.67501790281523,0.12204980875375038,0.3010736492023083,65253.95770242155,33001.93331453137,2.043098148179366,0.1971029353872213,0.17506075991067507,259.29322062321995,85.30618514177442,15.619155318648728,0.18641112398320908,0.11925473364996145,96.1304883255997,0.4362666880431938,15.242042824074074,6.471318189127952,0.0996603745019812,0.7608133333333333,0.21839271925493198
85,385,59.8617,14.0426,45,15.4661,0,128,127,7,128,5,0.9989,63.14424,0.0,0.0,8.96429,8.68,12.71787,0.0,0.0,131.0,56.72968,0.0,1.45,1.642,-1.0,0.000107,0.12210084314742044,0.2004522465444754,155.86622248367044,0.12229136783827155,0.3024794142983541,65245.000788663514,33012.126584858015,1.699861638081485,0.19723602353801722,0.17514053272908991,258.7696998836617,86.37072748804783,15.608238691165125,0.1870797947635814,0.11951670637887186,96.13043423631915,0.436266688043198,15.341049382716049,6.522490138295854,0.09914283143109211,0.7606976470588236,0.2185248399756417
86,386,59.7411,13.7703,45,15.1598,0,128,126,6,128,5,0.9984,63.02069,0.0,0.0,8.57143,8.707,12.16847,0.0,0.0,132.0,56.73307,0.0,1.44,1.571,-1.0,0.000226,0.12075499056854291,0.1997000514074807,155.77689584963625,0.12226843168267332,0.3039493902808933,65419.891950843186,32827.82096107133,1.7120800281534223,0.19743247644713735,0.17514139235013115,258.25802292559223,85.24386438385022,15.599409692081403,0.18784706336132972,0.1200614301667493,96.14989303206295,0.4324256470641368,15.39916087962963,6.428485087848564,0.09906782067345993,0.7605917647058824,0.21856289528541717
87,387,59.6577,13.8034,45,15.0345,0,127,127,7,128,5,0.99865,62.93123,0.0,0.0,8.21429,8.738,11.93035,0.0,0.0,133.0,56.72009,0.0,1.44,1.739,-1.0,0.000657,0.11965809532904288,0.1992759495903366,156.0993778083384,0.12220261259236395,0.3056501819914852,65396.99269273682,32702.062607507865,1.6877189831562085,0.1980415538041561,0.17513632497532597,257.7485038894518,84.38918713904245,15.645875530478396,0.18851247048955375,0.12044780279209034,96.16297335072358,0.4324256470641357,15.40060763888889,6.400399252914448,0.09948122771960677,0.7609518823529412,0.218753512148294
88,388,59.5753,14.2121,45,15.2,0,127,127,6,128,5,1.00083,62.80121,0.0,0.0,10.75,8.7,11.958,0.0,0.0,132.0,56.71304,0.0,1.45,1.568,0.125,0.000163,0.11864580198513903,0.19888909995211274,156.08421470554475,0.12217485169982713,0.3076949534211638,65384.90243054808,32616.161268990363,1.5871864482033098,0.1985389043146897,0.1750848966638244,257.2420944918644,86.76511586774264,15.586175047321085,0.18922101681059175,0.12115555594500915,96.1561260057362,0.4362666880431945,15.449266975308642,6.400420161768349,0.10015115576533679,0.7609768627450981,0.21857559838897384
89,389,59.4926,14.4187,45,15.4453,0,127,127,6,128,5,0.99913,62.67559,0.0,0.0,9.57143,8.721,12.3093,0.0,0.0,131.0,56.70176,0.0,1.46,1.76,-1.0,0.000109,0.11710373158585799,0.1987470375713522,156.2387158185606,0.12185277430283736,0.30992153293854485,65405.903840548,32465.756441647573,1.746659720466758,0.19931194113752984,0.17506765032113944,256.7436197929805,83.47676009486779,15.569993572470583,0.18944301320190854,0.12174851888282225,96.17970155369014,0.43242564706413794,15.534963348765432,6.445245375476629,0.10068989267755998,0.7608376470588236,0.21843247979742955
90,390,59.3972,13.8839,45,15.2747,0,127,127,6,128,5,1.00008,62.57349,0.0,0.0,10.25,8.743,12.49363,0.0,0.0,132.0,56.67822,1e-05,1.45,1.815,-1.0,0.000335,0.1160808799136654,0.19898032350126296,156.4200751015332,0.12147129550760338,0.31212478681486094,65396.44248444091,32227.980852404035,1.5774832916435897,0.20022255520896534,0.17495491069935692,256.2436512237685,86.13785753669842,15.564637549129534,0.18943381189490507,0.12249381933056072,96.18855003608834,0.43626668804318847,15.587336033950617,6.477530124089555,0.10122025956099683,0.7603984313725491,0.21793573203488112
