,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.3,cubrow.1.0,staticness,blockiness,cubrow.0.3,noise,blur,uhdhdsim,cubrow.0,fft,cubcol.0.6,movement,contrast,cubcol.1.0,color_fulness,cubcol.0,tone,temporal,saturation,cubrow.0.6,cubrow.0.5,cubcol.0.5
45,45,70.8698,24.3796,46,40.8264,0,121,118,12,135,17,0.99564,65.87623,0.0,0.0,0.5,4.957,20.6951,0.0,0.0,121.0,35.0573,0.00643,0.58,11.339,-1.0,0.024891,0.26836502369305415,0.018787047290527173,366.73689267881315,5.753602844594119,0.048909969157417355,0.815193535735124,64020.428766571444,82.0209075756604,0.017256275883608205,72778.25164344544,0.20574540094489288,13.921826774691358,88.12360768007757,0.13190795651357157,82.48762572103692,0.14218479252125368,0.5399470588235294,6.564897000021004,45.436286455319255,0.1150425007409278,0.10070061910053704,0.22017468530693562
46,46,71.7789,24.7882,47,38.631,0,121,118,12,135,17,1.02954,66.77588,0.0,0.0,0.60714,4.967,20.94258,0.0,0.0,123.0,35.2326,0.00686,0.58,13.509,-1.0,0.026455,0.2703447404569193,0.018882863052383594,367.08485713847597,4.2761548208331615,0.0503508139962234,0.8234698288006469,68508.08841632349,81.85834079509209,0.017733266129564298,72868.24964280159,0.20603381905411514,13.78761574074074,89.14599645675293,0.13317550743508852,83.86478673976869,0.14080340334230027,0.5399847058823528,6.563406071097173,45.50415020224489,0.11555625899378612,0.10229767434547028,0.21962780134598173
47,47,72.3594,24.8173,47,38.5288,0,120,118,12,135,17,1.04993,67.30445,0.0,0.0,0.57143,4.963,21.29378,0.0,0.0,124.0,35.41898,0.00737,0.58,13.251,-1.0,0.027755,0.2713929981567376,0.018956941692728116,367.5723602836382,5.652192379356502,0.05262428230458081,0.8234698288006507,70489.80923934474,81.8083858472393,0.01834543504737365,73818.55994263456,0.2066251674823538,13.414592978395062,91.90788648810684,0.13408556013781653,84.95580522532458,0.13946594623866926,0.5399329411764706,6.518988036640514,45.8480573112582,0.1167059920888923,0.10452814718342499,0.21933324944247598
48,48,72.6901,24.9588,48,39.7669,0,120,118,12,135,18,1.04986,67.6211,0.0,0.0,0.42857,4.93,21.3272,0.0,0.0,124.0,35.69408,0.00754,0.59,11.438,0.12809,0.024091,0.2710486097068063,0.019046129799178663,368.1096901467642,6.55944748302872,0.053929519971587354,0.8250932437364765,72471.27126689185,81.68886886518123,0.01910105536027242,73850.92159806348,0.20696143313828097,13.276475694444445,89.69602175600372,0.13468094707853495,85.89859671654035,0.13807683023830608,0.5419588235294118,6.510411012343224,46.22182323314525,0.11952931038944982,0.10763413690392964,0.22063952318372515
49,49,71.7417,25.2569,47,41.5975,0,120,118,12,136,18,1.04548,66.78641,0.0,0.0,0.28571,5.01,21.44523,0.0,0.0,124.0,35.65646,0.00708,0.59,11.369,-1.0,0.02484,0.26987845127384696,0.019276513454950548,368.6101984424203,8.052809699636319,0.053764145733399236,0.825093243736487,69407.59312173918,81.6861942572197,0.01978907471570136,73254.52977892869,0.20713249005441986,13.23341049382716,88.30858560892142,0.13610163714288223,85.89106033883233,0.13676904433962397,0.5429898039215686,6.500580990080082,46.428008656442906,0.1222129381655032,0.10944502373872271,0.22085972893352723
50,50,71.2462,24.8968,47,43.3438,0,120,118,12,136,18,0.98762,66.35676,0.0,0.0,0.82143,5.0,21.70028,0.0,0.0,125.0,35.60898,0.00604,0.6,11.661,-1.0,0.016141,0.26918822004314974,0.019895626258618918,369.06666906841974,6.988546321964093,0.053720082988761964,0.823469828800646,65637.96418502275,81.9235456375006,0.020517691451371153,73851.9613833697,0.20720068091194246,13.29470486111111,88.37989339497403,0.13773663206707054,85.5646563399321,0.13558222235975972,0.5434058823529412,6.469138586467747,46.774056328667534,0.12653032066994183,0.11156108316226744,0.22087611778791047
51,51,70.3511,25.7022,47,43.1249,0,120,118,12,136,18,0.99605,65.56811,0.0,0.0,0.32143,5.169,21.39252,0.0,0.0,125.0,35.47847,0.00614,0.62,10.882,-1.0,0.016866,0.2688633136964197,0.020631567541038235,369.51476758712164,5.355252346651879,0.05405306615246672,0.8234698288006487,62716.100948297855,81.91767578161942,0.021131362354803156,73628.76306616292,0.20743639017806279,13.04079861111111,88.17814520595633,0.13959870792469062,84.3663303771418,0.13429908938853755,0.5433129411764707,6.353375039232777,47.10858361514998,0.1278544682923407,0.11276483214379769,0.22080848083662435
52,52,70.3041,25.6611,47,43.2275,0,120,118,12,136,17,1.00494,65.47797,0.0,0.0,0.39286,5.127,22.08593,0.0,0.0,125.0,35.24043,0.00696,0.61,12.114,-1.0,0.010951,0.2690992098035871,0.02062065550295342,369.9194356202607,5.866057009782744,0.054103727770234734,0.8317461218661695,66815.17847169584,81.81220403782179,0.02165822003871781,72693.86764924332,0.20761303424735958,13.112750771604938,85.89698278097097,0.14080243314118088,84.2359841056927,0.1331794988411704,0.5387584313725489,6.421828431314135,47.250285772629724,0.12745240643330297,0.11376972147691329,0.22107907337069832
53,53,69.6177,24.9666,46,44.4691,0,120,118,12,136,17,0.98096,64.85396,0.0,0.0,0.96429,5.085,22.04794,0.0,0.0,125.0,35.13311,0.00621,0.61,11.511,-1.0,0.013166,0.2704835570664126,0.020757239526035406,370.19171921288637,6.14211346681186,0.0537626742607911,0.8234698288006461,65371.57791260665,82.16996673583179,0.022073640866117548,71793.9310310557,0.20764074887357334,13.042293595679013,87.98334234272264,0.14165283103745674,85.09697957975514,0.1321276063014695,0.5375067450980393,6.481547139217707,47.423534817165795,0.12782570635383367,0.11270589246767548,0.22210630764697353
54,54,68.6541,24.5169,46,40.0205,0,120,118,12,136,18,0.95598,64.10069,0.0,0.0,0.64286,5.167,21.4471,0.0,0.0,125.0,35.12436,0.00752,0.62,12.435,-1.0,0.010004,0.27043662876164265,0.021113547074387277,370.33227119153304,5.1899463204823615,0.05345676046322164,0.8311519107587674,59231.28947218641,82.61658069483745,0.022756828122981975,71732.25417093492,0.20781242183647491,12.9765625,86.54784376603075,0.1433008831879553,85.27937963139074,0.13116811320424915,0.5350290196078431,6.510095214286353,47.56345131956501,0.12938716620673552,0.1122826488575284,0.22027389026574598
55,55,69.0508,24.5782,47,40.4097,0,120,118,12,136,18,0.93364,64.49334,0.0,0.0,0.42857,5.179,21.06123,0.0,0.0,125.0,35.10954,0.00736,0.62,10.251,-1.0,0.006445,0.2705038242423376,0.021491203294549076,370.32574928871264,6.144851537272072,0.05322353686830171,0.8406166260390874,61236.34113328756,82.65753249749794,0.023574157383768984,72454.6387997825,0.20804409338396654,12.800733024691358,85.43375516787086,0.14470209451394164,85.27716129120884,0.13033230812560093,0.5333725490196078,6.460351461863547,47.480616440007715,0.13071391438924537,0.1122345147971638,0.21924493020889696
56,56,71.0567,24.4308,48,40.841,0,120,118,12,136,18,0.92199,66.2852,0.0,0.0,0.71429,4.955,21.11212,0.0,0.0,125.0,35.18153,0.00726,0.62,12.664,0.12796,0.008321,0.27083403293911706,0.02178235194789414,370.1896358597713,5.074580425534021,0.053044091166248704,0.8460810819539842,68672.2435246527,82.23003617030793,0.024656170977132907,73729.02355712905,0.20826177558084608,12.443721064814815,90.82691075033121,0.1454279614439996,85.6212891191979,0.12953036369527862,0.5337776470588236,6.426551991962816,47.44820319281684,0.13329600368077993,0.11285485652461008,0.2192615533299235
57,57,74.1236,23.9849,50,44.1096,0,119,118,12,136,18,0.94089,69.05122,0.0,0.0,0.35714,4.676,20.98535,0.0,0.0,125.0,35.32334,0.0074,0.62,12.743,-1.0,0.012103,0.2726941079424841,0.022115856983152507,369.8609888371498,7.333701530137346,0.05271875833037527,0.8499221229330541,78903.61728386211,81.6162608873843,0.026106449788746943,74361.40987071418,0.20860188168526447,12.276909722222221,85.20466737781027,0.14690647410958976,86.15216826680754,0.12866166939931317,0.5352396078431373,6.396938191254987,47.57021322368104,0.13644325915015812,0.11386704612761848,0.21991833083514017
58,58,75.1877,24.2732,51,41.9147,0,119,118,12,136,18,0.9343,70.09329,0.0,0.0,0.35714,4.351,20.59571,0.0,0.0,125.0,35.05968,0.00668,0.59,12.357,-1.0,0.00923,0.2749795709991071,0.022949392576249575,369.34213227994184,6.08164477713212,0.052474931684502006,0.8477044968898221,82273.60608576814,81.71198756703706,0.027911394596283636,75304.70642611696,0.20888548066161727,11.820746527777779,87.74362754311247,0.14949006248690613,85.07968336881223,0.12775866979087516,0.5319043137254902,6.32444900026026,47.771074083116325,0.1397079769820999,0.11518643188525553,0.2198966171263166
59,59,75.582,24.3952,52,45.7584,0,119,118,12,136,19,0.95202,70.61637,0.0,0.0,1.89286,4.196,20.84632,0.0,0.0,125.0,34.58346,0.00677,0.62,11.273,-1.0,0.009956,0.276657569380409,0.02283992409239532,368.6738903595694,8.64364796625857,0.05226638719669318,0.8416458298675321,78963.3038331897,81.8846348603347,0.030528148260220697,74979.66449059884,0.20962827619067564,11.508342978395062,90.00166540440571,0.15147652121645439,83.86989132649225,0.12693890721078233,0.5248192156862745,6.351206037146489,47.90755999529803,0.14363258106358606,0.11614990718292799,0.220058605503593
60,60,75.6495,24.3569,52,45.0876,0,119,118,12,136,18,0.95678,70.8347,0.0,0.0,1.07143,3.954,20.95586,0.0,0.0,125.0,34.27679,0.00684,0.61,11.071,-1.0,0.005654,0.28003885100396597,0.023102073958101398,367.9437368887026,8.450421916096118,0.05251621245896863,0.8521397489762857,77083.12178743626,81.7045577418188,0.033835510602988485,74211.07172462478,0.20999715379438386,11.552758487654321,87.61769010978225,0.15347721247717058,83.29811432207472,0.1211147866683272,0.5239172156862733,6.159342223340768,48.11495896327643,0.1456611723725136,0.11655187192426679,0.22127774542142684
61,61,75.0284,24.3022,52,45.701,0,119,118,12,136,18,0.94787,70.35374,0.0,0.0,2.17857,3.578,20.92662,0.0,0.0,125.0,34.0122,0.00532,0.58,11.053,-1.0,0.00691,0.28116278235230713,0.02252029155084848,367.21554673765763,9.416220861706474,0.05277827637951869,0.8604160420418081,76026.3307071188,81.54927524341211,0.03822474208307307,73519.88515054772,0.20916623961533692,11.675154320987655,84.84515911044957,0.15371995717017312,82.24954849849233,0.11630538160476234,0.5209905882352941,6.113963165491903,48.207438151041664,0.14632092536631242,0.1169916027831173,0.22263515133677406
62,62,73.6204,24.0484,52,42.5828,0,119,118,12,136,18,0.9806,69.12018,0.0,0.0,2.25,3.477,20.87579,0.0,0.0,125.0,33.61778,0.00586,0.6,11.937,-1.0,0.006998,0.2813485355502156,0.022225721272691786,366.56649586538646,11.008078988225549,0.053177354356207886,0.8610102531492062,68422.38432881985,81.27476877462085,0.04150476077598089,72649.23944298021,0.2081157904544956,11.287422839506172,87.75976018922881,0.15481302956164772,81.44665004759031,0.11613217221093462,0.5150819607843138,6.125963275643003,48.135452458887926,0.14730498441702902,0.1166138202059401,0.22416749474308706
63,63,73.3268,24.3996,52,41.3284,0,119,118,12,136,18,0.97376,68.87349,0.0,0.0,2.17857,3.344,20.65276,0.0,0.0,124.0,33.69489,0.00542,0.58,11.611,-1.0,0.005631,0.28176209981359795,0.022317768550488247,366.06347058267096,8.971522604229033,0.05354830651227431,0.8621986753640022,67111.12334254166,81.3283953379427,0.045090571436438937,72078.90353471051,0.20606174240531416,11.132040895061728,88.8269106224802,0.1557298530358698,81.71033632261873,0.11554185826570262,0.5154792156862744,6.013329404733736,48.08876037597656,0.1481109873391947,0.11671651278278311,0.22558580059864175
64,64,73.0625,23.9139,53,42.3047,0,119,118,12,136,18,0.98066,68.62768,0.0,0.0,2.82143,3.328,20.95667,0.0,0.0,125.0,33.87956,0.00555,0.58,10.326,0.1259,0.007222,0.2820034153935825,0.022450043107291612,365.7277083700982,6.8006582404932825,0.05388766415061184,0.8604160420418087,66819.40875931026,81.56502244918343,0.04779693544370512,72851.36349166218,0.20420020269296113,10.98828125,84.69603570182252,0.15658346487567096,81.84578981093782,0.10772783248247653,0.5176423529411764,6.1225359850196135,48.031517876519096,0.14906895797564168,0.11753505059411334,0.2271960465197604
65,65,73.7325,23.9874,53,45.1269,0,119,118,12,136,18,0.96505,69.35328,0.0,0.0,2.46429,3.265,20.54123,0.0,0.0,124.0,33.82344,0.0061,0.58,11.115,-1.0,0.010961,0.28261030016996436,0.022667543932380393,365.4874567922475,5.774773112438894,0.05426884162137643,0.8664747090641013,65092.15205834094,81.6116488811785,0.05128691324218872,71950.24497866475,0.2029441770318052,10.859712577160494,84.86879306715699,0.15796558340115321,80.89576857723434,0.09776802363146034,0.5156988235294118,5.9929442127333505,47.995170122311436,0.15014675712483908,0.1184532227350078,0.22896280368789515
66,66,76.32,23.4329,56,48.7951,0,119,118,13,136,19,0.95476,71.80288,0.0,0.0,3.60714,3.049,20.61232,0.0,0.0,123.0,33.84474,0.00611,0.59,10.839,-1.0,0.014627,0.2830389395014224,0.022893878261590412,365.28403881042317,7.402211649678348,0.05472178155103085,0.889680173324837,68687.12161719179,81.2834065043904,0.056820356984911606,73865.01306587523,0.20210820786937128,10.532069830246913,88.01718381059986,0.15961039094286134,81.45922654353026,0.09171507719645099,0.5175564705882352,5.8815456924613185,47.92606532720872,0.15196059116134328,0.1190116698365869,0.23097966469001574
67,67,79.9548,21.8074,59,53.1137,0,119,118,13,136,19,0.99244,75.23544,0.0,0.0,2.10714,2.851,20.13626,0.0,0.0,120.0,33.93945,0.00578,0.6,11.129,-1.0,0.006126,0.28397512401159736,0.02328701775267539,365.1104125900314,9.451482567752572,0.055827370376021195,0.9161324674572423,74505.09393780484,80.44097860261806,0.06756892394954209,76572.16213821898,0.20321423135150576,10.409818672839506,84.71571544472181,0.16150176154215856,82.23322449803922,0.08433795142728447,0.5202199999999999,5.788993076833086,47.970507209683646,0.1560847521460817,0.12042088402606305,0.2328195866804188
68,68,82.2409,21.3077,61,43.7869,0,119,118,13,136,19,1.0162,77.38242,0.0,0.0,1.46429,2.754,18.73778,0.0,0.0,125.0,34.02556,0.00532,0.6,11.187,-1.0,0.004318,0.2849263276707597,0.023916778170565995,364.94946801234727,8.53874244330178,0.05728965355176461,0.9250029716301676,77689.22379671772,79.964193661386,0.08554737852939265,77593.5560542191,0.20372963323728588,9.86646412037037,85.12114855320988,0.1636687230513431,83.31266768119505,0.08294195935731194,0.518883137254902,5.6635743962739316,47.97474896466291,0.16176909575184337,0.12225470494585391,0.23374511414485508
69,69,81.3797,22.2888,61,39.8952,0,119,118,13,136,19,1.00488,76.66525,0.0,0.0,2.28571,2.743,18.30626,0.0,0.0,124.0,33.77084,0.00489,0.62,11.187,-1.0,0.005176,0.28552674440324355,0.024916230996211205,364.7657492609033,11.431633027854996,0.0588952786107174,0.9282498015018331,72917.95557470882,79.92488481085843,0.10457688933257339,76975.46113578076,0.20490789816290017,9.450279706790123,85.79387506664709,0.1655462737527912,83.4261701929246,0.08213818138896403,0.5131631372549019,5.5478117181304105,47.97198768898293,0.1677937717595189,0.12410264690101287,0.23394986855315716
70,70,80.6417,23.0027,60,42.6628,0,119,118,13,136,19,0.94091,75.92124,0.0,0.0,2.67857,2.801,19.15015,0.0,0.0,125.0,33.7499,0.00545,0.6,11.544,-1.0,0.005487,0.28635361244439594,0.025169292156238074,364.54139585555544,8.343960069596417,0.05980616422568099,0.9244087605227707,72259.0043786835,80.51663198556054,0.11564037156182877,77368.93503363598,0.2060343174139698,9.243200231481481,88.07303476405727,0.16707532242062328,83.7365428501605,0.08183741057434274,0.511761568627451,5.781866542032646,47.779009030189044,0.17316048473353865,0.12519874344690196,0.23422323865561787
71,71,79.5663,23.4331,59,42.4094,0,119,118,13,136,19,0.9158,74.81834,0.0,0.0,2.85714,2.936,19.76594,0.0,0.0,126.0,33.79811,0.00647,0.59,10.527,-1.0,0.006554,0.28818733005740604,0.02581942213565805,364.31078208599047,11.314922366872398,0.059932272823780795,0.9177558823930774,74446.58234522578,81.32002717464005,0.1186263079047957,77311.71413832878,0.20722268452683063,9.239390432098766,88.49889622634046,0.16782257045824278,84.298469902128,0.08137751210964138,0.5123874509803923,5.884228971714458,47.82885007505064,0.17715983795656176,0.12659144358150315,0.23682079430692213
72,72,77.3846,23.7047,57,42.2954,0,119,118,13,136,19,0.9453,72.83154,0.0,0.0,2.78571,3.241,20.13935,0.0,0.0,125.0,33.74977,0.00555,0.6,8.841,0.12616,0.004841,0.2910623715746634,0.026942452958637866,364.0727604745814,8.821538510924775,0.05994744083467541,0.9034209223052626,70792.38520566744,81.4030293189943,0.11911902224361327,77017.8794250216,0.20847013585672045,9.382040895061728,86.78082787667866,0.16856408047029964,84.62428770832743,0.0811431429682375,0.5129066666666667,5.914480814169839,47.72046011465567,0.1812486114344504,0.1284883647838166,0.23974008782232964
73,73,75.8592,23.4853,57,41.5741,0,119,118,13,136,18,0.9528,71.4271,0.0,0.0,2.53571,3.436,20.37416,0.0,0.0,125.0,33.69795,0.0074,0.6,9.62,-1.0,0.004656,0.2950681148531794,0.027359445493048026,363.8462612649991,9.08038412616943,0.06004845192860639,0.8935212143039063,67376.34249244374,81.72138848757382,0.11961720922500507,76352.53609134312,0.20967092581334087,9.510513117283951,87.82224262412011,0.16947047968726417,85.14763820848854,0.08116585433316444,0.5094988235294118,5.984698679182353,47.598029431001635,0.18215198866376586,0.12906089676958513,0.23961885912952055
74,74,75.0299,23.3348,56,38.8206,0,119,118,13,136,19,0.93779,70.64102,0.0,0.0,1.03571,3.607,20.18415,0.0,0.0,125.0,33.83484,0.00667,0.6,9.953,-1.0,0.003428,0.2959820410365904,0.028536662097298725,363.67622768490804,11.037702465840995,0.060179623350697424,0.8935212143039051,68317.1136444623,82.16954534100203,0.12011831355690977,75564.84803256298,0.21072015638223043,9.606577932098766,92.950170159654,0.170260753854399,86.11199554864737,0.08087475926028763,0.5087743333333331,5.974345472053357,47.583323537567516,0.18223332535606263,0.12930825391588935,0.23953666071501037
75,75,75.4886,23.2175,56,38.5468,0,119,118,13,136,19,0.91456,70.93018,0.0,0.0,1.92857,3.701,20.0619,0.0,0.0,124.0,34.11845,0.00604,0.59,8.649,-1.0,0.008724,0.29560163998608363,0.029566843398839644,363.55031292423627,9.27974729712227,0.06038428143056394,0.8951446292397404,73849.86743174156,82.0373980006313,0.12060838598279458,76517.91370833667,0.2119026042729546,10.024257330246913,92.94744607338826,0.1710576054335742,87.14362519026558,0.08013144013988326,0.5098121568627452,5.941385045834017,47.773409996503666,0.18422691539559294,0.12971609026131253,0.23975221768834584
76,76,75.6716,23.3591,55,41.4079,0,119,118,13,136,19,0.92158,70.88571,0.0,0.0,1.53571,3.851,19.95669,0.0,0.0,124.0,34.26161,0.00569,0.62,9.491,-1.0,0.016961,0.2970764234314523,0.030504604098185457,363.4292619253106,6.91085872618061,0.060463221179285875,0.8797804653234821,79685.30579446354,81.95363711231892,0.12074344489033184,77243.206247377,0.21308416993476192,10.41724537037037,88.25978762879623,0.1719219524052496,87.16989490710361,0.07971916570752781,0.5117388235294118,6.006577113581343,47.67065975989824,0.18583991187086785,0.1300287829699832,0.24009677461837034
77,77,71.6015,23.5869,53,46.5602,0,119,118,13,136,19,0.92683,67.19785,0.0,0.0,1.46429,4.3,20.07322,0.0,0.0,124.0,34.07732,0.00645,0.62,9.735,-1.0,0.017427,0.2956995143996414,0.031387024965483755,363.30534853777766,9.227415186035744,0.06059517561259886,0.8709099611505597,69142.80975163031,82.17674311411571,0.12073356178820904,74554.36913440091,0.21454357023341453,10.453510802469136,89.33198071234236,0.17266282363331922,87.06284908663767,0.07934022088458881,0.510987843137255,6.0332957387905175,47.40730624728733,0.18738455006026397,0.1299838337507559,0.24044278149737275
78,78,70.0951,23.6951,52,45.8534,0,119,118,13,136,19,0.93478,65.76197,0.0,0.0,0.64286,4.617,20.26642,0.0,0.0,124.0,34.13701,0.00637,0.64,9.389,-1.0,0.021963,0.29664960984442434,0.03211864817145049,363.14431537248663,8.782844723028088,0.06027938034315115,0.8769686281728579,67794.53606356308,82.0811249480837,0.12073328281282626,73878.25350520831,0.21572412429220456,10.64380787037037,90.53437770316954,0.1732540197030121,86.97477193146537,0.07858342788137515,0.514031764705878,6.182690785451609,47.32230763376495,0.18839067262293685,0.13073851388638658,0.240862764080389
79,79,69.7865,24.1921,51,41.8322,0,119,118,13,136,19,0.96606,65.48141,0.0,0.0,1.07143,4.82,20.35981,0.0,0.0,124.0,34.33414,0.00701,0.62,10.345,-1.0,0.017115,0.298487585455721,0.03298889133572449,362.9369957671667,6.823770035724138,0.06015328757017539,0.8709099611505641,67195.79155773175,81.96828342465983,0.12084456035936163,73073.1495236103,0.2155370736328601,10.881172839506172,92.0380217633627,0.1735793994558004,86.96227830269201,0.07814823110552074,0.5163156862745097,6.299458488162642,47.17557855299962,0.18894518928863047,0.13164681520971097,0.2416257287767877
80,80,71.0286,23.8704,51,41.3801,0,119,118,13,135,19,0.98187,66.50053,0.0,0.0,0.82143,4.885,20.78225,0.0,0.0,124.0,34.49892,0.007,0.61,9.692,0.12744,0.01505,0.3013515535124566,0.033788323841880505,362.6938208206354,7.7814349660710125,0.06029589050675361,0.8709099611505638,71115.7124362173,81.8516796870027,0.12096596338030151,74077.15364986415,0.215585165327809,10.908516589506172,91.64804190525426,0.17427303641300385,86.97384596982049,0.07782326150141074,0.5164937254901961,6.357607636915724,46.963696138358415,0.18972010960303093,0.13250319404298697,0.24285415396338236
81,81,70.4983,24.1914,51,43.3459,0,119,118,13,135,18,0.95847,65.89662,0.0,0.0,0.07143,4.876,20.50439,0.0,0.0,124.0,34.33137,0.00585,0.59,11.366,-1.0,0.013943,0.30489298069000914,0.034701310183559736,362.41726838736844,6.097008650119735,0.06055566993858954,0.8571692121701409,67783.46188814488,82.116710136351,0.12102863345841675,76035.63100251174,0.21650519669555215,10.551167052469136,89.04436329753676,0.1750716634881265,86.32265591048835,0.07774946542176998,0.5137760784313725,6.4464487175022835,46.79330180603781,0.19105456770472512,0.13282893645301327,0.2442776090017853
82,82,67.6817,23.4522,48,45.3799,0,119,118,12,135,17,0.9298,63.30618,0.0,0.0,1.0,5.125,20.77661,0.0,0.0,124.0,34.01676,0.00655,0.61,10.076,-1.0,0.019051,0.30506274167669767,0.03551743331256582,362.1152343408802,5.555975584279663,0.06070026079107448,0.8438634559107593,61426.30744669279,82.23341460114811,0.12110298326251757,72336.08509642884,0.21703068132583367,10.061294367283951,87.23221317077643,0.17565248483182883,85.72068358477466,0.07757630686988133,0.5092843137254903,6.477446094142396,46.69951469515577,0.19265829115601923,0.13283134768490132,0.24407716542862817
83,83,67.3104,22.7591,47,41.689,0,119,118,12,135,16,0.91057,62.80896,0.0,0.0,1.32143,5.076,20.14328,0.0,0.0,125.0,33.9316,0.00711,0.6,10.387,-1.0,0.011782,0.30543238831861225,0.03624520385892993,361.76610712992147,5.4680599631008135,0.06120259094679627,0.8234698288006467,61860.52155108077,82.12884091700136,0.12119995003306756,71838.0774571028,0.21871548847946665,10.020881558641975,86.9977380138505,0.17605017371815826,84.94837117989603,0.07707473648349315,0.5089729411764706,6.404152459481257,46.59955964265046,0.19320322685939234,0.1335742659069368,0.24398003621429976
84,84,67.8016,21.3914,46,41.1031,0,119,118,12,135,16,0.94561,63.09689,0.0,0.0,0.92857,4.968,19.54977,0.0,0.0,124.0,33.83869,0.00689,0.6,11.43,-1.0,0.013825,0.3068622941364175,0.03661041618821486,361.41702655804363,6.312783164314034,0.06036463756710671,0.8190345767141892,61098.70517385727,82.45746522629386,0.12123232720701302,72971.1657247092,0.21936090957831028,9.839457947530864,85.39495071634326,0.17655900813030104,84.52941973402062,0.07634973344576583,0.5061654901960784,6.37844743588805,46.632459664050444,0.19340779576232026,0.13437257969490246,0.24478323427390086
85,85,70.5352,20.119,45,40.5717,0,119,118,12,135,16,0.97548,65.2833,0.0,0.0,0.42857,4.617,18.37988,0.0,0.0,125.0,33.76577,0.00711,0.59,12.339,-1.0,0.014961,0.309028943288986,0.0370014488024633,361.0838986207687,3.4568636494385125,0.059770591740946344,0.8030762016905374,70782.985690628,82.27412725102812,0.1213150033546367,75035.5667542824,0.21949712565560184,9.696566358024691,86.45855724327699,0.17691568218145076,84.17036642263129,0.07576831627784582,0.504761568627451,6.329674970851625,46.82739295488522,0.19325265786042134,0.13492917005828972,0.24628847652745575
86,86,70.2223,20.0321,45,35.4601,0,119,118,12,135,15,0.98909,64.91796,0.0,0.0,0.03571,4.555,17.29292,0.0,0.0,125.0,33.48587,0.00682,0.59,11.243,-1.0,0.01078,0.31086314182308933,0.03745226031413494,360.75024419651373,3.9957134536762244,0.05911479847803203,0.7947999086250149,69248.3791166906,82.17511937542248,0.12134536426346344,74741.25854552076,0.21923920769011057,9.299527391975309,88.02978338299556,0.1770931329010565,83.90908212485992,0.07566784676061017,0.5033301960784313,6.2400655742249675,46.75905562035831,0.19295094382206723,0.13437918433861773,0.24718287729671257
87,87,69.8659,20.3401,45,34.1194,0,120,118,12,135,15,0.98948,64.55336,0.0,0.0,0.71429,4.582,17.2132,0.0,0.0,125.0,33.02937,0.00673,0.58,12.91,-1.0,0.007634,0.31242815196224116,0.03779337718676887,360.3875563840226,4.303859136731653,0.05867265632768193,0.7964233235608394,67244.08568715521,82.27286947604279,0.12137279924062885,75623.514465718,0.2190141818426516,8.672743055555555,88.11178556332592,0.17704591491784433,82.31471696188217,0.0752773653140262,0.49395823529411687,6.232046796904416,46.35493148992091,0.19216780617443976,0.1346114829497727,0.24890036949969885
88,88,69.4857,20.2863,44,34.0867,0,120,118,12,135,15,0.99534,64.22551,0.0,0.0,0.60714,4.676,17.4742,0.0,0.0,125.0,32.73463,0.00666,0.58,14.256,0.12873,0.015635,0.3124401699111763,0.03803264502644712,360.0206791288921,5.461160753115015,0.0585597063932545,0.798640949604074,67800.5222894174,82.05721986991401,0.12140364113554807,75631.18427776097,0.2188000040324608,8.569974922839506,85.50386458251451,0.17705704220482918,81.98180650499053,0.07488600428594887,0.48525764705882357,6.286023320404625,45.936765505943775,0.19327184888649585,0.13511073965446635,0.2500622161562257
89,89,69.2077,20.2847,44,35.5681,0,120,118,12,135,15,0.95129,63.9827,0.0,0.0,1.0,4.743,17.41825,0.0,0.0,125.0,32.77153,0.00709,0.58,17.503,-1.0,0.01153,0.31318055062688394,0.03824340444207371,359.6067372988331,4.425674313381112,0.058596942368734146,0.7980467384966752,64011.01620873336,81.97286137621832,0.1214270925909463,75221.03992661934,0.2187513391913985,8.729600694444445,87.61754793844523,0.17702787195187308,82.75827976256606,0.07472867070022875,0.4852874509803922,6.307681945877565,45.72384662392699,0.1939555127164093,0.1359692874463567,0.2510797998341839
90,90,68.4878,20.9577,45,39.2478,0,119,118,12,135,15,0.95267,63.38394,0.0,0.0,0.75,4.925,17.41677,0.0,0.0,125.0,32.93703,0.00681,0.59,15.826,-1.0,0.016756,0.3133688064078479,0.03839065512360627,359.2587227936358,4.121645085892778,0.058102667306310495,0.7986409496040724,60670.75530931815,82.02669749495264,0.12146543442214047,74300.1390081418,0.21895669972521317,9.163001543209877,84.71718014013858,0.17694175461269193,83.21025222597014,0.07400662811074869,0.49214823529411766,6.32390597239437,45.902886473102335,0.19450069037570122,0.13725683240353959,0.25246695254958856
