,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,fft,contrast,movement,temporal,blockiness,cubcol.0.5,staticness,cubcol.0.6,noise,saturation,cubcol.1.0,color_fulness,uhdhdsim,cubrow.1.0,cubcol.0,cubrow.0,cubcol.0.3,cubrow.0.5,cubrow.0.6,blur,cubrow.0.3
45,245,32.8171,17.0075,18,14.5053,0,119,116,5,136,8,0.98125,31.9106,0.0,0.0,13.60714,9.145,14.766,0.0,0.0,120.0,31.70787,1e-05,0.31,4.741,-1.0,3.579499,0.47629450980392163,61874.46048076204,90.84574391735318,16.71759259259259,5.135510713961161,1.0650360127890872,0.1106695111646054,418.4217331065183,0.050379129646736666,0.2448827437077037,51.23812847372926,0.05615998801246008,81.5413643031686,100.88506028088361,0.023598479097120786,0.050034065425350556,0.06242253047691831,0.07260471063451496,0.1182130946940095,0.13399047896169416,6190.236442167672,0.18087836104504174
46,246,32.4778,16.9922,18,15.9589,0,119,116,5,136,8,1.00574,31.56887,0.0,0.0,12.60714,9.026,14.62213,0.0,0.0,119.0,31.71369,0.0,0.31,5.029,-1.0,3.736605,0.47598196078431376,61795.99585061182,89.23209617407164,16.789689429012345,5.094568766405834,0.9121810048428015,0.11025729996893906,415.88409608697197,0.0505048142700502,0.24488274370770122,51.18307005328897,0.055998534486700925,82.31675963453553,100.95807316108234,0.02355245820806608,0.049620544465721214,0.062078437978160816,0.0722451032595473,0.11759638833125642,0.1336898665030818,6099.3594224396375,0.18056503961786796
47,247,32.6593,17.2863,18,15.4798,0,119,116,5,136,8,0.98994,31.69428,0.0,0.0,9.25,9.058,14.61163,0.0,0.0,118.0,31.71012,0.0,0.3,4.436,-1.0,3.659781,0.4743564705882354,61786.207779171134,87.67493276594018,16.471788194444443,5.099923232926029,0.9883245080959314,0.10977743926849012,413.4218721302628,0.05052041086577923,0.24488274370770258,51.241020861967115,0.05581920739588071,82.56245973380207,100.9538898768732,0.023489145060190567,0.049212697852529845,0.06180200521543498,0.0720925007344041,0.11708905050886671,0.13315076291628453,6181.149960097966,0.18030007323537645
48,248,32.6765,17.2916,18,14.9308,0,119,116,5,136,8,1.00519,31.76321,0.0,0.0,9.42857,9.227,14.86183,0.0,0.0,115.0,31.72858,0.0,0.3,4.461,0.44072,3.673905,0.4733619607843138,61763.37663377474,89.47551801921543,16.281442901234566,5.0978228087491715,1.0279550047189798,0.10930808624316789,411.0577608916704,0.05012034343542854,0.24488274370770133,51.2004918227961,0.05568221863577509,82.95693778069631,100.9401468764276,0.023414474508093662,0.04883929845730661,0.06144549897704619,0.07194264717901198,0.11674062557127138,0.132601548911542,6081.608664539932,0.17992603851714606
49,249,33.109,16.7047,18,14.9853,0,119,116,5,136,8,0.99102,32.15771,0.0,0.0,14.03571,9.237,14.86766,0.0,0.0,120.0,31.8058,0.0,0.31,3.801,-1.0,3.719498,0.4743090196078432,61757.22701762386,87.33278698676641,16.16898148148148,5.071637811906979,1.3660526074099786,0.1086111128778205,408.7793352649625,0.04980221957654974,0.24488274370769947,51.23314487786941,0.05562725555832956,83.4529863745717,100.88971195689963,0.023337527336872898,0.04844549213767656,0.06114482865565542,0.07227513928474058,0.11626477942080214,0.13205097927483098,6254.391656868651,0.1796187332661941
50,250,33.3234,17.1472,18,15.4298,0,119,116,5,136,8,0.99032,32.30688,0.0,0.0,14.46429,9.285,14.37787,0.0,0.0,122.0,31.77065,0.0,0.31,3.799,-1.0,3.631985,0.4719780392156864,61829.52463337164,87.39219749584885,16.03737461419753,5.0933466034818,1.137202544986293,0.10822685087185885,406.5255889394627,0.04952756349303745,0.2448827437077017,51.29200970685041,0.05555850665598898,83.75381091938976,100.80918152445835,0.023253991823984962,0.048082438824281905,0.06089812765980963,0.07283361530225578,0.11581438858397333,0.131603015833397,6514.734241691773,0.17945432758691215
51,251,33.3491,17.4027,18,16.1873,0,119,116,5,136,8,1.00546,32.24396,0.0,0.0,11.78571,9.12,14.76196,0.0,0.0,123.0,31.64134,2e-05,0.3,3.424,-1.0,3.658367,0.472066274509804,61842.889936290085,88.19559532193392,15.719184027777779,5.100258897144461,1.119671510625801,0.10781974694405443,404.3180111116849,0.04928516044110254,0.24488274370770013,51.25920670120805,0.055469684823652055,83.77036755495074,100.82106429557867,0.02318027954521739,0.047731048988368587,0.06061975928870298,0.07299097875954065,0.11546244692190612,0.13119101136803193,6822.102252802959,0.17922400702836885
52,252,33.3508,17.6022,18,15.7779,0,119,116,5,136,8,0.99142,32.22595,0.0,0.0,10.42857,9.201,14.98893,0.0,0.0,123.0,31.67981,0.0,0.3,3.62,-1.0,3.62782,0.47341411764705743,61967.90556920507,88.55972930855228,15.464747299382717,5.074310624259338,0.8539925302097365,0.10740542472120514,402.13963000550325,0.04903622663859211,0.24488274370769983,51.21682795771846,0.055367550885015084,83.75957113671288,100.80872024563284,0.023110136189039877,0.04752711232735212,0.06039056951360512,0.07323903335573628,0.11513811964762821,0.1307810978159006,6945.898684208088,0.17878237558386942
53,253,33.2035,18.062,18,16.3869,0,119,116,5,136,8,1.01754,32.09038,0.0,0.0,14.10714,9.265,15.16372,0.0,0.0,123.0,31.78355,2e-05,0.3,3.884,-1.0,3.5894,0.4763513725490197,61959.935995882166,85.61437149976756,15.105324074074074,5.076670775473966,1.2602657816437468,0.1070284974666252,399.9857645967865,0.04881976166198604,0.24488274370769947,51.120090249144,0.05525495563081744,83.93661238196529,100.84395242202942,0.02304147737899234,0.0473049175505595,0.060227870562242075,0.07361160484667736,0.11454945069287258,0.13037247227663987,6814.670837188438,0.1784645180957692
54,254,32.7803,18.0303,18,16.4492,0,119,116,5,136,8,0.99125,31.74017,0.0,0.0,15.17857,9.393,15.54298,0.0,0.0,122.0,31.79224,0.0,0.3,3.401,-1.0,3.499362,0.47210509803921574,62092.5445910489,90.14407525806597,14.813753858024691,5.098079199329268,1.4516200660085767,0.10671185510166181,397.7984668889115,0.04875949306781563,0.24488274370770235,51.18230824411651,0.055081844161403486,84.01734719693786,100.89384578577119,0.022989911445184023,0.047065256696793185,0.05998181478163357,0.07370567711148429,0.11427211074827018,0.1300122879749294,6542.22287715615,0.1781847291202613
55,255,32.8945,18.4738,18,17.2038,0,119,116,5,136,8,1.01844,31.85322,0.0,0.0,13.96429,9.339,15.50239,0.0,0.0,122.0,31.73137,0.0,0.3,3.267,-1.0,3.393213,0.46850901960784325,62045.00966004689,87.35554742541004,14.79783950617284,5.077589299854196,2.616750405919514,0.10641166420533019,395.602095998351,0.048790266520928924,0.2448827437077045,51.12643150047019,0.05491040085581837,84.02256596923004,100.88549891044005,0.02295980867527943,0.04677569657118165,0.05985393412253621,0.07393596347148824,0.11384254215833282,0.12973851649965537,6603.228722993291,0.1780606361171864
56,256,32.9145,18.6141,18,17.7315,0,119,116,5,136,8,1.00491,31.91936,0.0,0.0,16.75,9.409,15.89172,0.0,0.0,121.0,31.76732,0.0,0.3,3.003,0.44663,3.313264,0.4689701960784314,61920.23512489479,90.26833127909691,14.67259837962963,5.103376812783994,1.4988028374464302,0.10624221817916754,393.36637274746084,0.04935398367953268,0.24710036975093205,50.91814884138696,0.05476779823420572,83.98310673906289,100.8896825310125,0.022913359553301395,0.04646080025598717,0.05965298043819287,0.07437836167233475,0.11322134678462703,0.12912028784326768,6567.591260489006,0.17804459091642308
57,257,32.4686,18.7869,18,17.7589,0,119,117,6,136,8,0.98659,31.55375,0.0,0.0,15.39286,9.406,16.00691,0.0,0.0,120.0,31.68059,2e-05,0.3,3.003,-1.0,3.282848,0.4672658823529412,61843.42336033069,86.73396870931751,14.837866512345679,5.154225597111135,1.4749382376750835,0.10603504322902581,391.1466253004551,0.04993808878616022,0.24488274370770954,50.82790271146798,0.054702612483088074,83.74149622662529,100.97274214215096,0.022851042422387516,0.04618645439411022,0.05947468495485422,0.07492013863040563,0.11291421585520649,0.12851276123483885,6231.181532316854,0.17805367718764648
58,258,32.6309,18.9571,18,17.8633,0,119,117,6,136,8,1.01212,31.71353,0.0,0.0,17.0,9.444,16.15389,0.0,0.0,119.0,31.53485,0.0,0.3,3.09,-1.0,3.274264,0.4640299019607844,61994.145550037225,87.50749668584984,15.034866898148149,5.177332336834174,1.5374588734013137,0.10577962792686346,389.010060350882,0.04993684566139766,0.24710036975093333,50.75147068353347,0.05472798908580081,83.58964652663076,100.93862712630396,0.022805316565969937,0.04593413632954119,0.059262855160456124,0.07556744332086868,0.11254305943618015,0.1280837370860008,6375.048270174552,0.1781675723623788
59,259,32.8156,19.3216,18,17.8685,0,119,117,6,136,8,0.9819,31.91954,0.0,0.0,13.35714,9.185,16.2957,0.0,0.0,117.0,31.43691,0.0,0.31,3.323,-1.0,3.186021,0.4642529411764707,62076.793734550076,88.88627811779602,15.131992669753087,5.21033203933624,1.278391109972712,0.1056765431022074,386.9671957103661,0.051169572012279535,0.24710036975093405,50.459162770965946,0.05474690736209368,83.82493966701765,100.88524021389921,0.022794487552326246,0.04568023528550529,0.05905005058950532,0.07670655965453653,0.11214959971952436,0.1276466594436222,6476.263290734073,0.17847025443367703
60,260,33.3995,19.7102,18,17.832,0,119,117,6,136,8,0.98393,32.477,0.0,0.0,8.89286,9.239,16.61498,0.0,0.0,114.0,31.49814,0.0,0.31,3.306,-1.0,3.103864,0.4632367254901959,62078.86514637838,87.16408150755524,15.531635802469136,5.240470941311324,1.1572778268856216,0.10515462058122078,385.0426630001534,0.052719562427161325,0.25094141072999726,50.29797231415172,0.054658639088162486,84.83502026668795,100.78552015840856,0.022711239295155224,0.04458590128596319,0.05873371660807445,0.07852693473789447,0.11197575043490746,0.12792839503224793,6888.937552476224,0.17898368290083408
61,261,34.1319,19.6655,19,17.3516,0,119,117,6,136,8,0.99876,33.16096,0.0,0.0,12.64286,8.961,16.96606,0.0,0.0,113.0,31.90443,0.0,0.31,3.39,-1.0,2.964246,0.4701231372549019,62516.78057407465,86.25742206337722,16.758342978395063,5.272374899610926,2.468830205325763,0.10451101224576263,383.17716267652446,0.053179250521682805,0.2531590367732269,50.10355612672406,0.05467577982191674,85.73432373738109,100.64072377250157,0.022648297963788915,0.04384610048626251,0.05842783576658812,0.08103381051917327,0.11133787239369694,0.12748211379296273,7410.575249531406,0.17972789737036818
62,262,33.8704,21.1621,19,17.1051,0,119,117,6,136,8,1.00797,32.96965,0.0,0.0,9.5,9.003,16.939,0.0,0.0,111.0,32.69238,0.0,0.31,3.086,-1.0,2.83263,0.48714862745098036,62591.36587015678,88.62938381253952,18.347270447530864,5.451241785583064,1.6635759450474052,0.10391784921685669,381.3757656629747,0.05597112614363428,0.25921770379552256,49.582129584418404,0.054727275642741074,87.48507531501346,100.6884200724273,0.02256177658664576,0.043196454832962715,0.058147688403490834,0.08243153996629761,0.11067326890572446,0.12737900474282088,7295.832095115149,0.1807803810515944
63,263,33.844,23.3953,19,17.7873,0,118,117,6,136,8,1.01787,33.03078,0.0,0.0,7.75,9.032,18.22186,0.0,0.0,111.0,33.82752,1e-05,0.31,2.773,-1.0,2.815207,0.5071612352941173,62737.25216638988,87.7707281262291,20.20978009259259,5.762200081685692,1.4954366164295085,0.10351071712546756,379.57391659747765,0.057460291726827414,0.26143532983875484,48.73205076617959,0.05470725254505515,91.61159962244064,100.67550148221484,0.02247568082782109,0.04203151021975695,0.05783475553169405,0.0844562499075514,0.10999776594672073,0.12748629441069254,7292.875695138889,0.18155011039535998
64,264,34.3841,25.656,19,17.3819,0,118,118,6,135,8,1.02028,33.5848,0.0,0.0,9.17857,8.808,20.14647,0.0,0.0,111.0,34.41684,0.0,0.31,3.168,0.43917,2.795338,0.5178866666666667,62492.35358529422,86.65391446262484,22.140817901234566,6.091030653135664,1.5833117677364903,0.10318559057173352,377.66792725677067,0.05911538060347802,0.2674939968610432,47.29524494689188,0.054650482469139616,97.37388735888248,100.61618302263665,0.022441630265778147,0.039347318790595096,0.05755631124769088,0.08660405313934799,0.1091450592218291,0.1280085854935,7683.944948535859,0.18226744275754103
65,265,34.2355,26.5964,19,17.8595,0,118,118,6,135,8,0.99857,33.42479,0.0,0.0,9.07143,8.725,22.06889,0.0,0.0,110.0,33.71945,0.0,0.3,2.985,-1.0,2.736679,0.508743901960783,62624.41333164091,87.82118494153488,23.272376543209877,6.328295757361853,1.2760472319373881,0.10284558262111042,375.72299158141294,0.06120271260669935,0.26749399686104186,46.176021811402876,0.05467274331237031,101.45737787886162,100.67051747091739,0.02247374881763827,0.038003662342969896,0.0571800898890409,0.08846838567849782,0.10887948445652146,0.12832606347501205,7575.269218101041,0.18290191391158284
66,266,33.6824,29.3536,19,18.2477,0,119,118,6,135,8,0.99305,32.78885,0.0,0.0,10.71429,8.89,22.87954,0.0,0.0,108.0,33.16798,0.0,0.3,2.116,-1.0,2.839795,0.5009435294117647,62508.91469348189,87.3254296604671,23.413676697530864,6.332369921444614,1.990860475498503,0.10245505416755299,373.81357491505884,0.06400336636801124,0.2614353298387561,45.45722980263792,0.054863711214739166,102.8878681956928,100.79372443813921,0.022668145436284176,0.03667396101667004,0.056707068893244075,0.09071756433527563,0.10845142912207577,0.1279759637945436,7272.785656092583,0.18333694783304397
67,267,32.5243,29.0136,18,19.7745,0,119,118,5,135,8,0.98731,31.57631,0.0,0.0,12.28571,9.04,25.25918,0.0,0.0,122.0,32.67096,0.0,0.31,2.443,-1.0,2.776183,0.4920603921568627,62389.00353200967,91.40718238917098,22.47019675925926,6.39221363269633,1.4991415101560095,0.10202931066297559,371.8980930762825,0.06663749760810339,0.2614353298387527,44.559707264841336,0.055022638203556636,102.09661308962933,100.9957673583446,0.023175465462760222,0.03587691715431145,0.05611920417257075,0.09266403281029068,0.1078230468270603,0.12675688236598961,6687.763964560939,0.18365833442225685
68,268,31.2302,30.0409,17,22.1873,0,120,118,5,135,7,0.99017,30.24734,0.0,0.0,15.21429,9.071,24.94221,0.0,0.0,123.0,32.27916,1e-05,0.31,2.315,-1.0,2.751402,0.492826274509804,62304.25378569616,86.9449321290148,21.995756172839506,6.425055405699362,1.2236773036439312,0.10173463122146564,370.19441465685327,0.0690257026015926,0.2509414107299985,44.59729399504485,0.05519113809082199,100.92824071216738,101.22417895920954,0.02351839026949674,0.034914127577491905,0.05552725926295137,0.09396173236799664,0.10710428354276934,0.12595920913115566,6195.689802375658,0.18379789066199695
69,269,29.2501,30.0406,15,22.5449,0,120,118,5,135,7,0.9812,28.3704,0.0,0.0,12.53571,9.357,25.82129,0.0,0.0,125.0,31.92175,0.0,0.31,2.373,-1.0,2.611634,0.488861568627451,62302.22262753288,89.50315286541165,21.82494212962963,6.380910162331295,1.2668090874428606,0.10158014163826623,368.7446533962733,0.07094688751940724,0.2553766628164507,44.83686753261236,0.05537070875449855,98.3507123349892,101.58062834788909,0.02347229183718593,0.03387905001789904,0.05495913084183695,0.0936860822420868,0.10644243900050712,0.12485040373882297,5355.373143532751,0.1838306160199147
70,270,26.6723,29.3109,14,23.517,0,121,117,5,135,6,0.9754,26.03003,0.0,0.0,11.96429,9.529,25.80532,0.0,0.0,124.0,31.68675,0.0,0.3,2.235,-1.0,2.518463,0.4854164705882352,62238.53339170357,86.0622563559375,20.10498649691358,6.354367217539407,1.5440859472440598,0.10147964153814898,367.37705066130763,0.07237929488324438,0.24710036975093472,45.02652429651331,0.05550898737163911,95.64337341318682,101.99395880609642,0.023347514060489988,0.03346385640410776,0.054337796168694906,0.09323348234436186,0.10589951756431347,0.12388348601206209,4304.920509014758,0.1831070444142259
71,271,25.397,29.107,14,23.8782,0,121,117,4,135,6,0.97523,24.91375,0.0,0.0,9.53571,9.832,25.18208,0.0,0.0,124.0,31.77086,0.0,0.31,2.163,-1.0,2.46399,0.4762270588235292,62273.877342436674,87.85292044570559,20.632040895061728,6.382201575140859,1.9350852724410261,0.10135654992562838,365.9923900108122,0.07403168108142423,0.24710036975093516,45.483237560884454,0.055876951661108766,92.03213811229615,102.09686520610822,0.023361855511130798,0.033162177453874044,0.05373706164874771,0.09304280163541392,0.10540206506837821,0.12295203301389397,3851.3345031324793,0.18206073063936978
72,272,25.7009,29.4991,14,25.0894,0,121,117,4,135,7,0.97834,25.15941,0.0,0.0,6.71429,9.913,25.00159,0.0,0.0,124.0,32.11788,0.0,0.31,2.236,0.43428,2.648233,0.48268627450980395,62255.65035242382,85.98392887429546,22.012345679012345,6.459509587727255,1.6642700041301632,0.10124317468153964,364.4726050291744,0.07557382461775204,0.24710036975093408,45.633726331922745,0.05606046968712893,91.31267389114538,102.00746019399688,0.02339010223364708,0.03210785936897284,0.05313770534337351,0.09311791573609784,0.10532958247581066,0.12226078181352287,3925.014640155362,0.180651104830805
73,273,26.6255,29.6272,15,27.8265,0,121,117,4,135,7,0.98886,26.03153,0.0,0.0,6.17857,9.766,25.34984,0.0,0.0,124.0,32.10515,0.0,0.3,2.484,-1.0,2.844275,0.4844501960784314,62229.088504450476,84.58118119948249,22.503809799382715,6.450597106357627,0.9108775993863966,0.10076812625877739,362.8575098239548,0.07608979888617744,0.24710036975093455,45.563323032708816,0.05613218442149364,94.97725405791523,101.81649059456375,0.023386751010432333,0.03137006328228321,0.0526444559753295,0.09373374070995869,0.10475318772312242,0.1210333206695821,4312.958979835331,0.17928684851162097
74,274,28.5558,30.7623,15,28.3568,0,121,118,4,135,7,0.98943,27.75366,0.0,0.0,11.0,9.498,25.47545,0.0,0.0,123.0,31.96644,0.0,0.3,2.447,-1.0,2.858274,0.48365176470588245,62086.596281383354,83.38391034092857,22.53467399691358,6.457025517224831,1.135691265058869,0.09944961433259643,361.03001928804247,0.07589219426229343,0.24710036975093433,44.84139317642023,0.056090536128551347,96.76114710749354,101.5832164290953,0.02334212807150633,0.030888989475091472,0.05229052640143761,0.09538918468359268,0.10424631972390258,0.11971949132272489,5052.776888329868,0.1780319212905866
75,275,28.9582,28.6583,15,23.2393,0,122,117,4,135,6,1.00437,28.0289,0.0,0.0,11.32143,9.298,26.46187,0.0,0.0,123.0,30.55032,0.0,0.3,2.628,-1.0,3.181815,0.4695874509803921,62113.82214286929,87.58307463034708,21.552903163580247,6.517996599772043,0.9703516588381371,0.09834131586257774,358.9649214819865,0.07551805549432808,0.24710036975093108,44.204795178071954,0.05614399924878375,96.27226464086769,101.6331991463627,0.023283944913885413,0.030542637879641555,0.05191429387527987,0.09677173588664599,0.10403982738490145,0.11843144978589618,5137.777889641201,0.17716858066801858
76,276,28.0016,26.967,15,22.4193,0,122,117,4,134,5,1.00466,27.16724,0.0,0.0,17.0,9.275,24.63688,0.0,0.0,123.0,30.5392,0.0,0.3,2.734,-1.0,3.181757,0.47072068627450725,61990.48240103604,86.39082046125243,21.052083333333332,6.527254214622296,1.144991602466399,0.09717085908273754,357.0079987393697,0.07520880897447578,0.2448827437077029,43.99293367362317,0.056235606071212245,98.155363314109,101.92738813566167,0.023271590987888367,0.03017270378455104,0.051454516239530526,0.09850391785303331,0.10331976587114161,0.11687219629495693,4415.454647580162,0.17672826582496928
77,277,27.8157,28.7546,14,19.0865,0,121,117,4,134,5,1.01828,27.00495,0.0,0.0,18.46429,9.179,23.20242,0.0,0.0,121.0,30.91903,0.0,0.3,2.435,-1.0,3.2428,0.47173686274509796,61989.40118778076,85.41212362039272,20.56539351851852,6.455904050782626,1.5437618822052137,0.09585454992112617,355.1937313112611,0.07483028135196289,0.2448827437077107,44.05547021936487,0.05633134988091432,99.33153635484942,101.93234785633834,0.023242422620806204,0.029641199260578337,0.05090407147310653,0.09969701462930047,0.10239717873174747,0.11526368840936035,4344.200144935749,0.17668124180503203
78,278,27.4858,28.0371,15,21.0165,0,121,118,4,135,6,1.02861,26.78107,0.0,0.0,15.5,9.122,24.7692,0.0,0.0,124.0,31.88225,0.0,0.3,2.394,-1.0,3.244374,0.4762796078431373,62016.64600049851,87.11208310730392,19.569637345679013,6.400735644851105,1.6414190989209994,0.09493761209858557,353.70578810516224,0.07452230761888387,0.24488274370770532,44.98297364034771,0.05642771458568717,98.81344083553627,101.92888839910346,0.023221269775432016,0.029455213999301108,0.05031837384439109,0.10047043153500818,0.10089974894367931,0.11380210158210408,4210.510489152991,0.17669531365366584
79,279,27.2712,27.895,15,21.3417,0,120,118,5,135,7,1.02888,26.66808,0.0,0.0,13.89286,9.131,24.16452,0.0,0.0,123.0,32.59798,0.0,0.3,2.367,-1.0,2.982258,0.48484235294117645,62110.43647860829,86.5896961383464,20.00120563271605,6.430704541910614,1.2473968641628361,0.09421930182942416,352.43228527185374,0.07410786339723761,0.24710036975093694,46.034320030683354,0.05651766099286673,97.06449471587284,101.91232115247973,0.023174036587779785,0.02929052925809884,0.049768146017425734,0.10133172153018599,0.09976377541991714,0.11247301077528427,4137.683589648109,0.1766289900368679
80,280,28.065,26.7122,15,20.6485,0,119,118,5,135,7,1.0157,27.51074,0.0,0.0,14.92857,9.018,23.99905,0.0,0.0,122.0,32.93287,0.0,0.31,2.343,0.43338,2.805543,0.4839364705882353,62245.396195670815,86.02500947721148,21.225887345679013,6.396982519310668,2.365000798190226,0.09353635011884742,351.3450394855934,0.0737674266150182,0.25921770379552184,46.584789323218075,0.0565993549202848,99.81070017131839,101.66066951557683,0.02312873832789859,0.02927373077576481,0.049247411622848694,0.10246164998780584,0.09883650390821364,0.1112354276239958,4560.673817592591,0.17648152718110038
81,281,28.1103,26.9406,15,19.9008,0,118,118,5,135,7,1.00509,27.45946,0.0,0.0,15.57143,9.007,22.9635,0.0,0.0,107.0,33.05462,0.0,0.31,2.397,-1.0,2.943306,0.4903498039215687,62146.394466702906,88.77347740638999,21.492091049382715,6.322026258313269,2.318320547235677,0.09267843623657807,350.41511368445686,0.07345878647975093,0.2553766628164574,46.92674010476948,0.05669952069503978,101.02865514505899,101.65392419160212,0.023101534864053048,0.02929481984634818,0.04870825007060714,0.10378230049069782,0.09795858619287488,0.10993916676125896,4676.930710474537,0.17616457551483716
82,282,27.9234,27.3416,15,20.1641,0,118,118,5,135,8,1.00385,27.30747,0.0,0.0,9.0,9.257,23.15911,0.0,0.0,107.0,33.35366,0.0,0.31,2.316,-1.0,2.822455,0.5025443137254904,62331.74101929525,87.90644567160173,22.327449845679013,6.406768635535377,2.4760093831733654,0.09200459153613602,349.6776534535981,0.07325799063557689,0.2592177037955228,47.09515588077498,0.056750669430625206,103.85582115528008,101.62863897096824,0.023118740676960015,0.029234760194893503,0.04825578927483649,0.10471493858835618,0.09724902339538513,0.10867004657747632,4571.737431174743,0.1760968867554641
83,283,27.755,28.3329,15,21.556,0,118,118,5,136,8,1.00366,27.29206,0.0,0.0,14.25,9.204,23.50782,0.0,0.0,110.0,33.87356,0.0,0.31,2.298,-1.0,2.929666,0.5109152941176471,62465.71239311154,87.44853764651859,23.587577160493826,6.646106304138961,2.17378232950067,0.09131544664008044,349.18809618994135,0.0732386734793989,0.2614353298387518,47.26914996865355,0.05664957821480349,106.31400695548157,101.58386775562388,0.023369584089179943,0.029265484221971717,0.047727657973380556,0.10555818586795788,0.09619833707033501,0.10803130315229854,4471.20187709903,0.1760495745710273
84,284,27.4498,29.99,16,22.8517,0,117,118,5,136,9,0.9997,27.18536,0.0,0.0,12.03571,9.369,24.40163,0.0,0.0,109.0,34.68575,0.0,0.31,2.212,-1.0,2.623344,0.519037,62638.606224581774,88.2823168152337,24.951485339506174,6.8881583650707565,2.4992821509364167,0.09068431671521335,348.9955057495123,0.07312841424425058,0.2697116229042687,47.83134761857398,0.05643711001860085,107.86298710156248,101.57591473850628,0.023305761255788378,0.029316756493662145,0.04706849687199448,0.10603191119742238,0.09536163845816632,0.10706737719947422,4303.920518760493,0.1759544151916165
85,285,27.8527,31.2604,16,25.5175,0,116,119,6,136,9,1.00065,27.71502,0.0,0.0,14.78571,9.372,25.82147,0.0,0.0,106.0,35.48742,0.0,0.31,2.384,-1.0,2.178418,0.5297521568627451,62822.419911415716,85.65970101694057,26.164882330246915,7.291811330134635,2.1648093762861675,0.08978010125465959,349.1706111353015,0.07328518891449348,0.2719292489475081,48.258696567865066,0.0561102925344274,110.18538978125386,101.44962289173009,0.023155070235034634,0.029493803793498898,0.04641619916643284,0.10622555480296576,0.09373953755652718,0.10576003452169458,4394.98471632601,0.17574673463901372
86,286,28.0204,32.0206,17,26.2511,0,115,119,6,137,10,0.99528,27.99568,0.0,0.0,10.17857,9.306,26.90015,0.0,0.0,110.0,36.04266,0.0,0.31,2.37,-1.0,2.100049,0.5343345098039216,62871.433972169,87.97367611744983,26.230420524691358,7.529759299560027,1.8824666779296146,0.08879461232286041,349.651089622149,0.07346347894263942,0.2840465829920932,48.96961372281298,0.05582191631394994,111.2842895589237,101.37321956838917,0.023066346116282867,0.029400432610073253,0.0458252540816316,0.10670503146682074,0.09254742992743788,0.10442563324069161,4348.2684452026515,0.17539222676830085
87,287,27.4619,32.2133,17,27.799,0,115,119,6,137,10,0.99909,27.4849,0.0,0.0,9.53571,9.48,27.54372,0.0,0.0,107.0,36.39606,0.0,0.31,2.895,-1.0,2.488027,0.5377196078431373,62724.21886718568,87.08153029402578,25.03173225308642,7.64307834401742,1.668883796382499,0.08784233389147766,350.27076730675253,0.07350879309231152,0.26971162290428125,50.2211279221523,0.055611591683291044,110.48772903114727,101.4779018373057,0.022936063251264256,0.02921407115005954,0.04548435197156365,0.10736909473840382,0.0908722607829728,0.10285727671855031,4006.247406982345,0.17515820472760507
88,288,26.8132,31.9507,16,28.3855,0,114,119,6,138,10,0.99851,26.79326,0.0,0.0,12.28571,9.704,27.67928,0.0,0.0,107.0,36.49252,0.0,0.3,3.225,0.39686,2.766492,0.5420376470588235,62569.37182891013,91.1191045820647,24.922067901234566,7.633706564932653,0.9666355170603927,0.08690497289037746,350.8887243142946,0.07357087161420947,0.26971162290427636,51.522039907949946,0.055459864712137215,109.00255001213299,101.61796670315015,0.022838687201749305,0.02903514850822913,0.04490533061889568,0.10790182524006077,0.08876805553206128,0.10056269442108162,3744.628416365643,0.17510999330164034
89,289,25.7642,31.1561,16,28.6047,0,115,118,6,138,10,1.0004,25.75006,0.0,0.0,14.60714,9.996,27.45612,0.0,0.0,108.0,35.98802,0.0,0.31,3.724,-1.0,3.059727,0.5356494117647058,62414.68924672957,89.86682326605049,24.61429398148148,7.552183790306749,0.8658597819481687,0.08605158406694682,351.42273824071015,0.07380526922174573,0.26971162290426914,52.147518770194345,0.05514036996759433,105.34603421195783,101.8398551108694,0.022758374368320823,0.028908365378858193,0.04440051398188499,0.10831156985130658,0.08723760604508321,0.09842235874626805,3394.4575869357577,0.17498891220669974
90,290,24.8765,30.5579,15,29.525,0,116,118,6,138,9,0.99966,24.80606,0.0,0.0,14.28571,10.139,26.80445,0.0,0.0,120.0,35.41545,0.0,0.31,4.168,-1.0,3.236346,0.5273558235294113,62235.1795774257,89.08479197699108,22.634452160493826,7.3528476613289,0.8697841350395904,0.08549236360065654,351.8300359781521,0.07409984799773629,0.25921770379552384,52.22989984206211,0.054996888311119416,101.37650190917337,102.07848076764833,0.022585393979494623,0.028895859321666963,0.044082600232116465,0.10867757098664979,0.08556688584548243,0.0962973358631438,3109.4221040342563,0.17484525562432185
