,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,cubrow.0.3,temporal,cubrow.0,color_fulness,staticness,cubrow.1.0,cubcol.1.0,blur,noise,movement,cubcol.0,saturation,cubcol.0.5,uhdhdsim,cubcol.0.3,fft,cubcol.0.6,tone,blockiness,contrast,cubrow.0.6
45,445,45.3722,34.0176,29,47.4075,0,128,124,8,130,6,0.98335,43.36206,0.0,0.0,6.28571,9.372,28.89901,0.0,0.0,125.0,60.27401,0.00022,0.29,2.66,-1.0,1.861335,0.08970576644232445,0.06282989645497,7.045966902768377,0.03340459198161847,80.40611187217209,223.99086632038822,0.05019560438756161,0.13916983899462637,12590.958866738405,0.26749399686104486,30.971981095679013,0.11867827820631577,22.861799075279706,0.17036449580603452,96.59006933313694,0.11636384656759541,63294.72592080583,0.179421618517584,0.8406898039215688,2.2913561279389554,90.2829829555462,0.08202838795452691
46,446,44.8832,33.6927,29,49.4217,0,128,124,8,130,6,0.99465,42.84861,0.0,0.0,5.71429,9.563,29.19366,0.0,0.0,125.0,60.84543,0.00019,0.29,2.562,-1.0,1.81777,0.08996299878425267,0.06280359341330974,7.018358896021505,0.033396314633526075,79.22392154566991,221.36480369728582,0.05001810869233348,0.13867724676866977,12040.124693356993,0.2614353298387556,31.53100887345679,0.11769260902674752,22.54281559696904,0.16867292798042421,96.7463943737709,0.11669860609319337,63335.81672715035,0.17897621111298903,0.8452145098039215,2.2727638493236695,91.33308040609029,0.08203263527503551
47,447,44.3357,33.8469,28,46.7751,0,128,124,8,130,6,1.00832,42.25489,0.0,0.0,3.96429,9.594,28.92308,0.0,0.0,125.0,61.36805,0.00026,0.29,2.585,-1.0,1.819519,0.08991915963924431,0.0627200533769498,7.010035669209575,0.03336709959598381,78.94052057437787,218.82052809508843,0.04994654162358471,0.13888425988197278,11706.694515509256,0.26143532983875034,31.813802083333332,0.1171223532643939,22.329609435281636,0.16740009013061824,96.84380271467967,0.11786222748610702,63349.37248786348,0.17913319091973015,0.8502670588235295,2.2495045342801134,94.3468077763081,0.08193149518244125
48,448,43.6801,34.1118,27,48.2086,0,129,124,7,129,6,0.99606,41.58591,0.0,0.0,6.64286,9.788,29.05885,0.0,0.0,125.0,61.81068,0.00025,0.29,2.635,0.39738,1.848788,0.08990874649192421,0.06265212356183014,6.9886784040979695,0.033337832157405045,78.68734617396859,216.33992660495753,0.04983256596506384,0.13874878998955362,10940.170253180724,0.2553766628164591,31.950858410493826,0.11666969073119028,22.15677934811439,0.16604066845498075,96.93115795468177,0.11766503551098378,63196.82406202066,0.17987245134354438,0.8537639215686275,1.3176590540205295,94.36190918783522,0.08170805889171538
49,449,43.3287,34.1005,27,47.1691,0,129,124,7,129,5,1.00415,41.22218,0.0,0.0,5.07143,9.805,29.27468,0.0,0.0,125.0,62.16366,0.00019,0.29,2.602,-1.0,1.923063,0.089914530422246,0.06257667711999558,6.962944005003989,0.03335190751427721,77.6252540367671,213.9713237125924,0.04996161710798371,0.1375385768134493,10782.429230268368,0.2553766628164557,31.950761959876544,0.11671368070339752,21.963464619200906,0.16507459893994436,96.99117553198724,0.11786575677193219,63109.249426895134,0.1815443440626201,0.859494117647059,2.22605579079522,92.40888360025039,0.08147809259442715
50,450,42.9768,34.0659,27,48.3854,0,130,124,7,129,5,0.99505,40.87567,0.0,0.0,6.60714,9.761,29.27617,0.0,0.0,126.0,62.38796,0.00017,0.29,2.841,-1.0,1.949132,0.08989261370747417,0.06255480681715761,6.948622504728557,0.03334205814956118,76.79817940977016,211.66157888896674,0.050011874184853936,0.1365586158360387,10561.848867738287,0.25315903677322665,32.13623649691358,0.11663286340910284,21.61350448043258,0.16461641827420467,97.0911535621155,0.11781848630528403,63123.93235726947,0.1824654114282374,0.8594266666666668,2.405959436958255,94.10790604008628,0.08138324217299728
51,451,42.6159,34.5176,26,48.9367,0,130,124,7,129,5,1.01206,40.50349,0.0,0.0,7.71429,9.794,29.24224,0.0,0.0,126.0,62.72612,7e-05,0.29,2.915,-1.0,1.981501,0.08987831262250232,0.06263368582809069,6.959927323526118,0.033277855404926227,75.06233508358265,209.4015208725442,0.05022513372757363,0.13563049169418367,10327.939703625405,0.25315903677322177,32.069589120370374,0.11739365398341901,21.40394667637201,0.1641443161449221,97.25950240247955,0.11681478499280695,63234.90155421024,0.1816376430331146,0.8591588235294119,1.5297135928384875,94.17093912331205,0.08132643627811083
52,452,42.583,35.2852,26,48.425,0,130,124,7,129,5,1.00807,40.44011,0.0,0.0,5.92857,9.94,29.62449,0.0,0.0,126.0,63.18353,0.00016,0.29,2.965,-1.0,1.987833,0.089946398770235,0.06261917331175337,6.964983526981338,0.033281004659515986,74.95242879312778,207.18028207112772,0.05046380209141684,0.13455214402747065,10545.559067285309,0.25094141072999626,32.18803047839506,0.11700061377775693,21.247250780647185,0.16343975655785223,97.31644697357525,0.11583642799070491,63196.27158177141,0.18021783169900646,0.8600596078431374,2.678998154014886,94.16801274162765,0.08117121096707933
53,453,42.7441,35.9923,26,47.0874,0,131,124,7,129,5,1.00915,40.55415,0.0,0.0,7.64286,9.996,30.27952,0.0,0.0,126.0,63.55242,0.00013,0.29,3.336,-1.0,1.941083,0.09005839603975806,0.06259316459802357,6.956252160678362,0.03324904476478485,73.33998288233705,204.99498469599766,0.05072617600375403,0.13339475312175253,10820.857426943066,0.250941410729993,32.1880787037037,0.11729401129153004,21.04942755051601,0.1623288163225367,97.30520954932545,0.11490886603007008,63277.51917050228,0.1791627040825609,0.8599254901960786,2.2683577963479435,93.89149236635717,0.08128561258332428
54,454,43.1205,38.0299,27,49.7509,0,131,124,7,129,5,1.02061,40.94615,0.0,0.0,4.28571,10.181,30.90664,0.0,0.0,126.0,63.6619,0.00014,0.29,3.06,-1.0,1.947529,0.08996251742398771,0.06267025673338457,6.983776485688643,0.03326573031840969,72.48419257164768,202.84804844292574,0.05097367001562228,0.13236569297281436,11026.366494900134,0.24710036975093308,32.318769290123456,0.1180337846842333,20.876319602683736,0.16076205851362604,97.31951503977035,0.11406364313010173,63363.767822512615,0.17812127789116722,0.8549921568627452,2.216273833780505,93.92168139225629,0.08126671876065868
55,455,43.795,38.8618,27,52.9348,0,131,124,8,129,5,1.00913,41.67828,0.0,0.0,5.60714,10.138,32.63207,0.0,0.0,126.0,63.57656,0.00012,0.29,2.895,-1.0,1.882542,0.09019691479749956,0.06278012346905697,7.030620593685594,0.03315917627072026,71.9274885780057,200.71771679176243,0.05124634691773427,0.13141728742839942,11364.83132137143,0.2509414107299977,32.57547260802469,0.11936777082919965,20.782458458417725,0.1596502695886794,97.20421829389517,0.11317934762603023,63276.085406336344,0.17727213427094568,0.8516360784313727,2.4376034467000416,94.37404062337478,0.08116589049316142
56,456,44.649,39.0077,28,53.1145,0,131,124,8,129,5,1.01378,42.48655,0.0,0.0,5.46429,10.112,33.32825,0.0,0.0,127.0,63.69081,0.00014,0.29,3.156,0.41911,1.839013,0.09043894199840506,0.06293662296253798,7.059688704462078,0.03304275731171779,72.4223664996738,198.61102546129635,0.051644240842956005,0.13047919199104768,12011.910572274253,0.25315903677322793,32.963493441358025,0.12097555666764917,20.630930771062403,0.15843488252725027,97.0288876626477,0.11233634106635387,63459.32861461904,0.1764657622359715,0.8515168627450982,2.7248323028650523,91.7902874449348,0.08118580639065581
57,457,45.5024,38.339,29,51.5449,0,131,124,8,129,5,1.01698,43.24516,0.0,0.0,4.89286,9.945,33.43588,0.0,0.0,127.0,63.89273,0.00014,0.29,3.509,-1.0,1.821468,0.09064546953496624,0.06306229746767457,7.071163690293698,0.03297814743578321,72.27932049117125,196.5475423511308,0.05203284614739935,0.12947812031088207,12751.074381783576,0.25537666281645327,33.33887924382716,0.1225132891584555,20.54721050497926,0.1578737884520121,96.8807879531898,0.11150085905281089,63467.177010516156,0.17645606785950418,0.8515168627450982,3.307751444579115,93.46977506275064,0.08123693439596325
58,458,46.0489,38.3514,29,53.5515,0,132,124,8,129,6,1.00452,43.78604,0.0,0.0,3.28571,9.808,32.86217,0.0,0.0,127.0,63.91632,0.00013,0.29,4.114,-1.0,1.752225,0.09096317228477853,0.06317256187517171,7.0683445262355304,0.03298804054689289,71.32339850153568,194.54666773265396,0.052377819517635545,0.1285683459561056,13259.018465761454,0.2553766628164576,33.868923611111114,0.12360744635393811,20.55827275028935,0.1571176328668748,96.85048705679789,0.11063884818009595,63667.51278362606,0.17584567802241016,0.8485933333333335,1.8453700852860968,90.96809960787171,0.08091408848724418
59,459,46.2677,37.5077,29,53.6466,0,132,124,8,129,6,0.99513,43.97894,0.0,0.0,5.53571,9.702,32.87409,0.0,0.0,127.0,63.90954,0.00013,0.29,3.711,-1.0,1.783795,0.09126259422333255,0.06328454999082474,7.0713846433479315,0.032953900855380976,71.3139105382537,192.60032045383025,0.0528588809345972,0.12780730090532974,13469.098658316454,0.25537666281645865,34.129822530864196,0.1247419925106959,20.521227424527392,0.1570752027194715,96.78222856889815,0.10992619796533182,63844.182396312484,0.17523517740410005,0.8425647058823531,2.4854228977683954,93.97630447685472,0.08076405455416394
60,460,46.2887,36.4845,29,52.6392,0,132,124,8,129,6,1.00299,44.01085,0.0,0.0,6.92857,9.701,32.15218,0.0,0.0,127.0,63.78238,0.00015,0.29,3.688,-1.0,1.737673,0.09126429218913522,0.06341095361913066,7.05823860156596,0.03303068699856755,71.4849488298172,190.73721912189978,0.05352196800515664,0.12810495438370553,13577.576514777033,0.2592177037955223,34.080680941358025,0.1255228649721929,20.64389377170139,0.15678356941599672,96.79311747480638,0.10918159501593436,63756.843254574735,0.17616497557713148,0.8382047058823531,2.21354867761786,93.42847194233798,0.08072361983844382
61,461,46.8123,36.2836,29,52.7259,0,132,124,9,129,6,0.99703,44.51337,0.0,0.0,6.85714,9.292,31.27887,0.0,0.0,127.0,63.63821,0.00019,0.29,3.914,-1.0,1.711965,0.09095919177206155,0.06357169059554091,7.04101483578152,0.03311928491964991,71.14386737621987,188.9643267762758,0.054039399481048446,0.1282513023560238,14237.134984753595,0.26143532983875095,34.20143711419753,0.12780818175091252,20.71867182225357,0.1567232522536395,96.69200144893297,0.1079543831045268,63990.61733676443,0.1773062859438781,0.832534117647059,1.8190683389936326,94.05435185484009,0.08100542219061312
62,462,47.3499,35.6223,30,49.1048,0,132,124,9,129,6,0.99704,45.01819,0.0,0.0,5.03571,9.232,31.10545,0.0,0.0,127.0,63.66322,0.00016,0.29,3.865,-1.0,1.659311,0.09115014619450715,0.06369606140994234,7.0386673610964605,0.03316481788370027,70.9628963891355,187.31458342975512,0.05464700949001308,0.12850551669090565,14782.833940350603,0.261435329838758,34.81196952160494,0.12982047644302191,20.794224491825812,0.1568418777386944,96.64685863849806,0.10623099453561972,63871.52327578845,0.1782500424714855,0.8255690196078433,2.783269507115341,93.65621229231246,0.08105478531945852
63,463,48.1001,34.9753,31,53.8819,0,132,124,9,130,6,1.00167,45.71311,0.0,0.0,5.28571,8.94,30.53417,0.0,0.0,127.0,63.81848,0.00014,0.29,3.705,-1.0,1.588849,0.09120581145571768,0.06375365668274173,7.01825122179246,0.03320186357244109,70.38210057082112,185.74615844432137,0.05511097921466202,0.12887715798112895,15445.510874346932,0.26587058192521046,35.39790702160494,0.1316529397005101,20.934973822699654,0.15660799597138475,96.43250720586364,0.10489782075027225,64054.190565806144,0.17882809955280776,0.8253992156862746,1.6527286521190974,91.20313899200958,0.08093490127172082
64,464,48.8638,34.73,32,52.8767,0,132,124,9,130,6,1.00465,46.39817,0.0,0.0,6.07143,8.794,29.98176,0.0,0.0,127.0,64.0218,0.00015,0.29,3.836,0.442,1.590463,0.09119823346012376,0.063844036084676,6.994225519567549,0.03327887620890554,70.87215815331267,184.31825500568695,0.05548568082254059,0.12902170999096424,16285.578421380387,0.26971162290427425,35.91657021604938,0.13404869412332768,21.165339528778453,0.15554105927868617,96.39636726676324,0.10345735115964896,64038.286804025985,0.17938104377090827,0.8275788235294119,1.9058239315068766,92.72931218950761,0.08083494791834872
65,465,49.2671,34.9601,32,50.403,0,132,124,9,130,6,0.99712,46.79705,0.0,0.0,6.10714,8.635,29.77639,0.0,0.0,127.0,64.15858,0.00025,0.29,3.606,-1.0,1.579519,0.09131887221098277,0.06400972057762065,6.973560248160348,0.033290843304709584,71.20791671640085,182.9888146334417,0.05583039466441281,0.12911280156412422,16634.176870564475,0.2735526638833382,36.26707175925926,0.13685797755708826,21.28901841905382,0.15497296199428662,96.34727572381527,0.10279792754383246,64181.9269288625,0.17846606601665962,0.8310976470588236,1.3201325836325852,94.14692385721331,0.08103438641607891
66,466,49.8241,35.3051,32,53.8536,0,132,124,9,130,6,0.99282,47.32998,0.0,0.0,6.28571,8.726,29.97762,0.0,0.0,127.0,64.2978,0.00014,0.3,3.179,-1.0,1.566562,0.09165077715428338,0.06407981833146381,6.962608143909713,0.033278429210319975,71.61728527022944,181.75280522947816,0.0563006886253591,0.1292512976074658,17166.505042343015,0.2735526638833397,36.50863233024691,0.13757720125777761,21.227721602828414,0.15425159683623332,96.18672801563022,0.1002484032205751,64304.36077626558,0.1786859860227567,0.8331819607843138,2.006483261375269,91.43194120792676,0.08107010488920151
67,467,50.8592,35.4375,33,49.6022,0,132,123,9,130,7,0.99407,48.29208,0.0,0.0,6.39286,8.386,30.27817,0.0,0.0,127.0,64.41741,0.00013,0.29,3.605,-1.0,1.55855,0.09207015986310099,0.06415181593384248,6.967013118822119,0.03325329713781986,72.11542648196706,180.60409391524047,0.05651696071681574,0.12937750987724447,18186.135352451587,0.27577028992657143,36.81886574074074,0.13863063396939881,21.25041500138648,0.1532553881124899,96.08883320683604,0.0979409614382918,64345.510777055235,0.1773942717577184,0.8353317647058824,1.9588096107092867,92.72485722788291,0.08127149055266356
68,468,50.9062,35.205,33,53.3773,0,132,124,9,130,6,1.00907,48.3449,0.0,0.0,5.0,8.498,30.39094,0.0,0.0,127.0,64.43947,0.00012,0.3,4.399,-1.0,1.551267,0.09235891457195951,0.0642184112665186,6.966307482692366,0.03322828765115854,72.40518922208337,179.52854025547134,0.05677411413448837,0.12952459657891036,18006.870080895947,0.27798791596979083,37.15441743827161,0.13877389714649765,21.114002180688175,0.15134551702615162,96.04175273847302,0.09630115603516769,64209.27059727761,0.17702612000990864,0.8372320196078429,1.4380865364023891,92.97271814561273,0.08151997910084557
69,469,50.9623,34.7779,33,51.5223,0,132,124,9,130,7,1.00849,48.40906,0.0,0.0,4.92857,8.527,30.20144,0.0,0.0,127.0,64.42531,0.00019,0.29,3.977,-1.0,1.519221,0.09275626345146763,0.06428786647964652,6.95350872559782,0.03318522523992561,72.73644835402042,178.50820416112316,0.05718102748722523,0.12980114731383086,17888.58764728671,0.27577028992656816,37.45211226851852,0.14002362982912564,21.005514639395255,0.14957065382833756,95.97510978923356,0.09520601255349746,64518.46434029944,0.1755761719241378,0.8382650980392158,2.8671164532972178,93.16153817707507,0.08169189827290461
70,470,50.8319,34.5948,33,49.5441,0,132,124,9,130,6,1.00218,48.2974,0.0,0.0,5.10714,8.521,29.8269,0.0,0.0,127.0,64.4921,0.00025,0.29,4.548,-1.0,1.506559,0.09313919287649106,0.06431937768506372,6.946924129043088,0.03311684739503407,72.4774235066838,177.54275155220873,0.05748857524661671,0.12985374886273798,17741.538440562374,0.27355266388334726,37.835021219135804,0.14297995264803687,20.901256796754435,0.14740480585504334,95.90402233636297,0.09485067584196456,64484.919388895105,0.1742530331934668,0.8405121568627453,2.128951821348433,94.23340985326034,0.08197812675889968
71,471,50.4726,34.3988,33,49.339,0,132,123,9,130,6,1.01315,47.93439,0.0,0.0,5.10714,8.374,29.66281,0.0,0.0,127.0,64.57465,0.00019,0.29,4.273,-1.0,1.497456,0.09341933423696863,0.06435064912750825,6.9414134820737505,0.03301310340295816,72.03081958320821,176.59851003862963,0.05783402656474507,0.1294550087504646,17452.548116005033,0.2779879159697928,37.976900077160494,0.14505546199999628,20.846123777789835,0.14540330438898572,95.99810798926292,0.09354123989136408,64432.769841960704,0.17361790298772597,0.8428623529411766,2.0342811253110686,93.05052189348042,0.08229017135409641
72,472,50.3408,34.1886,33,52.54,0,132,123,9,130,6,0.9964,47.81792,0.0,0.0,6.42857,8.461,29.49728,0.0,0.0,127.0,64.67205,0.00018,0.29,4.164,0.44509,1.460799,0.09379098961682067,0.06445314101768107,6.944587498526558,0.03299636112320424,72.33816745678254,175.70941518419798,0.05841030354154995,0.12856040265781496,17376.039947029803,0.27798791596979655,38.49464699074074,0.14729154867908664,20.8411405586902,0.14408010572609356,96.02970633176497,0.09239178047042877,64443.0467742698,0.17125135059587854,0.8449992156862747,1.8560537421859185,94.2790717150629,0.08221135213514515
73,473,50.2029,34.2509,33,52.1372,0,132,124,9,130,6,0.9935,47.73354,0.0,0.0,6.17857,8.573,29.31984,0.0,0.0,127.0,64.65715,0.00022,0.29,4.67,-1.0,1.425216,0.09404818231870805,0.0644917015836489,6.9585299396524185,0.0329296453978707,72.3823687487126,174.8532589346594,0.058901924520628285,0.12754323967348713,17160.43883209733,0.27798791596979705,39.09008487654321,0.14858873039096884,20.813697909131463,0.14271450267642663,95.97951311559126,0.09170344930598545,64437.75343750146,0.169709105404342,0.8453403921568629,1.3892214172660247,94.17248150700087,0.08225873096569251
74,474,50.5233,34.4837,33,49.3228,0,132,123,9,130,6,0.99434,48.04751,0.0,0.0,4.28571,8.572,29.37064,0.0,0.0,126.0,64.71447,0.00016,0.29,4.943,-1.0,1.42209,0.09431486239110724,0.06453358356328089,6.9738642677758,0.03291934461647641,72.1466146447544,174.034729183532,0.059360528146573575,0.12651379547248773,17542.713481165996,0.2779879159697986,39.563223379629626,0.14941030810540984,20.870374703112944,0.14042714866950015,95.88392557832319,0.09213384823300183,64588.76478232532,0.1695136470568257,0.8480576470588237,1.1971534195767608,92.88107392145835,0.08215301858626346
75,475,50.7563,34.6573,34,49.3188,0,132,124,9,130,6,0.99563,48.31738,0.0,0.0,5.92857,8.602,29.57217,0.0,0.0,127.0,64.77293,0.00019,0.29,5.367,-1.0,1.430984,0.09459541389670528,0.06449944735361259,6.989212056154475,0.03286547416585012,72.61240335472328,173.27813675755814,0.05973930579505985,0.12547484070183612,17690.913335395162,0.27798791596980066,39.88835841049383,0.1505533407558178,20.787695990668404,0.13840631244922746,95.8588403756641,0.09290264669606076,64614.34383355435,0.16880319827856227,0.8499764705882354,1.2540865567577228,91.82423487669801,0.08236649204229822
76,476,51.1903,33.9341,34,53.2469,0,132,124,9,130,6,0.99327,48.72392,0.0,0.0,7.21429,8.47,29.72137,0.0,0.0,126.0,64.87547,0.0002,0.29,6.178,-1.0,1.401942,0.09493352481270033,0.06443703977871297,6.99701975340407,0.03280838096312734,71.63567165466579,172.56275827173764,0.060188014703984924,0.1250000727308739,18280.493509923566,0.2779879159698014,39.86988811728395,0.15043489455866993,20.841953418872976,0.13655399078805744,95.77260582550046,0.09485781318307933,64364.32946689636,0.16845235459155689,0.8524545098039217,1.773606728236699,94.62065981582836,0.08257353775038972
77,477,51.169,33.7709,34,51.4717,0,132,123,9,130,6,1.00289,48.70877,0.0,0.0,3.03571,8.439,29.10014,0.0,0.0,126.0,64.8945,0.00023,0.28,7.472,-1.0,1.434047,0.09537673611556036,0.06430326166379118,7.011584593520103,0.03277317427321401,71.32400297256773,171.89183385011216,0.05988176457640617,0.1240303798132794,18704.848484267608,0.27798791596980155,39.86636766975309,0.1513839689376052,21.03139316888503,0.13455928202102946,95.78872126562385,0.09838877896052134,64373.30104141854,0.16789802469115284,0.8576854901960785,1.772194048653314,94.64239175555787,0.08262688161286727
78,478,51.4765,33.93,34,50.6194,0,132,123,10,130,6,0.99575,48.98934,0.0,0.0,3.0,8.496,28.96116,0.0,0.0,127.0,64.86206,0.00027,0.28,6.16,-1.0,1.44352,0.09594818839420548,0.0641697126165857,7.034579127278503,0.032652012985020226,71.00136255577581,171.23246016860398,0.060025849093032886,0.1230250722364603,19137.505950998162,0.27798791596980216,39.95789930555556,0.15293892824218341,20.948047967604648,0.13278756738981834,95.7138314812069,0.10183948278576402,64363.20064195037,0.16643528367922678,0.8596874509803923,1.6758163048486694,94.54752529334421,0.08298089962189739
79,479,51.7586,33.4647,34,48.2825,0,132,123,10,130,6,0.99112,49.23643,0.0,0.0,1.92857,8.37,29.10155,0.0,0.0,126.0,64.89266,0.00025,0.29,7.7,-1.0,1.514324,0.09666011244013882,0.06398283443042606,7.039435301915628,0.03262086691874348,70.96646763533197,170.63642906062248,0.0601240377316649,0.12202756306111825,19553.136058487627,0.27798791596980144,39.98707561728395,0.1541980206734557,21.27536971480758,0.13119891079460155,95.74332251023826,0.10439319879562241,64265.09632817331,0.1647601597557835,0.8625376470588236,1.5936992193276152,94.92317518379691,0.08299133144022942
80,480,51.9259,32.9634,34,51.9865,0,131,123,10,130,6,0.99581,49.37711,0.0,0.0,3.28571,8.348,28.70457,0.0,0.0,126.0,64.94012,0.00033,0.28,7.713,0.42567,1.550386,0.09729181744480131,0.06379259806569604,7.018958838674889,0.032470055598092434,70.80034862344299,170.04991734912005,0.06038583163697554,0.12140957159210918,19764.27637622165,0.2779879159698026,39.934944058641975,0.1559932183061722,21.298661220220872,0.13014718479620255,95.74634683858646,0.10645206336243346,64354.17311399187,0.16367111562427022,0.8642192156862747,1.4764317077945652,93.9295271142185,0.0831809403128566
81,481,52.48,32.6858,35,48.9892,0,131,123,10,130,6,0.99537,49.84627,0.0,0.0,3.82143,8.133,28.27002,0.0,0.0,127.0,65.03069,0.00028,0.29,6.542,-1.0,1.580159,0.09786907204230656,0.06364407471187421,7.000905245331865,0.03236597406927207,70.44030459522344,169.4992156048552,0.060691804876369305,0.1205509306927141,20766.51734519679,0.277987915969802,40.01726466049383,0.1560888655382956,21.492185992959104,0.12922959923880467,95.6670664459617,0.10856221604686508,64441.9985509584,0.16255677957657302,0.8662290196078433,1.2498298330157682,95.01573250003672,0.0833565604004148
82,482,52.8022,32.7437,35,50.1307,0,131,123,10,130,6,0.9898,50.11328,0.0,0.0,2.14286,7.987,28.03189,0.0,0.0,126.0,65.09986,0.00032,0.28,6.55,-1.0,1.619479,0.09829058150343152,0.06341720513646525,6.981612467610255,0.03227175487971839,69.87224389089839,168.98642691903325,0.06092827707978485,0.11938372219355463,21391.42314604475,0.2779879159698016,40.14496527777778,0.15592460447014234,21.57605470257041,0.12794671091198373,95.59186040836005,0.10974288454715284,64412.696212712624,0.16115131291594859,0.8678952941176471,2.7160817166548368,94.99696867692926,0.08361877606532483
83,483,53.0896,33.0273,35,47.8272,0,131,123,10,130,6,1.00318,50.34341,0.0,0.0,3.28571,8.008,28.08129,0.0,0.0,126.0,65.12015,0.00022,0.28,7.278,-1.0,1.674506,0.09871696849396451,0.06324318671554258,6.955711369320336,0.03215117334349304,68.7947847734724,168.48913504735572,0.06185067098299716,0.11760849748445777,21673.095364875782,0.27798791596980216,40.13956404320987,0.15592201794989927,21.584562890323593,0.1261061762776968,95.5456951980129,0.11151570786477363,64528.81984533304,0.159790031156744,0.8690117647058825,1.709585250015855,94.89190325510413,0.08423239515467205
84,484,53.6697,33.7622,35,50.5811,0,131,123,10,130,6,0.99445,50.8739,0.0,0.0,3.75,8.079,28.32755,0.0,0.0,126.0,65.12545,0.00025,0.28,6.792,-1.0,1.680874,0.0990076516323228,0.06307956717872962,6.935676919099655,0.03199188046615772,68.27498698693522,168.0412733675009,0.06284026533357026,0.11715362874237202,22839.25788037328,0.27798791596980443,40.11106288580247,0.15595070868907585,21.841177857952353,0.12468946342468681,95.42857648144422,0.11144582211943078,64664.80971914759,0.15839833677016746,0.8690415686274511,1.7997224658113857,95.17927962237835,0.08493935188317825
85,485,54.2512,34.2431,36,51.0554,0,131,123,10,130,6,1.01267,51.43731,0.0,0.0,3.96429,8.132,28.96968,0.0,0.0,126.0,65.15292,0.00014,0.27,6.757,-1.0,1.724164,0.09923852108912556,0.06307013768345111,6.9184144912536185,0.031902224936514435,67.52353295847092,167.6101977345479,0.06275190825762832,0.114950419650383,23658.977826808994,0.2779879159698049,40.17269483024691,0.15738281119890288,21.884310121889467,0.12336476862412511,95.3497328910143,0.1120638702816346,64881.0978847862,0.15548034291648385,0.869912549019608,1.6082883578195057,93.56245625931058,0.0855759611255434
86,486,54.6786,34.7648,36,52.1132,0,131,123,10,130,6,0.9956,51.85213,0.0,0.0,3.78571,8.122,29.37226,0.0,0.0,126.0,65.15961,0.00012,0.28,6.914,-1.0,1.747113,0.09965667807968645,0.06289194587521028,6.917561682108198,0.03178511108763938,68.04508685137455,167.19990276606634,0.06321750859172565,0.11258064198550166,23891.54996360859,0.28404658299209407,40.215567129629626,0.15776279550437924,22.034380312319154,0.12212893470583495,95.25659124877572,0.1129088225903783,64795.03934731042,0.1528742836053099,0.8703807843137257,2.479779296834642,95.35876039807873,0.08624444731938338
87,487,54.9807,34.3525,36,50.8139,0,130,123,10,130,6,0.99403,52.12588,0.0,0.0,4.35714,7.971,29.827,0.0,0.0,126.0,65.11762,0.00017,0.28,7.13,-1.0,1.804987,0.10001644317957285,0.06280561470238519,6.904077142218183,0.03170082871505221,68.06262578567367,166.8088211944692,0.06384296312842357,0.1113622900735806,24352.983824591673,0.2818289569488654,40.08569637345679,0.15806100421439012,22.23778562192564,0.12066573538892644,95.20540716100805,0.1142654924863797,64897.35411743204,0.15086454374977948,0.8701129411764708,1.9723506588044555,93.130639947156,0.08667438459494319
88,488,55.0251,34.4787,36,50.7458,0,130,123,10,130,6,1.00291,52.17108,0.0,0.0,4.85714,7.952,29.47544,0.0,0.0,126.0,65.05061,0.00021,0.28,6.789,0.43184,1.820928,0.10050135238932252,0.06254814061306956,6.861354244361329,0.031565959039892656,68.405535099311,166.41456786408136,0.0644910834129409,0.10950835274573084,24379.91073988246,0.28404658299209223,40.01740933641975,0.15855267206262771,22.450427961938175,0.11848015894419282,95.16446382538643,0.11374554162346329,65106.99263452439,0.14820078411175658,0.8695027450980394,1.7426234980522712,93.81382458459417,0.08728074511363952
89,489,54.6765,34.5992,36,50.6794,0,130,123,10,130,6,0.99201,51.83042,0.0,0.0,5.46429,8.191,29.59179,0.0,0.0,126.0,65.06759,0.00022,0.27,6.27,-1.0,1.842538,0.10091103310824194,0.06240715211316593,6.858926051259489,0.03144163252811105,68.52456930965565,166.00414843838536,0.0650281437130591,0.10720369182131073,23768.593746133036,0.28404658299209334,39.96257716049383,0.1593217270843941,22.51247095178675,0.11532544880982973,95.25711427722463,0.1141606161092334,64833.74419560252,0.14634566398693113,0.871124705882353,2.0597201305504504,96.01934271606179,0.08780290662335354
90,490,54.2092,34.416,36,51.2691,0,129,123,10,130,6,1.01904,51.4036,0.0,0.0,5.5,8.282,29.70034,0.0,0.0,126.0,65.06753,0.00017,0.27,7.648,-1.0,1.867297,0.10117562663361129,0.0620402316179666,6.881672956393317,0.031161250872512865,70.37678326837002,165.61632967175154,0.06541814506662205,0.10558324702769212,22835.374347286455,0.2840465829920891,40.011622299382715,0.1584258479800887,22.773025889455536,0.11250246001817013,95.30746687321161,0.11601514406235423,64495.95812970334,0.14396507515043486,0.8718243137254904,2.1273650883169837,94.4983051049123,0.08800859811261579
