,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,cubrow.0.5,contrast,cubrow.1.0,movement,cubrow.0.3,uhdhdsim,fft,cubcol.1.0,cubcol.0,blur,temporal,tone,cubrow.0.6,color_fulness,noise,staticness,cubcol.0.5,cubcol.0.3,saturation,cubcol.0.6,cubrow.0
45,345,77.8336,11.6881,74,16.3233,0,121,117,19,137,14,1.00354,83.89121,0.0,0.0,0.75,4.299,10.10911,0.0,0.0,127.0,41.745,0.00022,0.55,3.294,-1.0,0.440049,7.8606130964038705,0.2838950966606746,88.17647177050245,0.2722307407208736,11.717881944444445,0.21444263449550652,89.55637063377466,68297.49660449487,0.2914305457608472,0.1632046816083229,44967.67313991596,5.824713207585185,0.619738431372549,0.25402541436721604,85.85860996506679,0.5846457521152291,607.0435023690914,0.18414057677106133,0.23397572618774454,51.609992510006755,0.24025243340453187,0.3257903922414263
46,346,77.6905,11.9174,74,14.8328,0,121,117,19,137,14,0.98514,83.75755,0.0,0.0,0.78571,4.328,10.07427,0.0,0.0,127.0,41.72324,0.00056,0.56,3.478,-1.0,0.460444,7.557102628507306,0.2841361763320408,88.15594661505433,0.2723653654245418,11.931471836419753,0.21411026640427372,89.586026852243,68299.6955285401,0.29135009478425333,0.16345905497087226,44682.569184114494,5.7946078857093966,0.6192207843137255,0.253763052139945,85.86520745798337,0.5846457521152297,606.4224931009834,0.1842117066366396,0.23403828011943736,51.67431245026764,0.23979375576945983,0.3247061397400344
47,347,78.0046,11.6634,74,15.7522,0,121,117,19,137,14,0.97558,84.04097,0.0,0.0,0.14286,4.307,10.276,0.0,0.0,127.0,41.73694,0.00066,0.56,3.415,-1.0,0.432563,6.867737596536914,0.2845021838571124,89.8140126127656,0.27249369049231975,11.980034722222221,0.21382192170848674,89.51329439651897,68339.63888657445,0.29177069322598886,0.16309597968787426,45235.29532936413,5.825742236109889,0.6190930196078428,0.2534906696298851,85.62012818287533,0.5846457521152292,605.7770056669217,0.18440637849772176,0.2338855748210213,51.55467205283083,0.2396608382646291,0.3235334704175411
48,348,78.0269,11.9028,74,16.6193,0,121,117,19,137,14,0.97552,84.01348,0.0,0.0,0.17857,4.312,10.05773,0.0,0.0,128.0,41.7057,0.00069,0.56,3.349,0.22505,0.464332,6.563307187771795,0.2853244554907872,85.57309893155539,0.272632778570625,12.030719521604938,0.2136945806320545,89.53333028409693,68458.52158250385,0.2922383246622566,0.16229628920076647,45244.368696817124,5.774519661516866,0.6187576470588235,0.25313807164493407,85.54281090858797,0.5846457521152338,605.106105834859,0.18470841669342997,0.23401457353001215,51.63330888159481,0.23895179298863128,0.32258236092007875
49,349,77.8786,12.2848,73,16.4783,0,121,117,19,137,14,0.9956,83.78923,0.0,0.0,0.17857,4.311,10.26081,0.0,0.0,127.0,41.67183,0.00066,0.55,3.561,-1.0,0.419743,5.507716037551284,0.28573241735294647,85.68219314083419,0.27261883199078063,12.141300154320987,0.21352471493794947,89.55041566398555,68276.9909974732,0.292201266877522,0.16172438337860567,45006.06025781431,5.820270868571247,0.6187258235294117,0.252721817419938,85.53019647716565,0.5824281260720053,604.4098334114436,0.1854150321198759,0.23417503703216427,51.576710642119984,0.23845987929336923,0.32167055824536545
50,350,78.0494,12.2719,73,18.1621,0,121,117,19,137,14,1.00925,83.95551,0.0,0.0,0.10714,4.327,10.59165,0.0,0.0,127.0,41.70289,0.00059,0.53,3.74,-1.0,0.447894,5.842061958386355,0.28597127598492844,85.32859674633204,0.27264029257670275,12.48683449074074,0.21329074746595894,89.52381114025918,68326.78686608127,0.2916974851498997,0.16210705127632846,45412.20506058968,5.877352281144712,0.6197180392156862,0.2522104257563633,85.47446281232284,0.5802105000287748,603.6820655564665,0.1862054252752152,0.2343421862768958,51.65087683406877,0.23803485054714307,0.32080530962007914
51,351,77.9457,12.0901,73,18.0174,0,121,117,18,137,14,1.00188,83.77101,0.0,0.0,0.07143,4.333,10.58009,0.0,0.0,127.0,41.65481,0.00037,0.55,3.682,-1.0,0.387014,5.71885114476429,0.2863444376718298,86.53371731836633,0.27264332053177126,12.669849537037036,0.21311588020929775,89.53027891177248,68372.10558699281,0.29175510532184273,0.16231502661367098,45116.76408719569,5.87731319654114,0.6190929411764705,0.2517889255991581,85.43793355711531,0.5763694590497147,602.9103732292625,0.1869777659558487,0.2347284864072904,51.5741948257258,0.23753899033651035,0.3197551715288913
52,352,77.855,11.9052,73,17.709,0,121,117,18,137,14,0.99401,83.67151,0.0,0.0,0.10714,4.306,10.41816,0.0,0.0,128.0,41.60779,0.00049,0.54,3.771,-1.0,0.4341,5.777440942381616,0.2866450781573953,85.55473022605204,0.2728056877013772,12.761574074074074,0.2129883498017416,89.54478042770334,68309.44459538959,0.2925623056412027,0.16234083469329577,44927.65017404387,5.815153936354388,0.6188773137254902,0.25155558453997695,85.1316787088293,0.5785870850929401,602.1195871189165,0.1876755889230284,0.23484165511530372,51.613190639166184,0.2368347348153764,0.31869125957968014
53,353,78.0161,12.5317,73,17.6382,0,121,117,18,137,14,0.99733,83.7776,0.0,0.0,0.82143,4.282,10.2593,0.0,0.0,128.0,41.57721,0.00039,0.55,3.521,-1.0,0.461192,5.159311283413362,0.28671866170121857,86.36790633728235,0.2728999116143665,12.69458912037037,0.21285040891173332,89.51926952992851,68383.53351665578,0.29376147514076795,0.1622610864232978,45394.007875106465,5.741340153145015,0.6181545098039216,0.25121762224865674,84.94596124967461,0.5785870850929421,601.3259118143579,0.18838055245810686,0.2348348156487678,51.65476386929736,0.23615353489392618,0.31774222889312975
54,354,77.9204,12.2767,73,17.7497,0,121,117,18,137,14,1.00027,83.61892,0.0,0.0,1.0,4.305,10.80148,0.0,0.0,127.0,41.53648,0.00044,0.54,3.384,-1.0,0.470217,6.041739587357219,0.28690913057122586,84.13214409692068,0.27301108016919173,12.768711419753087,0.21278747559894287,89.55068822336868,68350.52065262535,0.29455678247705575,0.16143621841040673,44947.23459155245,5.825967806374804,0.617701568627451,0.250858831620476,84.8460833632778,0.5741518330064802,600.5195681481124,0.18886377127707182,0.23475399576903863,51.59066753622926,0.23561551475985784,0.3167394885257364
55,355,77.6711,12.4038,73,16.7198,0,121,117,18,137,14,1.01541,83.36183,0.0,0.0,0.78571,4.303,10.58505,0.0,0.0,128.0,41.39574,0.00063,0.54,3.544,-1.0,0.449826,6.047368531287008,0.2867468485109511,87.65400775753174,0.2729232120208959,13.090711805555555,0.2130348269048422,89.56113856284682,68335.19064945876,0.2955085931146919,0.1610611242777112,44395.20356740108,5.917067072610344,0.6153602549019582,0.2505370092386324,84.11647228934774,0.5763694590497114,599.5594569169097,0.1889989605469498,0.23467641503487652,52.22178216628086,0.23497117207733595,0.31603063409472343
56,356,77.1912,12.5646,72,17.3452,0,121,116,17,137,14,1.01191,82.86871,0.0,0.0,0.46429,4.3,10.69263,0.0,0.0,128.0,41.22543,0.00048,0.54,3.721,0.22094,0.439523,6.286289156424007,0.2867730668294095,86.7021005062895,0.272776074647554,13.309172453703704,0.21321884107082772,89.65641217590479,68227.5779034063,0.2959239095333717,0.16128368380332012,43549.92523733279,5.9430500376490185,0.6125643137254901,0.25025710433030796,83.78874369543828,0.5703107920274227,598.4151355464398,0.1887020715109804,0.23483836035687192,53.0130568139347,0.23430432671524926,0.3153887188760285
57,357,77.1591,12.358,72,17.1407,0,121,116,17,137,14,0.98676,82.78749,0.0,0.0,0.75,4.285,10.83019,0.0,0.0,128.0,41.26655,0.00068,0.53,3.674,-1.0,0.460605,6.251991628826425,0.2869200201238078,90.6013460488951,0.27245453992031615,13.374565972222221,0.2132237753536682,89.65489901026376,68474.32319670211,0.2965193000790084,0.16169426031650364,43632.104799672925,5.869820028385696,0.6129050980392156,0.25009385947764984,84.0258487839122,0.5725284180706445,597.2933512068059,0.1882146230146633,0.23477658646503366,53.04695656858844,0.23352793664732852,0.31476463679193356
58,358,76.8331,12.5025,72,16.4663,0,121,116,17,137,14,0.97535,82.50321,0.0,0.0,1.07143,4.31,10.65138,0.0,0.0,128.0,41.29839,0.00045,0.53,3.479,-1.0,0.44712,5.946716921722475,0.2870041795916423,87.08255720375485,0.2721389558263723,13.28539737654321,0.21301084226629557,89.63082376389137,68451.35170988871,0.2984099361160801,0.1616060403616754,43025.382448196295,5.787622863866637,0.6134682352941176,0.2500021906780116,83.7519561021501,0.5680931659841932,596.1886014359088,0.18782472979708872,0.23490533963163526,53.01071920512636,0.23278070800806214,0.31535328715519445
59,359,76.8567,12.3717,72,16.8289,0,120,116,17,137,14,0.96998,82.60351,0.0,0.0,0.71429,4.278,10.77773,0.0,0.0,128.0,41.36011,0.00049,0.54,3.648,-1.0,0.437245,6.004497765749182,0.28700980724655467,86.75810957228111,0.2716117758139644,13.272376543209877,0.2127356159857624,89.61762022491214,68531.1538262585,0.30015851703264995,0.1610893476047271,43121.31723675517,5.854492324319369,0.6145286666666665,0.24991176463777065,83.40499932799715,0.5741518330064865,595.0951356841903,0.1874424838838752,0.23506377324097041,53.116868384090466,0.2322172238277316,0.31550018655721185
60,360,76.7425,12.0943,72,17.6366,0,120,116,17,137,14,0.98129,82.45311,0.0,0.0,0.67857,4.286,10.66321,0.0,0.0,129.0,41.36698,0.0006,0.54,3.575,-1.0,0.454988,7.578159969437472,0.28665759868001395,88.62138605733826,0.2712550788619638,13.35985725308642,0.21219974782848078,89.69235581149918,68541.73757141849,0.3009702484180939,0.1602013801557378,43010.22033508951,5.87774234711106,0.6148439215686274,0.2495346974665569,83.36300508074271,0.5725284180706455,594.0162067110483,0.1873442021636981,0.23523945744213826,53.1301840322989,0.23189999629918917,0.31438060531553247
61,361,76.945,11.543,72,17.2236,0,120,116,17,137,14,0.99575,82.69614,0.0,0.0,0.78571,4.252,10.42655,0.0,0.0,128.0,41.52976,0.00058,0.55,3.316,-1.0,0.442869,5.582457782238496,0.28654132186025205,85.76856958155805,0.27111870025092977,13.416087962962964,0.21190010574875215,89.65255230436,68610.93753671653,0.3019125242837745,0.1598965368099482,43181.429303118515,5.878096042523782,0.6171725490196078,0.24966789461665734,82.68341433878362,0.5741518330064769,592.9337559346427,0.1873039749972006,0.23568200462984956,53.402123722029316,0.23172631016899195,0.3127675549334818
62,362,77.0542,11.8471,72,16.0898,0,120,116,17,137,14,1.00415,82.83187,0.0,0.0,0.42857,4.258,9.95004,0.0,0.0,128.0,41.53781,0.00081,0.56,4.052,-1.0,0.41944,6.586589057925728,0.2865136878533488,86.32954290902099,0.27126183211969224,13.204234182098766,0.21180874832879457,89.60094591547623,68747.14381723349,0.3030333425090659,0.1603126568808448,43249.395540758196,5.694764275119468,0.6174309803921568,0.24981999567452184,82.62233288487162,0.5785870850929368,591.8569709777114,0.18716981876650704,0.2364101483149357,53.35017395019531,0.23139727976901453,0.31157603644373766
63,363,76.786,11.6408,72,15.5609,0,120,116,17,137,14,1.01452,82.56432,0.0,0.0,0.25,4.259,10.21239,0.0,0.0,128.0,41.53777,0.00069,0.56,3.598,-1.0,0.416152,6.721474332296331,0.2869435153829796,87.36942106051356,0.2716502499649788,12.976273148148149,0.2118954661403813,89.7018944607778,68563.32578995988,0.3045280700715332,0.16093303584707344,42803.499651893006,5.733252106758449,0.6175270588235293,0.24999165655013242,82.48822793425725,0.5763694590497129,590.7963790088849,0.18706621914559235,0.2374049181121397,53.37886687855662,0.23115714501822687,0.3101972947721088
64,364,76.8115,11.8944,72,16.8688,0,120,116,17,137,14,1.00639,82.60696,0.0,0.0,0.32143,4.277,10.03207,0.0,0.0,128.0,41.54993,0.0002,0.54,3.514,0.2082,0.414244,6.81259127923386,0.2872087051751714,86.18307669229907,0.2721423971157739,12.783130787037036,0.21224274015394254,89.71126354591865,68527.19359892281,0.3061695380664045,0.1607591104942165,42992.35610505235,5.661972115856872,0.6183227450980391,0.25004653599411725,82.35752429096539,0.5763694590497165,589.7484150567471,0.18697810687913397,0.23869543174368704,53.46277477123119,0.23087592511462568,0.30868851654066604
65,365,76.8819,12.2028,72,16.362,0,120,116,17,137,14,0.99834,82.64805,0.0,0.0,0.60714,4.278,10.25369,0.0,0.0,129.0,41.50927,0.00054,0.54,3.704,-1.0,0.418016,5.362825234258276,0.2876934030928754,86.26871014900676,0.2726255335080016,12.721788194444445,0.21263350264030842,89.62986817764431,68546.08415664523,0.3078959648673407,0.1608104010874213,43131.63619703714,5.705601296631355,0.6175007843137255,0.2505508881176742,82.22952764858894,0.5757752479423199,588.7129358654249,0.18674301765721016,0.23989126277804065,53.46118220576533,0.23074645023616014,0.30722166696529546
66,366,76.8712,12.0079,72,16.4893,0,120,116,17,137,14,0.99703,82.59436,0.0,0.0,0.39286,4.265,10.5203,0.0,0.0,129.0,41.43953,0.00056,0.55,3.646,-1.0,0.448305,5.823008296960648,0.28780584071718207,86.10384889014111,0.2726933692974599,12.710551697530864,0.21299834561957628,89.67070448139033,68570.29638680171,0.31035969690687326,0.16156730863572275,43244.89472608028,5.752798735140752,0.6166007843137253,0.2509770461489589,82.09624930492706,0.5741518330064856,587.6851736778458,0.1865204630701415,0.2413200320660164,53.48691134982639,0.23058181698706157,0.30541404509166453
67,367,76.9187,12.353,72,16.6622,0,120,116,17,137,14,1.01372,82.63221,0.0,0.0,0.17857,4.278,10.35584,0.0,0.0,129.0,41.37782,0.00048,0.55,3.544,-1.0,0.399491,6.226697848468226,0.2879915786441506,88.01431809061872,0.2726297049516581,12.539400077160494,0.213335878873211,89.65300496425306,68539.86122498274,0.31334383964929613,0.16139093950744507,43186.21093490567,5.703625305723231,0.6165894117647058,0.2512543989516672,81.81623969775407,0.5741518330064841,586.6556514259977,0.18654940430064465,0.24227524204739637,53.542337676625195,0.2304896691090974,0.30340086489951174
68,368,76.9008,11.9941,72,16.6445,0,120,116,17,137,14,1.01873,82.51916,0.0,0.0,0.42857,4.272,10.6536,0.0,0.0,129.0,41.33172,0.0007,0.54,3.709,-1.0,0.380508,6.549469672557521,0.2880839114581034,87.45569753313082,0.2724261189488903,12.430748456790123,0.21357067531733484,89.64641520129645,68690.36120168597,0.3156695474754961,0.16144908469507527,43161.07103908775,5.760932963043492,0.6162341176470588,0.2521250342512991,81.5061539497135,0.5703107920274175,585.6182174451974,0.18647938187764193,0.24272880283851953,53.57903035481771,0.2303019114359637,0.3012151478458149
69,369,76.7559,12.4677,72,16.2851,0,120,116,17,137,14,1.00727,82.35913,0.0,0.0,0.07143,4.267,10.34301,0.0,0.0,128.0,41.31634,0.00077,0.54,3.438,-1.0,0.389375,5.867128766975252,0.2885400833979617,88.35817068292346,0.27247231067400496,12.185715663580247,0.213350503271891,89.70775681914404,68641.11799627382,0.3172465844582335,0.16216237293893707,43180.453713309435,5.696848817715219,0.6167874509803921,0.25203898356463217,81.09455623837502,0.5725284180706463,584.57931157956,0.18682874008343245,0.24278955702418553,53.5607497603805,0.23033504147350453,0.29873516784878706
70,370,76.7481,12.3776,72,16.8839,0,120,116,17,137,14,0.99805,82.33452,0.0,0.0,0.35714,4.265,10.75032,0.0,0.0,129.0,41.27994,0.00084,0.54,3.979,-1.0,0.363903,5.975869921185559,0.28866902639671305,86.83741192972298,0.27238237630414897,12.019386574074074,0.2131988549438806,89.66648761376271,68622.10919093559,0.31901352209824674,0.16186984552498598,43196.73066349578,5.785852563968019,0.6166078431372549,0.25174594008356577,80.81148723778139,0.5741518330064846,583.5425774680172,0.1872633518147526,0.2427341232648267,53.51272639521846,0.23026105804251998,0.296327764172285
71,371,76.719,11.5771,72,16.4148,0,120,116,17,137,14,0.98368,82.36492,0.0,0.0,0.25,4.293,10.67444,0.0,0.0,129.0,41.26643,0.00072,0.55,4.306,-1.0,0.337295,5.855143708200221,0.28868241812211554,86.82169687029679,0.27225132022012444,12.05078125,0.21316371661933525,89.61142888368683,68474.9069227095,0.3202142994316245,0.1624084599605675,42903.637663348716,5.755203099684788,0.6163882745098038,0.25168199578025574,80.40497030672589,0.5785870850929443,582.5092037794142,0.18773518225245125,0.24238865807670373,53.58745546694155,0.23009445420793037,0.2935048020893896
72,372,76.6131,11.7168,72,16.1669,0,120,116,17,137,14,0.9771,82.31719,0.0,0.0,0.14286,4.28,9.98237,0.0,0.0,129.0,41.21142,0.00073,0.54,3.657,0.19046,0.330955,6.210286280795866,0.28877568106165574,87.59643880852471,0.2720090719260668,11.831259645061728,0.21331906492836622,89.62177421634865,68382.8094935628,0.32135644591812945,0.16363309119788638,42485.38691523683,5.593831973443549,0.6156027450980391,0.25105984993783015,79.84084871674787,0.5818339149646082,581.4897528170816,0.18820483142474972,0.24222968539990916,53.49489056622541,0.23003390162157403,0.290490164863007
73,373,76.6078,11.2931,72,16.1705,0,120,116,17,137,14,0.98829,82.2581,0.0,0.0,0.17857,4.25,10.10357,0.0,0.0,129.0,41.18864,0.0007,0.53,3.9,-1.0,0.301926,5.894959383275038,0.2890519400717599,86.95163399607132,0.27177280511897595,11.707368827160494,0.2135816764794134,89.65135039922001,68553.5463547868,0.3233630911314804,0.16230224230220616,42629.711872722575,5.634617991828501,0.6147145098039215,0.25069293540241117,79.56048502544323,0.5824281260720005,580.4817541047981,0.18874375397791895,0.24237739820955628,53.583438637815874,0.23036354172983894,0.28777384813602425
74,374,76.5188,11.3666,72,16.0411,0,120,116,17,137,14,0.99386,82.17202,0.0,0.0,0.35714,4.234,9.73167,0.0,0.0,129.0,41.14631,0.0004,0.53,3.534,-1.0,0.320963,5.631821784953912,0.2894617068309578,87.69694724150145,0.27164003607945253,11.480131172839506,0.21375852777386364,89.65353804432115,68675.26634695924,0.3264402341856873,0.16192589761243223,42484.751130737015,5.525375970043985,0.6144035294117647,0.25036267504605914,79.58847018380544,0.5818339149646085,579.5064827215051,0.18912933649621091,0.24331946845847022,53.60585059648678,0.23033381763143707,0.28601595291461646
75,375,76.6862,10.8108,72,16.3221,0,120,116,17,137,14,0.98908,82.34517,0.0,0.0,0.39286,4.263,9.79998,0.0,0.0,129.0,41.1494,0.00032,0.54,3.509,-1.0,0.270586,4.569241662374116,0.2902313344661443,87.84746996014718,0.2718353851621126,11.274209104938272,0.2138366822475672,89.62601215528775,68686.30360286997,0.3295912108672488,0.16248672940541778,42805.503649643,5.5458516523985315,0.6145517647058822,0.2500418145817584,79.32554620532099,0.5824281260720054,578.557851694917,0.18951451660090132,0.24438161477358997,53.623138427734375,0.23021889478023688,0.28415727494097287
76,376,76.6022,10.6274,72,15.0412,0,120,116,17,137,14,0.99098,82.28801,0.0,0.0,0.64286,4.25,9.32246,0.0,0.0,128.0,41.09992,0.00038,0.54,4.07,-1.0,0.29295,6.007171929776882,0.29097921959579837,87.66919592815402,0.2720859549533058,11.180121527777779,0.21394684481575948,89.60459378022668,68726.27163656463,0.33270145136988133,0.16235136301008016,42742.94289412355,5.409258050737182,0.6143364705882353,0.249614553178545,79.07599921114638,0.5846457521152343,577.6458370639092,0.1899189124177972,0.24530194374852027,53.64027310595101,0.2301627813829347,0.281974410178482
77,377,76.6431,10.8565,72,14.9126,0,120,116,17,137,14,0.99172,82.32304,0.0,0.0,0.35714,4.256,9.15771,0.0,0.0,128.0,41.08069,0.00042,0.53,3.767,-1.0,0.2863,5.0377863595726575,0.2917664206118173,87.71735978466688,0.2727751246799189,10.884452160493828,0.21380965398606655,89.59459110048535,68777.55156603869,0.3357781729160111,0.1629077922113332,43041.86618673041,5.395763948026167,0.6143713725490195,0.24935719829555605,78.98338632364167,0.5846457521152338,576.7737945300339,0.19025647852947764,0.2460797744617691,53.6410878499349,0.22986611822478295,0.280152889280041
78,378,76.5809,10.8785,72,14.9283,0,120,116,17,137,14,0.98909,82.24891,0.0,0.0,0.17857,4.264,9.35214,0.0,0.0,128.0,41.01433,0.00071,0.53,3.884,-1.0,0.30337,4.4611224070783155,0.2927550197556032,90.47393375260154,0.27337137278220786,10.657021604938272,0.21368611389546818,89.61250995409507,68853.52717122587,0.3388915036482966,0.16428435229999175,43068.42530297398,5.464265268697845,0.6125490196078431,0.24909253121784233,79.00197940923887,0.5846457521152345,575.9281360619361,0.19051658592506396,0.24658362812258952,53.65764909909095,0.22930803966314992,0.27793407999860364
79,379,76.5204,11.0629,72,15.0506,0,120,116,17,137,14,0.9976,82.18862,0.0,0.0,0.21429,4.256,9.37713,0.0,0.0,128.0,40.9878,0.00073,0.54,3.722,-1.0,0.292693,6.929073832486725,0.2936038263059432,89.32472802027293,0.27372353710101976,10.43576388888889,0.21344291597268192,89.6104059481271,68872.06273992683,0.34190389183825626,0.16455617607217068,43016.420887232896,5.4814108879729195,0.6120050980392158,0.24910970468917235,78.95018966217906,0.5846457521152354,575.1109765009304,0.19066991933929195,0.24683736025594644,53.682560296706214,0.2287190273528253,0.2754386566687812
80,380,76.3653,10.8845,72,14.0142,0,120,116,17,137,14,1.00849,82.0577,0.0,0.0,0.32143,4.277,9.53511,0.0,0.0,128.0,40.94321,0.00137,0.54,3.736,0.18737,0.314977,6.883413043536689,0.2944261030562654,85.61054080196737,0.27376199791735983,10.26171875,0.21293753973721907,89.61415494954572,68698.18191891618,0.34435702802790874,0.1652240392577266,42763.116459731435,5.4973161766997665,0.6106694117647058,0.2488062984369057,79.19163440489847,0.5824281260720092,574.3350293825546,0.19082427484973286,0.24683145477529708,53.67219750675154,0.22814321632739076,0.2728678653412998
81,381,76.4658,10.1445,72,14.4701,0,120,116,17,137,14,1.00544,82.11915,0.0,0.0,0.28571,4.259,9.38137,0.0,0.0,128.0,40.89467,0.00054,0.54,3.76,-1.0,0.313152,6.440352424893314,0.29543613677025593,85.59339439082483,0.27377335986642354,10.174479166666666,0.2124603646042639,89.60699554447848,68618.58317253742,0.34756518019059934,0.16533625703182456,42750.24057463926,5.468431898449824,0.6107247843137253,0.2485348289520955,79.22515338984692,0.5824281260720108,573.5825832242099,0.19088453601552458,0.24681385779060175,53.67879909939236,0.22758460882587783,0.27073705449907504
82,382,76.2694,10.1248,72,14.0726,0,120,116,17,137,14,0.99488,81.90738,0.0,0.0,0.42857,4.254,8.73948,0.0,0.0,127.0,40.8622,0.00049,0.54,3.847,-1.0,0.341336,5.272629614578969,0.2967055540769478,88.6265535616455,0.27385372220507714,9.945023148148149,0.21208777539987728,89.64008829641897,68457.99444354704,0.35118009325152766,0.16538532528705144,42388.92870735534,5.3405331538418475,0.6099213333333332,0.24851140749841946,79.26560847605289,0.584645752115224,572.8540584695816,0.19102372499025874,0.24665042099872178,53.74669204523534,0.22713013904119925,0.2687224955828118
83,383,76.1138,10.6641,72,13.5858,0,120,116,17,137,14,0.98867,81.81356,0.0,0.0,0.5,4.258,8.72376,0.0,0.0,127.0,40.83018,0.00039,0.53,4.047,-1.0,0.337024,5.981467101709429,0.2979638670887891,90.31430164152513,0.27413755257605543,9.78052662037037,0.21174620995571725,89.61284891374547,68516.69831878596,0.3533929099152524,0.16484972537171927,41910.48317256909,5.370911301381222,0.6091529411764706,0.24861279249378535,79.1952078047319,0.5846457521152342,572.1440788203907,0.19113005728186275,0.2466111377243509,53.66472446771316,0.22616665290767227,0.2667959058441816
84,384,76.0422,10.3206,72,14.5915,0,120,116,17,137,14,0.98371,81.75405,0.0,0.0,0.71429,4.272,9.19147,0.0,0.0,127.0,40.80717,0.00044,0.54,3.954,-1.0,0.358673,6.623639050655028,0.29938390251316793,88.31000610121394,0.27434770351349075,9.618778935185185,0.21153652740324155,89.63678011348641,68592.38012214369,0.35545927820348383,0.16487373986149684,41854.20678575532,5.478895776761333,0.6086561176470587,0.2486432983427747,79.01442436380941,0.5846457521152336,571.4586304623816,0.19117749816805835,0.24668181606160391,53.731203997576685,0.22517237721526753,0.264897190534431
85,385,75.8918,10.0254,72,14.4713,0,120,116,17,137,14,0.99723,81.5593,0.0,0.0,0.57143,4.273,8.89423,0.0,0.0,126.0,40.80011,0.00046,0.54,3.828,-1.0,0.363116,8.169826357806294,0.30078859772556377,87.5328850337144,0.27439138285469006,9.481240354938272,0.21171026911075425,89.68033535005841,68628.99076625622,0.357927828899187,0.1654140853890634,41612.36381923007,5.42087886732283,0.6076556862745097,0.2489195757304184,79.39030373523366,0.5824281260720058,570.795263153245,0.19158882020703738,0.24644539605506102,53.84688181936005,0.224165916554457,0.26254905492913516
86,386,76.2376,9.70657,72,14.6231,0,120,116,17,137,14,1.00671,81.93293,0.0,0.0,0.10714,4.242,8.64501,0.0,0.0,127.0,40.939,0.00069,0.55,3.948,-1.0,0.380547,8.366965931951087,0.3022245399719902,87.27769237525726,0.27450607625062684,9.574315200617283,0.21139750174414285,89.58923355658287,68723.76038487288,0.36056744916829125,0.16598705998242919,42169.53008843921,5.431683792173329,0.6076090196078432,0.24943352337194738,80.94774655548281,0.58242812607201,570.1053691476817,0.1921593603037936,0.24605263988402015,53.72467662669994,0.22305977152833278,0.259923037045296
87,387,75.8762,9.52359,72,13.3119,0,120,116,17,137,14,1.0086,81.62374,0.0,0.0,0.46429,4.262,8.36523,0.0,0.0,127.0,40.92295,0.00086,0.54,3.999,-1.0,0.380269,6.801047058138331,0.3038839308186233,87.10268607071959,0.274845048740533,9.483121141975309,0.211307814108194,89.68857181111936,68646.86202861158,0.36295387263582196,0.16801841969154374,41654.634120063005,5.268905706904521,0.6067662745098039,0.2501184180192031,80.91249737003369,0.582428126072006,569.438234290309,0.19280265941063268,0.24611445690549139,53.64250446837625,0.22206672905680902,0.25784320966813157
88,388,75.8559,9.70305,72,13.1787,0,120,116,17,137,14,0.99559,81.52975,0.0,0.0,0.32143,4.244,8.20572,0.0,0.0,127.0,40.89624,0.00086,0.55,4.024,0.18557,0.41278,5.0009301283450025,0.305526519913346,86.79092253085977,0.27517739984625283,9.42751736111111,0.21116381929240788,89.63291258717936,68502.61706932394,0.3651837131965336,0.16920672233051848,41488.66575633276,5.255890394719679,0.6060871960784313,0.2506753055776373,80.78079900166759,0.5824281260719967,568.7854539898134,0.193465946399578,0.24562106018900487,53.63456876778309,0.22111182467762225,0.255442243147059
89,389,75.8386,9.71019,72,13.5707,0,120,116,16,137,14,0.992,81.49242,0.0,0.0,0.60714,4.244,8.36572,0.0,0.0,126.0,40.72335,0.00079,0.54,4.408,-1.0,0.403667,7.730406876563169,0.3070812398587262,86.59609857481797,0.2751157495441414,9.247444058641975,0.21123322533164549,89.61363196543482,68519.41930049895,0.3674090167312688,0.17064688647374046,40921.14842103186,5.436081880137727,0.6049113725490196,0.25102123473361015,80.62712250369619,0.5802105000287746,568.0872133050037,0.19431579986776576,0.24496218639040263,54.62834280508536,0.220346518877379,0.2534363036585592
90,390,75.5967,9.62153,71,13.413,0,120,116,16,137,14,0.98845,81.25294,0.0,0.0,0.67857,4.253,8.37253,0.0,0.0,126.0,40.64451,0.00059,0.54,4.152,-1.0,0.417118,6.943215746627559,0.3086236705181576,84.75933393584575,0.2748150440381884,9.199363425925926,0.21102495249613065,89.66643949515051,68469.78633977297,0.3698559584662229,0.17165369790716345,40618.90585475106,5.347313025323296,0.6033376862745097,0.2512923451261096,80.9119248594746,0.5824281260720044,567.3952833016516,0.19534403429289038,0.24418837639007301,54.81994289822049,0.2195244504730138,0.25117644613422613
