,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,staticness,temporal,movement,cubrow.1.0,tone,cubcol.0,contrast,fft,cubcol.0.3,cubrow.0.3,cubcol.0.5,color_fulness,cubcol.0.6,saturation,cubrow.0,uhdhdsim,blockiness,noise,blur,cubrow.0.6,cubcol.1.0
45,45,70.0266,24.9883,67,37.615,0,121,118,23,135,23,1.0052,68.8587,0.0,0.0,0.32143,4.609,21.37733,0.0,0.0,122.0,35.48524,0.01684,2.93,5.561,-1.0,2.9e-05,0.10728392836628389,367.985194308575,7.4902977152903025,13.921585648148149,0.041481518185230604,0.5470863921568627,0.15057839680003884,89.9054688832181,72888.9767638425,0.27527313072743137,0.060583958280214956,0.22844489226771808,82.75891997860583,0.21458093939000672,44.62385841652199,0.04099544009562154,81.01002109390771,4.917345214985674,2.394299433876389,65302.46484061347,0.12156083414978214,0.14401430228538417
46,46,70.9105,25.4001,68,35.6305,0,121,118,23,135,23,1.02364,69.74148,0.0,0.0,0.60714,4.712,21.60075,0.0,0.0,124.0,35.6574,0.01806,2.93,5.142,-1.0,3e-06,0.1087565051084703,368.36896166668265,7.489940151873863,13.755015432098766,0.04147158522129113,0.5475294117647058,0.1492767747709737,85.97204759776182,72987.96471438635,0.2771523682710572,0.06174848235924247,0.22803509461491206,83.9897526621186,0.21482800624892712,44.71087326238185,0.04125594262991217,80.86842705692388,5.738047977900793,2.4036049307703515,69680.49094637956,0.12193233978739265,0.14527141367949714
47,47,71.49,25.4354,68,35.6921,0,121,119,23,135,23,1.03313,70.30998,0.0,0.0,0.53571,4.699,21.96061,0.0,0.0,125.0,35.85177,0.01841,2.95,5.412,-1.0,1.2e-05,0.1108234407550624,368.88443281050917,7.4611982608806695,13.38425925925926,0.041513919354183054,0.5476474509803922,0.14798179726132868,85.57395390764685,73825.64758492373,0.27817269145381196,0.06369369453654478,0.22770498200653835,85.2036750212495,0.21548471854125098,45.04982861177421,0.041551965669319846,80.82069805750854,5.72918217368849,2.384399725875038,71721.49270470279,0.1230328450006988,0.14613672119394663
48,48,71.8042,25.581,68,36.5055,0,121,119,23,136,24,1.03449,70.67566,0.0,0.0,0.53571,4.693,22.01113,0.0,0.0,126.0,36.14183,0.01827,2.94,5.247,0.125,0.0,0.11377340595093637,369.4598088037535,7.459604993665725,13.231626157407407,0.041503290683294496,0.5493388235294118,0.14666039626794974,92.9560162680457,73966.31576579191,0.2777881572472683,0.06474303286858049,0.22903755315743246,86.05350787506893,0.21586375325035512,45.405928058388795,0.04188666520817963,80.71616781243762,6.772878045587905,2.369470554679813,73747.53353094897,0.12574848233369634,0.1467351754155631
49,49,70.8815,25.8744,68,38.9117,0,121,119,23,136,24,1.03142,69.90186,0.0,0.0,0.32143,4.712,22.13157,0.0,0.0,126.0,36.12261,0.01745,2.92,5.015,-1.0,0.0,0.11551461882250062,369.9940638859693,7.456540073833519,13.183931327160494,0.041583892646284246,0.5499925490196079,0.14542754152271894,90.50102634449479,73461.21697283712,0.27661991426418864,0.064548046045913,0.22923512509237115,85.91481713063968,0.21605382397732786,45.620094958646796,0.042315859577570246,80.71185913531556,7.8218609636420116,2.367252928636583,70772.15390661647,0.12833173265848966,0.14807210295432158
50,50,70.3568,25.519,68,40.4673,0,121,118,23,136,24,0.9975,69.5024,0.0,0.0,0.85714,4.731,22.38531,0.0,0.0,126.0,36.08619,0.01707,2.98,4.844,-1.0,0.0,0.11759502055820543,370.49220965607003,7.442602654024283,13.242525077160494,0.041963186312138454,0.5496368627450982,0.14426018398158474,91.37020867631139,73926.93471492536,0.2759220494796534,0.06456465362708276,0.229285576861362,85.71285803667186,0.21606104820085084,45.95215239348235,0.04264978313842126,80.90910482751097,7.100948025216087,2.344047464375851,66839.4694805772,0.13243017722640849,0.14960242531665904
51,51,69.4863,26.3175,68,40.3223,0,121,118,23,136,24,1.00037,68.74401,0.0,0.0,0.39286,4.824,22.09279,0.0,0.0,126.0,35.9721,0.01708,2.97,4.858,-1.0,4e-06,0.11875343285787662,370.98239080359076,7.363694340585016,13.00998263888889,0.04231485872180211,0.5495129411764706,0.1429872440288588,91.61016167259017,73816.10634804085,0.2756060236099166,0.0649029265200781,0.22921825597521056,84.78571744933276,0.21634887667920732,46.282865547839506,0.04288991448156942,80.89141039199467,4.955016051607703,2.3588970263778815,63992.41136384388,0.13374627560911256,0.1513327553426363
52,52,69.4628,26.2732,67,39.9936,0,121,118,23,136,24,1.00717,68.62969,0.0,0.0,0.32143,4.646,22.78849,0.0,0.0,126.0,35.7162,0.01773,2.99,5.433,-1.0,0.0,0.11974029807737821,371.43853608039433,7.41516576486819,13.089506172839506,0.042317567508802285,0.5449298823529413,0.14189991365327542,91.74837879825495,72852.1433244488,0.27589553497258057,0.06495393360058989,0.22950558185489747,84.59748325046483,0.21655977050441858,46.411192528995464,0.04322575354439121,80.79725773658404,5.323075478799146,2.37715263663794,68163.07608684934,0.13337213820253316,0.15243011120305155
53,53,68.757,25.5965,67,41.4906,0,121,118,23,136,24,0.99217,67.99202,0.0,0.0,0.82143,4.632,22.75717,0.0,0.0,126.0,35.60235,0.01688,2.97,4.845,-1.0,3e-06,0.11871819367291711,371.749447755429,7.457966305456404,13.022038966049383,0.04242655750296575,0.5441917647058824,0.14089417989741712,87.95380059802919,71930.4370255988,0.27729168627481626,0.06469226244204725,0.23056488012754672,85.14724172899302,0.2166302381237338,46.56465676390095,0.04344587861988533,81.07142551157548,4.895127778678749,2.349511920290736,66516.97331920221,0.1337779611792002,0.15334916512992774
54,54,67.7769,25.1585,67,37.0956,0,121,118,23,136,24,0.97813,67.27723,0.0,0.0,0.53571,4.596,22.16716,0.0,0.0,126.0,35.58223,0.01879,2.95,4.811,-1.0,0.0,0.11833404068471402,371.94664697731076,7.489427132679786,12.932484567901234,0.042535431674790916,0.5414298627450977,0.13998767304641416,88.33148606348641,71919.50422471983,0.2772002912121258,0.06445506196668489,0.22878843047186967,85.45865999628555,0.21680788401224016,46.70029628423997,0.0437676787095148,81.40386387099431,5.352336470914093,2.353512179656162,60381.51816096163,0.135289225864966,0.15496110150935452
55,55,68.1711,25.2251,68,37.8817,0,121,119,23,136,24,0.96612,67.7054,0.0,0.0,0.42857,4.646,21.77968,0.0,0.0,126.0,35.5386,0.01857,2.92,4.603,-1.0,0.0,0.1182568444368549,371.99171813209546,7.461755058168065,12.73731674382716,0.042780592503941194,0.5389090196078432,0.13924979221436823,88.77944271254293,72557.38785467912,0.27729771730505176,0.06422251814497587,0.22788743873627382,85.65884488351463,0.21705404081710047,46.613174626856676,0.04428504363536715,81.43371942011697,6.721382580518843,2.351729546333969,62292.73527573419,0.13658553206716723,0.15633252756898403
56,56,70.1531,25.0866,69,38.3798,0,120,119,23,136,24,0.95901,69.48116,0.0,0.0,0.28571,4.496,21.81711,0.0,0.0,126.0,35.60141,0.01895,2.92,5.009,0.12822,0.0,0.11892981198801623,371.8890577928341,7.452542539529576,12.408516589506172,0.04299588786697123,0.5386788235294118,0.13849423665476396,89.9035848912844,73758.44749249316,0.27760739169423243,0.06408789579831922,0.22800382265865046,85.95153231714208,0.2172984733568072,46.589689278308256,0.04495472873275232,81.10330835554697,5.89986947745245,2.362817676550117,69753.31573690315,0.13910450265745863,0.15702756543406698
57,57,73.2177,24.6504,71,40.706,0,120,119,24,136,25,0.96548,72.26876,0.0,0.0,0.32143,4.384,21.69019,0.0,0.0,126.0,35.73467,0.01785,2.96,4.617,-1.0,0.0,0.11988440308705761,371.6052818108496,7.43666336676651,12.243971836419753,0.0432276255331047,0.5411745098039216,0.13771853159526357,88.6207418985193,74442.43114955441,0.2794172863352278,0.06378563659304491,0.22867662918090725,86.25092889375054,0.21768927410074468,46.71236975399064,0.045838911910118275,80.59291405138555,7.33039753400565,2.3502653497845,80239.6028976774,0.14220655966570547,0.1584819026013042
58,58,74.2533,24.9531,72,39.0145,0,120,118,24,136,25,0.96271,73.3473,0.0,0.0,0.32143,4.2,21.30637,0.0,0.0,126.0,35.48517,0.01802,2.92,4.621,-1.0,0.0,0.1211317506183154,371.1358886374437,7.383765574028738,11.788049768518519,0.04370956311577327,0.5374776470588234,0.13687444982741234,92.33074360809225,75315.67814122378,0.2816179600398547,0.0635930463714893,0.22862397610428162,85.61980078983915,0.2179605108468734,46.90756376290027,0.04700039700041537,80.69685057120849,6.927437155101678,2.3430182605474177,83644.08206908635,0.14549020015754482,0.16096823689755643
59,59,74.6655,25.0706,72,41.7617,0,120,118,24,136,25,0.97128,73.9616,0.0,0.0,2.21429,4.105,21.58275,0.0,0.0,126.0,35.02546,0.01721,2.88,4.784,-1.0,0.0,0.1221608685556663,370.50572328281896,7.434621053791334,11.497299382716049,0.043633458029282764,0.5296490196078432,0.13611609815075196,92.03151992171311,75014.75063493989,0.2832985060904357,0.0634144637547878,0.22880139684280473,84.4780629867489,0.21867941481021022,47.057578757957174,0.04854721547583319,80.83214862980282,8.868634557130614,2.325277252201563,80443.63199211661,0.14925569976318898,0.1629187660557589
60,60,74.7627,25.0317,73,41.9038,0,120,118,24,136,25,0.97463,74.23632,0.0,0.0,1.0,3.924,21.701,0.0,0.0,126.0,34.72351,0.01785,2.88,4.451,-1.0,0.0,0.12257757215797987,369.7963826912679,7.293162489870376,11.511043595679013,0.043714196322190896,0.527609411764706,0.13054520314621243,91.30390401950126,74220.65627866595,0.28670306590216166,0.06366990515305145,0.22999131240690504,83.70846896114114,0.21901979478898984,47.236047627013406,0.050829513133542094,80.65611784937306,8.99819348447314,2.338583008460943,78609.0856143826,0.1513288438155045,0.16489105273030158
61,61,74.1558,24.9717,73,42.4171,0,120,118,24,136,25,0.97213,73.84296,0.0,0.0,1.35714,3.635,21.67308,0.0,0.0,126.0,34.45827,0.01556,2.83,4.432,-1.0,0.0,0.12311644052816165,369.10485429467246,7.264986838096546,11.641975308641975,0.04341210188713704,0.5254505882352942,0.12615908380722485,84.92621707020741,73575.6074580248,0.28785898121440234,0.06396141120686225,0.23140128516418584,82.8013483583445,0.21833489398532988,47.30452247902199,0.05382146429130157,80.54476370203547,10.276588442898687,2.3573532206352223,77525.88706864386,0.1519998421877801,0.16520264055209347
62,62,72.7436,24.6934,73,39.6568,0,120,118,24,136,25,0.98995,72.69614,0.0,0.0,1.21429,3.48,21.6052,0.0,0.0,126.0,34.06093,0.0156,2.88,4.655,-1.0,0.0,0.12281573752494944,368.49356890230484,7.2845579325117145,11.265046296296296,0.04331155969366644,0.5201302352941175,0.12602352527096672,89.89706977820187,72790.11532393158,0.2880433263175562,0.064352944324503,0.23291199900647402,82.06705941324788,0.21734293136888475,47.24758138774354,0.056365568856248625,80.32911378060292,11.421749890809409,2.3579474317426294,70056.96873538569,0.15300067506074314,0.16629446500498157
63,63,72.4456,25.0426,73,38.6327,0,120,118,24,136,25,0.98527,72.42898,0.0,0.0,1.60714,3.355,21.35968,0.0,0.0,125.0,34.12778,0.01622,2.82,4.291,-1.0,0.0,0.12291968226379126,368.0186936695364,7.1728788370828624,11.102189429012345,0.043336430894408126,0.5210126470588233,0.12551930479329038,89.19304115700884,72338.18333300375,0.2885563858955657,0.06478160728226195,0.2343185970076392,82.36131024322879,0.21543698129412653,47.211450459044656,0.058981362423476597,80.37679419856913,10.904956538427175,2.35838242446366,68703.51082824034,0.15382892033623807,0.16722827761816136
64,64,72.2258,24.5653,73,39.3796,0,120,118,24,136,25,0.98573,72.18713,0.0,0.0,1.71429,3.32,21.66515,0.0,0.0,126.0,34.31191,0.01637,2.88,5.009,0.12629,0.0,0.12373681903777917,367.716704204019,7.2738239476388795,10.960069444444445,0.04338850894019962,0.5230450980392158,0.11813176231473606,90.20002310187341,72949.43461217101,0.28878458450824507,0.06507612524671497,0.2359494345815388,82.09386283873084,0.213797715513749,47.151317078390235,0.06113719622156116,80.53660685246379,6.297966844328353,2.3617884727216834,68420.11192452972,0.1547540041308865,0.1680161668281674
65,65,72.904,24.63,74,41.8053,0,120,118,24,136,25,0.97817,72.97241,0.0,0.0,1.60714,3.241,21.26552,0.0,0.0,126.0,34.25763,0.01679,2.86,4.314,-1.0,3e-06,0.12463207618863377,367.5062933277424,7.163132394122731,10.826774691358025,0.043558620382543906,0.5216811568627423,0.10913214271385323,86.52844131170104,72239.80930504356,0.2893978521962517,0.06549420494662958,0.23769750955099686,81.61492816540066,0.21255928459780513,47.11238813988957,0.0640604858678196,80.55307005521273,6.2006162038498225,2.3678471397439993,66831.93549334718,0.15586723539007993,0.16940951792763587
66,66,75.477,24.0181,77,47.1782,0,120,118,25,136,26,0.9701,75.45104,0.0,0.0,3.32143,3.024,21.33397,0.0,0.0,124.0,34.289,0.01665,2.86,4.632,-1.0,3e-06,0.1252499235558446,367.3178712346266,7.069746614549212,10.486979166666666,0.04360504918934503,0.5231925490196079,0.10376025117493566,90.17967391024303,73932.06390737659,0.2898251311834893,0.06595307439693876,0.2397089098915983,82.15502770566066,0.21177743640027666,47.05776600778839,0.06874233278088716,80.26698971713962,7.497244883205502,2.4080401828568063,70267.16457186444,0.1576822521476987,0.1711334162614622
67,67,78.9988,22.3483,80,51.721,0,120,118,25,136,26,0.99266,78.83013,0.0,0.0,1.67857,2.813,20.81041,0.0,0.0,121.0,34.38817,0.01604,2.9,4.831,-1.0,0.0,0.12666163861011917,367.16712530007186,6.954568719469013,10.348090277777779,0.0437933079677497,0.5244274313725461,0.09731185575836719,88.71731096157677,76522.91760602071,0.2907718879709665,0.06704193501166232,0.24167338480549827,83.05623703284189,0.21293189800222853,47.09779828860436,0.07819758947856902,79.54869755208189,9.156857329619783,2.4670034381439137,76149.66054814607,0.16177621265371653,0.17308455817784899
68,68,81.238,21.8484,82,42.0298,0,120,118,25,136,26,1.00842,81.00114,0.0,0.0,1.14286,2.727,19.38532,0.0,0.0,126.0,34.4806,0.01573,2.88,4.735,-1.0,0.0,0.1284501956206901,367.0261046308243,6.786002404906978,9.829619984567902,0.04412949399741699,0.523543137254902,0.09618424318845113,88.69948433776753,77629.7539236469,0.2917551049135274,0.06863259587105246,0.24272278232047514,83.88053454097783,0.2136144492940942,47.10645058714314,0.09475929707057404,79.1465723593102,7.2378335479912215,2.4847444464897634,79620.24424414813,0.16746028535489382,0.17522043148028363
69,69,80.3421,22.8445,82,38.1628,0,120,118,26,136,26,0.99794,80.29573,0.0,0.0,1.82143,2.716,18.97497,0.0,0.0,125.0,34.23173,0.01456,2.9,4.624,-1.0,0.0,0.13036755065763406,366.87030315118716,6.7063908002431845,9.415412808641975,0.044712110833964556,0.5185254901960784,0.09560637905369859,87.59260930037163,76941.70012484313,0.2923377608583045,0.07022043152954803,0.24294535418611493,84.15628678361365,0.21489811739340667,47.09349700550975,0.11283003298993866,79.12916943947974,10.714418325961802,2.4720329013377706,74637.737576076,0.17347261116207935,0.17707824336753053
70,70,79.6269,23.6144,81,40.2207,0,120,118,25,136,26,0.96122,79.56503,0.0,0.0,3.32143,2.765,19.83007,0.0,0.0,127.0,34.21853,0.01473,2.88,4.41,-1.0,0.0,0.1314682803839368,366.6672180278537,6.960727772857463,9.193624614197532,0.04490124718453876,0.5172905882352943,0.09552695694218494,91.20987258134139,77271.11681613079,0.29310218302419005,0.07129054501996582,0.24323800253990266,84.47801128545004,0.21616797408013566,46.919622350622106,0.12363832999247529,79.63421466232685,8.060284675595373,2.4665684454228827,73874.3786019925,0.17879457777255364,0.17853174974765335
71,71,78.6082,24.0739,80,40.2961,0,120,118,25,136,26,0.94194,78.49973,0.0,0.0,2.71429,2.937,20.51377,0.0,0.0,127.0,34.31162,0.0156,2.88,4.328,-1.0,0.0,0.13288993433711643,366.4513209202105,7.098288100816377,9.207368827160494,0.04531190172988686,0.5188537254901961,0.09521721241530852,92.28539815453634,77219.6207409927,0.294889968131938,0.07151431050681858,0.24578407040034758,85.09336520212264,0.21738272206685447,46.95982925980179,0.12659882901913042,80.32034696613151,11.433795292962229,2.459321356185788,75789.50819884193,0.1827702447242041,0.17928334164371562
72,72,76.4184,24.3623,78,40.6341,0,120,118,25,136,26,0.96633,76.51837,0.0,0.0,2.17857,3.233,20.91961,0.0,0.0,127.0,34.28233,0.01489,2.88,4.15,0.125,0.0,0.13472096126964278,366.2317674459201,7.120021995764101,9.356770833333334,0.045957749276771424,0.5191435294117648,0.09516176636917374,88.07740713537838,76894.41476410095,0.29777540002387026,0.07151661092938381,0.2486489697070663,85.07770334109966,0.2186435648477652,46.85523139105903,0.12707466941444012,80.4259254030778,8.564117170792521,2.4213459391161876,72193.20926150044,0.1868359133043038,0.18010623052890135
73,73,74.895,24.1543,78,39.4538,0,120,118,25,136,25,0.96938,75.1216,0.0,0.0,1.92857,3.441,21.16569,0.0,0.0,127.0,34.22638,0.01749,2.89,4.084,-1.0,0.0,0.13531681686983738,366.0253568542346,7.174882477152973,9.480902777777779,0.04635747906617186,0.5165086274509805,0.09528014662344872,93.47474047863592,76161.3213877286,0.30178284601506633,0.07161626079461605,0.24857853771341012,85.76208115642244,0.21995747304274718,46.742100845148535,0.12756303209427933,80.67798483500829,9.33069673100472,2.398734685962847,68882.27160344861,0.18772979086071392,0.1810665420532192
74,74,74.0642,24.0086,77,37.2781,0,120,118,25,136,25,0.96001,74.33781,0.0,0.0,0.35714,3.631,20.98911,0.0,0.0,127.0,34.35331,0.01749,2.82,4.253,-1.0,0.0,0.13554749770894908,365.868238366606,7.146549101664383,9.6015625,0.04722349241726003,0.5165541176470588,0.09509464467007464,89.04424126710971,75492.82901112855,0.30277030332094723,0.07181047998411738,0.2484475964037627,86.74277179367836,0.22101073093061016,46.72551265763648,0.1280135275415563,81.03274727218535,11.026558345552447,2.385428929703458,69686.85747282142,0.18786472667781567,0.1818842011762894
75,75,74.5263,23.8957,77,37.0057,0,120,118,25,136,26,0.94342,74.62981,0.0,0.0,1.17857,3.734,20.88604,0.0,0.0,125.0,34.62966,0.01664,2.86,4.059,-1.0,1e-06,0.13594982859157675,365.76292662364654,7.105816906282274,10.007908950617283,0.047899588952189,0.5176117647058823,0.09457752239327369,90.1844220270343,76316.5024046677,0.30242746833673806,0.07204451409091414,0.248734331864514,87.64421298160795,0.2222295084035311,46.91283576871142,0.12844134814238978,80.93189459186593,8.849398038860862,2.3793702626811757,75191.33242118842,0.189868584188061,0.1827014523410715
76,76,74.7036,24.0359,76,39.3731,0,120,118,25,136,26,0.9475,74.50408,0.0,0.0,0.82143,3.838,20.78115,0.0,0.0,125.0,34.77404,0.01666,2.88,4.181,-1.0,0.0,0.1363210060296956,365.6721802271929,7.173402158496383,10.373939043209877,0.048686007108197996,0.5190988235294118,0.09427898701225257,86.05047726983706,77115.3253843472,0.3039015706087318,0.07215123964281292,0.24912717687068892,87.704440841873,0.22340740673529727,46.82467180416908,0.1285788204920436,80.87537835183761,9.75017320737748,2.3617884727216896,80861.58633243995,0.1914872324030598,0.183658633090002
77,77,70.6934,24.2686,74,43.7798,0,120,118,25,136,25,0.9483,70.8055,0.0,0.0,0.60714,4.137,20.89672,0.0,0.0,126.0,34.58959,0.01814,2.88,3.906,-1.0,2e-06,0.13628036195679022,365.5578166504375,7.1812567714065505,10.388599537037036,0.04943369766499788,0.5177149019607843,0.09407486474924102,91.74231156949787,74500.87169608577,0.30247457913363035,0.0722643885342946,0.24948823663172054,87.50364393982154,0.2247975983900309,46.559026647497106,0.12858004474797263,81.05967573436347,9.357336428245807,2.3280890893521895,70419.66482362221,0.19306969807147897,0.18440602589918204
78,78,69.2388,24.3865,73,42.4902,0,120,118,25,136,25,0.95751,69.33209,0.0,0.0,0.60714,4.372,21.06409,0.0,0.0,126.0,34.64484,0.01688,2.96,4.344,-1.0,1e-06,0.13700591924308833,365.41320834124065,7.28692438380615,10.59862075617284,0.05021524335523003,0.5202823529411765,0.09346984304738896,89.32964029848192,73848.40051897451,0.3034113365928209,0.07204662789397011,0.2499712528861931,87.35982489552507,0.22593381651519118,46.459762384862074,0.12857908448196212,80.98548526548487,8.658891845033915,2.3777468477453376,69098.33392959207,0.1940730917579164,0.18503262240271692
79,79,68.9246,24.8781,72,38.3587,0,120,118,25,136,25,0.97559,68.99188,0.0,0.0,0.35714,4.532,21.15193,0.0,0.0,125.0,34.82265,0.01684,2.95,4.493,-1.0,4e-06,0.13793567847308627,365.2144287255727,7.376415170772652,10.832706404320987,0.05115712808822234,0.5221792156862746,0.0931901308567646,90.0110892200745,73068.02251924449,0.30521037628297154,0.07198879467470146,0.2506975428509694,87.37453250848985,0.22576823071661017,46.290859646267364,0.12870138965803563,80.90577599811422,6.870239838898022,2.368876343572415,68486.1183072741,0.19462737091693644,0.1854786718772996
80,80,70.111,24.5602,72,38.7422,0,119,118,25,136,25,0.98629,69.90656,0.0,0.0,0.64286,4.612,21.56886,0.0,0.0,126.0,34.96661,0.01754,2.99,4.52,0.125,0.0,0.13876810022186575,364.98464241301565,7.42819442626629,10.849633487654321,0.05193145495971094,0.5232505882352941,0.09299055742529318,93.05999401812353,74104.22680947564,0.30797147289780985,0.0721809203510674,0.2519738796036481,87.40583367250372,0.22580573906419454,46.08366695451148,0.12885422849493694,80.81840296917173,7.785657689886405,2.3739058067662757,72232.39839237703,0.19540850175678387,0.1862330196709623
81,81,69.5928,24.871,71,40.2918,0,119,118,24,135,24,0.97153,69.25497,0.0,0.0,0.07143,4.57,21.27857,0.0,0.0,126.0,34.78074,0.01671,2.96,4.672,-1.0,1e-06,0.1391445085636955,364.7173233642519,7.499207316220587,10.528694058641975,0.05274932042122479,0.5210035294117648,0.09298555071917794,90.31121927627979,75939.61301670795,0.311477103752679,0.07246318258876108,0.25346730118466176,86.66303463870923,0.2268308924206437,45.90147060818142,0.12890439148483576,81.05663046821768,6.845980751918707,2.353947172377192,68910.02728580296,0.1967516481696596,0.1870882791356455
82,82,66.8211,24.1359,69,42.2747,0,120,118,24,135,23,0.95809,66.63126,0.0,0.0,0.82143,4.699,21.53678,0.0,0.0,126.0,34.46204,0.01747,2.94,4.358,-1.0,4e-06,0.13914250505602838,364.417605162697,7.5285483538566735,10.041618441358025,0.05343103851663912,0.5161057450980391,0.09284212794647899,86.58213948764185,72435.4202326711,0.3115811902053584,0.07270206858393832,0.2532867268461449,85.8607860203978,0.22728612170506607,45.80991956922743,0.12898617598689588,81.14921132980932,7.3351792499794986,2.3430182605474066,62605.455542849704,0.19830314626903084,0.18772078650124394
83,83,66.4725,23.4469,67,38.8229,0,120,118,24,135,23,0.94685,66.07803,0.0,0.0,0.78571,4.57,20.90072,0.0,0.0,126.0,34.37338,0.01799,2.95,4.504,-1.0,1e-06,0.13991564646278562,364.0728294541313,7.467270179861126,10.012104552469136,0.05401615079436072,0.5151474509803922,0.09252330354711545,89.5947334638965,71988.42932159369,0.31189352908867785,0.07314599203688539,0.2532627408356004,85.2435705205472,0.22899617635311045,45.69211267541956,0.12906553733217302,81.06689261303723,4.889580932171226,2.3214362112224998,62996.8865003215,0.19886905503982868,0.18810859489617057
84,84,67.0065,22.1097,67,37.5389,0,120,118,23,135,22,0.96319,66.34077,0.0,0.0,0.5,4.439,20.32569,0.0,0.0,126.0,34.28159,0.01741,2.93,4.034,-1.0,0.0,0.14063130710285746,363.73353549976343,7.443324708924059,9.825713734567902,0.05433573665527755,0.5124560784313725,0.09182565553368116,88.27525149512641,73047.0665143927,0.3132844240855448,0.07245743391589546,0.25413401749780357,84.61152680516047,0.22967513336211784,45.72620137532552,0.12910598130276957,81.32786262521967,4.208074876801488,2.3347419674818823,62326.08914544758,0.19902854533147402,0.18864531751259023
85,85,69.741,20.8647,67,37.9657,0,120,118,23,135,22,0.98236,68.48002,0.0,0.0,0.42857,4.168,19.1932,0.0,0.0,126.0,34.21554,0.01825,2.96,5.253,-1.0,1e-06,0.14123283639354958,363.40510224407143,7.401718533070435,9.674720293209877,0.05465649365557752,0.5112713725490196,0.09128790202555669,88.35561657925734,74976.4569331836,0.3154168849686007,0.07195201323236898,0.25563042890069354,84.18733932927726,0.22984419949521215,45.91931642132041,0.12920463942910249,81.1948977980915,5.0780757217983945,2.3198127962866715,72005.34537723324,0.19889461971421832,0.18905158903540492
86,86,69.4488,20.7716,66,33.7258,0,120,118,23,135,22,0.98677,68.07687,0.0,0.0,0.03571,4.132,18.13186,0.0,0.0,126.0,33.93716,0.01771,2.94,4.564,-1.0,0.0,0.1408880617914356,363.07704952813003,7.326811302988413,9.269097222222221,0.05500028560644543,0.5093325490196079,0.0912408934132361,89.30380271270784,74682.98973654653,0.3172663780730552,0.07139197422828121,0.2564872253051928,83.82046284445147,0.22960747216565777,45.84276175793306,0.12921720476280127,81.11078954780298,4.34559372744482,2.3121307143285468,70477.65162878923,0.19859890285423917,0.18925101520961746
87,87,69.1211,21.07,66,31.9572,0,120,118,23,135,21,0.98999,67.68766,0.0,0.0,0.57143,4.047,18.02558,0.0,0.0,126.0,33.44307,0.01693,2.94,4.901,-1.0,0.0,0.14111886249034372,362.71776476801193,7.31905632931579,8.660831404320987,0.05522398692159875,0.4992486274509804,0.09085310986868037,87.60085343566287,75590.93310018095,0.3188136905839935,0.0710055589458109,0.2582392232956764,82.44269953608142,0.2294087889860199,45.42797229908131,0.1292638491225523,81.18487447203286,4.033090695872965,2.350541124119182,68378.03615450738,0.19778871108433785,0.18922055299531151
88,88,68.7467,21.0057,65,31.477,0,121,118,23,135,21,0.99808,67.33049,0.0,0.0,0.57143,4.151,18.25748,0.0,0.0,126.0,33.11203,0.01761,2.97,5.183,0.12667,0.0,0.14163787903062844,362.3447798204206,7.36222046803187,8.55295138888889,0.05540359176529705,0.4917049019607842,0.09060440029624561,85.54538460097112,75598.0711709978,0.318821662392172,0.07092525085250738,0.2594545844963401,81.86841288271795,0.22912429697255457,45.01744644730179,0.129284375072618,81.01173318797997,5.8804442549782205,2.393705222768984,68972.63478468808,0.19892419640132156,0.18923729643531445
89,89,68.4571,21.0026,65,33.0777,0,121,118,23,135,21,0.97479,67.07277,0.0,0.0,0.42857,4.176,18.14841,0.0,0.0,126.0,33.14022,0.01771,2.96,6.125,-1.0,0.0,0.14248542073085488,361.92086997080423,7.360931066543788,8.703414351851851,0.055576035231983,0.49225254901960785,0.09047966674122451,86.50094864990048,75138.20406493994,0.31964664106246277,0.07091323398529968,0.2603780361827666,82.82360560574692,0.22903237466081064,44.799146675769194,0.129305006681389,80.95190408933634,5.0404772638026545,2.3739058067662775,65240.96922204673,0.19964509834177482,0.18919154356728152
90,90,67.7546,21.6523,66,36.2178,0,120,118,23,135,21,0.9728,66.52736,0.0,0.0,0.67857,4.313,18.14145,0.0,0.0,126.0,33.31107,0.01749,2.96,6.087,-1.0,0.0,0.14383232486377417,361.57765845586346,7.362444727639125,9.102816358024691,0.055633831132917144,0.4976772549019608,0.08990532143592851,87.99453140400718,74206.83350404208,0.3198850288549903,0.07047740180087225,0.2616998788788438,83.27600986920486,0.2291850546361664,44.99471122835889,0.12937484994480544,80.98699121802983,4.012027979274967,2.3710939696156452,61962.7489879856,0.20018385766003344,0.18911637478103271
