,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,blockiness,noise,cubrow.0.3,cubcol.0.6,cubrow.0.5,contrast,blur,color_fulness,cubcol.1.0,temporal,cubcol.0.5,cubrow.1.0,movement,staticness,cubrow.0.6,saturation,cubcol.0.3,fft,tone,uhdhdsim,cubcol.0
45,245,69.8445,18.2587,50,21.4729,0,131,126,3,129,4,1.00542,70.35617,0.0,0.0,5.0,8.449,15.97231,0.0,0.0,130.0,62.34074,0.0,0.31,2.126,-1.0,0.812182,0.10206566808179095,2.0851614573370703,0.3088754621886616,0.19201849414827174,0.15993370451053895,0.24993645715912782,92.78026573431094,41450.67314691922,117.63797817025358,0.20431809680482263,5.863732943848981,0.1680365228892215,0.17617663545698944,19.69555362654321,276.91915538665717,0.2112896194249638,15.93935987684462,0.14983090977319882,64447.91587756605,0.7825533333333333,95.61253120155824,0.18557904307551065
46,246,69.6768,18.0544,50,21.4883,0,131,126,3,128,4,1.0026,70.20393,0.0,0.0,7.78571,8.435,15.7541,0.0,0.0,130.0,62.24127,0.0,0.31,2.13,-1.0,0.832361,0.10137614535615583,1.8311591735776966,0.304440210102209,0.19220686554014385,0.15941494328667916,0.250019628409701,89.69492799264847,41156.18529400676,117.90111924011924,0.20412745947217018,5.850232988176326,0.16836708127448574,0.1752564382214939,19.723283179012345,276.0218612193509,0.2105398794876659,15.9520644199701,0.1501123699962381,64285.418771443314,0.781689411764706,95.63121931496059,0.18563990461245833
47,247,69.6827,18.1859,50,21.8173,0,131,125,3,128,4,0.999,70.15495,0.0,0.0,6.71429,8.358,15.57984,0.0,0.0,131.0,62.18968,0.0,0.31,2.516,-1.0,0.813702,0.10074337902608507,1.6650704948210295,0.3066578361454389,0.19262466813137996,0.15910536566699426,0.24966330082934174,92.7683890160493,41257.73298016682,118.38150288266326,0.20386938476007085,5.826305110751578,0.16886846283270807,0.17432715781920727,19.811680169753085,275.14655275379556,0.20991930876646048,15.97189783166956,0.15016364251501008,64368.21031025391,0.7817611764705883,95.64458800451285,0.18594893367330928
48,248,69.5187,17.7087,49,22.0376,0,131,126,3,128,4,1.00046,70.00108,0.0,0.0,6.32143,8.395,15.69738,0.0,0.0,131.0,62.1054,0.0,0.31,2.18,0.42207,0.801263,0.10005960481494955,1.2476968223742602,0.30665783614543324,0.19313702013650275,0.15854319570501282,0.24914525071418897,90.80372221488071,40975.03065667167,118.90514179175,0.20350828727454148,5.850064932063757,0.16968720002686316,0.17355738796001563,19.96802662037037,274.27304224328714,0.20958483344335702,15.92980467242959,0.15031918160379723,64245.33398064823,0.7812560784313726,95.6472717664312,0.18528733994606209
49,249,69.4336,18.0057,50,21.2674,0,131,126,3,128,4,0.99962,69.8968,0.0,0.0,7.96429,8.466,15.28198,0.0,0.0,130.0,62.02603,0.0,0.31,2.244,-1.0,0.82814,0.09950522301954334,1.512419636354949,0.30665783614543146,0.19338976610269312,0.15821964734519375,0.24875055309549252,92.38106242304373,40798.043949277715,119.58776710695003,0.20312655725943088,5.81321348335724,0.17015430302208182,0.17278981411717317,20.042052469135804,273.40623697795724,0.20945285859670543,15.88360784083237,0.1504781643368339,64316.680972434864,0.7810556862745098,95.67457461629289,0.18496327507459775
50,250,69.3435,17.9836,49,21.7066,0,131,126,3,128,4,0.99291,69.78785,0.0,0.0,7.14286,8.413,15.53595,0.0,0.0,131.0,61.96796,0.0,0.31,2.025,-1.0,0.845901,0.0989185810172112,1.5818925028964166,0.3044402101022112,0.1934503803438924,0.15788549333894636,0.24856935182918838,92.26627240122559,40701.799743596,119.47816657190396,0.20246494066257256,5.83154079876886,0.17100277547970785,0.17214884173691064,20.12374614197531,272.5684380004731,0.20962169690609767,15.939278873396509,0.15065705048230832,64240.74249017991,0.781218431372549,95.67337768881757,0.18456726007692884
51,251,69.5575,18.3692,50,21.3993,0,131,126,3,128,4,0.99239,69.9335,0.0,0.0,9.53571,8.361,15.5188,0.0,0.0,131.0,61.91589,0.0,0.3,1.91,-1.0,0.812252,0.0981434810610155,1.442825586541471,0.30665783614543196,0.19380048015931853,0.1571985641458172,0.24868637318955208,92.73317302518305,41021.935021749894,119.71586104732413,0.20224402660611662,5.828915158844941,0.17161586737161605,0.1716224316185409,20.16232638888889,271.7318087725859,0.20970474876324222,15.937147352430555,0.1509468413839915,64335.50465955091,0.7807125490196078,95.67706586097727,0.18429310155426332
52,252,69.2634,18.6153,49,21.6679,0,131,126,3,128,4,0.99876,69.66097,0.0,0.0,9.17857,8.39,15.85079,0.0,0.0,131.0,61.83484,0.0,0.31,2.002,-1.0,0.80598,0.09751662304308821,2.281012704325944,0.30444021010220695,0.1937017351450564,0.15680144623613332,0.2490110845401532,92.72725273768901,40403.65934026919,120.5075834323292,0.20185681450171947,5.859258760849759,0.17214812742848412,0.17134124143226886,20.31057098765432,270.9078549123776,0.20955805055770782,15.93016881118586,0.1511013467594126,64225.47795047156,0.7803054901960784,95.68166635519077,0.1837836175439825
53,253,69.1493,18.4276,49,21.7229,0,131,126,3,128,4,1.0003,69.47971,0.0,0.0,8.78571,8.466,16.06181,0.0,0.0,131.0,61.75775,0.0,0.31,2.171,-1.0,0.797616,0.09698590423723763,2.303916439112475,0.30665783614542647,0.19340844766368717,0.15625457029995016,0.24931293990320477,92.27228510466054,40350.12213540353,121.22733199905932,0.20173677589107708,5.87501089001705,0.17298919852927291,0.17087411606743655,20.398051697530864,270.09622487302755,0.20954495803057427,15.907025560920621,0.15123736157811607,64328.7653623236,0.7798494117647059,95.71173098051759,0.18362588295875884
54,254,68.9214,18.2534,49,21.8603,0,131,126,3,128,4,1.00115,69.25226,0.0,0.0,9.32143,8.401,15.89962,0.0,0.0,132.0,61.67675,0.0,0.31,2.206,-1.0,0.819652,0.09643133217909856,1.7098767311104361,0.3066578361454309,0.1930899155662493,0.15556698722773626,0.24937566432481445,92.28154528273943,39944.242687114194,121.1176392729963,0.20175222865118633,5.850261345108435,0.1735479704650615,0.17033834171607115,20.431954089506174,269.2720630102001,0.2094457166608407,15.90245093828366,0.15137489783138208,64397.16593326065,0.779536862745098,95.73042217463606,0.18366386225105225
55,255,69.0184,18.0968,49,21.6261,0,131,126,3,128,4,0.99659,69.28036,0.0,0.0,7.89286,8.387,15.74999,0.0,0.0,130.0,61.61219,0.0,0.31,2.001,-1.0,0.781727,0.0958796380990353,1.9850202012342253,0.3066578361454308,0.19226248549993052,0.1551746597014781,0.2499431433780291,92.70594193438157,40315.765750605184,121.52210333271216,0.20209830932737355,5.838373415131689,0.17416193074228778,0.16967297375482218,20.51827739197531,268.48155341290857,0.20927316475061522,15.923842253508392,0.15159489093198467,64386.933562731065,0.7792392156862745,95.73912483091141,0.18326295483748672
56,256,68.7993,17.9044,49,21.6669,0,131,126,3,128,4,0.99566,69.07045,0.0,0.0,8.28571,8.42,15.61729,0.0,0.0,131.0,61.51989,0.0,0.31,2.046,0.4276,0.748335,0.09547527032316697,2.1414592453175714,0.30444021010220906,0.19158666205166314,0.15447232291822346,0.25079090033797624,90.15515218583938,39812.71677930884,122.32410997557471,0.20266832601098486,5.8279917535436185,0.17477333495410896,0.16909683919345456,20.552565586419753,267.6857140516763,0.20921520448436157,15.90163129641686,0.15181980913580384,64364.79922904128,0.7787105882352942,95.74974604131555,0.18303217116031498
57,257,68.798,18.5693,48,20.4643,0,131,126,3,128,4,1.00356,69.0404,0.0,0.0,8.57143,8.396,15.45331,0.0,0.0,130.0,61.47225,0.0,0.31,2.337,-1.0,0.774082,0.09507068256715097,2.059937328927568,0.30665783614543146,0.19126016264531123,0.1539600222430618,0.2514040307129475,92.17938160079547,39893.1325964887,122.76436006912442,0.20321423747382983,5.804011526579588,0.17513330038815045,0.16846224147049838,20.602092978395063,266.8964578429552,0.2092477282894165,15.89075102629485,0.152067275341429,64231.437133587024,0.7781450980392157,95.75601386735059,0.18260422475356947
58,258,68.5362,18.6295,48,21.1196,0,131,126,3,128,4,1.00781,68.78852,0.0,0.0,7.0,8.433,16.02735,0.0,0.0,129.0,61.38546,0.0,0.31,2.163,-1.0,0.740892,0.09468030271507534,2.4076443235736202,0.30665783614542647,0.19094059579029524,0.15345954194719902,0.25199574242425365,91.84757442965557,39413.29434709307,123.21153205333711,0.203320333508065,5.860920711757341,0.17545262687554997,0.1677643594360763,20.62456597222222,266.1158360713829,0.20924804798683633,15.880072322892556,0.15242260335082636,64207.478070472214,0.7781450980392157,95.77729385329548,0.18207150434826397
59,259,68.6212,18.7454,48,21.5457,0,131,126,3,128,4,1.0065,68.81793,0.0,0.0,9.92857,8.389,16.07711,0.0,0.0,130.0,61.31899,0.0,0.31,2.327,-1.0,0.735611,0.09416986727019862,2.4094029315599155,0.30444021010220995,0.19044938109589118,0.15279956450024523,0.2523294747554857,91.86791846685638,39626.62478864029,123.418427734702,0.20362715876006998,5.8678650801871575,0.17566794259523838,0.1672611333835428,20.737750771604937,265.35066817504764,0.20956317642109368,15.909035011574074,0.15283821651188126,64252.83260253802,0.7777039215686274,95.77840891633619,0.18167986662400012
60,260,68.5168,18.4416,48,21.4522,0,131,126,3,128,4,1.00207,68.71295,0.0,0.0,7.39286,8.387,16.17513,0.0,0.0,129.0,61.24453,0.0,0.31,2.035,-1.0,0.76739,0.09183861395875954,2.4205116243793885,0.3066578361454287,0.19048748380887184,0.15210805474146805,0.25305961982117314,92.72169318246401,39362.41110353467,123.8302276853657,0.20339151161928745,5.868587555327714,0.1758931346691995,0.16714167820642742,20.806230709876544,264.56992295701485,0.20904655619427334,15.867393587842399,0.1534692793588387,64039.38766123997,0.777296862745098,95.80336035613678,0.18102451891837923
61,261,68.5145,18.0077,48,22.2061,0,131,126,3,128,4,0.99865,68.71808,0.0,0.0,8.85714,8.409,15.91192,0.0,0.0,130.0,61.21523,0.0,0.31,1.945,-1.0,0.710474,0.08955672935606007,2.4381663527236577,0.3066578361454306,0.19052206468685173,0.15134094097120265,0.2538500227907853,92.28713724734556,39496.54726930702,123.93616483215494,0.20317754081596268,5.838850937145399,0.17612408934325932,0.16656921350846468,20.94357638888889,263.8162375017179,0.20897998254398506,15.940995204595874,0.15412092607473535,64062.68882092308,0.7781749019607843,95.79081098939659,0.1804282211142616
62,262,68.5917,18.1732,48,21.0124,0,131,126,3,128,4,1.00082,68.75123,0.0,0.0,7.46429,8.403,15.5379,0.0,0.0,130.0,61.1406,0.0,0.31,2.092,-1.0,0.738469,0.08741700718699473,2.3448825744003456,0.30665783614543146,0.1902431132031404,0.15095471040363964,0.25440361955094115,92.20091718082148,39653.22177683276,124.54436780045768,0.20288393939074786,5.806321290653692,0.17647747130716732,0.16593944735178712,20.981143904320987,263.06446630176634,0.20901147290607852,15.880562864703895,0.15457877078064552,63967.75531060062,0.7771207843137256,95.79291726167858,0.17958044235316847
63,263,68.4703,17.7741,48,20.631,0,131,126,3,128,4,1.00096,68.61268,0.0,0.0,10.0,8.406,15.67674,0.0,0.0,131.0,61.07587,0.0,0.31,1.975,-1.0,0.700822,0.08567129342430235,1.9036007502424452,0.3066578361454367,0.189866670550212,0.15006839832034902,0.25496112433985957,92.12784156620208,39480.94325487345,124.79635981411403,0.20254811510475365,5.822393718649499,0.17696613791369123,0.16537045892614627,20.970052083333332,262.3280940457496,0.20878409793516686,15.883679990415219,0.1545586242262494,64029.20673250603,0.7762254901960784,95.79722385204745,0.17839706537195466
64,264,68.3996,18.174,48,20.7533,0,131,126,3,128,4,0.99539,68.55832,0.0,0.0,8.85714,8.395,15.33311,0.0,0.0,130.0,61.04651,0.0,0.31,1.878,0.4186,0.677193,0.08472810722798033,1.9338406128945789,0.30665783614543746,0.1893066333761417,0.14949005041764254,0.25570616193018325,89.87333168243651,39316.76468912449,125.26922472380818,0.2023461310347666,5.784071800502152,0.17738455376345597,0.16518137734773103,20.95818865740741,261.60036717879495,0.2086655260890858,15.88040029266734,0.15494226983556195,63994.58078450425,0.7759874509803921,95.80176470233397,0.1771355662282712
65,265,68.4552,18.84,48,20.9278,0,131,126,3,128,4,0.99557,68.55173,0.0,0.0,9.5,8.401,15.68299,0.0,0.0,131.0,61.01325,0.0,0.31,1.879,-1.0,0.751816,0.08427634773238776,1.8687304763783594,0.30665783614543235,0.18868323521027244,0.14880483406007652,0.2566416951799052,91.97314810698187,39427.7137277817,125.20850982313594,0.20214790735788274,5.8082370894881485,0.17805996366886317,0.16499839547803982,20.964313271604937,260.8794537506345,0.20900649717745215,15.870418784059122,0.15516473107206497,64096.43670139909,0.77566,95.79246973485695,0.17622938071952426
66,266,68.3146,18.5261,48,22.6326,0,131,126,3,128,4,1.00378,68.40929,0.0,0.0,9.67857,8.399,16.25932,0.0,0.0,132.0,60.94745,0.0,0.31,1.978,-1.0,0.686966,0.08283822985935778,1.621573975248997,0.30665783614543435,0.1879446046332312,0.14788914020832666,0.25730406215116924,91.94029460678098,39171.66398763957,125.54310784469396,0.2018543182251069,5.861147917648167,0.17870647696271239,0.1646846680975493,21.045814043209877,260.1581397191377,0.20910157871407167,15.808299311885127,0.15542014216191502,64055.233860527565,0.7747890196078432,95.81646823757185,0.17512732364737188
67,267,68.2859,18.2463,48,21.6529,0,131,126,3,128,4,1.00407,68.35846,0.0,0.0,10.10714,8.4,15.98332,0.0,0.0,132.0,60.8909,0.0,0.31,2.103,-1.0,0.714433,0.08127750313021839,1.516731884585398,0.30665783614543335,0.18687189856634934,0.14739383024655872,0.25806700102336694,90.49295787485333,39040.539100363116,126.04783457878827,0.20147533771693107,5.8349545118272,0.17946040119914114,0.1640901180314653,21.042631172839506,259.4470099753646,0.20937495270398926,15.85037890775704,0.15568735915130047,64292.36284672493,0.7748188235294118,95.83932181074661,0.1734689618556809
68,268,68.3051,18.0914,48,21.2267,0,131,126,3,128,4,1.0007,68.36568,0.0,0.0,9.10714,8.36,15.74126,0.0,0.0,132.0,60.84317,0.0,0.31,1.747,-1.0,0.667062,0.07976656743016661,1.136412868426235,0.306657836145432,0.185224545407617,0.1462038285108238,0.25866391688829327,92.58439759427965,39194.86002860828,126.45313175418133,0.20121704155969575,5.805307095294703,0.18037448022038788,0.1633377811168323,21.01220100308642,258.7488659456819,0.20977110731759632,15.853746390637054,0.1559774156719888,64203.14958841044,0.7746411764705883,95.8361240608167,0.17200595091705953
69,269,68.2963,18.1459,48,21.6162,0,131,126,3,128,4,1.00047,68.33707,0.0,0.0,9.92857,8.418,15.61379,0.0,0.0,132.0,60.79381,0.0,0.32,1.858,-1.0,0.671795,0.07838884764533088,1.4286808079664441,0.30665783614542846,0.18333154553701794,0.1456566262569571,0.25869413004875635,92.5643869946882,39183.11543394125,126.32334039067563,0.200776713126508,5.791477953449194,0.18116954064788193,0.162398434231626,20.978636188271604,258.06021320506744,0.21019987757231384,15.871051929615163,0.1560238176531373,64250.81769098116,0.7744650980392157,95.83909545952238,0.17064397654771774
70,270,68.2774,18.1116,48,21.1266,0,131,126,3,128,4,0.99706,68.31909,0.0,0.0,9.42857,8.373,15.66104,0.0,0.0,132.0,60.72717,0.0,0.31,1.771,-1.0,0.674886,0.07717754005315565,1.101457712073154,0.306657836145436,0.1817752946686875,0.14479123556505857,0.25798048781664945,92.60983595969047,39216.474871866674,126.99579578239482,0.20055125079867597,5.801646161799976,0.1818879588422358,0.1614204644454131,20.976466049382715,257.3694226851112,0.21047555590997472,15.890800758644385,0.1561576278082994,64217.44662414321,0.7739784313725491,95.84252440600012,0.16977346432837076
71,271,68.2996,18.0489,47,20.2743,0,131,126,3,128,4,0.99881,68.32475,0.0,0.0,8.46429,8.436,15.63235,0.0,0.0,132.0,60.70333,1e-05,0.31,1.756,-1.0,0.651943,0.07618082243959792,1.1560383248664894,0.3066578361454401,0.18013066556872076,0.1439300222785265,0.2571986889993293,92.59909777385657,39183.13701118103,127.44728120473997,0.20060956061780535,5.792009188068574,0.18285333134657744,0.16125546013022227,20.98654513888889,256.69769180127344,0.2108824198857388,15.889697981469425,0.15666302453610378,64272.93725838462,0.7737403921568627,95.84763151963244,0.16921487554253858
72,272,68.1364,18.1422,47,20.9494,0,131,126,3,128,4,0.99579,68.14728,0.0,0.0,7.32143,8.419,15.5805,0.0,0.0,132.0,60.63291,0.0,0.32,1.78,0.42374,0.63361,0.07330676175092472,1.6345310940506472,0.30665783614543496,0.1783672636912672,0.14336106606300333,0.2567962939457023,92.47364363131857,38952.5594386548,127.77114081093245,0.20038528778856496,5.786564443665998,0.18354188056297202,0.16107952181710297,20.986400462962962,256.03375145291835,0.21128817913115047,15.861899670259453,0.1572249038504164,64361.899244888984,0.773375294117647,95.8607366175213,0.16871938399869948
73,273,68.0202,17.9024,47,20.5309,0,131,126,3,128,4,0.9986,68.00183,0.0,0.0,8.85714,8.435,15.65633,0.0,0.0,130.0,60.59125,0.0,0.32,1.773,-1.0,0.6827,0.07133614785127651,1.347866404247486,0.30665783614543424,0.17702875915616145,0.14240811460310626,0.25684754421919587,92.32951291023372,38797.713749849914,127.59491927915423,0.20062587467322568,5.793595260762068,0.18412247992774425,0.1608114595261645,20.967206790123456,255.36770218024552,0.21187479340025586,15.871536631643036,0.15816323701787685,64491.63936537908,0.7737823529411765,95.87962778382368,0.16807024155885847
74,274,67.9287,17.4567,47,19.892,0,131,126,3,128,4,1.00182,67.94539,0.0,0.0,9.35714,8.406,15.45117,0.0,0.0,131.0,60.54624,1e-05,0.32,1.645,-1.0,0.65727,0.06960268223954275,1.5338963033458974,0.30665783614543757,0.17532358731683398,0.1417845950716389,0.2573831047117155,91.91015918134156,38658.43621660183,128.30249208864436,0.20024801986930457,5.776523704824306,0.18473443496503378,0.16079568368376992,20.93706597222222,254.71031673736294,0.21281871707358152,15.882122463650173,0.1590577742607185,64569.184982620885,0.7731678431372548,95.86925126443145,0.1671143873945121
75,275,67.8982,17.6779,47,19.413,0,131,126,3,128,4,1.00377,67.87047,0.0,0.0,10.17857,8.459,15.06708,0.0,0.0,130.0,60.48406,0.0,0.32,1.762,-1.0,0.633165,0.06819649545227054,1.2450581807974885,0.30665783614543857,0.1731384402850659,0.14096721698102868,0.2577372740436411,86.93670559435436,38643.56934904535,128.82243787249732,0.19983320397875118,5.7404334361820295,0.18529991347315425,0.16046906599995625,20.91695601851852,254.06895711859914,0.21368527099818152,15.92873071741175,0.15961694069235433,64584.90019483305,0.7731827450980392,95.89262322825162,0.16575855250099164
76,276,67.8605,17.5143,47,20.0493,0,131,126,3,128,4,1.00031,67.80472,0.0,0.0,8.57143,8.426,15.25893,0.0,0.0,130.0,60.43385,0.0,0.32,1.805,-1.0,0.668549,0.06746834258441393,1.0536243670705967,0.30665783614543524,0.17093842938141648,0.1402378664324403,0.2577490185443537,88.50842908098062,38528.44339492444,128.8488516434826,0.199072838504419,5.752087483398237,0.18578908748049583,0.16021307071358853,20.87157600308642,253.42955020310566,0.21476773524940243,15.906250188380112,0.16026903384017396,64345.934446627776,0.7725305882352942,95.9051590703131,0.16420402392427025
77,277,67.7611,17.6345,47,20.9502,0,131,126,3,128,4,0.9937,67.70988,0.0,0.0,11.64286,8.447,15.11888,0.0,0.0,130.0,60.38011,0.0,0.31,2.005,-1.0,0.651387,0.0677885614786525,1.4410412989982688,0.3066578361454344,0.16917198338075085,0.1397887005353941,0.2574024899542363,89.2861821582076,38247.88343390059,129.35428933203514,0.19800412588752933,5.730473826749738,0.1862212121550937,0.15992299575089283,20.798948688271604,252.80917989083858,0.21572003400707065,15.935132627133969,0.16074500385993903,63950.447753352426,0.7719242745098038,95.91777085389695,0.16309319348402992
78,278,67.7826,18.1466,47,20.6404,0,131,126,3,128,4,0.9941,67.69473,0.0,0.0,11.03571,8.443,15.2234,0.0,0.0,129.0,60.36656,0.0,0.32,1.891,-1.0,0.620656,0.06826363387014273,1.6543155398484986,0.3066578361454378,0.16786722531387527,0.1388338132143057,0.25721624956691336,87.59766204626425,38395.05901702229,129.4823371333208,0.19673244794672987,5.7372716099185475,0.1864024834518251,0.159546003166091,20.740885416666668,252.193507801109,0.2168131651641758,16.000356980312016,0.1608781875743172,63799.606751644606,0.7714933333333334,95.90727823811432,0.1620031908509965
79,279,67.5924,17.9045,46,20.8712,0,131,126,3,128,3,1.00377,67.49362,0.0,0.0,13.03571,8.477,15.6627,0.0,0.0,129.0,60.28459,0.0,0.32,1.903,-1.0,0.644896,0.06854606904998488,1.8909950640205855,0.3044402101022139,0.1667358956923416,0.13838671368739835,0.25690357927432633,92.11762366202207,38016.46000270216,129.97518898104676,0.19540199259989458,5.771065325483497,0.18656280243354353,0.15924998369933346,20.769338348765434,251.58545441720514,0.21818291577303695,15.945288010585454,0.161049860175642,63720.616047052856,0.7716937254901961,95.93364273882811,0.16066872293295767
80,280,67.5795,17.82,46,21.19,0,131,126,3,128,4,1.00142,67.45201,0.0,0.0,10.14286,8.47,15.44947,0.0,0.0,130.0,60.21996,0.0,0.32,1.819,0.42027,0.666685,0.06889500873987195,1.500134297935912,0.30665783614542946,0.16538769811035123,0.1377753084211848,0.2564926922220362,88.56942196637429,38049.09669699217,130.43845613640937,0.19414373507723368,5.757566548726502,0.1866578158809381,0.15831727396724277,20.713782793209877,250.97848371331065,0.21953985897026068,15.945473753375772,0.1609001124666567,63716.2929076658,0.7709278431372549,95.9201240487875,0.1591518220134744
81,281,67.6217,17.4238,46,19.8917,0,131,126,3,128,3,0.99845,67.45564,0.0,0.0,8.67857,8.421,15.38038,0.0,0.0,129.0,60.19283,0.0,0.32,1.689,-1.0,0.635985,0.06905277252337746,1.4497840432096911,0.30444021010221095,0.16448877940739262,0.13738636489289582,0.25591549586467144,89.28424814727599,38142.68467876746,130.6691675593109,0.1930206437312975,5.741048117517769,0.18662459166045292,0.1571017672635705,20.713348765432098,250.39064849006314,0.22087089720572675,15.937870920440297,0.16112585236683719,63850.83846445063,0.7711282352941177,95.92838665528998,0.1572174515813818
82,282,67.5728,17.7526,46,20.1799,0,131,126,3,128,3,0.99209,67.43469,0.0,0.0,10.89286,8.45,15.0387,0.0,0.0,130.0,60.13291,0.0,0.32,1.648,-1.0,0.663746,0.06944906941449334,1.4141401738528536,0.30665783614543846,0.16408192707369715,0.13716185169735656,0.255421643680607,92.09197177325451,38155.830419264275,130.67929486709357,0.1919402271303623,5.705677028508735,0.1866300792623402,0.1563608166541443,20.638358410493826,249.80852487407896,0.22234418761999336,15.975889794620468,0.16153777969855726,63789.91746712799,0.7710012745098036,95.9158217685024,0.15534227614021
83,283,67.2926,18.2526,46,19.9499,0,130,126,3,128,3,0.9951,67.1035,0.0,0.0,9.21429,8.468,15.32431,0.0,0.0,130.0,60.05935,0.0,0.32,1.689,-1.0,0.644782,0.07007469258152668,1.3981094103972171,0.30665783614543357,0.16405962728124973,0.13657627094350241,0.25476543828410303,88.46847469363327,37553.192153570395,131.09995006078373,0.19107620109762438,5.737605737480176,0.18676446816020073,0.15591465947895797,20.597800925925927,249.22852993504154,0.2241960868322847,15.912540953836324,0.16187090083605532,63909.949558688626,0.7703019607843137,95.9769073524441,0.15391058965600868
84,284,67.4818,17.874,46,20.9002,0,130,126,3,128,3,1.00133,67.28531,0.0,0.0,8.53571,8.476,15.75238,0.0,0.0,131.0,60.04037,0.0,0.32,1.701,-1.0,0.649734,0.07073104437670959,1.4728172327473228,0.3066578361454327,0.16457913117763387,0.1365800945864147,0.2537197211597086,88.96245357429852,37960.390294530844,131.56456815064112,0.19010475951162215,5.76349746272428,0.18673885812338886,0.15555989728066533,20.60257523148148,248.65304438794496,0.22588455454191342,15.913658047899787,0.1623696154656448,63975.43873644205,0.7705435294117647,95.95766269362123,0.1533357451576808
85,285,67.2186,17.913,46,20.5714,0,130,126,3,128,3,0.99737,67.04684,0.0,0.0,7.5,8.509,15.43377,0.0,0.0,132.0,59.97271,0.0,0.32,1.909,-1.0,0.654736,0.07107003618146357,1.66305389927125,0.30665783614543424,0.1654818128263719,0.13620978469816017,0.25246758959931526,91.96060802877476,37472.381519865616,131.7090834352432,0.18926521761167803,5.743886939352819,0.18692360792258447,0.15478539056631477,20.644868827160494,248.07930826077416,0.22773913128892162,15.902170063536843,0.16268240298547487,63942.01654407747,0.7698620196078428,95.97649904424009,0.15284642266432358
86,286,67.2501,17.5749,46,20.2653,0,130,126,3,128,3,0.99589,67.04081,0.0,0.0,9.60714,8.493,15.46424,0.0,0.0,132.0,59.943,0.0,0.32,1.691,-1.0,0.629179,0.0713787533916063,0.9526981475421418,0.3066578361454329,0.1663494593613007,0.13589112439644005,0.2510919772742007,88.90828143949545,37635.005790197385,132.2282244081656,0.18839908921314025,5.729921274658667,0.1869779876625545,0.153873501441808,20.592399691358025,247.5168071295358,0.22920160059741784,15.932929333345388,0.16316187191826675,63887.26688525585,0.7705435294117647,95.98097001937265,0.1522465148473314
87,287,67.3483,17.4481,46,19.7136,0,130,126,3,128,3,0.99952,67.13995,0.0,0.0,8.71429,8.451,15.17417,0.0,0.0,131.0,59.92626,0.0,0.32,1.813,-1.0,0.622776,0.07187304625515359,1.5266613325950822,0.30665783614543535,0.16693320278087748,0.13579824686173114,0.24975158489527416,88.9232073148704,37779.09684165668,132.7686302087207,0.1873853305797437,5.703928430780587,0.1870124721193109,0.1533759920097537,20.55299961419753,246.96514072500986,0.2303956525890602,15.968379833080151,0.1635213618415511,63911.68704438935,0.770183137254902,95.94932595616726,0.15196140861810734
88,288,67.2477,17.8917,46,19.914,0,130,126,3,128,3,0.99355,67.0018,0.0,0.0,10.64286,8.48,15.06557,0.0,0.0,132.0,59.87549,0.0,0.32,1.765,0.41911,0.596924,0.07274081057260086,1.6580254652554083,0.30665783614543735,0.16764967762431152,0.13578608426200142,0.24835903343103044,88.97208757007786,37648.89297331102,132.597776599751,0.18612448573504495,5.692625471678465,0.18717905494693216,0.15308894789091698,20.47921489197531,246.4140849097072,0.23168671589937406,15.951646781262058,0.16414481425703173,63875.926465343175,0.7703019607843137,95.98306169660795,0.1515717302874792
89,289,67.101,17.6666,46,20.7103,0,130,126,3,128,3,0.99528,66.8608,0.0,0.0,9.10714,8.507,15.44252,0.0,0.0,131.0,59.83857,0.0,0.33,1.945,-1.0,0.633562,0.0732720846632311,1.4667340788245073,0.306657836145435,0.16804781481433353,0.1357637073064247,0.24693038264268152,88.69945016589107,37411.25510929171,132.75264915889892,0.18513666443051463,5.725796048331487,0.18730511122357296,0.15337482557835194,20.472318672839506,245.86033745347964,0.2331981315283176,15.938985565562309,0.16479027284429593,63840.06313286252,0.7700874509803922,95.98189108575477,0.15126208330306457
90,290,67.0423,17.7996,46,19.7635,0,130,126,3,128,3,1.00456,66.75411,0.0,0.0,7.5,8.551,15.25187,0.0,0.0,131.0,59.78876,0.0,0.32,1.802,-1.0,0.618515,0.07381444549539647,1.2918613738350238,0.3066578361454329,0.16826936616296068,0.13560995969590786,0.24567687950541625,87.03531644055337,37287.83660975424,133.53963989609161,0.18362528005670845,5.703491303276748,0.18755343808711358,0.154076569022426,20.474440586419753,245.30926249110334,0.23452034458611334,15.891569726261093,0.16573386473669105,63826.56229043217,0.769721568627451,95.99264669486419,0.15125409062622083
