,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubcol.0.6,blockiness,saturation,cubrow.0.3,color_fulness,cubrow.0.5,cubcol.0.5,fft,blur,cubrow.0,uhdhdsim,movement,contrast,staticness,cubrow.1.0,temporal,cubcol.0.3,cubcol.1.0,noise,cubcol.0,cubrow.0.6
45,45,67.58,23.4208,48,34.8364,0,112,122,10,133,11,1.00285,68.70559,0.0,0.0,2.35714,4.71,19.85555,0.0,0.0,125.0,43.96139,0.00102,0.35,3.262,-1.0,1.414083,0.7259792156862745,0.16021095524708068,4.137530175082202,37.47284576039255,0.2604952806998719,117.54372894312411,0.2607587251369174,0.1661389631902017,65614.93523769914,31312.75558632485,0.10571558243081687,91.3868341857376,25.509307484567902,88.78014231889121,371.5883296617736,0.11862470700853152,6.085750817111497,0.20833444303579163,0.19080274471342495,0.4053791418243206,0.20143079609697084,0.20573353045827855
46,46,68.3167,23.5727,48,35.3036,0,112,122,10,132,11,1.00918,69.37107,0.0,0.0,3.14286,4.678,20.10106,0.0,0.0,125.0,43.8671,0.00099,0.35,3.143,-1.0,1.429645,0.7244250980392157,0.1593731014012309,3.766736807337033,37.193928094557776,0.26069394195201173,118.25448294378394,0.2599642209643509,0.1667296711987295,65679.32912448306,31926.92232687946,0.10551830504732068,91.29669540795601,26.106529706790123,89.67364562358468,369.7076660290785,0.11844093797479446,6.130869717801576,0.20900805017075808,0.18974316124395046,0.39932047480204114,0.20218655726182927,0.20504444416678244
47,47,68.4895,23.2189,48,35.2638,0,112,122,10,133,11,1.00748,69.41586,0.0,0.0,4.39286,4.595,20.23171,0.0,0.0,124.0,44.02101,0.00093,0.34,2.7,-1.0,1.454886,0.7258334509803918,0.15903194446090244,3.89667979207495,37.21095106336805,0.26080626194378553,117.34233070550528,0.25923986683145994,0.167350641175833,65543.66348936505,31655.50829005933,0.10532943734947828,91.26071367815638,26.774836033950617,91.11828316798733,367.40991705556974,0.11828970031951347,6.150470381343189,0.2094902445507047,0.18850125435153348,0.3993204748020392,0.2028431055000187,0.2044818744891167
48,48,68.7987,23.014,47,34.9274,0,112,122,10,133,11,1.00404,69.59672,0.0,0.0,4.5,4.546,19.93246,0.0,0.0,124.0,44.16431,0.00068,0.35,3.138,0.35983,1.487127,0.7264054901960785,0.15884500452355138,4.27524073693535,36.94693351086275,0.26100834824646346,117.11509047491741,0.2584825401237969,0.16791217304709896,65551.36346247353,31790.12752750987,0.10512574493661841,91.21860228389167,27.117380401234566,89.41427113393938,365.04242513100513,0.11815659418903302,6.150367573034657,0.2097159111932758,0.18752215294238808,0.3971028487588056,0.2034146830515219,0.20373225923675772
49,49,68.8314,23.0783,47,34.8306,0,112,122,9,132,11,1.00744,69.54861,0.0,0.0,4.35714,4.474,19.74917,0.0,0.0,124.0,44.02063,0.00086,0.34,2.768,-1.0,1.47435,0.715801568627451,0.15870936032386548,5.053174694600207,36.88216126995322,0.2612260535172273,116.96530073742343,0.2578133400538074,0.16845728900721607,65581.96733798397,31620.200744245758,0.10494706626205622,91.18566609829873,26.970293209876544,89.81792372666347,362.7896833264577,0.11813519365111898,6.126654475464435,0.20993524346212405,0.18622205426648963,0.3971028487588071,0.20407740547772282,0.20318594291579437
50,50,69.1803,22.8496,47,34.3534,0,112,122,9,133,11,1.00204,69.8044,0.0,0.0,3.96429,4.452,19.809,0.0,0.0,124.0,43.88719,0.00073,0.34,3.082,-1.0,1.527462,0.7060058823529413,0.1585935343203734,4.818867337568944,36.96696472167969,0.2612410577200272,116.49870608155265,0.2571775232605201,0.16903115812578365,65603.00390352096,31939.04900829207,0.10473552754067958,91.14921538076034,26.344618055555557,88.10230804403909,360.66980297555426,0.11805117428967817,6.107045483143139,0.21020143537918282,0.1849238743870054,0.3993204748020343,0.20468571171496708,0.2023605629587529
51,51,69.3628,22.6866,47,33.3456,0,112,122,9,133,11,1.00067,69.79368,0.0,0.0,2.75,4.422,19.61523,0.0,0.0,124.0,43.99496,0.00058,0.34,3.406,-1.0,1.51303,0.7032839215686274,0.1584491921718018,4.195890606775372,36.73896789550781,0.26126145861390365,115.2279993905387,0.2565975914300297,0.1695743118470619,65684.78767124943,32437.01593736066,0.10460274924110527,91.12676279800873,25.710744598765434,91.83397759081227,358.6443515426733,0.11757138196745731,6.111999290991134,0.21059014328881223,0.18310183636176694,0.3954794338229717,0.20532436656886735,0.20155464198289175
52,52,69.375,22.5609,46,34.4922,0,112,122,9,133,11,0.99854,69.52783,0.0,0.0,2.57143,4.452,19.47599,0.0,0.0,124.0,44.20481,0.00069,0.34,3.37,-1.0,1.555684,0.7082043137254902,0.15841056237602383,5.321918646473298,36.77883157612365,0.26129885592797475,113.0815272760425,0.255847887715791,0.17003142376869174,65965.70552746225,33218.848609743596,0.10440350238143135,91.17811587115993,25.04586226851852,88.10803211390257,356.6527614964463,0.1172134861517744,6.154520304416026,0.21118029276843836,0.18144939103896499,0.3932618077797376,0.20584347489217278,0.20104984520810207
53,53,69.4322,22.2291,46,32.514,0,113,122,9,133,10,1.00087,69.31137,0.0,0.0,2.14286,4.48,19.37601,0.0,0.0,124.0,44.35619,0.00056,0.34,3.402,-1.0,1.556461,0.7073780392156863,0.15837165484626298,4.503726809553512,36.828550550672745,0.26132449449247946,112.35799403239025,0.2548840008196911,0.17046262904823128,65870.06298122475,33698.33464843749,0.10425946324619097,91.22826129708925,24.820650077160494,88.64458937450705,354.7370864869513,0.11674608828080599,6.144754482625728,0.21179916821952238,0.17988453614260835,0.3894207668006815,0.20639902018503098,0.20030220221074557
54,54,68.8731,22.0648,45,31.6523,0,113,122,9,133,10,1.00277,68.53008,0.0,0.0,2.21429,4.457,19.0923,0.0,0.0,123.0,44.34396,0.00081,0.34,3.137,-1.0,1.622861,0.7057541176470588,0.1583482372969394,4.545198875071367,36.60320366753472,0.26112371908835436,111.57886262264057,0.2537979309916414,0.1708145891840409,66114.919388797,32975.19167959037,0.10427139888077677,91.33373822542606,24.884162808641975,87.88042089719221,352.88895230092135,0.11633116415594844,6.10176313127486,0.2128419734603099,0.17839831233657408,0.38498551471421855,0.20697504421207533,0.19982718332769342
55,55,68.3572,22.3807,44,32.8202,0,113,122,8,133,10,1.00151,67.80714,0.0,0.0,1.85714,4.491,18.94499,0.0,0.0,123.0,44.15913,0.00073,0.34,3.569,-1.0,1.650951,0.6960529411764707,0.15825564683290697,4.151236652277548,36.3560902159891,0.26092536982283393,111.56494723379294,0.25282638661497514,0.1711851771569442,66119.1898743316,32257.15347415121,0.10421257186885605,91.43528533061287,24.62379436728395,87.50827523237518,350.9949409309075,0.11601338945068897,6.1145539938724465,0.2139714242886691,0.17705419835750857,0.38276788867098416,0.20745499836546324,0.19921446848098473
56,56,67.8204,22.4816,43,33.1738,0,114,122,8,133,10,1.00595,67.23204,0.0,0.0,1.78571,4.507,19.21842,0.0,0.0,124.0,44.02435,0.0007,0.34,2.749,0.34606,1.659337,0.6896811764705882,0.15812538044525584,3.566816409285115,35.9124565595462,0.2607261515794125,110.97731769581267,0.25191948620595156,0.17148286893138256,65585.52226663561,31367.180699285804,0.10417502158859425,91.50573132055453,24.574122299382715,90.10995586583579,348.9352975024316,0.11551735961284955,6.121197720666587,0.21517514707651242,0.17569846804635225,0.37670922164870074,0.20795330028990666,0.1984958920656694
57,57,68.0982,22.7256,43,33.6173,0,114,122,8,133,10,1.00924,67.45689,0.0,0.0,1.89286,4.577,19.30052,0.0,0.0,123.0,44.01891,0.00089,0.35,3.305,-1.0,1.738489,0.6882552941176472,0.15799523952553404,3.846940118018728,35.729204342689044,0.2605408834346988,109.90032036695696,0.2510830255844153,0.17187171927714653,65636.2860508119,32047.80761105495,0.1041720345914393,91.41689074344846,24.582175925925927,89.17599883935384,346.6318582433425,0.11491969002532332,6.154277195338857,0.2164081944446061,0.17445655248803113,0.3789268476919215,0.20839126556892051,0.19790022161037307
58,58,68.2733,22.7101,42,35.1505,0,114,122,8,133,10,0.99953,67.62525,0.0,0.0,1.96429,4.606,19.50292,0.0,0.0,123.0,44.00353,0.00088,0.34,3.717,-1.0,1.651891,0.6894807843137255,0.15802111109328806,4.148692880094277,35.43852535294898,0.26022921187200726,109.19727633570076,0.25022705985735577,0.172111910985828,65646.83257668231,32679.87038071226,0.10417173998497394,91.3800710277433,24.251543209876544,87.09713096829994,344.27533984891517,0.11438037617232984,6.235476489609205,0.21769025138165476,0.17355797936900547,0.37670922164869697,0.20889161004506318,0.19720121642999294
59,59,68.9369,23.1115,42,35.4142,0,114,122,8,133,9,1.00154,68.24229,0.0,0.0,2.60714,4.642,19.49087,0.0,0.0,123.0,44.26833,0.001,0.34,3.375,-1.0,1.625674,0.6984235294117648,0.15814522500871828,2.6809411281494446,35.546420250409916,0.2599481668207563,107.2209788594505,0.24933025116358135,0.17234343746285516,65726.83976669303,34291.9137662256,0.10419040704433583,91.32662604578208,24.388213734567902,87.72192334127718,342.2286666633913,0.11384742066290124,6.242797328631478,0.21883072391358835,0.17278959487725634,0.3767092216486956,0.20931489031407635,0.1965341408264313
60,60,69.1512,23.3935,42,33.6121,0,114,122,8,133,9,1.00594,68.44398,0.0,0.0,4.14286,4.704,19.84121,0.0,0.0,123.0,44.50177,0.00084,0.34,3.265,-1.0,1.558345,0.7061545098039215,0.15824123977533538,2.8849679757167914,35.40033448772666,0.25921628432755445,106.62200332743234,0.2476421814142419,0.1723698767642429,65968.61584789102,35276.49547314601,0.10408542929304185,91.37861809182186,24.677903163580247,89.33502551688208,340.5927556321733,0.11308571446260517,6.254583234640275,0.21940651307514863,0.17191493300541963,0.37670922164869647,0.2105827189703477,0.19513568622472668
61,61,69.0866,23.2575,42,33.9343,0,115,122,8,133,9,1.0004,68.31753,0.0,0.0,5.57143,4.724,20.08388,0.0,0.0,124.0,44.58365,0.00073,0.34,3.662,-1.0,1.564953,0.7098466666666666,0.15766046110650858,3.2826234531022425,35.09830992898823,0.25867690859441733,106.53267573591066,0.24595061847627658,0.1722740621831064,66043.47161992839,35670.63804643787,0.10399703651049236,91.47308562644298,25.06785300925926,87.12682004838295,339.13849275122226,0.11224823778623293,6.2754377526919605,0.22000618930452417,0.17086728943201263,0.3767092216486963,0.2127554979536895,0.1942078491941582
62,62,69.0636,23.4939,42,33.0247,0,115,122,8,133,9,0.99883,68.23508,0.0,0.0,3.14286,4.827,19.96701,0.0,0.0,124.0,44.52984,0.00056,0.34,4.148,-1.0,1.446267,0.712921568627451,0.1566247787361214,3.3954401806121006,34.92108757113233,0.258229896874836,106.63137825046731,0.24413535438585368,0.17210646358221143,65975.91067677029,36482.81711679243,0.1037877230851389,91.59706252112684,25.367862654320987,88.40808794556423,337.66074784709866,0.11137592504803845,6.28489054920887,0.2206477115477304,0.16918286532487123,0.3767092216487005,0.21630535271385615,0.1936150028390932
63,63,69.1031,23.5896,42,32.6982,0,115,122,8,133,9,0.98998,68.3311,0.0,0.0,3.39286,4.812,20.17085,0.0,0.0,124.0,44.41654,0.00049,0.34,3.536,-1.0,1.427678,0.713173725490196,0.15796586141686145,3.318243697134112,34.66001308111497,0.25776007005213114,107.53733123297609,0.2422424570639337,0.17180400075703947,65945.18644435678,36942.56230939431,0.10365330171582325,91.5778978313042,25.290123456790123,90.71992810913333,336.0977471480685,0.11059155113147312,6.363821911981643,0.22132277626486183,0.16765869826591662,0.380550262627756,0.22127961549574018,0.1931056746574792
64,64,69.1499,23.74,42,32.7672,0,115,122,8,133,9,0.99072,68.51512,0.0,0.0,2.03571,4.849,20.24795,0.0,0.0,124.0,44.12261,0.001,0.34,3.894,0.36214,1.425722,0.710310588235294,0.15986600723220523,4.66894061123141,34.58767568329234,0.257390463003722,109.03574401100164,0.24039629699059742,0.17134194322302884,66059.73935034314,37179.44472483229,0.10344308938238334,91.50568655139487,25.353587962962962,91.51727754212752,334.59704665835403,0.10992194227838173,6.450772107023234,0.22179866843331,0.16624872739385702,0.3827678886709846,0.2274174456415749,0.19270408301377043
65,65,69.2176,23.4182,42,32.9274,0,115,122,8,133,9,0.98749,68.76724,0.0,0.0,2.46429,4.878,20.37649,0.0,0.0,125.0,43.89494,0.00083,0.34,3.95,-1.0,1.388955,0.7078078431372549,0.15810147376879122,4.35466266269887,34.313290442949466,0.2569735627936724,110.2318246682618,0.23870981736140773,0.17079930021208511,65962.33117637465,37307.14977920666,0.10323249429540422,91.51151497180106,25.40721450617284,88.36696683617576,333.0534482480533,0.10921683048655807,6.47548386113763,0.22216555558703627,0.16495826508707181,0.38276788867099043,0.23472297822157412,0.1924264361862084
66,66,69.4977,23.1776,43,32.4404,0,115,122,8,133,9,0.98954,69.09853,0.0,0.0,2.53571,4.901,20.09995,0.0,0.0,125.0,43.80948,0.00114,0.33,3.141,-1.0,1.286341,0.7039898039215686,0.15698684327988408,4.4427574228239655,34.37873614275897,0.2566626693389916,110.87377993858412,0.2370460776378356,0.1702618995482764,66163.73204369748,37362.67774390692,0.10306753086774512,91.33776306347791,25.122733410493826,91.7771936859483,331.29401057797924,0.10840256260064844,6.479029364191647,0.22263930542976787,0.1637842723011541,0.38498551471422005,0.24313568658219792,0.19221958182784452
67,67,69.3365,22.8579,42,32.4282,0,115,122,8,133,9,0.99762,68.93271,0.0,0.0,1.67857,4.906,19.89299,0.0,0.0,125.0,43.60611,0.00084,0.34,3.544,-1.0,1.336357,0.6971070588235294,0.15654210256505188,4.873694299970122,34.26535090693721,0.256526670724816,110.95822907804619,0.23539412952058666,0.169879157686408,66126.65578545888,37060.01249941442,0.10292481502955601,91.36564623242825,24.355082947530864,88.22136299167832,329.4454323555664,0.10716414280338579,6.489256340472786,0.22311886706094008,0.16244660332763106,0.3849855147142221,0.251241729697026,0.19212329144765863
68,68,69.2354,22.3559,42,33.7577,0,115,122,8,133,10,0.99449,68.77242,0.0,0.0,1.89286,4.887,19.62702,0.0,0.0,125.0,43.48665,0.00073,0.48,3.075,-1.0,1.337813,0.695713196078429,0.15687184379629016,4.288005523659696,34.389984130859375,0.2563496829378174,109.25958521017999,0.2339595066792149,0.16998528289886566,66160.33592043225,36922.002798483234,0.1027617352310802,91.43169555631275,23.651572145061728,88.24730270903515,327.61800695585066,0.10607555269549754,6.436988085942831,0.22328178258002193,0.1613777085914077,0.38498551471421966,0.2587717896777014,0.1919827503413335
69,69,68.688,21.9576,42,32.0988,0,115,122,7,133,9,0.98663,68.25705,0.0,0.0,1.53571,4.877,19.19742,0.0,0.0,125.0,43.4659,0.00066,0.34,2.984,-1.0,1.369159,0.6953892745098016,0.15777660900234375,3.2539571278051307,34.58994396821952,0.2562214204276474,108.22528991654534,0.23271321520284985,0.17104021121933918,66044.45597014969,36377.53810345214,0.10228923037843725,91.61546920440225,23.230854552469136,90.02537245416855,325.8487833533508,0.10493754723684483,6.413370528373346,0.22375569151163371,0.1606502275006145,0.3849855147142176,0.26516641086507886,0.19176617328807818
70,70,68.1103,22.0119,42,32.5361,0,114,122,7,133,10,0.99262,67.70434,0.0,0.0,3.03571,4.866,18.86194,0.0,0.0,125.0,43.33347,0.00058,0.47,3.031,-1.0,1.369821,0.6900988235294118,0.1583855380757633,4.571242504439699,34.77563589590567,0.25602893796776693,109.8554879863577,0.23149052017110996,0.1705960921245717,65975.4402996164,35676.83511840558,0.10186075976694879,91.75109181853288,23.37133487654321,92.6124786732653,324.14374286302547,0.10394352676354202,6.406348149905557,0.22429148642298455,0.15961496511335335,0.3849855147142198,0.27169738539364613,0.19151916952027634
71,71,67.8798,21.8308,42,30.7234,0,114,122,8,133,9,0.99941,67.49253,0.0,0.0,2.21429,4.817,18.9018,0.0,0.0,125.0,43.29786,0.0004,0.33,2.674,-1.0,1.421736,0.6878227450980392,0.15965091039576307,4.122354056366809,34.976822087794176,0.25562711688739437,109.63252553927899,0.23017426811685837,0.1709998990682706,65941.94210781275,35262.33502684521,0.10140017446022173,91.9144581330329,23.607735339506174,91.24846143120472,322.54036655390456,0.10277605943147766,6.384818235708436,0.2248391518094009,0.1591553482140843,0.3849855147142194,0.2789718448179376,0.1913923918294518
72,72,67.886,22.2258,42,31.5706,0,114,122,8,133,9,1.00197,67.44384,0.0,0.0,1.85714,4.813,18.74504,0.0,0.0,125.0,43.37565,0.00032,0.34,2.877,0.33295,1.416961,0.6895073725490184,0.16034237820021785,3.914006895668238,35.079594930013016,0.25518971779562605,109.1901060961874,0.22908631321014705,0.17105743814107605,66001.63046431841,35009.20197632309,0.10104312390075175,92.01944105828018,23.245900848765434,88.80872575569418,321.0770333425463,0.1018414973048706,6.367694552855616,0.22575058311938243,0.1585817064723296,0.3849855147142181,0.2863314674067764,0.19119335111021354
73,73,67.782,22.1472,42,31.6252,0,114,122,8,133,9,1.00272,67.40236,0.0,0.0,1.71429,4.759,19.08619,0.0,0.0,125.0,43.23187,0.00038,0.34,3.76,-1.0,1.376917,0.68452631372549,0.16211615459735831,4.094304037864081,34.925258495189524,0.25474593122670613,108.98465129593441,0.22809359581864866,0.17065885295996266,65776.3513562106,34417.36364008142,0.1006217480560404,92.01255498858195,23.10373263888889,90.75564870185502,319.71710775501714,0.10096071769016232,6.315746717819855,0.22691448265247943,0.15793057425783721,0.3849855147142202,0.29245427567602733,0.19105261643178714
74,74,67.6506,22.0527,42,33.1487,0,114,122,8,133,10,1.00046,67.29924,0.0,0.0,3.67857,4.747,19.01543,0.0,0.0,125.0,43.06031,0.00039,0.34,3.458,-1.0,1.393074,0.6800164705882353,0.16367209292184484,2.2814336753035582,34.85666647075135,0.2543733459808265,108.2692474127195,0.22692868298721594,0.17049786840548892,65844.45707856225,33800.70190270239,0.10024393559729011,92.05203360090113,22.965904706790123,94.5992133327636,318.384114031513,0.1000656525979426,6.2456095046947775,0.22808136924572328,0.15723397501952172,0.3872031407574481,0.29839390781922664,0.19091221789356966
75,75,67.6458,22.298,42,33.8087,0,114,122,8,133,10,0.99303,67.27762,0.0,0.0,3.17857,4.689,18.93154,0.0,0.0,125.0,43.0125,0.00034,0.34,3.654,-1.0,1.391012,0.6803368627450981,0.16590275140175081,2.9955859342827393,34.69416677215953,0.2540640543212271,108.85716926646077,0.22559218302574618,0.17076258791279167,65850.81227779854,33611.52839927574,0.09999175150432467,92.03515672053507,23.013310185185187,92.67466276569891,317.01832388415914,0.09936035726098236,6.229655610172021,0.22901949967203766,0.15655132355291027,0.38498551471422143,0.30517116784998627,0.19078835063510485
76,76,67.1374,21.7215,41,33.101,0,114,122,8,133,10,0.99267,66.68023,0.0,0.0,3.35714,4.638,19.14301,0.0,0.0,125.0,43.27594,0.00024,0.34,3.109,-1.0,1.418739,0.6866885098039208,0.16791491445503792,3.751732723389344,34.4532676037447,0.2538349065931055,108.0900071870676,0.2245261552738831,0.17156559088587914,65954.18848188952,32905.516434462406,0.09982252832374067,92.08650488094831,23.441454475308642,92.38561246921331,315.6518260755527,0.0987163587287325,6.197171030986174,0.22963155395544682,0.15595943636486745,0.3849855147142187,0.31142820352470946,0.19059677201729477
77,77,66.464,21.195,41,32.0432,0,114,122,8,133,10,0.9919,65.9711,0.0,0.0,4.42857,4.663,18.64678,0.0,0.0,125.0,43.60267,0.0003,0.35,4.205,-1.0,1.372961,0.6926949019607842,0.16954573667010026,3.6003410369488926,34.40530772268036,0.25371329189028513,107.75124944950494,0.2235708588718042,0.1735956667879442,65879.02977904915,31778.4674059547,0.09962620539508886,92.21139686823514,23.511911651234566,89.61757172478428,314.3317236609788,0.09826041686405187,6.166576328271395,0.2307258955895958,0.15548621945402882,0.38498551471420966,0.31756888592203164,0.19033546374934954
78,78,66.148,21.225,41,32.5778,0,114,122,8,133,10,0.99703,65.59106,0.0,0.0,4.17857,4.641,18.19851,0.0,0.0,125.0,43.80294,0.00021,0.34,4.327,-1.0,1.412358,0.693618431372549,0.16964811149974707,4.0818492128343165,34.298863540461035,0.2535657700205627,108.44397300441301,0.2225902599288143,0.17539316990725926,65907.91898248858,31268.823722964356,0.09945302397776935,92.1820207386863,23.642939814814813,91.91084385900618,313.0682227347173,0.09798049085463141,6.152084718198119,0.23191716451094918,0.15550797478576298,0.3789268476919258,0.32396357211790267,0.18997411525452862
79,79,65.0777,21.3164,40,32.4431,0,114,122,8,133,10,0.99329,64.47922,0.0,0.0,4.78571,4.635,18.22489,0.0,0.0,125.0,43.79019,0.00022,0.33,4.316,-1.0,1.393666,0.6915964705882354,0.168413010732305,4.103141968088747,34.20381032684703,0.2534506085213029,108.04507144528354,0.22180615531461545,0.1776981899587104,65792.79059030562,29532.917213038614,0.09930564063831913,92.29164095513582,23.41478587962963,90.75991314712772,311.8762387241071,0.09792929621011617,6.145120826034569,0.23315967850163147,0.15565509777413797,0.3767092216487003,0.3299086581022805,0.18970786482730587
80,80,64.0969,21.2626,39,34.1767,0,114,122,8,133,10,0.99126,63.42215,0.0,0.0,3.46429,4.662,18.30262,0.0,0.0,125.0,43.67206,0.00018,0.34,4.189,0.33796,1.377862,0.6856117647058824,0.1675343432202575,4.046028192209327,34.289530059437695,0.25323834792011424,108.11921278977381,0.22087523487646973,0.18152769959993767,65565.25368494334,28226.485007763124,0.09905639550806856,92.39386376619967,23.27560763888889,90.60547396808703,310.78795564717865,0.09799436152912648,6.130059271476149,0.23420065780108534,0.15613433436057436,0.3744915956054638,0.33481205177137124,0.18920683238127847
81,81,63.3483,20.8029,39,32.8716,0,114,122,8,133,10,0.9952,62.61458,0.0,0.0,5.67857,4.651,18.25713,0.0,0.0,125.0,43.49315,0.00018,0.34,4.087,-1.0,1.380246,0.6786403921568628,0.1668556369157695,3.5337848972795043,34.36464568715037,0.2530070878721378,108.51756391733068,0.21971661552041766,0.1868183737598595,65471.66231734751,27139.724888935973,0.09903328404038851,92.43216298889642,23.377314814814813,91.09849766975171,309.7681262360652,0.09792756893656226,6.14457140737658,0.2352822856256233,0.15588849840348568,0.3684329285831715,0.33958889060023695,0.1885116563714516
82,82,62.0409,20.1724,38,32.4272,0,114,122,8,133,9,0.99241,61.28821,0.0,0.0,8.46429,4.69,17.86587,0.0,0.0,125.0,43.27013,0.0002,0.34,4.328,-1.0,1.418455,0.6736098039215687,0.1662408036486912,3.3113430027676327,34.48865970564477,0.2527158884855566,107.89050531548533,0.2183635292385982,0.1916504432554974,65405.00531763716,25280.935000936333,0.09912092214016084,92.66291948754606,23.351176697530864,90.13709220652449,308.78006783806245,0.09781601318484805,6.1205288464592265,0.23602624177596182,0.15491396010369438,0.3645918876041101,0.3428098844261956,0.18756926689402406
83,83,60.8297,20.0084,37,32.2842,0,114,122,8,133,9,0.99979,60.11365,0.0,0.0,4.67857,4.745,17.32584,0.0,0.0,125.0,43.02015,0.0002,0.34,4.392,-1.0,1.385598,0.6681835294117648,0.16569361459447238,3.1807650450899576,34.6190677218967,0.25244841025770837,106.99104421331698,0.21693257644849134,0.19511731600603383,65275.09629353934,23463.51039486462,0.0991958912288967,92.91224413705072,23.247878086419753,88.21249302698992,307.90012146514584,0.0972801304323197,6.052436641054698,0.23678611834276933,0.15437395338601953,0.3623742615608812,0.34434524680592377,0.18688995891002894
84,84,60.499,19.9665,37,29.608,0,114,122,7,133,9,1.00324,59.78802,0.0,0.0,5.60714,4.771,17.17887,0.0,0.0,125.0,42.73126,0.00017,0.34,4.359,-1.0,1.392213,0.6625698039215687,0.1645908103179014,3.729606797991138,34.67260855215567,0.25205999023518877,107.83720503218623,0.21569276788649883,0.19805622304375176,65448.010601785994,23015.848659797568,0.09948343354211275,93.00937696727716,22.729793595679013,91.86250027001937,307.1588329511975,0.09658173722685283,6.011806691972563,0.23770351749970087,0.15391678012773644,0.3623742615608762,0.3453236872386722,0.1860478944342144
85,85,60.3993,20.0607,37,28.6886,0,114,122,8,133,9,1.00509,59.77844,0.0,0.0,3.64286,4.801,17.14356,0.0,0.0,123.0,42.25098,0.00015,0.34,3.994,-1.0,1.391705,0.6561509803921569,0.16397801695859718,4.386497098969282,34.609029510874805,0.25159971107617984,108.25535464030568,0.2145243884091165,0.20109581760462886,65651.46286656344,22806.071817438282,0.09982035035699542,93.03956786828434,22.188319830246915,90.61919755864963,306.54710481027735,0.09566383473483187,5.951974127411383,0.23890856059909166,0.1522477570994913,0.36237426156087765,0.34606058904837694,0.18520021363588496
86,86,59.8385,20.5675,37,29.4881,0,114,122,7,133,9,1.00737,59.38765,0.0,0.0,2.78571,4.782,17.23028,0.0,0.0,123.0,41.73622,0.00016,0.34,4.007,-1.0,1.350127,0.6457145098039216,0.16372535245812048,3.78114545108157,34.31603062005691,0.2510847370334295,108.54966749795348,0.21325293306924292,0.20234057361050514,65873.80524206879,22538.499778085818,0.10006526803649261,93.17107865594784,21.85180362654321,91.60456280817908,306.0451244117094,0.09483088017513507,5.947665355980311,0.23974129286692683,0.1496382986048538,0.3623742615608814,0.34670907328569295,0.18439785446347193
87,87,58.5649,20.2394,37,30.474,0,115,122,8,133,9,1.01272,58.32534,0.0,0.0,4.07143,4.778,17.66606,0.0,0.0,123.0,41.51072,0.00024,0.34,3.558,-1.0,1.29424,0.6375101960784314,0.16360029202333107,3.3737721084564076,34.32236320589796,0.2505661078642038,109.66282162296713,0.21231972783041592,0.20233852392715368,65552.8628431959,21653.23698358636,0.1003610452865992,93.41936690162993,21.601948302469136,88.80195950598889,305.6193594804509,0.0937973659654546,5.995613081387742,0.24086257805442587,0.14168500838369114,0.36237426156088093,0.3470955688508053,0.1835961779722833
88,88,57.779,19.796,37,31.2476,0,115,122,8,133,9,1.00194,57.53024,0.0,0.0,3.46429,4.749,17.37195,0.0,0.0,122.0,41.13338,0.00041,0.34,3.944,0.35905,1.283859,0.6309101960784315,0.163585235740273,3.7694322616743845,34.10147170078607,0.2502445946633711,110.07253512968836,0.21163967543253254,0.20312748349974485,65565.35805901322,20994.74028796635,0.10066236535395816,93.2948343588658,21.09129050925926,87.94084066313297,305.2517082789124,0.09261072380428256,5.995203830984518,0.24210982536483708,0.13273266895862723,0.36843292858316606,0.34639017304872827,0.1828073741196162
89,89,58.1776,19.0316,37,29.8429,0,115,122,8,133,9,1.00865,57.65192,0.0,0.0,2.28571,4.725,16.99129,0.0,0.0,122.0,40.84554,0.00031,0.33,3.357,-1.0,1.254826,0.6256792156862745,0.16419722363839573,4.749835939839287,33.960534931700906,0.25001500997718573,109.8032661852771,0.21104303022437734,0.2040976529448588,65499.711181197694,20632.757497128354,0.10098726509645368,92.83574472350026,20.418113425925927,88.63439288503957,304.94776649621446,0.09150953926717448,5.911417342953551,0.2435487259814653,0.1275709540051888,0.36843292858317017,0.3460024556160034,0.18233122563555612
90,90,58.4648,18.7223,37,29.7803,0,115,122,8,133,9,1.00289,57.69424,0.0,0.0,1.53571,4.66,16.33917,0.0,0.0,122.0,40.6668,0.00028,0.34,3.324,-1.0,1.290082,0.6228666666666667,0.1649431234888385,3.587862653573669,34.19863665545429,0.24975861110750863,109.62929713422416,0.2108790685271418,0.20471979594714906,65636.05403118274,20975.65540973774,0.10129657591181568,92.76524640403211,19.93677662037037,87.22677968606925,304.68236808656263,0.09061333932562166,5.760304720074016,0.24632793137204764,0.12500431180091406,0.36459188760410494,0.3456787172948841,0.18157558663047849
