,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0,saturation,cubcol.0.5,fft,tone,noise,cubrow.0,temporal,cubrow.0.5,cubrow.0.3,staticness,cubcol.0.3,cubcol.0.6,movement,color_fulness,cubrow.1.0,uhdhdsim,cubrow.0.6,contrast,cubcol.1.0,blur,blockiness
45,345,28.9273,24.3318,15,29.1288,0,119,118,5,138,9,1.00128,27.49612,0.0,0.0,18.21429,10.185,21.71888,0.0,0.0,123.0,35.07684,0.0,0.29,2.599,-1.0,3.621514,0.03360877702055589,50.21012614685812,0.05733495768946274,62155.849754408395,0.4967635294117646,0.19360157037872752,0.026608738272233243,6.164994455455939,0.07051909364683102,0.07478801014270704,541.6382500895867,0.0737744476072545,0.06342493308138059,16.254967206790123,96.63436440539391,0.03148948008043101,101.71176776400954,0.07086769838458461,85.98306856139082,0.07085484232663967,4400.443018925693,1.2746292213094845
46,346,29.1931,24.1967,15,28.3437,0,119,117,5,138,9,1.0023,27.72083,0.0,0.0,13.21429,9.958,20.89046,0.0,0.0,124.0,34.93346,0.0,0.29,3.012,-1.0,3.542406,0.03394613147064303,50.28691779242621,0.05900333733915234,61957.07984502009,0.49502156862745095,0.19138394433549555,0.02638504083583539,6.106796140771221,0.07017467227248633,0.074456233499681,539.8214311449335,0.07314568643456437,0.06324818410509506,16.158805941358025,94.41091972878333,0.03153340154699037,101.65573613359653,0.0718337830136818,87.21474323182046,0.0699887027600899,4676.730954839617,0.7492352609541642
47,347,29.7231,24.0575,15,28.7525,0,119,117,5,138,9,1.00055,28.14518,0.0,0.0,9.96429,9.684,20.77676,0.0,0.0,124.0,34.84026,0.0,0.29,4.695,-1.0,3.710308,0.03385736461895009,50.20430859224297,0.058811478148546495,62190.77361552797,0.4918309803921569,0.19138394433549447,0.026178020908883208,6.072501534315101,0.06979222224778042,0.0744679785794439,537.5922143681878,0.07254303596729533,0.06311270878139394,15.858169367283951,93.01388893302179,0.031737045794621416,101.58070522695752,0.07259754225905535,88.73739490891103,0.07052652714514951,5044.064400265242,0.9991150069413236
48,348,30.175,24.3329,15,27.2585,0,119,117,5,138,9,1.00107,28.51863,0.0,0.0,7.57143,9.612,20.66217,0.0,0.0,123.0,34.49121,0.0,0.29,6.991,0.41422,3.735396,0.033609193801757385,50.21727178126205,0.05826615418954954,62349.391910939674,0.48923490196078434,0.1853252773132018,0.025975256597583554,6.010744743597518,0.06958636550191967,0.07447099455408011,535.0943419638664,0.07196351911704399,0.06291881904468516,15.709828317901234,90.13985960513547,0.03159650997939486,101.55167037646262,0.07330393009574346,86.94427980934911,0.07190648081698033,5270.3445858329505,1.063403669457119
49,349,28.9399,24.4114,15,26.5417,0,120,117,4,138,8,0.99227,27.39788,0.0,0.0,7.92857,10.525,20.89742,0.0,0.0,121.0,34.03539,0.0,0.29,5.253,-1.0,3.830907,0.03352626859749639,50.22657380280672,0.05837153215139848,62314.85851148288,0.48416470588235294,0.18532527731320073,0.025788019924191642,5.985736633792496,0.06935312842248775,0.0741552327106937,532.3944702806665,0.07144023766626142,0.06294619360643378,15.695505401234568,88.68377438347096,0.03228928344761666,101.72393524956433,0.07318034153164128,87.82042549489692,0.07241598322166479,4672.686118209064,1.1230615112146969
50,350,28.9859,24.0652,15,26.4424,0,120,117,4,138,8,1.00935,27.39732,0.0,0.0,8.14286,10.699,20.96163,0.0,0.0,122.0,33.86389,0.0,0.29,4.701,-1.0,3.926577,0.033458196845101006,50.207702448338644,0.0598417687082782,62091.811710155715,0.4805117647058823,0.18532527731320014,0.025610689689647463,5.92183241227615,0.0689040406569954,0.07391347639687273,529.4549513891303,0.07097626352855398,0.0634635086903974,15.682725694444445,87.71386430901363,0.032665768099071055,101.71784990822485,0.0734216474478921,90.91289371671589,0.07229640597017066,4759.368522831661,0.7574777590740809
51,351,28.9504,23.7309,14,26.1257,0,120,117,4,138,8,0.99441,27.26754,0.0,0.0,4.03571,10.669,20.66577,0.0,0.0,119.0,33.45865,0.0,0.29,4.813,-1.0,4.034147,0.03308688535831104,49.96374718936873,0.060377473082524766,62147.220027459894,0.474598470588235,0.1853252773131998,0.02544552285648222,5.83062638360629,0.06882151666404186,0.07387831779050062,526.257319702047,0.07054193344441535,0.06363890235730865,15.444685570987655,87.84329615051348,0.0331725741720192,101.6998763805468,0.074944543992417,91.61052451228653,0.07327240179920455,4769.067336098191,1.0027151289994918
52,352,29.1185,23.8293,14,25.9667,0,120,117,4,138,8,1.0091,27.3362,0.0,0.0,3.96429,10.425,20.37928,0.0,0.0,114.0,33.1927,1e-05,0.29,4.607,-1.0,4.164281,0.03283888688923995,49.952939257209685,0.060170021073245095,62262.131507373226,0.4704741176470588,0.1853252773132,0.025288992220910658,5.769427434375503,0.06946870311029543,0.07373308481553408,522.7971100643402,0.0701434837167671,0.06415070871312621,14.973765432098766,88.08585649227138,0.0330805604372356,101.67863917237062,0.0768547969882919,90.26115652413074,0.07483323081968289,4976.809604918983,0.8015058260124652
53,353,27.6484,24.2913,14,25.6594,0,120,117,4,138,8,0.99372,26.06567,0.0,0.0,3.39286,10.546,20.47034,0.0,0.0,111.0,32.94507,0.0,0.29,4.504,-1.0,4.343385,0.03259293053580173,49.683809256847994,0.060147384611820086,61777.82016873034,0.46996745098039217,0.18532527731320023,0.02515794620985505,5.810508807572764,0.07143010804771013,0.07374013775930449,519.0393148893789,0.06974791404010412,0.06449176851744524,14.709442515432098,87.29880451703089,0.03305669250674938,101.88988658281448,0.07768092198371991,89.96922731659814,0.07377624221070422,4492.213737032169,1.0905607828433563
54,354,25.6058,25.2805,13,26.67,0,120,117,4,138,8,0.9933,24.38391,0.0,0.0,8.35714,11.251,20.86332,0.0,0.0,111.0,32.90076,1e-05,0.29,4.159,-1.0,4.334549,0.03232974047948882,49.53681098090278,0.06011912083682641,61644.94189092867,0.4736596078431373,0.18532527731320048,0.025036257557221102,5.89737831750724,0.07119113745282038,0.07380303469840363,514.9824547014064,0.06936713282954367,0.06486076555472378,15.023823302469136,86.81191320102903,0.03314018658075415,102.28750457976717,0.07773168655590347,88.29579153616292,0.07331137275167036,3186.5564454997398,1.1101560053888357
55,355,25.379,25.852,14,27.3063,0,120,118,5,138,8,0.99406,24.28315,0.0,0.0,9.42857,11.62,21.71396,0.0,0.0,115.0,32.97599,0.0,0.29,5.823,-1.0,4.296876,0.032085320435690796,49.36572359815056,0.0602252626638021,61784.54368606429,0.4780854901960784,0.1913839443354917,0.02492185977830596,6.0024543805459265,0.0704326667364011,0.07388136147887074,510.6918067138022,0.06893845458191669,0.0651882113114155,15.231819058641975,87.07152351566859,0.033035872304362994,102.31179381050309,0.07705573452642002,92.50623133461859,0.07334583306264644,2910.652726060418,0.7664786384687483
56,356,27.7532,26.8991,14,29.0213,0,119,118,5,138,8,0.99564,26.43594,0.0,0.0,5.92857,11.042,22.2174,0.0,0.0,121.0,33.41782,0.0,0.29,4.074,0.49987,4.34285,0.03187444041581509,49.22495995038821,0.060440761437772196,61981.86663318488,0.4802745098039215,0.19138394433549566,0.02482375324003396,6.083750712364493,0.0701374870327764,0.07388590758893822,506.2602525648714,0.06857064352697216,0.06546157800204068,15.944540895061728,89.97184105985504,0.032954444092879544,101.93117064280364,0.07668711095089388,91.50289987702202,0.07338859165680445,3773.4999896545414,0.9496527302889892
57,357,28.1873,27.9176,15,27.4089,0,119,118,5,137,8,0.99992,26.92541,0.0,0.0,7.46429,11.268,23.11904,0.0,0.0,120.0,33.7595,0.0,0.29,3.444,-1.0,4.491948,0.0316784460210292,48.78014891824605,0.06075938788296014,62034.74671583528,0.48443529411764696,0.19360157037873083,0.024738876366658433,6.156803585333423,0.06979686832846674,0.07385442908618739,501.69379681901194,0.06824655906302325,0.06572749649565165,16.476417824074073,93.49950615314766,0.032859522992811314,101.82236575092332,0.0763671882919176,87.75545709791582,0.07309914796614317,3957.085810188028,0.6582646848328452
58,358,28.5301,28.702,15,27.8436,0,119,118,5,137,8,0.99677,27.37242,0.0,0.0,4.10714,11.429,23.98484,0.0,0.0,118.0,33.99527,0.0,0.29,2.807,-1.0,4.464376,0.03148852442316185,48.22651936095438,0.06106919121026264,62241.893735764075,0.4934082352941176,0.1996602374010212,0.02468211578825274,6.229411046447065,0.06939625002240757,0.07382498671001848,497.0385566148839,0.06796166253644602,0.06596399801673167,17.422646604938272,95.7407221376933,0.032649500804932854,101.74861004429877,0.07607270337813879,92.19773071742296,0.07364063269914056,3996.372330575556,0.6101755139409558
59,359,28.9752,29.2694,15,27.863,0,118,118,5,137,8,0.99199,27.85709,0.0,0.0,5.07143,10.881,24.65153,0.0,0.0,119.0,34.09593,1e-05,0.29,3.357,-1.0,4.495352,0.031289962301388835,47.595770753460165,0.06143325561192022,62267.694792192386,0.49812313725490187,0.20793653046654303,0.024639518718909296,6.3024497138678806,0.06920999301938097,0.07367355072359215,492.23203101463736,0.06775831741855694,0.06618502935365214,18.191984953703702,97.61984029503262,0.03242645181133895,101.7243406332471,0.07576394155193913,89.26767945825044,0.07416904118679812,4057.7019592107295,0.6674506406647638
60,360,28.3426,29.0438,15,28.7132,0,118,118,5,136,7,0.99333,27.32559,0.0,0.0,6.25,11.051,25.14149,0.0,0.0,117.0,34.25527,0.0,0.29,2.774,-1.0,4.348418,0.031265620725708564,47.03802584424431,0.0618836318795127,62172.61056075084,0.4956800000000001,0.20793653046654345,0.024547292670213876,6.390886324735349,0.06933426651901546,0.0736752237828641,487.2370184416666,0.06781020647239051,0.06688518107632072,18.542582947530864,99.57479286373024,0.03251399882652418,101.88737952913245,0.07581593434478025,87.82719758764208,0.07472083534845947,3866.627286380334,0.5466650494582616
61,361,27.805,28.2848,15,27.424,0,118,118,5,136,7,0.9863,26.89911,0.0,0.0,8.39286,10.896,24.94625,0.0,0.0,117.0,34.59472,1e-05,0.29,2.432,-1.0,3.891799,0.03125222298361346,46.52791491849923,0.06278682761087818,62379.11516726385,0.5009820784313722,0.21621282353206375,0.024074050581076437,6.3985021777219675,0.06929069507676629,0.07363979599418721,482.1979271836325,0.06799595673322827,0.06757864047077611,19.022328317901234,100.8268664002629,0.033167686424291076,101.98572910601649,0.07600803391867458,88.4466051566253,0.07559818457290199,3675.5081420056563,1.3081586158459007
62,362,27.1805,28.4075,15,25.9651,0,118,118,5,136,7,0.98695,26.33011,0.0,0.0,6.03571,10.98,24.29416,0.0,0.0,119.0,34.60329,0.0,0.29,2.832,-1.0,3.501664,0.031228112123315162,46.11560680248119,0.0635666917718682,62459.19410420922,0.4999796078431372,0.22611253153342284,0.02372667926314636,6.428016619914347,0.06939595582201989,0.07371708943745786,477.1984366648109,0.06796456722177686,0.06822402156114157,19.111496913580247,101.95093480761206,0.034932418263412486,102.09864628181901,0.07617875297620896,87.81882462621873,0.07641506735585386,3439.7440867214955,1.156410077490997
63,363,26.7643,28.5816,15,24.9902,0,118,118,5,135,6,0.9858,26.02575,0.0,0.0,4.57143,11.169,24.39291,0.0,0.0,119.0,34.52113,0.0,0.29,2.295,-1.0,3.145957,0.031206908071625364,45.46261973439911,0.06439201268094076,62695.02897775358,0.5001066666666667,0.23276540966311512,0.02326548352966816,6.51022276254451,0.06954286047080357,0.07397213926099243,472.328499608895,0.0677490264954243,0.06889658322927789,18.77247299382716,103.03748174755192,0.037113027899640806,102.12530538485899,0.07635837743774046,86.44499789542087,0.07780689925630378,3322.6122314380773,0.882312013674841
64,364,26.573,28.8555,15,26.0501,0,118,118,5,135,7,0.98371,25.92251,0.0,0.0,4.82143,10.999,24.53737,0.0,0.0,119.0,34.63317,0.0,0.29,2.653,0.55298,2.88133,0.031191070535445696,44.933226785542054,0.06519334765492248,62696.93886167389,0.501378431372549,0.24488274370770044,0.022651934713051613,6.570258176249395,0.06916936247615948,0.0744109347539842,467.62807334277767,0.06730475958433932,0.06956176488111472,19.058207947530864,102.79387323609674,0.0402792638570779,102.09947802246481,0.07605847835485645,87.9074420209846,0.0787220965188582,3286.135059503994,1.3938447237774503
65,365,26.6349,29.6143,15,26.9383,0,117,118,5,135,7,0.98809,26.02886,0.0,0.0,4.82143,10.853,24.79617,0.0,0.0,117.0,34.89107,0.0,0.29,2.622,-1.0,2.862474,0.031260929164357514,44.99515957302517,0.06594473281691961,62739.137837570015,0.5077756862745098,0.24488274370770627,0.022208840556733663,6.668501037658236,0.06906780338416153,0.07483540282322883,463.1955353620842,0.06735092593584391,0.0702217096417611,18.062596450617285,103.88224412299108,0.04365560463610778,102.05521727772282,0.07547678777783154,88.31951564062828,0.07860733789097749,3276.985115830023,0.719144379876225
66,366,27.218,29.4928,16,28.2597,0,117,119,6,135,7,0.99008,26.60724,0.0,0.0,4.42857,10.622,25.4391,0.0,0.0,116.0,35.13166,0.0,0.29,3.017,-1.0,2.902579,0.03137317153396836,45.51416543089314,0.0666922479786015,62734.09822878857,0.5103211764705883,0.24710036975093455,0.021655943111369536,6.801411519392236,0.06935034902575171,0.07540681723047345,459.00299347291383,0.06700273642512808,0.07048984539736612,17.006028163580247,104.6701981665233,0.04552172993932951,101.92155991909056,0.07515324439495667,88.67579511140582,0.07796238925517739,3494.3943824567064,0.8587644442514225
67,367,28.8012,30.5479,17,29.7603,0,117,119,6,135,8,0.99055,28.02663,0.0,0.0,3.07143,10.191,25.3293,0.0,0.0,120.0,35.48342,0.0,0.29,2.34,-1.0,2.916938,0.03144545244794457,45.723532971040704,0.06748235649542488,62890.134487802046,0.5076258823529413,0.2531590367732283,0.02106509502228687,6.960526309456034,0.06941082720949404,0.07618311521045475,454.98754865969363,0.06637531278838173,0.07094559355029895,16.812644675925927,106.06734282849908,0.04860891690283408,101.60723130764028,0.07494998216932736,90.20724922172698,0.07880303340396076,4309.728792180958,1.213637643324106
68,368,30.9311,31.7293,18,32.5683,0,117,119,6,135,8,0.99175,29.92219,0.0,0.0,3.75,9.951,26.22508,0.0,0.0,122.0,35.82173,0.0,0.29,1.965,-1.0,2.844201,0.03169752849369632,45.67664779851466,0.06832879922065348,63000.792583438146,0.5148686274509804,0.2592177037955219,0.02000093773820538,7.139249961595832,0.06989818772179447,0.0775673371534962,451.1495287830749,0.0659344689851997,0.07149721867873995,17.252604166666668,106.51449239424517,0.049025218199510626,101.2018752972325,0.07507296289392544,89.09991808255681,0.07939608770384576,5457.088300771369,0.7213195783327652
69,369,28.4266,31.8876,17,36.4822,0,117,119,6,136,8,0.99808,27.69291,0.0,0.0,3.42857,10.409,27.25054,0.0,0.0,118.0,35.9745,0.0,0.28,2.051,-1.0,2.904423,0.032004344395740805,45.84755301769869,0.0690564994469386,62891.617120962,0.5244219607843138,0.25315903677322754,0.019415934505962882,7.307016020315131,0.0700510153209231,0.07788492942233424,447.5980654041132,0.0658950885847767,0.0718245883568833,17.879533179012345,106.24781585619944,0.0496054130927787,101.61654187013659,0.07541815880417088,85.899158533146,0.07958918720668079,3967.8389494421594,0.8722284231126199
70,370,27.4932,32.1516,16,36.5506,0,118,119,6,136,8,1.00068,26.77302,0.0,0.0,6.10714,10.404,27.3744,0.0,0.0,118.0,36.05058,0.0,0.29,1.859,-1.0,3.033333,0.032660310546645706,46.294010492018714,0.06974850528527217,62870.21245978271,0.5184355686274505,0.24488274370770516,0.019111664241724977,7.3604946566648755,0.0701737671142423,0.07769264674422693,444.33086554619877,0.06575616003138171,0.07195006542160294,17.908661265432098,106.27891717451398,0.050095776426295126,101.78825687781482,0.07593890924406371,84.15174195676602,0.08013920575268946,3684.2884112605184,0.5806589527499364
71,371,26.2857,31.6137,15,36.2319,0,118,119,5,136,8,0.99774,25.64481,0.0,0.0,4.71429,10.473,27.60452,0.0,0.0,119.0,35.93068,0.0,0.29,2.009,-1.0,2.907666,0.03368546512669198,46.43190586419753,0.07020564399308263,63078.56410738705,0.5124709803921569,0.24488274370770657,0.018693323329895473,7.451841450565922,0.07048893297495898,0.0772867892980422,441.266278396268,0.06555907684648025,0.07231760018591894,19.292100694444443,105.57903070245062,0.05072729225589348,101.98313724273838,0.0764823577469282,85.81747007627307,0.08106204107390082,3436.978629241115,0.7014249678743907
72,372,25.5103,30.9828,15,35.4531,0,119,118,5,137,8,1.00002,24.85223,0.0,0.0,4.67857,10.108,27.14105,0.0,0.0,119.0,35.91638,0.0,0.28,2.292,0.50952,3.032991,0.03465539123670171,46.85298269766348,0.07057775204553733,63082.617939505726,0.5063305098039215,0.24488274370770294,0.018654460051423936,7.464713307686137,0.07061595036528978,0.07685137366298377,438.347756090962,0.06551335728145924,0.0718616757176247,20.230420524691358,104.09153828470895,0.05119411419634326,102.13654031254889,0.07698576009795272,86.80309668082839,0.0823617797893031,3293.835999051435,0.8826932882402859
73,373,23.9787,29.6484,14,34.8708,0,119,118,5,137,8,1.00509,23.25974,0.0,0.0,3.60714,10.173,26.59755,0.0,0.0,118.0,35.81683,1e-05,0.29,2.225,-1.0,3.193876,0.03613345138362393,47.38769550088011,0.0703719848255176,63031.81964668897,0.4979146078431371,0.23276540966311474,0.018892105802147105,7.410986769026733,0.07076115465024686,0.07647668842018363,435.5340615364106,0.06497581405469387,0.07154053394045577,20.140287422839506,102.33459760140946,0.05149703250676552,102.4533032032548,0.07740451120784536,88.03929657597948,0.08401370766518876,2933.0313468647723,0.9098955601947735
74,374,22.5431,28.341,12,33.4479,0,119,118,4,137,8,1.00725,21.70602,0.0,0.0,2.17857,10.41,25.46866,0.0,0.0,116.0,35.39281,0.0,0.29,2.394,-1.0,3.192966,0.03777535619135817,47.583124796549484,0.070320440682365,62823.29058947302,0.4897529411764706,0.21843044957529664,0.01923567137230235,7.277314490837926,0.07079931642150648,0.07607077116577916,432.72193215451256,0.06481393336791672,0.07169531747014941,19.502797067901234,100.96679274455317,0.05172182648769533,102.7699994878808,0.07736404835451917,89.31737891969475,0.08555523126886082,2726.7617345569743,0.7469337234464516
75,375,21.853,26.6487,11,29.7295,0,120,118,4,137,7,1.00173,20.89095,0.0,0.0,1.10714,10.37,24.37022,0.0,0.0,119.0,34.8625,0.0,0.29,3.563,-1.0,3.12373,0.03849492102452835,47.353089132426696,0.07004257869719664,62983.19162720408,0.48018784313725504,0.20793653046654284,0.01948237379801164,7.07568631112243,0.07067890222295937,0.07570281100854108,429.81470888766324,0.06482226526813133,0.07203903448087823,18.09982638888889,99.20481969988066,0.0523227304899025,103.00608616154145,0.07734093014751366,87.7012921177412,0.08879434348645183,2609.9453118436013,0.6804163633387553
76,376,22.0433,25.3768,11,25.5946,0,120,118,4,136,6,0.99163,20.89881,0.0,0.0,1.85714,9.853,22.93005,0.0,0.0,119.0,34.36861,1e-05,0.29,4.471,-1.0,3.269963,0.03825431887526919,46.691962159710165,0.07017253010166087,62889.64752870373,0.47872274509803925,0.1996602374010196,0.01975900718110969,6.874490534808287,0.06987417199394734,0.07542344256194665,426.7839455925668,0.06488960777738345,0.07214293804652709,16.988618827160494,97.78671164884395,0.053078041175968795,103.0891831553047,0.07733891835754252,89.39707132910146,0.09132582924445996,2700.4061218977995,0.6991926267299953
77,377,24.0256,24.3902,11,24.1034,0,121,118,4,136,6,0.96515,22.61061,0.0,0.0,1.60714,9.809,21.83144,0.0,0.0,118.0,34.3823,0.0,0.29,4.081,-1.0,3.379915,0.038590693193423245,45.43477112569927,0.07056479802114217,62852.33937753115,0.48502078431372553,0.19360157037872372,0.0199812493798112,6.6634411081860225,0.06917287818280393,0.07533414623511797,423.62378389074877,0.06399874677602269,0.07223142298021325,15.825038580246913,96.28889031322703,0.05384608647945084,102.84851945003541,0.07790806697679518,90.5185052140367,0.09459904128925309,3302.5678953388774,0.9798363852054605
78,378,25.5486,24.3367,12,23.8173,0,121,118,4,135,5,1.01625,23.99626,0.0,0.0,3.35714,9.588,20.97034,0.0,0.0,117.0,34.34449,0.0,0.29,5.003,-1.0,3.554078,0.03895948392071525,44.30461422013648,0.07116212879438669,62935.82919859975,0.4973179215686274,0.19138394433549435,0.020175205690819795,6.500909230784821,0.06879652951662096,0.07502539560810904,420.4056543689638,0.06251775926506853,0.07225732848315283,15.145640432098766,95.94642020706078,0.05417975032147333,102.64546824325183,0.07866876348132885,92.55416040496624,0.0991098999059485,3749.3840239197566,0.5996998410196652
79,379,26.1451,24.4619,12,22.3102,0,122,118,4,134,5,1.00663,24.60776,0.0,0.0,7.21429,9.556,20.93218,0.0,0.0,118.0,33.58759,1e-05,0.29,5.427,-1.0,3.660658,0.039189453612348976,43.22323005582079,0.07183956201510136,63007.430522143404,0.4874568627450981,0.19138394433549477,0.02036644245256654,6.383913861584414,0.0686065220106127,0.07469158784752461,417.2099856570132,0.0615802593897187,0.07210930660569782,14.590133101851851,96.61933025545522,0.054614810413635716,102.57159817888854,0.07941571099936293,91.18995112444246,0.10314133125987837,3862.4682964677622,0.65696205536908
80,380,26.0661,25.0645,13,21.5153,0,122,118,4,134,5,1.01195,24.58934,0.0,0.0,8.14286,9.631,21.03748,0.0,0.0,118.0,32.69347,0.0,0.29,4.658,0.50064,3.827896,0.03957013974839067,42.64497318974247,0.07223732134543069,62833.5782105417,0.4779007843137255,0.1913839443354942,0.02031426582004965,6.4030250841007526,0.0679982433600554,0.07451726609748788,414.43465041861606,0.060256081758436074,0.07181518015877071,14.272328317901234,96.48237117024561,0.05476913914361081,102.55815651836464,0.0806570678689834,88.7016739351951,0.1064573318182834,3875.9566614050404,0.36415451705788277
81,381,24.6223,24.9579,12,22.4292,0,122,118,4,135,5,0.99004,23.28451,0.0,0.0,9.35714,10.53,21.54104,0.0,0.0,116.0,32.17805,0.0,0.29,5.989,-1.0,3.889495,0.0403074816568412,42.79544444143036,0.07276310223085745,62457.654210219654,0.4678901960784314,0.1913839443354931,0.020353647113349024,6.535379623621391,0.06752036689275705,0.07418562804355294,412.2439610954022,0.059165226530992196,0.07053445382648138,13.666087962962964,97.55702499042904,0.0548377383504789,102.82689983009507,0.08009522327473594,88.42222889419818,0.10761777591131091,3151.396783659029,0.6205457266768296
82,382,23.4447,24.8751,12,22.9529,0,122,118,4,135,5,0.99725,22.19905,0.0,0.0,10.60714,10.939,21.45923,0.0,0.0,116.0,32.04897,0.0,0.29,4.947,-1.0,3.932263,0.041538528156139246,43.42232409818673,0.07315759557821432,62459.42057419563,0.4589239215686275,0.18532527731320014,0.020471500245437424,6.587513689750809,0.06711856826001986,0.07378091610539225,410.5442464563126,0.05753759694422822,0.06972872961374837,12.748408564814815,98.34876490194523,0.05486676316390977,103.07823652858127,0.08015370994739278,87.4945456453288,0.10788951882348914,2595.219137574244,0.6544307424960984
83,383,22.2581,25.1888,11,25.3661,0,122,118,4,135,5,1.00194,21.15827,0.0,0.0,14.92857,11.632,21.40007,0.0,0.0,116.0,32.25463,0.0,0.29,3.465,-1.0,3.933783,0.041482249160489565,44.15162828233507,0.07378095760797254,62612.90844388633,0.4664345098039215,0.18532527731320123,0.02062138305510983,6.66364821231043,0.06670708725629403,0.07336384596745414,409.21229697542407,0.056365742743655425,0.06904957341604509,13.41845100308642,98.30796234882385,0.05484916454495154,103.27792023409648,0.07993661949061523,86.08319888869693,0.10842129401522313,2250.5415377585723,0.734310916950495
84,384,21.5455,25.0203,11,25.2995,0,122,118,4,135,5,1.00503,20.54749,0.0,0.0,13.03571,12.037,21.64595,0.0,0.0,111.0,32.03875,0.0,0.29,5.945,-1.0,3.816519,0.04157390328316916,44.40037065670814,0.07426356559191302,62522.252817020955,0.4633733333333334,0.1853252773132035,0.020727737389676096,6.803582693068392,0.06620017698934406,0.07289658584965009,408.0452357037507,0.05600708254759577,0.06846072643392757,13.605661651234568,97.68695491493219,0.054861296798123356,103.38889936226448,0.07974349134566511,86.71320351754173,0.1085232753982809,2021.0136937064185,0.5270528097601965
85,385,21.9544,24.751,11,23.9987,0,122,118,4,135,5,0.99901,20.93119,0.0,0.0,13.60714,11.915,21.50013,0.0,0.0,110.0,31.95532,1e-05,0.29,4.389,-1.0,3.58026,0.040720544388193405,44.58671042359906,0.07605343112873808,62474.77548435724,0.46427490196078436,0.1913839443354937,0.020756484809291487,6.8199604848313085,0.06647470186098578,0.0724644885929758,406.91735623557065,0.05510241282260797,0.06824380411545723,14.063319830246913,97.82682136951101,0.05484177781811268,103.28269141097672,0.07937712474539502,86.35298452430612,0.1087011435617689,2116.210518088285,0.6537460648552866
86,386,22.5647,24.9475,12,24.8178,0,122,118,4,135,5,0.99279,21.505,0.0,0.0,13.5,11.313,21.26356,0.0,0.0,112.0,31.90246,0.0,0.29,2.722,-1.0,3.608791,0.040591559477416175,44.60959182550878,0.07697227555098475,62494.39704411217,0.46572705882352944,0.19360157037872497,0.020798823822022087,6.785144325169103,0.06612984010159048,0.07214334201276353,405.73999107148416,0.05402842983768691,0.06787616529965365,13.895543981481481,98.04417895913845,0.05472720645811461,103.1946701780295,0.07919559458724142,87.15069439971691,0.1087080719045309,2291.5329364690483,0.6148794681263245
87,387,23.1618,25.0929,12,24.6426,0,121,118,4,135,5,0.99838,22.13814,0.0,0.0,15.32143,10.954,21.43659,0.0,0.0,122.0,31.98311,3e-05,0.29,2.764,-1.0,3.608811,0.040131491736803936,44.83485544463734,0.07708356347732145,62561.08617009101,0.4647337254901961,0.1996602374010175,0.020892593206824954,6.808303406423641,0.06582905046310011,0.07198233060523952,404.45765155123934,0.05327200472509651,0.06780363515373698,13.904031635802468,96.622267994806,0.054776445977631275,103.02872002633151,0.07900853824812591,86.74117023575161,0.10903920076257935,2479.1629684809427,0.6420386518277497
88,388,23.4492,25.522,12,24.6222,0,121,118,4,135,5,1.0024,22.44711,0.0,0.0,11.10714,10.868,21.55995,0.0,0.0,109.0,31.93743,0.0,0.29,2.552,0.42361,3.655873,0.039982448278161345,45.03830125596788,0.07720261267827094,62527.480051561884,0.4727019607843138,0.20571890442331286,0.020416217495711358,6.820341222999634,0.06557129715603927,0.07184819817852363,403.0879217817687,0.052304145700763055,0.06780779702302103,14.565152391975309,96.36140627725425,0.054672037089557354,102.97899476540874,0.07898139002223606,84.49364684426722,0.10947712745346257,2539.5936478922526,0.8019101378261329
89,389,23.7358,25.8238,12,24.2897,0,121,118,4,135,5,1.00617,22.75851,0.0,0.0,8.82143,10.597,21.92717,0.0,0.0,108.0,32.2991,1e-05,0.29,3.112,-1.0,3.713802,0.03931226134825577,45.0503626693914,0.07740666748560372,62518.664919511684,0.4755109803921569,0.20571890442331967,0.019767432252927344,6.84183816099857,0.06520834031506526,0.07159337020961376,401.5689425825648,0.05112105545153582,0.06772630144478824,15.71778549382716,96.44135916306803,0.054660410746953436,102.91507200375585,0.07867507687070818,87.66568901171334,0.10984266165548928,2598.6157395099453,0.6382000443278539
90,390,23.6992,25.9231,12,23.99,0,121,118,4,135,5,0.99771,22.73044,0.0,0.0,9.39286,10.543,22.1865,0.0,0.0,111.0,32.46259,0.0,0.29,2.757,-1.0,3.547973,0.03957406968022267,44.9037927698206,0.0777913252869228,62496.48220572591,0.48023529411764704,0.20793653046654093,0.019503259226445642,6.836237256067467,0.06482189266022874,0.07150795432014341,399.91334760987746,0.050340902846829065,0.06794713300794289,17.049189814814813,97.55387311290359,0.054800726965288475,102.8875137062564,0.07809072533967185,89.14549734244434,0.10978027528767927,2593.1105181183702,0.515939201700032
