,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,uhdhdsim,tone,fft,cubcol.1.0,cubrow.0.5,cubrow.0.3,saturation,cubcol.0.3,movement,cubcol.0.6,cubcol.0.5,temporal,color_fulness,cubrow.0.6,staticness,cubrow.0,cubrow.1.0,blur,contrast,cubcol.0,noise,blockiness
45,245,72.9522,11.6297,64,18.4485,0,120,116,12,136,11,0.98852,74.83941,0.0,0.0,0.35714,4.311,9.71564,0.0,0.0,125.0,39.7882,7e-05,0.46,3.102,-1.0,0.625192,90.85871675361147,0.5874454901960784,68141.82477290567,0.27792324259580636,0.22875774801962945,0.2608728051971897,53.2775498378424,0.16082135142116943,8.850260416666666,0.19796289171469805,0.17464654085031048,4.898623712298319,87.62248652813214,0.2073047373105987,540.5018484767645,0.24868584275541353,0.1976777990345486,36543.51843826749,86.72689581329755,0.1827939670289149,0.4919831134586281,5.377178557015849
46,246,72.9051,11.4553,64,17.9071,0,120,116,12,136,11,1.00675,74.80352,0.0,0.0,0.85714,4.321,10.02185,0.0,0.0,125.0,39.80954,8e-05,0.45,2.754,-1.0,0.643778,90.87148377164276,0.5870733333333332,68160.38518535733,0.2765590712439642,0.22872061874881622,0.2597623863899985,53.20398005732784,0.16116121519196183,8.831838348765432,0.19828983604681472,0.1744827561007346,4.911349018689751,87.75250813591802,0.20709377348566,540.3587010429004,0.24961300021972962,0.19711664270177245,36494.26405542289,85.99704158709116,0.18337236717634608,0.48976548741540116,5.992748574282448
47,247,72.861,11.5403,64,17.4708,0,120,116,12,136,11,1.01109,74.76907,0.0,0.0,0.25,4.309,9.87175,0.0,0.0,125.0,39.82463,9e-05,0.45,2.985,-1.0,0.620031,90.85774156317528,0.5876521568627451,68103.9032649587,0.27501078893006203,0.22889367657298165,0.25929120961898916,53.312149236231676,0.16144124361397774,8.645640432098766,0.19861682899827693,0.17435071516257944,4.865016751120507,87.9966695666546,0.20698991133797934,540.2554577844244,0.25076085354202604,0.1968769730969161,36394.06832594436,88.44132238099095,0.1842162963702544,0.49198311345862794,7.145260522565288
48,248,72.7761,11.0239,63,17.6164,0,120,116,12,136,11,1.01387,74.62682,0.0,0.0,0.0,4.325,9.9438,0.0,0.0,126.0,39.77722,0.00011,0.44,3.198,0.21926,0.650265,90.8801116670804,0.586492156862745,68098.24266669067,0.2737099588053247,0.22900637826004588,0.2587110679887406,53.24153287911121,0.16170498397459473,8.574074074074074,0.19896304681688928,0.17454180679535514,4.948794626460754,88.2737499969298,0.20680647695317947,540.1801605656331,0.25157776735598525,0.19686123052492593,36382.99142174174,87.48076757066532,0.1846888657346653,0.489765487415408,7.084489311507893
49,249,72.8316,11.0333,63,17.6347,0,120,116,12,136,11,1.01851,74.68448,0.0,0.0,0.17857,4.346,9.49889,0.0,0.0,125.0,39.74688,9e-05,0.44,3.507,-1.0,0.660143,90.88451241504475,0.5868905882352943,68249.8188937192,0.2725349738843662,0.22914694920811823,0.25849691372483546,53.31041255998022,0.16187274264305407,8.490644290123457,0.199622256548527,0.17510999644113268,4.818011030697612,88.22819292430783,0.20674488592660414,540.1382136787416,0.2524810469880091,0.1969263191784671,36428.69692038536,86.67972525784863,0.18471349168602313,0.48592444643635013,6.473715357197899
50,250,73.1681,11.1013,64,17.4992,0,120,116,12,136,11,1.00339,74.98708,0.0,0.0,0.46429,4.296,9.50531,0.0,0.0,125.0,39.72283,6e-05,0.45,3.061,-1.0,0.629947,90.81290032491188,0.5865482352941177,68115.70658697002,0.27135016541835827,0.22913753607189394,0.2584898319277221,53.2356542893398,0.16232221278568465,8.720630787037036,0.2002858617749197,0.1754434758860765,4.812836070650306,88.17712761838123,0.20661634612534605,540.1069894794313,0.2535047644981234,0.19729811736696642,36648.031323631985,85.69470473991768,0.18511487115016081,0.4875478613721788,6.601307691235495
51,251,73.3568,11.1,64,19.4099,0,120,116,12,136,11,0.9873,75.17103,0.0,0.0,0.5,4.302,9.56498,0.0,0.0,125.0,39.73936,5e-05,0.45,2.843,-1.0,0.648915,90.78062862955903,0.5874949019607845,68239.71603071738,0.270519173429069,0.22931459268041895,0.2580049737303614,53.17791936426987,0.16301181638839704,8.779851466049383,0.20091411440460075,0.17589620827075036,4.824479271832512,88.13342831385864,0.20649297866458316,540.0726214945155,0.2535980645999137,0.19763751065351925,37186.84288040018,89.4465654436297,0.18624036425395157,0.4919831134586305,5.3663261862496405
52,252,73.4022,11.0028,64,19.7085,0,120,116,12,136,11,0.96544,75.22554,0.0,0.0,0.64286,4.311,9.56158,0.0,0.0,125.0,39.81166,0.00016,0.45,2.75,-1.0,0.654048,90.73508759421023,0.5880109803921569,68125.65273781598,0.26979342308024834,0.22996653882582693,0.25733191381844595,53.22276475694444,0.1637317547490554,8.78125,0.20119607017436786,0.17617092524862288,4.830548999793222,87.95795718494223,0.20634838319769191,540.0265584569577,0.25361789790435524,0.19769092761555127,36841.964870147385,88.68809082378365,0.18706119425936432,0.4897654874154073,6.520782028867527
53,253,73.3008,10.6107,64,18.9189,0,120,116,12,136,11,0.99227,75.18064,0.0,0.0,0.5,4.311,9.47508,0.0,0.0,126.0,39.89617,0.00015,0.46,2.653,-1.0,0.634223,90.759225060863,0.5898992156862746,68113.22578796529,0.2691525646472403,0.23032208058050888,0.2566315494023973,53.325630658938564,0.1642179253925172,8.633873456790123,0.20167893909079507,0.17634511067265446,4.854693713770906,88.05106424104638,0.20605387577991052,539.9905601826407,0.2535744725627431,0.19761811714620894,36587.95973599983,90.20692308561554,0.1883509117332122,0.4919831134586296,6.262918163855714
54,254,73.2942,10.4892,64,18.2126,0,120,116,12,136,11,1.01127,75.14074,0.0,0.0,0.53571,4.284,9.1418,0.0,0.0,125.0,40.00727,8e-05,0.48,2.364,-1.0,0.633288,90.71476703482813,0.5931976862745083,68000.52161684299,0.2689948149643194,0.2305209179654804,0.25588353230490757,53.31911025812597,0.16470832484050385,8.428385416666666,0.20211507793636596,0.17673019081088967,4.779514565759864,88.10355790761923,0.20597713165034373,539.9663997999845,0.25356232881955904,0.19749431568638137,36610.182229680206,88.16881829153502,0.18949235086923924,0.49198311345863194,6.920314617958127
55,255,73.0241,10.4293,64,17.214,0,120,116,13,136,11,0.99157,74.89446,0.0,0.0,0.71429,4.294,9.03701,0.0,0.0,125.0,40.05057,8e-05,0.48,2.396,-1.0,0.638715,90.7908061210463,0.594930980392157,67881.71664228343,0.26919432201371646,0.23101715958552296,0.2551814028596031,53.3603737913532,0.1650377378758355,8.474633487654321,0.20226840011761904,0.17735591710981374,4.792177190328863,88.39488786550811,0.2059755680508664,539.9261458041601,0.2535797325138858,0.1972890588886953,36207.68147539297,89.81359430675933,0.19022177512987803,0.4897654874154059,5.823462246212179
56,256,72.9983,10.5451,64,17.121,0,120,116,13,136,11,0.98971,74.82499,0.0,0.0,0.64286,4.289,8.98083,0.0,0.0,125.0,40.12516,7e-05,0.48,2.766,0.23598,0.647061,90.74556169923368,0.5979203921568629,67888.92821316422,0.2695816825602968,0.23146210033480982,0.25445168172010907,53.328943699966246,0.16580295360437142,8.524980709876543,0.20252436021925294,0.17805876380883243,4.7789648981432356,88.2898138152262,0.20600273441495137,539.8886179666886,0.2532569235623793,0.19679784978526554,35858.9379829399,87.76398038794144,0.19089545720795695,0.4875478613721767,5.3691156119567935
57,257,72.9564,10.3305,64,17.6384,0,120,116,12,136,11,1.01962,74.8307,0.0,0.0,0.82143,4.296,9.08183,0.0,0.0,125.0,40.16775,9e-05,0.47,2.547,-1.0,0.65242,90.79682538569152,0.6000419607843137,67846.70571037708,0.2697943397446649,0.23175380002916307,0.2537478967959166,53.32831545229312,0.16606416763299434,8.471643518518519,0.20274898103405797,0.1789888924545373,4.84639954748026,88.08866831756686,0.20590346607899274,539.8551726669946,0.2530987114904194,0.1961736704061011,35670.04784399281,86.50957286325573,0.19175921293900094,0.491983113458625,5.171330074846869
58,258,72.9917,9.92499,64,16.7575,0,120,116,12,136,11,0.99188,74.8448,0.0,0.0,1.46429,4.3,8.90481,0.0,0.0,126.0,40.16116,8e-05,0.47,2.661,-1.0,0.632724,90.72831263912094,0.5989866666666667,67879.64025290182,0.2693872589558861,0.23221538383243412,0.2531091478626554,53.219531965844425,0.16646248969677024,8.39525462962963,0.20273217025148452,0.17974004714128888,4.8219777837165925,87.93067711875206,0.20590344266893948,539.8266595891714,0.25284730314316217,0.1954506481901765,35794.545587295586,86.60517953649997,0.19240546436835437,0.49198311345863327,5.594369283066791
59,259,73.0588,10.1092,64,16.2348,0,120,116,12,136,11,1.00473,74.9359,0.0,0.0,1.17857,4.31,8.54758,0.0,0.0,126.0,40.15725,8e-05,0.46,2.513,-1.0,0.593938,90.76096666991135,0.5989835294117647,67878.38308642579,0.26898233042418496,0.2326803062679618,0.2527455005031918,53.3977557523751,0.16677327051514831,8.285300925925926,0.20265416561906982,0.179966339019602,4.7660253955458165,88.21670149331273,0.20585559527388778,539.8215207971454,0.2527263773223928,0.19471617104281339,35880.9154431017,87.09671555398917,0.19284082614187986,0.49138890235123506,4.8918079454596715
60,260,73.0009,9.80089,64,16.7234,0,120,116,12,136,11,1.03335,74.86746,0.0,0.0,0.96429,4.292,8.71376,0.0,0.0,126.0,40.08692,8e-05,0.46,3.045,-1.0,0.59384,90.75636567017752,0.5964373333333333,67786.24481513513,0.26855765495644435,0.23312524176626,0.2523607320714118,53.29129423918547,0.16706664405822397,8.482011959876543,0.2029165865695171,0.18024287685557383,4.854912367217785,88.10370141745523,0.20582033764302626,539.8127419284629,0.25333484400319367,0.19378663178106045,35754.10896982849,90.56557547160688,0.19255597098420416,0.4903596985228014,3.744906332143829
61,261,72.9204,10.061,64,17.0383,0,120,116,12,136,11,1.01225,74.79655,0.0,0.0,0.82143,4.299,8.44359,0.0,0.0,126.0,40.08135,0.00011,0.45,2.763,-1.0,0.632209,90.7880281168566,0.5958509803921568,67861.38222774767,0.2679100697228142,0.23311209619465245,0.2520925583101623,53.32938865379051,0.16701746107909685,8.561005015432098,0.20305779454557937,0.1805397614011697,4.7837769015901275,88.09016656855788,0.2060292696147182,539.8145914942776,0.2540974985917917,0.1930824540527314,35696.49604935644,87.8158793570917,0.19304944841270127,0.4919831134586319,3.944878447695263
62,262,72.9152,9.99313,64,16.3666,0,120,116,12,137,11,1.00778,74.73944,0.0,0.0,0.35714,4.301,8.66664,0.0,0.0,125.0,40.09357,0.00018,0.46,2.503,-1.0,0.58156,90.74942365807935,0.594861568627451,67879.9205552669,0.2673848938219269,0.23311884255597135,0.25162797508667345,53.32642524625049,0.16728721598507737,8.56616512345679,0.20355241206787567,0.1804622951988487,4.884357857307421,88.1494396726893,0.20641384733443838,539.8115774722655,0.2550224021614409,0.19254416471200886,35592.21708550142,89.79079222992124,0.19313370761460014,0.4919831134586312,3.5556593786579227
63,263,72.8277,9.81803,63,17.0263,0,120,116,12,136,11,1.00856,74.64966,0.0,0.0,0.53571,4.298,8.61581,0.0,0.0,126.0,40.11688,0.00018,0.46,2.407,-1.0,0.555458,90.78911153947323,0.5947952941176471,67785.54554153145,0.26674312111909987,0.23315259738518468,0.2512958216614444,53.29136977961034,0.16793453253844706,8.615981867283951,0.20380334541004022,0.18074959758578507,4.8285086272338384,88.43274056887108,0.2065212131044314,539.8112023674832,0.256551364414888,0.19188576883987765,35357.22677067846,88.79295593920722,0.19196526150052534,0.4897654874154081,4.218917601897684
64,264,72.7301,10.1793,63,17.2323,0,120,116,12,137,11,0.98975,74.56063,0.0,0.0,0.60714,4.311,8.45676,0.0,0.0,126.0,40.17408,0.00015,0.46,2.424,0.23778,0.597962,90.81455673950862,0.5959023529411764,67793.05682356624,0.2657932355196389,0.2334163866429447,0.2509000667585546,53.36569665979456,0.1686709275367764,8.613618827160494,0.20369923204434479,0.18035084714057187,4.807884591358985,88.05200340279482,0.20661770291912665,539.8043618496794,0.2579817836130474,0.19120963235751354,35526.59857275425,90.84701743820149,0.19128071247198433,0.487547861372182,4.201443400819508
65,265,72.5041,10.143,63,17.8996,0,120,116,12,137,11,0.99199,74.30596,0.0,0.0,0.78571,4.308,8.77594,0.0,0.0,126.0,40.16453,0.00012,0.46,2.48,-1.0,0.573305,90.83120870899259,0.5957035294117646,67801.79261807959,0.26549324069962177,0.2339185542093072,0.2504380396887419,53.3007320827908,0.1693843381095203,8.766878858024691,0.2033756929422938,0.1799429216023272,4.851309430380669,87.95876886720352,0.20691251309904163,539.7814179980231,0.25924129164083015,0.19047286981689035,35164.37215434822,89.74707502359959,0.1899762512320477,0.49198311345863144,4.764157530825626
66,266,72.305,10.5042,63,17.3407,0,120,116,13,136,11,1.00609,74.11756,0.0,0.0,0.96429,4.33,8.74706,0.0,0.0,126.0,40.22838,0.00014,0.46,2.844,-1.0,0.527216,90.87867206184657,0.5972792156862745,67728.54661176818,0.26524743362606235,0.2344910583190147,0.24994758501170983,53.18327388057003,0.1700608173303974,8.912229938271604,0.20328849530304577,0.17964520301791806,4.782613411405178,87.97345928203703,0.20720456510665866,539.7600982779086,0.2602468771369523,0.18935652670730282,34969.28823109345,87.29454774836375,0.1882765053669618,0.48754786137218137,4.857866701584428
67,267,72.2139,10.9446,63,17.2001,0,120,116,13,137,11,1.00643,73.96322,0.0,0.0,0.60714,4.314,9.0535,0.0,0.0,126.0,40.31294,0.00015,0.46,2.592,-1.0,0.493718,90.85213078673434,0.5987149019607843,67618.48214186178,0.26524148119260715,0.23515236818835958,0.249621834015668,53.19899872202932,0.17066620644985783,8.993344907407407,0.20290128177508635,0.17932797076971227,4.843215206770669,87.7769274656115,0.20740430629230122,539.7381213827902,0.2615150985632143,0.18825141100386536,34931.1798411457,87.65257408391274,0.18734837917653313,0.485330235328943,3.185818495055351
68,268,72.569,11.1001,64,19.2148,0,121,117,13,136,11,0.97931,74.37303,0.0,0.0,0.57143,4.332,9.43277,0.0,0.0,128.0,40.70568,8e-05,0.46,2.615,-1.0,0.463781,90.8279066384108,0.6032090196078432,67995.59122917354,0.26573270354185907,0.23570344316544925,0.24915577164870154,51.49074865270544,0.17116134713596845,9.55295138888889,0.20238396439474932,0.17942593239442453,5.094235267475477,88.12685017318753,0.20760084830673278,539.5837572141542,0.26217588950472065,0.18713892739640292,36165.06915677266,87.57882334846055,0.18743779809015676,0.4891712763080131,3.1768273868761954
69,269,72.423,11.8545,63,18.1702,0,121,117,13,136,12,0.99642,74.17849,0.0,0.0,0.28571,4.354,9.56358,0.0,0.0,128.0,40.88393,9e-05,0.45,2.618,-1.0,0.475792,90.81360900607328,0.6053866666666665,68018.58249087054,0.26630426631609333,0.23585776635828293,0.24849632848595407,50.952825287242,0.17159527240581457,9.957947530864198,0.20202154828292238,0.1792184858767881,5.047187394776801,88.58535477988745,0.207923173878168,539.3915350732809,0.26349754612434306,0.1863710424659643,36277.19112966041,89.0168204198264,0.18626536176833128,0.48754786137218,4.890258505733926
70,270,72.3516,11.709,63,17.9621,0,121,117,13,136,12,1.01008,74.12029,0.0,0.0,0.35714,4.351,10.20527,0.0,0.0,129.0,40.96245,8e-05,0.45,2.731,-1.0,0.525208,90.85564393781596,0.606358431372549,67961.18250474088,0.26634890029461833,0.23616752036581184,0.2477085642137098,50.96090208453896,0.17202755878193826,10.135657793209877,0.2007946649629972,0.17874808934881628,5.087462683506382,88.9198833723847,0.2080407259471745,539.2003258470214,0.26494526443859134,0.18519358991136595,36069.0567259635,86.34854085443637,0.18599218230375378,0.4837068203931141,4.45680449000794
71,271,72.3985,11.9584,63,18.5248,0,121,117,13,136,12,0.99,74.12587,0.0,0.0,0.60714,4.354,10.09277,0.0,0.0,129.0,41.05365,0.00012,0.46,2.82,-1.0,0.604858,90.83225244468792,0.6090439215686274,68105.3378478929,0.2669028777263289,0.23652391000344117,0.2469414842272823,50.89905218430507,0.17298164270895544,10.51779513888889,0.2008589820608627,0.1783950677277756,5.039989183102696,88.59700545319275,0.20811722885441883,539.0028882176257,0.26631785123775537,0.18474416572351163,36504.15857879082,89.02726693767866,0.18625913989718604,0.48814207247957536,6.000117978001816
72,272,72.4406,11.7706,63,17.9806,0,121,117,13,136,12,1.00195,74.15824,0.0,0.0,0.75,4.331,10.29888,0.0,0.0,129.0,41.17906,8e-05,0.46,2.801,0.25553,0.572188,90.86418465143795,0.6109737843137255,68114.29615696144,0.26700372333315836,0.23700083536389338,0.24607921762020077,50.88797354992525,0.17322627267137267,10.81004050925926,0.20050030324039375,0.1784903847417345,5.0763009504973775,88.93593269599917,0.2080814214863131,538.8091541126305,0.2673301550083512,0.1852755373766264,36623.32888823768,89.94882377912847,0.1864982387328466,0.48370682039311125,6.582974438843058
73,273,72.1725,11.7183,63,19.588,0,121,117,13,136,12,1.00687,73.88688,0.0,0.0,0.96429,4.365,10.13068,0.0,0.0,128.0,41.09183,0.00012,0.46,3.109,-1.0,0.592571,90.88696696323444,0.6093229607843129,68065.17562158943,0.267490953890061,0.2375197537820779,0.24532442605275068,50.62467127670477,0.17302312072686488,10.848910108024691,0.20084541728832256,0.1788570111129444,5.088127593341326,90.65874229014754,0.20832680371395115,538.5302643464635,0.26825144431502,0.18475329628832704,36228.230567009065,85.10850951491896,0.18666392230044077,0.4859244464363388,6.190654496083287
74,274,72.3208,11.8397,63,18.0184,0,121,117,13,136,12,0.99966,74.00736,0.0,0.0,1.14286,4.361,10.08695,0.0,0.0,129.0,41.12919,0.00015,0.46,2.659,-1.0,0.545754,90.86747814673602,0.6093564705882353,67943.7150737347,0.2677125976881143,0.2380041135737799,0.2445655531830681,50.676345448435086,0.17348291203634486,10.800877700617283,0.200083608864891,0.17921785895261028,4.95087280113876,90.66459036183151,0.2084036661414687,538.2580608436509,0.2697478357754176,0.18436932695987765,36290.28082504728,86.99811612180083,0.1872453076313804,0.4875478613721751,4.425167999046363
75,275,72.4235,11.9905,64,18.8397,0,121,117,13,136,12,1.01423,74.16855,0.0,0.0,0.78571,4.363,10.19117,0.0,0.0,129.0,41.20574,0.00018,0.45,2.769,-1.0,0.578153,90.84558369180527,0.6108454901960784,68053.76286735278,0.26769149270342957,0.23856595373634637,0.24361635374094828,50.51507153923129,0.17302301470586362,10.880304783950617,0.1997135525571921,0.17959704401390272,5.018392082979192,90.69482986867898,0.2084436315355624,537.975658717029,0.27080288062384233,0.18365602302513725,36584.74119416864,89.21669456242677,0.1882372995649856,0.48754786137217393,5.221274589975687
76,276,72.5493,11.841,63,18.2654,0,121,117,13,136,12,1.0069,74.2945,0.0,0.0,0.60714,4.352,10.32612,0.0,0.0,129.0,41.2031,0.00017,0.46,2.943,-1.0,0.548801,90.85008567135293,0.6108682352941177,68102.73657162962,0.2672980612054331,0.23938450685386356,0.2431972540898996,50.53267132794416,0.17195118249007885,10.99826388888889,0.19882706741997605,0.17978467180616545,4.997294857212019,90.99278842051044,0.20845821184800556,537.7026245848942,0.2717761701625289,0.1826220500541613,36774.61088848901,88.53133302044826,0.1893496500967925,0.4875478613721785,5.286452585686716
77,277,72.7247,11.4326,63,19.5984,0,121,117,13,136,12,0.99745,74.47367,0.0,0.0,1.03571,4.34,10.19343,0.0,0.0,129.0,41.20493,0.00011,0.46,2.728,-1.0,0.552215,90.79466863131735,0.6109541176470589,68188.7212865886,0.2664217550238806,0.23999633889194538,0.24237613386900742,50.572340977044746,0.17158120347426076,10.883101851851851,0.1983275028253699,0.1796927953478591,4.956819102999016,91.16746431358706,0.20842521066862144,537.4394847710445,0.27317959372619616,0.18136329594512743,37044.47628294146,86.42557534051247,0.1906033732556464,0.489765487415404,5.209558630737727
78,278,72.789,11.0691,63,18.6485,0,121,117,13,136,12,0.99457,74.54191,0.0,0.0,0.82143,4.352,9.84619,0.0,0.0,129.0,41.18819,0.00013,0.46,2.377,-1.0,0.599489,90.81970669433258,0.6107581176470573,68113.46426447919,0.26596766979258357,0.24063805136335195,0.24192533010982342,50.582295735677086,0.17169111769472833,10.812307098765432,0.19755904368136823,0.17934473609895263,4.908156656858186,91.06724885085393,0.20836892180457478,537.1829745858797,0.2745176787727853,0.1807156245249836,37144.09325769786,89.0733579988368,0.19162162345334519,0.48754786137217954,6.127534770119256
79,279,72.7868,11.1748,63,17.8047,0,121,117,13,136,12,0.98646,74.48472,0.0,0.0,0.42857,4.348,9.53129,0.0,0.0,128.0,41.1732,8e-05,0.47,2.312,-1.0,0.623617,90.74291212820884,0.6115301764705869,68098.36630422459,0.2660400170366821,0.24141103359795058,0.24174991223854736,50.653318993839214,0.17219281652845617,10.789207175925926,0.19737175102798488,0.1793995722900936,4.89558166873531,91.35378308157773,0.20827997435539375,536.9362227743916,0.27560012404935996,0.1798889653039246,37085.36744035523,88.47736327005296,0.1923887505921736,0.4875478613721769,4.779875505138998
80,280,72.7311,11.3424,63,17.3956,0,121,117,13,136,12,0.9885,74.44644,0.0,0.0,0.57143,4.362,9.62321,0.0,0.0,128.0,41.17266,0.00019,0.47,2.662,0.26633,0.653569,90.77602766263777,0.6114925490196078,68193.07596803289,0.26677322928195873,0.24225166732508452,0.24147610029067004,50.62018801842206,0.17240330463524417,10.738088348765432,0.1972431387016474,0.17901433931013028,4.881391327130027,91.68600509253078,0.20835266519691703,536.6936344882674,0.2766815137578169,0.17912679876873697,36835.20885686249,88.80251003599443,0.1930249161182997,0.4859244464363383,4.885116542558632
81,281,72.6411,11.357,63,18.5212,0,121,117,13,136,12,0.99159,74.34317,0.0,0.0,0.75,4.357,9.76981,0.0,0.0,129.0,41.18657,8e-05,0.46,2.34,-1.0,0.661892,90.79735255899169,0.6123196078431372,68262.34009371653,0.2683192805231286,0.24263714943418555,0.240861885705799,50.59955606342834,0.17245039484946034,10.825617283950617,0.19698752794065946,0.17866627556426934,4.947534471918619,91.5900096149264,0.20843032590205776,536.454373771597,0.2774153907057639,0.17847909552717553,36953.77670688719,89.93390709324854,0.19383326885064256,0.4897654874153994,4.57510427275599
82,282,72.7829,11.1071,63,18.6487,0,121,117,13,136,12,0.98246,74.42363,0.0,0.0,0.46429,4.333,9.78447,0.0,0.0,129.0,41.23207,0.00015,0.46,2.592,-1.0,0.675153,90.77543443997197,0.6138630392156837,68212.31162354813,0.26900512229807233,0.24297512600002916,0.2406123341789664,50.69970269850743,0.17250191499208425,10.670476466049383,0.19759271757940675,0.17845394989744062,4.959842304623041,92.00603261026119,0.2084404810714222,536.2258002233802,0.2781931260069766,0.17809765197163097,37356.13976271431,89.67684435903746,0.1946005265137823,0.48754786137217376,4.967467097131823
83,283,72.5031,11.1457,63,17.466,0,121,117,13,136,12,0.97641,74.14396,0.0,0.0,0.39286,4.344,9.55732,0.0,0.0,129.0,41.2707,0.00014,0.46,2.761,-1.0,0.718565,90.78781644866521,0.6138356862745099,68126.01909047329,0.2690818631983983,0.2434040063903297,0.24037544549687528,50.7787769458912,0.1724387291444135,10.520302854938272,0.19741536012137675,0.1782204947215532,4.891121419177806,92.15248917540228,0.20851553774661538,536.0017245654087,0.27934263321018205,0.17785398077358178,36918.370158152764,89.07812917610954,0.19541120208135648,0.4820834054572756,4.606130598800918
84,284,72.4276,11.1562,63,19.724,0,121,117,13,136,12,0.98862,74.04299,0.0,0.0,0.75,4.328,9.58863,0.0,0.0,129.0,41.30267,0.00013,0.45,2.833,-1.0,0.713345,90.77511653387431,0.6133925490196077,68183.36209574321,0.2695175850306063,0.24401994792005108,0.2401037605475683,50.77473864143277,0.1721865236632513,10.428819444444445,0.19689957641945863,0.17777695730397475,4.949122465160296,91.87162198972814,0.2086549286871477,535.7736165432731,0.2802236703355448,0.17754399324419243,36756.8017240722,87.77924781039452,0.19587300046603237,0.47764815337082106,4.670846086213034
85,285,72.2393,10.8708,63,19.167,0,121,117,13,136,12,0.98654,73.89694,0.0,0.0,0.85714,4.355,9.59783,0.0,0.0,129.0,41.34023,0.00012,0.46,2.765,-1.0,0.742693,90.79611547650168,0.6141596078431372,68225.51558404414,0.2700701746061231,0.24452722902448273,0.23959862764808396,50.772859549816744,0.17190075050354942,10.386525848765432,0.19651389202142575,0.17718404487508507,4.94260893026663,91.90011882683025,0.20892192163340007,535.5609975351497,0.2810870703614345,0.17692770525020762,36651.692025519194,86.09725903463975,0.19632980180335552,0.47764815337082317,3.823770216818941
86,286,72.2148,11.1953,63,18.5459,0,121,117,13,136,12,1.00824,73.88843,0.0,0.0,0.64286,4.346,9.35172,0.0,0.0,129.0,41.36567,0.00011,0.46,2.813,-1.0,0.711902,90.78078440879112,0.6147625882352941,68157.45356035382,0.2709082707008066,0.24516877768362505,0.23908058713505578,50.76586461950231,0.17161449835390302,10.39501350308642,0.19670340899030475,0.17682862825952894,4.863863258625916,91.92808664660079,0.20902134771724168,535.3507944115312,0.28136543194945396,0.176147500886196,36558.80889964923,89.6628065563423,0.19677544596530114,0.4820834054572846,4.968536584481857
87,287,72.35,10.9118,63,18.6698,0,121,117,13,136,12,1.00972,74.01014,0.0,0.0,0.53571,4.326,9.63198,0.0,0.0,128.0,41.41973,8e-05,0.45,2.512,-1.0,0.709071,90.73992640867982,0.6145808235294101,68110.92019773084,0.2718672299697402,0.24506373754442265,0.23841455058036945,50.893435254509065,0.17171255350049336,10.361255787037036,0.19653252400877744,0.17650057158062177,4.9608763352488126,91.84098894523804,0.20931729930765788,535.1496253426236,0.28221490618311135,0.17567097037845725,36618.929670090976,88.25213626520424,0.19787811670887942,0.48754786137217415,4.947837810806751
88,288,71.9237,10.8185,63,19.4569,0,121,117,13,136,12,1.00095,73.63262,0.0,0.0,0.46429,4.336,9.38621,0.0,0.0,128.0,41.41557,7e-05,0.44,2.671,0.28549,0.728378,90.82518519477776,0.6150223529411765,68163.68764801358,0.2733061391668665,0.24541809259522931,0.23787548160535574,50.83708793734327,0.17234564682363274,10.287181712962964,0.19659856642338228,0.17658922479884173,4.852766730387688,92.07729735588649,0.209583537528922,534.9587389389758,0.2828160885973605,0.17496975678727314,36014.31077731855,87.09573337113552,0.1992553293731623,0.4853302353289422,5.0786501019290915
89,289,71.7937,10.8706,63,18.8557,0,121,117,13,136,12,0.9984,73.45246,0.0,0.0,0.53571,4.324,9.30923,0.0,0.0,129.0,41.35082,0.00011,0.44,2.803,-1.0,0.768265,90.75775247849164,0.6148665098039208,68359.01469304203,0.2749559746741105,0.24565308439820457,0.2373932168813696,50.83130278410734,0.1732149283809761,10.148726851851851,0.19698963058694222,0.17682270486521498,4.7978873000232385,91.82919276099511,0.20958142384102554,534.7672827802313,0.2828871644410257,0.1742681949477872,35897.35701115204,87.50833361881986,0.19970425315236237,0.47927156830666023,3.39154150280769
90,290,71.4898,10.6708,63,17.8346,0,121,117,13,136,12,1.01132,73.19403,0.0,0.0,0.35714,4.35,9.35401,0.0,0.0,129.0,41.31036,9e-05,0.44,3.063,-1.0,0.752925,90.76598304110911,0.6141905882352942,68230.812399132,0.2766719827658699,0.2463543265190199,0.23680978665754823,50.89639169198495,0.17318804178045022,9.978539737654321,0.19705368681702343,0.1766483718749194,4.863661318496498,91.5353001661042,0.2096743549335329,534.5587612014039,0.282578254320953,0.1741778483439598,35535.31278575725,86.41157351405329,0.19940149406182342,0.4798657794140522,5.053038961078742
